#PeakID(python identify_motif.py ./ENCODE_processed_files/FOSL1_idr.fa FOSL1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
46_29438	chr2	103401550	103401950	+	1000	38.0	[10.410377, 9.245538]	[102, 110]	[8.4212055, 11.806913]	[102, 110]	[103401752, 103401760]	[103401752, 103401760]
46_29444	chr2	121075090	121075490	+	1000	38.0	[7.7725763, 6.5647078]	[112, 133]	[9.966863]	[112]	[121075249, 121075270]	[121075249]
46_29451	chr2	134819288	134819688	+	1000	38.0	[9.062057]	[182]	[11.755416]	[182]	[134819508]	[134819508]
46_29456	chr2	168730382	168730782	+	1000	38.0	[11.972782]	[103]	[13.811987]	[103]	[168730576]	[168730576]
46_2946	chr6	127420462	127420862	+	1000	175.0	[12.433358, 8.619093]	[66, 111]	[10.158142, 10.894309]	[66, 111]	[127420626, 127420671]	[127420626, 127420671]
46_29473	chr2	216221841	216222241	+	1000	38.0	[11.060178]	[124]	[13.185543]	[124]	[216222059]	[216222059]
46_29474	chr2	223549083	223549483	+	1000	38.0	[11.520754]	[141]	[9.531697]	[141]	[223549307]	[223549307]
46_29477	chr2	237704605	237705005	+	1000	38.0	[11.8145485]	[197]	[11.79898]	[197]	[237704856]	[237704856]
46_29479	chr2	239069545	239069945	+	1000	38.0	[10.158142]	[57]	[12.433358, 6.481828]	[57, 106]	[239069698]	[239069698, 239069747]
46_2948	chr8	629189	629589	+	1000	175.0	[11.520754, 11.520754]	[80, 119]	[9.531697, 9.531697]	[80, 119]	[629368, 629407]	[629368, 629407]
46_29483	chr20	3995325	3995725	+	1000	38.0	[11.755416]	[166]	[9.062057]	[166]	[3995549]	[3995549]
46_29491	chr20	41233372	41233772	+	1000	38.0	[12.433358]	[98]	[10.158142]	[98]	[41233531]	[41233531]
46_295	chr12	26274678	26275078	+	1000	366.0	[13.351411, 6.511294]	[90, 123]	[15.626627]	[90]	[26274865, 26274898]	[26274865]
46_29504	chr21	35097116	35097516	+	1000	38.0	[7.8604574, 7.6834273]	[87, 104]	[9.940776]	[104]	[35097290, 35097307]	[35097307]
46_29509	chr21	42002454	42002854	+	1000	38.0	[9.4802]	[135]	[11.337273]	[135]	[42002619]	[42002619]
46_29511	chr21	44853760	44854160	+	1000	38.0	[7.5738554]	[126]	[]	[]	[44853923]	[]
46_29512	chr21	45582263	45582663	+	1000	38.0	[10.158142]	[84]	[12.433358]	[84]	[45582418]	[45582418]
46_29522	chr22	20530577	20530977	+	1000	38.0	[11.806913]	[146]	[9.245538]	[146]	[20530797]	[20530797]
46_29524	chr22	21802059	21802459	+	1000	38.0	[7.8604574, 11.337273]	[205, 215]	[9.4802]	[215]	[21802287, 21802297]	[21802297]
46_29537	chr22	43000491	43000891	+	1000	38.0	[10.910327]	[85]	[13.335394]	[85]	[43000663]	[43000663]
46_29538	chr3	4644010	4644410	+	1000	38.0	[]	[]	[6.415286]	[174]	[]	[4644244]
46_29542	chr3	12198328	12198728	+	1000	38.0	[9.531697]	[107]	[11.520754]	[107]	[12198499]	[12198499]
46_29549	chr3	31999894	32000294	+	1000	38.0	[6.770823]	[127]	[9.314332]	[127]	[32000105]	[32000105]
46_29556	chr3	43587283	43587683	+	1000	38.0	[9.388495]	[127]	[7.3998814]	[127]	[43587443]	[43587443]
46_29558	chr3	44104919	44105319	+	733	38.0	[14.247998]	[142]	[11.536771]	[142]	[44105137]	[44105137]
46_29559	chr3	45086278	45086678	+	914	38.0	[]	[]	[7.1966624]	[90]	[]	[45086453]
46_29561	chr3	46607558	46607958	+	1000	38.0	[6.6049547]	[61]	[]	[]	[46607715]	[]
46_29566	chr3	56928779	56929179	+	1000	38.0	[11.536771]	[105]	[14.247998]	[105]	[56928960]	[56928960]
46_29567	chr3	60053500	60053900	+	1000	38.0	[11.060178]	[137]	[13.185543]	[137]	[60053710]	[60053710]
46_29569	chr3	66473651	66474051	+	1000	38.0	[]	[]	[8.704309]	[158]	[]	[66473885]
46_2957	chr11	134851730	134852130	+	1000	174.0	[9.531697, 9.531697]	[60, 135]	[11.520754, 11.520754]	[60, 135]	[134851882, 134851957]	[134851882, 134851957]
46_29570	chr3	70053271	70053671	+	1000	38.0	[14.247998]	[125]	[11.536771]	[125]	[70053496]	[70053496]
46_29573	chr3	101017089	101017489	+	1000	38.0	[11.536771]	[121]	[14.247998]	[121]	[101017276]	[101017276]
46_29589	chr3	152302467	152302867	+	1000	38.0	[15.626627]	[103]	[13.351411]	[103]	[152302640]	[152302640]
46_29593	chr3	171013783	171014183	+	1000	38.0	[6.2361355]	[161]	[]	[]	[171014031]	[]
46_29597	chr3	172859024	172859424	+	1000	38.0	[12.433358]	[138]	[10.158142]	[138]	[172859239]	[172859239]
46_29601	chr3	186057530	186057930	+	1000	38.0	[9.245538]	[173]	[11.806913]	[173]	[186057738]	[186057738]
46_29605	chr3	194083621	194084021	+	1000	38.0	[7.935703]	[192]	[]	[]	[194083828]	[]
46_2962	chr18	3624816	3625216	+	1000	174.0	[14.247998]	[127]	[7.3958516, 11.536771]	[120, 127]	[3625032]	[3625025, 3625032]
46_29620	chr4	71202182	71202582	+	1000	38.0	[13.811987]	[159]	[11.972782]	[159]	[71202391]	[71202391]
46_29624	chr4	79527136	79527536	+	929	38.0	[7.1966624, 11.972782, 9.98434, 6.699236]	[92, 100, 107, 156]	[13.811987, 10.435919]	[100, 107]	[79527318, 79527326, 79527333, 79527382]	[79527326, 79527333]
46_29632	chr4	128468454	128468854	+	1000	38.0	[7.0980735]	[89]	[9.571196, 7.231399]	[89, 164]	[128468623]	[128468623, 128468698]
46_29636	chr4	150570873	150571273	+	1000	38.0	[9.062057]	[66]	[11.755416]	[66]	[150571039]	[150571039]
46_2964	chr2	47534270	47534670	+	1000	174.0	[11.755416]	[117]	[9.062057]	[117]	[47534474]	[47534474]
46_29642	chr4	173318517	173318917	+	1000	38.0	[15.626627, 7.765274]	[166, 184]	[13.351411, 9.572866]	[166, 184]	[173318716, 173318734]	[173318716, 173318734]
46_29646	chr4	189940598	189940998	+	1000	38.0	[]	[]	[7.1301107]	[169]	[]	[189940838]
46_29648	chr5	5145920	5146320	+	1000	38.0	[13.185543]	[105]	[11.060178]	[105]	[5146096]	[5146096]
46_29649	chr5	23527589	23527989	+	1000	38.0	[7.0391154, 6.313017]	[114, 118]	[9.046039, 8.233152, 7.4660616]	[114, 118, 125]	[23527766, 23527770]	[23527766, 23527770, 23527777]
46_2965	chr2	159497184	159497584	+	1000	174.0	[15.626627, 9.783932]	[107, 132]	[13.351411, 7.508601]	[107, 132]	[159497357, 159497382]	[159497357, 159497382]
46_29656	chr5	57435850	57436250	+	1000	38.0	[9.373464]	[124]	[9.507747]	[124]	[57436066]	[57436066]
46_29658	chr5	65127233	65127633	+	1000	38.0	[13.351411]	[188]	[15.626627]	[188]	[65127479]	[65127479]
46_29659	chr5	65742621	65743021	+	1000	38.0	[12.075051]	[97]	[9.9498005]	[97]	[65742793]	[65742793]
46_29661	chr5	72452461	72452861	+	660	38.0	[10.435919]	[194]	[9.98434]	[194]	[72452701]	[72452701]
46_29665	chr5	78779827	78780227	+	1000	38.0	[8.621279]	[159]	[8.605711]	[159]	[78780010]	[78780010]
46_2967	chr3	34012029	34012429	+	1000	174.0	[11.060178, 7.1173387, 9.999908]	[66, 87, 143]	[13.185543, 10.420351]	[66, 143]	[34012180, 34012201, 34012257]	[34012180, 34012257]
46_29676	chr5	122142413	122142813	+	1000	38.0	[8.458307, 9.507747]	[77, 161]	[9.373464]	[161]	[122142575, 122142659]	[122142659]
46_2968	chr3	44355610	44356010	+	1000	174.0	[15.626627]	[112]	[13.351411]	[112]	[44355820]	[44355820]
46_29694	chr5	159459876	159460276	+	1000	38.0	[15.626627]	[88]	[13.351411]	[88]	[159460058]	[159460058]
46_2970	chr3	115239771	115240171	+	1000	174.0	[14.247998]	[117]	[11.536771]	[117]	[115239985]	[115239985]
46_29714	chr6	12805017	12805417	+	1000	38.0	[15.626627]	[128]	[13.351411]	[128]	[12805171]	[12805171]
46_29716	chr6	14635917	14636317	+	1000	38.0	[13.811987]	[106]	[11.972782]	[106]	[14636118]	[14636118]
46_29719	chr6	24719305	24719705	+	1000	38.0	[]	[]	[7.2340126]	[103]	[]	[24719477]
46_29720	chr6	26195354	26195754	+	1000	38.0	[8.296468]	[148]	[]	[]	[26195587]	[]
46_29730	chr6	31114455	31114855	+	1000	38.0	[10.158142]	[215]	[12.433358]	[215]	[31114672]	[31114672]
46_29742	chr6	43833220	43833620	+	1000	38.0	[6.770823]	[150]	[6.4444776, 9.314332]	[134, 150]	[43833448]	[43833432, 43833448]
46_29747	chr6	50952048	50952448	+	1000	38.0	[6.302952]	[134]	[]	[]	[50952209]	[]
46_29748	chr6	56949966	56950366	+	1000	38.0	[7.517559]	[77]	[7.7131166]	[101]	[56950136]	[56950160]
46_29754	chr6	89035490	89035890	+	1000	38.0	[13.185543]	[160]	[11.060178]	[160]	[89035707]	[89035707]
46_2976	chr6	145015919	145016319	+	1000	174.0	[10.894309, 7.1966624, 11.060178, 7.5087156]	[131, 148, 152, 164]	[8.619093, 13.185543, 9.783817]	[131, 152, 164]	[145016125, 145016142, 145016146, 145016158]	[145016125, 145016146, 145016158]
46_29761	chr6	135087727	135088127	+	1000	38.0	[11.536771]	[108]	[14.247998]	[108]	[135087891]	[135087891]
46_29763	chr6	137011414	137011814	+	1000	38.0	[10.910327]	[178]	[13.335394]	[178]	[137011639]	[137011639]
46_29764	chr6	138086500	138086900	+	1000	38.0	[13.811987]	[73]	[11.972782]	[73]	[138086672]	[138086672]
46_29772	chr6	155224004	155224404	+	1000	38.0	[15.626627]	[106]	[13.351411]	[106]	[155224201]	[155224201]
46_29773	chr6	155523916	155524316	+	1000	38.0	[11.536771]	[93]	[14.247998]	[93]	[155524101]	[155524101]
46_29779	chr6	160042133	160042533	+	1000	38.0	[13.351411]	[146]	[15.626627]	[146]	[160042343]	[160042343]
46_29780	chr6	160134209	160134609	+	836	38.0	[10.04049, 10.04049]	[142, 184]	[7.2976503, 7.2976503]	[142, 184]	[160134390, 160134432]	[160134390, 160134432]
46_29781	chr6	164419086	164419486	+	1000	38.0	[9.783932]	[213]	[6.825211, 8.325933, 7.508601]	[152, 201, 213]	[164419316]	[164419255, 164419304, 164419316]
46_29791	chr7	26156375	26156775	+	1000	38.0	[6.212843]	[103]	[]	[]	[26156577]	[]
46_29792	chr7	26186774	26187174	+	1000	38.0	[12.075051]	[96]	[9.9498005]	[96]	[26186925]	[26186925]
46_29802	chr7	76445535	76445935	+	1000	38.0	[]	[]	[7.279962]	[69]	[]	[76445702]
46_29807	chr7	99831631	99832031	+	754	38.0	[]	[]	[8.20384]	[169]	[]	[99831867]
46_29814	chr7	115231107	115231507	+	1000	38.0	[11.972782, 11.972782]	[119, 151]	[13.811987, 13.811987]	[119, 151]	[115231322, 115231354]	[115231322, 115231354]
46_29817	chr7	130910226	130910626	+	1000	38.0	[10.696422]	[122]	[8.13516, 7.236523]	[122, 144]	[130910409]	[130910409, 130910431]
46_29819	chr7	133003329	133003729	+	1000	38.0	[12.075051]	[105]	[9.9498005]	[105]	[133003508]	[133003508]
46_2982	chr8	143219612	143220012	+	1000	174.0	[9.783817, 9.783817, 9.783817]	[107, 148, 189]	[7.5087156, 7.5087156, 7.5087156]	[107, 148, 189]	[143219775, 143219816, 143219857]	[143219775, 143219816, 143219857]
46_29823	chr7	142535006	142535406	+	1000	38.0	[]	[]	[6.1800203]	[143]	[]	[142535238]
46_29824	chr7	142587545	142587945	+	1000	38.0	[]	[]	[6.6913023]	[198]	[]	[142587764]
46_29830	chr8	6488103	6488503	+	894	38.0	[10.435919]	[149]	[9.98434]	[149]	[6488323]	[6488323]
46_29844	chr8	53880446	53880846	+	1000	38.0	[8.077866]	[161]	[]	[]	[53880634]	[]
46_29845	chr8	56211529	56211929	+	1000	38.0	[]	[]	[7.7565556]	[212]	[]	[56211776]
46_2985	chr9	137435953	137436353	+	1000	174.0	[14.247998]	[153]	[11.536771]	[153]	[137436192]	[137436192]
46_2987	chr1	6429658	6430058	+	1000	173.0	[10.894309]	[91]	[8.619093, 8.296468]	[91, 138]	[6429849]	[6429849, 6429896]
46_29875	chr9	38186180	38186580	+	1000	38.0	[11.8145485]	[190]	[11.79898]	[190]	[38186428]	[38186428]
46_29885	chr9	104780819	104781219	+	1000	38.0	[14.247998]	[191]	[11.536771]	[191]	[104781039]	[104781039]
46_29906	chrX	23896992	23897392	+	1000	38.0	[9.597704]	[173]	[8.243733]	[173]	[23897224]	[23897224]
46_2992	chr1	161083445	161083845	+	1000	173.0	[11.806913]	[119]	[9.245538]	[119]	[161083637]	[161083637]
46_29926	chr1	16139544	16139944	+	1000	37.0	[11.755416]	[91]	[9.062057]	[91]	[16139718]	[16139718]
46_2993	chr1	166910438	166910838	+	1000	173.0	[11.972782]	[104]	[13.811987]	[104]	[166910636]	[166910636]
46_2994	chr1	212485895	212486295	+	1000	173.0	[11.806913]	[127]	[9.245538]	[127]	[212486108]	[212486108]
46_29948	chr1	40381958	40382358	+	1000	37.0	[13.351411]	[192]	[15.626627]	[192]	[40382208]	[40382208]
46_29953	chr1	45569977	45570377	+	1000	37.0	[7.1889668]	[123]	[8.896188]	[123]	[45570194]	[45570194]
46_29957	chr1	54403765	54404165	+	1000	37.0	[]	[]	[6.511294]	[76]	[]	[54403920]
46_29958	chr1	55192149	55192549	+	1000	37.0	[9.783817]	[96]	[7.5087156]	[96]	[55192323]	[55192323]
46_29960	chr1	68112936	68113336	+	1000	37.0	[9.046039, 11.060178]	[163, 175]	[7.0391154, 13.185543]	[163, 175]	[68113153, 68113165]	[68113153, 68113165]
46_29977	chr1	120972931	120973331	+	1000	37.0	[9.999908]	[123]	[10.420351]	[123]	[120973125]	[120973125]
46_29984	chr1	153212584	153212984	+	1000	37.0	[]	[]	[7.935703]	[139]	[]	[153212794]
46_29988	chr1	156725689	156726089	+	1000	37.0	[]	[]	[6.4444776]	[84]	[]	[156725846]
46_29998	chr1	179142963	179143363	+	1000	37.0	[7.9356613]	[95]	[]	[]	[179143140]	[]
46_30007	chr1	196558468	196558868	+	1000	37.0	[15.626627]	[116]	[13.351411]	[116]	[196558660]	[196558660]
46_3002	chr15	41917658	41918058	+	1000	173.0	[13.811987]	[99]	[11.972782, 7.1301107]	[99, 134]	[41917857]	[41917857, 41917892]
46_30030	chr1	233919800	233920200	+	870	37.0	[11.972782]	[114]	[13.811987]	[114]	[233920004]	[233920004]
46_30033	chr1	235104301	235104701	+	1000	37.0	[]	[]	[7.0866723]	[170]	[]	[235104536]
46_30035	chr1	235246530	235246930	+	1000	37.0	[11.8145485]	[154]	[11.79898]	[154]	[235246749]	[235246749]
46_30039	chr1	245704729	245705129	+	1000	37.0	[13.351411]	[107]	[15.626627]	[107]	[245704926]	[245704926]
46_3004	chr19	18764051	18764451	+	1000	173.0	[9.531697]	[108]	[11.520754]	[108]	[18764247]	[18764247]
46_30042	chr10	1159615	1160015	+	1000	37.0	[7.599406]	[123]	[]	[]	[1159793]	[]
46_30043	chr10	3945908	3946308	+	1000	37.0	[9.245538]	[60]	[11.806913]	[60]	[3946067]	[3946067]
46_30044	chr10	4704147	4704547	+	1000	37.0	[11.8145485]	[123]	[7.281633, 11.79898]	[74, 123]	[4704364]	[4704315, 4704364]
46_30047	chr10	11112739	11113139	+	755	37.0	[11.060178]	[108]	[13.185543, 7.9356613]	[108, 115]	[11112929]	[11112929, 11112936]
46_30059	chr10	60307853	60308253	+	849	37.0	[8.077866]	[96]	[]	[]	[60308037]	[]
46_30061	chr10	67815556	67815956	+	1000	37.0	[10.158142]	[136]	[12.433358]	[136]	[67815777]	[67815777]
46_30065	chr10	71531614	71532014	+	1000	37.0	[6.273486, 7.9948344]	[62, 156]	[6.699236, 7.693106]	[86, 156]	[71531767, 71531861]	[71531791, 71531861]
46_3007	chr2	216664522	216664922	+	1000	173.0	[11.536771]	[100]	[14.247998]	[100]	[216664701]	[216664701]
46_30077	chr10	92110248	92110648	+	1000	37.0	[6.854523, 9.046039]	[170, 174]	[7.0391154]	[174]	[92110487, 92110491]	[92110491]
46_3008	chr22	19571357	19571757	+	1000	173.0	[11.972782]	[124]	[13.811987]	[124]	[19571576]	[19571576]
46_30084	chr10	103441956	103442356	+	980	37.0	[13.811987]	[172]	[11.972782]	[172]	[103442181]	[103442181]
46_30086	chr10	114174054	114174454	+	741	37.0	[6.2207766]	[217]	[]	[]	[114174286]	[]
46_30089	chr10	130136636	130137036	+	1000	37.0	[11.806913]	[134]	[9.245538]	[134]	[130136852]	[130136852]
46_30090	chr11	1152310	1152710	+	1000	37.0	[]	[]	[8.562147]	[173]	[]	[1152532]
46_30092	chr11	2725629	2726029	+	1000	37.0	[6.1309958]	[93]	[6.128697]	[93]	[2725818]	[2725818]
46_30098	chr11	16738338	16738738	+	1000	37.0	[9.357896]	[159]	[6.825211, 9.523314]	[118, 159]	[16738577]	[16738536, 16738577]
46_30110	chr11	61834462	61834862	+	1000	37.0	[]	[]	[6.126146, 6.1960926]	[73, 110]	[]	[61834631, 61834668]
46_30118	chr11	67195841	67196241	+	1000	37.0	[9.245538]	[168]	[11.806913]	[168]	[67196077]	[67196077]
46_30124	chr11	74288167	74288567	+	1000	37.0	[9.245538]	[105]	[11.806913]	[105]	[74288366]	[74288366]
46_30125	chr11	74330515	74330915	+	1000	37.0	[12.433358]	[145]	[10.158142]	[145]	[74330712]	[74330712]
46_30129	chr11	83194516	83194916	+	1000	37.0	[9.531697]	[142]	[11.520754]	[142]	[83194729]	[83194729]
46_3013	chr3	152857020	152857420	+	1000	173.0	[7.935703, 13.335394, 6.4290934]	[93, 135, 142]	[10.910327, 8.219074]	[135, 142]	[152857196, 152857238, 152857245]	[152857238, 152857245]
46_30130	chr11	86116313	86116713	+	1000	37.0	[11.755416]	[128]	[9.062057]	[128]	[86116538]	[86116538]
46_30136	chr11	100961604	100962004	+	1000	37.0	[11.520754]	[106]	[9.531697]	[106]	[100961808]	[100961808]
46_30142	chr11	128498779	128499179	+	1000	37.0	[8.896188]	[110]	[7.1889668]	[110]	[128498979]	[128498979]
46_30168	chr12	68189764	68190164	+	1000	37.0	[11.972782]	[114]	[13.811987]	[114]	[68189973]	[68189973]
46_30184	chr12	110135022	110135422	+	1000	37.0	[9.245538]	[187]	[11.806913]	[187]	[110135254]	[110135254]
46_30185	chr12	113239330	113239730	+	804	37.0	[10.158142]	[139]	[12.433358]	[139]	[113239536]	[113239536]
46_3019	chr9	76818299	76818699	+	1000	173.0	[10.910327, 9.245538]	[107, 122]	[13.335394, 11.806913]	[107, 122]	[76818498, 76818513]	[76818498, 76818513]
46_30197	chr13	30744282	30744682	+	1000	37.0	[13.811987]	[120]	[11.972782]	[120]	[30744500]	[30744500]
46_30199	chr13	44335454	44335854	+	1000	37.0	[7.508601]	[133]	[9.783932]	[133]	[44335663]	[44335663]
46_30200	chr13	50224450	50224850	+	1000	37.0	[9.314332]	[176]	[6.770823]	[176]	[50224682]	[50224682]
46_30214	chr14	73460567	73460967	+	1000	37.0	[13.811987, 9.507747]	[69, 127]	[11.972782, 9.373464]	[69, 127]	[73460732, 73460790]	[73460732, 73460790]
46_30215	chr14	74459573	74459973	+	1000	37.0	[11.060178]	[128]	[13.185543]	[128]	[74459784]	[74459784]
46_30220	chr14	90849343	90849743	+	858	37.0	[13.335394]	[106]	[10.910327]	[106]	[90849540]	[90849540]
46_30226	chr15	25788055	25788455	+	1000	37.0	[15.626627]	[189]	[13.351411]	[189]	[25788304]	[25788304]
46_30228	chr15	38253495	38253895	+	1000	37.0	[10.910327, 8.325933]	[76, 84]	[13.335394]	[76]	[38253663, 38253671]	[38253663]
46_30235	chr15	48373826	48374226	+	1000	37.0	[10.158142]	[140]	[12.433358]	[140]	[48374028]	[48374028]
46_30238	chr15	51381145	51381545	+	1000	37.0	[7.943337]	[136]	[7.509625]	[136]	[51381349]	[51381349]
46_3024	chr1	165631860	165632260	+	1000	172.0	[11.972782]	[99]	[13.811987, 6.511294]	[99, 143]	[165632056]	[165632056, 165632100]
46_30240	chr15	59169327	59169727	+	1000	37.0	[7.525193, 13.811987]	[92, 153]	[7.9277687, 11.972782]	[92, 153]	[59169490, 59169551]	[59169490, 59169551]
46_30256	chr15	101724056	101724456	+	1000	37.0	[]	[]	[6.379597]	[167]	[]	[101724236]
46_30258	chr16	709511	709911	+	844	37.0	[13.185543]	[92]	[11.060178]	[92]	[709695]	[709695]
46_30270	chr16	30740439	30740839	+	1000	37.0	[8.619093]	[88]	[10.894309]	[88]	[30740625]	[30740625]
46_30274	chr16	50323362	50323762	+	1000	37.0	[11.755416]	[104]	[9.062057]	[104]	[50323528]	[50323528]
46_3028	chr11	126917763	126918163	+	1000	172.0	[10.5189495, 14.247998]	[70, 109]	[7.322488, 11.536771]	[70, 109]	[126917929, 126917968]	[126917929, 126917968]
46_30280	chr16	68072288	68072688	+	1000	37.0	[]	[]	[7.1301107]	[98]	[]	[68072462]
46_30282	chr16	70800974	70801374	+	1000	37.0	[6.1529865]	[117]	[]	[]	[70801161]	[]
46_3029	chr12	95282222	95282622	+	1000	172.0	[7.281633, 10.696422]	[115, 139]	[8.13516]	[139]	[95282421, 95282445]	[95282445]
46_30295	chr17	22119758	22120158	+	1000	37.0	[8.259117]	[160]	[]	[]	[22119956]	[]
46_30296	chr17	27544489	27544889	+	1000	37.0	[9.704563]	[89]	[7.2525406]	[89]	[27544662]	[27544662]
46_30297	chr17	28645211	28645611	+	1000	37.0	[13.335394]	[199]	[10.910327]	[199]	[28645446]	[28645446]
46_3030	chr13	108915674	108916074	+	1000	172.0	[9.245538]	[106]	[11.806913]	[106]	[108915877]	[108915877]
46_30306	chr17	45834987	45835387	+	1000	37.0	[11.520754]	[117]	[9.531697]	[117]	[45835199]	[45835199]
46_3031	chr14	58171039	58171439	+	1000	172.0	[9.245538, 8.619093]	[137, 158]	[11.806913, 10.894309]	[137, 158]	[58171255, 58171276]	[58171255, 58171276]
46_30317	chr17	69254205	69254605	+	1000	37.0	[10.420351]	[138]	[9.999908]	[138]	[69254442]	[69254442]
46_3032	chr15	97960365	97960765	+	1000	172.0	[13.185543]	[120]	[11.060178]	[120]	[97960583]	[97960583]
46_30321	chr17	75601370	75601770	+	1000	37.0	[7.979266]	[130]	[7.7086744]	[130]	[75601590]	[75601590]
46_3033	chr16	11104939	11105339	+	1000	172.0	[7.9356613]	[69]	[]	[]	[11105095]	[]
46_30333	chr18	649337	649737	+	1000	37.0	[8.353806, 13.351411, 7.6655602]	[148, 160, 167]	[15.626627, 9.958643]	[160, 167]	[649561, 649573, 649580]	[649573, 649580]
46_30337	chr18	2846589	2846989	+	1000	37.0	[13.351411]	[134]	[15.626627]	[134]	[2846788]	[2846788]
46_30344	chr18	33469675	33470075	+	1000	37.0	[]	[]	[7.1966624]	[59]	[]	[33469834]
46_3035	chr17	43020997	43021397	+	1000	172.0	[9.245538]	[132]	[11.806913]	[132]	[43021219]	[43021219]
46_30350	chr18	67783647	67784047	+	1000	37.0	[7.2474165, 6.865104]	[83, 93]	[10.376787, 7.783064]	[83, 93]	[67783803, 67783813]	[67783803, 67783813]
46_30357	chr19	7611224	7611624	+	1000	37.0	[7.0980735, 12.433358]	[109, 120]	[9.571196, 10.158142]	[109, 120]	[7611405, 7611416]	[7611405, 7611416]
46_3037	chr2	28508302	28508702	+	1000	172.0	[15.626627, 10.894309]	[80, 95]	[13.351411, 8.619093]	[80, 95]	[28508478, 28508493]	[28508478, 28508493]
46_30391	chr2	7011764	7012164	+	1000	37.0	[10.5189495, 13.811987]	[91, 134]	[7.322488, 11.972782]	[91, 134]	[7011930, 7011973]	[7011930, 7011973]
46_30396	chr2	20115931	20116331	+	833	37.0	[12.433358]	[159]	[10.158142]	[159]	[20116162]	[20116162]
46_304	chr1	1344826	1345226	+	1000	364.0	[11.520754, 11.520754]	[63, 101]	[9.531697, 9.531697]	[63, 101]	[1344989, 1345027]	[1344989, 1345027]
46_30407	chr2	42722534	42722934	+	1000	37.0	[13.335394]	[117]	[10.910327]	[117]	[42722741]	[42722741]
46_3041	chr20	49812374	49812774	+	1000	172.0	[10.158142]	[131]	[12.433358]	[131]	[49812600]	[49812600]
46_30417	chr2	61165935	61166335	+	1000	37.0	[9.799835]	[163]	[12.225017]	[163]	[61166183]	[61166183]
46_30420	chr2	71563772	71564172	+	1000	37.0	[8.619093]	[103]	[10.894309, 7.3256807]	[103, 149]	[71563971]	[71563971, 71564017]
46_30422	chr2	73995843	73996243	+	1000	37.0	[9.675097]	[127]	[7.1132793]	[127]	[73996022]	[73996022]
46_30437	chr2	151774396	151774796	+	1000	37.0	[13.811987]	[107]	[11.972782]	[107]	[151774601]	[151774601]
46_30449	chr2	197827644	197828044	+	1000	37.0	[13.811987]	[127]	[11.972782]	[127]	[197827858]	[197827858]
46_30450	chr2	197927974	197928374	+	1000	37.0	[9.062057, 7.0391154]	[120, 127]	[11.755416, 9.046039]	[120, 127]	[197928173, 197928180]	[197928173, 197928180]
46_30452	chr2	208543431	208543831	+	1000	37.0	[11.972782]	[134]	[13.811987]	[134]	[208543647]	[208543647]
46_30461	chr20	10040138	10040538	+	1000	37.0	[14.247998, 10.410377]	[136, 147]	[11.536771, 8.4212055]	[136, 147]	[10040342, 10040353]	[10040342, 10040353]
46_30464	chr20	22346715	22347115	+	1000	37.0	[15.626627]	[183]	[13.351411]	[183]	[22346959]	[22346959]
46_30475	chr20	51797734	51798134	+	1000	37.0	[12.075051]	[158]	[9.9498005]	[158]	[51797933]	[51797933]
46_3048	chr5	134465807	134466207	+	1000	172.0	[9.245538]	[82]	[11.806913]	[82]	[134465980]	[134465980]
46_30484	chr21	34836049	34836449	+	783	37.0	[9.245538]	[101]	[11.806913]	[101]	[34836230]	[34836230]
46_30486	chr21	36156201	36156601	+	1000	37.0	[8.4212055]	[180]	[10.410377]	[180]	[36156424]	[36156424]
46_305	chr21	29196355	29196755	+	1000	364.0	[11.536771, 9.704563]	[96, 159]	[14.247998, 7.2525406]	[96, 159]	[29196531, 29196594]	[29196531, 29196594]
46_3050	chr7	100867080	100867480	+	1000	172.0	[10.894309]	[112]	[8.619093]	[112]	[100867262]	[100867262]
46_30507	chr3	11671796	11672196	+	1000	37.0	[9.245538]	[109]	[11.806913]	[109]	[11671965]	[11671965]
46_30512	chr3	15804441	15804841	+	1000	37.0	[7.7565556]	[65]	[6.1960926]	[127]	[15804593]	[15804655]
46_30516	chr3	33932018	33932418	+	1000	37.0	[6.770823]	[68]	[9.314332]	[68]	[33932184]	[33932184]
46_3052	chr8	130042251	130042651	+	1000	172.0	[13.335394]	[132]	[10.910327]	[132]	[130042467]	[130042467]
46_30525	chr3	52314490	52314890	+	813	37.0	[11.972782]	[92]	[13.811987]	[92]	[52314678]	[52314678]
46_3053	chr8	141228430	141228830	+	1000	172.0	[8.077866]	[126]	[]	[]	[141228635]	[]
46_30535	chr3	124492797	124493197	+	762	37.0	[13.351411]	[150]	[15.626627]	[150]	[124493019]	[124493019]
46_3054	chrX	30215316	30215716	+	1000	172.0	[11.972782, 8.192566]	[90, 136]	[13.811987]	[90]	[30215504, 30215550]	[30215504]
46_30543	chr3	158709658	158710058	+	1000	37.0	[9.245538]	[117]	[11.806913]	[117]	[158709870]	[158709870]
46_30545	chr3	169931828	169932228	+	1000	37.0	[6.183091]	[88]	[8.172068]	[88]	[169932012]	[169932012]
46_30549	chr3	177673365	177673765	+	1000	37.0	[7.545623]	[141]	[]	[]	[177673565]	[]
