#PeakID(python identify_motif.py ./ENCODE_processed_files/IRF2_idr.fa IRF2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
642_2347	chr12	64218630	64219030	+	1000	74.0	[5.6029005, 12.521293]	[93, 108]	[]	[]	[64218820, 64218835]	[]
642_23471	chr1	234553438	234553838	+	800	27.0	[]	[]	[5.6029005]	[170]	[]	[234553644]
642_23481	chr10	5933957	5934357	+	816	27.0	[3.3478272]	[93]	[]	[]	[5934141]	[]
642_23498	chr10	32055564	32055964	+	681	27.0	[]	[]	[3.6080077]	[100]	[]	[32055757]
642_23499	chr10	35451152	35451552	+	776	27.0	[]	[]	[5.6029005]	[151]	[]	[35451352]
642_235	chr18	2641604	2642004	+	1000	338.0	[]	[]	[12.521293, 7.7509656]	[101, 126]	[]	[2641805, 2641830]
642_23514	chr10	59626024	59626424	+	779	27.0	[5.6029005, 4.593794]	[149, 154]	[]	[]	[59626253, 59626258]	[]
642_23515	chr10	60779012	60779412	+	770	27.0	[3.3478272]	[180]	[]	[]	[60779224]	[]
642_23519	chr10	68074971	68075371	+	796	27.0	[3.3478272]	[112]	[]	[]	[68075158]	[]
642_2352	chr17	80070894	80071294	+	1000	74.0	[3.3478272]	[164]	[5.6029005, 18.919323]	[146, 152]	[80071134]	[80071116, 80071122]
642_23541	chr10	101060525	101060925	+	789	27.0	[]	[]	[10.991825]	[111]	[]	[101060709]
642_23566	chr11	14765152	14765552	+	771	27.0	[]	[]	[5.9873137]	[134]	[]	[14765378]
642_2357	chr2	61017027	61017427	+	1000	74.0	[3.3478272]	[94]	[]	[]	[61017217]	[]
642_23572	chr11	33894385	33894785	+	805	27.0	[3.2771003]	[204]	[]	[]	[33894628]	[]
642_23577	chr11	46807660	46808060	+	768	27.0	[5.863081, 16.66425]	[60, 89]	[]	[]	[46807819, 46807848]	[]
642_23593	chr11	65500825	65501225	+	775	27.0	[4.3336134, 3.2771003]	[131, 148]	[]	[]	[65501034, 65501051]	[]
642_23614	chr11	94638833	94639233	+	786	27.0	[]	[]	[10.006039]	[140]	[]	[94639048]
642_23616	chr11	96393647	96394047	+	793	27.0	[6.694453, 4.593794]	[149, 199]	[]	[]	[96393806, 96393856]	[]
642_23634	chr12	11648994	11649394	+	663	27.0	[]	[]	[3.3478272]	[167]	[]	[11649197]
642_23642	chr12	46455718	46456118	+	608	27.0	[]	[]	[10.006039]	[171]	[]	[46455911]
642_2366	chr22	20697460	20697860	+	1000	74.0	[]	[]	[5.9873137]	[108]	[]	[20697664]
642_23660	chr12	57110298	57110698	+	548	27.0	[6.5886865]	[141]	[]	[]	[57110501]	[]
642_23667	chr12	64759544	64759944	+	807	27.0	[4.3336134, 6.5886865]	[101, 149]	[]	[]	[64759740, 64759788]	[]
642_23691	chr12	123967064	123967464	+	543	27.0	[10.006039]	[193]	[]	[]	[123967308]	[]
642_23698	chr13	42992101	42992501	+	791	27.0	[]	[]	[12.521293]	[86]	[]	[42992281]
642_237	chr1	212596320	212596720	+	1000	336.0	[10.991825]	[79]	[16.66425, 6.848867]	[117, 123]	[212596494]	[212596532, 212596538]
642_23709	chr13	80884655	80885055	+	734	27.0	[3.4720602]	[139]	[]	[]	[80884852]	[]
642_23717	chr13	90148494	90148894	+	674	27.0	[4.4393797, 7.574473]	[133, 139]	[]	[]	[90148708, 90148714]	[]
642_23721	chr13	90409519	90409919	+	687	27.0	[4.3336134, 3.6080077]	[161, 168]	[]	[]	[90409725, 90409732]	[]
642_23745	chr13	91392998	91393398	+	860	27.0	[12.261112]	[188]	[]	[]	[91393241]	[]
642_23747	chr13	91479491	91479891	+	748	27.0	[]	[]	[4.3336134]	[197]	[]	[91479737]
642_23749	chr13	91586971	91587371	+	771	27.0	[]	[]	[7.7509656]	[118]	[]	[91587135]
642_23753	chr13	91756082	91756482	+	777	27.0	[]	[]	[3.6080077, 3.6080077]	[94, 120]	[]	[91756258, 91756284]
642_23756	chr13	92312927	92313327	+	576	27.0	[4.4393797, 5.6029005, 4.3336134]	[125, 190, 197]	[]	[]	[92313093, 92313158, 92313165]	[]
642_2376	chr6	135145535	135145935	+	1000	74.0	[]	[]	[10.991825, 13.246898, 6.694453]	[130, 136, 142]	[]	[135145752, 135145758, 135145764]
642_23761	chr13	92449484	92449884	+	788	27.0	[4.457846]	[66]	[]	[]	[92449649]	[]
642_23763	chr13	92562719	92563119	+	707	27.0	[10.006039, 4.3336134]	[72, 136]	[]	[]	[92562876, 92562940]	[]
642_23779	chr13	109838115	109838515	+	831	27.0	[12.521293, 12.261112]	[86, 92]	[]	[]	[109838284, 109838290]	[]
642_23795	chr14	75068635	75069035	+	778	27.0	[4.3336134]	[144]	[]	[]	[75068860]	[]
642_23798	chr14	88824363	88824763	+	821	27.0	[]	[]	[4.3336134, 5.3194]	[124, 126]	[]	[88824551, 88824553]
642_23827	chr15	57747123	57747523	+	628	27.0	[]	[]	[7.7509656]	[103]	[]	[57747312]
642_23829	chr15	63505517	63505917	+	788	27.0	[]	[]	[3.4720602]	[150]	[]	[63505671]
642_23855	chr16	1832839	1833239	+	754	27.0	[]	[]	[3.3478272]	[121]	[]	[1833006]
642_2388	chr1	46132399	46132799	+	1000	73.0	[]	[]	[10.266219]	[159]	[]	[46132647]
642_2390	chr1	66981628	66982028	+	1000	73.0	[18.919323]	[86]	[]	[]	[66981804]	[]
642_2392	chr1	151611727	151612127	+	1000	73.0	[6.5886865]	[65]	[]	[]	[151611879]	[]
642_23925	chr17	31094636	31095036	+	806	27.0	[4.4393797]	[137]	[3.3478272]	[124]	[31094842]	[31094829]
642_23930	chr17	35374482	35374882	+	683	27.0	[18.919323, 10.006039]	[85, 99]	[]	[]	[35374662, 35374676]	[]
642_23939	chr17	43172187	43172587	+	809	27.0	[4.3336134]	[191]	[3.3478272]	[205]	[43172412]	[43172426]
642_23940	chr17	44556576	44556976	+	720	27.0	[5.863081]	[193]	[]	[]	[44556796]	[]
642_23950	chr17	48335795	48336195	+	770	27.0	[5.863081]	[215]	[3.6080077]	[145]	[48336021]	[48335951]
642_23951	chr17	48579267	48579667	+	791	27.0	[6.848867]	[81]	[]	[]	[48579446]	[]
642_23955	chr17	58414547	58414947	+	595	27.0	[4.3336134]	[81]	[]	[]	[58414707]	[]
642_2396	chr10	101353762	101354162	+	1000	73.0	[]	[]	[5.6029005]	[196]	[]	[101354009]
642_23973	chr17	75785585	75785985	+	776	27.0	[]	[]	[4.593794, 4.3336134]	[189, 190]	[]	[75785833, 75785834]
642_23976	chr17	76716571	76716971	+	819	27.0	[5.6029005]	[74]	[]	[]	[76716731]	[]
642_2399	chr12	131044672	131045072	+	1000	73.0	[14.409177, 12.521293]	[78, 84]	[]	[]	[131044843, 131044849]	[]
642_23997	chr18	2656791	2657191	+	759	27.0	[10.006039]	[175]	[5.863081]	[165]	[2656970]	[2656960]
642_24	chr5	96807748	96808148	+	1000	679.0	[18.919323, 5.6029005]	[86, 92]	[]	[]	[96807934, 96807940]	[]
642_240	chr15	51731510	51731910	+	1000	333.0	[4.3336134]	[55]	[6.5886865, 12.521293]	[100, 106]	[51731662]	[51731707, 51731713]
642_24013	chr18	31786375	31786775	+	793	27.0	[18.919323]	[105]	[]	[]	[31786574]	[]
642_24020	chr18	62982665	62983065	+	653	27.0	[]	[]	[3.4720602, 12.261112]	[141, 159]	[]	[62982885, 62982903]
642_24038	chr19	6528772	6529172	+	613	27.0	[]	[]	[4.3336134]	[128]	[]	[6528962]
642_24054	chr19	17385983	17386383	+	667	27.0	[]	[]	[3.3478272]	[159]	[]	[17386220]
642_24059	chr19	21329093	21329493	+	828	27.0	[3.3478272]	[133]	[]	[]	[21329320]	[]
642_24069	chr19	38664556	38664956	+	724	27.0	[]	[]	[5.3194, 4.3336134]	[84, 150]	[]	[38664721, 38664787]
642_24075	chr19	43532929	43533329	+	778	27.0	[]	[]	[5.6029005]	[160]	[]	[43533165]
642_24097	chr19	55041690	55042090	+	826	27.0	[]	[]	[12.261112]	[208]	[]	[55041932]
642_241	chr17	2089493	2089893	+	1000	333.0	[6.5886865, 10.266219, 6.5886865]	[86, 92, 98]	[]	[]	[2089676, 2089682, 2089688]	[]
642_2410	chr21	33355306	33355706	+	1000	73.0	[10.006039, 18.919323, 12.261112]	[103, 109, 115]	[]	[]	[33355496, 33355502, 33355508]	[]
642_24102	chr2	9018486	9018886	+	818	27.0	[]	[]	[3.6080077, 13.246898, 3.6080077, 6.5886865, 6.848867]	[87, 92, 98, 140, 146]	[]	[9018669, 9018674, 9018680, 9018722, 9018728]
642_24104	chr2	10447514	10447914	+	804	27.0	[4.3336134, 3.6080077, 5.863081]	[121, 128, 139]	[]	[]	[10447673, 10447680, 10447691]	[]
642_24112	chr2	32553791	32554191	+	811	27.0	[]	[]	[3.6080077]	[104]	[]	[32553972]
642_24120	chr2	43221610	43222010	+	711	27.0	[]	[]	[3.3478272]	[185]	[]	[43221836]
642_24126	chr2	58614137	58614537	+	810	27.0	[5.6029005]	[67]	[]	[]	[58614289]	[]
642_24138	chr2	74037514	74037914	+	631	27.0	[]	[]	[6.5886865]	[137]	[]	[74037746]
642_24148	chr2	102615860	102616260	+	621	27.0	[4.3336134]	[152]	[]	[]	[102616104]	[]
642_2415	chr22	22170071	22170471	+	1000	73.0	[16.66425]	[123]	[]	[]	[22170283]	[]
642_24166	chr2	157269836	157270236	+	609	27.0	[7.7509656]	[136]	[]	[]	[157269989]	[]
642_24171	chr2	158460757	158461157	+	797	27.0	[]	[]	[7.8751984]	[201]	[]	[158460997]
642_2418	chr3	44624766	44625166	+	1000	73.0	[4.3336134]	[134]	[]	[]	[44624945]	[]
642_24185	chr2	177727993	177728393	+	795	27.0	[10.006039]	[164]	[]	[]	[177728177]	[]
642_24193	chr2	197453990	197454390	+	836	27.0	[]	[]	[10.266219]	[214]	[]	[197454232]
642_24202	chr2	230225531	230225931	+	766	27.0	[]	[]	[10.991825, 4.3336134]	[101, 107]	[]	[230225725, 230225731]
642_24211	chr20	4720620	4721020	+	816	27.0	[4.457846]	[76]	[]	[]	[4720784]	[]
642_24232	chr20	49888487	49888887	+	789	27.0	[3.3478272]	[125]	[]	[]	[49888682]	[]
642_24233	chr20	49989529	49989929	+	758	27.0	[]	[]	[3.3478272]	[161]	[]	[49989706]
642_24241	chr20	53753034	53753434	+	840	27.0	[]	[]	[4.3336134]	[69]	[]	[53753186]
642_24242	chr20	54207744	54208144	+	786	27.0	[3.3478272]	[216]	[]	[]	[54207962]	[]
642_24247	chr21	14630579	14630979	+	834	27.0	[]	[]	[4.3336134]	[184]	[]	[14630812]
642_24248	chr21	15749328	15749728	+	800	27.0	[]	[]	[3.3478272]	[90]	[]	[15749486]
642_24250	chr21	29025527	29025927	+	798	27.0	[]	[]	[5.3194]	[104]	[]	[29025693]
642_24297	chr22	19848613	19849013	+	780	27.0	[4.3336134]	[133]	[]	[]	[19848798]	[]
642_24306	chr22	20536421	20536821	+	641	27.0	[]	[]	[3.6080077]	[197]	[]	[20536667]
642_24307	chr22	20623984	20624384	+	786	27.0	[6.848867]	[134]	[]	[]	[20624199]	[]
642_2431	chr7	92809694	92810094	+	1000	73.0	[10.991825]	[73]	[]	[]	[92809859]	[]
642_24317	chr22	21457119	21457519	+	759	27.0	[]	[]	[3.3478272]	[99]	[]	[21457280]
642_2432	chr7	94391952	94392352	+	1000	73.0	[]	[]	[10.006039, 14.409177]	[95, 110]	[]	[94392138, 94392153]
642_24333	chr22	22379448	22379848	+	757	27.0	[]	[]	[14.409177, 4.593794]	[95, 102]	[]	[22379643, 22379650]
642_24371	chr22	41302762	41303162	+	771	27.0	[]	[]	[3.3478272]	[224]	[]	[41302996]
642_24376	chr3	3110942	3111342	+	542	27.0	[10.266219]	[123]	[]	[]	[3111163]	[]
642_24385	chr3	13149710	13150110	+	757	27.0	[4.3336134, 10.266219, 6.5886865]	[90, 97, 103]	[]	[]	[13149899, 13149906, 13149912]	[]
642_24397	chr3	17258779	17259179	+	726	27.0	[6.5886865]	[105]	[]	[]	[17258980]	[]
642_24412	chr3	45059171	45059571	+	805	27.0	[]	[]	[12.261112]	[179]	[]	[45059406]
642_24415	chr3	45664626	45665026	+	756	27.0	[]	[]	[6.5886865, 10.266219, 10.006039, 5.863081]	[112, 118, 151, 173]	[]	[45664785, 45664791, 45664824, 45664846]
642_24419	chr3	52694655	52695055	+	777	27.0	[]	[]	[12.521293]	[178]	[]	[52694842]
642_24423	chr3	100209919	100210319	+	716	27.0	[10.991825, 16.66425]	[152, 158]	[3.3478272]	[85]	[100210145, 100210151]	[100210078]
642_2444	chrX	13669212	13669612	+	1000	73.0	[]	[]	[6.1232615, 4.3336134]	[124, 134]	[]	[13669418, 13669428]
642_24440	chr3	169945406	169945806	+	781	27.0	[]	[]	[3.3478272]	[115]	[]	[169945617]
642_24441	chr3	170154442	170154842	+	777	27.0	[4.3336134]	[169]	[7.7509656]	[148]	[170154631]	[170154610]
642_24447	chr3	185175409	185175809	+	739	27.0	[4.3336134]	[201]	[]	[]	[185175629]	[]
642_24449	chr3	187319711	187320111	+	748	27.0	[5.6029005]	[161]	[]	[]	[187319961]	[]
642_2445	chrX	77910222	77910622	+	1000	73.0	[3.3478272]	[62]	[16.66425]	[107]	[77910379]	[77910424]
642_24462	chr4	1356151	1356551	+	598	27.0	[]	[]	[10.006039]	[107]	[]	[1356320]
642_24473	chr4	39698609	39699009	+	835	27.0	[6.5886865]	[91]	[3.4720602]	[179]	[39698763]	[39698851]
642_2448	chr1	28736581	28736981	+	1000	72.0	[5.6029005]	[172]	[]	[]	[28736816]	[]
642_24491	chr4	109148468	109148868	+	788	27.0	[]	[]	[5.7271333, 3.3478272]	[130, 138]	[]	[109148681, 109148689]
642_24498	chr4	139229423	139229823	+	781	27.0	[5.6029005]	[140]	[]	[]	[139229659]	[]
642_2450	chr1	143253114	143253514	+	1000	72.0	[]	[]	[3.6080077]	[136]	[]	[143253350]
642_24502	chr4	150547191	150547591	+	782	27.0	[6.694453, 10.006039, 4.3336134, 3.3478272, 5.7271333]	[86, 92, 98, 107, 119]	[]	[]	[150547376, 150547382, 150547388, 150547397, 150547409]	[]
642_2451	chr1	145690511	145690911	+	1000	72.0	[18.919323]	[136]	[]	[]	[145690730]	[]
642_24516	chr5	14695843	14696243	+	819	27.0	[]	[]	[3.3478272]	[152]	[]	[14696010]
642_2452	chr1	165768658	165769058	+	1000	72.0	[10.006039]	[134]	[5.6029005]	[212]	[165768809]	[165768887]
642_24525	chr5	43305899	43306299	+	632	27.0	[5.863081]	[192]	[]	[]	[43306123]	[]
642_24532	chr5	73498184	73498584	+	723	27.0	[]	[]	[5.6029005]	[237]	[]	[73498426]
642_24534	chr5	82351717	82352117	+	758	27.0	[]	[]	[7.7509656]	[168]	[]	[82351918]
642_2455	chr1	244269225	244269625	+	1000	72.0	[18.919323, 5.863081]	[83, 89]	[]	[]	[244269392, 244269398]	[]
642_2456	chr10	41855799	41856199	+	1000	72.0	[]	[]	[4.4393797]	[74]	[]	[41855972]
642_24567	chr5	173615916	173616316	+	762	27.0	[10.006039]	[135]	[3.6080077, 5.7271333]	[112, 117]	[173616129]	[173616106, 173616111]
642_24581	chr6	2104281	2104681	+	712	27.0	[]	[]	[5.6029005]	[99]	[]	[2104446]
642_24589	chr6	6701794	6702194	+	766	27.0	[]	[]	[3.2771003]	[151]	[]	[6702038]
642_24594	chr6	12289310	12289710	+	824	27.0	[]	[]	[4.3336134]	[69]	[]	[12289467]
642_24598	chr6	15368165	15368565	+	635	27.0	[]	[]	[5.6029005]	[138]	[]	[15368369]
642_246	chr2	120232268	120232668	+	1000	332.0	[6.848867]	[91]	[]	[]	[120232448]	[]
642_24606	chr6	26197909	26198309	+	780	27.0	[3.4720602]	[197]	[]	[]	[26198131]	[]
642_2462	chr11	72222976	72223376	+	1000	72.0	[12.521293]	[91]	[]	[]	[72223164]	[]
642_24620	chr6	33430849	33431249	+	638	27.0	[6.7129197]	[89]	[]	[]	[33431018]	[]
642_24630	chr6	37005484	37005884	+	679	27.0	[]	[]	[6.5886865]	[83]	[]	[37005641]
642_24635	chr6	40139059	40139459	+	794	27.0	[3.6080077, 18.919323]	[107, 113]	[]	[]	[40139236, 40139242]	[]
642_24637	chr6	42039369	42039769	+	775	27.0	[]	[]	[5.7271333]	[148]	[]	[42039542]
642_24651	chr6	53543395	53543795	+	725	27.0	[4.3336134]	[153]	[]	[]	[53543581]	[]
642_24665	chr6	111265889	111266289	+	770	27.0	[]	[]	[3.3478272]	[186]	[]	[111266134]
642_2468	chr13	99501195	99501595	+	1000	72.0	[]	[]	[5.863081]	[172]	[]	[99501436]
642_24682	chr6	139367980	139368380	+	833	27.0	[]	[]	[3.3478272]	[98]	[]	[139368151]
642_24689	chr6	145736560	145736960	+	788	27.0	[6.5886865]	[150]	[]	[]	[145736712]	[]
642_24692	chr6	146908739	146909139	+	713	27.0	[]	[]	[3.6080077]	[83]	[]	[146908891]
642_24697	chr6	149316572	149316972	+	800	27.0	[10.266219, 7.8751984]	[151, 159]	[]	[]	[149316759, 149316767]	[]
642_247	chr5	144191990	144192390	+	1000	332.0	[]	[]	[12.521293, 4.3336134]	[101, 107]	[]	[144192181, 144192187]
642_2470	chr15	50353892	50354292	+	1000	72.0	[]	[]	[10.266219]	[132]	[]	[50354087]
642_24713	chr7	435140	435540	+	837	27.0	[3.6080077]	[88]	[]	[]	[435323]	[]
642_2472	chr16	29815818	29816218	+	1000	72.0	[]	[]	[5.6029005, 4.3336134]	[129, 135]	[]	[29816042, 29816048]
642_24720	chr7	23347595	23347995	+	722	27.0	[10.006039]	[80]	[]	[]	[23347759]	[]
642_2473	chr16	67226879	67227279	+	1000	72.0	[5.6029005]	[110]	[]	[]	[67227080]	[]
642_24739	chr7	78019556	78019956	+	625	27.0	[]	[]	[3.3478272]	[152]	[]	[78019789]
642_24740	chr7	86914516	86914916	+	771	27.0	[3.3478272]	[187]	[]	[]	[86914759]	[]
642_24741	chr7	92294220	92294620	+	721	27.0	[]	[]	[16.66425]	[102]	[]	[92294422]
642_24742	chr7	93622303	93622703	+	755	27.0	[]	[]	[3.3478272]	[203]	[]	[93622508]
642_24763	chr7	107024841	107025241	+	810	27.0	[6.694453]	[74]	[]	[]	[107025000]	[]
642_24766	chr7	107058355	107058755	+	734	27.0	[]	[]	[7.7509656]	[148]	[]	[107058571]
642_24776	chr7	121139979	121140379	+	623	27.0	[6.848867]	[126]	[]	[]	[121140143]	[]
642_24780	chr7	123569306	123569706	+	703	27.0	[5.6029005]	[235]	[]	[]	[123569553]	[]
642_24782	chr7	127384826	127385226	+	813	27.0	[3.3478272]	[116]	[]	[]	[127384996]	[]
642_24786	chr7	128737831	128738231	+	753	27.0	[]	[]	[7.8751984]	[154]	[]	[128737999]
642_24787	chr7	128940420	128940820	+	741	27.0	[]	[]	[10.006039]	[150]	[]	[128940636]
642_2479	chr19	50025768	50026168	+	1000	72.0	[12.261112]	[65]	[]	[]	[50025923]	[]
642_24790	chr7	135410298	135410698	+	797	27.0	[4.593794]	[53]	[5.863081]	[138]	[135410449]	[135410534]
642_24801	chr7	140403822	140404222	+	687	27.0	[]	[]	[6.5886865, 18.919323]	[186, 197]	[]	[140404042, 140404053]
642_24805	chr7	146089990	146090390	+	590	27.0	[3.6080077]	[145]	[]	[]	[146090193]	[]
642_24812	chr7	150324458	150324858	+	602	27.0	[7.7509656]	[101]	[6.7129197]	[87]	[150324649]	[150324635]
642_24826	chr8	13116457	13116857	+	773	27.0	[3.3478272]	[114]	[]	[]	[13116623]	[]
642_24852	chr8	56073560	56073960	+	796	27.0	[3.3478272, 3.6080077]	[143, 164]	[12.521293]	[87]	[56073774, 56073795]	[56073718]
642_24861	chr8	81858729	81859129	+	739	27.0	[]	[]	[3.4720602]	[68]	[]	[81858881]
642_24862	chr8	85835864	85836264	+	699	27.0	[3.6080077]	[183]	[8.949526]	[158]	[85836104]	[85836079]
642_24868	chr8	98826088	98826488	+	784	27.0	[]	[]	[5.6029005, 3.3478272]	[56, 110]	[]	[98826239, 98826293]
642_24870	chr8	99358579	99358979	+	815	27.0	[]	[]	[3.3478272]	[90]	[]	[99358757]
642_24871	chr8	100847114	100847514	+	793	27.0	[]	[]	[6.694453]	[174]	[]	[100847334]
642_2488	chr21	25607334	25607734	+	1000	72.0	[5.863081]	[104]	[]	[]	[25607527]	[]
642_24891	chr9	14353389	14353789	+	765	27.0	[12.521293]	[159]	[]	[]	[14353564]	[]
642_249	chr9	93501246	93501646	+	1000	331.0	[]	[]	[18.919323, 16.66425]	[100, 106]	[]	[93501446, 93501452]
642_24905	chr9	95852562	95852962	+	645	27.0	[]	[]	[3.3478272]	[136]	[]	[95852787]
642_2491	chr22	20768955	20769355	+	1000	72.0	[4.3336134]	[151]	[]	[]	[20769174]	[]
642_24911	chr9	108108307	108108707	+	800	27.0	[]	[]	[10.130272]	[153]	[]	[108108502]
642_24916	chr9	114398062	114398462	+	817	27.0	[3.7322407]	[144]	[]	[]	[114398295]	[]
642_24917	chr9	114677297	114677697	+	810	27.0	[]	[]	[3.3478272, 3.6080077, 5.863081]	[73, 98, 143]	[]	[114677458, 114677483, 114677528]
642_24936	chr9	130919031	130919431	+	607	27.0	[3.6080077]	[91]	[]	[]	[130919183]	[]
642_24957	chrX	24146529	24146929	+	578	27.0	[16.66425]	[85]	[]	[]	[24146694]	[]
642_2497	chr3	177243304	177243704	+	1000	72.0	[4.593794, 12.521293]	[118, 124]	[]	[]	[177243511, 177243517]	[]
642_24971	chrX	119853115	119853515	+	657	27.0	[]	[]	[10.006039]	[163]	[]	[119853340]
642_24977	chrX	135973565	135973965	+	781	27.0	[3.3478272]	[152]	[4.3336134]	[68]	[135973810]	[135973726]
642_2498	chr4	184448859	184449259	+	1000	72.0	[12.521293]	[110]	[]	[]	[184449060]	[]
642_24983	chr1	2205225	2205625	+	662	26.0	[]	[]	[5.863081]	[129]	[]	[2205437]
642_24984	chr1	2290691	2291091	+	777	26.0	[]	[]	[3.3478272, 7.574473]	[124, 133]	[]	[2290903, 2290912]
642_25027	chr1	28940668	28941068	+	732	26.0	[16.66425]	[129]	[3.3478272]	[146]	[28940884]	[28940901]
642_25035	chr1	35933972	35934372	+	718	26.0	[]	[]	[3.6080077]	[100]	[]	[35934137]
642_2505	chr6	37172177	37172577	+	1000	72.0	[]	[]	[4.3336134]	[109]	[]	[37172381]
642_25072	chr1	92973237	92973637	+	768	26.0	[]	[]	[3.6080077]	[231]	[]	[92973477]
642_25075	chr1	108747843	108748243	+	768	26.0	[]	[]	[5.3194, 4.3336134]	[134, 142]	[]	[108748036, 108748044]
642_2509	chr7	93232073	93232473	+	1000	72.0	[]	[]	[5.6029005]	[68]	[]	[93232235]
642_25101	chr1	156090771	156091171	+	679	26.0	[]	[]	[5.6029005]	[209]	[]	[156091012]
642_25105	chr1	156959327	156959727	+	696	26.0	[12.521293]	[211]	[]	[]	[156959557]	[]
642_25131	chr1	201408135	201408535	+	742	26.0	[6.5886865]	[97]	[]	[]	[201408298]	[]
642_25140	chr1	205227647	205228047	+	767	26.0	[7.7509656]	[88]	[]	[]	[205227824]	[]
642_25142	chr1	205238208	205238608	+	619	26.0	[]	[]	[5.6029005]	[193]	[]	[205238415]
642_25147	chr1	207337163	207337563	+	659	26.0	[5.6029005]	[160]	[]	[]	[207337391]	[]
642_25176	chr1	244388952	244389352	+	786	26.0	[]	[]	[12.521293]	[101]	[]	[244389145]
642_25178	chr1	246111530	246111930	+	726	26.0	[3.4720602]	[132]	[]	[]	[246111757]	[]
642_25182	chr1	248404023	248404423	+	691	26.0	[]	[]	[5.863081]	[133]	[]	[248404252]
642_25186	chr10	7687248	7687648	+	786	26.0	[]	[]	[5.6029005]	[85]	[]	[7687403]
642_2520	chr1	35079216	35079616	+	1000	71.0	[]	[]	[5.863081, 3.7322407]	[92, 172]	[]	[35079386, 35079466]
642_2521	chr1	87826653	87827053	+	1000	71.0	[5.863081]	[105]	[]	[]	[87826851]	[]
642_25217	chr10	60208675	60209075	+	606	26.0	[6.5886865]	[64]	[5.3194]	[75]	[60208833]	[60208844]
642_2525	chr1	197675521	197675921	+	1000	71.0	[12.521293]	[80]	[]	[]	[197675700]	[]
642_2526	chr1	223067890	223068290	+	1000	71.0	[10.266219]	[101]	[]	[]	[223068082]	[]
642_25261	chr10	102834880	102835280	+	725	26.0	[3.3478272]	[71]	[]	[]	[102835041]	[]
642_25263	chr10	110547107	110547507	+	764	26.0	[]	[]	[7.7509656, 5.863081]	[93, 113]	[]	[110547260, 110547280]
642_25264	chr10	119161640	119162040	+	766	26.0	[4.3336134]	[147]	[]	[]	[119161845]	[]
642_25266	chr10	125816330	125816730	+	716	26.0	[]	[]	[4.4393797]	[153]	[]	[125816493]
642_25270	chr11	3341338	3341738	+	698	26.0	[3.3478272]	[160]	[]	[]	[3341539]	[]
642_25282	chr11	12802646	12803046	+	774	26.0	[]	[]	[3.3478272]	[195]	[]	[12802892]
642_25288	chr11	32176122	32176522	+	766	26.0	[3.3478272]	[120]	[]	[]	[32176296]	[]
642_2529	chr10	133224973	133225373	+	1000	71.0	[4.3336134, 8.736752, 16.66425]	[68, 81, 87]	[]	[]	[133225137, 133225150, 133225156]	[]
642_25293	chr11	46075300	46075700	+	754	26.0	[]	[]	[8.949526]	[71]	[]	[46075470]
642_25295	chr11	46541558	46541958	+	743	26.0	[4.3336134]	[214]	[]	[]	[46541808]	[]
642_2530	chr11	66421574	66421974	+	1000	71.0	[]	[]	[5.6029005]	[65]	[]	[66421738]
642_25307	chr11	62883052	62883452	+	630	26.0	[]	[]	[7.7509656]	[178]	[]	[62883269]
642_25318	chr11	66701728	66702128	+	760	26.0	[8.949526, 6.5886865]	[184, 190]	[]	[]	[66701954, 66701960]	[]
642_25321	chr11	68099375	68099775	+	637	26.0	[7.7509656, 4.3336134]	[129, 135]	[]	[]	[68099530, 68099536]	[]
642_2533	chr12	75511441	75511841	+	1000	71.0	[10.006039]	[86]	[]	[]	[75511622]	[]
642_25341	chr11	118918349	118918749	+	595	26.0	[3.2771003]	[145]	[]	[]	[118918531]	[]
642_2535	chr14	89165541	89165941	+	1000	71.0	[4.3336134, 16.66425]	[94, 100]	[3.6080077]	[126]	[89165729, 89165735]	[89165761]
642_25365	chr12	54439562	54439962	+	725	26.0	[]	[]	[6.5886865]	[80]	[]	[54439726]
642_25371	chr12	66130539	66130939	+	670	26.0	[]	[]	[3.3478272]	[169]	[]	[66130757]
642_25386	chr12	106987112	106987512	+	741	26.0	[]	[]	[3.3478272]	[134]	[]	[106987336]
642_25388	chr12	108701192	108701592	+	691	26.0	[6.1232615]	[119]	[3.3478272]	[129]	[108701363]	[108701373]
642_25394	chr12	118377644	118378044	+	751	26.0	[3.3478272]	[147]	[]	[]	[118377798]	[]
642_25395	chr12	118404929	118405329	+	743	26.0	[5.4251657, 4.3336134]	[147, 153]	[]	[]	[118405167, 118405173]	[]
642_254	chr9	99906670	99907070	+	1000	326.0	[]	[]	[14.409177]	[118]	[]	[99906881]
642_2540	chr16	56989348	56989748	+	1000	71.0	[]	[]	[5.6029005, 12.521293]	[99, 105]	[]	[56989546, 56989552]
642_25400	chr12	121801607	121802007	+	621	26.0	[4.3336134]	[156]	[]	[]	[121801846]	[]
642_25404	chr12	126874341	126874741	+	549	26.0	[]	[]	[6.5886865, 4.593794]	[137, 143]	[]	[126874545, 126874551]
642_25409	chr13	28637898	28638298	+	562	26.0	[3.3478272]	[85]	[3.3478272]	[149]	[28638059]	[28638123]
642_25422	chr13	80862464	80862864	+	579	26.0	[3.6080077]	[145]	[]	[]	[80862705]	[]
