#PeakID(python identify_motif.py ./ENCODE_processed_files/SP1_idr.fa SP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
328_4748	chr2	99154739	99155139	+	1000	64.0	[]	[]	[6.0551353, 11.908585]	[111, 126]	[]	[99154929, 99154944]
328_475	chr11	62753919	62754319	+	1000	247.0	[4.425062, 9.079445]	[131, 163]	[]	[]	[62754122, 62754154]	[]
328_4750	chr22	19756434	19756834	+	1000	64.0	[5.285526]	[184]	[]	[]	[19756626]	[]
328_4751	chr22	20606340	20606740	+	1000	64.0	[]	[]	[8.59854]	[151]	[]	[20606541]
328_4754	chr22	23894106	23894506	+	1000	64.0	[]	[]	[6.2064075, 19.063852]	[110, 132]	[]	[23894313, 23894335]
328_4756	chr4	139177767	139178167	+	1000	64.0	[10.731344, 4.7077975]	[148, 191]	[]	[]	[139177941, 139177984]	[]
328_4757	chr6	33711383	33711783	+	1000	64.0	[6.7110896]	[138]	[]	[]	[33711607]	[]
328_4758	chr7	76314128	76314528	+	1000	64.0	[3.226568, 10.886182]	[194, 200]	[2.7411609]	[124]	[76314351, 76314357]	[76314281]
328_4762	chr8	67064131	67064531	+	1000	64.0	[4.005314]	[170]	[15.4701605, 8.725322, 8.522415]	[109, 149, 163]	[67064376]	[67064315, 67064355, 67064369]
328_4764	chr9	83921311	83921711	+	1000	64.0	[2.9887285, 18.568264, 15.602369]	[90, 132, 149]	[]	[]	[83921488, 83921530, 83921547]	[]
328_4765	chr9	121074712	121075112	+	1000	64.0	[12.528462, 3.6467733]	[167, 173]	[3.9784975, 15.957969]	[145, 150]	[121074923, 121074929]	[121074901, 121074906]
328_4767	chr1	31815887	31816287	+	1000	63.5	[]	[]	[7.1883054]	[119]	[]	[31816059]
328_4770	chr1	52055045	52055445	+	1000	63.5	[]	[]	[7.5408177]	[124]	[]	[52055250]
328_4774	chr10	14837935	14838335	+	1000	63.5	[]	[]	[9.911554]	[100]	[]	[14838115]
328_478	chr3	160399044	160399444	+	1000	247.0	[11.305528]	[160]	[]	[]	[160399281]	[]
328_4781	chr19	45443351	45443751	+	1000	63.5	[8.979264, 5.5044665]	[66, 91]	[]	[]	[45443503, 45443528]	[]
328_4782	chr2	71068350	71068750	+	1000	63.5	[6.7790537, 3.816423]	[118, 123]	[3.8518672]	[184]	[71068530, 71068535]	[71068596]
328_4789	chr3	100260643	100261043	+	1000	63.5	[3.5250633]	[147]	[]	[]	[100260818]	[]
328_479	chr19	9818977	9819377	+	1000	246.5	[]	[]	[8.789583, 4.2459674, 4.1272798, 14.464849, 9.346613, 5.7163696]	[141, 147, 152, 170, 202, 213]	[]	[9819148, 9819154, 9819159, 9819177, 9819209, 9819220]
328_4794	chr6	28161512	28161912	+	1000	63.5	[6.359074, 14.352224, 6.698001]	[126, 131, 152]	[]	[]	[28161709, 28161714, 28161735]	[]
328_4796	chr6	149545969	149546369	+	1000	63.5	[8.846628, 12.282493]	[54, 134]	[2.7794363]	[98]	[149546122, 149546202]	[149546166]
328_4797	chr6	149746388	149746788	+	1000	63.5	[3.1275592]	[87]	[]	[]	[149746549]	[]
328_480	chr4	143513231	143513631	+	1000	246.5	[]	[]	[4.907138]	[107]	[]	[143513386]
328_4800	chr8	27774306	27774706	+	1000	63.5	[]	[]	[4.494511]	[112]	[]	[27774491]
328_4801	chr8	95024641	95025041	+	1000	63.5	[]	[]	[10.095381]	[134]	[]	[95024800]
328_4805	chr1	91404329	91404729	+	1000	63.0	[3.7298968]	[116]	[4.0282707]	[73]	[91404543]	[91404500]
328_4807	chr10	5446382	5446782	+	1000	63.0	[18.568264]	[134]	[6.521444]	[154]	[5446560]	[5446580]
328_4808	chr10	124418797	124419197	+	1000	63.0	[11.908585, 8.462228]	[85, 163]	[]	[]	[124418962, 124419040]	[]
328_4811	chr11	65386393	65386793	+	1000	63.0	[]	[]	[19.063852]	[285]	[]	[65386590]
328_4813	chr11	73983002	73983402	+	1000	63.0	[8.187273]	[217]	[9.622557]	[184]	[73983249]	[73983216]
328_4815	chr14	75258885	75259285	+	1000	63.0	[19.091042]	[91]	[]	[]	[75259040]	[]
328_4816	chr15	77070994	77071394	+	1000	63.0	[4.5985427, 14.3341875]	[104, 162]	[]	[]	[77071173, 77071231]	[]
328_4817	chr16	3021386	3021786	+	1000	63.0	[9.082379]	[140]	[]	[]	[3021540]	[]
328_4823	chr18	9102434	9102834	+	1000	63.0	[2.7996805, 11.075061]	[150, 151]	[2.718428]	[174]	[9102602, 9102603]	[9102626]
328_4824	chr19	35843788	35844188	+	752	63.0	[]	[]	[19.51292, 2.9545162, 10.870404]	[118, 167, 187]	[]	[35843949, 35843998, 35844018]
328_4826	chr19	50050771	50051171	+	1000	63.0	[]	[]	[6.316284]	[183]	[]	[50050972]
328_483	chr19	38850212	38850612	+	1000	245.5	[14.14243]	[101]	[]	[]	[38850398]	[]
328_4831	chr22	41621067	41621467	+	1000	63.0	[4.3184967]	[143]	[5.2796764]	[118]	[41621284]	[41621259]
328_4832	chr3	4978527	4978927	+	1000	63.0	[10.413139]	[79]	[]	[]	[4978699]	[]
328_4833	chr3	50569129	50569529	+	1000	63.0	[3.0440693]	[159]	[]	[]	[50569292]	[]
328_4837	chr7	73624365	73624765	+	1000	63.0	[19.125294]	[139]	[19.091042]	[170]	[73624573]	[73624604]
328_4839	chr8	98944182	98944582	+	1000	63.0	[]	[]	[9.382884, 10.809716]	[161, 218]	[]	[98944341, 98944398]
328_4841	chr9	137236413	137236813	+	951	63.0	[7.1193314]	[171]	[]	[]	[137236659]	[]
328_4842	chrX	150568240	150568640	+	1000	63.0	[9.8897]	[115]	[]	[]	[150568447]	[]
328_4843	chr1	1724099	1724499	+	1000	62.5	[]	[]	[4.150653]	[84]	[]	[1724264]
328_485	chr16	2429023	2429423	+	1000	244.5	[]	[]	[4.3111215]	[150]	[]	[2429264]
328_4855	chr11	65540534	65540934	+	1000	62.5	[]	[]	[8.765116, 17.300081, 10.610353, 14.060962]	[108, 126, 140, 164]	[]	[65540702, 65540720, 65540734, 65540758]
328_4856	chr11	65550916	65551316	+	1000	62.5	[]	[]	[20.7584, 4.491578, 8.524385]	[123, 138, 153]	[]	[65551081, 65551096, 65551111]
328_486	chr1	11805831	11806231	+	1000	244.0	[19.620882, 7.3614616]	[121, 138]	[6.316211, 5.5173426]	[77, 137]	[11806041, 11806058]	[11805997, 11806057]
328_4862	chr16	69726331	69726731	+	1000	62.5	[]	[]	[5.700609]	[279]	[]	[69726546]
328_4868	chr19	2427679	2428079	+	1000	62.5	[]	[]	[5.547369]	[169]	[]	[2427930]
328_4869	chr19	11089200	11089600	+	1000	62.5	[8.593637]	[115]	[]	[]	[11089404]	[]
328_4873	chr2	58046531	58046931	+	1000	62.5	[7.5229516]	[233]	[]	[]	[58046764]	[]
328_4874	chr2	101002027	101002427	+	1000	62.5	[3.6475582, 15.745036]	[72, 89]	[]	[]	[101002194, 101002211]	[]
328_4877	chr22	39662332	39662732	+	1000	62.5	[]	[]	[5.0680175, 10.150678, 6.6234756, 17.16471, 9.173769, 12.425893]	[67, 82, 97, 112, 118, 123]	[]	[39662487, 39662502, 39662517, 39662532, 39662538, 39662543]
328_488	chr12	110468146	110468546	+	1000	243.5	[2.5337737]	[111]	[8.343045]	[178]	[110468319]	[110468386]
328_4880	chr3	185937912	185938312	+	1000	62.5	[12.109007, 15.470384]	[122, 188]	[]	[]	[185938082, 185938148]	[]
328_4881	chr4	88523609	88524009	+	1000	62.5	[19.063852]	[119]	[7.5436544]	[159]	[88523788]	[88523828]
328_4888	chr6	159762102	159762502	+	1000	62.5	[7.2377024]	[204]	[]	[]	[159762320]	[]
328_4892	chr7	101244865	101245265	+	1000	62.5	[8.900464]	[178]	[]	[]	[101245115]	[]
328_4893	chr7	149065385	149065785	+	1000	62.5	[2.6116786]	[302]	[2.533306]	[297]	[149065597]	[149065592]
328_4897	chr1	53838338	53838738	+	1000	62.0	[]	[]	[2.8055751]	[136]	[]	[53838552]
328_490	chr7	77122206	77122606	+	1000	243.0	[4.4190016]	[137]	[]	[]	[77122413]	[]
328_4900	chr1	202958262	202958662	+	1000	62.0	[7.429459, 6.357623, 3.5334594]	[115, 134, 147]	[]	[]	[202958414, 202958433, 202958446]	[]
328_4901	chr1	229270919	229271319	+	1000	62.0	[]	[]	[12.467193]	[89]	[]	[229271083]
328_4902	chr11	819282	819682	+	1000	62.0	[15.4701605]	[131]	[10.610306, 3.3138149, 9.742269]	[55, 56, 73]	[819513]	[819437, 819438, 819455]
328_4903	chr11	827402	827802	+	1000	62.0	[]	[]	[5.773951]	[317]	[]	[827639]
328_4906	chr15	39933830	39934230	+	1000	62.0	[6.2099605, 2.8091369, 14.06123]	[175, 186, 205]	[]	[]	[39934030, 39934041, 39934060]	[]
328_4909	chr17	28571425	28571825	+	684	62.0	[]	[]	[5.3475266]	[202]	[]	[28571590]
328_491	chr11	65615241	65615641	+	1000	242.0	[10.252302, 4.5005903]	[136, 153]	[8.890144, 7.5799513]	[78, 92]	[65615470, 65615487]	[65615412, 65615426]
328_4913	chr19	19668600	19669000	+	1000	62.0	[]	[]	[5.178047]	[176]	[]	[19668785]
328_4916	chr19	58451356	58451756	+	1000	62.0	[]	[]	[6.711262]	[154]	[]	[58451595]
328_492	chr15	75640110	75640510	+	1000	242.0	[11.314977, 8.747346]	[138, 171]	[]	[]	[75640293, 75640326]	[]
328_4921	chr22	43015064	43015464	+	1000	62.0	[10.884315]	[68]	[]	[]	[43015217]	[]
328_4926	chr7	2242110	2242510	+	1000	62.0	[]	[]	[4.350987, 5.32051]	[169, 190]	[]	[2242284, 2242305]
328_4938	chr11	83071778	83072178	+	1000	61.5	[]	[]	[6.521559]	[155]	[]	[83071962]
328_494	chr11	67805687	67806087	+	1000	241.5	[]	[]	[3.698512, 10.435502, 5.1590867, 7.2481413]	[106, 156, 183, 204]	[]	[67805839, 67805889, 67805916, 67805937]
328_4940	chr12	3873229	3873629	+	1000	61.5	[3.713836, 13.511243]	[154, 178]	[]	[]	[3873442, 3873466]	[]
328_495	chr16	3400943	3401343	+	1000	241.5	[]	[]	[8.018539, 5.4995136]	[122, 159]	[]	[3401139, 3401176]
328_4953	chr19	19541005	19541405	+	1000	61.5	[2.6751266]	[219]	[2.6968422, 15.965972]	[272, 300]	[19541171]	[19541224, 19541252]
328_4955	chr2	85888886	85889286	+	1000	61.5	[8.586101]	[142]	[7.2488713]	[155]	[85889096]	[85889109]
328_4959	chr22	22631300	22631700	+	1000	61.5	[]	[]	[7.955994]	[201]	[]	[22631516]
328_496	chrX	154378800	154379200	+	1000	241.5	[4.28898, 3.286335, 3.8578467, 14.811122]	[76, 109, 139, 156]	[]	[]	[154378967, 154379000, 154379030, 154379047]	[]
328_4962	chr3	186930196	186930596	+	1000	61.5	[]	[]	[5.2571664]	[202]	[]	[186930413]
328_4966	chr5	181161202	181161602	+	1000	61.5	[2.8919692]	[96]	[5.1067295]	[120]	[181161358]	[181161382]
328_4969	chr6	27250966	27251366	+	1000	61.5	[]	[]	[3.5699968, 3.3921552]	[136, 151]	[]	[27251148, 27251163]
328_497	chr1	21607854	21608254	+	1000	241.0	[3.8772688, 15.957969]	[154, 168]	[]	[]	[21608076, 21608090]	[]
328_4974	chr7	100965907	100966307	+	1000	61.5	[14.06123, 10.150678, 14.03404]	[97, 123, 149]	[]	[]	[100966087, 100966113, 100966139]	[]
328_4975	chr8	11284287	11284687	+	1000	61.5	[3.5151296]	[121]	[]	[]	[11284477]	[]
328_4976	chr9	137156806	137157206	+	749	61.5	[]	[]	[19.091042]	[196]	[]	[137157038]
328_4978	chr1	11882896	11883296	+	1000	61.0	[4.967643, 15.121804, 2.6443923]	[73, 115, 152]	[]	[]	[11883064, 11883106, 11883143]	[]
328_498	chr19	47600233	47600633	+	1000	241.0	[5.0389028, 3.7277443, 14.403408]	[114, 115, 120]	[]	[]	[47600438, 47600439, 47600444]	[]
328_4982	chr1	153658553	153658953	+	1000	61.0	[]	[]	[2.5260653, 8.213038]	[186, 231]	[]	[153658743, 153658788]
328_4983	chr1	206612266	206612666	+	1000	61.0	[]	[]	[2.7715409, 4.09246]	[126, 194]	[]	[206612429, 206612497]
328_4987	chr11	67583547	67583947	+	1000	61.0	[]	[]	[3.1681361, 7.543676]	[169, 179]	[]	[67583757, 67583767]
328_499	chr2	96536425	96536825	+	1000	241.0	[8.9654665]	[99]	[]	[]	[96536623]	[]
328_4990	chr16	370418	370818	+	627	61.0	[4.250425]	[134]	[]	[]	[370597]	[]
328_4992	chr17	2336313	2336713	+	1000	61.0	[]	[]	[12.678984]	[133]	[]	[2336496]
328_4999	chr19	57240421	57240821	+	1000	61.0	[]	[]	[8.851274, 7.5586233]	[81, 154]	[]	[57240585, 57240658]
328_5	chrM	14144	14544	+	1000	820.5	[3.6954894, 3.1601188]	[142, 148]	[]	[]	[14325, 14331]	[]
328_5001	chr2	105337237	105337637	+	1000	61.0	[4.0638747]	[204]	[]	[]	[105337427]	[]
328_5005	chr22	12601974	12602374	+	1000	61.0	[3.1433353]	[143]	[]	[]	[12602127]	[]
328_501	chr17	17206329	17206729	+	1000	240.5	[3.0740628, 16.046774, 2.5453591, 4.080264, 20.7584, 3.1018496, 4.1249003]	[88, 100, 105, 119, 131, 142, 147]	[]	[]	[17206509, 17206521, 17206526, 17206540, 17206552, 17206563, 17206568]	[]
328_5010	chr5	129094415	129094815	+	1000	61.0	[3.5597394, 3.797271, 13.925777]	[102, 108, 182]	[]	[]	[129094567, 129094573, 129094647]	[]
328_5011	chr5	181244019	181244419	+	1000	61.0	[4.2991605]	[97]	[]	[]	[181244195]	[]
328_5013	chr6	38639463	38639863	+	1000	61.0	[8.00342, 6.3340564, 5.6835637]	[115, 126, 132]	[3.5290792, 5.0424533]	[159, 166]	[38639656, 38639667, 38639673]	[38639700, 38639707]
328_5016	chr7	101729385	101729785	+	1000	61.0	[2.9773657]	[240]	[8.229733]	[233]	[101729632]	[101729625]
328_5019	chr8	85220262	85220662	+	1000	61.0	[14.627546, 7.054975, 11.59853, 11.1029415]	[138, 157, 176, 214]	[]	[]	[85220421, 85220440, 85220459, 85220497]	[]
328_502	chr19	6767415	6767815	+	1000	240.5	[5.6668406, 10.481752, 16.159399]	[56, 87, 122]	[]	[]	[6767567, 6767598, 6767633]	[]
328_5021	chr9	91796527	91796927	+	1000	61.0	[]	[]	[6.3191295, 16.054379, 9.515875]	[99, 126, 153]	[]	[91796711, 91796738, 91796765]
328_5024	chr1	31944371	31944771	+	1000	60.5	[7.5134854]	[121]	[]	[]	[31944543]	[]
328_5026	chr1	112707281	112707681	+	1000	60.5	[]	[]	[7.420531]	[64]	[]	[112707445]
328_503	chr4	139453542	139453942	+	1000	240.5	[5.5911627, 9.4293585]	[56, 139]	[]	[]	[139453697, 139453780]	[]
328_5034	chr12	121513715	121514115	+	1000	60.5	[9.239522]	[176]	[2.588485, 15.683595, 12.225276]	[138, 169, 193]	[121513948]	[121513910, 121513941, 121513965]
328_5036	chr13	21297952	21298352	+	1000	60.5	[9.656737]	[94]	[10.809716]	[111]	[21298114]	[21298131]
328_5039	chr16	14632633	14633033	+	1000	60.5	[]	[]	[7.284884]	[176]	[]	[14632809]
328_5043	chr19	53467547	53467947	+	1000	60.5	[8.066453]	[55]	[]	[]	[53467700]	[]
328_5044	chr19	53898808	53899208	+	1000	60.5	[]	[]	[13.377831, 2.6788626, 10.138133, 13.865788, 13.872777]	[138, 152, 153, 186, 215]	[]	[53898974, 53898988, 53898989, 53899022, 53899051]
328_5045	chr19	55207064	55207464	+	1000	60.5	[6.558987, 4.48163]	[128, 175]	[]	[]	[55207235, 55207282]	[]
328_5048	chr20	8019581	8019981	+	865	60.5	[20.7584]	[190]	[]	[]	[8019807]	[]
328_505	chr19	1103760	1104160	+	1000	240.0	[]	[]	[13.450027, 3.8793845, 4.0132565]	[92, 98, 155]	[]	[1103947, 1103953, 1104010]
328_5051	chr21	44845746	44846146	+	1000	60.5	[]	[]	[15.4701605, 8.258217, 10.211096]	[284, 289, 327]	[]	[44845940, 44845945, 44845983]
328_5053	chr22	26483567	26483967	+	1000	60.5	[3.109907, 4.4082522, 7.5436544]	[203, 208, 213]	[]	[]	[26483789, 26483794, 26483799]	[]
328_5057	chr5	40755747	40756147	+	1000	60.5	[4.1983733]	[153]	[]	[]	[40755975]	[]
328_5058	chr5	60944975	60945375	+	1000	60.5	[]	[]	[7.539391]	[185]	[]	[60945178]
328_5059	chr5	132293916	132294316	+	1000	60.5	[3.2836814, 2.5883124]	[149, 202]	[5.320338]	[142]	[132294075, 132294128]	[132294068]
328_506	chr8	143597277	143597677	+	1000	240.0	[4.2301216]	[140]	[]	[]	[143597501]	[]
328_5068	chr8	8701718	8702118	+	1000	60.5	[5.3463326]	[164]	[3.9126644, 13.511243]	[97, 116]	[8701942]	[8701875, 8701894]
328_507	chr1	6784973	6785373	+	1000	239.5	[]	[]	[3.526777]	[183]	[]	[6785223]
328_5070	chr9	131102551	131102951	+	1000	60.5	[3.641969]	[132]	[4.0139627]	[155]	[131102771]	[131102794]
328_5072	chr9	136712075	136712475	+	593	60.5	[4.9468346, 2.6211183, 4.185696, 6.2847805]	[225, 231, 237, 243]	[]	[]	[136712289, 136712295, 136712301, 136712307]	[]
328_5075	chr1	155323762	155324162	+	1000	60.0	[7.36107, 3.603993]	[95, 152]	[]	[]	[155323916, 155323973]	[]
328_5077	chr10	95693783	95694183	+	1000	60.0	[]	[]	[4.470105]	[155]	[]	[95693967]
328_5078	chr10	102503628	102504028	+	1000	60.0	[]	[]	[14.403408]	[125]	[]	[102503838]
328_5083	chr13	19633351	19633751	+	1000	60.0	[11.935774, 5.515194]	[101, 140]	[]	[]	[19633533, 19633572]	[]
328_5084	chr14	103562767	103563167	+	1000	60.0	[]	[]	[6.9873977, 6.869552]	[123, 125]	[]	[103562988, 103562990]
328_5085	chr16	87721698	87722098	+	1000	60.0	[4.519844, 7.1883054]	[175, 192]	[]	[]	[87721858, 87721875]	[]
328_5086	chr16	88737353	88737753	+	1000	60.0	[12.176909]	[68]	[]	[]	[88737510]	[]
328_5087	chr17	7252073	7252473	+	1000	60.0	[]	[]	[2.9262]	[227]	[]	[7252319]
328_509	chr17	74873121	74873521	+	1000	239.5	[12.666037]	[119]	[]	[]	[74873325]	[]
328_5090	chr17	46193970	46194370	+	1000	60.0	[6.4102607]	[262]	[]	[]	[46194153]	[]
328_5093	chr19	4670203	4670603	+	1000	60.0	[2.747773, 7.3171024]	[155, 160]	[2.5967352, 5.840709]	[75, 88]	[4670437, 4670442]	[4670357, 4670370]
328_5094	chr19	10105984	10106384	+	1000	60.0	[14.386477]	[139]	[]	[]	[10106188]	[]
328_5095	chr19	17778099	17778499	+	1000	60.0	[]	[]	[10.353322, 9.03681]	[96, 117]	[]	[17778255, 17778276]
328_5098	chr2	24792897	24793297	+	1000	60.0	[14.376674, 4.383575]	[95, 125]	[]	[]	[24793065, 24793095]	[]
328_5099	chr2	74507492	74507892	+	1000	60.0	[]	[]	[4.881612]	[171]	[]	[74507710]
328_510	chr19	36114766	36115166	+	1000	239.5	[]	[]	[7.840146, 5.980747, 7.787572]	[63, 68, 97]	[]	[36114919, 36114924, 36114953]
328_5100	chr2	97645769	97646169	+	1000	60.0	[2.9645193, 7.6491723]	[75, 155]	[7.7783704]	[103]	[97645934, 97646014]	[97645962]
328_5105	chr22	39501898	39502298	+	907	60.0	[]	[]	[11.51787]	[241]	[]	[39502144]
328_5107	chr4	121870375	121870775	+	1000	60.0	[11.472243, 13.172653]	[72, 91]	[]	[]	[121870533, 121870552]	[]
328_5108	chr5	72308200	72308600	+	1000	60.0	[]	[]	[3.6747472]	[213]	[]	[72308379]
328_5112	chr8	54135042	54135442	+	1000	60.0	[9.908838]	[137]	[]	[]	[54135199]	[]
328_5120	chr1	151611816	151612216	+	1000	59.5	[2.8331597]	[186]	[]	[]	[151612048]	[]
328_5121	chr1	161159209	161159609	+	1000	59.5	[]	[]	[10.849285, 4.368096]	[141, 173]	[]	[161159409, 161159441]
328_5128	chr13	52652158	52652558	+	1000	59.5	[6.2248135]	[140]	[]	[]	[52652394]	[]
328_513	chr12	50167352	50167752	+	1000	238.0	[9.453276, 5.7723, 8.468714]	[119, 165, 186]	[]	[]	[50167529, 50167575, 50167596]	[]
328_5131	chr15	41332429	41332829	+	1000	59.5	[6.1024847, 14.580015]	[74, 79]	[]	[]	[41332594, 41332599]	[]
328_5136	chr17	44503258	44503658	+	1000	59.5	[7.4053016]	[113]	[]	[]	[44503458]	[]
328_5137	chr2	3379501	3379901	+	1000	59.5	[]	[]	[12.525348]	[86]	[]	[3379685]
328_5139	chr20	36773826	36774226	+	1000	59.5	[4.137754]	[133]	[]	[]	[36773992]	[]
328_5141	chr3	129183772	129184172	+	1000	59.5	[7.508611, 3.0459788]	[135, 198]	[3.5881906]	[223]	[129183932, 129183995]	[129184020]
328_5146	chr5	180071899	180072299	+	1000	59.5	[12.176909]	[159]	[3.7081807]	[143]	[180072139]	[180072123]
328_5149	chr6	36197121	36197521	+	1000	59.5	[3.816423]	[131]	[]	[]	[36197351]	[]
328_5150	chr6	36423194	36423594	+	1000	59.5	[7.4101353]	[145]	[]	[]	[36423369]	[]
328_5159	chr9	4679340	4679740	+	1000	59.5	[11.543353]	[110]	[3.5175512]	[168]	[4679526]	[4679584]
328_5160	chr9	35815189	35815589	+	1000	59.5	[]	[]	[3.0289943, 2.8326416]	[106, 159]	[]	[35815386, 35815439]
328_5161	chr9	97013404	97013804	+	1000	59.5	[9.250229]	[210]	[]	[]	[97013636]	[]
328_5163	chrX	119574292	119574692	+	1000	59.5	[4.8067627]	[91]	[3.5868213]	[182]	[119574449]	[119574540]
328_5166	chr1	86914169	86914569	+	1000	59.0	[12.940305, 10.750168]	[122, 143]	[]	[]	[86914385, 86914406]	[]
328_5168	chr1	203795302	203795702	+	1000	59.0	[4.2354608]	[169]	[]	[]	[203795495]	[]
328_5172	chr11	66268347	66268747	+	1000	59.0	[]	[]	[3.031465, 13.503932]	[158, 199]	[]	[66268544, 66268585]
328_5173	chr12	102035	102435	+	1000	59.0	[8.87513, 7.11136]	[68, 88]	[]	[]	[102195, 102215]	[]
328_5175	chr12	110742957	110743357	+	827	59.0	[12.740425]	[125]	[]	[]	[110743114]	[]
328_5179	chr14	72926415	72926815	+	1000	59.0	[]	[]	[4.567485, 4.567485]	[156, 166]	[]	[72926651, 72926661]
328_518	chr11	64917083	64917483	+	1000	237.0	[9.707921, 17.721739]	[69, 89]	[8.889914, 9.800099]	[128, 155]	[64917247, 64917267]	[64917306, 64917333]
328_5181	chr15	43123075	43123475	+	1000	59.0	[3.8694298]	[57]	[3.8077404, 9.091464]	[125, 150]	[43123230]	[43123298, 43123323]
328_5184	chr17	7239617	7240017	+	1000	59.0	[]	[]	[7.5708647]	[114]	[]	[7239774]
328_5185	chr17	16653558	16653958	+	1000	59.0	[7.510647]	[167]	[]	[]	[16653737]	[]
328_519	chr12	401278	401678	+	1000	237.0	[3.9394796]	[55]	[8.983283]	[142]	[401430]	[401517]
328_5195	chr19	43504017	43504417	+	1000	59.0	[3.6958091, 6.6424155]	[158, 159]	[14.403408]	[173]	[43504213, 43504214]	[43504228]
328_5197	chr2	112584338	112584738	+	1000	59.0	[]	[]	[2.5376177]	[181]	[]	[112584568]
328_52	chr1	45521730	45522130	+	1000	510.5	[]	[]	[3.154131, 4.854269]	[71, 150]	[]	[45521897, 45521976]
328_520	chr11	71786909	71787309	+	1000	236.5	[14.641457]	[128]	[]	[]	[71787064]	[]
328_5203	chr22	50200715	50201115	+	995	59.0	[3.1169827, 8.967853]	[163, 169]	[]	[]	[50200918, 50200924]	[]
328_5207	chr4	75673189	75673589	+	1000	59.0	[9.484829, 3.4737277, 5.867825]	[136, 150, 151]	[]	[]	[75673409, 75673423, 75673424]	[]
328_5208	chr5	144170489	144170889	+	1000	59.0	[4.560882]	[109]	[2.791409]	[153]	[144170660]	[144170704]
328_5213	chr7	142962072	142962472	+	1000	59.0	[4.139324, 5.0617423]	[204, 211]	[]	[]	[142962278, 142962285]	[]
328_5216	chr9	129175914	129176314	+	1000	59.0	[7.3655143]	[125]	[7.6655884]	[181]	[129176104]	[129176160]
328_522	chr2	69914730	69915130	+	1000	236.5	[]	[]	[5.2113795]	[129]	[]	[69914886]
328_5220	chrX	3814741	3815141	+	1000	59.0	[9.504412]	[85]	[]	[]	[3814905]	[]
328_5221	chrX	69615745	69616145	+	1000	59.0	[14.325035]	[147]	[6.7790537]	[186]	[69615935]	[69615974]
328_5223	chr1	23562363	23562763	+	1000	58.5	[]	[]	[15.965972]	[200]	[]	[23562576]
328_5228	chr1	150067606	150068006	+	1000	58.5	[4.5349994]	[94]	[]	[]	[150067777]	[]
328_523	chr11	72814133	72814533	+	1000	236.0	[3.0585387, 14.325035]	[106, 150]	[]	[]	[72814335, 72814379]	[]
328_5230	chr1	205678426	205678826	+	1000	58.5	[4.973939]	[185]	[]	[]	[205678649]	[]
328_5231	chr10	22003662	22004062	+	1000	58.5	[3.7070382]	[194]	[]	[]	[22003898]	[]
328_5232	chr11	108664796	108665196	+	1000	58.5	[]	[]	[7.6491723]	[177]	[]	[108665033]
328_5235	chr14	30558932	30559332	+	1000	58.5	[]	[]	[11.755479]	[88]	[]	[30559111]
328_5236	chr14	31457250	31457650	+	1000	58.5	[9.685384]	[92]	[]	[]	[31457441]	[]
328_524	chr14	21103804	21104204	+	1000	236.0	[5.5047197]	[79]	[]	[]	[21103974]	[]
328_5240	chr15	92917856	92918256	+	1000	58.5	[]	[]	[10.911504]	[121]	[]	[92918064]
328_5242	chr16	67159742	67160142	+	1000	58.5	[]	[]	[3.8518672]	[79]	[]	[67159920]
328_5244	chr17	4710219	4710619	+	1000	58.5	[6.3844385]	[182]	[4.6905413]	[149]	[4710425]	[4710392]
328_5245	chr17	7650578	7650978	+	799	58.5	[]	[]	[3.341629, 12.183395]	[127, 174]	[]	[7650733, 7650780]
328_5246	chr17	18258565	18258965	+	933	58.5	[2.7796378, 13.70639, 3.0438054]	[106, 112, 125]	[6.3844957]	[95]	[18258769, 18258775, 18258788]	[18258758]
328_525	chr19	45406202	45406602	+	1000	236.0	[]	[]	[5.5653763]	[76]	[]	[45406372]
328_5250	chr19	4539897	4540297	+	1000	58.5	[8.143392]	[192]	[6.151298]	[219]	[4540107]	[4540134]
328_5252	chr19	55160572	55160972	+	941	58.5	[]	[]	[18.499043, 14.882065]	[172, 204]	[]	[55160787, 55160819]
328_5253	chr1_KI270714v1_random	9656	10056	+	1000	58.5	[]	[]	[3.5593646, 5.5413947]	[181, 183]	[]	[9831, 9833]
328_5254	chr2	64751334	64751734	+	1000	58.5	[]	[]	[7.6393995]	[110]	[]	[64751517]
328_5256	chr2	203238760	203239160	+	1000	58.5	[10.878938, 12.370432]	[86, 130]	[]	[]	[203238923, 203238967]	[]
328_5257	chr20	10673879	10674279	+	1000	58.5	[12.114174, 8.838634]	[122, 127]	[8.829152, 3.2482374]	[106, 149]	[10674092, 10674097]	[10674076, 10674119]
328_5259	chr20	32475312	32475712	+	1000	58.5	[4.951196, 4.35455]	[111, 198]	[10.072305]	[182]	[32475471, 32475558]	[32475542]
328_5262	chr21	17612795	17613195	+	1000	58.5	[4.111155]	[155]	[8.343045, 7.2309732, 19.620882]	[64, 123, 135]	[17613038]	[17612947, 17613006, 17613018]
328_5263	chr21	45411232	45411632	+	1000	58.5	[4.139592]	[149]	[]	[]	[45411386]	[]
