#PeakID(python identify_motif.py ./ENCODE_processed_files/ATF1_idr.fa ATF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
755_365	chr2	19348202	19348602	+	1000	197.0	[10.880985, 8.745255, 10.880985]	[91, 104, 166]	[10.880985, 8.745255, 10.880985]	[93, 106, 168]	[19348373, 19348386, 19348448]	[19348375, 19348388, 19348450]
755_3655	chr3	45995584	45995984	+	1000	51.0	[9.08557]	[129]	[]	[]	[45995804]	[]
755_3657	chr3	127598167	127598567	+	1000	51.0	[10.880985]	[107]	[10.880985]	[101]	[127598358]	[127598352]
755_3658	chr3	128680740	128681140	+	1000	51.0	[]	[]	[10.880985]	[98]	[]	[128680916]
755_3660	chr3	161221055	161221455	+	1000	51.0	[]	[]	[10.880985]	[111]	[]	[161221264]
755_3668	chr5	132293538	132293938	+	1000	51.0	[10.880985]	[100]	[]	[]	[132293733]	[]
755_3669	chr5	137889216	137889616	+	1000	51.0	[]	[]	[9.08557]	[162]	[]	[137889402]
755_367	chr6	89819588	89819988	+	1000	197.0	[10.880985]	[104]	[10.880985]	[106]	[89819785]	[89819787]
755_3672	chr6	26538241	26538641	+	1000	51.0	[]	[]	[9.08557]	[153]	[]	[26538447]
755_3677	chr6	116229231	116229631	+	1000	51.0	[10.880985]	[116]	[10.880985]	[118]	[116229441]	[116229443]
755_3679	chr6	145964191	145964591	+	1000	51.0	[]	[]	[8.028987]	[90]	[]	[145964378]
755_368	chr17	4703948	4704348	+	1000	196.0	[9.08557]	[102]	[]	[]	[4704145]	[]
755_3684	chr7	63694267	63694667	+	1000	51.0	[10.880985, 10.880985, 10.880985]	[52, 76, 100]	[10.880985]	[127]	[63694418, 63694442, 63694466]	[63694493]
755_3685	chr7	100874910	100875310	+	1000	51.0	[9.08557]	[127]	[]	[]	[100875129]	[]
755_3692	chr8	22668962	22669362	+	1000	51.0	[10.880985]	[87]	[8.745255]	[89]	[22669139]	[22669141]
755_3707	chrX	49269149	49269549	+	1000	51.0	[]	[]	[8.028987]	[124]	[]	[49269360]
755_3710	chr1	1398061	1398461	+	1000	50.0	[10.880985]	[131]	[]	[]	[1398273]	[]
755_3718	chr1	143210716	143211116	+	1000	50.0	[8.028987]	[67]	[]	[]	[143210878]	[]
755_3719	chr1	143270562	143270962	+	1000	50.0	[]	[]	[8.028987]	[91]	[]	[143270753]
755_372	chr14	99481190	99481590	+	1000	195.0	[10.880985]	[109]	[]	[]	[99481395]	[]
755_3723	chr1	160343023	160343423	+	1000	50.0	[]	[]	[10.880985]	[132]	[]	[160343240]
755_3729	chr11	64284538	64284938	+	1000	50.0	[]	[]	[10.880985]	[126]	[]	[64284753]
755_373	chr14	101947890	101948290	+	1000	195.0	[9.08557]	[84]	[9.08557]	[107]	[101948072]	[101948095]
755_3730	chr11	65614152	65614552	+	1000	50.0	[9.08557]	[101]	[]	[]	[65614338]	[]
755_3734	chr12	56333961	56334361	+	1000	50.0	[9.08557]	[77]	[]	[]	[56334135]	[]
755_374	chr7	124929649	124930049	+	1000	195.0	[10.880985]	[97]	[10.880985]	[99]	[124929841]	[124929843]
755_3748	chr17	51260221	51260621	+	1000	50.0	[8.745255]	[134]	[]	[]	[51260432]	[]
755_375	chr15	65133665	65134065	+	1000	194.0	[10.880985]	[91]	[]	[]	[65133853]	[]
755_3759	chr19	39480646	39481046	+	1000	50.0	[]	[]	[9.08557]	[95]	[]	[39480841]
755_3764	chr2	26785553	26785953	+	1000	50.0	[]	[]	[10.880985]	[117]	[]	[26785766]
755_3765	chr2	44087185	44087585	+	1000	50.0	[10.880985]	[122]	[10.880985]	[124]	[44087399]	[44087401]
755_3769	chr2	186485898	186486298	+	1000	50.0	[9.08557]	[108]	[]	[]	[186486101]	[]
755_377	chr6	31958769	31959169	+	1000	193.0	[10.880985]	[103]	[]	[]	[31958968]	[]
755_378	chr16	25106953	25107353	+	1000	192.0	[]	[]	[9.08557]	[94]	[]	[25107140]
755_3787	chr22	21444870	21445270	+	1000	50.0	[10.880985]	[105]	[10.880985]	[107]	[21445033]	[21445035]
755_3804	chr22	23061694	23062094	+	1000	50.0	[10.880985]	[109]	[10.880985]	[111]	[23061902]	[23061904]
755_3808	chr22	36123889	36124289	+	1000	50.0	[10.880985]	[89]	[10.880985]	[91]	[36124074]	[36124076]
755_3809	chr22	41413789	41414189	+	1000	50.0	[10.880985, 8.745255]	[95, 115]	[8.745255]	[117]	[41413982, 41414002]	[41414004]
755_3812	chr3	187745563	187745963	+	1000	50.0	[10.880985]	[111]	[]	[]	[187745765]	[]
755_3820	chr5	140664421	140664821	+	1000	50.0	[8.745255, 10.880985]	[114, 119]	[]	[]	[140664624, 140664629]	[]
755_3822	chr6	2448965	2449365	+	1000	50.0	[10.880985]	[130]	[10.880985]	[132]	[2449186]	[2449188]
755_3833	chr8	58553013	58553413	+	1000	50.0	[9.08557]	[89]	[]	[]	[58553192]	[]
755_3838	chr9	130887004	130887404	+	1000	50.0	[6.94984]	[194]	[]	[]	[130887213]	[]
755_385	chr19	45584717	45585117	+	1000	190.0	[10.880985]	[93]	[10.880985]	[95]	[45584907]	[45584909]
755_3856	chrX	15335481	15335881	+	1000	50.0	[]	[]	[10.880985]	[127]	[]	[15335694]
755_3858	chrX	39693272	39693672	+	1000	50.0	[10.880985]	[98]	[10.880985]	[100]	[39693468]	[39693470]
755_3860	chrX	135032145	135032545	+	1000	50.0	[10.880985]	[146]	[]	[]	[135032357]	[]
755_3867	chr1	42682884	42683284	+	1000	49.0	[]	[]	[9.08557]	[78]	[]	[42683054]
755_3874	chr1	161766043	161766443	+	1000	49.0	[10.880985]	[90]	[8.028987]	[158]	[161766207]	[161766275]
755_3875	chr1	179293518	179293918	+	1000	49.0	[9.08557]	[154]	[]	[]	[179293747]	[]
755_3877	chr1	203290440	203290840	+	1000	49.0	[10.880985]	[88]	[9.08557]	[103]	[203290628]	[203290643]
755_3878	chr1	230978857	230979257	+	1000	49.0	[10.880985]	[101]	[]	[]	[230979054]	[]
755_3880	chr10	73096990	73097390	+	1000	49.0	[]	[]	[9.08557]	[118]	[]	[73097200]
755_3882	chr11	33161440	33161840	+	1000	49.0	[10.880985]	[96]	[10.880985]	[98]	[33161628]	[33161630]
755_3883	chr11	57657372	57657772	+	1000	49.0	[]	[]	[9.08557]	[142]	[]	[57657608]
755_3890	chr12	120528960	120529360	+	1000	49.0	[]	[]	[9.08557]	[128]	[]	[120529183]
755_3892	chr12	121686903	121687303	+	1000	49.0	[]	[]	[10.880985]	[112]	[]	[121687115]
755_3897	chr14	96363203	96363603	+	1000	49.0	[9.08557]	[114]	[]	[]	[96363406]	[]
755_3899	chr15	44663644	44664044	+	1000	49.0	[9.08557]	[106]	[]	[]	[44663835]	[]
755_39	chr1	9428785	9429185	+	1000	434.0	[8.745255, 10.880985]	[73, 100]	[10.880985, 10.880985]	[75, 102]	[9428957, 9428984]	[9428959, 9428986]
755_390	chr1	209784407	209784807	+	1000	188.0	[10.880985]	[96]	[10.880985]	[98]	[209784600]	[209784602]
755_391	chr15	51681301	51681701	+	1000	188.0	[]	[]	[9.08557]	[105]	[]	[51681498]
755_3912	chr17	1516519	1516919	+	1000	49.0	[]	[]	[8.745255]	[220]	[]	[1516766]
755_3913	chr17	7572467	7572867	+	1000	49.0	[]	[]	[10.880985]	[179]	[]	[7572713]
755_3926	chr19	1104431	1104831	+	1000	49.0	[]	[]	[9.08557]	[110]	[]	[1104635]
755_393	chr7	44986510	44986910	+	1000	188.0	[10.880985]	[136]	[10.880985, 10.880985]	[74, 138]	[44986741]	[44986679, 44986743]
755_3931	chr19	45442777	45443177	+	1000	49.0	[10.880985]	[110]	[]	[]	[45442960]	[]
755_3932	chr19	54190410	54190810	+	1000	49.0	[9.08557]	[108]	[]	[]	[54190603]	[]
755_3935	chr2	38875554	38875954	+	1000	49.0	[9.08557]	[83]	[]	[]	[38875729]	[]
755_3938	chr2	85602623	85603023	+	1000	49.0	[]	[]	[9.08557]	[118]	[]	[85602831]
755_3939	chr2	108786533	108786933	+	1000	49.0	[9.08557]	[118]	[]	[]	[108786746]	[]
755_394	chr1	27914629	27915029	+	1000	187.0	[]	[]	[8.028987]	[107]	[]	[27914834]
755_3942	chr20	5911204	5911604	+	1000	49.0	[10.880985]	[102]	[6.94984, 10.880985]	[55, 104]	[5911403]	[5911356, 5911405]
755_3945	chr22	19035788	19036188	+	1000	49.0	[]	[]	[10.880985]	[171]	[]	[19036018]
755_3948	chr22	20495102	20495502	+	1000	49.0	[]	[]	[8.028987]	[240]	[]	[20495346]
755_396	chr17	75666997	75667397	+	1000	187.0	[10.880985]	[106]	[]	[]	[75667200]	[]
755_397	chr7	94004178	94004578	+	1000	187.0	[]	[]	[9.08557]	[109]	[]	[94004383]
755_3971	chr3	141368261	141368661	+	1000	49.0	[10.880985]	[100]	[10.880985]	[102]	[141368455]	[141368457]
755_3972	chr3	170870040	170870440	+	1000	49.0	[]	[]	[9.08557, 9.08557]	[104, 120]	[]	[170870238, 170870254]
755_3973	chr4	74099160	74099560	+	1000	49.0	[10.880985]	[97]	[6.94984]	[120]	[74099355]	[74099378]
755_3981	chr6	7910335	7910735	+	1000	49.0	[8.028987]	[100]	[]	[]	[7910530]	[]
755_3982	chr6	26473685	26474085	+	1000	49.0	[]	[]	[8.028987]	[62]	[]	[26473843]
755_3988	chr6	136325983	136326383	+	1000	49.0	[10.880985]	[93]	[10.880985]	[95]	[136326175]	[136326177]
755_3991	chr7	44606830	44607230	+	1000	49.0	[]	[]	[9.08557]	[134]	[]	[44607034]
755_3998	chr7	148987298	148987698	+	1000	49.0	[]	[]	[8.028987]	[114]	[]	[148987484]
755_40	chr2	28870113	28870513	+	1000	429.0	[9.08557]	[96]	[]	[]	[28870309]	[]
755_400	chr1	109984473	109984873	+	1000	186.0	[10.880985]	[102]	[10.880985]	[104]	[109984675]	[109984677]
755_4022	chr1	1231768	1232168	+	1000	48.0	[9.08557]	[82]	[9.08557]	[75]	[1231941]	[1231934]
755_403	chr4	73258986	73259386	+	1000	186.0	[9.08557]	[86]	[]	[]	[73259170]	[]
755_4030	chr1	32222275	32222675	+	1000	48.0	[10.880985]	[206]	[9.08557]	[121]	[32222513]	[32222428]
755_4031	chr1	35031517	35031917	+	1000	48.0	[]	[]	[8.028987]	[172]	[]	[35031754]
755_4035	chr1	144546227	144546627	+	1000	48.0	[6.94984]	[97]	[]	[]	[144546419]	[]
755_4041	chr10	35195660	35196060	+	1000	48.0	[10.880985]	[97]	[10.880985]	[99]	[35195852]	[35195854]
755_4045	chr11	46238105	46238505	+	1000	48.0	[9.08557]	[134]	[10.880985]	[119]	[46238333]	[46238318]
755_4046	chr11	85647786	85648186	+	1000	48.0	[]	[]	[9.08557]	[103]	[]	[85647972]
755_4049	chr11	119101989	119102389	+	1000	48.0	[]	[]	[10.880985]	[107]	[]	[119102187]
755_4050	chr12	6851203	6851603	+	1000	48.0	[]	[]	[8.745255]	[83]	[]	[6851354]
755_4054	chr13	113208465	113208865	+	1000	48.0	[]	[]	[9.08557]	[140]	[]	[113208689]
755_4059	chr15	64093816	64094216	+	1000	48.0	[]	[]	[8.028987]	[119]	[]	[64094006]
755_406	chr11	118359371	118359771	+	1000	185.0	[10.880985]	[118]	[8.745255]	[120]	[118359580]	[118359582]
755_4061	chr16	1193308	1193708	+	1000	48.0	[]	[]	[9.08557]	[126]	[]	[1193522]
755_4063	chr16	2531790	2532190	+	1000	48.0	[9.08557]	[155]	[]	[]	[2532030]	[]
755_4068	chr16	46973495	46973895	+	1000	48.0	[10.880985]	[159]	[]	[]	[46973726]	[]
755_407	chr15	34224804	34225204	+	1000	185.0	[10.880985]	[89]	[]	[]	[34224990]	[]
755_4070	chr16	74368093	74368493	+	1000	48.0	[9.08557]	[112]	[]	[]	[74368299]	[]
755_4072	chr16	84504575	84504975	+	1000	48.0	[9.08557]	[104]	[]	[]	[84504767]	[]
755_4083	chr18	62522693	62523093	+	1000	48.0	[]	[]	[10.880985]	[223]	[]	[62522942]
755_4086	chr19	4182281	4182681	+	1000	48.0	[]	[]	[6.94984]	[164]	[]	[4182523]
755_409	chr3	48446479	48446879	+	1000	185.0	[]	[]	[8.028987]	[100]	[]	[48446677]
755_4098	chr2	54723201	54723601	+	1000	48.0	[9.08557]	[100]	[]	[]	[54723360]	[]
755_4099	chr2	70293499	70293899	+	1000	48.0	[]	[]	[9.08557]	[152]	[]	[70293739]
755_410	chr4	169612427	169612827	+	1000	185.0	[10.880985]	[104]	[9.08557, 10.880985]	[84, 106]	[169612626]	[169612606, 169612628]
755_4102	chr2	118309976	118310376	+	1000	48.0	[6.94984]	[153]	[]	[]	[118310219]	[]
755_4106	chr2	219541792	219542192	+	1000	48.0	[]	[]	[9.08557]	[113]	[]	[219542002]
755_411	chr6	30060996	30061396	+	1000	185.0	[10.880985, 9.08557]	[99, 131]	[10.880985, 8.028987]	[101, 114]	[30061190, 30061222]	[30061192, 30061205]
755_4110	chr20	51617323	51617723	+	1000	48.0	[10.880985]	[114]	[10.880985]	[116]	[51617534]	[51617536]
755_414	chr19	43596158	43596558	+	1000	184.0	[]	[]	[10.880985]	[97]	[]	[43596348]
755_416	chr1	225999161	225999561	+	1000	183.0	[9.08557]	[122]	[]	[]	[225999382]	[]
755_4161	chr3	23916868	23917268	+	1000	48.0	[9.08557]	[99]	[]	[]	[23917057]	[]
755_4162	chr3	45760812	45761212	+	1000	48.0	[10.880985]	[102]	[10.880985]	[104]	[45760991]	[45760993]
755_4164	chr3	183635405	183635805	+	1000	48.0	[9.08557]	[103]	[]	[]	[183635581]	[]
755_4168	chr5	135191353	135191753	+	1000	48.0	[9.08557]	[112]	[]	[]	[135191557]	[]
755_4169	chr5	180026332	180026732	+	1000	48.0	[10.880985]	[114]	[10.880985]	[116]	[180026540]	[180026542]
755_4176	chr6	57172403	57172803	+	1000	48.0	[]	[]	[9.08557]	[81]	[]	[57172578]
755_418	chr22	46762356	46762756	+	1000	183.0	[]	[]	[9.08557]	[127]	[]	[46762581]
755_4180	chr6	162727727	162728127	+	1000	48.0	[8.745255]	[107]	[10.880985]	[109]	[162727927]	[162727929]
755_4182	chr7	876380	876780	+	1000	48.0	[]	[]	[9.08557]	[140]	[]	[876617]
755_4183	chr7	75937930	75938330	+	1000	48.0	[]	[]	[10.880985]	[140]	[]	[75938150]
755_4187	chr7	157138494	157138894	+	1000	48.0	[]	[]	[9.08557]	[114]	[]	[157138700]
755_4191	chr8	116766241	116766641	+	1000	48.0	[10.880985]	[132]	[8.745255]	[134]	[116766444]	[116766446]
755_42	chr12	123633566	123633966	+	1000	423.0	[]	[]	[9.08557]	[102]	[]	[123633768]
755_420	chr1	173824735	173825135	+	1000	181.0	[]	[]	[8.028987]	[108]	[]	[173824939]
755_4205	chr9	133406743	133407143	+	1000	48.0	[]	[]	[8.028987]	[131]	[]	[133406960]
755_4209	chr1	26378286	26378686	+	1000	47.0	[]	[]	[10.880985]	[118]	[]	[26378482]
755_421	chr1	174999216	174999616	+	1000	181.0	[9.08557, 10.880985]	[116, 149]	[]	[]	[174999411, 174999444]	[]
755_4210	chr1	27391550	27391950	+	1000	47.0	[10.880985]	[93]	[10.880985]	[95]	[27391737]	[27391739]
755_4211	chr1	31742404	31742804	+	1000	47.0	[]	[]	[9.08557]	[119]	[]	[31742620]
755_4216	chr1	45583329	45583729	+	1000	47.0	[]	[]	[9.08557]	[129]	[]	[45583541]
755_4217	chr1	85062013	85062413	+	1000	47.0	[10.880985]	[94]	[10.880985]	[96]	[85062203]	[85062205]
755_4218	chr1	87328252	87328652	+	1000	47.0	[10.880985]	[95]	[]	[]	[87328430]	[]
755_4222	chr1	155135102	155135502	+	1000	47.0	[]	[]	[9.08557, 10.880985]	[117, 134]	[]	[155135308, 155135325]
755_4223	chr1	161119651	161120051	+	1000	47.0	[10.880985]	[110]	[]	[]	[161119856]	[]
755_4226	chr1	183604248	183604648	+	1000	47.0	[10.880985]	[109]	[10.880985]	[111]	[183604444]	[183604446]
755_423	chr19	57240449	57240849	+	1000	181.0	[]	[]	[8.745255]	[70]	[]	[57240614]
755_4232	chr10	32958222	32958622	+	1000	47.0	[]	[]	[9.08557]	[103]	[]	[32958422]
755_4233	chr10	75210215	75210615	+	1000	47.0	[]	[]	[6.94984]	[189]	[]	[75210412]
755_4237	chr11	27506578	27506978	+	1000	47.0	[8.028987]	[107]	[]	[]	[27506784]	[]
755_4238	chr11	35662973	35663373	+	1000	47.0	[8.028987]	[104]	[]	[]	[35663165]	[]
755_4239	chr11	43311732	43312132	+	1000	47.0	[8.745255]	[146]	[]	[]	[43311959]	[]
755_4240	chr11	45994331	45994731	+	1000	47.0	[9.08557]	[128]	[]	[]	[45994537]	[]
755_4242	chr11	65013806	65014206	+	1000	47.0	[]	[]	[9.08557]	[107]	[]	[65013990]
755_4246	chr11	119318740	119319140	+	1000	47.0	[10.880985]	[92]	[]	[]	[119318922]	[]
755_425	chr1	235866882	235867282	+	1000	180.0	[9.08557]	[109]	[]	[]	[235867090]	[]
755_4251	chr13	51803615	51804015	+	1000	47.0	[10.880985]	[76]	[10.880985]	[78]	[51803778]	[51803780]
755_4256	chr14	73886377	73886777	+	1000	47.0	[10.880985]	[97]	[10.880985]	[99]	[73886570]	[73886572]
755_4261	chr16	31108187	31108587	+	1000	47.0	[]	[]	[10.880985]	[105]	[]	[31108384]
755_4263	chr17	8156461	8156861	+	1000	47.0	[10.880985]	[106]	[8.745255]	[108]	[8156656]	[8156658]
755_4265	chr17	8631188	8631588	+	1000	47.0	[10.880985]	[95]	[10.880985]	[97]	[8631376]	[8631378]
755_4268	chr17	42824077	42824477	+	1000	47.0	[9.08557]	[165]	[]	[]	[42824308]	[]
755_4270	chr17	81309112	81309512	+	1000	47.0	[]	[]	[10.880985]	[133]	[]	[81309314]
755_428	chr7	140696462	140696862	+	1000	180.0	[10.880985]	[97]	[10.880985]	[99]	[140696655]	[140696657]
755_4280	chr19	17645601	17646001	+	1000	47.0	[]	[]	[8.028987]	[104]	[]	[17645787]
755_4281	chr19	44025149	44025549	+	1000	47.0	[10.880985]	[98]	[]	[]	[44025338]	[]
755_4282	chr19	45469036	45469436	+	1000	47.0	[9.08557, 9.08557]	[112, 134]	[8.745255, 6.94984]	[84, 102]	[45469246, 45469268]	[45469218, 45469236]
755_4284	chr19	55216944	55217344	+	1000	47.0	[9.08557]	[118]	[]	[]	[55217151]	[]
755_4287	chr2	46179063	46179463	+	1000	47.0	[10.880985]	[127]	[10.880985]	[129]	[46179271]	[46179273]
755_4292	chr2	96857757	96858157	+	1000	47.0	[]	[]	[9.08557]	[181]	[]	[96857998]
755_43	chr4	8440573	8440973	+	1000	422.0	[10.880985]	[78]	[10.880985, 9.08557]	[80, 106]	[8440747]	[8440749, 8440775]
755_4313	chr22	20951879	20952279	+	1000	47.0	[10.880985]	[107]	[]	[]	[20952065]	[]
755_432	chr12	108562354	108562754	+	1000	179.0	[10.880985]	[81]	[10.880985]	[83]	[108562526]	[108562528]
755_434	chr5	73565539	73565939	+	1000	179.0	[]	[]	[10.880985]	[105]	[]	[73565743]
755_4343	chr3	10008987	10009387	+	1000	47.0	[]	[]	[9.08557]	[119]	[]	[10009192]
755_4346	chr3	39406503	39406903	+	1000	47.0	[]	[]	[10.880985]	[98]	[]	[39406699]
755_4348	chr3	47381029	47381429	+	1000	47.0	[9.08557]	[119]	[]	[]	[47381241]	[]
755_435	chr6	159726752	159727152	+	1000	179.0	[]	[]	[9.08557]	[104]	[]	[159726953]
755_436	chr10	68720942	68721342	+	1000	178.0	[]	[]	[10.880985]	[105]	[]	[68721147]
755_4361	chr6	28923778	28924178	+	1000	47.0	[]	[]	[6.94984]	[112]	[]	[28923982]
755_4363	chr6	29977153	29977553	+	1000	47.0	[10.880985]	[130]	[]	[]	[29977375]	[]
755_4369	chr6	166465621	166466021	+	1000	47.0	[10.880985]	[107]	[10.880985]	[109]	[166465820]	[166465822]
755_437	chr11	10541014	10541414	+	1000	178.0	[9.08557]	[127]	[]	[]	[10541230]	[]
755_4379	chr7	116630924	116631324	+	1000	47.0	[9.08557]	[143]	[9.08557]	[161]	[116631126]	[116631144]
755_4380	chr7	123534889	123535289	+	1000	47.0	[]	[]	[9.08557]	[124]	[]	[123535104]
755_4382	chr7	158827452	158827852	+	1000	47.0	[10.880985]	[107]	[10.880985]	[109]	[158827641]	[158827643]
755_4386	chr8	89757550	89757950	+	1000	47.0	[10.880985]	[67]	[8.745255]	[69]	[89757717]	[89757719]
755_4389	chr9	129886811	129887211	+	1000	47.0	[]	[]	[10.880985]	[106]	[]	[129887005]
755_439	chr17	74873156	74873556	+	1000	178.0	[9.08557]	[111]	[]	[]	[74873364]	[]
755_44	chr18	2571275	2571675	+	1000	419.0	[9.08557]	[87]	[6.94984]	[162]	[2571450]	[2571525]
755_4407	chrX	44872893	44873293	+	1000	47.0	[10.880985]	[81]	[]	[]	[44873073]	[]
755_4409	chrX	135344528	135344928	+	1000	47.0	[]	[]	[10.880985]	[74]	[]	[135344701]
755_4416	chr1	31954647	31955047	+	1000	46.0	[]	[]	[9.08557]	[89]	[]	[31954832]
755_442	chr6	28080987	28081387	+	1000	178.0	[6.94984, 10.880985]	[57, 108]	[10.880985]	[110]	[28081141, 28081192]	[28081194]
755_4435	chr11	61581319	61581719	+	1000	46.0	[]	[]	[9.08557]	[113]	[]	[61581524]
755_444	chr15	60478945	60479345	+	1000	177.0	[10.880985]	[103]	[]	[]	[60479139]	[]
755_4440	chr11	103091985	103092385	+	1000	46.0	[9.08557]	[130]	[]	[]	[103092206]	[]
755_4444	chr12	88142075	88142475	+	1000	46.0	[]	[]	[6.94984]	[143]	[]	[88142303]
755_445	chr19	29213002	29213402	+	1000	177.0	[8.028987]	[108]	[]	[]	[29213201]	[]
755_4454	chr16	67481007	67481407	+	1000	46.0	[9.08557]	[93]	[9.08557]	[85]	[67481195]	[67481187]
755_4455	chr16	89505427	89505827	+	1000	46.0	[10.880985]	[158]	[]	[]	[89505622]	[]
755_4456	chr17	7177394	7177794	+	1000	46.0	[]	[]	[9.08557]	[106]	[]	[7177590]
755_4458	chr17	18183382	18183782	+	1000	46.0	[9.08557]	[108]	[]	[]	[18183565]	[]
755_4461	chr17	49764238	49764638	+	1000	46.0	[10.880985]	[187]	[9.08557, 10.880985]	[144, 189]	[49764467]	[49764424, 49764469]
755_4465	chr18	12702471	12702871	+	1000	46.0	[]	[]	[9.08557]	[135]	[]	[12702696]
755_4472	chr19	40687482	40687882	+	1000	46.0	[10.880985]	[114]	[10.880985]	[116]	[40687690]	[40687692]
755_4479	chr2	178413714	178414114	+	1000	46.0	[10.880985]	[112]	[10.880985]	[114]	[178413924]	[178413926]
755_448	chr8	22109516	22109916	+	1000	177.0	[10.880985, 9.08557, 10.880985]	[81, 131, 147]	[10.880985, 10.880985]	[83, 149]	[22109697, 22109747, 22109763]	[22109699, 22109765]
755_449	chr11	67508477	67508877	+	1000	176.0	[10.880985, 8.745255]	[94, 130]	[10.880985]	[132]	[67508666, 67508702]	[67508704]
755_4492	chr22	20401646	20402046	+	1000	46.0	[]	[]	[9.08557]	[149]	[]	[20401858]
755_45	chr3	16264803	16265203	+	1000	418.0	[9.08557]	[120]	[]	[]	[16265016]	[]
755_450	chr20	62182833	62183233	+	1000	176.0	[10.880985]	[118]	[]	[]	[62183038]	[]
755_452	chr22	22508680	22509080	+	1000	176.0	[9.08557]	[94]	[]	[]	[22508873]	[]
755_453	chr22	38700872	38701272	+	1000	176.0	[10.880985, 10.880985]	[87, 98]	[9.08557, 8.745255, 10.880985]	[77, 89, 100]	[38701057, 38701068]	[38701047, 38701059, 38701070]
755_454	chr1	114716591	114716991	+	1000	175.0	[]	[]	[8.745255]	[96]	[]	[114716779]
755_4544	chr3	48240847	48241247	+	1000	46.0	[9.08557]	[109]	[]	[]	[48241048]	[]
755_4547	chr3	183447449	183447849	+	1000	46.0	[]	[]	[9.08557]	[180]	[]	[183447698]
755_4548	chr3	184185890	184186290	+	1000	46.0	[]	[]	[9.08557]	[105]	[]	[184186093]
755_455	chr18	32091655	32092055	+	1000	175.0	[8.745255]	[102]	[10.880985]	[104]	[32091851]	[32091853]
755_4550	chr4	4290019	4290419	+	1000	46.0	[9.08557]	[93]	[]	[]	[4290205]	[]
755_4551	chr4	48830843	48831243	+	1000	46.0	[10.880985]	[105]	[10.880985]	[107]	[48831036]	[48831038]
755_456	chr5	65563060	65563460	+	1000	175.0	[8.028987]	[142]	[]	[]	[65563295]	[]
755_4564	chr6	164098951	164099351	+	1000	46.0	[10.880985]	[173]	[10.880985]	[175]	[164099186]	[164099188]
755_457	chr5	79514420	79514820	+	1000	175.0	[]	[]	[10.880985, 10.880985]	[80, 96]	[]	[79514593, 79514609]
755_4573	chr7	135650798	135651198	+	1000	46.0	[10.880985, 8.028987]	[90, 141]	[]	[]	[135650986, 135651037]	[]
755_4579	chr8	11016465	11016865	+	1000	46.0	[8.028987]	[98]	[8.028987]	[82]	[11016660]	[11016644]
755_4583	chr8	119832639	119833039	+	1000	46.0	[]	[]	[10.880985]	[119]	[]	[119832850]
755_4589	chr9	101533565	101533965	+	1000	46.0	[]	[]	[10.880985]	[97]	[]	[101533753]
755_46	chr1	223992465	223992865	+	1000	415.0	[10.880985, 10.880985]	[83, 108]	[10.880985]	[85]	[223992644, 223992669]	[223992646]
755_460	chr5	43121309	43121709	+	1000	174.0	[9.08557]	[127]	[9.08557, 8.745255]	[82, 120]	[43121534]	[43121489, 43121527]
755_4604	chr1	1013228	1013628	+	1000	45.0	[10.880985]	[122]	[]	[]	[1013446]	[]
755_4613	chr1	32200560	32200960	+	1000	45.0	[9.08557, 9.08557]	[89, 100]	[]	[]	[32200748, 32200759]	[]
755_4614	chr1	35557546	35557946	+	1000	45.0	[]	[]	[8.028987]	[159]	[]	[35557746]
755_4625	chr10	6202711	6203111	+	1000	45.0	[10.880985]	[95]	[]	[]	[6202871]	[]
755_4631	chr10	71851031	71851431	+	1000	45.0	[]	[]	[9.08557]	[133]	[]	[71851255]
755_4634	chr10	102394249	102394649	+	1000	45.0	[9.08557]	[113]	[10.880985]	[125]	[102394452]	[102394464]
755_4636	chr11	3824679	3825079	+	1000	45.0	[]	[]	[8.028987]	[87]	[]	[3824865]
755_4639	chr11	50298342	50298742	+	1000	45.0	[]	[]	[10.880985]	[119]	[]	[50298558]
755_4643	chr11	118608538	118608938	+	1000	45.0	[]	[]	[9.08557]	[118]	[]	[118608738]
755_4645	chr12	2812481	2812881	+	1000	45.0	[10.880985]	[80]	[8.745255]	[82]	[2812654]	[2812656]
755_465	chr8	125091638	125092038	+	1000	173.0	[9.08557]	[119]	[]	[]	[125091843]	[]
755_4650	chr12	104288954	104289354	+	1000	45.0	[8.028987]	[121]	[]	[]	[104289163]	[]
755_4653	chr13	46211151	46211551	+	1000	45.0	[]	[]	[10.880985]	[127]	[]	[46211363]
755_4658	chr16	11851417	11851817	+	1000	45.0	[]	[]	[9.08557]	[112]	[]	[11851624]
755_466	chr1	108746393	108746793	+	1000	172.0	[9.08557, 10.880985]	[102, 111]	[10.880985]	[113]	[108746587, 108746596]	[108746598]
755_4663	chr16	57667380	57667780	+	1000	45.0	[]	[]	[9.08557]	[96]	[]	[57667548]
755_4667	chr17	7023602	7024002	+	1000	45.0	[10.880985]	[101]	[10.880985]	[103]	[7023785]	[7023787]
755_4676	chr19	6753300	6753700	+	1000	45.0	[9.08557]	[110]	[]	[]	[6753509]	[]
755_4679	chr19	39846233	39846633	+	1000	45.0	[9.08557]	[117]	[]	[]	[39846409]	[]
