#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2C2_idr.fa NR2C2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
151_24857	chr22	39097079	39097479	+	1000	54.0	[]	[]	[9.443364]	[92]	[]	[39097240]
151_24865	chr3	13556989	13557389	+	870	54.0	[9.164563, 9.443364]	[100, 108]	[]	[]	[13557169, 13557177]	[]
151_2487	chr3	170356774	170357174	+	1000	270.0	[7.7064734]	[163]	[]	[]	[170357015]	[]
151_24870	chr3	45881075	45881475	+	989	54.0	[]	[]	[7.9852743]	[82]	[]	[45881242]
151_24873	chr3	71512058	71512458	+	894	54.0	[]	[]	[9.443364]	[153]	[]	[71512276]
151_24877	chr3	111497053	111497453	+	995	54.0	[9.164563]	[88]	[]	[]	[111497206]	[]
151_2488	chr8	93502029	93502429	+	1000	270.0	[]	[]	[9.443364]	[148]	[]	[93502263]
151_24883	chr3	133506582	133506982	+	687	54.0	[9.164563]	[143]	[]	[]	[133506817]	[]
151_24889	chr3	142279939	142280339	+	996	54.0	[9.443364, 9.443364]	[94, 137]	[]	[]	[142280129, 142280172]	[]
151_24915	chr4	109764318	109764718	+	1000	54.0	[9.443364]	[167]	[]	[]	[109764549]	[]
151_24919	chr4	185192473	185192873	+	916	54.0	[]	[]	[9.443364, 9.443364]	[157, 164]	[]	[185192698, 185192705]
151_2492	chr11	65478656	65479056	+	1000	269.0	[9.164563]	[154]	[]	[]	[65478904]	[]
151_24924	chr5	60701350	60701750	+	787	54.0	[]	[]	[9.443364, 9.443364]	[150, 158]	[]	[60701562, 60701570]
151_24925	chr5	62585723	62586123	+	932	54.0	[9.443364]	[76]	[]	[]	[62585885]	[]
151_24927	chr5	68320057	68320457	+	1000	54.0	[9.443364, 9.443364]	[140, 201]	[]	[]	[68320219, 68320280]	[]
151_24937	chr5	122761142	122761542	+	1000	54.0	[9.443364]	[68]	[]	[]	[122761302]	[]
151_2494	chr16	86261391	86261791	+	1000	269.0	[]	[]	[9.443364]	[60]	[]	[86261545]
151_24944	chr5	173911610	173912010	+	650	54.0	[9.443364]	[153]	[]	[]	[173911843]	[]
151_24950	chr6	13006641	13007041	+	889	54.0	[7.7064734, 9.443364]	[69, 160]	[]	[]	[13006797, 13006888]	[]
151_24956	chr6	20408813	20409213	+	907	54.0	[9.443364]	[142]	[]	[]	[20409038]	[]
151_24958	chr6	21925405	21925805	+	970	54.0	[]	[]	[9.443364]	[115]	[]	[21925595]
151_24959	chr6	27128116	27128516	+	1000	54.0	[]	[]	[9.443364]	[105]	[]	[27128281]
151_24961	chr6	30095804	30096204	+	866	54.0	[]	[]	[9.443364]	[159]	[]	[30096016]
151_24964	chr6	32131470	32131870	+	749	54.0	[7.9852743]	[146]	[]	[]	[32131669]	[]
151_24986	chr6	135499415	135499815	+	1000	54.0	[9.443364]	[147]	[]	[]	[135499655]	[]
151_24987	chr6	146855876	146856276	+	1000	54.0	[9.443364]	[166]	[]	[]	[146856109]	[]
151_25012	chr7	91512910	91513310	+	732	54.0	[]	[]	[9.443364]	[99]	[]	[91513064]
151_25021	chr7	150307067	150307467	+	984	54.0	[]	[]	[9.443364]	[121]	[]	[150307281]
151_25023	chr7	152968044	152968444	+	1000	54.0	[9.443364]	[110]	[]	[]	[152968228]	[]
151_25024	chr7	157498041	157498441	+	590	54.0	[]	[]	[9.164563, 9.164563, 9.164563, 9.164563, 9.164563]	[62, 72, 86, 134, 140]	[]	[157498198, 157498208, 157498222, 157498270, 157498276]
151_25026	chr8	2137360	2137760	+	616	54.0	[]	[]	[9.164563]	[138]	[]	[2137598]
151_25028	chr8	8788681	8789081	+	1000	54.0	[]	[]	[9.443364]	[162]	[]	[8788871]
151_2503	chr1	39576665	39577065	+	1000	268.0	[]	[]	[7.9852743]	[114]	[]	[39576860]
151_25031	chr8	9077506	9077906	+	888	54.0	[9.443364]	[123]	[]	[]	[9077690]	[]
151_25033	chr8	15623805	15624205	+	688	54.0	[]	[]	[9.443364, 9.443364]	[144, 151]	[]	[15623983, 15623990]
151_25037	chr8	54018539	54018939	+	964	54.0	[9.164563]	[172]	[]	[]	[54018755]	[]
151_25040	chr8	116548199	116548599	+	1000	54.0	[]	[]	[9.443364]	[153]	[]	[116548449]
151_25044	chr8	129575242	129575642	+	996	54.0	[9.443364]	[178]	[]	[]	[129575457]	[]
151_25047	chr9	33184840	33185240	+	1000	54.0	[]	[]	[9.164563]	[166]	[]	[33185062]
151_25053	chr9	98922813	98923213	+	611	54.0	[]	[]	[9.164563]	[165]	[]	[98923033]
151_25055	chr9	107755306	107755706	+	819	54.0	[9.164563]	[77]	[]	[]	[107755470]	[]
151_25064	chr9	130240592	130240992	+	847	54.0	[]	[]	[9.164563]	[150]	[]	[130240788]
151_25072	chr9	131272127	131272527	+	576	54.0	[9.164563]	[67]	[]	[]	[131272291]	[]
151_25074	chr9	133089242	133089642	+	769	54.0	[]	[]	[9.164563]	[175]	[]	[133089478]
151_25076	chr9	133506420	133506820	+	981	54.0	[9.443364]	[213]	[]	[]	[133506662]	[]
151_25077	chr9	136237870	136238270	+	1000	54.0	[7.9852743, 9.443364]	[97, 183]	[]	[]	[136238025, 136238111]	[]
151_2509	chr19	15828488	15828888	+	1000	268.0	[9.443364]	[155]	[]	[]	[15828702]	[]
151_25091	chr1	12051908	12052308	+	863	53.0	[]	[]	[9.443364]	[103]	[]	[12052079]
151_25096	chr1	21586897	21587297	+	715	53.0	[7.7064734]	[137]	[]	[]	[21587122]	[]
151_25104	chr1	30808048	30808448	+	775	53.0	[9.443364]	[241]	[]	[]	[30808272]	[]
151_25106	chr1	35545017	35545417	+	793	53.0	[9.443364]	[181]	[]	[]	[35545201]	[]
151_2511	chr22	29481003	29481403	+	1000	268.0	[]	[]	[9.164563, 9.164563]	[94, 122]	[]	[29481184, 29481212]
151_25110	chr1	46506454	46506854	+	816	53.0	[9.164563]	[209]	[]	[]	[46506678]	[]
151_25112	chr1	53367276	53367676	+	1000	53.0	[9.443364]	[148]	[]	[]	[53367488]	[]
151_2512	chr3	14979593	14979993	+	1000	268.0	[9.443364, 9.443364]	[66, 81]	[]	[]	[14979757, 14979772]	[]
151_25126	chr1	118300892	118301292	+	998	53.0	[9.164563]	[91]	[]	[]	[118301068]	[]
151_25130	chr1	145998491	145998891	+	732	53.0	[]	[]	[9.443364]	[189]	[]	[145998699]
151_25133	chr1	154729004	154729404	+	786	53.0	[9.164563]	[130]	[]	[]	[154729209]	[]
151_25145	chr1	198162153	198162553	+	899	53.0	[]	[]	[9.164563]	[103]	[]	[198162354]
151_25152	chr1	219733583	219733983	+	888	53.0	[9.443364]	[153]	[]	[]	[219733788]	[]
151_25154	chr1	224069002	224069402	+	549	53.0	[]	[]	[9.443364]	[126]	[]	[224069224]
151_2516	chr1	244302918	244303318	+	1000	267.0	[]	[]	[9.443364]	[128]	[]	[244303145]
151_25166	chr10	5474695	5475095	+	853	53.0	[]	[]	[9.443364]	[231]	[]	[5474930]
151_25168	chr10	18582779	18583179	+	891	53.0	[]	[]	[9.443364]	[142]	[]	[18582991]
151_25169	chr10	22712852	22713252	+	860	53.0	[9.443364]	[142]	[]	[]	[22713085]	[]
151_25180	chr10	95183734	95184134	+	983	53.0	[]	[]	[9.164563]	[154]	[]	[95183929]
151_2519	chr12	127991526	127991926	+	1000	267.0	[]	[]	[9.443364, 9.164563]	[148, 156]	[]	[127991759, 127991767]
151_25190	chr11	9757809	9758209	+	1000	53.0	[]	[]	[9.164563, 9.164563]	[155, 180]	[]	[9758000, 9758025]
151_25191	chr11	12683840	12684240	+	1000	53.0	[]	[]	[9.164563]	[143]	[]	[12684070]
151_25201	chr11	64145972	64146372	+	860	53.0	[9.443364]	[195]	[]	[]	[64146199]	[]
151_25203	chr11	64353675	64354075	+	549	53.0	[9.443364]	[155]	[9.164563]	[120]	[64353914]	[64353879]
151_25207	chr11	93543352	93543752	+	954	53.0	[]	[]	[7.9852743]	[105]	[]	[93543537]
151_25210	chr11	116826849	116827249	+	943	53.0	[9.443364, 9.443364]	[59, 105]	[]	[]	[116827002, 116827048]	[]
151_2523	chr2	42424900	42425300	+	1000	267.0	[9.164563]	[145]	[]	[]	[42425133]	[]
151_25239	chr12	112926420	112926820	+	574	53.0	[9.164563, 9.443364, 9.443364]	[69, 119, 138]	[]	[]	[112926587, 112926637, 112926656]	[]
151_25245	chr13	36346366	36346766	+	902	53.0	[]	[]	[9.443364]	[149]	[]	[36346578]
151_25251	chr14	61602095	61602495	+	937	53.0	[9.443364]	[228]	[]	[]	[61602340]	[]
151_25252	chr14	72736310	72736710	+	989	53.0	[9.443364]	[151]	[]	[]	[72736551]	[]
151_25254	chr14	77859934	77860334	+	853	53.0	[]	[]	[9.164563]	[97]	[]	[77860121]
151_25258	chr15	48925631	48926031	+	1000	53.0	[]	[]	[9.164563]	[83]	[]	[48925801]
151_25268	chr15	64750251	64750651	+	845	53.0	[9.443364]	[79]	[]	[]	[64750411]	[]
151_2527	chr8	28244543	28244943	+	1000	267.0	[9.443364, 9.164563, 9.443364]	[112, 119, 126]	[]	[]	[28244746, 28244753, 28244760]	[]
151_25272	chr15	77803410	77803810	+	619	53.0	[9.164563]	[165]	[]	[]	[77803604]	[]
151_25280	chr15	101008237	101008637	+	1000	53.0	[9.443364]	[123]	[]	[]	[101008419]	[]
151_25282	chr16	2140694	2141094	+	935	53.0	[9.164563]	[199]	[]	[]	[2140904]	[]
151_25283	chr16	3674915	3675315	+	780	53.0	[]	[]	[9.164563, 9.164563]	[126, 133]	[]	[3675113, 3675120]
151_25289	chr16	24074523	24074923	+	842	53.0	[]	[]	[9.443364]	[125]	[]	[24074719]
151_25292	chr16	28534050	28534450	+	837	53.0	[9.164563]	[137]	[]	[]	[28534266]	[]
151_25293	chr16	47137981	47138381	+	1000	53.0	[9.164563, 9.443364]	[115, 123]	[]	[]	[47138177, 47138185]	[]
151_25297	chr16	75306315	75306715	+	993	53.0	[9.164563]	[112]	[]	[]	[75306514]	[]
151_25298	chr16	79412740	79413140	+	1000	53.0	[9.164563]	[120]	[]	[]	[79412945]	[]
151_2530	chr12	122974487	122974887	+	1000	266.0	[]	[]	[9.164563]	[52]	[]	[122974638]
151_25301	chr16	81744932	81745332	+	923	53.0	[9.443364]	[127]	[9.443364]	[94]	[81745130]	[81745097]
151_25306	chr17	13540895	13541295	+	961	53.0	[]	[]	[9.164563]	[180]	[]	[13541084]
151_25307	chr17	15493234	15493634	+	979	53.0	[9.443364, 9.164563]	[159, 167]	[]	[]	[15493475, 15493483]	[]
151_25309	chr17	20271389	20271789	+	866	53.0	[9.164563]	[111]	[]	[]	[20271598]	[]
151_25315	chr17	38599261	38599661	+	571	53.0	[9.443364]	[131]	[]	[]	[38599463]	[]
151_25317	chr17	45021762	45022162	+	613	53.0	[9.164563]	[199]	[]	[]	[45021988]	[]
151_25318	chr17	47902268	47902668	+	722	53.0	[9.164563, 9.443364]	[152, 158]	[]	[]	[47902455, 47902461]	[]
151_25323	chr17	62111721	62112121	+	1000	53.0	[9.443364]	[127]	[]	[]	[62111937]	[]
151_25325	chr17	67779257	67779657	+	853	53.0	[]	[]	[9.443364]	[162]	[]	[67779465]
151_2533	chr21	46519086	46519486	+	1000	266.0	[]	[]	[9.443364, 7.9852743]	[135, 152]	[]	[46519277, 46519294]
151_25339	chr18	70296384	70296784	+	851	53.0	[9.164563]	[166]	[]	[]	[70296573]	[]
151_25343	chr19	2962005	2962405	+	955	53.0	[]	[]	[9.443364]	[155]	[]	[2962249]
151_25344	chr19	3374553	3374953	+	863	53.0	[9.443364]	[148]	[]	[]	[3374790]	[]
151_25345	chr19	7368904	7369304	+	831	53.0	[9.443364]	[166]	[]	[]	[7369113]	[]
151_25348	chr19	10754025	10754425	+	760	53.0	[]	[]	[9.443364]	[106]	[]	[10754213]
151_25349	chr19	13118794	13119194	+	1000	53.0	[9.164563]	[209]	[]	[]	[13119045]	[]
151_25352	chr19	19901631	19902031	+	1000	53.0	[9.443364]	[159]	[]	[]	[19901875]	[]
151_25356	chr19	35164392	35164792	+	1000	53.0	[9.443364, 9.164563]	[102, 113]	[]	[]	[35164574, 35164585]	[]
151_25360	chr19	51693257	51693657	+	916	53.0	[]	[]	[9.443364, 9.164563]	[95, 102]	[]	[51693435, 51693442]
151_25372	chr2	64404211	64404611	+	853	53.0	[]	[]	[9.164563, 9.164563]	[74, 81]	[]	[64404383, 64404390]
151_2538	chr10	15097026	15097426	+	1000	265.0	[7.7064734]	[71]	[9.443364]	[111]	[15097197]	[15097237]
151_25392	chr2	196168974	196169374	+	1000	53.0	[9.164563]	[104]	[]	[]	[196169170]	[]
151_25396	chr2	235263786	235264186	+	1000	53.0	[]	[]	[9.443364]	[142]	[]	[235264015]
151_25401	chr20	3744707	3745107	+	972	53.0	[]	[]	[7.9852743]	[148]	[]	[3744946]
151_25413	chr20	45532184	45532584	+	1000	53.0	[]	[]	[9.443364]	[149]	[]	[45532407]
151_25414	chr20	46008593	46008993	+	652	53.0	[]	[]	[9.164563]	[187]	[]	[46008822]
151_25438	chr22	36369996	36370396	+	997	53.0	[9.443364]	[103]	[]	[]	[36370184]	[]
151_2544	chr4	122803691	122804091	+	1000	265.0	[]	[]	[9.443364]	[140]	[]	[122803924]
151_25442	chr22	42271428	42271828	+	972	53.0	[]	[]	[9.443364, 9.443364]	[121, 128]	[]	[42271609, 42271616]
151_25444	chr22	45314745	45315145	+	970	53.0	[9.164563]	[163]	[]	[]	[45314977]	[]
151_25448	chr3	5494889	5495289	+	940	53.0	[]	[]	[9.443364]	[130]	[]	[5495077]
151_2545	chr6	15956302	15956702	+	1000	265.0	[]	[]	[9.443364]	[85]	[]	[15956477]
151_25455	chr3	39173212	39173612	+	652	53.0	[9.443364]	[149]	[]	[]	[39173449]	[]
151_25456	chr3	39524112	39524512	+	675	53.0	[]	[]	[9.443364]	[72]	[]	[39524272]
151_25460	chr3	45079176	45079576	+	902	53.0	[]	[]	[9.443364]	[196]	[]	[45079390]
151_25462	chr3	46008626	46009026	+	1000	53.0	[9.443364]	[196]	[]	[]	[46008845]	[]
151_25464	chr3	50616960	50617360	+	1000	53.0	[9.443364]	[117]	[]	[]	[50617126]	[]
151_2547	chr7	131786192	131786592	+	1000	265.0	[9.164563]	[105]	[]	[]	[131786389]	[]
151_25472	chr3	128533007	128533407	+	1000	53.0	[9.443364]	[176]	[]	[]	[128533257]	[]
151_25475	chr3	169760483	169760883	+	1000	53.0	[7.9852743]	[113]	[]	[]	[169760664]	[]
151_25486	chr4	10034688	10035088	+	900	53.0	[9.164563]	[188]	[]	[]	[10034932]	[]
151_25492	chr4	53122171	53122571	+	628	53.0	[]	[]	[9.443364]	[133]	[]	[53122400]
151_255	chr11	62771417	62771817	+	1000	1083.0	[]	[]	[9.164563, 9.164563, 9.443364]	[82, 96, 103]	[]	[62771599, 62771613, 62771620]
151_25503	chr5	34525720	34526120	+	929	53.0	[9.164563]	[202]	[]	[]	[34525949]	[]
151_25505	chr5	56201054	56201454	+	1000	53.0	[]	[]	[9.443364]	[150]	[]	[56201217]
151_25510	chr5	100646618	100647018	+	855	53.0	[]	[]	[9.164563, 9.443364]	[200, 232]	[]	[100646836, 100646868]
151_25519	chr5	159660331	159660731	+	1000	53.0	[]	[]	[9.164563]	[148]	[]	[159660563]
151_25525	chr6	4663928	4664328	+	1000	53.0	[9.164563, 9.443364]	[161, 224]	[]	[]	[4664106, 4664169]	[]
151_25526	chr6	14383489	14383889	+	935	53.0	[9.443364]	[113]	[]	[]	[14383697]	[]
151_25538	chr6	31680661	31681061	+	1000	53.0	[9.164563]	[97]	[]	[]	[31680832]	[]
151_2554	chr11	75468640	75469040	+	1000	264.0	[]	[]	[9.443364]	[179]	[]	[75468890]
151_25544	chr6	75852671	75853071	+	587	53.0	[]	[]	[9.443364]	[148]	[]	[75852898]
151_25545	chr6	90068299	90068699	+	610	53.0	[]	[]	[9.164563]	[184]	[]	[90068542]
151_25553	chr6	146900845	146901245	+	934	53.0	[9.443364, 9.164563]	[99, 106]	[]	[]	[146901017, 146901024]	[]
151_25554	chr6	150046954	150047354	+	1000	53.0	[9.164563]	[162]	[]	[]	[150047187]	[]
151_25564	chr7	12691472	12691872	+	1000	53.0	[]	[]	[9.443364]	[167]	[]	[12691691]
151_25568	chr7	40348264	40348664	+	945	53.0	[9.164563]	[140]	[]	[]	[40348456]	[]
151_25572	chr7	100271896	100272296	+	1000	53.0	[7.7064734]	[180]	[]	[]	[100272145]	[]
151_25577	chr7	107559952	107560352	+	883	53.0	[]	[]	[9.443364]	[157]	[]	[107560148]
151_25582	chr7	135723442	135723842	+	1000	53.0	[7.9852743]	[166]	[]	[]	[135723687]	[]
151_25584	chr7	138030695	138031095	+	864	53.0	[9.443364]	[130]	[]	[]	[138030884]	[]
151_25587	chr7	155009587	155009987	+	819	53.0	[]	[]	[9.164563]	[157]	[]	[155009772]
151_25594	chr8	13117869	13118269	+	998	53.0	[]	[]	[7.9852743]	[134]	[]	[13118094]
151_25610	chr8	130194641	130195041	+	993	53.0	[]	[]	[9.443364]	[175]	[]	[130194888]
151_25612	chr8	141454482	141454882	+	1000	53.0	[]	[]	[9.443364, 9.443364]	[107, 139]	[]	[141454680, 141454712]
151_25617	chr9	97959042	97959442	+	959	53.0	[9.164563]	[100]	[]	[]	[97959206]	[]
151_25621	chr9	120920099	120920499	+	1000	53.0	[]	[]	[9.443364]	[164]	[]	[120920344]
151_25626	chr9	128942492	128942892	+	669	53.0	[9.164563]	[73]	[]	[]	[128942661]	[]
151_25628	chr9	130762986	130763386	+	922	53.0	[]	[]	[9.164563]	[211]	[]	[130763227]
151_2563	chr4	184815378	184815778	+	1000	264.0	[9.443364]	[87]	[9.443364]	[110]	[184815562]	[184815585]
151_25639	chrX	114058972	114059372	+	985	53.0	[7.7064734]	[120]	[]	[]	[114059177]	[]
151_25647	chr1	9737051	9737451	+	997	52.0	[9.164563, 9.164563]	[109, 115]	[]	[]	[9737239, 9737245]	[]
151_25654	chr1	19495109	19495509	+	921	52.0	[9.443364]	[151]	[]	[]	[19495274]	[]
151_25656	chr1	22297612	22298012	+	1000	52.0	[9.443364]	[119]	[]	[]	[22297829]	[]
151_25663	chr1	27192034	27192434	+	975	52.0	[9.443364]	[121]	[]	[]	[27192199]	[]
151_25664	chr1	28144494	28144894	+	926	52.0	[]	[]	[9.443364]	[83]	[]	[28144656]
151_25665	chr1	28471391	28471791	+	984	52.0	[9.443364]	[141]	[]	[]	[28471618]	[]
151_25668	chr1	36401066	36401466	+	989	52.0	[9.164563]	[105]	[]	[]	[36401258]	[]
151_25672	chr1	43968321	43968721	+	870	52.0	[]	[]	[9.443364]	[147]	[]	[43968535]
151_25679	chr1	70334468	70334868	+	653	52.0	[9.443364, 7.9852743]	[122, 146]	[]	[]	[70334686, 70334710]	[]
151_2568	chr10	70590544	70590944	+	1000	263.0	[]	[]	[9.443364]	[86]	[]	[70590695]
151_25684	chr1	99501897	99502297	+	918	52.0	[9.164563]	[147]	[]	[]	[99502130]	[]
151_25698	chr1	162681071	162681471	+	567	52.0	[]	[]	[9.443364]	[88]	[]	[162681255]
151_25711	chr1	204672250	204672650	+	950	52.0	[9.164563]	[103]	[9.164563]	[87]	[204672437]	[204672421]
151_25719	chr1	230740128	230740528	+	988	52.0	[]	[]	[9.443364, 9.443364, 7.9852743]	[140, 155, 163]	[]	[230740324, 230740339, 230740347]
151_25720	chr1	231493809	231494209	+	988	52.0	[]	[]	[9.443364]	[140]	[]	[231494026]
151_25729	chr10	11897542	11897942	+	966	52.0	[9.443364]	[102]	[]	[]	[11897744]	[]
151_25733	chr10	22624424	22624824	+	887	52.0	[9.164563]	[129]	[]	[]	[22624645]	[]
151_25741	chr10	73959952	73960352	+	988	52.0	[]	[]	[9.443364]	[87]	[]	[73960117]
151_25748	chr11	3976832	3977232	+	959	52.0	[]	[]	[9.443364]	[95]	[]	[3977022]
151_25751	chr11	14358437	14358837	+	984	52.0	[7.9852743]	[160]	[]	[]	[14358678]	[]
151_25757	chr11	57278225	57278625	+	862	52.0	[]	[]	[9.443364]	[113]	[]	[57278408]
151_25767	chr11	67406002	67406402	+	840	52.0	[]	[]	[9.443364, 9.443364, 9.164563, 9.164563]	[130, 146, 175, 187]	[]	[67406164, 67406180, 67406209, 67406221]
151_25769	chr11	72573301	72573701	+	861	52.0	[]	[]	[9.443364]	[108]	[]	[72573494]
151_25789	chr12	56124168	56124568	+	927	52.0	[9.443364]	[170]	[]	[]	[56124368]	[]
151_25793	chr12	62232042	62232442	+	854	52.0	[]	[]	[9.443364]	[142]	[]	[62232194]
151_25800	chr12	89167970	89168370	+	959	52.0	[]	[]	[9.443364]	[112]	[]	[89168176]
151_25802	chr12	110591510	110591910	+	907	52.0	[]	[]	[9.443364, 9.443364]	[183, 209]	[]	[110591718, 110591744]
151_25805	chr12	119716560	119716960	+	957	52.0	[]	[]	[9.443364]	[87]	[]	[119716725]
151_2581	chr12	118016548	118016948	+	1000	262.0	[9.164563, 7.9852743]	[105, 110]	[]	[]	[118016745, 118016750]	[]
151_25821	chr13	91498566	91498966	+	989	52.0	[9.443364]	[128]	[]	[]	[91498756]	[]
151_25824	chr13	108006969	108007369	+	874	52.0	[]	[]	[9.443364]	[158]	[]	[108007146]
151_25827	chr13	114093314	114093714	+	865	52.0	[]	[]	[9.443364]	[166]	[]	[114093559]
151_25828	chr14	21557492	21557892	+	964	52.0	[]	[]	[9.164563]	[179]	[]	[21557707]
151_25831	chr14	23005026	23005426	+	921	52.0	[9.443364]	[72]	[]	[]	[23005178]	[]
151_25833	chr14	34496939	34497339	+	995	52.0	[7.7064734]	[125]	[]	[]	[34497145]	[]
151_25836	chr14	73761616	73762016	+	991	52.0	[9.443364]	[177]	[]	[]	[73761845]	[]
151_25842	chr15	45548722	45549122	+	948	52.0	[9.443364]	[182]	[]	[]	[45548934]	[]
151_25845	chr15	55288069	55288469	+	895	52.0	[9.443364]	[148]	[]	[]	[55288306]	[]
151_2585	chr2	131668901	131669301	+	1000	262.0	[9.164563]	[132]	[9.443364]	[121]	[131669132]	[131669121]
151_25859	chr16	19520888	19521288	+	915	52.0	[]	[]	[9.443364, 9.164563]	[174, 179]	[]	[19521096, 19521101]
151_25863	chr16	47388696	47389096	+	980	52.0	[9.164563]	[152]	[]	[]	[47388914]	[]
151_25865	chr16	57723169	57723569	+	910	52.0	[9.164563]	[149]	[]	[]	[57723415]	[]
151_25867	chr16	66696852	66697252	+	1000	52.0	[7.7064734]	[113]	[]	[]	[66697041]	[]
151_2587	chr3	43678285	43678685	+	1000	262.0	[]	[]	[7.7064734, 9.443364]	[68, 75]	[]	[43678444, 43678451]
151_25870	chr16	69522683	69523083	+	673	52.0	[9.164563]	[203]	[]	[]	[69522922]	[]
151_25871	chr16	70065048	70065448	+	962	52.0	[]	[]	[9.164563]	[154]	[]	[70065221]
151_25875	chr17	13525559	13525959	+	758	52.0	[]	[]	[9.443364]	[136]	[]	[13525740]
151_25877	chr17	27070835	27071235	+	882	52.0	[9.443364]	[82]	[]	[]	[27071017]	[]
151_25879	chr17	31486999	31487399	+	985	52.0	[9.443364]	[92]	[]	[]	[31487171]	[]
151_25880	chr17	35567056	35567456	+	960	52.0	[9.443364]	[237]	[]	[]	[35567301]	[]
151_25883	chr17	40005551	40005951	+	991	52.0	[9.443364]	[95]	[]	[]	[40005730]	[]
151_2589	chr4	48269228	48269628	+	1000	262.0	[9.443364]	[167]	[9.164563]	[89]	[48269477]	[48269399]
151_25894	chr17	57440763	57441163	+	938	52.0	[9.164563]	[109]	[]	[]	[57440946]	[]
151_25903	chr17	82293530	82293930	+	899	52.0	[7.9852743]	[98]	[]	[]	[82293723]	[]
151_25908	chr18	24076124	24076524	+	941	52.0	[]	[]	[9.443364]	[138]	[]	[24076354]
151_25914	chr19	3986170	3986570	+	969	52.0	[]	[]	[9.164563]	[176]	[]	[3986385]
151_25918	chr19	6572169	6572569	+	637	52.0	[9.164563]	[162]	[]	[]	[6572381]	[]
151_25921	chr19	13396567	13396967	+	977	52.0	[9.443364]	[167]	[]	[]	[13396750]	[]
151_25923	chr19	17966849	17967249	+	1000	52.0	[7.7064734]	[97]	[]	[]	[17967021]	[]
151_25924	chr19	19388502	19388902	+	760	52.0	[]	[]	[9.164563]	[160]	[]	[19388716]
151_2593	chr8	41577965	41578365	+	1000	262.0	[9.164563]	[94]	[]	[]	[41578151]	[]
151_25946	chr2	9642657	9643057	+	989	52.0	[]	[]	[9.164563]	[125]	[]	[9642879]
151_25953	chr2	69181758	69182158	+	901	52.0	[]	[]	[9.164563]	[116]	[]	[69181949]
151_25967	chr20	34549173	34549573	+	855	52.0	[]	[]	[9.164563]	[115]	[]	[34549375]
151_25969	chr20	41150684	41151084	+	707	52.0	[]	[]	[9.443364]	[113]	[]	[41150868]
151_25973	chr20	53142021	53142421	+	984	52.0	[]	[]	[7.9852743]	[118]	[]	[53142200]
151_25976	chr20	57539928	57540328	+	913	52.0	[9.443364]	[151]	[]	[]	[57540159]	[]
151_25985	chr21	36235126	36235526	+	977	52.0	[9.443364]	[110]	[9.443364]	[134]	[36235320]	[36235344]
151_2600	chr16	28492074	28492474	+	1000	261.0	[]	[]	[9.443364]	[94]	[]	[28492247]
151_26012	chr22	44702261	44702661	+	970	52.0	[9.164563]	[160]	[]	[]	[44702467]	[]
151_26015	chr3	8857942	8858342	+	828	52.0	[]	[]	[9.164563]	[181]	[]	[8858171]
151_2602	chr17	27570183	27570583	+	1000	261.0	[]	[]	[9.443364]	[125]	[]	[27570384]
151_26022	chr3	39126551	39126951	+	765	52.0	[]	[]	[9.443364]	[104]	[]	[39126734]
151_26027	chr3	52190512	52190912	+	995	52.0	[9.443364]	[75]	[9.443364]	[107]	[52190668]	[52190700]
151_26028	chr3	58899566	58899966	+	903	52.0	[9.443364]	[151]	[]	[]	[58899793]	[]
151_26049	chr4	25725791	25726191	+	812	52.0	[]	[]	[9.443364]	[148]	[]	[25725980]
151_26050	chr4	37762777	37763177	+	934	52.0	[9.443364]	[127]	[]	[]	[37762980]	[]
151_26055	chr4	99614454	99614854	+	797	52.0	[]	[]	[9.443364]	[102]	[]	[99614641]
151_26059	chr4	122827568	122827968	+	938	52.0	[]	[]	[7.7064734]	[221]	[]	[122827819]
151_26065	chr5	37695664	37696064	+	993	52.0	[9.443364]	[127]	[]	[]	[37695847]	[]
151_26067	chr5	72150990	72151390	+	967	52.0	[9.443364]	[129]	[]	[]	[72151151]	[]
151_26070	chr5	130897533	130897933	+	990	52.0	[9.164563]	[155]	[]	[]	[130897753]	[]
151_26074	chr5	151223367	151223767	+	984	52.0	[9.443364]	[195]	[]	[]	[151223578]	[]
151_26075	chr5	154272914	154273314	+	871	52.0	[9.443364]	[174]	[]	[]	[154273164]	[]
151_26077	chr5	168580821	168581221	+	947	52.0	[9.443364]	[166]	[]	[]	[168581067]	[]
151_26082	chr6	6584741	6585141	+	900	52.0	[9.164563]	[147]	[9.443364]	[136]	[6584932]	[6584921]
151_26084	chr6	11712039	11712439	+	552	52.0	[]	[]	[9.164563, 9.443364]	[79, 146]	[]	[11712215, 11712282]
151_26089	chr6	25963778	25964178	+	983	52.0	[7.7064734]	[171]	[7.9852743]	[123]	[25963997]	[25963949]
151_2609	chr9	129879016	129879416	+	1000	261.0	[]	[]	[9.443364]	[106]	[]	[129879181]
151_26094	chr6	31387013	31387413	+	956	52.0	[9.443364]	[117]	[9.443364]	[165]	[31387196]	[31387244]
151_26095	chr6	31832711	31833111	+	825	52.0	[]	[]	[7.9852743]	[165]	[]	[31832945]
