#PeakID(python identify_motif.py ./ENCODE_processed_files/MEF2A_idr.fa MEF2A --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
9_18492	chr11	118467600	118468000	+	701	21.0	[9.249245]	[151]	[]	[]	[118467799]	[]
9_18495	chr11	124673649	124674049	+	611	21.0	[]	[]	[6.0057917]	[162]	[]	[124673874]
9_18498	chr12	106280	106680	+	628	21.0	[]	[]	[12.69387]	[142]	[]	[106498]
9_18499	chr12	4997913	4998313	+	593	21.0	[11.671909]	[114]	[5.687546]	[114]	[4998120]	[4998120]
9_185	chr1	15329095	15329495	+	1000	242.0	[]	[]	[13.323187]	[106]	[]	[15329296]
9_1850	chr17	61175369	61175769	+	1000	66.0	[]	[]	[14.422394, 10.155686]	[178, 184]	[]	[61175610, 61175616]
9_18501	chr12	8026483	8026883	+	655	21.0	[6.8510647]	[78]	[]	[]	[8026656]	[]
9_18502	chr12	8034706	8035106	+	675	21.0	[]	[]	[10.662778]	[99]	[]	[8034897]
9_18508	chr12	30400325	30400725	+	662	21.0	[]	[]	[9.572968]	[59]	[]	[30400478]
9_1851	chr18	3624746	3625146	+	1000	66.0	[16.258217]	[77]	[]	[]	[3624923]	[]
9_18510	chr12	45732134	45732534	+	592	21.0	[7.1641073]	[111]	[]	[]	[45732337]	[]
9_18512	chr12	50224031	50224431	+	700	21.0	[]	[]	[12.299063]	[148]	[]	[50224233]
9_18520	chr12	54303527	54303927	+	650	21.0	[15.811725]	[114]	[8.015269, 5.674137]	[114, 160]	[54303701]	[54303701, 54303747]
9_18528	chr12	62304496	62304896	+	638	21.0	[]	[]	[6.8973002]	[98]	[]	[62304663]
9_18531	chr12	65208930	65209330	+	543	21.0	[]	[]	[6.372773]	[166]	[]	[65209111]
9_18533	chr12	68089112	68089512	+	598	21.0	[]	[]	[13.554542]	[129]	[]	[68089321]
9_18534	chr12	76870999	76871399	+	599	21.0	[10.657917]	[88]	[]	[]	[76871165]	[]
9_18536	chr12	92208629	92209029	+	637	21.0	[9.42313]	[122]	[]	[]	[92208820]	[]
9_18541	chr12	95303990	95304390	+	661	21.0	[]	[]	[5.6707325]	[188]	[]	[95304238]
9_18546	chr12	108564867	108565267	+	643	21.0	[10.140694]	[151]	[]	[]	[108565025]	[]
9_1855	chr2	55133506	55133906	+	1000	66.0	[14.754784, 7.934651]	[95, 116]	[]	[]	[55133691, 55133712]	[]
9_18551	chr12	121334761	121335161	+	634	21.0	[]	[]	[6.120645]	[119]	[]	[121334956]
9_18560	chr13	80559116	80559516	+	569	21.0	[]	[]	[7.343793]	[218]	[]	[80559338]
9_18564	chr13	91077213	91077613	+	604	21.0	[7.770012]	[185]	[]	[]	[91077414]	[]
9_18565	chr13	91122493	91122893	+	590	21.0	[11.136741]	[127]	[]	[]	[91122719]	[]
9_18567	chr13	91442941	91443341	+	594	21.0	[]	[]	[7.9996214]	[215]	[]	[91443179]
9_18571	chr13	92354588	92354988	+	616	21.0	[11.830152]	[204]	[]	[]	[92354814]	[]
9_18573	chr13	93270675	93271075	+	661	21.0	[]	[]	[7.2767115]	[228]	[]	[93270912]
9_18574	chr13	93293513	93293913	+	573	21.0	[]	[]	[7.55616, 11.583234]	[143, 204]	[]	[93293673, 93293734]
9_18579	chr13	107972277	107972677	+	596	21.0	[]	[]	[6.951866]	[132]	[]	[107972477]
9_18581	chr13	110964121	110964521	+	582	21.0	[]	[]	[6.339522]	[87]	[]	[110964301]
9_18585	chr14	22973551	22973951	+	577	21.0	[6.3910203]	[141]	[]	[]	[22973767]	[]
9_18588	chr14	63435729	63436129	+	696	21.0	[5.7556286, 16.258217]	[126, 188]	[]	[]	[63435898, 63435960]	[]
9_18590	chr14	74612046	74612446	+	578	21.0	[]	[]	[14.001035]	[99]	[]	[74612228]
9_18593	chr14	77638707	77639107	+	615	21.0	[10.144024]	[106]	[]	[]	[77638907]	[]
9_18597	chr14	100663195	100663595	+	544	21.0	[]	[]	[8.657013]	[111]	[]	[100663346]
9_18598	chr14	100699034	100699434	+	641	21.0	[13.067403]	[86]	[]	[]	[100699204]	[]
9_186	chr11	5234506	5234906	+	1000	242.0	[12.69387]	[127]	[]	[]	[5234719]	[]
9_1860	chr22	28241886	28242286	+	1000	66.0	[]	[]	[9.364033]	[103]	[]	[28242086]
9_18600	chr14	102591118	102591518	+	600	21.0	[6.196532]	[139]	[12.620911]	[117]	[102591347]	[102591325]
9_18601	chr14	103204901	103205301	+	647	21.0	[7.3964634]	[184]	[]	[]	[103205148]	[]
9_18605	chr15	36352689	36353089	+	614	21.0	[13.929092]	[107]	[8.580311]	[107]	[36352883]	[36352883]
9_18608	chr15	52021202	52021602	+	598	21.0	[]	[]	[6.0057917]	[153]	[]	[52021373]
9_1861	chr3	100226716	100227116	+	1000	66.0	[13.356004]	[123]	[]	[]	[100226939]	[]
9_18610	chr15	58062056	58062456	+	646	21.0	[]	[]	[5.922209]	[128]	[]	[58062243]
9_18613	chr15	66723846	66724246	+	629	21.0	[7.0187144]	[108]	[]	[]	[66724004]	[]
9_1862	chr4	169649940	169650340	+	1000	66.0	[10.779332, 10.356762]	[90, 141]	[]	[]	[169650121, 169650172]	[]
9_18624	chr15	89416234	89416634	+	587	21.0	[6.0057917, 5.7609663]	[92, 95]	[]	[]	[89416386, 89416389]	[]
9_18625	chr15	89472799	89473199	+	615	21.0	[]	[]	[9.605837]	[151]	[]	[89473040]
9_18627	chr15	90716766	90717166	+	656	21.0	[]	[]	[5.8077908]	[120]	[]	[90716928]
9_1863	chr4	182955390	182955790	+	1000	66.0	[17.315159]	[139]	[]	[]	[182955617]	[]
9_18635	chr16	13923670	13924070	+	541	21.0	[]	[]	[6.0590153]	[156]	[]	[13923843]
9_18639	chr16	16118433	16118833	+	590	21.0	[]	[]	[6.0590153]	[207]	[]	[16118650]
9_1865	chr5	124651922	124652322	+	1000	66.0	[5.6707325]	[85]	[]	[]	[124652087]	[]
9_18650	chr16	53434109	53434509	+	564	21.0	[]	[]	[7.343793]	[178]	[]	[53434352]
9_18651	chr16	58336707	58337107	+	681	21.0	[6.9648724]	[165]	[]	[]	[58336909]	[]
9_18659	chr16	74988888	74989288	+	562	21.0	[5.7604885]	[199]	[]	[]	[74989088]	[]
9_18667	chr16	81366326	81366726	+	573	21.0	[]	[]	[6.0747843]	[107]	[]	[81366494]
9_18671	chr16	84738179	84738579	+	641	21.0	[11.098821]	[72]	[]	[]	[84738342]	[]
9_18672	chr16	84862367	84862767	+	628	21.0	[13.554542]	[111]	[]	[]	[84862540]	[]
9_18674	chr16	85168736	85169136	+	558	21.0	[7.2498093]	[144]	[]	[]	[85168978]	[]
9_1868	chr6	27229043	27229443	+	1000	66.0	[17.315159]	[108]	[]	[]	[27229243]	[]
9_18685	chr17	8196002	8196402	+	609	21.0	[8.863191, 10.81022]	[96, 104]	[]	[]	[8196187, 8196195]	[]
9_187	chr16	24024988	24025388	+	1000	240.0	[12.991903]	[101]	[]	[]	[24025186]	[]
9_18709	chr17	44501954	44502354	+	573	21.0	[]	[]	[6.5147157]	[198]	[]	[44502180]
9_1871	chr6	44920884	44921284	+	1000	66.0	[]	[]	[12.872151, 6.866074]	[93, 146]	[]	[44921077, 44921130]
9_18713	chr17	46113415	46113815	+	641	21.0	[8.898557]	[179]	[]	[]	[46113635]	[]
9_1872	chr6	73654599	73654999	+	1000	66.0	[12.991903]	[100]	[]	[]	[73654792]	[]
9_18722	chr17	60135612	60136012	+	611	21.0	[7.722887]	[95]	[]	[]	[60135796]	[]
9_18723	chr17	62077130	62077530	+	542	21.0	[11.401335]	[113]	[11.401335]	[113]	[62077297]	[62077297]
9_18726	chr17	63439870	63440270	+	602	21.0	[7.43285]	[115]	[16.258217]	[128]	[63440066]	[63440079]
9_18728	chr17	64391047	64391447	+	615	21.0	[5.7365823]	[135]	[]	[]	[64391219]	[]
9_1873	chr6	73713706	73714106	+	1000	66.0	[11.867161]	[106]	[]	[]	[73713898]	[]
9_18730	chr17	67217271	67217671	+	564	21.0	[5.5285134]	[135]	[]	[]	[67217495]	[]
9_18731	chr17	68213547	68213947	+	683	21.0	[]	[]	[9.108248]	[142]	[]	[68213763]
9_18746	chr18	774406	774806	+	639	21.0	[9.151792]	[145]	[]	[]	[774608]	[]
9_18747	chr18	784846	785246	+	616	21.0	[5.5285134]	[150]	[]	[]	[785058]	[]
9_18749	chr18	2602554	2602954	+	613	21.0	[5.587118]	[65]	[6.0366282]	[137]	[2602716]	[2602788]
9_18750	chr18	2654877	2655277	+	560	21.0	[7.847002]	[92]	[]	[]	[2655068]	[]
9_18752	chr18	2996186	2996586	+	641	21.0	[14.001035]	[71]	[]	[]	[2996337]	[]
9_18755	chr18	3481868	3482268	+	680	21.0	[7.0187144]	[204]	[]	[]	[3482106]	[]
9_18760	chr18	9975612	9976012	+	596	21.0	[11.110511]	[122]	[5.7609663]	[65]	[9975831]	[9975774]
9_18761	chr18	35522874	35523274	+	586	21.0	[]	[]	[17.315159]	[87]	[]	[35523059]
9_18762	chr18	44725606	44726006	+	657	21.0	[11.847828]	[153]	[6.3821535]	[94]	[44725847]	[44725788]
9_18771	chr19	3184942	3185342	+	565	21.0	[5.6625133]	[163]	[]	[]	[3185185]	[]
9_18777	chr19	5977014	5977414	+	630	21.0	[17.315159]	[123]	[]	[]	[5977215]	[]
9_18778	chr19	6065015	6065415	+	563	21.0	[]	[]	[6.653817]	[194]	[]	[6065226]
9_18779	chr19	7926365	7926765	+	553	21.0	[]	[]	[6.4920115]	[167]	[]	[7926535]
9_1878	chr7	128828265	128828665	+	1000	66.0	[]	[]	[11.136741, 6.670806]	[58, 135]	[]	[128828420, 128828497]
9_18786	chr19	13583083	13583483	+	687	21.0	[7.148715]	[190]	[7.353701]	[190]	[13583281]	[13583281]
9_18789	chr19	16382414	16382814	+	579	21.0	[10.657917]	[158]	[]	[]	[16382581]	[]
9_1879	chr7	135943515	135943915	+	1000	66.0	[13.469811, 9.532893]	[74, 108]	[5.673355, 10.168475]	[74, 108]	[135943682, 135943716]	[135943682, 135943716]
9_18795	chr19	28614658	28615058	+	563	21.0	[6.0590153]	[161]	[]	[]	[28614878]	[]
9_188	chr7	47482092	47482492	+	1000	240.0	[8.015269]	[86]	[15.811725]	[86]	[47482278]	[47482278]
9_1880	chr7	139887596	139887996	+	1000	66.0	[]	[]	[17.315159]	[140]	[]	[139887820]
9_18812	chr19	46193218	46193618	+	660	21.0	[5.685467]	[218]	[]	[]	[46193441]	[]
9_18814	chr19	46859830	46860230	+	617	21.0	[7.348653]	[168]	[]	[]	[46860081]	[]
9_18817	chr19	48259499	48259899	+	585	21.0	[7.4479613]	[98]	[]	[]	[48259677]	[]
9_18818	chr19	48397279	48397679	+	598	21.0	[]	[]	[10.132373]	[86]	[]	[48397449]
9_1882	chrX	13101628	13102028	+	1000	66.0	[10.132373]	[85]	[]	[]	[13101811]	[]
9_18820	chr19	49198822	49199222	+	648	21.0	[]	[]	[11.108269]	[73]	[]	[49198973]
9_18821	chr19	49436105	49436505	+	615	21.0	[6.6379375]	[148]	[]	[]	[49436319]	[]
9_18829	chr19	50748560	50748960	+	631	21.0	[12.497601]	[93]	[]	[]	[50748736]	[]
9_18838	chr2	9984217	9984617	+	632	21.0	[10.739767, 14.124345]	[158, 207]	[]	[]	[9984416, 9984465]	[]
9_1884	chr1	113949139	113949539	+	1000	65.0	[]	[]	[16.258217]	[97]	[]	[113949334]
9_18843	chr2	27170555	27170955	+	540	21.0	[]	[]	[6.670806]	[219]	[]	[27170805]
9_18844	chr2	30231340	30231740	+	551	21.0	[11.607512]	[91]	[]	[]	[30231502]	[]
9_18845	chr2	30253896	30254296	+	660	21.0	[7.2498093]	[82]	[]	[]	[30254072]	[]
9_18846	chr2	32167340	32167740	+	651	21.0	[]	[]	[6.0590153]	[132]	[]	[32167571]
9_18848	chr2	33219142	33219542	+	584	21.0	[5.9557567]	[213]	[]	[]	[33219358]	[]
9_1885	chr1	203311802	203312202	+	1000	65.0	[]	[]	[6.713071]	[56]	[]	[203311958]
9_18850	chr2	33441140	33441540	+	571	21.0	[]	[]	[10.752679]	[146]	[]	[33441349]
9_18851	chr2	38375924	38376324	+	627	21.0	[7.7548203, 5.7580857]	[132, 182]	[12.91896]	[182]	[38376083, 38376133]	[38376133]
9_18862	chr2	55143229	55143629	+	604	21.0	[14.422394]	[71]	[14.380129]	[104]	[55143393]	[55143426]
9_18865	chr2	55609172	55609572	+	596	21.0	[10.203497]	[56]	[]	[]	[55609325]	[]
9_18866	chr2	56119982	56120382	+	564	21.0	[]	[]	[6.5850744]	[96]	[]	[56120174]
9_18870	chr2	69973309	69973709	+	654	21.0	[]	[]	[8.951781]	[121]	[]	[69973520]
9_1888	chr12	68786966	68787366	+	1000	65.0	[8.015269]	[115]	[15.811725]	[115]	[68787181]	[68787181]
9_18881	chr2	86808306	86808706	+	629	21.0	[]	[]	[7.4256425]	[156]	[]	[86808549]
9_18884	chr2	102636604	102637004	+	594	21.0	[10.430422]	[177]	[]	[]	[102636844]	[]
9_18885	chr2	108378327	108378727	+	581	21.0	[]	[]	[7.4479613]	[85]	[]	[108378483]
9_18886	chr2	112776004	112776404	+	582	21.0	[]	[]	[12.991903]	[92]	[]	[112776196]
9_1889	chr14	75861261	75861661	+	1000	65.0	[13.554542]	[112]	[]	[]	[75861461]	[]
9_18893	chr2	156436710	156437110	+	634	21.0	[7.3964634]	[166]	[]	[]	[156436944]	[]
9_18898	chr2	170115923	170116323	+	585	21.0	[9.801089]	[128]	[]	[]	[170116131]	[]
9_189	chr10	28807292	28807692	+	1000	239.0	[]	[]	[14.754784, 5.7609663]	[97, 122]	[]	[28807486, 28807511]
9_18907	chr2	177166391	177166791	+	557	21.0	[]	[]	[6.6379375]	[155]	[]	[177166597]
9_18909	chr2	177489679	177490079	+	598	21.0	[8.018886]	[79]	[]	[]	[177489855]	[]
9_18911	chr2	188285678	188286078	+	594	21.0	[]	[]	[8.621973]	[107]	[]	[188285870]
9_18919	chr2	201132413	201132813	+	692	21.0	[5.8419495]	[164]	[]	[]	[201132605]	[]
9_1892	chr16	11090991	11091391	+	1000	65.0	[]	[]	[8.13502]	[121]	[]	[11091207]
9_18929	chr20	16472007	16472407	+	604	21.0	[8.370614]	[142]	[]	[]	[16472242]	[]
9_1893	chr16	70342032	70342432	+	1000	65.0	[17.315159]	[80]	[]	[]	[70342209]	[]
9_18938	chr20	49285717	49286117	+	579	21.0	[6.334662]	[80]	[]	[]	[49285872]	[]
9_18951	chr21	14565161	14565561	+	643	21.0	[]	[]	[6.350775]	[123]	[]	[14565374]
9_18957	chr21	36860617	36861017	+	642	21.0	[7.1166778]	[176]	[]	[]	[36860800]	[]
9_18959	chr21	37083222	37083622	+	571	21.0	[5.5285134]	[210]	[]	[]	[37083449]	[]
9_1896	chr16	85573510	85573910	+	1000	65.0	[11.401335]	[70]	[11.401335]	[70]	[85573670]	[85573670]
9_18966	chr21	46457427	46457827	+	580	21.0	[]	[]	[16.258217]	[119]	[]	[46457590]
9_18969	chr22	16790659	16791059	+	569	21.0	[]	[]	[10.288227]	[122]	[]	[16790862]
9_1897	chr17	22521193	22521593	+	1000	65.0	[9.231286]	[86]	[]	[]	[22521379]	[]
9_18970	chr22	16805710	16806110	+	549	21.0	[6.3910203]	[185]	[5.860183, 5.554761]	[201, 205]	[16805922]	[16805938, 16805942]
9_18974	chr22	19091603	19092003	+	660	21.0	[5.596876, 7.3636165]	[98, 107]	[]	[]	[19091776, 19091785]	[]
9_18975	chr22	19100601	19101001	+	570	21.0	[7.208994]	[172]	[9.306786]	[109]	[19100825]	[19100762]
9_18977	chr22	19115988	19116388	+	633	21.0	[]	[]	[6.0647836]	[119]	[]	[19116198]
9_18979	chr22	19213950	19214350	+	594	21.0	[5.749637]	[88]	[]	[]	[19214109]	[]
9_1898	chr19	4813017	4813417	+	1000	65.0	[9.801089]	[113]	[]	[]	[4813220]	[]
9_18985	chr22	19429600	19430000	+	634	21.0	[8.898896]	[169]	[]	[]	[19429835]	[]
9_1899	chr19	48954429	48954829	+	1000	65.0	[10.657917]	[172]	[]	[]	[48954631]	[]
9_18992	chr22	20022947	20023347	+	646	21.0	[11.583234, 5.629383]	[135, 156]	[]	[]	[20023114, 20023135]	[]
9_18996	chr22	20477365	20477765	+	567	21.0	[]	[]	[9.151792]	[90]	[]	[20477532]
9_18999	chr22	20833866	20834266	+	573	21.0	[6.3305683]	[63]	[10.326717]	[156]	[20834020]	[20834113]
9_19	chr10	44978675	44979075	+	1000	522.0	[16.258217]	[101]	[]	[]	[44978875]	[]
9_190	chr3	196813897	196814297	+	1000	239.0	[11.401335]	[104]	[11.401335]	[104]	[196814095]	[196814095]
9_1900	chr2	27271653	27272053	+	1000	65.0	[]	[]	[7.1513557, 11.113814]	[71, 110]	[]	[27271817, 27271856]
9_19000	chr22	20839740	20840140	+	564	21.0	[]	[]	[7.55616]	[138]	[]	[20839904]
9_19005	chr22	21686874	21687274	+	558	21.0	[11.036327]	[140]	[6.3231277]	[140]	[21687065]	[21687065]
9_19006	chr22	21925628	21926028	+	637	21.0	[6.713071]	[135]	[]	[]	[21925827]	[]
9_19008	chr22	22065271	22065671	+	629	21.0	[9.307804]	[157]	[]	[]	[22065516]	[]
9_19009	chr22	22089487	22089887	+	645	21.0	[6.8660583]	[145]	[]	[]	[22089655]	[]
9_1901	chr2	38377079	38377479	+	1000	65.0	[8.319862]	[104]	[]	[]	[38377272]	[]
9_19011	chr22	22176765	22177165	+	632	21.0	[10.344394]	[135]	[]	[]	[22176965]	[]
9_19016	chr22	22774822	22775222	+	618	21.0	[]	[]	[10.662778]	[85]	[]	[22774998]
9_19019	chr22	22885579	22885979	+	677	21.0	[]	[]	[5.7126274]	[100]	[]	[22885776]
9_19020	chr22	22944092	22944492	+	544	21.0	[]	[]	[12.872151]	[156]	[]	[22944325]
9_19025	chr22	23685385	23685785	+	645	21.0	[12.620911]	[102]	[]	[]	[23685587]	[]
9_1903	chr2	168940693	168941093	+	1000	65.0	[15.811725]	[97]	[8.015269, 9.427555]	[97, 157]	[168940881]	[168940881, 168940941]
9_19035	chr3	4828496	4828896	+	546	21.0	[]	[]	[6.3976064]	[100]	[]	[4828656]
9_19039	chr3	6392133	6392533	+	657	21.0	[11.636929]	[154]	[]	[]	[6392358]	[]
9_1904	chr2	169824239	169824639	+	1000	65.0	[]	[]	[14.124345]	[96]	[]	[169824422]
9_19042	chr3	9903175	9903575	+	569	21.0	[12.904769]	[114]	[7.5559874]	[114]	[9903348]	[9903348]
9_19046	chr3	17444952	17445352	+	576	21.0	[10.994062]	[105]	[5.850267]	[105]	[17445140]	[17445140]
9_19047	chr3	20178357	20178757	+	646	21.0	[7.770012]	[161]	[]	[]	[20178545]	[]
9_19048	chr3	33437330	33437730	+	556	21.0	[8.018149]	[231]	[]	[]	[33437574]	[]
9_19054	chr3	42595460	42595860	+	631	21.0	[7.395123]	[152]	[]	[]	[42595645]	[]
9_19057	chr3	43669001	43669401	+	588	21.0	[]	[]	[5.877837]	[180]	[]	[43669242]
9_19058	chr3	44757062	44757462	+	669	21.0	[]	[]	[17.315159]	[132]	[]	[44757257]
9_19063	chr3	48038789	48039189	+	617	21.0	[7.3636165]	[116]	[]	[]	[48038947]	[]
9_19067	chr3	94104965	94105365	+	551	21.0	[]	[]	[12.299063]	[92]	[]	[94105144]
9_19070	chr3	123081613	123082013	+	621	21.0	[]	[]	[6.385992]	[116]	[]	[123081823]
9_19071	chr3	124621418	124621818	+	610	21.0	[]	[]	[10.175916]	[111]	[]	[124621613]
9_19075	chr3	149808202	149808602	+	601	21.0	[]	[]	[12.613945]	[153]	[]	[149808450]
9_19078	chr3	152281520	152281920	+	582	21.0	[5.6466813]	[153]	[]	[]	[152281729]	[]
9_19080	chr3	157069349	157069749	+	597	21.0	[]	[]	[7.5823956]	[106]	[]	[157069553]
9_19084	chr3	178195683	178196083	+	594	21.0	[5.6322427]	[115]	[6.404572]	[125]	[178195866]	[178195876]
9_19089	chr3	195714927	195715327	+	691	21.0	[9.16124]	[151]	[]	[]	[195715088]	[]
9_19090	chr3	196639542	196639942	+	571	21.0	[6.0597363]	[124]	[]	[]	[196639754]	[]
9_19092	chr3	196867266	196867666	+	630	21.0	[]	[]	[7.791581]	[152]	[]	[196867451]
9_19093	chr3	198106355	198106755	+	694	21.0	[]	[]	[7.847002]	[187]	[]	[198106579]
9_191	chr11	65371146	65371546	+	1000	238.0	[11.15574]	[111]	[]	[]	[65371348]	[]
9_1910	chr3	196279203	196279603	+	1000	65.0	[7.231281, 7.2718515]	[115, 117]	[7.52337]	[117]	[196279413, 196279415]	[196279415]
9_19101	chr4	48271127	48271527	+	664	21.0	[7.5439057]	[157]	[]	[]	[48271294]	[]
9_19102	chr4	48504353	48504753	+	665	21.0	[6.2870255, 6.431217]	[104, 157]	[]	[]	[48504506, 48504559]	[]
9_19107	chr4	76106977	76107377	+	586	21.0	[]	[]	[7.6259384]	[113]	[]	[76107185]
9_19113	chr4	98864555	98864955	+	569	21.0	[7.3107314]	[104]	[]	[]	[98864750]	[]
9_19115	chr4	99405402	99405802	+	658	21.0	[5.7632356]	[150]	[7.87519]	[166]	[99405630]	[99405646]
9_19119	chr4	108834812	108835212	+	585	21.0	[8.951781]	[139]	[]	[]	[108835041]	[]
9_1912	chr5	10606988	10607388	+	1000	65.0	[8.65479, 11.791661]	[129, 180]	[]	[]	[10607176, 10607227]	[]
9_19125	chr4	128604783	128605183	+	660	21.0	[6.334662]	[78]	[]	[]	[128604934]	[]
9_19127	chr4	141912753	141913153	+	582	21.0	[7.448347]	[104]	[]	[]	[141912921]	[]
9_1913	chr5	116090391	116090791	+	1000	65.0	[17.315159]	[137]	[6.7898498, 6.7900605]	[87, 93]	[116090618]	[116090568, 116090574]
9_19130	chr4	151763326	151763726	+	595	21.0	[]	[]	[9.108248]	[108]	[]	[151763534]
9_19134	chr4	169649132	169649532	+	611	21.0	[]	[]	[5.9992843]	[341]	[]	[169649383]
9_19135	chr4	169662209	169662609	+	625	21.0	[]	[]	[8.951781]	[121]	[]	[169662422]
9_19137	chr4	174157234	174157634	+	632	21.0	[6.6802025]	[94]	[]	[]	[174157425]	[]
9_19139	chr4	184733413	184733813	+	550	21.0	[8.206055]	[151]	[]	[]	[184733618]	[]
9_19144	chr5	5421373	5421773	+	552	21.0	[]	[]	[10.098799]	[213]	[]	[5421608]
9_19149	chr5	32170035	32170435	+	598	21.0	[6.802238]	[191]	[6.166656]	[191]	[32170255]	[32170255]
9_1915	chr5	173853413	173853813	+	1000	65.0	[]	[]	[7.722887]	[154]	[]	[173853629]
9_19159	chr5	76728884	76729284	+	598	21.0	[]	[]	[17.315159, 8.482584]	[77, 83]	[]	[76729057, 76729063]
9_1916	chr6	336738	337138	+	1000	65.0	[]	[]	[17.315159]	[87]	[]	[336919]
9_19160	chr5	81522579	81522979	+	567	21.0	[]	[]	[15.057976, 10.098799]	[64, 152]	[]	[81522734, 81522822]
9_19162	chr5	90625114	90625514	+	610	21.0	[15.811725]	[153]	[8.015269]	[153]	[90625340]	[90625340]
9_19163	chr5	94737947	94738347	+	696	21.0	[7.3964634]	[111]	[7.0126824]	[130]	[94738102]	[94738121]
9_19164	chr5	98963663	98964063	+	546	21.0	[8.018149]	[69]	[]	[]	[98963815]	[]
9_19167	chr5	129083010	129083410	+	545	21.0	[6.0057917]	[105]	[]	[]	[129083205]	[]
9_19168	chr5	131548722	131549122	+	552	21.0	[5.7609663]	[120]	[]	[]	[131548908]	[]
9_19170	chr5	135423181	135423581	+	625	21.0	[]	[]	[17.315159]	[157]	[]	[135423418]
9_19171	chr5	135456037	135456437	+	626	21.0	[]	[]	[6.3910203]	[150]	[]	[135456243]
9_19177	chr5	146286670	146287070	+	609	21.0	[11.401335]	[95]	[11.401335]	[95]	[146286859]	[146286859]
9_19185	chr5	173861980	173862380	+	614	21.0	[10.140694]	[112]	[]	[]	[173862159]	[]
9_19196	chr6	7088452	7088852	+	594	21.0	[]	[]	[14.422394]	[96]	[]	[7088626]
9_19199	chr6	11920471	11920871	+	628	21.0	[5.8403587]	[63]	[]	[]	[11920633]	[]
9_192	chr6	34236728	34237128	+	1000	238.0	[]	[]	[13.323187]	[105]	[]	[34236931]
9_1920	chr6	86615320	86615720	+	1000	65.0	[12.69387]	[137]	[]	[]	[86615539]	[]
9_19200	chr6	13269192	13269592	+	624	21.0	[9.026804]	[212]	[10.099138]	[180]	[13269442]	[13269410]
9_19204	chr6	14724501	14724901	+	582	21.0	[]	[]	[6.0514646]	[171]	[]	[14724682]
9_19205	chr6	15400844	15401244	+	555	21.0	[13.554542]	[112]	[]	[]	[15401026]	[]
9_19206	chr6	15615189	15615589	+	606	21.0	[11.867161]	[139]	[]	[]	[15615410]	[]
9_19208	chr6	16003832	16004232	+	594	21.0	[6.712733]	[205]	[]	[]	[16004074]	[]
9_19209	chr6	16130352	16130752	+	663	21.0	[]	[]	[9.406297]	[190]	[]	[16130589]
9_19212	chr6	26473294	26473694	+	633	21.0	[9.801089]	[138]	[]	[]	[26473498]	[]
9_19214	chr6	27078926	27079326	+	634	21.0	[7.2384796]	[118]	[]	[]	[27079087]	[]
9_1922	chr7	87129827	87130227	+	1000	65.0	[14.754784]	[98]	[]	[]	[87129991]	[]
9_19220	chr6	28400908	28401308	+	617	21.0	[6.3821535, 5.7609663]	[76, 103]	[]	[]	[28401074, 28401101]	[]
9_19221	chr6	28411484	28411884	+	622	21.0	[]	[]	[6.415022]	[110]	[]	[28411641]
9_19223	chr6	28754718	28755118	+	647	21.0	[]	[]	[7.395462]	[179]	[]	[28754950]
9_19226	chr6	30322236	30322636	+	622	21.0	[10.5505705]	[157]	[5.987794]	[123]	[30322425]	[30322391]
9_19227	chr6	30554445	30554845	+	639	21.0	[6.4585648]	[195]	[]	[]	[30554647]	[]
9_19229	chr6	31537345	31537745	+	643	21.0	[5.64568]	[85]	[]	[]	[31537514]	[]
9_1923	chr8	73346574	73346974	+	1000	65.0	[11.036327]	[118]	[6.3231277]	[118]	[73346791]	[73346791]
9_19232	chr6	34390764	34391164	+	652	21.0	[]	[]	[5.6466813]	[156]	[]	[34390957]
9_19236	chr6	35470808	35471208	+	645	21.0	[8.898896]	[146]	[]	[]	[35471004]	[]
9_19240	chr6	36117518	36117918	+	626	21.0	[11.847828]	[102]	[]	[]	[36117676]	[]
9_19242	chr6	37189113	37189513	+	554	21.0	[7.463996]	[152]	[8.943782]	[124]	[37189299]	[37189271]
9_19243	chr6	37205576	37205976	+	635	21.0	[]	[]	[7.811944]	[193]	[]	[37205782]
9_19245	chr6	37242956	37243356	+	620	21.0	[7.8894258]	[100]	[]	[]	[37243121]	[]
9_19246	chr6	41039326	41039726	+	667	21.0	[10.85803]	[115]	[10.012004]	[110]	[41039538]	[41039533]
9_19249	chr6	42783753	42784153	+	617	21.0	[8.898557]	[130]	[]	[]	[42783968]	[]
9_19250	chr6	42963837	42964237	+	610	21.0	[]	[]	[9.572968]	[119]	[]	[42964026]
9_19257	chr6	47651022	47651422	+	565	21.0	[6.6259375]	[100]	[9.709194]	[100]	[47651189]	[47651189]
9_1926	chrX	80512377	80512777	+	1000	65.0	[]	[]	[5.987794]	[131]	[]	[80512546]
9_19264	chr6	52416479	52416879	+	622	21.0	[]	[]	[5.9829335]	[157]	[]	[52416709]
9_19265	chr6	53312296	53312696	+	540	21.0	[7.588517]	[135]	[]	[]	[53312471]	[]
9_19269	chr6	84078843	84079243	+	630	21.0	[]	[]	[12.613945]	[159]	[]	[84079049]
