#PeakID(python identify_motif.py ./ENCODE_processed_files/PBX2_idr.fa PBX2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
919_35	chr17	28041354	28041754	+	1000	391.0	[]	[]	[7.4669967]	[58]	[]	[28041510]
919_350	chr19	50658173	50658573	+	1000	192.0	[11.2828665]	[105]	[]	[]	[50658371]	[]
919_3503	chr1	11339882	11340282	+	1000	46.0	[13.547267]	[92]	[]	[]	[11340069]	[]
919_3507	chr1	23959005	23959405	+	1000	46.0	[8.698377]	[99]	[]	[]	[23959203]	[]
919_3513	chr1	227323913	227324313	+	1000	46.0	[]	[]	[15.3284025]	[113]	[]	[227324120]
919_3514	chr1	241698125	241698525	+	1000	46.0	[]	[]	[6.6607985]	[165]	[]	[241698311]
919_3515	chr1	244302964	244303364	+	1000	46.0	[]	[]	[6.798939, 7.1611385]	[124, 132]	[]	[244303188, 244303196]
919_3522	chr11	12120085	12120485	+	1000	46.0	[]	[]	[8.013846]	[123]	[]	[12120278]
919_3526	chr11	119195659	119196059	+	1000	46.0	[7.94979]	[100]	[]	[]	[119195855]	[]
919_3528	chr12	120265782	120266182	+	1000	46.0	[]	[]	[7.953706]	[112]	[]	[120265983]
919_3530	chr14	51236275	51236675	+	1000	46.0	[13.767965]	[117]	[]	[]	[51236487]	[]
919_3531	chr14	68404651	68405051	+	1000	46.0	[13.767965, 8.34459]	[95, 117]	[]	[]	[68404844, 68404866]	[]
919_3533	chr14	105168579	105168979	+	1000	46.0	[11.315171]	[95]	[]	[]	[105168772]	[]
919_3541	chr17	50443372	50443772	+	1000	46.0	[7.335466]	[119]	[]	[]	[50443585]	[]
919_3543	chr17	60355612	60356012	+	1000	46.0	[13.767965]	[98]	[]	[]	[60355810]	[]
919_3546	chr17	82457076	82457476	+	1000	46.0	[8.270616]	[111]	[]	[]	[82457281]	[]
919_3547	chr18	2301337	2301737	+	1000	46.0	[15.3284025]	[107]	[]	[]	[2301536]	[]
919_3549	chr19	1840468	1840868	+	1000	46.0	[13.767965, 7.59513]	[99, 149]	[]	[]	[1840652, 1840702]	[]
919_3550	chr19	39793216	39793616	+	1000	46.0	[]	[]	[13.767965]	[84]	[]	[39793399]
919_3552	chr2	9003757	9004157	+	1000	46.0	[]	[]	[7.597396]	[148]	[]	[9004001]
919_3556	chr2	173959514	173959914	+	1000	46.0	[13.767965]	[126]	[]	[]	[173959728]	[]
919_3557	chr2	174032081	174032481	+	1000	46.0	[]	[]	[11.98683]	[138]	[]	[174032310]
919_3563	chr20	50558617	50559017	+	1000	46.0	[]	[]	[8.270616, 6.9043694]	[114, 129]	[]	[50558811, 50558826]
919_3564	chr20	59005177	59005577	+	1000	46.0	[]	[]	[13.767965]	[115]	[]	[59005360]
919_3565	chr21	37455388	37455788	+	1000	46.0	[]	[]	[11.315171]	[102]	[]	[37455589]
919_3566	chr21	43646553	43646953	+	1000	46.0	[]	[]	[8.698377]	[106]	[]	[43646754]
919_3568	chr22	17359447	17359847	+	1000	46.0	[]	[]	[13.547267]	[106]	[]	[17359640]
919_3582	chr22	21936352	21936752	+	1000	46.0	[8.653753]	[119]	[]	[]	[21936548]	[]
919_3593	chr22	22874134	22874534	+	1000	46.0	[]	[]	[7.9346805, 12.034296]	[167, 175]	[]	[22874326, 22874334]
919_3603	chr22	23245823	23246223	+	1000	46.0	[9.76323]	[227]	[]	[]	[23246056]	[]
919_3604	chr22	23258436	23258836	+	1000	46.0	[]	[]	[8.385908]	[198]	[]	[23258679]
919_3606	chr22	50534383	50534783	+	1000	46.0	[]	[]	[15.3284025]	[111]	[]	[50534589]
919_3613	chr4	8336369	8336769	+	1000	46.0	[]	[]	[12.843303]	[101]	[]	[8336562]
919_3621	chr6	36346026	36346426	+	1000	46.0	[]	[]	[10.393465]	[101]	[]	[36346227]
919_3622	chr6	37791341	37791741	+	1000	46.0	[7.3269696]	[110]	[]	[]	[37791544]	[]
919_3624	chr6	134017907	134018307	+	1000	46.0	[7.5889]	[135]	[]	[]	[134018136]	[]
919_3626	chr6	157861176	157861576	+	1000	46.0	[6.6383796, 7.3998165]	[82, 156]	[]	[]	[157861332, 157861406]	[]
919_3629	chr7	37394155	37394555	+	1000	46.0	[13.767965]	[115]	[7.8151984]	[80]	[37394349]	[37394314]
919_3631	chr7	67019672	67020072	+	1000	46.0	[12.034296]	[88]	[8.698377, 6.9172416]	[146, 150]	[67019850]	[67019908, 67019912]
919_3633	chr7	78020539	78020939	+	1000	46.0	[]	[]	[13.767965, 8.161369]	[116, 143]	[]	[78020747, 78020774]
919_3634	chr7	97450548	97450948	+	1000	46.0	[]	[]	[10.01349]	[132]	[]	[97450763]
919_3635	chr7	103297165	103297565	+	1000	46.0	[]	[]	[9.549196]	[89]	[]	[103297353]
919_3636	chr7	116876584	116876984	+	1000	46.0	[8.464807, 13.547267]	[60, 99]	[]	[]	[116876739, 116876778]	[]
919_364	chr9	116687065	116687465	+	1000	189.0	[9.063183]	[99]	[]	[]	[116687263]	[]
919_3641	chr7	155205527	155205927	+	1000	46.0	[7.990104]	[64]	[6.8849363, 8.4530525]	[78, 91]	[155205686]	[155205700, 155205713]
919_3642	chr8	123060793	123061193	+	1000	46.0	[]	[]	[11.995326]	[92]	[]	[123060975]
919_3655	chr9	130983816	130984216	+	1000	46.0	[8.685505]	[155]	[]	[]	[130983973]	[]
919_3662	chr9	131187633	131188033	+	1000	46.0	[]	[]	[7.9820952, 9.946344, 7.560086]	[91, 109, 123]	[]	[131187816, 131187834, 131187848]
919_3664	chr9	131203894	131204294	+	1000	46.0	[]	[]	[9.734841]	[154]	[]	[131204103]
919_3668	chr1	16499544	16499944	+	1000	45.0	[8.787421]	[121]	[]	[]	[16499753]	[]
919_3673	chr1	46673697	46674097	+	1000	45.0	[10.668542]	[104]	[]	[]	[46673897]	[]
919_3675	chr1	153433321	153433721	+	1000	45.0	[]	[]	[7.560086]	[151]	[]	[153433572]
919_3677	chr1	204398491	204398891	+	1000	45.0	[]	[]	[11.295278]	[109]	[]	[204398694]
919_3681	chr10	24944786	24945186	+	1000	45.0	[]	[]	[11.995326]	[101]	[]	[24944985]
919_3686	chr11	94152233	94152633	+	1000	45.0	[8.653753]	[94]	[8.661762]	[77]	[94152407]	[94152390]
919_3687	chr12	33588084	33588484	+	1000	45.0	[]	[]	[6.682185]	[155]	[]	[33588334]
919_369	chr19	16111636	16112036	+	1000	187.0	[6.9863925]	[101]	[]	[]	[16111835]	[]
919_3691	chr12	93242543	93242943	+	1000	45.0	[7.3688555]	[75]	[]	[]	[93242715]	[]
919_3693	chr13	113988761	113989161	+	1000	45.0	[]	[]	[8.810179]	[78]	[]	[113988923]
919_3695	chr15	63896813	63897213	+	1000	45.0	[]	[]	[11.98683]	[121]	[]	[63897026]
919_3697	chr15	80054247	80054647	+	1000	45.0	[15.3284025]	[124]	[]	[]	[80054460]	[]
919_3699	chr16	16120932	16121332	+	1000	45.0	[]	[]	[7.3269696, 6.9043694]	[117, 130]	[]	[16121138, 16121151]
919_3701	chr16	69406989	69407389	+	1000	45.0	[11.995326]	[102]	[]	[]	[69407183]	[]
919_3703	chr16	79833579	79833979	+	1000	45.0	[]	[]	[8.661762, 13.096307]	[70, 116]	[]	[79833746, 79833792]
919_3704	chr17	16380961	16381361	+	1000	45.0	[11.995326]	[109]	[]	[]	[16381154]	[]
919_3708	chr17	62633580	62633980	+	1000	45.0	[13.767965]	[142]	[]	[]	[62633815]	[]
919_3711	chr18	496989	497389	+	1000	45.0	[8.698377, 9.76323]	[97, 101]	[]	[]	[497185, 497189]	[]
919_3713	chr19	21457747	21458147	+	1000	45.0	[]	[]	[8.661762]	[149]	[]	[21457982]
919_3714	chr19	40580015	40580415	+	1000	45.0	[]	[]	[7.9515624]	[87]	[]	[40580184]
919_3716	chr19	54164711	54165111	+	1000	45.0	[]	[]	[7.9622016]	[101]	[]	[54164905]
919_3718	chr1_KI270713v1_random	33331	33731	+	1000	45.0	[10.222199]	[182]	[]	[]	[33549]	[]
919_3720	chr2	62287810	62288210	+	1000	45.0	[]	[]	[6.9234715]	[105]	[]	[62288009]
919_3725	chr2	196076768	196077168	+	1000	45.0	[13.767965, 11.995326]	[111, 133]	[]	[]	[196076973, 196076995]	[]
919_3729	chr20	33689890	33690290	+	1000	45.0	[13.096307]	[93]	[8.655526]	[125]	[33690083]	[33690115]
919_373	chr16	67892928	67893328	+	1000	186.0	[11.995326]	[108]	[]	[]	[67893130]	[]
919_3735	chr22	19419721	19420121	+	1000	45.0	[6.9218564]	[153]	[]	[]	[19419960]	[]
919_3736	chr22	20019229	20019629	+	1000	45.0	[]	[]	[6.951835, 6.7459693]	[147, 164]	[]	[20019437, 20019454]
919_3739	chr22	20546473	20546873	+	1000	45.0	[13.767965]	[100]	[12.034296]	[153]	[20546662]	[20546715]
919_3757	chr22	22745037	22745437	+	1000	45.0	[9.510227]	[141]	[]	[]	[22745222]	[]
919_3759	chr22	22823720	22824120	+	1000	45.0	[13.767965]	[75]	[]	[]	[22823892]	[]
919_376	chr3	25664754	25665154	+	1000	186.0	[]	[]	[13.096307]	[102]	[]	[25664955]
919_3766	chr22	23103242	23103642	+	1000	45.0	[]	[]	[11.315171]	[117]	[]	[23103451]
919_3769	chr22	37242434	37242834	+	1000	45.0	[7.636366]	[111]	[]	[]	[37242638]	[]
919_3770	chr3	33798453	33798853	+	1000	45.0	[]	[]	[8.013846]	[91]	[]	[33798622]
919_3771	chr3	33936322	33936722	+	1000	45.0	[]	[]	[8.942274]	[100]	[]	[33936520]
919_3773	chr3	157089387	157089787	+	1000	45.0	[10.434889]	[96]	[]	[]	[157089580]	[]
919_3774	chr4	78613441	78613841	+	1000	45.0	[]	[]	[7.983867, 7.9622016]	[66, 157]	[]	[78613600, 78613691]
919_3778	chr5	164355312	164355712	+	1000	45.0	[]	[]	[7.218759]	[142]	[]	[164355539]
919_3780	chr6	44246049	44246449	+	1000	45.0	[11.019517]	[113]	[]	[]	[44246252]	[]
919_3783	chr7	32846627	32847027	+	1000	45.0	[11.295278]	[122]	[]	[]	[32846840]	[]
919_3791	chr8	42223950	42224350	+	1000	45.0	[10.434889]	[85]	[]	[]	[42224119]	[]
919_3797	chr8	124351862	124352262	+	1000	45.0	[12.034296, 8.270616]	[101, 105]	[]	[]	[124352039, 124352043]	[]
919_3799	chr9	3475247	3475647	+	1000	45.0	[15.3284025, 8.661762]	[108, 125]	[7.990104]	[92]	[3475442, 3475459]	[3475426]
919_3803	chr9	128445746	128446146	+	1000	45.0	[]	[]	[7.8151984]	[97]	[]	[128445929]
919_3804	chr9	130689911	130690311	+	1000	45.0	[9.905027]	[123]	[7.597396]	[141]	[130690117]	[130690135]
919_381	chr20	37178783	37179183	+	1000	185.0	[13.767965]	[96]	[]	[]	[37178978]	[]
919_3814	chrUn_KI270742v1	1830	2230	+	1000	45.0	[8.129065]	[119]	[]	[]	[2020]	[]
919_3819	chr1	15472652	15473052	+	1000	44.0	[]	[]	[13.767965]	[117]	[]	[15472851]
919_3823	chr1	28884459	28884859	+	1000	44.0	[11.2828665, 13.096307]	[115, 139]	[7.417628]	[73]	[28884661, 28884685]	[28884619]
919_3824	chr1	32251833	32252233	+	1000	44.0	[8.810179]	[142]	[11.295278]	[112]	[32252071]	[32252041]
919_3825	chr1	54052400	54052800	+	1000	44.0	[]	[]	[9.905027]	[106]	[]	[54052595]
919_3826	chr1	65480899	65481299	+	1000	44.0	[8.698377]	[120]	[]	[]	[65481091]	[]
919_3827	chr1	70219922	70220322	+	1000	44.0	[8.580075, 8.270616, 8.34459]	[81, 85, 134]	[12.475059]	[145]	[70220088, 70220092, 70220141]	[70220152]
919_3830	chr1	147084833	147085233	+	1000	44.0	[9.765003]	[70]	[10.436662]	[68]	[147084997]	[147084995]
919_3831	chr1	148155950	148156350	+	1000	44.0	[]	[]	[9.905027]	[82]	[]	[148156131]
919_3832	chr1	153790925	153791325	+	1000	44.0	[11.995326]	[117]	[]	[]	[153791140]	[]
919_3835	chr1	213728555	213728955	+	1000	44.0	[]	[]	[11.995326, 11.2828665]	[116, 135]	[]	[213728753, 213728772]
919_3839	chr11	353897	354297	+	1000	44.0	[9.905027]	[91]	[]	[]	[354086]	[]
919_3841	chr11	3115365	3115765	+	1000	44.0	[8.721576]	[157]	[]	[]	[3115553]	[]
919_3847	chr12	121590125	121590525	+	1000	44.0	[11.295278]	[88]	[]	[]	[121590287]	[]
919_3853	chr14_GL000225v1_random	34444	34844	+	1000	44.0	[]	[]	[7.9346805]	[137]	[]	[34678]
919_3854	chr14_GL000225v1_random	67991	68391	+	1000	44.0	[]	[]	[7.3269696]	[176]	[]	[68227]
919_3858	chr15	41566067	41566467	+	1000	44.0	[13.767965]	[145]	[]	[]	[41566291]	[]
919_386	chr7	30284238	30284638	+	1000	184.0	[7.4158554]	[111]	[11.295278]	[93]	[30284449]	[30284431]
919_3862	chr16	15022114	15022514	+	1000	44.0	[9.76323, 10.434889]	[75, 117]	[]	[]	[15022276, 15022318]	[]
919_3864	chr16	57603335	57603735	+	1000	44.0	[8.155379, 13.767965, 7.6186666]	[81, 102, 120]	[]	[]	[57603514, 57603535, 57603553]	[]
919_3866	chr16	87057539	87057939	+	1000	44.0	[15.3284025]	[116]	[]	[]	[87057754]	[]
919_3867	chr17	13941260	13941660	+	1000	44.0	[]	[]	[8.664022]	[124]	[]	[13941462]
919_3869	chr17	43350803	43351203	+	1000	44.0	[9.905027]	[86]	[]	[]	[43350985]	[]
919_387	chr9	112717913	112718313	+	1000	184.0	[8.787421]	[117]	[]	[]	[112718117]	[]
919_3870	chr17	54969755	54970155	+	1000	44.0	[15.3284025]	[100]	[7.781394]	[104]	[54969951]	[54969955]
919_3876	chr19	3700493	3700893	+	1000	44.0	[13.547267]	[97]	[7.0516834]	[117]	[3700673]	[3700693]
919_3880	chr19	11568089	11568489	+	1000	44.0	[9.108106]	[104]	[10.434889, 8.129065]	[126, 156]	[11568281]	[11568303, 11568333]
919_3886	chr2	240604360	240604760	+	1000	44.0	[]	[]	[9.370035]	[101]	[]	[240604558]
919_3887	chr20	625241	625641	+	1000	44.0	[10.2141905]	[130]	[8.161369]	[103]	[625466]	[625439]
919_3893	chr22	20102294	20102694	+	1000	44.0	[9.734841, 7.983867, 7.9622016]	[149, 155, 180]	[]	[]	[20102450, 20102456, 20102481]	[]
919_3899	chr22	21848611	21849011	+	1000	44.0	[]	[]	[7.169635]	[89]	[]	[21848770]
919_390	chr19	19865532	19865932	+	1000	183.0	[]	[]	[11.98683, 13.767965]	[68, 108]	[]	[19865698, 19865738]
919_391	chr21	42463859	42464259	+	1000	183.0	[11.995326]	[99]	[]	[]	[42464054]	[]
919_392	chr1	173269438	173269838	+	1000	182.0	[7.7142496]	[67]	[]	[]	[173269601]	[]
919_3920	chr3	39021826	39022226	+	1000	44.0	[]	[]	[9.905027]	[109]	[]	[39022024]
919_3921	chr3	39152632	39153032	+	1000	44.0	[7.990104, 7.677944, 10.077273]	[106, 128, 138]	[]	[]	[39152826, 39152848, 39152858]	[]
919_3922	chr3	46422625	46423025	+	1000	44.0	[]	[]	[9.514142]	[119]	[]	[46422837]
919_3928	chr4	17535242	17535642	+	1000	44.0	[8.069627]	[138]	[15.3284025]	[111]	[17535473]	[17535446]
919_3932	chr4	122807070	122807470	+	1000	44.0	[]	[]	[7.068398]	[132]	[]	[122807301]
919_3934	chr5	10537191	10537591	+	1000	44.0	[]	[]	[7.5889]	[122]	[]	[10537401]
919_3936	chr5	65971633	65972033	+	1000	44.0	[10.930472]	[95]	[]	[]	[65971818]	[]
919_3937	chr5	95843089	95843489	+	1000	44.0	[]	[]	[10.434889]	[104]	[]	[95843292]
919_3940	chr5	164356731	164357131	+	1000	44.0	[13.096307]	[98]	[7.94979]	[119]	[164356920]	[164356941]
919_3947	chr7	117124661	117125061	+	1000	44.0	[6.920084]	[146]	[7.471763]	[150]	[117124877]	[117124881]
919_3948	chr7	123597028	123597428	+	1000	44.0	[10.01349]	[180]	[]	[]	[123597277]	[]
919_3951	chr7	149719350	149719750	+	1000	44.0	[]	[]	[11.295278]	[116]	[]	[149719547]
919_3953	chr7	151925986	151926386	+	1000	44.0	[13.767965]	[103]	[]	[]	[151926176]	[]
919_3955	chr8	123154794	123155194	+	1000	44.0	[9.905027]	[117]	[]	[]	[123155007]	[]
919_3963	chr9	130785091	130785491	+	1000	44.0	[7.171407]	[183]	[]	[]	[130785277]	[]
919_397	chr12	122064798	122065198	+	1000	181.0	[15.3284025]	[90]	[]	[]	[122064988]	[]
919_3970	chr9	130969297	130969697	+	1000	44.0	[8.359376]	[157]	[]	[]	[130969532]	[]
919_3979	chrX	15530415	15530815	+	1000	44.0	[]	[]	[7.9515624]	[157]	[]	[15530666]
919_3985	chr1	40794021	40794421	+	1000	43.0	[15.3284025]	[143]	[]	[]	[40794239]	[]
919_3988	chr1	114381028	114381428	+	1000	43.0	[8.359376]	[87]	[13.767965]	[128]	[114381205]	[114381246]
919_3989	chr1	114388299	114388699	+	1000	43.0	[13.547267]	[72]	[6.798939]	[137]	[114388455]	[114388520]
919_3993	chr1	184912449	184912849	+	1000	43.0	[10.242963]	[123]	[]	[]	[184912662]	[]
919_3994	chr1	206562880	206563280	+	1000	43.0	[10.2141905]	[127]	[]	[]	[206563083]	[]
919_4005	chr11	85653000	85653400	+	1000	43.0	[13.767965]	[128]	[]	[]	[85653210]	[]
919_4008	chr12	92408121	92408521	+	1000	43.0	[8.70122]	[162]	[]	[]	[92408354]	[]
919_4012	chr15	66323329	66323729	+	1000	43.0	[6.8908954]	[89]	[12.034296]	[87]	[66323483]	[66323481]
919_4014	chr17	29037956	29038356	+	1000	43.0	[]	[]	[15.3284025]	[87]	[]	[29038139]
919_4015	chr17	34082398	34082798	+	1000	43.0	[7.3998165]	[146]	[]	[]	[34082632]	[]
919_4016	chr17	39929369	39929769	+	1000	43.0	[13.767965]	[97]	[8.655526]	[154]	[39929561]	[39929618]
919_4026	chr19	42269528	42269928	+	1000	43.0	[8.013846]	[91]	[]	[]	[42269699]	[]
919_4029	chr19	54159845	54160245	+	1000	43.0	[7.597396]	[107]	[]	[]	[54160045]	[]
919_4035	chr2	144660982	144661382	+	1000	43.0	[6.798939]	[152]	[]	[]	[144661213]	[]
919_4037	chr2	177168329	177168729	+	1000	43.0	[10.245942]	[84]	[]	[]	[177168508]	[]
919_4042	chr20	63834892	63835292	+	1000	43.0	[]	[]	[7.483721]	[101]	[]	[63835071]
919_4045	chr21	38805379	38805779	+	1000	43.0	[10.748932]	[138]	[]	[]	[38805590]	[]
919_4060	chr22	21824905	21825305	+	1000	43.0	[8.942274]	[162]	[]	[]	[21825135]	[]
919_4063	chr22	22126051	22126451	+	1000	43.0	[6.656883]	[119]	[]	[]	[22126221]	[]
919_4074	chr22	22897926	22898326	+	1000	43.0	[]	[]	[7.417628]	[163]	[]	[22898129]
919_4080	chr22	23033127	23033527	+	1000	43.0	[8.664022]	[138]	[]	[]	[23033279]	[]
919_4085	chr3	101147010	101147410	+	1000	43.0	[]	[]	[10.930472]	[89]	[]	[101147196]
919_4086	chr3	150738408	150738808	+	1000	43.0	[10.502711, 10.668542]	[65, 130]	[]	[]	[150738564, 150738629]	[]
919_4090	chr5	32534787	32535187	+	1000	43.0	[]	[]	[8.787421]	[102]	[]	[32534986]
919_4091	chr5	36820945	36821345	+	1000	43.0	[]	[]	[8.290325]	[58]	[]	[36821102]
919_4092	chr5	38887998	38888398	+	1000	43.0	[7.335466, 6.8908954]	[69, 110]	[12.034296]	[108]	[38888160, 38888201]	[38888199]
919_4093	chr5	54390585	54390985	+	1000	43.0	[15.3284025]	[104]	[]	[]	[54390782]	[]
919_4096	chr5	138970775	138971175	+	1000	43.0	[8.580075, 10.434889]	[90, 143]	[]	[]	[138970960, 138971013]	[]
919_4097	chr5	171953851	171954251	+	1000	43.0	[]	[]	[9.549196]	[85]	[]	[171954032]
919_4098	chr5	177124453	177124853	+	1000	43.0	[15.3284025]	[113]	[]	[]	[177124643]	[]
919_4101	chr6	15915797	15916197	+	1000	43.0	[]	[]	[10.611208]	[112]	[]	[15916005]
919_4104	chr6	35260319	35260719	+	1000	43.0	[8.436447]	[119]	[15.3284025]	[105]	[35260531]	[35260517]
919_4105	chr6	35720407	35720807	+	1000	43.0	[11.2828665]	[89]	[9.511999]	[66]	[35720595]	[35720572]
919_411	chr16	87492980	87493380	+	1000	179.0	[]	[]	[9.699092]	[98]	[]	[87493173]
919_4110	chr6	147166399	147166799	+	1000	43.0	[9.942505]	[101]	[]	[]	[147166576]	[]
919_4113	chr6	158242548	158242948	+	1000	43.0	[12.475059]	[94]	[]	[]	[158242718]	[]
919_4115	chr6	167855896	167856296	+	1000	43.0	[]	[]	[10.222199, 8.270616, 7.7142496]	[84, 99, 127]	[]	[167856061, 167856076, 167856104]
919_4116	chr7	32906331	32906731	+	1000	43.0	[13.767965]	[96]	[]	[]	[32906527]	[]
919_4118	chr7	67210534	67210934	+	1000	43.0	[]	[]	[11.295278, 6.9863925]	[106, 167]	[]	[67210722, 67210783]
919_4120	chr7	91264193	91264593	+	1000	43.0	[7.2086043]	[181]	[]	[]	[91264402]	[]
919_4125	chr7	135168000	135168400	+	1000	43.0	[]	[]	[13.096307]	[121]	[]	[135168196]
919_4127	chr7	155009577	155009977	+	1000	43.0	[11.295278]	[127]	[]	[]	[155009783]	[]
919_4131	chr9	37987371	37987771	+	1000	43.0	[13.767965]	[126]	[6.9234715]	[162]	[37987572]	[37987608]
919_4136	chr9	129856971	129857371	+	1000	43.0	[]	[]	[13.767965]	[112]	[]	[129857176]
919_4137	chr9	130755227	130755627	+	1000	43.0	[9.511999]	[164]	[]	[]	[130755439]	[]
919_4139	chr9	130802736	130803136	+	1000	43.0	[]	[]	[7.560086]	[137]	[]	[130802956]
919_414	chr9	127969545	127969945	+	1000	179.0	[7.3269696]	[67]	[]	[]	[127969704]	[]
919_4141	chr9	130815311	130815711	+	1000	43.0	[]	[]	[7.6554127]	[92]	[]	[130815481]
919_4145	chr9	130881876	130882276	+	1000	43.0	[]	[]	[8.155379]	[94]	[]	[130882049]
919_4149	chr9	130924660	130925060	+	1000	43.0	[7.417628]	[134]	[]	[]	[130924875]	[]
919_4150	chr9	130930970	130931370	+	1000	43.0	[]	[]	[11.2828665]	[207]	[]	[130931189]
919_4166	chr1	22662264	22662664	+	1000	42.0	[11.295278, 7.597396]	[118, 154]	[]	[]	[22662459, 22662495]	[]
919_417	chr21	33642073	33642473	+	1000	178.0	[7.597396]	[84]	[11.98683]	[102]	[33642254]	[33642272]
919_4170	chr1	108963256	108963656	+	1000	42.0	[]	[]	[7.249742]	[152]	[]	[108963499]
919_4176	chr1	230268271	230268671	+	1000	42.0	[]	[]	[11.98683]	[82]	[]	[230268424]
919_4178	chr1	243230914	243231314	+	1000	42.0	[]	[]	[15.3284025]	[99]	[]	[243231112]
919_4180	chr10	21130183	21130583	+	1000	42.0	[11.997098]	[144]	[]	[]	[21130405]	[]
919_4182	chr10	50527681	50528081	+	1000	42.0	[11.995326]	[100]	[]	[]	[50527875]	[]
919_4188	chr11	64449316	64449716	+	1000	42.0	[13.096307, 9.133486, 11.98683]	[62, 81, 99]	[]	[]	[64449477, 64449496, 64449514]	[]
919_4191	chr12	45273716	45274116	+	1000	42.0	[8.661762]	[117]	[]	[]	[45273916]	[]
919_4192	chr12	96472293	96472693	+	1000	42.0	[10.914621]	[60]	[13.547267]	[109]	[96472448]	[96472497]
919_4193	chr12	106941415	106941815	+	1000	42.0	[6.7459693]	[200]	[7.1035852]	[198]	[106941665]	[106941663]
919_4198	chr14	22897419	22897819	+	1000	42.0	[]	[]	[13.767965]	[110]	[]	[22897619]
919_4204	chr16	8991989	8992389	+	1000	42.0	[13.767965]	[159]	[]	[]	[8992229]	[]
919_4205	chr16	12420571	12420971	+	1000	42.0	[6.9863925]	[106]	[]	[]	[12420773]	[]
919_4213	chr18	306610	307010	+	1000	42.0	[8.123892, 7.471763]	[80, 115]	[7.5889]	[107]	[306786, 306821]	[306813]
919_4214	chr18	37670081	37670481	+	1000	42.0	[7.597396, 6.6778507]	[62, 94]	[11.315171]	[111]	[37670234, 37670266]	[37670283]
919_4215	chr19	5687115	5687515	+	1000	42.0	[9.063183]	[127]	[]	[]	[5687331]	[]
919_4216	chr19	10961914	10962314	+	1000	42.0	[7.419928]	[66]	[13.096307, 8.833028]	[103, 122]	[10962074]	[10962111, 10962130]
919_4219	chr19	18064713	18065113	+	1000	42.0	[]	[]	[8.161369]	[111]	[]	[18064916]
919_4220	chr19	19192960	19193360	+	1000	42.0	[]	[]	[9.45908]	[114]	[]	[19193170]
919_4222	chr19	48780732	48781132	+	1000	42.0	[]	[]	[7.990104]	[61]	[]	[48780886]
919_4224	chr2	74653892	74654292	+	1000	42.0	[10.434889]	[98]	[]	[]	[74654067]	[]
919_4225	chr2	84925726	84926126	+	1000	42.0	[10.748932]	[108]	[]	[]	[84925929]	[]
919_4227	chr2	149040447	149040847	+	1000	42.0	[9.905027]	[91]	[]	[]	[149040627]	[]
919_4229	chr21	8230512	8230912	+	1000	42.0	[]	[]	[9.514142]	[135]	[]	[8230747]
919_4232	chr22	19955809	19956209	+	1000	42.0	[]	[]	[15.3284025]	[137]	[]	[19956020]
919_4245	chr22	21839434	21839834	+	1000	42.0	[6.951835]	[149]	[]	[]	[21839659]	[]
919_4246	chr22	21855681	21856081	+	1000	42.0	[7.677944]	[103]	[]	[]	[21855875]	[]
919_4251	chr22	22516870	22517270	+	1000	42.0	[8.685505]	[106]	[7.9515624]	[89]	[22517073]	[22517056]
919_4252	chr22	22523552	22523952	+	1000	42.0	[]	[]	[7.4612455]	[201]	[]	[22523790]
919_4253	chr22	22678919	22679319	+	1000	42.0	[7.963974]	[128]	[]	[]	[22679138]	[]
919_4257	chr22	22859761	22860161	+	1000	42.0	[8.685505]	[165]	[]	[]	[22860005]	[]
919_4260	chr22	22934964	22935364	+	1000	42.0	[]	[]	[7.9084163]	[235]	[]	[22935208]
919_4261	chr22	22967049	22967449	+	1000	42.0	[7.0516834]	[164]	[]	[]	[22967225]	[]
919_4263	chr22	23033846	23034246	+	1000	42.0	[7.597396]	[114]	[]	[]	[23034024]	[]
919_4268	chr22	23160155	23160555	+	1000	42.0	[7.9622016]	[149]	[]	[]	[23160401]	[]
919_427	chr19	58381097	58381497	+	1000	176.0	[9.905027]	[100]	[]	[]	[58381293]	[]
919_4272	chr22	50140125	50140525	+	1000	42.0	[10.611208]	[74]	[]	[]	[50140290]	[]
919_4275	chr3	71982654	71983054	+	1000	42.0	[7.169635]	[92]	[8.942274]	[178]	[71982812]	[71982898]
919_4276	chr3	72817083	72817483	+	1000	42.0	[10.436662]	[73]	[9.905027]	[110]	[72817243]	[72817280]
919_4280	chr4	185280643	185281043	+	1000	42.0	[8.069627]	[92]	[]	[]	[185280828]	[]
919_4283	chr5	134187466	134187866	+	837	42.0	[]	[]	[10.434889]	[69]	[]	[134187632]
919_4284	chr6	17859869	17860269	+	1000	42.0	[8.70122]	[62]	[9.703858]	[150]	[17860026]	[17860114]
919_4285	chr6	26556539	26556939	+	1000	42.0	[8.787421]	[112]	[]	[]	[26556747]	[]
919_4287	chr6	27592548	27592948	+	722	42.0	[]	[]	[7.636366]	[104]	[]	[27592746]
919_4290	chr6	91052949	91053349	+	1000	42.0	[8.013846]	[120]	[9.45908]	[69]	[91053157]	[91053106]
919_4294	chr6	152874918	152875318	+	1000	42.0	[11.2828665]	[144]	[7.52839]	[148]	[152875154]	[152875158]
