#PeakID(python identify_motif.py ./ENCODE_processed_files/RREB1_idr.fa RREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
874_19630	chr7	23467967	23468367	+	553	28.5	[1.6255937]	[151]	[]	[]	[23468151]	[]
874_19652	chr7	152914028	152914428	+	586	28.5	[3.1113944]	[97]	[]	[]	[152914212]	[]
874_19670	chrX	52934691	52935091	+	573	28.5	[2.6710236, 6.8177075, 5.1836233]	[116, 119, 123]	[]	[]	[52934898, 52934901, 52934905]	[]
874_19697	chr10	61001462	61001862	+	551	28.0	[6.5462646]	[167]	[]	[]	[61001706]	[]
874_19711	chr12	32036486	32036886	+	554	28.0	[4.487918]	[161]	[]	[]	[32036673]	[]
874_1972	chr3	198080758	198081158	+	1000	59.0	[]	[]	[1.9499086]	[167]	[]	[198080949]
874_19730	chr13	114131053	114131453	+	564	28.0	[]	[]	[3.9250998]	[217]	[]	[114131291]
874_19738	chr17	42407290	42407690	+	550	28.0	[1.8803124, 4.709496, 4.781296, 4.1575556, 2.3233075]	[116, 117, 119, 144, 147]	[]	[]	[42407452, 42407453, 42407455, 42407480, 42407483]	[]
874_1974	chr5	14664296	14664696	+	1000	59.0	[2.8409595]	[149]	[]	[]	[14664467]	[]
874_19743	chr17	49880355	49880755	+	545	28.0	[7.336976]	[126]	[]	[]	[49880556]	[]
874_19744	chr17	78269213	78269613	+	550	28.0	[6.6823406, 3.8640227, 13.561145, 7.1059365, 4.558354]	[93, 95, 96, 97, 98]	[2.8582516, 3.829191, 3.1956089, 7.070786, 15.585245]	[152, 154, 156, 158, 159]	[78269367, 78269369, 78269370, 78269371, 78269372]	[78269426, 78269428, 78269430, 78269432, 78269433]
874_19752	chr2	3594733	3595133	+	546	28.0	[4.5721326, 1.9092015, 2.6193304, 7.0393367, 10.017324]	[65, 67, 68, 69, 70]	[]	[]	[3594895, 3594897, 3594898, 3594899, 3594900]	[]
874_19754	chr2	17123886	17124286	+	542	28.0	[5.305817]	[161]	[]	[]	[17124096]	[]
874_1979	chr6	35728185	35728585	+	1000	59.0	[2.0273054, 9.424367]	[168, 173]	[]	[]	[35728431, 35728436]	[]
874_19795	chr5	132064735	132065135	+	545	28.0	[5.572007, 3.325827]	[190, 192]	[]	[]	[132064984, 132064986]	[]
874_198	chr22	22710774	22711174	+	1000	138.0	[]	[]	[1.7767869]	[83]	[]	[22710939]
874_19808	chr7	100679750	100680150	+	554	28.0	[]	[]	[5.0662155, 3.5136182, 8.466788]	[166, 169, 171]	[]	[100679919, 100679922, 100679924]
874_19809	chr7	100896433	100896833	+	546	28.0	[]	[]	[3.9892724, 5.675533]	[153, 157]	[]	[100896641, 100896645]
874_19810	chr7	151056686	151057086	+	546	28.0	[1.7249256, 2.3839736, 3.8614817]	[94, 96, 104]	[]	[]	[151056853, 151056855, 151056863]	[]
874_19818	chr9	128325523	128325923	+	545	28.0	[5.520146]	[130]	[]	[]	[128325743]	[]
874_19822	chrX	30652695	30653095	+	561	28.0	[]	[]	[2.7386823, 5.572007]	[134, 138]	[]	[30652900, 30652904]
874_19824	chr1	36157399	36157799	+	543	27.5	[7.1059365, 4.339677, 9.445291]	[221, 222, 224]	[]	[]	[36157626, 36157627, 36157629]	[]
874_1984	chr7	116526051	116526451	+	1000	59.0	[]	[]	[2.2845972]	[185]	[]	[116526261]
874_1990	chr1	16628694	16629094	+	1000	58.5	[8.707401]	[75]	[]	[]	[16628848]	[]
874_1998	chr1	172443761	172444161	+	1000	58.5	[5.71984]	[141]	[]	[]	[172443977]	[]
874_2018	chr18	36829101	36829501	+	1000	58.5	[3.706977]	[120]	[]	[]	[36829290]	[]
874_2019	chr19	12782611	12783011	+	1000	58.5	[]	[]	[1.7444044]	[187]	[]	[12782850]
874_2020	chr19	13099192	13099592	+	1000	58.5	[]	[]	[2.8766735]	[143]	[]	[13099391]
874_2021	chr19	14006745	14007145	+	1000	58.5	[4.6453238]	[187]	[5.402197, 8.001838]	[144, 147]	[14006996]	[14006953, 14006956]
874_2022	chr19	39391276	39391676	+	1000	58.5	[]	[]	[5.6756873]	[167]	[]	[39391465]
874_2025	chr19	58380624	58381024	+	1000	58.5	[]	[]	[3.1595743, 4.475753]	[157, 169]	[]	[58380844, 58380856]
874_2044	chr4	152643581	152643981	+	1000	58.5	[]	[]	[2.5428667]	[67]	[]	[152643740]
874_2049	chr6	31769698	31770098	+	1000	58.5	[]	[]	[2.269531]	[183]	[]	[31769919]
874_2056	chr7	143287725	143288125	+	1000	58.5	[]	[]	[1.6892118]	[72]	[]	[143287878]
874_2059	chr9	130871645	130872045	+	1000	58.5	[5.656222, 7.1943955]	[124, 126]	[]	[]	[130871799, 130871801]	[]
874_2087	chr19	33177324	33177724	+	1000	58.0	[]	[]	[1.9216676]	[76]	[]	[33177496]
874_2092	chr21	32569285	32569685	+	1000	58.0	[1.6892118]	[124]	[]	[]	[32569465]	[]
874_2097	chr3	36992802	36993202	+	1000	58.0	[4.210144]	[142]	[]	[]	[36992990]	[]
874_211	chr1	63523181	63523581	+	1000	132.5	[4.5941715, 2.467457]	[191, 193]	[]	[]	[63523395, 63523397]	[]
874_2117	chr8	100952025	100952425	+	1000	58.0	[1.6255937]	[185]	[]	[]	[100952252]	[]
874_2134	chr9	131075686	131076086	+	1000	58.0	[3.5136182]	[167]	[]	[]	[131075883]	[]
874_2137	chr9	131197139	131197539	+	1000	58.0	[6.7016516, 5.226768]	[161, 164]	[]	[]	[131197332, 131197335]	[]
874_2139	chr1	16631008	16631408	+	1000	57.5	[]	[]	[3.6673846]	[101]	[]	[16631179]
874_2148	chr1	228340898	228341298	+	1000	57.5	[6.5463686, 2.7054892, 8.202388, 3.3898957]	[112, 117, 118, 119]	[4.201812]	[145]	[228341072, 228341077, 228341078, 228341079]	[228341105]
874_2163	chr17	28494689	28495089	+	1000	57.5	[]	[]	[7.099675, 8.220514]	[60, 63]	[]	[28494848, 28494851]
874_2169	chr2	148645542	148645942	+	1000	57.5	[]	[]	[8.488724]	[111]	[]	[148645719]
874_2170	chr20	8019485	8019885	+	1000	57.5	[]	[]	[5.8050656, 1.7125633]	[77, 78]	[]	[8019639, 8019640]
874_2173	chr22	20803870	20804270	+	1000	57.5	[4.1698666, 2.4380908, 3.2402825]	[157, 161, 164]	[]	[]	[20804044, 20804048, 20804051]	[]
874_2174	chr22	21043595	21043995	+	1000	57.5	[4.8779764, 13.255404, 6.7016516, 5.214603, 11.586281, 3.7650185, 2.5684023, 8.466788, 4.4236946, 3.0602422]	[157, 159, 161, 162, 164, 166, 167, 168, 170, 173]	[]	[]	[21043829, 21043831, 21043833, 21043834, 21043836, 21043838, 21043839, 21043840, 21043842, 21043845]	[]
874_2176	chr22	21959475	21959875	+	1000	57.5	[]	[]	[5.794368]	[178]	[]	[21959708]
874_2186	chr5	179818866	179819266	+	1000	57.5	[4.127775]	[92]	[]	[]	[179819020]	[]
874_2190	chr6	109307961	109308361	+	1000	57.5	[]	[]	[3.501453]	[165]	[]	[109308204]
874_2197	chr9	98169097	98169497	+	1000	57.5	[2.6898177]	[151]	[]	[]	[98169342]	[]
874_2198	chr9	128340197	128340597	+	1000	57.5	[]	[]	[4.7295895]	[126]	[]	[128340420]
874_2211	chr1	53196763	53197163	+	1000	57.0	[]	[]	[1.8507092]	[166]	[]	[53196986]
874_2215	chr1	147172230	147172630	+	1000	57.0	[2.269531]	[123]	[]	[]	[147172414]	[]
874_2225	chr10	71746637	71747037	+	1000	57.0	[4.577665, 1.7249256]	[134, 141]	[]	[]	[71746832, 71746839]	[]
874_2226	chr11	58578284	58578684	+	1000	57.0	[5.3195953, 5.169741, 8.147729, 2.458652]	[238, 240, 241, 243]	[]	[]	[58578455, 58578457, 58578458, 58578460]	[]
874_2227	chr11	64878793	64879193	+	1000	57.0	[3.4951892, 18.836569, 11.827952, 2.3478878, 2.575178]	[72, 74, 76, 77, 100]	[]	[]	[64878946, 64878948, 64878950, 64878951, 64878974]	[]
874_2232	chr12	49188905	49189305	+	1000	57.0	[]	[]	[3.9090981]	[162]	[]	[49189126]
874_2236	chr16	85369989	85370389	+	1000	57.0	[2.3241897]	[201]	[]	[]	[85370194]	[]
874_2239	chr17	27573915	27574315	+	1000	57.0	[]	[]	[4.273434]	[123]	[]	[27574082]
874_2253	chr22	19679494	19679894	+	1000	57.0	[2.2371356]	[166]	[]	[]	[19679675]	[]
874_2255	chr22	20430235	20430635	+	1000	57.0	[7.3897414, 1.9763261, 10.03926, 9.129175]	[92, 93, 96, 97]	[]	[]	[20430392, 20430393, 20430396, 20430397]	[]
874_2264	chr3	4868515	4868915	+	1000	57.0	[]	[]	[3.8318155, 4.8972874, 3.3283312]	[120, 121, 125]	[]	[4868694, 4868695, 4868699]
874_2270	chr3	47802690	47803090	+	1000	57.0	[3.1149008]	[135]	[]	[]	[47802873]	[]
874_2278	chr6	24774750	24775150	+	1000	57.0	[]	[]	[2.1866906]	[148]	[]	[24774950]
874_228	chrUn_GL000219v1	99201	99601	+	1000	126.5	[]	[]	[7.791061]	[125]	[]	[99357]
874_2283	chr6	32968030	32968430	+	1000	57.0	[4.528153, 6.4393787, 3.2078779]	[127, 128, 130]	[]	[]	[32968201, 32968202, 32968204]	[]
874_2290	chr7	128832256	128832656	+	1000	57.0	[]	[]	[8.084439]	[104]	[]	[128832453]
874_2315	chr1	167936434	167936834	+	1000	56.5	[]	[]	[3.581277, 3.4819448]	[111, 152]	[]	[167936640, 167936681]
874_232	chr1	207024144	207024544	+	1000	125.0	[]	[]	[2.382335, 3.9125237, 2.0467622, 8.062504]	[131, 133, 135, 136]	[]	[207024370, 207024372, 207024374, 207024375]
874_2320	chr1	228513377	228513777	+	1000	56.5	[]	[]	[6.7967834]	[195]	[]	[228513621]
874_233	chr19	45902965	45903365	+	1000	125.0	[1.6892118]	[93]	[]	[]	[45903153]	[]
874_2330	chr15	34367229	34367629	+	1000	56.5	[]	[]	[3.1149008]	[155]	[]	[34367450]
874_2337	chr17	51153347	51153747	+	1000	56.5	[]	[]	[2.6905024]	[72]	[]	[51153511]
874_2367	chr3	193592980	193593380	+	1000	56.5	[]	[]	[5.8978934]	[110]	[]	[193593169]
874_2376	chr6	164106366	164106766	+	1000	56.5	[]	[]	[6.0137296, 3.6296518, 6.2975345]	[142, 144, 182]	[]	[164106559, 164106561, 164106599]
874_2379	chr7	101244739	101245139	+	1000	56.5	[2.7870793]	[136]	[]	[]	[101244968]	[]
874_2396	chr1	16904904	16905304	+	1000	56.0	[]	[]	[2.0693865, 3.2651608, 8.001838, 8.315646, 3.1472118]	[165, 175, 176, 180, 188]	[]	[16905099, 16905109, 16905110, 16905114, 16905122]
874_2399	chr1	24642640	24643040	+	1000	56.0	[3.2683942]	[151]	[]	[]	[24642809]	[]
874_2400	chr1	26378435	26378835	+	1000	56.0	[1.7968291]	[104]	[]	[]	[26378621]	[]
874_241	chr1	30872343	30872743	+	1000	123.5	[]	[]	[5.8136787]	[150]	[]	[30872579]
874_2414	chr10	68901322	68901722	+	1000	56.0	[]	[]	[4.8445864]	[94]	[]	[68901515]
874_2415	chr10	70232933	70233333	+	1000	56.0	[7.82972, 3.9021056]	[160, 162]	[]	[]	[70233128, 70233130]	[]
874_2420	chr12	49869020	49869420	+	1000	56.0	[]	[]	[4.0856524, 4.4052744]	[83, 87]	[]	[49869183, 49869187]
874_2422	chr15	50354937	50355337	+	1000	56.0	[3.0276918, 6.5324864, 1.7628536]	[170, 171, 183]	[]	[]	[50355141, 50355142, 50355154]	[]
874_245	chr12	120086902	120087302	+	1000	121.5	[]	[]	[8.219633]	[117]	[]	[120087098]
874_2453	chr22	22888726	22889126	+	1000	56.0	[2.268822]	[165]	[6.9004636]	[151]	[22888932]	[22888918]
874_2457	chr22	23268386	23268786	+	1000	56.0	[2.9041464]	[163]	[]	[]	[23268566]	[]
874_2459	chr3	20186073	20186473	+	1000	56.0	[11.249655, 4.07329, 2.9241664]	[125, 127, 128]	[6.702383]	[90]	[20186266, 20186268, 20186269]	[20186231]
874_2467	chr6	30742276	30742676	+	1000	56.0	[5.656222, 7.0584745]	[230, 234]	[]	[]	[30742512, 30742516]	[]
874_2472	chr6	43937181	43937581	+	1000	56.0	[3.3591135, 3.6834283, 5.0442805, 5.286506, 3.2920926]	[174, 179, 182, 185, 187]	[]	[]	[43937416, 43937421, 43937424, 43937427, 43937429]	[]
874_2478	chr7	151010546	151010946	+	1000	56.0	[6.8368454, 4.137462, 6.5339026]	[147, 149, 151]	[]	[]	[151010744, 151010746, 151010748]	[]
874_2490	chr1	12166848	12167248	+	1000	55.5	[3.918785]	[156]	[]	[]	[12167077]	[]
874_2493	chr1	23558297	23558697	+	1000	55.5	[2.0615518]	[238]	[]	[]	[23558545]	[]
874_2500	chr1	151059364	151059764	+	1000	55.5	[]	[]	[2.9050283, 2.7661552]	[92, 150]	[]	[151059515, 151059573]
874_2507	chr1	226083210	226083610	+	1000	55.5	[1.9666393, 5.874899]	[158, 192]	[]	[]	[226083423, 226083457]	[]
874_2515	chr10	84139502	84139902	+	1000	55.5	[]	[]	[4.896509]	[209]	[]	[84139743]
874_2518	chr11	113875610	113876010	+	1000	55.5	[]	[]	[1.9982615]	[118]	[]	[113875787]
874_2523	chr16	88770586	88770986	+	1000	55.5	[12.549109, 6.7967834]	[184, 187]	[]	[]	[88770815, 88770818]	[]
874_2529	chr19	1240115	1240515	+	1000	55.5	[2.3550847]	[152]	[4.339677]	[85]	[1240352]	[1240285]
874_2532	chr19	13104405	13104805	+	1000	55.5	[]	[]	[3.1472118]	[171]	[]	[13104641]
874_255	chr22	23219976	23220376	+	1000	120.0	[1.9755478]	[177]	[]	[]	[23220171]	[]
874_2560	chr3	44338381	44338781	+	1000	55.5	[]	[]	[2.2514043, 8.557141, 3.3810487, 8.219633, 4.3727665]	[73, 74, 75, 76, 79]	[]	[44338546, 44338547, 44338548, 44338549, 44338552]
874_2565	chr5	139482357	139482757	+	1000	55.5	[2.4268332, 3.5293934]	[132, 133]	[]	[]	[139482578, 139482579]	[]
874_2596	chr1	110407403	110407803	+	1000	55.0	[8.843476, 6.8377275, 11.387646, 3.918785, 2.252924]	[130, 134, 137, 138, 141]	[]	[]	[110407615, 110407619, 110407622, 110407623, 110407626]	[]
874_2605	chr1	235504681	235505081	+	1000	55.0	[]	[]	[2.262662]	[142]	[]	[235504887]
874_2629	chr16	88332915	88333315	+	1000	55.0	[2.8400776]	[137]	[]	[]	[88333148]	[]
874_2638	chr2	43190478	43190878	+	1000	55.0	[5.079994]	[174]	[]	[]	[43190668]	[]
874_2655	chr3	36993341	36993741	+	1000	55.0	[]	[]	[2.3046393]	[193]	[]	[36993563]
874_2661	chr5	1200053	1200453	+	1000	55.0	[]	[]	[2.2487798]	[93]	[]	[1200238]
874_267	chr22	22928566	22928966	+	1000	117.5	[]	[]	[2.570933]	[167]	[]	[22928817]
874_2678	chr7	129952562	129952962	+	1000	55.0	[]	[]	[3.917903, 6.3785157, 5.4693213]	[111, 112, 113]	[]	[129952736, 129952737, 129952738]
874_2680	chr7	134316591	134316991	+	1000	55.0	[]	[]	[8.254249]	[155]	[]	[134316756]
874_2681	chr7	140924081	140924481	+	1000	55.0	[4.8014417, 4.0856524]	[162, 181]	[]	[]	[140924303, 140924322]	[]
874_269	chr9	130954976	130955376	+	1000	117.0	[3.1113944, 2.2150455]	[104, 130]	[]	[]	[130955166, 130955192]	[]
874_2697	chr1	22052539	22052939	+	1000	54.5	[]	[]	[4.0856524]	[121]	[]	[22052739]
874_2718	chr16	71367255	71367655	+	1000	54.5	[4.2755046]	[166]	[4.697748]	[217]	[71367431]	[71367482]
874_2729	chr19	38403071	38403471	+	1000	54.5	[3.6315672]	[165]	[5.0124393, 4.8130727]	[84, 98]	[38403306]	[38403225, 38403239]
874_2730	chr19	50358637	50359037	+	1000	54.5	[2.9424663, 5.7080827]	[131, 192]	[]	[]	[50358789, 50358850]	[]
874_2734	chr2	108594982	108595382	+	1000	54.5	[]	[]	[10.764788, 2.4812355, 1.6802522]	[129, 133, 136]	[]	[108595193, 108595197, 108595200]
874_2738	chr21	33641424	33641824	+	1000	54.5	[6.5462646]	[101]	[]	[]	[33641580]	[]
874_2748	chr22	23279364	23279764	+	1000	54.5	[2.8389406, 2.7553024, 7.833206, 4.358988, 5.4570103]	[170, 172, 173, 174, 177]	[]	[]	[23279580, 23279582, 23279583, 23279584, 23279587]	[]
874_2754	chr5	43042983	43043383	+	1000	54.5	[]	[]	[6.09218, 14.777116]	[94, 95]	[]	[43043150, 43043151]
874_2763	chr7	116499807	116500207	+	1000	54.5	[2.1881137]	[190]	[]	[]	[116500050]	[]
874_2773	chr8	144787084	144787484	+	1000	54.5	[1.816328]	[197]	[]	[]	[144787303]	[]
874_2779	chr9	130830157	130830557	+	1000	54.5	[]	[]	[6.6095552, 10.445166, 12.883842, 7.5883765, 3.6324492, 10.509337]	[166, 167, 169, 171, 172, 173]	[]	[130830398, 130830399, 130830401, 130830403, 130830404, 130830405]
874_2787	chr1	5992003	5992403	+	1000	54.0	[3.5171247]	[142]	[]	[]	[5992185]	[]
874_2791	chr1	19312372	19312772	+	1000	54.0	[2.6193304, 5.0960994]	[143, 145]	[]	[]	[19312553, 19312555]	[]
874_2792	chr1	23867871	23868271	+	1000	54.0	[2.1852653]	[163]	[]	[]	[23868081]	[]
874_2793	chr1	26110729	26111129	+	1000	54.0	[4.8772454]	[203]	[]	[]	[26110970]	[]
874_2797	chr1	31159770	31160170	+	1000	54.0	[]	[]	[2.9250484]	[143]	[]	[31159980]
874_2806	chr1	157138341	157138741	+	1000	54.0	[2.515637]	[139]	[]	[]	[157138543]	[]
874_2807	chr1	204706601	204707001	+	1000	54.0	[7.0512776, 4.292745]	[181, 183]	[]	[]	[204706813, 204706815]	[]
874_2812	chr10	95297470	95297870	+	1000	54.0	[3.0962837]	[183]	[]	[]	[95297701]	[]
874_2823	chr15	75639852	75640252	+	1000	54.0	[]	[]	[4.37287]	[205]	[]	[75640087]
874_2826	chr16	29862824	29863224	+	1000	54.0	[2.9788249]	[144]	[]	[]	[29862982]	[]
874_2831	chr17	48054200	48054600	+	1000	54.0	[]	[]	[2.7386823]	[163]	[]	[48054426]
874_284	chr22	19171358	19171758	+	1000	114.0	[2.7773926]	[123]	[]	[]	[19171512]	[]
874_2840	chr19	40750143	40750543	+	1000	54.0	[2.0991576]	[127]	[5.8240743]	[146]	[40750359]	[40750378]
874_2842	chr19	50510851	50511251	+	1000	54.0	[2.3241897, 7.4088793]	[88, 140]	[]	[]	[50511017, 50511069]	[]
874_2845	chr2	74002480	74002880	+	1000	54.0	[4.053979, 4.07329, 3.1595743]	[145, 147, 150]	[]	[]	[74002655, 74002657, 74002660]	[]
874_2856	chr22	22551030	22551430	+	1000	54.0	[5.2216024]	[133]	[]	[]	[22551251]	[]
874_2868	chr6	7312816	7313216	+	1000	54.0	[1.8486391]	[192]	[]	[]	[7313017]	[]
874_2880	chr7	87110763	87111163	+	1000	54.0	[2.9231553]	[77]	[]	[]	[87110926]	[]
874_2894	chr9	137129718	137130118	+	1000	54.0	[]	[]	[2.4206731]	[97]	[]	[137129875]
874_2907	chr1	202808103	202808503	+	1000	53.5	[]	[]	[1.8913755, 5.5087166]	[138, 139]	[]	[202808280, 202808281]
874_2918	chr11	57425123	57425523	+	1000	53.5	[]	[]	[3.2202404]	[223]	[]	[57425348]
874_2928	chr16	31073164	31073564	+	1000	53.5	[1.6776278, 3.610514]	[186, 187]	[]	[]	[31073360, 31073361]	[]
874_2939	chr19	54115247	54115647	+	1000	53.5	[2.4048977, 4.7093925, 5.4684396]	[158, 159, 161]	[2.5516715]	[118]	[54115440, 54115441, 54115443]	[54115400]
874_2942	chr2	38751026	38751426	+	1000	53.5	[1.8256539, 2.9050283, 1.9763261, 7.4088793]	[84, 87, 88, 93]	[]	[]	[38751181, 38751184, 38751185, 38751190]	[]
874_2962	chr4	70688099	70688499	+	1000	53.5	[10.175336]	[142]	[]	[]	[70688285]	[]
874_2977	chr7	65750693	65751093	+	1000	53.5	[]	[]	[1.9630817]	[197]	[]	[65750926]
874_2979	chr7	100119114	100119514	+	1000	53.5	[4.7093925, 3.8123164]	[144, 147]	[]	[]	[100119265, 100119268]	[]
874_2982	chr7	133081829	133082229	+	1000	53.5	[4.1575046, 9.212835]	[87, 89]	[]	[]	[133081993, 133081995]	[]
874_2993	chr9	130897080	130897480	+	1000	53.5	[3.6315672, 2.693127]	[118, 157]	[]	[]	[130897277, 130897316]	[]
874_3003	chr1	54488051	54488451	+	1000	53.0	[]	[]	[2.1334553, 2.0615518]	[146, 157]	[]	[54488263, 54488274]
874_3005	chr1	112707254	112707654	+	1000	53.0	[]	[]	[5.656222]	[145]	[]	[112707440]
874_3008	chr1	151281421	151281821	+	1000	53.0	[3.3468022]	[152]	[]	[]	[151281653]	[]
874_3011	chr1	155688789	155689189	+	1000	53.0	[]	[]	[8.032733]	[155]	[]	[155689023]
874_3018	chr1	232599292	232599692	+	1000	53.0	[5.4156094, 3.7043526]	[183, 184]	[]	[]	[232599523, 232599524]	[]
874_3030	chr12	122078181	122078581	+	1000	53.0	[5.4693213, 3.9819717, 6.3827605, 6.164083, 7.1059365]	[101, 102, 103, 106, 107]	[]	[]	[122078366, 122078367, 122078368, 122078371, 122078372]	[]
874_3031	chr14	23320741	23321141	+	1000	53.0	[2.5043335]	[156]	[]	[]	[23320903]	[]
874_3042	chr19	1857057	1857457	+	1000	53.0	[5.73986]	[159]	[7.2736855]	[176]	[1857260]	[1857277]
874_3043	chr19	5690195	5690595	+	1000	53.0	[]	[]	[3.5145001, 6.5217886, 7.090139, 2.3046393, 1.7416495]	[101, 105, 108, 109, 110]	[]	[5690390, 5690394, 5690397, 5690398, 5690399]
874_3045	chr19	48963827	48964227	+	1000	53.0	[2.7661552, 4.646102, 10.808036, 9.139447, 2.6905024]	[143, 147, 148, 150, 152]	[]	[]	[48964066, 48964070, 48964071, 48964073, 48964075]	[]
874_3048	chr20	43590830	43591230	+	1000	53.0	[]	[]	[2.0491896]	[197]	[]	[43591074]
874_3054	chr22	19579849	19580249	+	1000	53.0	[4.0856524]	[148]	[]	[]	[19580019]	[]
874_3067	chr22	23191436	23191836	+	1000	53.0	[]	[]	[1.8453299]	[150]	[]	[23191650]
874_307	chr22	22734693	22735093	+	1000	110.5	[1.709254]	[162]	[]	[]	[22734926]	[]
874_3075	chr3	193794159	193794559	+	1000	53.0	[]	[]	[4.2436633]	[163]	[]	[193794389]
874_3080	chr6	6701854	6702254	+	1000	53.0	[4.0021176]	[95]	[]	[]	[6702025]	[]
874_3083	chr6	30489441	30489841	+	1000	53.0	[]	[]	[9.939374, 3.346751]	[78, 80]	[]	[30489592, 30489594]
874_3084	chr6	31772915	31773315	+	1000	53.0	[]	[]	[4.8130727]	[122]	[]	[31773096]
874_3087	chr6	36766033	36766433	+	1000	53.0	[]	[]	[1.678359]	[100]	[]	[36766209]
874_3092	chr7	5426532	5426932	+	1000	53.0	[]	[]	[1.7513772]	[102]	[]	[5426713]
874_3098	chr7	151058336	151058736	+	1000	53.0	[1.8583771, 8.084439]	[109, 113]	[]	[]	[151058537, 151058541]	[]
874_3121	chr1	8878212	8878612	+	1000	52.5	[3.0507283]	[156]	[6.314447]	[105]	[8878460]	[8878409]
874_3128	chr1	118960689	118961089	+	1000	52.5	[4.2955246]	[127]	[]	[]	[118960888]	[]
874_3132	chr1	202957963	202958363	+	1000	52.5	[1.9542768]	[95]	[]	[]	[202958158]	[]
874_316	chr22	22753589	22753989	+	1000	110.0	[1.8823735]	[181]	[]	[]	[22753816]	[]
874_3160	chr2	69437106	69437506	+	1000	52.5	[6.247721]	[74]	[]	[]	[69437260]	[]
874_3166	chr2	176002146	176002546	+	1000	52.5	[]	[]	[5.741775, 2.1343372, 6.1303487, 10.05672]	[170, 173, 174, 177]	[]	[176002371, 176002374, 176002375, 176002378]
874_3170	chr21	33965598	33965998	+	1000	52.5	[]	[]	[3.7331774, 3.7331774, 1.6229693, 3.7331774]	[68, 95, 125, 157]	[]	[33965749, 33965776, 33965806, 33965838]
874_3187	chr3	171809797	171810197	+	1000	52.5	[6.4627814, 3.39773, 1.7590451, 2.8265781, 2.3129523]	[142, 163, 202, 204, 209]	[]	[]	[171809980, 171810001, 171810040, 171810042, 171810047]	[]
874_3201	chr6	36885862	36886262	+	1000	52.5	[]	[]	[9.70894, 6.2605667]	[118, 122]	[]	[36886046, 36886050]
874_3210	chr7	128267222	128267622	+	1000	52.5	[]	[]	[6.7361174]	[186]	[]	[128267414]
874_3218	chr9	130997252	130997652	+	1000	52.5	[]	[]	[2.2487798, 3.7440944]	[174, 184]	[]	[130997466, 130997476]
874_3227	chr1	44030323	44030723	+	1000	52.0	[]	[]	[13.036727, 4.6786103, 3.0411043, 4.0194097, 5.870705]	[165, 166, 167, 168, 170]	[]	[44030564, 44030565, 44030566, 44030567, 44030569]
874_3228	chr1	108746601	108747001	+	1000	52.0	[]	[]	[7.3095474, 5.226768, 6.3857126, 5.2374]	[118, 123, 124, 135]	[]	[108746787, 108746792, 108746793, 108746804]
874_3234	chr1	225999503	225999903	+	1000	52.0	[]	[]	[2.2369807]	[113]	[]	[225999697]
874_3237	chr1	234963209	234963609	+	1000	52.0	[2.269704, 13.4746065]	[127, 131]	[]	[]	[234963429, 234963433]	[]
874_3254	chr16	67872859	67873259	+	1000	52.0	[]	[]	[8.656473, 7.2736855, 12.970127, 5.3821545, 5.656222, 4.741901, 5.520146, 5.8916297]	[187, 190, 191, 194, 195, 196, 197, 200]	[]	[67873078, 67873081, 67873082, 67873085, 67873086, 67873087, 67873088, 67873091]
874_3256	chr16	75516984	75517384	+	1000	52.0	[6.0799723]	[195]	[]	[]	[75517202]	[]
874_3260	chr17	28865236	28865636	+	1000	52.0	[]	[]	[2.9762006, 5.0641456, 2.889765, 12.600235, 7.8657618]	[145, 158, 163, 165, 166]	[]	[28865397, 28865410, 28865415, 28865417, 28865418]
874_3263	chr17	76193657	76194057	+	1000	52.0	[7.5600214, 4.4360566, 3.8395462]	[156, 159, 164]	[]	[]	[76193894, 76193897, 76193902]	[]
874_3266	chr18	6729717	6730117	+	1000	52.0	[3.0224872, 4.845581]	[85, 125]	[]	[]	[6729882, 6729922]	[]
874_3276	chr2	24971852	24972252	+	1000	52.0	[]	[]	[7.260638, 2.0502484]	[132, 136]	[]	[24972056, 24972060]
874_3284	chr21	34908402	34908802	+	1000	52.0	[]	[]	[6.5462646, 3.9186814]	[92, 93]	[]	[34908578, 34908579]
874_3298	chr22	23082554	23082954	+	1000	52.0	[13.255404]	[173]	[]	[]	[23082730]	[]
874_330	chr1	26541820	26542220	+	1000	107.5	[4.0856524, 7.1059365, 2.4295292]	[104, 108, 111]	[3.3592172, 3.2431219]	[84, 89]	[26541998, 26542002, 26542005]	[26541978, 26541983]
874_3304	chr4	1410417	1410817	+	1000	52.0	[4.8763633]	[127]	[]	[]	[1410610]	[]
874_332	chr22	23128306	23128706	+	1000	107.5	[]	[]	[2.6906996]	[147]	[]	[23128523]
874_3320	chr6	24645921	24646321	+	1000	52.0	[2.7386823, 5.4684396]	[146, 149]	[]	[]	[24646132, 24646135]	[]
874_3323	chr6	28838754	28839154	+	1000	52.0	[]	[]	[1.8999884]	[68]	[]	[28838922]
874_3324	chr6	30721427	30721827	+	1000	52.0	[]	[]	[5.572007, 4.8454685, 1.6892118]	[96, 98, 100]	[]	[30721595, 30721597, 30721599]
