#PeakID(python identify_motif.py ./ENCODE_processed_files/MEF2A_idr.fa MEF2A --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
9_2551	chr10	28960101	28960501	+	1000	55.0	[15.057976, 9.154484]	[93, 143]	[6.958328]	[143]	[28960282, 28960332]	[28960332]
9_2560	chr14	32150422	32150822	+	1000	55.0	[12.299063]	[97]	[]	[]	[32150616]	[]
9_2561	chr14	35861168	35861568	+	1000	55.0	[8.015269]	[139]	[7.2767115, 7.648357, 15.811725]	[102, 104, 139]	[35861389]	[35861352, 35861354, 35861389]
9_2562	chr15	28896872	28897272	+	1000	55.0	[11.791661]	[170]	[8.316919]	[149]	[28897112]	[28897091]
9_2563	chr15	73383789	73384189	+	1000	55.0	[]	[]	[13.554542]	[100]	[]	[73383976]
9_2570	chr16	31253671	31254071	+	1000	55.0	[14.124345]	[127]	[]	[]	[31253879]	[]
9_2573	chr17	44170456	44170856	+	1000	55.0	[8.015269]	[103]	[15.811725]	[103]	[44170652]	[44170652]
9_2574	chr17	77164553	77164953	+	1000	55.0	[14.048844]	[141]	[]	[]	[77164768]	[]
9_2575	chr18	23487848	23488248	+	1000	55.0	[]	[]	[7.7127542]	[106]	[]	[23488051]
9_2577	chr19	5675383	5675783	+	1000	55.0	[16.258217]	[138]	[]	[]	[5675595]	[]
9_258	chr6	147126758	147127158	+	1000	203.0	[]	[]	[12.991903]	[90]	[]	[147126945]
9_2581	chr2	54076587	54076987	+	1000	55.0	[9.979386]	[115]	[]	[]	[54076798]	[]
9_2586	chr2	215299569	215299969	+	1000	55.0	[7.231281, 13.929092]	[130, 132]	[5.893029, 8.580311]	[113, 132]	[215299773, 215299775]	[215299756, 215299775]
9_2587	chr20	32681258	32681658	+	1000	55.0	[6.454526]	[62]	[]	[]	[32681409]	[]
9_2588	chr20	32709515	32709915	+	1000	55.0	[]	[]	[17.315159]	[119]	[]	[32709729]
9_2591	chr22	19780341	19780741	+	1000	55.0	[6.568025]	[150]	[]	[]	[19780583]	[]
9_2595	chr3	49443962	49444362	+	1000	55.0	[10.04188]	[122]	[]	[]	[49444172]	[]
9_2596	chr3	65627150	65627550	+	972	55.0	[12.425659]	[116]	[12.425659, 7.090447]	[116, 154]	[65627362]	[65627362, 65627400]
9_26	chr22	19718919	19719319	+	1000	505.0	[15.811725]	[104]	[8.015269]	[104]	[19719115]	[19719115]
9_2604	chr6	31547287	31547687	+	1000	55.0	[]	[]	[7.946314]	[74]	[]	[31547456]
9_2607	chr7	103411606	103412006	+	1000	55.0	[16.258217]	[99]	[]	[]	[103411780]	[]
9_261	chr2	17518499	17518899	+	1000	201.0	[]	[]	[17.315159]	[93]	[]	[17518685]
9_2612	chr8	85582476	85582876	+	1000	55.0	[9.243541, 9.572968, 9.306786]	[62, 79, 120]	[]	[]	[85582629, 85582646, 85582687]	[]
9_2618	chr1	10539376	10539776	+	1000	54.0	[12.425659]	[124]	[12.425659]	[124]	[10539598]	[10539598]
9_2622	chr1	30888493	30888893	+	1000	54.0	[]	[]	[10.661777]	[99]	[]	[30888686]
9_2623	chr1	32818890	32819290	+	1000	54.0	[14.124345]	[94]	[]	[]	[32819073]	[]
9_263	chr19	48872935	48873335	+	1000	200.0	[]	[]	[7.433952]	[91]	[]	[48873116]
9_2630	chr10	72175222	72175622	+	1000	54.0	[]	[]	[5.7604895]	[95]	[]	[72175402]
9_2633	chr11	43738828	43739228	+	1000	54.0	[9.222055]	[100]	[]	[]	[43739028]	[]
9_2636	chr12	32047866	32048266	+	1000	54.0	[]	[]	[6.104348]	[187]	[]	[32048082]
9_2638	chr12	49673486	49673886	+	1000	54.0	[]	[]	[9.572968]	[109]	[]	[49673688]
9_2639	chr12	57263779	57264179	+	1000	54.0	[]	[]	[6.817431]	[125]	[]	[57263991]
9_2640	chr12	93095431	93095831	+	1000	54.0	[]	[]	[11.113814]	[100]	[]	[93095629]
9_2642	chr13	52513961	52514361	+	1000	54.0	[]	[]	[11.791661]	[68]	[]	[52514128]
9_2643	chr14	106203408	106203808	+	1000	54.0	[6.4585648]	[143]	[6.0719957]	[82]	[106203626]	[106203565]
9_2646	chr15	74781266	74781666	+	1000	54.0	[8.580311]	[92]	[13.929092]	[92]	[74781454]	[74781454]
9_265	chr2	131668893	131669293	+	1000	200.0	[]	[]	[12.991903]	[101]	[]	[131669092]
9_2651	chr17	48270924	48271324	+	1000	54.0	[11.966377]	[154]	[14.422394, 9.5187025]	[121, 154]	[48271158]	[48271125, 48271158]
9_2654	chr17	68019691	68020091	+	1000	54.0	[7.4256425]	[109]	[]	[]	[68019880]	[]
9_2656	chr19	3039757	3040157	+	1000	54.0	[6.3278885]	[89]	[7.345088, 6.39983]	[89, 159]	[3039925]	[3039925, 3039995]
9_2669	chr3	97981769	97982169	+	1000	54.0	[16.258217]	[103]	[]	[]	[97981964]	[]
9_267	chr1	207779027	207779427	+	1000	199.0	[13.929092]	[78]	[8.580311]	[78]	[207779203]	[207779203]
9_2673	chr5	136087989	136088389	+	1000	54.0	[12.425659]	[129]	[12.425659]	[129]	[136088208]	[136088208]
9_2678	chr6	18005576	18005976	+	1000	54.0	[16.258217]	[100]	[]	[]	[18005774]	[]
9_268	chr4	153410192	153410592	+	1000	199.0	[]	[]	[12.69387, 5.8881693]	[76, 118]	[]	[153410351, 153410393]
9_2680	chr6	26175335	26175735	+	1000	54.0	[14.754784]	[102]	[]	[]	[26175498]	[]
9_2686	chr6	32131559	32131959	+	1000	54.0	[]	[]	[7.588517]	[127]	[]	[32131733]
9_2688	chr6	42197593	42197993	+	1000	54.0	[]	[]	[7.770012]	[137]	[]	[42197820]
9_2689	chr6	119166399	119166799	+	1000	54.0	[11.401335]	[85]	[11.401335, 13.323187]	[85, 110]	[119166566]	[119166566, 119166591]
9_269	chr7	64999478	64999878	+	1000	199.0	[8.648204, 13.067403]	[107, 119]	[]	[]	[64999683, 64999695]	[]
9_2697	chr9	4680850	4681250	+	1000	54.0	[]	[]	[12.41287]	[112]	[]	[4681058]
9_2702	chr9	131140180	131140580	+	1000	54.0	[12.54541]	[151]	[]	[]	[131140374]	[]
9_2703	chrX	7927607	7928007	+	1000	54.0	[]	[]	[12.299063]	[121]	[]	[7927823]
9_2704	chrX	40154262	40154662	+	1000	54.0	[12.54541]	[110]	[]	[]	[40154455]	[]
9_2706	chr1	12410339	12410739	+	1000	53.0	[7.7277474, 5.9617734]	[130, 142]	[13.110946]	[163]	[12410551, 12410563]	[12410584]
9_2707	chr1	12617697	12618097	+	1000	53.0	[]	[]	[11.557004]	[176]	[]	[12617940]
9_2709	chr1	23577348	23577748	+	1000	53.0	[7.348653]	[114]	[11.113814]	[75]	[23577559]	[23577520]
9_271	chr16	9078994	9079394	+	1000	197.0	[12.54541]	[64]	[]	[]	[9079148]	[]
9_2712	chr1	89888560	89888960	+	1000	53.0	[6.8660583]	[138]	[]	[]	[89888780]	[]
9_2713	chr1	173355151	173355551	+	1000	53.0	[]	[]	[8.102403]	[65]	[]	[173355305]
9_2719	chr10	30533024	30533424	+	1000	53.0	[]	[]	[17.315159]	[125]	[]	[30533235]
9_272	chr19	13151710	13152110	+	1000	197.0	[9.026804]	[100]	[]	[]	[13151906]	[]
9_2727	chr12	124026751	124027151	+	1000	53.0	[7.8043694, 6.5067167, 8.466504]	[136, 142, 157]	[9.234844, 5.7732773, 11.791661]	[136, 157, 175]	[124026932, 124026938, 124026953]	[124026932, 124026953, 124026971]
9_2728	chr14	64755888	64756288	+	1000	53.0	[7.604814, 7.2767115]	[128, 130]	[]	[]	[64756092, 64756094]	[]
9_2729	chr15	90352584	90352984	+	1000	53.0	[9.144152]	[72]	[8.50857]	[72]	[90352737]	[90352737]
9_273	chr9	99819739	99820139	+	1000	197.0	[17.315159]	[135]	[]	[]	[99819972]	[]
9_2736	chr17	44132348	44132748	+	1000	53.0	[9.146556]	[97]	[]	[]	[44132530]	[]
9_2737	chr17	44245969	44246369	+	1000	53.0	[]	[]	[7.7277474]	[77]	[]	[44246129]
9_2740	chr18	9708054	9708454	+	1000	53.0	[13.323187]	[133]	[]	[]	[9708271]	[]
9_2741	chr18	23378740	23379140	+	642	53.0	[]	[]	[11.583234]	[113]	[]	[23378927]
9_2750	chr2	31987514	31987914	+	1000	53.0	[]	[]	[8.65479]	[186]	[]	[31987735]
9_2752	chr2	127603381	127603781	+	1000	53.0	[9.427555, 15.811725]	[92, 115]	[8.015269]	[115]	[127603543, 127603566]	[127603566]
9_2753	chr2	151816136	151816536	+	1000	53.0	[]	[]	[11.212628]	[146]	[]	[151816358]
9_2754	chr2	174145851	174146251	+	1000	53.0	[6.9706955, 17.315159]	[174, 188]	[]	[]	[174146065, 174146079]	[]
9_2756	chr20	32333130	32333530	+	1000	53.0	[12.69387]	[73]	[]	[]	[32333302]	[]
9_2769	chr3	45381163	45381563	+	1000	53.0	[]	[]	[13.067403]	[93]	[]	[45381347]
9_277	chr8	141415806	141416206	+	1000	196.0	[12.91896]	[86]	[5.7580857]	[86]	[141415989]	[141415989]
9_2773	chr3	129413728	129414128	+	1000	53.0	[7.6777735]	[108]	[]	[]	[129413911]	[]
9_2777	chr4	98660113	98660513	+	1000	53.0	[12.620911]	[134]	[]	[]	[98660321]	[]
9_2786	chr6	31461005	31461405	+	1000	53.0	[]	[]	[16.258217]	[106]	[]	[31461210]
9_2787	chr6	37236185	37236585	+	1000	53.0	[]	[]	[15.057976]	[114]	[]	[37236380]
9_2790	chr6	69758144	69758544	+	1000	53.0	[8.848522]	[148]	[]	[]	[69758355]	[]
9_2791	chr6	107917978	107918378	+	778	53.0	[15.811725]	[98]	[8.015269, 8.370614]	[98, 156]	[107918158]	[107918158, 107918216]
9_2792	chr7	77708903	77709303	+	1000	53.0	[5.793107, 9.520104, 12.16521]	[85, 116, 146]	[]	[]	[77709056, 77709087, 77709117]	[]
9_2793	chr7	87574630	87575030	+	1000	53.0	[13.067403]	[95]	[5.6517334]	[113]	[87574810]	[87574828]
9_2794	chr7	107387726	107388126	+	1000	53.0	[]	[]	[14.124345]	[149]	[]	[107387947]
9_28	chr10	77971223	77971623	+	1000	497.0	[]	[]	[17.315159]	[103]	[]	[77971421]
9_280	chr6	15735702	15736102	+	1000	194.0	[7.5559874]	[95]	[12.904769]	[95]	[15735880]	[15735880]
9_2800	chr9	68961608	68962008	+	1000	53.0	[14.048844]	[144]	[]	[]	[68961841]	[]
9_2801	chr9	105439426	105439826	+	1000	53.0	[10.73472]	[101]	[]	[]	[105439615]	[]
9_2802	chr9	130869963	130870363	+	1000	53.0	[5.9557567, 6.356479]	[109, 115]	[]	[]	[130870128, 130870134]	[]
9_2805	chrX	130179588	130179988	+	1000	53.0	[]	[]	[6.5355544]	[80]	[]	[130179751]
9_2806	chrX	155888154	155888554	+	1000	53.0	[]	[]	[6.5484657]	[137]	[]	[155888389]
9_2807	chr1	21974710	21975110	+	1000	52.0	[]	[]	[14.124345]	[133]	[]	[21974941]
9_2810	chr1	40341608	40342008	+	1000	52.0	[]	[]	[10.132373]	[107]	[]	[40341799]
9_2811	chr1	43819366	43819766	+	1000	52.0	[]	[]	[11.557004]	[161]	[]	[43819601]
9_2815	chr1	180615721	180616121	+	1000	52.0	[15.811725]	[103]	[8.015269]	[103]	[180615924]	[180615924]
9_2816	chr1	198610419	198610819	+	1000	52.0	[6.0514646]	[85]	[16.258217]	[101]	[198610603]	[198610619]
9_2817	chr1	200275446	200275846	+	1000	52.0	[]	[]	[13.323187]	[95]	[]	[200275636]
9_2822	chr10	73168468	73168868	+	1000	52.0	[8.50857]	[114]	[9.144152]	[114]	[73168675]	[73168675]
9_2823	chr11	10657499	10657899	+	1000	52.0	[7.197122]	[107]	[6.7263513, 7.8443017]	[107, 124]	[10657691]	[10657691, 10657708]
9_2827	chr11	123111386	123111786	+	1000	52.0	[]	[]	[10.356762]	[168]	[]	[123111629]
9_283	chr20	33423092	33423492	+	1000	193.0	[14.754784]	[119]	[]	[]	[33423303]	[]
9_2830	chr12	76085490	76085890	+	1000	52.0	[11.830152]	[118]	[]	[]	[76085698]	[]
9_2831	chr12	93090241	93090641	+	1000	52.0	[]	[]	[10.534781]	[113]	[]	[93090449]
9_2832	chr12	98574020	98574420	+	999	52.0	[]	[]	[12.991903]	[94]	[]	[98574193]
9_2833	chr12	101670035	101670435	+	1000	52.0	[]	[]	[11.830152]	[136]	[]	[101670267]
9_2835	chr13	91355332	91355732	+	1000	52.0	[]	[]	[7.6259384]	[122]	[]	[91355528]
9_2836	chr13	102591915	102592315	+	1000	52.0	[]	[]	[9.801089]	[131]	[]	[102592137]
9_284	chr4	184815421	184815821	+	1000	193.0	[14.048844]	[125]	[]	[]	[184815640]	[]
9_2843	chr18	141915	142315	+	1000	52.0	[16.258217]	[120]	[]	[]	[142134]	[]
9_2845	chr19	1406697	1407097	+	1000	52.0	[11.401335, 6.7789245]	[153, 159]	[11.401335]	[153]	[1406930, 1406936]	[1406930]
9_2846	chr19	5954829	5955229	+	1000	52.0	[]	[]	[15.057976]	[147]	[]	[5955052]
9_2848	chr19	41350637	41351037	+	1000	52.0	[]	[]	[11.557004]	[99]	[]	[41350819]
9_285	chr6	119147335	119147735	+	1000	192.0	[7.7277474, 12.640175]	[86, 108]	[]	[]	[119147516, 119147538]	[]
9_2858	chr20	5024140	5024540	+	1000	52.0	[8.580311]	[145]	[6.139644, 13.929092]	[94, 145]	[5024352]	[5024301, 5024352]
9_286	chr1	246492605	246493005	+	1000	191.0	[13.929092]	[63]	[8.580311]	[63]	[246492765]	[246492765]
9_287	chr1	11909582	11909982	+	1000	190.0	[]	[]	[7.847002]	[111]	[]	[11909785]
9_2872	chr22	21865692	21866092	+	1000	52.0	[6.2167606, 5.6707325]	[64, 82]	[]	[]	[21865856, 21865874]	[]
9_2873	chr22	40711518	40711918	+	1000	52.0	[]	[]	[6.1225047]	[86]	[]	[40711688]
9_2874	chr3	32177897	32178297	+	1000	52.0	[8.895121]	[108]	[]	[]	[32178104]	[]
9_2876	chr4	71857781	71858181	+	1000	52.0	[6.2045784]	[168]	[]	[]	[71858030]	[]
9_2877	chr4	74423076	74423476	+	1000	52.0	[12.613945]	[142]	[]	[]	[74423318]	[]
9_288	chr1	114388386	114388786	+	1000	190.0	[]	[]	[17.315159]	[113]	[]	[114388580]
9_2880	chr5	81854797	81855197	+	1000	52.0	[]	[]	[12.872151]	[104]	[]	[81855001]
9_2893	chr6	36680027	36680427	+	1000	52.0	[]	[]	[14.124345]	[92]	[]	[36680204]
9_2894	chr6	104675123	104675523	+	1000	52.0	[]	[]	[9.72488]	[101]	[]	[104675301]
9_2895	chr6	118553112	118553512	+	1000	52.0	[5.93512, 16.258217]	[89, 125]	[]	[]	[118553293, 118553329]	[]
9_2901	chr7	127837687	127838087	+	1000	52.0	[]	[]	[6.077695]	[141]	[]	[127837894]
9_2904	chr8	89999975	90000375	+	1000	52.0	[5.5285134]	[155]	[12.872151]	[117]	[90000198]	[90000160]
9_2905	chr8	94819344	94819744	+	1000	52.0	[]	[]	[14.422394]	[148]	[]	[94819584]
9_2907	chr9	78011043	78011443	+	1000	52.0	[17.315159]	[98]	[]	[]	[78011238]	[]
9_2910	chrX	78132726	78133126	+	1000	52.0	[16.258217]	[111]	[]	[]	[78132927]	[]
9_2911	chrX	120137449	120137849	+	1000	52.0	[12.991903]	[114]	[]	[]	[120137661]	[]
9_2915	chr1	28244759	28245159	+	1000	51.0	[]	[]	[12.054005, 12.620911, 5.9399843]	[157, 186, 190]	[]	[28244969, 28244998, 28245002]
9_2917	chr1	40400300	40400700	+	1000	51.0	[10.132373]	[132]	[8.446115]	[178]	[40400501]	[40400547]
9_292	chr15	65295981	65296381	+	1000	189.0	[9.690033]	[143]	[6.754627, 12.16521]	[129, 156]	[65296179]	[65296165, 65296192]
9_2922	chr1	212109677	212110077	+	1000	51.0	[10.577045]	[116]	[]	[]	[212109874]	[]
9_2923	chr10	24866520	24866920	+	1000	51.0	[]	[]	[8.959805]	[109]	[]	[24866727]
9_2925	chr11	9214715	9215115	+	1000	51.0	[]	[]	[17.315159]	[82]	[]	[9214896]
9_2929	chr11	119782637	119783037	+	979	51.0	[12.991903]	[107]	[]	[]	[119782840]	[]
9_2936	chr17	21101802	21102202	+	1000	51.0	[]	[]	[16.258217]	[104]	[]	[21102001]
9_2938	chr17	40098195	40098595	+	1000	51.0	[12.991903]	[101]	[]	[]	[40098388]	[]
9_2941	chr17	48555284	48555684	+	1000	51.0	[5.8403587]	[87]	[6.8660583]	[133]	[48555466]	[48555512]
9_295	chr9	70419478	70419878	+	1000	188.0	[11.200965]	[120]	[]	[]	[70419693]	[]
9_2957	chr3	127729513	127729913	+	1000	51.0	[]	[]	[13.323187]	[100]	[]	[127729708]
9_2960	chr4	94408859	94409259	+	1000	51.0	[12.91896]	[125]	[5.7580857]	[125]	[94409071]	[94409071]
9_2963	chr5	43386865	43387265	+	1000	51.0	[]	[]	[13.554542]	[90]	[]	[43387047]
9_2965	chr5	68319998	68320398	+	1000	51.0	[10.73472]	[165]	[]	[]	[68320230]	[]
9_2967	chr5	134479226	134479626	+	1000	51.0	[6.3305683, 16.258217]	[96, 128]	[]	[]	[134479418, 134479450]	[]
9_2972	chr6	28816988	28817388	+	1000	51.0	[8.648204]	[83]	[]	[]	[28817162]	[]
9_2977	chr6	144561346	144561746	+	1000	51.0	[]	[]	[7.934651, 10.175916]	[118, 128]	[]	[144561563, 144561573]
9_298	chr7	152424769	152425169	+	1000	187.0	[6.4920115, 16.258217]	[53, 92]	[]	[]	[152424921, 152424960]	[]
9_2981	chr7	16754911	16755311	+	1000	51.0	[11.190435, 6.5340657]	[137, 139]	[]	[]	[16755113, 16755115]	[]
9_2983	chr7	74270992	74271392	+	1000	51.0	[]	[]	[13.554542]	[105]	[]	[74271188]
9_2993	chr8	66674621	66675021	+	1000	51.0	[17.315159]	[117]	[]	[]	[66674826]	[]
9_2995	chr8	115427548	115427948	+	1000	51.0	[]	[]	[6.7036223]	[133]	[]	[115427780]
9_2996	chr8	128073681	128074081	+	1000	51.0	[15.057976]	[81]	[]	[]	[128073846]	[]
9_30	chr2	85993938	85994338	+	1000	484.0	[17.315159]	[112]	[]	[]	[85994150]	[]
9_3002	chr1	6784411	6784811	+	1000	50.0	[6.8510647]	[93]	[9.844632]	[110]	[6784602]	[6784619]
9_3004	chr1	16141210	16141610	+	1000	50.0	[13.067403]	[88]	[]	[]	[16141397]	[]
9_3007	chr1	35788194	35788594	+	1000	50.0	[]	[]	[12.69387]	[107]	[]	[35788382]
9_301	chr6	72560999	72561399	+	1000	185.0	[11.557004]	[87]	[]	[]	[72561184]	[]
9_3011	chr1	93083963	93084363	+	1000	50.0	[]	[]	[13.356004, 9.111534]	[87, 105]	[]	[93084143, 93084161]
9_3017	chr1	153945448	153945848	+	1000	50.0	[10.083745]	[93]	[10.083745, 7.2206564]	[93, 151]	[153945615]	[153945615, 153945673]
9_3033	chr11	78127366	78127766	+	1000	50.0	[6.949879]	[112]	[]	[]	[78127561]	[]
9_3035	chr12	46386865	46387265	+	1000	50.0	[13.067403]	[112]	[]	[]	[46387071]	[]
9_3036	chr12	56725476	56725876	+	1000	50.0	[]	[]	[14.001035]	[143]	[]	[56725685]
9_3037	chr12	89574590	89574990	+	1000	50.0	[]	[]	[9.026804]	[105]	[]	[89574780]
9_3038	chr12	98371427	98371827	+	1000	50.0	[15.057976]	[113]	[]	[]	[98371632]	[]
9_3041	chr12	120230540	120230940	+	1000	50.0	[]	[]	[6.5340657]	[121]	[]	[120230757]
9_3043	chr13	91369017	91369417	+	736	50.0	[]	[]	[17.315159]	[111]	[]	[91369217]
9_3044	chr15	68991712	68992112	+	1000	50.0	[6.7036223]	[134]	[]	[]	[68991926]	[]
9_3046	chr16	10313060	10313460	+	1000	50.0	[15.057976]	[101]	[]	[]	[10313261]	[]
9_3053	chr18	2972083	2972483	+	1000	50.0	[12.69387]	[66]	[]	[]	[2972245]	[]
9_3056	chr18	35110672	35111072	+	1000	50.0	[]	[]	[7.465207, 10.909436]	[140, 176]	[]	[35110881, 35110917]
9_3057	chr18	59882429	59882829	+	1000	50.0	[17.315159]	[125]	[]	[]	[59882638]	[]
9_3059	chr19	6294025	6294425	+	1000	50.0	[]	[]	[13.067403]	[117]	[]	[6294199]
9_306	chr9	131678396	131678796	+	1000	184.0	[]	[]	[16.258217]	[105]	[]	[131678594]
9_3061	chr19	48891870	48892270	+	1000	50.0	[8.65479]	[89]	[]	[]	[48892034]	[]
9_3063	chr2	47340582	47340982	+	1000	50.0	[16.258217]	[103]	[]	[]	[47340779]	[]
9_307	chr1	23790104	23790504	+	1000	183.0	[]	[]	[5.7126274]	[97]	[]	[23790298]
9_3070	chr21	34620266	34620666	+	1000	50.0	[12.620911]	[112]	[]	[]	[34620476]	[]
9_3071	chr21	45067455	45067855	+	1000	50.0	[]	[]	[5.629383]	[110]	[]	[45067651]
9_3072	chr22	19337974	19338374	+	1000	50.0	[]	[]	[17.315159]	[94]	[]	[19338159]
9_308	chr4	99089748	99090148	+	1000	183.0	[]	[]	[14.754784]	[93]	[]	[99089940]
9_3088	chr5	181181927	181182327	+	1000	50.0	[11.966377]	[130]	[9.5187025]	[130]	[181182152]	[181182152]
9_3093	chr6	31822065	31822465	+	1000	50.0	[6.3231277]	[210]	[11.036327]	[210]	[31822315]	[31822315]
9_3096	chr6	43114536	43114936	+	1000	50.0	[12.16521]	[161]	[]	[]	[43114781]	[]
9_3103	chr7	12725909	12726309	+	1000	50.0	[15.811725]	[137]	[8.015269]	[137]	[12726133]	[12726133]
9_3108	chr7	108266517	108266917	+	1000	50.0	[8.580311]	[113]	[13.929092]	[113]	[108266689]	[108266689]
9_311	chr7	99224423	99224823	+	1000	182.0	[]	[]	[7.465207]	[82]	[]	[99224588]
9_3114	chr8	124848100	124848500	+	1000	50.0	[]	[]	[9.118975]	[141]	[]	[124848302]
9_3117	chr9	127737319	127737719	+	1000	50.0	[]	[]	[6.950281]	[118]	[]	[127737527]
9_3118	chr9	127939483	127939883	+	1000	50.0	[]	[]	[17.315159]	[121]	[]	[127939667]
9_3121	chr9	131126744	131127144	+	1000	50.0	[8.50857]	[159]	[9.144152]	[159]	[131126950]	[131126950]
9_3127	chr1	28232887	28233287	+	1000	49.0	[7.847002]	[184]	[]	[]	[28233128]	[]
9_3134	chr1	182362907	182363307	+	1000	49.0	[9.354596]	[106]	[]	[]	[182363102]	[]
9_3138	chr1	246444633	246445033	+	1000	49.0	[12.613945]	[109]	[]	[]	[246444831]	[]
9_3141	chr10	102169396	102169796	+	1000	49.0	[8.297655]	[157]	[]	[]	[102169639]	[]
9_3146	chr11	119125841	119126241	+	1000	49.0	[6.8973002, 14.422394]	[105, 117]	[]	[]	[119126041, 119126053]	[]
9_315	chrX	130139485	130139885	+	1000	180.0	[14.754784]	[103]	[]	[]	[130139686]	[]
9_3151	chr12	118332483	118332883	+	1000	49.0	[8.102402]	[117]	[]	[]	[118332692]	[]
9_3153	chr13	25394514	25394914	+	1000	49.0	[10.662778]	[173]	[11.098821]	[94]	[25394744]	[25394665]
9_3158	chr14	34890930	34891330	+	1000	49.0	[13.323187]	[145]	[]	[]	[34891153]	[]
9_316	chr10	92101343	92101743	+	1000	179.0	[]	[]	[14.048844]	[113]	[]	[92101554]
9_3164	chr15	84534862	84535262	+	1000	49.0	[8.206055]	[119]	[]	[]	[84535081]	[]
9_3168	chr16	69567676	69568076	+	1000	49.0	[17.315159]	[122]	[]	[]	[69567851]	[]
9_317	chr22	20247139	20247539	+	1000	179.0	[13.323187]	[136]	[]	[]	[20247356]	[]
9_3173	chr17	16287601	16288001	+	1000	49.0	[5.894586]	[58]	[8.522148]	[75]	[16287757]	[16287774]
9_3175	chr17	41679166	41679566	+	1000	49.0	[8.522148]	[143]	[]	[]	[41679399]	[]
9_3179	chr17	78082454	78082854	+	1000	49.0	[6.958328]	[157]	[9.154484]	[157]	[78082673]	[78082673]
9_3184	chr19	40229365	40229765	+	1000	49.0	[]	[]	[10.056873]	[71]	[]	[40229532]
9_3187	chr19	55623479	55623879	+	1000	49.0	[6.051017, 10.083745]	[88, 124]	[10.083745, 9.249245]	[124, 157]	[55623658, 55623694]	[55623694, 55623727]
9_319	chr2	8805266	8805666	+	1000	178.0	[14.001035]	[80]	[]	[]	[8805441]	[]
9_3193	chr2	71129023	71129423	+	1000	49.0	[17.315159]	[169]	[]	[]	[71129255]	[]
9_3195	chr2	156147505	156147905	+	1000	49.0	[9.108248]	[210]	[]	[]	[156147756]	[]
9_3197	chr2	195658539	195658939	+	1000	49.0	[]	[]	[8.22071]	[93]	[]	[195658731]
9_3198	chr2	196328079	196328479	+	1000	49.0	[]	[]	[6.0414886, 15.057976]	[60, 117]	[]	[196328239, 196328296]
9_32	chr1	224333984	224334384	+	1000	472.0	[]	[]	[11.583234]	[102]	[]	[224334182]
9_3211	chr3	172129932	172130332	+	1000	49.0	[]	[]	[11.867161]	[157]	[]	[172130173]
9_3212	chr3	194255436	194255836	+	1000	49.0	[]	[]	[5.5267315]	[188]	[]	[194255686]
9_3214	chr4	73250704	73251104	+	638	49.0	[]	[]	[17.315159, 5.587118]	[91, 154]	[]	[73250880, 73250943]
9_3220	chr5	96701163	96701563	+	1000	49.0	[8.453715]	[124]	[6.415022]	[144]	[96701364]	[96701384]
9_3225	chr6	3001790	3002190	+	1000	49.0	[]	[]	[8.221049, 7.463996]	[92, 173]	[]	[3001952, 3002033]
9_3231	chr6	129921201	129921601	+	1000	49.0	[6.958328]	[73]	[9.154484, 6.499751]	[73, 101]	[129921370]	[129921370, 129921398]
9_3234	chr7	6056548	6056948	+	1000	49.0	[]	[]	[8.522148]	[118]	[]	[6056760]
9_3238	chr7	123745433	123745833	+	1000	49.0	[17.315159]	[131]	[]	[]	[123745638]	[]
9_3239	chr7	130025858	130026258	+	1000	49.0	[]	[]	[6.7474284]	[140]	[]	[130026096]
9_3240	chr7	152759366	152759766	+	1000	49.0	[12.16521]	[111]	[]	[]	[152759576]	[]
9_3243	chr8	101980552	101980952	+	1000	49.0	[11.583234]	[105]	[]	[]	[101980750]	[]
9_3245	chr8	145050052	145050452	+	981	49.0	[6.531576, 13.067403]	[98, 121]	[]	[]	[145050223, 145050246]	[]
9_325	chr11	12017853	12018253	+	1000	177.0	[15.811725]	[112]	[8.015269]	[112]	[12018057]	[12018057]
9_3258	chr1	144552171	144552571	+	1000	48.0	[5.674137]	[136]	[]	[]	[144552387]	[]
9_326	chr15	30978388	30978788	+	1000	177.0	[15.811725]	[112]	[8.015269]	[112]	[30978593]	[30978593]
9_3265	chr1	207457716	207458116	+	1000	48.0	[]	[]	[12.620911, 7.0187144]	[98, 126]	[]	[207457898, 207457926]
9_3267	chr10	5833788	5834188	+	1000	48.0	[]	[]	[11.190435]	[136]	[]	[5834006]
9_3268	chr10	74822425	74822825	+	1000	48.0	[6.1340384, 12.69387]	[88, 127]	[11.636929]	[135]	[74822597, 74822636]	[74822644]
9_3276	chr12	93125999	93126399	+	1000	48.0	[11.401335]	[119]	[11.401335]	[119]	[93126177]	[93126177]
9_3277	chr12	102433326	102433726	+	1000	48.0	[7.2718515]	[123]	[7.52337]	[123]	[102433516]	[102433516]
9_3278	chr12	121214920	121215320	+	1000	48.0	[13.554542]	[74]	[]	[]	[121215093]	[]
9_328	chr17	39929148	39929548	+	1000	177.0	[9.144152]	[102]	[8.50857]	[102]	[39929346]	[39929346]
9_3282	chr15	65837567	65837967	+	1000	48.0	[11.066004]	[71]	[]	[]	[65837733]	[]
