#PeakID(python scan_motif.py ./ENCODE_processed_files/TEAD2_idr.fa TEAD2 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
965_5175	chr1	25247210	25247610	+	848	35.5	[]	[]	[7.8428354]	[71]	[]	[25247369]
965_5176	chr1	28581607	28582007	+	1000	35.5	[]	[]	[10.269137]	[153]	[]	[28581853]
965_5182	chr1	46179634	46180034	+	1000	35.5	[]	[]	[12.834519]	[114]	[]	[46179838]
965_5183	chr1	64802091	64802491	+	870	35.5	[]	[]	[10.269137]	[130]	[]	[64802283]
965_5184	chr1	94025856	94026256	+	1000	35.5	[12.834519, 8.366211]	[135, 146]	[]	[]	[94026083, 94026094]	[]
965_519	chr16	8173061	8173461	+	1000	89.5	[8.311733]	[121]	[]	[]	[8173259]	[]
965_5190	chr1	178542312	178542712	+	1000	35.5	[]	[]	[8.731906, 9.390524]	[73, 109]	[]	[178542465, 178542501]
965_5191	chr1	197775881	197776281	+	1000	35.5	[12.834519]	[67]	[]	[]	[197776045]	[]
965_5196	chr1	236354365	236354765	+	956	35.5	[9.390524]	[109]	[]	[]	[236354560]	[]
965_5199	chr10	15084324	15084724	+	1000	35.5	[12.834519]	[112]	[]	[]	[15084536]	[]
965_52	chr1	50720489	50720889	+	1000	323.5	[]	[]	[8.196857]	[106]	[]	[50720691]
965_5200	chr10	21810875	21811275	+	843	35.5	[7.6554527, 8.196857]	[103, 157]	[10.269137]	[113]	[21811057, 21811111]	[21811067]
965_5202	chr10	41898763	41899163	+	1000	35.5	[]	[]	[8.518976, 8.518976, 8.518976, 10.269137, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.311733, 8.518976]	[134, 139, 144, 164, 174, 179, 184, 189, 194, 199, 219]	[]	[41898918, 41898923, 41898928, 41898948, 41898958, 41898963, 41898968, 41898973, 41898978, 41898983, 41899003]
965_5209	chr10	95528901	95529301	+	1000	35.5	[8.196857]	[110]	[8.366211]	[176]	[95529053]	[95529119]
965_5210	chr10	98460791	98461191	+	736	35.5	[7.7999115]	[118]	[]	[]	[98460993]	[]
965_5211	chr10	102455944	102456344	+	972	35.5	[]	[]	[10.269137]	[156]	[]	[102456134]
965_5213	chr11	9551783	9552183	+	1000	35.5	[7.7999115]	[101]	[]	[]	[9551953]	[]
965_5214	chr11	10351491	10351891	+	1000	35.5	[]	[]	[8.366211]	[81]	[]	[10351672]
965_5215	chr11	17077648	17078048	+	851	35.5	[]	[]	[9.390524]	[196]	[]	[17077886]
965_5217	chr11	66892189	66892589	+	722	35.5	[7.8428354]	[173]	[]	[]	[66892392]	[]
965_522	chr1_KI270709v1_random	3526	3926	+	1000	89.5	[8.311733]	[56]	[]	[]	[3681]	[]
965_5220	chr11	96155561	96155961	+	1000	35.5	[12.834519, 8.731906]	[99, 142]	[]	[]	[96155747, 96155790]	[]
965_5225	chr12	104219454	104219854	+	1000	35.5	[12.834519]	[71]	[12.834519]	[131]	[104219625]	[104219685]
965_5226	chr12	110468013	110468413	+	1000	35.5	[7.7329817]	[140]	[7.6749144]	[112]	[110468227]	[110468199]
965_5228	chr13	16607637	16608037	+	796	35.5	[7.9547687]	[86]	[]	[]	[16607820]	[]
965_5230	chr13	93224514	93224914	+	960	35.5	[12.834519, 8.311733]	[84, 95]	[12.834519]	[144]	[93224668, 93224679]	[93224728]
965_5231	chr13	93283315	93283715	+	1000	35.5	[]	[]	[8.518976]	[188]	[]	[93283552]
965_5234	chr14	67151272	67151672	+	1000	35.5	[8.311733]	[116]	[]	[]	[67151471]	[]
965_5236	chr15	51623526	51623926	+	1000	35.5	[]	[]	[8.366211]	[184]	[]	[51623751]
965_5240	chr16	31206846	31207246	+	1000	35.5	[12.834519]	[103]	[]	[]	[31207045]	[]
965_5243	chr17	28860220	28860620	+	1000	35.5	[8.311733, 8.176826]	[102, 126]	[7.6749144]	[91]	[28860395, 28860419]	[28860384]
965_525	chr4_GL000008v2_random	2789	3189	+	1000	89.5	[]	[]	[8.518976, 12.834519, 8.518976, 8.518976, 8.518976, 8.518976]	[78, 83, 103, 123, 133, 173]	[]	[2940, 2945, 2965, 2985, 2995, 3035]
965_5250	chr18	12946683	12947083	+	1000	35.5	[7.6554527, 8.311733]	[76, 116]	[]	[]	[12946847, 12946887]	[]
965_5251	chr18	23452603	23453003	+	1000	35.5	[10.269137]	[101]	[]	[]	[23452802]	[]
965_5252	chr18	36265034	36265434	+	850	35.5	[]	[]	[9.390524]	[158]	[]	[36265274]
965_5253	chr19	3275395	3275795	+	1000	35.5	[10.269137]	[124]	[]	[]	[3275601]	[]
965_5257	chr19	45863076	45863476	+	1000	35.5	[]	[]	[8.731906]	[164]	[]	[45863318]
965_5259	chr19	51594085	51594485	+	1000	35.5	[12.834519]	[72]	[]	[]	[51594242]	[]
965_526	chr1	230151969	230152369	+	1000	89.0	[7.6749144]	[168]	[10.269137]	[99]	[230152219]	[230152150]
965_5267	chr20	31065728	31066128	+	1000	35.5	[]	[]	[8.518976, 8.518976, 8.518976, 8.311733, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976]	[96, 101, 106, 111, 120, 150, 160, 165, 170]	[]	[31065904, 31065909, 31065914, 31065919, 31065928, 31065958, 31065968, 31065973, 31065978]
965_527	chr19	40421157	40421557	+	1000	89.0	[]	[]	[10.269137]	[120]	[]	[40421375]
965_5272	chr21	46285666	46286066	+	1000	35.5	[12.834519]	[86]	[]	[]	[46285844]	[]
965_5277	chr22	20096844	20097244	+	1000	35.5	[10.269137]	[90]	[]	[]	[20096999]	[]
965_5279	chr22	20451697	20452097	+	1000	35.5	[]	[]	[8.366211]	[188]	[]	[20451899]
965_5281	chr22	21613426	21613826	+	1000	35.5	[12.834519]	[72]	[]	[]	[21613590]	[]
965_5285	chr22	21990602	21991002	+	1000	35.5	[]	[]	[7.6749144]	[171]	[]	[21990792]
965_5286	chr22	22035654	22036054	+	1000	35.5	[12.834519]	[176]	[]	[]	[22035874]	[]
965_5287	chr22	22121166	22121566	+	1000	35.5	[]	[]	[7.5994935]	[86]	[]	[22121318]
965_529	chr19	58407004	58407404	+	1000	89.0	[]	[]	[12.834519]	[113]	[]	[58407199]
965_5294	chr22	23264631	23265031	+	722	35.5	[8.311733]	[148]	[]	[]	[23264828]	[]
965_5295	chr22	30749237	30749637	+	700	35.5	[]	[]	[12.834519]	[90]	[]	[30749403]
965_5298	chr3	24185852	24186252	+	1000	35.5	[8.731906]	[141]	[]	[]	[24186073]	[]
965_530	chr20	46029399	46029799	+	1000	89.0	[]	[]	[10.269137, 10.269137]	[53, 82]	[]	[46029551, 46029580]
965_5300	chr3	58059470	58059870	+	922	35.5	[]	[]	[12.834519, 8.366211]	[99, 107]	[]	[58059655, 58059663]
965_5302	chr3	119418176	119418576	+	1000	35.5	[12.834519]	[111]	[]	[]	[119418376]	[]
965_5304	chr3	172675604	172676004	+	1000	35.5	[]	[]	[7.5994935]	[88]	[]	[172675765]
965_5313	chr6	6712489	6712889	+	871	35.5	[8.518976]	[138]	[]	[]	[6712692]	[]
965_5314	chr6	7697911	7698311	+	1000	35.5	[8.731906]	[166]	[]	[]	[7698105]	[]
965_5315	chr6	14797292	14797692	+	979	35.5	[]	[]	[8.366211]	[175]	[]	[14797535]
965_5318	chr6	26553874	26554274	+	1000	35.5	[12.834519]	[107]	[]	[]	[26554063]	[]
965_5320	chr6	30764237	30764637	+	1000	35.5	[7.6554527]	[78]	[8.731906]	[117]	[30764393]	[30764432]
965_5327	chr6	125203286	125203686	+	624	35.5	[]	[]	[8.731906]	[142]	[]	[125203507]
965_5329	chr6	167849797	167850197	+	918	35.5	[12.834519]	[128]	[]	[]	[167850002]	[]
965_533	chr12	4276932	4277332	+	1000	88.5	[]	[]	[8.366211]	[145]	[]	[4277160]
965_5330	chr6	169158745	169159145	+	1000	35.5	[10.269137]	[108]	[]	[]	[169158940]	[]
965_5333	chr7	77800086	77800486	+	1000	35.5	[]	[]	[8.196857]	[155]	[]	[77800291]
965_5334	chr7	87797812	87798212	+	1000	35.5	[10.269137]	[138]	[]	[]	[87798031]	[]
965_5337	chr7	106571287	106571687	+	1000	35.5	[8.311733]	[183]	[]	[]	[106571489]	[]
965_5338	chr7	108078000	108078400	+	957	35.5	[8.176826]	[174]	[]	[]	[108078195]	[]
965_5341	chr7	132815703	132816103	+	1000	35.5	[8.366211]	[108]	[]	[]	[132815906]	[]
965_5343	chr7	137962911	137963311	+	1000	35.5	[7.8428354]	[87]	[7.6554527]	[120]	[137963094]	[137963127]
965_5347	chr8	38347860	38348260	+	1000	35.5	[]	[]	[7.7999115]	[112]	[]	[38348050]
965_5348	chr8	96339082	96339482	+	1000	35.5	[]	[]	[12.834519]	[128]	[]	[96339287]
965_5350	chr8	127960216	127960616	+	1000	35.5	[7.5994935]	[160]	[]	[]	[127960415]	[]
965_5357	chr9	131030097	131030497	+	1000	35.5	[8.518976]	[207]	[]	[]	[131030336]	[]
965_536	chr7	72829977	72830377	+	1000	88.5	[10.269137]	[113]	[]	[]	[72830176]	[]
965_5361	chrUn_KI270438v1	107652	108052	+	1000	35.5	[]	[]	[8.518976, 8.518976, 8.518976]	[79, 89, 124]	[]	[107828, 107838, 107873]
965_5362	chr1	12604464	12604864	+	1000	35.0	[]	[]	[7.7329817]	[156]	[]	[12604673]
965_5366	chr1	28646066	28646466	+	974	35.0	[10.269137]	[91]	[]	[]	[28646240]	[]
965_5367	chr1	31964015	31964415	+	994	35.0	[7.7329817]	[163]	[]	[]	[31964214]	[]
965_5369	chr1	40546956	40547356	+	1000	35.0	[12.834519]	[144]	[12.834519]	[102]	[40547187]	[40547145]
965_537	chrX	103101638	103102038	+	1000	88.5	[12.834519]	[68]	[]	[]	[103101804]	[]
965_5372	chr1	46692407	46692807	+	1000	35.0	[12.834519]	[67]	[8.311733]	[83]	[46692572]	[46692588]
965_5374	chr1	47333410	47333810	+	996	35.0	[]	[]	[8.518976]	[106]	[]	[47333585]
965_5377	chr1	56516692	56517092	+	570	35.0	[]	[]	[7.6749144]	[131]	[]	[56516873]
965_5378	chr1	61184172	61184572	+	1000	35.0	[7.6749144]	[145]	[]	[]	[61184335]	[]
965_538	chr1	8005177	8005577	+	1000	88.0	[12.834519]	[138]	[8.311733]	[79]	[8005412]	[8005353]
965_5380	chr1	119859638	119860038	+	1000	35.0	[]	[]	[8.731906, 7.7329817]	[121, 145]	[]	[119859832, 119859856]
965_5384	chr1	172530025	172530425	+	982	35.0	[]	[]	[8.518976]	[200]	[]	[172530261]
965_5387	chr1	180527302	180527702	+	1000	35.0	[]	[]	[12.834519]	[101]	[]	[180527497]
965_539	chr1	61950417	61950817	+	1000	88.0	[]	[]	[8.366211, 8.366211]	[121, 130]	[]	[61950626, 61950635]
965_5390	chr1	221979690	221980090	+	1000	35.0	[7.9547687, 9.390524]	[90, 102]	[]	[]	[221979865, 221979877]	[]
965_5392	chr1	233710060	233710460	+	1000	35.0	[8.518976]	[104]	[]	[]	[233710260]	[]
965_5394	chr1	245988730	245989130	+	1000	35.0	[9.390524]	[182]	[]	[]	[245988980]	[]
965_5395	chr10	5449803	5450203	+	1000	35.0	[]	[]	[10.269137]	[185]	[]	[5450032]
965_5397	chr10	30359923	30360323	+	977	35.0	[]	[]	[12.834519]	[139]	[]	[30360152]
965_54	chr1	32133445	32133845	+	1000	320.0	[10.269137]	[108]	[]	[]	[32133647]	[]
965_540	chr11	77779948	77780348	+	1000	88.0	[8.176826, 10.269137]	[123, 132]	[]	[]	[77780160, 77780169]	[]
965_5401	chr10	72276890	72277290	+	1000	35.0	[]	[]	[8.196857]	[121]	[]	[72277090]
965_5403	chr10	87878945	87879345	+	1000	35.0	[]	[]	[12.834519]	[79]	[]	[87879100]
965_5404	chr10	89328000	89328400	+	705	35.0	[12.834519]	[101]	[]	[]	[89328154]	[]
965_5407	chr11	58524230	58524630	+	1000	35.0	[7.5994935]	[144]	[]	[]	[58524456]	[]
965_541	chr18	45384402	45384802	+	1000	88.0	[]	[]	[8.176826]	[112]	[]	[45384607]
965_5411	chr11	86990543	86990943	+	977	35.0	[9.390524, 8.731906]	[111, 156]	[]	[]	[86990747, 86990792]	[]
965_5414	chr12	45234531	45234931	+	1000	35.0	[12.834519]	[147]	[]	[]	[45234768]	[]
965_542	chr19	47891953	47892353	+	1000	88.0	[9.390524]	[122]	[]	[]	[47892170]	[]
965_5421	chr13	91531632	91532032	+	1000	35.0	[]	[]	[8.518976]	[218]	[]	[91531861]
965_5422	chr13	93249261	93249661	+	983	35.0	[]	[]	[8.731906]	[160]	[]	[93249444]
965_5426	chr14	69697159	69697559	+	1000	35.0	[]	[]	[10.269137]	[106]	[]	[69697363]
965_5428	chr15	67884548	67884948	+	1000	35.0	[12.834519]	[117]	[]	[]	[67884761]	[]
965_543	chr2	90392424	90392824	+	1000	88.0	[]	[]	[8.196857]	[143]	[]	[90392656]
965_5434	chr16	25225199	25225599	+	1000	35.0	[]	[]	[12.834519]	[121]	[]	[25225404]
965_544	chr11	109946241	109946641	+	1000	87.5	[10.269137]	[108]	[]	[]	[109946427]	[]
965_5440	chr16	83992519	83992919	+	1000	35.0	[12.834519]	[146]	[]	[]	[83992732]	[]
965_5443	chr17	29294204	29294604	+	1000	35.0	[7.7329817, 8.196857]	[108, 147]	[]	[]	[29294407, 29294446]	[]
965_5445	chr17	57459052	57459452	+	1000	35.0	[]	[]	[8.311733]	[155]	[]	[57459297]
965_5448	chr17	74715084	74715484	+	1000	35.0	[]	[]	[8.311733]	[117]	[]	[74715277]
965_545	chr17	27986822	27987222	+	1000	87.5	[12.834519]	[112]	[]	[]	[27987029]	[]
965_5450	chr17_GL000205v2_random	14920	15320	+	989	35.0	[]	[]	[12.834519]	[151]	[]	[15143]
965_5451	chr18	11849957	11850357	+	944	35.0	[8.366211, 9.390524]	[100, 138]	[]	[]	[11850130, 11850168]	[]
965_5454	chr19	18021741	18022141	+	1000	35.0	[]	[]	[12.834519]	[140]	[]	[18021920]
965_5455	chr19	35671795	35672195	+	806	35.0	[8.731906]	[139]	[7.7999115]	[189]	[35671965]	[35672015]
965_5459	chr2	26724184	26724584	+	1000	35.0	[]	[]	[8.311733]	[149]	[]	[26724411]
965_546	chr19	41588520	41588920	+	1000	87.5	[]	[]	[12.834519]	[110]	[]	[41588723]
965_5461	chr2	65818709	65819109	+	985	35.0	[10.269137]	[91]	[]	[]	[65818887]	[]
965_5462	chr2	70104760	70105160	+	954	35.0	[8.176826, 8.176826, 8.176826]	[93, 123, 153]	[]	[]	[70104945, 70104975, 70105005]	[]
965_5465	chr2	177392436	177392836	+	897	35.0	[]	[]	[8.366211]	[122]	[]	[177392639]
965_5467	chr20	45972146	45972546	+	1000	35.0	[]	[]	[7.7329817]	[150]	[]	[45972389]
965_5470	chr21	39451816	39452216	+	1000	35.0	[10.269137]	[197]	[]	[]	[39452046]	[]
965_5473	chr22	20482071	20482471	+	1000	35.0	[7.6749144]	[87]	[]	[]	[20482257]	[]
965_5474	chr22	20625560	20625960	+	708	35.0	[]	[]	[8.366211]	[85]	[]	[20625738]
965_5475	chr22	20782592	20782992	+	1000	35.0	[7.7999115]	[110]	[]	[]	[20782783]	[]
965_5483	chr22	21975231	21975631	+	1000	35.0	[7.7999115]	[216]	[]	[]	[21975464]	[]
965_5492	chr22	22902522	22902922	+	1000	35.0	[]	[]	[12.834519]	[144]	[]	[22902742]
965_5501	chr22	23137274	23137674	+	1000	35.0	[8.311733]	[67]	[]	[]	[23137429]	[]
965_5504	chr3	24496474	24496874	+	1000	35.0	[]	[]	[12.834519]	[175]	[]	[24496697]
965_5508	chr3	152051455	152051855	+	1000	35.0	[]	[]	[12.834519]	[211]	[]	[152051673]
965_551	chr4	68864457	68864857	+	1000	87.5	[12.834519]	[74]	[]	[]	[68864630]	[]
965_5514	chr4	49117850	49118250	+	569	35.0	[8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976]	[55, 60, 70, 85, 110, 145, 150]	[]	[]	[49118002, 49118007, 49118017, 49118032, 49118057, 49118092, 49118097]	[]
965_5515	chr4	159047370	159047770	+	1000	35.0	[7.7999115]	[142]	[]	[]	[159047598]	[]
965_5516	chr5	14268176	14268576	+	865	35.0	[8.366211]	[198]	[8.311733]	[142]	[14268426]	[14268370]
965_5517	chr5	37576151	37576551	+	1000	35.0	[9.390524]	[129]	[8.366211]	[136]	[37576380]	[37576387]
965_552	chr3	52154612	52155012	+	1000	87.0	[10.269137]	[104]	[]	[]	[52154809]	[]
965_5526	chr6	3409626	3410026	+	1000	35.0	[]	[]	[8.366211, 7.6554527]	[135, 142]	[]	[3409804, 3409811]
965_5527	chr6	8064465	8064865	+	1000	35.0	[10.269137, 12.834519]	[124, 163]	[]	[]	[8064662, 8064701]	[]
965_553	chr4_GL000008v2_random	2111	2511	+	1000	87.0	[]	[]	[8.518976, 8.518976, 8.311733]	[147, 152, 177]	[]	[2298, 2303, 2328]
965_5531	chr6	26205834	26206234	+	1000	35.0	[8.311733]	[156]	[]	[]	[26206078]	[]
965_5533	chr6	31863733	31864133	+	976	35.0	[]	[]	[7.9547687]	[102]	[]	[31863906]
965_554	chr5	49658727	49659127	+	1000	87.0	[8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976, 8.518976]	[57, 62, 67, 72, 77, 82, 87, 92, 117, 122, 127, 147]	[]	[]	[49658881, 49658886, 49658891, 49658896, 49658901, 49658906, 49658911, 49658916, 49658941, 49658946, 49658951, 49658971]	[]
965_5540	chr6	111483954	111484354	+	980	35.0	[]	[]	[12.834519]	[150]	[]	[111484203]
965_5542	chr6	137162873	137163273	+	1000	35.0	[12.834519]	[94]	[]	[]	[137163061]	[]
965_5543	chr6	151040745	151041145	+	1000	35.0	[]	[]	[8.518976]	[176]	[]	[151040946]
965_5544	chr6	158042206	158042606	+	1000	35.0	[8.311733]	[116]	[]	[]	[158042376]	[]
965_5545	chr6	161210811	161211211	+	908	35.0	[]	[]	[8.311733]	[133]	[]	[161211029]
965_5547	chr7	106543181	106543581	+	1000	35.0	[]	[]	[12.834519]	[112]	[]	[106543350]
965_5549	chr7	112789510	112789910	+	990	35.0	[]	[]	[9.390524]	[135]	[]	[112789735]
965_5552	chr7	155021755	155022155	+	1000	35.0	[]	[]	[8.366211, 10.269137]	[117, 136]	[]	[155021935, 155021954]
965_5554	chr8	11891094	11891494	+	600	35.0	[]	[]	[10.269137]	[122]	[]	[11891314]
965_5563	chr9	91945279	91945679	+	1000	35.0	[8.366211, 8.311733]	[85, 134]	[]	[]	[91945455, 91945504]	[]
965_5573	chr1	30190937	30191337	+	1000	34.5	[]	[]	[7.7329817]	[247]	[]	[30191188]
965_5574	chr1	32013366	32013766	+	1000	34.5	[7.7329817, 12.834519]	[83, 112]	[]	[]	[32013546, 32013575]	[]
965_5575	chr1	43358199	43358599	+	958	34.5	[]	[]	[12.834519]	[115]	[]	[43358410]
965_5578	chr1	59427142	59427542	+	621	34.5	[]	[]	[8.196857]	[93]	[]	[59427318]
965_5580	chr1	109918028	109918428	+	928	34.5	[]	[]	[7.6554527]	[122]	[]	[109918227]
965_5587	chr1	150615218	150615618	+	948	34.5	[7.7999115]	[108]	[]	[]	[150615384]	[]
965_5590	chr1	154431612	154432012	+	1000	34.5	[]	[]	[10.269137]	[139]	[]	[154431825]
965_5592	chr1	165815728	165816128	+	924	34.5	[8.311733]	[126]	[10.269137]	[109]	[165815945]	[165815928]
965_5593	chr1	167937426	167937826	+	1000	34.5	[7.8428354]	[156]	[]	[]	[167937626]	[]
965_5597	chr1	186288222	186288622	+	880	34.5	[12.834519]	[150]	[]	[]	[186288466]	[]
965_56	chrUn_GL000224v1	3689	4089	+	1000	311.5	[]	[]	[8.196857]	[119]	[]	[3896]
965_560	chr10	40440960	40441360	+	1000	86.5	[]	[]	[9.390524]	[85]	[]	[40441144]
965_5603	chr1	225813472	225813872	+	1000	34.5	[7.6554527, 10.269137]	[76, 151]	[]	[]	[225813627, 225813702]	[]
965_5608	chr1	234544706	234545106	+	1000	34.5	[8.518976]	[169]	[8.518976]	[117]	[234544910]	[234544858]
965_561	chr11	7986968	7987368	+	1000	86.5	[9.390524]	[127]	[]	[]	[7987183]	[]
965_5610	chr1	237012771	237013171	+	911	34.5	[8.731906]	[172]	[]	[]	[237013008]	[]
965_5614	chr1	246152770	246153170	+	973	34.5	[]	[]	[7.7329817]	[185]	[]	[246152999]
965_5616	chr10	35379400	35379800	+	1000	34.5	[8.731906]	[143]	[]	[]	[35379613]	[]
965_5617	chr10	41914496	41914896	+	1000	34.5	[]	[]	[12.834519, 8.518976, 12.834519, 8.518976]	[97, 107, 122, 132]	[]	[41914681, 41914691, 41914706, 41914716]
965_5619	chr10	61830718	61831118	+	1000	34.5	[]	[]	[8.366211]	[193]	[]	[61830967]
965_5621	chr11	450930	451330	+	1000	34.5	[]	[]	[12.834519]	[132]	[]	[451157]
965_5628	chr11	75233643	75234043	+	1000	34.5	[]	[]	[12.834519]	[85]	[]	[75233802]
965_563	chr2	26757984	26758384	+	1000	86.5	[]	[]	[10.269137]	[154]	[]	[26758221]
965_5630	chr11	96817422	96817822	+	816	34.5	[]	[]	[10.269137]	[101]	[]	[96817595]
965_5631	chr11	102495438	102495838	+	998	34.5	[10.269137]	[97]	[]	[]	[102495633]	[]
965_5638	chr12	133080000	133080400	+	1000	34.5	[]	[]	[12.834519]	[126]	[]	[133080206]
965_5639	chr13	16306298	16306698	+	622	34.5	[7.7999115]	[68]	[]	[]	[16306460]	[]
965_564	chr1	31944233	31944633	+	1000	86.0	[]	[]	[12.834519, 9.390524]	[91, 142]	[]	[31944421, 31944472]
965_5641	chr13	92669949	92670349	+	957	34.5	[]	[]	[12.834519]	[125]	[]	[92670169]
965_5643	chr13	93364697	93365097	+	1000	34.5	[7.5994935]	[116]	[]	[]	[93364881]	[]
965_5645	chr14	56172018	56172418	+	1000	34.5	[]	[]	[7.7329817]	[170]	[]	[56172233]
965_5648	chr16	67241186	67241586	+	968	34.5	[12.834519]	[104]	[]	[]	[67241361]	[]
965_5649	chr17	28336202	28336602	+	1000	34.5	[]	[]	[12.834519]	[156]	[]	[28336430]
965_5651	chr17	58391489	58391889	+	1000	34.5	[]	[]	[7.7999115]	[78]	[]	[58391651]
965_566	chr11	119479635	119480035	+	1000	86.0	[12.834519]	[105]	[]	[]	[119479820]	[]
965_5661	chr18	35231027	35231427	+	848	34.5	[]	[]	[10.269137]	[164]	[]	[35231249]
965_5662	chr19	8371386	8371786	+	1000	34.5	[7.7999115]	[135]	[]	[]	[8371603]	[]
965_5663	chr19	14419531	14419931	+	1000	34.5	[]	[]	[8.311733]	[149]	[]	[14419778]
965_5665	chr19	35214773	35215173	+	862	34.5	[10.269137]	[182]	[7.6749144]	[129]	[35215006]	[35214953]
965_5668	chr19	48725220	48725620	+	1000	34.5	[]	[]	[12.834519]	[112]	[]	[48725403]
965_567	chr12	57846890	57847290	+	1000	86.0	[12.834519]	[110]	[]	[]	[57847098]	[]
965_5670	chr2	12210456	12210856	+	968	34.5	[8.366211]	[128]	[]	[]	[12210680]	[]
965_5672	chr2	16757152	16757552	+	964	34.5	[8.366211]	[155]	[]	[]	[16757397]	[]
965_5674	chr2	47176800	47177200	+	1000	34.5	[7.6554527]	[139]	[]	[]	[47177019]	[]
965_5675	chr2	64800769	64801169	+	1000	34.5	[10.269137]	[135]	[]	[]	[64800999]	[]
965_5677	chr2	70190920	70191320	+	961	34.5	[]	[]	[10.269137]	[183]	[]	[70191145]
965_5679	chr2	178074779	178075179	+	931	34.5	[7.7999115]	[82]	[8.176826]	[118]	[178074960]	[178074996]
965_568	chr12	96489309	96489709	+	1000	86.0	[]	[]	[10.269137]	[122]	[]	[96489522]
965_5680	chr2	227406160	227406560	+	1000	34.5	[]	[]	[9.390524]	[104]	[]	[227406330]
965_5681	chr20	5746077	5746477	+	852	34.5	[8.311733]	[119]	[]	[]	[5746295]	[]
965_5685	chr21	29643366	29643766	+	1000	34.5	[7.6749144]	[135]	[]	[]	[29643563]	[]
965_5686	chr21	33386074	33386474	+	1000	34.5	[]	[]	[8.366211]	[121]	[]	[33386276]
965_5687	chr21	34086855	34087255	+	768	34.5	[7.8428354]	[128]	[]	[]	[34087032]	[]
965_5688	chr21	35504310	35504710	+	1000	34.5	[7.7999115]	[141]	[7.6554527]	[110]	[35504530]	[35504499]
965_569	chr22	23177179	23177579	+	1000	86.0	[8.311733]	[118]	[]	[]	[23177396]	[]
965_5690	chr22	19289920	19290320	+	1000	34.5	[7.5994935]	[124]	[]	[]	[19290106]	[]
965_5692	chr22	20084051	20084451	+	1000	34.5	[]	[]	[8.196857]	[146]	[]	[20084260]
965_5694	chr22	20295208	20295608	+	878	34.5	[8.311733]	[168]	[]	[]	[20295424]	[]
965_57	chr19	49494994	49495394	+	1000	308.5	[]	[]	[10.269137]	[89]	[]	[49495181]
965_5701	chr22	21596659	21597059	+	1000	34.5	[]	[]	[8.176826]	[150]	[]	[21596892]
965_5712	chr22	22365759	22366159	+	990	34.5	[9.390524]	[62]	[]	[]	[22365919]	[]
965_5713	chr22	22624716	22625116	+	1000	34.5	[8.518976]	[142]	[]	[]	[22624926]	[]
965_5714	chr22	22693627	22694027	+	1000	34.5	[]	[]	[7.6554527]	[141]	[]	[22693865]
965_5717	chr22	22891200	22891600	+	1000	34.5	[7.5994935, 8.366211]	[81, 97]	[8.176826]	[171]	[22891354, 22891370]	[22891444]
965_5724	chr22	23273054	23273454	+	1000	34.5	[8.366211]	[167]	[]	[]	[23273284]	[]
965_5725	chr22	23538075	23538475	+	801	34.5	[12.834519]	[132]	[8.518976, 12.834519]	[99, 104]	[23538280]	[23538247, 23538252]
965_5729	chr3	155861826	155862226	+	1000	34.5	[8.311733]	[144]	[]	[]	[155862035]	[]
965_573	chr1	165773295	165773695	+	1000	85.5	[]	[]	[8.196857, 10.269137]	[84, 109]	[]	[165773478, 165773503]
965_5733	chr5	43120331	43120731	+	978	34.5	[]	[]	[10.269137]	[54]	[]	[43120484]
965_5735	chr5	65482943	65483343	+	873	34.5	[9.390524]	[138]	[]	[]	[65483157]	[]
965_5736	chr5	72283309	72283709	+	988	34.5	[8.196857]	[130]	[]	[]	[72283529]	[]
965_5739	chr5	141604244	141604644	+	931	34.5	[]	[]	[10.269137]	[163]	[]	[141604472]
965_5740	chr5	146202914	146203314	+	1000	34.5	[]	[]	[7.7999115]	[145]	[]	[146203154]
965_5741	chr5	179700460	179700860	+	1000	34.5	[10.269137]	[94]	[]	[]	[179700626]	[]
965_5742	chr6	2841125	2841525	+	1000	34.5	[]	[]	[7.6749144]	[124]	[]	[2841336]
965_5745	chr6	18043224	18043624	+	1000	34.5	[]	[]	[8.196857]	[122]	[]	[18043442]
965_5746	chr6	27296348	27296748	+	1000	34.5	[8.731906]	[193]	[]	[]	[27296542]	[]
965_575	chr22	20865885	20866285	+	1000	85.5	[7.9547687]	[96]	[12.834519, 7.7329817]	[140, 147]	[20866069]	[20866113, 20866120]
965_5750	chr6	30744469	30744869	+	1000	34.5	[9.390524]	[89]	[]	[]	[30744653]	[]
965_5751	chr6	33172608	33173008	+	884	34.5	[9.390524, 10.269137]	[81, 91]	[]	[]	[33172764, 33172774]	[]
965_5753	chr6	41072346	41072746	+	1000	34.5	[9.390524]	[131]	[]	[]	[41072569]	[]
965_5758	chr6	116036060	116036460	+	1000	34.5	[]	[]	[10.269137]	[142]	[]	[116036300]
965_576	chr1	93437950	93438350	+	1000	85.0	[8.366211]	[97]	[]	[]	[93438145]	[]
965_5762	chr6	137955248	137955648	+	770	34.5	[]	[]	[7.6749144]	[170]	[]	[137955472]
