#PeakID(python identify_motif.py ./ENCODE_processed_files/BHLHE40_idr.fa BHLHE40 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
890_37129	chrX	153642564	153642964	+	625	36.0	[8.05161, 7.4877]	[75, 128]	[7.14623, 7.2114162]	[75, 128]	[153642738, 153642791]	[153642738, 153642791]
890_37132	chr1	1400028	1400428	+	608	35.0	[7.046873]	[168]	[]	[]	[1400199]	[]
890_37135	chr1	2106768	2107168	+	816	35.0	[9.876531, 6.876215]	[70, 117]	[11.247076, 7.135697]	[70, 117]	[2106935, 2106982]	[2106935, 2106982]
890_37147	chr1	14739392	14739792	+	827	35.0	[6.876215, 7.5227866]	[139, 165]	[7.135697, 7.225755]	[139, 165]	[14739603, 14739629]	[14739603, 14739629]
890_37174	chr1	30895945	30896345	+	934	35.0	[7.5227866]	[153]	[7.225755]	[153]	[30896109]	[30896109]
890_3720	chr13	24911120	24911520	+	1000	175.0	[13.169274]	[118]	[13.318897]	[118]	[24911334]	[24911334]
890_37209	chr1	67552296	67552696	+	823	35.0	[6.900726, 7.046873]	[111, 130]	[7.2062225]	[111]	[67552507, 67552526]	[67552507]
890_3721	chr13	114065075	114065475	+	1000	175.0	[13.478247]	[104]	[13.478247]	[104]	[114065269]	[114065269]
890_37211	chr1	84362915	84363315	+	920	35.0	[8.548939]	[106]	[9.912252]	[106]	[84363114]	[84363114]
890_3722	chr14	73742146	73742546	+	1000	175.0	[7.2114162, 13.009925]	[65, 120]	[7.4877, 13.009925]	[65, 120]	[73742304, 73742359]	[73742304, 73742359]
890_37223	chr1	111725278	111725678	+	909	35.0	[9.912252]	[85]	[8.548939]	[85]	[111725453]	[111725453]
890_37225	chr1	112998784	112999184	+	740	35.0	[6.9167833]	[98]	[7.363437]	[98]	[112998970]	[112998970]
890_3723	chr15	88621124	88621524	+	1000	175.0	[9.912252]	[133]	[8.548939]	[133]	[88621347]	[88621347]
890_37232	chr1	117587763	117588163	+	874	35.0	[7.5227866]	[124]	[6.8972507, 7.225755]	[73, 124]	[117587965]	[117587914, 117587965]
890_37243	chr1	155172505	155172905	+	744	35.0	[7.0544653]	[131]	[]	[]	[155172693]	[]
890_37248	chr1	156748912	156749312	+	911	35.0	[8.857911]	[134]	[10.071603]	[134]	[156749122]	[156749122]
890_3725	chr17	81097857	81098257	+	1000	175.0	[8.360582, 7.2138147]	[82, 105]	[7.30558, 7.066406]	[82, 105]	[81098038, 81098061]	[81098038, 81098061]
890_37250	chr1	158149666	158150066	+	912	35.0	[]	[]	[7.0544653]	[79]	[]	[158149821]
890_37252	chr1	162381300	162381700	+	918	35.0	[13.009925]	[112]	[13.009925]	[112]	[162381505]	[162381505]
890_37273	chr1	197774588	197774988	+	648	35.0	[7.848641]	[144]	[7.4477744]	[144]	[197774810]	[197774810]
890_37293	chr1	210257982	210258382	+	815	35.0	[13.169274]	[115]	[13.318897]	[115]	[210258169]	[210258169]
890_373	chr9	94726470	94726870	+	1000	491.0	[7.14623]	[110]	[8.05161]	[110]	[94726680]	[94726680]
890_37303	chr1	228141635	228142035	+	893	35.0	[9.912252]	[90]	[8.548939]	[90]	[228141815]	[228141815]
890_37305	chr1	228445702	228446102	+	924	35.0	[11.406425]	[93]	[10.185503]	[93]	[228445893]	[228445893]
890_3731	chr2	85578197	85578597	+	1000	175.0	[9.876531]	[95]	[11.247076]	[95]	[85578390]	[85578390]
890_37314	chr1	235074999	235075399	+	883	35.0	[7.363437]	[62]	[6.9167833]	[62]	[235075157]	[235075157]
890_37318	chr1	241698104	241698504	+	927	35.0	[7.5227866]	[57]	[7.225755]	[57]	[241698258]	[241698258]
890_3732	chr2	105438362	105438762	+	1000	175.0	[9.912252]	[137]	[8.548939]	[137]	[105438598]	[105438598]
890_37329	chr10	5539257	5539657	+	547	35.0	[7.2062225]	[114]	[6.900726]	[114]	[5539450]	[5539450]
890_37330	chr10	5585261	5585661	+	912	35.0	[13.009925]	[89]	[13.009925]	[89]	[5585448]	[5585448]
890_37335	chr10	15859919	15860319	+	888	35.0	[8.210959]	[99]	[7.4552026]	[99]	[15860113]	[15860113]
890_37336	chr10	17042134	17042534	+	780	35.0	[13.318897]	[82]	[13.169274]	[82]	[17042310]	[17042310]
890_37342	chr10	30542322	30542722	+	761	35.0	[8.857911]	[130]	[10.071603]	[130]	[30542521]	[30542521]
890_37344	chr10	31137004	31137404	+	917	35.0	[7.7966723]	[73]	[7.3707657]	[73]	[31137166]	[31137166]
890_37359	chr10	67815557	67815957	+	791	35.0	[7.0544653]	[97]	[]	[]	[67815724]	[]
890_37361	chr10	69729569	69729969	+	931	35.0	[11.247076]	[110]	[9.876531]	[110]	[69729769]	[69729769]
890_37375	chr10	74748008	74748408	+	839	35.0	[13.169274]	[135]	[13.318897]	[135]	[74748202]	[74748202]
890_37377	chr10	78215676	78216076	+	890	35.0	[10.185503]	[132]	[11.406425]	[132]	[78215899]	[78215899]
890_3738	chr6	159726788	159727188	+	1000	175.0	[8.360582]	[94]	[7.30558]	[94]	[159726977]	[159726977]
890_37393	chr10	103648625	103649025	+	870	35.0	[13.009925, 7.4552026]	[99, 111]	[13.009925, 8.210959]	[99, 111]	[103648822, 103648834]	[103648822, 103648834]
890_37397	chr10	119667712	119668112	+	824	35.0	[7.260427]	[127]	[7.3070817]	[127]	[119667929]	[119667929]
890_374	chr15	43791839	43792239	+	1000	490.0	[13.318897, 10.071603]	[94, 156]	[13.169274, 8.857911]	[94, 156]	[43792028, 43792090]	[43792028, 43792090]
890_37408	chr11	11619030	11619430	+	895	35.0	[9.876531, 8.113682]	[147, 167]	[11.247076, 8.113682]	[147, 167]	[11619256, 11619276]	[11619256, 11619276]
890_37409	chr11	12047280	12047680	+	728	35.0	[6.8972507]	[170]	[]	[]	[12047523]	[]
890_37424	chr11	57649033	57649433	+	850	35.0	[7.4477744]	[137]	[7.848641]	[137]	[57649267]	[57649267]
890_37425	chr11	61071255	61071655	+	925	35.0	[7.1574593]	[130]	[7.4100494]	[130]	[61071474]	[61071474]
890_3743	chr11	62678926	62679326	+	1000	174.0	[8.857911]	[96]	[10.071603]	[96]	[62679112]	[62679112]
890_37449	chr11	77115100	77115500	+	934	35.0	[7.7966723, 6.8972507]	[139, 164]	[7.3707657]	[139]	[77115303, 77115328]	[77115303]
890_37451	chr11	78313400	78313800	+	613	35.0	[]	[]	[7.0544653]	[171]	[]	[78313651]
890_37452	chr11	78339500	78339900	+	722	35.0	[7.046873]	[155]	[]	[]	[78339741]	[]
890_37454	chr11	101127959	101128359	+	935	35.0	[8.548939]	[108]	[9.912252]	[108]	[101128152]	[101128152]
890_37468	chr12	1809781	1810181	+	618	35.0	[7.3707657]	[133]	[7.7966723]	[133]	[1810010]	[1810010]
890_3748	chr21	29300160	29300560	+	1000	174.0	[7.363437]	[117]	[6.9167833]	[117]	[29300375]	[29300375]
890_37488	chr12	49839007	49839407	+	777	35.0	[7.363437]	[99]	[6.9167833]	[99]	[49839203]	[49839203]
890_37495	chr12	56594070	56594470	+	764	35.0	[7.0544653]	[146]	[]	[]	[56594279]	[]
890_37499	chr12	66130464	66130864	+	940	35.0	[7.2062225]	[160]	[6.900726]	[160]	[66130701]	[66130701]
890_3750	chr22	22103027	22103427	+	1000	174.0	[13.318897]	[158]	[13.169274]	[158]	[22103257]	[22103257]
890_37504	chr12	93347061	93347461	+	793	35.0	[7.5227866]	[130]	[7.225755]	[130]	[93347236]	[93347236]
890_3753	chr4	1055663	1056063	+	1000	174.0	[9.912252]	[100]	[8.548939]	[100]	[1055862]	[1055862]
890_3754	chr4	53929946	53930346	+	1000	174.0	[10.071603]	[85]	[8.857911]	[85]	[53930129]	[53930129]
890_37545	chr13	113741894	113742294	+	927	35.0	[8.857911]	[128]	[10.071603]	[128]	[113742103]	[113742103]
890_3757	chr7	39732986	39733386	+	1000	174.0	[13.169274]	[92]	[13.318897]	[92]	[39733170]	[39733170]
890_37573	chr14	100617990	100618390	+	920	35.0	[13.009925]	[104]	[13.009925]	[104]	[100618184]	[100618184]
890_37589	chr15	29124871	29125271	+	913	35.0	[7.2062225]	[70]	[6.900726, 7.0544653]	[70, 100]	[29125037]	[29125037, 29125067]
890_37590	chr15	32698963	32699363	+	919	35.0	[13.318897]	[131]	[13.169274]	[131]	[32699177]	[32699177]
890_376	chr2	127700537	127700937	+	1000	488.0	[7.848641]	[137]	[7.4477744]	[137]	[127700770]	[127700770]
890_3761	chr9	129413547	129413947	+	1000	174.0	[8.360582]	[68]	[7.30558]	[68]	[129413711]	[129413711]
890_37614	chr15	64753415	64753815	+	893	35.0	[13.478247]	[119]	[13.478247]	[119]	[64753627]	[64753627]
890_37618	chr15	66236954	66237354	+	929	35.0	[7.607124]	[147]	[8.157613]	[147]	[66237171]	[66237171]
890_37647	chr16	1963684	1964084	+	754	35.0	[7.5227866]	[79]	[7.225755]	[79]	[1963853]	[1963853]
890_37648	chr16	2457403	2457803	+	851	35.0	[11.406425]	[140]	[10.185503]	[140]	[2457615]	[2457615]
890_3765	chr1	109426280	109426680	+	1000	173.0	[7.14623]	[80]	[8.05161]	[80]	[109426449]	[109426449]
890_37652	chr16	4044741	4045141	+	812	35.0	[13.169274]	[101]	[13.318897]	[101]	[4044931]	[4044931]
890_37688	chr16	81005583	81005983	+	894	35.0	[7.225755]	[186]	[7.5227866]	[186]	[81005807]	[81005807]
890_3769	chr11	61966525	61966925	+	1000	173.0	[6.900726]	[88]	[7.2062225]	[88]	[61966702]	[61966702]
890_37690	chr16	84086293	84086693	+	638	35.0	[13.169274]	[110]	[13.318897]	[110]	[84086487]	[84086487]
890_37695	chr16	87552846	87553246	+	940	35.0	[9.876531]	[104]	[11.247076]	[104]	[87553041]	[87553041]
890_37697	chr16	88700994	88701394	+	585	35.0	[7.135697]	[133]	[6.876215]	[133]	[88701220]	[88701220]
890_37699	chr16	89179031	89179431	+	799	35.0	[13.318897]	[123]	[13.169274]	[123]	[89179227]	[89179227]
890_377	chr5	95646576	95646976	+	1000	488.0	[7.1388025]	[96]	[7.6892915]	[96]	[95646771]	[95646771]
890_37701	chr16	89633057	89633457	+	785	35.0	[7.4877]	[113]	[7.2114162]	[113]	[89633254]	[89633254]
890_37702	chr16	89708956	89709356	+	919	35.0	[13.169274]	[88]	[13.318897]	[88]	[89709130]	[89709130]
890_37706	chr17	13562067	13562467	+	887	35.0	[7.363437]	[102]	[6.9167833]	[102]	[13562246]	[13562246]
890_37707	chr17	13600436	13600836	+	874	35.0	[8.05161]	[82]	[7.14623]	[82]	[13600607]	[13600607]
890_37709	chr17	28336177	28336577	+	898	35.0	[7.046873]	[115]	[]	[]	[28336391]	[]
890_3771	chr15	66269290	66269690	+	1000	173.0	[10.185503]	[102]	[11.406425]	[102]	[66269477]	[66269477]
890_37724	chr17	40123420	40123820	+	945	35.0	[]	[]	[6.8972507]	[113]	[]	[40123605]
890_3773	chr16	1826998	1827398	+	1000	173.0	[10.071603]	[111]	[8.857911, 6.9763474]	[111, 127]	[1827207]	[1827207, 1827223]
890_37731	chr17	43398568	43398968	+	677	35.0	[7.101077]	[106]	[6.99811]	[106]	[43398755]	[43398755]
890_37735	chr17	45833361	45833761	+	921	35.0	[13.318897]	[146]	[13.169274]	[146]	[45833598]	[45833598]
890_37737	chr17	48310892	48311292	+	833	35.0	[]	[]	[7.0544653]	[93]	[]	[48311060]
890_37748	chr17	62718361	62718761	+	794	35.0	[8.857911]	[155]	[10.071603]	[155]	[62718553]	[62718553]
890_37779	chr18	23529210	23529610	+	931	35.0	[7.225755, 6.876215]	[71, 85]	[7.5227866, 7.135697]	[71, 85]	[23529372, 23529386]	[23529372, 23529386]
890_37790	chr18	74499194	74499594	+	901	35.0	[]	[]	[6.8972507]	[83]	[]	[74499372]
890_37791	chr19	459677	460077	+	925	35.0	[]	[]	[7.046873]	[113]	[]	[459876]
890_37792	chr19	1261888	1262288	+	639	35.0	[7.4877]	[156]	[7.2114162]	[156]	[1262106]	[1262106]
890_37794	chr19	1669041	1669441	+	689	35.0	[7.2138147]	[146]	[7.066406]	[146]	[1669279]	[1669279]
890_37797	chr19	3670790	3671190	+	899	35.0	[6.876215]	[103]	[7.017397]	[103]	[3670990]	[3670990]
890_378	chr16	951748	952148	+	1000	487.0	[8.548939, 7.956022]	[122, 146]	[9.912252, 7.6797376]	[122, 146]	[951963, 951987]	[951963, 951987]
890_3780	chr21	44846328	44846728	+	1000	173.0	[9.876531]	[108]	[11.247076]	[108]	[44846535]	[44846535]
890_37825	chr19	33254383	33254783	+	859	35.0	[13.318897]	[135]	[13.169274]	[135]	[33254604]	[33254604]
890_3786	chr4	932132	932532	+	1000	173.0	[7.6470494]	[90]	[7.520388]	[90]	[932322]	[932322]
890_37863	chr2	11682006	11682406	+	938	35.0	[]	[]	[7.046873]	[94]	[]	[11682187]
890_3788	chr5	138575683	138576083	+	1000	173.0	[7.14623]	[124]	[8.05161]	[124]	[138575890]	[138575890]
890_37905	chr2	106104358	106104758	+	897	35.0	[7.2138147]	[127]	[7.066406]	[127]	[106104575]	[106104575]
890_37906	chr2	109031646	109032046	+	591	35.0	[7.956022]	[133]	[7.6797376]	[133]	[109031872]	[109031872]
890_37910	chr2	121528437	121528837	+	925	35.0	[13.009925, 8.05161]	[105, 115]	[13.009925, 7.14623]	[105, 115]	[121528620, 121528630]	[121528620, 121528630]
890_37915	chr2	156473397	156473797	+	729	35.0	[]	[]	[7.0544653]	[131]	[]	[156473619]
890_3792	chr8	1746183	1746583	+	1000	173.0	[8.113682]	[143]	[8.113682]	[143]	[1746415]	[1746415]
890_37920	chr2	170243806	170244206	+	767	35.0	[7.2138147]	[153]	[7.066406]	[153]	[170244000]	[170244000]
890_37936	chr2	233372848	233373248	+	865	35.0	[7.7966723, 7.14623]	[110, 128]	[7.3707657, 8.05161]	[110, 128]	[233373048, 233373066]	[233373048, 233373066]
890_37937	chr2	240722799	240723199	+	771	35.0	[10.185503]	[135]	[11.406425]	[135]	[240723030]	[240723030]
890_37942	chr20	1569283	1569683	+	705	35.0	[7.5227866]	[59]	[7.225755, 6.858047]	[59, 113]	[1569437]	[1569437, 1569491]
890_3796	chr1	44030043	44030443	+	1000	172.0	[7.2114162]	[108]	[7.4877]	[108]	[44030249]	[44030249]
890_37974	chr20	58237047	58237447	+	943	35.0	[7.7966723]	[98]	[7.3707657]	[98]	[58237237]	[58237237]
890_37976	chr20	63450098	63450498	+	879	35.0	[11.247076]	[93]	[9.876531]	[93]	[63450281]	[63450281]
890_37983	chr21	29650987	29651387	+	616	35.0	[11.406425]	[129]	[10.185503]	[129]	[29651201]	[29651201]
890_37999	chr21	43879499	43879899	+	889	35.0	[8.548939]	[93]	[9.912252]	[93]	[43879680]	[43879680]
890_38001	chr21	44616610	44617010	+	707	35.0	[13.009925]	[114]	[13.009925]	[114]	[44616798]	[44616798]
890_3801	chr11	10675166	10675566	+	1000	172.0	[13.318897]	[92]	[13.169274]	[92]	[10675354]	[10675354]
890_3802	chr12	42238176	42238576	+	1000	172.0	[13.169274]	[97]	[13.318897]	[97]	[42238373]	[42238373]
890_3807	chr17	782115	782515	+	1000	172.0	[8.360582]	[78]	[7.30558]	[78]	[782277]	[782277]
890_3808	chr17	42153894	42154294	+	1000	172.0	[13.318897]	[127]	[13.169274]	[127]	[42154101]	[42154101]
890_38093	chr3	5497495	5497895	+	944	35.0	[7.225755]	[74]	[7.5227866]	[74]	[5497663]	[5497663]
890_38094	chr3	9712599	9712999	+	568	35.0	[13.169274]	[141]	[13.318897]	[141]	[9712825]	[9712825]
890_381	chr6	111259099	111259499	+	1000	487.0	[10.071603]	[111]	[8.857911]	[111]	[111259309]	[111259309]
890_38107	chr3	38138611	38139011	+	868	35.0	[6.99811]	[124]	[7.101077]	[124]	[38138811]	[38138811]
890_38118	chr3	72032696	72033096	+	737	35.0	[13.478247]	[123]	[13.478247]	[123]	[72032909]	[72032909]
890_38120	chr3	121834962	121835362	+	903	35.0	[7.1574593, 6.9763474]	[90, 162]	[7.4100494]	[90]	[121835135, 121835207]	[121835135]
890_38123	chr3	128413408	128413808	+	662	35.0	[9.912252]	[90]	[8.548939]	[90]	[128413597]	[128413597]
890_38126	chr3	132418107	132418507	+	769	35.0	[8.857911]	[109]	[10.071603]	[109]	[132418316]	[132418316]
890_3813	chr21	42547266	42547666	+	1000	172.0	[9.876531]	[107]	[11.247076]	[107]	[42547471]	[42547471]
890_38138	chr3	179450790	179451190	+	881	35.0	[7.2114162, 7.1388025]	[90, 96]	[7.4877, 7.6892915]	[90, 96]	[179450973, 179450979]	[179450973, 179450979]
890_38139	chr3	183309210	183309610	+	860	35.0	[10.071603]	[136]	[8.857911]	[136]	[183309441]	[183309441]
890_3814	chr22	42079396	42079796	+	1000	172.0	[7.607124]	[88]	[8.157613]	[88]	[42079566]	[42079566]
890_38153	chr3	197007349	197007749	+	929	35.0	[7.1388025]	[158]	[7.6892915]	[158]	[197007593]	[197007593]
890_38161	chr4	42282027	42282427	+	924	35.0	[7.3707657]	[165]	[7.7966723]	[165]	[42282252]	[42282252]
890_38170	chr4	109131493	109131893	+	910	35.0	[7.0544653]	[129]	[]	[]	[109131717]	[]
890_38182	chr4	169486135	169486535	+	900	35.0	[10.185503]	[66]	[11.406425]	[66]	[169486292]	[169486292]
890_38186	chr5	1841247	1841647	+	913	35.0	[13.318897]	[94]	[13.169274]	[94]	[1841437]	[1841437]
890_3819	chr6	29490678	29491078	+	1000	172.0	[7.363437]	[119]	[6.9167833]	[119]	[29490894]	[29490894]
890_382	chr3	37996799	37997199	+	1000	486.0	[11.406425]	[97]	[10.185503]	[97]	[37996996]	[37996996]
890_3821	chr6	36678308	36678708	+	1000	172.0	[8.210959]	[120]	[7.4552026]	[120]	[36678518]	[36678518]
890_38216	chr5	133530270	133530670	+	842	35.0	[13.478247]	[92]	[13.478247]	[92]	[133530455]	[133530455]
890_38218	chr5	139426167	139426567	+	668	35.0	[7.2138147]	[137]	[7.066406]	[137]	[139426377]	[139426377]
890_38222	chr5	142982791	142983191	+	719	35.0	[7.0544653]	[81]	[7.046873]	[121]	[142982956]	[142982996]
890_38225	chr5	150143470	150143870	+	699	35.0	[7.225755]	[121]	[7.5227866]	[121]	[150143676]	[150143676]
890_38247	chr6	7151418	7151818	+	864	35.0	[7.2138147]	[85]	[7.066406]	[85]	[7151586]	[7151586]
890_3825	chr6	145735407	145735807	+	1000	172.0	[11.247076]	[114]	[9.876531]	[114]	[145735619]	[145735619]
890_38250	chr6	16338977	16339377	+	919	35.0	[7.9982634]	[74]	[7.298152]	[74]	[16339147]	[16339147]
890_38258	chr6	27865195	27865595	+	570	35.0	[7.4477744]	[154]	[7.848641]	[154]	[27865412]	[27865412]
890_3826	chr6	166382910	166383310	+	1000	172.0	[7.1388025]	[79]	[7.6892915]	[79]	[166383088]	[166383088]
890_38278	chr6	40587809	40588209	+	943	35.0	[13.318897]	[109]	[13.169274]	[109]	[40588002]	[40588002]
890_3828	chr8	10818856	10819256	+	1000	172.0	[7.956022]	[122]	[7.6797376]	[122]	[10819070]	[10819070]
890_383	chr6	37051355	37051755	+	1000	486.0	[11.247076]	[104]	[9.876531]	[104]	[37051555]	[37051555]
890_3831	chrX	155026735	155027135	+	1000	172.0	[9.912252]	[131]	[8.548939]	[131]	[155026954]	[155026954]
890_38315	chr6	158039492	158039892	+	624	35.0	[7.3070817]	[107]	[7.260427]	[107]	[158039647]	[158039647]
890_38318	chr6	161409526	161409926	+	738	35.0	[13.318897]	[81]	[13.169274]	[81]	[161409701]	[161409701]
890_38321	chr6	166475224	166475624	+	956	35.0	[11.247076, 13.169274]	[117, 166]	[9.876531, 13.318897]	[117, 166]	[166475410, 166475459]	[166475410, 166475459]
890_38322	chr6	166758086	166758486	+	910	35.0	[13.009925, 7.0544653, 7.101077]	[113, 119, 129]	[13.009925, 6.99811]	[113, 129]	[166758298, 166758304, 166758314]	[166758298, 166758314]
890_38323	chr6	168371290	168371690	+	626	35.0	[13.478247]	[157]	[13.478247]	[157]	[168371523]	[168371523]
890_38325	chr7	497338	497738	+	934	35.0	[13.318897]	[106]	[13.169274]	[106]	[497535]	[497535]
890_38330	chr7	3146776	3147176	+	939	35.0	[]	[]	[6.9763474]	[57]	[]	[3146929]
890_38335	chr7	21767315	21767715	+	935	35.0	[]	[]	[6.8972507]	[120]	[]	[21767511]
890_38342	chr7	34998323	34998723	+	827	35.0	[6.876215]	[186]	[7.017397]	[186]	[34998564]	[34998564]
890_38350	chr7	50800771	50801171	+	868	35.0	[13.478247]	[124]	[13.478247]	[124]	[50800993]	[50800993]
890_38393	chr7	141193063	141193463	+	895	35.0	[7.1388025]	[67]	[7.6892915]	[67]	[141193229]	[141193229]
890_384	chr3	169945330	169945730	+	1000	485.0	[7.614552]	[91]	[8.519932]	[91]	[169945516]	[169945516]
890_38410	chr7	157433568	157433968	+	685	35.0	[7.101077, 7.363437, 11.247076]	[105, 111, 151]	[6.99811, 6.9167833, 9.876531]	[105, 111, 151]	[157433764, 157433770, 157433810]	[157433764, 157433770, 157433810]
890_38413	chr8	1950095	1950495	+	879	35.0	[7.3707657]	[124]	[7.7966723]	[124]	[1950279]	[1950279]
890_38435	chr8	60909735	60910135	+	570	35.0	[7.3707657]	[124]	[7.7966723]	[124]	[60909951]	[60909951]
890_38454	chr8	143573967	143574367	+	850	35.0	[9.912252]	[96]	[8.548939]	[96]	[143574156]	[143574156]
890_3846	chr17	17840074	17840474	+	1000	171.0	[7.363437]	[108]	[6.9167833]	[108]	[17840278]	[17840278]
890_38464	chr9	34647639	34648039	+	926	35.0	[7.066406]	[112]	[7.2138147]	[112]	[34647837]	[34647837]
890_38466	chr9	34701211	34701611	+	757	35.0	[7.6470494]	[112]	[7.520388]	[112]	[34701409]	[34701409]
890_38474	chr9	93525440	93525840	+	845	35.0	[7.0544653]	[111]	[]	[]	[93525642]	[]
890_38475	chr9	94140193	94140593	+	915	35.0	[7.225755]	[109]	[7.5227866]	[109]	[94140401]	[94140401]
890_3848	chr19	58400956	58401356	+	1000	171.0	[13.009925]	[121]	[13.009925]	[121]	[58401162]	[58401162]
890_38494	chr9	124296329	124296729	+	907	35.0	[13.009925]	[133]	[13.009925]	[133]	[124296539]	[124296539]
890_3851	chr2	230012426	230012826	+	1000	171.0	[13.009925]	[95]	[13.009925]	[95]	[230012619]	[230012619]
890_38526	chrX	48695443	48695843	+	905	35.0	[7.2062225]	[91]	[6.900726]	[91]	[48695622]	[48695622]
890_38540	chrX	153470059	153470459	+	839	35.0	[7.2114162]	[75]	[7.4877]	[75]	[153470231]	[153470231]
890_38544	chr1	1074646	1075046	+	760	34.0	[11.247076]	[105]	[9.876531]	[105]	[1074826]	[1074826]
890_38545	chr1	2606917	2607317	+	862	34.0	[13.318897]	[106]	[13.169274]	[106]	[2607113]	[2607113]
890_3855	chr3	114152578	114152978	+	1000	171.0	[13.169274]	[131]	[13.318897]	[131]	[114152800]	[114152800]
890_38551	chr1	6634536	6634936	+	858	34.0	[8.548939]	[75]	[9.912252]	[75]	[6634687]	[6634687]
890_38552	chr1	7496153	7496553	+	850	34.0	[7.298152]	[76]	[7.9982634]	[76]	[7496309]	[7496309]
890_38554	chr1	8679881	8680281	+	779	34.0	[13.478247]	[165]	[13.478247]	[165]	[8680120]	[8680120]
890_38559	chr1	11615070	11615470	+	794	34.0	[7.017397]	[161]	[6.876215]	[161]	[11615235]	[11615235]
890_38560	chr1	11725586	11725986	+	895	34.0	[]	[]	[7.0544653]	[132]	[]	[11725812]
890_3857	chr3	171192357	171192757	+	1000	171.0	[7.225755]	[104]	[7.5227866]	[104]	[171192556]	[171192556]
890_38577	chr1	21590522	21590922	+	831	34.0	[6.9167833]	[118]	[7.363437]	[118]	[21590720]	[21590720]
890_386	chr8	630844	631244	+	1000	485.0	[7.956022]	[89]	[7.6797376]	[89]	[631030]	[631030]
890_3862	chr6	41895768	41896168	+	1000	171.0	[9.876531]	[109]	[11.247076]	[109]	[41895966]	[41895966]
890_3863	chr7	30145990	30146390	+	1000	171.0	[9.876531]	[93]	[11.247076]	[93]	[30146176]	[30146176]
890_38642	chr1	145898845	145899245	+	822	34.0	[13.009925]	[113]	[13.009925]	[113]	[145899030]	[145899030]
890_38657	chr1	167198358	167198758	+	904	34.0	[7.1574593]	[164]	[7.4100494]	[164]	[167198587]	[167198587]
890_38669	chr1	204431829	204432229	+	903	34.0	[13.478247]	[126]	[13.478247]	[126]	[204432039]	[204432039]
890_38672	chr1	206793138	206793538	+	541	34.0	[13.169274]	[98]	[13.318897]	[98]	[206793326]	[206793326]
890_38674	chr1	206952124	206952524	+	786	34.0	[]	[]	[6.858047]	[70]	[]	[206952287]
890_3868	chr9	136740951	136741351	+	1000	171.0	[7.2138147, 9.912252]	[67, 116]	[7.066406, 8.548939]	[67, 116]	[136741110, 136741159]	[136741110, 136741159]
890_38680	chr1	212286412	212286812	+	861	34.0	[7.956022]	[87]	[7.6797376]	[87]	[212286587]	[212286587]
890_38690	chr1	231425451	231425851	+	854	34.0	[11.406425]	[116]	[10.185503]	[116]	[231425665]	[231425665]
890_387	chr1	228165916	228166316	+	1000	484.0	[6.99811, 7.14623]	[100, 146]	[7.101077, 8.05161]	[100, 146]	[228166116, 228166162]	[228166116, 228166162]
890_3870	chr1	156130167	156130567	+	1000	170.0	[7.101077]	[105]	[6.99811]	[105]	[156130371]	[156130371]
890_38701	chr10	665483	665883	+	867	34.0	[13.478247]	[170]	[13.478247]	[170]	[665733]	[665733]
890_3871	chr11	17207899	17208299	+	1000	170.0	[7.2114162]	[127]	[7.4877]	[127]	[17208124]	[17208124]
890_38725	chr10	29064355	29064755	+	743	34.0	[7.569399]	[164]	[7.4664316]	[164]	[29064582]	[29064582]
890_38731	chr10	44788720	44789120	+	869	34.0	[7.2062225]	[101]	[6.900726]	[101]	[44788905]	[44788905]
890_38737	chr10	49379575	49379975	+	871	34.0	[]	[]	[6.9763474]	[142]	[]	[49379815]
890_38740	chr10	60299389	60299789	+	882	34.0	[7.5227866]	[145]	[7.225755]	[145]	[60299582]	[60299582]
890_3875	chr14	60248007	60248407	+	1000	170.0	[13.009925]	[114]	[13.009925]	[114]	[60248219]	[60248219]
890_38753	chr10	77986250	77986650	+	775	34.0	[9.912252]	[128]	[8.548939]	[128]	[77986470]	[77986470]
890_3876	chr15	25775418	25775818	+	1000	170.0	[11.247076]	[75]	[9.876531]	[75]	[25775592]	[25775592]
890_38766	chr10	119267520	119267920	+	854	34.0	[9.876531]	[111]	[11.247076]	[111]	[119267726]	[119267726]
890_38768	chr10	125370514	125370914	+	634	34.0	[7.4877]	[132]	[7.2114162]	[132]	[125370736]	[125370736]
890_3878	chr16	8866334	8866734	+	1000	170.0	[8.548939]	[94]	[9.912252]	[94]	[8866522]	[8866522]
890_38780	chr11	4146351	4146751	+	850	34.0	[8.113682]	[139]	[8.113682]	[139]	[4146559]	[4146559]
890_3879	chr16	85463072	85463472	+	1000	170.0	[13.009925]	[98]	[13.009925]	[98]	[85463269]	[85463269]
890_38799	chr11	35725879	35726279	+	852	34.0	[7.225755]	[87]	[7.5227866]	[87]	[35726046]	[35726046]
890_388	chr17	75131401	75131801	+	1000	483.0	[13.009925]	[102]	[13.009925]	[102]	[75131599]	[75131599]
890_3880	chr17	27491874	27492274	+	1000	170.0	[7.2062225]	[82]	[6.900726]	[82]	[27492054]	[27492054]
890_38805	chr11	46543494	46543894	+	884	34.0	[7.2138147]	[130]	[7.066406]	[130]	[46543708]	[46543708]
890_3881	chr17	46191585	46191985	+	1000	170.0	[10.071603]	[110]	[8.857911]	[110]	[46191782]	[46191782]
