#PeakID(python identify_motif.py ./ENCODE_processed_files/ATF1_idr.fa ATF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
755_14193	chr11	33257179	33257579	+	681	25.0	[8.028987]	[153]	[]	[]	[33257398]	[]
755_14197	chr11	64356398	64356798	+	557	25.0	[]	[]	[10.880985]	[158]	[]	[64356617]
755_14204	chr11	76365285	76365685	+	665	25.0	[]	[]	[10.880985, 10.880985]	[96, 156]	[]	[76365471, 76365531]
755_14227	chr12	106956680	106957080	+	611	25.0	[]	[]	[10.880985]	[101]	[]	[106956875]
755_14229	chr12	111437779	111438179	+	695	25.0	[]	[]	[9.08557]	[129]	[]	[111437993]
755_14232	chr12	121624597	121624997	+	619	25.0	[8.745255]	[102]	[8.028987]	[138]	[121624796]	[121624832]
755_14250	chr13	89967496	89967896	+	594	25.0	[]	[]	[6.94984]	[83]	[]	[89967655]
755_1427	chr17	49677881	49678281	+	1000	84.0	[]	[]	[9.08557, 9.08557]	[114, 122]	[]	[49678093, 49678101]
755_1429	chr18	3038313	3038713	+	1000	84.0	[9.08557, 10.880985]	[107, 120]	[]	[]	[3038520, 3038533]	[]
755_14299	chr13	93277202	93277602	+	599	25.0	[8.028987]	[158]	[]	[]	[93277429]	[]
755_1431	chr19	44914954	44915354	+	1000	84.0	[10.880985]	[107]	[]	[]	[44915157]	[]
755_14314	chr15	39933493	39933893	+	581	25.0	[9.08557]	[98]	[]	[]	[39933680]	[]
755_1434	chr20	35771743	35772143	+	1000	84.0	[8.745255]	[111]	[10.880985]	[113]	[35771935]	[35771937]
755_1436	chr22	29470378	29470778	+	1000	84.0	[9.08557]	[91]	[]	[]	[29470562]	[]
755_14375	chr17	35088564	35088964	+	559	25.0	[10.880985]	[144]	[]	[]	[35088757]	[]
755_14390	chr17	65164168	65164568	+	584	25.0	[]	[]	[10.880985]	[131]	[]	[65164368]
755_14410	chr18	25538174	25538574	+	657	25.0	[10.880985]	[104]	[10.880985]	[106]	[25538375]	[25538377]
755_14412	chr18	79784006	79784406	+	623	25.0	[10.880985]	[107]	[9.08557]	[137]	[79784209]	[79784239]
755_14415	chr19	3743374	3743774	+	724	25.0	[8.028987]	[91]	[]	[]	[3743558]	[]
755_14418	chr19	4403246	4403646	+	650	25.0	[6.94984]	[212]	[]	[]	[4403489]	[]
755_14433	chr19	33521584	33521984	+	684	25.0	[]	[]	[9.08557, 9.08557]	[93, 110]	[]	[33521776, 33521793]
755_14434	chr19	34254363	34254763	+	631	25.0	[]	[]	[8.745255]	[113]	[]	[34254552]
755_14449	chr19	49145484	49145884	+	663	25.0	[10.880985]	[105]	[10.880985]	[107]	[49145681]	[49145683]
755_1445	chrUn_GL000224v1	4250	4650	+	1000	84.0	[]	[]	[9.08557]	[52]	[]	[4402]
755_14462	chr2	9201128	9201528	+	541	25.0	[8.028987]	[124]	[]	[]	[9201350]	[]
755_14469	chr2	47323123	47323523	+	616	25.0	[]	[]	[10.880985]	[171]	[]	[47323356]
755_14470	chr2	47520838	47521238	+	673	25.0	[9.08557]	[110]	[]	[]	[47520993]	[]
755_14471	chr2	53970825	53971225	+	637	25.0	[9.08557]	[98]	[]	[]	[53971019]	[]
755_14480	chr2	105617760	105618160	+	664	25.0	[10.880985]	[153]	[]	[]	[105617995]	[]
755_14486	chr2	159616324	159616724	+	603	25.0	[10.880985]	[141]	[10.880985]	[143]	[159616548]	[159616550]
755_14488	chr2	169320554	169320954	+	648	25.0	[]	[]	[9.08557]	[230]	[]	[169320794]
755_14490	chr2	177229464	177229864	+	637	25.0	[8.745255]	[208]	[]	[]	[177229686]	[]
755_14492	chr2	182885786	182886186	+	552	25.0	[10.880985]	[107]	[10.880985]	[109]	[182885978]	[182885980]
755_14519	chr21	42464159	42464559	+	599	25.0	[10.880985, 9.08557]	[134, 151]	[]	[]	[42464381, 42464398]	[]
755_1453	chr12	56158108	56158508	+	1000	83.0	[10.880985]	[106]	[10.880985]	[108]	[56158312]	[56158314]
755_14538	chr22	19501552	19501952	+	729	25.0	[]	[]	[8.745255]	[225]	[]	[19501780]
755_1454	chr12	57430849	57431249	+	1000	83.0	[]	[]	[10.880985, 8.028987]	[97, 118]	[]	[57431037, 57431058]
755_14541	chr22	19761067	19761467	+	613	25.0	[]	[]	[8.028987]	[125]	[]	[19761262]
755_14554	chr22	22239280	22239680	+	644	25.0	[]	[]	[9.08557]	[99]	[]	[22239439]
755_14560	chr22	25333444	25333844	+	545	25.0	[10.880985]	[87]	[]	[]	[25333624]	[]
755_14562	chr22	38514547	38514947	+	671	25.0	[10.880985]	[117]	[10.880985]	[119]	[38514753]	[38514755]
755_14566	chr22	46652073	46652473	+	684	25.0	[10.880985]	[112]	[10.880985]	[114]	[46652281]	[46652283]
755_14567	chr22	50247725	50248125	+	723	25.0	[9.08557, 10.880985]	[107, 124]	[10.880985]	[126]	[50247922, 50247939]	[50247941]
755_1457	chr17	47866907	47867307	+	1000	83.0	[10.880985]	[83]	[]	[]	[47867085]	[]
755_14570	chr3	5188740	5189140	+	610	25.0	[]	[]	[10.880985]	[235]	[]	[5188980]
755_1459	chr19	1542666	1543066	+	1000	83.0	[10.880985]	[103]	[10.880985]	[105]	[1542861]	[1542863]
755_14593	chr3	146544459	146544859	+	735	25.0	[8.745255]	[105]	[]	[]	[146544660]	[]
755_14596	chr3	194489869	194490269	+	687	25.0	[10.880985]	[113]	[10.880985]	[115]	[194490061]	[194490063]
755_1460	chr19	1885322	1885722	+	1000	83.0	[9.08557]	[119]	[]	[]	[1885519]	[]
755_14607	chr4	74278506	74278906	+	673	25.0	[10.880985]	[115]	[]	[]	[74278714]	[]
755_14609	chr4	133148970	133149370	+	615	25.0	[10.880985]	[108]	[]	[]	[133149170]	[]
755_14612	chr5	207738	208138	+	622	25.0	[9.08557]	[99]	[10.880985]	[115]	[207918]	[207934]
755_1463	chr19	55516906	55517306	+	1000	83.0	[10.880985]	[104]	[]	[]	[55517106]	[]
755_1464	chr2	64524123	64524523	+	1000	83.0	[10.880985]	[103]	[]	[]	[64524301]	[]
755_14642	chr6	3160069	3160469	+	689	25.0	[9.08557]	[131]	[]	[]	[3160287]	[]
755_1465	chr22	21555946	21556346	+	1000	83.0	[]	[]	[10.880985]	[183]	[]	[21556159]
755_1466	chr22	41682301	41682701	+	1000	83.0	[9.08557, 10.880985]	[82, 106]	[8.745255]	[149]	[41682476, 41682500]	[41682543]
755_1470	chr6	2245482	2245882	+	1000	83.0	[]	[]	[9.08557, 9.08557]	[97, 106]	[]	[2245679, 2245688]
755_14709	chr6	169901121	169901521	+	674	25.0	[8.028987, 8.028987]	[163, 197]	[]	[]	[169901308, 169901342]	[]
755_14763	chr7	130160232	130160632	+	699	25.0	[]	[]	[8.745255]	[195]	[]	[130160478]
755_14770	chr7	135817690	135818090	+	587	25.0	[8.745255]	[90]	[10.880985]	[92]	[135817854]	[135817856]
755_1478	chr10	124916521	124916921	+	1000	82.0	[10.880985]	[139]	[10.880985]	[141]	[124916750]	[124916752]
755_14787	chr7	151115768	151116168	+	554	25.0	[]	[]	[8.028987]	[116]	[]	[151115981]
755_14789	chr7	151182574	151182974	+	620	25.0	[8.028987]	[205]	[]	[]	[151182824]	[]
755_14800	chr7	158618257	158618657	+	618	25.0	[]	[]	[10.880985]	[110]	[]	[158618442]
755_14803	chr7	158864862	158865262	+	582	25.0	[]	[]	[9.08557]	[64]	[]	[158865017]
755_14831	chr9	104775377	104775777	+	617	25.0	[]	[]	[9.08557]	[87]	[]	[104775534]
755_14854	chrX	120575677	120576077	+	601	25.0	[10.880985, 10.880985]	[103, 146]	[10.880985]	[105]	[120575832, 120575875]	[120575834]
755_14868	chr1	11654083	11654483	+	578	24.0	[9.08557]	[64]	[]	[]	[11654240]	[]
755_1491	chr7	155206451	155206851	+	1000	82.0	[10.880985]	[98]	[10.880985]	[100]	[155206648]	[155206650]
755_1493	chr8	63168350	63168750	+	1000	82.0	[10.880985]	[66]	[10.880985]	[139]	[63168502]	[63168575]
755_14937	chr1	204989256	204989656	+	566	24.0	[]	[]	[9.08557]	[78]	[]	[204989430]
755_1494	chr8	100721955	100722355	+	1000	82.0	[9.08557]	[103]	[9.08557]	[125]	[100722152]	[100722174]
755_14941	chr1	206680303	206680703	+	613	24.0	[]	[]	[10.880985]	[112]	[]	[206680504]
755_14946	chr1	218345037	218345437	+	565	24.0	[]	[]	[10.880985]	[158]	[]	[218345265]
755_14963	chr10	34758359	34758759	+	615	24.0	[]	[]	[10.880985]	[117]	[]	[34758559]
755_14978	chr10	72238360	72238760	+	569	24.0	[]	[]	[10.880985]	[82]	[]	[72238539]
755_14983	chr10	75269558	75269958	+	582	24.0	[8.745255]	[189]	[9.08557]	[152]	[75269800]	[75269763]
755_15008	chr11	108120935	108121335	+	547	24.0	[]	[]	[10.880985]	[123]	[]	[108121156]
755_15014	chr12	76747219	76747619	+	561	24.0	[10.880985]	[139]	[10.880985]	[141]	[76747441]	[76747443]
755_1506	chr14	102319501	102319901	+	1000	81.0	[10.880985]	[119]	[]	[]	[102319705]	[]
755_1509	chr17	7014644	7015044	+	1000	81.0	[10.880985]	[119]	[10.880985]	[121]	[7014859]	[7014861]
755_15090	chr15	91021896	91022296	+	561	24.0	[]	[]	[9.08557]	[139]	[]	[91022135]
755_15102	chr16	19107771	19108171	+	617	24.0	[9.08557]	[95]	[]	[]	[19107951]	[]
755_15106	chr16	25015243	25015643	+	581	24.0	[]	[]	[8.028987]	[102]	[]	[25015396]
755_15112	chr16	67546942	67547342	+	583	24.0	[]	[]	[9.08557]	[135]	[]	[67547167]
755_15116	chr16	85200339	85200739	+	595	24.0	[10.880985]	[160]	[]	[]	[85200583]	[]
755_15132	chr17	21099313	21099713	+	567	24.0	[6.94984]	[90]	[]	[]	[21099491]	[]
755_15140	chr17	39401340	39401740	+	638	24.0	[9.08557]	[132]	[]	[]	[39401512]	[]
755_15152	chr17	77324951	77325351	+	625	24.0	[10.880985]	[163]	[]	[]	[77325145]	[]
755_15157	chr17	82336493	82336893	+	607	24.0	[]	[]	[8.028987]	[129]	[]	[82336694]
755_15164	chr18	25873807	25874207	+	623	24.0	[10.880985]	[144]	[10.880985]	[146]	[25874036]	[25874038]
755_15206	chr19	47383377	47383777	+	543	24.0	[10.880985]	[68]	[]	[]	[47383533]	[]
755_15211	chr19	50878800	50879200	+	542	24.0	[9.08557]	[137]	[]	[]	[50879008]	[]
755_15217	chr19	56404616	56405016	+	542	24.0	[]	[]	[10.880985]	[129]	[]	[56404835]
755_15219	chr2	15562571	15562971	+	548	24.0	[]	[]	[10.880985]	[107]	[]	[15562768]
755_1522	chr7	100611826	100612226	+	1000	81.0	[8.745255]	[121]	[10.880985]	[123]	[100612033]	[100612035]
755_15222	chr2	30284006	30284406	+	646	24.0	[10.880985]	[163]	[]	[]	[30284226]	[]
755_1523	chr7	152436557	152436957	+	1000	81.0	[9.08557]	[67]	[]	[]	[152436722]	[]
755_1530	chr12	15348490	15348890	+	1000	80.0	[9.08557, 10.880985]	[97, 110]	[]	[]	[15348687, 15348700]	[]
755_15306	chr3	9715782	9716182	+	600	24.0	[9.08557]	[121]	[]	[]	[9715975]	[]
755_15318	chr3	38725675	38726075	+	581	24.0	[8.028987]	[118]	[]	[]	[38725883]	[]
755_15322	chr3	51983895	51984295	+	618	24.0	[9.08557]	[128]	[]	[]	[51984102]	[]
755_15332	chr4	2241853	2242253	+	599	24.0	[]	[]	[9.08557]	[109]	[]	[2242040]
755_15349	chr5	80256045	80256445	+	557	24.0	[]	[]	[9.08557]	[83]	[]	[80256204]
755_15352	chr5	104179046	104179446	+	576	24.0	[]	[]	[10.880985]	[105]	[]	[104179238]
755_15365	chr6	2505611	2506011	+	638	24.0	[10.880985]	[114]	[]	[]	[2505807]	[]
755_1542	chr4	129093423	129093823	+	1000	80.0	[6.94984]	[109]	[9.08557]	[85]	[129093632]	[129093608]
755_15438	chr6	166487152	166487552	+	569	24.0	[10.880985]	[118]	[10.880985]	[120]	[166487351]	[166487353]
755_1545	chr6	31862906	31863306	+	1000	80.0	[]	[]	[10.880985]	[103]	[]	[31863107]
755_15459	chr7	105637714	105638114	+	562	24.0	[]	[]	[8.028987]	[211]	[]	[105637957]
755_1547	chr9	122940729	122941129	+	1000	80.0	[]	[]	[8.028987]	[92]	[]	[122940919]
755_15494	chr7	147308317	147308717	+	577	24.0	[8.028987]	[190]	[]	[]	[147308559]	[]
755_15505	chr7	152383650	152384050	+	587	24.0	[10.880985]	[184]	[8.028987]	[163]	[152383884]	[152383863]
755_1551	chr1	23168675	23169075	+	1000	79.0	[10.880985]	[113]	[10.880985]	[115]	[23168879]	[23168881]
755_15511	chr7	158724608	158725008	+	580	24.0	[8.028987]	[163]	[]	[]	[158724848]	[]
755_15530	chr8	128035330	128035730	+	558	24.0	[8.028987]	[145]	[]	[]	[128035525]	[]
755_15534	chr9	72365067	72365467	+	579	24.0	[10.880985]	[189]	[9.08557]	[143]	[72365314]	[72365268]
755_15561	chr1	2277527	2277927	+	556	23.0	[]	[]	[10.880985]	[159]	[]	[2277712]
755_15574	chr1	37689736	37690136	+	556	23.0	[]	[]	[9.08557]	[148]	[]	[37689961]
755_15587	chr1	183921816	183922216	+	585	23.0	[9.08557]	[103]	[]	[]	[183921993]	[]
755_1560	chr17	29294137	29294537	+	1000	79.0	[]	[]	[10.880985]	[111]	[]	[29294336]
755_15621	chr12	131434546	131434946	+	563	23.0	[8.028987]	[144]	[]	[]	[131434783]	[]
755_15629	chr13	91298722	91299122	+	551	23.0	[]	[]	[8.745255]	[101]	[]	[91298906]
755_1563	chr19	41321756	41322156	+	1000	79.0	[10.880985]	[116]	[10.880985]	[118]	[41321967]	[41321969]
755_1564	chr19	42255042	42255442	+	1000	79.0	[]	[]	[10.880985]	[78]	[]	[42255200]
755_1565	chr19	55005959	55006359	+	1000	79.0	[10.880985]	[136]	[10.880985]	[138]	[55006179]	[55006181]
755_15658	chr17	80633064	80633464	+	550	23.0	[]	[]	[8.745255]	[182]	[]	[80633307]
755_1567	chr2	151409567	151409967	+	1000	79.0	[9.08557]	[106]	[]	[]	[151409760]	[]
755_1569	chr20	62088463	62088863	+	1000	79.0	[10.880985]	[110]	[]	[]	[62088671]	[]
755_15723	chr6	150112232	150112632	+	590	23.0	[10.880985]	[144]	[]	[]	[150112430]	[]
755_15777	chrX	130524105	130524505	+	543	23.0	[10.880985]	[124]	[9.08557]	[139]	[130524310]	[130524325]
755_1578	chr7	6348760	6349160	+	1000	79.0	[10.880985]	[117]	[10.880985]	[119]	[6348967]	[6348969]
755_1581	chr8	30082110	30082510	+	1000	79.0	[]	[]	[10.880985]	[93]	[]	[30082293]
755_1582	chr8	48008201	48008601	+	1000	79.0	[9.08557, 9.08557]	[71, 102]	[]	[]	[48008368, 48008399]	[]
755_1583	chr1	21488723	21489123	+	1000	78.0	[10.880985]	[112]	[]	[]	[21488919]	[]
755_1584	chr1	70354840	70355240	+	1000	78.0	[9.08557]	[88]	[]	[]	[70355022]	[]
755_1593	chr12	124940569	124940969	+	1000	78.0	[9.08557]	[83]	[]	[]	[124940751]	[]
755_1594	chr14	74019161	74019561	+	1000	78.0	[]	[]	[10.880985]	[85]	[]	[74019332]
755_1597	chr17	36545373	36545773	+	1000	78.0	[6.94984]	[123]	[]	[]	[36545591]	[]
755_160	chr17	81119591	81119991	+	1000	286.0	[10.880985, 8.028987]	[76, 104]	[10.880985, 9.08557]	[78, 134]	[81119762, 81119790]	[81119764, 81119820]
755_1612	chr7	117019979	117020379	+	1000	78.0	[10.880985]	[106]	[10.880985]	[108]	[117020183]	[117020185]
755_1621	chr1	212608492	212608892	+	1000	77.0	[8.745255]	[101]	[10.880985]	[103]	[212608671]	[212608673]
755_1623	chr10	91409853	91410253	+	1000	77.0	[]	[]	[8.028987]	[103]	[]	[91410054]
755_1626	chr15	63504359	63504759	+	1000	77.0	[9.08557]	[145]	[]	[]	[63504600]	[]
755_1631	chr19	11535986	11536386	+	1000	77.0	[10.880985]	[110]	[10.880985]	[112]	[11536179]	[11536181]
755_1633	chr2	156332649	156333049	+	1000	77.0	[10.880985]	[116]	[10.880985]	[118]	[156332851]	[156332853]
755_1637	chr22	50118576	50118976	+	1000	77.0	[10.880985]	[92]	[10.880985]	[94]	[50118767]	[50118769]
755_1639	chr5	121961638	121962038	+	1000	77.0	[]	[]	[9.08557]	[144]	[]	[121961879]
755_1650	chr1	27659979	27660379	+	1000	76.0	[8.745255]	[118]	[10.880985]	[120]	[27660179]	[27660181]
755_1652	chr1	169894108	169894508	+	1000	76.0	[10.880985]	[109]	[10.880985]	[111]	[169894315]	[169894317]
755_1653	chr1	224113896	224114296	+	1000	76.0	[9.08557]	[81]	[]	[]	[224114070]	[]
755_1655	chr11	16604361	16604761	+	1000	76.0	[]	[]	[10.880985]	[94]	[]	[16604550]
755_1657	chr14	49586335	49586735	+	1000	76.0	[10.880985]	[113]	[10.880985]	[115]	[49586529]	[49586531]
755_1658	chr16	89874082	89874482	+	1000	76.0	[9.08557]	[128]	[]	[]	[89874290]	[]
755_1659	chr17	2050279	2050679	+	1000	76.0	[10.880985, 10.880985]	[105, 121]	[10.880985, 10.880985]	[107, 123]	[2050478, 2050494]	[2050480, 2050496]
755_1661	chr17	46835893	46836293	+	1000	76.0	[10.880985]	[100]	[]	[]	[46836092]	[]
755_1666	chr2	27380629	27381029	+	1000	76.0	[8.028987]	[175]	[]	[]	[27380866]	[]
755_1670	chr21	6499039	6499439	+	1000	76.0	[]	[]	[10.880985]	[107]	[]	[6499244]
755_1671	chr21	39348450	39348850	+	1000	76.0	[10.880985]	[123]	[10.880985]	[125]	[39348666]	[39348668]
755_1679	chr5	140107559	140107959	+	1000	76.0	[10.880985, 6.94984]	[118, 152]	[]	[]	[140107761, 140107795]	[]
755_1681	chr7	5592568	5592968	+	1000	76.0	[10.880985]	[99]	[10.880985]	[101]	[5592767]	[5592769]
755_1682	chr7	66920919	66921319	+	1000	76.0	[8.028987]	[134]	[]	[]	[66921132]	[]
755_1684	chr8	100951892	100952292	+	1000	76.0	[10.880985]	[124]	[10.880985]	[126]	[100952114]	[100952116]
755_1693	chr10	78043731	78044131	+	1000	75.0	[]	[]	[10.880985, 10.880985]	[111, 125]	[]	[78043934, 78043948]
755_1699	chr17	7561727	7562127	+	1000	75.0	[10.880985]	[94]	[]	[]	[7561920]	[]
755_170	chr1	1511860	1512260	+	1000	277.0	[]	[]	[9.08557]	[114]	[]	[1512069]
755_1711	chr2	97094679	97095079	+	1000	75.0	[10.880985]	[103]	[10.880985]	[105]	[97094882]	[97094884]
755_1724	chr6	13429365	13429765	+	1000	75.0	[10.880985]	[83]	[10.880985]	[85]	[13429545]	[13429547]
755_1731	chrX	47619821	47620221	+	1000	75.0	[10.880985]	[100]	[10.880985]	[102]	[47620009]	[47620011]
755_1732	chrX	70433794	70434194	+	1000	75.0	[10.880985]	[120]	[]	[]	[70434008]	[]
755_1737	chr1	154220552	154220952	+	1000	74.0	[]	[]	[9.08557]	[129]	[]	[154220705]
755_1738	chr10	31031653	31032053	+	1000	74.0	[10.880985]	[114]	[9.08557, 10.880985]	[100, 116]	[31031865]	[31031851, 31031867]
755_1739	chr10	40440951	40441351	+	1000	74.0	[9.08557]	[123]	[]	[]	[40441174]	[]
755_1747	chr19	43475221	43475621	+	1000	74.0	[10.880985]	[136]	[8.028987]	[117]	[43475445]	[43475426]
755_1748	chr19	47868878	47869278	+	1000	74.0	[]	[]	[10.880985]	[104]	[]	[47869077]
755_1749	chr19	55634779	55635179	+	1000	74.0	[]	[]	[8.028987]	[131]	[]	[55634998]
755_175	chr2	113756534	113756934	+	1000	274.0	[10.880985]	[92]	[10.880985]	[94]	[113756725]	[113756727]
755_1753	chr3	150408027	150408427	+	1000	74.0	[10.880985]	[101]	[10.880985, 9.08557]	[103, 119]	[150408221]	[150408223, 150408239]
755_1754	chr6	38639982	38640382	+	1000	74.0	[]	[]	[10.880985, 9.08557, 10.880985]	[104, 117, 130]	[]	[38640168, 38640181, 38640194]
755_1755	chr6	85643150	85643550	+	1000	74.0	[10.880985]	[104]	[]	[]	[85643325]	[]
755_1758	chr7	127588177	127588577	+	1000	74.0	[10.880985]	[89]	[]	[]	[127588363]	[]
755_1759	chr9	33510978	33511378	+	1000	74.0	[10.880985]	[107]	[]	[]	[33511177]	[]
755_1765	chr1	200669384	200669784	+	1000	73.0	[]	[]	[10.880985]	[97]	[]	[200669580]
755_1768	chr10	69317266	69317666	+	1000	73.0	[]	[]	[10.880985]	[102]	[]	[69317464]
755_1771	chr12	120291936	120292336	+	1000	73.0	[10.880985]	[107]	[10.880985]	[109]	[120292138]	[120292140]
755_1778	chr20	62386788	62387188	+	1000	73.0	[]	[]	[9.08557]	[105]	[]	[62386983]
755_1783	chr4	141220684	141221084	+	1000	73.0	[10.880985]	[90]	[10.880985]	[92]	[141220874]	[141220876]
755_1789	chr7	116446414	116446814	+	1000	73.0	[8.745255, 10.880985]	[87, 103]	[]	[]	[116446591, 116446607]	[]
755_1790	chr8	3183032	3183432	+	1000	73.0	[]	[]	[10.880985]	[122]	[]	[3183254]
755_1791	chr8	23474228	23474628	+	1000	73.0	[]	[]	[10.880985]	[108]	[]	[23474430]
755_1792	chr8	26382800	26383200	+	1000	73.0	[10.880985]	[133]	[10.880985]	[135]	[26383004]	[26383006]
755_1797	chr1	16904657	16905057	+	1000	72.0	[]	[]	[10.880985]	[106]	[]	[16904855]
755_18	chr12	132144219	132144619	+	1000	527.0	[10.880985, 10.880985]	[99, 124]	[10.880985]	[126]	[132144407, 132144432]	[132144434]
755_1805	chr12	96906982	96907382	+	1000	72.0	[10.880985]	[116]	[10.880985]	[118]	[96907191]	[96907193]
755_1810	chr16	30377655	30378055	+	1000	72.0	[]	[]	[10.880985]	[118]	[]	[30377863]
755_1817	chr18	56638514	56638914	+	1000	72.0	[10.880985]	[99]	[10.880985]	[101]	[56638712]	[56638714]
755_1821	chr19	15379629	15380029	+	1000	72.0	[]	[]	[10.880985]	[118]	[]	[15379832]
755_1830	chr6	27495581	27495981	+	1000	72.0	[]	[]	[10.880985, 10.880985]	[90, 102]	[]	[27495760, 27495772]
755_1832	chr6	35731326	35731726	+	1000	72.0	[10.880985]	[80]	[]	[]	[35731503]	[]
755_1833	chr6	43725149	43725549	+	1000	72.0	[]	[]	[10.880985]	[163]	[]	[43725398]
755_184	chr7	158829425	158829825	+	1000	269.0	[10.880985]	[111]	[10.880985, 10.880985]	[82, 113]	[158829628]	[158829599, 158829630]
755_1843	chr1	108963260	108963660	+	1000	71.0	[]	[]	[8.028987]	[110]	[]	[108963468]
755_1849	chr10	63042249	63042649	+	1000	71.0	[10.880985]	[94]	[10.880985]	[96]	[63042442]	[63042444]
755_1850	chr10	97736906	97737306	+	1000	71.0	[10.880985]	[109]	[10.880985]	[111]	[97737100]	[97737102]
755_1879	chr22	36481418	36481818	+	1000	71.0	[]	[]	[8.028987, 10.880985]	[125, 155]	[]	[36481628, 36481658]
755_1881	chr3	25789788	25790188	+	1000	71.0	[9.08557]	[97]	[]	[]	[25789979]	[]
755_1892	chr1	16076005	16076405	+	1000	70.0	[9.08557]	[91]	[]	[]	[16076194]	[]
755_1893	chr1	28886634	28887034	+	1000	70.0	[10.880985]	[122]	[10.880985]	[124]	[28886852]	[28886854]
755_1903	chr16	2842425	2842825	+	1000	70.0	[]	[]	[10.880985]	[80]	[]	[2842597]
755_1904	chr17	38351625	38352025	+	1000	70.0	[10.880985]	[120]	[]	[]	[38351837]	[]
755_1907	chr19	10289533	10289933	+	1000	70.0	[9.08557]	[103]	[]	[]	[10289731]	[]
755_1912	chr19	45999661	46000061	+	1000	70.0	[10.880985]	[143]	[10.880985]	[145]	[45999890]	[45999892]
755_1918	chr22	21952052	21952452	+	1000	70.0	[9.08557]	[126]	[]	[]	[21952276]	[]
755_1920	chr3	186783070	186783470	+	1000	70.0	[]	[]	[9.08557]	[100]	[]	[186783262]
755_1923	chr6	43629116	43629516	+	1000	70.0	[]	[]	[9.08557]	[135]	[]	[43629316]
755_1929	chr7	152759528	152759928	+	1000	70.0	[10.880985]	[101]	[10.880985]	[103]	[152759727]	[152759729]
755_1932	chrX	152733548	152733948	+	1000	70.0	[9.08557]	[103]	[]	[]	[152733750]	[]
755_1935	chr1	58699889	58700289	+	1000	69.0	[]	[]	[9.08557]	[146]	[]	[58700125]
755_194	chr8	17246663	17247063	+	1000	263.0	[9.08557]	[123]	[]	[]	[17246881]	[]
755_1942	chr13	107941956	107942356	+	1000	69.0	[10.880985]	[61]	[]	[]	[107942114]	[]
755_1949	chr17	70128805	70129205	+	1000	69.0	[9.08557]	[136]	[]	[]	[70129035]	[]
755_195	chr9	33290215	33290615	+	1000	263.0	[10.880985]	[97]	[10.880985]	[99]	[33290410]	[33290412]
755_1951	chr19	2840744	2841144	+	1000	69.0	[10.880985]	[94]	[10.880985]	[96]	[2840938]	[2840940]
755_1952	chr19	2962019	2962419	+	1000	69.0	[10.880985, 8.745255]	[93, 112]	[10.880985, 10.880985]	[95, 114]	[2962201, 2962220]	[2962203, 2962222]
755_1953	chr19	46428727	46429127	+	1000	69.0	[10.880985]	[112]	[10.880985]	[114]	[46428930]	[46428932]
755_197	chr4	121823768	121824168	+	1000	262.0	[10.880985]	[93]	[10.880985]	[95]	[121823957]	[121823959]
755_1972	chr6	33789050	33789450	+	1000	69.0	[10.880985]	[137]	[]	[]	[33789282]	[]
755_1974	chr6	107028061	107028461	+	1000	69.0	[10.880985]	[102]	[]	[]	[107028262]	[]
755_1978	chr7	100538606	100539006	+	1000	69.0	[]	[]	[10.880985]	[145]	[]	[100538835]
755_198	chr12	133181287	133181687	+	1000	261.0	[9.08557]	[89]	[]	[]	[133181475]	[]
755_1980	chr7	154817177	154817577	+	1000	69.0	[10.880985]	[97]	[10.880985]	[99]	[154817363]	[154817365]
755_1992	chr1	152071001	152071401	+	1000	68.0	[10.880985]	[112]	[9.08557]	[133]	[152071207]	[152071228]
755_1993	chr1	156751639	156752039	+	1000	68.0	[9.08557]	[95]	[]	[]	[156751832]	[]
755_1995	chr10	5548830	5549230	+	1000	68.0	[10.880985]	[120]	[10.880985]	[122]	[5549048]	[5549050]
755_1999	chr12	118135881	118136281	+	1000	68.0	[10.880985]	[123]	[]	[]	[118136042]	[]
755_2000	chr13	16688824	16689224	+	1000	68.0	[10.880985]	[51]	[]	[]	[16688975]	[]
755_2008	chr18	51197727	51198127	+	1000	68.0	[10.880985]	[134]	[10.880985]	[121]	[51197948]	[51197935]
755_201	chr19	34734366	34734766	+	1000	260.0	[]	[]	[8.028987]	[122]	[]	[34734587]
755_2011	chr20	50115847	50116247	+	1000	68.0	[]	[]	[10.880985]	[130]	[]	[50116069]
755_2023	chr6	43477344	43477744	+	1000	68.0	[9.08557]	[88]	[]	[]	[43477526]	[]
755_2026	chr8	97775536	97775936	+	1000	68.0	[10.880985]	[103]	[10.880985]	[105]	[97775738]	[97775740]
755_2029	chr9	129625956	129626356	+	1000	68.0	[10.880985]	[93]	[]	[]	[129626143]	[]
755_203	chr7	156893086	156893486	+	1000	260.0	[]	[]	[10.880985, 9.08557]	[79, 101]	[]	[156893258, 156893280]
755_2031	chr9	130978447	130978847	+	1000	68.0	[10.880985]	[152]	[]	[]	[130978667]	[]
755_2048	chr1	228082497	228082897	+	1000	67.0	[10.880985]	[103]	[]	[]	[228082692]	[]
755_2055	chr14	103528993	103529393	+	1000	67.0	[]	[]	[10.880985]	[76]	[]	[103529167]
755_2056	chr17	18781038	18781438	+	1000	67.0	[10.880985]	[128]	[]	[]	[18781255]	[]
