#PeakID(python identify_motif.py ./ENCODE_processed_files/JUNB_idr.fa JUNB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
771_3001	chr22	39965677	39966077	+	902	52.0	[11.291996]	[99]	[7.383095, 13.28149]	[95, 99]	[39965868]	[39965864, 39965868]
771_3002	chr3	4978719	4979119	+	1000	52.0	[7.0198283]	[110]	[9.447621]	[110]	[4978919]	[4978919]
771_3007	chr3	170999751	171000151	+	1000	52.0	[8.646172]	[171]	[11.066511]	[171]	[170999977]	[170999977]
771_3010	chr4	128387014	128387414	+	1000	52.0	[13.712336]	[84]	[10.861151]	[84]	[128387190]	[128387190]
771_3011	chr4	150318882	150319282	+	1000	52.0	[6.725914]	[111]	[9.447061]	[111]	[150319084]	[150319084]
771_302	chr7	134083940	134084340	+	1000	130.0	[15.927315]	[107]	[13.506975]	[107]	[134084141]	[134084141]
771_3020	chr6	22025645	22026045	+	1000	52.0	[10.545317]	[230]	[8.426227]	[230]	[22025892]	[22025892]
771_3026	chr6	34887915	34888315	+	1000	52.0	[9.78519]	[132]	[7.6843505]	[132]	[34888123]	[34888123]
771_3027	chr6	42316002	42316402	+	1000	52.0	[7.3442326, 12.491025]	[93, 155]	[12.4798975]	[155]	[42316183, 42316245]	[42316245]
771_3031	chr6	137811378	137811778	+	933	52.0	[8.646172]	[134]	[11.066511]	[134]	[137811590]	[137811590]
771_3039	chr7	137933565	137933965	+	1000	52.0	[13.061545]	[128]	[10.770802]	[128]	[137933771]	[137933771]
771_304	chr8	100900402	100900802	+	1000	130.0	[15.927315]	[96]	[13.506975]	[96]	[100900596]	[100900596]
771_3055	chrX	68571738	68572138	+	1000	52.0	[13.061545, 10.861151]	[95, 111]	[10.770802, 13.712336]	[95, 111]	[68571931, 68571947]	[68571931, 68571947]
771_3058	chr1	14929466	14929866	+	1000	51.0	[8.646172]	[106]	[11.066511]	[106]	[14929664]	[14929664]
771_3059	chr1	15415922	15416322	+	1000	51.0	[8.124977]	[103]	[10.846566]	[103]	[15416113]	[15416113]
771_306	chr1	143264064	143264464	+	1000	129.0	[6.580194]	[140]	[6.991077]	[140]	[143264304]	[143264304]
771_3061	chr1	24149832	24150232	+	1000	51.0	[13.191141, 10.545317]	[103, 116]	[10.641206, 8.426227]	[103, 116]	[24150021, 24150034]	[24150021, 24150034]
771_3068	chr1	59020182	59020582	+	1000	51.0	[10.861151]	[123]	[13.712336]	[123]	[59020389]	[59020389]
771_3069	chr1	65260839	65261239	+	840	51.0	[10.861151, 10.846566]	[116, 132]	[13.712336, 8.124977]	[116, 132]	[65261055, 65261071]	[65261055, 65261071]
771_3071	chr1	109762953	109763353	+	1000	51.0	[13.061545]	[102]	[10.770802]	[102]	[109763136]	[109763136]
771_3074	chr1	156126288	156126688	+	1000	51.0	[10.846566]	[121]	[8.124977]	[121]	[156126480]	[156126480]
771_308	chr14	22536890	22537290	+	1000	129.0	[10.641206, 8.646172, 10.770802]	[100, 111, 158]	[13.191141, 11.066511, 13.061545]	[100, 111, 158]	[22537072, 22537083, 22537130]	[22537072, 22537083, 22537130]
771_3084	chr10	70578376	70578776	+	1000	51.0	[8.124977]	[119]	[10.846566]	[119]	[70578593]	[70578593]
771_3085	chr11	27392767	27393167	+	1000	51.0	[11.291996]	[151]	[13.28149]	[151]	[27393005]	[27393005]
771_3095	chr11	124096338	124096738	+	1000	51.0	[8.124977]	[104]	[10.846566]	[104]	[124096541]	[124096541]
771_3101	chr12	65655107	65655507	+	1000	51.0	[13.712336]	[115]	[10.861151]	[115]	[65655320]	[65655320]
771_3102	chr12	98754001	98754401	+	1000	51.0	[10.641206]	[154]	[13.191141]	[154]	[98754235]	[98754235]
771_3104	chr12	108691701	108692101	+	1000	51.0	[8.646172]	[117]	[11.066511]	[117]	[108691882]	[108691882]
771_3111	chr17	1589975	1590375	+	972	51.0	[9.447061, 10.325372]	[99, 109]	[6.725914, 7.9050317]	[99, 109]	[1590141, 1590151]	[1590141, 1590151]
771_3114	chr17	77450329	77450729	+	1000	51.0	[11.066511]	[110]	[8.646172]	[110]	[77450524]	[77450524]
771_3117	chr18	23710221	23710621	+	1000	51.0	[9.462089]	[89]	[12.31283]	[89]	[23710410]	[23710410]
771_3119	chr19	6457837	6458237	+	1000	51.0	[13.506975]	[169]	[15.927315]	[169]	[6458071]	[6458071]
771_3131	chr2	127700551	127700951	+	1000	51.0	[10.641206]	[85]	[13.191141]	[85]	[127700735]	[127700735]
771_3133	chr20	23156140	23156540	+	687	51.0	[9.440167, 13.28149]	[55, 97]	[7.027282, 11.291996]	[55, 97]	[23156292, 23156334]	[23156292, 23156334]
771_3141	chr22	36331515	36331915	+	1000	51.0	[13.191141]	[136]	[10.641206]	[136]	[36331702]	[36331702]
771_3148	chr3	75432839	75433239	+	1000	51.0	[10.861151, 7.4738283, 9.462089]	[112, 131, 146]	[13.712336, 12.31283]	[112, 146]	[75433047, 75433066, 75433081]	[75433047, 75433081]
771_3154	chr5	78530353	78530753	+	1000	51.0	[8.426227]	[132]	[10.545317]	[132]	[78530579]	[78530579]
771_3156	chr5	128038657	128039057	+	1000	51.0	[11.291996]	[118]	[13.28149]	[118]	[128038870]	[128038870]
771_3159	chr6	15922579	15922979	+	896	51.0	[8.646172]	[99]	[11.066511]	[99]	[15922769]	[15922769]
771_3162	chr6	20417893	20418293	+	1000	51.0	[6.3543315]	[211]	[]	[]	[20418141]	[]
771_317	chr6	14743961	14744361	+	1000	127.0	[11.066511, 10.846566]	[90, 102]	[8.646172, 8.124977]	[90, 102]	[14744149, 14744161]	[14744149, 14744161]
771_3171	chr6	52503911	52504311	+	1000	51.0	[11.291996]	[154]	[13.28149]	[154]	[52504140]	[52504140]
771_3172	chr6	105810531	105810931	+	1000	51.0	[6.91942, 13.191141]	[60, 97]	[10.641206]	[97]	[105810689, 105810726]	[105810726]
771_3181	chr7	107879408	107879808	+	1000	51.0	[15.927315]	[138]	[13.506975]	[138]	[107879626]	[107879626]
771_3182	chr7	111735634	111736034	+	1000	51.0	[11.066511]	[139]	[8.646172]	[139]	[111735841]	[111735841]
771_3183	chr7	112573761	112574161	+	1000	51.0	[11.291996]	[152]	[13.28149]	[152]	[112574000]	[112574000]
771_3186	chr7	128827422	128827822	+	1000	51.0	[8.124977]	[127]	[10.846566]	[127]	[128827620]	[128827620]
771_3187	chr7	140517888	140518288	+	1000	51.0	[]	[]	[7.4738283]	[83]	[]	[140518043]
771_3189	chr7	151404191	151404591	+	1000	51.0	[8.646172]	[119]	[11.066511]	[119]	[151404405]	[151404405]
771_3191	chr8	90670818	90671218	+	1000	51.0	[10.770802]	[154]	[7.824515, 13.061545]	[114, 154]	[90671068]	[90671028, 90671068]
771_3203	chr1	15352450	15352850	+	1000	50.0	[13.28149, 7.232081]	[109, 134]	[11.291996]	[109]	[15352648, 15352673]	[15352648]
771_321	chr3	197031465	197031865	+	1000	126.0	[13.712336]	[119]	[10.861151]	[119]	[197031675]	[197031675]
771_3216	chr1	173393073	173393473	+	1000	50.0	[11.291996]	[162]	[13.28149]	[162]	[173393298]	[173393298]
771_3226	chr10	110501235	110501635	+	1000	50.0	[15.927315]	[117]	[13.506975]	[117]	[110501450]	[110501450]
771_3227	chr10	117007073	117007473	+	687	50.0	[13.506975, 13.191141]	[77, 87]	[15.927315, 10.641206]	[77, 87]	[117007239, 117007249]	[117007239, 117007249]
771_3228	chr11	2912536	2912936	+	1000	50.0	[8.124977, 13.712336]	[84, 122]	[10.846566, 10.861151]	[84, 122]	[2912720, 2912758]	[2912720, 2912758]
771_3236	chr12	27975113	27975513	+	1000	50.0	[12.183796]	[136]	[9.885598]	[136]	[27975323]	[27975323]
771_3237	chr12	56581819	56582219	+	675	50.0	[10.846566]	[139]	[8.124977]	[139]	[56582025]	[56582025]
771_324	chr8	29249909	29250309	+	1000	126.0	[11.066511]	[146]	[8.646172]	[146]	[29250129]	[29250129]
771_3242	chr14	67418880	67419280	+	977	50.0	[10.846566]	[98]	[8.124977]	[98]	[67419071]	[67419071]
771_3243	chr14	73759930	73760330	+	1000	50.0	[13.191141]	[94]	[10.641206]	[94]	[73760110]	[73760110]
771_3249	chr17	28735241	28735641	+	1000	50.0	[10.770802]	[146]	[13.061545]	[146]	[28735463]	[28735463]
771_325	chr8	41792395	41792795	+	1000	126.0	[9.968816, 10.641206]	[78, 89]	[7.2397733, 13.191141]	[78, 89]	[41792570, 41792581]	[41792570, 41792581]
771_3252	chr17	80833041	80833441	+	1000	50.0	[13.712336]	[123]	[10.861151]	[123]	[80833260]	[80833260]
771_3253	chr17	82267564	82267964	+	1000	50.0	[13.712336]	[87]	[10.861151]	[87]	[82267740]	[82267740]
771_326	chr15	67091235	67091635	+	1000	125.0	[8.646172]	[102]	[11.066511]	[102]	[67091436]	[67091436]
771_3266	chr2	6885969	6886369	+	1000	50.0	[10.846566]	[87]	[8.124977]	[87]	[6886148]	[6886148]
771_3270	chr2	43178888	43179288	+	1000	50.0	[13.191141]	[112]	[10.641206]	[112]	[43179083]	[43179083]
771_3272	chr2	85413832	85414232	+	1000	50.0	[8.426227]	[164]	[10.545317]	[164]	[85414068]	[85414068]
771_3274	chr2	150133613	150134013	+	1000	50.0	[10.641206, 15.927315]	[134, 144]	[13.191141, 13.506975]	[134, 144]	[150133819, 150133829]	[150133819, 150133829]
771_3276	chr2	171687770	171688170	+	1000	50.0	[13.712336]	[177]	[10.861151]	[177]	[171688009]	[171688009]
771_3286	chr22	20279687	20280087	+	1000	50.0	[10.846566]	[115]	[8.124977]	[115]	[20279874]	[20279874]
771_329	chr8	90187667	90188067	+	1000	125.0	[15.927315, 7.246666]	[112, 125]	[13.506975, 9.667448]	[112, 125]	[90187873, 90187886]	[90187873, 90187886]
771_3295	chr3	156781618	156782018	+	583	50.0	[8.124977]	[55]	[10.846566]	[55]	[156781770]	[156781770]
771_3313	chr6	44247403	44247803	+	1000	50.0	[10.846566]	[84]	[8.124977]	[84]	[44247579]	[44247579]
771_3314	chr6	52390399	52390799	+	1000	50.0	[11.066511]	[90]	[8.646172]	[90]	[52390585]	[52390585]
771_3316	chr6	161273976	161274376	+	1000	50.0	[10.861151]	[142]	[13.712336]	[142]	[161274205]	[161274205]
771_3317	chr7	604382	604782	+	1000	50.0	[10.770802]	[122]	[13.061545]	[122]	[604598]	[604598]
771_332	chr1	11797868	11798268	+	1000	124.0	[]	[]	[7.3442326]	[70]	[]	[11798022]
771_3321	chr7	30146208	30146608	+	1000	50.0	[12.31283]	[106]	[9.462089]	[106]	[30146394]	[30146394]
771_3323	chr7	76359251	76359651	+	1000	50.0	[7.109026]	[219]	[7.399148]	[219]	[76359487]	[76359487]
771_3328	chr8	37737587	37737987	+	1000	50.0	[10.861151]	[160]	[13.712336]	[160]	[37737805]	[37737805]
771_334	chr1	30823995	30824395	+	1000	124.0	[8.646172]	[110]	[11.066511]	[110]	[30824192]	[30824192]
771_3340	chr1	1305500	1305900	+	1000	49.0	[13.061545]	[169]	[10.770802]	[169]	[1305743]	[1305743]
771_3342	chr1	14826208	14826608	+	1000	49.0	[13.506975]	[99]	[15.927315]	[99]	[14826398]	[14826398]
771_3347	chr1	39086329	39086729	+	1000	49.0	[7.47152, 15.927315, 7.4553385]	[125, 141, 179]	[13.506975]	[141]	[39086515, 39086531, 39086569]	[39086531]
771_3348	chr1	39183705	39184105	+	1000	49.0	[13.712336]	[176]	[10.861151]	[176]	[39183932]	[39183932]
771_3350	chr1	45012762	45013162	+	1000	49.0	[11.136225]	[94]	[7.771173]	[94]	[45012933]	[45012933]
771_3352	chr1	45500086	45500486	+	1000	49.0	[9.447621]	[111]	[7.0198283]	[111]	[45500260]	[45500260]
771_3363	chr1	172451082	172451482	+	1000	49.0	[10.641206]	[150]	[13.191141]	[150]	[172451307]	[172451307]
771_3367	chr1	209884642	209885042	+	1000	49.0	[8.426227]	[124]	[6.500429, 10.545317]	[97, 124]	[209884847]	[209884820, 209884847]
771_3371	chr10	22503779	22504179	+	1000	49.0	[6.955682, 11.291996]	[79, 99]	[6.889872, 13.28149]	[79, 99]	[22503953, 22503973]	[22503953, 22503973]
771_3372	chr10	22630559	22630959	+	1000	49.0	[13.28149]	[207]	[11.291996]	[207]	[22630807]	[22630807]
771_3375	chr10	73649042	73649442	+	1000	49.0	[]	[]	[8.921245]	[100]	[]	[73649240]
771_3378	chr11	34371393	34371793	+	1000	49.0	[13.061545, 7.4738283, 13.712336]	[108, 141, 171]	[10.770802, 10.861151]	[108, 171]	[34371580, 34371613, 34371643]	[34371580, 34371643]
771_3383	chr11	61890461	61890861	+	1000	49.0	[8.646172]	[146]	[11.066511]	[146]	[61890685]	[61890685]
771_3389	chr12	93922436	93922836	+	1000	49.0	[13.28149]	[177]	[11.291996]	[177]	[93922677]	[93922677]
771_340	chr6	43798825	43799225	+	1000	124.0	[7.6843505, 10.861151, 13.061545]	[51, 94, 105]	[9.78519, 13.712336, 10.770802]	[51, 94, 105]	[43798976, 43799019, 43799030]	[43798976, 43799019, 43799030]
771_3418	chr19	18341122	18341522	+	1000	49.0	[8.426227]	[116]	[10.545317]	[116]	[18341328]	[18341328]
771_3424	chr2	23757681	23758081	+	846	49.0	[12.491025]	[92]	[12.4798975]	[92]	[23757871]	[23757871]
771_3427	chr2	71882867	71883267	+	1000	49.0	[9.440167]	[60]	[7.027282]	[60]	[71883019]	[71883019]
771_3433	chr20	22921892	22922292	+	1000	49.0	[13.506975]	[126]	[6.4181166, 15.927315]	[85, 126]	[22922095]	[22922054, 22922095]
771_344	chr19	9075593	9075993	+	1000	123.0	[13.28149]	[95]	[11.291996]	[95]	[9075760]	[9075760]
771_3446	chr22	28741593	28741993	+	1000	49.0	[13.28149]	[88]	[11.291996]	[88]	[28741760]	[28741760]
771_3449	chr3	4983982	4984382	+	1000	49.0	[11.066511]	[109]	[8.646172]	[109]	[4984187]	[4984187]
771_3450	chr3	5441958	5442358	+	1000	49.0	[12.4798975]	[198]	[12.491025]	[198]	[5442201]	[5442201]
771_3460	chr4	73832543	73832943	+	1000	49.0	[8.124977]	[103]	[10.846566]	[103]	[73832741]	[73832741]
771_3462	chr4	119212974	119213374	+	1000	49.0	[7.677511]	[171]	[9.236603]	[171]	[119213219]	[119213219]
771_3465	chr5	89313765	89314165	+	1000	49.0	[15.927315]	[143]	[13.506975]	[143]	[89313980]	[89313980]
771_3466	chr6	3247640	3248040	+	1000	49.0	[13.712336]	[108]	[10.861151]	[108]	[3247847]	[3247847]
771_3478	chr6	36827497	36827897	+	1000	49.0	[10.861151]	[125]	[13.712336]	[125]	[36827696]	[36827696]
771_348	chr4	81421444	81421844	+	1000	123.0	[13.712336]	[97]	[10.861151]	[97]	[81421636]	[81421636]
771_349	chr7	106718174	106718574	+	1000	123.0	[6.8162637]	[123]	[10.097851]	[123]	[106718366]	[106718366]
771_3495	chr8	29225654	29226054	+	1000	49.0	[7.232081]	[117]	[]	[]	[29225839]	[]
771_3499	chr8	115673414	115673814	+	1000	49.0	[10.770802]	[104]	[13.061545]	[104]	[115673610]	[115673610]
771_3510	chrX	154409220	154409620	+	846	49.0	[8.646172]	[116]	[11.066511]	[116]	[154409420]	[154409420]
771_3515	chr1	26677460	26677860	+	1000	48.0	[10.861151]	[107]	[13.712336]	[107]	[26677623]	[26677623]
771_3523	chr1	145877887	145878287	+	1000	48.0	[13.28149]	[98]	[11.291996]	[98]	[145878083]	[145878083]
771_3525	chr1	166910395	166910795	+	980	48.0	[11.291996]	[177]	[13.28149]	[177]	[166910636]	[166910636]
771_353	chr3	14432175	14432575	+	1000	122.0	[8.426227]	[171]	[10.545317]	[171]	[14432414]	[14432414]
771_3533	chr1	234869496	234869896	+	1000	48.0	[8.646172]	[105]	[11.066511]	[105]	[234869688]	[234869688]
771_3540	chr10	69088871	69089271	+	1000	48.0	[7.2397733, 8.490399]	[161, 171]	[9.968816]	[161]	[69089094, 69089104]	[69089094]
771_3543	chr10	102646273	102646673	+	1000	48.0	[10.861151]	[99]	[13.712336]	[99]	[102646471]	[102646471]
771_3545	chr10	119658252	119658652	+	1000	48.0	[10.846566, 13.061545]	[72, 129]	[8.124977, 10.770802]	[72, 129]	[119658407, 119658464]	[119658407, 119658464]
771_3547	chr11	47515274	47515674	+	1000	48.0	[8.646172]	[133]	[11.066511]	[133]	[47515483]	[47515483]
771_355	chr1	182236136	182236536	+	1000	121.0	[12.491025]	[121]	[12.4798975]	[121]	[182236339]	[182236339]
771_3552	chr11	118608415	118608815	+	991	48.0	[13.191141]	[112]	[10.641206]	[112]	[118608615]	[118608615]
771_3555	chr12	47705790	47706190	+	1000	48.0	[11.066511]	[172]	[8.646172]	[172]	[47706020]	[47706020]
771_3559	chr13	41194236	41194636	+	1000	48.0	[10.545317]	[128]	[8.426227]	[128]	[41194440]	[41194440]
771_3562	chr14	95545759	95546159	+	1000	48.0	[6.650433, 12.305938, 13.506975]	[114, 123, 136]	[9.763456, 15.927315]	[123, 136]	[95545959, 95545968, 95545981]	[95545968, 95545981]
771_3570	chr18	3512013	3512413	+	1000	48.0	[15.927315]	[91]	[13.506975]	[91]	[3512199]	[3512199]
771_3573	chr19	10748971	10749371	+	1000	48.0	[10.545317]	[92]	[8.426227]	[92]	[10749150]	[10749150]
771_3577	chr19	54518804	54519204	+	1000	48.0	[10.641206]	[128]	[13.191141]	[128]	[54519015]	[54519015]
771_358	chr18	35458895	35459295	+	1000	121.0	[8.124977]	[124]	[10.846566]	[124]	[35459115]	[35459115]
771_3585	chr2	157786775	157787175	+	1000	48.0	[]	[]	[7.5262027]	[131]	[]	[157786998]
771_3586	chr2	170009221	170009621	+	1000	48.0	[]	[]	[6.500429]	[136]	[]	[170009451]
771_3593	chr22	19984285	19984685	+	605	48.0	[10.641206]	[140]	[13.191141]	[140]	[19984514]	[19984514]
771_3605	chr3	99825215	99825615	+	1000	48.0	[9.462089]	[151]	[12.31283]	[151]	[99825434]	[99825434]
771_3614	chr5	39158132	39158532	+	1000	48.0	[10.641206]	[118]	[13.191141]	[118]	[39158333]	[39158333]
771_3616	chr5	78483851	78484251	+	1000	48.0	[13.061545]	[112]	[10.770802]	[112]	[78484051]	[78484051]
771_3619	chr5	140261349	140261749	+	970	48.0	[15.927315]	[148]	[13.506975]	[148]	[140261576]	[140261576]
771_362	chr22	23251550	23251950	+	1000	121.0	[13.712336]	[114]	[10.861151]	[114]	[23251747]	[23251747]
771_3623	chr6	26157987	26158387	+	1000	48.0	[7.232081]	[155]	[]	[]	[26158224]	[]
771_3632	chr6	84050409	84050809	+	1000	48.0	[10.861151]	[164]	[13.712336]	[164]	[84050640]	[84050640]
771_3635	chr6	139764664	139765064	+	1000	48.0	[13.061545]	[106]	[10.770802]	[106]	[139764860]	[139764860]
771_3636	chr6	146914390	146914790	+	1000	48.0	[10.770802]	[95]	[13.061545]	[95]	[146914580]	[146914580]
771_3637	chr6	158031334	158031734	+	1000	48.0	[8.124977]	[128]	[10.846566]	[128]	[158031555]	[158031555]
771_364	chr6	31736305	31736705	+	1000	121.0	[10.545317]	[141]	[8.426227]	[141]	[31736536]	[31736536]
771_3640	chr7	16268957	16269357	+	1000	48.0	[7.3685164]	[111]	[]	[]	[16269161]	[]
771_3649	chr8	9074953	9075353	+	1000	48.0	[10.861151]	[80]	[13.712336]	[80]	[9075113]	[9075113]
771_3655	chr8	102585155	102585555	+	1000	48.0	[6.466483]	[151]	[]	[]	[102585383]	[]
771_3656	chr8	102590779	102591179	+	1000	48.0	[10.097851]	[123]	[6.8162637]	[123]	[102590976]	[102590976]
771_3657	chr8	123516956	123517356	+	1000	48.0	[13.712336]	[100]	[10.861151]	[100]	[123517148]	[123517148]
771_3659	chr9	104791839	104792239	+	1000	48.0	[11.066511]	[102]	[8.646172]	[102]	[104792035]	[104792035]
771_3660	chr9	126805716	126806116	+	1000	48.0	[13.712336]	[87]	[7.1910195, 10.861151]	[73, 87]	[126805902]	[126805888, 126805902]
771_3667	chr9	133558824	133559224	+	1000	48.0	[7.0198283, 13.506975]	[84, 95]	[9.447621, 15.927315]	[84, 95]	[133559000, 133559011]	[133559000, 133559011]
771_367	chr19	6060888	6061288	+	1000	120.0	[10.846566]	[102]	[8.124977]	[102]	[6061087]	[6061087]
771_3676	chr1	36464230	36464630	+	1000	47.0	[6.683848]	[158]	[]	[]	[36464442]	[]
771_3678	chr1	42941724	42942124	+	1000	47.0	[13.061545]	[104]	[10.770802]	[104]	[42941925]	[42941925]
771_3682	chr1	113904572	113904972	+	1000	47.0	[10.641206]	[177]	[7.995023, 13.191141]	[92, 177]	[113904809]	[113904724, 113904809]
771_3685	chr1	167517544	167517944	+	907	47.0	[8.646172]	[71]	[11.066511]	[71]	[167517709]	[167517709]
771_3696	chr10	50275671	50276071	+	1000	47.0	[7.3535123]	[131]	[]	[]	[50275893]	[]
771_3697	chr10	77405660	77406060	+	1000	47.0	[11.291996]	[119]	[13.28149]	[119]	[77405875]	[77405875]
771_370	chr5	143245956	143246356	+	1000	120.0	[13.28149]	[132]	[11.291996]	[132]	[143246162]	[143246162]
771_3702	chr11	394422	394822	+	1000	47.0	[10.545317, 8.124977]	[106, 126]	[8.426227, 10.846566]	[106, 126]	[394624, 394644]	[394624, 394644]
771_3704	chr11	33941532	33941932	+	1000	47.0	[9.968816]	[127]	[7.2397733]	[127]	[33941756]	[33941756]
771_3708	chr11	65899228	65899628	+	1000	47.0	[10.846566]	[80]	[8.124977]	[80]	[65899385]	[65899385]
771_3712	chr12	54423184	54423584	+	1000	47.0	[10.325372, 8.646172]	[66, 110]	[7.9050317, 11.066511]	[66, 110]	[54423345, 54423389]	[54423345, 54423389]
771_3713	chr12	65656913	65657313	+	766	47.0	[7.812632, 10.219282, 6.6093717, 13.191141]	[133, 149, 160, 172]	[7.6989293, 10.641206]	[149, 172]	[65657078, 65657094, 65657105, 65657117]	[65657094, 65657117]
771_3716	chr12	106976311	106976711	+	1000	47.0	[8.426227]	[114]	[10.545317]	[114]	[106976506]	[106976506]
771_3718	chr13	27425837	27426237	+	1000	47.0	[15.927315]	[117]	[13.506975]	[117]	[27426051]	[27426051]
771_3719	chr14	32259656	32260056	+	1000	47.0	[15.927315]	[102]	[13.506975]	[102]	[32259835]	[32259835]
771_3720	chr14	81401961	81402361	+	825	47.0	[9.968816]	[121]	[7.2397733]	[121]	[81402167]	[81402167]
771_3745	chr18	44651435	44651835	+	1000	47.0	[6.8162637]	[164]	[10.097851]	[164]	[44651674]	[44651674]
771_3747	chr19	6674815	6675215	+	1000	47.0	[13.191141]	[147]	[10.641206]	[147]	[6675050]	[6675050]
771_3755	chr2	27628725	27629125	+	1000	47.0	[12.305938]	[84]	[9.763456]	[84]	[27628890]	[27628890]
771_3758	chr2	108637256	108637656	+	1000	47.0	[7.9050317]	[119]	[10.325372]	[119]	[108637469]	[108637469]
771_3759	chr2	112056377	112056777	+	1000	47.0	[15.927315]	[107]	[13.506975]	[107]	[112056582]	[112056582]
771_3764	chr20	45071236	45071636	+	1000	47.0	[7.3535123, 10.770802]	[110, 114]	[13.061545]	[114]	[45071443, 45071447]	[45071447]
771_3765	chr20	56392259	56392659	+	1000	47.0	[6.8059897]	[134]	[]	[]	[56392486]	[]
771_3775	chr3	49638431	49638831	+	1000	47.0	[10.861151]	[111]	[13.712336]	[111]	[49638631]	[49638631]
771_3776	chr3	115790735	115791135	+	1000	47.0	[15.927315, 9.660112, 15.927315]	[119, 136, 161]	[13.506975, 7.5484767, 13.506975]	[119, 136, 161]	[115790940, 115790957, 115790982]	[115790940, 115790957, 115790982]
771_3779	chr3	186752867	186753267	+	918	47.0	[7.824515, 11.291996]	[194, 205]	[7.52174, 13.28149]	[126, 205]	[186753099, 186753110]	[186753031, 186753110]
771_378	chr1	234957388	234957788	+	1000	119.0	[10.641206]	[98]	[13.191141]	[98]	[234957575]	[234957575]
771_3788	chr5	75669087	75669487	+	1000	47.0	[13.061545]	[131]	[10.770802]	[131]	[75669314]	[75669314]
771_379	chr16	3022267	3022667	+	1000	119.0	[8.426227, 10.545317]	[83, 118]	[10.545317, 8.426227]	[83, 118]	[3022437, 3022472]	[3022437, 3022472]
771_3806	chr6	34281862	34282262	+	1000	47.0	[7.91695]	[174]	[10.391972]	[174]	[34282085]	[34282085]
771_3809	chr6	43926673	43927073	+	1000	47.0	[7.9050317]	[147]	[10.325372]	[147]	[43926887]	[43926887]
771_3810	chr6	125192252	125192652	+	1000	47.0	[13.712336]	[89]	[10.861151]	[89]	[125192431]	[125192431]
771_3813	chr6	146991067	146991467	+	1000	47.0	[13.061545]	[176]	[10.770802]	[176]	[146991306]	[146991306]
771_382	chr8	11350235	11350635	+	1000	119.0	[6.3757496, 10.641206]	[58, 79]	[7.1910195, 13.191141]	[72, 79]	[11350386, 11350407]	[11350400, 11350407]
771_3820	chr7	106947237	106947637	+	1000	47.0	[]	[]	[8.569311]	[138]	[]	[106947470]
771_3825	chr7	139936790	139937190	+	1000	47.0	[11.066511]	[101]	[8.646172]	[101]	[139936985]	[139936985]
771_3826	chr7	150367848	150368248	+	947	47.0	[11.291996]	[116]	[13.28149]	[116]	[150368061]	[150368061]
771_3827	chr8	58553783	58554183	+	1000	47.0	[13.061545]	[94]	[10.770802]	[94]	[58553977]	[58553977]
771_3830	chr8	105633183	105633583	+	1000	47.0	[13.712336]	[114]	[10.861151, 7.325743]	[114, 140]	[105633384]	[105633384, 105633410]
771_3842	chrX	123803498	123803898	+	1000	47.0	[10.770802]	[95]	[13.061545]	[95]	[123803664]	[123803664]
771_3843	chrX	154368861	154369261	+	1000	47.0	[10.056789, 7.5484767]	[96, 155]	[7.352811, 9.660112]	[96, 155]	[154369029, 154369088]	[154369029, 154369088]
771_3847	chr1	19169628	19170028	+	1000	46.0	[11.291996]	[93]	[13.28149]	[93]	[19169815]	[19169815]
771_3853	chr1	159889967	159890367	+	1000	46.0	[13.712336, 7.1393647]	[111, 164]	[10.861151]	[111]	[159890123, 159890176]	[159890123]
771_3857	chr1	165631836	165632236	+	1000	46.0	[11.291996]	[153]	[13.28149]	[153]	[165632056]	[165632056]
771_3861	chr1	181101471	181101871	+	1000	46.0	[8.124977]	[184]	[10.846566]	[184]	[181101708]	[181101708]
771_3864	chr1	204465691	204466091	+	1000	46.0	[13.061545]	[108]	[10.770802]	[108]	[204465843]	[204465843]
771_3865	chr1	209747712	209748112	+	1000	46.0	[11.291996]	[87]	[13.28149]	[87]	[209747898]	[209747898]
771_3869	chr1	247855145	247855545	+	1000	46.0	[10.770802]	[121]	[13.061545]	[121]	[247855358]	[247855358]
771_3883	chr11	46075190	46075590	+	1000	46.0	[13.712336]	[148]	[10.861151]	[148]	[46075387]	[46075387]
771_3886	chr11	67351165	67351565	+	1000	46.0	[11.291996]	[68]	[13.28149]	[68]	[67351333]	[67351333]
771_3888	chr11	111938877	111939277	+	1000	46.0	[13.191141]	[94]	[10.641206]	[94]	[111939069]	[111939069]
771_389	chr2	205025089	205025489	+	1000	118.0	[13.712336, 7.6302204]	[86, 102]	[10.861151, 7.619093]	[86, 102]	[205025262, 205025278]	[205025262, 205025278]
771_3890	chr11	114400236	114400636	+	1000	46.0	[9.447061]	[100]	[6.725914]	[100]	[114400425]	[114400425]
771_3896	chr12	123126419	123126819	+	1000	46.0	[7.5262027]	[167]	[]	[]	[123126602]	[]
771_3906	chr16	10991691	10992091	+	1000	46.0	[11.291996]	[124]	[13.28149]	[124]	[10991915]	[10991915]
771_3910	chr16	88688153	88688553	+	1000	46.0	[6.8016787]	[133]	[]	[]	[88688345]	[]
