#PeakID(python identify_motif.py ./ENCODE_processed_files/KLF13_idr.fa KLF13 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
92_5314	chr6	158999954	159000354	+	1000	41.0	[12.021521]	[144]	[]	[]	[159000149]	[]
92_5315	chr6	163777234	163777634	+	1000	41.0	[10.392743]	[92]	[10.652599]	[140]	[163777407]	[163777455]
92_5316	chr7	73822426	73822826	+	596	41.0	[]	[]	[11.890459]	[76]	[]	[73822597]
92_5318	chr7	111561846	111562246	+	1000	41.0	[3.1803195, 12.016902]	[81, 126]	[3.6513958, 7.1174197]	[150, 152]	[111562022, 111562067]	[111562091, 111562093]
92_5319	chr7	121438505	121438905	+	1000	41.0	[3.7331612]	[56]	[4.5646887]	[119]	[121438656]	[121438719]
92_532	chr1	23344514	23344914	+	1000	102.0	[11.030088]	[86]	[]	[]	[23344691]	[]
92_5327	chr8	12753981	12754381	+	1000	41.0	[5.541671]	[174]	[]	[]	[12754213]	[]
92_5328	chr8	27361721	27362121	+	1000	41.0	[3.4360228]	[148]	[]	[]	[27361956]	[]
92_5330	chr8	60651787	60652187	+	1000	41.0	[5.790839]	[143]	[]	[]	[60651943]	[]
92_5331	chr8	73293990	73294390	+	1000	41.0	[11.495227]	[131]	[]	[]	[73294155]	[]
92_5334	chr8	102239356	102239756	+	1000	41.0	[3.2559783]	[156]	[]	[]	[102239580]	[]
92_5335	chr8	134832381	134832781	+	941	41.0	[]	[]	[4.6791725]	[227]	[]	[134832622]
92_534	chr13	91348320	91348720	+	1000	102.0	[]	[]	[9.116674, 5.7297053]	[69, 143]	[]	[91348486, 91348560]
92_5342	chr9	130758800	130759200	+	1000	41.0	[3.526341]	[108]	[]	[]	[130758951]	[]
92_5344	chr9	131073057	131073457	+	1000	41.0	[]	[]	[4.2408624]	[206]	[]	[131073298]
92_5348	chrX	48539347	48539747	+	886	41.0	[]	[]	[7.5126653]	[191]	[]	[48539582]
92_535	chr17	28743676	28744076	+	1000	102.0	[]	[]	[3.8467839, 6.754078]	[104, 151]	[]	[28743862, 28743909]
92_5350	chr1	1059504	1059904	+	1000	40.5	[]	[]	[6.37393]	[97]	[]	[1059664]
92_5351	chr1	19312076	19312476	+	971	40.5	[]	[]	[7.44739]	[176]	[]	[19312256]
92_5353	chr1	26865165	26865565	+	1000	40.5	[]	[]	[6.3165455]	[73]	[]	[26865324]
92_5354	chr1	28511485	28511885	+	1000	40.5	[5.373957]	[121]	[]	[]	[28511656]	[]
92_5359	chr1	149927601	149928001	+	818	40.5	[]	[]	[4.3949575, 6.936765]	[220, 232]	[]	[149927835, 149927847]
92_536	chr2	134918574	134918974	+	1000	102.0	[3.943964]	[142]	[3.5277724, 6.1468544]	[105, 131]	[134918777]	[134918740, 134918766]
92_5363	chr1	197775131	197775531	+	1000	40.5	[3.4905066]	[168]	[6.7346525]	[229]	[197775312]	[197775373]
92_5366	chr1	247210542	247210942	+	1000	40.5	[]	[]	[3.375389]	[136]	[]	[247210760]
92_5368	chr10	46284654	46285054	+	1000	40.5	[5.452988]	[68]	[]	[]	[46284812]	[]
92_5369	chr10	70403877	70404277	+	1000	40.5	[8.688875, 16.307228, 3.899134, 4.0818214]	[78, 102, 117, 122]	[]	[]	[70404030, 70404054, 70404069, 70404074]	[]
92_537	chr19	1248094	1248494	+	1000	101.5	[]	[]	[14.493542]	[77]	[]	[1248268]
92_5370	chr10	110918494	110918894	+	1000	40.5	[]	[]	[6.247072]	[113]	[]	[110918698]
92_5371	chr11	61429806	61430206	+	881	40.5	[5.594029, 4.28287]	[264, 318]	[]	[]	[61429983, 61430037]	[]
92_5372	chr11	62791851	62792251	+	1000	40.5	[8.504665]	[133]	[]	[]	[62792069]	[]
92_5377	chr12	116737981	116738381	+	1000	40.5	[]	[]	[4.582663]	[153]	[]	[116738204]
92_5378	chr12	120904295	120904695	+	1000	40.5	[3.9487834, 3.2879279]	[160, 162]	[]	[]	[120904534, 120904536]	[]
92_538	chr9	129802889	129803289	+	1000	101.5	[]	[]	[8.353049]	[122]	[]	[129803106]
92_5380	chr13	108001121	108001521	+	1000	40.5	[]	[]	[5.373957]	[184]	[]	[108001364]
92_5383	chr15	65792269	65792669	+	827	40.5	[3.3345308]	[132]	[7.3755126]	[82]	[65792473]	[65792423]
92_5384	chr15	70099463	70099863	+	1000	40.5	[13.854068, 6.1912646]	[133, 175]	[5.667538]	[189]	[70099630, 70099672]	[70099686]
92_5385	chr15	75843823	75844223	+	1000	40.5	[]	[]	[4.3348346]	[145]	[]	[75844038]
92_5387	chr16	712855	713255	+	1000	40.5	[]	[]	[5.943053]	[144]	[]	[713089]
92_539	chr1	179293569	179293969	+	1000	101.0	[]	[]	[6.7217064]	[121]	[]	[179293768]
92_5391	chr16	29961780	29962180	+	709	40.5	[7.079629]	[135]	[4.0818214]	[205]	[29961942]	[29962012]
92_5394	chr16	85327989	85328389	+	1000	40.5	[13.247759, 3.6298695]	[125, 153]	[]	[]	[85328205, 85328233]	[]
92_5395	chr16	85403167	85403567	+	1000	40.5	[]	[]	[5.6012416, 11.029759]	[110, 126]	[]	[85403353, 85403369]
92_5399	chr17	75845233	75845633	+	1000	40.5	[5.2375145]	[145]	[]	[]	[75845446]	[]
92_5401	chr17	82647689	82648089	+	934	40.5	[]	[]	[15.850429]	[140]	[]	[82647915]
92_5404	chr19	980451	980851	+	1000	40.5	[]	[]	[6.349069]	[173]	[]	[980659]
92_5405	chr19	1249758	1250158	+	1000	40.5	[6.3301635]	[172]	[]	[]	[1249984]	[]
92_5407	chr19	5719889	5720289	+	1000	40.5	[6.5384827]	[145]	[]	[]	[5720040]	[]
92_541	chr16	67481004	67481404	+	1000	101.0	[]	[]	[21.126402]	[154]	[]	[67481222]
92_5410	chr19	13774246	13774646	+	1000	40.5	[3.6956968]	[143]	[]	[]	[13774449]	[]
92_5414	chr19	54463828	54464228	+	1000	40.5	[9.618609, 5.5529346, 3.8533087]	[148, 189, 221]	[]	[]	[54464002, 54464043, 54464075]	[]
92_5415	chr2	26503401	26503801	+	1000	40.5	[]	[]	[5.070967]	[213]	[]	[26503647]
92_5418	chr2	48314235	48314635	+	861	40.5	[3.9018793, 3.1975076]	[123, 189]	[]	[]	[48314418, 48314484]	[]
92_5419	chr2	58240879	58241279	+	776	40.5	[7.963848]	[136]	[]	[]	[58241097]	[]
92_542	chr2	126308253	126308653	+	1000	101.0	[14.13818]	[129]	[]	[]	[126308475]	[]
92_5422	chr2	68361998	68362398	+	839	40.5	[]	[]	[3.6277263, 4.445164]	[101, 126]	[]	[68362181, 68362206]
92_5425	chr2	131105040	131105440	+	902	40.5	[10.196941]	[128]	[]	[]	[131105202]	[]
92_5426	chr2	148644326	148644726	+	584	40.5	[3.3813941]	[132]	[4.974444]	[120]	[148644558]	[148644546]
92_5427	chr20	347706	348106	+	678	40.5	[8.6840105]	[105]	[4.1480665]	[157]	[347886]	[347938]
92_5428	chr20	760919	761319	+	654	40.5	[]	[]	[6.069744]	[182]	[]	[761147]
92_5429	chr20	23147916	23148316	+	1000	40.5	[4.2634296]	[157]	[]	[]	[23148091]	[]
92_5430	chr20	50321316	50321716	+	1000	40.5	[3.1631978, 13.193319]	[110, 130]	[]	[]	[50321526, 50321546]	[]
92_5432	chr21	17688899	17689299	+	1000	40.5	[]	[]	[10.050413]	[81]	[]	[17689071]
92_544	chr5	145835144	145835544	+	1000	101.0	[]	[]	[15.765844]	[131]	[]	[145835351]
92_5440	chr22	21908861	21909261	+	1000	40.5	[]	[]	[11.03247]	[214]	[]	[21909080]
92_5445	chr22	22530961	22531361	+	1000	40.5	[]	[]	[3.1138363]	[164]	[]	[22531182]
92_545	chr8	10839765	10840165	+	1000	101.0	[]	[]	[7.489578, 5.7413254]	[82, 138]	[]	[10839933, 10839989]
92_5456	chr22	39490058	39490458	+	676	40.5	[9.871068]	[155]	[]	[]	[39490262]	[]
92_5457	chr22	39502046	39502446	+	1000	40.5	[]	[]	[11.1475]	[133]	[]	[39502235]
92_5459	chr3	42881007	42881407	+	1000	40.5	[]	[]	[8.199799]	[150]	[]	[42881236]
92_5462	chr4	53377887	53378287	+	1000	40.5	[5.8687944]	[125]	[]	[]	[53378109]	[]
92_5463	chr4	56467337	56467737	+	1000	40.5	[4.9293103]	[103]	[]	[]	[56467521]	[]
92_5464	chr4	78691778	78692178	+	885	40.5	[]	[]	[6.3328295]	[203]	[]	[78691985]
92_5468	chr5	65035574	65035974	+	960	40.5	[8.5551605]	[62]	[]	[]	[65035726]	[]
92_5470	chr5	131634961	131635361	+	1000	40.5	[9.201964]	[148]	[]	[]	[131635178]	[]
92_5479	chr6	31102349	31102749	+	1000	40.5	[]	[]	[6.9992266]	[87]	[]	[31102525]
92_548	chr16	57994801	57995201	+	1000	100.5	[]	[]	[16.915667]	[123]	[]	[57995013]
92_5486	chr6	151390317	151390717	+	1000	40.5	[5.018493]	[90]	[]	[]	[151390504]	[]
92_5490	chr7	116210201	116210601	+	842	40.5	[4.204776]	[101]	[]	[]	[116210400]	[]
92_5491	chr7	116671817	116672217	+	975	40.5	[]	[]	[4.56176]	[115]	[]	[116672032]
92_5492	chr8	1745566	1745966	+	1000	40.5	[7.0548925]	[132]	[]	[]	[1745785]	[]
92_5495	chr8	102810275	102810675	+	1000	40.5	[]	[]	[6.673731]	[150]	[]	[102810474]
92_5497	chr9	111896472	111896872	+	1000	40.5	[]	[]	[7.5822716]	[143]	[]	[111896709]
92_55	chr1	16613419	16613819	+	1000	306.0	[]	[]	[13.812877, 4.9841595]	[102, 149]	[]	[16613588, 16613635]
92_5500	chr9	128082183	128082583	+	664	40.5	[]	[]	[6.9905734]	[117]	[]	[128082378]
92_5505	chrUn_KI270742v1	11655	12055	+	910	40.5	[5.542185]	[102]	[]	[]	[11843]	[]
92_5509	chr1	16048491	16048891	+	1000	40.0	[]	[]	[4.9821105]	[91]	[]	[16048671]
92_551	chr3	44441326	44441726	+	1000	100.5	[7.3928003]	[132]	[]	[]	[44441525]	[]
92_5511	chr1	32222124	32222524	+	1000	40.0	[5.37029, 8.056985]	[106, 120]	[3.9018793]	[79]	[32222310, 32222324]	[32222283]
92_5516	chr1	110060072	110060472	+	1000	40.0	[3.4051945, 3.9688165]	[117, 172]	[]	[]	[110060253, 110060308]	[]
92_552	chr5	134371121	134371521	+	1000	100.5	[6.6861787, 8.057519]	[120, 161]	[]	[]	[134371328, 134371369]	[]
92_5523	chr1	201567042	201567442	+	713	40.0	[]	[]	[6.338597]	[94]	[]	[201567217]
92_5525	chr1	204411667	204412067	+	1000	40.0	[7.645699]	[77]	[]	[]	[204411843]	[]
92_553	chr1	31938427	31938827	+	1000	100.0	[7.8618484]	[127]	[]	[]	[31938648]	[]
92_5531	chr1	247367710	247368110	+	1000	40.0	[]	[]	[4.2828956]	[164]	[]	[247367944]
92_5534	chr10	87650832	87651232	+	1000	40.0	[]	[]	[3.9407084]	[159]	[]	[87651056]
92_5535	chr10	95561388	95561788	+	923	40.0	[]	[]	[10.257505]	[87]	[]	[95561552]
92_5536	chr11	1505411	1505811	+	1000	40.0	[14.580726]	[120]	[4.549605]	[151]	[1505603]	[1505634]
92_5537	chr11	28110029	28110429	+	965	40.0	[8.566522]	[103]	[]	[]	[28110191]	[]
92_5538	chr11	62599176	62599576	+	1000	40.0	[6.8818145]	[133]	[]	[]	[62599374]	[]
92_5539	chr11	76670635	76671035	+	584	40.0	[18.662912]	[109]	[]	[]	[76670801]	[]
92_554	chr1	44029987	44030387	+	1000	100.0	[]	[]	[6.6098166, 7.1026683]	[69, 127]	[]	[44030150, 44030208]
92_5543	chr12	27014268	27014668	+	1000	40.0	[]	[]	[3.8155138, 4.153974]	[94, 123]	[]	[27014433, 27014462]
92_5544	chr12	27243838	27244238	+	1000	40.0	[]	[]	[5.382574, 5.407875, 4.505068]	[72, 133, 151]	[]	[27243992, 27244053, 27244071]
92_5545	chr12	31728905	31729305	+	935	40.0	[]	[]	[11.80313]	[156]	[]	[31729135]
92_5549	chr12	68807764	68808164	+	1000	40.0	[4.380921]	[159]	[]	[]	[68807997]	[]
92_5553	chr12	122830864	122831264	+	898	40.0	[]	[]	[5.0692945]	[152]	[]	[122831087]
92_5555	chr12	127060344	127060744	+	1000	40.0	[14.262938]	[149]	[]	[]	[127060563]	[]
92_5559	chr14	49634181	49634581	+	1000	40.0	[3.788312]	[155]	[]	[]	[49634411]	[]
92_556	chr10	71773396	71773796	+	1000	100.0	[6.0456038, 3.7098336]	[88, 104]	[]	[]	[71773570, 71773586]	[]
92_5561	chr15	39920779	39921179	+	987	40.0	[8.510772]	[126]	[]	[]	[39920991]	[]
92_5562	chr15	58833654	58834054	+	1000	40.0	[]	[]	[9.983285]	[103]	[]	[58833829]
92_5563	chr15	82749129	82749529	+	1000	40.0	[5.943053]	[95]	[]	[]	[82749323]	[]
92_5564	chr16	3020566	3020966	+	966	40.0	[10.737551]	[154]	[3.428009]	[149]	[3020793]	[3020788]
92_5567	chr16	19487851	19488251	+	1000	40.0	[]	[]	[6.1837034]	[156]	[]	[19488058]
92_5569	chr16	71845702	71846102	+	938	40.0	[4.7971883]	[102]	[3.3365233, 3.519123]	[124, 171]	[71845882]	[71845904, 71845951]
92_557	chr12	569758	570158	+	1000	100.0	[]	[]	[11.196444]	[147]	[]	[569973]
92_5571	chr16	75148421	75148821	+	1000	40.0	[6.673183]	[122]	[]	[]	[75148629]	[]
92_5572	chr17	751995	752395	+	913	40.0	[3.851052]	[99]	[]	[]	[752170]	[]
92_5573	chr17	41786536	41786936	+	982	40.0	[16.42464, 4.058953, 7.3484454]	[176, 199, 214]	[]	[]	[41786749, 41786772, 41786787]	[]
92_5575	chr17	78314220	78314620	+	972	40.0	[4.82478]	[148]	[4.995458]	[169]	[78314439]	[78314460]
92_5578	chr19	488831	489231	+	1000	40.0	[3.390831]	[167]	[]	[]	[489046]	[]
92_5582	chr19	18157113	18157513	+	1000	40.0	[4.6278515, 3.6860132]	[115, 134]	[]	[]	[18157302, 18157321]	[]
92_5584	chr19	33819894	33820294	+	751	40.0	[12.955698, 10.761758, 5.1784997]	[163, 183, 185]	[]	[]	[33820092, 33820112, 33820114]	[]
92_5587	chr19	50476139	50476539	+	1000	40.0	[]	[]	[4.92632, 6.901952]	[194, 221]	[]	[50476346, 50476373]
92_5588	chr19	55080485	55080885	+	809	40.0	[]	[]	[7.534188, 7.302919]	[146, 168]	[]	[55080703, 55080725]
92_559	chr19	36114789	36115189	+	1000	100.0	[]	[]	[5.3110924]	[79]	[]	[36114951]
92_5591	chr2	27428382	27428782	+	1000	40.0	[6.754078, 4.7886276]	[131, 179]	[]	[]	[27428534, 27428582]	[]
92_5594	chr2	70686908	70687308	+	1000	40.0	[10.532072, 7.7585626]	[110, 112]	[]	[]	[70687097, 70687099]	[]
92_5595	chr2	96507948	96508348	+	1000	40.0	[]	[]	[9.612435]	[147]	[]	[96508160]
92_5598	chr2	169694409	169694809	+	1000	40.0	[4.499825]	[156]	[]	[]	[169694657]	[]
92_5599	chr2	238421345	238421745	+	953	40.0	[16.09368]	[166]	[]	[]	[238421580]	[]
92_5600	chr20	34955580	34955980	+	1000	40.0	[]	[]	[11.1475]	[175]	[]	[34955783]
92_5603	chr21	32569325	32569725	+	1000	40.0	[4.598485]	[182]	[]	[]	[32569526]	[]
92_561	chr19	42302173	42302573	+	1000	100.0	[15.850429]	[126]	[]	[]	[42302381]	[]
92_5615	chr22	22496790	22497190	+	1000	40.0	[16.74243]	[85]	[]	[]	[22496970]	[]
92_5620	chr22	22718682	22719082	+	969	40.0	[5.1165104]	[145]	[]	[]	[22718875]	[]
92_5625	chr3	14371663	14372063	+	603	40.0	[8.668372]	[237]	[]	[]	[14371905]	[]
92_5626	chr3	17693300	17693700	+	1000	40.0	[]	[]	[7.542593]	[156]	[]	[17693528]
92_5627	chr3	50298778	50299178	+	771	40.0	[]	[]	[5.8828325]	[91]	[]	[50298947]
92_563	chr1	6199515	6199915	+	1000	99.5	[16.42464]	[84]	[]	[]	[6199673]	[]
92_5633	chr4	87838156	87838556	+	998	40.0	[6.9354334, 12.115446]	[68, 111]	[]	[]	[87838312, 87838355]	[]
92_5635	chr5	43074044	43074444	+	907	40.0	[]	[]	[4.7508016]	[156]	[]	[43074202]
92_5637	chr5	151080698	151081098	+	1000	40.0	[3.4302707]	[135]	[]	[]	[151080903]	[]
92_564	chr1	40257942	40258342	+	1000	99.5	[]	[]	[4.3069334]	[105]	[]	[40258140]
92_5642	chr6	27332880	27333280	+	1000	40.0	[4.059974]	[86]	[]	[]	[27333041]	[]
92_5647	chr6	36345982	36346382	+	1000	40.0	[13.695465]	[157]	[]	[]	[36346206]	[]
92_5649	chr6	43229198	43229598	+	1000	40.0	[3.9125063]	[138]	[]	[]	[43229400]	[]
92_5652	chr6	72552892	72553292	+	1000	40.0	[]	[]	[10.932964]	[117]	[]	[72553097]
92_5655	chr7	5426594	5426994	+	736	40.0	[5.204163]	[163]	[]	[]	[5426801]	[]
92_5656	chr7	5592706	5593106	+	1000	40.0	[3.6582503]	[114]	[]	[]	[5592889]	[]
92_5657	chr7	10940147	10940547	+	1000	40.0	[3.6356094]	[99]	[]	[]	[10940332]	[]
92_5658	chr7	33129128	33129528	+	711	40.0	[]	[]	[15.134183]	[104]	[]	[33129285]
92_566	chr19	45467706	45468106	+	1000	99.5	[]	[]	[3.8073328, 11.165533]	[158, 179]	[]	[45467925, 45467946]
92_5662	chr7	129779766	129780166	+	1000	40.0	[]	[]	[5.790839]	[101]	[]	[129779946]
92_5665	chr8	1672716	1673116	+	754	40.0	[12.746297]	[164]	[6.57139]	[86]	[1672958]	[1672880]
92_5666	chr8	15540003	15540403	+	1000	40.0	[6.8483295, 19.379158, 5.4696727]	[92, 119, 141]	[]	[]	[15540167, 15540194, 15540216]	[]
92_567	chr22	20545850	20546250	+	1000	99.5	[4.5222583]	[138]	[]	[]	[20546063]	[]
92_5671	chr9	130448136	130448536	+	1000	40.0	[5.939077]	[220]	[]	[]	[130448385]	[]
92_5674	chr9	131237976	131238376	+	1000	40.0	[]	[]	[6.1991334]	[150]	[]	[131238195]
92_5675	chrX	2474197	2474597	+	981	40.0	[4.194824]	[126]	[]	[]	[2474419]	[]
92_5676	chrX	54044268	54044668	+	818	40.0	[]	[]	[4.878794]	[184]	[]	[54044472]
92_5677	chr1	939016	939416	+	830	39.5	[]	[]	[18.489674]	[117]	[]	[939214]
92_5679	chr1	6701859	6702259	+	991	39.5	[]	[]	[6.1960497, 6.9779754]	[147, 159]	[]	[6702037, 6702049]
92_5683	chr1	16631674	16632074	+	1000	39.5	[5.1362424]	[125]	[]	[]	[16631856]	[]
92_5684	chr1	25239698	25240098	+	1000	39.5	[]	[]	[3.9940743]	[118]	[]	[25239897]
92_5686	chr1	43368118	43368518	+	1000	39.5	[3.3270645]	[136]	[]	[]	[43368324]	[]
92_5692	chr1	110031359	110031759	+	1000	39.5	[3.7725477]	[127]	[]	[]	[110031582]	[]
92_5693	chr1	114756852	114757252	+	1000	39.5	[5.8493934]	[158]	[]	[]	[114757096]	[]
92_5695	chr1	145997133	145997533	+	842	39.5	[]	[]	[14.096426]	[188]	[]	[145997376]
92_5697	chr1	179026111	179026511	+	1000	39.5	[]	[]	[6.9164577]	[161]	[]	[179026361]
92_5699	chr1	200620671	200621071	+	1000	39.5	[8.398428]	[185]	[]	[]	[200620892]	[]
92_57	chr22	22508471	22508871	+	1000	303.0	[16.40532]	[71]	[]	[]	[22508640]	[]
92_5710	chr10	5446401	5446801	+	1000	39.5	[6.3090053]	[85]	[5.970192]	[162]	[5446562]	[5446639]
92_5714	chr10	75235846	75236246	+	1000	39.5	[3.22029]	[132]	[]	[]	[75236071]	[]
92_5715	chr10	102152132	102152532	+	916	39.5	[5.874869]	[114]	[]	[]	[102152336]	[]
92_5717	chr11	4094565	4094965	+	949	39.5	[13.233342]	[141]	[]	[]	[4094792]	[]
92_5718	chr11	46846016	46846416	+	825	39.5	[4.583212]	[87]	[]	[]	[46846198]	[]
92_572	chr16	30922061	30922461	+	1000	99.0	[17.381903]	[96]	[]	[]	[30922253]	[]
92_5721	chr11	62839282	62839682	+	1000	39.5	[9.650469]	[187]	[]	[]	[62839498]	[]
92_5723	chr11	112025030	112025430	+	987	39.5	[5.8617177]	[183]	[]	[]	[112025242]	[]
92_5725	chr12	46268749	46269149	+	1000	39.5	[]	[]	[3.7212539]	[103]	[]	[46268916]
92_5726	chr12	111405278	111405678	+	1000	39.5	[8.161438, 10.9636135, 12.072583]	[117, 133, 162]	[]	[]	[111405478, 111405494, 111405523]	[]
92_5729	chr13	107884910	107885310	+	1000	39.5	[]	[]	[3.4183767]	[209]	[]	[107885122]
92_5730	chr13	107939883	107940283	+	853	39.5	[]	[]	[3.3083775]	[187]	[]	[107940103]
92_5731	chr13	107955206	107955606	+	842	39.5	[12.587694]	[167]	[4.8201785]	[136]	[107955408]	[107955377]
92_5732	chr15	45198537	45198937	+	1000	39.5	[]	[]	[5.1468906]	[223]	[]	[45198769]
92_5738	chr16	4425433	4425833	+	1000	39.5	[4.9809113]	[114]	[]	[]	[4425587]	[]
92_574	chr22	21754649	21755049	+	1000	99.0	[4.536307]	[109]	[4.4579268]	[72]	[21754855]	[21754818]
92_5740	chr16	67521430	67521830	+	1000	39.5	[6.272568]	[113]	[]	[]	[67521624]	[]
92_5746	chr17	48101054	48101454	+	1000	39.5	[11.504138]	[118]	[]	[]	[48101222]	[]
92_575	chr14	89954519	89954919	+	1000	98.5	[13.569626]	[118]	[]	[]	[89954737]	[]
92_5750	chr19	1259350	1259750	+	617	39.5	[10.932964]	[90]	[]	[]	[1259525]	[]
92_5753	chr19	4008206	4008606	+	687	39.5	[6.198351, 13.212533]	[89, 161]	[]	[]	[4008382, 4008454]	[]
92_5754	chr19	10270925	10271325	+	808	39.5	[5.0678186]	[93]	[]	[]	[10271098]	[]
92_5755	chr19	16197550	16197950	+	908	39.5	[3.899134]	[144]	[]	[]	[16197749]	[]
92_5758	chr19	45178725	45179125	+	887	39.5	[]	[]	[4.941979]	[183]	[]	[45178963]
92_576	chr9	128786947	128787347	+	1000	98.5	[]	[]	[3.899134, 3.899134]	[168, 173]	[]	[128787183, 128787188]
92_5760	chr19	45927549	45927949	+	998	39.5	[]	[]	[6.1453786]	[117]	[]	[45927755]
92_5762	chr19	47514963	47515363	+	1000	39.5	[5.299098, 13.215732]	[95, 113]	[]	[]	[47515120, 47515138]	[]
92_5763	chr19	49817950	49818350	+	966	39.5	[5.7213783]	[72]	[]	[]	[49818113]	[]
92_5767	chr2	27582820	27583220	+	1000	39.5	[3.9415255]	[192]	[]	[]	[27583024]	[]
92_5768	chr2	70258091	70258491	+	924	39.5	[]	[]	[9.319568]	[143]	[]	[70258286]
92_5771	chr20	327094	327494	+	575	39.5	[6.632548]	[158]	[8.774143, 3.1477962]	[92, 153]	[327341]	[327275, 327336]
92_5774	chr21	10413401	10413801	+	1000	39.5	[]	[]	[3.767426]	[124]	[]	[10413585]
92_5776	chr22	16774659	16775059	+	1000	39.5	[6.7360735]	[111]	[]	[]	[16774820]	[]
92_578	chr18	23503258	23503658	+	1000	98.0	[]	[]	[5.5383444, 14.080251]	[103, 114]	[]	[23503459, 23503470]
92_579	chr2	171687596	171687996	+	1000	98.0	[]	[]	[4.565988]	[154]	[]	[171687813]
92_5800	chr22	23173077	23173477	+	1000	39.5	[5.373957]	[169]	[]	[]	[23173287]	[]
92_5803	chr3	48087477	48087877	+	651	39.5	[]	[]	[3.3633542]	[190]	[]	[48087680]
92_5805	chr3	81761047	81761447	+	1000	39.5	[9.217568]	[128]	[]	[]	[81761241]	[]
92_5806	chr3	101513078	101513478	+	1000	39.5	[3.763158]	[151]	[]	[]	[101513310]	[]
92_5807	chr3	101573859	101574259	+	1000	39.5	[3.5127015]	[126]	[]	[]	[101574062]	[]
92_5808	chr3	156826015	156826415	+	967	39.5	[]	[]	[3.6590002]	[215]	[]	[156826254]
92_5809	chr3	179604535	179604935	+	900	39.5	[5.6959405]	[149]	[]	[]	[179604780]	[]
92_581	chr3	19946723	19947123	+	1000	98.0	[]	[]	[11.890459]	[78]	[]	[19946897]
92_5813	chr4	36757951	36758351	+	1000	39.5	[4.9762077]	[109]	[]	[]	[36758134]	[]
92_5815	chr4	83484741	83485141	+	983	39.5	[5.0816154, 4.09633]	[183, 188]	[]	[]	[83484962, 83484967]	[]
92_5816	chr4	109703128	109703528	+	865	39.5	[6.8017197]	[120]	[]	[]	[109703338]	[]
92_5817	chr5	6712855	6713255	+	1000	39.5	[6.5193787]	[108]	[]	[]	[6713006]	[]
92_5818	chr5	16418603	16419003	+	867	39.5	[]	[]	[3.5438492]	[109]	[]	[16418798]
92_5819	chr5	39131192	39131592	+	806	39.5	[18.098148]	[181]	[]	[]	[39131377]	[]
92_582	chr6	3068757	3069157	+	1000	98.0	[]	[]	[6.936765]	[154]	[]	[3068970]
92_5824	chr5	141923790	141924190	+	1000	39.5	[]	[]	[3.9220035]	[170]	[]	[141924027]
92_5826	chr5	151771734	151772134	+	862	39.5	[]	[]	[5.420086]	[107]	[]	[151771909]
92_5829	chr6	2841823	2842223	+	1000	39.5	[3.6062539]	[113]	[13.435821, 7.9561]	[94, 125]	[2842017]	[2841998, 2842029]
92_583	chr7	135662275	135662675	+	1000	98.0	[]	[]	[3.6657565, 7.4278626, 10.531994]	[107, 112, 117]	[]	[135662441, 135662446, 135662451]
92_5832	chr6	6696912	6697312	+	1000	39.5	[9.015568]	[138]	[9.858892]	[103]	[6697101]	[6697066]
92_5833	chr6	7468557	7468957	+	1000	39.5	[3.3419027, 4.2342205]	[87, 123]	[]	[]	[7468742, 7468778]	[]
92_5834	chr6	15994806	15995206	+	994	39.5	[4.727166]	[216]	[]	[]	[15995035]	[]
92_584	chr1	44799713	44800113	+	1000	97.5	[]	[]	[14.850005]	[101]	[]	[44799908]
92_5841	chr6	31818813	31819213	+	1000	39.5	[10.514268]	[79]	[]	[]	[31818966]	[]
92_5842	chr6	34671849	34672249	+	823	39.5	[5.0576563]	[183]	[7.871365]	[138]	[34672086]	[34672041]
92_5843	chr6	36340961	36341361	+	955	39.5	[6.3601856]	[191]	[6.8804297]	[165]	[36341166]	[36341140]
92_5844	chr6	37018436	37018836	+	901	39.5	[]	[]	[6.9180746]	[79]	[]	[37018603]
92_5846	chr6	149926126	149926526	+	686	39.5	[4.9821105, 3.2989228]	[84, 136]	[]	[]	[149926308, 149926360]	[]
92_5848	chr7	5428852	5429252	+	994	39.5	[]	[]	[4.4258614]	[106]	[]	[5429043]
92_5849	chr7	33109504	33109904	+	571	39.5	[10.932964]	[122]	[7.4278626]	[79]	[33109706]	[33109663]
92_5852	chr7	94004244	94004644	+	1000	39.5	[]	[]	[4.3674207]	[191]	[]	[94004468]
92_5854	chr7	100444521	100444921	+	1000	39.5	[4.5855937]	[229]	[3.4877036]	[230]	[100444758]	[100444759]
92_5857	chr7	138460199	138460599	+	838	39.5	[4.1891675]	[79]	[]	[]	[138460353]	[]
92_5859	chr7	140924233	140924633	+	1000	39.5	[6.0831804, 4.0652747]	[104, 156]	[6.5165505]	[98]	[140924421, 140924473]	[140924415]
92_5863	chr8	80426521	80426921	+	1000	39.5	[]	[]	[5.0142365]	[125]	[]	[80426678]
92_5867	chr9	128067138	128067538	+	833	39.5	[8.406543]	[130]	[]	[]	[128067359]	[]
92_5868	chr9	130855458	130855858	+	1000	39.5	[]	[]	[6.2147784]	[110]	[]	[130855651]
92_5875	chr1	11478805	11479205	+	910	39.0	[]	[]	[4.514485]	[72]	[]	[11478964]
