#PeakID(python identify_motif.py ./ENCODE_processed_files/GABPA_idr.fa GABPA --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
0_23016	chr2	68878285	68878685	+	1000	37.0	[]	[]	[11.700283]	[147]	[]	[68878446]
0_23018	chr2	70135831	70136231	+	800	37.0	[]	[]	[8.766753]	[192]	[]	[70136070]
0_2302	chr22	23119551	23119951	+	1000	408.0	[11.196773]	[86]	[11.02127]	[101]	[23119735]	[23119750]
0_23024	chr2	100862725	100863125	+	1000	37.0	[]	[]	[8.455303]	[218]	[]	[100862965]
0_23025	chr2	111454480	111454880	+	1000	37.0	[14.455669]	[157]	[]	[]	[111454680]	[]
0_2303	chrM	6945	7345	+	1000	408.0	[6.7825537]	[143]	[]	[]	[7188]	[]
0_23032	chr2	148643069	148643469	+	881	37.0	[]	[]	[6.506861, 12.187773, 10.485287]	[108, 129, 162]	[]	[148643266, 148643287, 148643320]
0_23033	chr2	157469407	157469807	+	749	37.0	[9.56736, 11.482137]	[89, 121]	[6.5334163]	[160]	[157469570, 157469602]	[157469641]
0_23037	chr2	170354834	170355234	+	917	37.0	[14.504025, 13.885272]	[89, 113]	[]	[]	[170355009, 170355033]	[]
0_2304	chr14	23095300	23095700	+	1000	407.0	[]	[]	[11.617513, 8.747017]	[94, 137]	[]	[23095494, 23095537]
0_23047	chr20	2872059	2872459	+	944	37.0	[6.8511086]	[137]	[]	[]	[2872262]	[]
0_2305	chr17	44947676	44948076	+	1000	407.0	[13.885272, 13.397782]	[107, 113]	[]	[]	[44947880, 44947886]	[]
0_23058	chr20	48406043	48406443	+	805	37.0	[8.785288]	[161]	[15.100268]	[90]	[48406278]	[48406207]
0_23064	chr20	58287647	58288047	+	849	37.0	[7.562599]	[159]	[14.455669, 12.640427]	[90, 112]	[58287897]	[58287828, 58287850]
0_23075	chr21	41458474	41458874	+	1000	37.0	[7.362634]	[137]	[8.060418]	[132]	[41458690]	[41458685]
0_23076	chr21	41752093	41752493	+	828	37.0	[]	[]	[13.864238]	[93]	[]	[41752282]
0_23078	chr21	42315436	42315836	+	697	37.0	[]	[]	[6.73836, 6.682084]	[87, 140]	[]	[42315595, 42315648]
0_2308	chr19	38850485	38850885	+	1000	407.0	[]	[]	[10.020014]	[112]	[]	[38850697]
0_23081	chr22	16963559	16963959	+	764	37.0	[]	[]	[8.0238, 13.864238]	[128, 202]	[]	[16963733, 16963807]
0_23083	chr22	19760074	19760474	+	998	37.0	[]	[]	[7.441135, 7.613551]	[169, 222]	[]	[19760265, 19760318]
0_2309	chr20	52191601	52192001	+	1000	407.0	[10.402516]	[95]	[]	[]	[52191791]	[]
0_23111	chr3	46098438	46098838	+	766	37.0	[13.043534]	[114]	[]	[]	[46098610]	[]
0_23116	chr3	49098522	49098922	+	1000	37.0	[]	[]	[12.604423]	[91]	[]	[49098699]
0_2312	chr19	8513730	8514130	+	1000	406.0	[]	[]	[8.964536, 7.300838]	[70, 117]	[]	[8513892, 8513939]
0_23130	chr3	155871338	155871738	+	1000	37.0	[8.6276045]	[187]	[]	[]	[155871588]	[]
0_23139	chr3	195542781	195543181	+	1000	37.0	[]	[]	[11.42543]	[94]	[]	[195542954]
0_2315	chr19	58475945	58476345	+	1000	406.0	[7.300838]	[111]	[6.5148845]	[116]	[58476155]	[58476160]
0_23153	chr4	76779662	76780062	+	1000	37.0	[8.452973]	[163]	[]	[]	[76779897]	[]
0_23154	chr4	77083262	77083662	+	1000	37.0	[10.370024]	[128]	[]	[]	[77083467]	[]
0_23158	chr4	113564908	113565308	+	866	37.0	[6.687953]	[127]	[13.077335]	[114]	[113565100]	[113565087]
0_23159	chr4	118816573	118816973	+	841	37.0	[]	[]	[8.087072]	[78]	[]	[118816742]
0_2316	chr12	65169347	65169747	+	1000	405.0	[13.315012]	[111]	[]	[]	[65169554]	[]
0_23161	chr4	123396497	123396897	+	733	37.0	[]	[]	[7.692846]	[84]	[]	[123396668]
0_23162	chr4	124712866	124713266	+	1000	37.0	[8.016659]	[112]	[]	[]	[124713072]	[]
0_23163	chr4	127250658	127251058	+	915	37.0	[]	[]	[7.537846]	[113]	[]	[127250857]
0_23164	chr4	139189056	139189456	+	1000	37.0	[6.577534]	[141]	[10.374664]	[103]	[139189268]	[139189230]
0_23168	chr5	1102309	1102709	+	1000	37.0	[]	[]	[6.755474]	[179]	[]	[1102519]
0_23170	chr5	5602078	5602478	+	736	37.0	[]	[]	[6.565744]	[132]	[]	[5602275]
0_23172	chr5	39274697	39275097	+	961	37.0	[]	[]	[6.710019]	[149]	[]	[39274912]
0_23173	chr5	56819127	56819527	+	1000	37.0	[]	[]	[14.741034]	[103]	[]	[56819285]
0_23180	chr5	124655903	124656303	+	1000	37.0	[13.077335]	[125]	[]	[]	[124656092]	[]
0_23184	chr5	141564112	141564512	+	654	37.0	[8.747017]	[56]	[8.035126]	[65]	[141564263]	[141564272]
0_23185	chr5	149466363	149466763	+	777	37.0	[]	[]	[9.155027]	[102]	[]	[149466564]
0_23190	chr5	160467646	160468046	+	1000	37.0	[9.249432]	[163]	[11.07903]	[131]	[160467872]	[160467840]
0_23191	chr5	168782250	168782650	+	909	37.0	[8.766753]	[107]	[9.254243]	[92]	[168782425]	[168782410]
0_23192	chr5	168852021	168852421	+	1000	37.0	[]	[]	[6.731053]	[94]	[]	[168852202]
0_23194	chr5	172943217	172943617	+	1000	37.0	[8.853755]	[66]	[]	[]	[172943375]	[]
0_23199	chr6	7106691	7107091	+	1000	37.0	[]	[]	[7.52346]	[185]	[]	[7106898]
0_2320	chr1	36160864	36161264	+	1000	404.0	[12.1667385]	[78]	[16.797768]	[99]	[36161033]	[36161054]
0_23203	chr6	26383017	26383417	+	1000	37.0	[]	[]	[7.7702355]	[78]	[]	[26383175]
0_23205	chr6	28810149	28810549	+	1000	37.0	[10.626375]	[106]	[8.936685]	[158]	[28810347]	[28810399]
0_23208	chr6	31948918	31949318	+	1000	37.0	[7.599541]	[145]	[]	[]	[31949147]	[]
0_23209	chr6	33585536	33585936	+	1000	37.0	[]	[]	[8.785288]	[150]	[]	[33585762]
0_23210	chr6	34656796	34657196	+	880	37.0	[8.263244]	[98]	[]	[]	[34656963]	[]
0_23213	chr6	37134623	37135023	+	599	37.0	[]	[]	[7.1677146]	[191]	[]	[37134848]
0_23214	chr6	37289919	37290319	+	1000	37.0	[13.864238]	[131]	[]	[]	[37290131]	[]
0_23215	chr6	39090056	39090456	+	925	37.0	[8.345782]	[109]	[9.784637]	[139]	[39090240]	[39090270]
0_2322	chr19	52397650	52398050	+	1000	404.0	[]	[]	[7.7623734]	[65]	[]	[52397811]
0_23227	chr6	106098380	106098780	+	777	37.0	[]	[]	[7.551757]	[141]	[]	[106098607]
0_23230	chr6	119627281	119627681	+	868	37.0	[]	[]	[6.973034]	[151]	[]	[119627487]
0_23237	chr6	143158052	143158452	+	823	37.0	[11.379836]	[75]	[]	[]	[143158207]	[]
0_23239	chr6	157825343	157825743	+	1000	37.0	[8.447082]	[112]	[]	[]	[157825542]	[]
0_2324	chr20	30579967	30580367	+	1000	404.0	[8.060418]	[103]	[]	[]	[30580169]	[]
0_23240	chr6	158649863	158650263	+	1000	37.0	[9.426659]	[104]	[]	[]	[158650024]	[]
0_23244	chr7	2079539	2079939	+	1000	37.0	[8.705017]	[209]	[]	[]	[2079777]	[]
0_23248	chr7	18590212	18590612	+	1000	37.0	[6.5867777]	[181]	[14.741034]	[149]	[18590448]	[18590416]
0_23250	chr7	47329460	47329860	+	1000	37.0	[]	[]	[7.1436195]	[130]	[]	[47329682]
0_23265	chr7	107879325	107879725	+	1000	37.0	[10.650471]	[120]	[]	[]	[107879501]	[]
0_23268	chr7	130207595	130207995	+	1000	37.0	[]	[]	[8.835999]	[206]	[]	[130207839]
0_23269	chr7	131544881	131545281	+	1000	37.0	[]	[]	[8.296897]	[133]	[]	[131545080]
0_2327	chr10	91923544	91923944	+	1000	403.0	[11.617513]	[113]	[]	[]	[91923748]	[]
0_23275	chr7	140146202	140146602	+	1000	37.0	[7.41805]	[157]	[10.951742]	[213]	[140146396]	[140146452]
0_23276	chr7	142961998	142962398	+	1000	37.0	[8.936685]	[167]	[]	[]	[142962232]	[]
0_2328	chr18	35344243	35344643	+	1000	403.0	[7.9993815]	[131]	[]	[]	[35344461]	[]
0_23281	chr7	150324484	150324884	+	1000	37.0	[9.047306, 7.1938577]	[84, 115]	[8.903031]	[142]	[150324660, 150324691]	[150324718]
0_23284	chr7	151756051	151756451	+	912	37.0	[]	[]	[11.8865]	[136]	[]	[151756274]
0_23288	chr8	13132990	13133390	+	745	37.0	[]	[]	[6.6312723]	[144]	[]	[13133182]
0_23291	chr8	22673098	22673498	+	1000	37.0	[]	[]	[6.6204314]	[169]	[]	[22673273]
0_23293	chr8	26265850	26266250	+	1000	37.0	[]	[]	[7.3325515, 11.52214]	[157, 177]	[]	[26266009, 26266029]
0_23296	chr8	42267670	42268070	+	898	37.0	[10.993419]	[117]	[]	[]	[42267848]	[]
0_233	chr15	84715978	84716378	+	1000	753.0	[10.402516, 7.7623734]	[109, 115]	[]	[]	[84716185, 84716191]	[]
0_2330	chr20	408081	408481	+	1000	403.0	[11.02127, 9.076296]	[112, 133]	[]	[]	[408283, 408304]	[]
0_23300	chr8	80486207	80486607	+	1000	37.0	[]	[]	[6.6204314]	[80]	[]	[80486380]
0_23308	chr8	125191763	125192163	+	985	37.0	[]	[]	[6.812929]	[132]	[]	[125191961]
0_23314	chr9	5629882	5630282	+	1000	37.0	[]	[]	[8.345782]	[105]	[]	[5630083]
0_23319	chr9	95188548	95188948	+	1000	37.0	[6.5178547, 13.043534, 8.263244]	[89, 99, 109]	[]	[]	[95188710, 95188720, 95188730]	[]
0_23322	chr9	97518815	97519215	+	830	37.0	[10.622659]	[135]	[11.290258]	[148]	[97519032]	[97519045]
0_23323	chr9	97567799	97568199	+	1000	37.0	[8.952971, 7.1075187]	[85, 128]	[]	[]	[97567983, 97568026]	[]
0_23324	chr9	98120952	98121352	+	833	37.0	[14.337926]	[132]	[]	[]	[98121167]	[]
0_23327	chr9	108212182	108212582	+	1000	37.0	[]	[]	[8.964536]	[134]	[]	[108212409]
0_2333	chr9	100352742	100353142	+	1000	403.0	[6.540387]	[112]	[]	[]	[100352951]	[]
0_23332	chr9	124593688	124594088	+	1000	37.0	[12.640427]	[119]	[]	[]	[124593899]	[]
0_23338	chr9	130980867	130981267	+	761	37.0	[7.0884447]	[124]	[]	[]	[130981043]	[]
0_23343	chrX	1249435	1249835	+	1000	37.0	[8.569641]	[136]	[11.680546]	[98]	[1249664]	[1249626]
0_23345	chrX	10166733	10167133	+	948	37.0	[]	[]	[6.885685]	[141]	[]	[10166958]
0_23355	chr1	10374286	10374686	+	890	36.0	[]	[]	[11.341048, 6.791317]	[224, 227]	[]	[10374512, 10374515]
0_23356	chr1	16146198	16146598	+	867	36.0	[11.24513]	[65]	[]	[]	[16146362]	[]
0_2336	chr16	2459908	2460308	+	1000	402.0	[]	[]	[7.5106626]	[83]	[]	[2460087]
0_23374	chr1	37487323	37487723	+	1000	36.0	[9.1883955]	[223]	[]	[]	[37487561]	[]
0_2338	chr1	2227443	2227843	+	1000	401.0	[]	[]	[11.841372, 8.106905]	[90, 106]	[]	[2227631, 2227647]
0_23383	chr1	54272983	54273383	+	592	36.0	[7.071649]	[152]	[]	[]	[54273160]	[]
0_234	chr16	69339424	69339824	+	1000	753.0	[7.029281, 10.381482]	[56, 112]	[11.341048]	[95]	[69339575, 69339631]	[69339614]
0_23402	chr1	154627035	154627435	+	1000	36.0	[]	[]	[8.486515, 9.0510845]	[151, 157]	[]	[154627233, 154627239]
0_2342	chr19	36666628	36667028	+	1000	401.0	[]	[]	[11.258278]	[101]	[]	[36666829]
0_23421	chr1	201559630	201560030	+	644	36.0	[11.055684]	[115]	[]	[]	[201559813]	[]
0_23425	chr1	206490214	206490614	+	1000	36.0	[]	[]	[6.478716]	[166]	[]	[206490401]
0_2343	chr2	3558150	3558550	+	1000	401.0	[8.403745]	[93]	[]	[]	[3558335]	[]
0_23431	chr1	226125102	226125502	+	1000	36.0	[]	[]	[13.28716]	[113]	[]	[226125303]
0_23435	chr1	234730655	234731055	+	596	36.0	[7.272987]	[80]	[7.1126537]	[90]	[234730828]	[234730838]
0_23437	chr10	3172909	3173309	+	1000	36.0	[]	[]	[11.379836, 7.4575276, 8.611184]	[72, 96, 147]	[]	[3173076, 3173100, 3173151]
0_23440	chr10	15473454	15473854	+	1000	36.0	[]	[]	[6.6204314]	[128]	[]	[15473655]
0_23445	chr10	33157089	33157489	+	802	36.0	[]	[]	[13.864238]	[104]	[]	[33157290]
0_23448	chr10	61397491	61397891	+	764	36.0	[]	[]	[9.646693, 9.67735]	[104, 127]	[]	[61397657, 61397680]
0_23449	chr10	69392420	69392820	+	1000	36.0	[7.344563, 8.184149]	[109, 120]	[]	[]	[69392573, 69392584]	[]
0_2345	chr7	5822922	5823322	+	1000	401.0	[]	[]	[10.483641, 7.9993815]	[68, 90]	[]	[5823085, 5823107]
0_23467	chr11	12680212	12680612	+	1000	36.0	[7.8075023]	[190]	[]	[]	[12680428]	[]
0_23469	chr11	44269922	44270322	+	1000	36.0	[]	[]	[7.0523133]	[153]	[]	[44270102]
0_2347	chr1	222643937	222644337	+	1000	400.0	[6.9272175, 8.705017]	[99, 122]	[]	[]	[222644129, 222644152]	[]
0_23470	chr11	44727856	44728256	+	1000	36.0	[]	[]	[11.841372]	[123]	[]	[44728041]
0_23471	chr11	45704601	45705001	+	1000	36.0	[]	[]	[11.124158]	[144]	[]	[45704812]
0_23475	chr11	60848692	60849092	+	1000	36.0	[10.464252]	[156]	[]	[]	[60848922]	[]
0_23484	chr11	67240845	67241245	+	1000	36.0	[6.9239902]	[134]	[]	[]	[67241018]	[]
0_23488	chr11	68437398	68437798	+	1000	36.0	[]	[]	[10.5476885]	[69]	[]	[68437564]
0_2349	chr12	92145705	92146105	+	1000	400.0	[]	[]	[13.584]	[85]	[]	[92145889]
0_23492	chr11	86135959	86136359	+	568	36.0	[8.08774, 7.117465]	[90, 114]	[]	[]	[86136147, 86136171]	[]
0_23498	chr11	111988785	111989185	+	1000	36.0	[]	[]	[7.5685887]	[196]	[]	[111989004]
0_235	chr17	28357416	28357816	+	1000	753.0	[10.972914, 9.560779]	[70, 91]	[]	[]	[28357586, 28357607]	[]
0_2350	chr15	45279049	45279449	+	1000	400.0	[]	[]	[8.705017]	[98]	[]	[45279243]
0_23517	chr12	54300830	54301230	+	956	36.0	[6.6204314, 6.8660955]	[161, 199]	[]	[]	[54301040, 54301078]	[]
0_2352	chr19	52897465	52897865	+	1000	400.0	[7.7623734]	[117]	[]	[]	[52897680]	[]
0_23529	chr12	122946779	122947179	+	560	36.0	[]	[]	[9.784637]	[207]	[]	[122946987]
0_2353	chr2	130342667	130343067	+	1000	400.0	[]	[]	[8.705017]	[108]	[]	[130342859]
0_2354	chr2	170930265	170930665	+	1000	400.0	[14.504025, 12.1667385]	[103, 122]	[]	[]	[170930459, 170930478]	[]
0_23543	chr14	71739627	71740027	+	963	36.0	[12.1667385]	[137]	[8.761942]	[159]	[71739842]	[71739864]
0_23544	chr14	72451287	72451687	+	1000	36.0	[]	[]	[11.07903]	[93]	[]	[72451439]
0_23545	chr14	76781695	76782095	+	586	36.0	[16.797768]	[120]	[]	[]	[76781911]	[]
0_23546	chr14	90534123	90534523	+	1000	36.0	[8.122154]	[165]	[]	[]	[90534334]	[]
0_2355	chr20	3209283	3209683	+	1000	400.0	[8.705017]	[88]	[9.275414]	[102]	[3209470]	[3209484]
0_23550	chr14	102585471	102585871	+	1000	36.0	[9.155027]	[107]	[8.656132]	[87]	[102585659]	[102585639]
0_23557	chr15	51846375	51846775	+	1000	36.0	[6.7970214]	[90]	[]	[]	[51846557]	[]
0_23562	chr15	61681003	61681403	+	1000	36.0	[]	[]	[10.622659, 13.885272]	[201, 207]	[]	[61681234, 61681240]
0_23568	chr15	67074121	67074521	+	1000	36.0	[]	[]	[14.455669]	[128]	[]	[67074303]
0_23571	chr15	71115231	71115631	+	1000	36.0	[]	[]	[6.6204314]	[120]	[]	[71115431]
0_23574	chr15	75140214	75140614	+	1000	36.0	[8.785288]	[74]	[]	[]	[75140369]	[]
0_23585	chr16	27199608	27200008	+	1000	36.0	[]	[]	[11.96358]	[153]	[]	[27199839]
0_23588	chr16	56358047	56358447	+	1000	36.0	[16.797768]	[114]	[]	[]	[56358214]	[]
0_23596	chr16	75251199	75251599	+	853	36.0	[6.973034]	[144]	[12.1667385]	[121]	[75251409]	[75251386]
0_23597	chr16	76946840	76947240	+	944	36.0	[]	[]	[7.710133, 13.397782]	[110, 129]	[]	[76947015, 76947034]
0_23598	chr16	79951334	79951734	+	965	36.0	[9.115549, 6.5600133]	[81, 132]	[]	[]	[79951496, 79951547]	[]
0_23599	chr16	85134786	85135186	+	941	36.0	[7.5785074, 7.3577623]	[101, 159]	[]	[]	[85134979, 85135037]	[]
0_23603	chr16	88768215	88768615	+	1000	36.0	[10.186114]	[182]	[]	[]	[88768443]	[]
0_23605	chr17	20633426	20633826	+	859	36.0	[]	[]	[13.885272]	[124]	[]	[20633618]
0_23607	chr17	30116663	30117063	+	1000	36.0	[]	[]	[10.330545]	[184]	[]	[30116857]
0_23609	chr17	34254912	34255312	+	1000	36.0	[12.447291]	[165]	[7.4763412]	[181]	[34255135]	[34255151]
0_23612	chr17	38500184	38500584	+	738	36.0	[15.100268]	[98]	[13.885272]	[112]	[38500371]	[38500385]
0_23616	chr17	42322682	42323082	+	1000	36.0	[]	[]	[9.288652]	[115]	[]	[42322890]
0_23621	chr17	49032314	49032714	+	1000	36.0	[6.831237]	[129]	[]	[]	[49032520]	[]
0_23625	chr17	59440762	59441162	+	1000	36.0	[6.541243, 10.184014]	[146, 197]	[]	[]	[59440959, 59441010]	[]
0_23626	chr17	59696668	59697068	+	1000	36.0	[]	[]	[7.4575276]	[104]	[]	[59696833]
0_23627	chr17	61495352	61495752	+	549	36.0	[9.254243]	[132]	[]	[]	[61495510]	[]
0_23636	chr17	80832971	80833371	+	918	36.0	[9.669839]	[134]	[]	[]	[80833182]	[]
0_23638	chr17	82414608	82415008	+	849	36.0	[]	[]	[6.9143066]	[176]	[]	[82414850]
0_23640	chr18	2173292	2173692	+	979	36.0	[]	[]	[12.640427]	[155]	[]	[2173524]
0_23658	chr19	18594114	18594514	+	829	36.0	[]	[]	[10.186114]	[153]	[]	[18594345]
0_23662	chr19	40806784	40807184	+	1000	36.0	[10.464252, 9.499273]	[79, 96]	[7.138499]	[164]	[40806942, 40806959]	[40807027]
0_23665	chr19	42433596	42433996	+	1000	36.0	[8.533577]	[107]	[]	[]	[42433798]	[]
0_23675	chr19	50639139	50639539	+	801	36.0	[]	[]	[7.0619245]	[132]	[]	[50639360]
0_23688	chr2	64820840	64821240	+	1000	36.0	[7.117465, 14.455669]	[113, 193]	[]	[]	[64821009, 64821089]	[]
0_23689	chr2	68853914	68854314	+	1000	36.0	[11.110148]	[73]	[]	[]	[68854087]	[]
0_23691	chr2	71227084	71227484	+	1000	36.0	[8.486515, 8.407518]	[116, 132]	[]	[]	[71227295, 71227311]	[]
0_23692	chr2	72035506	72035906	+	1000	36.0	[]	[]	[16.797768]	[73]	[]	[72035675]
0_23693	chr2	74142416	74142816	+	762	36.0	[]	[]	[6.5993977]	[137]	[]	[74142612]
0_23696	chr2	95713590	95713990	+	1000	36.0	[6.8660955]	[133]	[]	[]	[95713781]	[]
0_2370	chr10	96586890	96587290	+	1000	396.0	[10.485287]	[56]	[11.617513]	[100]	[96587044]	[96587088]
0_23710	chr2	195536182	195536582	+	1000	36.0	[8.609644]	[89]	[8.919632]	[75]	[195536348]	[195536334]
0_23713	chr2	205129537	205129937	+	810	36.0	[9.233524]	[130]	[]	[]	[205129730]	[]
0_23714	chr2	218731530	218731930	+	1000	36.0	[11.527266]	[90]	[]	[]	[218731707]	[]
0_23721	chr20	23132922	23133322	+	1000	36.0	[8.785288, 9.351862]	[77, 110]	[]	[]	[23133082, 23133115]	[]
0_23723	chr20	31713294	31713694	+	1000	36.0	[11.089114]	[166]	[11.482137]	[133]	[31713491]	[31713458]
0_23728	chr20	46005152	46005552	+	1000	36.0	[15.100268]	[192]	[7.4575276]	[157]	[46005369]	[46005334]
0_2373	chr4	188159650	188160050	+	1000	396.0	[7.0523133, 7.7476707, 7.0523133, 7.7476707]	[86, 90, 136, 140]	[]	[]	[188159835, 188159839, 188159885, 188159889]	[]
0_23732	chr20	64066022	64066422	+	790	36.0	[]	[]	[6.6724043]	[155]	[]	[64066273]
0_23738	chr21	34775583	34775983	+	556	36.0	[6.8194566]	[167]	[7.029281]	[171]	[34775802]	[34775806]
0_2374	chr8	22010063	22010463	+	1000	396.0	[]	[]	[8.964536]	[76]	[]	[22010237]
0_23742	chr21	38679581	38679981	+	1000	36.0	[16.797768]	[152]	[13.885272]	[139]	[38679805]	[38679792]
0_23743	chr21	39422528	39422928	+	894	36.0	[6.4724874]	[172]	[]	[]	[39422712]	[]
0_23745	chr21	45972747	45973147	+	647	36.0	[]	[]	[11.617513]	[107]	[]	[45972918]
0_23749	chr22	21697758	21698158	+	1000	36.0	[]	[]	[8.761226]	[158]	[]	[21698007]
0_2375	chr1	220272271	220272671	+	1000	395.0	[]	[]	[7.7140174]	[89]	[]	[220272457]
0_23759	chr22	29065484	29065884	+	1000	36.0	[]	[]	[10.808876]	[85]	[]	[29065664]
0_23767	chr3	15647539	15647939	+	1000	36.0	[]	[]	[8.707014, 11.404396, 7.4575276]	[56, 93, 130]	[]	[15647693, 15647730, 15647767]
0_23772	chr3	31232376	31232776	+	847	36.0	[10.402516]	[104]	[8.17051]	[134]	[31232571]	[31232601]
0_23781	chr3	115164318	115164718	+	551	36.0	[15.100268]	[138]	[11.196773]	[162]	[115164537]	[115164561]
0_23787	chr3	150371720	150372120	+	1000	36.0	[]	[]	[6.8708754]	[107]	[]	[150371923]
0_23793	chr3	183254125	183254525	+	1000	36.0	[]	[]	[7.3139396]	[183]	[]	[183254326]
0_23798	chr4	726371	726771	+	973	36.0	[8.952971]	[124]	[]	[]	[726550]	[]
0_23799	chr4	1055839	1056239	+	1000	36.0	[]	[]	[11.379836]	[164]	[]	[1056061]
0_238	chr20	63980873	63981273	+	1000	753.0	[]	[]	[9.157671, 6.8369336]	[60, 76]	[]	[63981025, 63981041]
0_23802	chr4	2414212	2414612	+	677	36.0	[]	[]	[14.455669]	[187]	[]	[2414419]
0_2381	chr6	33276883	33277283	+	1000	395.0	[8.358616]	[102]	[]	[]	[33277079]	[]
0_23811	chr4	41318714	41319114	+	632	36.0	[6.93056]	[134]	[]	[]	[41318875]	[]
0_23815	chr4	72513206	72513606	+	968	36.0	[11.828538]	[119]	[]	[]	[72513394]	[]
0_23817	chr4	72569712	72570112	+	881	36.0	[7.710163]	[119]	[]	[]	[72569919]	[]
0_2382	chr7	44018952	44019352	+	1000	395.0	[7.139903]	[135]	[]	[]	[44019183]	[]
0_23826	chr4	185265962	185266362	+	1000	36.0	[]	[]	[11.543174]	[104]	[]	[185266159]
0_2383	chr9	26892615	26893015	+	1000	395.0	[11.617513]	[113]	[6.7815404]	[129]	[26892822]	[26892838]
0_23831	chr5	14720473	14720873	+	1000	36.0	[]	[]	[14.741034]	[114]	[]	[14720661]
0_23834	chr5	42894134	42894534	+	965	36.0	[]	[]	[8.455303]	[164]	[]	[42894373]
0_23841	chr5	94746733	94747133	+	1000	36.0	[9.155027, 7.225262]	[106, 133]	[]	[]	[94746934, 94746961]	[]
0_23843	chr5	97009488	97009888	+	1000	36.0	[11.828538, 6.486649, 7.891371]	[84, 111, 135]	[]	[]	[97009652, 97009679, 97009703]	[]
0_23853	chr5	159175613	159176013	+	880	36.0	[11.196773]	[136]	[]	[]	[159175819]	[]
0_23854	chr5	159210278	159210678	+	967	36.0	[8.12938]	[147]	[]	[]	[159210497]	[]
0_23859	chr5	176155861	176156261	+	1000	36.0	[10.374664, 6.7124143, 10.353631]	[100, 118, 169]	[]	[]	[176156016, 176156034, 176156085]	[]
0_23864	chr6	14270926	14271326	+	1000	36.0	[8.593737]	[86]	[]	[]	[14271109]	[]
0_2387	chr14	74302860	74303260	+	1000	394.0	[]	[]	[8.032566, 7.7623734]	[61, 89]	[]	[74303019, 74303047]
0_23870	chr6	25138161	25138561	+	1000	36.0	[11.42543, 9.56736, 10.993419]	[71, 91, 148]	[]	[]	[25138331, 25138351, 25138408]	[]
0_2388	chr6	168075749	168076149	+	1000	394.0	[10.381482, 10.381482, 10.381482, 8.683983]	[71, 93, 115, 137]	[]	[]	[168075904, 168075926, 168075948, 168075970]	[]
0_23880	chr6	34390875	34391275	+	1000	36.0	[12.187773]	[177]	[7.1961875]	[156]	[34391108]	[34391087]
0_23884	chr6	43972253	43972653	+	1000	36.0	[]	[]	[8.17051]	[100]	[]	[43972422]
0_23885	chr6	52611741	52612141	+	1000	36.0	[11.748494, 10.110004]	[111, 135]	[11.230427, 6.792237]	[90, 165]	[52611924, 52611948]	[52611903, 52611978]
0_23900	chr6	159042333	159042733	+	1000	36.0	[10.353631]	[77]	[6.7131634]	[111]	[159042498]	[159042532]
0_23903	chr6	166235207	166235607	+	1000	36.0	[8.46734]	[112]	[]	[]	[166235403]	[]
0_2391	chr19	7394918	7395318	+	1000	393.0	[8.358616]	[117]	[]	[]	[7395127]	[]
0_23913	chr7	25565841	25566241	+	772	36.0	[12.1667385]	[154]	[]	[]	[25566072]	[]
0_23914	chr7	28203800	28204200	+	797	36.0	[]	[]	[13.864238]	[117]	[]	[28203990]
0_23917	chr7	32998542	32998942	+	845	36.0	[]	[]	[9.499273]	[128]	[]	[32998763]
0_2392	chr19	29606095	29606495	+	1000	393.0	[]	[]	[8.358616]	[106]	[]	[29606301]
0_23928	chr7	100156711	100157111	+	1000	36.0	[]	[]	[14.455669]	[92]	[]	[100156889]
0_2393	chr12	21437446	21437846	+	1000	392.0	[8.569641]	[119]	[13.315012]	[96]	[21437658]	[21437635]
0_23930	chr7	102289821	102290221	+	811	36.0	[10.050995, 15.100268]	[108, 130]	[]	[]	[102290028, 102290050]	[]
0_23935	chr7	106589070	106589470	+	963	36.0	[7.988447]	[222]	[]	[]	[106589298]	[]
0_2394	chr16	46394558	46394958	+	1000	392.0	[]	[]	[6.6710677]	[158]	[]	[46394808]
0_23947	chr7	135825543	135825943	+	1000	36.0	[]	[]	[13.864238]	[85]	[]	[135825728]
0_23950	chr7	152313938	152314338	+	1000	36.0	[7.973394]	[201]	[]	[]	[152314180]	[]
0_23951	chr7	155344907	155345307	+	1000	36.0	[]	[]	[6.5205355]	[160]	[]	[155345140]
0_23952	chr7	159030439	159030839	+	1000	36.0	[]	[]	[8.517438, 9.532927]	[74, 113]	[]	[159030600, 159030639]
0_23955	chr8	2127405	2127805	+	1000	36.0	[]	[]	[8.273811, 8.273811, 8.273811]	[122, 162, 202]	[]	[2127568, 2127608, 2127648]
0_23956	chr8	3584859	3585259	+	1000	36.0	[9.804404]	[135]	[]	[]	[3585075]	[]
0_23965	chr8	38759755	38760155	+	1000	36.0	[12.640427]	[103]	[8.94816]	[146]	[38759937]	[38759980]
0_2397	chr17	6651396	6651796	+	1000	392.0	[9.915027]	[124]	[]	[]	[6651612]	[]
0_23970	chr8	100410030	100410430	+	1000	36.0	[7.7262726]	[156]	[]	[]	[100410191]	[]
0_23971	chr8	102601039	102601439	+	1000	36.0	[6.487413]	[143]	[]	[]	[102601273]	[]
