#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2C1_idr.fa NR2C1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
768_3160	chr16	84186858	84187258	+	1000	114.0	[10.338945]	[63]	[]	[]	[84187014]	[]
768_3162	chr19	7394884	7395284	+	1000	114.0	[10.338945]	[104]	[]	[]	[7395060]	[]
768_3168	chr5	160260902	160261302	+	1000	114.0	[]	[]	[10.338945]	[117]	[]	[160261104]
768_3172	chr8	77000108	77000508	+	1000	114.0	[10.338945]	[161]	[]	[]	[77000343]	[]
768_3174	chr1	154496904	154497304	+	1000	113.5	[10.338945, 10.338945]	[116, 139]	[10.371254]	[130]	[154497074, 154497097]	[154497088]
768_3179	chr15	67091223	67091623	+	1000	113.5	[]	[]	[10.371254]	[151]	[]	[67091421]
768_3180	chr17	10697350	10697750	+	1000	113.5	[]	[]	[10.338945]	[87]	[]	[10697532]
768_3184	chr2	68908415	68908815	+	1000	113.5	[10.338945]	[143]	[]	[]	[68908657]	[]
768_3187	chr7	100450343	100450743	+	1000	113.5	[]	[]	[7.9514318]	[242]	[]	[100450592]
768_3189	chrX	101386210	101386610	+	1000	113.5	[10.371254]	[229]	[]	[]	[101386443]	[]
768_3190	chr1	155091321	155091721	+	1000	113.0	[10.371254]	[99]	[]	[]	[155091498]	[]
768_3195	chr18	75406746	75407146	+	1000	113.0	[10.338945]	[122]	[]	[]	[75406965]	[]
768_3198	chr5	131994601	131995001	+	1000	113.0	[]	[]	[10.338945]	[82]	[]	[131994755]
768_32	chr19	14081143	14081543	+	1000	1219.5	[10.338945]	[108]	[]	[]	[14081342]	[]
768_3206	chr12	123363376	123363776	+	1000	112.5	[10.371254]	[106]	[]	[]	[123363562]	[]
768_321	chr14	69398427	69398827	+	1000	945.5	[7.9514318]	[99]	[]	[]	[69398622]	[]
768_3210	chr3	53499267	53499667	+	1000	112.5	[10.338945, 10.338945]	[68, 75]	[]	[]	[53499427, 53499434]	[]
768_3215	chr7	106112541	106112941	+	1000	112.5	[]	[]	[10.338945, 10.371254]	[85, 126]	[]	[106112726, 106112767]
768_3217	chr8	143279001	143279401	+	1000	112.5	[]	[]	[7.9191227]	[140]	[]	[143279206]
768_3219	chr9	104763957	104764357	+	1000	112.5	[]	[]	[10.338945]	[76]	[]	[104764109]
768_322	chr1	154974210	154974610	+	1000	944.5	[]	[]	[10.338945]	[97]	[]	[154974398]
768_3220	chr9	128771788	128772188	+	1000	112.5	[]	[]	[7.9191227]	[93]	[]	[128771979]
768_3222	chr11	64317369	64317769	+	1000	112.0	[7.9514318]	[120]	[]	[]	[64317565]	[]
768_3234	chr6	20291674	20292074	+	1000	112.0	[10.371254]	[130]	[]	[]	[20291892]	[]
768_3236	chr7	130494517	130494917	+	846	112.0	[10.338945]	[102]	[]	[]	[130494678]	[]
768_3237	chr9	123861241	123861641	+	1000	112.0	[]	[]	[10.371254]	[97]	[]	[123861420]
768_324	chr2	43996026	43996426	+	1000	944.5	[10.371254]	[131]	[]	[]	[43996256]	[]
768_3247	chr21	46458142	46458542	+	1000	111.5	[10.371254]	[138]	[]	[]	[46458320]	[]
768_3248	chr22	19636778	19637178	+	1000	111.5	[]	[]	[10.371254, 10.338945]	[62, 69]	[]	[19636930, 19636937]
768_3249	chr22	22809927	22810327	+	1000	111.5	[10.338945]	[136]	[]	[]	[22810102]	[]
768_3257	chr12	7123178	7123578	+	1000	111.0	[]	[]	[10.371254]	[272]	[]	[7123367]
768_326	chr16	75647476	75647876	+	1000	943.0	[10.371254]	[121]	[7.9191227]	[85]	[75647690]	[75647654]
768_3261	chr19	13155505	13155905	+	1000	111.0	[]	[]	[10.338945, 10.338945]	[143, 158]	[]	[13155715, 13155730]
768_3270	chr5	176448136	176448536	+	1000	111.0	[10.371254, 10.338945]	[150, 180]	[]	[]	[176448350, 176448380]	[]
768_3273	chr6	84227495	84227895	+	1000	111.0	[7.9514318]	[144]	[10.338945]	[92]	[84227726]	[84227674]
768_3274	chr7	16268844	16269244	+	1000	111.0	[]	[]	[7.9514318]	[208]	[]	[16269056]
768_3278	chr1	28736503	28736903	+	1000	110.5	[]	[]	[7.9191227]	[56]	[]	[28736655]
768_328	chr19	44890625	44891025	+	1000	941.0	[7.9514318, 10.338945]	[102, 144]	[7.9191227, 7.9191227]	[54, 106]	[44890825, 44890867]	[44890777, 44890829]
768_3284	chr19	10811692	10812092	+	1000	110.5	[]	[]	[10.338945]	[97]	[]	[10811865]
768_3285	chr19	12890950	12891350	+	1000	110.5	[10.371254]	[94]	[]	[]	[12891142]	[]
768_3290	chr6	31620233	31620633	+	1000	110.5	[]	[]	[7.9514318]	[113]	[]	[31620411]
768_3299	chr11	65580049	65580449	+	1000	110.0	[]	[]	[10.371254]	[214]	[]	[65580295]
768_33	chr9	137618450	137618850	+	1000	1219.5	[10.371254, 7.9514318]	[109, 116]	[]	[]	[137618650, 137618657]	[]
768_330	chr6	30556739	30557139	+	1000	940.0	[10.371254]	[84]	[]	[]	[30556916]	[]
768_3301	chr12	54399379	54399779	+	1000	110.0	[10.338945, 10.371254, 10.338945]	[128, 150, 157]	[]	[]	[54399587, 54399609, 54399616]	[]
768_3302	chr12	55996998	55997398	+	1000	110.0	[10.371254]	[140]	[]	[]	[55997237]	[]
768_3304	chr15	90862982	90863382	+	1000	110.0	[]	[]	[10.371254, 10.371254]	[147, 154]	[]	[90863219, 90863226]
768_3307	chr2	200889255	200889655	+	1000	110.0	[]	[]	[10.371254]	[164]	[]	[200889431]
768_3311	chr6	105035271	105035671	+	1000	110.0	[10.371254]	[112]	[10.371254]	[88]	[105035468]	[105035444]
768_3315	chrX	120630037	120630437	+	1000	110.0	[]	[]	[10.338945]	[137]	[]	[120630246]
768_3320	chr1	45687963	45688363	+	1000	109.5	[10.371254]	[58]	[]	[]	[45688116]	[]
768_3330	chr16	88618484	88618884	+	1000	109.5	[]	[]	[10.371254]	[88]	[]	[88618667]
768_3332	chr19	18571540	18571940	+	1000	109.5	[]	[]	[7.9514318]	[130]	[]	[18571701]
768_3333	chr19	42450344	42450744	+	1000	109.5	[]	[]	[10.371254]	[111]	[]	[42450539]
768_3336	chr6	111845311	111845711	+	1000	109.5	[10.338945, 10.371254]	[92, 99]	[]	[]	[111845500, 111845507]	[]
768_3338	chrX	476181	476581	+	1000	109.5	[]	[]	[10.338945, 10.371254]	[129, 136]	[]	[476389, 476396]
768_3342	chr18	58224020	58224420	+	1000	109.0	[10.371254, 10.371254]	[133, 167]	[]	[]	[58224233, 58224267]	[]
768_3344	chr5	90645004	90645404	+	1000	109.0	[10.371254, 7.9191227]	[81, 129]	[]	[]	[90645164, 90645212]	[]
768_3348	chr9	35096394	35096794	+	1000	109.0	[]	[]	[7.9514318]	[136]	[]	[35096600]
768_335	chr2	187003001	187003401	+	1000	926.5	[10.338945, 10.371254]	[109, 121]	[]	[]	[187003209, 187003221]	[]
768_3354	chr1	234778430	234778830	+	1000	108.5	[]	[]	[10.338945]	[222]	[]	[234778677]
768_3356	chr12	109573273	109573673	+	1000	108.5	[]	[]	[10.338945]	[193]	[]	[109573504]
768_3357	chr12	123232869	123233269	+	1000	108.5	[10.338945]	[193]	[]	[]	[123233103]	[]
768_336	chr19	48633386	48633786	+	1000	922.5	[7.9191227, 10.371254]	[109, 122]	[]	[]	[48633580, 48633593]	[]
768_3362	chr17	75978430	75978830	+	1000	108.5	[7.9191227]	[220]	[]	[]	[75978672]	[]
768_3363	chr18	2571150	2571550	+	1000	108.5	[7.9191227]	[170]	[7.9514318]	[156]	[2571391]	[2571377]
768_3368	chr22	20264790	20265190	+	1000	108.5	[10.371254]	[114]	[10.338945]	[150]	[20264969]	[20265005]
768_3369	chr3	4825845	4826245	+	1000	108.5	[]	[]	[10.371254]	[141]	[]	[4826078]
768_3384	chr16	30669572	30669972	+	1000	108.0	[10.371254, 10.371254]	[69, 96]	[]	[]	[30669737, 30669764]	[]
768_3387	chr18	54223705	54224105	+	1000	108.0	[10.338945]	[82]	[]	[]	[54223856]	[]
768_3392	chr3	4986796	4987196	+	1000	108.0	[]	[]	[10.371254]	[93]	[]	[4986964]
768_3395	chr6	15994849	15995249	+	1000	108.0	[10.371254]	[129]	[]	[]	[15995058]	[]
768_3396	chr6	24721151	24721551	+	1000	108.0	[]	[]	[7.9514318]	[166]	[]	[24721373]
768_34	chr2	105337113	105337513	+	1000	1218.0	[]	[]	[10.371254]	[74]	[]	[105337271]
768_3403	chr12	132620852	132621252	+	1000	107.5	[10.338945]	[64]	[10.371254, 10.338945]	[86, 140]	[132621014]	[132621036, 132621090]
768_3407	chr17	78356222	78356622	+	1000	107.5	[10.371254]	[67]	[]	[]	[78356377]	[]
768_3412	chr6	3347205	3347605	+	1000	107.5	[]	[]	[10.371254, 10.371254]	[94, 137]	[]	[3347387, 3347430]
768_3415	chr9	121370418	121370818	+	1000	107.5	[]	[]	[10.338945]	[180]	[]	[121370577]
768_3422	chr19	45348974	45349374	+	1000	107.0	[]	[]	[10.371254]	[150]	[]	[45349206]
768_343	chr6	159726889	159727289	+	1000	917.5	[]	[]	[10.371254, 7.9514318]	[97, 104]	[]	[159727080, 159727087]
768_3430	chr6	7585267	7585667	+	1000	107.0	[]	[]	[10.338945]	[130]	[]	[7585473]
768_3432	chr7	66115073	66115473	+	1000	107.0	[10.338945]	[141]	[7.9191227]	[177]	[66115265]	[66115301]
768_3446	chr16	85171974	85172374	+	1000	106.5	[10.338945]	[129]	[]	[]	[85172187]	[]
768_345	chr2	199955543	199955943	+	1000	915.0	[10.338945]	[150]	[]	[]	[199955788]	[]
768_3451	chr8	128076947	128077347	+	1000	106.5	[10.338945, 10.371254]	[99, 133]	[]	[]	[128077122, 128077156]	[]
768_3457	chr1	212558179	212558579	+	1000	106.0	[]	[]	[10.371254, 10.338945]	[131, 157]	[]	[212558388, 212558414]
768_3460	chr11	72091203	72091603	+	1000	106.0	[]	[]	[10.371254]	[248]	[]	[72091447]
768_3461	chr12	75329959	75330359	+	1000	106.0	[7.9514318]	[96]	[]	[]	[75330125]	[]
768_3462	chr14	22918657	22919057	+	1000	106.0	[10.371254]	[153]	[]	[]	[22918845]	[]
768_3467	chr22	19940819	19941219	+	1000	106.0	[7.9191227]	[224]	[10.338945]	[148]	[19941054]	[19940978]
768_3468	chr5	1181671	1182071	+	1000	106.0	[]	[]	[10.371254, 10.338945]	[119, 126]	[]	[1181862, 1181869]
768_347	chr3	49166185	49166585	+	1000	914.0	[]	[]	[7.9191227, 10.338945]	[105, 112]	[]	[49166386, 49166393]
768_3472	chr1	31938482	31938882	+	1000	105.5	[7.9191227, 7.9514318]	[105, 139]	[10.371254]	[130]	[31938672, 31938706]	[31938697]
768_3477	chr1	231160089	231160489	+	1000	105.5	[]	[]	[10.338945]	[78]	[]	[231160251]
768_3486	chr2	108594929	108595329	+	1000	105.5	[10.371254]	[116]	[7.9514318]	[125]	[108595114]	[108595123]
768_349	chr16	4734090	4734490	+	1000	909.0	[7.9191227]	[126]	[]	[]	[4734309]	[]
768_3492	chr8	67342358	67342758	+	1000	105.5	[10.371254]	[119]	[]	[]	[67342566]	[]
768_3499	chr1	156075876	156076276	+	1000	105.0	[10.338945, 7.9514318, 10.371254]	[127, 140, 147]	[]	[]	[156076094, 156076107, 156076114]	[]
768_3504	chr12	119334432	119334832	+	1000	105.0	[]	[]	[7.9191227, 10.338945]	[86, 95]	[]	[119334601, 119334610]
768_3505	chr17	50113602	50114002	+	1000	105.0	[10.371254, 10.371254, 10.371254, 10.338945, 10.371254]	[89, 96, 128, 153, 160]	[]	[]	[50113772, 50113779, 50113811, 50113836, 50113843]	[]
768_3510	chr22	20920643	20921043	+	1000	105.0	[]	[]	[10.338945]	[183]	[]	[20920855]
768_3516	chr6	37103265	37103665	+	1000	105.0	[10.371254]	[124]	[]	[]	[37103441]	[]
768_3517	chr6	43516688	43517088	+	1000	105.0	[7.9191227]	[129]	[]	[]	[43516895]	[]
768_352	chr19	980461	980861	+	1000	905.0	[]	[]	[10.371254, 10.371254]	[116, 123]	[]	[980671, 980678]
768_3525	chr15	41860045	41860445	+	1000	104.5	[]	[]	[10.338945, 10.371254, 7.9514318]	[110, 131, 147]	[]	[41860247, 41860268, 41860284]
768_3527	chr15	95170593	95170993	+	1000	104.5	[]	[]	[10.338945]	[118]	[]	[95170796]
768_3532	chr19	49409546	49409946	+	1000	104.5	[]	[]	[10.371254]	[132]	[]	[49409726]
768_354	chr19	11528925	11529325	+	1000	903.5	[10.338945]	[119]	[]	[]	[11529142]	[]
768_3543	chr6	81938285	81938685	+	1000	104.5	[10.371254]	[123]	[]	[]	[81938473]	[]
768_3544	chr7	123557660	123558060	+	1000	104.5	[7.9514318]	[116]	[]	[]	[123557866]	[]
768_3546	chrX	13101615	13102015	+	1000	104.5	[]	[]	[10.338945]	[89]	[]	[13101796]
768_3548	chr1	234978698	234979098	+	1000	104.0	[10.371254]	[110]	[]	[]	[234978891]	[]
768_3556	chr17	81833693	81834093	+	1000	104.0	[7.9514318, 10.338945, 10.338945]	[80, 132, 154]	[]	[]	[81833864, 81833916, 81833938]	[]
768_357	chr11	118997940	118998340	+	1000	900.5	[10.338945, 10.338945]	[95, 101]	[]	[]	[118998127, 118998133]	[]
768_3588	chr5	95646428	95646828	+	1000	103.5	[10.338945]	[140]	[]	[]	[95646660]	[]
768_3599	chr1	25906296	25906696	+	1000	103.0	[]	[]	[10.371254]	[123]	[]	[25906468]
768_360	chr5	1801197	1801597	+	1000	897.5	[10.338945]	[107]	[10.371254]	[143]	[1801395]	[1801431]
768_3604	chr1	174166922	174167322	+	1000	103.0	[]	[]	[10.371254]	[71]	[]	[174167082]
768_3613	chr1_KI270711v1_random	9066	9466	+	1000	103.0	[10.338945]	[115]	[]	[]	[9277]	[]
768_3633	chr12	124302574	124302974	+	1000	102.5	[10.371254, 10.371254, 10.371254, 10.371254, 10.371254]	[177, 190, 204, 217, 230]	[]	[]	[124302767, 124302780, 124302794, 124302807, 124302820]	[]
768_3634	chr15	70433096	70433496	+	1000	102.5	[10.338945, 10.371254]	[178, 185]	[]	[]	[70433326, 70433333]	[]
768_3635	chr17	39666886	39667286	+	1000	102.5	[]	[]	[10.338945]	[109]	[]	[39667048]
768_3639	chr2	66700025	66700425	+	1000	102.5	[10.371254, 10.371254]	[140, 165]	[]	[]	[66700228, 66700253]	[]
768_364	chr11	64305944	64306344	+	1000	889.5	[10.338945, 10.371254]	[120, 127]	[]	[]	[64306151, 64306158]	[]
768_3640	chr2	69642564	69642964	+	1000	102.5	[10.338945]	[110]	[]	[]	[69642774]	[]
768_365	chrX	70133722	70134122	+	1000	888.5	[]	[]	[10.338945]	[92]	[]	[70133906]
768_3665	chr2	240851285	240851685	+	1000	102.0	[]	[]	[10.371254, 10.338945]	[128, 135]	[]	[240851477, 240851484]
768_3669	chr5	96703174	96703574	+	1000	102.0	[]	[]	[10.371254, 10.371254]	[110, 140]	[]	[96703355, 96703385]
768_367	chr22	41468529	41468929	+	1000	887.0	[]	[]	[7.9514318]	[78]	[]	[41468699]
768_3670	chr5	173020178	173020578	+	1000	102.0	[]	[]	[10.371254]	[126]	[]	[173020381]
768_3680	chr1	212414790	212415190	+	1000	101.5	[]	[]	[10.338945]	[156]	[]	[212415022]
768_3685	chr17	4897225	4897625	+	1000	101.5	[]	[]	[10.371254, 10.338945]	[107, 114]	[]	[4897423, 4897430]
768_369	chr14	75002718	75003118	+	1000	884.5	[]	[]	[7.9514318]	[96]	[]	[75002905]
768_3692	chr4	83455726	83456126	+	1000	101.5	[]	[]	[10.371254]	[129]	[]	[83455883]
768_3694	chr5	173054216	173054616	+	1000	101.5	[]	[]	[10.338945]	[132]	[]	[173054421]
768_37	chr19	58387020	58387420	+	1000	1214.0	[]	[]	[10.338945]	[100]	[]	[58387218]
768_3706	chr19	53520648	53521048	+	1000	101.0	[7.9191227]	[91]	[]	[]	[53520818]	[]
768_3707	chr2	112021709	112022109	+	1000	101.0	[]	[]	[10.338945]	[184]	[]	[112021957]
768_3711	chr6	83592736	83593136	+	1000	101.0	[10.371254]	[154]	[10.371254]	[125]	[83592954]	[83592925]
768_3713	chr1	9929317	9929717	+	1000	100.5	[10.371254]	[130]	[]	[]	[9929539]	[]
768_3717	chr16	85291521	85291921	+	1000	100.5	[10.371254]	[135]	[10.338945]	[80]	[85291730]	[85291675]
768_3722	chr2	55232233	55232633	+	1000	100.5	[]	[]	[7.9514318]	[93]	[]	[55232407]
768_3724	chr21	45439179	45439579	+	1000	100.5	[10.371254]	[186]	[10.371254]	[192]	[45439407]	[45439413]
768_3726	chr4	4327633	4328033	+	1000	100.5	[]	[]	[7.9191227]	[147]	[]	[4327861]
768_373	chrX	52995353	52995753	+	1000	877.5	[]	[]	[7.9191227]	[155]	[]	[52995604]
768_3731	chrX	107206218	107206618	+	1000	100.5	[7.9191227]	[211]	[7.9514318]	[215]	[107206446]	[107206450]
768_3738	chr14	23078660	23079060	+	1000	100.0	[10.338945]	[92]	[]	[]	[23078840]	[]
768_3739	chr14	77286565	77286965	+	1000	100.0	[10.338945]	[130]	[10.371254]	[112]	[77286776]	[77286758]
768_3747	chr22	21624163	21624563	+	1000	100.0	[10.338945, 10.371254]	[139, 208]	[]	[]	[21624328, 21624397]	[]
768_3754	chr9	98225056	98225456	+	1000	100.0	[10.338945]	[154]	[]	[]	[98225263]	[]
768_3756	chr1	8525836	8526236	+	1000	99.5	[]	[]	[10.338945]	[76]	[]	[8525994]
768_3757	chr1	9717281	9717681	+	1000	99.5	[]	[]	[10.338945]	[84]	[]	[9717434]
768_376	chr11	66438671	66439071	+	1000	876.0	[10.371254]	[71]	[]	[]	[66438832]	[]
768_3760	chr1	42682006	42682406	+	1000	99.5	[7.9514318]	[186]	[]	[]	[42682251]	[]
768_3767	chr17	4967201	4967601	+	1000	99.5	[10.371254]	[227]	[]	[]	[4967437]	[]
768_377	chr8	28889662	28890062	+	1000	875.5	[]	[]	[10.371254]	[111]	[]	[28889852]
768_3774	chr2	10333126	10333526	+	1000	99.5	[10.371254]	[127]	[10.338945]	[107]	[10333347]	[10333327]
768_3776	chr20	23334000	23334400	+	1000	99.5	[10.371254, 10.371254, 10.371254]	[196, 216, 236]	[]	[]	[23334197, 23334217, 23334237]	[]
768_378	chr1	32222147	32222547	+	1000	875.0	[]	[]	[10.371254]	[149]	[]	[32222382]
768_3780	chr22	21952489	21952889	+	1000	99.5	[]	[]	[10.338945]	[217]	[]	[21952736]
768_3785	chr6	135054687	135055087	+	1000	99.5	[10.338945]	[124]	[]	[]	[135054879]	[]
768_3787	chrX	1591315	1591715	+	1000	99.5	[7.9514318]	[81]	[]	[]	[1591491]	[]
768_3795	chr19	39319582	39319982	+	1000	99.0	[10.371254]	[174]	[]	[]	[39319816]	[]
768_3803	chr7	137935854	137936254	+	1000	99.0	[]	[]	[7.9514318]	[220]	[]	[137936086]
768_3806	chrX	153726533	153726933	+	1000	99.0	[10.338945]	[89]	[]	[]	[153726711]	[]
768_3808	chr10	7085761	7086161	+	1000	98.5	[]	[]	[10.371254]	[101]	[]	[7085953]
768_3814	chr12	116559254	116559654	+	1000	98.5	[]	[]	[10.371254]	[246]	[]	[116559476]
768_3819	chr16	29863428	29863828	+	1000	98.5	[7.9514318]	[131]	[]	[]	[29863642]	[]
768_3824	chr2	240251076	240251476	+	1000	98.5	[10.338945]	[154]	[]	[]	[240251298]	[]
768_3827	chr3	150739899	150740299	+	1000	98.5	[10.338945]	[135]	[]	[]	[150740096]	[]
768_3828	chr3	171967181	171967581	+	1000	98.5	[10.371254]	[169]	[]	[]	[171967412]	[]
768_383	chr12	120194503	120194903	+	1000	872.0	[10.338945]	[140]	[]	[]	[120194739]	[]
768_3832	chr1	157154966	157155366	+	847	98.0	[]	[]	[10.371254]	[128]	[]	[157155172]
768_3835	chr14	24213377	24213777	+	1000	98.0	[]	[]	[10.338945]	[150]	[]	[24213601]
768_3839	chr19	1506314	1506714	+	1000	98.0	[10.338945, 10.338945, 10.338945, 10.371254]	[79, 110, 133, 140]	[]	[]	[1506470, 1506501, 1506524, 1506531]	[]
768_3841	chr19	43773715	43774115	+	1000	98.0	[10.371254]	[107]	[]	[]	[43773909]	[]
768_3842	chr19	45886642	45887042	+	1000	98.0	[7.9191227]	[296]	[]	[]	[45886873]	[]
768_3844	chr2	99154796	99155196	+	1000	98.0	[7.9191227]	[106]	[]	[]	[99154986]	[]
768_3845	chr2	105609778	105610178	+	1000	98.0	[]	[]	[10.371254, 10.371254]	[154, 161]	[]	[105609975, 105609982]
768_385	chr12	103929862	103930262	+	1000	868.0	[]	[]	[7.9514318]	[112]	[]	[103930070]
768_3850	chr3	39184436	39184836	+	1000	98.0	[]	[]	[10.371254, 7.9514318]	[192, 199]	[]	[39184629, 39184636]
768_3858	chr1	248838592	248838992	+	1000	97.5	[]	[]	[10.371254]	[123]	[]	[248838785]
768_3863	chr17	8294833	8295233	+	1000	97.5	[10.371254]	[225]	[]	[]	[8295070]	[]
768_3870	chr5	73565451	73565851	+	1000	97.5	[10.338945]	[80]	[10.338945]	[153]	[73565618]	[73565691]
768_3872	chr6	30344238	30344638	+	1000	97.5	[10.371254]	[161]	[]	[]	[30344450]	[]
768_3877	chr9	130863662	130864062	+	1000	97.5	[]	[]	[10.371254]	[114]	[]	[130863847]
768_3879	chrX	9462994	9463394	+	1000	97.5	[]	[]	[10.338945]	[102]	[]	[9463168]
768_388	chr2	63588334	63588734	+	1000	862.5	[7.9191227]	[104]	[]	[]	[63588530]	[]
768_3883	chr1	209657176	209657576	+	1000	97.0	[10.371254]	[163]	[]	[]	[209657384]	[]
768_3885	chr10	59906752	59907152	+	1000	97.0	[10.371254]	[120]	[]	[]	[59906966]	[]
768_389	chr4	78732539	78732939	+	1000	861.5	[10.371254]	[146]	[]	[]	[78732775]	[]
768_3890	chr11	114400476	114400876	+	1000	97.0	[]	[]	[7.9514318]	[78]	[]	[114400634]
768_3896	chr16	84924826	84925226	+	1000	97.0	[10.338945]	[134]	[]	[]	[84924998]	[]
768_390	chr17	82751827	82752227	+	1000	859.5	[7.9191227, 7.9514318]	[119, 126]	[]	[]	[82752043, 82752050]	[]
768_3900	chr2	8645045	8645445	+	1000	97.0	[]	[]	[7.9514318]	[192]	[]	[8645281]
768_3903	chr20	35092693	35093093	+	1000	97.0	[7.9191227]	[80]	[]	[]	[35092850]	[]
768_3904	chr20	63363101	63363501	+	1000	97.0	[]	[]	[10.371254, 10.371254, 10.338945]	[100, 107, 114]	[]	[63363277, 63363284, 63363291]
768_3906	chr4	169620418	169620818	+	1000	97.0	[10.338945]	[91]	[10.338945]	[151]	[169620593]	[169620653]
768_3908	chr6	15090041	15090441	+	1000	97.0	[10.338945, 10.371254]	[98, 135]	[]	[]	[15090231, 15090268]	[]
768_3914	chrUn_KI270745v1	22371	22771	+	1000	97.0	[10.371254, 10.371254]	[141, 189]	[]	[]	[22546, 22594]	[]
768_392	chr16	67666586	67666986	+	1000	858.0	[10.338945]	[87]	[10.338945]	[101]	[67666771]	[67666785]
768_3924	chr15	75043069	75043469	+	1000	96.5	[]	[]	[10.371254]	[125]	[]	[75043254]
768_3928	chr19	17680125	17680525	+	1000	96.5	[10.338945, 10.338945]	[104, 146]	[]	[]	[17680313, 17680355]	[]
768_3929	chr19	47273704	47274104	+	1000	96.5	[7.9191227]	[227]	[]	[]	[47273868]	[]
768_393	chr22	39502128	39502528	+	1000	856.5	[7.9514318]	[117]	[10.338945]	[155]	[39502335]	[39502373]
768_3930	chr19	54222787	54223187	+	1000	96.5	[]	[]	[10.338945]	[120]	[]	[54222992]
768_3939	chr7	44606851	44607251	+	1000	96.5	[7.9514318]	[96]	[10.338945]	[87]	[44607022]	[44607013]
768_3940	chr7	75993157	75993557	+	1000	96.5	[10.371254]	[85]	[]	[]	[75993328]	[]
768_3944	chr7	100874712	100875112	+	1000	96.5	[7.9191227]	[135]	[]	[]	[100874877]	[]
768_395	chr6	169452309	169452709	+	1000	852.5	[10.338945, 10.338945, 10.338945]	[116, 139, 162]	[]	[]	[169452496, 169452519, 169452542]	[]
768_3953	chr11	34105476	34105876	+	1000	96.0	[]	[]	[10.338945]	[231]	[]	[34105672]
768_396	chr1	32394240	32394640	+	1000	850.0	[]	[]	[10.371254]	[110]	[]	[32394444]
768_3964	chr19	2819592	2819992	+	1000	96.0	[]	[]	[10.338945]	[90]	[]	[2819781]
768_3967	chr19	44888336	44888736	+	1000	96.0	[]	[]	[10.338945]	[100]	[]	[44888527]
768_3968	chr20	23132943	23133343	+	1000	96.0	[10.371254, 10.371254]	[131, 148]	[]	[]	[23133145, 23133162]	[]
768_397	chr9	125241424	125241824	+	1000	846.0	[]	[]	[10.338945]	[112]	[]	[125241628]
768_3971	chr3	44648569	44648969	+	1000	96.0	[7.9514318]	[239]	[]	[]	[44648810]	[]
768_3973	chr5	134964717	134965117	+	1000	96.0	[]	[]	[10.371254, 10.371254, 10.371254]	[109, 116, 128]	[]	[134964919, 134964926, 134964938]
768_398	chr1	201955265	201955665	+	1000	843.5	[10.338945]	[125]	[]	[]	[201955475]	[]
768_3981	chr9	120869012	120869412	+	1000	96.0	[]	[]	[10.338945]	[93]	[]	[120869166]
768_3989	chr10	110395836	110396236	+	1000	95.5	[10.371254]	[128]	[]	[]	[110396041]	[]
768_4001	chr19	53841982	53842382	+	1000	95.5	[]	[]	[10.371254, 10.371254]	[78, 85]	[]	[53842157, 53842164]
768_4002	chr20	34704553	34704953	+	1000	95.5	[7.9191227]	[73]	[10.338945]	[91]	[34704725]	[34704743]
768_4012	chr5	150129982	150130382	+	1000	95.5	[10.338945]	[190]	[10.338945]	[181]	[150130190]	[150130181]
768_4015	chr6	36593544	36593944	+	1000	95.5	[10.371254]	[151]	[]	[]	[36593769]	[]
768_4017	chr8	25458818	25459218	+	1000	95.5	[10.371254]	[130]	[]	[]	[25459005]	[]
768_4022	chr10	13271561	13271961	+	1000	95.0	[10.371254]	[136]	[]	[]	[13271793]	[]
768_403	chr6	33271811	33272211	+	1000	837.5	[7.9514318]	[82]	[]	[]	[33271981]	[]
768_4030	chr15	74695806	74696206	+	1000	95.0	[10.371254]	[176]	[]	[]	[74696045]	[]
768_4031	chr16	30778618	30779018	+	1000	95.0	[]	[]	[10.338945]	[79]	[]	[30778786]
768_4037	chr5	61162291	61162691	+	1000	95.0	[]	[]	[7.9191227]	[153]	[]	[61162501]
768_404	chr3	180601915	180602315	+	1000	837.0	[]	[]	[7.9191227]	[96]	[]	[180602102]
768_4041	chr7	106568931	106569331	+	1000	95.0	[10.338945]	[178]	[]	[]	[106569145]	[]
768_4042	chr7	112790231	112790631	+	1000	95.0	[10.338945]	[151]	[]	[]	[112790414]	[]
768_4046	chr8	87872887	87873287	+	1000	95.0	[]	[]	[10.371254]	[74]	[]	[87873040]
768_4053	chr10	75235321	75235721	+	1000	94.5	[10.371254]	[223]	[]	[]	[75235546]	[]
768_4064	chr22	21437997	21438397	+	1000	94.5	[]	[]	[10.338945]	[109]	[]	[21438203]
768_4067	chr6	5300209	5300609	+	1000	94.5	[]	[]	[10.371254]	[105]	[]	[5300381]
768_407	chr16	46973497	46973897	+	1000	832.5	[]	[]	[10.338945]	[117]	[]	[46973704]
768_4073	chr1	228084819	228085219	+	1000	94.0	[]	[]	[10.371254]	[139]	[]	[228085022]
768_408	chr7	130205285	130205685	+	1000	832.0	[7.9191227]	[142]	[]	[]	[130205512]	[]
768_4091	chr3	49929737	49930137	+	1000	94.0	[]	[]	[10.338945]	[221]	[]	[49929978]
