#PeakID(python identify_motif.py ./ENCODE_processed_files/FOXJ2_idr.fa FOXJ2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
303_2411	chr18	9823760	9824160	+	1000	87.0	[]	[]	[10.381243]	[87]	[]	[9823946]
303_24120	chr2	121245852	121246252	+	618	29.0	[7.5476513]	[123]	[]	[]	[121246060]	[]
303_24124	chr2	128306288	128306688	+	844	29.0	[8.1802225]	[119]	[8.1802225]	[124]	[128306492]	[128306497]
303_24130	chr2	152189924	152190324	+	928	29.0	[7.5476513]	[138]	[]	[]	[152190143]	[]
303_24135	chr2	166197457	166197857	+	697	29.0	[7.961771]	[108]	[]	[]	[166197617]	[]
303_24140	chr2	170506011	170506411	+	878	29.0	[7.5476513]	[130]	[]	[]	[170506224]	[]
303_24143	chr2	177550320	177550720	+	776	29.0	[12.067478]	[179]	[]	[]	[177550537]	[]
303_24145	chr2	180983638	180984038	+	857	29.0	[]	[]	[7.5476513]	[174]	[]	[180983829]
303_24148	chr2	196170173	196170573	+	876	29.0	[12.285931]	[133]	[6.5088143]	[185]	[196170365]	[196170417]
303_24158	chr2	224401957	224402357	+	785	29.0	[]	[]	[6.5088143]	[195]	[]	[224402205]
303_24196	chr21	29316533	29316933	+	880	29.0	[]	[]	[8.325381, 12.067478]	[200, 234]	[]	[29316740, 29316774]
303_24207	chr22	17158617	17159017	+	734	29.0	[8.325381]	[196]	[]	[]	[17158830]	[]
303_2421	chr22	40492307	40492707	+	1000	87.0	[12.285931]	[133]	[]	[]	[40492530]	[]
303_24218	chr22	20010515	20010915	+	818	29.0	[]	[]	[10.381243]	[133]	[]	[20010746]
303_2422	chr3	3179511	3179911	+	1000	87.0	[]	[]	[12.285931]	[94]	[]	[3179691]
303_2424	chr3	132758698	132759098	+	1000	87.0	[]	[]	[12.067478, 6.5088143]	[96, 158]	[]	[132758872, 132758934]
303_24243	chr22	21922161	21922561	+	755	29.0	[8.10693, 7.3291993]	[187, 191]	[]	[]	[21922398, 21922402]	[]
303_24258	chr22	22568500	22568900	+	639	29.0	[]	[]	[12.285931]	[93]	[]	[22568683]
303_24260	chr22	22609006	22609406	+	808	29.0	[6.5088143]	[162]	[]	[]	[22609235]	[]
303_24300	chr3	11642301	11642701	+	879	29.0	[8.325381]	[162]	[]	[]	[11642544]	[]
303_24308	chr3	17430945	17431345	+	876	29.0	[]	[]	[8.10693]	[181]	[]	[17431183]
303_2431	chr5	68554906	68555306	+	1000	87.0	[10.162791]	[72]	[]	[]	[68555062]	[]
303_24312	chr3	23980183	23980583	+	579	29.0	[12.067478]	[128]	[]	[]	[23980382]	[]
303_24313	chr3	23999000	23999400	+	845	29.0	[12.067478]	[173]	[7.3291993, 8.10693]	[133, 137]	[23999232]	[23999192, 23999196]
303_24324	chr3	45043788	45044188	+	778	29.0	[]	[]	[8.325381]	[108]	[]	[45043959]
303_24340	chr3	128343463	128343863	+	835	29.0	[10.381243]	[125]	[]	[]	[128343672]	[]
303_24347	chr3	152183349	152183749	+	824	29.0	[6.5088143]	[90]	[]	[]	[152183536]	[]
303_24348	chr3	153182842	153183242	+	582	29.0	[]	[]	[6.4206944]	[198]	[]	[153183046]
303_24352	chr3	157532594	157532994	+	822	29.0	[]	[]	[8.10693]	[137]	[]	[157532755]
303_24361	chr3	174046359	174046759	+	843	29.0	[7.3291993]	[124]	[]	[]	[174046572]	[]
303_24367	chr3	193843951	193844351	+	840	29.0	[6.5088143]	[129]	[12.285931]	[206]	[193844125]	[193844202]
303_24380	chr4	1726203	1726603	+	722	29.0	[]	[]	[12.285931]	[118]	[]	[1726413]
303_24388	chr4	37648080	37648480	+	883	29.0	[7.3291993]	[99]	[10.381243]	[94]	[37648272]	[37648267]
303_24394	chr4	54542503	54542903	+	858	29.0	[]	[]	[7.3291993]	[162]	[]	[54542730]
303_24398	chr4	72410106	72410506	+	726	29.0	[8.10693]	[125]	[]	[]	[72410328]	[]
303_24401	chr4	74632615	74633015	+	809	29.0	[]	[]	[10.162791]	[174]	[]	[74632864]
303_24404	chr4	86960572	86960972	+	667	29.0	[]	[]	[8.10693]	[111]	[]	[86960776]
303_24419	chr4	146521574	146521974	+	775	29.0	[]	[]	[12.067478]	[69]	[]	[146521740]
303_24427	chr4	186900546	186900946	+	896	29.0	[8.10693]	[143]	[]	[]	[186900760]	[]
303_24438	chr5	39187078	39187478	+	935	29.0	[7.3291993]	[137]	[8.10693]	[177]	[39187257]	[39187297]
303_24451	chr5	61280260	61280660	+	874	29.0	[8.325381]	[81]	[]	[]	[61280428]	[]
303_24454	chr5	68395802	68396202	+	733	29.0	[]	[]	[12.285931]	[128]	[]	[68396010]
303_2448	chr1	26771675	26772075	+	1000	86.0	[12.285931]	[106]	[10.381243]	[125]	[26771871]	[26771890]
303_2449	chr1	31944317	31944717	+	1000	86.0	[]	[]	[7.5476513]	[131]	[]	[31944532]
303_24499	chr6	593185	593585	+	863	29.0	[6.4206944]	[177]	[]	[]	[593397]	[]
303_245	chr4	80135438	80135838	+	1000	231.0	[8.1802225]	[100]	[]	[]	[80135620]	[]
303_24501	chr6	3325514	3325914	+	659	29.0	[]	[]	[8.325381]	[187]	[]	[3325715]
303_2451	chr1	212606776	212607176	+	1000	86.0	[8.325381]	[101]	[]	[]	[212606971]	[]
303_24514	chr6	12009845	12010245	+	887	29.0	[]	[]	[12.285931]	[144]	[]	[12010074]
303_24518	chr6	15399956	15400356	+	725	29.0	[8.325381]	[146]	[]	[]	[15400128]	[]
303_24521	chr6	16043725	16044125	+	640	29.0	[]	[]	[6.4206944]	[118]	[]	[16043881]
303_2453	chr10	73625863	73626263	+	1000	86.0	[]	[]	[6.5088143]	[171]	[]	[73626108]
303_24555	chr6	38350889	38351289	+	664	29.0	[8.325381]	[80]	[]	[]	[38351059]	[]
303_24563	chr6	49948993	49949393	+	875	29.0	[]	[]	[6.5088143]	[226]	[]	[49949229]
303_24572	chr6	79536270	79536670	+	907	29.0	[6.5088143, 12.285931]	[129, 157]	[]	[]	[79536485, 79536513]	[]
303_24574	chr6	81759842	81760242	+	885	29.0	[7.5476513]	[82]	[]	[]	[81760012]	[]
303_24575	chr6	88705110	88705510	+	859	29.0	[7.3291993]	[71]	[]	[]	[88705279]	[]
303_24597	chr6	125197833	125198233	+	882	29.0	[10.381243]	[126]	[]	[]	[125198017]	[]
303_246	chr7	106568982	106569382	+	1000	231.0	[12.285931]	[113]	[]	[]	[106569168]	[]
303_24601	chr6	136607157	136607557	+	773	29.0	[10.381243]	[97]	[6.5088143]	[150]	[136607335]	[136607388]
303_24605	chr6	146910525	146910925	+	794	29.0	[]	[]	[7.3291993]	[144]	[]	[146910688]
303_24608	chr6	150844426	150844826	+	898	29.0	[12.285931]	[137]	[]	[]	[150844657]	[]
303_24629	chr7	22110300	22110700	+	901	29.0	[]	[]	[7.961771]	[202]	[]	[22110523]
303_2463	chr15	63051335	63051735	+	1000	86.0	[]	[]	[12.067478, 8.10693]	[71, 113]	[]	[63051493, 63051535]
303_24659	chr7	92695520	92695920	+	675	29.0	[]	[]	[7.1202607, 12.285931]	[123, 182]	[]	[92695681, 92695740]
303_24668	chr7	103524346	103524746	+	572	29.0	[]	[]	[8.325381, 12.067478]	[72, 165]	[]	[103524501, 103524594]
303_24670	chr7	105940042	105940442	+	841	29.0	[]	[]	[7.5476513]	[143]	[]	[105940259]
303_24687	chr7	121313864	121314264	+	810	29.0	[]	[]	[8.10693]	[245]	[]	[121314110]
303_24712	chr7	156891931	156892331	+	797	29.0	[8.10693]	[57]	[]	[]	[156892083]	[]
303_24714	chr8	2127660	2128060	+	857	29.0	[]	[]	[12.067478, 7.961771]	[150, 154]	[]	[2127866, 2127870]
303_2472	chr2	121596306	121596706	+	1000	86.0	[10.381243]	[134]	[]	[]	[121596535]	[]
303_24720	chr8	27204932	27205332	+	838	29.0	[8.325381]	[184]	[]	[]	[27205166]	[]
303_24722	chr8	29722941	29723341	+	904	29.0	[]	[]	[6.2755356]	[154]	[]	[29723133]
303_24724	chr8	41995264	41995664	+	633	29.0	[7.5476513, 8.10693]	[117, 171]	[]	[]	[41995456, 41995510]	[]
303_24728	chr8	58807819	58808219	+	756	29.0	[]	[]	[8.10693]	[186]	[]	[58808028]
303_2474	chr20	17558325	17558725	+	1000	86.0	[]	[]	[7.961771]	[115]	[]	[17558533]
303_24750	chr8	124896215	124896615	+	872	29.0	[7.961771]	[143]	[]	[]	[124896397]	[]
303_24758	chr8	145004694	145005094	+	550	29.0	[8.10693]	[157]	[]	[]	[145004879]	[]
303_2477	chr3	9976995	9977395	+	1000	86.0	[8.10693]	[168]	[]	[]	[9977215]	[]
303_24775	chr9	88950770	88951170	+	775	29.0	[12.285931]	[129]	[]	[]	[88950985]	[]
303_24780	chr9	94780597	94780997	+	811	29.0	[8.325381]	[88]	[]	[]	[94780785]	[]
303_24781	chr9	94867220	94867620	+	644	29.0	[]	[]	[7.5476513]	[88]	[]	[94867401]
303_2479	chr3	143590605	143591005	+	1000	86.0	[8.325381]	[107]	[]	[]	[143590805]	[]
303_24808	chr9	131224516	131224916	+	787	29.0	[]	[]	[8.325381]	[121]	[]	[131224708]
303_24819	chrX	15515869	15516269	+	648	29.0	[]	[]	[8.325381]	[123]	[]	[15516087]
303_24821	chrX	23896943	23897343	+	698	29.0	[]	[]	[8.325381]	[103]	[]	[23897121]
303_24832	chrX	138946922	138947322	+	792	29.0	[8.10693]	[157]	[8.10693, 6.5088143]	[77, 133]	[138947155]	[138947075, 138947131]
303_24839	chr1	8752445	8752845	+	741	28.0	[8.10693]	[93]	[]	[]	[8752627]	[]
303_24841	chr1	9688996	9689396	+	796	28.0	[]	[]	[7.961771]	[191]	[]	[9689199]
303_24851	chr1	20493742	20494142	+	847	28.0	[]	[]	[7.3291993]	[105]	[]	[20493920]
303_24871	chr1	40385843	40386243	+	819	28.0	[]	[]	[10.381243]	[162]	[]	[40386072]
303_24873	chr1	41109548	41109948	+	783	28.0	[8.325381]	[128]	[]	[]	[41109736]	[]
303_24884	chr1	53485419	53485819	+	807	28.0	[]	[]	[7.961771]	[82]	[]	[53485593]
303_24888	chr1	59393396	59393796	+	837	28.0	[]	[]	[12.285931]	[109]	[]	[59393558]
303_24891	chr1	64987545	64987945	+	809	28.0	[12.285931]	[162]	[]	[]	[64987779]	[]
303_24908	chr1	100354953	100355353	+	842	28.0	[]	[]	[12.067478]	[152]	[]	[100355181]
303_24914	chr1	109792053	109792453	+	822	28.0	[]	[]	[7.5476513]	[173]	[]	[109792236]
303_24919	chr1	115981347	115981747	+	575	28.0	[]	[]	[6.4206944]	[175]	[]	[115981563]
303_24922	chr1	118960591	118960991	+	729	28.0	[10.381243]	[187]	[7.5476513]	[135]	[118960841]	[118960789]
303_24923	chr1	119260521	119260921	+	804	28.0	[12.285931, 12.067478]	[113, 119]	[]	[]	[119260692, 119260698]	[]
303_24934	chr1	151988319	151988719	+	842	28.0	[12.285931]	[96]	[]	[]	[151988499]	[]
303_24936	chr1	154326202	154326602	+	562	28.0	[]	[]	[8.325381]	[91]	[]	[154326381]
303_24938	chr1	154972319	154972719	+	872	28.0	[7.3291993]	[122]	[]	[]	[154972537]	[]
303_24950	chr1	166580110	166580510	+	718	28.0	[]	[]	[8.1802225]	[78]	[]	[166580281]
303_24955	chr1	173870270	173870670	+	839	28.0	[]	[]	[8.10693]	[120]	[]	[173870459]
303_24961	chr1	191572458	191572858	+	821	28.0	[12.285931]	[91]	[]	[]	[191572644]	[]
303_24962	chr1	192954820	192955220	+	759	28.0	[7.5476513]	[140]	[]	[]	[192955038]	[]
303_24964	chr1	196660814	196661214	+	811	28.0	[8.10693, 7.3291993]	[127, 131]	[7.961771]	[71]	[196661027, 196661031]	[196660971]
303_24975	chr1	207404816	207405216	+	797	28.0	[6.5088143]	[159]	[]	[]	[207405064]	[]
303_24982	chr1	211667203	211667603	+	656	28.0	[6.5088143]	[214]	[6.5088143]	[211]	[211667453]	[211667450]
303_24997	chr1	235408369	235408769	+	784	28.0	[7.5476513]	[179]	[]	[]	[235408610]	[]
303_25004	chr10	7400141	7400541	+	834	28.0	[12.285931]	[106]	[]	[]	[7400345]	[]
303_25010	chr10	21172471	21172871	+	801	28.0	[8.1802225]	[71]	[]	[]	[21172641]	[]
303_25016	chr10	32376624	32377024	+	815	28.0	[]	[]	[8.10693]	[223]	[]	[32376848]
303_2502	chr1	121595109	121595509	+	1000	85.0	[]	[]	[6.5088143, 12.067478]	[61, 135]	[]	[121595267, 121595341]
303_25046	chr10	95528999	95529399	+	761	28.0	[6.5088143]	[206]	[7.5476513]	[183]	[95529227]	[95529204]
303_25081	chr11	46075291	46075691	+	825	28.0	[]	[]	[10.381243]	[187]	[]	[46075489]
303_25094	chr11	65501389	65501789	+	807	28.0	[]	[]	[8.10693, 6.2755356]	[108, 145]	[]	[65501568, 65501605]
303_251	chr4	153535687	153536087	+	1000	227.0	[]	[]	[7.1202607, 12.285931, 12.285931]	[55, 108, 150]	[]	[153535842, 153535895, 153535937]
303_25135	chr11	118002234	118002634	+	611	28.0	[6.2755356]	[135]	[]	[]	[118002451]	[]
303_25156	chr12	45303967	45304367	+	775	28.0	[12.285931, 12.285931, 7.3291993]	[142, 167, 171]	[8.325381]	[95]	[45304169, 45304194, 45304198]	[45304122]
303_25160	chr12	52050963	52051363	+	721	28.0	[]	[]	[7.961771]	[124]	[]	[52051178]
303_25169	chr12	93762108	93762508	+	684	28.0	[6.2755356]	[104]	[]	[]	[93762259]	[]
303_25175	chr12	118064110	118064510	+	658	28.0	[10.162791]	[159]	[]	[]	[118064351]	[]
303_25189	chr13	50334941	50335341	+	579	28.0	[8.1802225]	[146]	[8.325381]	[182]	[50335146]	[50335182]
303_2519	chr14	35196993	35197393	+	1000	85.0	[]	[]	[7.1202607]	[149]	[]	[35197237]
303_25199	chr13	80728254	80728654	+	776	28.0	[8.10693]	[193]	[8.10693, 8.1802225]	[131, 147]	[80728503]	[80728441, 80728457]
303_2521	chr15	40098716	40099116	+	1000	85.0	[12.067478, 7.5476513]	[134, 155]	[]	[]	[40098939, 40098960]	[]
303_25215	chr13	93370765	93371165	+	739	28.0	[12.067478]	[131]	[]	[]	[93370995]	[]
303_25217	chr13	99201231	99201631	+	760	28.0	[7.3291993]	[185]	[]	[]	[99201449]	[]
303_25235	chr14	36767640	36768040	+	768	28.0	[7.961771]	[140]	[]	[]	[36767841]	[]
303_25242	chr14	78302828	78303228	+	748	28.0	[]	[]	[12.285931]	[167]	[]	[78303059]
303_25243	chr14	81434187	81434587	+	797	28.0	[10.162791]	[137]	[]	[]	[81434405]	[]
303_25247	chr14	95533238	95533638	+	771	28.0	[6.5088143]	[89]	[]	[]	[95533398]	[]
303_25255	chr15	34753291	34753691	+	751	28.0	[]	[]	[12.285931]	[85]	[]	[34753458]
303_25257	chr15	43903757	43904157	+	633	28.0	[]	[]	[12.067478]	[85]	[]	[43903939]
303_2526	chr17	40038805	40039205	+	1000	85.0	[]	[]	[12.067478, 7.961771]	[87, 91]	[]	[40038990, 40038994]
303_25270	chr15	63375045	63375445	+	843	28.0	[]	[]	[12.067478]	[171]	[]	[63375283]
303_25294	chr15	92883997	92884397	+	836	28.0	[8.1802225]	[151]	[]	[]	[92884237]	[]
303_25295	chr15	92884999	92885399	+	846	28.0	[]	[]	[12.067478]	[139]	[]	[92885169]
303_25309	chr16	23132144	23132544	+	554	28.0	[]	[]	[8.325381]	[131]	[]	[23132367]
303_25319	chr16	54862550	54862950	+	814	28.0	[8.10693, 7.3291993]	[134, 138]	[]	[]	[54862777, 54862781]	[]
303_25320	chr16	55643143	55643543	+	712	28.0	[]	[]	[7.3291993]	[138]	[]	[55643340]
303_25361	chr17	40111317	40111717	+	673	28.0	[8.10693]	[177]	[]	[]	[40111509]	[]
303_25395	chr18	9684787	9685187	+	825	28.0	[8.325381]	[120]	[]	[]	[9684946]	[]
303_2541	chr20	5835888	5836288	+	1000	85.0	[]	[]	[8.10693]	[109]	[]	[5836094]
303_25432	chr19	14059861	14060261	+	653	28.0	[10.162791]	[143]	[10.381243]	[185]	[14060040]	[14060082]
303_25450	chr19	38362012	38362412	+	796	28.0	[7.3291993]	[150]	[]	[]	[38362259]	[]
303_25460	chr19	48501621	48502021	+	639	28.0	[]	[]	[10.381243]	[199]	[]	[48501837]
303_25483	chr2	15640211	15640611	+	796	28.0	[]	[]	[8.325381]	[150]	[]	[15640439]
303_2549	chr3	126355885	126356285	+	1000	85.0	[]	[]	[12.067478]	[79]	[]	[126356055]
303_25492	chr2	28661686	28662086	+	584	28.0	[12.285931]	[100]	[]	[]	[28661857]	[]
303_255	chr7	92560606	92561006	+	1000	225.0	[]	[]	[7.961771, 6.4206944]	[112, 125]	[]	[92560810, 92560823]
303_25505	chr2	57776936	57777336	+	774	28.0	[7.3291993]	[147]	[]	[]	[57777170]	[]
303_25516	chr2	85828690	85829090	+	809	28.0	[6.4206944]	[128]	[]	[]	[85828891]	[]
303_25524	chr2	127884670	127885070	+	663	28.0	[12.285931]	[186]	[12.285931]	[199]	[127884903]	[127884916]
303_25532	chr2	159175244	159175644	+	857	28.0	[]	[]	[6.5088143]	[217]	[]	[159175462]
303_25533	chr2	159396849	159397249	+	690	28.0	[12.067478]	[125]	[]	[]	[159397058]	[]
303_25542	chr2	170369817	170370217	+	830	28.0	[6.5088143]	[142]	[12.067478]	[118]	[170370035]	[170370011]
303_25545	chr2	177211209	177211609	+	801	28.0	[]	[]	[8.325381]	[195]	[]	[177211442]
303_25556	chr2	190352814	190353214	+	809	28.0	[10.381243]	[208]	[]	[]	[190353045]	[]
303_25563	chr2	210170438	210170838	+	824	28.0	[7.961771]	[175]	[]	[]	[210170660]	[]
303_25575	chr20	29088426	29088826	+	827	28.0	[7.1202607]	[87]	[]	[]	[29088613]	[]
303_25589	chr20	47352217	47352617	+	814	28.0	[8.325381]	[183]	[]	[]	[47352446]	[]
303_25602	chr21	28745676	28746076	+	843	28.0	[7.3387127]	[148]	[7.3387127]	[147]	[28745835]	[28745834]
303_25603	chr21	29256080	29256480	+	810	28.0	[]	[]	[8.10693, 12.285931]	[123, 207]	[]	[29256237, 29256321]
303_25613	chr21	35316900	35317300	+	821	28.0	[7.5476513]	[80]	[]	[]	[35317063]	[]
303_25622	chr21	45152264	45152664	+	759	28.0	[]	[]	[6.4206944]	[181]	[]	[45152501]
303_2563	chr7	116802831	116803231	+	1000	85.0	[12.285931]	[69]	[]	[]	[116803000]	[]
303_25647	chr22	20818492	20818892	+	756	28.0	[]	[]	[6.5088143]	[230]	[]	[20818738]
303_25669	chr22	21971543	21971943	+	720	28.0	[]	[]	[8.10693]	[185]	[]	[21971750]
303_25675	chr22	22120152	22120552	+	763	28.0	[7.961771, 6.5088143]	[78, 142]	[]	[]	[22120308, 22120372]	[]
303_25678	chr22	22423263	22423663	+	667	28.0	[]	[]	[7.5476513]	[187]	[]	[22423479]
303_2568	chr8	90167951	90168351	+	1000	85.0	[10.381243]	[162]	[]	[]	[90168192]	[]
303_25681	chr22	22491759	22492159	+	720	28.0	[8.10693]	[127]	[]	[]	[22491914]	[]
303_25714	chr3	9400799	9401199	+	786	28.0	[7.3291993]	[214]	[8.10693]	[125]	[9401041]	[9400952]
303_25719	chr3	15804571	15804971	+	581	28.0	[7.3291993]	[177]	[]	[]	[15804809]	[]
303_25728	chr3	32296707	32297107	+	808	28.0	[8.1802225]	[148]	[]	[]	[32296939]	[]
303_25735	chr3	39287152	39287552	+	793	28.0	[]	[]	[7.961771, 12.285931]	[130, 142]	[]	[39287320, 39287332]
303_2574	chr1	114581534	114581934	+	1000	84.0	[]	[]	[6.2755356]	[100]	[]	[114581692]
303_25752	chr3	101850258	101850658	+	796	28.0	[]	[]	[8.10693]	[212]	[]	[101850508]
303_25785	chr3	177196602	177197002	+	774	28.0	[6.4206944]	[122]	[]	[]	[177196823]	[]
303_25786	chr3	178058761	178059161	+	797	28.0	[12.067478]	[106]	[]	[]	[178058945]	[]
303_25789	chr3	184129004	184129404	+	825	28.0	[10.162791]	[125]	[]	[]	[184129171]	[]
303_25794	chr4	10385998	10386398	+	850	28.0	[]	[]	[7.1202607]	[114]	[]	[10386201]
303_25795	chr4	15659670	15660070	+	746	28.0	[]	[]	[7.5476513]	[164]	[]	[15659887]
303_25796	chr4	17490670	17491070	+	850	28.0	[7.5476513]	[76]	[8.1802225]	[122]	[17490827]	[17490873]
303_258	chr1	113930830	113931230	+	1000	222.0	[8.325381]	[121]	[]	[]	[113931045]	[]
303_25803	chr4	40203679	40204079	+	828	28.0	[12.067478]	[94]	[]	[]	[40203860]	[]
303_25813	chr4	74595549	74595949	+	757	28.0	[7.1202607]	[63]	[]	[]	[74595704]	[]
303_25818	chr4	81747180	81747580	+	860	28.0	[7.5476513]	[117]	[]	[]	[81747369]	[]
303_25819	chr4	85761731	85762131	+	635	28.0	[10.162791]	[138]	[12.067478]	[174]	[85761943]	[85761979]
303_25831	chr4	143406566	143406966	+	820	28.0	[]	[]	[6.5088143]	[90]	[]	[143406756]
303_25834	chr4	154506282	154506682	+	799	28.0	[12.067478, 12.067478]	[148, 160]	[12.067478]	[155]	[154506516, 154506528]	[154506523]
303_25847	chr5	32590149	32590549	+	771	28.0	[]	[]	[7.961771]	[75]	[]	[32590308]
303_25850	chr5	57298915	57299315	+	714	28.0	[]	[]	[8.325381]	[153]	[]	[57299152]
303_25852	chr5	60820730	60821130	+	752	28.0	[]	[]	[10.162791, 8.10693]	[113, 147]	[]	[60820937, 60820971]
303_25857	chr5	69312433	69312833	+	868	28.0	[]	[]	[12.285931]	[191]	[]	[69312682]
303_25861	chr5	76583124	76583524	+	835	28.0	[12.285931, 12.067478]	[113, 130]	[]	[]	[76583301, 76583318]	[]
303_25863	chr5	87115921	87116321	+	800	28.0	[12.285931]	[71]	[]	[]	[87116080]	[]
303_25867	chr5	95732181	95732581	+	704	28.0	[]	[]	[8.10693]	[216]	[]	[95732420]
303_25870	chr5	116540956	116541356	+	754	28.0	[12.285931]	[102]	[]	[]	[116541153]	[]
303_25873	chr5	134925225	134925625	+	552	28.0	[7.961771]	[113]	[]	[]	[134925438]	[]
303_25889	chr5	160080747	160081147	+	687	28.0	[8.325381]	[110]	[]	[]	[160080942]	[]
303_25894	chr5	172900993	172901393	+	866	28.0	[10.162791]	[83]	[]	[]	[172901172]	[]
303_25906	chr6	1069923	1070323	+	819	28.0	[]	[]	[12.285931, 7.5476513]	[103, 189]	[]	[1070078, 1070164]
303_25920	chr6	15602137	15602537	+	798	28.0	[]	[]	[8.325381]	[143]	[]	[15602315]
303_25929	chr6	26097145	26097545	+	813	28.0	[]	[]	[8.10693]	[80]	[]	[26097324]
303_25938	chr6	32984687	32985087	+	739	28.0	[]	[]	[10.381243]	[130]	[]	[32984862]
303_25954	chr6	45446990	45447390	+	651	28.0	[12.285931]	[144]	[]	[]	[45447182]	[]
303_25955	chr6	47787992	47788392	+	814	28.0	[12.067478]	[80]	[]	[]	[47788157]	[]
303_25966	chr6	79868137	79868537	+	696	28.0	[]	[]	[8.10693]	[141]	[]	[79868359]
303_25977	chr6	112347175	112347575	+	772	28.0	[]	[]	[6.5088143]	[215]	[]	[112347423]
303_25985	chr6	135451585	135451985	+	783	28.0	[]	[]	[12.285931]	[149]	[]	[135451814]
303_26	chr3	172750278	172750678	+	1000	499.0	[8.1802225]	[106]	[12.285931]	[96]	[172750478]	[172750468]
303_260	chr10	61779924	61780324	+	1000	221.0	[10.381243]	[103]	[]	[]	[61780115]	[]
303_26005	chr7	4613005	4613405	+	639	28.0	[]	[]	[8.10693]	[169]	[]	[4613229]
303_2602	chr19	58451325	58451725	+	1000	84.0	[8.10693]	[107]	[]	[]	[58451519]	[]
303_26046	chr7	101912451	101912851	+	767	28.0	[6.5088143]	[210]	[]	[]	[101912685]	[]
303_26054	chr7	111089842	111090242	+	749	28.0	[]	[]	[10.162791]	[171]	[]	[111090062]
303_26063	chr7	120990022	120990422	+	647	28.0	[8.10693]	[106]	[]	[]	[120990198]	[]
303_26065	chr7	121042878	121043278	+	837	28.0	[12.067478]	[106]	[]	[]	[121043056]	[]
303_26068	chr7	128883512	128883912	+	793	28.0	[6.4206944]	[137]	[]	[]	[128883678]	[]
303_26072	chr7	133645890	133646290	+	589	28.0	[]	[]	[6.5088143]	[104]	[]	[133646093]
303_26093	chr8	6709263	6709663	+	747	28.0	[]	[]	[6.4206944]	[108]	[]	[6709440]
303_26094	chr8	8346164	8346564	+	542	28.0	[]	[]	[10.162791]	[142]	[]	[8346393]
303_2610	chr2	174395457	174395857	+	1000	84.0	[12.285931]	[139]	[]	[]	[174395669]	[]
303_26103	chr8	29529816	29530216	+	809	28.0	[]	[]	[6.5088143]	[103]	[]	[29530014]
303_2611	chr2	208025335	208025735	+	1000	84.0	[]	[]	[12.285931]	[125]	[]	[208025521]
303_26110	chr8	70214498	70214898	+	789	28.0	[12.067478, 7.3291993]	[110, 114]	[]	[]	[70214691, 70214695]	[]
303_26113	chr8	93564523	93564923	+	786	28.0	[7.3291993]	[133]	[]	[]	[93564733]	[]
303_26128	chr9	2570630	2571030	+	826	28.0	[]	[]	[7.3291993]	[97]	[]	[2570819]
303_26149	chr9	101977610	101978010	+	774	28.0	[]	[]	[7.961771]	[131]	[]	[101977812]
303_26155	chr9	124054680	124055080	+	691	28.0	[8.10693]	[139]	[]	[]	[124054907]	[]
303_26197	chrX	123424523	123424923	+	711	28.0	[10.381243]	[104]	[]	[]	[123424720]	[]
303_26199	chrX	136847876	136848276	+	585	28.0	[]	[]	[10.162791]	[104]	[]	[136848051]
303_262	chr3	172201177	172201577	+	1000	220.0	[7.3291993, 7.3291993]	[95, 99]	[]	[]	[172201368, 172201372]	[]
303_2620	chr3	140941553	140941953	+	1000	84.0	[]	[]	[12.067478]	[109]	[]	[140941752]
303_26207	chr1	8702443	8702843	+	730	27.0	[]	[]	[12.067478]	[136]	[]	[8702629]
303_26218	chr1	16443934	16444334	+	707	27.0	[]	[]	[12.067478]	[87]	[]	[16444104]
303_26219	chr1	19208842	19209242	+	779	27.0	[8.10693]	[214]	[]	[]	[19209085]	[]
303_26222	chr1	21687623	21688023	+	726	27.0	[]	[]	[8.325381]	[198]	[]	[21687863]
303_2624	chr5	148383668	148384068	+	1000	84.0	[6.4206944]	[169]	[]	[]	[148383918]	[]
303_26267	chr1	67052769	67053169	+	680	27.0	[8.10693]	[167]	[]	[]	[67053009]	[]
303_26269	chr1	74199520	74199920	+	646	27.0	[8.10693]	[107]	[]	[]	[74199721]	[]
303_26287	chr1	109181273	109181673	+	654	27.0	[12.285931]	[168]	[]	[]	[109181515]	[]
303_26296	chr1	112620868	112621268	+	608	27.0	[6.4206944]	[175]	[6.5088143]	[159]	[112621108]	[112621092]
303_263	chr10	61588753	61589153	+	1000	219.0	[]	[]	[12.285931]	[123]	[]	[61588975]
303_26301	chr1	115084882	115085282	+	586	27.0	[12.067478]	[58]	[7.961771]	[120]	[115085036]	[115085098]
303_26305	chr1	119948724	119949124	+	573	27.0	[]	[]	[6.5088143]	[230]	[]	[119948956]
303_26309	chr1	145918590	145918990	+	588	27.0	[7.3291993]	[140]	[]	[]	[145918782]	[]
303_26313	chr1	149844847	149845247	+	699	27.0	[8.1802225, 10.381243]	[169, 204]	[]	[]	[149845021, 149845056]	[]
303_26321	chr1	153510841	153511241	+	803	27.0	[10.381243]	[190]	[]	[]	[153511088]	[]
303_26325	chr1	154884147	154884547	+	679	27.0	[6.5088143]	[86]	[]	[]	[154884321]	[]
303_26339	chr1	169485170	169485570	+	684	27.0	[8.325381]	[132]	[]	[]	[169485391]	[]
