#PeakID(python identify_motif.py ./ENCODE_processed_files/KLF16_idr.fa KLF16 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
805_25872	chr7	158647153	158647553	+	969	35.0	[12.29139, 7.791171]	[108, 110]	[]	[]	[158647334, 158647336]	[]
805_25873	chr8	731067	731467	+	915	35.0	[7.8755774]	[96]	[]	[]	[731243]	[]
805_25877	chr8	10548040	10548440	+	967	35.0	[]	[]	[8.317997]	[66]	[]	[10548201]
805_25879	chr8	19779509	19779909	+	971	35.0	[13.576849, 10.75702, 8.267059, 12.29139]	[117, 119, 125, 130]	[]	[]	[19779721, 19779723, 19779729, 19779734]	[]
805_25880	chr8	22430232	22430632	+	971	35.0	[]	[]	[7.313411]	[125]	[]	[22430454]
805_25881	chr8	23475232	23475632	+	995	35.0	[11.416559, 11.416559]	[97, 158]	[6.428879]	[111]	[23475411, 23475472]	[23475425]
805_25883	chr8	29635919	29636319	+	618	35.0	[6.860324]	[85]	[6.9568024]	[69]	[29636095]	[29636079]
805_25884	chr8	33640164	33640564	+	900	35.0	[9.666626]	[91]	[]	[]	[33640353]	[]
805_25885	chr8	37883555	37883955	+	946	35.0	[]	[]	[12.186728]	[115]	[]	[37883763]
805_25886	chr8	38232054	38232454	+	916	35.0	[8.502228]	[104]	[]	[]	[38232223]	[]
805_25887	chr8	38567059	38567459	+	992	35.0	[]	[]	[7.5045495]	[134]	[]	[38567252]
805_25897	chr8	65805429	65805829	+	952	35.0	[6.81948]	[134]	[]	[]	[65805652]	[]
805_25899	chr8	73673017	73673417	+	893	35.0	[7.5045495]	[113]	[]	[]	[73673207]	[]
805_25905	chr8	94120241	94120641	+	991	35.0	[13.286267]	[99]	[]	[]	[94120430]	[]
805_25906	chr8	95131258	95131658	+	923	35.0	[]	[]	[8.074149]	[178]	[]	[95131494]
805_2591	chr5	124728322	124728722	+	1000	116.0	[9.464272]	[62]	[]	[]	[124728480]	[]
805_25910	chr8	105908229	105908629	+	754	35.0	[]	[]	[7.9128156]	[148]	[]	[105908470]
805_25913	chr8	117172255	117172655	+	875	35.0	[7.2721825]	[82]	[]	[]	[117172433]	[]
805_25917	chr8	124422228	124422628	+	768	35.0	[6.689266]	[157]	[]	[]	[124422473]	[]
805_25918	chr8	125432022	125432422	+	991	35.0	[7.9976654]	[77]	[]	[]	[125432177]	[]
805_25919	chr8	133202885	133203285	+	774	35.0	[8.502228]	[91]	[]	[]	[133203070]	[]
805_2592	chr5	132114546	132114946	+	1000	116.0	[7.208749]	[96]	[]	[]	[132114740]	[]
805_25920	chr8	142669855	142670255	+	900	35.0	[6.5499396]	[92]	[]	[]	[142670006]	[]
805_25921	chr8	144343002	144343402	+	912	35.0	[]	[]	[7.313411, 7.195727, 7.313411]	[56, 71, 98]	[]	[144343156, 144343171, 144343198]
805_25924	chr9	4763236	4763636	+	931	35.0	[]	[]	[12.000808]	[186]	[]	[4763485]
805_25928	chr9	76394230	76394630	+	877	35.0	[]	[]	[6.987592, 12.000808, 7.8834333]	[166, 173, 179]	[]	[76394439, 76394446, 76394452]
805_2593	chr6	30556284	30556684	+	1000	116.0	[]	[]	[6.8780885]	[132]	[]	[30556489]
805_25935	chr9	99031305	99031705	+	786	35.0	[]	[]	[6.412952]	[142]	[]	[99031522]
805_25937	chr9	105646821	105647221	+	780	35.0	[]	[]	[10.610686]	[170]	[]	[105647057]
805_25939	chr9	109013534	109013934	+	920	35.0	[12.29139, 13.953096, 7.5271525]	[71, 90, 106]	[]	[]	[109013685, 109013704, 109013720]	[]
805_25940	chr9	109903506	109903906	+	932	35.0	[7.357674]	[164]	[]	[]	[109903756]	[]
805_25943	chr9	114107921	114108321	+	966	35.0	[7.717715]	[118]	[]	[]	[114108128]	[]
805_25945	chr9	121634963	121635363	+	903	35.0	[]	[]	[9.679184]	[76]	[]	[121635115]
805_25947	chr9	122464994	122465394	+	697	35.0	[]	[]	[9.708119]	[88]	[]	[122465178]
805_25951	chr9	124968228	124968628	+	968	35.0	[]	[]	[7.208749]	[72]	[]	[124968396]
805_25953	chr9	128028504	128028904	+	941	35.0	[8.978558]	[97]	[]	[]	[128028695]	[]
805_25957	chr9	129103050	129103450	+	662	35.0	[]	[]	[7.6381464, 6.8069506]	[57, 135]	[]	[129103205, 129103283]
805_25965	chr9	131054839	131055239	+	668	35.0	[7.7268963]	[175]	[]	[]	[131055020]	[]
805_25966	chr9	131064003	131064403	+	994	35.0	[8.544636]	[154]	[]	[]	[131064197]	[]
805_25967	chr9	131075524	131075924	+	557	35.0	[]	[]	[10.551159]	[171]	[]	[131075758]
805_2597	chr7	106718207	106718607	+	1000	116.0	[]	[]	[6.5499396]	[144]	[]	[106718451]
805_25976	chr9	132169767	132170167	+	868	35.0	[6.8069506]	[143]	[]	[]	[132170009]	[]
805_2598	chr9	70485286	70485686	+	1000	116.0	[9.679184]	[120]	[]	[]	[70485485]	[]
805_25981	chr9	137188867	137189267	+	911	35.0	[7.473779, 8.42266]	[97, 98]	[]	[]	[137189054, 137189055]	[]
805_25982	chr9	137423131	137423531	+	810	35.0	[]	[]	[8.469394, 7.849853, 9.1610365, 15.238556, 6.69701, 11.883123]	[58, 62, 86, 107, 123, 128]	[]	[137423286, 137423290, 137423314, 137423335, 137423351, 137423356]
805_2599	chrX	47712763	47713163	+	1000	116.0	[]	[]	[11.883123]	[154]	[]	[47712976]
805_25992	chrX	49167259	49167659	+	866	35.0	[7.7268963, 6.696274]	[129, 130]	[6.9816003, 7.473779]	[186, 192]	[49167447, 49167448]	[49167504, 49167510]
805_26004	chrX	135411257	135411657	+	870	35.0	[7.0792723]	[104]	[6.8069506]	[78]	[135411452]	[135411426]
805_26005	chrX	149540723	149541123	+	950	35.0	[9.309962]	[162]	[]	[]	[149540961]	[]
805_26009	chr1	6634593	6634993	+	675	34.0	[]	[]	[7.16752]	[150]	[]	[6634828]
805_26010	chr1	7207904	7208304	+	971	34.0	[9.220879]	[89]	[]	[]	[7208083]	[]
805_26015	chr1	11955221	11955621	+	634	34.0	[9.754853]	[79]	[]	[]	[11955398]	[]
805_26019	chr1	16122900	16123300	+	854	34.0	[15.238556]	[148]	[]	[]	[16123134]	[]
805_26020	chr1	16164150	16164550	+	913	34.0	[12.29139]	[85]	[]	[]	[16164331]	[]
805_26023	chr1	19762194	19762594	+	748	34.0	[7.2721825]	[179]	[6.9816003]	[93]	[19762432]	[19762346]
805_26024	chr1	20430404	20430804	+	744	34.0	[]	[]	[6.9816003]	[124]	[]	[20430625]
805_26027	chr1	25204836	25205236	+	899	34.0	[6.8069506]	[106]	[]	[]	[25205032]	[]
805_26029	chr1	27341782	27342182	+	906	34.0	[9.038378]	[80]	[]	[]	[27341942]	[]
805_26032	chr1	31155326	31155726	+	956	34.0	[7.2907114]	[187]	[]	[]	[31155518]	[]
805_2604	chr1	180933194	180933594	+	1000	115.0	[]	[]	[6.614798]	[74]	[]	[180933368]
805_26041	chr1	50605503	50605903	+	886	34.0	[]	[]	[6.428879]	[119]	[]	[50605679]
805_26042	chr1	52904826	52905226	+	936	34.0	[8.502228]	[132]	[7.543767]	[106]	[52905033]	[52905007]
805_26044	chr1	56584913	56585313	+	880	34.0	[]	[]	[7.7268963]	[147]	[]	[56585159]
805_26058	chr1	108691962	108692362	+	800	34.0	[7.287687, 7.473779, 8.42266]	[108, 114, 115]	[]	[]	[108692117, 108692123, 108692124]	[]
805_26059	chr1	108708968	108709368	+	726	34.0	[6.876938]	[101]	[7.232965]	[121]	[108709168]	[108709188]
805_26061	chr1	109498278	109498678	+	932	34.0	[12.000808]	[164]	[]	[]	[109498526]	[]
805_26064	chr1	111570704	111571104	+	920	34.0	[7.5520773]	[79]	[]	[]	[111570870]	[]
805_26065	chr1	112462884	112463284	+	734	34.0	[]	[]	[13.286267]	[68]	[]	[112463051]
805_26068	chr1	116632093	116632493	+	930	34.0	[7.7268963, 7.2721825, 6.5752125]	[70, 86, 88]	[]	[]	[116632263, 116632279, 116632281]	[]
805_26070	chr1	117655079	117655479	+	899	34.0	[]	[]	[6.8069506]	[83]	[]	[117655256]
805_26074	chr1	145846149	145846549	+	919	34.0	[]	[]	[7.3942986]	[117]	[]	[145846355]
805_26076	chr1	150615553	150615953	+	929	34.0	[11.896146]	[95]	[]	[]	[150615748]	[]
805_26079	chr1	153658446	153658846	+	872	34.0	[]	[]	[8.649299, 6.8069506]	[135, 141]	[]	[153658668, 153658674]
805_26082	chr1	154955069	154955469	+	925	34.0	[7.6039934, 7.1464634, 7.5271525]	[69, 71, 75]	[]	[]	[154955225, 154955227, 154955231]	[]
805_26083	chr1	155227226	155227626	+	942	34.0	[]	[]	[7.2131524, 12.562974]	[124, 130]	[]	[155227445, 155227451]
805_26085	chr1	157138318	157138718	+	897	34.0	[9.464272, 7.313411]	[199, 202]	[]	[]	[157138546, 157138549]	[]
805_26087	chr1	161749478	161749878	+	874	34.0	[7.195727]	[100]	[]	[]	[161749646]	[]
805_26088	chr1	165144803	165145203	+	935	34.0	[8.557642]	[139]	[]	[]	[165145009]	[]
805_26089	chr1	166822360	166822760	+	868	34.0	[8.178812, 7.644837]	[69, 153]	[6.4322557]	[129]	[166822518, 166822602]	[166822578]
805_2609	chr1	248825799	248826199	+	1000	115.0	[10.610686, 7.0975323, 13.286267]	[80, 123, 125]	[]	[]	[248825971, 248826014, 248826016]	[]
805_26090	chr1	169485771	169486171	+	735	34.0	[7.935419]	[161]	[]	[]	[169485991]	[]
805_26091	chr1	171762206	171762606	+	917	34.0	[]	[]	[6.719461, 9.826173]	[101, 120]	[]	[171762370, 171762389]
805_26093	chr1	177181648	177182048	+	610	34.0	[10.9646435]	[132]	[]	[]	[177181879]	[]
805_26098	chr1	180188195	180188595	+	892	34.0	[]	[]	[8.074149, 9.666626]	[77, 93]	[]	[180188352, 180188368]
805_2610	chr10	71359413	71359813	+	1000	115.0	[10.610686, 7.2473845, 12.186728, 6.9568024]	[95, 101, 103, 109]	[7.473779]	[86]	[71359603, 71359609, 71359611, 71359617]	[71359594]
805_26101	chr1	182309720	182310120	+	827	34.0	[]	[]	[9.346587, 10.610686]	[103, 109]	[]	[182309920, 182309926]
805_26107	chr1	195866861	195867261	+	891	34.0	[10.610686]	[89]	[]	[]	[195867040]	[]
805_26112	chr1	200670267	200670667	+	931	34.0	[6.9684057, 8.325146, 12.000808, 7.2721825]	[69, 71, 74, 81]	[]	[]	[200670429, 200670431, 200670434, 200670441]	[]
805_26113	chr1	201643716	201644116	+	715	34.0	[]	[]	[11.506877]	[64]	[]	[201643868]
805_26115	chr1	202087074	202087474	+	940	34.0	[]	[]	[9.220879, 12.000808, 7.644837, 7.644837]	[142, 154, 158, 162]	[]	[202087276, 202087288, 202087292, 202087296]
805_26117	chr1	206504073	206504473	+	947	34.0	[12.186728]	[124]	[6.5923476]	[137]	[206504271]	[206504284]
805_2612	chr11	27372172	27372572	+	1000	115.0	[7.6214185]	[77]	[]	[]	[27372349]	[]
805_26126	chr1	212062834	212063234	+	933	34.0	[]	[]	[9.787687]	[163]	[]	[212063043]
805_26127	chr1	213051010	213051410	+	963	34.0	[12.000808]	[149]	[]	[]	[213051193]	[]
805_26128	chr1	223712237	223712637	+	709	34.0	[8.273051]	[157]	[]	[]	[223712477]	[]
805_26129	chr1	223992457	223992857	+	821	34.0	[7.5271525]	[168]	[]	[]	[223992634]	[]
805_2613	chr11	62678950	62679350	+	1000	115.0	[]	[]	[9.265699, 10.901268]	[71, 137]	[]	[62679118, 62679184]
805_26131	chr1	225813590	225813990	+	931	34.0	[8.397566, 7.2907114, 9.679184, 10.1167555]	[93, 97, 165, 181]	[10.901268, 12.186728]	[138, 142]	[225813743, 225813747, 225813815, 225813831]	[225813788, 225813792]
805_26132	chr1	226002024	226002424	+	762	34.0	[]	[]	[10.610686, 7.0396867]	[135, 138]	[]	[226002230, 226002233]
805_26139	chr1	234963369	234963769	+	890	34.0	[9.930836]	[169]	[]	[]	[234963601]	[]
805_2614	chr11	72632336	72632736	+	1000	115.0	[6.9568024]	[144]	[]	[]	[72632574]	[]
805_26142	chr1	241519714	241520114	+	886	34.0	[]	[]	[13.953096]	[143]	[]	[241519884]
805_26149	chr10	5317667	5318067	+	924	34.0	[6.4158807]	[102]	[]	[]	[5317825]	[]
805_2615	chr11	121257319	121257719	+	1000	115.0	[11.216295]	[73]	[]	[]	[121257475]	[]
805_26152	chr10	5486938	5487338	+	798	34.0	[6.9816003, 6.689266]	[87, 94]	[]	[]	[5487099, 5487106]	[]
805_26158	chr10	18104215	18104615	+	889	34.0	[6.719461]	[60]	[]	[]	[18104374]	[]
805_2616	chr12	32644456	32644856	+	1000	115.0	[]	[]	[7.287687]	[98]	[]	[32644651]
805_26161	chr10	26726047	26726447	+	871	34.0	[]	[]	[9.787687]	[201]	[]	[26726293]
805_26170	chr10	43690020	43690420	+	796	34.0	[]	[]	[10.700085]	[101]	[]	[43690179]
805_26171	chr10	44974900	44975300	+	701	34.0	[8.952417]	[102]	[]	[]	[44975078]	[]
805_26175	chr10	49512187	49512587	+	926	34.0	[]	[]	[7.717715]	[119]	[]	[49512380]
805_26176	chr10	51699798	51700198	+	849	34.0	[]	[]	[8.978558]	[111]	[]	[51699984]
805_26177	chr10	58268837	58269237	+	920	34.0	[8.469394]	[133]	[]	[]	[58269032]	[]
805_26180	chr10	63465209	63465609	+	853	34.0	[]	[]	[13.168583, 7.6236315]	[67, 141]	[]	[63465376, 63465450]
805_26183	chr10	69344897	69345297	+	946	34.0	[]	[]	[7.208749]	[105]	[]	[69345093]
805_26186	chr10	70578446	70578846	+	939	34.0	[7.791171, 7.8755774]	[135, 169]	[]	[]	[70578641, 70578675]	[]
805_26192	chr10	73998626	73999026	+	766	34.0	[]	[]	[12.000808]	[108]	[]	[73998803]
805_26193	chr10	74176261	74176661	+	919	34.0	[]	[]	[8.933888]	[153]	[]	[74176499]
805_26195	chr10	86585416	86585816	+	944	34.0	[]	[]	[6.69701]	[156]	[]	[86585663]
805_26199	chr10	96765642	96766042	+	942	34.0	[7.216604]	[65]	[]	[]	[96765796]	[]
805_26200	chr10	97327366	97327766	+	901	34.0	[]	[]	[7.3942986]	[141]	[]	[97327588]
805_26204	chr10	112843597	112843997	+	943	34.0	[7.947322, 6.942383]	[132, 140]	[]	[]	[112843785, 112843793]	[]
805_26205	chr10	117226850	117227250	+	774	34.0	[6.5923476]	[93]	[]	[]	[117227034]	[]
805_26208	chr10	128149960	128150360	+	937	34.0	[7.9976654]	[125]	[12.000808]	[148]	[128150184]	[128150207]
805_2621	chr16	85554102	85554502	+	1000	115.0	[]	[]	[8.978558]	[114]	[]	[85554313]
805_26210	chr10	132387890	132388290	+	585	34.0	[10.131101]	[147]	[]	[]	[132388110]	[]
805_26211	chr11	798187	798587	+	850	34.0	[9.283125, 9.309962, 7.2907114, 13.953096]	[137, 139, 143, 147]	[]	[]	[798383, 798385, 798389, 798393]	[]
805_26213	chr11	2194937	2195337	+	847	34.0	[6.6205754]	[142]	[6.69701, 7.6381464]	[159, 164]	[2195160]	[2195177, 2195182]
805_26215	chr11	3859440	3859840	+	936	34.0	[12.000808]	[234]	[]	[]	[3859676]	[]
805_26226	chr11	15969339	15969739	+	942	34.0	[7.3308363]	[137]	[]	[]	[15969568]	[]
805_26229	chr11	19441232	19441632	+	872	34.0	[7.518969, 7.2473845, 7.1509056]	[134, 156, 158]	[]	[]	[19441445, 19441467, 19441469]	[]
805_26237	chr11	44095435	44095835	+	945	34.0	[]	[]	[6.8780885]	[111]	[]	[44095632]
805_26239	chr11	47376531	47376931	+	767	34.0	[6.8829293, 13.953096]	[90, 126]	[6.689266]	[81]	[47376710, 47376746]	[47376701]
805_26240	chr11	47399997	47400397	+	937	34.0	[9.265699, 9.679184]	[148, 162]	[9.265699]	[78]	[47400232, 47400246]	[47400162]
805_26241	chr11	47848174	47848574	+	936	34.0	[]	[]	[12.29139, 8.933888]	[132, 137]	[]	[47848383, 47848388]
805_26243	chr11	49995544	49995944	+	654	34.0	[6.587771, 7.1279345]	[52, 53]	[]	[]	[49995695, 49995696]	[]
805_26250	chr11	63921085	63921485	+	778	34.0	[]	[]	[12.29139]	[60]	[]	[63921238]
805_26251	chr11	64778767	64779167	+	904	34.0	[6.5288982, 12.000808]	[77, 82]	[7.216604]	[161]	[64778931, 64778936]	[64779015]
805_26252	chr11	65112492	65112892	+	912	34.0	[]	[]	[12.000808]	[161]	[]	[65112737]
805_26254	chr11	65769789	65770189	+	740	34.0	[10.882585]	[108]	[10.221417]	[165]	[65769981]	[65770038]
805_26255	chr11	65961207	65961607	+	703	34.0	[]	[]	[6.78869]	[94]	[]	[65961363]
805_26256	chr11	67579506	67579906	+	889	34.0	[10.610686, 6.8069506]	[172, 180]	[8.933888]	[157]	[67579702, 67579710]	[67579687]
805_26257	chr11	69643306	69643706	+	824	34.0	[]	[]	[6.4933114]	[95]	[]	[69643493]
805_26259	chr11	72573341	72573741	+	830	34.0	[8.502228]	[146]	[]	[]	[72573585]	[]
805_26260	chr11	73393539	73393939	+	930	34.0	[]	[]	[7.1426477]	[67]	[]	[73393702]
805_26261	chr11	75144423	75144823	+	933	34.0	[9.679184]	[101]	[6.8069506]	[112]	[75144617]	[75144628]
805_26262	chr11	75577218	75577618	+	931	34.0	[6.8780885]	[74]	[]	[]	[75577371]	[]
805_26263	chr11	75714161	75714561	+	709	34.0	[6.987592]	[79]	[]	[]	[75714335]	[]
805_26266	chr11	78256999	78257399	+	956	34.0	[]	[]	[6.991045]	[165]	[]	[78257232]
805_26272	chr11	94897240	94897640	+	919	34.0	[10.9646435]	[125]	[]	[]	[94897451]	[]
805_26273	chr11	95069662	95070062	+	666	34.0	[]	[]	[7.473779]	[154]	[]	[95069908]
805_26282	chr11	120172195	120172595	+	942	34.0	[7.596654]	[121]	[]	[]	[120172407]	[]
805_26283	chr11	120235006	120235406	+	668	34.0	[7.6214185, 13.168583]	[101, 103]	[]	[]	[120235191, 120235193]	[]
805_26286	chr11	134050442	134050842	+	907	34.0	[]	[]	[6.9816003, 9.597125, 7.313411]	[74, 78, 84]	[]	[134050609, 134050613, 134050619]
805_26289	chr12	7018753	7019153	+	890	34.0	[10.700085]	[127]	[10.131101]	[98]	[7018970]	[7018941]
805_26295	chr12	24960227	24960627	+	954	34.0	[7.2721825]	[145]	[]	[]	[24960463]	[]
805_26296	chr12	25245545	25245945	+	941	34.0	[9.220879]	[138]	[]	[]	[25245778]	[]
805_26297	chr12	27733017	27733417	+	778	34.0	[]	[]	[9.666626]	[137]	[]	[27733248]
805_26298	chr12	28500578	28500978	+	930	34.0	[12.000808]	[170]	[]	[]	[28500825]	[]
805_2630	chr3	72460757	72461157	+	1000	115.0	[6.5752125]	[88]	[]	[]	[72460933]	[]
805_26300	chr12	34335864	34336264	+	846	34.0	[10.9646435, 9.038378]	[58, 96]	[]	[]	[34336020, 34336058]	[]
805_26301	chr12	39443105	39443505	+	856	34.0	[8.502228]	[146]	[6.9568024]	[134]	[39443311]	[39443299]
805_26303	chr12	45269125	45269525	+	935	34.0	[]	[]	[6.8069506]	[132]	[]	[45269305]
805_26306	chr12	47071219	47071619	+	891	34.0	[6.538516]	[155]	[]	[]	[47071455]	[]
805_26308	chr12	49234376	49234776	+	909	34.0	[7.2907114]	[70]	[]	[]	[49234546]	[]
805_26311	chr12	52903793	52904193	+	831	34.0	[9.597125, 12.562974]	[83, 95]	[7.473779]	[116]	[52903957, 52903969]	[52903990]
805_26312	chr12	52904971	52905371	+	921	34.0	[]	[]	[9.679184]	[98]	[]	[52905151]
805_26313	chr12	53251481	53251881	+	773	34.0	[7.316851]	[109]	[6.4322557]	[55]	[53251688]	[53251634]
805_26318	chr12	56785130	56785530	+	863	34.0	[7.947322, 8.687048, 10.610686]	[71, 73, 104]	[]	[]	[56785296, 56785298, 56785329]	[]
805_26320	chr12	62256758	62257158	+	950	34.0	[]	[]	[7.791171, 7.947322, 7.2131524, 12.562974]	[156, 158, 167, 173]	[]	[62256964, 62256966, 62256975, 62256981]
805_26321	chr12	62813195	62813595	+	835	34.0	[]	[]	[7.588435]	[61]	[]	[62813353]
805_26323	chr12	64609836	64610236	+	887	34.0	[6.412952, 10.901268, 10.221417, 6.935024]	[188, 192, 196, 198]	[]	[]	[64610063, 64610067, 64610071, 64610073]	[]
805_26324	chr12	64610874	64611274	+	740	34.0	[13.286267]	[96]	[]	[]	[64611064]	[]
805_26326	chr12	67269124	67269524	+	940	34.0	[7.8834333, 13.953096]	[120, 126]	[10.131101]	[143]	[67269319, 67269325]	[67269342]
805_2633	chr5	76363678	76364078	+	1000	115.0	[7.4015884]	[104]	[]	[]	[76363878]	[]
805_26331	chr12	76927171	76927571	+	797	34.0	[7.232965]	[83]	[9.708119]	[153]	[76927343]	[76927413]
805_26338	chr12	100267088	100267488	+	822	34.0	[]	[]	[7.8834333, 7.072491]	[73, 143]	[]	[100267261, 100267331]
805_26339	chr12	101759438	101759838	+	880	34.0	[6.8069506]	[98]	[]	[]	[101759624]	[]
805_26349	chr12	117671631	117672031	+	806	34.0	[10.901268, 8.469394, 7.6567397]	[59, 63, 66]	[]	[]	[117671789, 117671793, 117671796]	[]
805_26351	chr12	121061832	121062232	+	651	34.0	[12.186728]	[115]	[]	[]	[121062035]	[]
805_26354	chr12	121663799	121664199	+	887	34.0	[9.265699]	[152]	[]	[]	[121663968]	[]
805_26355	chr12	121686990	121687390	+	888	34.0	[]	[]	[12.562974]	[102]	[]	[121687184]
805_26356	chr12	121798306	121798706	+	896	34.0	[6.719461]	[139]	[8.178812]	[108]	[121798519]	[121798488]
805_26357	chr12	123271022	123271422	+	713	34.0	[7.1426477, 9.597125]	[141, 150]	[]	[]	[123271261, 123271270]	[]
805_26360	chr13	20943551	20943951	+	854	34.0	[12.29139]	[91]	[]	[]	[20943742]	[]
805_26362	chr13	26930224	26930624	+	930	34.0	[]	[]	[8.061128]	[96]	[]	[26930420]
805_26363	chr13	28636682	28637082	+	925	34.0	[6.5572]	[142]	[]	[]	[28636899]	[]
805_26364	chr13	33542641	33543041	+	958	34.0	[8.381167, 9.283125]	[145, 165]	[]	[]	[33542847, 33542867]	[]
805_26368	chr13	80592654	80593054	+	948	34.0	[8.074149]	[81]	[]	[]	[80592831]	[]
805_26372	chr13	107866493	107866893	+	929	34.0	[8.178812]	[174]	[]	[]	[107866695]	[]
805_26377	chr13	111223379	111223779	+	903	34.0	[]	[]	[6.8069506]	[87]	[]	[111223549]
805_26382	chr14	24142118	24142518	+	883	34.0	[]	[]	[7.313411]	[104]	[]	[24142292]
805_26383	chr14	24605364	24605764	+	854	34.0	[]	[]	[7.216604]	[125]	[]	[24605581]
805_26384	chr14	31200122	31200522	+	922	34.0	[6.8069506]	[150]	[]	[]	[31200349]	[]
805_26387	chr14	68816633	68817033	+	661	34.0	[7.287687]	[100]	[]	[]	[68816809]	[]
805_26388	chr14	69766712	69767112	+	939	34.0	[9.239975, 7.9976654, 10.901268]	[151, 157, 163]	[]	[]	[69766940, 69766946, 69766952]	[]
805_26389	chr14	73467845	73468245	+	849	34.0	[]	[]	[9.504365]	[121]	[]	[73468065]
805_26390	chr14	73886550	73886950	+	848	34.0	[]	[]	[12.186728, 7.2473845, 7.518969]	[150, 152, 156]	[]	[73886782, 73886784, 73886788]
805_26391	chr14	73949811	73950211	+	931	34.0	[6.8780885]	[78]	[]	[]	[73949988]	[]
805_26393	chr14	81303240	81303640	+	883	34.0	[]	[]	[8.00492]	[88]	[]	[81303422]
805_26395	chr14	90803738	90804138	+	950	34.0	[]	[]	[6.6086726]	[138]	[]	[90803970]
805_2640	chr1	17013828	17014228	+	1000	114.0	[]	[]	[6.8069506]	[141]	[]	[17014048]
805_26402	chr15	31867820	31868220	+	930	34.0	[6.876938, 15.238556]	[66, 111]	[]	[]	[31867976, 31868021]	[]
805_26406	chr15	41513526	41513926	+	918	34.0	[11.506877]	[155]	[]	[]	[41513754]	[]
805_26407	chr15	41568380	41568780	+	945	34.0	[]	[]	[12.000808]	[126]	[]	[41568603]
805_26409	chr15	43185171	43185571	+	882	34.0	[]	[]	[7.473779]	[95]	[]	[43185324]
805_26411	chr15	44578417	44578817	+	716	34.0	[]	[]	[9.666626]	[155]	[]	[44578656]
805_26414	chr15	52019699	52020099	+	954	34.0	[7.313411]	[111]	[]	[]	[52019893]	[]
805_26416	chr15	55774344	55774744	+	918	34.0	[6.8069506]	[123]	[]	[]	[55774556]	[]
805_2642	chr10	79032543	79032943	+	1000	114.0	[8.267059]	[100]	[]	[]	[79032743]	[]
805_26420	chr15	64905492	64905892	+	854	34.0	[]	[]	[8.540713]	[55]	[]	[64905647]
805_26422	chr15	68817448	68817848	+	669	34.0	[]	[]	[10.131101, 9.4715605, 10.861683]	[150, 174, 176]	[]	[68817657, 68817681, 68817683]
805_26425	chr15	70380340	70380740	+	928	34.0	[7.6222334]	[126]	[]	[]	[70380512]	[]
805_26427	chr15	74695841	74696241	+	904	34.0	[9.666626]	[99]	[13.168583]	[159]	[74696030]	[74696090]
805_2643	chr11	9551855	9552255	+	1000	114.0	[]	[]	[8.381167]	[134]	[]	[9552072]
805_26434	chr15	90903143	90903543	+	932	34.0	[12.562974]	[201]	[]	[]	[90903384]	[]
805_26437	chr15	92383529	92383929	+	912	34.0	[7.0396867]	[110]	[]	[]	[92383729]	[]
805_26439	chr15	96162370	96162770	+	721	34.0	[7.1121063]	[82]	[]	[]	[96162521]	[]
805_26441	chr16	2296577	2296977	+	856	34.0	[]	[]	[7.1279345, 7.5071864, 8.178812]	[149, 151, 166]	[]	[2296810, 2296812, 2296827]
805_26442	chr16	2816964	2817364	+	812	34.0	[6.987592, 8.649299, 13.953096]	[122, 127, 132]	[]	[]	[2817185, 2817190, 2817195]	[]
805_26443	chr16	4359037	4359437	+	941	34.0	[]	[]	[8.502228]	[118]	[]	[4359241]
805_26447	chr16	13957367	13957767	+	846	34.0	[]	[]	[6.5499396, 9.574522]	[58, 105]	[]	[13957524, 13957571]
805_26448	chr16	14501508	14501908	+	926	34.0	[8.178812]	[138]	[]	[]	[14501739]	[]
805_26449	chr16	16861442	16861842	+	909	34.0	[]	[]	[6.8780885]	[85]	[]	[16861619]
805_2645	chr11	93718175	93718575	+	1000	114.0	[6.8069506]	[139]	[]	[]	[93718408]	[]
805_26450	chr16	17921555	17921955	+	710	34.0	[]	[]	[8.502228]	[130]	[]	[17921780]
805_26451	chr16	18535407	18535807	+	949	34.0	[7.644837]	[104]	[12.186728]	[61]	[18535609]	[18535566]
805_26454	chr16	21158324	21158724	+	906	34.0	[]	[]	[7.357674, 6.8824453]	[114, 185]	[]	[21158499, 21158570]
805_26457	chr16	30558477	30558877	+	846	34.0	[]	[]	[8.285589]	[110]	[]	[30558656]
805_26458	chr16	30762186	30762586	+	864	34.0	[]	[]	[6.4703717, 7.473779, 6.428879, 7.0975323]	[100, 101, 129, 143]	[]	[30762380, 30762381, 30762409, 30762423]
805_26463	chr16	53208183	53208583	+	947	34.0	[]	[]	[8.178812]	[145]	[]	[53208374]
805_26466	chr16	58259986	58260386	+	719	34.0	[]	[]	[7.935419]	[96]	[]	[58260177]
805_26467	chr16	58392125	58392525	+	935	34.0	[7.0792723]	[192]	[]	[]	[58392350]	[]
805_2647	chr12	6639155	6639555	+	1000	114.0	[]	[]	[6.8069506]	[158]	[]	[6639399]
805_26471	chr16	71367389	71367789	+	922	34.0	[]	[]	[6.8829293]	[80]	[]	[71367540]
805_26472	chr16	71895137	71895537	+	800	34.0	[9.787687]	[95]	[7.588435]	[117]	[71895288]	[71895310]
