#PeakID(python identify_motif.py ./ENCODE_processed_files/BHLHE40_idr.fa BHLHE40 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
890_27000	chr22	22035716	22036116	+	1000	45.0	[7.135697]	[119]	[6.876215]	[119]	[22035909]	[22035909]
890_27006	chr22	22728341	22728741	+	1000	45.0	[7.046873]	[114]	[]	[]	[22728509]	[]
890_27009	chr22	22923702	22924102	+	1000	45.0	[6.9763474]	[109]	[]	[]	[22923908]	[]
890_27010	chr22	23041272	23041672	+	1000	45.0	[6.9167833]	[91]	[7.363437]	[91]	[23041457]	[23041457]
890_27018	chr22	32700369	32700769	+	1000	45.0	[13.318897]	[138]	[13.169274]	[138]	[32700606]	[32700606]
890_27023	chr22	39205240	39205640	+	757	45.0	[7.0544653]	[89]	[]	[]	[39205413]	[]
890_27026	chr3	4474793	4475193	+	1000	45.0	[7.046873]	[165]	[]	[]	[4475002]	[]
890_27033	chr3	15101718	15102118	+	1000	45.0	[13.169274]	[135]	[13.318897]	[135]	[15101938]	[15101938]
890_27039	chr3	72679754	72680154	+	1000	45.0	[11.247076]	[79]	[9.876531]	[79]	[72679910]	[72679910]
890_2704	chrX	153900775	153901175	+	1000	212.0	[6.99811]	[103]	[7.101077]	[103]	[153900968]	[153900968]
890_27042	chr3	108406611	108407011	+	1000	45.0	[10.071603]	[116]	[8.857911]	[116]	[108406826]	[108406826]
890_27057	chr3	195146941	195147341	+	1000	45.0	[7.569399]	[161]	[7.4664316]	[161]	[195147177]	[195147177]
890_27065	chr4	6734402	6734802	+	1000	45.0	[6.99811]	[86]	[7.101077]	[86]	[6734574]	[6734574]
890_27070	chr4	8547209	8547609	+	1000	45.0	[]	[]	[6.9763474]	[138]	[]	[8547441]
890_27075	chr4	79611011	79611411	+	969	45.0	[7.225755]	[116]	[7.5227866]	[116]	[79611208]	[79611208]
890_2708	chr10	71303309	71303709	+	1000	211.0	[13.318897]	[121]	[13.169274]	[121]	[71303530]	[71303530]
890_2709	chr11	83241332	83241732	+	1000	211.0	[6.99811]	[92]	[7.101077, 6.8802905]	[92, 116]	[83241522]	[83241522, 83241546]
890_27090	chr5	56908016	56908416	+	1000	45.0	[13.009925]	[94]	[13.009925]	[94]	[56908208]	[56908208]
890_27099	chr5	119379895	119380295	+	659	45.0	[6.876215]	[139]	[7.135697]	[139]	[119380114]	[119380114]
890_2710	chr13	113153762	113154162	+	1000	211.0	[13.169274]	[160]	[13.318897]	[160]	[113154005]	[113154005]
890_27101	chr5	136624615	136625015	+	560	45.0	[7.5227866]	[131]	[7.225755]	[131]	[136624840]	[136624840]
890_27106	chr5	140328346	140328746	+	1000	45.0	[10.185503]	[102]	[11.406425]	[102]	[140328526]	[140328526]
890_27116	chr5	178206448	178206848	+	1000	45.0	[7.1388025]	[176]	[7.6892915]	[176]	[178206689]	[178206689]
890_27119	chr6	4017262	4017662	+	1000	45.0	[7.4100494]	[146]	[7.1574593]	[146]	[4017469]	[4017469]
890_2712	chr16	28110440	28110840	+	1000	211.0	[11.406425]	[103]	[10.185503]	[103]	[28110627]	[28110627]
890_27124	chr6	13363060	13363460	+	1000	45.0	[13.009925]	[80]	[13.009925]	[80]	[13363239]	[13363239]
890_27127	chr6	18154787	18155187	+	1000	45.0	[7.2114162]	[85]	[7.4877]	[85]	[18154962]	[18154962]
890_2713	chr17	74308219	74308619	+	1000	211.0	[11.247076]	[138]	[9.876531]	[138]	[74308447]	[74308447]
890_27132	chr6	27194497	27194897	+	1000	45.0	[10.185503]	[93]	[11.406425]	[93]	[27194683]	[27194683]
890_27134	chr6	28797053	28797453	+	1000	45.0	[6.876215]	[191]	[7.135697]	[191]	[28797302]	[28797302]
890_27139	chr6	30824599	30824999	+	1000	45.0	[13.009925]	[79]	[13.009925]	[79]	[30824767]	[30824767]
890_27141	chr6	34197667	34198067	+	1000	45.0	[]	[]	[7.046873]	[156]	[]	[34197913]
890_27144	chr6	40187780	40188180	+	742	45.0	[13.318897]	[146]	[13.169274]	[146]	[40187992]	[40187992]
890_27147	chr6	44120699	44121099	+	1000	45.0	[7.4877]	[120]	[7.2114162]	[120]	[44120906]	[44120906]
890_2715	chr19	3953311	3953711	+	1000	211.0	[6.8972507]	[109]	[]	[]	[3953509]	[]
890_27152	chr6	105206218	105206618	+	1000	45.0	[13.318897]	[107]	[13.169274]	[107]	[105206407]	[105206407]
890_27171	chr6	157343988	157344388	+	1000	45.0	[13.009925]	[115]	[13.009925]	[115]	[157344194]	[157344194]
890_27178	chr7	4770533	4770933	+	1000	45.0	[13.009925, 11.247076]	[101, 139]	[13.009925, 9.876531]	[101, 139]	[4770720, 4770758]	[4770720, 4770758]
890_27181	chr7	30743446	30743846	+	1000	45.0	[]	[]	[7.046873]	[189]	[]	[30743692]
890_27189	chr7	97971459	97971859	+	1000	45.0	[8.113682, 8.113682, 8.113682]	[104, 132, 168]	[8.113682, 8.113682, 8.113682]	[104, 132, 168]	[97971645, 97971673, 97971709]	[97971645, 97971673, 97971709]
890_27193	chr7	101507739	101508139	+	1000	45.0	[13.169274]	[108]	[13.318897]	[108]	[101507933]	[101507933]
890_27201	chr7	129061356	129061756	+	1000	45.0	[13.318897]	[114]	[13.169274]	[114]	[129061567]	[129061567]
890_27208	chr7	151195031	151195431	+	1000	45.0	[7.2062225]	[138]	[6.900726]	[138]	[151195256]	[151195256]
890_27210	chr7	151759493	151759893	+	1000	45.0	[6.9167833]	[127]	[7.363437]	[127]	[151759705]	[151759705]
890_27215	chr8	8664993	8665393	+	1000	45.0	[10.071603]	[128]	[8.857911, 7.0544653]	[128, 152]	[8665204]	[8665204, 8665228]
890_2722	chr3	110520988	110521388	+	1000	211.0	[7.066406, 7.0544653]	[62, 74]	[7.2138147]	[62]	[110521148, 110521160]	[110521148]
890_27222	chr8	66924588	66924988	+	1000	45.0	[9.876531]	[120]	[11.247076]	[120]	[66924794]	[66924794]
890_2723	chr8	2732563	2732963	+	1000	211.0	[13.318897]	[88]	[13.169274]	[88]	[2732735]	[2732735]
890_27230	chr8	124196780	124197180	+	1000	45.0	[6.900726]	[90]	[7.2062225]	[90]	[124196946]	[124196946]
890_27233	chr8	125298388	125298788	+	751	45.0	[7.1574593]	[154]	[7.4100494]	[154]	[125298636]	[125298636]
890_27234	chr8	125663356	125663756	+	635	45.0	[13.009925]	[72]	[13.009925]	[72]	[125663525]	[125663525]
890_27237	chr8	139405715	139406115	+	1000	45.0	[]	[]	[6.8972507]	[145]	[]	[139405959]
890_27239	chr8	144094415	144094815	+	1000	45.0	[8.360582]	[151]	[7.30558]	[151]	[144094653]	[144094653]
890_27240	chr8	144467656	144468056	+	913	45.0	[6.900726]	[71]	[7.2062225]	[71]	[144467827]	[144467827]
890_27244	chr9	72024984	72025384	+	1000	45.0	[10.071603]	[104]	[8.857911]	[104]	[72025183]	[72025183]
890_27247	chr9	92752790	92753190	+	1000	45.0	[6.900726]	[110]	[7.2062225]	[110]	[92752988]	[92752988]
890_27249	chr9	109198962	109199362	+	1000	45.0	[]	[]	[6.8972507]	[67]	[]	[109199127]
890_2725	chr9	123326685	123327085	+	1000	211.0	[7.066406, 13.478247]	[62, 107]	[7.2138147, 13.478247]	[62, 107]	[123326840, 123326885]	[123326840, 123326885]
890_27255	chr9	127092159	127092559	+	1000	45.0	[10.185503]	[96]	[11.406425]	[96]	[127092348]	[127092348]
890_27258	chr9	127765416	127765816	+	1000	45.0	[13.009925]	[110]	[13.009925]	[110]	[127765622]	[127765622]
890_27273	chr9	131182146	131182546	+	969	45.0	[]	[]	[7.046873]	[84]	[]	[131182330]
890_2728	chr1	207363198	207363598	+	1000	210.0	[7.066406]	[120]	[7.2138147]	[120]	[207363405]	[207363405]
890_27280	chr9	136303347	136303747	+	1000	45.0	[13.009925]	[131]	[13.009925]	[131]	[136303559]	[136303559]
890_27285	chrX	12901512	12901912	+	1000	45.0	[11.406425]	[138]	[10.185503]	[138]	[12901731]	[12901731]
890_27288	chrX	114050094	114050494	+	1000	45.0	[13.478247, 6.900726]	[101, 112]	[13.478247, 7.2062225]	[101, 112]	[114050287, 114050298]	[114050287, 114050298]
890_2729	chr10	30190861	30191261	+	1000	210.0	[8.857911]	[111]	[10.071603]	[111]	[30191062]	[30191062]
890_27293	chrX	149453027	149453427	+	1000	45.0	[7.956022]	[133]	[7.6797376]	[133]	[149453252]	[149453252]
890_27298	chr1	2142735	2143135	+	1000	44.0	[6.8972507, 13.478247, 13.478247]	[64, 101, 144]	[13.478247, 13.478247]	[101, 144]	[2142897, 2142934, 2142977]	[2142934, 2142977]
890_273	chr12	32005486	32005886	+	1000	526.0	[7.2138147]	[101]	[7.066406]	[101]	[32005687]	[32005687]
890_27306	chr1	15172408	15172808	+	1000	44.0	[9.912252]	[124]	[8.548939]	[124]	[15172586]	[15172586]
890_2731	chr18	50281394	50281794	+	1000	210.0	[7.4552026]	[102]	[8.210959]	[102]	[50281596]	[50281596]
890_27313	chr1	18555010	18555410	+	1000	44.0	[13.318897, 8.113682]	[93, 121]	[13.169274, 8.113682]	[93, 121]	[18555196, 18555224]	[18555196, 18555224]
890_27319	chr1	25514054	25514454	+	1000	44.0	[9.876531]	[87]	[11.247076]	[87]	[25514240]	[25514240]
890_2732	chr19	12885169	12885569	+	1000	210.0	[9.876531]	[119]	[11.247076]	[119]	[12885387]	[12885387]
890_27322	chr1	31649779	31650179	+	1000	44.0	[13.009925]	[121]	[13.009925]	[121]	[31649988]	[31649988]
890_27329	chr1	37559727	37560127	+	1000	44.0	[11.406425]	[116]	[10.185503]	[116]	[37559931]	[37559931]
890_27331	chr1	40651112	40651512	+	1000	44.0	[10.071603]	[76]	[8.857911]	[76]	[40651275]	[40651275]
890_27339	chr1	45084532	45084932	+	1000	44.0	[10.071603]	[111]	[8.857911]	[111]	[45084737]	[45084737]
890_27343	chr1	53654841	53655241	+	1000	44.0	[]	[]	[7.046873]	[103]	[]	[53655037]
890_27344	chr1	56433958	56434358	+	1000	44.0	[13.169274]	[130]	[13.318897]	[130]	[56434175]	[56434175]
890_27345	chr1	60972845	60973245	+	753	44.0	[11.247076]	[148]	[9.876531]	[148]	[60973068]	[60973068]
890_27347	chr1	64890689	64891089	+	1000	44.0	[7.2114162]	[87]	[7.4877]	[87]	[64890865]	[64890865]
890_27351	chr1	93662018	93662418	+	1000	44.0	[7.6797376]	[135]	[7.956022]	[135]	[93662243]	[93662243]
890_27353	chr1	108570971	108571371	+	1000	44.0	[13.318897]	[132]	[13.169274]	[132]	[108571187]	[108571187]
890_27365	chr1	151511191	151511591	+	864	44.0	[7.14623]	[141]	[8.05161]	[141]	[151511422]	[151511422]
890_27367	chr1	155893645	155894045	+	1000	44.0	[10.185503]	[91]	[11.406425]	[91]	[155893830]	[155893830]
890_27369	chr1	156703733	156704133	+	1000	44.0	[8.548939]	[164]	[9.912252]	[164]	[156703963]	[156703963]
890_27373	chr1	161718525	161718925	+	1000	44.0	[13.009925]	[143]	[13.009925]	[143]	[161718750]	[161718750]
890_27375	chr1	175878784	175879184	+	1000	44.0	[13.169274]	[128]	[13.318897]	[128]	[175879002]	[175879002]
890_27380	chr1	182614908	182615308	+	1000	44.0	[8.360582]	[108]	[7.30558]	[108]	[182615106]	[182615106]
890_2739	chr5	171388360	171388760	+	1000	210.0	[8.548939]	[117]	[9.912252]	[117]	[171388573]	[171388573]
890_27408	chr1	236494810	236495210	+	1000	44.0	[13.009925]	[107]	[13.009925]	[107]	[236495015]	[236495015]
890_27410	chr1	241447251	241447651	+	1000	44.0	[11.247076]	[104]	[9.876531]	[104]	[241447455]	[241447455]
890_27412	chr10	3891031	3891431	+	829	44.0	[6.9167833]	[140]	[7.363437]	[140]	[3891257]	[3891257]
890_2742	chr7	138030638	138031038	+	1000	210.0	[13.009925, 6.876215]	[102, 148]	[13.009925, 7.135697]	[102, 148]	[138030823, 138030869]	[138030823, 138030869]
890_27423	chr10	49053094	49053494	+	1000	44.0	[13.009925]	[106]	[13.009925]	[106]	[49053272]	[49053272]
890_27427	chr10	66215003	66215403	+	910	44.0	[11.247076]	[125]	[9.876531]	[125]	[66215223]	[66215223]
890_2743	chr8	100680796	100681196	+	1000	210.0	[7.4100494]	[69]	[7.1574593]	[69]	[100680963]	[100680963]
890_27431	chr10	71742815	71743215	+	1000	44.0	[7.4877]	[102]	[7.2114162]	[102]	[71743007]	[71743007]
890_27436	chr10	78043522	78043922	+	1000	44.0	[6.876215]	[108]	[7.017397]	[108]	[78043723]	[78043723]
890_27440	chr10	119185163	119185563	+	1000	44.0	[8.548939]	[115]	[9.912252]	[115]	[119185378]	[119185378]
890_27442	chr11	559682	560082	+	1000	44.0	[6.900726]	[120]	[7.2062225]	[120]	[559857]	[559857]
890_27456	chr11	44676972	44677372	+	1000	44.0	[13.478247]	[97]	[13.478247]	[97]	[44677155]	[44677155]
890_27457	chr11	45923104	45923504	+	1000	44.0	[6.99811]	[105]	[7.101077]	[105]	[45923297]	[45923297]
890_27458	chr11	46664553	46664953	+	966	44.0	[7.017397]	[58]	[6.876215]	[58]	[46664706]	[46664706]
890_2746	chr1	45039008	45039408	+	1000	209.0	[8.857911]	[145]	[10.071603]	[145]	[45039250]	[45039250]
890_27463	chr11	62156868	62157268	+	1000	44.0	[13.478247]	[102]	[13.478247]	[102]	[62157066]	[62157066]
890_27465	chr11	62958666	62959066	+	988	44.0	[9.876531]	[122]	[11.247076]	[122]	[62958881]	[62958881]
890_27471	chr11	66729059	66729459	+	1000	44.0	[7.225755]	[134]	[7.5227866]	[134]	[66729272]	[66729272]
890_27482	chr11	102256230	102256630	+	1000	44.0	[7.1388025]	[94]	[7.6892915]	[94]	[102256423]	[102256423]
890_27483	chr11	114821500	114821900	+	596	44.0	[10.185503]	[99]	[11.406425]	[99]	[114821691]	[114821691]
890_27486	chr11	119198926	119199326	+	1000	44.0	[7.2062225, 13.478247]	[84, 125]	[6.900726, 13.478247]	[84, 125]	[119199098, 119199139]	[119199098, 119199139]
890_27491	chr12	24911462	24911862	+	1000	44.0	[7.2062225]	[121]	[6.900726]	[121]	[24911683]	[24911683]
890_27494	chr12	39440708	39441108	+	863	44.0	[7.0544653]	[88]	[]	[]	[39440882]	[]
890_27497	chr12	51362849	51363249	+	1000	44.0	[8.548939]	[83]	[9.912252]	[83]	[51363028]	[51363028]
890_275	chr9	128786973	128787373	+	1000	525.0	[13.169274]	[105]	[13.318897]	[105]	[128787173]	[128787173]
890_27500	chr12	53498559	53498959	+	1000	44.0	[11.406425]	[105]	[10.185503]	[105]	[53498735]	[53498735]
890_27504	chr12	67425997	67426397	+	1000	44.0	[7.5227866]	[99]	[7.225755]	[99]	[67426184]	[67426184]
890_27506	chr12	89825942	89826342	+	1000	44.0	[13.009925]	[105]	[13.009925]	[105]	[89826134]	[89826134]
890_27507	chr12	92299627	92300027	+	1000	44.0	[8.157613]	[105]	[7.607124]	[105]	[92299832]	[92299832]
890_27508	chr12	93946419	93946819	+	1000	44.0	[13.009925]	[120]	[13.009925]	[120]	[93946626]	[93946626]
890_27510	chr12	101823870	101824270	+	1000	44.0	[8.857911]	[93]	[10.071603]	[93]	[101824063]	[101824063]
890_27511	chr12	109627523	109627923	+	1000	44.0	[7.848641, 8.857911]	[134, 149]	[7.4477744, 10.071603]	[134, 149]	[109627728, 109627743]	[109627728, 109627743]
890_27515	chr12	124668594	124668994	+	1000	44.0	[10.071603]	[141]	[8.857911]	[141]	[124668810]	[124668810]
890_27519	chr12	132001066	132001466	+	1000	44.0	[8.857911]	[129]	[10.071603]	[129]	[132001291]	[132001291]
890_2752	chr11	18394197	18394597	+	1000	209.0	[8.548939]	[98]	[9.912252]	[98]	[18394377]	[18394377]
890_27522	chr13	27259806	27260206	+	1000	44.0	[11.406425]	[133]	[10.185503]	[133]	[27260020]	[27260020]
890_2753	chr17	4709896	4710296	+	1000	209.0	[]	[]	[7.046873]	[131]	[]	[4710124]
890_27531	chr13	95360586	95360986	+	1000	44.0	[]	[]	[7.046873]	[114]	[]	[95360789]
890_27532	chr13	98890153	98890553	+	1000	44.0	[10.185503]	[104]	[11.406425]	[104]	[98890353]	[98890353]
890_27537	chr13	113584064	113584464	+	1000	44.0	[9.912252, 9.912252]	[119, 161]	[8.548939, 8.548939]	[119, 161]	[113584247, 113584289]	[113584247, 113584289]
890_2754	chr17	29580381	29580781	+	1000	209.0	[13.009925]	[114]	[13.009925]	[114]	[29580592]	[29580592]
890_27543	chr14	75227974	75228374	+	1000	44.0	[9.876531]	[85]	[11.247076]	[85]	[75228158]	[75228158]
890_27545	chr14	77814833	77815233	+	1000	44.0	[13.169274]	[101]	[13.318897]	[101]	[77815032]	[77815032]
890_27557	chr15	31327072	31327472	+	818	44.0	[7.2114162]	[120]	[7.4877]	[120]	[31327284]	[31327284]
890_2756	chr2	43225112	43225512	+	1000	209.0	[13.009925]	[103]	[13.009925]	[103]	[43225300]	[43225300]
890_27562	chr15	51144160	51144560	+	1000	44.0	[7.017397]	[128]	[6.876215]	[128]	[51144384]	[51144384]
890_2757	chr2	55140515	55140915	+	1000	209.0	[6.900726]	[53]	[7.2062225]	[53]	[55140666]	[55140666]
890_27574	chr15	83015314	83015714	+	1000	44.0	[13.009925]	[122]	[13.009925]	[122]	[83015522]	[83015522]
890_27576	chr15	101616528	101616928	+	1000	44.0	[9.876531]	[125]	[11.247076]	[125]	[101616730]	[101616730]
890_27587	chr16	31157077	31157477	+	1000	44.0	[8.05161]	[106]	[7.14623]	[106]	[31157269]	[31157269]
890_27589	chr16	49997638	49998038	+	1000	44.0	[8.113682]	[138]	[8.113682]	[138]	[49997851]	[49997851]
890_27591	chr16	57635842	57636242	+	1000	44.0	[13.009925]	[137]	[13.009925]	[137]	[57636052]	[57636052]
890_27599	chr16	76634875	76635275	+	1000	44.0	[8.857911]	[83]	[10.071603]	[83]	[76635038]	[76635038]
890_27602	chr16	84520495	84520895	+	1000	44.0	[13.478247]	[128]	[13.478247]	[128]	[84520695]	[84520695]
890_27606	chr16	85515951	85516351	+	1000	44.0	[13.478247]	[102]	[13.478247]	[102]	[85516150]	[85516150]
890_27607	chr16	87564068	87564468	+	653	44.0	[7.14623]	[201]	[8.05161]	[201]	[87564312]	[87564312]
890_27612	chr17	2563163	2563563	+	1000	44.0	[11.406425]	[108]	[10.185503]	[108]	[2563367]	[2563367]
890_27614	chr17	7650118	7650518	+	1000	44.0	[8.548939]	[107]	[9.912252]	[107]	[7650318]	[7650318]
890_27623	chr17	42389906	42390306	+	1000	44.0	[7.7966723]	[136]	[7.3707657]	[136]	[42390121]	[42390121]
890_27634	chr17	50119078	50119478	+	1000	44.0	[13.318897]	[121]	[13.169274]	[121]	[50119273]	[50119273]
890_27641	chr17	63369246	63369646	+	1000	44.0	[7.6797376]	[123]	[7.956022]	[123]	[63369469]	[63369469]
890_2767	chr9	124144707	124145107	+	1000	209.0	[11.406425]	[94]	[10.185503]	[94]	[124144898]	[124144898]
890_27670	chr18	54881223	54881623	+	759	44.0	[10.185503]	[96]	[11.406425]	[96]	[54881392]	[54881392]
890_27675	chr19	406463	406863	+	1000	44.0	[11.247076]	[90]	[9.876531]	[90]	[406653]	[406653]
890_27681	chr19	4745669	4746069	+	1000	44.0	[6.900726, 13.009925]	[75, 121]	[7.2062225, 13.009925]	[75, 121]	[4745839, 4745885]	[4745839, 4745885]
890_27683	chr19	8396653	8397053	+	1000	44.0	[7.520388]	[94]	[7.6470494]	[94]	[8396841]	[8396841]
890_27699	chr19	18174347	18174747	+	1000	44.0	[8.857911]	[99]	[10.071603]	[99]	[18174521]	[18174521]
890_2770	chr1	173671264	173671664	+	1000	208.0	[13.009925]	[105]	[13.009925]	[105]	[173671468]	[173671468]
890_2771	chr1	213052720	213053120	+	1000	208.0	[13.169274]	[77]	[13.318897]	[77]	[213052890]	[213052890]
890_27721	chr19	50346560	50346960	+	1000	44.0	[11.406425]	[129]	[10.185503]	[129]	[50346777]	[50346777]
890_27723	chr19	51246109	51246509	+	612	44.0	[8.157613]	[131]	[7.607124]	[131]	[51246331]	[51246331]
890_27738	chr2	9386705	9387105	+	1000	44.0	[7.2138147]	[109]	[7.066406]	[109]	[9386913]	[9386913]
890_27739	chr2	9422574	9422974	+	1000	44.0	[9.912252]	[83]	[8.548939]	[83]	[9422744]	[9422744]
890_27742	chr2	25711967	25712367	+	1000	44.0	[10.071603]	[74]	[8.857911]	[74]	[25712134]	[25712134]
890_27745	chr2	30181042	30181442	+	649	44.0	[7.3707657]	[154]	[7.7966723]	[154]	[30181268]	[30181268]
890_27747	chr2	43038297	43038697	+	1000	44.0	[7.101077]	[61]	[6.99811]	[61]	[43038456]	[43038456]
890_27759	chr2	86022129	86022529	+	1000	44.0	[13.009925, 6.876215]	[148, 158]	[13.009925, 7.135697]	[148, 158]	[86022348, 86022358]	[86022348, 86022358]
890_27761	chr2	105572893	105573293	+	991	44.0	[13.318897]	[119]	[13.169274]	[119]	[105573104]	[105573104]
890_27766	chr2	126777388	126777788	+	1000	44.0	[7.14623]	[63]	[8.05161]	[63]	[126777544]	[126777544]
890_27769	chr2	151947095	151947495	+	1000	44.0	[8.857911]	[223]	[10.071603]	[223]	[151947345]	[151947345]
890_27780	chr2	217727938	217728338	+	1000	44.0	[13.169274]	[114]	[13.318897]	[114]	[217728135]	[217728135]
890_27781	chr2	217849345	217849745	+	1000	44.0	[13.169274]	[112]	[13.318897]	[112]	[217849552]	[217849552]
890_27785	chr20	645422	645822	+	1000	44.0	[7.14623]	[72]	[8.05161]	[72]	[645592]	[645592]
890_27787	chr20	23139541	23139941	+	1000	44.0	[8.548939]	[108]	[9.912252]	[108]	[23139724]	[23139724]
890_27790	chr20	33711180	33711580	+	1000	44.0	[13.009925]	[112]	[13.009925]	[112]	[33711383]	[33711383]
890_27797	chr20	48682479	48682879	+	1000	44.0	[10.071603]	[101]	[8.857911]	[101]	[48682667]	[48682667]
890_27798	chr20	50520546	50520946	+	1000	44.0	[]	[]	[7.0544653]	[99]	[]	[50520733]
890_27799	chr20	50667628	50668028	+	1000	44.0	[11.247076]	[105]	[9.876531]	[105]	[50667830]	[50667830]
890_2780	chr17	80575333	80575733	+	1000	208.0	[8.113682]	[140]	[8.113682]	[140]	[80575568]	[80575568]
890_27801	chr20	53142294	53142694	+	1000	44.0	[13.478247]	[115]	[13.478247]	[115]	[53142492]	[53142492]
890_27802	chr20	53744072	53744472	+	1000	44.0	[6.900726, 13.009925]	[120, 166]	[7.2062225, 13.009925]	[120, 166]	[53744261, 53744307]	[53744261, 53744307]
890_27803	chr20	58923291	58923691	+	1000	44.0	[13.009925]	[171]	[13.009925]	[171]	[58923525]	[58923525]
890_27806	chr20	62794101	62794501	+	1000	44.0	[7.6470494]	[101]	[7.520388]	[101]	[62794290]	[62794290]
890_27807	chr20	63481493	63481893	+	1000	44.0	[13.478247]	[115]	[13.478247]	[115]	[63481694]	[63481694]
890_2781	chr19	1716061	1716461	+	1000	208.0	[13.009925]	[94]	[13.009925]	[94]	[1716251]	[1716251]
890_27810	chr21	34205067	34205467	+	1000	44.0	[13.318897]	[118]	[13.169274]	[118]	[34205279]	[34205279]
890_27813	chr21	36210066	36210466	+	1000	44.0	[6.876215]	[121]	[7.046873, 7.135697]	[112, 121]	[36210287]	[36210278, 36210287]
890_27835	chr22	21990575	21990975	+	1000	44.0	[]	[]	[7.0544653]	[120]	[]	[21990793]
890_2784	chr19	12681712	12682112	+	1000	208.0	[6.99811, 13.478247]	[66, 102]	[7.101077, 13.478247]	[66, 102]	[12681877, 12681913]	[12681877, 12681913]
890_27861	chr22	45279750	45280150	+	676	44.0	[8.548939]	[89]	[9.912252]	[89]	[45279929]	[45279929]
890_27863	chr22	46122429	46122829	+	1000	44.0	[8.548939]	[117]	[9.912252]	[117]	[46122634]	[46122634]
890_27864	chr22	46547872	46548272	+	679	44.0	[7.225755]	[94]	[7.5227866]	[94]	[46548056]	[46548056]
890_2787	chr21	36113015	36113415	+	1000	208.0	[13.478247]	[100]	[13.478247]	[100]	[36113213]	[36113213]
890_27870	chr3	15345745	15346145	+	1000	44.0	[8.857911]	[88]	[10.071603]	[88]	[15345927]	[15345927]
890_2789	chr3	4996267	4996667	+	1000	208.0	[13.478247]	[100]	[13.478247]	[100]	[4996459]	[4996459]
890_27890	chr3	127629403	127629803	+	632	44.0	[9.876531]	[126]	[11.247076]	[126]	[127629604]	[127629604]
890_27898	chr3	171458924	171459324	+	1000	44.0	[13.478247]	[116]	[13.478247]	[116]	[171459136]	[171459136]
890_2790	chr4	18021591	18021991	+	1000	208.0	[8.360582]	[73]	[7.30558]	[73]	[18021764]	[18021764]
890_27900	chr3	186948229	186948629	+	1000	44.0	[6.8972507]	[119]	[]	[]	[186948442]	[]
890_27902	chr3	195024000	195024400	+	924	44.0	[13.009925]	[83]	[13.009925]	[83]	[195024183]	[195024183]
890_27904	chr3	197490759	197491159	+	1000	44.0	[13.169274]	[119]	[13.318897]	[119]	[197490975]	[197490975]
890_27906	chr4	498989	499389	+	1000	44.0	[]	[]	[6.858047]	[130]	[]	[499198]
890_27918	chr4	53586109	53586509	+	1000	44.0	[10.071603]	[101]	[8.857911]	[101]	[53586304]	[53586304]
890_27921	chr4	81453560	81453960	+	1000	44.0	[13.169274]	[66]	[13.318897]	[66]	[81453725]	[81453725]
890_27922	chr4	83413651	83414051	+	1000	44.0	[7.225755]	[133]	[7.5227866]	[133]	[83413861]	[83413861]
890_27923	chr4	95061785	95062185	+	1000	44.0	[13.478247]	[117]	[13.478247]	[117]	[95061998]	[95061998]
890_27926	chr4	110070493	110070893	+	1000	44.0	[8.157613]	[127]	[7.607124]	[127]	[110070701]	[110070701]
890_2793	chr6	119312802	119313202	+	1000	208.0	[6.8972507]	[62]	[]	[]	[119312955]	[]
890_27935	chr5	19322662	19323062	+	1000	44.0	[13.478247]	[89]	[13.478247]	[89]	[19322817]	[19322817]
890_27936	chr5	32531978	32532378	+	1000	44.0	[6.9167833]	[110]	[7.363437]	[110]	[32532172]	[32532172]
890_27944	chr5	76620137	76620537	+	1000	44.0	[11.406425]	[99]	[10.185503]	[99]	[76620330]	[76620330]
890_27949	chr5	132294940	132295340	+	1000	44.0	[8.519932]	[155]	[7.614552]	[155]	[132295174]	[132295174]
890_2795	chr6	166935347	166935747	+	1000	208.0	[13.009925]	[107]	[13.009925]	[107]	[166935554]	[166935554]
890_27954	chr5	142699212	142699612	+	718	44.0	[9.876531]	[153]	[11.247076]	[153]	[142699435]	[142699435]
890_27957	chr5	150128157	150128557	+	1000	44.0	[13.009925]	[136]	[13.009925]	[136]	[150128389]	[150128389]
890_27958	chr5	154422264	154422664	+	1000	44.0	[11.406425]	[112]	[10.185503]	[112]	[154422464]	[154422464]
890_27959	chr5	157468299	157468699	+	1000	44.0	[13.478247]	[90]	[13.478247]	[90]	[157468488]	[157468488]
890_2796	chr7	66592240	66592640	+	1000	208.0	[7.14623]	[129]	[8.05161]	[129]	[66592462]	[66592462]
890_27960	chr5	159128001	159128401	+	845	44.0	[7.2138147]	[104]	[7.066406]	[104]	[159128197]	[159128197]
890_27970	chr6	4735700	4736100	+	754	44.0	[13.169274]	[102]	[13.318897]	[102]	[4735897]	[4735897]
890_27971	chr6	4920558	4920958	+	1000	44.0	[7.135697, 8.360582]	[68, 111]	[6.876215, 7.30558]	[68, 111]	[4920716, 4920759]	[4920716, 4920759]
890_27973	chr6	6663431	6663831	+	1000	44.0	[7.066406]	[153]	[7.2138147]	[153]	[6663658]	[6663658]
890_27974	chr6	7921478	7921878	+	1000	44.0	[10.185503]	[133]	[11.406425]	[133]	[7921684]	[7921684]
