#PeakID(python identify_motif.py ./ENCODE_processed_files/KLF16_idr.fa KLF16 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
805_31037	chr5	126520198	126520598	+	837	31.0	[12.000808]	[106]	[]	[]	[126520377]	[]
805_3104	chr19	555926	556326	+	1000	104.0	[9.934757]	[100]	[]	[]	[556104]	[]
805_31040	chr5	135249576	135249976	+	596	31.0	[6.81948]	[112]	[6.719461, 6.8069506]	[82, 88]	[135249759]	[135249729, 135249735]
805_31041	chr5	138068764	138069164	+	837	31.0	[6.689266]	[134]	[]	[]	[138068978]	[]
805_31045	chr5	139985686	139986086	+	558	31.0	[7.0975323, 13.286267]	[74, 76]	[6.8069506]	[113]	[139985857, 139985859]	[139985896]
805_31058	chr5	170331159	170331559	+	740	31.0	[13.576849]	[98]	[]	[]	[170331322]	[]
805_31059	chr5	172451186	172451586	+	831	31.0	[]	[]	[7.2721825, 6.445277]	[91, 95]	[]	[172451358, 172451362]
805_3106	chr2	9714534	9714934	+	1000	104.0	[7.518969]	[56]	[]	[]	[9714688]	[]
805_31063	chr5	177320886	177321286	+	822	31.0	[6.8069506]	[159]	[]	[]	[177321107]	[]
805_31066	chr5	179622602	179623002	+	820	31.0	[13.286267]	[90]	[6.8824453]	[112]	[179622792]	[179622814]
805_3107	chr2	15558009	15558409	+	1000	104.0	[6.9568024]	[128]	[]	[]	[15558237]	[]
805_31070	chr6	1523950	1524350	+	785	31.0	[7.473779]	[123]	[]	[]	[1524154]	[]
805_31071	chr6	7157674	7158074	+	751	31.0	[7.609212]	[169]	[]	[]	[7157924]	[]
805_31077	chr6	16109032	16109432	+	818	31.0	[]	[]	[6.9816003]	[131]	[]	[16109240]
805_31087	chr6	28615155	28615555	+	679	31.0	[]	[]	[7.8755774]	[137]	[]	[28615383]
805_31089	chr6	28735327	28735727	+	664	31.0	[8.889453, 10.75702]	[103, 105]	[]	[]	[28735492, 28735494]	[]
805_31094	chr6	31903930	31904330	+	785	31.0	[10.493002]	[125]	[]	[]	[31904128]	[]
805_31095	chr6	33843650	33844050	+	823	31.0	[12.186728]	[68]	[10.610686]	[146]	[33843802]	[33843880]
805_31097	chr6	34673766	34674166	+	810	31.0	[]	[]	[6.9568024]	[154]	[]	[34673989]
805_31099	chr6	35452094	35452494	+	838	31.0	[6.4322557, 9.265699, 6.8780885]	[129, 173, 185]	[]	[]	[35452271, 35452315, 35452327]	[]
805_31105	chr6	39225997	39226397	+	822	31.0	[]	[]	[8.364732]	[100]	[]	[39226172]
805_31107	chr6	41942321	41942721	+	720	31.0	[8.894671]	[232]	[]	[]	[41942571]	[]
805_31108	chr6	41967001	41967401	+	755	31.0	[]	[]	[6.5499396, 9.464272]	[103, 113]	[]	[41967201, 41967211]
805_31112	chr6	43246622	43247022	+	608	31.0	[6.6778235]	[142]	[7.644837, 6.69701]	[83, 95]	[43246852]	[43246793, 43246805]
805_31113	chr6	44001272	44001672	+	793	31.0	[]	[]	[7.2721825]	[151]	[]	[44001522]
805_31122	chr6	67880932	67881332	+	744	31.0	[]	[]	[6.483108]	[116]	[]	[67881093]
805_31123	chr6	67887923	67888323	+	844	31.0	[]	[]	[7.6381464, 8.017478, 8.540713]	[87, 95, 151]	[]	[67888082, 67888090, 67888146]
805_31126	chr6	70375856	70376256	+	783	31.0	[6.840522]	[62]	[]	[]	[70376011]	[]
805_31127	chr6	70565936	70566336	+	826	31.0	[7.032538]	[206]	[]	[]	[70566159]	[]
805_31129	chr6	73564749	73565149	+	756	31.0	[10.221417]	[176]	[]	[]	[73564984]	[]
805_31143	chr6	108862420	108862820	+	637	31.0	[]	[]	[8.930296]	[142]	[]	[108862662]
805_31148	chr6	119445176	119445576	+	607	31.0	[]	[]	[6.5923476]	[66]	[]	[119445338]
805_3115	chr22	43969527	43969927	+	1000	104.0	[8.317997]	[113]	[6.5752125, 6.8069506]	[72, 127]	[43969740]	[43969699, 43969754]
805_31154	chr6	134030062	134030462	+	609	31.0	[]	[]	[8.469394, 11.896146]	[147, 151]	[]	[134030307, 134030311]
805_31161	chr6	139474713	139475113	+	728	31.0	[]	[]	[6.5499396]	[154]	[]	[139474960]
805_31162	chr6	151390399	151390799	+	806	31.0	[10.700085, 8.952417]	[205, 211]	[]	[]	[151390636, 151390642]	[]
805_31168	chr6	157996939	157997339	+	810	31.0	[6.614798]	[70]	[]	[]	[157997102]	[]
805_31169	chr6	158009490	158009890	+	805	31.0	[]	[]	[6.696274, 7.7268963, 7.6848807]	[125, 126, 168]	[]	[158009688, 158009689, 158009731]
805_31171	chr6	158816304	158816704	+	833	31.0	[6.8829293, 9.464272]	[74, 101]	[]	[]	[158816477, 158816504]	[]
805_31179	chr7	149054	149454	+	830	31.0	[8.061128]	[197]	[]	[]	[149269]	[]
805_31184	chr7	8303973	8304373	+	797	31.0	[7.313411]	[113]	[]	[]	[8304132]	[]
805_31196	chr7	31736389	31736789	+	814	31.0	[8.00492]	[78]	[]	[]	[31736560]	[]
805_31202	chr7	44639146	44639546	+	792	31.0	[]	[]	[7.7268963, 8.325146, 10.221417]	[77, 142, 144]	[]	[44639316, 44639381, 44639383]
805_31208	chr7	81459455	81459855	+	828	31.0	[8.267059]	[113]	[]	[]	[81459626]	[]
805_31214	chr7	97179412	97179812	+	797	31.0	[]	[]	[7.1628084]	[126]	[]	[97179629]
805_31215	chr7	100516164	100516564	+	607	31.0	[]	[]	[8.364732]	[155]	[]	[100516358]
805_31217	chr7	100887609	100888009	+	826	31.0	[7.2591763]	[184]	[]	[]	[100887850]	[]
805_31221	chr7	103037968	103038368	+	814	31.0	[7.644837, 8.540713, 10.1167555]	[91, 95, 122]	[]	[]	[103038145, 103038149, 103038176]	[]
805_31226	chr7	105876455	105876855	+	670	31.0	[]	[]	[7.5271525, 8.178812, 8.178812, 8.178812, 11.883123]	[54, 66, 82, 101, 106]	[]	[105876608, 105876620, 105876636, 105876655, 105876660]
805_31235	chr7	116862530	116862930	+	817	31.0	[7.313411]	[221]	[7.2907114, 6.5499396]	[150, 175]	[116862774]	[116862703, 116862728]
805_31239	chr7	117017037	117017437	+	739	31.0	[]	[]	[9.930836]	[180]	[]	[117017284]
805_31245	chr7	130463821	130464221	+	836	31.0	[6.9568024]	[143]	[]	[]	[130464032]	[]
805_31249	chr7	133985312	133985712	+	817	31.0	[6.5923476]	[116]	[]	[]	[133985519]	[]
805_31252	chr7	136687714	136688114	+	804	31.0	[]	[]	[7.714338]	[123]	[]	[136687922]
805_31253	chr7	138461078	138461478	+	700	31.0	[8.952417]	[126]	[]	[]	[138461271]	[]
805_31256	chr7	149790053	149790453	+	837	31.0	[]	[]	[7.2907114, 10.610686]	[117, 121]	[]	[149790230, 149790234]
805_31262	chr8	11336832	11337232	+	747	31.0	[]	[]	[10.894487]	[103]	[]	[11337029]
805_31268	chr8	22169070	22169470	+	838	31.0	[]	[]	[8.59887]	[79]	[]	[22169244]
805_31271	chr8	30095183	30095583	+	837	31.0	[7.9976654, 10.700085]	[109, 111]	[]	[]	[30095360, 30095362]	[]
805_31274	chr8	41844768	41845168	+	843	31.0	[12.186728]	[81]	[]	[]	[41844940]	[]
805_31298	chr8	127896750	127897150	+	826	31.0	[]	[]	[9.679184, 7.2591763]	[99, 104]	[]	[127896936, 127896941]
805_31304	chr8	144467619	144468019	+	853	31.0	[]	[]	[8.544636, 7.791171]	[78, 123]	[]	[144467771, 144467816]
805_3132	chr7	130135660	130136060	+	1000	104.0	[7.6039934, 10.75702]	[83, 85]	[]	[]	[130135840, 130135842]	[]
805_31321	chr9	98943634	98944034	+	551	31.0	[]	[]	[8.747796]	[109]	[]	[98943836]
805_31324	chr9	114339100	114339500	+	715	31.0	[8.317997]	[119]	[]	[]	[114339292]	[]
805_31329	chr9	122099243	122099643	+	832	31.0	[]	[]	[7.1509056]	[59]	[]	[122099402]
805_3133	chr8	37736451	37736851	+	1000	104.0	[11.883123]	[158]	[11.506877]	[83]	[37736689]	[37736614]
805_31333	chr9	123339208	123339608	+	810	31.0	[]	[]	[7.1464634, 7.6039934, 6.428879]	[198, 200, 203]	[]	[123339453, 123339455, 123339458]
805_31337	chr9	127505813	127506213	+	672	31.0	[6.81948]	[79]	[]	[]	[127505978]	[]
805_3134	chr8	99770233	99770633	+	1000	104.0	[10.1167555]	[71]	[]	[]	[99770404]	[]
805_31341	chr9	130461131	130461531	+	678	31.0	[8.178812]	[97]	[]	[]	[130461326]	[]
805_31342	chr9	130815932	130816332	+	855	31.0	[10.901268]	[81]	[]	[]	[130816090]	[]
805_31350	chr9	133359281	133359681	+	561	31.0	[9.597125]	[143]	[]	[]	[133359523]	[]
805_31355	chrUn_KI270442v1	391623	392023	+	835	31.0	[7.2473845, 13.576849, 10.75702]	[162, 164, 166]	[]	[]	[391856, 391858, 391860]	[]
805_31356	chrX	1581121	1581521	+	767	31.0	[7.609212]	[147]	[]	[]	[1581343]	[]
805_31362	chrX	49106934	49107334	+	834	31.0	[]	[]	[6.5923476]	[115]	[]	[49107137]
805_31364	chrX	49199961	49200361	+	761	31.0	[]	[]	[7.693098, 13.953096]	[69, 151]	[]	[49200115, 49200197]
805_31366	chrX	50169726	50170126	+	788	31.0	[7.9128156]	[142]	[]	[]	[50169968]	[]
805_31368	chrX	65581934	65582334	+	817	31.0	[]	[]	[8.218906]	[137]	[]	[65582155]
805_31369	chrX	68186791	68187191	+	813	31.0	[]	[]	[7.313411]	[53]	[]	[68186942]
805_3137	chr1	16143800	16144200	+	1000	103.0	[7.2473845, 8.267059, 8.740978]	[87, 140, 157]	[]	[]	[16143973, 16144026, 16144043]	[]
805_31380	chrX	119610075	119610475	+	804	31.0	[]	[]	[7.216604]	[113]	[]	[119610285]
805_31381	chrX	129606950	129607350	+	813	31.0	[]	[]	[13.168583]	[119]	[]	[129607166]
805_31382	chrX	130097757	130098157	+	842	31.0	[9.930836]	[110]	[]	[]	[130097954]	[]
805_31388	chr1	1019198	1019598	+	769	30.0	[]	[]	[13.168583]	[121]	[]	[1019409]
805_3139	chr1	30778314	30778714	+	1000	103.0	[6.876938]	[122]	[]	[]	[30778529]	[]
805_31390	chr1	2290646	2291046	+	783	30.0	[7.791171]	[59]	[]	[]	[2290801]	[]
805_31397	chr1	9805135	9805535	+	755	30.0	[]	[]	[8.502228]	[129]	[]	[9805360]
805_31400	chr1	12051987	12052387	+	705	30.0	[7.1426477]	[204]	[]	[]	[12052232]	[]
805_31407	chr1	16635579	16635979	+	734	30.0	[]	[]	[6.6273565]	[110]	[]	[16635778]
805_31409	chr1	17472854	17473254	+	682	30.0	[11.896146]	[92]	[]	[]	[17473040]	[]
805_3141	chr1	44093603	44094003	+	1000	103.0	[]	[]	[8.178812]	[59]	[]	[44093759]
805_31413	chr1	25037705	25038105	+	782	30.0	[7.8834333, 9.012356]	[67, 122]	[]	[]	[25037867, 25037922]	[]
805_31414	chr1	25572714	25573114	+	802	30.0	[]	[]	[9.787687]	[109]	[]	[25572919]
805_31418	chr1	27599183	27599583	+	656	30.0	[7.644837, 9.930836]	[95, 130]	[]	[]	[27599366, 27599401]	[]
805_31419	chr1	30106121	30106521	+	793	30.0	[]	[]	[9.346587]	[138]	[]	[30106353]
805_31423	chr1	36400935	36401335	+	637	30.0	[]	[]	[13.953096, 15.238556]	[71, 77]	[]	[36401097, 36401103]
805_31424	chr1	38818132	38818532	+	670	30.0	[8.952417]	[76]	[6.4933114]	[65]	[38818305]	[38818294]
805_31432	chr1	42686432	42686832	+	785	30.0	[7.9564652]	[92]	[7.2721825]	[118]	[42686604]	[42686630]
805_31434	chr1	43650322	43650722	+	777	30.0	[]	[]	[7.693098, 7.473779]	[133, 139]	[]	[43650515, 43650521]
805_31435	chr1	44532645	44533045	+	764	30.0	[6.4322557]	[167]	[]	[]	[44532870]	[]
805_31443	chr1	54181656	54182056	+	796	30.0	[]	[]	[8.544636]	[58]	[]	[54181808]
805_31445	chr1	55284768	55285168	+	631	30.0	[]	[]	[7.1279345]	[115]	[]	[55284964]
805_31446	chr1	59062677	59063077	+	778	30.0	[]	[]	[6.8829293]	[87]	[]	[59062853]
805_3145	chr1	156659996	156660396	+	1000	103.0	[]	[]	[6.9684057, 10.131101, 7.0001297]	[114, 170, 174]	[]	[156660183, 156660239, 156660243]
805_31460	chr1	91556157	91556557	+	736	30.0	[]	[]	[6.8069506]	[57]	[]	[91556314]
805_31462	chr1	95041542	95041942	+	744	30.0	[6.5752125]	[137]	[]	[]	[95041758]	[]
805_31470	chr1	109649618	109650018	+	716	30.0	[6.538516]	[144]	[]	[]	[109649835]	[]
805_31477	chr1	113137620	113138020	+	771	30.0	[]	[]	[7.5520773]	[121]	[]	[113137793]
805_3149	chr10	72048507	72048907	+	1000	103.0	[10.882585]	[107]	[]	[]	[72048687]	[]
805_31502	chr1	181135348	181135748	+	813	30.0	[]	[]	[10.221417]	[153]	[]	[181135596]
805_31508	chr1	201543853	201544253	+	724	30.0	[8.544636]	[117]	[]	[]	[201544051]	[]
805_3151	chr10	79093674	79094074	+	1000	103.0	[]	[]	[9.754853]	[111]	[]	[79093852]
805_31511	chr1	202807574	202807974	+	773	30.0	[6.8780885, 8.942199, 7.947322]	[79, 105, 117]	[]	[]	[202807744, 202807770, 202807782]	[]
805_3152	chr10	102432529	102432929	+	1000	103.0	[]	[]	[7.072491]	[130]	[]	[102432757]
805_31524	chr1	225454835	225455235	+	612	30.0	[9.666626, 10.221417]	[120, 127]	[]	[]	[225455042, 225455049]	[]
805_31526	chr1	226201025	226201425	+	639	30.0	[8.178812]	[128]	[]	[]	[226201249]	[]
805_31534	chr1	233963540	233963940	+	801	30.0	[]	[]	[7.6567397]	[104]	[]	[233963727]
805_31550	chr1	248779394	248779794	+	688	30.0	[7.947322, 10.75702]	[107, 109]	[]	[]	[248779576, 248779578]	[]
805_3156	chr13	18824671	18825071	+	1000	103.0	[]	[]	[6.696274, 7.7268963]	[148, 149]	[]	[18824918, 18824919]
805_31563	chr10	30783823	30784223	+	775	30.0	[]	[]	[8.894671]	[99]	[]	[30784010]
805_31583	chr10	70668386	70668786	+	803	30.0	[8.930296]	[211]	[]	[]	[70668602]	[]
805_31593	chr10	80484258	80484658	+	760	30.0	[6.8829293]	[121]	[]	[]	[80484472]	[]
805_31599	chr10	98464179	98464579	+	728	30.0	[10.9646435]	[100]	[]	[]	[98464350]	[]
805_31607	chr10	102729209	102729609	+	742	30.0	[6.5499396]	[169]	[8.397566]	[81]	[102729459]	[102729371]
805_31620	chr11	277463	277863	+	787	30.0	[]	[]	[11.896146]	[181]	[]	[277709]
805_31626	chr11	3195200	3195600	+	746	30.0	[10.610686]	[97]	[6.8069506]	[149]	[3195391]	[3195443]
805_31633	chr11	6619279	6619679	+	769	30.0	[7.3308363]	[137]	[]	[]	[6619461]	[]
805_31636	chr11	10749448	10749848	+	647	30.0	[6.8069506, 7.287687]	[125, 127]	[]	[]	[10749652, 10749654]	[]
805_31639	chr11	14969823	14970223	+	791	30.0	[]	[]	[6.8780885]	[99]	[]	[14970014]
805_31642	chr11	17760353	17760753	+	761	30.0	[7.0975323]	[165]	[]	[]	[17760581]	[]
805_31643	chr11	20112460	20112860	+	797	30.0	[]	[]	[8.325146]	[136]	[]	[20112687]
805_31650	chr11	46367560	46367960	+	649	30.0	[8.978558, 7.8834333]	[107, 110]	[]	[]	[46367765, 46367768]	[]
805_31659	chr11	62706074	62706474	+	576	30.0	[11.883123]	[228]	[]	[]	[62706316]	[]
805_31666	chr11	67582626	67583026	+	785	30.0	[]	[]	[6.9816003]	[138]	[]	[67582863]
805_31670	chr11	72848864	72849264	+	718	30.0	[]	[]	[9.464272]	[123]	[]	[72849082]
805_31677	chr11	95717303	95717703	+	776	30.0	[]	[]	[11.896146]	[169]	[]	[95717524]
805_31685	chr11	118791015	118791415	+	795	30.0	[7.644837, 8.952417, 7.693098]	[58, 80, 84]	[]	[]	[118791168, 118791190, 118791194]	[]
805_31697	chr12	9750713	9751113	+	771	30.0	[]	[]	[8.502228]	[159]	[]	[9750958]
805_31701	chr12	24933769	24934169	+	784	30.0	[6.5752125]	[90]	[]	[]	[24933928]	[]
805_31707	chr12	43696127	43696527	+	672	30.0	[7.2473845, 11.506877]	[153, 155]	[]	[]	[43696370, 43696372]	[]
805_31708	chr12	46255574	46255974	+	783	30.0	[]	[]	[8.273051]	[125]	[]	[46255784]
805_3171	chr19	56125855	56126255	+	1000	103.0	[]	[]	[9.220879]	[70]	[]	[56126025]
805_31714	chr12	53051107	53051507	+	684	30.0	[7.947322, 8.687048]	[126, 128]	[7.313411, 8.178812]	[195, 198]	[53051265, 53051267]	[53051334, 53051337]
805_31722	chr12	57430979	57431379	+	593	30.0	[8.285589]	[75]	[]	[]	[57431149]	[]
805_31723	chr12	68863866	68864266	+	730	30.0	[]	[]	[8.502228]	[96]	[]	[68864058]
805_31730	chr12	93898641	93899041	+	797	30.0	[7.7268963, 6.696274]	[124, 125]	[]	[]	[93898828, 93898829]	[]
805_31743	chr12	119229238	119229638	+	785	30.0	[]	[]	[10.610686, 6.719461, 10.901268]	[95, 120, 124]	[]	[119229407, 119229432, 119229436]
805_31746	chr12	121352369	121352769	+	574	30.0	[]	[]	[6.69701, 8.325146]	[96, 99]	[]	[121352546, 121352549]
805_31752	chr12	128387796	128388196	+	744	30.0	[9.597125]	[74]	[]	[]	[128387970]	[]
805_31754	chr12	132523796	132524196	+	718	30.0	[]	[]	[7.578269]	[66]	[]	[132523961]
805_31755	chr13	21476986	21477386	+	719	30.0	[8.178812]	[90]	[]	[]	[21477163]	[]
805_31761	chr13	52067193	52067593	+	805	30.0	[8.397566]	[147]	[]	[]	[52067428]	[]
805_31762	chr13	52617198	52617598	+	615	30.0	[]	[]	[7.0792723]	[62]	[]	[52617360]
805_31764	chr13	75876374	75876774	+	685	30.0	[]	[]	[9.574522, 6.5499396]	[92, 112]	[]	[75876563, 75876583]
805_31784	chr14	23277887	23278287	+	678	30.0	[6.8829293]	[138]	[]	[]	[23278115]	[]
805_31788	chr14	39229668	39230068	+	733	30.0	[]	[]	[7.0792723]	[76]	[]	[39229841]
805_31794	chr14	67836997	67837397	+	685	30.0	[7.518969]	[78]	[]	[]	[67837168]	[]
805_31796	chr14	69726929	69727329	+	689	30.0	[6.5752125, 10.901268]	[63, 66]	[]	[]	[69727081, 69727084]	[]
805_31798	chr14	75283920	75284320	+	797	30.0	[]	[]	[7.6567397]	[120]	[]	[75284114]
805_31799	chr14	76456177	76456577	+	685	30.0	[]	[]	[6.8069506]	[141]	[]	[76456400]
805_318	chr7	73562391	73562791	+	1000	293.0	[7.8755774]	[94]	[]	[]	[73562583]	[]
805_31802	chr14	91138444	91138844	+	739	30.0	[]	[]	[7.644837, 7.0396867]	[132, 135]	[]	[91138660, 91138663]
805_31807	chr14	101770932	101771332	+	575	30.0	[]	[]	[13.286267]	[104]	[]	[101771134]
805_31809	chr14	102437988	102438388	+	664	30.0	[7.473779, 7.473779]	[139, 152]	[]	[]	[102438215, 102438228]	[]
805_31810	chr14	102774854	102775254	+	643	30.0	[]	[]	[8.178812, 9.930836]	[113, 118]	[]	[102775035, 102775040]
805_31822	chr15	44288541	44288941	+	762	30.0	[7.195727, 10.131101]	[66, 89]	[]	[]	[44288696, 44288719]	[]
805_31826	chr15	50686806	50687206	+	811	30.0	[]	[]	[6.5752125]	[64]	[]	[50686962]
805_31827	chr15	51622639	51623039	+	738	30.0	[]	[]	[7.0001297, 12.000808, 8.759238, 7.473779]	[85, 112, 143, 158]	[]	[51622812, 51622839, 51622870, 51622885]
805_31829	chr15	63524114	63524514	+	784	30.0	[]	[]	[12.186728]	[200]	[]	[63524364]
805_31831	chr15	63860121	63860521	+	820	30.0	[10.901268]	[109]	[]	[]	[63860321]	[]
805_31846	chr15	81000637	81001037	+	756	30.0	[]	[]	[7.313411, 13.953096]	[97, 140]	[]	[81000818, 81000861]
805_31855	chr15	90954549	90954949	+	740	30.0	[12.562974, 6.719461]	[141, 145]	[8.933888, 8.017478]	[85, 91]	[90954775, 90954779]	[90954719, 90954725]
805_31860	chr16	675052	675452	+	802	30.0	[]	[]	[7.87323, 12.000808, 7.791171, 13.576849]	[109, 120, 124, 126]	[]	[675240, 675251, 675255, 675257]
805_31862	chr16	1293854	1294254	+	777	30.0	[]	[]	[11.896146, 7.0975323]	[112, 114]	[]	[1294026, 1294028]
805_31875	chr16	10322007	10322407	+	800	30.0	[9.826173]	[59]	[]	[]	[10322164]	[]
805_31876	chr16	10383614	10384014	+	683	30.0	[8.930296, 10.610686]	[95, 99]	[]	[]	[10383804, 10383808]	[]
805_31882	chr16	27203288	27203688	+	636	30.0	[]	[]	[8.933888]	[86]	[]	[27203447]
805_31883	chr16	27748851	27749251	+	791	30.0	[7.2473845, 9.220879]	[114, 116]	[]	[]	[27749060, 27749062]	[]
805_31885	chr16	28935394	28935794	+	735	30.0	[]	[]	[6.656291]	[93]	[]	[28935571]
805_3189	chr7	121396155	121396555	+	1000	103.0	[7.693098, 13.953096]	[130, 150]	[]	[]	[121396374, 121396394]	[]
805_31896	chr16	67247531	67247931	+	826	30.0	[]	[]	[7.1628084]	[156]	[]	[67247774]
805_31899	chr16	70439078	70439478	+	729	30.0	[7.644837, 9.265699]	[72, 79]	[]	[]	[70439247, 70439254]	[]
805_31900	chr16	70582596	70582996	+	779	30.0	[6.8069506]	[121]	[]	[]	[70582804]	[]
805_31906	chr16	75432797	75433197	+	765	30.0	[]	[]	[8.759238]	[144]	[]	[75433023]
805_31907	chr16	75555104	75555504	+	804	30.0	[]	[]	[11.416559]	[84]	[]	[75555285]
805_31910	chr16	81483549	81483949	+	651	30.0	[8.178812]	[134]	[]	[]	[81483728]	[]
805_31911	chr16	85462410	85462810	+	775	30.0	[]	[]	[6.6778235]	[154]	[]	[85462642]
805_31912	chr16	86340703	86341103	+	583	30.0	[8.630112]	[73]	[]	[]	[86340873]	[]
805_31923	chr17	20992867	20993267	+	680	30.0	[6.5499396]	[145]	[]	[]	[20993099]	[]
805_31924	chr17	22383777	22384177	+	755	30.0	[10.700085]	[122]	[]	[]	[22383995]	[]
805_31932	chr17	35119749	35120149	+	808	30.0	[9.283125, 9.666626]	[141, 162]	[]	[]	[35119970, 35119991]	[]
805_31935	chr17	40266888	40267288	+	653	30.0	[]	[]	[11.896146, 7.0975323]	[116, 118]	[]	[40267077, 40267079]
805_31937	chr17	41559617	41560017	+	777	30.0	[7.3308363, 13.953096]	[110, 116]	[]	[]	[41559815, 41559821]	[]
805_3195	chrX	103124253	103124653	+	1000	103.0	[]	[]	[8.317997]	[149]	[]	[103124499]
805_31951	chr17	61412350	61412750	+	771	30.0	[7.2591763]	[76]	[]	[]	[61412502]	[]
805_31957	chr17	68247619	68248019	+	600	30.0	[]	[]	[7.1464634, 7.6039934]	[166, 168]	[]	[68247820, 68247822]
805_31958	chr17	72727650	72728050	+	720	30.0	[]	[]	[6.9816003]	[78]	[]	[72727820]
805_31960	chr17	75034254	75034654	+	775	30.0	[7.0975323]	[144]	[]	[]	[75034416]	[]
805_31967	chr17	80068689	80069089	+	745	30.0	[]	[]	[7.313411]	[98]	[]	[80068877]
805_31968	chr17	81018087	81018487	+	747	30.0	[]	[]	[9.930836]	[181]	[]	[81018290]
805_31972	chr17	81977396	81977796	+	615	30.0	[13.953096]	[73]	[7.693098]	[138]	[81977558]	[81977623]
805_31979	chr18	2706900	2707300	+	792	30.0	[8.218906]	[80]	[]	[]	[2707073]	[]
805_31980	chr18	2889908	2890308	+	585	30.0	[]	[]	[8.557642]	[179]	[]	[2890143]
805_3199	chr1	109099897	109100297	+	1000	102.0	[9.232781]	[89]	[7.0001297]	[153]	[109100079]	[109100143]
805_32	chr1	30768904	30769304	+	1000	523.0	[]	[]	[11.883123, 8.576171]	[150, 154]	[]	[30769149, 30769153]
805_32011	chr19	5791107	5791507	+	656	30.0	[]	[]	[9.609028]	[69]	[]	[5791274]
805_32014	chr19	8513451	8513851	+	735	30.0	[]	[]	[8.930296, 12.562974]	[154, 160]	[]	[8513682, 8513688]
805_32022	chr19	11160147	11160547	+	691	30.0	[]	[]	[9.930836]	[109]	[]	[11160347]
805_32024	chr19	11460161	11460561	+	633	30.0	[7.7268963, 6.696274]	[112, 178]	[]	[]	[11460345, 11460411]	[]
805_32025	chr19	11581808	11582208	+	782	30.0	[11.506877]	[136]	[]	[]	[11582035]	[]
805_3203	chr1	155017486	155017886	+	1000	102.0	[6.689266]	[150]	[7.849853]	[109]	[155017725]	[155017684]
805_32031	chr19	13942357	13942757	+	544	30.0	[6.8722267]	[83]	[]	[]	[13942517]	[]
805_32032	chr19	14353411	14353811	+	794	30.0	[]	[]	[12.000808]	[210]	[]	[14353661]
805_32033	chr19	14418058	14418458	+	798	30.0	[7.543767]	[149]	[]	[]	[14418271]	[]
805_32035	chr19	15325184	15325584	+	805	30.0	[6.6086726]	[78]	[]	[]	[15325356]	[]
805_32036	chr19	17448525	17448925	+	770	30.0	[]	[]	[8.649299]	[133]	[]	[17448747]
805_32037	chr19	18282740	18283140	+	600	30.0	[6.5499396, 7.935419]	[126, 163]	[]	[]	[18282950, 18282987]	[]
805_32038	chr19	18521804	18522204	+	818	30.0	[8.952417]	[150]	[]	[]	[18522007]	[]
805_32040	chr19	19373048	19373448	+	610	30.0	[8.930296, 6.78869]	[109, 113]	[]	[]	[19373236, 19373240]	[]
805_32044	chr19	28727569	28727969	+	804	30.0	[8.649299, 7.693098]	[81, 86]	[]	[]	[28727731, 28727736]	[]
805_32045	chr19	32287777	32288177	+	729	30.0	[10.610686]	[141]	[]	[]	[32288018]	[]
805_32049	chr19	38362531	38362931	+	594	30.0	[]	[]	[7.369117, 13.8484335]	[150, 156]	[]	[38362740, 38362746]
805_3205	chr1	213055015	213055415	+	1000	102.0	[13.286267]	[109]	[]	[]	[213055216]	[]
805_32053	chr19	40268527	40268927	+	748	30.0	[]	[]	[7.313411]	[82]	[]	[40268700]
805_32059	chr19	45402289	45402689	+	598	30.0	[]	[]	[6.8829293, 9.609028]	[65, 116]	[]	[45402448, 45402499]
805_32060	chr19	46619632	46620032	+	594	30.0	[6.9568024]	[197]	[7.287687, 8.942199]	[134, 186]	[46619882]	[46619819, 46619871]
805_32064	chr19	49114034	49114434	+	612	30.0	[]	[]	[10.610686]	[76]	[]	[49114188]
805_32068	chr19	50165380	50165780	+	653	30.0	[7.87323, 7.16752]	[65, 131]	[]	[]	[50165532, 50165598]	[]
805_32071	chr19	51372619	51373019	+	804	30.0	[9.930836]	[86]	[12.000808]	[128]	[51372782]	[51372824]
805_32073	chr19	55141173	55141573	+	782	30.0	[7.6567397]	[94]	[]	[]	[55141363]	[]
805_32078	chr2	7574383	7574783	+	619	30.0	[]	[]	[6.860324]	[125]	[]	[7574606]
805_32080	chr2	10408253	10408653	+	677	30.0	[]	[]	[6.6273565]	[143]	[]	[10408474]
805_32096	chr2	62202665	62203065	+	698	30.0	[8.178812]	[90]	[]	[]	[62202851]	[]
805_32099	chr2	68912147	68912547	+	801	30.0	[7.6567397, 12.186728]	[101, 109]	[]	[]	[68912336, 68912344]	[]
805_321	chr4	55386821	55387221	+	1000	292.0	[6.445277]	[119]	[]	[]	[55387032]	[]
805_3210	chr11	63517173	63517573	+	1000	102.0	[]	[]	[7.1426477]	[153]	[]	[63517418]
805_32102	chr2	69770186	69770586	+	814	30.0	[7.1509056]	[100]	[]	[]	[69770348]	[]
805_32103	chr2	70006167	70006567	+	648	30.0	[]	[]	[7.4993305]	[180]	[]	[70006407]
805_32105	chr2	70772777	70773177	+	594	30.0	[8.2890625]	[155]	[]	[]	[70773019]	[]
