#PeakID(python identify_motif.py ./ENCODE_processed_files/ELF1_idr.fa ELF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
686_3792	chr4	4290049	4290449	+	1000	59.5	[9.062206]	[82]	[]	[]	[4290220]	[]
686_3793	chr4	6917672	6918072	+	1000	59.5	[9.919916]	[122]	[]	[]	[6917882]	[]
686_3796	chr5	140175576	140175976	+	1000	59.5	[7.405256, 8.243634]	[139, 156]	[]	[]	[140175758, 140175775]	[]
686_3797	chr5	140557229	140557629	+	1000	59.5	[]	[]	[9.919916]	[128]	[]	[140557456]
686_3799	chr6	13912926	13913326	+	1000	59.5	[16.017126]	[169]	[]	[]	[13913170]	[]
686_38	chr3	47282444	47282844	+	1000	474.5	[12.777884, 6.703123]	[93, 110]	[8.716876]	[79]	[47282617, 47282634]	[47282603]
686_380	chr10	130111089	130111489	+	1000	213.0	[]	[]	[8.716876]	[100]	[]	[130111282]
686_3801	chr6	27139007	27139407	+	1000	59.5	[]	[]	[8.196257, 9.213819]	[110, 125]	[]	[27139202, 27139217]
686_3803	chr6	107848392	107848792	+	1000	59.5	[9.938401]	[119]	[]	[]	[107848547]	[]
686_3805	chr7	76303449	76303849	+	1000	59.5	[9.473548]	[88]	[]	[]	[76303627]	[]
686_3806	chr7	100335826	100336226	+	1000	59.5	[]	[]	[8.583661]	[101]	[]	[100335993]
686_3809	chr9	122264373	122264773	+	1000	59.5	[]	[]	[7.0464296]	[131]	[]	[122264587]
686_381	chr12	57693891	57694291	+	1000	213.0	[]	[]	[6.7688527]	[128]	[]	[57694108]
686_3810	chr9	130537518	130537918	+	1000	59.5	[]	[]	[6.697287]	[105]	[]	[130537674]
686_3811	chr1	9593322	9593722	+	1000	59.0	[]	[]	[9.213819]	[153]	[]	[9593553]
686_3813	chr1	145964401	145964801	+	1000	59.0	[]	[]	[8.460052]	[181]	[]	[145964595]
686_3814	chr1	150293668	150294068	+	1000	59.0	[6.999809]	[96]	[8.716876, 8.725028]	[91, 109]	[150293853]	[150293848, 150293866]
686_3817	chr1	207024290	207024690	+	1000	59.0	[]	[]	[8.537822]	[110]	[]	[207024472]
686_3818	chr10	125719474	125719874	+	1000	59.0	[12.777884]	[138]	[9.938401]	[122]	[125719699]	[125719683]
686_3819	chr11	10857573	10857973	+	1000	59.0	[11.95612]	[133]	[6.392591]	[127]	[10857804]	[10857798]
686_382	chr17	42154786	42155186	+	1000	213.0	[]	[]	[9.919916]	[99]	[]	[42154983]
686_3821	chr11	59144598	59144998	+	1000	59.0	[6.7326183]	[166]	[6.5834923]	[148]	[59144845]	[59144827]
686_3834	chr19	17267219	17267619	+	1000	59.0	[6.770984]	[107]	[9.473548]	[133]	[17267421]	[17267447]
686_3835	chr19	39410217	39410617	+	1000	59.0	[]	[]	[10.758294, 7.054231]	[149, 162]	[]	[39410440, 39410453]
686_3841	chr3	101513262	101513662	+	1000	59.0	[8.749358]	[267]	[]	[]	[101513495]	[]
686_3848	chr6	33280074	33280474	+	1000	59.0	[12.453062]	[106]	[]	[]	[33280234]	[]
686_3853	chr7	5045603	5046003	+	1000	59.0	[]	[]	[9.875818]	[87]	[]	[5045789]
686_3854	chr7	39949288	39949688	+	1000	59.0	[]	[]	[12.777884]	[154]	[]	[39949508]
686_3856	chr7	102395979	102396379	+	1000	59.0	[8.087358, 12.800334]	[147, 153]	[]	[]	[102396207, 102396213]	[]
686_3858	chr9	73143916	73144316	+	1000	59.0	[]	[]	[10.263223]	[99]	[]	[73144104]
686_386	chr2	63840753	63841153	+	1000	212.5	[]	[]	[6.703123]	[129]	[]	[63840962]
686_3862	chr1	156572397	156572797	+	1000	58.5	[]	[]	[11.098322]	[118]	[]	[156572604]
686_3863	chr1	156767244	156767644	+	1000	58.5	[7.453959]	[180]	[6.591644, 9.136763]	[99, 190]	[156767480]	[156767399, 156767490]
686_3864	chr1	180611270	180611670	+	1000	58.5	[13.15916]	[143]	[]	[]	[180611500]	[]
686_3866	chr10	50544907	50545307	+	1000	58.5	[6.915993]	[60]	[]	[]	[50545060]	[]
686_3867	chr10	74150417	74150817	+	1000	58.5	[7.447859]	[134]	[]	[]	[74150607]	[]
686_3868	chr10	110864647	110865047	+	1000	58.5	[]	[]	[13.115062, 7.08763]	[105, 146]	[]	[110864842, 110864883]
686_3874	chr15	44728782	44729182	+	1000	58.5	[]	[]	[8.41218]	[214]	[]	[44729004]
686_3877	chr16	85416301	85416701	+	1000	58.5	[7.4055414]	[95]	[]	[]	[85416495]	[]
686_388	chr17	38752401	38752801	+	1000	212.0	[]	[]	[6.3558517, 9.919916, 6.934717]	[99, 124, 164]	[]	[38752586, 38752611, 38752651]
686_3881	chr18	5237653	5238053	+	1000	58.5	[7.447859]	[80]	[]	[]	[5237820]	[]
686_3882	chr19	47243993	47244393	+	1000	58.5	[9.449611]	[157]	[8.196257]	[164]	[47244185]	[47244192]
686_3883	chr2	27771516	27771916	+	1000	58.5	[]	[]	[7.1942296]	[97]	[]	[27771688]
686_3885	chr2	157784213	157784613	+	645	58.5	[16.017126, 7.7496295]	[117, 139]	[]	[]	[157784409, 157784431]	[]
686_389	chr5	110738797	110739197	+	1000	212.0	[]	[]	[9.875818, 9.875818]	[101, 121]	[]	[110738973, 110738993]
686_3896	chr6	31399631	31400031	+	1000	58.5	[]	[]	[6.7216086]	[174]	[]	[31399879]
686_3901	chr7	127391447	127391847	+	1000	58.5	[]	[]	[12.712791]	[156]	[]	[127391651]
686_391	chr17	81295131	81295531	+	1000	211.5	[12.777884]	[105]	[9.919916]	[77]	[81295329]	[81295301]
686_3912	chr1	156725863	156726263	+	1000	58.0	[7.065536]	[171]	[]	[]	[156726102]	[]
686_3913	chr10	12782497	12782897	+	1000	58.0	[]	[]	[16.017126]	[98]	[]	[12782659]
686_3914	chr10	32938429	32938829	+	1000	58.0	[9.213819]	[96]	[]	[]	[32938596]	[]
686_3920	chr11	72434111	72434511	+	1000	58.0	[]	[]	[7.505192]	[91]	[]	[72434276]
686_3921	chr11	124207274	124207674	+	1000	58.0	[]	[]	[6.511952]	[141]	[]	[124207489]
686_3923	chr12	82358415	82358815	+	1000	58.0	[]	[]	[11.651423]	[218]	[]	[82358638]
686_3928	chr16	89560490	89560890	+	1000	58.0	[10.831991]	[117]	[8.52967, 6.3342037]	[86, 106]	[89560707]	[89560676, 89560696]
686_3930	chr17	46193962	46194362	+	1000	58.0	[7.0454664, 8.240355]	[73, 98]	[]	[]	[46194118, 46194143]	[]
686_3932	chr19	11558948	11559348	+	1000	58.0	[]	[]	[7.453959]	[180]	[]	[11559134]
686_3937	chr19	50820549	50820949	+	1000	58.0	[9.595095]	[232]	[]	[]	[50820792]	[]
686_3943	chr22	22654013	22654413	+	1000	58.0	[8.24912]	[67]	[16.017126]	[110]	[22654179]	[22654222]
686_3945	chr3	186871333	186871733	+	1000	58.0	[16.017126]	[62]	[7.6718717]	[104]	[186871491]	[186871533]
686_3946	chr4	70993197	70993597	+	1000	58.0	[]	[]	[9.106304]	[229]	[]	[70993427]
686_3947	chr4	110198615	110199015	+	1000	58.0	[12.590676]	[142]	[]	[]	[110198800]	[]
686_3948	chr5	43066764	43067164	+	1000	58.0	[]	[]	[8.719781]	[87]	[]	[43066942]
686_3955	chr1	74198195	74198595	+	1000	57.5	[7.527656]	[198]	[11.098322]	[218]	[74198421]	[74198441]
686_3959	chr10	43348380	43348780	+	1000	57.5	[7.123038]	[132]	[13.502466]	[105]	[43348588]	[43348561]
686_396	chr22	46296517	46296917	+	1000	210.0	[]	[]	[9.875818]	[89]	[]	[46296703]
686_3960	chr10	73044469	73044869	+	1000	57.5	[]	[]	[16.017126]	[157]	[]	[73044703]
686_3961	chr10	77836374	77836774	+	1000	57.5	[9.938401]	[68]	[]	[]	[77836535]	[]
686_3964	chr11	116787965	116788365	+	1000	57.5	[]	[]	[8.240355]	[231]	[]	[116788201]
686_3967	chr12	88035258	88035658	+	1000	57.5	[9.054054]	[105]	[]	[]	[88035460]	[]
686_397	chr17	35578379	35578779	+	1000	209.5	[9.56109, 6.3558517]	[108, 144]	[]	[]	[35578583, 35578619]	[]
686_398	chr9	92325174	92325574	+	1000	209.5	[]	[]	[9.026612]	[111]	[]	[92325377]
686_3982	chr22	19759932	19760332	+	1000	57.5	[6.5906878]	[212]	[]	[]	[19760170]	[]
686_3987	chr4	992478	992878	+	1000	57.5	[8.725028]	[148]	[]	[]	[992704]	[]
686_3988	chr4	8549239	8549639	+	1000	57.5	[16.017126]	[106]	[]	[]	[8549410]	[]
686_399	chr1	20661215	20661615	+	1000	209.0	[10.263223, 12.777884]	[85, 141]	[]	[]	[20661387, 20661443]	[]
686_3992	chr5	146203385	146203785	+	1000	57.5	[]	[]	[9.136763]	[123]	[]	[146203604]
686_3993	chr5	164360678	164361078	+	1000	57.5	[9.054054]	[217]	[]	[]	[164360896]	[]
686_3998	chr8	9555677	9556077	+	1000	57.5	[8.784873]	[129]	[12.800334]	[93]	[9555878]	[9555842]
686_3999	chr8	129690883	129691283	+	1000	57.5	[]	[]	[7.900327]	[99]	[]	[129691048]
686_4002	chrX	47560856	47561256	+	1000	57.5	[7.1803703]	[72]	[]	[]	[47561017]	[]
686_4004	chr1	44213266	44213666	+	1000	57.0	[12.777884, 9.473548]	[132, 172]	[]	[]	[44213419, 44213459]	[]
686_4014	chr11	46318664	46319064	+	1000	57.0	[10.6445, 7.123038]	[177, 190]	[]	[]	[46318902, 46318915]	[]
686_4015	chr11	102451531	102451931	+	1000	57.0	[]	[]	[12.712791]	[87]	[]	[102451687]
686_4017	chr12	52790120	52790520	+	1000	57.0	[7.0178514]	[118]	[6.838981]	[59]	[52790331]	[52790272]
686_402	chr3	37993952	37994352	+	1000	209.0	[]	[]	[16.017126]	[108]	[]	[37994137]
686_4022	chr14	24442548	24442948	+	1000	57.0	[]	[]	[6.5988393]	[140]	[]	[24442734]
686_4028	chr16	67936668	67937068	+	1000	57.0	[]	[]	[13.502466, 9.106304]	[91, 118]	[]	[67936852, 67936879]
686_4029	chr16	70653754	70654154	+	1000	57.0	[12.453062]	[116]	[]	[]	[70653942]	[]
686_403	chr7	5822921	5823321	+	1000	209.0	[10.758294]	[75]	[]	[]	[5823086]	[]
686_4030	chr17	7931771	7932171	+	1000	57.0	[8.41218]	[86]	[10.263223]	[116]	[7931939]	[7931969]
686_4031	chr17	75154517	75154917	+	1000	57.0	[]	[]	[11.964272]	[111]	[]	[75154685]
686_4036	chr20	2664040	2664440	+	1000	57.0	[13.115062, 7.1053114]	[93, 105]	[9.875818, 8.749358]	[144, 161]	[2664197, 2664209]	[2664248, 2664265]
686_4038	chr21	29002570	29002970	+	1000	57.0	[9.062206]	[162]	[]	[]	[29002820]	[]
686_404	chr1	156741038	156741438	+	1000	208.0	[12.712791]	[120]	[]	[]	[156741226]	[]
686_4042	chr22	36426166	36426566	+	1000	57.0	[16.017126]	[171]	[]	[]	[36426399]	[]
686_4043	chr3	46987680	46988080	+	1000	57.0	[9.098152]	[156]	[]	[]	[46987911]	[]
686_4045	chr3	143443745	143444145	+	1000	57.0	[12.800334]	[118]	[]	[]	[143443948]	[]
686_405	chr12	110450117	110450517	+	1000	208.0	[]	[]	[8.716876]	[97]	[]	[110450314]
686_4050	chr4	83013028	83013428	+	1000	57.0	[9.122051]	[153]	[7.8562293]	[176]	[83013233]	[83013256]
686_4052	chr5	82388856	82389256	+	1000	57.0	[16.017126]	[115]	[]	[]	[82389048]	[]
686_4054	chr6	17600048	17600448	+	1000	57.0	[]	[]	[8.716876]	[152]	[]	[17600284]
686_4056	chr6	151040900	151041300	+	1000	57.0	[9.106304, 7.2606525]	[170, 174]	[8.347088]	[197]	[151041118, 151041122]	[151041145]
686_4059	chr7	151091429	151091829	+	1000	57.0	[]	[]	[6.699158]	[165]	[]	[151091665]
686_406	chr16	78099172	78099572	+	1000	208.0	[9.919916]	[111]	[]	[]	[78099377]	[]
686_4060	chr8	25458762	25459162	+	1000	57.0	[7.40341]	[198]	[]	[]	[25459012]	[]
686_4062	chr9	35732051	35732451	+	1000	57.0	[8.651784]	[159]	[]	[]	[35732252]	[]
686_4063	chr9	74952775	74953175	+	1000	57.0	[12.777884]	[108]	[]	[]	[74952978]	[]
686_4069	chr1	26786167	26786567	+	1000	56.5	[7.4349017, 6.3558517]	[92, 115]	[6.3342037]	[70]	[26786343, 26786366]	[26786321]
686_4078	chr15	77064635	77065035	+	1000	56.5	[13.502466]	[97]	[]	[]	[77064832]	[]
686_4087	chr19	48726599	48726999	+	1000	56.5	[13.502466]	[138]	[]	[]	[48726760]	[]
686_4088	chr2	26768976	26769376	+	1000	56.5	[]	[]	[13.15916]	[157]	[]	[26769174]
686_4089	chr2	27250072	27250472	+	1000	56.5	[]	[]	[7.265795, 6.69158, 7.7850375, 9.875818]	[184, 213, 235, 248]	[]	[27250225, 27250254, 27250276, 27250289]
686_4090	chr20	37289453	37289853	+	1000	56.5	[]	[]	[12.777884, 10.263223]	[77, 106]	[]	[37289625, 37289654]
686_4094	chr5	139403995	139404395	+	1000	56.5	[]	[]	[9.122051]	[111]	[]	[139404169]
686_4095	chr6	6749917	6750317	+	1000	56.5	[]	[]	[7.0178514]	[153]	[]	[6750160]
686_4097	chr6	33788017	33788417	+	1000	56.5	[7.793728, 7.541501]	[104, 179]	[]	[]	[33788174, 33788249]	[]
686_4099	chr8	37849704	37850104	+	1000	56.5	[]	[]	[12.777884]	[147]	[]	[37849951]
686_41	chr7	112206314	112206714	+	1000	470.5	[12.777884]	[134]	[]	[]	[112206523]	[]
686_410	chr15	50423953	50424353	+	1000	206.5	[9.56109]	[95]	[]	[]	[50424139]	[]
686_4107	chr1	108746273	108746673	+	1000	56.0	[7.84237]	[185]	[]	[]	[108746472]	[]
686_4110	chr1	225777932	225778332	+	1000	56.0	[10.831991]	[88]	[]	[]	[225778102]	[]
686_4113	chr10	13301889	13302289	+	1000	56.0	[]	[]	[8.243634, 16.017126]	[74, 103]	[]	[13302062, 13302091]
686_4114	chr10	101818234	101818634	+	1000	56.0	[]	[]	[11.95612]	[116]	[]	[101818427]
686_4118	chr12	54473417	54473817	+	1000	56.0	[]	[]	[12.777884, 16.017126]	[104, 146]	[]	[54473606, 54473648]
686_4122	chr16	229281	229681	+	924	56.0	[10.6445]	[100]	[]	[]	[229470]	[]
686_4123	chr16	2868056	2868456	+	1000	56.0	[]	[]	[9.473548]	[108]	[]	[2868245]
686_413	chr3	9792856	9793256	+	1000	206.0	[9.875818]	[97]	[9.351434, 7.405256]	[161, 169]	[9793017]	[9793081, 9793089]
686_4143	chr4	183506101	183506501	+	1000	56.0	[]	[]	[12.777884]	[146]	[]	[183506339]
686_4147	chr6	20069215	20069615	+	1000	56.0	[9.062206]	[63]	[12.453062]	[100]	[20069375]	[20069412]
686_4149	chr6	43369637	43370037	+	1000	56.0	[8.537822]	[110]	[]	[]	[43369833]	[]
686_4150	chr6	111259114	111259514	+	1000	56.0	[]	[]	[6.703123]	[95]	[]	[111259301]
686_4151	chr7	5781530	5781930	+	1000	56.0	[9.938401]	[87]	[]	[]	[5781709]	[]
686_4154	chr8	144950647	144951047	+	1000	56.0	[9.875818]	[151]	[]	[]	[144950868]	[]
686_4157	chr9	128829595	128829995	+	1000	56.0	[]	[]	[11.95612, 9.213819]	[91, 158]	[]	[128829758, 128829825]
686_4161	chr1	26378156	26378556	+	1000	55.5	[]	[]	[13.15916]	[109]	[]	[26378307]
686_4166	chr10	30494005	30494405	+	810	55.5	[9.854824]	[156]	[]	[]	[30494162]	[]
686_4168	chr11	111918681	111919081	+	1000	55.5	[9.56109]	[132]	[]	[]	[111918911]	[]
686_4169	chr12	8066196	8066596	+	1000	55.5	[7.7344794]	[90]	[]	[]	[8066365]	[]
686_4173	chr16	30875150	30875550	+	1000	55.5	[9.875818]	[145]	[]	[]	[30875380]	[]
686_418	chr11	119018261	119018661	+	1000	204.5	[16.017126]	[115]	[]	[]	[119018468]	[]
686_4180	chr19	13167626	13168026	+	1000	55.5	[]	[]	[8.537822, 8.725028]	[83, 115]	[]	[13167784, 13167816]
686_4182	chr19	17751231	17751631	+	1000	55.5	[]	[]	[8.651784]	[119]	[]	[17751449]
686_4187	chr2	218908883	218909283	+	1000	55.5	[12.777884]	[131]	[]	[]	[218909113]	[]
686_419	chr3	50350677	50351077	+	1000	204.5	[13.115062, 10.263223]	[85, 115]	[]	[]	[50350843, 50350873]	[]
686_4198	chr6	158819278	158819678	+	1000	55.5	[9.919916]	[182]	[]	[]	[158819511]	[]
686_4199	chr7	137941111	137941511	+	1000	55.5	[9.351434]	[149]	[]	[]	[137941352]	[]
686_4200	chr8	141228460	141228860	+	1000	55.5	[]	[]	[8.651784]	[172]	[]	[141228699]
686_4203	chr9	125241404	125241804	+	1000	55.5	[]	[]	[6.703123]	[169]	[]	[125241639]
686_4205	chr1	32394297	32394697	+	1000	55.0	[]	[]	[6.6342473]	[220]	[]	[32394538]
686_4206	chr1	42681991	42682391	+	1000	55.0	[7.598568]	[170]	[]	[]	[42682238]	[]
686_421	chr16	4474494	4474894	+	1000	204.0	[]	[]	[7.2679267]	[65]	[]	[4474654]
686_4211	chr1	154936442	154936842	+	1000	55.0	[7.4027147]	[89]	[7.0403013]	[105]	[154936611]	[154936627]
686_4214	chr10	89701289	89701689	+	1000	55.0	[]	[]	[6.699158]	[247]	[]	[89701502]
686_4220	chr12	27243884	27244284	+	1000	55.0	[]	[]	[10.263223]	[126]	[]	[27244095]
686_4222	chr12	49018624	49019024	+	1000	55.0	[]	[]	[7.867843, 9.919916]	[121, 141]	[]	[49018803, 49018823]
686_4227	chr16	23557192	23557592	+	1000	55.0	[]	[]	[12.777884]	[124]	[]	[23557381]
686_4228	chr16	30699024	30699424	+	1000	55.0	[6.6940923]	[228]	[]	[]	[30699275]	[]
686_423	chr7	44573810	44574210	+	1000	203.0	[12.777884]	[91]	[11.098322]	[85]	[44573999]	[44573993]
686_4233	chr19	51367664	51368064	+	1000	55.0	[9.595095]	[200]	[6.7770047]	[160]	[51367890]	[51367850]
686_4234	chr2	24047126	24047526	+	1000	55.0	[]	[]	[7.971893]	[182]	[]	[24047323]
686_4235	chr2	24084472	24084872	+	961	55.0	[]	[]	[7.8291354]	[188]	[]	[24084666]
686_4239	chr2	157838416	157838816	+	1000	55.0	[9.441459]	[180]	[]	[]	[157838666]	[]
686_424	chr19	2427421	2427821	+	1000	202.0	[8.716876]	[70]	[]	[]	[2427590]	[]
686_4249	chr6	149128428	149128828	+	1000	55.0	[7.6130667]	[147]	[]	[]	[149128614]	[]
686_4254	chr1	1746275	1746675	+	1000	54.5	[]	[]	[7.0098963]	[126]	[]	[1746500]
686_4255	chr1	10415248	10415648	+	1000	54.5	[]	[]	[7.2679267]	[138]	[]	[10415421]
686_426	chr12	51238647	51239047	+	1000	201.5	[6.836773, 12.453062]	[83, 100]	[]	[]	[51238829, 51238846]	[]
686_4261	chr1	109254587	109254987	+	1000	54.5	[9.441459]	[101]	[]	[]	[109254781]	[]
686_4262	chr1	202159861	202160261	+	1000	54.5	[12.800334]	[195]	[6.591644, 7.2679267]	[146, 152]	[202160081]	[202160032, 202160038]
686_4265	chr10	103396324	103396724	+	1000	54.5	[]	[]	[6.3665667]	[162]	[]	[103396564]
686_4266	chr11	18396022	18396422	+	1000	54.5	[]	[]	[8.347088]	[139]	[]	[18396237]
686_4267	chr12	69360018	69360418	+	1000	54.5	[]	[]	[9.854824]	[94]	[]	[69360204]
686_4268	chr14	24271125	24271525	+	1000	54.5	[]	[]	[7.971261]	[173]	[]	[24271345]
686_4269	chr14	105490802	105491202	+	1000	54.5	[12.777884]	[107]	[]	[]	[105490994]	[]
686_427	chr21	36060147	36060547	+	1000	201.5	[9.875818]	[94]	[]	[]	[36060326]	[]
686_4272	chr17	6651379	6651779	+	1000	54.5	[]	[]	[9.213819]	[185]	[]	[6651612]
686_4284	chr2	27371254	27371654	+	1000	54.5	[]	[]	[6.568722, 9.56109]	[67, 142]	[]	[27371420, 27371495]
686_429	chr1	33127095	33127495	+	1000	201.0	[]	[]	[9.351434]	[139]	[]	[33127313]
686_4290	chr3	44648495	44648895	+	1000	54.5	[]	[]	[16.017126]	[202]	[]	[44648726]
686_4291	chr3	186570261	186570661	+	1000	54.5	[7.265795]	[156]	[]	[]	[186570503]	[]
686_4295	chr5	39266411	39266811	+	1000	54.5	[16.017126]	[101]	[11.964272]	[85]	[39266605]	[39266589]
686_4299	chr5	154834835	154835235	+	1000	54.5	[9.062206]	[187]	[]	[]	[154835042]	[]
686_43	chrX	65534770	65535170	+	1000	467.5	[12.777884, 8.716876]	[62, 160]	[9.495998]	[126]	[65534923, 65535021]	[65534987]
686_4301	chr6	31729521	31729921	+	1000	54.5	[7.971261]	[169]	[]	[]	[31729708]	[]
686_4307	chr9	122931377	122931777	+	1000	54.5	[8.725028]	[82]	[7.453959]	[112]	[122931550]	[122931580]
686_4310	chrX	41084010	41084410	+	824	54.5	[]	[]	[6.699158]	[136]	[]	[41084238]
686_4311	chrX	52920808	52921208	+	1000	54.5	[]	[]	[16.017126]	[120]	[]	[52920966]
686_4318	chr1	154497018	154497418	+	1000	54.0	[]	[]	[6.705439]	[120]	[]	[154497221]
686_432	chr3	193593015	193593415	+	1000	201.0	[7.0178514]	[113]	[6.401559]	[159]	[193593216]	[193593262]
686_4320	chr1	212286170	212286570	+	1000	54.0	[]	[]	[12.800334]	[106]	[]	[212286363]
686_4323	chr11	57424906	57425306	+	1000	54.0	[6.6940923]	[158]	[]	[]	[57425072]	[]
686_4326	chr11	86932003	86932403	+	1000	54.0	[16.017126, 6.466288]	[77, 148]	[]	[]	[86932163, 86932234]	[]
686_4331	chr12	95217600	95218000	+	1000	54.0	[6.466288]	[100]	[]	[]	[95217772]	[]
686_4332	chr12	112013289	112013689	+	1000	54.0	[]	[]	[9.054054]	[231]	[]	[112013523]
686_4338	chr16	3305356	3305756	+	1000	54.0	[6.5906878]	[228]	[]	[]	[3305601]	[]
686_4340	chr17	38509349	38509749	+	1000	54.0	[8.651784]	[101]	[]	[]	[38509549]	[]
686_4348	chr19	37210351	37210751	+	1000	54.0	[]	[]	[7.900327, 12.777884]	[97, 103]	[]	[37210519, 37210525]
686_4352	chr21	35026606	35027006	+	1000	54.0	[11.964272]	[116]	[]	[]	[35026811]	[]
686_4355	chr22	35376894	35377294	+	1000	54.0	[]	[]	[7.0403013]	[125]	[]	[35377059]
686_4356	chr3	71130468	71130868	+	1000	54.0	[13.502466]	[106]	[]	[]	[71130631]	[]
686_4366	chr6	26087733	26088133	+	1000	54.0	[12.712791]	[87]	[]	[]	[26087917]	[]
686_4368	chr6	27146959	27147359	+	1000	54.0	[7.343513]	[115]	[]	[]	[27147111]	[]
686_4371	chr7	5457819	5458219	+	1000	54.0	[]	[]	[7.1942296, 12.590676]	[198, 224]	[]	[5458040, 5458066]
686_4376	chr8	11862504	11862904	+	1000	54.0	[8.651784]	[121]	[]	[]	[11862716]	[]
686_4378	chr9	33290420	33290820	+	1000	54.0	[6.6260953]	[199]	[6.770984]	[149]	[33290633]	[33290583]
686_4379	chr9	90815342	90815742	+	1000	54.0	[16.017126]	[102]	[9.688612]	[74]	[90815542]	[90815514]
686_4380	chr9	100352765	100353165	+	1000	54.0	[6.659025]	[84]	[6.6342473]	[104]	[100352931]	[100352951]
686_4385	chr1	36160829	36161229	+	1000	53.5	[16.017126]	[153]	[12.800334]	[131]	[36161055]	[36161033]
686_439	chr1	222643957	222644357	+	1000	199.5	[]	[]	[7.590416, 9.919916]	[98, 121]	[]	[222644129, 222644152]
686_4391	chr1	182588738	182589138	+	1000	53.5	[]	[]	[7.793728]	[112]	[]	[182588912]
686_4394	chr10	73413263	73413663	+	1000	53.5	[7.5430217]	[167]	[]	[]	[73413434]	[]
686_4395	chr10	110447057	110447457	+	1000	53.5	[10.263223, 11.964272]	[109, 167]	[]	[]	[110447234, 110447292]	[]
686_4397	chr12	92929295	92929695	+	1000	53.5	[]	[]	[6.699158]	[135]	[]	[92929506]
686_44	chr1	231337746	231338146	+	1000	466.0	[9.919916]	[182]	[]	[]	[231337983]	[]
686_440	chr3	195954338	195954738	+	1000	199.5	[]	[]	[9.919916, 8.716876]	[121, 160]	[]	[195954546, 195954585]
686_4404	chr17	16535536	16535936	+	1000	53.5	[8.725028]	[138]	[]	[]	[16535707]	[]
686_4413	chr2	110677970	110678370	+	1000	53.5	[]	[]	[11.098322]	[164]	[]	[110678204]
686_4414	chr2	137963927	137964327	+	1000	53.5	[16.017126]	[158]	[]	[]	[137964152]	[]
686_4417	chr22	19121435	19121835	+	1000	53.5	[]	[]	[9.688612]	[180]	[]	[19121673]
686_442	chr11	65095983	65096383	+	1000	198.5	[12.777884]	[121]	[8.537822]	[143]	[65096186]	[65096208]
686_4423	chr4	164956711	164957111	+	1000	53.5	[7.0178514]	[123]	[9.875818]	[181]	[164956895]	[164956953]
686_4424	chr4	185142925	185143325	+	1000	53.5	[8.716876]	[100]	[]	[]	[185143112]	[]
686_4425	chr5	73498229	73498629	+	1000	53.5	[12.590676]	[87]	[12.777884]	[105]	[73498412]	[73498430]
686_4427	chr6	3849101	3849501	+	1000	53.5	[]	[]	[16.017126]	[115]	[]	[3849289]
686_443	chr11	95789661	95790061	+	1000	198.5	[11.95612]	[126]	[6.615581]	[113]	[95789876]	[95789863]
686_4430	chr6	32190031	32190431	+	1000	53.5	[9.595095]	[161]	[]	[]	[32190251]	[]
686_4432	chr6	43334448	43334848	+	1000	53.5	[]	[]	[16.017126]	[130]	[]	[43334633]
686_4441	chr9	4741029	4741429	+	1000	53.5	[12.777884]	[115]	[]	[]	[4741220]	[]
686_4451	chr1	153058788	153059188	+	883	53.0	[8.651784, 9.595095]	[86, 139]	[]	[]	[153058969, 153059022]	[]
686_4453	chr1	162854230	162854630	+	1000	53.0	[13.115062]	[137]	[]	[]	[162854452]	[]
686_4460	chr11	47248700	47249100	+	1000	53.0	[12.777884]	[94]	[]	[]	[47248878]	[]
686_4467	chr14	73762421	73762821	+	1000	53.0	[]	[]	[8.716876]	[88]	[]	[73762600]
686_4468	chr15	90233746	90234146	+	1000	53.0	[]	[]	[9.919916]	[102]	[]	[90233941]
686_4472	chr17	58007103	58007503	+	1000	53.0	[9.595095]	[111]	[]	[]	[58007286]	[]
686_4476	chr19	6515986	6516386	+	1000	53.0	[8.793456, 8.240355, 7.6718717]	[63, 102, 133]	[]	[]	[6516143, 6516182, 6516213]	[]
686_448	chr21	21146860	21147260	+	1000	198.0	[8.41218]	[123]	[]	[]	[21147066]	[]
686_4482	chr20	35699208	35699608	+	1000	53.0	[8.716876]	[97]	[]	[]	[35699366]	[]
686_4485	chr22	23152761	23153161	+	1000	53.0	[7.1053114]	[94]	[11.95612]	[84]	[23152928]	[23152918]
686_4488	chr3	133661776	133662176	+	1000	53.0	[7.900327, 6.703123]	[104, 139]	[]	[]	[133661978, 133662013]	[]
686_4501	chr7	38335428	38335828	+	1000	53.0	[16.017126, 6.7770047]	[150, 205]	[9.550997]	[191]	[38335598, 38335653]	[38335639]
686_4502	chr7	100547887	100548287	+	1000	53.0	[12.0241165, 7.1053114]	[168, 175]	[]	[]	[100548103, 100548110]	[]
686_4503	chr7	149028399	149028799	+	1000	53.0	[10.257094]	[127]	[]	[]	[149028558]	[]
686_4505	chr8	22561841	22562241	+	1000	53.0	[]	[]	[9.351434]	[133]	[]	[22562054]
686_4507	chrX	120250859	120251259	+	1000	53.0	[11.95612]	[126]	[]	[]	[120251074]	[]
686_4508	chr1	8525871	8526271	+	1000	52.5	[7.6718717]	[184]	[]	[]	[8526116]	[]
