#PeakID(python identify_motif.py ./ENCODE_processed_files/CUX1_idr.fa CUX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
152_23639	chr1	235207889	235208289	+	648	26.0	[6.0151424]	[165]	[10.203943]	[165]	[235208128]	[235208128]
152_23658	chr10	11500601	11501001	+	583	26.0	[6.0151424, 6.0151424]	[140, 161]	[10.203943, 10.203943]	[140, 161]	[11500825, 11500846]	[11500825, 11500846]
152_23700	chr10	64444501	64444901	+	641	26.0	[6.0151424]	[217]	[10.203943]	[217]	[64444736]	[64444736]
152_23723	chr10	86954268	86954668	+	563	26.0	[5.975493]	[198]	[]	[]	[86954504]	[]
152_23745	chr11	32422234	32422634	+	654	26.0	[6.0151424]	[129]	[10.203943]	[129]	[32422453]	[32422453]
152_2378	chr7	32490240	32490640	+	1000	64.0	[6.0151424]	[65]	[10.203943]	[65]	[32490392]	[32490392]
152_23781	chr11	94793795	94794195	+	587	26.0	[10.203943]	[113]	[6.0151424]	[113]	[94794005]	[94794005]
152_23785	chr11	95923502	95923902	+	674	26.0	[10.935475]	[79]	[10.935475]	[79]	[95923665]	[95923665]
152_23827	chr12	50242858	50243258	+	653	26.0	[10.203943]	[128]	[5.975493, 6.0151424]	[120, 128]	[50243074]	[50243066, 50243074]
152_23833	chr12	52946823	52947223	+	589	26.0	[10.203943]	[162]	[6.0151424]	[162]	[52947053]	[52947053]
152_23837	chr12	54010403	54010803	+	602	26.0	[10.203943]	[156]	[6.0151424]	[156]	[54010623]	[54010623]
152_23885	chr13	89875693	89876093	+	627	26.0	[6.0151424]	[98]	[10.203943]	[98]	[89875868]	[89875868]
152_23893	chr13	90074346	90074746	+	652	26.0	[6.0151424]	[192]	[10.203943]	[192]	[90074591]	[90074591]
152_23898	chr13	90196508	90196908	+	610	26.0	[]	[]	[5.975493]	[194]	[]	[90196717]
152_239	chr17	45161405	45161805	+	1000	158.0	[10.203943]	[122]	[6.0151424]	[122]	[45161618]	[45161618]
152_23902	chr13	90294875	90295275	+	650	26.0	[10.203943]	[203]	[6.0151424]	[203]	[90295106]	[90295106]
152_23936	chr13	91644411	91644811	+	568	26.0	[10.203943]	[90]	[6.0151424]	[90]	[91644582]	[91644582]
152_23939	chr13	91686617	91687017	+	628	26.0	[5.975493]	[139]	[]	[]	[91686844]	[]
152_23948	chr13	92329916	92330316	+	618	26.0	[10.203943]	[171]	[6.0151424]	[171]	[92330117]	[92330117]
152_2395	chr1	16443900	16444300	+	1000	63.0	[10.203943]	[121]	[6.0151424]	[121]	[16444109]	[16444109]
152_23951	chr13	92464361	92464761	+	626	26.0	[10.203943]	[113]	[6.0151424]	[113]	[92464549]	[92464549]
152_23965	chr13	97255592	97255992	+	668	26.0	[5.975493]	[124]	[]	[]	[97255796]	[]
152_23974	chr14	69651433	69651833	+	610	26.0	[5.975493, 6.0151424]	[182, 186]	[10.203943]	[186]	[69651649, 69651653]	[69651653]
152_23980	chr14	90381882	90382282	+	586	26.0	[10.203943, 6.0151424, 10.935475]	[136, 173, 177]	[6.0151424, 10.203943, 10.935475]	[136, 173, 177]	[90382048, 90382085, 90382089]	[90382048, 90382085, 90382089]
152_24004	chr15	60326820	60327220	+	568	26.0	[10.203943]	[129]	[6.0151424]	[129]	[60327032]	[60327032]
152_24020	chr15	81893215	81893615	+	562	26.0	[6.0151424, 10.203943]	[144, 148]	[10.203943, 6.0151424]	[144, 148]	[81893433, 81893437]	[81893433, 81893437]
152_24045	chr16	11824479	11824879	+	543	26.0	[10.203943]	[76]	[6.0151424]	[76]	[11824633]	[11824633]
152_24047	chr16	18789433	18789833	+	705	26.0	[5.975493]	[175]	[]	[]	[18789630]	[]
152_2406	chr10	62816139	62816539	+	1000	63.0	[10.203943]	[106]	[6.0151424]	[106]	[62816345]	[62816345]
152_24062	chr16	69131044	69131444	+	540	26.0	[10.203943]	[200]	[6.0151424]	[200]	[69131288]	[69131288]
152_24113	chr17	57480802	57481202	+	687	26.0	[6.0151424]	[95]	[10.203943]	[95]	[57480987]	[57480987]
152_24175	chr18	58135690	58136090	+	629	26.0	[6.0151424]	[213]	[10.203943]	[213]	[58135920]	[58135920]
152_2421	chr12	112350992	112351392	+	1000	63.0	[10.203943]	[149]	[6.0151424]	[149]	[112351199]	[112351199]
152_2425	chr14	77892993	77893393	+	1000	63.0	[6.0151424]	[85]	[10.203943]	[85]	[77893168]	[77893168]
152_24283	chr2	118676062	118676462	+	621	26.0	[6.0151424, 10.203943, 10.935475]	[151, 162, 166]	[10.203943, 6.0151424, 10.935475]	[151, 162, 166]	[118676293, 118676304, 118676308]	[118676293, 118676304, 118676308]
152_24289	chr2	134161041	134161441	+	554	26.0	[6.0151424]	[118]	[10.203943]	[118]	[134161226]	[134161226]
152_24292	chr2	137964665	137965065	+	611	26.0	[5.975493]	[155]	[]	[]	[137964896]	[]
152_24295	chr2	151567011	151567411	+	593	26.0	[5.975493, 10.203943]	[135, 161]	[6.0151424]	[161]	[151567229, 151567255]	[151567255]
152_24298	chr2	157194079	157194479	+	610	26.0	[]	[]	[5.975493]	[109]	[]	[157194259]
152_2431	chr18	3656254	3656654	+	1000	63.0	[10.203943]	[95]	[5.975493, 6.0151424]	[91, 95]	[3656431]	[3656427, 3656431]
152_24327	chr2	189548921	189549321	+	624	26.0	[6.0151424]	[144]	[10.203943]	[144]	[189549154]	[189549154]
152_2435	chr1_KI270709v1_random	10288	10688	+	1000	63.0	[6.0151424]	[114]	[10.203943]	[114]	[10501]	[10501]
152_2436	chr2	10659885	10660285	+	1000	63.0	[10.203943]	[115]	[6.0151424]	[115]	[10660081]	[10660081]
152_2440	chr2	90385966	90386366	+	1000	63.0	[10.935475]	[115]	[10.935475]	[115]	[90386180]	[90386180]
152_24403	chr21	39483794	39484194	+	574	26.0	[]	[]	[5.975493]	[61]	[]	[39483946]
152_24471	chr22	39906488	39906888	+	569	26.0	[6.0151424, 10.203943]	[86, 90]	[10.203943, 6.0151424]	[86, 90]	[39906652, 39906656]	[39906652, 39906656]
152_24528	chr3	65576189	65576589	+	651	26.0	[10.203943]	[136]	[6.0151424]	[136]	[65576402]	[65576402]
152_24589	chr4	72112355	72112755	+	541	26.0	[6.0151424]	[154]	[10.203943]	[154]	[72112596]	[72112596]
152_24617	chr4	140012662	140013062	+	604	26.0	[10.203943]	[91]	[6.0151424]	[91]	[140012830]	[140012830]
152_24630	chr5	1204703	1205103	+	619	26.0	[5.975493]	[134]	[]	[]	[1204867]	[]
152_24634	chr5	6789129	6789529	+	582	26.0	[10.203943]	[98]	[6.0151424]	[98]	[6789290]	[6789290]
152_24640	chr5	36305556	36305956	+	613	26.0	[6.0151424]	[181]	[10.203943]	[181]	[36305774]	[36305774]
152_2468	chr6	31546560	31546960	+	1000	63.0	[6.0151424]	[89]	[10.203943]	[89]	[31546740]	[31546740]
152_24680	chr5	173054003	173054403	+	572	26.0	[10.203943]	[123]	[6.0151424]	[123]	[173054221]	[173054221]
152_24730	chr6	30963629	30964029	+	609	26.0	[10.935475]	[82]	[10.935475]	[82]	[30963805]	[30963805]
152_24783	chr6	88964080	88964480	+	671	26.0	[6.0151424]	[135]	[10.203943]	[135]	[88964299]	[88964299]
152_24797	chr6	129690184	129690584	+	636	26.0	[10.203943]	[176]	[6.0151424]	[176]	[129690400]	[129690400]
152_248	chr5	76658072	76658472	+	1000	156.0	[6.0151424]	[109]	[10.203943]	[109]	[76658279]	[76658279]
152_24819	chr6	148144916	148145316	+	600	26.0	[6.0151424]	[177]	[10.203943]	[177]	[148145150]	[148145150]
152_24826	chr6	157328244	157328644	+	574	26.0	[10.203943]	[109]	[6.0151424]	[109]	[157328436]	[157328436]
152_24835	chr6	163355732	163356132	+	611	26.0	[6.0151424]	[147]	[10.203943]	[147]	[163355955]	[163355955]
152_24843	chr7	16265248	16265648	+	660	26.0	[5.975493]	[161]	[]	[]	[16265450]	[]
152_2489	chr9	123741162	123741562	+	1000	63.0	[5.975493, 10.203943]	[92, 123]	[6.0151424]	[123]	[123741348, 123741379]	[123741379]
152_249	chr9	91403874	91404274	+	1000	156.0	[10.935475]	[99]	[10.935475]	[99]	[91404073]	[91404073]
152_24908	chr7	114026427	114026827	+	644	26.0	[6.0151424]	[186]	[10.203943]	[186]	[114026667]	[114026667]
152_24923	chr7	126727768	126728168	+	641	26.0	[6.0151424]	[90]	[10.203943]	[90]	[126727952]	[126727952]
152_2493	chr9	137083333	137083733	+	1000	63.0	[10.203943]	[94]	[6.0151424]	[94]	[137083522]	[137083522]
152_24937	chr7	137948360	137948760	+	681	26.0	[6.0151424]	[127]	[10.203943]	[127]	[137948585]	[137948585]
152_24948	chr7	148723287	148723687	+	660	26.0	[10.203943]	[178]	[6.0151424]	[178]	[148723528]	[148723528]
152_2496	chr1	15836013	15836413	+	1000	62.0	[10.935475]	[151]	[10.935475]	[151]	[15836221]	[15836221]
152_24978	chr8	30621139	30621539	+	663	26.0	[10.203943, 10.203943]	[86, 105]	[6.0151424, 6.0151424]	[86, 105]	[30621302, 30621321]	[30621302, 30621321]
152_24987	chr8	61731569	61731969	+	645	26.0	[6.0151424]	[70]	[10.203943]	[70]	[61731728]	[61731728]
152_24992	chr8	72320030	72320430	+	660	26.0	[6.0151424]	[172]	[10.203943]	[172]	[72320237]	[72320237]
152_25012	chr8	125003202	125003602	+	626	26.0	[6.0151424]	[161]	[10.203943]	[161]	[125003439]	[125003439]
152_25035	chr9	91907910	91908310	+	597	26.0	[10.203943]	[151]	[6.0151424]	[151]	[91908133]	[91908133]
152_2504	chr1	107430577	107430977	+	1000	62.0	[10.935475, 10.935475]	[110, 124]	[10.935475, 10.935475]	[110, 124]	[107430774, 107430788]	[107430774, 107430788]
152_25044	chr9	112542402	112542802	+	637	26.0	[6.0151424]	[170]	[10.203943]	[170]	[112542630]	[112542630]
152_25049	chr9	120612158	120612558	+	642	26.0	[10.203943, 6.0151424]	[92, 111]	[6.0151424, 10.203943]	[92, 111]	[120612322, 120612341]	[120612322, 120612341]
152_2505	chr1	143225409	143225809	+	1000	62.0	[]	[]	[5.975493, 5.975493]	[127, 147]	[]	[143225633, 143225653]
152_25052	chr9	120874080	120874480	+	587	26.0	[]	[]	[5.975493]	[66]	[]	[120874244]
152_25079	chrX	48711202	48711602	+	599	26.0	[10.203943, 6.0151424]	[105, 124]	[6.0151424, 10.203943]	[105, 124]	[48711377, 48711396]	[48711377, 48711396]
152_25108	chr1	12299215	12299615	+	554	25.0	[5.975493]	[83]	[]	[]	[12299398]	[]
152_25126	chr1	23343328	23343728	+	541	25.0	[5.975493]	[150]	[]	[]	[23343568]	[]
152_25162	chr1	41891020	41891420	+	545	25.0	[10.203943]	[138]	[6.0151424]	[138]	[41891222]	[41891222]
152_25191	chr1	89706704	89707104	+	586	25.0	[5.975493]	[211]	[]	[]	[89706946]	[]
152_252	chr1	64864163	64864563	+	1000	155.0	[10.935475]	[110]	[10.935475]	[110]	[64864362]	[64864362]
152_2521	chr11	20080120	20080520	+	1000	62.0	[10.203943]	[157]	[6.0151424]	[157]	[20080370]	[20080370]
152_2522	chr11	59142245	59142645	+	1000	62.0	[6.0151424, 10.935475]	[121, 140]	[10.203943, 10.935475]	[121, 140]	[59142465, 59142484]	[59142465, 59142484]
152_25220	chr1	145992913	145993313	+	581	25.0	[10.203943]	[73]	[6.0151424]	[73]	[145993075]	[145993075]
152_25226	chr1	150513160	150513560	+	613	25.0	[10.203943]	[116]	[6.0151424]	[116]	[150513345]	[150513345]
152_25258	chr1	185154365	185154765	+	552	25.0	[10.203943]	[174]	[6.0151424]	[174]	[185154611]	[185154611]
152_25266	chr1	201444896	201445296	+	599	25.0	[6.0151424]	[102]	[10.203943]	[102]	[201445058]	[201445058]
152_25273	chr1	206487180	206487580	+	630	25.0	[6.0151424]	[127]	[10.203943]	[127]	[206487406]	[206487406]
152_2528	chr12	54259643	54260043	+	1000	62.0	[10.203943]	[125]	[6.0151424]	[125]	[54259858]	[54259858]
152_2531	chr14	58138629	58139029	+	1000	62.0	[6.0151424, 5.975493]	[72, 79]	[10.203943]	[72]	[58138788, 58138795]	[58138788]
152_25314	chr10	24575221	24575621	+	549	25.0	[10.203943]	[123]	[6.0151424]	[123]	[24575419]	[24575419]
152_25315	chr10	24953575	24953975	+	573	25.0	[10.203943]	[158]	[6.0151424]	[158]	[24953802]	[24953802]
152_25317	chr10	28939129	28939529	+	564	25.0	[10.935475]	[118]	[10.935475]	[118]	[28939308]	[28939308]
152_25323	chr10	33330427	33330827	+	569	25.0	[5.975493]	[95]	[]	[]	[33330606]	[]
152_25332	chr10	50570114	50570514	+	584	25.0	[5.975493]	[157]	[]	[]	[50570326]	[]
152_25347	chr10	69856764	69857164	+	575	25.0	[6.0151424]	[83]	[10.203943]	[83]	[69856947]	[69856947]
152_25364	chr10	102713337	102713737	+	578	25.0	[]	[]	[5.975493]	[180]	[]	[102713563]
152_2539	chr19	10315891	10316291	+	1000	62.0	[10.203943, 5.975493]	[83, 151]	[6.0151424]	[83]	[10316062, 10316130]	[10316062]
152_25395	chr11	46495225	46495625	+	584	25.0	[10.203943, 5.975493]	[158, 184]	[6.0151424]	[158]	[46495442, 46495468]	[46495442]
152_254	chr11	61800564	61800964	+	1000	155.0	[10.203943]	[68]	[6.0151424]	[68]	[61800723]	[61800723]
152_2540	chr19	17244288	17244688	+	1000	62.0	[10.935475]	[103]	[10.935475]	[103]	[17244488]	[17244488]
152_25438	chr11	127117187	127117587	+	597	25.0	[10.203943, 6.0151424, 10.935475]	[111, 145, 149]	[6.0151424, 10.203943, 10.935475]	[111, 145, 149]	[127117386, 127117420, 127117424]	[127117386, 127117420, 127117424]
152_25439	chr11	129930335	129930735	+	575	25.0	[6.0151424]	[156]	[10.203943]	[156]	[129930567]	[129930567]
152_25440	chr11	130071821	130072221	+	558	25.0	[6.0151424]	[181]	[10.203943]	[181]	[130072060]	[130072060]
152_25442	chr12	23762656	23763056	+	609	25.0	[10.203943, 10.203943]	[71, 95]	[6.0151424, 6.0151424]	[71, 95]	[23762807, 23762831]	[23762807, 23762831]
152_25444	chr12	31702060	31702460	+	552	25.0	[5.975493]	[112]	[]	[]	[31702270]	[]
152_25452	chr12	50597378	50597778	+	546	25.0	[]	[]	[5.975493]	[124]	[]	[50597597]
152_25471	chr12	91555921	91556321	+	579	25.0	[6.0151424]	[102]	[10.203943]	[102]	[91556075]	[91556075]
152_25479	chr12	98671477	98671877	+	596	25.0	[]	[]	[5.975493]	[147]	[]	[98671714]
152_25497	chr12	122078097	122078497	+	616	25.0	[10.203943]	[141]	[6.0151424]	[141]	[122078251]	[122078251]
152_2550	chr2	172103185	172103585	+	1000	62.0	[10.203943, 6.0151424]	[105, 109]	[6.0151424, 10.203943]	[105, 109]	[172103384, 172103388]	[172103384, 172103388]
152_25505	chr13	26254992	26255392	+	566	25.0	[5.975493, 10.935475]	[102, 152]	[10.935475]	[152]	[26255163, 26255213]	[26255213]
152_25531	chr13	90335140	90335540	+	573	25.0	[]	[]	[5.975493]	[150]	[]	[90335364]
152_2554	chr21	36859729	36860129	+	1000	62.0	[10.203943]	[85]	[6.0151424]	[85]	[36859901]	[36859901]
152_25557	chr13	91670926	91671326	+	593	25.0	[6.0151424]	[187]	[10.203943]	[187]	[91671122]	[91671122]
152_25575	chr14	39107562	39107962	+	615	25.0	[6.0151424]	[143]	[10.203943]	[143]	[39107788]	[39107788]
152_25581	chr14	69398860	69399260	+	606	25.0	[10.935475]	[135]	[10.935475]	[135]	[69399047]	[69399047]
152_25582	chr14	70087213	70087613	+	600	25.0	[6.0151424, 10.203943]	[92, 125]	[10.203943, 6.0151424]	[92, 125]	[70087402, 70087435]	[70087402, 70087435]
152_25646	chr16	56969461	56969861	+	576	25.0	[6.0151424]	[80]	[10.203943]	[80]	[56969618]	[56969618]
152_25662	chr16	85057100	85057500	+	552	25.0	[6.0151424]	[142]	[10.203943]	[142]	[85057259]	[85057259]
152_25683	chr17	40062955	40063355	+	552	25.0	[6.0151424]	[107]	[10.203943]	[107]	[40063139]	[40063139]
152_25699	chr17	57995431	57995831	+	577	25.0	[]	[]	[5.975493]	[66]	[]	[57995588]
152_257	chr1	65412472	65412872	+	1000	154.0	[]	[]	[5.975493]	[148]	[]	[65412708]
152_25716	chr17	78338792	78339192	+	590	25.0	[6.0151424]	[96]	[10.203943]	[96]	[78338945]	[78338945]
152_2574	chr3	194671382	194671782	+	1000	62.0	[10.203943]	[149]	[6.0151424]	[149]	[194671593]	[194671593]
152_2577	chr5	37412731	37413131	+	1000	62.0	[10.203943, 10.203943]	[142, 159]	[6.0151424, 6.0151424]	[142, 159]	[37412944, 37412961]	[37412944, 37412961]
152_25780	chr19	41691423	41691823	+	565	25.0	[6.0151424]	[146]	[10.203943]	[146]	[41691643]	[41691643]
152_25795	chr1_KI270709v1_random	168	568	+	572	25.0	[10.935475]	[93]	[10.935475]	[93]	[352]	[352]
152_25798	chr2	9554227	9554627	+	636	25.0	[5.975493]	[98]	[]	[]	[9554418]	[]
152_25809	chr2	42928344	42928744	+	597	25.0	[10.203943]	[167]	[6.0151424]	[167]	[42928520]	[42928520]
152_25814	chr2	53767404	53767804	+	563	25.0	[5.975493]	[234]	[]	[]	[53767642]	[]
152_25820	chr2	64196856	64197256	+	555	25.0	[6.0151424, 6.0151424]	[98, 135]	[10.203943, 10.203943]	[98, 135]	[64197012, 64197049]	[64197012, 64197049]
152_25822	chr2	70861697	70862097	+	541	25.0	[]	[]	[5.975493]	[80]	[]	[70861868]
152_25832	chr2	98508670	98509070	+	540	25.0	[6.0151424]	[125]	[10.203943]	[125]	[98508874]	[98508874]
152_25848	chr2	145171747	145172147	+	571	25.0	[6.0151424]	[166]	[10.203943]	[166]	[145171967]	[145171967]
152_25880	chr2	197805785	197806185	+	568	25.0	[5.975493]	[153]	[]	[]	[197806009]	[]
152_25894	chr20	35903573	35903973	+	598	25.0	[10.203943]	[162]	[6.0151424]	[162]	[35903813]	[35903813]
152_25910	chr20	53579316	53579716	+	558	25.0	[10.203943]	[89]	[6.0151424]	[89]	[53579478]	[53579478]
152_25918	chr21	14547029	14547429	+	554	25.0	[10.203943]	[152]	[6.0151424]	[152]	[14547224]	[14547224]
152_25929	chr21	36385807	36386207	+	555	25.0	[5.975493]	[220]	[]	[]	[36386048]	[]
152_25933	chr21	39312069	39312469	+	635	25.0	[10.203943]	[144]	[6.0151424]	[144]	[39312250]	[39312250]
152_2594	chr6	105733588	105733988	+	1000	62.0	[6.0151424]	[104]	[10.203943]	[104]	[105733789]	[105733789]
152_25970	chr22	22370058	22370458	+	600	25.0	[6.0151424]	[167]	[10.203943]	[167]	[22370229]	[22370229]
152_25980	chr3	4449437	4449837	+	626	25.0	[10.203943]	[177]	[6.0151424]	[177]	[4449685]	[4449685]
152_25983	chr3	9786848	9787248	+	548	25.0	[5.975493]	[151]	[]	[]	[9787053]	[]
152_26	chr6	135323086	135323486	+	1000	365.0	[10.935475]	[110]	[5.975493, 10.935475]	[90, 110]	[135323291]	[135323271, 135323291]
152_2601	chr8	65644450	65644850	+	1000	62.0	[6.0151424]	[128]	[10.203943]	[128]	[65644668]	[65644668]
152_26020	chr3	50324460	50324860	+	563	25.0	[]	[]	[5.975493]	[130]	[]	[50324668]
152_26022	chr3	65042727	65043127	+	618	25.0	[6.0151424]	[142]	[10.203943]	[142]	[65042956]	[65042956]
152_26025	chr3	105823380	105823780	+	583	25.0	[10.203943]	[91]	[6.0151424]	[91]	[105823565]	[105823565]
152_26026	chr3	112979233	112979633	+	541	25.0	[10.203943]	[158]	[6.0151424]	[158]	[112979466]	[112979466]
152_26031	chr3	152213523	152213923	+	603	25.0	[10.203943]	[99]	[6.0151424]	[99]	[152213696]	[152213696]
152_26032	chr3	152857075	152857475	+	591	25.0	[5.975493]	[157]	[]	[]	[152857312]	[]
152_2604	chr9	130803480	130803880	+	1000	62.0	[5.975493]	[122]	[]	[]	[130803701]	[]
152_26064	chr4	55399198	55399598	+	547	25.0	[6.0151424]	[140]	[10.203943]	[140]	[55399410]	[55399410]
152_26067	chr4	76028225	76028625	+	555	25.0	[6.0151424]	[106]	[10.203943]	[106]	[76028414]	[76028414]
152_26071	chr4	98143151	98143551	+	611	25.0	[6.0151424, 10.935475]	[91, 112]	[10.203943, 10.935475]	[91, 112]	[98143317, 98143338]	[98143317, 98143338]
152_26075	chr4	108008756	108009156	+	594	25.0	[6.0151424]	[113]	[10.203943]	[113]	[108008938]	[108008938]
152_26086	chr4	169015386	169015786	+	570	25.0	[10.935475]	[181]	[10.935475]	[181]	[169015629]	[169015629]
152_26133	chr5	133510608	133511008	+	543	25.0	[]	[]	[5.975493]	[176]	[]	[133510801]
152_26152	chr5	169795381	169795781	+	571	25.0	[6.0151424]	[114]	[10.203943]	[114]	[169795588]	[169795588]
152_26183	chr6	17931131	17931531	+	598	25.0	[10.203943]	[204]	[5.975493, 6.0151424]	[128, 204]	[17931380]	[17931304, 17931380]
152_2619	chr1	99717068	99717468	+	1000	61.0	[6.0151424]	[92]	[10.203943]	[92]	[99717260]	[99717260]
152_26225	chr6	50926525	50926925	+	555	25.0	[10.203943]	[70]	[6.0151424]	[70]	[50926686]	[50926686]
152_26240	chr6	80106116	80106516	+	572	25.0	[]	[]	[5.975493]	[182]	[]	[80106320]
152_26251	chr6	111483261	111483661	+	582	25.0	[10.935475]	[156]	[10.935475, 5.975493]	[156, 228]	[111483427]	[111483427, 111483499]
152_2626	chr1	167563791	167564191	+	1000	61.0	[10.203943]	[103]	[6.0151424]	[103]	[167563971]	[167563971]
152_26283	chr6	156851675	156852075	+	600	25.0	[6.0151424]	[104]	[10.203943]	[104]	[156851877]	[156851877]
152_26299	chr7	12612824	12613224	+	573	25.0	[10.203943]	[87]	[6.0151424, 5.975493]	[87, 129]	[12613009]	[12613009, 12613051]
152_2630	chr10	79027410	79027810	+	1000	61.0	[6.0151424]	[102]	[10.203943]	[102]	[79027611]	[79027611]
152_26305	chr7	32502765	32503165	+	561	25.0	[6.0151424]	[108]	[10.203943]	[108]	[32502955]	[32502955]
152_26306	chr7	32586789	32587189	+	569	25.0	[5.975493]	[123]	[]	[]	[32586970]	[]
152_26320	chr7	92798660	92799060	+	582	25.0	[]	[]	[5.975493]	[128]	[]	[92798882]
152_26323	chr7	96341989	96342389	+	609	25.0	[6.0151424, 6.0151424]	[135, 148]	[10.203943, 10.203943]	[135, 148]	[96342199, 96342212]	[96342199, 96342212]
152_26365	chr7	123663080	123663480	+	585	25.0	[10.203943]	[141]	[6.0151424]	[141]	[123663298]	[123663298]
152_26376	chr7	134139457	134139857	+	559	25.0	[10.203943, 6.0151424]	[119, 131]	[6.0151424, 10.203943]	[119, 131]	[134139624, 134139636]	[134139624, 134139636]
152_2638	chr14	23953956	23954356	+	1000	61.0	[10.935475]	[107]	[10.935475]	[107]	[23954159]	[23954159]
152_264	chr14	67694775	67695175	+	1000	153.0	[6.0151424]	[102]	[10.203943]	[102]	[67694974]	[67694974]
152_26417	chr8	23589279	23589679	+	598	25.0	[10.935475]	[117]	[10.935475]	[117]	[23589477]	[23589477]
152_26447	chr8	116709826	116710226	+	641	25.0	[5.975493]	[134]	[]	[]	[116710058]	[]
152_26448	chr8	123019119	123019519	+	622	25.0	[6.0151424]	[77]	[10.203943]	[77]	[123019296]	[123019296]
152_26465	chr9	72863684	72864084	+	569	25.0	[10.203943]	[126]	[6.0151424]	[126]	[72863891]	[72863891]
152_26511	chrX	41014523	41014923	+	560	25.0	[6.0151424]	[174]	[10.203943, 5.975493, 5.975493]	[174, 185, 189]	[41014742]	[41014742, 41014753, 41014757]
152_26524	chr1	23340754	23341154	+	561	24.0	[5.975493]	[136]	[]	[]	[23340949]	[]
152_26552	chr1	197769085	197769485	+	559	24.0	[10.203943]	[94]	[6.0151424]	[94]	[197769260]	[197769260]
152_2656	chr20	21529793	21530193	+	1000	61.0	[10.203943, 10.935475]	[102, 111]	[6.0151424, 10.935475]	[102, 111]	[21529972, 21529981]	[21529972, 21529981]
152_26565	chr1	236759064	236759464	+	545	24.0	[]	[]	[5.975493]	[94]	[]	[236759236]
152_26575	chr10	49458179	49458579	+	545	24.0	[6.0151424]	[136]	[10.203943]	[136]	[49458394]	[49458394]
152_26583	chr10	101451543	101451943	+	547	24.0	[10.203943]	[94]	[6.0151424]	[94]	[101451706]	[101451706]
152_2664	chr22	22546841	22547241	+	1000	61.0	[6.0151424]	[124]	[10.203943]	[124]	[22547045]	[22547045]
152_26643	chr15	35544924	35545324	+	548	24.0	[10.203943]	[113]	[6.0151424]	[113]	[35545110]	[35545110]
152_26649	chr15	60399335	60399735	+	550	24.0	[5.975493]	[166]	[]	[]	[60399518]	[]
152_26708	chr2	118844980	118845380	+	581	24.0	[10.935475]	[121]	[10.935475]	[121]	[118845192]	[118845192]
152_26709	chr2	120305181	120305581	+	587	24.0	[6.0151424]	[94]	[10.203943]	[94]	[120305355]	[120305355]
152_2671	chr4	56800108	56800508	+	1000	61.0	[10.935475]	[62]	[10.935475]	[62]	[56800266]	[56800266]
152_26716	chr2	210167253	210167653	+	551	24.0	[10.935475]	[165]	[10.935475]	[165]	[210167498]	[210167498]
152_26717	chr20	23668586	23668986	+	564	24.0	[6.0151424]	[120]	[10.203943]	[120]	[23668796]	[23668796]
152_2672	chr5	57249207	57249607	+	1000	61.0	[6.0151424]	[53]	[10.203943]	[53]	[57249360]	[57249360]
152_2674	chr5	82469913	82470313	+	1000	61.0	[6.0151424, 10.203943]	[98, 114]	[5.975493, 10.203943, 6.0151424, 5.975493]	[80, 98, 114, 141]	[82470093, 82470109]	[82470075, 82470093, 82470109, 82470136]
152_26743	chr3	4866644	4867044	+	554	24.0	[10.203943]	[170]	[6.0151424]	[170]	[4866823]	[4866823]
152_26750	chr3	33940870	33941270	+	566	24.0	[6.0151424]	[167]	[10.203943]	[167]	[33941042]	[33941042]
152_2676	chr5	149702811	149703211	+	1000	61.0	[10.203943]	[79]	[6.0151424]	[79]	[149702963]	[149702963]
152_26760	chr3	186935922	186936322	+	573	24.0	[6.0151424]	[132]	[10.203943]	[132]	[186936142]	[186936142]
152_26771	chr4	99723541	99723941	+	545	24.0	[]	[]	[5.975493]	[176]	[]	[99723791]
152_26776	chr4	128521549	128521949	+	549	24.0	[10.203943]	[128]	[6.0151424]	[128]	[128521753]	[128521753]
152_26780	chr5	54308527	54308927	+	556	24.0	[10.203943]	[110]	[6.0151424]	[110]	[54308725]	[54308725]
152_26783	chr5	88882124	88882524	+	558	24.0	[5.975493]	[155]	[]	[]	[88882306]	[]
152_26792	chr5	141651468	141651868	+	561	24.0	[6.0151424]	[192]	[10.203943]	[192]	[141651688]	[141651688]
152_268	chr1	143244813	143245213	+	1000	152.0	[6.0151424]	[68]	[10.203943]	[68]	[143244981]	[143244981]
152_2684	chr6	139369556	139369956	+	1000	61.0	[10.203943]	[191]	[6.0151424]	[191]	[139369784]	[139369784]
152_2685	chr6	147205795	147206195	+	1000	61.0	[]	[]	[5.975493]	[127]	[]	[147205981]
152_26855	chr7	121012671	121013071	+	543	24.0	[6.0151424]	[225]	[10.203943]	[225]	[121012905]	[121012905]
152_26881	chr8	101203302	101203702	+	557	24.0	[]	[]	[5.975493]	[65]	[]	[101203458]
152_269	chr2	102338041	102338441	+	1000	152.0	[6.0151424]	[121]	[10.203943]	[121]	[102338252]	[102338252]
152_2693	chr7	158830367	158830767	+	1000	61.0	[6.0151424]	[117]	[10.203943]	[117]	[158830545]	[158830545]
