#PeakID(python identify_motif.py ./ENCODE_processed_files/STAT1_idr.fa STAT1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
315_3617	chr5	42889300	42889700	+	949	22.0	[8.259005]	[92]	[]	[]	[42889487]	[]
315_3619	chr5	54738107	54738507	+	638	22.0	[8.280003, 9.611048]	[123, 135]	[8.194635]	[148]	[54738323, 54738335]	[54738348]
315_362	chr9	120897206	120897606	+	1000	51.0	[]	[]	[8.259005]	[104]	[]	[120897409]
315_3620	chr5	74632307	74632707	+	860	22.0	[9.611048]	[112]	[]	[]	[74632485]	[]
315_3623	chr5	126520240	126520640	+	885	22.0	[9.611048]	[127]	[]	[]	[126520450]	[]
315_3624	chr5	126998064	126998464	+	949	22.0	[8.259005]	[92]	[]	[]	[126998255]	[]
315_3625	chr5	131635181	131635581	+	851	22.0	[]	[]	[9.611048]	[66]	[]	[131635344]
315_3626	chr5	138178764	138179164	+	960	22.0	[]	[]	[9.611048]	[189]	[]	[138179005]
315_3627	chr5	138503743	138504143	+	910	22.0	[8.280003]	[158]	[9.525681]	[122]	[138503993]	[138503957]
315_3628	chr5	148682223	148682623	+	877	22.0	[9.611048]	[94]	[]	[]	[148682403]	[]
315_363	chr1	41881978	41882378	+	1000	50.0	[8.259005, 8.280003]	[77, 115]	[]	[]	[41882130, 41882168]	[]
315_3630	chr5	178127437	178127837	+	961	22.0	[]	[]	[9.611048]	[118]	[]	[178127619]
315_3635	chr6	11918396	11918796	+	653	22.0	[]	[]	[8.280003]	[149]	[]	[11918631]
315_3643	chr6	26575388	26575788	+	547	22.0	[8.259005]	[110]	[]	[]	[26575539]	[]
315_3646	chr6	27532094	27532494	+	829	22.0	[]	[]	[9.525681]	[151]	[]	[27532256]
315_3647	chr6	28224941	28225341	+	917	22.0	[9.611048]	[215]	[]	[]	[28225164]	[]
315_3648	chr6	28399617	28400017	+	918	22.0	[8.280003]	[126]	[]	[]	[28399823]	[]
315_365	chr10	11874667	11875067	+	1000	50.0	[9.611048, 9.525681]	[66, 101]	[9.611048]	[95]	[11874827, 11874862]	[11874856]
315_3652	chr6	28950762	28951162	+	743	22.0	[8.280003]	[149]	[]	[]	[28951007]	[]
315_3653	chr6	31660735	31661135	+	917	22.0	[]	[]	[9.525681, 8.194635]	[114, 132]	[]	[31660926, 31660944]
315_3654	chr6	31680681	31681081	+	739	22.0	[8.194635, 8.280003]	[75, 147]	[]	[]	[31680853, 31680925]	[]
315_3655	chr6	31734619	31735019	+	870	22.0	[]	[]	[8.280003, 8.280003]	[149, 153]	[]	[31734858, 31734862]
315_3656	chr6	31738480	31738880	+	829	22.0	[]	[]	[9.525681, 9.525681, 8.280003]	[119, 174, 209]	[]	[31738631, 31738686, 31738721]
315_3658	chr6	32933558	32933958	+	811	22.0	[]	[]	[8.280003]	[143]	[]	[32933799]
315_366	chr10	71638669	71639069	+	1000	50.0	[8.259005, 8.194635]	[109, 141]	[]	[]	[71638872, 71638904]	[]
315_3660	chr6	33289360	33289760	+	594	22.0	[]	[]	[8.194635, 9.525681, 8.259005]	[70, 110, 119]	[]	[33289529, 33289569, 33289578]
315_3661	chr6	36350712	36351112	+	884	22.0	[]	[]	[9.525681, 9.611048]	[113, 139]	[]	[36350918, 36350944]
315_3662	chr6	36442634	36443034	+	848	22.0	[9.611048]	[190]	[]	[]	[36442857]	[]
315_3663	chr6	36680381	36680781	+	922	22.0	[]	[]	[9.611048]	[134]	[]	[36680598]
315_3665	chr6	52284615	52285015	+	946	22.0	[8.280003]	[69]	[]	[]	[52284783]	[]
315_3667	chr6	73520835	73521235	+	842	22.0	[9.525681]	[150]	[]	[]	[73521081]	[]
315_3668	chr6	75284675	75285075	+	975	22.0	[9.525681]	[146]	[]	[]	[75284899]	[]
315_367	chr11	86193438	86193838	+	1000	50.0	[9.611048]	[108]	[8.280003]	[122]	[86193622]	[86193636]
315_3670	chr6	135084518	135084918	+	888	22.0	[8.259005]	[121]	[]	[]	[135084674]	[]
315_3674	chr6	154432777	154433177	+	959	22.0	[8.280003]	[120]	[8.259005]	[101]	[154432989]	[154432970]
315_3677	chr6	159694235	159694635	+	788	22.0	[9.525681, 8.280003]	[103, 151]	[]	[]	[159694433, 159694481]	[]
315_3678	chr6	167857049	167857449	+	826	22.0	[8.194635]	[153]	[]	[]	[167857285]	[]
315_3679	chr7	6009091	6009491	+	708	22.0	[]	[]	[9.525681]	[63]	[]	[6009247]
315_368	chr12	56636606	56637006	+	1000	50.0	[]	[]	[9.525681]	[90]	[]	[56636781]
315_3682	chr7	44856931	44857331	+	970	22.0	[9.525681]	[98]	[8.194635]	[62]	[44857127]	[44857091]
315_3684	chr7	76382999	76383399	+	878	22.0	[]	[]	[8.194635]	[203]	[]	[76383213]
315_3685	chr7	91299886	91300286	+	858	22.0	[]	[]	[8.194635]	[143]	[]	[91300059]
315_3686	chr7	92809621	92810021	+	754	22.0	[8.280003]	[235]	[]	[]	[92809871]	[]
315_3689	chr7	100428232	100428632	+	893	22.0	[9.525681]	[87]	[]	[]	[100428393]	[]
315_369	chr13	110874701	110875101	+	1000	50.0	[9.525681]	[117]	[9.525681]	[133]	[110874890]	[110874906]
315_3690	chr7	100705874	100706274	+	920	22.0	[8.194635, 8.194635]	[110, 136]	[]	[]	[100706052, 100706078]	[]
315_3694	chr7	106285654	106286054	+	876	22.0	[8.194635, 9.611048]	[167, 171]	[]	[]	[106285843, 106285847]	[]
315_3695	chr7	106598675	106599075	+	898	22.0	[]	[]	[8.194635]	[182]	[]	[106598918]
315_3699	chr7	113118425	113118825	+	958	22.0	[]	[]	[9.525681]	[107]	[]	[113118584]
315_37	chr2	6865598	6865998	+	1000	182.0	[9.525681, 9.525681, 9.525681]	[74, 108, 132]	[]	[]	[6865765, 6865799, 6865823]	[]
315_370	chr14	34043706	34044106	+	1000	50.0	[8.280003, 8.194635, 9.525681]	[80, 90, 144]	[9.611048]	[117]	[34043868, 34043878, 34043932]	[34043905]
315_3702	chr7	120950430	120950830	+	812	22.0	[8.280003]	[173]	[9.525681]	[188]	[120950625]	[120950640]
315_3708	chr7	149028745	149029145	+	907	22.0	[9.525681]	[231]	[]	[]	[149028904]	[]
315_3714	chr7	159197290	159197690	+	863	22.0	[8.194635]	[145]	[]	[]	[159197522]	[]
315_3716	chr8	6428666	6429066	+	951	22.0	[]	[]	[8.259005]	[123]	[]	[6428838]
315_372	chr2	83971544	83971944	+	1000	50.0	[9.611048]	[67]	[]	[]	[83971701]	[]
315_3720	chr8	93689596	93689996	+	827	22.0	[9.525681, 8.280003]	[169, 176]	[9.611048]	[145]	[93689839, 93689846]	[93689815]
315_3724	chr8	102009867	102010267	+	813	22.0	[8.280003]	[139]	[]	[]	[102010068]	[]
315_3726	chr8	124956081	124956481	+	972	22.0	[9.611048]	[176]	[]	[]	[124956322]	[]
315_3728	chr8	128018775	128019175	+	911	22.0	[8.280003]	[92]	[8.194635, 8.194635]	[101, 124]	[128018965]	[128018974, 128018997]
315_373	chr2	168774127	168774527	+	1000	50.0	[8.280003]	[143]	[8.259005, 9.525681]	[112, 178]	[168774310]	[168774279, 168774345]
315_3730	chr8	141338649	141339049	+	968	22.0	[]	[]	[9.525681]	[124]	[]	[141338830]
315_3731	chr9	26954053	26954453	+	879	22.0	[9.611048]	[130]	[]	[]	[26954255]	[]
315_3733	chr9	91943862	91944262	+	910	22.0	[9.525681]	[118]	[]	[]	[91944065]	[]
315_3736	chr9	99074176	99074576	+	829	22.0	[8.194635]	[147]	[8.280003, 8.280003]	[134, 169]	[99074394]	[99074381, 99074416]
315_3739	chr9	130998322	130998722	+	904	22.0	[8.194635]	[168]	[]	[]	[130998558]	[]
315_374	chr20	36950638	36951038	+	1000	50.0	[8.280003, 9.611048, 9.611048]	[78, 128, 149]	[8.194635]	[118]	[36950803, 36950853, 36950874]	[36950843]
315_3741	chr9	131179485	131179885	+	917	22.0	[8.259005]	[201]	[9.525681]	[116]	[131179736]	[131179651]
315_3743	chrUn_KI270438v1	100758	101158	+	585	22.0	[8.259005]	[156]	[]	[]	[100985]	[]
315_3745	chrX	9352620	9353020	+	736	22.0	[8.280003]	[106]	[]	[]	[9352823]	[]
315_3746	chrX	48631358	48631758	+	731	22.0	[]	[]	[8.259005]	[110]	[]	[48631547]
315_3747	chrX	119015432	119015832	+	949	22.0	[8.194635, 9.525681]	[128, 175]	[]	[]	[119015630, 119015677]	[]
315_3750	chr1	10032429	10032829	+	932	21.0	[]	[]	[8.194635]	[195]	[]	[10032677]
315_3755	chr1	20185213	20185613	+	838	21.0	[8.194635, 9.525681, 9.611048]	[135, 160, 184]	[]	[]	[20185395, 20185420, 20185444]	[]
315_3756	chr1	21595526	21595926	+	897	21.0	[8.280003]	[154]	[]	[]	[21595765]	[]
315_3758	chr1	23544689	23545089	+	738	21.0	[]	[]	[8.194635]	[129]	[]	[23544911]
315_3759	chr1	26201106	26201506	+	853	21.0	[8.194635]	[89]	[8.194635]	[109]	[26201285]	[26201305]
315_3760	chr1	26391454	26391854	+	919	21.0	[9.611048]	[92]	[]	[]	[26391637]	[]
315_3761	chr1	27979068	27979468	+	849	21.0	[]	[]	[9.525681, 9.525681]	[97, 115]	[]	[27979263, 27979281]
315_3763	chr1	32695069	32695469	+	840	21.0	[]	[]	[8.194635]	[105]	[]	[32695272]
315_3764	chr1	35202057	35202457	+	864	21.0	[8.280003]	[73]	[8.280003]	[159]	[35202220]	[35202306]
315_3765	chr1	40974943	40975343	+	873	21.0	[8.280003]	[156]	[]	[]	[40975179]	[]
315_3766	chr1	41160464	41160864	+	840	21.0	[]	[]	[8.194635]	[163]	[]	[41160645]
315_3767	chr1	43330214	43330614	+	769	21.0	[8.194635]	[102]	[9.611048]	[114]	[43330395]	[43330407]
315_3768	chr1	47192893	47193293	+	791	21.0	[]	[]	[8.194635]	[156]	[]	[47193143]
315_3769	chr1	65021769	65022169	+	609	21.0	[9.525681]	[113]	[8.194635]	[58]	[65021976]	[65021921]
315_3773	chr1	78004585	78004985	+	787	21.0	[9.525681]	[193]	[]	[]	[78004812]	[]
315_3776	chr1	109426289	109426689	+	876	21.0	[]	[]	[8.280003]	[156]	[]	[109426492]
315_3777	chr1	112819036	112819436	+	846	21.0	[]	[]	[8.194635]	[104]	[]	[112819222]
315_3778	chr1	117059840	117060240	+	804	21.0	[]	[]	[9.611048]	[121]	[]	[117060014]
315_378	chr6	31703257	31703657	+	1000	50.0	[]	[]	[8.280003]	[79]	[]	[31703419]
315_3780	chr1	146007208	146007608	+	890	21.0	[]	[]	[8.194635]	[82]	[]	[146007382]
315_3781	chr1	148038396	148038796	+	793	21.0	[8.194635]	[109]	[9.525681]	[185]	[148038566]	[148038642]
315_3783	chr1	151399266	151399666	+	749	21.0	[9.611048]	[160]	[]	[]	[151399503]	[]
315_3784	chr1	151774502	151774902	+	902	21.0	[9.611048]	[110]	[]	[]	[151774692]	[]
315_3785	chr1	152071039	152071439	+	886	21.0	[]	[]	[9.611048]	[142]	[]	[152071263]
315_3786	chr1	153958504	153958904	+	759	21.0	[9.611048]	[109]	[8.194635]	[124]	[153958710]	[153958725]
315_379	chr6	32838626	32839026	+	1000	50.0	[]	[]	[8.194635]	[74]	[]	[32838799]
315_3791	chr1	174166981	174167381	+	857	21.0	[]	[]	[9.525681]	[147]	[]	[174167210]
315_3792	chr1	179217925	179218325	+	843	21.0	[]	[]	[8.194635, 9.525681]	[144, 151]	[]	[179218167, 179218174]
315_3794	chr1	198604952	198605352	+	796	21.0	[]	[]	[9.525681]	[125]	[]	[198605173]
315_3795	chr1	202341792	202342192	+	773	21.0	[8.194635, 9.525681]	[199, 232]	[]	[]	[202341993, 202342026]	[]
315_38	chr14	94110433	94110833	+	1000	181.0	[]	[]	[9.611048]	[108]	[]	[94110634]
315_380	chr6	36347583	36347983	+	1000	50.0	[8.194635, 8.194635]	[106, 125]	[]	[]	[36347779, 36347798]	[]
315_3800	chr1	212558936	212559336	+	585	21.0	[9.525681]	[188]	[]	[]	[212559185]	[]
315_3804	chr1	225428162	225428562	+	900	21.0	[]	[]	[9.525681]	[157]	[]	[225428377]
315_3805	chr1	227260450	227260850	+	884	21.0	[]	[]	[8.194635]	[169]	[]	[227260698]
315_3808	chr1	234874408	234874808	+	868	21.0	[]	[]	[9.525681]	[171]	[]	[234874597]
315_381	chr6	139497311	139497711	+	1000	50.0	[9.525681]	[97]	[]	[]	[139497500]	[]
315_3810	chr1	244370311	244370711	+	706	21.0	[]	[]	[9.611048]	[123]	[]	[244370485]
315_3811	chr1	244864577	244864977	+	880	21.0	[9.611048, 9.611048]	[69, 75]	[]	[]	[244864744, 244864750]	[]
315_3813	chr10	6583370	6583770	+	748	21.0	[9.611048]	[104]	[9.611048, 9.611048]	[93, 115]	[6583571]	[6583560, 6583582]
315_3814	chr10	12043136	12043536	+	865	21.0	[8.194635, 8.280003]	[151, 191]	[]	[]	[12043305, 12043345]	[]
315_3815	chr10	35090499	35090899	+	929	21.0	[]	[]	[8.259005]	[150]	[]	[35090724]
315_382	chr9	107784433	107784833	+	1000	50.0	[]	[]	[8.259005]	[93]	[]	[107784621]
315_3820	chr10	46018395	46018795	+	839	21.0	[8.280003, 8.280003]	[100, 104]	[]	[]	[46018586, 46018590]	[]
315_3825	chr10	69237583	69237983	+	859	21.0	[9.611048]	[110]	[]	[]	[69237776]	[]
315_3828	chr10	80503949	80504349	+	598	21.0	[]	[]	[9.611048]	[150]	[]	[80504114]
315_3829	chr10	80772008	80772408	+	847	21.0	[9.611048, 8.259005]	[82, 97]	[]	[]	[80772178, 80772193]	[]
315_383	chr1	28883826	28884226	+	1000	49.0	[8.259005]	[114]	[8.259005]	[118]	[28884032]	[28884036]
315_3830	chr10	107023028	107023428	+	914	21.0	[9.611048]	[169]	[]	[]	[107023277]	[]
315_3832	chr11	20066754	20067154	+	572	21.0	[8.280003, 9.525681]	[74, 124]	[]	[]	[20066912, 20066962]	[]
315_3833	chr11	45964865	45965265	+	733	21.0	[8.259005]	[139]	[]	[]	[45965089]	[]
315_3834	chr11	46237167	46237567	+	733	21.0	[8.280003, 8.280003, 9.525681]	[124, 154, 160]	[]	[]	[46237323, 46237353, 46237359]	[]
315_384	chr11	356205	356605	+	1000	49.0	[9.525681]	[115]	[]	[]	[356420]	[]
315_3840	chr11	62105097	62105497	+	827	21.0	[]	[]	[9.611048]	[153]	[]	[62105344]
315_3841	chr11	63872047	63872447	+	814	21.0	[]	[]	[9.611048]	[150]	[]	[63872224]
315_3844	chr11	65575081	65575481	+	857	21.0	[]	[]	[9.611048, 9.525681]	[158, 200]	[]	[65575289, 65575331]
315_3846	chr11	66639066	66639466	+	688	21.0	[9.611048, 9.611048]	[89, 158]	[9.525681]	[122]	[66639235, 66639304]	[66639268]
315_3848	chr11	68459884	68460284	+	726	21.0	[9.525681]	[163]	[]	[]	[68460119]	[]
315_385	chr13	49495696	49496096	+	1000	49.0	[]	[]	[9.525681]	[99]	[]	[49495881]
315_3850	chr11	72735541	72735941	+	919	21.0	[9.525681, 9.611048]	[109, 116]	[8.259005]	[177]	[72735710, 72735717]	[72735778]
315_3852	chr11	78040036	78040436	+	820	21.0	[]	[]	[9.525681, 8.280003, 8.280003]	[82, 97, 159]	[]	[78040202, 78040217, 78040279]
315_3853	chr11	78079628	78080028	+	857	21.0	[9.611048]	[138]	[]	[]	[78079792]	[]
315_3855	chr11	94135179	94135579	+	887	21.0	[]	[]	[9.611048]	[112]	[]	[94135383]
315_3856	chr11	95109041	95109441	+	866	21.0	[8.194635, 9.611048]	[121, 125]	[]	[]	[95109248, 95109252]	[]
315_3858	chr11	126480720	126481120	+	806	21.0	[]	[]	[9.611048]	[77]	[]	[126480895]
315_3860	chr12	6663103	6663503	+	758	21.0	[]	[]	[9.611048]	[154]	[]	[6663301]
315_3861	chr12	12813108	12813508	+	617	21.0	[]	[]	[9.525681]	[172]	[]	[12813317]
315_3862	chr12	40099403	40099803	+	740	21.0	[8.280003]	[91]	[]	[]	[40099581]	[]
315_3864	chr12	50589822	50590222	+	916	21.0	[]	[]	[9.611048]	[68]	[]	[50589976]
315_3867	chr12	56316131	56316531	+	802	21.0	[9.611048, 8.280003]	[157, 174]	[]	[]	[56316349, 56316366]	[]
315_3868	chr12	64456981	64457381	+	881	21.0	[]	[]	[8.280003, 9.611048, 9.611048]	[72, 80, 153]	[]	[64457136, 64457144, 64457217]
315_387	chr19	10086058	10086458	+	1000	49.0	[8.280003]	[146]	[]	[]	[10086296]	[]
315_3870	chr12	71299555	71299955	+	796	21.0	[]	[]	[8.280003]	[146]	[]	[71299733]
315_3871	chr12	75934410	75934810	+	867	21.0	[9.611048]	[68]	[]	[]	[75934576]	[]
315_3873	chr12	103957010	103957410	+	557	21.0	[9.611048]	[176]	[]	[]	[103957239]	[]
315_3875	chr12	110060217	110060617	+	877	21.0	[]	[]	[8.280003]	[150]	[]	[110060457]
315_3876	chr12	110270498	110270898	+	872	21.0	[8.259005]	[74]	[]	[]	[110270655]	[]
315_3880	chr12	118372929	118373329	+	696	21.0	[8.194635]	[103]	[]	[]	[118373087]	[]
315_3882	chr12	121352269	121352669	+	627	21.0	[9.611048]	[103]	[]	[]	[121352446]	[]
315_3883	chr12	122527004	122527404	+	893	21.0	[]	[]	[8.280003]	[109]	[]	[122527173]
315_3884	chr12	123719554	123719954	+	869	21.0	[]	[]	[8.280003]	[176]	[]	[123719770]
315_3885	chr12	126953617	126954017	+	880	21.0	[8.194635, 8.259005, 9.525681]	[94, 113, 134]	[]	[]	[126953779, 126953798, 126953819]	[]
315_3886	chr12	130870821	130871221	+	891	21.0	[8.280003, 8.194635]	[67, 132]	[]	[]	[130870975, 130871040]	[]
315_3888	chr13	44917711	44918111	+	882	21.0	[8.280003]	[155]	[]	[]	[44917883]	[]
315_3889	chr13	51922006	51922406	+	729	21.0	[9.525681, 8.280003]	[95, 149]	[]	[]	[51922189, 51922243]	[]
315_3890	chr13	90867275	90867675	+	904	21.0	[9.525681]	[153]	[]	[]	[90867517]	[]
315_3891	chr13	95274200	95274600	+	738	21.0	[8.280003]	[134]	[]	[]	[95274428]	[]
315_3892	chr13	95285747	95286147	+	884	21.0	[]	[]	[8.194635]	[175]	[]	[95285976]
315_3893	chr13	95478484	95478884	+	803	21.0	[]	[]	[8.194635]	[135]	[]	[95478691]
315_3897	chr14	24188688	24189088	+	854	21.0	[9.611048]	[102]	[8.194635]	[153]	[24188869]	[24188920]
315_3898	chr14	33917184	33917584	+	580	21.0	[9.611048]	[207]	[]	[]	[33917423]	[]
315_39	chr4	17576815	17577215	+	1000	179.0	[]	[]	[9.525681]	[108]	[]	[17577021]
315_390	chr22	21646687	21647087	+	1000	49.0	[8.280003]	[66]	[8.280003]	[132]	[21646853]	[21646919]
315_3901	chr14	61537413	61537813	+	737	21.0	[8.280003]	[66]	[]	[]	[61537570]	[]
315_3902	chr14	65043024	65043424	+	862	21.0	[9.525681]	[63]	[]	[]	[65043180]	[]
315_3904	chr15	35166681	35167081	+	711	21.0	[9.525681]	[151]	[]	[]	[35166895]	[]
315_3905	chr15	49046352	49046752	+	714	21.0	[9.611048]	[144]	[]	[]	[49046577]	[]
315_3906	chr15	50247743	50248143	+	688	21.0	[]	[]	[8.194635, 9.611048]	[87, 115]	[]	[50247925, 50247953]
315_3907	chr15	50260362	50260762	+	855	21.0	[]	[]	[8.280003]	[177]	[]	[50260577]
315_3908	chr15	58521427	58521827	+	881	21.0	[8.280003, 8.194635]	[140, 190]	[]	[]	[58521618, 58521668]	[]
315_391	chr7	100547915	100548315	+	1000	49.0	[8.280003, 8.194635]	[91, 98]	[]	[]	[100548104, 100548111]	[]
315_3913	chr15	81942050	81942450	+	744	21.0	[]	[]	[8.280003]	[175]	[]	[81942290]
315_3914	chr15	82802356	82802756	+	717	21.0	[8.280003]	[200]	[]	[]	[82802585]	[]
315_3915	chr15	90693672	90694072	+	845	21.0	[8.259005, 9.525681]	[60, 113]	[]	[]	[90693825, 90693878]	[]
315_392	chr7	107007276	107007676	+	1000	49.0	[]	[]	[8.194635]	[130]	[]	[107007496]
315_3920	chr16	2479442	2479842	+	874	21.0	[9.525681]	[80]	[]	[]	[2479601]	[]
315_3922	chr16	9068285	9068685	+	550	21.0	[]	[]	[9.611048]	[127]	[]	[9068499]
315_3925	chr16	66516757	66517157	+	901	21.0	[8.280003, 8.280003]	[116, 162]	[]	[]	[66516933, 66516979]	[]
315_3927	chr16	70653788	70654188	+	877	21.0	[8.280003]	[148]	[]	[]	[70653943]	[]
315_3928	chr16	71479393	71479793	+	886	21.0	[]	[]	[9.611048]	[148]	[]	[71479632]
315_3929	chr16	85334770	85335170	+	784	21.0	[]	[]	[8.280003, 8.280003]	[136, 184]	[]	[85334966, 85335014]
315_3930	chr16	89026242	89026642	+	833	21.0	[]	[]	[8.194635]	[132]	[]	[89026463]
315_3931	chr17	1322036	1322436	+	848	21.0	[8.259005]	[117]	[]	[]	[1322212]	[]
315_3932	chr17	1649728	1650128	+	850	21.0	[8.280003, 8.280003]	[61, 118]	[]	[]	[1649883, 1649940]	[]
315_3933	chr17	8138593	8138993	+	778	21.0	[9.611048]	[174]	[9.611048]	[201]	[8138809]	[8138836]
315_3934	chr17	8186811	8187211	+	855	21.0	[]	[]	[9.525681, 9.611048]	[162, 182]	[]	[8187034, 8187054]
315_3935	chr17	8420330	8420730	+	779	21.0	[]	[]	[8.194635]	[155]	[]	[8420575]
315_3937	chr17	11908672	11909072	+	897	21.0	[9.525681]	[167]	[]	[]	[11908920]	[]
315_3938	chr17	27529188	27529588	+	731	21.0	[]	[]	[8.194635, 8.259005]	[120, 198]	[]	[27529344, 27529422]
315_3939	chr17	28854646	28855046	+	646	21.0	[]	[]	[9.525681, 9.611048, 8.259005]	[117, 124, 154]	[]	[28854857, 28854864, 28854894]
315_394	chr7	139340408	139340808	+	1000	49.0	[9.611048]	[157]	[]	[]	[139340656]	[]
315_3940	chr17	29726842	29727242	+	827	21.0	[]	[]	[8.280003, 9.611048]	[130, 169]	[]	[29727005, 29727044]
315_3941	chr17	32894312	32894712	+	774	21.0	[8.280003]	[87]	[8.280003]	[143]	[32894466]	[32894522]
315_3942	chr17	32964014	32964414	+	860	21.0	[8.194635, 9.525681]	[94, 114]	[]	[]	[32964200, 32964220]	[]
315_3943	chr17	39153506	39153906	+	744	21.0	[9.611048]	[147]	[]	[]	[39153685]	[]
315_3944	chr17	39688012	39688412	+	855	21.0	[8.194635]	[166]	[]	[]	[39688216]	[]
315_3945	chr17	41510967	41511367	+	852	21.0	[9.525681]	[94]	[]	[]	[41511138]	[]
315_3947	chr17	43125159	43125559	+	857	21.0	[8.280003]	[131]	[]	[]	[43125352]	[]
315_395	chr8	89983904	89984304	+	1000	49.0	[]	[]	[9.525681]	[111]	[]	[89984099]
315_3954	chr17	68462913	68463313	+	682	21.0	[8.194635]	[79]	[]	[]	[68463082]	[]
315_3955	chr17	73291407	73291807	+	856	21.0	[8.194635]	[150]	[]	[]	[73291625]	[]
315_3957	chr17	82358994	82359394	+	805	21.0	[9.525681]	[141]	[9.611048]	[88]	[82359205]	[82359152]
315_3958	chr17	82494495	82494895	+	887	21.0	[9.611048]	[203]	[]	[]	[82494701]	[]
315_396	chrY	56763321	56763721	+	1000	49.0	[8.259005]	[80]	[]	[]	[56763500]	[]
315_3960	chr18	3666243	3666643	+	901	21.0	[]	[]	[9.611048]	[78]	[]	[3666421]
315_3963	chr18	34979188	34979588	+	715	21.0	[8.280003]	[106]	[]	[]	[34979370]	[]
315_3964	chr18	68715095	68715495	+	885	21.0	[9.525681, 8.194635]	[143, 178]	[]	[]	[68715288, 68715323]	[]
315_3965	chr18	79601222	79601622	+	680	21.0	[]	[]	[9.611048]	[139]	[]	[79601424]
315_3966	chr19	3608311	3608711	+	875	21.0	[8.280003, 9.525681]	[124, 191]	[8.280003]	[145]	[3608474, 3608541]	[3608495]
315_3969	chr19	6737762	6738162	+	845	21.0	[]	[]	[9.525681, 8.280003]	[117, 141]	[]	[6737972, 6737996]
315_397	chr1	12005586	12005986	+	1000	48.0	[8.280003]	[145]	[]	[]	[12005828]	[]
315_3972	chr19	8308222	8308622	+	925	21.0	[9.525681]	[138]	[9.525681]	[168]	[8308436]	[8308466]
315_3973	chr19	10299432	10299832	+	805	21.0	[]	[]	[8.280003]	[136]	[]	[10299644]
315_3975	chr19	10942007	10942407	+	782	21.0	[]	[]	[9.525681]	[157]	[]	[10942248]
315_3976	chr19	11344403	11344803	+	893	21.0	[9.611048]	[93]	[]	[]	[11344563]	[]
315_3978	chr19	13116598	13116998	+	606	21.0	[9.611048, 8.280003]	[161, 205]	[]	[]	[13116776, 13116820]	[]
315_3979	chr19	17337155	17337555	+	905	21.0	[]	[]	[8.259005, 8.259005]	[98, 105]	[]	[17337311, 17337318]
315_3980	chr19	32599599	32599999	+	815	21.0	[]	[]	[9.525681]	[112]	[]	[32599771]
315_3981	chr19	32628459	32628859	+	798	21.0	[]	[]	[8.280003]	[188]	[]	[32628684]
315_3982	chr19	38122664	38123064	+	567	21.0	[]	[]	[9.611048]	[67]	[]	[38122830]
315_3984	chr19	40284351	40284751	+	840	21.0	[9.611048]	[124]	[]	[]	[40284544]	[]
315_3985	chr19	40603190	40603590	+	870	21.0	[8.259005]	[122]	[]	[]	[40603412]	[]
315_3988	chr19	46991113	46991513	+	673	21.0	[]	[]	[8.259005]	[136]	[]	[46991302]
315_3990	chr19	47244067	47244467	+	865	21.0	[]	[]	[8.280003]	[199]	[]	[47244318]
315_3991	chr19	48264408	48264808	+	876	21.0	[8.280003]	[134]	[9.525681]	[111]	[48264622]	[48264599]
315_3992	chr19	49765402	49765802	+	866	21.0	[]	[]	[9.525681, 8.259005]	[124, 137]	[]	[49765569, 49765582]
315_3994	chr19	51796109	51796509	+	723	21.0	[8.259005]	[91]	[]	[]	[51796270]	[]
315_3996	chr2	12178223	12178623	+	851	21.0	[9.525681]	[154]	[9.611048]	[143]	[12178452]	[12178441]
315_3998	chr2	32063149	32063549	+	884	21.0	[]	[]	[8.280003]	[194]	[]	[32063381]
315_4	chrM	13644	14044	+	1000	654.0	[]	[]	[9.611048]	[99]	[]	[13818]
315_40	chr12	112938128	112938528	+	1000	178.0	[8.194635, 8.280003, 8.194635]	[58, 70, 141]	[9.525681]	[128]	[112938279, 112938291, 112938362]	[112938349]
315_4000	chr2	38552219	38552619	+	708	21.0	[]	[]	[8.280003, 8.194635]	[83, 105]	[]	[38552400, 38552422]
315_4001	chr2	54077362	54077762	+	858	21.0	[8.194635, 9.611048, 8.280003]	[87, 126, 148]	[]	[]	[54077521, 54077560, 54077582]	[]
315_4003	chr2	68352625	68353025	+	806	21.0	[]	[]	[9.525681]	[98]	[]	[68352806]
315_4004	chr2	70104577	70104977	+	897	21.0	[9.525681]	[72]	[8.194635]	[106]	[70104729]	[70104763]
315_4005	chr2	96638207	96638607	+	861	21.0	[8.194635]	[95]	[]	[]	[96638400]	[]
315_4007	chr2	200408437	200408837	+	558	21.0	[9.611048]	[94]	[]	[]	[200408628]	[]
315_4008	chr2	215505529	215505929	+	859	21.0	[8.194635]	[109]	[]	[]	[215505717]	[]
315_401	chr10	46001234	46001634	+	1000	48.0	[]	[]	[8.259005]	[157]	[]	[46001483]
315_4010	chr20	1215318	1215718	+	690	21.0	[]	[]	[8.259005]	[133]	[]	[1215528]
315_4013	chr20	34085607	34086007	+	910	21.0	[]	[]	[8.194635]	[154]	[]	[34085841]
315_4015	chr20	37095878	37096278	+	736	21.0	[]	[]	[9.611048]	[154]	[]	[37096092]
