#PeakID(python identify_motif.py ./ENCODE_processed_files/SREBF2_idr.fa SREBF2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
99_21935	chr12	113966113	113966513	+	804	36.0	[10.497101]	[220]	[11.587584]	[220]	[113966334]	[113966334]
99_21953	chr12	131230663	131231063	+	807	36.0	[7.7284265]	[147]	[7.7284265]	[147]	[131230838]	[131230838]
99_2198	chr6	39114501	39114901	+	1000	65.0	[]	[]	[6.5328536]	[164]	[]	[39114724]
99_21998	chr13	92418780	92419180	+	852	36.0	[8.73989]	[145]	[7.6992993]	[145]	[92419013]	[92419013]
99_22026	chr15	49170330	49170730	+	567	36.0	[7.2684712]	[159]	[6.9760795]	[159]	[49170512]	[49170512]
99_22093	chr16	57701613	57702013	+	848	36.0	[]	[]	[5.0077453]	[199]	[]	[57701853]
99_22100	chr16	67773855	67774255	+	827	36.0	[5.9712152]	[193]	[]	[]	[67774088]	[]
99_22103	chr16	68077912	68078312	+	779	36.0	[6.9175787, 6.309554]	[98, 164]	[7.9888544, 5.51126, 7.004441]	[98, 114, 164]	[68078071, 68078137]	[68078071, 68078087, 68078137]
99_22108	chr16	70400132	70400532	+	678	36.0	[]	[]	[5.1603675]	[121]	[]	[70400329]
99_22201	chr17	76529089	76529489	+	833	36.0	[6.4171405]	[202]	[]	[]	[76529295]	[]
99_2227	chr9	130959941	130960341	+	1000	65.0	[8.181284]	[161]	[7.4101677]	[161]	[130960172]	[130960172]
99_22272	chr19	7852865	7853265	+	827	36.0	[7.9888544]	[175]	[6.9175787]	[175]	[7853059]	[7853059]
99_22286	chr19	13079666	13080066	+	627	36.0	[]	[]	[6.5328536]	[135]	[]	[13079893]
99_22317	chr19	41225340	41225740	+	574	36.0	[]	[]	[6.5176706]	[99]	[]	[41225497]
99_2232	chr1	15952112	15952512	+	1000	64.0	[]	[]	[5.627596]	[134]	[]	[15952265]
99_22366	chr2	10438689	10439089	+	591	36.0	[10.765922]	[238]	[10.866451]	[238]	[10438928]	[10438928]
99_22371	chr2	20642230	20642630	+	771	36.0	[]	[]	[4.8142886]	[72]	[]	[20642391]
99_22427	chr2	144508523	144508923	+	864	36.0	[5.7983303]	[101]	[4.7514]	[101]	[144508681]	[144508681]
99_22457	chr2	178397098	178397498	+	850	36.0	[8.421795]	[209]	[6.1157203]	[209]	[178397320]	[178397320]
99_22510	chr20	62616993	62617393	+	742	36.0	[6.123891]	[113]	[8.177755]	[113]	[62617177]	[62617177]
99_22527	chr21	41895778	41896178	+	586	36.0	[10.793465]	[145]	[8.643185]	[145]	[41896015]	[41896015]
99_2253	chr1	182789183	182789583	+	1000	64.0	[7.2648687]	[89]	[5.4987063]	[89]	[182789351]	[182789351]
99_22549	chr22	19331726	19332126	+	696	36.0	[5.481017]	[136]	[8.201895]	[136]	[19331887]	[19331887]
99_22565	chr22	20228600	20229000	+	754	36.0	[]	[]	[4.7920666]	[193]	[]	[20228836]
99_2258	chr1	228368911	228369311	+	1000	64.0	[5.4686193]	[242]	[7.0990143]	[242]	[228369158]	[228369158]
99_22599	chr22	41526866	41527266	+	845	36.0	[6.671065]	[121]	[]	[]	[41527072]	[]
99_22638	chr3	24506111	24506511	+	602	36.0	[6.216803]	[177]	[6.1681943]	[177]	[24506305]	[24506305]
99_2270	chr16	11851172	11851572	+	1000	64.0	[6.1819606]	[217]	[5.414555]	[217]	[11851403]	[11851403]
99_22704	chr3	172074618	172075018	+	694	36.0	[9.938496]	[78]	[11.298452]	[78]	[172074769]	[172074769]
99_2273	chr16	85055947	85056347	+	1000	64.0	[5.095657]	[82]	[]	[]	[85056115]	[]
99_22732	chr4	1855279	1855679	+	732	36.0	[4.7810826]	[186]	[]	[]	[1855510]	[]
99_22748	chr4	49161008	49161408	+	841	36.0	[5.095657]	[143]	[]	[]	[49161209]	[]
99_22785	chr4	174592980	174593380	+	833	36.0	[6.413446]	[134]	[6.355444]	[134]	[174593173]	[174593173]
99_22825	chr5	131384163	131384563	+	826	36.0	[7.957238]	[98]	[8.113033]	[98]	[131384348]	[131384348]
99_22861	chr6	2749861	2750261	+	873	36.0	[10.765922]	[181]	[10.866451]	[181]	[2750094]	[2750094]
99_2293	chr19	55476006	55476406	+	1000	64.0	[5.796432]	[114]	[5.0598764]	[114]	[55476220]	[55476220]
99_22954	chr6	34225691	34226091	+	805	36.0	[8.410511]	[74]	[5.984417]	[74]	[34225860]	[34225860]
99_22991	chr6	52574753	52575153	+	851	36.0	[6.3889966]	[129]	[8.56757]	[129]	[52574966]	[52574966]
99_22997	chr6	106046393	106046793	+	801	36.0	[9.687264]	[186]	[11.549684]	[186]	[106046609]	[106046609]
99_23010	chr6	139134711	139135111	+	665	36.0	[5.2342973]	[151]	[]	[]	[139134939]	[]
99_23022	chr6	146904622	146905022	+	833	36.0	[5.268492]	[212]	[6.299832]	[212]	[146904862]	[146904862]
99_23054	chr6	163956586	163956986	+	820	36.0	[]	[]	[7.8316555]	[71]	[]	[163956745]
99_23059	chr6	169916180	169916580	+	762	36.0	[5.0219765]	[148]	[4.986595]	[148]	[169916336]	[169916336]
99_23065	chr7	2709637	2710037	+	751	36.0	[]	[]	[5.1603675]	[88]	[]	[2709812]
99_2310	chr22	21448701	21449101	+	1000	64.0	[5.5897145]	[148]	[]	[]	[21448909]	[]
99_23243	chr7	129000907	129001307	+	849	36.0	[5.4623265]	[68]	[4.8824773]	[68]	[129001070]	[129001070]
99_23339	chr7	156075270	156075670	+	749	36.0	[9.322046, 6.4160438]	[171, 179]	[7.9199653, 6.1199374]	[171, 179]	[156075466, 156075474]	[156075466, 156075474]
99_23344	chr7	157151360	157151760	+	822	36.0	[4.7707453]	[61]	[5.2378263]	[61]	[157151521]	[157151521]
99_23352	chr8	9003047	9003447	+	799	36.0	[]	[]	[5.627596]	[114]	[]	[9003246]
99_23374	chr8	100847268	100847668	+	829	36.0	[6.484933]	[176]	[]	[]	[100847484]	[]
99_23381	chr8	123516850	123517250	+	761	36.0	[8.375118]	[160]	[5.9928136]	[160]	[123517070]	[123517070]
99_23444	chr9	128093299	128093699	+	742	36.0	[5.51405]	[241]	[]	[]	[128093542]	[]
99_23461	chr9	129857173	129857573	+	575	36.0	[5.39588]	[121]	[5.095657, 5.6653547]	[101, 121]	[129857355]	[129857335, 129857355]
99_23466	chr9	132800063	132800463	+	797	36.0	[]	[]	[5.300137]	[159]	[]	[132800281]
99_23488	chrX	102659668	102660068	+	834	36.0	[5.367403]	[173]	[7.253585]	[173]	[102659903]	[102659903]
99_2351	chr7	93231870	93232270	+	1000	64.0	[]	[]	[6.128274]	[153]	[]	[93232105]
99_23510	chr1	3907106	3907506	+	776	35.0	[]	[]	[4.9095244]	[207]	[]	[3907350]
99_23515	chr1	7752799	7753199	+	765	35.0	[]	[]	[4.9961805]	[174]	[]	[7753010]
99_23543	chr1	17439865	17440265	+	678	35.0	[6.244045]	[138]	[8.123887]	[138]	[17440027]	[17440027]
99_236	chr1	26431949	26432349	+	1000	114.0	[5.796432, 12.241914]	[73, 110]	[5.0598764, 14.372988]	[73, 110]	[26432115, 26432152]	[26432115, 26432152]
99_23611	chr1	31100648	31101048	+	792	35.0	[4.996092]	[162]	[6.549278]	[162]	[31100885]	[31100885]
99_23667	chr1	46278707	46279107	+	791	35.0	[5.722752]	[111]	[6.562003]	[111]	[46278864]	[46278864]
99_23730	chr1	116878354	116878754	+	826	35.0	[7.601611]	[228]	[]	[]	[116878593]	[]
99_2378	chr1	20696848	20697248	+	1000	63.0	[]	[]	[5.6781764]	[117]	[]	[20697043]
99_23789	chr1	182962623	182963023	+	693	35.0	[4.8325005]	[196]	[]	[]	[182962851]	[]
99_23805	chr1	200640870	200641270	+	774	35.0	[6.5676956]	[203]	[5.15542]	[203]	[200641119]	[200641119]
99_23817	chr1	203293256	203293656	+	621	35.0	[8.201895]	[90]	[5.481017]	[90]	[203293440]	[203293440]
99_23836	chr1	207868274	207868674	+	734	35.0	[4.906482]	[91]	[5.326658]	[91]	[207868463]	[207868463]
99_23842	chr1	212239444	212239844	+	730	35.0	[]	[]	[5.338483]	[180]	[]	[212239664]
99_23871	chr1	228340142	228340542	+	766	35.0	[8.133006]	[179]	[7.885485, 4.8142886]	[179, 206]	[228340361]	[228340361, 228340388]
99_23872	chr1	229227434	229227834	+	547	35.0	[7.2959933]	[184]	[7.84528]	[184]	[229227670]	[229227670]
99_23907	chr10	6145179	6145579	+	814	35.0	[6.671065]	[149]	[]	[]	[6145407]	[]
99_23920	chr10	43371489	43371889	+	792	35.0	[5.4686193]	[95]	[7.0990143]	[95]	[43371665]	[43371665]
99_23935	chr10	49177331	49177731	+	803	35.0	[10.012176]	[159]	[9.934966]	[159]	[49177567]	[49177567]
99_23947	chr10	61588720	61589120	+	615	35.0	[]	[]	[4.8104844]	[220]	[]	[61588967]
99_24156	chr12	51351854	51352254	+	732	35.0	[6.309554]	[164]	[7.004441]	[164]	[51352104]	[51352104]
99_24158	chr12	52951610	52952010	+	576	35.0	[]	[]	[5.2472296]	[199]	[]	[52951852]
99_24165	chr12	53498507	53498907	+	790	35.0	[6.0146594]	[128]	[]	[]	[53498734]	[]
99_24186	chr12	94100146	94100546	+	752	35.0	[7.9199653]	[91]	[9.322046]	[91]	[94100316]	[94100316]
99_24297	chr15	74100023	74100423	+	709	35.0	[17.547552]	[153]	[5.251019, 5.9712152, 15.936364]	[87, 137, 153]	[74100273]	[74100207, 74100257, 74100273]
99_24324	chr16	364485	364885	+	766	35.0	[5.095657]	[211]	[]	[]	[364729]	[]
99_2436	chr2	71067966	71068366	+	1000	63.0	[6.8142395]	[114]	[7.565831]	[114]	[71068147]	[71068147]
99_24373	chr16	70152714	70153114	+	745	35.0	[]	[]	[4.8104844]	[169]	[]	[70152927]
99_24375	chr16	71883129	71883529	+	784	35.0	[8.410511]	[101]	[5.984417]	[101]	[71883323]	[71883323]
99_2438	chr2	74958094	74958494	+	1000	63.0	[6.5676956]	[136]	[5.4006715]	[136]	[74958308]	[74958308]
99_24384	chr16	84175283	84175683	+	703	35.0	[4.8104844]	[103]	[]	[]	[84175477]	[]
99_24394	chr16	85274892	85275292	+	804	35.0	[5.124028]	[199]	[7.7586694]	[138]	[85275104]	[85275043]
99_24407	chr16	88634046	88634446	+	763	35.0	[6.329314]	[110]	[5.774573]	[110]	[88634212]	[88634212]
99_24427	chr17	31094642	31095042	+	811	35.0	[5.2342973]	[161]	[]	[]	[31094810]	[]
99_24437	chr17	39174869	39175269	+	759	35.0	[]	[]	[7.7586694]	[237]	[]	[39175118]
99_24516	chr17	82096685	82097085	+	787	35.0	[8.856226]	[114]	[9.356904]	[114]	[82096872]	[82096872]
99_24564	chr19	3975651	3976051	+	780	35.0	[]	[]	[5.25398]	[96]	[]	[3975812]
99_24571	chr19	6277840	6278240	+	779	35.0	[4.9043765]	[91]	[]	[]	[6278017]	[]
99_24655	chr19	51225819	51226219	+	640	35.0	[5.984417]	[174]	[8.410511]	[174]	[51226019]	[51226019]
99_24700	chr2	42932157	42932557	+	652	35.0	[]	[]	[7.199629]	[116]	[]	[42932352]
99_24718	chr2	63050742	63051142	+	742	35.0	[5.6657057]	[97]	[7.0385327]	[97]	[63050902]	[63050902]
99_24739	chr2	96891964	96892364	+	777	35.0	[6.410637]	[151]	[4.996092]	[151]	[96892159]	[96892159]
99_24774	chr2	170408761	170409161	+	670	35.0	[]	[]	[5.1931653]	[171]	[]	[170408979]
99_24775	chr2	170505969	170506369	+	691	35.0	[11.104618]	[198]	[11.355849]	[198]	[170506169]	[170506169]
99_24836	chr20	49246220	49246620	+	748	35.0	[11.213679]	[180]	[9.818341]	[180]	[49246435]	[49246435]
99_24845	chr20	50504402	50504802	+	732	35.0	[]	[]	[4.911971]	[211]	[]	[50504628]
99_2486	chr3	37996760	37997160	+	1000	63.0	[11.144358]	[187]	[7.63041]	[187]	[37996995]	[37996995]
99_24934	chr22	38181107	38181507	+	743	35.0	[7.172001]	[213]	[7.591356]	[213]	[38181358]	[38181358]
99_2495	chr5	5421939	5422339	+	1000	63.0	[6.9037]	[149]	[5.2695937]	[149]	[5422123]	[5422123]
99_24992	chr3	42539999	42540399	+	787	35.0	[4.906482]	[63]	[5.326658]	[63]	[42540152]	[42540152]
99_25009	chr3	47082578	47082978	+	750	35.0	[4.768052]	[172]	[]	[]	[47082810]	[]
99_25030	chr3	132034987	132035387	+	682	35.0	[6.1199374]	[147]	[6.4487815]	[147]	[132035223]	[132035223]
99_25035	chr3	141331647	141332047	+	741	35.0	[]	[]	[8.615629]	[169]	[]	[141331823]
99_25044	chr3	160400137	160400537	+	723	35.0	[4.805952]	[210]	[5.39445]	[210]	[160400373]	[160400373]
99_2505	chr6	26021574	26021974	+	1000	63.0	[]	[]	[5.8150125]	[89]	[]	[26021744]
99_25090	chr4	6708089	6708489	+	793	35.0	[6.336237]	[127]	[6.432653]	[127]	[6708311]	[6708311]
99_25097	chr4	17614410	17614810	+	706	35.0	[16.1302, 7.6992993]	[75, 101]	[16.1302, 8.73989]	[75, 101]	[17614564, 17614590]	[17614564, 17614590]
99_25137	chr4	186192240	186192640	+	756	35.0	[6.0034485]	[171]	[]	[]	[186192490]	[]
99_25139	chr5	670637	671037	+	772	35.0	[4.8022575]	[229]	[7.966632]	[229]	[670879]	[670879]
99_25154	chr5	34522985	34523385	+	742	35.0	[9.302839]	[87]	[7.939172]	[87]	[34523154]	[34523154]
99_2517	chr7	23597060	23597460	+	1000	63.0	[5.095657]	[157]	[]	[]	[23597287]	[]
99_25248	chr6	11809933	11810333	+	713	35.0	[5.917151]	[107]	[]	[]	[11810114]	[]
99_25302	chr6	30150740	30151140	+	719	35.0	[8.133006]	[126]	[7.885485]	[126]	[30150923]	[30150923]
99_25315	chr6	32190272	32190672	+	789	35.0	[]	[]	[4.8142886]	[129]	[]	[32190461]
99_25320	chr6	34240661	34241061	+	781	35.0	[]	[]	[6.444684]	[172]	[]	[34240911]
99_25354	chr6	37705805	37706205	+	680	35.0	[5.360952]	[115]	[4.906482]	[115]	[37705982]	[37705982]
99_25398	chr6	109284109	109284509	+	797	35.0	[5.8035364]	[213]	[]	[]	[109284330]	[]
99_25421	chr6	146861180	146861580	+	768	35.0	[6.0037622]	[101]	[7.850007]	[101]	[146861341]	[146861341]
99_25476	chr7	39580410	39580810	+	807	35.0	[6.6241918]	[184]	[7.791216]	[184]	[39580625]	[39580625]
99_25514	chr7	100603129	100603529	+	734	35.0	[7.772798]	[144]	[6.219612]	[144]	[100603351]	[100603351]
99_2555	chr1	2683952	2684352	+	1000	62.0	[5.4686193]	[161]	[7.0990143]	[161]	[2684117]	[2684117]
99_25592	chr7	121140201	121140601	+	800	35.0	[5.233354]	[116]	[6.223306]	[116]	[121140375]	[121140375]
99_25665	chr7	139884749	139885149	+	789	35.0	[]	[]	[5.752217]	[166]	[]	[139884991]
99_25672	chr7	140147399	140147799	+	778	35.0	[6.652468]	[108]	[5.5208254]	[108]	[140147577]	[140147577]
99_25714	chr7	155300798	155301198	+	819	35.0	[5.180429]	[163]	[]	[]	[155301039]	[]
99_25749	chr8	58658385	58658785	+	598	35.0	[6.641663]	[168]	[]	[]	[58658589]	[]
99_2581	chr12	122752552	122752952	+	1000	62.0	[7.303885]	[220]	[6.7072678]	[220]	[122752803]	[122752803]
99_25816	chr9	127244607	127245007	+	791	35.0	[]	[]	[7.674597]	[166]	[]	[127244778]
99_25838	chr9	137149945	137150345	+	642	35.0	[4.9308968]	[204]	[6.4143014]	[204]	[137150172]	[137150172]
99_25860	chrX	131830424	131830824	+	570	35.0	[8.393434]	[111]	[7.0746374]	[111]	[131830634]	[131830634]
99_25868	chr1	1259023	1259423	+	742	34.0	[]	[]	[6.5328536]	[200]	[]	[1259254]
99_25883	chr1	6359569	6359969	+	682	34.0	[4.778447]	[110]	[]	[]	[6359769]	[]
99_25886	chr1	6634451	6634851	+	729	34.0	[7.88572]	[76]	[5.6884108]	[76]	[6634610]	[6634610]
99_25888	chr1	7827576	7827976	+	712	34.0	[7.98505]	[130]	[5.206837]	[130]	[7827792]	[7827792]
99_25893	chr1	9561475	9561875	+	682	34.0	[5.6541166]	[137]	[7.88572]	[137]	[9561664]	[9561664]
99_25975	chr1	27122419	27122819	+	702	34.0	[6.224505]	[92]	[]	[]	[27122572]	[]
99_2599	chr2	55268899	55269299	+	1000	62.0	[6.50215]	[78]	[8.589936]	[78]	[55269072]	[55269072]
99_26076	chr1	53014798	53015198	+	680	34.0	[]	[]	[5.3542013]	[181]	[]	[53015039]
99_2611	chr22	20211974	20212374	+	1000	62.0	[5.954486]	[101]	[5.954486]	[101]	[20212148]	[20212148]
99_26152	chr1	153538076	153538476	+	697	34.0	[6.0306706]	[128]	[5.9436717]	[128]	[153538267]	[153538267]
99_26167	chr1	164787289	164787689	+	750	34.0	[6.3137712]	[139]	[5.0314274]	[139]	[164787440]	[164787440]
99_26175	chr1	168466299	168466699	+	741	34.0	[]	[]	[4.872421]	[107]	[]	[168466491]
99_26220	chr1	201599007	201599407	+	752	34.0	[17.35372]	[194]	[17.35372]	[194]	[201599202]	[201599202]
99_26222	chr1	201947541	201947941	+	733	34.0	[9.348567]	[124]	[11.060286]	[124]	[201947721]	[201947721]
99_26232	chr1	203307178	203307578	+	652	34.0	[6.257601]	[185]	[5.233354]	[185]	[203307413]	[203307413]
99_2626	chr22	21703686	21704086	+	1000	62.0	[5.721909]	[190]	[7.7851896]	[190]	[21703896]	[21703896]
99_26293	chr1	231192708	231193108	+	671	34.0	[4.9308968]	[169]	[6.3815637]	[169]	[231192906]	[231192906]
99_26314	chr1	246181226	246181626	+	724	34.0	[7.7284265]	[89]	[7.7284265]	[89]	[246181410]	[246181410]
99_26316	chr1	246199417	246199817	+	733	34.0	[7.564835]	[145]	[]	[]	[246199651]	[]
99_26410	chr10	100529579	100529979	+	760	34.0	[4.8798065]	[165]	[]	[]	[100529787]	[]
99_26496	chr11	77198482	77198882	+	758	34.0	[5.4843426]	[206]	[6.0839815]	[206]	[77198728]	[77198728]
99_26546	chr12	53297728	53298128	+	703	34.0	[7.791216]	[99]	[6.6241918]	[99]	[53297881]	[53297881]
99_26595	chr12	122082184	122082584	+	693	34.0	[]	[]	[5.106303]	[78]	[]	[122082344]
99_26602	chr12	133130532	133130932	+	718	34.0	[]	[]	[4.8323154]	[122]	[]	[133130707]
99_2665	chr3	142578407	142578807	+	1000	62.0	[6.299832]	[73]	[5.268492]	[73]	[142578580]	[142578580]
99_2670	chr5	62305681	62306081	+	1000	62.0	[7.3718405]	[95]	[5.760652]	[95]	[62305869]	[62305869]
99_26713	chr15	69414655	69415055	+	683	34.0	[]	[]	[5.5981226]	[167]	[]	[69414879]
99_26741	chr16	1494053	1494453	+	686	34.0	[5.2761946]	[113]	[]	[]	[1494252]	[]
99_26745	chr16	2460802	2461202	+	656	34.0	[7.355334]	[152]	[5.2967796]	[152]	[2461022]	[2461022]
99_26818	chr16	87324837	87325237	+	541	34.0	[4.8142886]	[143]	[]	[]	[87325048]	[]
99_26832	chr17	14069334	14069734	+	655	34.0	[5.721909]	[161]	[7.7851896]	[161]	[14069549]	[14069549]
99_2685	chr6	34392810	34393210	+	1000	62.0	[6.1070476]	[136]	[4.9119596]	[136]	[34392987]	[34392987]
99_26859	chr17	42674165	42674565	+	676	34.0	[6.1819606]	[96]	[5.414555]	[96]	[42674349]	[42674349]
99_26898	chr17	63881962	63882362	+	638	34.0	[6.6088166]	[61]	[9.830373]	[61]	[63882119]	[63882119]
99_2695	chr7	76359397	76359797	+	1000	62.0	[5.427188]	[97]	[4.840246]	[97]	[76359570]	[76359570]
99_2697	chr7	105014249	105014649	+	1000	62.0	[]	[]	[5.4749207]	[117]	[]	[105014451]
99_27030	chr19	45494140	45494540	+	552	34.0	[7.303885]	[126]	[6.7072678]	[126]	[45494302]	[45494302]
99_27043	chr19	48512482	48512882	+	721	34.0	[6.4143014]	[186]	[4.9651914]	[186]	[48512684]	[48512684]
99_27094	chr2	61541325	61541725	+	615	34.0	[6.413446]	[145]	[6.355444]	[145]	[61541549]	[61541549]
99_271	chr22	20020541	20020941	+	1000	109.0	[6.413446]	[198]	[6.216803]	[198]	[20020783]	[20020783]
99_27105	chr2	69643711	69644111	+	610	34.0	[6.445661]	[182]	[]	[]	[69643961]	[]
99_27171	chr2	174634493	174634893	+	688	34.0	[]	[]	[5.215811, 5.8035364]	[137, 220]	[]	[174634657, 174634740]
99_27239	chr21	29661702	29662102	+	591	34.0	[5.93444]	[153]	[5.662076]	[153]	[29661903]	[29661903]
99_27246	chr21	35046754	35047154	+	728	34.0	[]	[]	[5.9712152]	[156]	[]	[35046945]
99_27287	chr22	20213114	20213514	+	765	34.0	[5.6884108]	[139]	[7.88572]	[139]	[20213343]	[20213343]
99_274	chr11	35662987	35663387	+	1000	108.0	[]	[]	[4.8104844]	[87]	[]	[35663157]
99_2740	chr1	62436733	62437133	+	1000	61.0	[5.4837475]	[93]	[6.080365]	[93]	[62436919]	[62436919]
99_27403	chr3	171646761	171647161	+	695	34.0	[6.216803]	[153]	[6.1681943]	[153]	[171646955]	[171646955]
99_27493	chr5	39109524	39109924	+	699	34.0	[10.012176]	[166]	[9.796326]	[166]	[39109691]	[39109691]
99_27511	chr5	95771907	95772307	+	718	34.0	[]	[]	[6.128274]	[67]	[]	[95772074]
99_27528	chr5	134439261	134439661	+	710	34.0	[4.837593]	[169]	[7.7311254]	[169]	[134439474]	[134439474]
99_2754	chr1	205775287	205775687	+	1000	61.0	[]	[]	[5.6781764]	[108]	[]	[205775456]
99_27549	chr5	154647199	154647599	+	614	34.0	[11.587584]	[149]	[10.497101]	[149]	[154647366]	[154647366]
99_27591	chr6	6962831	6963231	+	671	34.0	[4.9018226]	[219]	[]	[]	[6963055]	[]
99_27616	chr6	13472849	13473249	+	752	34.0	[]	[]	[6.375795]	[79]	[]	[13473010]
99_27627	chr6	15307743	15308143	+	788	34.0	[6.5026107]	[101]	[9.515881]	[101]	[15307938]	[15307938]
99_27659	chr6	26193559	26193959	+	693	34.0	[]	[]	[5.3089323]	[113]	[]	[26193731]
99_27680	chr6	28825283	28825683	+	735	34.0	[11.235696]	[169]	[11.019846]	[169]	[28825519]	[28825519]
99_27725	chr6	36127603	36128003	+	644	34.0	[]	[]	[7.04495]	[183]	[]	[36127847]
99_27765	chr6	44061984	44062384	+	616	34.0	[4.964579]	[95]	[]	[]	[44062139]	[]
99_27768	chr6	44272985	44273385	+	692	34.0	[5.3923516]	[145]	[]	[]	[44273175]	[]
99_2784	chr16	29790068	29790468	+	1000	61.0	[5.224309]	[128]	[]	[]	[29790286]	[]
99_27846	chr6	157898739	157899139	+	688	34.0	[]	[]	[5.1003165]	[109]	[]	[157898931]
99_27857	chr6	161133462	161133862	+	738	34.0	[]	[]	[5.026335]	[151]	[]	[161133679]
99_27865	chr6	163561824	163562224	+	711	34.0	[7.172001]	[161]	[7.62565]	[161]	[163562065]	[163562065]
99_27867	chr6	170393854	170394254	+	696	34.0	[]	[]	[5.317426]	[104]	[]	[170394038]
99_27901	chr7	30902127	30902527	+	730	34.0	[8.772688]	[203]	[5.1029453]	[203]	[30902367]	[30902367]
99_27908	chr7	55255861	55256261	+	746	34.0	[5.4686193]	[145]	[7.0990143]	[145]	[55256080]	[55256080]
99_27913	chr7	66432209	66432609	+	622	34.0	[6.355444]	[187]	[6.413446]	[187]	[66432420]	[66432420]
99_2792	chr19	1276111	1276511	+	1000	61.0	[5.2537107]	[156]	[]	[]	[1276295]	[]
99_27939	chr7	76074618	76075018	+	679	34.0	[]	[]	[4.9917645]	[141]	[]	[76074835]
99_27948	chr7	86929244	86929644	+	678	34.0	[]	[]	[5.730965]	[67]	[]	[86929405]
99_2796	chr19	36489136	36489536	+	1000	61.0	[8.425585]	[165]	[8.425585]	[165]	[36489353]	[36489353]
99_27966	chr7	99695545	99695945	+	722	34.0	[10.793465]	[188]	[8.643185]	[188]	[99695741]	[99695741]
99_27968	chr7	100057683	100058083	+	623	34.0	[]	[]	[5.441064]	[103]	[]	[100057844]
99_28005	chr7	106611277	106611677	+	754	34.0	[5.3923516]	[128]	[]	[]	[106611449]	[]
99_28045	chr7	116592311	116592711	+	730	34.0	[6.985234]	[217]	[6.328761]	[217]	[116592557]	[116592557]
99_28061	chr7	127770921	127771321	+	754	34.0	[]	[]	[4.778447]	[161]	[]	[127771139]
99_28118	chr7	135782640	135783040	+	744	34.0	[6.432653]	[190]	[6.197596]	[190]	[135782874]	[135782874]
99_2825	chr22	19183394	19183794	+	1000	61.0	[7.199629]	[112]	[]	[]	[19183579]	[]
99_28256	chr8	102649798	102650198	+	768	34.0	[6.2572427]	[131]	[]	[]	[102649977]	[]
99_28261	chr8	125540936	125541336	+	658	34.0	[5.4686193]	[106]	[7.0990143, 6.128274]	[106, 138]	[125541088]	[125541088, 125541120]
99_28286	chr9	41654280	41654680	+	743	34.0	[]	[]	[4.999786]	[144]	[]	[41654517]
99_28294	chr9	97986491	97986891	+	708	34.0	[]	[]	[5.917151]	[126]	[]	[97986700]
99_28309	chr9	120903997	120904397	+	729	34.0	[4.942262]	[187]	[6.8097057]	[192]	[120904194]	[120904199]
99_2833	chr22	20938241	20938641	+	1000	61.0	[]	[]	[6.375795]	[170]	[]	[20938454]
99_28375	chrX	151082414	151082814	+	692	34.0	[]	[]	[4.7653837]	[148]	[]	[151082628]
99_28381	chr1	1271110	1271510	+	652	33.0	[5.106303]	[96]	[]	[]	[1271267]	[]
99_28419	chr1	17308120	17308520	+	685	33.0	[5.374046]	[203]	[7.9399495]	[203]	[17308349]	[17308349]
99_28485	chr1	32224213	32224613	+	620	33.0	[5.9712152]	[156]	[]	[]	[32224435]	[]
99_2852	chr22	22750624	22751024	+	1000	61.0	[6.5026107]	[65]	[9.515881]	[65]	[22750777]	[22750777]
99_28582	chr1	109399238	109399638	+	624	33.0	[6.0034485, 4.986595]	[122, 145]	[5.0219765]	[145]	[109399410, 109399433]	[109399433]
99_28597	chr1	116558225	116558625	+	577	33.0	[4.764523]	[109]	[]	[]	[116558404]	[]
99_28670	chr1	172504599	172504999	+	670	33.0	[7.850007]	[163]	[6.1424026]	[163]	[172504819]	[172504819]
99_28682	chr1	182244438	182244838	+	688	33.0	[9.356904]	[179]	[8.856226]	[179]	[182244622]	[182244622]
99_28694	chr1	201042820	201043220	+	643	33.0	[6.493114]	[76]	[8.12722]	[76]	[201042990]	[201042990]
99_28715	chr1	205195586	205195986	+	617	33.0	[6.4578857]	[165]	[6.163102]	[165]	[205195799]	[205195799]
99_28726	chr1	206864956	206865356	+	628	33.0	[6.5469823]	[147]	[8.007066]	[147]	[206865165]	[206865165]
99_28729	chr1	207698775	207699175	+	665	33.0	[11.298452]	[194]	[9.938496]	[194]	[207698981]	[207698981]
99_28737	chr1	210556269	210556669	+	650	33.0	[5.8576007]	[108]	[]	[]	[210556473]	[]
99_28747	chr1	220118997	220119397	+	666	33.0	[6.2204676]	[209]	[6.3825455]	[209]	[220119244]	[220119244]
99_28767	chr1	228075377	228075777	+	671	33.0	[9.302839]	[111]	[7.939172]	[111]	[228075556]	[228075556]
99_28812	chr10	3755034	3755434	+	599	33.0	[7.929857, 9.550361]	[130, 167]	[6.6241918, 7.6916513]	[130, 167]	[3755195, 3755232]	[3755195, 3755232]
99_28887	chr10	79072172	79072572	+	699	33.0	[]	[]	[4.9043765]	[178]	[]	[79072352]
99_2891	chr6	39229133	39229533	+	1000	61.0	[4.911971]	[141]	[]	[]	[39229320]	[]
99_28923	chr11	12853584	12853984	+	631	33.0	[9.938496]	[121]	[11.298452]	[121]	[12853781]	[12853781]
