#PeakID(python identify_motif.py ./ENCODE_processed_files/SREBF2_idr.fa SREBF2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
99_25023	chr3	60260576	60260976	+	587	35.0	[13.96803]	[98]	[12.337635]	[98]	[60260758]	[60260758]
99_25029	chr3	129016991	129017391	+	730	35.0	[5.215811]	[147]	[]	[]	[129017157]	[]
99_25048	chr3	170766276	170766676	+	804	35.0	[6.522595]	[75]	[5.5678797]	[75]	[170766433]	[170766433]
99_25058	chr3	185756474	185756874	+	653	35.0	[6.7822456]	[78]	[8.685825]	[78]	[185756644]	[185756644]
99_25067	chr3	193851426	193851826	+	783	35.0	[]	[]	[4.8692756]	[116]	[]	[193851618]
99_25080	chr3	196522811	196523211	+	796	35.0	[5.115098]	[184]	[5.830057]	[184]	[196523061]	[196523061]
99_25082	chr3	197948245	197948645	+	644	35.0	[6.0037622]	[179]	[7.850007]	[179]	[197948485]	[197948485]
99_25085	chr4	702568	702968	+	630	35.0	[7.191927]	[117]	[6.13548]	[117]	[702739]	[702739]
99_25099	chr4	38461534	38461934	+	700	35.0	[10.27358]	[128]	[9.16307]	[128]	[38461740]	[38461740]
99_25116	chr4	81153845	81154245	+	777	35.0	[7.2648687]	[162]	[5.4987063]	[162]	[81154079]	[81154079]
99_2512	chr6	33840377	33840777	+	1000	63.0	[14.372988]	[204]	[12.241914]	[204]	[33840601]	[33840601]
99_25138	chr5	613008	613408	+	785	35.0	[]	[]	[8.043841]	[144]	[]	[613241]
99_25172	chr5	109570551	109570951	+	732	35.0	[5.9132137]	[235]	[6.329314]	[235]	[109570795]	[109570795]
99_25173	chr5	112586046	112586446	+	715	35.0	[]	[]	[6.1910067]	[113]	[]	[112586232]
99_25175	chr5	119451937	119452337	+	698	35.0	[6.0306706]	[122]	[5.9436717]	[122]	[119452090]	[119452090]
99_2518	chr7	65558585	65558985	+	1000	63.0	[6.671065]	[74]	[]	[]	[65558755]	[]
99_25186	chr5	135457883	135458283	+	789	35.0	[]	[]	[5.062416]	[198]	[]	[135458085]
99_25187	chr5	138133240	138133640	+	779	35.0	[7.401771]	[155]	[8.216677]	[155]	[138133471]	[138133471]
99_25197	chr5	146180934	146181334	+	680	35.0	[6.174386]	[191]	[6.589189]	[191]	[146181131]	[146181131]
99_25202	chr5	149942871	149943271	+	663	35.0	[]	[]	[4.8152113]	[107]	[]	[149943065]
99_25206	chr5	154860170	154860570	+	813	35.0	[7.691886]	[216]	[7.0714707]	[216]	[154860403]	[154860403]
99_25207	chr5	171386211	171386611	+	811	35.0	[6.445661]	[95]	[]	[]	[171386390]	[]
99_25219	chr5	180562364	180562764	+	571	35.0	[6.174386, 5.374046]	[93, 101]	[6.589189, 7.9399495]	[93, 101]	[180562518, 180562526]	[180562518, 180562526]
99_25220	chr5	180811442	180811842	+	755	35.0	[5.8576007]	[154]	[]	[]	[180811633]	[]
99_25251	chr6	13673669	13674069	+	643	35.0	[7.0714707]	[113]	[7.691886]	[113]	[13673860]	[13673860]
99_25256	chr6	14781636	14782036	+	798	35.0	[]	[]	[4.999786]	[195]	[]	[14781870]
99_25275	chr6	20535794	20536194	+	778	35.0	[7.691886]	[167]	[7.0714707]	[167]	[20536028]	[20536028]
99_25284	chr6	27172486	27172886	+	781	35.0	[10.27358]	[82]	[9.16307]	[82]	[27172656]	[27172656]
99_25291	chr6	28211105	28211505	+	743	35.0	[5.830057]	[137]	[5.115098]	[137]	[28211278]	[28211278]
99_25294	chr6	28475617	28476017	+	773	35.0	[7.691886]	[186]	[7.0714707]	[186]	[28475852]	[28475852]
99_25298	chr6	28749060	28749460	+	773	35.0	[5.830057, 7.524402]	[139, 179]	[5.115098]	[139]	[28749269, 28749309]	[28749269]
99_25318	chr6	33490653	33491053	+	686	35.0	[6.477231]	[79]	[5.602598]	[79]	[33490822]	[33490822]
99_25331	chr6	35307066	35307466	+	761	35.0	[12.417855]	[203]	[11.6023655]	[203]	[35307311]	[35307311]
99_25334	chr6	36026077	36026477	+	754	35.0	[]	[]	[6.2572427]	[186]	[]	[36026273]
99_25336	chr6	36462280	36462680	+	710	35.0	[7.0714707]	[147]	[7.691886]	[147]	[36462475]	[36462475]
99_25344	chr6	37111946	37112346	+	743	35.0	[]	[]	[5.327769]	[130]	[]	[37112124]
99_25353	chr6	37434630	37435030	+	763	35.0	[9.16307]	[131]	[10.27358]	[131]	[37434843]	[37434843]
99_25380	chr6	44390294	44390694	+	733	35.0	[]	[]	[4.942262]	[181]	[]	[44390522]
99_25399	chr6	110181592	110181992	+	708	35.0	[5.062416]	[212]	[]	[]	[110181838]	[]
99_2540	chr9	130776184	130776584	+	1000	63.0	[14.161864]	[133]	[10.92028, 5.833019]	[133, 143]	[130776373]	[130776373, 130776383]
99_25401	chr6	129688419	129688819	+	789	35.0	[10.27358]	[133]	[9.16307]	[133]	[129688570]	[129688570]
99_2541	chr9	130804198	130804598	+	1000	63.0	[10.27358]	[117]	[9.16307]	[117]	[130804364]	[130804364]
99_25431	chr6	157252956	157253356	+	801	35.0	[6.413446]	[79]	[6.355444]	[79]	[157253116]	[157253116]
99_25441	chr6	158562777	158563177	+	634	35.0	[5.917151]	[160]	[]	[]	[158563027]	[]
99_25455	chr7	975747	976147	+	787	35.0	[6.5715]	[128]	[7.1114125]	[128]	[975970]	[975970]
99_25471	chr7	30412996	30413396	+	826	35.0	[7.198275]	[62]	[4.8922]	[62]	[30413150]	[30413150]
99_25474	chr7	32906269	32906669	+	666	35.0	[7.0714707]	[176]	[7.691886]	[176]	[32906474]	[32906474]
99_25480	chr7	44960007	44960407	+	769	35.0	[6.3482513]	[141]	[6.2204676]	[141]	[44960180]	[44960180]
99_25491	chr7	73523316	73523716	+	726	35.0	[9.16307]	[111]	[10.27358]	[111]	[73523498]	[73523498]
99_25497	chr7	75874752	75875152	+	786	35.0	[7.0714707]	[122]	[7.691886]	[122]	[75874912]	[75874912]
99_2551	chr9	131213813	131214213	+	1000	63.0	[5.180429]	[111]	[]	[]	[131213993]	[]
99_25510	chr7	98359277	98359677	+	790	35.0	[6.589189]	[148]	[6.174386]	[148]	[98359502]	[98359502]
99_25524	chr7	102463796	102464196	+	722	35.0	[5.777381]	[195]	[5.2574964]	[195]	[102464001]	[102464001]
99_25525	chr7	102953827	102954227	+	797	35.0	[]	[]	[5.7224417]	[191]	[]	[102954022]
99_25527	chr7	103997593	103997993	+	753	35.0	[7.774447]	[164]	[7.3176394]	[164]	[103997811]	[103997811]
99_25534	chr7	105346176	105346576	+	806	35.0	[5.062416]	[69]	[]	[]	[105346334]	[]
99_25542	chr7	106354884	106355284	+	821	35.0	[7.8759885]	[208]	[6.7443457]	[208]	[106355125]	[106355125]
99_25550	chr7	106757699	106758099	+	739	35.0	[5.8035364]	[138]	[]	[]	[106757851]	[]
99_25567	chr7	107558177	107558577	+	758	35.0	[10.27358, 6.308777]	[157, 167]	[9.16307, 10.933234]	[157, 167]	[107558375, 107558385]	[107558375, 107558385]
99_25584	chr7	116490892	116491292	+	687	35.0	[5.4686193]	[98]	[7.0990143]	[98]	[116491069]	[116491069]
99_25604	chr7	128346911	128347311	+	779	35.0	[10.27358]	[71]	[9.16307]	[71]	[128347077]	[128347077]
99_25619	chr7	129883415	129883815	+	649	35.0	[7.0714707]	[123]	[7.691886]	[123]	[129883619]	[129883619]
99_25624	chr7	130959596	130959996	+	779	35.0	[10.27358]	[146]	[9.16307]	[146]	[130959751]	[130959751]
99_25631	chr7	133283046	133283446	+	638	35.0	[5.335151]	[88]	[5.173364]	[88]	[133283199]	[133283199]
99_25646	chr7	135901308	135901708	+	748	35.0	[8.546056]	[211]	[9.116653]	[211]	[135901546]	[135901546]
99_25649	chr7	136057482	136057882	+	781	35.0	[10.866451]	[191]	[10.800216]	[191]	[136057727]	[136057727]
99_25667	chr7	139977839	139978239	+	806	35.0	[]	[]	[5.3089323]	[94]	[]	[139978014]
99_25677	chr7	140390628	140391028	+	611	35.0	[6.4954095]	[149]	[5.1162457]	[149]	[140390822]	[140390822]
99_25686	chr7	148865300	148865700	+	755	35.0	[7.885485]	[120]	[8.133006]	[120]	[148865454]	[148865454]
99_25699	chr7	151312394	151312794	+	829	35.0	[5.908041]	[139]	[8.009712]	[139]	[151312598]	[151312598]
99_25707	chr7	152553349	152553749	+	809	35.0	[5.4623265]	[162]	[]	[]	[152553557]	[]
99_25708	chr7	152563313	152563713	+	733	35.0	[7.691886]	[174]	[7.0714707]	[174]	[152563494]	[152563494]
99_25719	chr7	157126877	157127277	+	789	35.0	[4.9018226]	[179]	[4.9018226]	[179]	[157127119]	[157127119]
99_25724	chr7	158808112	158808512	+	557	35.0	[]	[]	[7.8279915]	[69]	[]	[158808267]
99_25725	chr7	159166081	159166481	+	630	35.0	[]	[]	[4.9491253, 4.8104844]	[134, 148]	[]	[159166272, 159166286]
99_25728	chr8	9172845	9173245	+	778	35.0	[6.4578857]	[169]	[6.163102]	[169]	[9173074]	[9173074]
99_25740	chr8	29248364	29248764	+	794	35.0	[7.437353]	[166]	[8.632918]	[166]	[29248569]	[29248569]
99_25746	chr8	42217340	42217740	+	778	35.0	[11.114115]	[149]	[12.74451]	[149]	[42217508]	[42217508]
99_25748	chr8	42790540	42790940	+	698	35.0	[5.115098]	[98]	[5.830057]	[98]	[42790730]	[42790730]
99_25754	chr8	67257124	67257524	+	580	35.0	[7.9300528]	[107]	[7.6613994]	[107]	[67257311]	[67257311]
99_25757	chr8	85839558	85839958	+	729	35.0	[9.116653]	[88]	[8.546056]	[88]	[85839722]	[85839722]
99_25784	chr9	5886174	5886574	+	762	35.0	[5.0598764]	[184]	[5.796432]	[184]	[5886416]	[5886416]
99_25787	chr9	37769636	37770036	+	707	35.0	[7.691886]	[170]	[7.0714707]	[170]	[37769834]	[37769834]
99_25810	chr9	120836318	120836718	+	684	35.0	[5.115098]	[120]	[5.830057]	[120]	[120836493]	[120836493]
99_25823	chr9	128320329	128320729	+	813	35.0	[9.16307]	[224]	[10.27358]	[224]	[128320563]	[128320563]
99_25824	chr9	128419849	128420249	+	785	35.0	[9.16307]	[241]	[10.27358]	[241]	[128420099]	[128420099]
99_25825	chr9	129495253	129495653	+	762	35.0	[]	[]	[5.207615]	[64]	[]	[129495407]
99_25826	chr9	129587652	129588052	+	810	35.0	[5.730965]	[186]	[]	[]	[129587885]	[]
99_25834	chr9	133271221	133271621	+	615	35.0	[7.0714707]	[168]	[7.691886]	[168]	[133271405]	[133271405]
99_2584	chr15	45200188	45200588	+	1000	62.0	[4.9095244]	[168]	[]	[]	[45200412]	[]
99_25885	chr1	6552427	6552827	+	681	34.0	[9.16307]	[99]	[10.27358]	[99]	[6552596]	[6552596]
99_25905	chr1	12465722	12466122	+	682	34.0	[6.174386]	[128]	[6.589189]	[128]	[12465914]	[12465914]
99_25921	chr1	15892723	15893123	+	632	34.0	[10.27358]	[112]	[9.16307]	[112]	[15892876]	[15892876]
99_25922	chr1	15901916	15902316	+	716	34.0	[7.691886]	[170]	[7.0714707]	[170]	[15902160]	[15902160]
99_25944	chr1	21660673	21661073	+	730	34.0	[]	[]	[6.2508497]	[198]	[]	[21660888]
99_25950	chr1	23337262	23337662	+	700	34.0	[5.374046]	[113]	[7.9399495]	[113]	[23337443]	[23337443]
99_25954	chr1	24551931	24552331	+	608	34.0	[5.5897145]	[154]	[]	[]	[24552158]	[]
99_25963	chr1	26006715	26007115	+	718	34.0	[7.8158784]	[137]	[7.325395]	[137]	[26006935]	[26006935]
99_25965	chr1	26247456	26247856	+	666	34.0	[6.13548]	[235]	[7.330568]	[235]	[26247697]	[26247697]
99_25967	chr1	26482368	26482768	+	705	34.0	[9.16307]	[116]	[10.27358]	[116]	[26482561]	[26482561]
99_25973	chr1	26977894	26978294	+	713	34.0	[6.0037622, 9.16307]	[116, 124]	[7.850007, 10.27358]	[116, 124]	[26978088, 26978096]	[26978088, 26978096]
99_25985	chr1	27861445	27861845	+	582	34.0	[6.6158714]	[156]	[5.602598]	[156]	[27861648]	[27861648]
99_25986	chr1	28111600	28112000	+	718	34.0	[7.0714707]	[155]	[7.691886]	[155]	[28111809]	[28111809]
99_26000	chr1	29025696	29026096	+	735	34.0	[]	[]	[5.146488]	[126]	[]	[29025899]
99_26003	chr1	30799260	30799660	+	684	34.0	[]	[]	[8.043841]	[222]	[]	[30799484]
99_26004	chr1	31068335	31068735	+	614	34.0	[4.780242]	[135]	[6.626487]	[135]	[31068567]	[31068567]
99_26008	chr1	32115788	32116188	+	691	34.0	[9.16307]	[98]	[10.27358]	[98]	[32115975]	[32115975]
99_26021	chr1	37975181	37975581	+	675	34.0	[5.830057]	[180]	[5.115098]	[180]	[37975428]	[37975428]
99_26045	chr1	44715747	44716147	+	589	34.0	[4.9018226]	[103]	[4.9018226]	[103]	[44715910]	[44715910]
99_26049	chr1	45206800	45207200	+	682	34.0	[4.7920666]	[163]	[]	[]	[45206997]	[]
99_26067	chr1	51261884	51262284	+	586	34.0	[9.16307]	[118]	[10.27358]	[118]	[51262086]	[51262086]
99_26069	chr1	51539606	51540006	+	719	34.0	[5.10322]	[179]	[]	[]	[51539810]	[]
99_26074	chr1	52206417	52206817	+	690	34.0	[]	[]	[7.4587026]	[101]	[]	[52206572]
99_26081	chr1	54381536	54381936	+	582	34.0	[5.4686193]	[128]	[7.0990143]	[128]	[54381717]	[54381717]
99_26084	chr1	54479542	54479942	+	695	34.0	[]	[]	[5.2472296]	[180]	[]	[54479768]
99_26088	chr1	58974687	58975087	+	670	34.0	[5.367403]	[182]	[7.253585]	[182]	[58974873]	[58974873]
99_26110	chr1	100340453	100340853	+	659	34.0	[7.966632]	[121]	[4.8022575]	[121]	[100340671]	[100340671]
99_26141	chr1	119367347	119367747	+	552	34.0	[5.9436717]	[109]	[6.0306706, 5.300137]	[109, 128]	[119367541]	[119367541, 119367560]
99_26149	chr1	150925548	150925948	+	721	34.0	[7.9399495, 6.589189]	[142, 150]	[5.374046, 6.174386]	[142, 150]	[150925754, 150925762]	[150925754, 150925762]
99_26153	chr1	153657746	153658146	+	603	34.0	[10.27358]	[65]	[9.16307]	[65]	[153657909]	[153657909]
99_26172	chr1	167927916	167928316	+	739	34.0	[6.174386]	[116]	[6.589189]	[116]	[167928126]	[167928126]
99_26180	chr1	173872087	173872487	+	735	34.0	[7.9399495, 6.783023]	[190, 198]	[5.374046, 4.757032]	[190, 198]	[173872296, 173872304]	[173872296, 173872304]
99_26189	chr1	179053129	179053529	+	692	34.0	[7.0714707]	[154]	[7.691886]	[154]	[179053348]	[179053348]
99_26192	chr1	179819349	179819749	+	725	34.0	[7.0714707]	[122]	[7.691886]	[122]	[179819556]	[179819556]
99_26208	chr1	193067967	193068367	+	740	34.0	[4.909386]	[66]	[5.2378263, 5.5897145]	[66, 114]	[193068128]	[193068128, 193068176]
99_26237	chr1	204626161	204626561	+	742	34.0	[7.0990143]	[163]	[5.4686193]	[163]	[204626360]	[204626360]
99_26253	chr1	211548136	211548536	+	698	34.0	[]	[]	[4.7920666]	[160]	[]	[211548375]
99_26272	chr1	224081233	224081633	+	626	34.0	[4.8104844]	[127]	[]	[]	[224081406]	[]
99_26283	chr1	227310922	227311322	+	664	34.0	[7.0714707]	[195]	[7.691886]	[195]	[227311131]	[227311131]
99_26294	chr1	231193852	231194252	+	605	34.0	[9.116653]	[84]	[8.546056]	[84]	[231194005]	[231194005]
99_2630	chr22	21782775	21783175	+	1000	62.0	[]	[]	[4.778447]	[146]	[]	[21782970]
99_26301	chr1	234844468	234844868	+	631	34.0	[]	[]	[5.1003165]	[182]	[]	[234844694]
99_26318	chr1	246561412	246561812	+	725	34.0	[5.115098]	[114]	[5.830057]	[114]	[246561564]	[246561564]
99_26323	chr10	11881494	11881894	+	551	34.0	[6.2204676]	[143]	[6.3482513]	[143]	[11881724]	[11881724]
99_26324	chr10	17386603	17387003	+	712	34.0	[4.840246]	[197]	[5.427188]	[197]	[17386818]	[17386818]
99_26339	chr10	45405679	45406079	+	675	34.0	[6.7822456]	[130]	[8.685825]	[130]	[45405907]	[45405907]
99_26395	chr10	75230604	75231004	+	719	34.0	[7.7284265]	[72]	[7.7284265]	[72]	[75230775]	[75230775]
99_26396	chr10	77939662	77940062	+	574	34.0	[6.244045]	[123]	[8.123887]	[123]	[77939821]	[77939821]
99_26402	chr10	80202573	80202973	+	612	34.0	[10.27358]	[153]	[9.16307]	[153]	[80202823]	[80202823]
99_26431	chr11	12199705	12200105	+	612	34.0	[8.856226]	[105]	[9.356904]	[105]	[12199895]	[12199895]
99_26434	chr11	14894904	14895304	+	707	34.0	[7.172001]	[126]	[7.591356]	[126]	[14895102]	[14895102]
99_26446	chr11	47454209	47454609	+	665	34.0	[4.75084]	[136]	[6.410637]	[136]	[47454360]	[47454360]
99_26453	chr11	57402776	57403176	+	657	34.0	[7.2648687]	[201]	[5.4987063]	[201]	[57403019]	[57403019]
99_26456	chr11	59960001	59960401	+	702	34.0	[10.27358]	[176]	[9.16307]	[176]	[59960190]	[59960190]
99_26457	chr11	60837162	60837562	+	737	34.0	[6.432653]	[141]	[6.197596]	[141]	[60837335]	[60837335]
99_26463	chr11	63934118	63934518	+	636	34.0	[11.807484]	[132]	[11.1318035]	[132]	[63934323]	[63934323]
99_26469	chr11	65179461	65179861	+	731	34.0	[7.0714707]	[97]	[7.691886]	[97]	[65179615]	[65179615]
99_2650	chr22	22805032	22805432	+	1000	62.0	[7.691886]	[75]	[7.0714707]	[75]	[22805195]	[22805195]
99_26503	chr11	85649010	85649410	+	667	34.0	[9.16307]	[142]	[10.27358]	[142]	[85649166]	[85649166]
99_26508	chr11	95107657	95108057	+	736	34.0	[7.9399495, 6.589189]	[185, 193]	[5.374046, 6.174386]	[185, 193]	[95107890, 95107898]	[95107890, 95107898]
99_26532	chr12	47812694	47813094	+	609	34.0	[7.5279307]	[94]	[6.0044026]	[94]	[47812867]	[47812867]
99_26537	chr12	49268940	49269340	+	617	34.0	[5.115098]	[169]	[5.830057]	[169]	[49269156]	[49269156]
99_26554	chr12	56696231	56696631	+	729	34.0	[5.115098]	[190]	[5.830057]	[190]	[56696471]	[56696471]
99_26564	chr12	70658922	70659322	+	775	34.0	[7.691886]	[118]	[7.0714707]	[118]	[70659134]	[70659134]
99_26584	chr12	110052801	110053201	+	617	34.0	[5.374046]	[174]	[7.9399495]	[174]	[110052988]	[110052988]
99_26587	chr12	111766228	111766628	+	718	34.0	[7.98505]	[100]	[5.206837]	[100]	[111766416]	[111766416]
99_26591	chr12	121682413	121682813	+	673	34.0	[7.0714707]	[136]	[7.691886]	[136]	[121682597]	[121682597]
99_26600	chr12	124992947	124993347	+	750	34.0	[7.3176394]	[89]	[7.774447]	[89]	[124993131]	[124993131]
99_26611	chr13	80703774	80704174	+	707	34.0	[5.014568]	[125]	[5.9305873, 6.4514346]	[125, 163]	[80703967]	[80703967, 80704005]
99_26623	chr13	90163863	90164263	+	731	34.0	[6.174386]	[209]	[6.589189]	[209]	[90164084]	[90164084]
99_26625	chr13	90205720	90206120	+	711	34.0	[5.441064, 8.615629]	[169, 191]	[]	[]	[90205909, 90205931]	[]
99_26649	chr13	91608255	91608655	+	591	34.0	[5.7983303]	[156]	[4.7514, 4.8685822]	[156, 174]	[91608441]	[91608441, 91608459]
99_26651	chr13	91643518	91643918	+	697	34.0	[5.916586]	[216]	[5.144649]	[216]	[91643750]	[91643750]
99_26652	chr13	91730328	91730728	+	676	34.0	[]	[]	[4.942262]	[132]	[]	[91730523]
99_26655	chr13	92410938	92411338	+	738	34.0	[7.0714707]	[236]	[7.691886]	[236]	[92411182]	[92411182]
99_26663	chr14	21308439	21308839	+	720	34.0	[5.415371]	[77]	[]	[]	[21308605]	[]
99_2668	chr5	21479177	21479577	+	1000	62.0	[7.9399495, 6.589189]	[90, 98]	[5.374046, 6.174386]	[90, 98]	[21479340, 21479348]	[21479340, 21479348]
99_26703	chr15	63835720	63836120	+	737	34.0	[5.51405]	[116]	[]	[]	[63835885]	[]
99_26707	chr15	65550572	65550972	+	680	34.0	[5.1162457]	[140]	[6.4954095]	[140]	[65550753]	[65550753]
99_26708	chr15	66385472	66385872	+	639	34.0	[6.589189]	[183]	[6.174386]	[183]	[66385718]	[66385718]
99_2671	chr5	66144225	66144625	+	1000	62.0	[6.780116]	[154]	[7.614812]	[154]	[66144438]	[66144438]
99_26711	chr15	67841171	67841571	+	777	34.0	[9.619249]	[217]	[5.2871833]	[217]	[67841393]	[67841393]
99_26715	chr15	74398754	74399154	+	603	34.0	[6.813235]	[212]	[5.4715204]	[212]	[74398972]	[74398972]
99_26730	chr15	89069973	89070373	+	568	34.0	[5.144649]	[197]	[5.916586]	[197]	[89070196]	[89070196]
99_26743	chr16	2210959	2211359	+	758	34.0	[]	[]	[7.7985897]	[225]	[]	[2211192]
99_26747	chr16	2754346	2754746	+	746	34.0	[7.746115, 6.1157203]	[122, 130]	[6.7914, 8.421795]	[122, 130]	[2754513, 2754521]	[2754513, 2754521]
99_26761	chr16	15055431	15055831	+	652	34.0	[6.2572427]	[184]	[]	[]	[15055645]	[]
99_26762	chr16	15882069	15882469	+	634	34.0	[6.174386]	[181]	[6.589189]	[181]	[15882319]	[15882319]
99_26770	chr16	25553686	25554086	+	782	34.0	[]	[]	[6.128274]	[154]	[]	[25553919]
99_26776	chr16	31229816	31230216	+	715	34.0	[5.830057]	[109]	[5.115098]	[109]	[31230000]	[31230000]
99_26793	chr16	69311939	69312339	+	728	34.0	[4.942262]	[224]	[]	[]	[69312165]	[]
99_26817	chr16	85718604	85719004	+	625	34.0	[7.1959796, 17.35372]	[99, 129]	[7.903174, 17.35372]	[99, 129]	[85718759, 85718789]	[85718759, 85718789]
99_26840	chr17	28870293	28870693	+	629	34.0	[6.174386]	[139]	[6.589189]	[139]	[28870457]	[28870457]
99_26847	chr17	36533133	36533533	+	557	34.0	[7.401771]	[132]	[8.216677]	[132]	[36533324]	[36533324]
99_26849	chr17	38700545	38700945	+	684	34.0	[6.174386, 5.374046]	[108, 116]	[6.589189, 7.9399495]	[108, 116]	[38700705, 38700713]	[38700705, 38700713]
99_26866	chr17	46091853	46092253	+	625	34.0	[9.356904]	[144]	[8.856226]	[144]	[46092051]	[46092051]
99_26902	chr17	67783639	67784039	+	637	34.0	[6.13548, 5.115098]	[184, 224]	[7.330568, 5.830057]	[184, 224]	[67783833, 67783873]	[67783833, 67783873]
99_26927	chr18	825304	825704	+	574	34.0	[10.27358]	[122]	[9.16307]	[122]	[825505]	[825505]
99_26928	chr18	1209927	1210327	+	732	34.0	[9.416359]	[112]	[10.959755]	[112]	[1210088]	[1210088]
99_26938	chr18	3651654	3652054	+	767	34.0	[7.0714707]	[142]	[7.691886]	[142]	[3651883]	[3651883]
99_26940	chr18	8948802	8949202	+	715	34.0	[6.254947]	[160]	[7.5372915]	[160]	[8949012]	[8949012]
99_26949	chr18	22467824	22468224	+	591	34.0	[6.4514346]	[94]	[]	[]	[22468010]	[]
99_26955	chr19	664054	664454	+	638	34.0	[6.589189]	[134]	[6.174386]	[134]	[664274]	[664274]
99_26956	chr19	874522	874922	+	735	34.0	[5.4006715]	[204]	[6.5676956]	[204]	[874739]	[874739]
99_26962	chr19	1928989	1929389	+	620	34.0	[]	[]	[6.1278963]	[179]	[]	[1929235]
99_26975	chr19	8388784	8389184	+	700	34.0	[10.27358]	[130]	[9.16307]	[130]	[8388989]	[8388989]
99_26982	chr19	10756347	10756747	+	724	34.0	[4.9119596]	[105]	[5.2537107, 6.1070476]	[100, 105]	[10756543]	[10756538, 10756543]
99_27012	chr19	28552885	28553285	+	740	34.0	[11.914455]	[179]	[11.393749]	[179]	[28553119]	[28553119]
99_27032	chr19	45718018	45718418	+	728	34.0	[6.432653]	[73]	[6.197596]	[73]	[45718176]	[45718176]
99_27035	chr19	46415620	46416020	+	703	34.0	[10.27358]	[216]	[9.16307]	[216]	[46415860]	[46415860]
99_27060	chr2	678458	678858	+	659	34.0	[7.691886]	[176]	[7.0714707]	[176]	[678659]	[678659]
99_27061	chr2	9288167	9288567	+	700	34.0	[6.1959395]	[229]	[6.0561304]	[229]	[9288415]	[9288415]
99_27071	chr2	26066714	26067114	+	636	34.0	[5.115098]	[139]	[5.830057]	[139]	[26066879]	[26066879]
99_27083	chr2	39140775	39141175	+	633	34.0	[7.0714707]	[113]	[7.691886]	[113]	[39140926]	[39140926]
99_27122	chr2	105477160	105477560	+	750	34.0	[7.691886]	[140]	[7.0714707]	[140]	[105477369]	[105477369]
99_27127	chr2	112793272	112793672	+	604	34.0	[6.7558374, 5.441064]	[97, 156]	[]	[]	[112793459, 112793518]	[]
99_27129	chr2	119050045	119050445	+	654	34.0	[6.7045374]	[119]	[9.425415]	[119]	[119050260]	[119050260]
99_27130	chr2	120289219	120289619	+	736	34.0	[]	[]	[5.219686]	[142]	[]	[120289460]
99_27135	chr2	130375442	130375842	+	693	34.0	[6.589189]	[120]	[6.174386]	[120]	[130375657]	[130375657]
99_27160	chr2	169908882	169909282	+	570	34.0	[7.9399495, 6.589189]	[87, 95]	[5.374046, 6.174386]	[87, 95]	[169909046, 169909054]	[169909046, 169909054]
99_27173	chr2	176934849	176935249	+	685	34.0	[4.8104844]	[150]	[]	[]	[176935060]	[]
99_27206	chr20	41524943	41525343	+	691	34.0	[]	[]	[4.999786]	[124]	[]	[41525156]
99_27213	chr20	47391148	47391548	+	710	34.0	[9.16307]	[102]	[10.27358]	[102]	[47391302]	[47391302]
99_27214	chr20	47391981	47392381	+	771	34.0	[]	[]	[5.5897145]	[181]	[]	[47392208]
99_27215	chr20	49766911	49767311	+	720	34.0	[]	[]	[5.8576007]	[226]	[]	[49767142]
99_27242	chr21	33902189	33902589	+	728	34.0	[5.760652]	[186]	[7.3718405]	[186]	[33902438]	[33902438]
99_27253	chr21	38120441	38120841	+	709	34.0	[7.0714707]	[136]	[7.691886]	[136]	[38120638]	[38120638]
99_27261	chr21	46253285	46253685	+	606	34.0	[8.632918]	[176]	[7.437353]	[176]	[46253536]	[46253536]
99_27262	chr22	16580011	16580411	+	772	34.0	[10.27358]	[131]	[9.16307]	[131]	[16580174]	[16580174]
99_27275	chr22	19309033	19309433	+	716	34.0	[7.0714707]	[124]	[7.691886]	[124]	[19309214]	[19309214]
99_27276	chr22	19328016	19328416	+	692	34.0	[5.115098]	[186]	[5.830057]	[186]	[19328241]	[19328241]
99_27279	chr22	19379688	19380088	+	569	34.0	[5.3089323]	[160]	[]	[]	[19379905]	[]
99_27283	chr22	19654299	19654699	+	658	34.0	[7.0714707]	[141]	[7.691886]	[141]	[19654483]	[19654483]
99_2729	chr1	21791709	21792109	+	1000	61.0	[4.778447]	[115]	[6.0034485]	[80]	[21791900]	[21791865]
99_27290	chr22	21084991	21085391	+	686	34.0	[7.9399495]	[172]	[5.374046]	[172]	[21085239]	[21085239]
99_27303	chr3	4421346	4421746	+	611	34.0	[7.691886]	[139]	[7.0714707]	[139]	[4421576]	[4421576]
99_27306	chr3	5005310	5005710	+	702	34.0	[14.161864]	[126]	[10.92028]	[126]	[5005529]	[5005529]
99_27312	chr3	9425056	9425456	+	664	34.0	[9.16307]	[145]	[10.27358]	[145]	[9425295]	[9425295]
99_27316	chr3	11269088	11269488	+	641	34.0	[10.27358]	[188]	[9.16307]	[188]	[11269321]	[11269321]
99_27317	chr3	11290742	11291142	+	682	34.0	[6.3238363]	[82]	[5.1328235]	[82]	[11290914]	[11290914]
99_27319	chr3	12835252	12835652	+	594	34.0	[8.393434]	[160]	[7.0746374]	[160]	[12835423]	[12835423]
