#PeakID(python identify_motif.py ./ENCODE_processed_files/MEF2A_idr.fa MEF2A --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
9_256	chr1	116415786	116416186	+	1000	203.0	[11.110511]	[89]	[]	[]	[116415966]	[]
9_2567	chr16	11682643	11683043	+	1000	55.0	[]	[]	[10.662778]	[89]	[]	[11682806]
9_257	chr2	173210490	173210890	+	1000	203.0	[15.811725]	[99]	[8.015269]	[99]	[173210670]	[173210670]
9_2571	chr16	67481074	67481474	+	1000	55.0	[10.662778]	[212]	[]	[]	[67481312]	[]
9_2572	chr17	37491291	37491691	+	1000	55.0	[]	[]	[12.054005]	[130]	[]	[37491504]
9_2580	chr2	20446871	20447271	+	1000	55.0	[12.54541]	[78]	[]	[]	[20447041]	[]
9_2584	chr2	145985471	145985871	+	1000	55.0	[7.6420155]	[98]	[10.657917]	[92]	[145985663]	[145985657]
9_259	chr16	34586664	34587064	+	1000	202.0	[6.334662]	[102]	[]	[]	[34586866]	[]
9_2592	chr22	21697798	21698198	+	1000	55.0	[]	[]	[6.261718]	[136]	[]	[21698024]
9_2611	chr7	129875828	129876228	+	1000	55.0	[]	[]	[6.1245904]	[101]	[]	[129876021]
9_262	chr19	1207493	1207893	+	1000	200.0	[14.001035]	[97]	[]	[]	[1207689]	[]
9_2637	chr12	47808000	47808400	+	1000	54.0	[]	[]	[17.315159, 6.670806]	[104, 162]	[]	[47808185, 47808243]
9_264	chr2	121530798	121531198	+	1000	200.0	[]	[]	[6.8510647, 9.695738]	[129, 140]	[]	[121530983, 121530994]
9_2641	chr13	41995899	41996299	+	1000	54.0	[6.21491]	[125]	[]	[]	[41996111]	[]
9_2644	chr15	39404815	39405215	+	1000	54.0	[8.895121, 6.124391]	[89, 106]	[6.329377]	[106]	[39405001, 39405018]	[39405018]
9_2645	chr15	40930687	40931087	+	1000	54.0	[]	[]	[14.001035]	[107]	[]	[40930878]
9_2648	chr15	101455677	101456077	+	1000	54.0	[17.315159, 7.765152]	[141, 177]	[]	[]	[101455880, 101455916]	[]
9_2649	chr16	4212068	4212468	+	1000	54.0	[15.057976]	[119]	[]	[]	[4212269]	[]
9_2650	chr17	31722407	31722807	+	1000	54.0	[12.91896]	[120]	[5.7580857]	[120]	[31722615]	[31722615]
9_2653	chr17	64497191	64497591	+	1000	54.0	[5.893029]	[124]	[9.026804]	[102]	[64497414]	[64497392]
9_2655	chr19	1266683	1267083	+	1000	54.0	[]	[]	[13.356004]	[105]	[]	[1266885]
9_266	chr7	112453463	112453863	+	1000	200.0	[13.323187]	[105]	[]	[]	[112453664]	[]
9_2663	chr2	157782047	157782447	+	1000	54.0	[5.7580857]	[137]	[12.91896]	[137]	[157782268]	[157782268]
9_2666	chr22	40040983	40041383	+	1000	54.0	[6.754627, 12.613945]	[111, 125]	[]	[]	[40041180, 40041194]	[]
9_2667	chr3	48555169	48555569	+	1000	54.0	[9.118975]	[92]	[]	[]	[48555336]	[]
9_2668	chr3	52005534	52005934	+	1000	54.0	[15.057976]	[138]	[]	[]	[52005767]	[]
9_2676	chr5	159207503	159207903	+	1000	54.0	[11.036327]	[131]	[6.3231277]	[131]	[159207699]	[159207699]
9_2696	chr9	2570702	2571102	+	1000	54.0	[]	[]	[14.754784]	[103]	[]	[2570883]
9_27	chr5	54325552	54325952	+	1000	499.0	[17.315159]	[76]	[]	[]	[54325721]	[]
9_270	chr12	70660901	70661301	+	1000	197.0	[11.830152]	[98]	[]	[]	[70661098]	[]
9_2701	chr9	128096601	128097001	+	1000	54.0	[9.37386]	[93]	[]	[]	[128096790]	[]
9_2705	chr1	3171003	3171403	+	1000	53.0	[15.811725]	[137]	[8.015269]	[137]	[3171239]	[3171239]
9_2717	chr1	226110231	226110631	+	1000	53.0	[6.780046]	[90]	[8.210521]	[90]	[226110398]	[226110398]
9_2730	chr15	95557574	95557974	+	1000	53.0	[]	[]	[9.801105, 6.008752]	[149, 170]	[]	[95557787, 95557808]
9_2731	chr17	6640585	6640985	+	1000	53.0	[]	[]	[11.488469]	[93]	[]	[6640768]
9_2732	chr17	9240781	9241181	+	1000	53.0	[]	[]	[11.56397]	[97]	[]	[9240975]
9_2739	chr18	2854060	2854460	+	1000	53.0	[6.0414886]	[142]	[]	[]	[2854265]	[]
9_274	chr11	65498790	65499190	+	1000	196.0	[11.607512]	[135]	[]	[]	[65499014]	[]
9_275	chr14	101927803	101928203	+	1000	196.0	[10.083745]	[92]	[10.083745]	[92]	[101927993]	[101927993]
9_2755	chr2	177400545	177400945	+	1000	53.0	[8.015269]	[98]	[15.811725]	[98]	[177400740]	[177400740]
9_276	chr3	12796411	12796811	+	1000	196.0	[]	[]	[10.132373]	[122]	[]	[12796619]
9_2770	chr3	46861584	46861984	+	1000	53.0	[]	[]	[14.124345]	[76]	[]	[46861758]
9_2771	chr3	50601083	50601483	+	1000	53.0	[8.319862]	[76]	[]	[]	[50601257]	[]
9_2775	chr4	2269574	2269974	+	1000	53.0	[14.001035]	[138]	[]	[]	[2269787]	[]
9_2776	chr4	81421513	81421913	+	1000	53.0	[]	[]	[11.583234]	[143]	[]	[81421746]
9_2779	chr5	54457228	54457628	+	1000	53.0	[12.613945]	[96]	[]	[]	[54457404]	[]
9_278	chr1	201019482	201019882	+	1000	195.0	[]	[]	[8.648204]	[104]	[]	[201019683]
9_279	chr22	29780831	29781231	+	1000	194.0	[]	[]	[14.048844]	[95]	[]	[29781022]
9_2803	chr9	131179551	131179951	+	1000	53.0	[]	[]	[6.5484657, 6.7789245]	[109, 160]	[]	[131179738, 131179789]
9_281	chr6	155154081	155154481	+	1000	194.0	[17.315159]	[82]	[]	[]	[155154258]	[]
9_2812	chr1	64898162	64898562	+	1000	52.0	[]	[]	[10.81022]	[103]	[]	[64898319]
9_2829	chr12	46431612	46432012	+	1000	52.0	[6.4392157]	[153]	[9.151792]	[107]	[46431854]	[46431808]
9_2834	chr12	120540442	120540842	+	1000	52.0	[5.587118]	[80]	[]	[]	[120540599]	[]
9_2844	chr18	24248381	24248781	+	1000	52.0	[17.315159]	[122]	[]	[]	[24248585]	[]
9_2847	chr19	17950922	17951322	+	1000	52.0	[]	[]	[17.315159]	[135]	[]	[17951099]
9_2849	chr2	9430622	9431022	+	1000	52.0	[8.015269]	[141]	[15.811725]	[141]	[9430841]	[9430841]
9_2852	chr2	38634612	38635012	+	1000	52.0	[6.0597363, 7.310393]	[160, 161]	[]	[]	[38634848, 38634849]	[]
9_2869	chr22	21627935	21628335	+	1000	52.0	[7.471964]	[172]	[5.953337]	[170]	[21628111]	[21628109]
9_2871	chr22	21825775	21826175	+	1000	52.0	[14.001035, 6.5147157]	[96, 100]	[]	[]	[21825926, 21825930]	[]
9_2881	chr5	81856916	81857316	+	1000	52.0	[5.629383, 10.278996]	[92, 98]	[5.893029, 17.315159]	[88, 140]	[81857102, 81857108]	[81857098, 81857150]
9_2882	chr5	90615337	90615737	+	1000	52.0	[]	[]	[14.422394]	[113]	[]	[90615550]
9_2884	chr5	132491984	132492384	+	1000	52.0	[15.811725]	[118]	[8.015269]	[118]	[132492170]	[132492170]
9_2886	chr6	15922515	15922915	+	1000	52.0	[]	[]	[7.0047517]	[84]	[]	[15922680]
9_2887	chr6	20409570	20409970	+	1000	52.0	[14.422394]	[133]	[]	[]	[20409752]	[]
9_289	chr17	76383786	76384186	+	1000	190.0	[12.16521]	[118]	[]	[]	[76384003]	[]
9_2891	chr6	31559116	31559516	+	1000	52.0	[13.469811]	[158]	[5.673355]	[158]	[31559343]	[31559343]
9_29	chr5	62276950	62277350	+	1000	488.0	[12.299063]	[101]	[]	[]	[62277151]	[]
9_290	chr20	6034383	6034783	+	1000	190.0	[10.083745]	[96]	[10.083745]	[96]	[6034561]	[6034561]
9_291	chr12	52050948	52051348	+	1000	189.0	[8.015269]	[145]	[17.315159, 15.811725]	[112, 145]	[52051177]	[52051144, 52051177]
9_2919	chr1	50981742	50982142	+	1000	51.0	[17.315159]	[89]	[]	[]	[50981916]	[]
9_2921	chr1	151069095	151069495	+	1000	51.0	[13.554542, 8.538445]	[105, 128]	[]	[]	[151069273, 151069296]	[]
9_293	chr3	186888504	186888904	+	1000	189.0	[]	[]	[12.620911]	[106]	[]	[186888709]
9_2935	chr16	66619707	66620107	+	1000	51.0	[]	[]	[8.273934]	[165]	[]	[66619944]
9_2937	chr17	38712281	38712681	+	1000	51.0	[]	[]	[17.315159]	[93]	[]	[38712472]
9_2939	chr17	42624104	42624504	+	1000	51.0	[6.7985744]	[116]	[]	[]	[42624277]	[]
9_294	chr5	149153913	149154313	+	1000	189.0	[]	[]	[14.048844]	[109]	[]	[149154103]
9_2942	chr17	75872790	75873190	+	935	51.0	[]	[]	[17.315159]	[94]	[]	[75872981]
9_2950	chr21	29221460	29221860	+	1000	51.0	[]	[]	[13.067403]	[121]	[]	[29221672]
9_2956	chr3	67000008	67000408	+	1000	51.0	[11.036327]	[95]	[6.3231277]	[95]	[67000187]	[67000187]
9_296	chr10	114025300	114025700	+	1000	187.0	[]	[]	[12.16521]	[78]	[]	[114025473]
9_2961	chr4	123588176	123588576	+	1000	51.0	[9.713955]	[87]	[8.701899]	[156]	[123588334]	[123588403]
9_297	chr10	132421460	132421860	+	1000	187.0	[]	[]	[15.057976]	[88]	[]	[132421645]
9_2979	chr6	156828373	156828773	+	1000	51.0	[14.001035]	[99]	[]	[]	[156828567]	[]
9_2989	chr7	156827613	156828013	+	1000	51.0	[14.001035]	[118]	[]	[]	[156827822]	[]
9_299	chr1	21022165	21022565	+	1000	186.0	[]	[]	[15.057976]	[91]	[]	[21022332]
9_2991	chr8	28341105	28341505	+	1000	51.0	[6.196532]	[119]	[6.0597363]	[87]	[28341322]	[28341290]
9_2994	chr8	70592323	70592723	+	1000	51.0	[14.422394]	[79]	[]	[]	[70592487]	[]
9_3	chrM	13616	14016	+	1000	669.0	[11.791661]	[175]	[]	[]	[13867]	[]
9_300	chr10	104339492	104339892	+	1000	186.0	[17.315159]	[94]	[]	[]	[104339676]	[]
9_3001	chr1	2212446	2212846	+	1000	50.0	[12.640175]	[110]	[]	[]	[2212649]	[]
9_3003	chr1	10510884	10511284	+	1000	50.0	[7.7277474]	[125]	[]	[]	[10511103]	[]
9_3006	chr1	33408024	33408424	+	1000	50.0	[]	[]	[13.067403]	[110]	[]	[33408229]
9_3009	chr1	44485618	44486018	+	1000	50.0	[]	[]	[6.3385205]	[79]	[]	[44485775]
9_3010	chr1	64006496	64006896	+	1000	50.0	[]	[]	[16.258217]	[109]	[]	[64006694]
9_3013	chr1	114581512	114581912	+	1000	50.0	[7.8176484]	[151]	[9.520104]	[122]	[114581747]	[114581718]
9_3016	chr1	153494930	153495330	+	1000	50.0	[]	[]	[6.010584, 6.817431]	[110, 146]	[]	[153495116, 153495152]
9_302	chr1	246214854	246215254	+	1000	184.0	[]	[]	[13.067403]	[78]	[]	[246215024]
9_3027	chr10	97024060	97024460	+	1000	50.0	[12.299063]	[89]	[]	[]	[97024248]	[]
9_3028	chr11	2788477	2788877	+	914	50.0	[]	[]	[7.5978484, 11.791661]	[122, 138]	[]	[2788684, 2788700]
9_303	chr12	108838254	108838654	+	1000	184.0	[5.673355]	[96]	[13.469811]	[96]	[108838441]	[108838441]
9_3031	chr11	62025596	62025996	+	1000	50.0	[]	[]	[7.94265]	[144]	[]	[62025818]
9_3032	chr11	66068938	66069338	+	1000	50.0	[12.640175]	[132]	[]	[]	[66069152]	[]
9_3034	chr11	126420367	126420767	+	1000	50.0	[]	[]	[9.520104]	[82]	[]	[126420545]
9_304	chr6	122476120	122476520	+	1000	184.0	[16.258217]	[80]	[]	[]	[122476299]	[]
9_3045	chr15	87610319	87610719	+	1000	50.0	[8.481095]	[156]	[8.856631]	[170]	[87610552]	[87610566]
9_3049	chr16	88651114	88651514	+	1000	50.0	[11.401335]	[159]	[11.401335]	[159]	[88651350]	[88651350]
9_3065	chr2	231642867	231643267	+	1000	50.0	[7.19098]	[86]	[7.826562]	[86]	[231643026]	[231643026]
9_3067	chr20	34977310	34977710	+	1000	50.0	[12.640175]	[99]	[]	[]	[34977503]	[]
9_3078	chr3	24185757	24186157	+	1000	50.0	[]	[]	[6.2523875]	[94]	[]	[24185940]
9_3079	chr3	33911842	33912242	+	1000	50.0	[]	[]	[9.108248]	[104]	[]	[33912039]
9_3083	chr4	47824772	47825172	+	1000	50.0	[]	[]	[14.422394]	[83]	[]	[47824953]
9_3084	chr4	53592105	53592505	+	1000	50.0	[]	[]	[7.87519]	[104]	[]	[53592299]
9_309	chr7	101947867	101948267	+	1000	183.0	[9.709194]	[105]	[6.6259375]	[105]	[101948068]	[101948068]
9_31	chr6	31776989	31777389	+	1000	473.0	[6.8164287]	[89]	[]	[]	[31777174]	[]
9_310	chr13	50123736	50124136	+	1000	182.0	[15.811725, 6.1815386]	[78, 123]	[8.015269]	[78]	[50123908, 50123953]	[50123908]
9_3116	chr9	88949491	88949891	+	898	50.0	[7.5978484]	[125]	[]	[]	[88949684]	[]
9_3122	chrX	31871929	31872329	+	1000	50.0	[]	[]	[9.16124]	[108]	[]	[31872136]
9_3123	chrX	130173394	130173794	+	1000	50.0	[10.657917]	[72]	[]	[]	[130173547]	[]
9_314	chr2	53668628	53669028	+	1000	180.0	[]	[]	[14.048844]	[126]	[]	[53668850]
9_3140	chr10	75115142	75115542	+	1000	49.0	[17.315159]	[147]	[]	[]	[75115385]	[]
9_3142	chr11	45880212	45880612	+	1000	49.0	[]	[]	[6.754627]	[125]	[]	[45880431]
9_3143	chr11	65615083	65615483	+	1000	49.0	[]	[]	[5.74599]	[128]	[]	[65615289]
9_3144	chr11	88337529	88337929	+	1000	49.0	[11.113814]	[132]	[]	[]	[88337759]	[]
9_3145	chr11	117160860	117161260	+	1000	49.0	[]	[]	[10.739767]	[219]	[]	[117161105]
9_3148	chr12	42426698	42427098	+	1000	49.0	[5.8631787, 11.113814]	[83, 151]	[6.319464]	[83]	[42426856, 42426924]	[42426856]
9_3149	chr12	48197924	48198324	+	1000	49.0	[7.5978484]	[153]	[]	[]	[48198156]	[]
9_3152	chr12	123967217	123967617	+	1000	49.0	[]	[]	[14.422394]	[109]	[]	[123967422]
9_3155	chr13	99425611	99426011	+	1000	49.0	[15.811725]	[109]	[8.015269]	[109]	[99425820]	[99425820]
9_3160	chr14	58427671	58428071	+	1000	49.0	[14.422394]	[132]	[8.898896]	[127]	[58427871]	[58427866]
9_3161	chr14	77097399	77097799	+	1000	49.0	[11.791661]	[112]	[]	[]	[77097608]	[]
9_3165	chr15	95710027	95710427	+	1000	49.0	[]	[]	[10.779332, 6.829625]	[78, 128]	[]	[95710199, 95710249]
9_318	chr3	49638454	49638854	+	1000	179.0	[]	[]	[12.991903]	[120]	[]	[49638673]
9_3196	chr2	170362802	170363202	+	1000	49.0	[11.966377]	[75]	[9.5187025]	[75]	[170362975]	[170362975]
9_320	chr3	71542576	71542976	+	1000	178.0	[17.315159]	[93]	[]	[]	[71542745]	[]
9_3202	chr22	39253421	39253821	+	1000	49.0	[8.879558]	[72]	[]	[]	[39253585]	[]
9_3203	chr3	4750281	4750681	+	1000	49.0	[]	[]	[12.620911]	[96]	[]	[4750476]
9_3206	chr3	100402289	100402689	+	1000	49.0	[6.534451, 17.315159]	[118, 131]	[]	[]	[100402493, 100402506]	[]
9_3208	chr3	152302629	152303029	+	1000	49.0	[]	[]	[17.315159]	[147]	[]	[152302864]
9_3213	chr4	55866350	55866750	+	1000	49.0	[11.671909]	[125]	[5.687546]	[125]	[55866544]	[55866544]
9_3216	chr4	146469034	146469434	+	1000	49.0	[12.991903]	[89]	[]	[]	[146469222]	[]
9_3219	chr5	72166350	72166750	+	1000	49.0	[]	[]	[6.9079847]	[175]	[]	[72166595]
9_322	chr8	105335489	105335889	+	1000	178.0	[16.258217]	[104]	[]	[]	[105335693]	[]
9_3221	chr5	134923707	134924107	+	1000	49.0	[9.678914]	[95]	[]	[]	[134923896]	[]
9_3224	chr5	150245410	150245810	+	1000	49.0	[5.673355]	[104]	[13.469811]	[104]	[150245608]	[150245608]
9_3226	chr6	26026197	26026597	+	1000	49.0	[7.722887]	[143]	[]	[]	[26026414]	[]
9_323	chr8	142940024	142940424	+	1000	178.0	[]	[]	[12.299063]	[113]	[]	[142940230]
9_3232	chr6	132814334	132814734	+	1000	49.0	[7.2842565]	[108]	[]	[]	[132814538]	[]
9_3241	chr8	94553224	94553624	+	1000	49.0	[15.057976]	[104]	[]	[]	[94553411]	[]
9_3244	chr8	125090553	125090953	+	1000	49.0	[]	[]	[17.315159]	[124]	[]	[125090760]
9_3246	chr9	88781817	88782217	+	1000	49.0	[6.139644]	[90]	[]	[]	[88782005]	[]
9_3250	chrX	24395777	24396177	+	1000	49.0	[11.200965]	[139]	[6.454865]	[134]	[24396009]	[24396004]
9_3251	chr1	1013221	1013621	+	1000	48.0	[9.638454]	[151]	[]	[]	[1013464]	[]
9_327	chr15	58332058	58332458	+	1000	177.0	[10.657917]	[97]	[]	[]	[58332245]	[]
9_3273	chr11	94788509	94788909	+	1000	48.0	[8.015269]	[120]	[15.811725]	[120]	[94788714]	[94788714]
9_3279	chr13	109751420	109751820	+	1000	48.0	[12.991903]	[101]	[]	[]	[109751602]	[]
9_3280	chr14	34711166	34711566	+	1000	48.0	[14.754784]	[102]	[]	[]	[34711359]	[]
9_3281	chr15	58747326	58747726	+	1000	48.0	[16.258217, 9.920132, 6.0747843]	[110, 133, 155]	[]	[]	[58747530, 58747553, 58747575]	[]
9_3287	chr16	2682243	2682643	+	1000	48.0	[]	[]	[8.13502]	[164]	[]	[2682492]
9_3288	chr16	56462410	56462810	+	1000	48.0	[]	[]	[6.866074]	[64]	[]	[56462572]
9_3293	chr17	48492549	48492949	+	1000	48.0	[11.966377]	[174]	[9.5187025]	[174]	[48492789]	[48492789]
9_3295	chr18	36624458	36624858	+	1000	48.0	[12.69387]	[125]	[]	[]	[36624669]	[]
9_3297	chr18	57589108	57589508	+	1000	48.0	[]	[]	[9.801105]	[83]	[]	[57589282]
9_33	chr20	33419172	33419572	+	1000	466.0	[]	[]	[10.132373]	[102]	[]	[33419372]
9_3302	chr19	29671426	29671826	+	1000	48.0	[17.315159]	[131]	[]	[]	[29671640]	[]
9_3306	chr2	11753582	11753982	+	1000	48.0	[5.7580857]	[127]	[12.91896, 5.6418214]	[127, 176]	[11753771]	[11753771, 11753820]
9_331	chr11	69166512	69166912	+	1000	176.0	[15.057976]	[103]	[]	[]	[69166709]	[]
9_3310	chr2	68849690	68850090	+	1000	48.0	[7.247928]	[101]	[]	[]	[68849874]	[]
9_3312	chr2	102826918	102827318	+	1000	48.0	[8.015269]	[107]	[15.811725]	[107]	[102827115]	[102827115]
9_3313	chr2	144151879	144152279	+	1000	48.0	[12.91896]	[92]	[6.266578, 5.7580857]	[88, 92]	[144152058]	[144152054, 144152058]
9_3315	chr2	197929291	197929691	+	1000	48.0	[]	[]	[6.2523875]	[93]	[]	[197929463]
9_3316	chr2	226661862	226662262	+	1000	48.0	[]	[]	[15.057976]	[123]	[]	[226662081]
9_332	chr14	68620127	68620527	+	1000	176.0	[12.613945]	[90]	[]	[]	[68620313]	[]
9_3332	chr4	108114460	108114860	+	1000	48.0	[6.158043]	[86]	[]	[]	[108114636]	[]
9_3333	chr4	152531501	152531901	+	1000	48.0	[]	[]	[16.258217]	[93]	[]	[152531691]
9_3339	chr5	149561786	149562186	+	936	48.0	[]	[]	[9.026804]	[114]	[]	[149561998]
9_334	chr5	141992351	141992751	+	1000	176.0	[12.69387]	[122]	[]	[]	[141992566]	[]
9_3342	chr6	8059156	8059556	+	1000	48.0	[6.047686]	[130]	[5.582208]	[85]	[8059362]	[8059317]
9_3348	chr6	31834717	31835117	+	1000	48.0	[8.097542]	[71]	[]	[]	[31834884]	[]
9_3359	chr7	44654317	44654717	+	1000	48.0	[5.7609663, 17.315159]	[69, 80]	[]	[]	[44654476, 44654487]	[]
9_3365	chr7	120950122	120950522	+	1000	48.0	[]	[]	[14.048844]	[124]	[]	[120950314]
9_3367	chr7	138417391	138417791	+	1000	48.0	[14.048844]	[135]	[]	[]	[138417596]	[]
9_3369	chr8	21960487	21960887	+	1000	48.0	[9.572968]	[90]	[]	[]	[21960666]	[]
9_3371	chr8	48101559	48101959	+	1000	48.0	[8.015269]	[95]	[15.811725]	[95]	[48101729]	[48101729]
9_3372	chr8	105321979	105322379	+	1000	48.0	[]	[]	[8.405594]	[99]	[]	[105322174]
9_3373	chr8	123167485	123167885	+	1000	48.0	[7.251259]	[86]	[]	[]	[123167661]	[]
9_338	chr17	30095387	30095787	+	1000	174.0	[6.4101615]	[102]	[]	[]	[30095585]	[]
9_339	chr7	91894694	91895094	+	1000	174.0	[17.315159]	[79]	[]	[]	[91894871]	[]
9_3396	chr1	185533221	185533621	+	1000	47.0	[]	[]	[17.315159]	[87]	[]	[185533401]
9_3399	chr1	206693028	206693428	+	1000	47.0	[15.057976]	[112]	[]	[]	[206693234]	[]
9_34	chr8	124017514	124017914	+	1000	458.0	[12.16521]	[140]	[11.136741]	[117]	[124017754]	[124017731]
9_340	chr11	86069629	86070029	+	1000	173.0	[10.083745]	[93]	[10.083745]	[93]	[86069817]	[86069817]
9_3420	chr15	74403926	74404326	+	860	47.0	[]	[]	[17.315159]	[112]	[]	[74404130]
9_3426	chr16	67800234	67800634	+	636	47.0	[]	[]	[13.356004]	[95]	[]	[67800418]
9_343	chr18	22667955	22668355	+	1000	173.0	[]	[]	[8.667939]	[104]	[]	[22668158]
9_3433	chr19	6060999	6061399	+	1000	47.0	[]	[]	[6.8660583]	[103]	[]	[6061154]
9_3435	chr19	17337172	17337572	+	1000	47.0	[6.1313896]	[79]	[]	[]	[17337350]	[]
9_3447	chr2	144370815	144371215	+	1000	47.0	[9.477839]	[114]	[]	[]	[144371004]	[]
9_3450	chr2	205024965	205025365	+	1000	47.0	[]	[]	[6.334662]	[130]	[]	[205025153]
9_3453	chr20	53302651	53303051	+	1000	47.0	[13.356004]	[124]	[]	[]	[53302868]	[]
9_3454	chr20	62900738	62901138	+	1000	47.0	[]	[]	[5.7126274]	[94]	[]	[62900924]
9_3456	chr21	35106289	35106689	+	1000	47.0	[7.79969]	[104]	[]	[]	[35106464]	[]
9_3457	chr21	43824498	43824898	+	1000	47.0	[]	[]	[14.380129]	[167]	[]	[43824733]
9_346	chr7	106569002	106569402	+	1000	173.0	[10.73472]	[155]	[]	[]	[106569233]	[]
9_3462	chr22	22848244	22848644	+	1000	47.0	[]	[]	[6.6937337]	[129]	[]	[22848404]
9_3465	chr3	10194345	10194745	+	1000	47.0	[]	[]	[14.124345]	[123]	[]	[10194561]
9_3469	chr3	49556557	49556957	+	1000	47.0	[9.026804]	[124]	[]	[]	[49556760]	[]
9_347	chr1	150545575	150545975	+	1000	172.0	[11.190435]	[152]	[]	[]	[150545813]	[]
9_3477	chr4	77862538	77862938	+	1000	47.0	[]	[]	[5.7604885, 7.770012, 8.262975]	[93, 123, 166]	[]	[77862710, 77862740, 77862783]
9_348	chr1	201941314	201941714	+	1000	172.0	[]	[]	[12.299063]	[93]	[]	[201941505]
9_3481	chr4	145177443	145177843	+	1000	47.0	[]	[]	[17.315159]	[107]	[]	[145177646]
9_3485	chr5	172765284	172765684	+	1000	47.0	[]	[]	[8.600847]	[101]	[]	[172765438]
9_349	chr10	67849381	67849781	+	1000	172.0	[]	[]	[12.640175]	[92]	[]	[67849573]
9_3491	chr6	28050917	28051317	+	1000	47.0	[15.811725]	[153]	[8.015269]	[153]	[28051157]	[28051157]
9_3496	chr6	35919116	35919516	+	1000	47.0	[7.348653]	[192]	[5.9772263]	[141]	[35919351]	[35919300]
9_3498	chr6	43096673	43097073	+	1000	47.0	[7.847002]	[97]	[6.8671803]	[120]	[43096861]	[43096884]
9_3500	chr6	139764693	139765093	+	968	47.0	[]	[]	[9.427555]	[109]	[]	[139764895]
9_3504	chr7	24911054	24911454	+	1000	47.0	[11.791661]	[100]	[]	[]	[24911239]	[]
9_3507	chr7	120987681	120988081	+	1000	47.0	[10.288227]	[225]	[]	[]	[120987927]	[]
9_3514	chr8	90187639	90188039	+	1000	47.0	[]	[]	[10.132373]	[77]	[]	[90187792]
9_3515	chr8	115458014	115458414	+	1000	47.0	[12.299063]	[121]	[5.845219]	[107]	[115458235]	[115458221]
9_3519	chr9	98017521	98017921	+	1000	47.0	[]	[]	[16.258217]	[96]	[]	[98017710]
9_3529	chrX	130756137	130756537	+	998	47.0	[]	[]	[14.754784]	[142]	[]	[130756336]
9_353	chr5	10577510	10577910	+	1000	172.0	[17.315159]	[96]	[6.951866]	[63]	[10577701]	[10577668]
9_3536	chr1	45687900	45688300	+	1000	46.0	[5.560465]	[101]	[]	[]	[45688060]	[]
9_3547	chr1	181088466	181088866	+	1000	46.0	[]	[]	[8.102403]	[149]	[]	[181088668]
9_356	chr10	50325369	50325769	+	1000	171.0	[]	[]	[12.613945]	[86]	[]	[50325553]
9_3568	chr11	120339530	120339930	+	1000	46.0	[]	[]	[6.109006]	[188]	[]	[120339756]
9_3577	chr13	30616815	30617215	+	1000	46.0	[8.648204]	[102]	[]	[]	[30617002]	[]
9_3580	chr14	75934956	75935356	+	1000	46.0	[13.469811]	[114]	[5.673355]	[114]	[75935150]	[75935150]
9_3587	chr16	58495092	58495492	+	1000	46.0	[10.099138]	[80]	[]	[]	[58495271]	[]
9_3594	chr17	67676309	67676709	+	1000	46.0	[15.811725]	[108]	[8.015269]	[108]	[67676510]	[67676510]
9_3597	chr18	62425605	62426005	+	1000	46.0	[10.73472, 7.310393]	[91, 92]	[]	[]	[62425784, 62425785]	[]
9_3598	chr18	62526151	62526551	+	1000	46.0	[]	[]	[14.380129]	[110]	[]	[62526349]
9_3602	chr19	18205071	18205471	+	1000	46.0	[6.7595406]	[140]	[6.266578]	[136]	[18205280]	[18205276]
9_3608	chr2	25256967	25257367	+	1000	46.0	[17.315159]	[99]	[]	[]	[25257152]	[]
9_361	chr1	31028130	31028530	+	1000	170.0	[7.2060337, 17.315159]	[114, 132]	[]	[]	[31028339, 31028357]	[]
9_3613	chr2	61536512	61536912	+	1000	46.0	[7.3609085]	[80]	[]	[]	[61536679]	[]
9_3614	chr2	85500020	85500420	+	1000	46.0	[6.385992, 7.770012]	[148, 150]	[]	[]	[85500217, 85500219]	[]
9_3620	chr2	182941981	182942381	+	1000	46.0	[8.898557]	[88]	[]	[]	[182942164]	[]
9_3629	chr22	12601731	12602131	+	1000	46.0	[]	[]	[12.991903]	[97]	[]	[12601928]
9_3638	chr3	72329454	72329854	+	1000	46.0	[]	[]	[17.315159]	[100]	[]	[72329632]
9_364	chr10	74008140	74008540	+	1000	170.0	[]	[]	[12.299063]	[103]	[]	[74008339]
9_3646	chr4	184451749	184452149	+	1000	46.0	[6.339522]	[93]	[]	[]	[184451939]	[]
9_3648	chr5	80257374	80257774	+	1000	46.0	[13.067403]	[95]	[]	[]	[80257558]	[]
9_3649	chr5	89271435	89271835	+	1000	46.0	[]	[]	[13.323187]	[104]	[]	[89271630]
9_3651	chr5	164360676	164361076	+	1000	46.0	[6.0944147]	[95]	[]	[]	[164360864]	[]
9_3654	chr6	12066244	12066644	+	1000	46.0	[]	[]	[16.258217]	[165]	[]	[12066475]
9_3662	chr6	37741966	37742366	+	1000	46.0	[]	[]	[10.577045]	[123]	[]	[37742183]
9_3668	chr7	2713334	2713734	+	1000	46.0	[]	[]	[13.554542]	[82]	[]	[2713486]
9_369	chr1	154326207	154326607	+	1000	169.0	[]	[]	[14.124345]	[120]	[]	[154326421]
