#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIC_idr.fa NFIC --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
366_24422	chr2	158457827	158458227	+	1000	100.0	[7.275311, 7.275311]	[151, 162]	[]	[]	[158458039, 158458050]	[]
366_24435	chr22	22702572	22702972	+	1000	100.0	[]	[]	[7.275311, 7.275311]	[250, 304]	[]	[22702736, 22702790]
366_24436	chr22	39523164	39523564	+	1000	100.0	[7.275311]	[145]	[7.275311]	[117]	[39523388]	[39523360]
366_24442	chr3	50317068	50317468	+	1000	100.0	[]	[]	[7.275311]	[119]	[]	[50317230]
366_24444	chr3	141352309	141352709	+	1000	100.0	[7.275311]	[262]	[7.275311]	[250]	[141352554]	[141352542]
366_24452	chr5	32387242	32387642	+	1000	100.0	[7.275311]	[229]	[7.275311, 7.275311]	[212, 263]	[32387459]	[32387442, 32387493]
366_24455	chr5	39187033	39187433	+	1000	100.0	[]	[]	[7.275311]	[115]	[]	[39187223]
366_24458	chr5	80874204	80874604	+	1000	100.0	[7.275311, 7.275311, 7.275311]	[64, 97, 137]	[7.275311]	[119]	[80874364, 80874397, 80874437]	[80874419]
366_24459	chr5	138213110	138213510	+	1000	100.0	[7.275311]	[158]	[7.275311, 7.275311, 7.275311, 7.275311, 7.275311]	[65, 83, 110, 128, 137]	[138213356]	[138213263, 138213281, 138213308, 138213326, 138213335]
366_2446	chr9	106035813	106036213	+	1000	605.0	[7.275311]	[100]	[7.275311]	[109]	[106036010]	[106036019]
366_24460	chr5	138449849	138450249	+	787	100.0	[]	[]	[7.275311]	[213]	[]	[138450074]
366_24461	chr6	10838304	10838704	+	1000	100.0	[7.275311]	[96]	[]	[]	[10838456]	[]
366_24465	chr6	31580881	31581281	+	1000	100.0	[]	[]	[7.275311]	[170]	[]	[31581067]
366_2447	chr9	136109545	136109945	+	1000	605.0	[7.275311]	[113]	[7.275311]	[166]	[136109732]	[136109785]
366_24470	chr6	157981300	157981700	+	1000	100.0	[7.275311]	[183]	[]	[]	[157981530]	[]
366_24471	chr7	1054950	1055350	+	1000	100.0	[]	[]	[7.275311, 7.275311]	[101, 130]	[]	[1055113, 1055142]
366_24472	chr7	39580415	39580815	+	712	100.0	[]	[]	[7.275311]	[149]	[]	[39580591]
366_2448	chr1	23369713	23370113	+	1000	604.0	[7.275311]	[105]	[]	[]	[23369908]	[]
366_24480	chr7	136061342	136061742	+	1000	100.0	[]	[]	[7.275311]	[310]	[]	[136061518]
366_24483	chr8	23287945	23288345	+	1000	100.0	[7.275311]	[168]	[]	[]	[23288110]	[]
366_2449	chr12	120093517	120093917	+	1000	604.0	[7.275311, 7.275311, 7.275311]	[58, 92, 111]	[7.275311]	[101]	[120093673, 120093707, 120093726]	[120093716]
366_245	chr2	8525529	8525929	+	1000	1799.0	[7.275311, 7.275311]	[88, 150]	[7.275311]	[131]	[8525708, 8525770]	[8525751]
366_2450	chr3	4978462	4978862	+	1000	604.0	[7.275311]	[108]	[]	[]	[4978667]	[]
366_24507	chr1	39184061	39184461	+	1000	99.5	[7.275311]	[81]	[]	[]	[39184217]	[]
366_24508	chr1	44831351	44831751	+	1000	99.5	[7.275311]	[140]	[]	[]	[44831585]	[]
366_24516	chr1	162380175	162380575	+	1000	99.5	[7.275311, 7.275311, 7.275311]	[167, 184, 231]	[7.275311]	[144]	[162380361, 162380378, 162380425]	[162380338]
366_24517	chr1	175023351	175023751	+	1000	99.5	[7.275311]	[131]	[]	[]	[175023524]	[]
366_24522	chr1	226121572	226121972	+	1000	99.5	[7.275311, 7.275311, 7.275311]	[111, 119, 195]	[]	[]	[226121739, 226121747, 226121823]	[]
366_24524	chr1	234621735	234622135	+	710	99.5	[]	[]	[7.275311]	[93]	[]	[234621916]
366_24526	chr10	13161366	13161766	+	1000	99.5	[7.275311]	[122]	[]	[]	[13161565]	[]
366_24527	chr10	17025614	17026014	+	1000	99.5	[]	[]	[7.275311]	[198]	[]	[17025825]
366_24528	chr10	18104178	18104578	+	644	99.5	[]	[]	[7.275311]	[188]	[]	[18104397]
366_24529	chr10	25556524	25556924	+	1000	99.5	[]	[]	[7.275311]	[89]	[]	[25556704]
366_24531	chr10	46367680	46368080	+	1000	99.5	[]	[]	[7.275311]	[178]	[]	[46367915]
366_24532	chr10	75235630	75236030	+	1000	99.5	[7.275311]	[205]	[7.275311]	[200]	[75235850]	[75235845]
366_24533	chr10	84256972	84257372	+	1000	99.5	[7.275311]	[149]	[]	[]	[84257188]	[]
366_24534	chr10	102230232	102230632	+	1000	99.5	[]	[]	[7.275311]	[125]	[]	[102230435]
366_24537	chr11	65290755	65291155	+	574	99.5	[7.275311]	[91]	[7.275311]	[146]	[65290910]	[65290965]
366_24538	chr11	113773706	113774106	+	1000	99.5	[7.275311]	[133]	[]	[]	[113773871]	[]
366_24543	chr12	54352168	54352568	+	1000	99.5	[7.275311, 7.275311, 7.275311]	[147, 156, 168]	[]	[]	[54352375, 54352384, 54352396]	[]
366_24544	chr12	57027186	57027586	+	1000	99.5	[7.275311, 7.275311]	[98, 159]	[7.275311, 7.275311]	[86, 161]	[57027368, 57027429]	[57027356, 57027431]
366_24548	chr12	121016235	121016635	+	965	99.5	[]	[]	[7.275311, 7.275311]	[206, 219]	[]	[121016457, 121016470]
366_24552	chr16	1943022	1943422	+	1000	99.5	[]	[]	[7.275311]	[134]	[]	[1943189]
366_24555	chr16	70746498	70746898	+	1000	99.5	[7.275311]	[263]	[7.275311]	[221]	[70746721]	[70746679]
366_24556	chr17	7252161	7252561	+	1000	99.5	[]	[]	[7.275311]	[126]	[]	[7252350]
366_24562	chr18	58043476	58043876	+	738	99.5	[7.275311, 7.275311]	[192, 231]	[7.275311]	[204]	[58043667, 58043706]	[58043679]
366_24563	chr18	59455715	59456115	+	1000	99.5	[7.275311]	[113]	[7.275311]	[122]	[59455878]	[59455887]
366_24565	chr19	5585870	5586270	+	1000	99.5	[7.275311, 7.275311]	[208, 253]	[7.275311]	[260]	[5586069, 5586114]	[5586121]
366_24567	chr19	12933533	12933933	+	1000	99.5	[]	[]	[7.275311, 7.275311, 7.275311]	[72, 131, 161]	[]	[12933692, 12933751, 12933781]
366_24570	chr19	49593505	49593905	+	1000	99.5	[7.275311]	[122]	[]	[]	[49593663]	[]
366_24571	chr2	8544912	8545312	+	1000	99.5	[7.275311]	[141]	[]	[]	[8545090]	[]
366_24574	chr2	97645585	97645985	+	1000	99.5	[]	[]	[7.275311]	[148]	[]	[97645786]
366_24576	chr2	113235112	113235512	+	1000	99.5	[7.275311]	[141]	[7.275311, 7.275311]	[127, 177]	[113235321]	[113235307, 113235357]
366_24577	chr2	156342791	156343191	+	1000	99.5	[]	[]	[7.275311]	[136]	[]	[156343022]
366_2458	chr11	65663049	65663449	+	1000	602.0	[]	[]	[7.275311]	[110]	[]	[65663252]
366_24580	chr2	219521332	219521732	+	1000	99.5	[]	[]	[7.275311]	[203]	[]	[219521575]
366_24585	chr22	20248668	20249068	+	1000	99.5	[7.275311]	[180]	[]	[]	[20248835]	[]
366_24587	chr22	20998660	20999060	+	1000	99.5	[7.275311]	[180]	[7.275311, 7.275311]	[146, 188]	[20998859]	[20998825, 20998867]
366_24597	chr3	119743845	119744245	+	1000	99.5	[7.275311]	[123]	[]	[]	[119743997]	[]
366_24598	chr3	130850006	130850406	+	1000	99.5	[]	[]	[7.275311]	[126]	[]	[130850184]
366_24599	chr3	172391577	172391977	+	882	99.5	[7.275311]	[146]	[]	[]	[172391774]	[]
366_246	chr13	67224205	67224605	+	1000	1797.5	[7.275311, 7.275311]	[89, 96]	[7.275311, 7.275311]	[98, 126]	[67224394, 67224401]	[67224403, 67224431]
366_24603	chr4	169659977	169660377	+	1000	99.5	[]	[]	[7.275311]	[165]	[]	[169660156]
366_24610	chr5	89055034	89055434	+	651	99.5	[]	[]	[7.275311]	[94]	[]	[89055222]
366_24612	chr6	16769158	16769558	+	1000	99.5	[7.275311]	[180]	[7.275311]	[201]	[16769358]	[16769379]
366_24613	chr6	33314709	33315109	+	1000	99.5	[]	[]	[7.275311]	[207]	[]	[33314941]
366_24616	chr6	36221671	36222071	+	905	99.5	[7.275311, 7.275311]	[62, 74]	[]	[]	[36221825, 36221837]	[]
366_24617	chr6	42039289	42039689	+	664	99.5	[]	[]	[7.275311, 7.275311, 7.275311]	[148, 157, 198]	[]	[42039441, 42039450, 42039491]
366_24618	chr6	42226501	42226901	+	1000	99.5	[7.275311]	[107]	[7.275311]	[116]	[42226680]	[42226689]
366_24623	chr7	30727195	30727595	+	1000	99.5	[7.275311]	[87]	[]	[]	[30727358]	[]
366_24625	chr7	98879003	98879403	+	1000	99.5	[]	[]	[7.275311]	[208]	[]	[98879193]
366_2463	chr15	32898980	32899380	+	1000	601.5	[7.275311, 7.275311]	[61, 100]	[7.275311]	[109]	[32899141, 32899180]	[32899189]
366_24633	chr8	89757626	89758026	+	1000	99.5	[7.275311]	[167]	[]	[]	[89757836]	[]
366_24637	chr8	123041835	123042235	+	1000	99.5	[7.275311]	[158]	[7.275311]	[95]	[123042059]	[123041996]
366_24638	chr8	141402623	141403023	+	1000	99.5	[7.275311]	[167]	[]	[]	[141402830]	[]
366_24639	chr8	143531908	143532308	+	1000	99.5	[7.275311]	[287]	[7.275311]	[255]	[143532155]	[143532123]
366_24641	chr9	89318383	89318783	+	1000	99.5	[7.275311, 7.275311]	[72, 110]	[]	[]	[89318540, 89318578]	[]
366_24644	chr9	130732650	130733050	+	1000	99.5	[7.275311]	[143]	[7.275311]	[133]	[130732878]	[130732868]
366_24656	chr1	77682217	77682617	+	1000	99.0	[7.275311]	[141]	[]	[]	[77682413]	[]
366_2466	chr11	33475940	33476340	+	1000	601.0	[7.275311]	[104]	[7.275311]	[113]	[33476139]	[33476148]
366_24661	chr1	156663236	156663636	+	970	99.0	[7.275311]	[233]	[]	[]	[156663401]	[]
366_24669	chr10	60073783	60074183	+	1000	99.0	[]	[]	[7.275311]	[185]	[]	[60074009]
366_2467	chr17	17819679	17820079	+	1000	600.5	[7.275311, 7.275311]	[55, 101]	[7.275311]	[110]	[17819834, 17819880]	[17819889]
366_24670	chr10	126430452	126430852	+	1000	99.0	[7.275311]	[124]	[]	[]	[126430609]	[]
366_24673	chr11	8643750	8644150	+	1000	99.0	[7.275311]	[167]	[]	[]	[8643986]	[]
366_24677	chr11	65421138	65421538	+	1000	99.0	[]	[]	[7.275311, 7.275311]	[130, 152]	[]	[65421314, 65421336]
366_24679	chr11	74138592	74138992	+	1000	99.0	[7.275311]	[117]	[]	[]	[74138783]	[]
366_24683	chr12	57175609	57176009	+	1000	99.0	[7.275311, 7.275311]	[84, 164]	[7.275311, 7.275311, 7.275311]	[86, 93, 153]	[57175775, 57175855]	[57175777, 57175784, 57175844]
366_24684	chr12	64221967	64222367	+	1000	99.0	[]	[]	[7.275311]	[216]	[]	[64222215]
366_24687	chr15	40047428	40047828	+	1000	99.0	[]	[]	[7.275311]	[219]	[]	[40047595]
366_24690	chr15	75140206	75140606	+	1000	99.0	[7.275311, 7.275311]	[111, 119]	[]	[]	[75140368, 75140376]	[]
366_24692	chr15	92900341	92900741	+	1000	99.0	[]	[]	[7.275311]	[154]	[]	[92900592]
366_24693	chr16	21150458	21150858	+	1000	99.0	[7.275311]	[108]	[7.275311]	[110]	[21150628]	[21150630]
366_24698	chr17	81484420	81484820	+	1000	99.0	[7.275311]	[89]	[]	[]	[81484606]	[]
366_24700	chr17	81821385	81821785	+	1000	99.0	[7.275311]	[202]	[]	[]	[81821599]	[]
366_24705	chr19	3762621	3763021	+	1000	99.0	[7.275311]	[111]	[7.275311, 7.275311]	[92, 125]	[3762792]	[3762773, 3762806]
366_24709	chr19	19320610	19321010	+	1000	99.0	[7.275311]	[123]	[7.275311]	[147]	[19320830]	[19320854]
366_24710	chr19	50556954	50557354	+	1000	99.0	[7.275311]	[122]	[7.275311]	[67]	[50557168]	[50557113]
366_24714	chr2	158973390	158973790	+	886	99.0	[7.275311]	[93]	[7.275311, 7.275311]	[102, 106]	[158973582]	[158973591, 158973595]
366_24715	chr2	230012415	230012815	+	1000	99.0	[7.275311]	[253]	[]	[]	[230012648]	[]
366_24718	chr20	57907638	57908038	+	1000	99.0	[]	[]	[7.275311, 7.275311]	[131, 155]	[]	[57907862, 57907886]
366_24719	chr20	59006225	59006625	+	976	99.0	[7.275311]	[199]	[7.275311]	[226]	[59006397]	[59006424]
366_24725	chr22	20588037	20588437	+	1000	99.0	[]	[]	[7.275311]	[146]	[]	[20588248]
366_24728	chr22	25741836	25742236	+	1000	99.0	[7.275311]	[214]	[7.275311, 7.275311]	[192, 216]	[25742037]	[25742015, 25742039]
366_24733	chr3	44114105	44114505	+	1000	99.0	[7.275311]	[168]	[7.275311, 7.275311]	[80, 114]	[44114347]	[44114259, 44114293]
366_24734	chr3	46979157	46979557	+	1000	99.0	[7.275311]	[193]	[7.275311]	[158]	[46979402]	[46979367]
366_24735	chr3	48240925	48241325	+	1000	99.0	[7.275311, 7.275311]	[216, 228]	[7.275311]	[223]	[48241081, 48241093]	[48241088]
366_2474	chr1	156103936	156104336	+	1000	599.0	[7.275311, 7.275311]	[68, 103]	[7.275311]	[112]	[156104101, 156104136]	[156104145]
366_24744	chr5	82278173	82278573	+	1000	99.0	[]	[]	[7.275311, 7.275311, 7.275311, 7.275311]	[76, 117, 124, 148]	[]	[82278333, 82278374, 82278381, 82278405]
366_24756	chr6	29748829	29749229	+	764	99.0	[7.275311, 7.275311]	[119, 180]	[7.275311]	[133]	[29748995, 29749056]	[29749009]
366_24758	chr6	51398211	51398611	+	1000	99.0	[7.275311]	[255]	[]	[]	[51398449]	[]
366_24759	chr6	52420188	52420588	+	1000	99.0	[7.275311, 7.275311]	[134, 177]	[]	[]	[52420388, 52420431]	[]
366_24761	chr7	5528128	5528528	+	745	99.0	[7.275311]	[198]	[7.275311]	[182]	[5528346]	[5528330]
366_24764	chr7	65750690	65751090	+	1000	99.0	[]	[]	[7.275311, 7.275311, 7.275311]	[96, 119, 143]	[]	[65750861, 65750884, 65750908]
366_24766	chr7	90165712	90166112	+	936	99.0	[7.275311]	[98]	[7.275311]	[107]	[90165909]	[90165918]
366_24773	chr8	23991551	23991951	+	1000	99.0	[7.275311]	[167]	[7.275311, 7.275311]	[120, 176]	[23991789]	[23991742, 23991798]
366_24774	chr8	70608054	70608454	+	1000	99.0	[7.275311]	[145]	[]	[]	[70608284]	[]
366_24789	chrX	86047253	86047653	+	1000	99.0	[]	[]	[7.275311]	[150]	[]	[86047412]
366_24793	chr1	33161350	33161750	+	1000	98.5	[7.275311, 7.275311]	[87, 107]	[7.275311, 7.275311]	[116, 147]	[33161517, 33161537]	[33161546, 33161577]
366_24798	chr1	144461410	144461810	+	790	98.5	[7.275311]	[149]	[7.275311]	[143]	[144461631]	[144461625]
366_2480	chr1	26677548	26677948	+	1000	597.5	[7.275311, 7.275311]	[93, 136]	[7.275311, 7.275311]	[138, 145]	[26677725, 26677768]	[26677770, 26677777]
366_24800	chr1	154193788	154194188	+	1000	98.5	[7.275311, 7.275311, 7.275311]	[78, 98, 121]	[]	[]	[154193947, 154193967, 154193990]	[]
366_24803	chr1	161506331	161506731	+	999	98.5	[7.275311]	[243]	[7.275311, 7.275311, 7.275311]	[205, 236, 245]	[161506545]	[161506507, 161506538, 161506547]
366_24816	chr11	67505819	67506219	+	1000	98.5	[]	[]	[7.275311, 7.275311]	[202, 227]	[]	[67506037, 67506062]
366_24822	chr12	56723859	56724259	+	600	98.5	[7.275311]	[174]	[7.275311]	[137]	[56724078]	[56724041]
366_24827	chr12	113245994	113246394	+	1000	98.5	[]	[]	[7.275311]	[174]	[]	[113246227]
366_24829	chr12	131928804	131929204	+	1000	98.5	[]	[]	[7.275311]	[95]	[]	[131928979]
366_2483	chr3	4741625	4742025	+	1000	597.5	[7.275311]	[121]	[]	[]	[4741840]	[]
366_24830	chr14	24113962	24114362	+	1000	98.5	[]	[]	[7.275311]	[133]	[]	[24114148]
366_24832	chr14	90625007	90625407	+	1000	98.5	[7.275311, 7.275311]	[103, 110]	[7.275311, 7.275311]	[112, 148]	[90625167, 90625174]	[90625176, 90625212]
366_24838	chr16	66486986	66487386	+	1000	98.5	[]	[]	[7.275311]	[184]	[]	[66487219]
366_24839	chr16	67521146	67521546	+	1000	98.5	[7.275311]	[215]	[]	[]	[67521362]	[]
366_24841	chr16	75110969	75111369	+	1000	98.5	[]	[]	[7.275311]	[114]	[]	[75111162]
366_24843	chr17	8156299	8156699	+	1000	98.5	[7.275311]	[130]	[7.275311, 7.275311]	[144, 170]	[8156477]	[8156491, 8156517]
366_24845	chr17	44542126	44542526	+	1000	98.5	[7.275311]	[134]	[7.275311]	[115]	[44542358]	[44542339]
366_24849	chr18	25727590	25727990	+	1000	98.5	[7.275311]	[105]	[7.275311, 7.275311]	[65, 107]	[25727788]	[25727748, 25727790]
366_2485	chr1	21956716	21957116	+	1000	597.0	[7.275311, 7.275311, 7.275311]	[69, 94, 148]	[7.275311, 7.275311]	[103, 115]	[21956881, 21956906, 21956960]	[21956915, 21956927]
366_24855	chr19	54189901	54190301	+	1000	98.5	[]	[]	[7.275311]	[130]	[]	[54190108]
366_24856	chr2	10326730	10327130	+	997	98.5	[7.275311, 7.275311]	[145, 206]	[]	[]	[10326896, 10326957]	[]
366_24858	chr2	27072145	27072545	+	1000	98.5	[]	[]	[7.275311]	[113]	[]	[27072343]
366_24866	chr2	219597838	219598238	+	1000	98.5	[7.275311]	[112]	[]	[]	[219598044]	[]
366_2487	chr14	104158899	104159299	+	1000	597.0	[7.275311]	[158]	[7.275311]	[134]	[104159148]	[104159124]
366_24871	chr20	31722982	31723382	+	1000	98.5	[]	[]	[7.275311]	[139]	[]	[31723156]
366_24878	chr22	31292355	31292755	+	1000	98.5	[]	[]	[7.275311, 7.275311]	[156, 173]	[]	[31292587, 31292604]
366_24880	chr22	46649452	46649852	+	1000	98.5	[7.275311]	[63]	[7.275311, 7.275311]	[65, 138]	[46649603]	[46649605, 46649678]
366_24883	chr3	44323386	44323786	+	952	98.5	[7.275311]	[219]	[]	[]	[44323586]	[]
366_24886	chr3	124576826	124577226	+	1000	98.5	[]	[]	[7.275311, 7.275311]	[101, 151]	[]	[124577021, 124577071]
366_24887	chr3	143118900	143119300	+	1000	98.5	[]	[]	[7.275311]	[172]	[]	[143119135]
366_24897	chr5	53560453	53560853	+	1000	98.5	[7.275311, 7.275311]	[100, 121]	[]	[]	[53560643, 53560664]	[]
366_24910	chr7	128446307	128446707	+	935	98.5	[7.275311, 7.275311]	[135, 139]	[7.275311, 7.275311]	[121, 181]	[128446485, 128446489]	[128446471, 128446531]
366_24914	chr7	152760205	152760605	+	1000	98.5	[7.275311, 7.275311]	[175, 215]	[]	[]	[152760399, 152760439]	[]
366_2492	chr1	206416486	206416886	+	1000	596.0	[7.275311]	[96]	[]	[]	[206416681]	[]
366_24923	chr9	5493964	5494364	+	1000	98.5	[7.275311]	[220]	[7.275311]	[232]	[5494191]	[5494203]
366_24926	chr9	120386430	120386830	+	1000	98.5	[7.275311]	[213]	[]	[]	[120386671]	[]
366_24927	chr9	127224297	127224697	+	1000	98.5	[7.275311]	[186]	[]	[]	[127224457]	[]
366_2493	chr12	111396977	111397377	+	1000	595.5	[7.275311]	[72]	[7.275311, 7.275311, 7.275311]	[63, 77, 122]	[111397139]	[111397130, 111397144, 111397189]
366_24932	chrX	39969550	39969950	+	1000	98.5	[7.275311, 7.275311]	[171, 182]	[]	[]	[39969786, 39969797]	[]
366_24933	chrX	104156752	104157152	+	1000	98.5	[7.275311]	[82]	[]	[]	[104156925]	[]
366_24934	chr1	7645507	7645907	+	908	98.0	[7.275311]	[95]	[7.275311, 7.275311]	[76, 104]	[7645699]	[7645680, 7645708]
366_24935	chr1	9428802	9429202	+	1000	98.0	[7.275311]	[136]	[7.275311]	[103]	[9429034]	[9429001]
366_24940	chr1	28232723	28233123	+	1000	98.0	[]	[]	[7.275311]	[162]	[]	[28232895]
366_24947	chr1	202197167	202197567	+	1000	98.0	[]	[]	[7.275311]	[140]	[]	[202197351]
366_24949	chr1	223620247	223620647	+	968	98.0	[7.275311, 7.275311]	[106, 174]	[7.275311]	[189]	[223620412, 223620480]	[223620495]
366_24952	chr10	11450397	11450797	+	1000	98.0	[]	[]	[7.275311]	[79]	[]	[11450569]
366_24955	chr10	38402568	38402968	+	1000	98.0	[7.275311]	[137]	[7.275311]	[174]	[38402776]	[38402813]
366_24958	chr10	68721345	68721745	+	1000	98.0	[7.275311, 7.275311]	[168, 225]	[]	[]	[68721538, 68721595]	[]
366_2496	chr6	129667596	129667996	+	1000	595.5	[7.275311, 7.275311]	[69, 109]	[7.275311, 7.275311]	[71, 111]	[129667753, 129667793]	[129667755, 129667795]
366_24961	chr10	103578768	103579168	+	1000	98.0	[]	[]	[7.275311, 7.275311, 7.275311]	[97, 119, 156]	[]	[103578929, 103578951, 103578988]
366_24962	chr11	8964459	8964859	+	1000	98.0	[]	[]	[7.275311]	[190]	[]	[8964671]
366_24968	chr11	70158591	70158991	+	1000	98.0	[7.275311, 7.275311]	[72, 101]	[]	[]	[70158760, 70158789]	[]
366_24974	chr12	93572368	93572768	+	1000	98.0	[]	[]	[7.275311]	[207]	[]	[93572534]
366_24977	chr12	133080463	133080863	+	1000	98.0	[7.275311, 7.275311]	[176, 194]	[]	[]	[133080663, 133080681]	[]
366_24982	chr15	89196867	89197267	+	1000	98.0	[]	[]	[7.275311, 7.275311, 7.275311]	[205, 224, 237]	[]	[89197058, 89197077, 89197090]
366_24983	chr15	90954911	90955311	+	1000	98.0	[7.275311]	[94]	[]	[]	[90955080]	[]
366_24984	chr16	181263	181663	+	1000	98.0	[7.275311]	[86]	[]	[]	[181444]	[]
366_2499	chr1	167937329	167937729	+	1000	594.5	[]	[]	[7.275311]	[116]	[]	[167937519]
366_24991	chr17	50904569	50904969	+	1000	98.0	[7.275311]	[148]	[7.275311]	[128]	[50904757]	[50904737]
366_24995	chr19	2051527	2051927	+	1000	98.0	[7.275311]	[80]	[7.275311, 7.275311, 7.275311]	[128, 156, 162]	[2051689]	[2051737, 2051765, 2051771]
366_24997	chr19	4342787	4343187	+	1000	98.0	[7.275311, 7.275311]	[130, 134]	[]	[]	[4343006, 4343010]	[]
366_25001	chr19	45800127	45800527	+	1000	98.0	[7.275311]	[220]	[]	[]	[45800367]	[]
366_25003	chr2	6773122	6773522	+	1000	98.0	[7.275311, 7.275311]	[99, 123]	[7.275311]	[148]	[6773274, 6773298]	[6773323]
366_25006	chr2	30583361	30583761	+	1000	98.0	[7.275311]	[89]	[]	[]	[30583532]	[]
366_25009	chr2	69643677	69644077	+	1000	98.0	[]	[]	[7.275311]	[158]	[]	[69643874]
366_25012	chr2	100283945	100284345	+	1000	98.0	[7.275311]	[161]	[]	[]	[100284169]	[]
366_25013	chr2	112764425	112764825	+	1000	98.0	[]	[]	[7.275311]	[153]	[]	[112764640]
366_25014	chr2	136168989	136169389	+	925	98.0	[]	[]	[7.275311]	[165]	[]	[136169229]
366_25017	chr2	215421850	215422250	+	702	98.0	[7.275311]	[137]	[7.275311, 7.275311]	[187, 213]	[215422005]	[215422055, 215422081]
366_25020	chr20	35699137	35699537	+	1000	98.0	[7.275311]	[158]	[]	[]	[35699297]	[]
366_25022	chr20	58310113	58310513	+	1000	98.0	[7.275311]	[205]	[7.275311]	[207]	[58310355]	[58310357]
366_25025	chr22	17158916	17159316	+	1000	98.0	[7.275311, 7.275311]	[121, 128]	[7.275311]	[135]	[17159090, 17159097]	[17159104]
366_25027	chr22	19912593	19912993	+	882	98.0	[7.275311, 7.275311]	[115, 123]	[7.275311]	[128]	[19912756, 19912764]	[19912769]
366_25028	chr22	20035316	20035716	+	1000	98.0	[7.275311]	[116]	[]	[]	[20035489]	[]
366_2503	chrX	13235892	13236292	+	1000	594.5	[7.275311]	[128]	[7.275311]	[103]	[13236113]	[13236088]
366_25043	chr4	1049455	1049855	+	1000	98.0	[7.275311, 7.275311, 7.275311]	[192, 246, 250]	[]	[]	[1049630, 1049684, 1049688]	[]
366_25045	chr4	2458525	2458925	+	814	98.0	[7.275311, 7.275311]	[88, 112]	[7.275311]	[114]	[2458700, 2458724]	[2458726]
366_25048	chr4	165327618	165328018	+	1000	98.0	[7.275311]	[108]	[]	[]	[165327783]	[]
366_25051	chr5	94313169	94313569	+	1000	98.0	[7.275311]	[134]	[7.275311]	[143]	[94313380]	[94313389]
366_25053	chr5	109409308	109409708	+	1000	98.0	[7.275311, 7.275311]	[145, 177]	[7.275311, 7.275311]	[163, 179]	[109409467, 109409499]	[109409485, 109409501]
366_25054	chr5	109688974	109689374	+	1000	98.0	[7.275311]	[121]	[]	[]	[109689185]	[]
366_25057	chr5	143206539	143206939	+	772	98.0	[7.275311, 7.275311, 7.275311]	[123, 178, 187]	[]	[]	[143206690, 143206745, 143206754]	[]
366_25063	chr6	83430788	83431188	+	1000	98.0	[7.275311, 7.275311]	[125, 129]	[]	[]	[83430954, 83430958]	[]
366_25066	chr6	149431961	149432361	+	605	98.0	[]	[]	[7.275311, 7.275311]	[86, 122]	[]	[149432136, 149432172]
366_25069	chr7	1599753	1600153	+	1000	98.0	[7.275311]	[137]	[]	[]	[1599962]	[]
366_25070	chr7	1884215	1884615	+	1000	98.0	[7.275311, 7.275311]	[59, 110]	[]	[]	[1884372, 1884423]	[]
366_25072	chr7	30504819	30505219	+	1000	98.0	[7.275311]	[103]	[]	[]	[30504993]	[]
366_25075	chr7	56063894	56064294	+	1000	98.0	[7.275311]	[182]	[]	[]	[56064143]	[]
366_25076	chr7	91880627	91881027	+	1000	98.0	[7.275311, 7.275311]	[78, 118]	[]	[]	[91880800, 91880840]	[]
366_25078	chr7	107028804	107029204	+	1000	98.0	[7.275311]	[166]	[]	[]	[107028975]	[]
366_2508	chr18	37299570	37299970	+	1000	593.5	[7.275311]	[85]	[7.275311, 7.275311]	[112, 116]	[37299738]	[37299765, 37299769]
366_25082	chr8	27349996	27350396	+	995	98.0	[7.275311]	[159]	[]	[]	[27350169]	[]
366_25083	chr8	30082802	30083202	+	1000	98.0	[7.275311, 7.275311]	[115, 196]	[7.275311]	[127]	[30082965, 30083046]	[30082977]
366_25087	chr8	91249085	91249485	+	1000	98.0	[7.275311]	[124]	[7.275311]	[84]	[91249306]	[91249266]
366_25097	chrX	23781347	23781747	+	1000	98.0	[7.275311]	[140]	[7.275311]	[105]	[23781549]	[23781514]
366_25098	chrX	48911561	48911961	+	1000	98.0	[7.275311]	[184]	[]	[]	[48911753]	[]
366_25103	chr1	26914255	26914655	+	1000	97.5	[]	[]	[7.275311, 7.275311]	[113, 139]	[]	[26914467, 26914493]
366_25105	chr1	68292010	68292410	+	1000	97.5	[7.275311]	[228]	[]	[]	[68292244]	[]
366_25115	chr1	223214224	223214624	+	1000	97.5	[7.275311, 7.275311]	[125, 178]	[7.275311, 7.275311, 7.275311]	[127, 134, 171]	[223214399, 223214452]	[223214401, 223214408, 223214445]
366_25117	chr1	234553451	234553851	+	1000	97.5	[]	[]	[7.275311]	[153]	[]	[234553701]
366_25118	chr1	236809012	236809412	+	1000	97.5	[7.275311]	[95]	[7.275311]	[75]	[236809193]	[236809173]
366_25119	chr10	13498550	13498950	+	1000	97.5	[]	[]	[7.275311]	[204]	[]	[13498783]
366_25128	chr11	67452057	67452457	+	806	97.5	[7.275311]	[146]	[7.275311, 7.275311]	[125, 148]	[67452247]	[67452226, 67452249]
