#PeakID(python identify_motif.py ./ENCODE_processed_files/KLF16_idr.fa KLF16 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
805_31933	chr17	35487076	35487476	+	705	30.0	[8.2890625]	[99]	[]	[]	[35487266]	[]
805_31944	chr17	48593843	48594243	+	724	30.0	[]	[]	[10.237877, 7.693098]	[130, 149]	[]	[48594067, 48594086]
805_31945	chr17	48908176	48908576	+	770	30.0	[]	[]	[8.933888, 7.1464634, 12.29139, 7.8755774, 7.791171, 12.29139]	[101, 105, 107, 111, 147, 149]	[]	[48908347, 48908351, 48908353, 48908357, 48908393, 48908395]
805_31952	chr17	63911576	63911976	+	777	30.0	[6.483108]	[167]	[]	[]	[63911824]	[]
805_31954	chr17	67244562	67244962	+	771	30.0	[8.759238, 12.29139]	[104, 111]	[6.5057116, 9.934757, 8.178812]	[70, 86, 131]	[67244749, 67244756]	[67244715, 67244731, 67244776]
805_31959	chr17	74770720	74771120	+	554	30.0	[6.8069506]	[84]	[]	[]	[74770892]	[]
805_31963	chr17	75261538	75261938	+	697	30.0	[6.6778235]	[199]	[]	[]	[75261745]	[]
805_31966	chr17	77421158	77421558	+	773	30.0	[7.287687, 7.313411]	[83, 127]	[]	[]	[77421331, 77421375]	[]
805_31969	chr17	81294588	81294988	+	540	30.0	[9.168893]	[81]	[]	[]	[81294767]	[]
805_3197	chr1	26284707	26285107	+	1000	102.0	[9.232781, 7.1464634]	[99, 101]	[]	[]	[26284897, 26284899]	[]
805_31970	chr17	81409090	81409490	+	723	30.0	[]	[]	[6.942383, 6.719461]	[111, 158]	[]	[81409280, 81409327]
805_31971	chr17	81959635	81960035	+	589	30.0	[8.317997]	[94]	[8.649299]	[145]	[81959826]	[81959877]
805_31983	chr18	3653863	3654263	+	788	30.0	[8.759238, 6.876938]	[121, 145]	[]	[]	[3654027, 3654051]	[]
805_31991	chr18	11519053	11519453	+	779	30.0	[]	[]	[8.502228]	[87]	[]	[11519235]
805_31992	chr18	13726349	13726749	+	710	30.0	[9.309962]	[105]	[]	[]	[13726505]	[]
805_31997	chr18	35041295	35041695	+	776	30.0	[8.2890625]	[136]	[]	[]	[35041499]	[]
805_31999	chr18	37299623	37300023	+	786	30.0	[6.5499396, 12.29139, 8.687048]	[104, 140, 142]	[]	[]	[37299818, 37299854, 37299856]	[]
805_32002	chr18	46917925	46918325	+	675	30.0	[]	[]	[13.953096]	[90]	[]	[46918079]
805_32015	chr19	8832088	8832488	+	783	30.0	[10.610686]	[146]	[]	[]	[8832290]	[]
805_32019	chr19	11089245	11089645	+	771	30.0	[7.313411]	[95]	[]	[]	[11089408]	[]
805_32020	chr19	11091672	11092072	+	597	30.0	[]	[]	[8.942199]	[148]	[]	[11091839]
805_32030	chr19	13905881	13906281	+	784	30.0	[7.9976654, 8.649299]	[174, 191]	[]	[]	[13906080, 13906097]	[]
805_32039	chr19	19120574	19120974	+	778	30.0	[7.195727, 8.178812, 7.6039934, 10.75702]	[61, 66, 72, 74]	[]	[]	[19120728, 19120733, 19120739, 19120741]	[]
805_32046	chr19	33771525	33771925	+	656	30.0	[8.381167]	[75]	[7.0001297]	[149]	[33771699]	[33771773]
805_32048	chr19	35879659	35880059	+	739	30.0	[]	[]	[7.2591763]	[210]	[]	[35879903]
805_32050	chr19	39254463	39254863	+	763	30.0	[8.544636, 11.506877]	[69, 80]	[]	[]	[39254623, 39254634]	[]
805_32052	chr19	39833732	39834132	+	729	30.0	[6.587771, 10.077169, 7.0396867, 7.1121063, 8.469394]	[144, 145, 147, 213, 217]	[]	[]	[39833901, 39833902, 39833904, 39833970, 39833974]	[]
805_32062	chr19	47228361	47228761	+	801	30.0	[8.544636]	[127]	[9.754853, 7.791171]	[84, 103]	[47228586]	[47228543, 47228562]
805_32067	chr19	49640003	49640403	+	697	30.0	[]	[]	[7.6086707, 13.953096, 6.4703717, 7.473779]	[53, 55, 135, 136]	[]	[49640155, 49640157, 49640237, 49640238]
805_32077	chr2	6773118	6773518	+	787	30.0	[7.473779, 6.6778235]	[148, 150]	[]	[]	[6773356, 6773358]	[]
805_32079	chr2	8685729	8686129	+	788	30.0	[]	[]	[8.317997]	[149]	[]	[8685975]
805_32085	chr2	26785651	26786051	+	776	30.0	[8.933888]	[119]	[8.502228]	[103]	[26785827]	[26785811]
805_32089	chr2	32356687	32357087	+	667	30.0	[12.000808, 8.502228, 8.267059]	[106, 113, 151]	[]	[]	[32356845, 32356852, 32356890]	[]
805_3209	chr11	61749678	61750078	+	1000	102.0	[]	[]	[9.609028]	[67]	[]	[61749836]
805_32101	chr2	69012796	69013196	+	778	30.0	[13.953096, 8.285589]	[81, 94]	[]	[]	[69012971, 69012984]	[]
805_32111	chr2	74198375	74198775	+	672	30.0	[]	[]	[10.131101]	[142]	[]	[74198557]
805_32117	chr2	86764689	86765089	+	769	30.0	[8.894671]	[153]	[]	[]	[86764933]	[]
805_32119	chr2	88659619	88660019	+	615	30.0	[]	[]	[8.831296]	[56]	[]	[88659774]
805_32123	chr2	96146299	96146699	+	735	30.0	[12.000808]	[132]	[9.708119, 7.518969]	[105, 171]	[96146484]	[96146457, 96146523]
805_32131	chr2	109277393	109277793	+	655	30.0	[9.464272]	[118]	[]	[]	[109277597]	[]
805_32153	chr2	174395590	174395990	+	748	30.0	[9.464272]	[103]	[8.630112, 12.000808, 13.168583]	[153, 165, 170]	[174395771]	[174395821, 174395833, 174395838]
805_32161	chr2	183037167	183037567	+	573	30.0	[6.8069506]	[195]	[]	[]	[183037384]	[]
805_32167	chr2	200963105	200963505	+	648	30.0	[6.4261723]	[98]	[]	[]	[200963293]	[]
805_32174	chr2	231674838	231675238	+	777	30.0	[7.1700025]	[138]	[7.216604]	[106]	[231675068]	[231675036]
805_32177	chr2	235595418	235595818	+	716	30.0	[]	[]	[6.428879, 8.930296]	[106, 110]	[]	[235595618, 235595622]
805_32184	chr20	4014839	4015239	+	670	30.0	[9.038378, 7.1279345, 9.309962]	[56, 58, 72]	[]	[]	[4014995, 4014997, 4015011]	[]
805_32187	chr20	4760545	4760945	+	688	30.0	[6.5572, 6.987592]	[118, 122]	[8.747796, 7.473779, 10.700085]	[69, 71, 104]	[4760750, 4760754]	[4760701, 4760703, 4760736]
805_3220	chr17	43483543	43483943	+	1000	102.0	[]	[]	[9.597125]	[138]	[]	[43483781]
805_32203	chr20	39268939	39269339	+	566	30.0	[]	[]	[8.502228]	[97]	[]	[39269131]
805_32204	chr20	45311544	45311944	+	790	30.0	[7.9976654]	[126]	[]	[]	[45311752]	[]
805_32209	chr20	50509825	50510225	+	808	30.0	[8.178812]	[79]	[]	[]	[50509980]	[]
805_32211	chr20	57596928	57597328	+	745	30.0	[]	[]	[8.978558]	[94]	[]	[57597114]
805_32213	chr20	63740835	63741235	+	747	30.0	[11.883123]	[144]	[]	[]	[63741068]	[]
805_32218	chr21	20999578	20999978	+	753	30.0	[]	[]	[7.947322]	[93]	[]	[20999765]
805_32224	chr21	37365827	37366227	+	791	30.0	[13.953096]	[141]	[]	[]	[37366049]	[]
805_3223	chr19	12890693	12891093	+	1000	102.0	[7.2473845, 13.576849]	[87, 89]	[]	[]	[12890863, 12890865]	[]
805_32230	chr22	17366882	17367282	+	808	30.0	[]	[]	[10.700085, 9.283125]	[110, 112]	[]	[17367085, 17367087]
805_32243	chr22	20469214	20469614	+	799	30.0	[]	[]	[7.755831, 6.8069506]	[70, 92]	[]	[20469365, 20469387]
805_32244	chr22	20638749	20639149	+	790	30.0	[]	[]	[7.0792723]	[198]	[]	[20638989]
805_3225	chr2	159130280	159130680	+	1000	102.0	[]	[]	[13.286267]	[105]	[]	[159130477]
805_3226	chr2	230659174	230659574	+	1000	102.0	[]	[]	[8.325146]	[149]	[]	[230659412]
805_32266	chr22	22214491	22214891	+	718	30.0	[7.6039934, 8.687048]	[124, 126]	[]	[]	[22214711, 22214713]	[]
805_3228	chr22	39319628	39320028	+	1000	102.0	[]	[]	[7.9976654]	[99]	[]	[39319820]
805_32281	chr22	22921431	22921831	+	768	30.0	[]	[]	[7.313411]	[165]	[]	[22921666]
805_32289	chr22	23234603	23235003	+	659	30.0	[]	[]	[7.1464634, 13.576849, 7.2473845]	[119, 121, 123]	[]	[23234791, 23234793, 23234795]
805_32296	chr22	37259586	37259986	+	661	30.0	[6.6205754, 9.930836]	[167, 173]	[6.538516]	[106]	[37259809, 37259815]	[37259748]
805_32298	chr22	38127201	38127601	+	752	30.0	[8.317997]	[143]	[]	[]	[38127425]	[]
805_323	chr5	154834889	154835289	+	1000	291.0	[]	[]	[10.1167555]	[141]	[]	[154835126]
805_32305	chr3	4834315	4834715	+	775	30.0	[8.2890625, 8.178812]	[121, 135]	[11.896146]	[154]	[4834512, 4834526]	[4834545]
805_32317	chr3	27134156	27134556	+	779	30.0	[6.8069506]	[106]	[]	[]	[27134348]	[]
805_32326	chr3	42526548	42526948	+	701	30.0	[]	[]	[6.9816003]	[147]	[]	[42526792]
805_32329	chr3	44338104	44338504	+	674	30.0	[6.8780885]	[144]	[11.883123]	[208]	[44338268]	[44338332]
805_32330	chr3	44975235	44975635	+	777	30.0	[7.313411]	[149]	[]	[]	[44975448]	[]
805_32335	chr3	49539614	49540014	+	761	30.0	[]	[]	[12.562974]	[160]	[]	[49539859]
805_32343	chr3	69013464	69013864	+	552	30.0	[]	[]	[7.9976654]	[146]	[]	[69013681]
805_32344	chr3	69306375	69306775	+	791	30.0	[]	[]	[6.689266]	[87]	[]	[69306536]
805_32349	chr3	112043621	112044021	+	733	30.0	[7.3308363, 9.239975]	[101, 103]	[9.679184]	[73]	[112043818, 112043820]	[112043790]
805_32352	chr3	124812751	124813151	+	737	30.0	[7.8426595]	[131]	[]	[]	[124812939]	[]
805_32360	chr3	139120505	139120905	+	754	30.0	[]	[]	[6.5499396]	[150]	[]	[139120684]
805_3237	chr6	16128720	16129120	+	1000	102.0	[]	[]	[10.131101]	[132]	[]	[16128945]
805_32383	chr3	193816932	193817332	+	788	30.0	[]	[]	[10.221417]	[121]	[]	[193817109]
805_32397	chr4	40515828	40516228	+	786	30.0	[13.953096]	[157]	[9.934757]	[135]	[40516046]	[40516024]
805_32402	chr4	68175534	68175934	+	583	30.0	[]	[]	[7.1628084]	[140]	[]	[68175769]
805_32413	chr4	94451588	94451988	+	806	30.0	[11.883123]	[128]	[9.346587]	[161]	[94451798]	[94451831]
805_32419	chr4	111283027	111283427	+	709	30.0	[]	[]	[6.719461]	[132]	[]	[111283250]
805_32426	chr4	153318723	153319123	+	620	30.0	[9.787687]	[86]	[13.286267]	[104]	[153318890]	[153318908]
805_32429	chr4	159016521	159016921	+	589	30.0	[8.502228]	[122]	[]	[]	[159016739]	[]
805_3243	chr7	5598764	5599164	+	1000	102.0	[]	[]	[9.609028, 8.576171, 10.75702, 12.29139, 8.933888]	[91, 112, 162, 164, 169]	[]	[5598936, 5598957, 5599007, 5599009, 5599014]
805_32433	chr4	173208365	173208765	+	623	30.0	[8.178812]	[112]	[]	[]	[173208531]	[]
805_3244	chr7	38341182	38341582	+	1000	102.0	[7.0605884]	[87]	[]	[]	[38341351]	[]
805_3245	chr7	129401404	129401804	+	1000	102.0	[]	[]	[10.221417]	[120]	[]	[129401610]
805_32461	chr5	81108383	81108783	+	610	30.0	[7.947322]	[103]	[]	[]	[81108585]	[]
805_32470	chr5	128201281	128201681	+	772	30.0	[]	[]	[7.2591763]	[106]	[]	[128201479]
805_32472	chr5	134226158	134226558	+	725	30.0	[]	[]	[6.6086726]	[210]	[]	[134226387]
805_32477	chr5	138352922	138353322	+	777	30.0	[]	[]	[8.687048, 8.273051]	[75, 168]	[]	[138353076, 138353169]
805_32481	chr5	141914057	141914457	+	693	30.0	[7.644837]	[131]	[]	[]	[141914277]	[]
805_32489	chr5	154857882	154858282	+	796	30.0	[]	[]	[8.178812, 15.238556, 7.232965]	[222, 228, 245]	[]	[154858105, 154858111, 154858128]
805_32497	chr6	291969	292369	+	609	30.0	[]	[]	[7.026269, 7.6236315, 8.952417]	[96, 140, 144]	[]	[292151, 292195, 292199]
805_32502	chr6	5175142	5175542	+	678	30.0	[6.445277, 8.469394]	[102, 106]	[]	[]	[5175313, 5175317]	[]
805_32506	chr6	12289992	12290392	+	773	30.0	[8.502228]	[76]	[]	[]	[12290154]	[]
805_3251	chr1	31939840	31940240	+	1000	101.0	[]	[]	[7.5520773]	[119]	[]	[31940053]
805_32510	chr6	13486689	13487089	+	787	30.0	[13.8484335, 6.987592]	[98, 102]	[]	[]	[13486870, 13486874]	[]
805_32516	chr6	17600747	17601147	+	737	30.0	[7.8834333]	[72]	[]	[]	[17600901]	[]
805_32529	chr6	28895383	28895783	+	581	30.0	[7.2591763]	[136]	[]	[]	[28895585]	[]
805_32535	chr6	32700496	32700896	+	802	30.0	[7.0792723]	[99]	[]	[]	[32700688]	[]
805_32546	chr6	37499667	37500067	+	651	30.0	[9.309962]	[223]	[]	[]	[37499897]	[]
805_32550	chr6	41723477	41723877	+	788	30.0	[6.942383]	[74]	[]	[]	[41723630]	[]
805_32551	chr6	41938095	41938495	+	690	30.0	[6.483108]	[160]	[7.9128156]	[128]	[41938331]	[41938299]
805_32553	chr6	43369567	43369967	+	730	30.0	[9.934757, 10.131101, 6.4933114, 6.8069506, 7.0001297]	[143, 148, 182, 188, 195]	[6.987592]	[234]	[43369725, 43369730, 43369764, 43369770, 43369777]	[43369816]
805_32554	chr6	43628651	43629051	+	810	30.0	[8.178812]	[134]	[]	[]	[43628858]	[]
805_32556	chr6	46090150	46090550	+	622	30.0	[7.072491]	[107]	[]	[]	[46090334]	[]
805_32563	chr6	75621806	75622206	+	622	30.0	[6.935024]	[173]	[]	[]	[75622053]	[]
805_32564	chr6	83055358	83055758	+	715	30.0	[6.656291]	[66]	[]	[]	[83055519]	[]
805_32568	chr6	90399972	90400372	+	711	30.0	[7.1121063]	[68]	[8.909091]	[80]	[90400129]	[90400141]
805_32576	chr6	125759073	125759473	+	774	30.0	[6.719461]	[152]	[]	[]	[125759309]	[]
805_32578	chr6	133952904	133953304	+	743	30.0	[]	[]	[13.953096, 6.4703717, 7.473779]	[117, 123, 124]	[]	[133953061, 133953067, 133953068]
805_3258	chr1	211133985	211134385	+	1000	101.0	[]	[]	[7.8755774]	[106]	[]	[211134186]
805_32584	chr6	139586337	139586737	+	731	30.0	[]	[]	[7.9128156]	[88]	[]	[139586512]
805_32587	chr6	149941764	149942164	+	766	30.0	[]	[]	[10.700085]	[195]	[]	[149941971]
805_3259	chr1	212035088	212035488	+	1000	101.0	[6.8069506]	[124]	[]	[]	[212035295]	[]
805_32591	chr6	155152227	155152627	+	540	30.0	[]	[]	[10.894487]	[88]	[]	[155152412]
805_32595	chr6	158849824	158850224	+	769	30.0	[6.8829293]	[148]	[]	[]	[158850027]	[]
805_32600	chr6	164347464	164347864	+	765	30.0	[6.935024]	[143]	[]	[]	[164347695]	[]
805_32608	chr7	4744901	4745301	+	742	30.0	[]	[]	[8.469394, 7.357674, 7.473779]	[148, 152, 154]	[]	[4745127, 4745131, 4745133]
805_32613	chr7	12731264	12731664	+	653	30.0	[]	[]	[9.930836]	[95]	[]	[12731453]
805_32619	chr7	32727835	32728235	+	688	30.0	[8.325146, 7.644837, 7.644837]	[148, 151, 155]	[7.313411, 8.178812]	[233, 236]	[32727986, 32727989, 32727993]	[32728071, 32728074]
805_32622	chr7	33185685	33186085	+	629	30.0	[]	[]	[7.6848807]	[72]	[]	[33185850]
805_32631	chr7	47371982	47372382	+	793	30.0	[10.610686]	[139]	[]	[]	[47372201]	[]
805_32632	chr7	66628282	66628682	+	770	30.0	[8.178812]	[174]	[9.666626]	[149]	[66628467]	[66628442]
805_32636	chr7	76373286	76373686	+	741	30.0	[]	[]	[7.935419]	[178]	[]	[76373488]
805_32637	chr7	80699048	80699448	+	762	30.0	[]	[]	[6.689266]	[114]	[]	[80699257]
805_32643	chr7	96321247	96321647	+	635	30.0	[7.2907114]	[145]	[7.0001297]	[152]	[96321462]	[96321469]
805_32648	chr7	101411213	101411613	+	769	30.0	[7.369117]	[66]	[8.540713]	[161]	[101411365]	[101411460]
805_32651	chr7	105521281	105521681	+	777	30.0	[8.074149]	[152]	[]	[]	[105521489]	[]
805_32657	chr7	106982412	106982812	+	740	30.0	[]	[]	[7.5520773]	[148]	[]	[106982631]
805_32663	chr7	116511939	116512339	+	822	30.0	[]	[]	[6.935024, 6.81948]	[172, 174]	[]	[116512128, 116512130]
805_32666	chr7	117086779	117087179	+	629	30.0	[9.220879]	[129]	[]	[]	[117086995]	[]
805_32675	chr7	135731074	135731474	+	591	30.0	[8.267059]	[163]	[]	[]	[135731262]	[]
805_32678	chr7	139699884	139700284	+	787	30.0	[]	[]	[12.000808, 9.930836]	[158, 163]	[]	[139700127, 139700132]
805_3269	chr12	124906731	124907131	+	1000	101.0	[]	[]	[6.876938]	[86]	[]	[124906908]
805_32692	chr7	158609477	158609877	+	746	30.0	[]	[]	[7.518969, 9.4715605, 13.286267, 7.0975323, 13.286267, 7.0975323, 7.357674, 8.759238, 13.286267, 7.0975323, 7.357674, 8.759238]	[91, 97, 101, 103, 117, 119, 129, 131, 146, 148, 162, 164]	[]	[158609629, 158609635, 158609639, 158609641, 158609655, 158609657, 158609667, 158609669, 158609684, 158609686, 158609700, 158609702]
805_3270	chr13	112711698	112712098	+	1000	101.0	[]	[]	[6.428879]	[127]	[]	[112711922]
805_3271	chr14	81434204	81434604	+	1000	101.0	[7.596654]	[81]	[]	[]	[81434375]	[]
805_32712	chr8	86508625	86509025	+	656	30.0	[]	[]	[12.29139]	[131]	[]	[86508797]
805_32714	chr8	96164298	96164698	+	720	30.0	[8.502228]	[123]	[]	[]	[96164508]	[]
805_32747	chr9	35103033	35103433	+	808	30.0	[8.747796, 12.000808, 6.9568024]	[82, 110, 126]	[]	[]	[35103184, 35103212, 35103228]	[]
805_32777	chr9	120477401	120477801	+	798	30.0	[]	[]	[9.464272]	[127]	[]	[120477618]
805_32783	chr9	124861840	124862240	+	803	30.0	[13.953096, 8.649299]	[133, 161]	[7.693098]	[75]	[124862054, 124862082]	[124861996]
805_32790	chr9	129036328	129036728	+	641	30.0	[]	[]	[9.597125]	[111]	[]	[129036479]
805_32805	chr9	137450112	137450512	+	672	30.0	[7.313411]	[80]	[]	[]	[137450291]	[]
805_32810	chrX	1454166	1454566	+	744	30.0	[8.469394]	[61]	[10.700085]	[104]	[1454322]	[1454365]
805_32824	chrX	49156172	49156572	+	793	30.0	[]	[]	[10.700085]	[151]	[]	[49156389]
805_32829	chrX	77910303	77910703	+	717	30.0	[]	[]	[8.502228]	[123]	[]	[77910515]
805_32831	chrX	103254201	103254601	+	759	30.0	[12.000808, 7.313411]	[116, 146]	[]	[]	[103254414, 103254444]	[]
805_32834	chrX	119427493	119427893	+	767	30.0	[7.6567397]	[103]	[]	[]	[119427668]	[]
805_32840	chrX	152904526	152904926	+	734	30.0	[]	[]	[7.216604]	[109]	[]	[152904732]
805_32842	chrX	154013600	154014000	+	792	30.0	[]	[]	[10.700085, 6.7609534]	[108, 147]	[]	[154013795, 154013834]
805_32846	chr1	2311484	2311884	+	709	29.0	[]	[]	[8.502228, 7.5390553]	[88, 98]	[]	[2311657, 2311667]
805_32852	chr1	7953807	7954207	+	692	29.0	[7.2473845, 11.506877]	[175, 177]	[]	[]	[7954036, 7954038]	[]
805_32855	chr1	11680540	11680940	+	767	29.0	[7.6039934, 10.75702]	[150, 152]	[]	[]	[11680762, 11680764]	[]
805_32872	chr1	22342066	22342466	+	665	29.0	[7.6236315]	[89]	[]	[]	[22342254]	[]
805_32873	chr1	22639265	22639665	+	773	29.0	[12.000808, 10.901268]	[59, 65]	[9.679184]	[136]	[22639422, 22639428]	[22639499]
805_32893	chr1	38334922	38335322	+	673	29.0	[9.265699]	[97]	[]	[]	[38335108]	[]
805_32894	chr1	39899038	39899438	+	752	29.0	[12.29139, 6.587771, 6.8433437]	[90, 91, 92]	[]	[]	[39899189, 39899190, 39899191]	[]
805_32899	chr1	42682903	42683303	+	678	29.0	[10.75702]	[66]	[]	[]	[42683058]	[]
805_32914	chr1	63523071	63523471	+	623	29.0	[9.574522]	[108]	[]	[]	[63523251]	[]
805_3292	chr4	153156267	153156667	+	1000	101.0	[6.4158807, 7.6567397]	[105, 115]	[]	[]	[153156455, 153156465]	[]
805_32922	chr1	88180495	88180895	+	733	29.0	[6.8069506]	[69]	[]	[]	[88180662]	[]
805_32923	chr1	89524015	89524415	+	693	29.0	[7.644837]	[122]	[]	[]	[89524181]	[]
805_32934	chr1	110433798	110434198	+	603	29.0	[]	[]	[8.502228, 6.4322557]	[57, 63]	[]	[110433955, 110433961]
805_32935	chr1	111516097	111516497	+	608	29.0	[7.791171]	[98]	[]	[]	[111516281]	[]
805_32952	chr1	155063541	155063941	+	715	29.0	[11.216295]	[101]	[]	[]	[155063720]	[]
805_32955	chr1	156661734	156662134	+	776	29.0	[8.364732]	[159]	[8.894671]	[67]	[156661983]	[156661891]
805_32957	chr1	161314168	161314568	+	749	29.0	[7.9976654, 6.7609534, 6.8780885]	[100, 101, 116]	[8.381167]	[132]	[161314327, 161314328, 161314343]	[161314359]
805_32967	chr1	175171484	175171884	+	730	29.0	[]	[]	[8.502228, 6.9568024]	[116, 124]	[]	[175171678, 175171686]
805_32972	chr1	185156845	185157245	+	620	29.0	[7.032538]	[178]	[]	[]	[185157034]	[]
805_32979	chr1	200971937	200972337	+	599	29.0	[7.755831]	[52]	[]	[]	[200972088]	[]
805_32987	chr1	207026029	207026429	+	646	29.0	[]	[]	[7.644837]	[59]	[]	[207026180]
805_32998	chr1	226407883	226408283	+	733	29.0	[9.504365]	[139]	[8.649299]	[162]	[226408110]	[226408133]
805_33	chr20	50790656	50791056	+	1000	523.0	[]	[]	[7.2591763]	[122]	[]	[50790876]
805_3300	chr7	101856762	101857162	+	1000	101.0	[7.644837, 9.346587, 7.644837]	[116, 139, 176]	[]	[]	[101856919, 101856942, 101856979]	[]
805_33009	chr1	244970087	244970487	+	761	29.0	[8.649299, 8.649299, 7.543767, 7.313411, 8.178812]	[93, 98, 103, 118, 142]	[]	[]	[244970269, 244970274, 244970279, 244970294, 244970318]	[]
805_33018	chr10	5976622	5977022	+	728	29.0	[8.267059, 12.29139, 8.687048]	[67, 72, 74]	[]	[]	[5976788, 5976793, 5976795]	[]
805_3302	chr7	134660467	134660867	+	1000	101.0	[]	[]	[8.469394]	[62]	[]	[134660620]
805_33024	chr10	23293102	23293502	+	729	29.0	[7.6214185]	[100]	[9.3029375]	[74]	[23293283]	[23293257]
805_33026	chr10	29386345	29386745	+	711	29.0	[8.952417]	[74]	[]	[]	[29386509]	[]
805_33047	chr10	70382281	70382681	+	701	29.0	[7.287687, 7.609212]	[128, 135]	[]	[]	[70382450, 70382457]	[]
805_33052	chr10	73591136	73591536	+	554	29.0	[]	[]	[6.9816003, 6.9816003]	[135, 165]	[]	[73591350, 73591380]
805_33053	chr10	77405638	77406038	+	559	29.0	[]	[]	[13.953096, 6.9816003]	[121, 161]	[]	[77405819, 77405859]
805_33063	chr10	96370538	96370938	+	690	29.0	[7.3308363]	[82]	[]	[]	[96370712]	[]
805_33073	chr10	103668596	103668996	+	740	29.0	[]	[]	[8.178812, 8.8292265]	[90, 131]	[]	[103668779, 103668820]
805_33075	chr10	110008319	110008719	+	572	29.0	[]	[]	[8.649299, 8.285589, 6.6778235, 12.000808]	[66, 70, 98, 114]	[]	[110008483, 110008487, 110008515, 110008531]
805_33078	chr10	113385113	113385513	+	774	29.0	[]	[]	[8.557642]	[67]	[]	[113385277]
805_33079	chr10	116788041	116788441	+	770	29.0	[]	[]	[6.6710057]	[142]	[]	[116788278]
805_33082	chr10	122268041	122268441	+	558	29.0	[]	[]	[8.759238]	[102]	[]	[122268210]
805_33083	chr10	124035933	124036333	+	735	29.0	[]	[]	[8.759238, 6.69701, 7.8834333]	[104, 114, 150]	[]	[124036131, 124036141, 124036177]
805_33089	chr11	5247512	5247912	+	733	29.0	[8.469394, 7.6567397]	[99, 102]	[]	[]	[5247696, 5247699]	[]
805_3309	chrX	11341383	11341783	+	1000	101.0	[9.1610365]	[108]	[]	[]	[11341584]	[]
805_33098	chr11	13463123	13463523	+	750	29.0	[]	[]	[10.221417, 12.562974]	[149, 153]	[]	[13463340, 13463344]
805_33100	chr11	13834455	13834855	+	745	29.0	[6.445277]	[81]	[]	[]	[13834622]	[]
805_33105	chr11	32420862	32421262	+	634	29.0	[]	[]	[8.317997]	[100]	[]	[32421053]
805_33112	chr11	45252378	45252778	+	728	29.0	[8.178812]	[141]	[8.00492]	[152]	[45252596]	[45252607]
805_33115	chr11	48055836	48056236	+	590	29.0	[]	[]	[8.557642]	[71]	[]	[48056006]
805_3312	chr1	27428307	27428707	+	1000	100.0	[]	[]	[6.428879, 12.000808, 8.178812]	[126, 132, 139]	[]	[27428529, 27428535, 27428542]
805_33122	chr11	62884234	62884634	+	725	29.0	[]	[]	[8.2890625]	[108]	[]	[62884388]
805_33123	chr11	64305954	64306354	+	739	29.0	[]	[]	[7.6381464]	[72]	[]	[64306125]
805_33130	chr11	65900237	65900637	+	713	29.0	[]	[]	[6.8433437, 6.587771, 12.29139, 10.894487]	[163, 164, 165, 171]	[]	[65900455, 65900456, 65900457, 65900463]
805_33141	chr11	95790308	95790708	+	644	29.0	[]	[]	[7.791171, 13.576849]	[167, 169]	[]	[95790531, 95790533]
805_33156	chr12	219859	220259	+	773	29.0	[7.947322, 7.791171]	[71, 73]	[]	[]	[220017, 220019]	[]
805_3318	chr1	234373293	234373693	+	1000	100.0	[11.883123]	[54]	[]	[]	[234373445]	[]
805_33191	chr12	64456989	64457389	+	760	29.0	[]	[]	[12.000808]	[126]	[]	[64457204]
805_33202	chr12	95072852	95073252	+	573	29.0	[]	[]	[7.6214185]	[156]	[]	[95073099]
805_33204	chr12	101407563	101407963	+	669	29.0	[]	[]	[13.953096]	[120]	[]	[101407764]
805_3321	chr11	46296847	46297247	+	1000	100.0	[7.0975323, 10.610686]	[161, 168]	[8.894671]	[80]	[46297091, 46297098]	[46297010]
805_3324	chr12	111741360	111741760	+	1000	100.0	[6.5752125]	[92]	[]	[]	[111741532]	[]
805_33247	chr13	113154264	113154664	+	694	29.0	[]	[]	[8.273051, 7.313411]	[107, 115]	[]	[113154468, 113154476]
805_33254	chr14	23539573	23539973	+	702	29.0	[10.610686]	[69]	[]	[]	[23539738]	[]
805_33255	chr14	24095433	24095833	+	745	29.0	[]	[]	[6.8829293]	[108]	[]	[24095637]
805_33256	chr14	24308091	24308491	+	670	29.0	[]	[]	[6.8069506]	[147]	[]	[24308335]
805_33262	chr14	68795862	68796262	+	655	29.0	[7.0001297]	[82]	[7.032538]	[158]	[68796027]	[68796103]
805_33263	chr14	70359561	70359961	+	756	29.0	[]	[]	[7.778771]	[147]	[]	[70359793]
805_3327	chr15	58014006	58014406	+	1000	100.0	[6.8069506]	[151]	[]	[]	[58014237]	[]
805_33271	chr14	76875981	76876381	+	774	29.0	[6.483108]	[127]	[]	[]	[76876203]	[]
805_33284	chr14	104723556	104723956	+	633	29.0	[7.9976654]	[99]	[10.700085, 8.502228, 6.5752125]	[90, 128, 165]	[104723741]	[104723732, 104723770, 104723807]
805_33285	chr15	28098767	28099167	+	758	29.0	[8.942199, 8.831296]	[85, 92]	[7.791171]	[156]	[28098935, 28098942]	[28099006]
805_33289	chr15	38593514	38593914	+	713	29.0	[6.8069506]	[91]	[]	[]	[38593692]	[]
805_3329	chr16	50841064	50841464	+	1000	100.0	[]	[]	[15.238556]	[137]	[]	[50841279]
