#PeakID(python scan_motif.py ./ENCODE_processed_files/ATF1_idr.fa ATF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
755_4174	chr6	43427210	43427610	+	1000	48.0	[10.880985]	[110]	[]	[]	[43427398]	[]
755_4176	chr6	57172403	57172803	+	1000	48.0	[]	[]	[9.08557]	[81]	[]	[57172578]
755_4179	chr6	150151170	150151570	+	1000	48.0	[8.745255]	[104]	[]	[]	[150151348]	[]
755_418	chr22	46762356	46762756	+	1000	183.0	[]	[]	[9.08557]	[127]	[]	[46762581]
755_4180	chr6	162727727	162728127	+	1000	48.0	[8.745255]	[107]	[10.880985]	[109]	[162727927]	[162727929]
755_4181	chr6	163671368	163671768	+	1000	48.0	[10.880985]	[108]	[10.880985]	[110]	[163671553]	[163671555]
755_4182	chr7	876380	876780	+	1000	48.0	[]	[]	[9.08557]	[140]	[]	[876617]
755_4183	chr7	75937930	75938330	+	1000	48.0	[]	[]	[10.880985]	[140]	[]	[75938150]
755_4186	chr7	133805416	133805816	+	1000	48.0	[]	[]	[8.745255]	[108]	[]	[133805600]
755_4187	chr7	157138494	157138894	+	1000	48.0	[]	[]	[9.08557]	[114]	[]	[157138700]
755_4190	chr8	116553522	116553922	+	1000	48.0	[6.94984]	[85]	[9.08557]	[107]	[116553707]	[116553729]
755_4191	chr8	116766241	116766641	+	1000	48.0	[10.880985]	[132]	[8.745255]	[134]	[116766444]	[116766446]
755_42	chr12	123633566	123633966	+	1000	423.0	[]	[]	[9.08557]	[102]	[]	[123633768]
755_420	chr1	173824735	173825135	+	1000	181.0	[]	[]	[8.028987]	[108]	[]	[173824939]
755_4205	chr9	133406743	133407143	+	1000	48.0	[]	[]	[8.028987]	[131]	[]	[133406960]
755_4206	chr1	8789240	8789640	+	1000	47.0	[]	[]	[10.880985]	[142]	[]	[8789469]
755_4207	chr1	15834220	15834620	+	1000	47.0	[]	[]	[10.880985]	[116]	[]	[15834436]
755_4209	chr1	26378286	26378686	+	1000	47.0	[]	[]	[10.880985]	[118]	[]	[26378482]
755_421	chr1	174999216	174999616	+	1000	181.0	[9.08557, 10.880985]	[116, 149]	[]	[]	[174999411, 174999444]	[]
755_4210	chr1	27391550	27391950	+	1000	47.0	[10.880985]	[93]	[10.880985]	[95]	[27391737]	[27391739]
755_4211	chr1	31742404	31742804	+	1000	47.0	[]	[]	[9.08557]	[119]	[]	[31742620]
755_4212	chr1	37946089	37946489	+	1000	47.0	[9.08557]	[73]	[]	[]	[37946254]	[]
755_4213	chr1	43044765	43045165	+	935	47.0	[10.880985]	[112]	[10.880985]	[114]	[43044969]	[43044971]
755_4216	chr1	45583329	45583729	+	1000	47.0	[]	[]	[9.08557]	[129]	[]	[45583541]
755_4217	chr1	85062013	85062413	+	1000	47.0	[10.880985]	[94]	[10.880985]	[96]	[85062203]	[85062205]
755_4218	chr1	87328252	87328652	+	1000	47.0	[10.880985]	[95]	[]	[]	[87328430]	[]
755_4222	chr1	155135102	155135502	+	1000	47.0	[]	[]	[9.08557, 10.880985]	[117, 134]	[]	[155135308, 155135325]
755_4223	chr1	161119651	161120051	+	1000	47.0	[10.880985]	[110]	[]	[]	[161119856]	[]
755_4224	chr1	161399168	161399568	+	1000	47.0	[8.028987]	[118]	[]	[]	[161399355]	[]
755_4226	chr1	183604248	183604648	+	1000	47.0	[10.880985]	[109]	[10.880985]	[111]	[183604444]	[183604446]
755_4228	chr1	185317091	185317491	+	1000	47.0	[]	[]	[10.880985]	[117]	[]	[185317284]
755_423	chr19	57240449	57240849	+	1000	181.0	[]	[]	[8.745255]	[70]	[]	[57240614]
755_4231	chr10	15196009	15196409	+	1000	47.0	[10.880985]	[103]	[10.880985]	[105]	[15196200]	[15196202]
755_4232	chr10	32958222	32958622	+	1000	47.0	[]	[]	[9.08557]	[103]	[]	[32958422]
755_4233	chr10	75210215	75210615	+	1000	47.0	[]	[]	[6.94984]	[189]	[]	[75210412]
755_4237	chr11	27506578	27506978	+	1000	47.0	[8.028987]	[107]	[]	[]	[27506784]	[]
755_4238	chr11	35662973	35663373	+	1000	47.0	[8.028987]	[104]	[]	[]	[35663165]	[]
755_4239	chr11	43311732	43312132	+	1000	47.0	[8.745255]	[146]	[]	[]	[43311959]	[]
755_4240	chr11	45994331	45994731	+	1000	47.0	[9.08557]	[128]	[]	[]	[45994537]	[]
755_4241	chr11	47767162	47767562	+	1000	47.0	[]	[]	[6.94984]	[136]	[]	[47767375]
755_4242	chr11	65013806	65014206	+	1000	47.0	[]	[]	[9.08557]	[107]	[]	[65013990]
755_4244	chr11	86069012	86069412	+	1000	47.0	[8.745255]	[165]	[]	[]	[86069242]	[]
755_4245	chr11	119084670	119085070	+	1000	47.0	[9.08557]	[121]	[]	[]	[119084884]	[]
755_4246	chr11	119318740	119319140	+	1000	47.0	[10.880985]	[92]	[]	[]	[119318922]	[]
755_425	chr1	235866882	235867282	+	1000	180.0	[9.08557]	[109]	[]	[]	[235867090]	[]
755_4251	chr13	51803615	51804015	+	1000	47.0	[10.880985]	[76]	[10.880985]	[78]	[51803778]	[51803780]
755_4256	chr14	73886377	73886777	+	1000	47.0	[10.880985]	[97]	[10.880985]	[99]	[73886570]	[73886572]
755_4258	chr15	70099397	70099797	+	1000	47.0	[8.745255]	[105]	[10.880985]	[107]	[70099596]	[70099598]
755_4261	chr16	31108187	31108587	+	1000	47.0	[]	[]	[10.880985]	[105]	[]	[31108384]
755_4263	chr17	8156461	8156861	+	1000	47.0	[10.880985]	[106]	[8.745255]	[108]	[8156656]	[8156658]
755_4264	chr17	8435627	8436027	+	1000	47.0	[]	[]	[9.08557]	[205]	[]	[8435854]
755_4265	chr17	8631188	8631588	+	1000	47.0	[10.880985]	[95]	[10.880985]	[97]	[8631376]	[8631378]
755_4266	chr17	27345413	27345813	+	1000	47.0	[10.880985]	[123]	[]	[]	[27345611]	[]
755_4268	chr17	42824077	42824477	+	1000	47.0	[9.08557]	[165]	[]	[]	[42824308]	[]
755_4270	chr17	81309112	81309512	+	1000	47.0	[]	[]	[10.880985]	[133]	[]	[81309314]
755_4275	chr19	3568735	3569135	+	1000	47.0	[9.08557]	[120]	[]	[]	[3568945]	[]
755_4278	chr19	13846477	13846877	+	1000	47.0	[]	[]	[10.880985]	[118]	[]	[13846685]
755_4279	chr19	16076176	16076576	+	1000	47.0	[10.880985]	[108]	[10.880985]	[83]	[16076378]	[16076353]
755_428	chr7	140696462	140696862	+	1000	180.0	[10.880985]	[97]	[10.880985]	[99]	[140696655]	[140696657]
755_4280	chr19	17645601	17646001	+	1000	47.0	[]	[]	[8.028987]	[104]	[]	[17645787]
755_4281	chr19	44025149	44025549	+	1000	47.0	[10.880985]	[98]	[]	[]	[44025338]	[]
755_4282	chr19	45469036	45469436	+	1000	47.0	[9.08557, 9.08557]	[112, 134]	[8.745255, 6.94984]	[84, 102]	[45469246, 45469268]	[45469218, 45469236]
755_4283	chr19	50135883	50136283	+	1000	47.0	[]	[]	[6.94984]	[172]	[]	[50136098]
755_4284	chr19	55216944	55217344	+	1000	47.0	[9.08557]	[118]	[]	[]	[55217151]	[]
755_4287	chr2	46179063	46179463	+	1000	47.0	[10.880985]	[127]	[10.880985]	[129]	[46179271]	[46179273]
755_4289	chr2	68252587	68252987	+	1000	47.0	[10.880985]	[103]	[]	[]	[68252775]	[]
755_429	chr9	120793221	120793621	+	1000	180.0	[]	[]	[9.08557]	[101]	[]	[120793417]
755_4292	chr2	96857757	96858157	+	1000	47.0	[]	[]	[9.08557]	[181]	[]	[96857998]
755_4295	chr2	200889150	200889550	+	1000	47.0	[9.08557]	[123]	[]	[]	[200889367]	[]
755_43	chr4	8440573	8440973	+	1000	422.0	[10.880985]	[78]	[10.880985, 9.08557]	[80, 106]	[8440747]	[8440749, 8440775]
755_4303	chr22	19178624	19179024	+	1000	47.0	[]	[]	[9.08557]	[126]	[]	[19178787]
755_431	chr11	66843227	66843627	+	1000	179.0	[10.880985]	[71]	[10.880985, 9.08557]	[73, 98]	[66843396]	[66843398, 66843423]
755_4313	chr22	20951879	20952279	+	1000	47.0	[10.880985]	[107]	[]	[]	[20952065]	[]
755_4315	chr22	21707936	21708336	+	1000	47.0	[]	[]	[8.028987]	[233]	[]	[21708176]
755_4318	chr22	21986463	21986863	+	1000	47.0	[]	[]	[10.880985]	[138]	[]	[21986688]
755_432	chr12	108562354	108562754	+	1000	179.0	[10.880985]	[81]	[10.880985]	[83]	[108562526]	[108562528]
755_434	chr5	73565539	73565939	+	1000	179.0	[]	[]	[10.880985]	[105]	[]	[73565743]
755_4341	chr22	23245847	23246247	+	1000	47.0	[8.745255]	[107]	[]	[]	[23246002]	[]
755_4343	chr3	10008987	10009387	+	1000	47.0	[]	[]	[9.08557]	[119]	[]	[10009192]
755_4346	chr3	39406503	39406903	+	1000	47.0	[]	[]	[10.880985]	[98]	[]	[39406699]
755_4348	chr3	47381029	47381429	+	1000	47.0	[9.08557]	[119]	[]	[]	[47381241]	[]
755_435	chr6	159726752	159727152	+	1000	179.0	[]	[]	[9.08557]	[104]	[]	[159726953]
755_4350	chr3	72052772	72053172	+	1000	47.0	[10.880985]	[104]	[10.880985]	[106]	[72052975]	[72052977]
755_4357	chr5	140711055	140711455	+	1000	47.0	[10.880985]	[109]	[]	[]	[140711223]	[]
755_4358	chr6	2999758	3000158	+	1000	47.0	[]	[]	[9.08557]	[128]	[]	[2999969]
755_436	chr10	68720942	68721342	+	1000	178.0	[]	[]	[10.880985]	[105]	[]	[68721147]
755_4360	chr6	28212882	28213282	+	1000	47.0	[8.028987]	[71]	[]	[]	[28213036]	[]
755_4361	chr6	28923778	28924178	+	1000	47.0	[]	[]	[6.94984]	[112]	[]	[28923982]
755_4363	chr6	29977153	29977553	+	1000	47.0	[10.880985]	[130]	[]	[]	[29977375]	[]
755_4364	chr6	44237912	44238312	+	1000	47.0	[]	[]	[9.08557]	[94]	[]	[44238103]
755_4367	chr6	150271976	150272376	+	1000	47.0	[10.880985]	[104]	[10.880985]	[106]	[150272178]	[150272180]
755_4369	chr6	166465621	166466021	+	1000	47.0	[10.880985]	[107]	[10.880985]	[109]	[166465820]	[166465822]
755_437	chr11	10541014	10541414	+	1000	178.0	[9.08557]	[127]	[]	[]	[10541230]	[]
755_4370	chr7	1568992	1569392	+	1000	47.0	[10.880985]	[117]	[10.880985]	[119]	[1569168]	[1569170]
755_4371	chr7	6612841	6613241	+	1000	47.0	[10.880985, 10.880985]	[75, 93]	[10.880985]	[95]	[6613004, 6613022]	[6613024]
755_4373	chr7	91940655	91941055	+	1000	47.0	[8.745255]	[117]	[]	[]	[91940866]	[]
755_4379	chr7	116630924	116631324	+	1000	47.0	[9.08557]	[143]	[9.08557]	[161]	[116631126]	[116631144]
755_438	chr14	31561190	31561590	+	1000	178.0	[10.880985]	[86]	[10.880985, 9.08557]	[88, 146]	[31561375]	[31561377, 31561435]
755_4380	chr7	123534889	123535289	+	1000	47.0	[]	[]	[9.08557]	[124]	[]	[123535104]
755_4382	chr7	158827452	158827852	+	1000	47.0	[10.880985]	[107]	[10.880985]	[109]	[158827641]	[158827643]
755_4383	chr8	26291308	26291708	+	1000	47.0	[10.880985]	[89]	[10.880985]	[91]	[26291494]	[26291496]
755_4385	chr8	66667003	66667403	+	1000	47.0	[]	[]	[8.745255]	[64]	[]	[66667166]
755_4386	chr8	89757550	89757950	+	1000	47.0	[10.880985]	[67]	[8.745255]	[69]	[89757717]	[89757719]
755_4389	chr9	129886811	129887211	+	1000	47.0	[]	[]	[10.880985]	[106]	[]	[129887005]
755_439	chr17	74873156	74873556	+	1000	178.0	[9.08557]	[111]	[]	[]	[74873364]	[]
755_44	chr18	2571275	2571675	+	1000	419.0	[9.08557]	[87]	[6.94984]	[162]	[2571450]	[2571525]
755_440	chr19	8389771	8390171	+	1000	178.0	[10.880985]	[104]	[10.880985]	[106]	[8389974]	[8389976]
755_4407	chrX	44872893	44873293	+	1000	47.0	[10.880985]	[81]	[]	[]	[44873073]	[]
755_4409	chrX	135344528	135344928	+	1000	47.0	[]	[]	[10.880985]	[74]	[]	[135344701]
755_441	chr19	58573377	58573777	+	1000	178.0	[10.880985]	[114]	[]	[]	[58573587]	[]
755_4414	chr1	29156777	29157177	+	1000	46.0	[]	[]	[9.08557, 8.745255]	[120, 129]	[]	[29156975, 29156984]
755_4416	chr1	31954647	31955047	+	1000	46.0	[]	[]	[9.08557]	[89]	[]	[31954832]
755_4418	chr1	70221137	70221537	+	1000	46.0	[9.08557]	[120]	[]	[]	[70221335]	[]
755_442	chr6	28080987	28081387	+	1000	178.0	[6.94984, 10.880985]	[57, 108]	[10.880985]	[110]	[28081141, 28081192]	[28081194]
755_443	chr11	506684	507084	+	1000	177.0	[10.880985]	[95]	[]	[]	[506876]	[]
755_4431	chr11	17351771	17352171	+	1000	46.0	[10.880985]	[102]	[]	[]	[17351971]	[]
755_4435	chr11	61581319	61581719	+	1000	46.0	[]	[]	[9.08557]	[113]	[]	[61581524]
755_4438	chr11	73376076	73376476	+	1000	46.0	[10.880985]	[193]	[]	[]	[73376323]	[]
755_444	chr15	60478945	60479345	+	1000	177.0	[10.880985]	[103]	[]	[]	[60479139]	[]
755_4440	chr11	103091985	103092385	+	1000	46.0	[9.08557]	[130]	[]	[]	[103092206]	[]
755_4442	chr12	19439322	19439722	+	1000	46.0	[9.08557]	[151]	[]	[]	[19439559]	[]
755_4444	chr12	88142075	88142475	+	1000	46.0	[]	[]	[6.94984]	[143]	[]	[88142303]
755_4448	chr15	38453890	38454290	+	1000	46.0	[9.08557]	[123]	[]	[]	[38454105]	[]
755_445	chr19	29213002	29213402	+	1000	177.0	[8.028987]	[108]	[]	[]	[29213201]	[]
755_4454	chr16	67481007	67481407	+	1000	46.0	[9.08557]	[93]	[9.08557]	[85]	[67481195]	[67481187]
755_4455	chr16	89505427	89505827	+	1000	46.0	[10.880985]	[158]	[]	[]	[89505622]	[]
755_4456	chr17	7177394	7177794	+	1000	46.0	[]	[]	[9.08557]	[106]	[]	[7177590]
755_4457	chr17	7835431	7835831	+	1000	46.0	[10.880985]	[86]	[10.880985]	[88]	[7835612]	[7835614]
755_4458	chr17	18183382	18183782	+	1000	46.0	[9.08557]	[108]	[]	[]	[18183565]	[]
755_4461	chr17	49764238	49764638	+	1000	46.0	[10.880985]	[187]	[9.08557, 10.880985]	[144, 189]	[49764467]	[49764424, 49764469]
755_4463	chr18	2996207	2996607	+	1000	46.0	[10.880985]	[113]	[]	[]	[2996418]	[]
755_4465	chr18	12702471	12702871	+	1000	46.0	[]	[]	[9.08557]	[135]	[]	[12702696]
755_447	chr2	110204831	110205231	+	1000	177.0	[9.08557]	[110]	[]	[]	[110205033]	[]
755_4471	chr19	38335533	38335933	+	1000	46.0	[]	[]	[9.08557]	[132]	[]	[38335726]
755_4472	chr19	40687482	40687882	+	1000	46.0	[10.880985]	[114]	[10.880985]	[116]	[40687690]	[40687692]
755_4479	chr2	178413714	178414114	+	1000	46.0	[10.880985]	[112]	[10.880985]	[114]	[178413924]	[178413926]
755_448	chr8	22109516	22109916	+	1000	177.0	[10.880985, 9.08557, 10.880985]	[81, 131, 147]	[10.880985, 10.880985]	[83, 149]	[22109697, 22109747, 22109763]	[22109699, 22109765]
755_4481	chr20	50166024	50166424	+	1000	46.0	[]	[]	[10.880985]	[133]	[]	[50166242]
755_449	chr11	67508477	67508877	+	1000	176.0	[10.880985, 8.745255]	[94, 130]	[10.880985]	[132]	[67508666, 67508702]	[67508704]
755_4492	chr22	20401646	20402046	+	1000	46.0	[]	[]	[9.08557]	[149]	[]	[20401858]
755_4495	chr22	20745556	20745956	+	1000	46.0	[]	[]	[8.745255]	[180]	[]	[20745802]
755_45	chr3	16264803	16265203	+	1000	418.0	[9.08557]	[120]	[]	[]	[16265016]	[]
755_450	chr20	62182833	62183233	+	1000	176.0	[10.880985]	[118]	[]	[]	[62183038]	[]
755_452	chr22	22508680	22509080	+	1000	176.0	[9.08557]	[94]	[]	[]	[22508873]	[]
755_453	chr22	38700872	38701272	+	1000	176.0	[10.880985, 10.880985]	[87, 98]	[9.08557, 8.745255, 10.880985]	[77, 89, 100]	[38701057, 38701068]	[38701047, 38701059, 38701070]
755_4537	chr22	23121393	23121793	+	1000	46.0	[]	[]	[9.08557]	[131]	[]	[23121599]
755_4539	chr22	42649170	42649570	+	1000	46.0	[]	[]	[9.08557]	[116]	[]	[42649383]
755_454	chr1	114716591	114716991	+	1000	175.0	[]	[]	[8.745255]	[96]	[]	[114716779]
755_4540	chr22	46456085	46456485	+	1000	46.0	[]	[]	[9.08557]	[144]	[]	[46456319]
755_4544	chr3	48240847	48241247	+	1000	46.0	[9.08557]	[109]	[]	[]	[48241048]	[]
755_4547	chr3	183447449	183447849	+	1000	46.0	[]	[]	[9.08557]	[180]	[]	[183447698]
755_4548	chr3	184185890	184186290	+	1000	46.0	[]	[]	[9.08557]	[105]	[]	[184186093]
755_455	chr18	32091655	32092055	+	1000	175.0	[8.745255]	[102]	[10.880985]	[104]	[32091851]	[32091853]
755_4550	chr4	4290019	4290419	+	1000	46.0	[9.08557]	[93]	[]	[]	[4290205]	[]
755_4551	chr4	48830843	48831243	+	1000	46.0	[10.880985]	[105]	[10.880985]	[107]	[48831036]	[48831038]
755_4554	chr6	16322687	16323087	+	1000	46.0	[]	[]	[9.08557]	[136]	[]	[16322884]
755_456	chr5	65563060	65563460	+	1000	175.0	[8.028987]	[142]	[]	[]	[65563295]	[]
755_4564	chr6	164098951	164099351	+	1000	46.0	[10.880985]	[173]	[10.880985]	[175]	[164099186]	[164099188]
755_457	chr5	79514420	79514820	+	1000	175.0	[]	[]	[10.880985, 10.880985]	[80, 96]	[]	[79514593, 79514609]
755_4573	chr7	135650798	135651198	+	1000	46.0	[10.880985, 8.028987]	[90, 141]	[]	[]	[135650986, 135651037]	[]
755_4578	chr7	155297484	155297884	+	1000	46.0	[]	[]	[10.880985]	[106]	[]	[155297683]
755_4579	chr8	11016465	11016865	+	1000	46.0	[8.028987]	[98]	[8.028987]	[82]	[11016660]	[11016644]
755_4580	chr8	22188626	22189026	+	1000	46.0	[10.880985]	[94]	[10.880985]	[96]	[22188818]	[22188820]
755_4583	chr8	119832639	119833039	+	1000	46.0	[]	[]	[10.880985]	[119]	[]	[119832850]
755_4588	chr9	98056498	98056898	+	1000	46.0	[10.880985]	[100]	[]	[]	[98056691]	[]
755_4589	chr9	101533565	101533965	+	1000	46.0	[]	[]	[10.880985]	[97]	[]	[101533753]
755_46	chr1	223992465	223992865	+	1000	415.0	[10.880985, 10.880985]	[83, 108]	[10.880985]	[85]	[223992644, 223992669]	[223992646]
755_460	chr5	43121309	43121709	+	1000	174.0	[9.08557]	[127]	[9.08557, 8.745255]	[82, 120]	[43121534]	[43121489, 43121527]
755_4603	chrX	153971702	153972102	+	1000	46.0	[10.880985]	[100]	[10.880985]	[102]	[153971883]	[153971885]
755_4604	chr1	1013228	1013628	+	1000	45.0	[10.880985]	[122]	[]	[]	[1013446]	[]
755_4605	chr1	3900045	3900445	+	1000	45.0	[]	[]	[10.880985]	[152]	[]	[3900284]
755_4606	chr1	5348741	5349141	+	1000	45.0	[10.880985, 10.880985]	[81, 118]	[10.880985, 9.08557, 10.880985]	[83, 109, 120]	[5348921, 5348958]	[5348923, 5348949, 5348960]
755_4607	chr1	9145203	9145603	+	1000	45.0	[10.880985]	[114]	[10.880985]	[116]	[9145407]	[9145409]
755_4613	chr1	32200560	32200960	+	1000	45.0	[9.08557, 9.08557]	[89, 100]	[]	[]	[32200748, 32200759]	[]
755_4614	chr1	35557546	35557946	+	1000	45.0	[]	[]	[8.028987]	[159]	[]	[35557746]
755_4617	chr1	154973540	154973940	+	1000	45.0	[8.028987]	[73]	[]	[]	[154973702]	[]
755_4624	chr10	931628	932028	+	1000	45.0	[]	[]	[10.880985]	[108]	[]	[931821]
755_4625	chr10	6202711	6203111	+	1000	45.0	[10.880985]	[95]	[]	[]	[6202871]	[]
755_4628	chr10	37857495	37857895	+	1000	45.0	[]	[]	[10.880985]	[94]	[]	[37857685]
755_463	chr2	74554250	74554650	+	1000	173.0	[10.880985, 10.880985]	[97, 116]	[10.880985, 10.880985]	[99, 118]	[74554433, 74554452]	[74554435, 74554454]
755_4631	chr10	71851031	71851431	+	1000	45.0	[]	[]	[9.08557]	[133]	[]	[71851255]
755_4633	chr10	96090056	96090456	+	1000	45.0	[9.08557]	[98]	[]	[]	[96090245]	[]
755_4634	chr10	102394249	102394649	+	1000	45.0	[9.08557]	[113]	[10.880985]	[125]	[102394452]	[102394464]
755_4636	chr11	3824679	3825079	+	1000	45.0	[]	[]	[8.028987]	[87]	[]	[3824865]
755_4637	chr11	6926103	6926503	+	1000	45.0	[9.08557]	[125]	[]	[]	[6926318]	[]
755_4639	chr11	50298342	50298742	+	1000	45.0	[]	[]	[10.880985]	[119]	[]	[50298558]
755_464	chr2	95402490	95402890	+	1000	173.0	[10.880985]	[105]	[10.880985]	[107]	[95402687]	[95402689]
755_4643	chr11	118608538	118608938	+	1000	45.0	[]	[]	[9.08557]	[118]	[]	[118608738]
755_4644	chr11	134565362	134565762	+	1000	45.0	[8.028987]	[104]	[]	[]	[134565563]	[]
755_4645	chr12	2812481	2812881	+	1000	45.0	[10.880985]	[80]	[8.745255]	[82]	[2812654]	[2812656]
755_4646	chr12	11348415	11348815	+	1000	45.0	[10.880985, 10.880985, 10.880985, 10.880985, 10.880985, 10.880985, 10.880985, 10.880985]	[95, 100, 105, 110, 115, 120, 125, 130]	[]	[]	[11348604, 11348609, 11348614, 11348619, 11348624, 11348629, 11348634, 11348639]	[]
755_465	chr8	125091638	125092038	+	1000	173.0	[9.08557]	[119]	[]	[]	[125091843]	[]
755_4650	chr12	104288954	104289354	+	1000	45.0	[8.028987]	[121]	[]	[]	[104289163]	[]
755_4652	chr12	120495769	120496169	+	1000	45.0	[]	[]	[9.08557]	[187]	[]	[120496017]
755_4653	chr13	46211151	46211551	+	1000	45.0	[]	[]	[10.880985]	[127]	[]	[46211363]
755_4655	chr14_GL000225v1_random	133542	133942	+	1000	45.0	[10.880985]	[105]	[]	[]	[133747]	[]
755_4658	chr16	11851417	11851817	+	1000	45.0	[]	[]	[9.08557]	[112]	[]	[11851624]
755_4659	chr16	22298117	22298517	+	1000	45.0	[9.08557, 8.745255]	[97, 147]	[9.08557]	[133]	[22298313, 22298363]	[22298349]
755_466	chr1	108746393	108746793	+	1000	172.0	[9.08557, 10.880985]	[102, 111]	[10.880985]	[113]	[108746587, 108746596]	[108746598]
755_4662	chr16	56540163	56540563	+	1000	45.0	[10.880985]	[111]	[6.94984, 10.880985]	[93, 113]	[56540371]	[56540353, 56540373]
755_4663	chr16	57667380	57667780	+	1000	45.0	[]	[]	[9.08557]	[96]	[]	[57667548]
755_4667	chr17	7023602	7024002	+	1000	45.0	[10.880985]	[101]	[10.880985]	[103]	[7023785]	[7023787]
755_467	chr12	57771930	57772330	+	1000	172.0	[9.08557]	[117]	[]	[]	[57772147]	[]
755_4673	chr19	1075502	1075902	+	1000	45.0	[9.08557]	[96]	[]	[]	[1075671]	[]
755_4676	chr19	6753300	6753700	+	1000	45.0	[9.08557]	[110]	[]	[]	[6753509]	[]
755_4679	chr19	39846233	39846633	+	1000	45.0	[9.08557]	[117]	[]	[]	[39846409]	[]
755_4683	chr19	45886668	45887068	+	1000	45.0	[9.08557]	[128]	[]	[]	[45886886]	[]
755_4687	chr2	10043859	10044259	+	1000	45.0	[10.880985]	[97]	[10.880985]	[99]	[10044045]	[10044047]
755_469	chr14	60980908	60981308	+	1000	172.0	[]	[]	[9.08557]	[112]	[]	[60981112]
755_4690	chr2	86563371	86563771	+	1000	45.0	[10.880985]	[93]	[10.880985]	[95]	[86563547]	[86563549]
755_4693	chr2	127526356	127526756	+	1000	45.0	[9.08557]	[138]	[]	[]	[127526566]	[]
755_4694	chr2	128027151	128027551	+	1000	45.0	[]	[]	[9.08557]	[100]	[]	[128027348]
755_4695	chr2	200713033	200713433	+	1000	45.0	[]	[]	[9.08557]	[132]	[]	[200713243]
755_4696	chr2	231514164	231514564	+	1000	45.0	[9.08557]	[82]	[8.745255]	[134]	[231514330]	[231514382]
755_4699	chr22	17171339	17171739	+	1000	45.0	[9.08557]	[122]	[]	[]	[17171551]	[]
755_47	chr7	45768854	45769254	+	1000	412.0	[10.880985]	[106]	[10.880985]	[108]	[45769056]	[45769058]
755_470	chr16	48610088	48610488	+	1000	172.0	[10.880985]	[113]	[10.880985]	[115]	[48610297]	[48610299]
755_4704	chr22	19430503	19430903	+	1000	45.0	[8.028987]	[126]	[]	[]	[19430723]	[]
755_4719	chr22	20852011	20852411	+	1000	45.0	[10.880985]	[123]	[10.880985]	[125]	[20852189]	[20852191]
755_473	chr1	11680956	11681356	+	1000	171.0	[10.880985]	[94]	[]	[]	[11681148]	[]
755_4735	chr22	22414755	22415155	+	1000	45.0	[]	[]	[10.880985]	[167]	[]	[22414986]
755_474	chr11	9364340	9364740	+	1000	171.0	[9.08557]	[137]	[]	[]	[9364574]	[]
755_475	chr13	49247709	49248109	+	1000	171.0	[10.880985]	[56]	[10.880985, 9.08557]	[58, 98]	[49247864]	[49247866, 49247906]
755_4753	chr22	23017986	23018386	+	1000	45.0	[]	[]	[6.94984]	[181]	[]	[23018182]
755_4761	chr22	37951304	37951704	+	1000	45.0	[]	[]	[8.028987]	[98]	[]	[37951496]
755_4762	chr22	38705344	38705744	+	1000	45.0	[8.028987]	[115]	[]	[]	[38705558]	[]
755_4768	chr3	52685791	52686191	+	1000	45.0	[9.08557, 9.08557]	[90, 121]	[6.94984, 8.028987]	[110, 127]	[52685981, 52686012]	[52686001, 52686018]
755_477	chr1	156505256	156505656	+	1000	170.0	[10.880985]	[97]	[10.880985, 9.08557]	[99, 110]	[156505443]	[156505445, 156505456]
755_4772	chr4	74444870	74445270	+	1000	45.0	[10.880985]	[123]	[10.880985]	[125]	[74445071]	[74445073]
755_4774	chr5	10304952	10305352	+	1000	45.0	[10.880985]	[139]	[]	[]	[10305158]	[]
755_4775	chr5	14664154	14664554	+	1000	45.0	[]	[]	[9.08557]	[146]	[]	[14664389]
755_4777	chr5	62538566	62538966	+	1000	45.0	[10.880985]	[102]	[6.94984]	[86]	[62538759]	[62538743]
755_4778	chr5	65035616	65036016	+	1000	45.0	[10.880985]	[101]	[10.880985]	[103]	[65035804]	[65035806]
755_4781	chr5	131635112	131635512	+	1000	45.0	[10.880985]	[106]	[]	[]	[131635311]	[]
755_4782	chr5	132963437	132963837	+	1000	45.0	[9.08557]	[108]	[9.08557]	[156]	[132963631]	[132963679]
755_4784	chr5	149667533	149667933	+	1000	45.0	[10.880985]	[116]	[]	[]	[149667739]	[]
755_4785	chr6	4018530	4018930	+	1000	45.0	[9.08557]	[87]	[]	[]	[4018711]	[]
755_479	chr19	17617396	17617796	+	1000	170.0	[10.880985]	[109]	[10.880985]	[111]	[17617604]	[17617606]
755_4796	chr6	137866737	137867137	+	1000	45.0	[10.880985]	[117]	[]	[]	[137866943]	[]
755_4797	chr6	166342414	166342814	+	1000	45.0	[]	[]	[9.08557]	[88]	[]	[166342601]
755_480	chr2	24076190	24076590	+	1000	170.0	[6.94984, 10.880985]	[82, 98]	[]	[]	[24076370, 24076386]	[]
755_4804	chr7	101856979	101857379	+	1000	45.0	[]	[]	[9.08557]	[93]	[]	[101857156]
755_4805	chr7	118183990	118184390	+	1000	45.0	[10.880985]	[159]	[]	[]	[118184225]	[]
755_4806	chr7	128217011	128217411	+	1000	45.0	[10.880985]	[96]	[10.880985]	[98]	[128217196]	[128217198]
