#PeakID(python identify_motif.py ./ENCODE_processed_files/JUN_idr.fa JUN --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
92_23625	chr6	157207692	157208092	+	954	29.0	[7.460153, 5.257661]	[99, 124]	[7.058332]	[127]	[157207860, 157207885]	[157207888]
92_23658	chr7	106862730	106863130	+	963	29.0	[]	[]	[12.064107]	[127]	[]	[106862950]
92_2369	chr1	22053446	22053846	+	1000	94.0	[9.355973]	[104]	[14.352871]	[104]	[22053633]	[22053633]
92_23696	chr8	8860496	8860896	+	983	29.0	[13.636866]	[134]	[9.03403, 8.650464]	[60, 134]	[8860728]	[8860654, 8860728]
92_237	chr6	31776979	31777379	+	1000	196.0	[6.984709]	[77]	[7.964857]	[77]	[31777146]	[31777146]
92_23703	chr8	21922011	21922411	+	651	29.0	[6.401708]	[161]	[]	[]	[21922244]	[]
92_23714	chr8	42033791	42034191	+	952	29.0	[10.322954]	[80]	[]	[]	[42033958]	[]
92_23717	chr8	94262201	94262601	+	626	29.0	[9.535344]	[93]	[9.147153]	[93]	[94262380]	[94262380]
92_23721	chr8	100212860	100213260	+	973	29.0	[6.6594515]	[90]	[]	[]	[100213050]	[]
92_2373	chr1	155983485	155983885	+	1000	94.0	[10.072353]	[100]	[8.191424, 5.0754547]	[81, 100]	[155983672]	[155983653, 155983672]
92_23732	chr8	127809666	127810066	+	940	29.0	[4.9782777]	[82]	[5.112386]	[82]	[127809844]	[127809844]
92_23736	chr8	129726281	129726681	+	937	29.0	[6.3444433]	[108]	[]	[]	[129726488]	[]
92_2375	chr1	182149376	182149776	+	1000	94.0	[7.3478417]	[53]	[6.9208927, 5.414626, 6.3513074, 9.560101]	[53, 70, 89, 108]	[182149527]	[182149527, 182149544, 182149563, 182149582]
92_23757	chr9	87551658	87552058	+	876	29.0	[8.4649105]	[126]	[]	[]	[87551844]	[]
92_23766	chr9	121455858	121456258	+	948	29.0	[]	[]	[6.244636]	[64]	[]	[121456020]
92_2377	chr1	225508516	225508916	+	1000	94.0	[8.503669]	[115]	[7.74844]	[124]	[225508723]	[225508732]
92_2378	chr10	68153516	68153916	+	1000	94.0	[9.411287]	[94]	[5.4050336, 8.440658]	[94, 156]	[68153693]	[68153693, 68153755]
92_23788	chr9	131059597	131059997	+	894	29.0	[]	[]	[5.2078648]	[147]	[]	[131059767]
92_23800	chr9	136108280	136108680	+	971	29.0	[15.123054, 6.4187145]	[126, 131]	[6.6871166]	[126]	[136108498, 136108503]	[136108498]
92_23817	chrX	118976066	118976466	+	945	29.0	[8.514785]	[170]	[]	[]	[118976290]	[]
92_23821	chrX	148661017	148661417	+	961	29.0	[]	[]	[14.052155]	[114]	[]	[148661225]
92_23823	chrX	152155897	152156297	+	981	29.0	[]	[]	[9.9048815, 9.553168]	[115, 144]	[]	[152156086, 152156115]
92_23831	chr1	6889846	6890246	+	720	28.0	[4.970148]	[154]	[7.0255423]	[99]	[6890083]	[6890028]
92_23841	chr1	19083050	19083450	+	767	28.0	[16.21138, 7.7602315]	[97, 112]	[]	[]	[19083235, 19083250]	[]
92_2387	chr19	10416571	10416971	+	1000	94.0	[9.147153]	[100]	[9.535344]	[100]	[10416769]	[10416769]
92_23886	chr1	47424364	47424764	+	846	28.0	[7.507642]	[154]	[]	[]	[47424600]	[]
92_2389	chr2	27799142	27799542	+	1000	94.0	[13.303303]	[76]	[13.2645445]	[76]	[27799313]	[27799313]
92_23902	chr1	74731336	74731736	+	791	28.0	[7.0255423]	[149]	[]	[]	[74731552]	[]
92_2391	chr22	38700863	38701263	+	1000	94.0	[6.46752, 11.20141]	[100, 111]	[9.051063, 11.62836]	[88, 111]	[38701056, 38701067]	[38701044, 38701067]
92_23914	chr1	116184016	116184416	+	892	28.0	[11.236842]	[141]	[8.741374]	[141]	[116184190]	[116184190]
92_2392	chr3	9422668	9423068	+	1000	94.0	[]	[]	[14.052155]	[98]	[]	[9422862]
92_23940	chr1	174746175	174746575	+	644	28.0	[6.4086404]	[131]	[]	[]	[174746382]	[]
92_23948	chr1	185530225	185530625	+	867	28.0	[]	[]	[4.970148]	[98]	[]	[185530400]
92_2395	chr3	128879298	128879698	+	1000	94.0	[13.2645445]	[79]	[13.303303]	[79]	[128879461]	[128879461]
92_23950	chr1	198253705	198254105	+	762	28.0	[9.071671]	[72]	[10.897475]	[122]	[198253869]	[198253919]
92_23954	chr1	202200275	202200675	+	725	28.0	[6.9208927]	[92]	[7.3478417]	[92]	[202200434]	[202200434]
92_23960	chr1	206583643	206584043	+	917	28.0	[]	[]	[7.1714935]	[152]	[]	[206583867]
92_23961	chr1	207824603	207825003	+	930	28.0	[]	[]	[6.8355894]	[131]	[]	[207824832]
92_23974	chr1	229221121	229221521	+	966	28.0	[8.191424, 8.741374]	[95, 160]	[5.5354342, 11.236842]	[126, 160]	[229221303, 229221368]	[229221334, 229221368]
92_23986	chr10	4708394	4708794	+	744	28.0	[9.40074]	[114]	[6.652024]	[114]	[4708607]	[4708607]
92_23989	chr10	7525261	7525661	+	905	28.0	[12.1936455]	[97]	[]	[]	[7525429]	[]
92_24004	chr10	32054132	32054532	+	890	28.0	[17.21607]	[104]	[8.741374]	[104]	[32054330]	[32054330]
92_24008	chr10	49138990	49139390	+	933	28.0	[10.704721]	[81]	[15.729881]	[81]	[49139151]	[49139151]
92_2401	chr6	31703184	31703584	+	1000	94.0	[5.3097653]	[83]	[5.901723]	[83]	[31703365]	[31703365]
92_2402	chr6	35259304	35259704	+	1000	94.0	[9.535344]	[65]	[9.147153]	[65]	[35259455]	[35259455]
92_24036	chr10	97689638	97690038	+	746	28.0	[5.3429527]	[151]	[]	[]	[97689888]	[]
92_24048	chr10	131933662	131934062	+	945	28.0	[6.8287253, 17.21607]	[104, 152]	[8.741374, 13.352264]	[152, 155]	[131933861, 131933909]	[131933909, 131933912]
92_24051	chr11	818644	819044	+	789	28.0	[]	[]	[13.068796]	[123]	[]	[818852]
92_24054	chr11	2377858	2378258	+	638	28.0	[11.077043]	[109]	[11.077043]	[109]	[2378056]	[2378056]
92_24057	chr11	3579653	3580053	+	957	28.0	[8.5036]	[92]	[6.694121]	[95]	[3579822]	[3579825]
92_24072	chr11	45339989	45340389	+	951	28.0	[]	[]	[8.471775]	[105]	[]	[45340188]
92_24082	chr11	62324878	62325278	+	936	28.0	[]	[]	[5.689363]	[83]	[]	[62325059]
92_24090	chr11	64742849	64743249	+	904	28.0	[5.339754]	[142]	[]	[]	[64743091]	[]
92_24108	chr11	73307173	73307573	+	920	28.0	[6.6693473]	[139]	[]	[]	[73307342]	[]
92_24123	chr11	113730882	113731282	+	932	28.0	[6.8398414]	[137]	[]	[]	[113731087]	[]
92_24127	chr11	118790367	118790767	+	698	28.0	[]	[]	[8.408928]	[161]	[]	[118790615]
92_24128	chr11	124080610	124081010	+	796	28.0	[]	[]	[14.157123]	[124]	[]	[124080829]
92_24146	chr12	29390424	29390824	+	903	28.0	[]	[]	[10.557858]	[140]	[]	[29390638]
92_24147	chr12	30695749	30696149	+	891	28.0	[6.8748045]	[190]	[]	[]	[30695943]	[]
92_24149	chr12	40107498	40107898	+	852	28.0	[5.820112]	[142]	[]	[]	[40107724]	[]
92_24172	chr12	92649867	92650267	+	945	28.0	[7.3939433]	[167]	[]	[]	[92650096]	[]
92_24175	chr12	93762076	93762476	+	886	28.0	[]	[]	[10.000973]	[95]	[]	[93762238]
92_24196	chr12	122406613	122407013	+	794	28.0	[7.8417473]	[109]	[]	[]	[122406813]	[]
92_242	chr1	25568901	25569301	+	1000	195.0	[13.675624]	[89]	[8.611706]	[89]	[25569084]	[25569084]
92_24226	chr14	49999132	49999532	+	828	28.0	[8.699349]	[84]	[8.699349]	[84]	[49999300]	[49999300]
92_24233	chr14	69543637	69544037	+	932	28.0	[]	[]	[9.9048815]	[93]	[]	[69543816]
92_24236	chr14	88385437	88385837	+	926	28.0	[11.210287]	[110]	[11.210287]	[110]	[88385636]	[88385636]
92_24262	chr15	63256585	63256985	+	738	28.0	[6.9855866]	[114]	[]	[]	[63256785]	[]
92_24267	chr15	65133662	65134062	+	909	28.0	[6.6063333]	[128]	[6.6450915]	[128]	[65133852]	[65133852]
92_2427	chr11	18321989	18322389	+	1000	93.0	[11.20141]	[104]	[11.62836]	[104]	[18322191]	[18322191]
92_24282	chr15	98311569	98311969	+	766	28.0	[12.259855]	[124]	[7.3017154, 5.25817]	[124, 162]	[98311782]	[98311782, 98311820]
92_24313	chr16	56478694	56479094	+	905	28.0	[7.4989796]	[131]	[14.157123]	[92]	[56478891]	[56478852]
92_24320	chr16	74709388	74709788	+	942	28.0	[6.3444433]	[120]	[]	[]	[74709592]	[]
92_24331	chr17	2282434	2282834	+	658	28.0	[]	[]	[14.052155, 10.389164]	[96, 115]	[]	[2282623, 2282642]
92_24332	chr17	3667897	3668297	+	671	28.0	[]	[]	[10.861387]	[121]	[]	[3668104]
92_24336	chr17	17682239	17682639	+	846	28.0	[13.303303]	[132]	[13.2645445]	[132]	[17682456]	[17682456]
92_24347	chr17	38509343	38509743	+	820	28.0	[9.204991]	[133]	[]	[]	[38509561]	[]
92_24366	chr17	63550014	63550414	+	580	28.0	[]	[]	[6.828657]	[132]	[]	[63550220]
92_24369	chr17	67377041	67377441	+	933	28.0	[9.330719]	[120]	[]	[]	[67377251]	[]
92_24372	chr17	74746844	74747244	+	924	28.0	[15.729881]	[123]	[10.704721]	[123]	[74747012]	[74747012]
92_24388	chr17	78933357	78933757	+	702	28.0	[6.6871166]	[80]	[15.123054]	[80]	[78933535]	[78933535]
92_2439	chr19	2524827	2525227	+	1000	93.0	[6.410653]	[99]	[]	[]	[2525014]	[]
92_24392	chr18	3265451	3265851	+	925	28.0	[]	[]	[14.725192]	[115]	[]	[3265658]
92_24407	chr18	23515917	23516317	+	681	28.0	[]	[]	[5.121263]	[99]	[]	[23516099]
92_2443	chr2	112692514	112692914	+	1000	93.0	[11.077043]	[116]	[11.077043]	[116]	[112692722]	[112692722]
92_24445	chr19	39846165	39846565	+	856	28.0	[9.051063]	[154]	[]	[]	[39846408]	[]
92_24448	chr19	40529186	40529586	+	920	28.0	[6.352823]	[119]	[]	[]	[40529404]	[]
92_24450	chr19	40798634	40799034	+	628	28.0	[9.182585]	[69]	[6.648359, 11.127046]	[69, 144]	[40798799]	[40798799, 40798874]
92_24453	chr19	42433516	42433916	+	938	28.0	[9.907665, 12.963829]	[66, 133]	[]	[]	[42433672, 42433739]	[]
92_24456	chr19	43533764	43534164	+	657	28.0	[6.525358]	[104]	[]	[]	[43533966]	[]
92_2449	chr4	5003451	5003851	+	1000	93.0	[]	[]	[6.401708]	[95]	[]	[5003615]
92_2450	chr4	73069628	73070028	+	1000	93.0	[6.6063333, 6.3714294]	[78, 102]	[6.6450915]	[78]	[73069803, 73069827]	[73069803]
92_24510	chr2	62406683	62407083	+	910	28.0	[6.4524803]	[88]	[7.017481]	[88]	[62406836]	[62406836]
92_24511	chr2	64049787	64050187	+	913	28.0	[]	[]	[5.982095]	[195]	[]	[64049986]
92_2452	chr4	172996569	172996969	+	1000	93.0	[5.4058957, 9.182585]	[69, 132]	[6.648359]	[132]	[172996737, 172996800]	[172996800]
92_24523	chr2	97748402	97748802	+	919	28.0	[7.74844]	[152]	[]	[]	[97748615]	[]
92_2453	chr5	132459458	132459858	+	1000	93.0	[]	[]	[5.3009276, 14.052155, 5.1886163, 9.072788]	[73, 84, 94, 124]	[]	[132459623, 132459634, 132459644, 132459674]
92_24550	chr2	177419250	177419650	+	902	28.0	[11.959139]	[129]	[]	[]	[177419464]	[]
92_24552	chr2	181988124	181988524	+	937	28.0	[15.35756, 7.402073]	[147, 163]	[15.35756]	[147]	[181988346, 181988362]	[181988346]
92_24557	chr2	208252868	208253268	+	955	28.0	[11.997897]	[146]	[]	[]	[208253098]	[]
92_2456	chr6	14728570	14728970	+	1000	93.0	[8.037496]	[100]	[]	[]	[14728769]	[]
92_24561	chr2	219245256	219245656	+	935	28.0	[13.486869]	[120]	[]	[]	[219245471]	[]
92_24562	chr2	219274577	219274977	+	813	28.0	[6.417517, 8.405565]	[95, 147]	[]	[]	[219274748, 219274800]	[]
92_2457	chr6	17706741	17707141	+	1000	93.0	[6.652024]	[98]	[9.40074, 8.752467]	[98, 126]	[17706924]	[17706924, 17706952]
92_24571	chr20	1569392	1569792	+	945	28.0	[6.893958]	[133]	[]	[]	[1569618]	[]
92_24572	chr20	3818340	3818740	+	708	28.0	[9.841455]	[110]	[]	[]	[3818530]	[]
92_24579	chr20	25227230	25227630	+	959	28.0	[8.611706]	[83]	[13.675624]	[83]	[25227413]	[25227413]
92_2458	chr6	41920980	41921380	+	1000	93.0	[]	[]	[13.486869]	[146]	[]	[41921215]
92_2459	chr6	47047466	47047866	+	1000	93.0	[6.5663886, 5.8644886]	[67, 99]	[]	[]	[47047621, 47047653]	[]
92_24593	chr20	44979274	44979674	+	813	28.0	[]	[]	[10.56479]	[105]	[]	[44979472]
92_24603	chr20	59063725	59064125	+	877	28.0	[5.077588]	[95]	[]	[]	[59063899]	[]
92_2463	chr6	149171005	149171405	+	1000	93.0	[13.2645445, 6.9786544]	[104, 118]	[13.303303]	[104]	[149171203, 149171217]	[149171203]
92_24646	chr22	21854534	21854934	+	964	28.0	[]	[]	[6.736078]	[169]	[]	[21854770]
92_24695	chr3	40487268	40487668	+	806	28.0	[]	[]	[7.3939433]	[143]	[]	[40487499]
92_24696	chr3	41076089	41076489	+	938	28.0	[7.6740365]	[103]	[7.6070166]	[103]	[41076292]	[41076292]
92_24723	chr3	133892518	133892918	+	920	28.0	[11.573731]	[134]	[6.9755206]	[134]	[133892748]	[133892748]
92_24732	chr3	169945349	169945749	+	668	28.0	[]	[]	[10.389164]	[160]	[]	[169945592]
92_24738	chr3	183382365	183382765	+	918	28.0	[5.309057]	[149]	[]	[]	[183382604]	[]
92_2475	chr1	161083267	161083667	+	1000	92.0	[17.21607, 11.582608]	[72, 111]	[8.741374, 9.196115, 6.5574484]	[72, 75, 111]	[161083431, 161083470]	[161083431, 161083434, 161083470]
92_24750	chr4	1593386	1593786	+	914	28.0	[8.699417]	[104]	[13.198336]	[104]	[1593578]	[1593578]
92_24788	chr4	154550154	154550554	+	900	28.0	[6.9135623]	[70]	[]	[]	[154550307]	[]
92_24791	chr4	159105678	159106078	+	814	28.0	[13.486869]	[114]	[]	[]	[159105873]	[]
92_24798	chr4	174658231	174658631	+	938	28.0	[]	[]	[5.3187795]	[170]	[]	[174658454]
92_24804	chr5	486159	486559	+	827	28.0	[]	[]	[6.912513]	[98]	[]	[486348]
92_24815	chr5	38291300	38291700	+	710	28.0	[5.684416]	[126]	[]	[]	[38291495]	[]
92_24818	chr5	41738691	41739091	+	819	28.0	[11.393853]	[129]	[]	[]	[41738909]	[]
92_2483	chr11	65663009	65663409	+	1000	92.0	[13.068796]	[134]	[]	[]	[65663220]	[]
92_24832	chr5	90548108	90548508	+	927	28.0	[]	[]	[6.547056]	[162]	[]	[90548334]
92_24836	chr5	113099826	113100226	+	940	28.0	[7.8417473]	[137]	[12.347575]	[83]	[113100063]	[113100009]
92_24845	chr5	134609242	134609642	+	932	28.0	[]	[]	[6.1371675]	[129]	[]	[134609460]
92_24860	chr5	143161821	143162221	+	786	28.0	[]	[]	[9.623063]	[74]	[]	[143161994]
92_24861	chr5	143825071	143825471	+	876	28.0	[6.9755206]	[102]	[11.573731]	[102]	[143825262]	[143825262]
92_24864	chr5	154373779	154374179	+	911	28.0	[6.5616426]	[150]	[8.109006]	[150]	[154373975]	[154373975]
92_24872	chr5	172370653	172371053	+	635	28.0	[8.406762]	[133]	[]	[]	[172370876]	[]
92_24887	chr6	11232519	11232919	+	880	28.0	[]	[]	[5.342469]	[102]	[]	[11232702]
92_24891	chr6	15132809	15133209	+	875	28.0	[]	[]	[10.557858]	[86]	[]	[15132988]
92_24893	chr6	15370727	15371127	+	796	28.0	[]	[]	[6.166804]	[146]	[]	[15370953]
92_24894	chr6	16947456	16947856	+	894	28.0	[12.05523]	[189]	[]	[]	[16947668]	[]
92_24895	chr6	17930331	17930731	+	961	28.0	[]	[]	[7.8445306]	[166]	[]	[17930542]
92_2490	chr16	88688173	88688573	+	1000	92.0	[8.407081]	[135]	[5.3844943]	[135]	[88688383]	[88688383]
92_24904	chr6	28794655	28795055	+	805	28.0	[]	[]	[6.274044]	[180]	[]	[28794873]
92_24910	chr6	34284820	34285220	+	766	28.0	[9.051063]	[190]	[5.9077554]	[134]	[34285030]	[34284974]
92_24928	chr6	83431009	83431409	+	807	28.0	[]	[]	[5.905019]	[100]	[]	[83431193]
92_24931	chr6	87929669	87930069	+	814	28.0	[5.5793138]	[116]	[]	[]	[87929850]	[]
92_24934	chr6	90537732	90538132	+	935	28.0	[]	[]	[14.118364]	[134]	[]	[90537961]
92_2494	chr17	55496431	55496831	+	1000	92.0	[14.352871]	[86]	[9.355973]	[86]	[55496604]	[55496604]
92_24971	chr7	12321181	12321581	+	931	28.0	[12.05523]	[129]	[7.3939433]	[110]	[12321406]	[12321387]
92_24973	chr7	13982882	13983282	+	859	28.0	[16.21138]	[90]	[]	[]	[13983054]	[]
92_24979	chr7	35691968	35692368	+	785	28.0	[]	[]	[6.828657]	[154]	[]	[35692201]
92_2498	chr18	13726437	13726837	+	1000	92.0	[8.530655]	[139]	[]	[]	[13726662]	[]
92_24982	chr7	39749178	39749578	+	785	28.0	[7.03367, 8.741374]	[150, 153]	[17.21607]	[153]	[39749392, 39749395]	[39749395]
92_24991	chr7	92729096	92729496	+	862	28.0	[11.959139]	[128]	[]	[]	[92729307]	[]
92_25	chr13	110870266	110870666	+	1000	352.0	[10.704721]	[128]	[15.729881]	[128]	[110870487]	[110870487]
92_25008	chr7	108080169	108080569	+	909	28.0	[9.414506]	[88]	[]	[]	[108080337]	[]
92_25010	chr7	108489061	108489461	+	952	28.0	[7.402391]	[126]	[]	[]	[108489287]	[]
92_25020	chr7	127389292	127389692	+	884	28.0	[11.214482]	[104]	[7.736685, 6.6940527]	[104, 107]	[127389490]	[127389490, 127389493]
92_25021	chr7	128431117	128431517	+	662	28.0	[6.0438595]	[70]	[]	[]	[128431275]	[]
92_25022	chr7	128525593	128525993	+	935	28.0	[6.648359]	[131]	[9.182585]	[131]	[128525812]	[128525812]
92_25023	chr7	128879982	128880382	+	843	28.0	[9.907665]	[156]	[]	[]	[128880219]	[]
92_25027	chr7	129877498	129877898	+	912	28.0	[]	[]	[14.052155]	[155]	[]	[129877693]
92_25039	chr7	142385418	142385818	+	930	28.0	[10.293317]	[103]	[]	[]	[142385611]	[]
92_25055	chr8	8346112	8346512	+	820	28.0	[]	[]	[5.2800217]	[120]	[]	[8346323]
92_25061	chr8	20509888	20510288	+	950	28.0	[]	[]	[4.9794126]	[145]	[]	[20510112]
92_25064	chr8	26628671	26629071	+	826	28.0	[9.078603]	[165]	[6.8409157]	[165]	[26628894]	[26628894]
92_25067	chr8	30096922	30097322	+	911	28.0	[]	[]	[9.9048815]	[118]	[]	[30097136]
92_25072	chr8	38823952	38824352	+	900	28.0	[]	[]	[8.191424]	[117]	[]	[38824153]
92_25078	chr8	54165780	54166180	+	807	28.0	[]	[]	[4.930344, 5.077588]	[96, 121]	[]	[54165975, 54166000]
92_25092	chr8	128056904	128057304	+	927	28.0	[5.901723]	[76]	[5.3097653]	[76]	[128057064]	[128057064]
92_25129	chr9	113808629	113809029	+	961	28.0	[14.052155]	[87]	[]	[]	[113808800]	[]
92_25134	chr9	122821504	122821904	+	712	28.0	[5.170224]	[122]	[10.511709]	[135]	[122821710]	[122821723]
92_2514	chr3	183306910	183307310	+	1000	92.0	[15.161812]	[115]	[6.648359]	[115]	[183307125]	[183307125]
92_25148	chr9	130925755	130926155	+	885	28.0	[5.6853056]	[156]	[]	[]	[130926004]	[]
92_25158	chr9	132213948	132214348	+	836	28.0	[6.6871166]	[127]	[15.123054]	[127]	[132214157]	[132214157]
92_25160	chr9	136191719	136192119	+	965	28.0	[]	[]	[7.8417473]	[98]	[]	[136191911]
92_25165	chrX	9646591	9646991	+	923	28.0	[11.393853]	[143]	[]	[]	[9646827]	[]
92_25167	chrX	40262088	40262488	+	827	28.0	[]	[]	[7.764554]	[128]	[]	[40262280]
92_25174	chrX	110409137	110409537	+	645	28.0	[7.47221]	[129]	[7.47221]	[129]	[110409355]	[110409355]
92_2518	chr5	141564138	141564538	+	1000	92.0	[11.259249, 6.6871166]	[108, 111]	[15.123054]	[111]	[141564337, 141564340]	[141564340]
92_25189	chr1	8194569	8194969	+	893	27.0	[5.300195]	[159]	[]	[]	[8194810]	[]
92_25197	chr1	12407399	12407799	+	719	27.0	[]	[]	[6.35467]	[89]	[]	[12407580]
92_25200	chr1	15152316	15152716	+	858	27.0	[7.3761187]	[121]	[]	[]	[15152521]	[]
92_25220	chr1	26853117	26853517	+	585	27.0	[6.4187145]	[130]	[]	[]	[26853342]	[]
92_2524	chr7	23181736	23182136	+	1000	92.0	[13.303303]	[161]	[13.2645445]	[161]	[23181974]	[23181974]
92_25244	chr1	46622454	46622854	+	799	27.0	[]	[]	[5.3970866]	[83]	[]	[46622627]
92_25253	chr1	59393454	59393854	+	882	27.0	[8.834029]	[172]	[4.9575453]	[172]	[59393700]	[59393700]
92_25254	chr1	65196039	65196439	+	787	27.0	[5.466913]	[103]	[]	[]	[65196234]	[]
92_25257	chr1	67687661	67688061	+	850	27.0	[6.166804, 5.6010065]	[113, 134]	[]	[]	[67687860, 67687881]	[]
92_25258	chr1	68384336	68384736	+	858	27.0	[5.170527]	[114]	[]	[]	[68384545]	[]
92_2526	chr7	106243865	106244265	+	1000	92.0	[]	[]	[9.330719]	[128]	[]	[106244080]
92_25264	chr1	90821953	90822353	+	753	27.0	[17.21607]	[127]	[8.741374]	[127]	[90822179]	[90822179]
92_25268	chr1	101193703	101194103	+	762	27.0	[9.519474]	[90]	[]	[]	[101193880]	[]
92_25275	chr1	119646772	119647172	+	865	27.0	[]	[]	[5.4058957]	[154]	[]	[119647009]
92_25279	chr1	143223347	143223747	+	798	27.0	[]	[]	[8.440658, 8.440658, 8.440658]	[64, 87, 136]	[]	[143223511, 143223534, 143223583]
92_25290	chr1	159203637	159204037	+	805	27.0	[8.200302]	[85]	[]	[]	[159203805]	[]
92_2530	chr8	124474492	124474892	+	1000	92.0	[11.493755]	[88]	[8.706282]	[88]	[124474653]	[124474653]
92_25309	chr1	179883733	179884133	+	853	27.0	[7.332489]	[102]	[]	[]	[179883896]	[]
92_25337	chr1	211343611	211344011	+	837	27.0	[]	[]	[9.423384, 5.57746]	[66, 102]	[]	[211343772, 211343808]
92_2534	chr1	28144484	28144884	+	1000	91.0	[]	[]	[6.741014]	[168]	[]	[28144732]
92_2535	chr1	38000438	38000838	+	1000	91.0	[15.729881]	[98]	[10.704721]	[98]	[38000633]	[38000633]
92_25353	chr1	241750236	241750636	+	869	27.0	[5.970831, 12.05523]	[95, 133]	[5.572144]	[95]	[241750427, 241750465]	[241750427]
92_25358	chr10	3775812	3776212	+	879	27.0	[5.4058957, 15.123054]	[81, 101]	[6.6871166, 6.6940527]	[101, 104]	[3775981, 3776001]	[3776001, 3776004]
92_25366	chr10	17123398	17123798	+	909	27.0	[]	[]	[7.1706038]	[76]	[]	[17123552]
92_25375	chr10	28685172	28685572	+	835	27.0	[11.393853]	[127]	[]	[]	[28685372]	[]
92_25380	chr10	41845037	41845437	+	853	27.0	[8.440658, 8.440658]	[54, 103]	[]	[]	[41845190, 41845239]	[]
92_25381	chr10	42096132	42096532	+	827	27.0	[]	[]	[8.440658, 8.440658]	[104, 130]	[]	[42096336, 42096362]
92_25390	chr10	62064068	62064468	+	877	27.0	[17.21607]	[95]	[8.741374]	[95]	[62064255]	[62064255]
92_25417	chr10	122374214	122374614	+	864	27.0	[5.012173]	[121]	[13.059919]	[121]	[122374420]	[122374420]
92_2547	chr12	6639198	6639598	+	1000	91.0	[7.7602315]	[76]	[]	[]	[6639358]	[]
92_25481	chr11	118437068	118437468	+	636	27.0	[]	[]	[14.725192]	[112]	[]	[118437263]
92_25483	chr11	122755462	122755862	+	781	27.0	[]	[]	[5.9497805]	[124]	[]	[122755676]
92_25484	chr11	123841119	123841519	+	796	27.0	[9.907665, 13.068796]	[59, 145]	[]	[]	[123841272, 123841358]	[]
92_25512	chr12	57810451	57810851	+	868	27.0	[6.401708]	[57]	[]	[]	[57810603]	[]
92_25513	chr12	68223107	68223507	+	880	27.0	[]	[]	[5.9131484]	[91]	[]	[68223287]
92_25537	chr12	116861312	116861712	+	709	27.0	[9.535344]	[114]	[9.147153]	[114]	[116861516]	[116861516]
92_25548	chr12	131026214	131026614	+	861	27.0	[7.47221, 7.47221]	[76, 96]	[7.47221, 7.47221]	[76, 96]	[131026366, 131026386]	[131026366, 131026386]
92_25553	chr13	28636666	28637066	+	647	27.0	[]	[]	[12.05523]	[101]	[]	[28636823]
92_25554	chr13	31162536	31162936	+	883	27.0	[13.2645445]	[111]	[13.303303]	[111]	[31162739]	[31162739]
92_25556	chr13	33817880	33818280	+	916	27.0	[11.210287]	[101]	[11.210287]	[101]	[33818070]	[33818070]
92_25576	chr14	21846155	21846555	+	642	27.0	[15.35756]	[104]	[15.35756]	[104]	[21846340]	[21846340]
92_2560	chr2	157831157	157831557	+	1000	91.0	[]	[]	[5.3844943]	[130]	[]	[157831375]
92_25604	chr15	40038255	40038655	+	818	27.0	[7.6457744]	[153]	[7.6352787]	[153]	[40038483]	[40038483]
92_25617	chr15	63610092	63610492	+	673	27.0	[9.204991]	[117]	[]	[]	[63610273]	[]
92_25619	chr15	64459365	64459765	+	742	27.0	[8.650464]	[105]	[13.636866]	[105]	[64459549]	[64459549]
92_25641	chr15	101278199	101278599	+	808	27.0	[6.5485716]	[157]	[12.000681]	[157]	[101278431]	[101278431]
92_25657	chr16	15168940	15169340	+	759	27.0	[10.704721, 8.752467]	[91, 146]	[5.6824274, 15.729881]	[71, 91]	[15169130, 15169185]	[15169110, 15169130]
92_2567	chr22	41832522	41832922	+	1000	91.0	[14.352871]	[113]	[9.355973]	[113]	[41832716]	[41832716]
92_2569	chr3	44761480	44761880	+	1000	91.0	[11.210287]	[96]	[11.210287]	[96]	[44761671]	[44761671]
92_25691	chr16	87986521	87986921	+	746	27.0	[10.599883]	[120]	[10.599883]	[120]	[87986728]	[87986728]
92_257	chr6	31971765	31972165	+	1000	193.0	[15.35756]	[99]	[6.3523407, 15.35756]	[60, 99]	[31971963]	[31971924, 31971963]
92_25718	chr17	44775465	44775865	+	750	27.0	[6.540124]	[87]	[]	[]	[44775633]	[]
92_25725	chr17	50209635	50210035	+	832	27.0	[6.5485716]	[105]	[12.000681]	[105]	[50209832]	[50209832]
92_25728	chr17	50852030	50852430	+	863	27.0	[]	[]	[11.393853]	[88]	[]	[50852210]
92_25736	chr17	73232193	73232593	+	550	27.0	[]	[]	[6.3444433]	[81]	[]	[73232346]
92_25737	chr17	73311948	73312348	+	805	27.0	[11.005662]	[61]	[]	[]	[73312100]	[]
92_25750	chr18	702800	703200	+	896	27.0	[4.994404, 10.072353]	[58, 85]	[5.0754547]	[85]	[702955, 702982]	[702982]
92_25752	chr18	902192	902592	+	793	27.0	[5.414626]	[94]	[]	[]	[902379]	[]
92_25756	chr18	3262779	3263179	+	877	27.0	[6.5574484]	[161]	[11.582608]	[161]	[3262948]	[3262948]
92_2576	chr5	149466448	149466848	+	1000	91.0	[]	[]	[6.6940527]	[104]	[]	[149466649]
92_25761	chr18	10530833	10531233	+	921	27.0	[]	[]	[6.4017763]	[116]	[]	[10531048]
