#PeakID(python identify_motif.py ./ENCODE_processed_files/ETV1_idr.fa ETV1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
5_20938	chr8	61712058	61712458	+	672	29.0	[7.024672]	[152]	[]	[]	[61712216]	[]
5_20939	chr8	66663602	66664002	+	643	29.0	[8.783867, 15.534065]	[85, 165]	[]	[]	[66663768, 66663848]	[]
5_2094	chr14	69766849	69767249	+	1000	121.0	[9.943626]	[153]	[6.826696, 7.603689]	[72, 84]	[69767084]	[69767003, 69767015]
5_20940	chr8	71906982	71907382	+	679	29.0	[9.36461, 6.931537]	[88, 123]	[6.7250304]	[108]	[71907148, 71907183]	[71907168]
5_20943	chr8	123058131	123058531	+	719	29.0	[]	[]	[7.239314]	[150]	[]	[123058286]
5_20945	chr8	140343309	140343709	+	712	29.0	[]	[]	[6.864752, 8.583237]	[98, 145]	[]	[140343507, 140343554]
5_20946	chr8	144775241	144775641	+	740	29.0	[]	[]	[11.299667]	[164]	[]	[144775439]
5_20948	chr9	70624993	70625393	+	739	29.0	[10.278745, 7.214393]	[112, 178]	[]	[]	[70625157, 70625223]	[]
5_20949	chr9	72557585	72557985	+	703	29.0	[]	[]	[9.362884]	[144]	[]	[72557799]
5_2095	chr16	2155498	2155898	+	1000	121.0	[10.38262]	[92]	[]	[]	[2155663]	[]
5_20950	chr9	76375107	76375507	+	666	29.0	[10.118057]	[88]	[]	[]	[76375272]	[]
5_20951	chr9	84170885	84171285	+	618	29.0	[7.785974]	[98]	[6.846283]	[149]	[84171064]	[84171115]
5_20952	chr9	88544221	88544621	+	562	29.0	[6.7520695]	[64]	[]	[]	[88544384]	[]
5_20954	chr9	97694946	97695346	+	555	29.0	[9.895375]	[110]	[]	[]	[97695122]	[]
5_20955	chr9	100209816	100210216	+	626	29.0	[]	[]	[7.12262]	[128]	[]	[100210001]
5_20957	chr9	126719617	126720017	+	598	29.0	[]	[]	[7.7016377]	[149]	[]	[126719846]
5_20959	chr9	129481823	129482223	+	681	29.0	[]	[]	[10.717738]	[78]	[]	[129481993]
5_20960	chr9	129570614	129571014	+	586	29.0	[]	[]	[8.123753]	[93]	[]	[129570792]
5_20964	chr9	131176483	131176883	+	599	29.0	[7.12262]	[138]	[]	[]	[131176668]	[]
5_20970	chrX	108558242	108558642	+	551	29.0	[]	[]	[12.655322]	[133]	[]	[108558461]
5_20971	chrX	135520516	135520916	+	600	29.0	[9.019745]	[191]	[]	[]	[135520742]	[]
5_20974	chrX	155022558	155022958	+	703	29.0	[12.655322]	[114]	[8.981627]	[86]	[155022768]	[155022740]
5_20977	chr1	9267002	9267402	+	574	28.5	[10.555081, 9.925969]	[105, 172]	[]	[]	[9267182, 9267249]	[]
5_20978	chr1	10703831	10704231	+	719	28.5	[9.296082]	[143]	[]	[]	[10704051]	[]
5_20979	chr1	15323400	15323800	+	730	28.5	[]	[]	[10.896127]	[170]	[]	[15323626]
5_2098	chr19	17751251	17751651	+	1000	121.0	[]	[]	[12.853083]	[123]	[]	[17751450]
5_20980	chr1	16078944	16079344	+	705	28.5	[7.6340957]	[156]	[7.1607375]	[133]	[16079119]	[16079096]
5_20981	chr1	17161271	17161671	+	623	28.5	[]	[]	[11.977064, 7.165772]	[134, 157]	[]	[17161462, 17161485]
5_20982	chr1	17348260	17348660	+	690	28.5	[6.8087263]	[178]	[10.457133]	[152]	[17348510]	[17348484]
5_20983	chr1	19800028	19800428	+	656	28.5	[10.555081]	[100]	[]	[]	[19800201]	[]
5_20984	chr1	24535822	24536222	+	649	28.5	[10.278745]	[114]	[]	[]	[24535989]	[]
5_20986	chr1	31182367	31182767	+	661	28.5	[7.0241733, 7.1607375]	[148, 188]	[]	[]	[31182575, 31182615]	[]
5_20989	chr1	36212786	36213186	+	712	28.5	[7.1607375, 6.94983, 13.675058]	[79, 101, 108]	[]	[]	[36212955, 36212977, 36212984]	[]
5_2099	chr20	44966245	44966645	+	1000	121.0	[8.684627]	[140]	[9.560645]	[121]	[44966478]	[44966459]
5_20991	chr1	40078519	40078919	+	544	28.5	[]	[]	[12.576745]	[106]	[]	[40078721]
5_20993	chr1	46248036	46248436	+	620	28.5	[]	[]	[9.001667]	[192]	[]	[46248237]
5_20994	chr1	51423598	51423998	+	561	28.5	[8.70529, 7.12262]	[169, 173]	[]	[]	[51423791, 51423795]	[]
5_20995	chr1	53137748	53138148	+	601	28.5	[]	[]	[9.36461]	[108]	[]	[53137945]
5_20998	chr1	93336499	93336899	+	624	28.5	[]	[]	[9.803603]	[108]	[]	[93336685]
5_21	chr7	13998870	13999270	+	1000	795.5	[]	[]	[10.357321]	[100]	[]	[13999070]
5_210	chr7	135170600	135171000	+	1000	343.5	[]	[]	[12.241628, 10.38262]	[94, 146]	[]	[135170769, 135170821]
5_2100	chr3	9649249	9649649	+	1000	121.0	[10.38262]	[123]	[7.0912585]	[101]	[9649457]	[9649435]
5_21004	chr1	145828448	145828848	+	685	28.5	[]	[]	[12.755134]	[181]	[]	[145828695]
5_21006	chr1	154493248	154493648	+	691	28.5	[7.339126, 9.296082]	[110, 123]	[]	[]	[154493440, 154493453]	[]
5_21008	chr1	161541946	161542346	+	698	28.5	[]	[]	[8.250092, 12.576745]	[133, 147]	[]	[161542141, 161542155]
5_2101	chr3	9704244	9704644	+	1000	121.0	[]	[]	[9.462696]	[74]	[]	[9704416]
5_21011	chr1	184929921	184930321	+	576	28.5	[]	[]	[9.070481]	[153]	[]	[184930169]
5_21013	chr1	198159060	198159460	+	557	28.5	[8.70529, 6.846283, 6.846283]	[241, 245, 249]	[]	[]	[198159302, 198159306, 198159310]	[]
5_21018	chr1	228149405	228149805	+	682	28.5	[7.603689]	[97]	[]	[]	[228149596]	[]
5_2102	chr3	44441297	44441697	+	1000	121.0	[6.8518815]	[197]	[]	[]	[44441546]	[]
5_21022	chr1	245345209	245345609	+	671	28.5	[12.853083]	[134]	[]	[]	[245345396]	[]
5_21023	chr1	247924849	247925249	+	695	28.5	[7.1607375]	[202]	[]	[]	[247925093]	[]
5_21025	chr10	22672709	22673109	+	696	28.5	[]	[]	[8.953416]	[110]	[]	[22672918]
5_21026	chr10	35269075	35269475	+	556	28.5	[]	[]	[9.803603, 6.846283, 6.846283, 6.846283, 6.846283, 6.846283, 6.846283, 6.846283, 10.717738]	[117, 121, 125, 129, 133, 137, 141, 145, 149]	[]	[35269269, 35269273, 35269277, 35269281, 35269285, 35269289, 35269293, 35269297, 35269301]
5_21027	chr10	50336126	50336526	+	715	28.5	[9.9320965]	[117]	[]	[]	[50336318]	[]
5_21029	chr10	71806050	71806450	+	601	28.5	[]	[]	[8.250092]	[230]	[]	[71806294]
5_2103	chr3	195150473	195150873	+	1000	121.0	[9.560645]	[113]	[]	[]	[195150673]	[]
5_21031	chr10	79067254	79067654	+	623	28.5	[]	[]	[6.721744]	[58]	[]	[79067405]
5_21033	chr10	91409458	91409858	+	657	28.5	[]	[]	[9.87639]	[117]	[]	[91409658]
5_21034	chr10	96626840	96627240	+	669	28.5	[]	[]	[15.534065]	[129]	[]	[96627038]
5_21037	chr11	335667	336067	+	551	28.5	[7.1607375]	[232]	[6.846283]	[195]	[335875]	[335838]
5_21038	chr11	3422226	3422626	+	707	28.5	[10.555081]	[112]	[]	[]	[3422433]	[]
5_2104	chr5	56251886	56252286	+	1000	121.0	[8.371248]	[102]	[]	[]	[56252080]	[]
5_21042	chr11	18491025	18491425	+	559	28.5	[]	[]	[13.187814]	[120]	[]	[18491236]
5_21043	chr11	19173963	19174363	+	596	28.5	[7.142768, 8.043641]	[164, 168]	[]	[]	[19174142, 19174146]	[]
5_21047	chr11	65551978	65552378	+	717	28.5	[]	[]	[10.457133]	[170]	[]	[65552190]
5_21048	chr11	67443498	67443898	+	696	28.5	[7.016632]	[86]	[]	[]	[67443675]	[]
5_21049	chr11	78256984	78257384	+	709	28.5	[9.797814, 7.938807]	[91, 170]	[]	[]	[78257139, 78257218]	[]
5_21050	chr11	86999603	87000003	+	680	28.5	[]	[]	[15.534065, 10.796314]	[96, 104]	[]	[86999798, 86999806]
5_21051	chr11	94567077	94567477	+	710	28.5	[11.66261]	[127]	[]	[]	[94567284]	[]
5_21052	chr11	116732695	116733095	+	689	28.5	[7.12262]	[77]	[]	[]	[116732863]	[]
5_21058	chr12	13255729	13256129	+	609	28.5	[6.8238196]	[106]	[]	[]	[13255935]	[]
5_2106	chr7	128739154	128739554	+	1000	121.0	[]	[]	[9.560645, 9.561721]	[107, 167]	[]	[128739342, 128739402]
5_21061	chr12	52544502	52544902	+	567	28.5	[7.7016377]	[99]	[]	[]	[52544699]	[]
5_21064	chr12	65156295	65156695	+	716	28.5	[]	[]	[11.66261, 9.9320965]	[146, 162]	[]	[65156519, 65156535]
5_21066	chr12	93184309	93184709	+	712	28.5	[15.534065]	[134]	[]	[]	[93184531]	[]
5_2107	chr9	129790343	129790743	+	1000	121.0	[9.863068]	[97]	[]	[]	[129790517]	[]
5_21073	chr12	124920579	124920979	+	649	28.5	[]	[]	[7.6370506]	[184]	[]	[124920818]
5_21075	chr13	93368306	93368706	+	673	28.5	[8.70529]	[126]	[8.883679]	[143]	[93368484]	[93368501]
5_21076	chr13	107891954	107892354	+	703	28.5	[7.239314]	[227]	[]	[]	[107892201]	[]
5_21079	chr14	29650577	29650977	+	734	28.5	[6.8317246]	[200]	[7.4600716]	[155]	[29650819]	[29650774]
5_2108	chr1	23958983	23959383	+	1000	120.5	[13.675058]	[115]	[]	[]	[23959195]	[]
5_21080	chr14	29805665	29806065	+	720	28.5	[9.9320965]	[54]	[]	[]	[29805816]	[]
5_21082	chr14	65229930	65230330	+	673	28.5	[]	[]	[9.896452, 10.457133]	[72, 132]	[]	[65230090, 65230150]
5_21084	chr15	41417503	41417903	+	656	28.5	[10.929488]	[101]	[]	[]	[41417656]	[]
5_21086	chr15	52013533	52013933	+	664	28.5	[12.576745, 6.6820016]	[88, 108]	[]	[]	[52013721, 52013741]	[]
5_21089	chr15	64430219	64430619	+	732	28.5	[6.826696]	[138]	[]	[]	[64430435]	[]
5_21090	chr15	79004386	79004786	+	546	28.5	[6.94983, 12.755134]	[101, 122]	[]	[]	[79004576, 79004597]	[]
5_21092	chr15	92884916	92885316	+	648	28.5	[]	[]	[9.895375]	[108]	[]	[92885107]
5_21093	chr15	94864169	94864569	+	665	28.5	[]	[]	[15.534065, 7.4799275]	[110, 123]	[]	[94864373, 94864386]
5_21094	chr16	235348	235748	+	693	28.5	[]	[]	[6.7018576]	[169]	[]	[235559]
5_21097	chr16	11495618	11496018	+	565	28.5	[10.994075, 12.853083, 6.9747763]	[105, 120, 135]	[]	[]	[11495780, 11495795, 11495810]	[]
5_21098	chr16	12089703	12090103	+	612	28.5	[10.100088]	[144]	[]	[]	[12089874]	[]
5_211	chr11	118415672	118416072	+	1000	342.5	[]	[]	[13.187814]	[100]	[]	[118415866]
5_2110	chr1	62783846	62784246	+	1000	120.5	[9.943626]	[128]	[]	[]	[62784063]	[]
5_21101	chr16	31713169	31713569	+	693	28.5	[7.2626443]	[181]	[]	[]	[31713418]	[]
5_21102	chr16	47136063	47136463	+	700	28.5	[8.050745, 6.7596774, 9.902648]	[67, 99, 117]	[13.236065]	[131]	[47136229, 47136261, 47136279]	[47136293]
5_21104	chr16	66490695	66491095	+	627	28.5	[]	[]	[10.118057]	[141]	[]	[66490910]
5_21106	chr16	84117086	84117486	+	659	28.5	[]	[]	[10.717738]	[83]	[]	[84117244]
5_21108	chr16	87391564	87391964	+	685	28.5	[7.2626443]	[119]	[]	[]	[87391743]	[]
5_21109	chr16	89453558	89453958	+	679	28.5	[15.534065, 6.905748, 15.534065]	[149, 161, 173]	[]	[]	[89453767, 89453779, 89453791]	[]
5_2111	chr1	113812236	113812636	+	1000	120.5	[7.7016377]	[96]	[]	[]	[113812413]	[]
5_21110	chr17	2282458	2282858	+	620	28.5	[8.953416]	[86]	[]	[]	[2282635]	[]
5_21112	chr17	28926602	28927002	+	602	28.5	[7.9126067]	[150]	[]	[]	[28926765]	[]
5_21114	chr17	31095613	31096013	+	604	28.5	[]	[]	[9.098321]	[90]	[]	[31095773]
5_21118	chr17	55326679	55327079	+	684	28.5	[7.339126]	[63]	[8.004061]	[73]	[55326841]	[55326851]
5_21119	chr17	59561080	59561480	+	603	28.5	[11.977064]	[135]	[]	[]	[59561297]	[]
5_21120	chr17	73340148	73340548	+	674	28.5	[10.555081]	[102]	[]	[]	[73340326]	[]
5_21122	chr17	75295100	75295500	+	709	28.5	[]	[]	[7.064883]	[68]	[]	[75295252]
5_21124	chr17	77137820	77138220	+	732	28.5	[7.339126]	[170]	[]	[]	[77138058]	[]
5_21126	chr17	78747965	78748365	+	654	28.5	[6.7817135]	[99]	[]	[]	[78748150]	[]
5_21129	chr18	7038162	7038562	+	725	28.5	[]	[]	[9.925969]	[76]	[]	[7038338]
5_2113	chr1	154183030	154183430	+	1000	120.5	[8.00723, 6.652265]	[101, 120]	[6.8256197]	[76]	[154183219, 154183238]	[154183194]
5_21132	chr18	10230114	10230514	+	559	28.5	[]	[]	[11.299667]	[97]	[]	[10230299]
5_21135	chr18	74476138	74476538	+	690	28.5	[7.4263763]	[154]	[6.938056]	[141]	[74476371]	[74476358]
5_21137	chr19	662131	662531	+	700	28.5	[13.675058, 7.1607375]	[96, 163]	[]	[]	[662311, 662378]	[]
5_2114	chr1	156958233	156958633	+	1000	120.5	[10.717738]	[105]	[]	[]	[156958437]	[]
5_21140	chr19	5090743	5091143	+	614	28.5	[]	[]	[12.853083]	[149]	[]	[5090956]
5_21141	chr19	5968005	5968405	+	718	28.5	[7.74077, 12.576745, 7.024672]	[91, 123, 127]	[]	[]	[5968177, 5968209, 5968213]	[]
5_21142	chr19	10287700	10288100	+	722	28.5	[7.1607375]	[73]	[6.968649]	[149]	[10287868]	[10287944]
5_21143	chr19	13093745	13094145	+	708	28.5	[7.2213445, 7.024672]	[82, 140]	[]	[]	[13093919, 13093977]	[]
5_21147	chr19	38878020	38878420	+	602	28.5	[13.675058]	[141]	[6.9453287]	[109]	[38878259]	[38878227]
5_21149	chr19	43575042	43575442	+	623	28.5	[9.895375]	[94]	[]	[]	[43575225]	[]
5_2115	chr1	224434646	224435046	+	1000	120.5	[12.755134]	[75]	[12.241628]	[106]	[224434818]	[224434849]
5_21151	chr19	44553745	44554145	+	638	28.5	[15.534065]	[185]	[]	[]	[44553971]	[]
5_21154	chr19	48976070	48976470	+	681	28.5	[10.457133]	[130]	[]	[]	[48976272]	[]
5_21155	chr19	51246083	51246483	+	699	28.5	[11.299667]	[101]	[6.7827897]	[133]	[51246256]	[51246288]
5_21156	chr19	52090636	52091036	+	713	28.5	[10.383697]	[106]	[7.6279683]	[164]	[52090824]	[52090882]
5_21157	chr19	58498771	58499171	+	648	28.5	[7.412468]	[178]	[]	[]	[58499010]	[]
5_21158	chr2	6880390	6880790	+	683	28.5	[]	[]	[6.8238196]	[168]	[]	[6880596]
5_21159	chr2	43996315	43996715	+	713	28.5	[7.638127]	[143]	[]	[]	[43996513]	[]
5_21160	chr2	44087215	44087615	+	697	28.5	[12.242703]	[154]	[]	[]	[44087448]	[]
5_21162	chr2	64283749	64284149	+	709	28.5	[]	[]	[7.12262, 7.053353]	[134, 201]	[]	[64283901, 64283968]
5_21163	chr2	68605998	68606398	+	702	28.5	[9.362884]	[74]	[]	[]	[68606169]	[]
5_21169	chr2	101328412	101328812	+	642	28.5	[7.1607375, 9.803603, 7.0472255]	[106, 110, 136]	[8.883679]	[121]	[101328597, 101328601, 101328627]	[101328612]
5_2117	chr10	68901073	68901473	+	1000	120.5	[9.943626]	[121]	[8.981627]	[166]	[68901266]	[68901311]
5_21170	chr2	105713134	105713534	+	687	28.5	[12.576745]	[119]	[]	[]	[105713353]	[]
5_21172	chr2	112839450	112839850	+	688	28.5	[13.187814]	[115]	[8.008306]	[164]	[112839638]	[112839687]
5_21173	chr2	130340117	130340517	+	639	28.5	[]	[]	[10.118057, 7.4644327]	[87, 127]	[]	[130340279, 130340319]
5_21174	chr2	168961579	168961979	+	693	28.5	[10.408882]	[131]	[]	[]	[168961776]	[]
5_21176	chr2	170815839	170816239	+	710	28.5	[]	[]	[6.986307]	[148]	[]	[170816063]
5_21177	chr2	172552473	172552873	+	669	28.5	[]	[]	[6.8317246]	[112]	[]	[172552666]
5_21179	chr2	190334407	190334807	+	621	28.5	[7.339126]	[108]	[]	[]	[190334605]	[]
5_2118	chr11	75406250	75406650	+	1000	120.5	[]	[]	[7.785974, 10.555081]	[67, 97]	[]	[75406403, 75406433]
5_21183	chr2	223488812	223489212	+	719	28.5	[]	[]	[12.242703]	[98]	[]	[223488997]
5_21185	chr20	251393	251793	+	676	28.5	[]	[]	[15.534065]	[133]	[]	[251592]
5_21186	chr20	3665751	3666151	+	663	28.5	[6.939132]	[204]	[9.36396]	[125]	[3666001]	[3665922]
5_21189	chr20	10419537	10419937	+	700	28.5	[]	[]	[10.383697]	[141]	[]	[10419764]
5_21191	chr20	31666570	31666970	+	620	28.5	[]	[]	[6.826696]	[124]	[]	[31666790]
5_21193	chr20	36770629	36771029	+	565	28.5	[]	[]	[8.073089]	[64]	[]	[36770780]
5_21195	chr20	43431079	43431479	+	669	28.5	[7.3050437]	[135]	[]	[]	[43431300]	[]
5_212	chr21	21146790	21147190	+	1000	342.0	[]	[]	[13.187814]	[121]	[]	[21147009]
5_2120	chr12	111404775	111405175	+	1000	120.5	[]	[]	[10.074151]	[104]	[]	[111404975]
5_21202	chr20	63772721	63773121	+	731	28.5	[6.721744]	[153]	[7.214393]	[117]	[63772969]	[63772933]
5_21203	chr20	63858750	63859150	+	625	28.5	[]	[]	[13.675058]	[179]	[]	[63858996]
5_21206	chr21	42337714	42338114	+	708	28.5	[10.506831]	[126]	[]	[]	[42337929]	[]
5_21208	chr21	43653797	43654197	+	631	28.5	[15.534065]	[138]	[]	[]	[43654013]	[]
5_2121	chr12	131362485	131362885	+	1000	120.5	[]	[]	[10.109098, 9.36396, 10.555081]	[119, 129, 153]	[]	[131362690, 131362700, 131362724]
5_21214	chr22	21771546	21771946	+	725	28.5	[7.4370747]	[180]	[]	[]	[21771786]	[]
5_21216	chr22	21885157	21885557	+	657	28.5	[7.0659595]	[76]	[10.38262]	[90]	[21885322]	[21885336]
5_21219	chr22	22209548	22209948	+	719	28.5	[]	[]	[6.824843]	[197]	[]	[22209766]
5_2122	chr13	45464546	45464946	+	1000	120.5	[]	[]	[12.241628]	[136]	[]	[45464765]
5_21227	chr22	23091924	23092324	+	688	28.5	[]	[]	[6.987383]	[201]	[]	[23092166]
5_21228	chr22	23110269	23110669	+	701	28.5	[6.7531486]	[221]	[]	[]	[23110502]	[]
5_21229	chr22	23274062	23274462	+	713	28.5	[]	[]	[7.239314]	[162]	[]	[23274272]
5_2123	chr15	34101784	34102184	+	1000	120.5	[6.8256197, 6.8256197]	[124, 135]	[]	[]	[34102004, 34102015]	[]
5_21230	chr22	23536084	23536484	+	602	28.5	[10.383697]	[136]	[]	[]	[23536258]	[]
5_21231	chr22	37731817	37732217	+	707	28.5	[]	[]	[10.357321]	[177]	[]	[37732048]
5_21232	chr22	40817564	40817964	+	705	28.5	[7.364217]	[168]	[]	[]	[40817763]	[]
5_21233	chr3	4633366	4633766	+	698	28.5	[]	[]	[11.66261]	[78]	[]	[4633527]
5_21236	chr3	10950838	10951238	+	678	28.5	[]	[]	[10.278745]	[133]	[]	[10951027]
5_2124	chr16	11104967	11105367	+	1000	120.5	[9.198133]	[64]	[]	[]	[11105125]	[]
5_21240	chr3	36906721	36907121	+	673	28.5	[10.074151, 9.925969]	[99, 164]	[]	[]	[36906906, 36906971]	[]
5_21241	chr3	36958004	36958404	+	603	28.5	[]	[]	[8.066961]	[137]	[]	[36958176]
5_21243	chr3	42831192	42831592	+	548	28.5	[]	[]	[7.142768]	[68]	[]	[42831350]
5_21244	chr3	57692322	57692722	+	618	28.5	[9.36396]	[208]	[]	[]	[57692534]	[]
5_21245	chr3	59877253	59877653	+	654	28.5	[6.9843245, 10.717738]	[93, 130]	[]	[]	[59877428, 59877465]	[]
5_21246	chr3	69777558	69777958	+	577	28.5	[]	[]	[8.684627]	[80]	[]	[69777733]
5_21247	chr3	123076475	123076875	+	617	28.5	[]	[]	[7.1164446, 7.239314]	[125, 150]	[]	[123076692, 123076717]
5_2125	chr17	36535264	36535664	+	1000	120.5	[9.943626, 10.38262]	[84, 110]	[]	[]	[36535447, 36535473]	[]
5_21251	chr3	156795936	156796336	+	656	28.5	[]	[]	[9.803603]	[164]	[]	[156796111]
5_21252	chr3	194952968	194953368	+	676	28.5	[]	[]	[8.008306, 10.994075]	[55, 122]	[]	[194953119, 194953186]
5_21255	chr4	2871904	2872304	+	717	28.5	[13.236065, 7.4370747]	[88, 145]	[]	[]	[2872090, 2872147]	[]
5_21256	chr4	4335143	4335543	+	613	28.5	[]	[]	[11.66261]	[106]	[]	[4335305]
5_21257	chr4	40003920	40004320	+	717	28.5	[]	[]	[11.977064, 7.3015385]	[97, 156]	[]	[40004094, 40004153]
5_21258	chr4	40514536	40514936	+	673	28.5	[]	[]	[6.8238196]	[133]	[]	[40514749]
5_21261	chr4	81747179	81747579	+	684	28.5	[]	[]	[11.977064, 6.7520695]	[129, 138]	[]	[81747393, 81747402]
5_21264	chr4	158282188	158282588	+	699	28.5	[10.717738]	[125]	[]	[]	[158282410]	[]
5_21267	chr5	14628374	14628774	+	654	28.5	[9.561721]	[101]	[]	[]	[14628568]	[]
5_21269	chr5	54314223	54314623	+	670	28.5	[]	[]	[6.8256197]	[82]	[]	[54314389]
5_2127	chr17	81871187	81871587	+	1000	120.5	[]	[]	[7.142768, 9.943626, 8.684627]	[83, 93, 110]	[]	[81871370, 81871380, 81871397]
5_21270	chr5	109561708	109562108	+	637	28.5	[]	[]	[11.66261]	[130]	[]	[109561922]
5_21274	chr5	135226131	135226531	+	648	28.5	[]	[]	[9.797814]	[159]	[]	[135226358]
5_21275	chr5	136089814	136090214	+	558	28.5	[9.001667]	[153]	[]	[]	[136090036]	[]
5_2128	chr20	49790324	49790724	+	1000	120.5	[]	[]	[6.721744, 9.87639]	[81, 153]	[]	[49790480, 49790552]
5_21282	chr5	157540999	157541399	+	694	28.5	[10.994075]	[176]	[]	[]	[157541236]	[]
5_21284	chr6	336623	337023	+	670	28.5	[9.803603]	[146]	[9.36461]	[86]	[336856]	[336796]
5_21289	chr6	15551744	15552144	+	573	28.5	[7.7278996]	[123]	[]	[]	[15551965]	[]
5_21290	chr6	15901588	15901988	+	556	28.5	[7.321157]	[123]	[]	[]	[15901796]	[]
5_21291	chr6	28281260	28281660	+	702	28.5	[8.250092]	[126]	[]	[]	[28281448]	[]
5_21293	chr6	30533440	30533840	+	541	28.5	[8.420924]	[94]	[]	[]	[30533602]	[]
5_21294	chr6	30541494	30541894	+	597	28.5	[8.521813]	[148]	[]	[]	[30541661]	[]
5_21296	chr6	33123721	33124121	+	659	28.5	[]	[]	[10.100088]	[223]	[]	[33123956]
5_21299	chr6	42075396	42075796	+	704	28.5	[7.74077]	[200]	[]	[]	[42075642]	[]
5_213	chr6	30781846	30782246	+	1000	342.0	[7.7761507]	[143]	[10.38262]	[154]	[30782074]	[30782085]
5_2130	chr22	37608294	37608694	+	1000	120.5	[8.684627, 9.895375]	[62, 84]	[7.016632]	[130]	[37608449, 37608471]	[37608517]
5_21302	chr6	43714278	43714678	+	611	28.5	[7.7761507]	[166]	[]	[]	[43714522]	[]
5_21306	chr6	106856238	106856638	+	542	28.5	[6.846283]	[117]	[]	[]	[106856418]	[]
5_21308	chr6	111061569	111061969	+	662	28.5	[7.4263763]	[155]	[6.8518815]	[124]	[111061798]	[111061767]
5_21310	chr6	127366234	127366634	+	706	28.5	[]	[]	[7.239314]	[172]	[]	[127366468]
5_21311	chr6	136764673	136765073	+	697	28.5	[]	[]	[13.236065]	[88]	[]	[136764858]
5_21313	chr6	142819871	142820271	+	637	28.5	[]	[]	[12.755134, 6.8238196]	[182, 210]	[]	[142820066, 142820094]
5_21314	chr6	144087784	144088184	+	712	28.5	[7.4370747]	[77]	[]	[]	[144087943]	[]
5_21317	chr6	157221108	157221508	+	612	28.5	[10.258859]	[67]	[]	[]	[157221265]	[]
5_21318	chr7	4103753	4104153	+	710	28.5	[15.534065]	[167]	[]	[]	[4104002]	[]
5_21319	chr7	5426437	5426837	+	662	28.5	[]	[]	[9.001667, 7.702714]	[206, 238]	[]	[5426651, 5426683]
5_2132	chr3	47513321	47513721	+	1000	120.5	[]	[]	[7.4253]	[91]	[]	[47513512]
5_21320	chr7	12584970	12585370	+	634	28.5	[]	[]	[9.630813]	[143]	[]	[12585121]
5_21321	chr7	45119544	45119944	+	672	28.5	[]	[]	[6.9248595]	[128]	[]	[45119771]
5_21322	chr7	76019978	76020378	+	671	28.5	[9.36396]	[148]	[]	[]	[76020204]	[]
5_21324	chr7	86995215	86995615	+	587	28.5	[7.0239053]	[148]	[]	[]	[86995370]	[]
5_21325	chr7	88220430	88220830	+	707	28.5	[]	[]	[7.0294857, 7.024672]	[111, 152]	[]	[88220596, 88220637]
5_21327	chr7	102478685	102479085	+	593	28.5	[]	[]	[7.016632]	[153]	[]	[102478931]
5_21329	chr7	103843714	103844114	+	649	28.5	[]	[]	[8.241081]	[151]	[]	[103843956]
5_2133	chr6	31547335	31547735	+	1000	120.5	[]	[]	[8.950266, 7.339126]	[90, 150]	[]	[31547521, 31547581]
5_21335	chr7	129343046	129343446	+	543	28.5	[]	[]	[7.5430093]	[118]	[]	[129343203]
5_21339	chr7	135517017	135517417	+	662	28.5	[9.803603, 9.863068]	[144, 177]	[]	[]	[135517195, 135517228]	[]
5_2134	chr7	37973935	37974335	+	1000	120.5	[]	[]	[10.30907]	[114]	[]	[37974130]
5_21340	chr7	136061402	136061802	+	695	28.5	[]	[]	[9.36396]	[152]	[]	[136061630]
5_21344	chr8	17254085	17254485	+	698	28.5	[]	[]	[10.555081, 13.187814]	[97, 134]	[]	[17254278, 17254315]
5_21345	chr8	28952477	28952877	+	711	28.5	[10.074151, 8.783867, 10.083975]	[105, 130, 176]	[]	[]	[28952656, 28952681, 28952727]	[]
5_21347	chr8	42141464	42141864	+	702	28.5	[9.561721, 10.074151]	[99, 123]	[]	[]	[42141644, 42141668]	[]
5_2135	chr7	44639150	44639550	+	1000	120.5	[10.278745, 9.803603, 6.968649]	[105, 109, 137]	[]	[]	[44639345, 44639349, 44639377]	[]
5_21350	chr8	105100736	105101136	+	553	28.5	[]	[]	[8.953416]	[140]	[]	[105100966]
5_21355	chr9	97923051	97923451	+	606	28.5	[8.00723]	[115]	[]	[]	[97923265]	[]
5_21356	chr9	113602018	113602418	+	725	28.5	[7.4370747]	[105]	[]	[]	[113602222]	[]
5_21358	chr9	124595674	124596074	+	668	28.5	[]	[]	[6.864752]	[167]	[]	[124595867]
5_21359	chr9	129143465	129143865	+	564	28.5	[]	[]	[9.019745, 12.242703]	[139, 155]	[]	[129143674, 129143690]
5_2136	chr8	11862524	11862924	+	1000	120.5	[10.555081]	[99]	[]	[]	[11862715]	[]
5_21362	chr9	130762334	130762734	+	663	28.5	[]	[]	[15.534065, 7.239314]	[117, 168]	[]	[130762532, 130762583]
5_21367	chrX	54808118	54808518	+	712	28.5	[]	[]	[10.38262]	[169]	[]	[54808346]
5_21368	chrX	66162323	66162723	+	599	28.5	[]	[]	[6.8238196]	[96]	[]	[66162504]
5_21369	chrX	68498760	68499160	+	672	28.5	[6.80765]	[153]	[]	[]	[68498996]	[]
