#PeakID(python identify_motif.py ./ENCODE_processed_files/MEIS2_idr.fa MEIS2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
596_2708	chr11	35030659	35031059	+	1000	389.0	[]	[]	[7.705946]	[100]	[]	[35030857]
596_27085	chr4	68129711	68130111	+	729	55.0	[11.310461, 11.310461]	[100, 134]	[]	[]	[68129901, 68129935]	[]
596_27087	chr4	88802268	88802668	+	685	55.0	[11.310461]	[135]	[]	[]	[88802447]	[]
596_27098	chr5	149995703	149996103	+	647	55.0	[]	[]	[11.310461]	[175]	[]	[149995915]
596_271	chr3	178170686	178171086	+	1000	1193.0	[7.239613]	[142]	[7.239613]	[112]	[178170921]	[178170891]
596_27100	chr6	3326676	3327076	+	682	55.0	[7.4989777]	[162]	[]	[]	[3326892]	[]
596_27101	chr6	10838506	10838906	+	713	55.0	[]	[]	[7.4989777]	[153]	[]	[10838753]
596_27103	chr6	26028265	26028665	+	718	55.0	[7.239613]	[142]	[]	[]	[26028436]	[]
596_27112	chr6	137804671	137805071	+	687	55.0	[]	[]	[7.239613]	[205]	[]	[137804898]
596_2712	chr8	123514221	123514621	+	1000	389.0	[7.705946]	[112]	[]	[]	[123514411]	[]
596_27121	chr7	103316385	103316785	+	703	55.0	[11.310461]	[94]	[11.310461]	[161]	[103316558]	[103316625]
596_27123	chr7	105743284	105743684	+	722	55.0	[]	[]	[11.310461]	[223]	[]	[105743502]
596_27127	chr8	115579266	115579666	+	699	55.0	[]	[]	[7.4989777]	[164]	[]	[115579498]
596_2713	chr1	19752091	19752491	+	1000	388.5	[11.310461, 11.310461]	[75, 117]	[7.4989777]	[86]	[19752257, 19752299]	[19752268]
596_2714	chr10	18735715	18736115	+	1000	388.5	[7.239613, 7.4989777]	[107, 112]	[]	[]	[18735895, 18735900]	[]
596_27147	chr1	23339587	23339987	+	698	54.5	[]	[]	[7.4989777]	[179]	[]	[23339809]
596_2715	chr10	75408168	75408568	+	1000	388.5	[]	[]	[7.705946]	[134]	[]	[75408390]
596_27170	chr1	162092217	162092617	+	715	54.5	[7.239613]	[159]	[]	[]	[162092459]	[]
596_27172	chr1	201494326	201494726	+	693	54.5	[]	[]	[11.310461]	[166]	[]	[201494541]
596_27173	chr1	201895967	201896367	+	720	54.5	[7.239613]	[122]	[]	[]	[201896125]	[]
596_27178	chr1	226763764	226764164	+	660	54.5	[]	[]	[7.239613]	[136]	[]	[226763987]
596_2718	chr15	51623591	51623991	+	1000	388.5	[7.239613, 11.310461]	[112, 136]	[]	[]	[51623797, 51623821]	[]
596_27183	chr1	230875375	230875775	+	698	54.5	[]	[]	[7.705946, 11.310461]	[72, 136]	[]	[230875529, 230875593]
596_27185	chr10	11602839	11603239	+	545	54.5	[]	[]	[11.310461]	[120]	[]	[11603030]
596_27189	chr10	49166053	49166453	+	679	54.5	[]	[]	[7.239613]	[216]	[]	[49166300]
596_27193	chr10	84139448	84139848	+	671	54.5	[11.310461]	[111]	[]	[]	[84139640]	[]
596_27195	chr11	10942623	10943023	+	717	54.5	[]	[]	[7.239613, 11.310461]	[136, 148]	[]	[10942829, 10942841]
596_27201	chr11	95517498	95517898	+	696	54.5	[7.705946, 7.4989777]	[100, 110]	[]	[]	[95517694, 95517704]	[]
596_2721	chr3	57951493	57951893	+	1000	388.5	[]	[]	[7.239613, 7.239613]	[74, 99]	[]	[57951667, 57951692]
596_27214	chr13	78816582	78816982	+	708	54.5	[]	[]	[7.4989777]	[117]	[]	[78816773]
596_27223	chr15	48582382	48582782	+	704	54.5	[7.239613]	[175]	[]	[]	[48582630]	[]
596_27226	chr15	69160319	69160719	+	645	54.5	[]	[]	[11.310461]	[105]	[]	[69160498]
596_2723	chr7	116492336	116492736	+	1000	388.5	[7.705946]	[110]	[]	[]	[116492542]	[]
596_27234	chr16	88243058	88243458	+	709	54.5	[11.310461, 11.310461]	[129, 149]	[]	[]	[88243250, 88243270]	[]
596_27246	chr19	1132162	1132562	+	702	54.5	[]	[]	[11.310461]	[242]	[]	[1132412]
596_27261	chr2	67463848	67464248	+	687	54.5	[7.4989777]	[134]	[]	[]	[67464039]	[]
596_27268	chr2	170009085	170009485	+	703	54.5	[]	[]	[11.310461]	[153]	[]	[170009241]
596_2729	chr19	41397200	41397600	+	1000	387.5	[]	[]	[7.4989777]	[69]	[]	[41397355]
596_27301	chr3	10292906	10293306	+	675	54.5	[]	[]	[11.310461]	[158]	[]	[10293066]
596_27305	chr3	24506050	24506450	+	719	54.5	[]	[]	[7.239613]	[91]	[]	[24506226]
596_27307	chr3	43505467	43505867	+	709	54.5	[7.239613]	[134]	[11.310461, 11.310461]	[99, 169]	[43505676]	[43505641, 43505711]
596_27312	chr3	118943529	118943929	+	665	54.5	[7.239613]	[100]	[]	[]	[118943692]	[]
596_27317	chr3	177885072	177885472	+	556	54.5	[]	[]	[7.705946, 7.4989777]	[74, 116]	[]	[177885231, 177885273]
596_27324	chr4	48462316	48462716	+	717	54.5	[11.310461]	[149]	[]	[]	[48462500]	[]
596_27338	chr5	151773215	151773615	+	566	54.5	[11.310461]	[138]	[]	[]	[151773406]	[]
596_27339	chr5	173673238	173673638	+	667	54.5	[7.239613]	[109]	[]	[]	[173673439]	[]
596_27383	chr1	26677428	26677828	+	651	54.0	[]	[]	[11.310461]	[112]	[]	[26677618]
596_27387	chr1	44802211	44802611	+	616	54.0	[11.310461, 11.310461, 11.310461]	[83, 126, 145]	[]	[]	[44802394, 44802437, 44802456]	[]
596_27404	chr10	34816095	34816495	+	714	54.0	[7.239613]	[111]	[]	[]	[34816264]	[]
596_27405	chr10	45308709	45309109	+	716	54.0	[]	[]	[7.4989777]	[159]	[]	[45308929]
596_27410	chr10	75708022	75708422	+	708	54.0	[]	[]	[11.310461]	[152]	[]	[75708250]
596_27439	chr15	67087810	67088210	+	704	54.0	[7.239613, 11.310461]	[183, 201]	[]	[]	[67087992, 67088010]	[]
596_27448	chr16	66768389	66768789	+	697	54.0	[]	[]	[11.310461]	[154]	[]	[66768626]
596_27455	chr17	43024490	43024890	+	691	54.0	[]	[]	[7.239613]	[175]	[]	[43024717]
596_27465	chr18	36200273	36200673	+	704	54.0	[7.705946]	[151]	[]	[]	[36200501]	[]
596_27466	chr18	74260649	74261049	+	557	54.0	[7.4989777]	[208]	[]	[]	[74260858]	[]
596_27470	chr19	11887507	11887907	+	707	54.0	[]	[]	[11.310461]	[127]	[]	[11887711]
596_27481	chr2	84459053	84459453	+	713	54.0	[7.705946]	[179]	[7.239613]	[140]	[84459277]	[84459238]
596_27485	chr2	223487512	223487912	+	693	54.0	[11.310461]	[131]	[]	[]	[223487727]	[]
596_2749	chr2	100891817	100892217	+	1000	385.5	[]	[]	[11.310461]	[143]	[]	[100892057]
596_27501	chr22	22730756	22731156	+	651	54.0	[]	[]	[7.239613]	[135]	[]	[22730914]
596_27506	chr3	4981668	4982068	+	716	54.0	[]	[]	[7.4989777]	[228]	[]	[4981911]
596_27508	chr3	31536411	31536811	+	714	54.0	[]	[]	[7.4989777, 7.4989777]	[104, 132]	[]	[31536608, 31536636]
596_27509	chr3	38023927	38024327	+	695	54.0	[7.4989777]	[92]	[]	[]	[38024082]	[]
596_27512	chr3	71400914	71401314	+	559	54.0	[7.239613]	[142]	[]	[]	[71401077]	[]
596_27514	chr3	158570981	158571381	+	691	54.0	[]	[]	[7.705946]	[91]	[]	[158571149]
596_27526	chr4	124713204	124713604	+	689	54.0	[11.310461]	[130]	[]	[]	[124713421]	[]
596_27532	chr5	137960798	137961198	+	695	54.0	[7.705946]	[121]	[7.239613]	[133]	[137960955]	[137960967]
596_27538	chr6	26195293	26195693	+	705	54.0	[7.705946]	[109]	[]	[]	[26195488]	[]
596_27542	chr6	34657627	34658027	+	646	54.0	[]	[]	[7.705946]	[99]	[]	[34657781]
596_27550	chr6	136607139	136607539	+	549	54.0	[]	[]	[7.239613, 7.4989777]	[127, 157]	[]	[136607333, 136607363]
596_27554	chr7	7664285	7664685	+	657	54.0	[7.705946]	[107]	[]	[]	[7664454]	[]
596_2756	chr11	5810146	5810546	+	1000	384.5	[7.239613]	[99]	[11.310461]	[108]	[5810335]	[5810344]
596_27563	chr7	107272933	107273333	+	571	54.0	[]	[]	[7.705946]	[171]	[]	[107273138]
596_2757	chr12	108099802	108100202	+	1000	384.5	[7.705946]	[147]	[]	[]	[108100045]	[]
596_27570	chr7	130941397	130941797	+	708	54.0	[]	[]	[7.239613]	[100]	[]	[130941573]
596_27574	chr8	37727182	37727582	+	677	54.0	[]	[]	[11.310461]	[97]	[]	[37727371]
596_27584	chr9	98315646	98316046	+	640	54.0	[]	[]	[11.310461]	[91]	[]	[98315825]
596_27585	chr9	112887414	112887814	+	686	54.0	[7.239613, 11.310461]	[155, 163]	[]	[]	[112887649, 112887657]	[]
596_27591	chrX	2630300	2630700	+	713	54.0	[7.705946, 7.239613]	[142, 162]	[]	[]	[2630453, 2630473]	[]
596_27597	chr1	38584888	38585288	+	706	53.5	[]	[]	[11.310461]	[148]	[]	[38585117]
596_27598	chr1	40097057	40097457	+	712	53.5	[]	[]	[7.705946]	[106]	[]	[40097246]
596_27610	chr1	203281995	203282395	+	707	53.5	[7.705946, 11.310461]	[101, 167]	[]	[]	[203282177, 203282243]	[]
596_27612	chr1	207004924	207005324	+	541	53.5	[11.310461]	[107]	[]	[]	[207005126]	[]
596_27615	chr1	212291584	212291984	+	657	53.5	[]	[]	[7.4989777]	[228]	[]	[212291785]
596_27616	chr1	226990607	226991007	+	696	53.5	[7.239613, 11.310461]	[139, 213]	[]	[]	[226990782, 226990856]	[]
596_2762	chr4	73832606	73833006	+	1000	384.0	[]	[]	[7.239613]	[136]	[]	[73832822]
596_27634	chr11	58579759	58580159	+	701	53.5	[]	[]	[7.4989777]	[90]	[]	[58579943]
596_27640	chr11	74098068	74098468	+	671	53.5	[]	[]	[7.239613]	[183]	[]	[74098301]
596_27644	chr12	21678972	21679372	+	590	53.5	[11.310461]	[105]	[7.239613]	[142]	[21679170]	[21679207]
596_27645	chr12	52969760	52970160	+	707	53.5	[]	[]	[11.310461]	[130]	[]	[52969913]
596_27655	chr13	90281490	90281890	+	706	53.5	[7.705946]	[388]	[]	[]	[90281733]	[]
596_27657	chr14	33359256	33359656	+	636	53.5	[7.705946]	[178]	[]	[]	[33359448]	[]
596_27659	chr14	68486004	68486404	+	704	53.5	[7.705946]	[122]	[7.239613]	[78]	[68486216]	[68486172]
596_2766	chr9	14907007	14907407	+	1000	384.0	[]	[]	[7.4989777]	[120]	[]	[14907209]
596_27663	chr15	49752478	49752878	+	709	53.5	[]	[]	[11.310461]	[139]	[]	[49752681]
596_27664	chr15	50248867	50249267	+	602	53.5	[]	[]	[11.310461]	[195]	[]	[50249100]
596_27669	chr16	21188346	21188746	+	640	53.5	[7.4989777]	[153]	[]	[]	[21188510]	[]
596_27686	chr18	3104219	3104619	+	670	53.5	[7.4989777]	[212]	[]	[]	[3104466]	[]
596_27730	chr3	138197012	138197412	+	667	53.5	[11.310461, 11.310461]	[136, 150]	[7.4989777]	[114]	[138197202, 138197216]	[138197180]
596_27745	chr4	183262350	183262750	+	709	53.5	[7.4989777]	[72]	[11.310461]	[128]	[183262507]	[183262563]
596_27754	chr6	4379935	4380335	+	646	53.5	[7.4989777]	[95]	[7.239613]	[72]	[4380128]	[4380105]
596_27774	chr7	26512739	26513139	+	697	53.5	[7.705946]	[119]	[]	[]	[26512904]	[]
596_27787	chr8	23346354	23346754	+	636	53.5	[7.239613]	[124]	[]	[]	[23346544]	[]
596_27789	chr8	33397270	33397670	+	571	53.5	[]	[]	[11.310461, 7.239613]	[98, 122]	[]	[33397433, 33397457]
596_2779	chr5	76543401	76543801	+	1000	383.0	[]	[]	[11.310461]	[107]	[]	[76543579]
596_27790	chr8	33553965	33554365	+	678	53.5	[7.705946]	[160]	[]	[]	[33554135]	[]
596_27797	chr8	102567822	102568222	+	681	53.5	[]	[]	[7.4989777]	[146]	[]	[102568046]
596_27805	chr9	114677368	114677768	+	573	53.5	[7.4989777]	[188]	[]	[]	[114677609]	[]
596_27812	chrX	13463572	13463972	+	696	53.5	[11.310461]	[98]	[]	[]	[13463738]	[]
596_27827	chr1	108880913	108881313	+	557	53.0	[]	[]	[11.310461]	[169]	[]	[108881150]
596_2783	chr16	4183840	4184240	+	1000	382.5	[]	[]	[11.310461]	[143]	[]	[4184076]
596_27838	chr10	50410013	50410413	+	588	53.0	[7.239613, 7.705946]	[124, 192]	[]	[]	[50410178, 50410246]	[]
596_2784	chr5	126875339	126875739	+	1000	382.5	[11.310461]	[67]	[11.310461]	[115]	[126875504]	[126875552]
596_2785	chr6	142112410	142112810	+	1000	382.5	[7.4989777]	[106]	[]	[]	[142112614]	[]
596_27850	chr11	93474117	93474517	+	668	53.0	[7.4989777]	[159]	[]	[]	[93474354]	[]
596_27851	chr11	95778708	95779108	+	631	53.0	[7.239613]	[101]	[]	[]	[95778876]	[]
596_27859	chr12	107660239	107660639	+	610	53.0	[]	[]	[7.705946]	[191]	[]	[107660461]
596_27891	chr18	2972089	2972489	+	602	53.0	[11.310461]	[86]	[]	[]	[2972270]	[]
596_27895	chr19	10315825	10316225	+	671	53.0	[7.239613]	[112]	[]	[]	[10315996]	[]
596_27900	chr2	9801105	9801505	+	700	53.0	[11.310461]	[72]	[11.310461]	[93]	[9801264]	[9801285]
596_27903	chr2	15591664	15592064	+	628	53.0	[]	[]	[7.705946]	[126]	[]	[15591879]
596_27906	chr2	86078574	86078974	+	688	53.0	[]	[]	[7.239613]	[190]	[]	[86078779]
596_27907	chr2	161134899	161135299	+	704	53.0	[]	[]	[7.4989777]	[140]	[]	[161135121]
596_27913	chr21	38454644	38455044	+	568	53.0	[]	[]	[11.310461]	[180]	[]	[38454879]
596_2792	chrX	13194813	13195213	+	1000	382.0	[7.4989777]	[79]	[]	[]	[13194984]	[]
596_27936	chr3	187745611	187746011	+	695	53.0	[7.239613]	[210]	[]	[]	[187745832]	[]
596_27939	chr4	40404634	40405034	+	618	53.0	[]	[]	[7.4989777, 11.310461]	[184, 204]	[]	[40404809, 40404829]
596_2795	chr3	158058762	158059162	+	1000	381.5	[11.310461]	[106]	[]	[]	[158058967]	[]
596_27964	chr6	105603737	105604137	+	563	53.0	[]	[]	[7.239613]	[143]	[]	[105603975]
596_27972	chr7	121012911	121013311	+	635	53.0	[7.705946]	[109]	[]	[]	[121013090]	[]
596_27982	chr8	143479530	143479930	+	649	53.0	[7.4989777]	[105]	[]	[]	[143479726]	[]
596_2799	chr10	25493190	25493590	+	1000	381.0	[]	[]	[7.239613]	[120]	[]	[25493395]
596_27992	chrX	431383	431783	+	585	53.0	[11.310461, 11.310461]	[146, 188]	[]	[]	[431559, 431601]	[]
596_27993	chrX	41442321	41442721	+	630	53.0	[]	[]	[7.705946]	[194]	[]	[41442508]
596_27994	chrX	48897359	48897759	+	638	53.0	[11.310461]	[145]	[]	[]	[48897572]	[]
596_2800	chr19	49496121	49496521	+	1000	381.0	[]	[]	[11.310461]	[97]	[]	[49496316]
596_2801	chr20	38091359	38091759	+	1000	381.0	[7.239613]	[127]	[11.310461]	[74]	[38091571]	[38091518]
596_28018	chr1	190949944	190950344	+	678	52.5	[7.4989777]	[69]	[]	[]	[190950111]	[]
596_28025	chr10	32949469	32949869	+	625	52.5	[]	[]	[11.310461]	[161]	[]	[32949701]
596_28029	chr10	71221114	71221514	+	676	52.5	[]	[]	[7.4989777]	[126]	[]	[71221333]
596_28030	chr10	110215823	110216223	+	669	52.5	[]	[]	[7.239613, 11.310461]	[74, 114]	[]	[110215988, 110216028]
596_28033	chr11	12762341	12762741	+	638	52.5	[7.4989777]	[123]	[]	[]	[12762558]	[]
596_28034	chr11	12810540	12810940	+	693	52.5	[]	[]	[7.239613]	[148]	[]	[12810723]
596_28045	chr11	111910794	111911194	+	689	52.5	[]	[]	[11.310461]	[53]	[]	[111910945]
596_28050	chr12	46268804	46269204	+	562	52.5	[]	[]	[7.705946]	[158]	[]	[46269036]
596_28055	chr12	108701901	108702301	+	694	52.5	[11.310461]	[165]	[]	[]	[108702111]	[]
596_28064	chr14	90658700	90659100	+	617	52.5	[7.239613]	[170]	[]	[]	[90658936]	[]
596_28065	chr15	29050973	29051373	+	584	52.5	[7.4989777, 7.705946]	[111, 163]	[]	[]	[29051162, 29051214]	[]
596_28066	chr15	63752114	63752514	+	689	52.5	[7.705946, 11.310461]	[69, 93]	[7.4989777]	[157]	[63752268, 63752292]	[63752356]
596_2807	chr11	27414670	27415070	+	1000	380.5	[7.239613, 7.239613]	[98, 125]	[11.310461]	[110]	[27414868, 27414895]	[27414880]
596_28118	chr21	29613162	29613562	+	574	52.5	[]	[]	[7.239613]	[88]	[]	[29613315]
596_28131	chr3	9916773	9917173	+	684	52.5	[]	[]	[7.705946]	[106]	[]	[9916961]
596_28149	chr4	77194629	77195029	+	685	52.5	[11.310461, 7.4989777]	[167, 216]	[]	[]	[77194801, 77194850]	[]
596_28153	chr4	176323542	176323942	+	590	52.5	[7.239613]	[74]	[]	[]	[176323711]	[]
596_28154	chr5	14281827	14282227	+	690	52.5	[]	[]	[11.310461]	[210]	[]	[14282067]
596_28157	chr5	96835132	96835532	+	677	52.5	[7.4989777]	[143]	[11.310461]	[131]	[96835324]	[96835312]
596_28159	chr5	132315371	132315771	+	610	52.5	[7.705946]	[108]	[]	[]	[132315561]	[]
596_28160	chr5	133225830	133226230	+	625	52.5	[]	[]	[7.239613]	[134]	[]	[133226021]
596_28167	chr6	10601213	10601613	+	609	52.5	[11.310461]	[148]	[]	[]	[10601417]	[]
596_2817	chr11	27420880	27421280	+	1000	379.5	[11.310461]	[128]	[]	[]	[27421099]	[]
596_28173	chr6	108626796	108627196	+	543	52.5	[7.239613]	[103]	[11.310461]	[168]	[108626976]	[108627041]
596_2818	chr11	124079648	124080048	+	1000	379.5	[]	[]	[11.310461]	[135]	[]	[124079837]
596_28188	chr7	101586588	101586988	+	687	52.5	[11.310461]	[195]	[]	[]	[101586833]	[]
596_28191	chr7	136184628	136185028	+	693	52.5	[7.239613]	[259]	[11.310461]	[247]	[136184824]	[136184812]
596_28205	chr9	37324362	37324762	+	690	52.5	[]	[]	[11.310461]	[96]	[]	[37324556]
596_2821	chrX	482623	483023	+	1000	379.5	[]	[]	[7.4989777]	[104]	[]	[482825]
596_28210	chr9	130755732	130756132	+	660	52.5	[]	[]	[7.4989777]	[202]	[]	[130755963]
596_28220	chr1	5915933	5916333	+	677	52.0	[7.705946]	[110]	[]	[]	[5916091]	[]
596_28223	chr1	12320507	12320907	+	581	52.0	[]	[]	[11.310461]	[131]	[]	[12320719]
596_28233	chr1	113042483	113042883	+	688	52.0	[11.310461]	[154]	[]	[]	[113042701]	[]
596_28240	chr1	212995420	212995820	+	680	52.0	[7.239613]	[129]	[]	[]	[212995629]	[]
596_28241	chr1	221035827	221036227	+	687	52.0	[11.310461, 7.239613]	[171, 181]	[]	[]	[221036060, 221036070]	[]
596_28247	chr10	72709107	72709507	+	645	52.0	[]	[]	[7.239613]	[283]	[]	[72709337]
596_28248	chr10	78919097	78919497	+	612	52.0	[]	[]	[11.310461]	[103]	[]	[78919286]
596_2825	chr4	6916479	6916879	+	1000	379.0	[11.310461, 11.310461]	[70, 133]	[]	[]	[6916632, 6916695]	[]
596_28250	chr11	7577835	7578235	+	686	52.0	[]	[]	[11.310461]	[180]	[]	[7578074]
596_28251	chr11	46075204	46075604	+	634	52.0	[]	[]	[7.4989777]	[122]	[]	[46075407]
596_28260	chr12	42422203	42422603	+	610	52.0	[11.310461]	[180]	[]	[]	[42422436]	[]
596_28268	chr13	51778330	51778730	+	565	52.0	[7.4989777]	[128]	[]	[]	[51778524]	[]
596_2827	chr9	126805792	126806192	+	1000	379.0	[11.310461]	[100]	[7.705946, 11.310461]	[122, 142]	[126805976]	[126805998, 126806018]
596_28276	chr14	103738503	103738903	+	644	52.0	[7.705946]	[127]	[]	[]	[103738707]	[]
596_2828	chr10	124946889	124947289	+	1000	378.5	[7.239613]	[133]	[7.239613]	[95]	[124947104]	[124947066]
596_28281	chr15	96893198	96893598	+	680	52.0	[11.310461]	[151]	[]	[]	[96893416]	[]
596_28290	chr17	16285872	16286272	+	680	52.0	[7.4989777]	[130]	[]	[]	[16286081]	[]
596_28300	chr17	75352190	75352590	+	639	52.0	[]	[]	[11.310461, 7.4989777]	[115, 187]	[]	[75352347, 75352419]
596_28318	chr2	181777682	181778082	+	682	52.0	[11.310461]	[166]	[]	[]	[181777881]	[]
596_28321	chr2	202165821	202166221	+	572	52.0	[7.705946, 11.310461]	[67, 142]	[]	[]	[202165982, 202166057]	[]
596_28322	chr20	23367811	23368211	+	672	52.0	[]	[]	[7.239613, 7.239613]	[122, 148]	[]	[23368025, 23368051]
596_28339	chr22	23107348	23107748	+	604	52.0	[]	[]	[7.4989777]	[101]	[]	[23107503]
596_28347	chr3	72319026	72319426	+	635	52.0	[]	[]	[7.4989777]	[104]	[]	[72319218]
596_28349	chr3	129490277	129490677	+	675	52.0	[]	[]	[7.705946]	[161]	[]	[129490509]
596_28354	chr3	195141196	195141596	+	687	52.0	[]	[]	[7.705946]	[113]	[]	[195141382]
596_28365	chr5	43042006	43042406	+	687	52.0	[]	[]	[11.310461]	[109]	[]	[43042166]
596_28371	chr6	32340181	32340581	+	557	52.0	[11.310461]	[189]	[]	[]	[32340383]	[]
596_28378	chr6	119254846	119255246	+	684	52.0	[11.310461]	[111]	[]	[]	[119255044]	[]
596_28380	chr6	137427952	137428352	+	678	52.0	[]	[]	[7.705946]	[146]	[]	[137428167]
596_28381	chr6	139134829	139135229	+	675	52.0	[]	[]	[7.705946]	[180]	[]	[139135075]
596_28384	chr6	144055526	144055926	+	647	52.0	[]	[]	[7.4989777]	[103]	[]	[144055712]
596_28392	chr7	42237070	42237470	+	683	52.0	[11.310461]	[204]	[]	[]	[42237319]	[]
596_28398	chr7	123622627	123623027	+	629	52.0	[11.310461]	[86]	[7.4989777]	[115]	[123622806]	[123622835]
596_28402	chr7	135678633	135679033	+	684	52.0	[7.4989777]	[87]	[11.310461]	[120]	[135678819]	[135678852]
596_28409	chr8	30544584	30544984	+	674	52.0	[7.705946, 11.310461]	[104, 135]	[]	[]	[30544769, 30544800]	[]
596_28413	chr8	144456776	144457176	+	601	52.0	[7.239613, 7.239613, 7.239613, 7.239613, 7.239613, 7.239613, 7.239613]	[126, 141, 155, 173, 188, 204, 220]	[]	[]	[144456930, 144456945, 144456959, 144456977, 144456992, 144457008, 144457024]	[]
596_28414	chr9	14433029	14433429	+	681	52.0	[]	[]	[7.239613]	[135]	[]	[14433262]
596_28423	chrX	1452935	1453335	+	683	52.0	[]	[]	[7.239613]	[66]	[]	[1453099]
596_28424	chrX	39730248	39730648	+	683	52.0	[7.4989777]	[86]	[7.705946]	[145]	[39730414]	[39730473]
596_2843	chr16	67481000	67481400	+	1000	376.5	[]	[]	[11.310461]	[100]	[]	[67481178]
596_28431	chr1	58881339	58881739	+	600	51.5	[7.239613]	[139]	[]	[]	[58881508]	[]
596_28439	chr1	179814654	179815054	+	620	51.5	[]	[]	[7.705946]	[145]	[]	[179814838]
596_28442	chr1	203282939	203283339	+	593	51.5	[11.310461]	[91]	[]	[]	[203283097]	[]
596_28444	chr1	223936353	223936753	+	667	51.5	[7.705946]	[89]	[]	[]	[223936529]	[]
596_28448	chr10	11588920	11589320	+	590	51.5	[]	[]	[11.310461]	[172]	[]	[11589166]
596_2845	chr22	44025498	44025898	+	1000	376.5	[7.239613]	[103]	[11.310461]	[118]	[44025699]	[44025714]
596_28453	chr10	43348494	43348894	+	682	51.5	[7.4989777]	[165]	[]	[]	[43348744]	[]
596_28454	chr10	64519601	64520001	+	654	51.5	[11.310461]	[163]	[]	[]	[64519796]	[]
596_28455	chr10	71208976	71209376	+	679	51.5	[]	[]	[11.310461]	[118]	[]	[71209140]
596_28468	chr12	51961779	51962179	+	668	51.5	[11.310461]	[138]	[]	[]	[51962001]	[]
596_2847	chr1	20308493	20308893	+	1000	376.0	[]	[]	[11.310461]	[95]	[]	[20308684]
596_28478	chr13	79451650	79452050	+	668	51.5	[11.310461]	[140]	[]	[]	[79451841]	[]
596_28497	chr17	58417411	58417811	+	666	51.5	[7.4989777]	[139]	[]	[]	[58417617]	[]
596_28505	chr18	12947060	12947460	+	587	51.5	[7.705946]	[168]	[]	[]	[12947300]	[]
596_28507	chr18	55988384	55988784	+	603	51.5	[7.239613]	[112]	[]	[]	[55988577]	[]
596_2851	chr8	66922103	66922503	+	1000	376.0	[7.4989777]	[110]	[11.310461]	[89]	[66922309]	[66922288]
596_28520	chr2	87237721	87238121	+	641	51.5	[7.4989777]	[162]	[]	[]	[87237961]	[]
596_28523	chr2	144143524	144143924	+	670	51.5	[7.239613]	[277]	[7.239613]	[231]	[144143771]	[144143725]
596_28524	chr2	151979704	151980104	+	594	51.5	[]	[]	[7.705946]	[158]	[]	[151979914]
596_2853	chr8	129440015	129440415	+	1000	376.0	[7.705946]	[149]	[]	[]	[129440251]	[]
596_28538	chr22	19199820	19200220	+	671	51.5	[7.239613]	[213]	[]	[]	[19200017]	[]
596_28546	chr22	23154155	23154555	+	622	51.5	[]	[]	[7.239613]	[129]	[]	[23154351]
596_28558	chr3	105869420	105869820	+	672	51.5	[7.239613]	[241]	[]	[]	[105869656]	[]
596_28559	chr3	177345436	177345836	+	678	51.5	[]	[]	[7.705946]	[133]	[]	[177345666]
596_28573	chr5	56848222	56848622	+	649	51.5	[7.239613]	[211]	[]	[]	[56848471]	[]
596_28580	chr5	143207644	143208044	+	628	51.5	[7.705946]	[143]	[]	[]	[143207871]	[]
596_28590	chr6	16858313	16858713	+	636	51.5	[]	[]	[11.310461]	[125]	[]	[16858496]
596_28591	chr6	25917078	25917478	+	678	51.5	[]	[]	[7.4989777, 7.239613]	[149, 155]	[]	[25917299, 25917305]
596_28592	chr6	26450267	26450667	+	657	51.5	[]	[]	[7.705946]	[196]	[]	[26450516]
596_286	chr6	154432824	154433224	+	1000	1180.5	[]	[]	[7.239613]	[102]	[]	[154433023]
596_28605	chr6	139509944	139510344	+	601	51.5	[7.4989777, 7.239613, 11.310461]	[119, 139, 162]	[7.4989777]	[125]	[139510149, 139510169, 139510192]	[139510155]
596_28611	chr7	98133158	98133558	+	640	51.5	[]	[]	[7.705946]	[150]	[]	[98133339]
596_28612	chr7	99751605	99752005	+	557	51.5	[11.310461]	[82]	[]	[]	[99751783]	[]
596_28613	chr7	99929449	99929849	+	679	51.5	[]	[]	[7.4989777]	[195]	[]	[99929689]
596_28617	chr7	152709616	152710016	+	663	51.5	[]	[]	[7.705946]	[162]	[]	[152709840]
596_28623	chr8	123166284	123166684	+	666	51.5	[11.310461]	[140]	[]	[]	[123166511]	[]
596_28626	chr9	91796466	91796866	+	661	51.5	[7.239613, 11.310461]	[137, 164]	[]	[]	[91796642, 91796669]	[]
596_28630	chr9	121121618	121122018	+	604	51.5	[]	[]	[11.310461]	[137]	[]	[121121841]
596_28632	chr9	125143390	125143790	+	623	51.5	[]	[]	[11.310461]	[177]	[]	[125143630]
596_28634	chr9	130859012	130859412	+	618	51.5	[]	[]	[11.310461]	[191]	[]	[130859208]
596_28635	chr9	131173612	131174012	+	655	51.5	[7.705946]	[163]	[]	[]	[131173778]	[]
596_28638	chrX	70257349	70257749	+	662	51.5	[11.310461]	[169]	[]	[]	[70257584]	[]
596_2864	chr6	104956770	104957170	+	1000	374.5	[]	[]	[7.239613]	[111]	[]	[104956957]
596_28644	chr1	35894104	35894504	+	656	51.0	[7.4989777]	[103]	[]	[]	[35894291]	[]
