#PeakID(python identify_motif.py ./ENCODE_processed_files/CUX1_idr.fa CUX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
152_22498	chr19	14364732	14365132	+	710	27.0	[]	[]	[5.975493]	[155]	[]	[14364978]
152_22509	chr19	39406698	39407098	+	672	27.0	[]	[]	[5.975493]	[122]	[]	[39406905]
152_2251	chr14	96357190	96357590	+	1000	65.0	[6.0151424]	[103]	[10.203943]	[103]	[96357384]	[96357384]
152_22523	chr19	46203016	46203416	+	733	27.0	[]	[]	[5.975493]	[149]	[]	[46203243]
152_22527	chr19	49145718	49146118	+	549	27.0	[5.975493]	[188]	[]	[]	[49145917]	[]
152_2253	chr15	90992735	90993135	+	1000	65.0	[10.935475]	[140]	[10.935475]	[140]	[90992955]	[90992955]
152_22538	chr19	56315738	56316138	+	677	27.0	[6.0151424]	[213]	[10.203943]	[213]	[56315971]	[56315971]
152_22539	chr19	58381106	58381506	+	550	27.0	[6.0151424]	[99]	[10.203943]	[99]	[58381295]	[58381295]
152_2254	chr16	2205256	2205656	+	1000	65.0	[10.935475]	[73]	[10.935475]	[73]	[2205426]	[2205426]
152_22540	chr1_KI270709v1_random	4998	5398	+	597	27.0	[]	[]	[5.975493]	[106]	[]	[5204]
152_22542	chr2	9627274	9627674	+	678	27.0	[10.203943]	[118]	[6.0151424]	[118]	[9627455]	[9627455]
152_22544	chr2	10750506	10750906	+	698	27.0	[6.0151424]	[78]	[10.203943]	[78]	[10750659]	[10750659]
152_22545	chr2	11187182	11187582	+	589	27.0	[5.975493]	[111]	[]	[]	[11187370]	[]
152_2255	chr16	19487820	19488220	+	1000	65.0	[]	[]	[5.975493]	[115]	[]	[19488011]
152_22554	chr2	25878915	25879315	+	672	27.0	[5.975493, 10.203943]	[175, 203]	[6.0151424]	[203]	[25879110, 25879138]	[25879138]
152_22567	chr2	42907508	42907908	+	706	27.0	[5.975493, 6.0151424]	[102, 134]	[10.203943]	[134]	[42907692, 42907724]	[42907724]
152_22568	chr2	44376340	44376740	+	684	27.0	[10.203943]	[141]	[6.0151424]	[141]	[44376573]	[44376573]
152_2257	chr17	39929039	39929439	+	1000	65.0	[10.935475]	[90]	[10.935475]	[90]	[39929214]	[39929214]
152_22572	chr2	54088774	54089174	+	653	27.0	[10.203943]	[162]	[6.0151424]	[162]	[54089018]	[54089018]
152_22575	chr2	61782886	61783286	+	702	27.0	[6.0151424, 10.203943]	[66, 91]	[10.203943, 6.0151424]	[66, 91]	[61783045, 61783070]	[61783045, 61783070]
152_22587	chr2	85612135	85612535	+	651	27.0	[5.975493]	[202]	[]	[]	[85612378]	[]
152_22591	chr2	101199250	101199650	+	685	27.0	[]	[]	[5.975493]	[92]	[]	[101199408]
152_22597	chr2	112239748	112240148	+	690	27.0	[6.0151424]	[130]	[10.203943]	[130]	[112239937]	[112239937]
152_2260	chr19	13261023	13261423	+	1000	65.0	[10.203943]	[116]	[6.0151424]	[116]	[13261233]	[13261233]
152_22604	chr2	134119450	134119850	+	711	27.0	[10.203943]	[221]	[6.0151424]	[221]	[134119693]	[134119693]
152_22609	chr2	158879063	158879463	+	543	27.0	[10.203943]	[100]	[6.0151424]	[100]	[158879236]	[158879236]
152_2261	chr19	45171332	45171732	+	1000	65.0	[10.203943]	[94]	[6.0151424]	[94]	[45171523]	[45171523]
152_22617	chr2	170261264	170261664	+	574	27.0	[6.0151424]	[120]	[10.203943]	[120]	[170261465]	[170261465]
152_2262	chr2	30862054	30862454	+	1000	65.0	[10.203943]	[149]	[6.0151424]	[149]	[30862298]	[30862298]
152_22621	chr2	173309717	173310117	+	558	27.0	[6.0151424]	[117]	[10.203943]	[117]	[173309922]	[173309922]
152_22630	chr2	181178801	181179201	+	673	27.0	[6.0151424]	[155]	[10.203943]	[155]	[181179024]	[181179024]
152_22631	chr2	186588916	186589316	+	541	27.0	[6.0151424]	[132]	[10.203943]	[132]	[186589137]	[186589137]
152_22634	chr2	195594184	195594584	+	693	27.0	[6.0151424]	[62]	[10.203943]	[62]	[195594338]	[195594338]
152_22636	chr2	197951705	197952105	+	694	27.0	[6.0151424, 6.0151424]	[79, 83]	[10.203943, 10.203943]	[79, 83]	[197951867, 197951871]	[197951867, 197951871]
152_2264	chr2	47359550	47359950	+	1000	65.0	[10.203943, 10.203943]	[95, 127]	[6.0151424, 6.0151424]	[95, 127]	[47359738, 47359770]	[47359738, 47359770]
152_22645	chr20	462580	462980	+	700	27.0	[6.0151424]	[121]	[10.203943]	[121]	[462753]	[462753]
152_22646	chr20	1061063	1061463	+	685	27.0	[10.203943, 6.0151424]	[96, 116]	[6.0151424, 10.203943, 5.975493]	[96, 116, 141]	[1061242, 1061262]	[1061242, 1061262, 1061287]
152_22649	chr20	4061933	4062333	+	697	27.0	[10.203943]	[100]	[6.0151424]	[100]	[4062128]	[4062128]
152_22650	chr20	4108615	4109015	+	704	27.0	[10.203943]	[102]	[6.0151424]	[102]	[4108788]	[4108788]
152_22659	chr20	32619767	32620167	+	735	27.0	[]	[]	[5.975493]	[101]	[]	[32619930]
152_22660	chr20	34301576	34301976	+	667	27.0	[6.0151424]	[147]	[10.203943]	[147]	[34301736]	[34301736]
152_22663	chr20	36919761	36920161	+	542	27.0	[10.203943]	[157]	[6.0151424]	[157]	[36920010]	[36920010]
152_22665	chr20	45592454	45592854	+	620	27.0	[10.203943]	[132]	[6.0151424]	[132]	[45592606]	[45592606]
152_2267	chr20	23311815	23312215	+	1000	65.0	[10.203943, 6.0151424]	[84, 120]	[6.0151424, 10.203943]	[84, 120]	[23311989, 23312025]	[23311989, 23312025]
152_22674	chr20	53858151	53858551	+	711	27.0	[6.0151424]	[103]	[10.203943]	[103]	[53858324]	[53858324]
152_22679	chr21	29287365	29287765	+	645	27.0	[6.0151424, 10.203943]	[106, 133]	[10.203943, 6.0151424]	[106, 133]	[29287545, 29287572]	[29287545, 29287572]
152_22681	chr21	29433265	29433665	+	662	27.0	[10.935475]	[107]	[10.935475]	[107]	[29433452]	[29433452]
152_22682	chr21	29556944	29557344	+	686	27.0	[10.203943]	[90]	[6.0151424]	[90]	[29557119]	[29557119]
152_22694	chr21	43859398	43859798	+	675	27.0	[]	[]	[5.975493]	[128]	[]	[43859624]
152_227	chr1	234520987	234521387	+	1000	160.0	[6.0151424]	[87]	[10.203943]	[87]	[234521160]	[234521160]
152_22711	chr22	19256863	19257263	+	702	27.0	[5.975493]	[182]	[]	[]	[19257088]	[]
152_22716	chr22	19535104	19535504	+	688	27.0	[]	[]	[5.975493]	[156]	[]	[19535326]
152_22724	chr22	20048352	20048752	+	632	27.0	[6.0151424]	[126]	[10.203943]	[126]	[20048559]	[20048559]
152_22727	chr22	20384361	20384761	+	634	27.0	[5.975493]	[144]	[]	[]	[20384602]	[]
152_22732	chr22	20727960	20728360	+	685	27.0	[]	[]	[5.975493]	[107]	[]	[20728146]
152_2274	chr22	23184348	23184748	+	1000	65.0	[6.0151424]	[130]	[10.203943]	[130]	[23184509]	[23184509]
152_22751	chr22	22199885	22200285	+	692	27.0	[5.975493]	[167]	[]	[]	[22200135]	[]
152_22763	chr22	30720424	30720824	+	631	27.0	[5.975493]	[142]	[]	[]	[30720616]	[]
152_22769	chr22	47645346	47645746	+	671	27.0	[]	[]	[5.975493]	[110]	[]	[47645544]
152_22784	chr3	14269778	14270178	+	709	27.0	[10.203943]	[135]	[6.0151424]	[135]	[14269943]	[14269943]
152_22785	chr3	14289510	14289910	+	615	27.0	[10.203943]	[92]	[6.0151424]	[92]	[14289692]	[14289692]
152_22786	chr3	14652302	14652702	+	703	27.0	[]	[]	[5.975493]	[150]	[]	[14652549]
152_2279	chr3	49410859	49411259	+	1000	65.0	[10.203943]	[113]	[6.0151424]	[113]	[49411065]	[49411065]
152_22791	chr3	20245485	20245885	+	710	27.0	[6.0151424]	[153]	[10.203943]	[153]	[20245726]	[20245726]
152_22796	chr3	27449758	27450158	+	687	27.0	[10.203943]	[157]	[6.0151424]	[157]	[27449998]	[27449998]
152_22806	chr3	42846966	42847366	+	708	27.0	[6.0151424]	[119]	[10.203943]	[119]	[42847181]	[42847181]
152_22807	chr3	43338205	43338605	+	565	27.0	[5.975493]	[158]	[]	[]	[43338419]	[]
152_22812	chr3	45865681	45866081	+	604	27.0	[]	[]	[5.975493]	[138]	[]	[45865908]
152_22818	chr3	58434143	58434543	+	701	27.0	[6.0151424]	[85]	[10.203943]	[85]	[58434307]	[58434307]
152_2282	chr4	173225615	173226015	+	1000	65.0	[6.0151424, 10.203943]	[92, 106]	[10.203943, 6.0151424]	[92, 106]	[173225807, 173225821]	[173225807, 173225821]
152_22825	chr3	115657163	115657563	+	603	27.0	[6.0151424]	[189]	[10.203943]	[189]	[115657404]	[115657404]
152_2283	chr5	78667826	78668226	+	1000	65.0	[10.203943]	[112]	[6.0151424]	[112]	[78668026]	[78668026]
152_22838	chr3	152440613	152441013	+	706	27.0	[6.0151424]	[180]	[10.203943]	[180]	[152440833]	[152440833]
152_22843	chr3	171516720	171517120	+	712	27.0	[6.0151424]	[151]	[10.203943]	[151]	[171516957]	[171516957]
152_22846	chr3	172280176	172280576	+	678	27.0	[6.0151424]	[193]	[10.203943]	[193]	[172280381]	[172280381]
152_22848	chr3	172836357	172836757	+	605	27.0	[5.975493, 5.975493, 5.975493, 5.975493]	[113, 117, 121, 125]	[]	[]	[172836569, 172836573, 172836577, 172836581]	[]
152_22850	chr3	177237280	177237680	+	654	27.0	[10.203943]	[196]	[6.0151424]	[196]	[177237527]	[177237527]
152_22852	chr3	191292273	191292673	+	711	27.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[77, 91, 103, 107, 121, 135]	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[77, 91, 103, 107, 121, 135]	[191292434, 191292448, 191292460, 191292464, 191292478, 191292492]	[191292434, 191292448, 191292460, 191292464, 191292478, 191292492]
152_22856	chr3	195904715	195905115	+	588	27.0	[10.203943, 6.0151424]	[134, 149]	[6.0151424, 10.203943]	[134, 149]	[195904914, 195904929]	[195904914, 195904929]
152_22859	chr3	196669974	196670374	+	630	27.0	[6.0151424, 6.0151424]	[111, 120]	[10.203943, 10.203943]	[111, 120]	[196670170, 196670179]	[196670170, 196670179]
152_2286	chr6	44223708	44224108	+	1000	65.0	[10.935475]	[156]	[10.935475]	[156]	[44223947]	[44223947]
152_22872	chr4	40177033	40177433	+	713	27.0	[6.0151424]	[83]	[10.203943]	[83]	[40177206]	[40177206]
152_22874	chr4	48481684	48482084	+	683	27.0	[]	[]	[5.975493]	[196]	[]	[48481883]
152_22875	chr4	48482855	48483255	+	666	27.0	[10.935475]	[140]	[10.935475]	[140]	[48483071]	[48483071]
152_22879	chr4	68228923	68229323	+	745	27.0	[6.0151424]	[159]	[10.203943]	[159]	[68229159]	[68229159]
152_22884	chr4	74032408	74032808	+	598	27.0	[6.0151424]	[149]	[10.203943]	[149]	[74032624]	[74032624]
152_22885	chr4	74509399	74509799	+	709	27.0	[10.203943]	[147]	[6.0151424]	[147]	[74509639]	[74509639]
152_22888	chr4	78683266	78683666	+	703	27.0	[10.203943, 5.975493]	[124, 154]	[6.0151424]	[124]	[78683446, 78683476]	[78683446]
152_2289	chr7	138350727	138351127	+	1000	65.0	[10.203943, 5.975493]	[117, 148]	[6.0151424]	[117]	[138350940, 138350971]	[138350940]
152_2290	chr7	140275124	140275524	+	1000	65.0	[5.975493]	[141]	[]	[]	[140275291]	[]
152_22901	chr4	105650173	105650573	+	700	27.0	[10.203943]	[99]	[6.0151424]	[99]	[105650341]	[105650341]
152_2291	chr7	149146741	149147141	+	1000	65.0	[6.0151424]	[103]	[10.203943]	[103]	[149146941]	[149146941]
152_2292	chr7	150927206	150927606	+	1000	65.0	[6.0151424, 6.0151424]	[136, 158]	[10.203943, 10.203943]	[136, 158]	[150927405, 150927427]	[150927405, 150927427]
152_22931	chr5	39059028	39059428	+	714	27.0	[]	[]	[5.975493]	[198]	[]	[39059228]
152_22939	chr5	54306604	54307004	+	657	27.0	[10.203943]	[146]	[6.0151424]	[146]	[54306849]	[54306849]
152_2294	chr8	97783797	97784197	+	1000	65.0	[6.0151424]	[163]	[10.203943]	[163]	[97784046]	[97784046]
152_22944	chr5	68336177	68336577	+	708	27.0	[10.203943]	[146]	[6.0151424]	[146]	[68336406]	[68336406]
152_22947	chr5	69256463	69256863	+	652	27.0	[6.0151424, 10.935475]	[132, 145]	[10.203943, 10.935475]	[132, 145]	[69256691, 69256704]	[69256691, 69256704]
152_22967	chr5	131635917	131636317	+	625	27.0	[5.975493]	[143]	[]	[]	[131636078]	[]
152_22969	chr5	132353521	132353921	+	680	27.0	[10.203943]	[86]	[6.0151424]	[86]	[132353702]	[132353702]
152_22979	chr5	139513486	139513886	+	678	27.0	[5.975493]	[98]	[]	[]	[139513657]	[]
152_22982	chr5	140410510	140410910	+	731	27.0	[6.0151424]	[110]	[10.203943]	[110]	[140410664]	[140410664]
152_22988	chr5	143157822	143158222	+	571	27.0	[10.203943, 10.203943, 10.203943]	[148, 152, 165]	[6.0151424, 6.0151424, 6.0151424]	[148, 152, 165]	[143158046, 143158050, 143158063]	[143158046, 143158050, 143158063]
152_22991	chr5	149451601	149452001	+	675	27.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[129, 133, 137, 141, 145]	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[129, 133, 137, 141, 145]	[149451761, 149451765, 149451769, 149451773, 149451777]	[149451761, 149451765, 149451769, 149451773, 149451777]
152_22993	chr5	164353771	164354171	+	671	27.0	[10.203943, 10.203943]	[128, 166]	[6.0151424, 6.0151424]	[128, 166]	[164353925, 164353963]	[164353925, 164353963]
152_22994	chr5	172797742	172798142	+	702	27.0	[6.0151424]	[130]	[10.203943]	[130]	[172797958]	[172797958]
152_22995	chr5	175696333	175696733	+	624	27.0	[10.935475]	[100]	[10.935475]	[100]	[175696533]	[175696533]
152_22998	chr6	2865656	2866056	+	636	27.0	[10.203943]	[163]	[6.0151424]	[163]	[2865891]	[2865891]
152_2301	chr1	15616929	15617329	+	1000	64.0	[10.203943]	[102]	[6.0151424]	[102]	[15617127]	[15617127]
152_23019	chr6	14967113	14967513	+	657	27.0	[5.975493]	[130]	[]	[]	[14967342]	[]
152_23029	chr6	16166088	16166488	+	704	27.0	[6.0151424]	[134]	[10.203943]	[134]	[16166251]	[16166251]
152_23032	chr6	16841266	16841666	+	558	27.0	[6.0151424]	[186]	[10.203943]	[186]	[16841501]	[16841501]
152_23034	chr6	20447856	20448256	+	661	27.0	[6.0151424]	[205]	[10.203943]	[205]	[20448070]	[20448070]
152_23043	chr6	26502593	26502993	+	617	27.0	[]	[]	[5.975493]	[123]	[]	[26502762]
152_23049	chr6	28337316	28337716	+	586	27.0	[6.0151424]	[130]	[10.203943]	[130]	[28337540]	[28337540]
152_2305	chr1	86993087	86993487	+	1000	64.0	[6.0151424]	[124]	[10.203943]	[124]	[86993287]	[86993287]
152_23051	chr6	28657179	28657579	+	659	27.0	[10.203943]	[125]	[6.0151424]	[125]	[28657375]	[28657375]
152_23052	chr6	28697120	28697520	+	683	27.0	[10.203943, 6.0151424]	[109, 133]	[6.0151424, 10.203943]	[109, 133]	[28697325, 28697349]	[28697325, 28697349]
152_2306	chr1	113949055	113949455	+	1000	64.0	[10.203943, 6.0151424]	[118, 137]	[6.0151424, 10.203943]	[118, 137]	[113949245, 113949264]	[113949245, 113949264]
152_23073	chr6	34537521	34537921	+	689	27.0	[6.0151424]	[190]	[10.203943]	[190]	[34537752]	[34537752]
152_23074	chr6	34819213	34819613	+	718	27.0	[6.0151424]	[111]	[10.203943]	[111]	[34819398]	[34819398]
152_23085	chr6	43974008	43974408	+	658	27.0	[10.203943]	[213]	[6.0151424]	[213]	[43974252]	[43974252]
152_2309	chr1	201656937	201657337	+	1000	64.0	[10.203943, 10.203943]	[121, 134]	[6.0151424, 6.0151424]	[121, 134]	[201657148, 201657161]	[201657148, 201657161]
152_23090	chr6	49727012	49727412	+	734	27.0	[10.935475, 6.0151424]	[114, 139]	[10.935475, 10.203943]	[114, 139]	[49727210, 49727235]	[49727210, 49727235]
152_23107	chr6	109167675	109168075	+	585	27.0	[6.0151424, 6.0151424]	[121, 135]	[10.203943, 10.203943]	[121, 135]	[109167877, 109167891]	[109167877, 109167891]
152_23109	chr6	110981223	110981623	+	556	27.0	[10.203943, 10.203943]	[87, 126]	[6.0151424, 6.0151424]	[87, 126]	[110981401, 110981440]	[110981401, 110981440]
152_2311	chr11	8933945	8934345	+	1000	64.0	[6.0151424]	[116]	[10.203943]	[116]	[8934159]	[8934159]
152_23111	chr6	117593565	117593965	+	648	27.0	[10.203943]	[70]	[6.0151424]	[70]	[117593729]	[117593729]
152_23112	chr6	118935251	118935651	+	648	27.0	[]	[]	[5.975493]	[148]	[]	[118935459]
152_23115	chr6	119557313	119557713	+	665	27.0	[10.935475]	[165]	[10.935475]	[165]	[119557550]	[119557550]
152_23118	chr6	125738988	125739388	+	596	27.0	[6.0151424]	[119]	[10.203943]	[119]	[125739183]	[125739183]
152_23131	chr6	144540222	144540622	+	597	27.0	[6.0151424]	[119]	[10.203943]	[119]	[144540436]	[144540436]
152_23138	chr6	147651425	147651825	+	653	27.0	[5.975493]	[149]	[]	[]	[147651668]	[]
152_2314	chr12	38342472	38342872	+	1000	64.0	[10.203943, 10.203943, 10.203943, 6.0151424]	[74, 91, 98, 115]	[6.0151424, 6.0151424, 6.0151424, 10.203943]	[74, 91, 98, 115]	[38342646, 38342663, 38342670, 38342687]	[38342646, 38342663, 38342670, 38342687]
152_23144	chr6	152980650	152981050	+	605	27.0	[5.975493]	[194]	[]	[]	[152980871]	[]
152_23155	chr7	2838812	2839212	+	739	27.0	[10.203943]	[107]	[6.0151424]	[107]	[2839006]	[2839006]
152_23159	chr7	12720209	12720609	+	624	27.0	[6.0151424]	[103]	[10.203943]	[103]	[12720400]	[12720400]
152_23189	chr7	77484754	77485154	+	546	27.0	[6.0151424]	[152]	[10.203943]	[152]	[77484975]	[77484975]
152_2319	chr12	108854212	108854612	+	1000	64.0	[5.975493, 6.0151424]	[87, 104]	[10.203943]	[104]	[108854381, 108854398]	[108854398]
152_23196	chr7	99092227	99092627	+	675	27.0	[10.203943]	[127]	[6.0151424]	[127]	[99092412]	[99092412]
152_2320	chr12	116274994	116275394	+	1000	64.0	[10.203943]	[126]	[6.0151424]	[126]	[116275206]	[116275206]
152_23203	chr7	100825963	100826363	+	679	27.0	[5.975493]	[132]	[]	[]	[100826190]	[]
152_23218	chr7	107913824	107914224	+	624	27.0	[6.0151424]	[108]	[10.203943]	[108]	[107914026]	[107914026]
152_2323	chr13	100235229	100235629	+	1000	64.0	[10.935475]	[81]	[10.935475]	[81]	[100235400]	[100235400]
152_23238	chr7	129441263	129441663	+	662	27.0	[]	[]	[5.975493]	[132]	[]	[129441484]
152_2324	chr14	23551361	23551761	+	1000	64.0	[10.203943]	[108]	[6.0151424]	[108]	[23551564]	[23551564]
152_23246	chr7	132760328	132760728	+	705	27.0	[6.0151424]	[155]	[10.203943]	[155]	[132760575]	[132760575]
152_23248	chr7	134183941	134184341	+	635	27.0	[6.0151424, 10.203943, 10.935475]	[119, 133, 189]	[10.203943, 6.0151424, 10.935475]	[119, 133, 189]	[134184111, 134184125, 134184181]	[134184111, 134184125, 134184181]
152_23252	chr7	137941761	137942161	+	626	27.0	[10.203943]	[176]	[6.0151424]	[176]	[137942002]	[137942002]
152_23253	chr7	137999040	137999440	+	681	27.0	[5.975493]	[67]	[]	[]	[137999207]	[]
152_23257	chr7	140672177	140672577	+	603	27.0	[10.935475, 5.975493]	[116, 139]	[10.935475]	[116]	[140672377, 140672400]	[140672377]
152_23260	chr7	143950976	143951376	+	651	27.0	[6.0151424]	[71]	[10.203943]	[71]	[143951135]	[143951135]
152_23261	chr7	144863163	144863563	+	661	27.0	[10.203943]	[149]	[6.0151424]	[149]	[144863387]	[144863387]
152_2327	chr16	56867195	56867595	+	1000	64.0	[10.203943]	[100]	[6.0151424]	[100]	[56867356]	[56867356]
152_23271	chr7	155196299	155196699	+	691	27.0	[6.0151424]	[121]	[10.203943]	[121]	[155196496]	[155196496]
152_23272	chr7	155293030	155293430	+	712	27.0	[10.203943]	[185]	[6.0151424]	[185]	[155293249]	[155293249]
152_23276	chr7	156436076	156436476	+	673	27.0	[10.203943]	[138]	[6.0151424]	[138]	[156436279]	[156436279]
152_23278	chr7	158853916	158854316	+	696	27.0	[5.975493]	[163]	[]	[]	[158854150]	[]
152_23288	chr8	22897130	22897530	+	595	27.0	[]	[]	[5.975493]	[148]	[]	[22897328]
152_23290	chr8	23181000	23181400	+	709	27.0	[10.203943, 10.935475]	[138, 173]	[6.0151424, 10.935475]	[138, 173]	[23181200, 23181235]	[23181200, 23181235]
152_23293	chr8	27838886	27839286	+	749	27.0	[]	[]	[5.975493]	[75]	[]	[27839045]
152_23299	chr8	47674754	47675154	+	696	27.0	[6.0151424]	[123]	[10.203943]	[123]	[47674967]	[47674967]
152_23302	chr8	58660539	58660939	+	671	27.0	[10.203943]	[171]	[6.0151424]	[171]	[58660730]	[58660730]
152_23303	chr8	58713979	58714379	+	679	27.0	[6.0151424]	[144]	[10.203943]	[144]	[58714188]	[58714188]
152_2331	chr17	49557590	49557990	+	1000	64.0	[6.0151424]	[135]	[5.975493, 10.203943]	[112, 135]	[49557825]	[49557802, 49557825]
152_23313	chr8	97679676	97680076	+	602	27.0	[6.0151424]	[150]	[10.203943]	[150]	[97679870]	[97679870]
152_23324	chr8	118919516	118919916	+	683	27.0	[]	[]	[5.975493]	[174]	[]	[118919752]
152_23335	chr8	129474469	129474869	+	697	27.0	[6.0151424]	[149]	[10.203943]	[149]	[129474692]	[129474692]
152_23341	chr9	5458386	5458786	+	642	27.0	[10.203943, 10.203943, 10.203943]	[56, 114, 125]	[6.0151424, 6.0151424, 6.0151424]	[56, 114, 125]	[5458539, 5458597, 5458608]	[5458539, 5458597, 5458608]
152_23342	chr9	15552096	15552496	+	640	27.0	[10.203943]	[154]	[6.0151424]	[154]	[15552256]	[15552256]
152_23346	chr9	37589743	37590143	+	618	27.0	[5.975493, 10.203943]	[88, 100]	[6.0151424, 5.975493]	[100, 104]	[37589923, 37589935]	[37589935, 37589939]
152_23350	chr9	72586756	72587156	+	540	27.0	[10.203943]	[107]	[6.0151424]	[107]	[72586936]	[72586936]
152_23351	chr9	83706075	83706475	+	567	27.0	[10.935475]	[162]	[10.935475]	[162]	[83706257]	[83706257]
152_23353	chr9	90114383	90114783	+	656	27.0	[6.0151424, 6.0151424, 6.0151424, 6.0151424, 6.0151424]	[155, 159, 163, 167, 171]	[10.203943, 10.203943, 10.203943, 10.203943, 10.203943]	[155, 159, 163, 167, 171]	[90114586, 90114590, 90114594, 90114598, 90114602]	[90114586, 90114590, 90114594, 90114598, 90114602]
152_23356	chr9	96574953	96575353	+	671	27.0	[]	[]	[5.975493]	[115]	[]	[96575161]
152_23358	chr9	97507626	97508026	+	699	27.0	[10.203943]	[121]	[6.0151424]	[121]	[97507827]	[97507827]
152_2336	chr2	15559491	15559891	+	1000	64.0	[10.935475, 10.203943]	[117, 134]	[10.935475, 6.0151424]	[117, 134]	[15559692, 15559709]	[15559692, 15559709]
152_23361	chr9	98832852	98833252	+	637	27.0	[5.975493]	[188]	[]	[]	[98833053]	[]
152_23369	chr9	120819773	120820173	+	598	27.0	[6.0151424]	[176]	[10.203943]	[176]	[120819990]	[120819990]
152_23373	chr9	123401921	123402321	+	571	27.0	[5.975493]	[124]	[]	[]	[123402120]	[]
152_2338	chr2	65163065	65163465	+	1000	64.0	[6.0151424, 6.0151424]	[111, 115]	[5.975493, 10.203943, 10.203943]	[107, 111, 115]	[65163270, 65163274]	[65163266, 65163270, 65163274]
152_2339	chr2	68916998	68917398	+	1000	64.0	[10.935475]	[137]	[10.935475]	[137]	[68917205]	[68917205]
152_234	chr9	136787738	136788138	+	1000	159.0	[5.975493, 6.0151424]	[66, 120]	[10.203943]	[120]	[136787893, 136787947]	[136787947]
152_23401	chrX	2614976	2615376	+	657	27.0	[5.975493]	[208]	[5.975493]	[212]	[2615217]	[2615221]
152_23402	chrX	7120578	7120978	+	710	27.0	[]	[]	[5.975493]	[103]	[]	[7120773]
152_2341	chr2	173223884	173224284	+	1000	64.0	[10.935475]	[124]	[10.935475]	[124]	[173224080]	[173224080]
152_2342	chr20	671591	671991	+	1000	64.0	[6.0151424]	[124]	[10.203943]	[124]	[671778]	[671778]
152_23425	chr1	8674336	8674736	+	642	26.0	[10.203943]	[143]	[6.0151424]	[143]	[8674556]	[8674556]
152_23429	chr1	12079582	12079982	+	642	26.0	[]	[]	[5.975493]	[144]	[]	[12079784]
152_23431	chr1	14838066	14838466	+	605	26.0	[6.0151424]	[143]	[10.203943]	[143]	[14838299]	[14838299]
152_23434	chr1	15802802	15803202	+	550	26.0	[10.203943]	[183]	[6.0151424]	[183]	[15803042]	[15803042]
152_23436	chr1	15966437	15966837	+	541	26.0	[6.0151424]	[202]	[10.203943]	[202]	[15966683]	[15966683]
152_23443	chr1	17502396	17502796	+	657	26.0	[5.975493]	[150]	[]	[]	[17502619]	[]
152_23444	chr1	18416835	18417235	+	597	26.0	[10.203943, 10.203943]	[98, 117]	[6.0151424, 6.0151424]	[98, 117]	[18417010, 18417029]	[18417010, 18417029]
152_23458	chr1	26608907	26609307	+	566	26.0	[10.203943]	[102]	[6.0151424]	[102]	[26609094]	[26609094]
152_23459	chr1	26785226	26785626	+	644	26.0	[5.975493, 6.0151424]	[97, 128]	[10.203943]	[128]	[26785401, 26785432]	[26785432]
152_23460	chr1	26796501	26796901	+	644	26.0	[5.975493]	[204]	[]	[]	[26796736]	[]
152_23463	chr1	27163479	27163879	+	610	26.0	[10.203943]	[127]	[6.0151424, 5.975493]	[127, 134]	[27163652]	[27163652, 27163659]
152_23466	chr1	28159234	28159634	+	650	26.0	[10.203943]	[143]	[6.0151424]	[143]	[28159436]	[28159436]
152_23467	chr1	28446083	28446483	+	630	26.0	[6.0151424]	[95]	[10.203943]	[95]	[28446270]	[28446270]
152_2347	chr22	22835962	22836362	+	1000	64.0	[10.203943]	[62]	[6.0151424]	[62]	[22836117]	[22836117]
152_23470	chr1	31174833	31175233	+	615	26.0	[6.0151424]	[115]	[10.203943]	[115]	[31175026]	[31175026]
152_23478	chr1	36465118	36465518	+	635	26.0	[10.935475]	[182]	[10.935475]	[182]	[36465366]	[36465366]
152_2348	chr3	5431726	5432126	+	1000	64.0	[10.203943]	[75]	[6.0151424]	[75]	[5431896]	[5431896]
152_23483	chr1	40004285	40004685	+	614	26.0	[10.203943]	[136]	[6.0151424]	[136]	[40004491]	[40004491]
152_23487	chr1	43002687	43003087	+	657	26.0	[5.975493]	[175]	[]	[]	[43002931]	[]
152_23488	chr1	43060259	43060659	+	601	26.0	[5.975493]	[125]	[]	[]	[43060473]	[]
152_23490	chr1	43951708	43952108	+	657	26.0	[10.203943]	[111]	[6.0151424]	[111]	[43951905]	[43951905]
152_23492	chr1	44524476	44524876	+	594	26.0	[6.0151424]	[204]	[10.203943]	[204]	[44524683]	[44524683]
152_23493	chr1	45835693	45836093	+	636	26.0	[10.203943]	[181]	[6.0151424]	[181]	[45835929]	[45835929]
152_23498	chr1	50708817	50709217	+	702	26.0	[10.203943]	[91]	[6.0151424]	[91]	[50708992]	[50708992]
152_23505	chr1	65475015	65475415	+	655	26.0	[6.0151424]	[98]	[10.203943]	[98]	[65475196]	[65475196]
