#PeakID(python identify_motif.py ./ENCODE_processed_files/GABPA_idr.fa GABPA --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
0_24038	chr1	58968301	58968701	+	1000	35.0	[11.828538]	[138]	[]	[]	[58968491]	[]
0_2404	chr19	13747698	13748098	+	1000	391.0	[11.02127]	[117]	[]	[]	[13747912]	[]
0_24040	chr1	59390277	59390677	+	828	35.0	[]	[]	[9.643549, 11.8865, 9.863568]	[126, 133, 157]	[]	[59390473, 59390480, 59390504]
0_24045	chr1	89546794	89547194	+	1000	35.0	[9.829299]	[223]	[]	[]	[89547036]	[]
0_24047	chr1	93759051	93759451	+	592	35.0	[]	[]	[10.827319, 8.296897]	[124, 157]	[]	[93759230, 93759263]
0_24048	chr1	99771484	99771884	+	991	35.0	[7.488263]	[139]	[]	[]	[99771694]	[]
0_24049	chr1	101259739	101260139	+	1000	35.0	[]	[]	[11.570496]	[190]	[]	[101259957]
0_2405	chr19	40056026	40056426	+	1000	391.0	[]	[]	[16.797768]	[96]	[]	[40056214]
0_24050	chr1	109218391	109218791	+	1000	35.0	[6.528383, 8.533577]	[83, 116]	[]	[]	[109218569, 109218602]	[]
0_24051	chr1	110875268	110875668	+	988	35.0	[]	[]	[8.375894, 12.447291]	[111, 170]	[]	[110875456, 110875515]
0_24053	chr1	115426273	115426673	+	572	35.0	[8.263244, 15.100268]	[69, 103]	[]	[]	[115426441, 115426475]	[]
0_24056	chr1	151654244	151654644	+	879	35.0	[10.605342]	[66]	[]	[]	[151654406]	[]
0_24057	chr1	154463628	154464028	+	864	35.0	[11.230427, 8.011533]	[159, 178]	[]	[]	[154463849, 154463868]	[]
0_2406	chr9	114505381	114505781	+	1000	391.0	[6.8660955]	[54]	[11.089114]	[86]	[114505533]	[114505565]
0_24060	chr1	156003295	156003695	+	1000	35.0	[]	[]	[6.7861285]	[136]	[]	[156003503]
0_24061	chr1	156490482	156490882	+	661	35.0	[]	[]	[9.22096]	[80]	[]	[156490653]
0_24064	chr1	161721974	161722374	+	620	35.0	[]	[]	[11.379836, 6.710019]	[98, 177]	[]	[161722136, 161722215]
0_24068	chr1	167600093	167600493	+	1000	35.0	[]	[]	[6.532072]	[121]	[]	[167600266]
0_24069	chr1	172661053	172661453	+	763	35.0	[]	[]	[6.8194566]	[206]	[]	[172661293]
0_24071	chr1	175591375	175591775	+	840	35.0	[]	[]	[8.013072]	[165]	[]	[175591585]
0_24075	chr1	201513047	201513447	+	1000	35.0	[]	[]	[14.337926]	[104]	[]	[201513242]
0_24076	chr1	203076203	203076603	+	972	35.0	[6.4690347]	[157]	[]	[]	[203076408]	[]
0_24077	chr1	204198694	204199094	+	1000	35.0	[]	[]	[11.196773]	[182]	[]	[204198931]
0_24079	chr1	204493899	204494299	+	1000	35.0	[]	[]	[14.504025]	[108]	[]	[204494055]
0_24081	chr1	206278710	206279110	+	1000	35.0	[]	[]	[6.6482825, 8.677165]	[96, 147]	[]	[206278906, 206278957]
0_24084	chr1	208236008	208236408	+	994	35.0	[10.937941]	[78]	[]	[]	[208236171]	[]
0_24085	chr1	212291434	212291834	+	702	35.0	[12.1667385, 10.266081]	[124, 142]	[]	[]	[212291636, 212291654]	[]
0_24086	chr1	212699119	212699519	+	634	35.0	[]	[]	[7.272987]	[140]	[]	[212699326]
0_24087	chr1	212774592	212774992	+	993	35.0	[6.792237]	[125]	[]	[]	[212774768]	[]
0_24089	chr1	223707227	223707627	+	1000	35.0	[]	[]	[8.65132, 9.229938]	[137, 153]	[]	[223707396, 223707412]
0_24090	chr1	227223091	227223491	+	1000	35.0	[7.9830055]	[118]	[10.110004, 9.69176, 6.770283]	[75, 149, 159]	[227223300]	[227223257, 227223331, 227223341]
0_24093	chr1	235067681	235068081	+	1000	35.0	[6.9059434]	[174]	[]	[]	[235067916]	[]
0_24095	chr1	236796251	236796651	+	1000	35.0	[]	[]	[6.8902473]	[218]	[]	[236796502]
0_24096	chr1	243264710	243265110	+	543	35.0	[8.369904]	[96]	[10.951742]	[120]	[243264874]	[243264898]
0_24097	chr1	243505879	243506279	+	871	35.0	[11.10404]	[148]	[]	[]	[243506092]	[]
0_24098	chr1	245875082	245875482	+	1000	35.0	[]	[]	[11.230427]	[202]	[]	[245875329]
0_24099	chr1	246117113	246117513	+	1000	35.0	[8.356729]	[142]	[]	[]	[246117280]	[]
0_2410	chr11	117232396	117232796	+	1000	390.0	[]	[]	[11.617513]	[156]	[]	[117232638]
0_24100	chr1	246699088	246699488	+	1000	35.0	[]	[]	[7.717047]	[109]	[]	[246699285]
0_24102	chr10	4051060	4051460	+	969	35.0	[13.043534]	[79]	[]	[]	[4051228]	[]
0_24103	chr10	6140504	6140904	+	1000	35.0	[6.8605685]	[114]	[7.7140174]	[94]	[6140681]	[6140661]
0_24105	chr10	11685808	11686208	+	1000	35.0	[8.428553]	[159]	[]	[]	[11686058]	[]
0_24106	chr10	11902163	11902563	+	955	35.0	[8.656132]	[138]	[]	[]	[11902369]	[]
0_24107	chr10	15169037	15169437	+	983	35.0	[7.842371]	[83]	[]	[]	[15169196]	[]
0_2411	chr17	5468911	5469311	+	1000	390.0	[]	[]	[8.17051, 11.020601]	[94, 127]	[]	[5469100, 5469133]
0_24111	chr10	58322488	58322888	+	880	35.0	[14.741034]	[128]	[]	[]	[58322701]	[]
0_24112	chr10	61665925	61666325	+	763	35.0	[7.8500643]	[129]	[7.4763412]	[69]	[61666145]	[61666085]
0_24113	chr10	63104053	63104453	+	1000	35.0	[]	[]	[7.555149]	[129]	[]	[63104272]
0_24114	chr10	70866455	70866855	+	588	35.0	[]	[]	[8.656987]	[130]	[]	[70866668]
0_24115	chr10	71694465	71694865	+	976	35.0	[]	[]	[9.784637]	[67]	[]	[71694625]
0_24118	chr10	91103740	91104140	+	803	35.0	[]	[]	[11.52214]	[155]	[]	[91103972]
0_24119	chr10	91298301	91298701	+	1000	35.0	[11.8865]	[127]	[8.486515]	[81]	[91298523]	[91298477]
0_2412	chr19	50899576	50899976	+	1000	390.0	[7.5453005, 8.679172]	[97, 130]	[]	[]	[50899772, 50899805]	[]
0_24122	chr10	102114876	102115276	+	1000	35.0	[]	[]	[10.485287]	[147]	[]	[102115067]
0_24125	chr10	104232104	104232504	+	1000	35.0	[]	[]	[7.071649]	[105]	[]	[104232271]
0_24126	chr10	128242594	128242994	+	628	35.0	[9.157671, 9.157671]	[77, 125]	[]	[]	[128242763, 128242811]	[]
0_24129	chr11	690979	691379	+	1000	35.0	[]	[]	[8.517438]	[150]	[]	[691175]
0_2413	chr19	52095557	52095957	+	1000	390.0	[]	[]	[6.565744]	[116]	[]	[52095766]
0_24130	chr11	3859548	3859948	+	1000	35.0	[]	[]	[6.703358]	[203]	[]	[3859763]
0_24131	chr11	5522377	5522777	+	1000	35.0	[]	[]	[14.455669]	[98]	[]	[5522561]
0_24134	chr11	12598555	12598955	+	614	35.0	[]	[]	[11.196773]	[161]	[]	[12598774]
0_24136	chr11	15807877	15808277	+	1000	35.0	[]	[]	[8.46734, 9.706897]	[112, 148]	[]	[15808072, 15808108]
0_24137	chr11	15969224	15969624	+	957	35.0	[9.646693]	[133]	[]	[]	[15969435]	[]
0_24139	chr11	33932768	33933168	+	992	35.0	[11.52214, 10.951742]	[95, 128]	[9.303506]	[90]	[33932940, 33932973]	[33932935]
0_2414	chr20	33993075	33993475	+	1000	390.0	[6.540387]	[102]	[]	[]	[33993271]	[]
0_24140	chr11	45045929	45046329	+	778	35.0	[]	[]	[7.801708]	[134]	[]	[45046111]
0_24141	chr11	47991364	47991764	+	678	35.0	[12.1667385, 8.004411]	[160, 218]	[]	[]	[47991532, 47991590]	[]
0_24144	chr11	57913769	57914169	+	1000	35.0	[]	[]	[6.8708754]	[165]	[]	[57913992]
0_24147	chr11	65558148	65558548	+	1000	35.0	[]	[]	[6.792098]	[81]	[]	[65558326]
0_24149	chr11	96254122	96254522	+	1000	35.0	[7.52147]	[103]	[7.0370817, 11.8865]	[156, 160]	[96254278]	[96254331, 96254335]
0_24153	chr11	118892510	118892910	+	1000	35.0	[8.19779]	[122]	[10.485287]	[95]	[118892713]	[118892686]
0_24154	chr11	123629297	123629697	+	1000	35.0	[]	[]	[12.187773]	[159]	[]	[123629537]
0_24157	chr12	9587831	9588231	+	563	35.0	[8.190629]	[113]	[]	[]	[9588037]	[]
0_2416	chr5	173056132	173056532	+	1000	390.0	[]	[]	[8.455303]	[150]	[]	[173056377]
0_24162	chr12	28882496	28882896	+	1000	35.0	[9.155027]	[146]	[]	[]	[28882732]	[]
0_24163	chr12	42422160	42422560	+	931	35.0	[]	[]	[10.783594, 7.173204]	[88, 152]	[]	[42422347, 42422411]
0_24164	chr12	46430406	46430806	+	1000	35.0	[]	[]	[8.952971]	[76]	[]	[46430575]
0_24165	chr12	64619107	64619507	+	1000	35.0	[6.511657]	[125]	[]	[]	[64619322]	[]
0_24167	chr12	96215170	96215570	+	1000	35.0	[]	[]	[11.230427]	[111]	[]	[96215377]
0_24169	chr12	101856040	101856440	+	621	35.0	[15.100268, 7.0982933]	[104, 140]	[]	[]	[101856237, 101856273]	[]
0_2417	chr10	69086071	69086471	+	1000	389.0	[]	[]	[12.1667385, 9.38153]	[128, 150]	[]	[69086298, 69086320]
0_24170	chr12	104855608	104856008	+	791	35.0	[]	[]	[11.828538, 8.548608]	[84, 148]	[]	[104855784, 104855848]
0_24171	chr12	106956809	106957209	+	853	35.0	[6.704492]	[236]	[]	[]	[106957058]	[]
0_24172	chr12	108040951	108041351	+	870	35.0	[10.124407]	[149]	[11.341048]	[88]	[108041191]	[108041130]
0_24178	chr12	116164404	116164804	+	916	35.0	[]	[]	[7.8902726]	[119]	[]	[116164601]
0_24179	chr12	120229464	120229864	+	1000	35.0	[]	[]	[13.864238]	[111]	[]	[120229670]
0_24181	chr12	131415860	131416260	+	1000	35.0	[8.428553]	[122]	[8.853755]	[145]	[131416060]	[131416083]
0_24182	chr12	131830285	131830685	+	1000	35.0	[9.38153]	[134]	[]	[]	[131830478]	[]
0_24185	chr13	42745582	42745982	+	908	35.0	[]	[]	[11.828538]	[91]	[]	[42745772]
0_24186	chr13	47175464	47175864	+	1000	35.0	[]	[]	[13.885272]	[97]	[]	[47175644]
0_24187	chr13	49628341	49628741	+	1000	35.0	[6.5708704]	[132]	[]	[]	[49628506]	[]
0_24189	chr13	95438214	95438614	+	921	35.0	[11.196773]	[157]	[]	[]	[95438441]	[]
0_24190	chr13	102606581	102606981	+	1000	35.0	[11.527266]	[182]	[]	[]	[102606827]	[]
0_24191	chr13	106567080	106567480	+	1000	35.0	[8.964536, 6.7806845]	[138, 188]	[]	[]	[106567278, 106567328]	[]
0_24192	chr14	20427151	20427551	+	1000	35.0	[]	[]	[11.230427, 8.052196]	[54, 120]	[]	[20427304, 20427370]
0_24193	chr14	20570798	20571198	+	915	35.0	[]	[]	[11.110148]	[179]	[]	[20570996]
0_24195	chr14	49858370	49858770	+	1000	35.0	[8.853755]	[164]	[]	[]	[49858587]	[]
0_24197	chr14	55265203	55265603	+	671	35.0	[10.101244, 7.8741784, 9.055262]	[117, 137, 144]	[]	[]	[55265406, 55265426, 55265433]	[]
0_242	chr1	43389658	43390058	+	1000	752.0	[10.972914, 7.52346]	[122, 128]	[]	[]	[43389875, 43389881]	[]
0_2420	chr18	50967800	50968200	+	1000	389.0	[8.705017]	[121]	[]	[]	[50968020]	[]
0_24200	chr14	68210748	68211148	+	988	35.0	[8.309912, 9.247611]	[209, 214]	[]	[]	[68210987, 68210992]	[]
0_24201	chr14	68757732	68758132	+	1000	35.0	[9.38153]	[89]	[11.241901]	[74]	[68757919]	[68757904]
0_24204	chr14	73762361	73762761	+	992	35.0	[7.7623734]	[212]	[]	[]	[73762600]	[]
0_24206	chr14	88023658	88024058	+	923	35.0	[]	[]	[14.337926]	[129]	[]	[88023826]
0_24207	chr14	94129369	94129769	+	880	35.0	[]	[]	[11.570496]	[162]	[]	[94129593]
0_24208	chr14	96174257	96174657	+	976	35.0	[]	[]	[8.769149, 9.38153]	[128, 147]	[]	[96174431, 96174450]
0_24210	chr14	103091657	103092057	+	965	35.0	[10.056115]	[124]	[]	[]	[103091810]	[]
0_24211	chr14	106286661	106287061	+	767	35.0	[7.5729284]	[122]	[11.24513]	[141]	[106286864]	[106286883]
0_24213	chr15	22794123	22794523	+	1000	35.0	[]	[]	[14.741034]	[108]	[]	[22794316]
0_24214	chr15	34714751	34715151	+	798	35.0	[8.19779, 7.555149]	[83, 128]	[]	[]	[34714912, 34714957]	[]
0_24216	chr15	38440323	38440723	+	1000	35.0	[14.455669]	[205]	[]	[]	[38440573]	[]
0_24221	chr15	58142910	58143310	+	1000	35.0	[]	[]	[7.7049985]	[186]	[]	[58143101]
0_24222	chr15	58410320	58410720	+	1000	35.0	[]	[]	[14.504025]	[97]	[]	[58410506]
0_24223	chr15	63059761	63060161	+	1000	35.0	[]	[]	[8.106905]	[143]	[]	[63059957]
0_24224	chr15	63291496	63291896	+	1000	35.0	[13.864238]	[94]	[]	[]	[63291680]	[]
0_24225	chr15	63422885	63423285	+	980	35.0	[8.356729]	[88]	[]	[]	[63423054]	[]
0_24226	chr15	63899018	63899418	+	1000	35.0	[11.02127, 7.2079678]	[132, 149]	[]	[]	[63899240, 63899257]	[]
0_24228	chr15	66891752	66892152	+	890	35.0	[]	[]	[8.403745]	[93]	[]	[66891941]
0_24229	chr15	66901331	66901731	+	1000	35.0	[9.094515]	[125]	[8.853755, 13.864238]	[98, 139]	[66901548]	[66901521, 66901562]
0_2423	chr6	33200638	33201038	+	1000	389.0	[14.455669]	[128]	[]	[]	[33200861]	[]
0_24230	chr15	68390513	68390913	+	1000	35.0	[10.605342]	[124]	[]	[]	[68390702]	[]
0_24234	chr15	77737397	77737797	+	1000	35.0	[12.18114]	[102]	[]	[]	[77737583]	[]
0_24235	chr15	79872466	79872866	+	798	35.0	[7.5453005]	[158]	[]	[]	[79872701]	[]
0_24238	chr15	99562235	99562635	+	1000	35.0	[]	[]	[14.337926]	[110]	[]	[99562433]
0_2424	chr7	42911880	42912280	+	1000	389.0	[10.266081]	[78]	[]	[]	[42912056]	[]
0_24240	chr16	11297457	11297857	+	811	35.0	[7.0523133]	[72]	[]	[]	[11297614]	[]
0_24241	chr16	12150515	12150915	+	1000	35.0	[8.307613]	[199]	[9.8456745]	[167]	[12150758]	[12150726]
0_24242	chr16	21301439	21301839	+	576	35.0	[10.266081]	[149]	[]	[]	[21301670]	[]
0_24245	chr16	28137197	28137597	+	824	35.0	[6.7131634, 8.629273]	[152, 185]	[]	[]	[28137399, 28137432]	[]
0_24246	chr16	29664274	29664674	+	1000	35.0	[7.029281]	[107]	[]	[]	[29664458]	[]
0_24247	chr16	30948252	30948652	+	1000	35.0	[8.080923]	[102]	[]	[]	[30948437]	[]
0_24248	chr16	58263978	58264378	+	993	35.0	[12.479856, 7.427557, 9.7343025]	[149, 159, 173]	[8.166533]	[140]	[58264192, 58264202, 58264216]	[58264183]
0_2425	chr8	129939640	129940040	+	1000	389.0	[]	[]	[14.504025]	[114]	[]	[129939854]
0_24251	chr16	81755936	81756336	+	1000	35.0	[11.07903]	[82]	[6.9272175]	[172]	[81756089]	[81756179]
0_24252	chr16	84360135	84360535	+	1000	35.0	[11.07903]	[80]	[13.077335]	[136]	[84360313]	[84360369]
0_24253	chr16	85372793	85373193	+	1000	35.0	[]	[]	[14.337926]	[133]	[]	[85372990]
0_24260	chr17	5042089	5042489	+	1000	35.0	[7.506938, 11.42543, 12.067523]	[100, 111, 134]	[]	[]	[5042271, 5042282, 5042305]	[]
0_24262	chr17	14557509	14557909	+	964	35.0	[]	[]	[8.853755, 7.3577623, 8.967373]	[87, 101, 107]	[]	[14557685, 14557699, 14557705]
0_24268	chr17	38257163	38257563	+	1000	35.0	[]	[]	[7.4575276]	[125]	[]	[38257337]
0_2427	chr14	35122299	35122699	+	1000	388.0	[6.472179]	[55]	[]	[]	[35122453]	[]
0_24270	chr17	38748256	38748656	+	1000	35.0	[]	[]	[8.667538]	[175]	[]	[38748496]
0_24272	chr17	39056627	39057027	+	721	35.0	[]	[]	[6.6252747]	[219]	[]	[39056855]
0_24273	chr17	39244729	39245129	+	1000	35.0	[]	[]	[11.700283]	[155]	[]	[39244977]
0_24274	chr17	39903477	39903877	+	1000	35.0	[7.2638836]	[194]	[9.538412]	[165]	[39903705]	[39903676]
0_24275	chr17	40553844	40554244	+	1000	35.0	[]	[]	[6.8511086]	[153]	[]	[40554089]
0_24276	chr17	41500116	41500516	+	981	35.0	[]	[]	[9.669839, 11.700283, 6.651009]	[86, 121, 162]	[]	[41500278, 41500313, 41500354]
0_24277	chr17	41666252	41666652	+	910	35.0	[]	[]	[14.504025]	[85]	[]	[41666435]
0_2428	chr17	21126734	21127134	+	1000	388.0	[6.827925]	[110]	[]	[]	[21126938]	[]
0_24281	chr17	48631146	48631546	+	1000	35.0	[]	[]	[6.7648544]	[145]	[]	[48631311]
0_24285	chr17	62633856	62634256	+	1000	35.0	[6.569455]	[135]	[]	[]	[62634074]	[]
0_24287	chr17	68733752	68734152	+	915	35.0	[7.1398635]	[141]	[8.466779]	[167]	[68733968]	[68733994]
0_24290	chr17	75700444	75700844	+	1000	35.0	[]	[]	[8.561428]	[153]	[]	[75700686]
0_24295	chr17	82121631	82122031	+	1000	35.0	[10.143806]	[153]	[]	[]	[82121879]	[]
0_243	chr1	120176357	120176757	+	1000	752.0	[7.952356]	[97]	[]	[]	[120176546]	[]
0_2430	chr19	41439687	41440087	+	1000	388.0	[]	[]	[9.804404]	[130]	[]	[41439917]
0_24300	chr18	9758118	9758518	+	987	35.0	[]	[]	[7.8692293]	[125]	[]	[9758287]
0_24301	chr18	22465902	22466302	+	1000	35.0	[]	[]	[9.721299]	[86]	[]	[22466059]
0_24302	chr18	46153301	46153701	+	926	35.0	[]	[]	[8.72686]	[162]	[]	[46153544]
0_24305	chr18	58044261	58044661	+	1000	35.0	[]	[]	[8.928876]	[117]	[]	[58044463]
0_24306	chr18	59899567	59899967	+	1000	35.0	[]	[]	[8.752143]	[98]	[]	[59899744]
0_24307	chr18	75161607	75162007	+	982	35.0	[8.785288]	[113]	[9.12982, 10.353631]	[65, 132]	[75161814]	[75161766, 75161833]
0_24308	chr18	77227115	77227515	+	1000	35.0	[8.348509]	[123]	[]	[]	[77227324]	[]
0_24309	chr19	516835	517235	+	777	35.0	[7.046324]	[147]	[]	[]	[517037]	[]
0_2431	chr19	50025823	50026223	+	1000	388.0	[]	[]	[14.337926]	[113]	[]	[50026022]
0_24317	chr19	11264500	11264900	+	1000	35.0	[7.9830055]	[149]	[10.110004]	[69]	[11264748]	[11264668]
0_24318	chr19	11377096	11377496	+	1000	35.0	[10.993419]	[143]	[]	[]	[11377273]	[]
0_24319	chr19	12666348	12666748	+	1000	35.0	[6.64795]	[63]	[]	[]	[12666506]	[]
0_2432	chr22	41286310	41286710	+	1000	388.0	[7.139903]	[112]	[7.1172]	[151]	[41286515]	[41286554]
0_24322	chr19	17681471	17681871	+	914	35.0	[7.3535852]	[169]	[]	[]	[17681694]	[]
0_24323	chr19	18157057	18157457	+	836	35.0	[]	[]	[10.266081]	[164]	[]	[18157264]
0_24324	chr19	18622292	18622692	+	986	35.0	[6.590637, 8.969249]	[131, 136]	[11.589661]	[114]	[18622510, 18622515]	[18622493]
0_24325	chr19	29680499	29680899	+	834	35.0	[10.402516, 12.161927]	[112, 154]	[15.100268]	[144]	[29680676, 29680718]	[29680708]
0_24326	chr19	37007518	37007918	+	879	35.0	[8.561428]	[170]	[9.997256]	[98]	[37007763]	[37007691]
0_24329	chr19	39705856	39706256	+	1000	35.0	[8.1455]	[104]	[]	[]	[39706034]	[]
0_24332	chr19	41843249	41843649	+	1000	35.0	[13.885272]	[133]	[]	[]	[41843465]	[]
0_24333	chr19	45404164	45404564	+	1000	35.0	[]	[]	[6.7089868]	[156]	[]	[45404406]
0_24335	chr19	47336727	47337127	+	874	35.0	[11.543174, 11.230427]	[116, 129]	[]	[]	[47336939, 47336952]	[]
0_2434	chr5	150758628	150759028	+	1000	388.0	[7.344563]	[74]	[]	[]	[150758782]	[]
0_24342	chr19	54684443	54684843	+	1000	35.0	[9.1883955]	[58]	[]	[]	[54684598]	[]
0_24344	chr19	55440767	55441167	+	960	35.0	[15.100268, 6.5600133]	[93, 157]	[]	[]	[55440950, 55441014]	[]
0_24345	chr19	55632281	55632681	+	969	35.0	[]	[]	[7.3836083]	[122]	[]	[55632482]
0_24349	chr2	10135854	10136254	+	675	35.0	[11.055684]	[164]	[9.59458]	[142]	[10136099]	[10136077]
0_2435	chr1	28648090	28648490	+	1000	387.0	[10.183011, 6.5422564]	[86, 145]	[7.7476707]	[97]	[28648276, 28648335]	[28648287]
0_24350	chr2	10333151	10333551	+	1000	35.0	[9.8456745]	[153]	[]	[]	[10333373]	[]
0_24351	chr2	10976960	10977360	+	862	35.0	[12.187773]	[112]	[8.386707]	[142]	[10977136]	[10977166]
0_24354	chr2	30437821	30438221	+	632	35.0	[]	[]	[9.247611]	[153]	[]	[30438062]
0_24358	chr2	62295946	62296346	+	812	35.0	[]	[]	[7.7617054]	[165]	[]	[62296155]
0_24359	chr2	64652888	64653288	+	690	35.0	[]	[]	[8.032566]	[169]	[]	[64653108]
0_2436	chr3	128052172	128052572	+	1000	387.0	[]	[]	[11.841372, 7.1436195]	[92, 98]	[]	[128052357, 128052363]
0_24360	chr2	70977260	70977660	+	924	35.0	[7.250485]	[124]	[]	[]	[70977432]	[]
0_24362	chr2	73981122	73981522	+	899	35.0	[6.4690347]	[134]	[]	[]	[73981355]	[]
0_24364	chr2	99218124	99218524	+	948	35.0	[13.864238]	[175]	[]	[]	[99218341]	[]
0_24366	chr2	112001422	112001822	+	1000	35.0	[13.864238]	[113]	[]	[]	[112001624]	[]
0_24369	chr2	145752392	145752792	+	1000	35.0	[]	[]	[7.035609, 8.548608]	[109, 129]	[]	[145752591, 145752611]
0_2437	chrX	51802822	51803222	+	1000	387.0	[]	[]	[14.455669]	[87]	[]	[51803003]
0_24371	chr2	151907648	151908048	+	720	35.0	[6.9250326]	[157]	[]	[]	[151907820]	[]
0_24372	chr2	156343944	156344344	+	1000	35.0	[7.378796]	[97]	[]	[]	[156344113]	[]
0_2438	chr12	121797037	121797437	+	1000	386.0	[]	[]	[8.217527]	[119]	[]	[121797240]
0_24380	chr2	202950573	202950973	+	836	35.0	[12.604423]	[118]	[]	[]	[202950782]	[]
0_24384	chr2	230659295	230659695	+	989	35.0	[]	[]	[7.382371]	[130]	[]	[230659521]
0_24385	chr2	235433938	235434338	+	970	35.0	[]	[]	[10.993419]	[131]	[]	[235434166]
0_24386	chr2	240025268	240025668	+	1000	35.0	[]	[]	[6.9250326]	[108]	[]	[240025471]
0_24387	chr20	919391	919791	+	815	35.0	[]	[]	[7.8970804]	[76]	[]	[919552]
0_24391	chr20	18585027	18585427	+	1000	35.0	[]	[]	[8.903031]	[129]	[]	[18585245]
0_24393	chr20	36836673	36837073	+	671	35.0	[8.903031]	[104]	[]	[]	[36836877]	[]
0_24395	chr20	41320971	41321371	+	1000	35.0	[]	[]	[8.17051]	[58]	[]	[41321128]
0_24397	chr20	49186789	49187189	+	1000	35.0	[]	[]	[8.237886]	[201]	[]	[49187005]
0_24398	chr20	49937541	49937941	+	859	35.0	[13.584]	[163]	[]	[]	[49937775]	[]
0_24399	chr20	53322687	53323087	+	935	35.0	[11.10404]	[143]	[]	[]	[53322873]	[]
0_24403	chr20	63238397	63238797	+	838	35.0	[]	[]	[7.455185]	[87]	[]	[63238583]
0_24407	chr21	35075671	35076071	+	819	35.0	[]	[]	[6.902227]	[76]	[]	[35075833]
0_24409	chr21	36640361	36640761	+	1000	35.0	[]	[]	[11.52214]	[205]	[]	[36640594]
0_2441	chr2	27211915	27212315	+	1000	386.0	[]	[]	[10.184014]	[149]	[]	[27212157]
0_24410	chr21	38121956	38122356	+	1000	35.0	[]	[]	[7.987796, 8.952971]	[92, 112]	[]	[38122123, 38122143]
0_24411	chr21	38858390	38858790	+	993	35.0	[]	[]	[13.885272]	[103]	[]	[38858581]
0_24412	chr21	39525844	39526244	+	681	35.0	[]	[]	[10.144581, 10.374664, 10.16484]	[96, 106, 117]	[]	[39526017, 39526027, 39526038]
0_24413	chr21	45078926	45079326	+	818	35.0	[]	[]	[8.705017]	[118]	[]	[45079124]
0_24414	chr21	45633017	45633417	+	1000	35.0	[10.056115]	[95]	[]	[]	[45633204]	[]
0_24415	chr22	19022712	19023112	+	561	35.0	[6.5334163]	[191]	[9.568203]	[148]	[19022922]	[19022879]
0_24417	chr22	20639713	20640113	+	1000	35.0	[]	[]	[10.650471]	[203]	[]	[20639937]
0_2442	chr21	34716932	34717332	+	1000	386.0	[9.115549]	[133]	[7.52346, 7.596274, 8.059889]	[75, 81, 147]	[34717157]	[34717099, 34717105, 34717171]
0_24422	chr22	21631271	21631671	+	1000	35.0	[]	[]	[6.580146]	[162]	[]	[21631475]
0_24423	chr22	21714765	21715165	+	1000	35.0	[]	[]	[7.2705154]	[103]	[]	[21714935]
0_24426	chr22	22763898	22764298	+	1000	35.0	[7.803248]	[185]	[]	[]	[22764128]	[]
0_24429	chr22	29840538	29840938	+	945	35.0	[]	[]	[11.828538]	[103]	[]	[29840739]
0_2443	chr7	6706816	6707216	+	1000	386.0	[]	[]	[10.85517]	[94]	[]	[6707009]
0_24431	chr22	31901749	31902149	+	991	35.0	[8.548608]	[150]	[]	[]	[31901986]	[]
0_24436	chr3	4518985	4519385	+	937	35.0	[12.187773]	[133]	[]	[]	[4519195]	[]
0_24438	chr3	5442147	5442547	+	1000	35.0	[]	[]	[8.588806]	[142]	[]	[5442351]
0_24439	chr3	10164637	10165037	+	1000	35.0	[6.861285]	[129]	[]	[]	[10164862]	[]
0_2444	chr9	3526229	3526629	+	1000	386.0	[8.964536]	[115]	[7.300838]	[143]	[3526435]	[3526463]
0_24440	chr3	10194341	10194741	+	928	35.0	[7.979851]	[164]	[]	[]	[10194541]	[]
0_24445	chr3	17771115	17771515	+	986	35.0	[]	[]	[10.485287]	[221]	[]	[17771344]
0_2445	chrX	103686991	103687391	+	1000	386.0	[]	[]	[13.885272]	[80]	[]	[103687166]
0_24450	chr3	46578824	46579224	+	1000	35.0	[8.593737]	[171]	[]	[]	[46579050]	[]
0_24454	chr3	53254815	53255215	+	1000	35.0	[6.5682387]	[89]	[6.8369336]	[80]	[53254986]	[53254977]
0_24455	chr3	64484348	64484748	+	962	35.0	[8.483154]	[57]	[8.29477]	[97]	[64484499]	[64484539]
0_24456	chr3	72595406	72595806	+	884	35.0	[8.12728]	[125]	[]	[]	[72595598]	[]
0_24459	chr3	111712454	111712854	+	542	35.0	[]	[]	[10.381482]	[128]	[]	[111712669]
0_2446	chr13	44989302	44989702	+	1000	385.0	[13.584]	[92]	[]	[]	[44989490]	[]
0_24461	chr3	127590085	127590485	+	1000	35.0	[]	[]	[7.4689865]	[124]	[]	[127590291]
0_24466	chr3	138114305	138114705	+	1000	35.0	[7.300838]	[106]	[]	[]	[138114508]	[]
0_24469	chr3	150951910	150952310	+	1000	35.0	[9.503738, 11.617513]	[59, 125]	[]	[]	[150952063, 150952129]	[]
0_24472	chr3	177361482	177361882	+	976	35.0	[13.315012]	[108]	[]	[]	[177361667]	[]
0_24473	chr3	183697781	183698181	+	1000	35.0	[]	[]	[11.589661]	[153]	[]	[183698010]
0_24475	chr3	184345639	184346039	+	986	35.0	[9.063838]	[81]	[]	[]	[184345813]	[]
