#PeakID(python identify_motif.py ./ENCODE_processed_files/RUNX1_idr.fa RUNX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
39_24868	chr20	4673637	4674037	+	1000	28.0	[7.748347]	[121]	[]	[]	[4673853]	[]
39_24869	chr20	6005949	6006349	+	820	28.0	[7.397283]	[203]	[]	[]	[6006153]	[]
39_2487	chr16	29815791	29816191	+	1000	58.0	[8.260495]	[115]	[]	[]	[29815998]	[]
39_24870	chr20	10511538	10511938	+	942	28.0	[]	[]	[9.738007, 8.329008]	[95, 136]	[]	[10511698, 10511739]
39_24876	chr20	32028926	32029326	+	797	28.0	[]	[]	[10.586677]	[68]	[]	[32029077]
39_24880	chr20	32649247	32649647	+	1000	28.0	[]	[]	[8.892592]	[222]	[]	[32649494]
39_24882	chr20	32778382	32778782	+	840	28.0	[]	[]	[8.329008]	[132]	[]	[32778575]
39_24887	chr20	35227053	35227453	+	1000	28.0	[8.892592]	[118]	[]	[]	[35227268]	[]
39_2489	chr17	34885126	34885526	+	1000	58.0	[10.370103]	[156]	[10.370103]	[66]	[34885376]	[34885286]
39_24896	chr20	38889816	38890216	+	1000	28.0	[]	[]	[7.151105]	[64]	[]	[38889976]
39_24899	chr20	45909832	45910232	+	1000	28.0	[10.370103]	[142]	[]	[]	[45910017]	[]
39_2490	chr17	39650055	39650455	+	1000	58.0	[10.370103]	[168]	[]	[]	[39650300]	[]
39_24900	chr20	47267578	47267978	+	815	28.0	[]	[]	[8.892592]	[95]	[]	[47267769]
39_24902	chr20	49290222	49290622	+	934	28.0	[8.044104]	[177]	[]	[]	[49290468]	[]
39_24905	chr20	50279021	50279421	+	581	28.0	[10.370103]	[110]	[]	[]	[50279175]	[]
39_24908	chr20	50521701	50522101	+	918	28.0	[]	[]	[8.909202]	[114]	[]	[50521896]
39_2491	chr17	43367932	43368332	+	1000	58.0	[]	[]	[8.892592]	[99]	[]	[43368103]
39_24917	chr20	62791294	62791694	+	783	28.0	[]	[]	[10.370103]	[79]	[]	[62791458]
39_24920	chr20	64120340	64120740	+	925	28.0	[10.370103]	[207]	[12.064187]	[151]	[64120561]	[64120505]
39_24922	chr21	14492949	14493349	+	955	28.0	[]	[]	[10.586677]	[166]	[]	[14493176]
39_24926	chr21	32770844	32771244	+	948	28.0	[]	[]	[9.738007]	[83]	[]	[32770999]
39_24928	chr21	33510791	33511191	+	890	28.0	[10.370103]	[143]	[]	[]	[33511034]	[]
39_24930	chr21	36141497	36141897	+	949	28.0	[9.738007]	[162]	[]	[]	[36141722]	[]
39_24933	chr21	37712089	37712489	+	995	28.0	[8.892592]	[191]	[]	[]	[37712335]	[]
39_24934	chr21	38113504	38113904	+	1000	28.0	[8.892592]	[168]	[]	[]	[38113709]	[]
39_24944	chr21	43916129	43916529	+	1000	28.0	[7.151105]	[72]	[]	[]	[43916290]	[]
39_24945	chr21	44017124	44017524	+	1000	28.0	[]	[]	[7.7944894]	[142]	[]	[44017352]
39_24951	chr21	46147392	46147792	+	803	28.0	[]	[]	[8.329008]	[82]	[]	[46147566]
39_24971	chr22	19226448	19226848	+	1000	28.0	[10.586677]	[89]	[]	[]	[19226628]	[]
39_24973	chr22	19343564	19343964	+	963	28.0	[8.329008]	[181]	[7.7944894]	[144]	[19343787]	[19343750]
39_24983	chr22	19840892	19841292	+	940	28.0	[7.7944894]	[75]	[]	[]	[19841056]	[]
39_24989	chr22	19949507	19949907	+	1000	28.0	[]	[]	[8.044104]	[103]	[]	[19949709]
39_24991	chr22	20174120	20174520	+	771	28.0	[8.329008]	[145]	[]	[]	[20174279]	[]
39_24997	chr22	20250281	20250681	+	749	28.0	[9.738007]	[135]	[]	[]	[20250452]	[]
39_25004	chr22	20559830	20560230	+	959	28.0	[]	[]	[8.329008]	[54]	[]	[20559984]
39_25006	chr22	20687315	20687715	+	697	28.0	[]	[]	[10.370103]	[146]	[]	[20687558]
39_25008	chr22	20743963	20744363	+	951	28.0	[8.329008, 8.329008, 12.064187]	[109, 114, 151]	[8.260495]	[70]	[20744170, 20744175, 20744212]	[20744131]
39_25016	chr22	21099854	21100254	+	955	28.0	[8.260495]	[163]	[]	[]	[21100088]	[]
39_25018	chr22	21885126	21885526	+	998	28.0	[]	[]	[12.064187]	[192]	[]	[21885351]
39_25021	chr22	22131075	22131475	+	813	28.0	[8.044104]	[161]	[]	[]	[22131315]	[]
39_2503	chr19	4153289	4153689	+	1000	58.0	[]	[]	[12.064187]	[115]	[]	[4153474]
39_25030	chr22	23031359	23031759	+	991	28.0	[]	[]	[10.370103]	[162]	[]	[23031581]
39_25031	chr22	23032255	23032655	+	987	28.0	[7.3683157]	[189]	[]	[]	[23032468]	[]
39_25036	chr22	30609097	30609497	+	978	28.0	[7.151105]	[114]	[]	[]	[30609305]	[]
39_25041	chr22	40036620	40037020	+	643	28.0	[10.370103]	[117]	[]	[]	[40036824]	[]
39_25042	chr22	40951564	40951964	+	980	28.0	[7.397283]	[191]	[]	[]	[40951772]	[]
39_25055	chr3	9590451	9590851	+	742	28.0	[7.7944894, 7.397283]	[103, 171]	[8.892592]	[179]	[9590622, 9590690]	[9590698]
39_25061	chr3	10758495	10758895	+	991	28.0	[]	[]	[8.892592]	[200]	[]	[10758742]
39_25062	chr3	11803961	11804361	+	967	28.0	[9.738007]	[106]	[8.892592]	[86]	[11804161]	[11804141]
39_25063	chr3	13016811	13017211	+	943	28.0	[10.586677]	[151]	[]	[]	[13016980]	[]
39_25066	chr3	13547914	13548314	+	972	28.0	[7.7944894]	[138]	[]	[]	[13548096]	[]
39_25076	chr3	32074216	32074616	+	754	28.0	[]	[]	[10.370103]	[187]	[]	[32074441]
39_25079	chr3	33903509	33903909	+	1000	28.0	[]	[]	[7.2151175]	[123]	[]	[33903706]
39_25082	chr3	38627886	38628286	+	1000	28.0	[]	[]	[8.329008, 7.7944894]	[123, 173]	[]	[38628052, 38628102]
39_25085	chr3	39447842	39448242	+	822	28.0	[]	[]	[8.892592]	[121]	[]	[39448048]
39_25109	chr3	52238345	52238745	+	983	28.0	[]	[]	[9.738007]	[104]	[]	[52238508]
39_2511	chr19	54209898	54210298	+	1000	58.0	[7.397283]	[105]	[8.909202]	[111]	[54210091]	[54210097]
39_25114	chr3	123080831	123081231	+	855	28.0	[]	[]	[7.2151175]	[143]	[]	[123081043]
39_25120	chr3	141454113	141454513	+	1000	28.0	[]	[]	[10.370103]	[169]	[]	[141454356]
39_25121	chr3	143563765	143564165	+	687	28.0	[]	[]	[9.738007]	[146]	[]	[143563994]
39_25126	chr3	151885486	151885886	+	976	28.0	[8.260495]	[141]	[]	[]	[151885703]	[]
39_25127	chr3	155270668	155271068	+	949	28.0	[10.370103]	[184]	[]	[]	[155270913]	[]
39_25128	chr3	155889256	155889656	+	998	28.0	[8.260495, 8.502309]	[69, 95]	[]	[]	[155889415, 155889441]	[]
39_25130	chr3	170703206	170703606	+	957	28.0	[10.586677]	[178]	[]	[]	[170703452]	[]
39_25131	chr3	171328666	171329066	+	1000	28.0	[7.2151175]	[136]	[]	[]	[171328862]	[]
39_25132	chr3	171333707	171334107	+	1000	28.0	[]	[]	[12.064187]	[207]	[]	[171333927]
39_25156	chr3	196711584	196711984	+	730	28.0	[]	[]	[8.260495]	[193]	[]	[196711817]
39_25158	chr3	197958699	197959099	+	996	28.0	[12.064187]	[70]	[]	[]	[197958854]	[]
39_25160	chr4	1179076	1179476	+	956	28.0	[]	[]	[8.017088, 10.370103]	[83, 164]	[]	[1179239, 1179320]
39_25169	chr4	6753285	6753685	+	965	28.0	[]	[]	[12.064187]	[67]	[]	[6753448]
39_25176	chr4	38177670	38178070	+	976	28.0	[10.370103]	[113]	[8.044104]	[163]	[38177844]	[38177894]
39_2518	chr20	31836163	31836563	+	1000	58.0	[]	[]	[8.892592]	[93]	[]	[31836355]
39_25181	chr4	48653694	48654094	+	681	28.0	[]	[]	[8.260495]	[169]	[]	[48653919]
39_2519	chr20	32109240	32109640	+	1000	58.0	[]	[]	[9.738007]	[140]	[]	[32109475]
39_25193	chr4	98861123	98861523	+	893	28.0	[]	[]	[10.370103]	[83]	[]	[98861290]
39_252	chr22	20117065	20117465	+	1000	124.0	[]	[]	[7.397283]	[139]	[]	[20117275]
39_25209	chr4	173289348	173289748	+	817	28.0	[9.738007]	[165]	[]	[]	[173289581]	[]
39_25210	chr4	173461253	173461653	+	834	28.0	[]	[]	[12.064187]	[146]	[]	[173461489]
39_25211	chr4	182969271	182969671	+	917	28.0	[]	[]	[8.329008]	[158]	[]	[182969517]
39_25212	chr4	182969972	182970372	+	965	28.0	[7.397283, 8.329008]	[80, 90]	[]	[]	[182970138, 182970148]	[]
39_25214	chr4	184413126	184413526	+	835	28.0	[]	[]	[8.909202]	[122]	[]	[184413341]
39_25217	chr5	613010	613410	+	952	28.0	[10.586677]	[125]	[8.892592]	[175]	[613206]	[613256]
39_25221	chr5	10704742	10705142	+	1000	28.0	[8.892592]	[218]	[8.044104]	[207]	[10704981]	[10704970]
39_25228	chr5	36820900	36821300	+	714	28.0	[]	[]	[7.397283]	[123]	[]	[36821113]
39_25237	chr5	68422135	68422535	+	892	28.0	[8.892592]	[158]	[]	[]	[68422318]	[]
39_2524	chr22	19172079	19172479	+	1000	58.0	[10.370103]	[208]	[]	[]	[19172327]	[]
39_25241	chr5	87268001	87268401	+	590	28.0	[8.017088, 9.738007, 8.044104]	[73, 91, 106]	[]	[]	[87268166, 87268184, 87268199]	[]
39_25246	chr5	131373310	131373710	+	1000	28.0	[12.064187]	[135]	[]	[]	[131373525]	[]
39_2525	chr22	20028141	20028541	+	1000	58.0	[8.017088]	[128]	[]	[]	[20028314]	[]
39_25259	chr5	141682949	141683349	+	850	28.0	[8.017088]	[223]	[]	[]	[141683191]	[]
39_25261	chr5	142397199	142397599	+	706	28.0	[]	[]	[8.909202]	[112]	[]	[142397398]
39_25262	chr5	143403948	143404348	+	1000	28.0	[]	[]	[8.892592]	[121]	[]	[143404153]
39_25277	chr5	170434947	170435347	+	966	28.0	[]	[]	[8.892592]	[151]	[]	[170435191]
39_25279	chr5	173693759	173694159	+	958	28.0	[8.909202]	[132]	[10.370103]	[151]	[173693950]	[173693969]
39_25294	chr6	3203241	3203641	+	868	28.0	[]	[]	[12.064187]	[123]	[]	[3203457]
39_25297	chr6	3293266	3293666	+	918	28.0	[7.151105]	[131]	[]	[]	[3293459]	[]
39_25302	chr6	6696883	6697283	+	929	28.0	[8.892592]	[112]	[]	[]	[6697057]	[]
39_25304	chr6	7561229	7561629	+	656	28.0	[10.370103]	[56]	[]	[]	[7561381]	[]
39_25311	chr6	12014021	12014421	+	944	28.0	[]	[]	[8.892592]	[69]	[]	[12014176]
39_25315	chr6	13982443	13982843	+	921	28.0	[]	[]	[7.748347]	[128]	[]	[13982646]
39_25319	chr6	14932380	14932780	+	967	28.0	[]	[]	[10.370103]	[146]	[]	[14932541]
39_25320	chr6	14996022	14996422	+	878	28.0	[]	[]	[8.044104, 8.892592]	[114, 166]	[]	[14996214, 14996266]
39_25324	chr6	15303220	15303620	+	650	28.0	[10.370103]	[106]	[]	[]	[15303426]	[]
39_25326	chr6	15662811	15663211	+	891	28.0	[]	[]	[7.7944894]	[204]	[]	[15663023]
39_25331	chr6	17804219	17804619	+	879	28.0	[8.044104]	[148]	[]	[]	[17804447]	[]
39_25338	chr6	24776335	24776735	+	1000	28.0	[]	[]	[8.892592]	[129]	[]	[24776539]
39_25339	chr6	26033935	26034335	+	737	28.0	[]	[]	[7.3683157]	[150]	[]	[26034106]
39_25340	chr6	26071173	26071573	+	887	28.0	[]	[]	[7.2151175]	[163]	[]	[26071391]
39_25342	chr6	27119719	27120119	+	918	28.0	[]	[]	[8.017088]	[209]	[]	[27119966]
39_25344	chr6	27541642	27542042	+	934	28.0	[]	[]	[7.7944894, 7.397283]	[89, 119]	[]	[27541807, 27541837]
39_25346	chr6	27776569	27776969	+	1000	28.0	[10.586677]	[86]	[]	[]	[27776741]	[]
39_25347	chr6	27898290	27898690	+	1000	28.0	[7.151105]	[125]	[10.586677]	[89]	[27898490]	[27898454]
39_25360	chr6	31712554	31712954	+	970	28.0	[]	[]	[10.370103]	[98]	[]	[31712739]
39_25367	chr6	32953128	32953528	+	995	28.0	[7.3683157]	[141]	[]	[]	[32953332]	[]
39_25368	chr6	34228993	34229393	+	1000	28.0	[8.892592]	[129]	[]	[]	[34229210]	[]
39_25369	chr6	34460193	34460593	+	1000	28.0	[8.260495]	[149]	[]	[]	[34460409]	[]
39_25378	chr6	36788153	36788553	+	851	28.0	[]	[]	[7.7944894]	[111]	[]	[36788330]
39_25384	chr6	37062591	37062991	+	963	28.0	[]	[]	[7.748347]	[147]	[]	[37062757]
39_25392	chr6	42101295	42101695	+	986	28.0	[9.738007]	[121]	[7.151105, 8.017088]	[153, 199]	[42101447]	[42101479, 42101525]
39_25395	chr6	42563046	42563446	+	951	28.0	[]	[]	[8.329008]	[147]	[]	[42563209]
39_25396	chr6	42565417	42565817	+	927	28.0	[]	[]	[8.044104]	[140]	[]	[42565640]
39_25397	chr6	42569116	42569516	+	1000	28.0	[8.017088]	[150]	[]	[]	[42569332]	[]
39_254	chr6	42017143	42017543	+	1000	124.0	[]	[]	[12.064187]	[200]	[]	[42017362]
39_2540	chr22	23165602	23166002	+	1000	58.0	[10.370103, 8.329008]	[104, 165]	[7.2151175]	[135]	[23165770, 23165831]	[23165801]
39_25405	chr6	44076052	44076452	+	963	28.0	[8.044104]	[128]	[]	[]	[44076278]	[]
39_25410	chr6	44456226	44456626	+	855	28.0	[10.586677]	[87]	[]	[]	[44456393]	[]
39_25413	chr6	52352231	52352631	+	821	28.0	[]	[]	[10.586677]	[118]	[]	[52352443]
39_25424	chr6	96924716	96925116	+	1000	28.0	[]	[]	[8.044104]	[120]	[]	[96924921]
39_25434	chr6	119482832	119483232	+	1000	28.0	[8.017088]	[180]	[]	[]	[119483066]	[]
39_25440	chr6	133992764	133993164	+	990	28.0	[7.151105]	[229]	[12.064187]	[188]	[133993007]	[133992966]
39_25441	chr6	135235878	135236278	+	952	28.0	[]	[]	[10.370103]	[142]	[]	[135236057]
39_25443	chr6	136823034	136823434	+	907	28.0	[]	[]	[8.260495]	[145]	[]	[136823211]
39_25447	chr6	139448972	139449372	+	940	28.0	[8.909202]	[135]	[8.329008, 8.329008]	[164, 169]	[139449185]	[139449214, 139449219]
39_25448	chr6	139516424	139516824	+	922	28.0	[7.151105]	[161]	[]	[]	[139516669]	[]
39_25450	chr6	139823574	139823974	+	759	28.0	[]	[]	[7.748347]	[152]	[]	[139823748]
39_25458	chr6	149711653	149712053	+	690	28.0	[8.892592]	[222]	[]	[]	[149711894]	[]
39_25459	chr6	149723837	149724237	+	849	28.0	[8.892592]	[94]	[]	[]	[149724012]	[]
39_25464	chr6	156864519	156864919	+	895	28.0	[]	[]	[8.329008]	[143]	[]	[156864758]
39_25466	chr6	157428828	157429228	+	896	28.0	[8.017088]	[100]	[]	[]	[157428998]	[]
39_25471	chr6	158720731	158721131	+	1000	28.0	[8.329008]	[79]	[8.329008]	[98]	[158720893]	[158720912]
39_25473	chr6	159941733	159942133	+	975	28.0	[7.2151175, 8.329008, 10.586677, 10.370103]	[76, 101, 110, 117]	[]	[]	[159941907, 159941932, 159941941, 159941948]	[]
39_25475	chr6	160955536	160955936	+	1000	28.0	[9.738007]	[146]	[]	[]	[160955737]	[]
39_25483	chr7	2558393	2558793	+	914	28.0	[8.017088]	[173]	[]	[]	[2558591]	[]
39_25487	chr7	6130072	6130472	+	954	28.0	[]	[]	[8.260495]	[181]	[]	[6130262]
39_25493	chr7	24763272	24763672	+	942	28.0	[]	[]	[8.892592]	[94]	[]	[24763460]
39_25498	chr7	29839338	29839738	+	708	28.0	[8.909202]	[109]	[]	[]	[29839536]	[]
39_25499	chr7	30348057	30348457	+	576	28.0	[]	[]	[12.064187]	[70]	[]	[30348220]
39_25507	chr7	42945945	42946345	+	955	28.0	[8.329008]	[151]	[]	[]	[42946186]	[]
39_25512	chr7	44856866	44857266	+	1000	28.0	[]	[]	[8.017088]	[167]	[]	[44857067]
39_25514	chr7	47991801	47992201	+	604	28.0	[8.329008]	[187]	[8.260495]	[119]	[47992031]	[47991963]
39_25519	chr7	66374141	66374541	+	971	28.0	[]	[]	[7.7944894, 8.017088]	[65, 127]	[]	[66374298, 66374360]
39_2552	chr3	171428254	171428654	+	1000	58.0	[10.586677]	[115]	[]	[]	[171428465]	[]
39_25527	chr7	75014041	75014441	+	997	28.0	[10.586677]	[137]	[]	[]	[75014226]	[]
39_2553	chr3	194255360	194255760	+	1000	58.0	[8.329008]	[84]	[]	[]	[194255517]	[]
39_2554	chr4	8336479	8336879	+	1000	58.0	[]	[]	[7.2151175]	[129]	[]	[8336681]
39_25543	chr7	100111174	100111574	+	836	28.0	[7.748347]	[165]	[]	[]	[100111350]	[]
39_25544	chr7	100516153	100516553	+	799	28.0	[8.892592, 8.909202, 8.044104]	[87, 118, 159]	[8.892592]	[90]	[100516332, 100516363, 100516404]	[100516335]
39_25546	chr7	100825748	100826148	+	889	28.0	[]	[]	[7.7944894]	[106]	[]	[100825950]
39_25551	chr7	103406766	103407166	+	951	28.0	[]	[]	[8.329008]	[81]	[]	[103406940]
39_25555	chr7	105232768	105233168	+	568	28.0	[8.329008]	[112]	[]	[]	[105232958]	[]
39_25556	chr7	106042072	106042472	+	571	28.0	[]	[]	[7.7944894]	[78]	[]	[106042249]
39_25561	chr7	106575434	106575834	+	1000	28.0	[8.909202]	[114]	[]	[]	[106575618]	[]
39_25563	chr7	106779376	106779776	+	995	28.0	[]	[]	[7.2151175]	[136]	[]	[106779597]
39_25565	chr7	107003280	107003680	+	990	28.0	[8.329008]	[189]	[]	[]	[107003493]	[]
39_25567	chr7	107086431	107086831	+	923	28.0	[]	[]	[7.2151175]	[173]	[]	[107086658]
39_25568	chr7	107101311	107101711	+	1000	28.0	[]	[]	[9.738007]	[109]	[]	[107101491]
39_25572	chr7	108078074	108078474	+	923	28.0	[]	[]	[8.329008]	[189]	[]	[108078284]
39_25573	chr7	111510319	111510719	+	963	28.0	[]	[]	[7.748347]	[141]	[]	[111510539]
39_25577	chr7	117941361	117941761	+	776	28.0	[10.586677]	[192]	[]	[]	[117941610]	[]
39_2558	chr5	119321649	119322049	+	1000	58.0	[8.892592]	[159]	[]	[]	[119321892]	[]
39_25588	chr7	128823818	128824218	+	1000	28.0	[8.892592]	[198]	[]	[]	[128824063]	[]
39_25590	chr7	129072800	129073200	+	1000	28.0	[]	[]	[7.7944894]	[133]	[]	[129073025]
39_25593	chr7	130216789	130217189	+	1000	28.0	[]	[]	[7.2151175]	[78]	[]	[130216956]
39_25594	chr7	130272476	130272876	+	940	28.0	[]	[]	[7.7944894]	[99]	[]	[130272674]
39_25595	chr7	130935533	130935933	+	924	28.0	[]	[]	[12.064187]	[183]	[]	[130935755]
39_25597	chr7	130959677	130960077	+	1000	28.0	[8.329008]	[79]	[]	[]	[130959834]	[]
39_25611	chr7	139620903	139621303	+	936	28.0	[7.397283]	[234]	[7.2151175]	[163]	[139621149]	[139621078]
39_25612	chr7	139691340	139691740	+	926	28.0	[10.370103]	[107]	[]	[]	[139691496]	[]
39_25613	chr7	139703724	139704124	+	982	28.0	[]	[]	[8.329008, 9.738007, 8.329008]	[73, 129, 165]	[]	[139703875, 139703931, 139703967]
39_25619	chr7	140889639	140890039	+	926	28.0	[12.064187]	[86]	[]	[]	[140889803]	[]
39_25624	chr7	149127676	149128076	+	1000	28.0	[7.151105]	[101]	[]	[]	[149127875]	[]
39_25628	chr7	150942248	150942648	+	565	28.0	[10.370103]	[154]	[]	[]	[150942446]	[]
39_25636	chr7	155293747	155294147	+	721	28.0	[7.151105]	[154]	[]	[]	[155293996]	[]
39_2564	chr6	16277271	16277671	+	1000	58.0	[]	[]	[8.329008]	[125]	[]	[16277485]
39_25650	chr8	10676788	10677188	+	990	28.0	[7.748347]	[143]	[]	[]	[10677013]	[]
39_25651	chr8	11820125	11820525	+	1000	28.0	[]	[]	[7.397283]	[167]	[]	[11820363]
39_25653	chr8	21961651	21962051	+	730	28.0	[]	[]	[8.329008]	[89]	[]	[21961814]
39_25657	chr8	23474940	23475340	+	958	28.0	[8.892592]	[142]	[]	[]	[23475182]	[]
39_25668	chr8	38278083	38278483	+	908	28.0	[]	[]	[7.397283]	[162]	[]	[38278326]
39_25669	chr8	38286545	38286945	+	953	28.0	[10.370103]	[117]	[]	[]	[38286741]	[]
39_25675	chr8	52008444	52008844	+	997	28.0	[]	[]	[10.370103]	[77]	[]	[52008598]
39_25676	chr8	52695257	52695657	+	775	28.0	[8.017088]	[126]	[]	[]	[52695442]	[]
39_2569	chr6	31196934	31197334	+	1000	58.0	[]	[]	[8.502309]	[153]	[]	[31197167]
39_25691	chr8	95199604	95200004	+	1000	28.0	[10.370103, 12.064187]	[145, 191]	[]	[]	[95199768, 95199814]	[]
39_25692	chr8	95268359	95268759	+	981	28.0	[]	[]	[8.892592]	[146]	[]	[95268597]
39_25713	chr8	140437640	140438040	+	1000	28.0	[]	[]	[10.586677]	[124]	[]	[140437860]
39_25715	chr8	142943525	142943925	+	970	28.0	[8.892592]	[79]	[]	[]	[142943699]	[]
39_25732	chr9	37747150	37747550	+	966	28.0	[7.151105]	[136]	[8.892592]	[127]	[37747385]	[37747376]
39_25741	chr9	87479685	87480085	+	1000	28.0	[12.064187, 8.329008]	[114, 123]	[]	[]	[87479898, 87479907]	[]
39_25742	chr9	88820033	88820433	+	1000	28.0	[10.370103, 10.370103]	[103, 110]	[9.738007]	[157]	[88820207, 88820214]	[88820261]
39_25750	chr9	105881693	105882093	+	954	28.0	[12.064187]	[128]	[]	[]	[105881908]	[]
39_25754	chr9	113578854	113579254	+	996	28.0	[7.397283]	[172]	[7.7944894]	[142]	[113579094]	[113579064]
39_25755	chr9	113657927	113658327	+	796	28.0	[7.7944894, 8.892592]	[100, 144]	[8.892592]	[75]	[113658113, 113658157]	[113658088]
39_25756	chr9	120714887	120715287	+	1000	28.0	[8.260495]	[200]	[]	[]	[120715130]	[]
39_25758	chr9	120880687	120881087	+	994	28.0	[]	[]	[8.892592]	[136]	[]	[120880895]
39_25762	chr9	122158243	122158643	+	753	28.0	[]	[]	[8.017088]	[133]	[]	[122158466]
39_25773	chr9	127935977	127936377	+	1000	28.0	[]	[]	[7.2151175]	[199]	[]	[127936192]
39_25776	chr9	128189183	128189583	+	1000	28.0	[8.892592]	[105]	[10.586677]	[94]	[128189370]	[128189359]
39_25778	chr9	128216762	128217162	+	941	28.0	[7.151105]	[124]	[]	[]	[128216985]	[]
39_2578	chr6	106911552	106911952	+	1000	58.0	[]	[]	[12.064187]	[116]	[]	[106911768]
39_25783	chr9	129626764	129627164	+	919	28.0	[8.329008]	[132]	[7.2151175]	[76]	[129626982]	[129626926]
39_25796	chr9	136488573	136488973	+	958	28.0	[10.586677]	[121]	[]	[]	[136488763]	[]
39_258	chr1	146376773	146377173	+	1000	122.0	[8.909202]	[62]	[]	[]	[146376935]	[]
39_25800	chr9	137268019	137268419	+	965	28.0	[7.7944894]	[118]	[]	[]	[137268227]	[]
39_25802	chrUn_GL000219v1	50477	50877	+	735	28.0	[]	[]	[8.892592, 9.738007]	[97, 133]	[]	[50639, 50675]
39_25805	chrX	12956200	12956600	+	1000	28.0	[]	[]	[12.064187, 12.064187]	[132, 142]	[]	[12956414, 12956424]
39_2582	chr6	150559971	150560371	+	1000	58.0	[8.329008]	[101]	[]	[]	[150560169]	[]
39_25821	chrX	119236134	119236534	+	956	28.0	[8.329008]	[169]	[]	[]	[119236378]	[]
39_25822	chrX	119516259	119516659	+	925	28.0	[]	[]	[7.151105]	[70]	[]	[119516420]
39_25828	chrX	135707829	135708229	+	1000	28.0	[7.151105]	[156]	[]	[]	[135708073]	[]
39_2583	chr7	6451268	6451668	+	1000	58.0	[8.892592]	[73]	[]	[]	[6451440]	[]
39_25833	chr1	1230478	1230878	+	855	27.0	[7.7944894]	[161]	[]	[]	[1230647]	[]
39_25836	chr1	1559478	1559878	+	849	27.0	[]	[]	[8.329008]	[133]	[]	[1559711]
39_25840	chr1	1873249	1873649	+	774	27.0	[]	[]	[7.151105, 8.260495]	[80, 157]	[]	[1873414, 1873491]
39_25845	chr1	2801552	2801952	+	673	27.0	[9.738007, 8.502309, 8.892592]	[63, 86, 147]	[]	[]	[2801707, 2801730, 2801791]	[]
39_25846	chr1	3680093	3680493	+	910	27.0	[]	[]	[8.329008]	[84]	[]	[3680274]
39_25848	chr1	6148413	6148813	+	770	27.0	[]	[]	[8.329008]	[111]	[]	[6148599]
39_2585	chr7	73793617	73794017	+	1000	58.0	[9.738007]	[193]	[]	[]	[73793851]	[]
39_25852	chr1	6719971	6720371	+	889	27.0	[10.586677]	[120]	[]	[]	[6720185]	[]
39_25860	chr1	9753120	9753520	+	761	27.0	[8.892592]	[154]	[]	[]	[9753307]	[]
39_25871	chr1	14915446	14915846	+	899	27.0	[]	[]	[8.260495]	[117]	[]	[14915637]
39_25879	chr1	16164694	16165094	+	942	27.0	[8.892592]	[172]	[]	[]	[16164911]	[]
39_25880	chr1	16610486	16610886	+	947	27.0	[]	[]	[7.2151175]	[143]	[]	[16610660]
39_25884	chr1	19300153	19300553	+	960	27.0	[]	[]	[10.370103]	[92]	[]	[19300334]
39_25889	chr1	21534791	21535191	+	890	27.0	[]	[]	[7.2151175]	[148]	[]	[21535017]
39_25891	chr1	21915393	21915793	+	904	27.0	[]	[]	[10.586677]	[114]	[]	[21915607]
39_25903	chr1	25908610	25909010	+	883	27.0	[9.738007]	[226]	[8.329008]	[144]	[25908845]	[25908763]
39_25907	chr1	26283482	26283882	+	734	27.0	[9.738007]	[171]	[]	[]	[26283699]	[]
39_25909	chr1	26385923	26386323	+	741	27.0	[]	[]	[10.370103]	[203]	[]	[26386129]
39_25910	chr1	27403193	27403593	+	772	27.0	[]	[]	[8.017088]	[168]	[]	[27403377]
39_25911	chr1	27541627	27542027	+	859	27.0	[]	[]	[8.044104]	[188]	[]	[27541858]
39_25915	chr1	28056200	28056600	+	939	27.0	[8.892592, 7.2151175]	[71, 132]	[8.044104]	[57]	[28056369, 28056430]	[28056355]
39_25917	chr1	28577354	28577754	+	919	27.0	[]	[]	[7.2151175]	[58]	[]	[28577506]
39_25918	chr1	29313107	29313507	+	898	27.0	[10.370103, 8.502309]	[106, 137]	[]	[]	[29313287, 29313318]	[]
39_25920	chr1	29379463	29379863	+	935	27.0	[]	[]	[7.151105]	[131]	[]	[29379679]
39_25921	chr1	29513279	29513679	+	968	27.0	[10.586677]	[121]	[]	[]	[29513496]	[]
39_25950	chr1	39830083	39830483	+	941	27.0	[]	[]	[8.044104]	[142]	[]	[39830314]
39_25953	chr1	40056417	40056817	+	900	27.0	[]	[]	[10.370103]	[120]	[]	[40056580]
39_25962	chr1	43765218	43765618	+	896	27.0	[10.586677]	[97]	[]	[]	[43765409]	[]
39_25965	chr1	44633267	44633667	+	905	27.0	[]	[]	[8.909202]	[181]	[]	[44633465]
39_25972	chr1	45586804	45587204	+	918	27.0	[]	[]	[10.586677]	[174]	[]	[45587044]
39_25979	chr1	46467733	46468133	+	823	27.0	[]	[]	[10.586677]	[130]	[]	[46467954]
39_2598	chr8	93501994	93502394	+	1000	58.0	[]	[]	[9.738007]	[149]	[]	[93502224]
39_25983	chr1	47246400	47246800	+	749	27.0	[8.044104]	[138]	[]	[]	[47246557]	[]
39_25986	chr1	51280503	51280903	+	909	27.0	[]	[]	[10.586677]	[157]	[]	[51280736]
