#PeakID(python identify_motif.py ./ENCODE_processed_files/STAT2_idr.fa STAT2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
877_3126	chr10	23047617	23048017	+	1000	30.0	[7.9749885]	[93]	[]	[]	[23047797]	[]
877_3129	chr10	71893858	71894258	+	1000	30.0	[8.405317]	[66]	[]	[]	[71894018]	[]
877_313	chr21	37419496	37419896	+	1000	72.0	[]	[]	[8.067295]	[88]	[]	[37419667]
877_3130	chr10	72048529	72048929	+	1000	30.0	[]	[]	[7.9749885]	[124]	[]	[72048732]
877_3133	chr10	73495857	73496257	+	1000	30.0	[8.313011]	[162]	[]	[]	[73496095]	[]
877_3135	chr11	350706	351106	+	1000	30.0	[]	[]	[8.405317]	[98]	[]	[350896]
877_3143	chr11	57395826	57396226	+	1000	30.0	[7.9749885]	[143]	[]	[]	[57396062]	[]
877_3144	chr11	62678995	62679395	+	1000	30.0	[]	[]	[8.067295]	[147]	[]	[62679177]
877_315	chr4	24584527	24584927	+	1000	72.0	[]	[]	[8.067295]	[149]	[]	[24584758]
877_3150	chr11	108551942	108552342	+	1000	30.0	[7.9749885]	[129]	[]	[]	[108552143]	[]
877_3152	chr11	112097714	112098114	+	750	30.0	[7.9749885]	[175]	[8.405317]	[139]	[112097959]	[112097923]
877_3154	chr12	6753471	6753871	+	1000	30.0	[8.405317]	[162]	[]	[]	[6753695]	[]
877_3165	chr12	116561333	116561733	+	1000	30.0	[]	[]	[8.405317]	[119]	[]	[116561516]
877_317	chr8	98306128	98306528	+	1000	72.0	[]	[]	[8.313011]	[112]	[]	[98306316]
877_3170	chr14	36264617	36265017	+	1000	30.0	[]	[]	[7.9749885, 8.313011]	[106, 144]	[]	[36264798, 36264836]
877_3176	chr15	50247752	50248152	+	1000	30.0	[]	[]	[8.067295, 7.9749885, 7.9749885]	[96, 102, 108]	[]	[50247939, 50247945, 50247951]
877_318	chr1	1778778	1779178	+	1000	71.0	[8.405317]	[109]	[]	[]	[1778986]	[]
877_3186	chr16	10357138	10357538	+	1000	30.0	[]	[]	[8.313011]	[103]	[]	[10357310]
877_319	chr1	27542596	27542996	+	1000	71.0	[7.9749885]	[89]	[]	[]	[27542773]	[]
877_3193	chr16	57976385	57976785	+	1000	30.0	[8.067295]	[117]	[]	[]	[57976574]	[]
877_3198	chr17	44393243	44393643	+	1000	30.0	[]	[]	[8.067295, 8.313011]	[205, 212]	[]	[44393477, 44393484]
877_32	chr1	154608019	154608419	+	1000	288.0	[8.067295]	[110]	[]	[]	[154608225]	[]
877_320	chr1	169368304	169368704	+	1000	71.0	[8.405317]	[76]	[]	[]	[169368471]	[]
877_3203	chr17	73308168	73308568	+	1000	30.0	[]	[]	[8.313011]	[67]	[]	[73308331]
877_3205	chr17_KI270729v1_random	2177	2577	+	907	30.0	[]	[]	[8.313011]	[99]	[]	[2374]
877_3214	chr19	7903449	7903849	+	1000	30.0	[]	[]	[8.313011]	[96]	[]	[7903633]
877_3215	chr19	8688922	8689322	+	738	30.0	[]	[]	[8.313011]	[65]	[]	[8689075]
877_3218	chr19	18919223	18919623	+	1000	30.0	[7.9749885]	[61]	[]	[]	[18919379]	[]
877_323	chr18	2641637	2642037	+	1000	71.0	[]	[]	[8.405317, 8.405317]	[73, 98]	[]	[2641804, 2641829]
877_3231	chr19	52936306	52936706	+	1000	30.0	[7.9749885]	[132]	[]	[]	[52936509]	[]
877_3238	chr2	45650853	45651253	+	1000	30.0	[]	[]	[8.067295]	[65]	[]	[45651018]
877_3239	chr2	46259201	46259601	+	1000	30.0	[8.405317]	[112]	[]	[]	[46259403]	[]
877_324	chr8	143986227	143986627	+	1000	71.0	[8.405317, 7.9749885]	[144, 150]	[]	[]	[143986461, 143986467]	[]
877_3245	chr2	96918578	96918978	+	1000	30.0	[7.9749885]	[122]	[]	[]	[96918754]	[]
877_3247	chr2	131156490	131156890	+	1000	30.0	[]	[]	[8.067295, 8.405317, 8.313011]	[81, 87, 93]	[]	[131156671, 131156677, 131156683]
877_3249	chr2	166357454	166357854	+	1000	30.0	[]	[]	[8.067295]	[171]	[]	[166357699]
877_3257	chr21	46320406	46320806	+	1000	30.0	[]	[]	[8.313011]	[95]	[]	[46320563]
877_3265	chr22	30421576	30421976	+	1000	30.0	[8.405317]	[66]	[]	[]	[30421740]	[]
877_3268	chr3	8857883	8858283	+	1000	30.0	[8.313011]	[138]	[]	[]	[8858064]	[]
877_3275	chr3	43686840	43687240	+	1000	30.0	[]	[]	[8.067295]	[204]	[]	[43687073]
877_3276	chr3	47282521	47282921	+	1000	30.0	[7.9749885]	[142]	[]	[]	[47282722]	[]
877_3278	chr3	50590744	50591144	+	1000	30.0	[7.9749885]	[133]	[8.405317, 8.313011]	[83, 91]	[50590945]	[50590895, 50590903]
877_328	chr18	25990506	25990906	+	1000	70.0	[]	[]	[8.313011]	[132]	[]	[25990725]
877_3282	chr3	142578765	142579165	+	826	30.0	[]	[]	[8.405317, 7.9749885]	[160, 183]	[]	[142578935, 142578958]
877_3288	chr4	78622601	78623001	+	1000	30.0	[7.9749885]	[130]	[]	[]	[78622815]	[]
877_3289	chr4	184843916	184844316	+	1000	30.0	[]	[]	[7.9749885]	[158]	[]	[184844142]
877_329	chr2	215831354	215831754	+	1000	70.0	[8.067295]	[159]	[8.067295]	[144]	[215831593]	[215831578]
877_3290	chr5	34791906	34792306	+	1000	30.0	[]	[]	[8.313011]	[97]	[]	[34792076]
877_3291	chr5	34914605	34915005	+	873	30.0	[8.313011]	[91]	[]	[]	[34914764]	[]
877_3292	chr5	41903960	41904360	+	1000	30.0	[7.9749885]	[171]	[]	[]	[41904211]	[]
877_3293	chr5	89133121	89133521	+	1000	30.0	[8.405317]	[148]	[]	[]	[89133295]	[]
877_3295	chr5	131996714	131997114	+	1000	30.0	[7.9749885]	[125]	[]	[]	[131996935]	[]
877_3296	chr5	134187566	134187966	+	1000	30.0	[]	[]	[7.9749885]	[143]	[]	[134187796]
877_3299	chr5	172765259	172765659	+	1000	30.0	[8.405317]	[165]	[]	[]	[172765505]	[]
877_33	chr20	38122877	38123277	+	1000	286.0	[]	[]	[8.405317, 8.313011, 8.313011]	[55, 78, 100]	[]	[38123029, 38123052, 38123074]
877_330	chr3	45092131	45092531	+	1000	70.0	[]	[]	[8.313011]	[138]	[]	[45092341]
877_3300	chr5	173324020	173324420	+	933	30.0	[]	[]	[7.9749885]	[142]	[]	[173324199]
877_3304	chr6	27505556	27505956	+	1000	30.0	[8.405317]	[220]	[]	[]	[27505793]	[]
877_3307	chr6	29967468	29967868	+	1000	30.0	[7.9749885]	[90]	[]	[]	[29967656]	[]
877_331	chr6	16215523	16215923	+	1000	70.0	[]	[]	[8.313011]	[92]	[]	[16215712]
877_3314	chr6	37172168	37172568	+	1000	30.0	[]	[]	[7.9749885]	[86]	[]	[37172331]
877_3319	chr6	75284625	75285025	+	1000	30.0	[8.067295]	[129]	[]	[]	[75284831]	[]
877_3322	chr6	143806295	143806695	+	1000	30.0	[]	[]	[8.067295]	[99]	[]	[143806489]
877_3324	chr6	150267706	150268106	+	1000	30.0	[8.313011]	[98]	[]	[]	[150267896]	[]
877_3326	chr7	2304559	2304959	+	1000	30.0	[8.405317]	[111]	[]	[]	[2304750]	[]
877_3336	chr7	101138451	101138851	+	1000	30.0	[]	[]	[8.067295]	[86]	[]	[101138614]
877_3340	chr7	134083917	134084317	+	1000	30.0	[7.9749885, 8.313011]	[119, 140]	[8.405317]	[166]	[134084115, 134084136]	[134084162]
877_3343	chr7	150992742	150993142	+	1000	30.0	[]	[]	[8.405317]	[165]	[]	[150992940]
877_3345	chr8	6428709	6429109	+	1000	30.0	[]	[]	[8.313011, 8.405317]	[169, 183]	[]	[6428938, 6428952]
877_3346	chr8	11284221	11284621	+	1000	30.0	[]	[]	[8.405317]	[123]	[]	[11284424]
877_3347	chr8	58643312	58643712	+	1000	30.0	[]	[]	[8.405317]	[151]	[]	[58643557]
877_3349	chr9	37784884	37785284	+	1000	30.0	[]	[]	[8.067295]	[141]	[]	[37785119]
877_3353	chr9	112422753	112423153	+	1000	30.0	[8.405317]	[83]	[]	[]	[112422909]	[]
877_3356	chr9	131098961	131099361	+	1000	30.0	[]	[]	[8.405317]	[164]	[]	[131099176]
877_3360	chrX	40644745	40645145	+	1000	30.0	[8.067295]	[59]	[7.9749885]	[91]	[40644902]	[40644934]
877_3362	chr1	1109748	1110148	+	1000	29.0	[8.067295]	[83]	[8.313011]	[149]	[1109925]	[1109991]
877_3369	chr1	18534362	18534762	+	1000	29.0	[]	[]	[8.313011]	[59]	[]	[18534520]
877_3373	chr1	34852629	34853029	+	1000	29.0	[]	[]	[8.067295]	[66]	[]	[34852794]
877_3375	chr1	40862493	40862893	+	1000	29.0	[]	[]	[8.067295]	[125]	[]	[40862718]
877_3378	chr1	46348087	46348487	+	1000	29.0	[]	[]	[8.067295]	[61]	[]	[46348246]
877_3380	chr1	66758181	66758581	+	1000	29.0	[8.313011]	[73]	[8.067295]	[98]	[66758344]	[66758369]
877_3392	chr1	161399521	161399921	+	1000	29.0	[]	[]	[8.313011]	[116]	[]	[161399700]
877_3393	chr1	161540126	161540526	+	1000	29.0	[8.405317]	[119]	[]	[]	[161540345]	[]
877_3397	chr1	181129773	181130173	+	1000	29.0	[8.067295]	[151]	[]	[]	[181130022]	[]
877_3398	chr1	184051454	184051854	+	1000	29.0	[]	[]	[8.067295, 8.405317]	[107, 118]	[]	[184051621, 184051632]
877_340	chr10	86775157	86775557	+	1000	69.0	[]	[]	[8.405317, 8.405317]	[120, 181]	[]	[86775336, 86775397]
877_341	chr14	96830885	96831285	+	1000	69.0	[]	[]	[7.9749885]	[108]	[]	[96831068]
877_3411	chr10	5479557	5479957	+	1000	29.0	[]	[]	[8.313011]	[78]	[]	[5479732]
877_3415	chr10	50565215	50565615	+	851	29.0	[8.067295]	[175]	[]	[]	[50565424]	[]
877_3416	chr10	61782061	61782461	+	1000	29.0	[]	[]	[8.405317]	[164]	[]	[61782280]
877_3421	chr10	79047004	79047404	+	1000	29.0	[8.313011, 8.405317]	[75, 122]	[]	[]	[79047171, 79047218]	[]
877_3428	chr11	6683160	6683560	+	1000	29.0	[8.405317]	[101]	[]	[]	[6683335]	[]
877_3429	chr11	36104888	36105288	+	1000	29.0	[]	[]	[8.405317]	[106]	[]	[36105078]
877_3441	chr11	125592327	125592727	+	1000	29.0	[]	[]	[8.405317]	[79]	[]	[125592492]
877_3445	chr12	53321473	53321873	+	1000	29.0	[7.9749885]	[70]	[]	[]	[53321628]	[]
877_3455	chr13	28574795	28575195	+	1000	29.0	[]	[]	[8.313011, 8.067295]	[106, 164]	[]	[28574978, 28575036]
877_3457	chr14	49970535	49970935	+	1000	29.0	[8.313011]	[87]	[]	[]	[49970713]	[]
877_3458	chr14	77040265	77040665	+	1000	29.0	[]	[]	[7.9749885]	[111]	[]	[77040472]
877_3459	chr14	93121001	93121401	+	1000	29.0	[]	[]	[8.405317, 7.9749885]	[110, 114]	[]	[93121177, 93121181]
877_346	chr22	23281781	23282181	+	1000	69.0	[]	[]	[8.405317]	[107]	[]	[23281973]
877_3464	chr15	58521446	58521846	+	1000	29.0	[7.9749885]	[139]	[]	[]	[58521673]	[]
877_3468	chr15	89074712	89075112	+	1000	29.0	[]	[]	[8.313011]	[87]	[]	[89074874]
877_3469	chr16	1420631	1421031	+	1000	29.0	[]	[]	[7.9749885]	[198]	[]	[1420880]
877_3474	chr16	23826471	23826871	+	1000	29.0	[]	[]	[8.067295]	[167]	[]	[23826652]
877_3475	chr16	29943309	29943709	+	1000	29.0	[]	[]	[7.9749885]	[68]	[]	[29943464]
877_3479	chr16	89026210	89026610	+	1000	29.0	[]	[]	[7.9749885]	[188]	[]	[89026423]
877_348	chr8	127960240	127960640	+	1000	69.0	[7.9749885]	[68]	[]	[]	[127960396]	[]
877_3480	chr17	8138629	8139029	+	1000	29.0	[7.9749885]	[142]	[]	[]	[8138811]	[]
877_3482	chr17	29178361	29178761	+	1000	29.0	[7.9749885]	[165]	[8.313011]	[156]	[29178593]	[29178584]
877_3486	chr17	38752322	38752722	+	1000	29.0	[]	[]	[8.405317]	[161]	[]	[38752490]
877_3491	chr17	48478281	48478681	+	1000	29.0	[]	[]	[8.405317]	[123]	[]	[48478481]
877_3493	chr17	56910208	56910608	+	1000	29.0	[]	[]	[8.313011]	[71]	[]	[56910371]
877_350	chr1	30768872	30769272	+	1000	68.0	[]	[]	[8.067295]	[94]	[]	[30769050]
877_3503	chr18	58041649	58042049	+	1000	29.0	[8.405317]	[116]	[8.405317]	[137]	[58041857]	[58041878]
877_3507	chr19	5987371	5987771	+	1000	29.0	[8.405317]	[130]	[]	[]	[5987595]	[]
877_3509	chr19	10928476	10928876	+	1000	29.0	[]	[]	[7.9749885]	[180]	[]	[10928693]
877_351	chr1	169894098	169894498	+	1000	68.0	[]	[]	[8.067295]	[118]	[]	[169894302]
877_3515	chr19	41957679	41958079	+	1000	29.0	[8.313011]	[126]	[7.9749885]	[164]	[41957834]	[41957872]
877_3517	chr19	48264370	48264770	+	850	29.0	[]	[]	[8.313011]	[173]	[]	[48264615]
877_3521	chr2	28870113	28870513	+	1000	29.0	[]	[]	[8.313011, 7.9749885]	[72, 125]	[]	[28870280, 28870333]
877_3522	chr2	48265716	48266116	+	1000	29.0	[]	[]	[8.067295, 8.067295]	[119, 146]	[]	[48265911, 48265938]
877_353	chr18	9009030	9009430	+	1000	68.0	[]	[]	[8.313011]	[92]	[]	[9009202]
877_3531	chr2	165954045	165954445	+	1000	29.0	[]	[]	[8.067295]	[105]	[]	[165954212]
877_3535	chr2	172552764	172553164	+	1000	29.0	[]	[]	[8.405317]	[70]	[]	[172552934]
877_354	chr20	49277909	49278309	+	1000	68.0	[]	[]	[8.067295]	[97]	[]	[49278106]
877_3542	chr20	38160032	38160432	+	1000	29.0	[7.9749885]	[173]	[]	[]	[38160229]	[]
877_3548	chr21	44939756	44940156	+	1000	29.0	[]	[]	[8.313011]	[127]	[]	[44939981]
877_3549	chr22	19942609	19943009	+	1000	29.0	[8.313011]	[142]	[]	[]	[19942833]	[]
877_3553	chr22	35211950	35212350	+	1000	29.0	[]	[]	[7.9749885]	[92]	[]	[35212123]
877_3555	chr22	41446650	41447050	+	1000	29.0	[]	[]	[8.405317]	[83]	[]	[41446815]
877_3558	chr3	14124755	14125155	+	1000	29.0	[8.405317]	[73]	[8.405317]	[146]	[14124918]	[14124991]
877_3559	chr3	105614287	105614687	+	561	29.0	[7.9749885]	[149]	[8.313011]	[162]	[105614524]	[105614537]
877_356	chr21	35106301	35106701	+	1000	68.0	[]	[]	[8.067295]	[156]	[]	[35106551]
877_3560	chr3	177338597	177338997	+	1000	29.0	[8.313011]	[149]	[8.405317]	[130]	[177338837]	[177338818]
877_3565	chr4	67523197	67523597	+	1000	29.0	[8.405317]	[72]	[]	[]	[67523355]	[]
877_3569	chr4	184386312	184386712	+	1000	29.0	[]	[]	[8.313011]	[174]	[]	[184386563]
877_3572	chr5	39167207	39167607	+	1000	29.0	[8.405317]	[121]	[8.405317, 7.9749885]	[78, 112]	[39167423]	[39167380, 39167414]
877_3573	chr5	42872811	42873211	+	1000	29.0	[]	[]	[8.067295]	[67]	[]	[42872971]
877_3575	chr5	56251884	56252284	+	1000	29.0	[]	[]	[7.9749885]	[120]	[]	[56252102]
877_3576	chr5	121961690	121962090	+	1000	29.0	[]	[]	[8.313011]	[155]	[]	[121961886]
877_3578	chr5	134758398	134758798	+	1000	29.0	[8.313011]	[145]	[]	[]	[134758564]	[]
877_3584	chr5	148682166	148682566	+	1000	29.0	[8.313011]	[219]	[]	[]	[148682405]	[]
877_3586	chr5	160008889	160009289	+	1000	29.0	[]	[]	[8.405317]	[80]	[]	[160009060]
877_359	chr6	150559914	150560314	+	1000	68.0	[]	[]	[8.067295]	[62]	[]	[150560070]
877_3596	chr6	15210776	15211176	+	1000	29.0	[7.9749885]	[163]	[]	[]	[15211025]	[]
877_3597	chr6	20401647	20402047	+	1000	29.0	[]	[]	[8.405317]	[127]	[]	[20401838]
877_3600	chr6	26341586	26341986	+	1000	29.0	[7.9749885]	[186]	[8.067295]	[121]	[26341822]	[26341757]
877_3601	chr6	27145897	27146297	+	1000	29.0	[]	[]	[8.067295]	[144]	[]	[27146139]
877_3602	chr6	27502924	27503324	+	1000	29.0	[7.9749885]	[223]	[]	[]	[27503161]	[]
877_3603	chr6	28315701	28316101	+	1000	29.0	[]	[]	[7.9749885]	[94]	[]	[28315884]
877_3606	chr6	30614863	30615263	+	1000	29.0	[]	[]	[8.405317]	[122]	[]	[30615074]
877_3612	chr6	42050416	42050816	+	1000	29.0	[]	[]	[8.067295]	[148]	[]	[42050638]
877_3616	chr6	68040457	68040857	+	1000	29.0	[7.9749885]	[156]	[8.405317]	[135]	[68040705]	[68040684]
877_3617	chr6	108578565	108578965	+	1000	29.0	[7.9749885]	[113]	[]	[]	[108578754]	[]
877_3618	chr6	112956645	112957045	+	1000	29.0	[7.9749885]	[105]	[8.313011]	[96]	[112956842]	[112956833]
877_3619	chr6	116468274	116468674	+	1000	29.0	[]	[]	[8.313011]	[142]	[]	[116468512]
877_362	chr9	87674577	87674977	+	1000	68.0	[8.067295]	[154]	[]	[]	[87674818]	[]
877_3625	chr7	2717409	2717809	+	1000	29.0	[8.313011]	[152]	[]	[]	[2717641]	[]
877_3626	chr7	16740260	16740660	+	1000	29.0	[]	[]	[8.067295]	[159]	[]	[16740469]
877_3633	chr7	99833210	99833610	+	1000	29.0	[8.313011]	[60]	[]	[]	[99833366]	[]
877_3638	chr7	103919298	103919698	+	1000	29.0	[]	[]	[7.9749885, 7.9749885, 8.405317]	[69, 75, 132]	[]	[103919457, 103919463, 103919520]
877_3639	chr7	104943442	104943842	+	1000	29.0	[]	[]	[7.9749885]	[148]	[]	[104943659]
877_364	chr1	180585439	180585839	+	1000	67.0	[]	[]	[8.313011]	[84]	[]	[180585609]
877_3642	chr7	107318454	107318854	+	1000	29.0	[]	[]	[8.405317]	[78]	[]	[107318620]
877_3644	chr7	139230911	139231311	+	1000	29.0	[8.313011]	[91]	[]	[]	[139231099]	[]
877_3647	chr7	150313354	150313754	+	1000	29.0	[]	[]	[8.313011]	[65]	[]	[150313517]
877_365	chr10	61765545	61765945	+	1000	67.0	[8.313011]	[164]	[]	[]	[61765795]	[]
877_3653	chr8	143281537	143281937	+	1000	29.0	[7.9749885]	[108]	[]	[]	[143281712]	[]
877_3655	chr9	37913612	37914012	+	1000	29.0	[8.405317]	[157]	[]	[]	[37913837]	[]
877_3658	chr9	73024667	73025067	+	1000	29.0	[8.067295]	[80]	[]	[]	[73024838]	[]
877_3660	chr9	100210023	100210423	+	1000	29.0	[]	[]	[8.067295]	[89]	[]	[100210204]
877_3666	chrUn_KI270467v1	1054	1454	+	917	29.0	[]	[]	[8.067295]	[104]	[]	[1257]
877_3672	chr1	9724942	9725342	+	1000	28.0	[8.067295]	[78]	[]	[]	[9725103]	[]
877_3674	chr1	12619811	12620211	+	1000	28.0	[7.9749885]	[93]	[]	[]	[12619968]	[]
877_3675	chr1	14334349	14334749	+	1000	28.0	[]	[]	[8.067295, 8.067295]	[88, 94]	[]	[14334517, 14334523]
877_368	chr18	9877278	9877678	+	1000	67.0	[]	[]	[8.405317]	[113]	[]	[9877461]
877_3681	chr1	36088594	36088994	+	1000	28.0	[8.405317]	[136]	[]	[]	[36088819]	[]
877_3684	chr1	51622436	51622836	+	1000	28.0	[8.067295]	[87]	[]	[]	[51622622]	[]
877_3686	chr1	83918858	83919258	+	861	28.0	[]	[]	[8.313011]	[76]	[]	[83919025]
877_3687	chr1	92804773	92805173	+	1000	28.0	[8.313011]	[120]	[]	[]	[92804982]	[]
877_3689	chr1	111508163	111508563	+	1000	28.0	[7.9749885]	[83]	[]	[]	[111508339]	[]
877_3696	chr1	150010509	150010909	+	1000	28.0	[8.313011]	[155]	[8.405317]	[167]	[150010747]	[150010759]
877_3698	chr1	150293609	150294009	+	1000	28.0	[]	[]	[8.313011]	[111]	[]	[150293812]
877_37	chr7	139109183	139109583	+	1000	264.0	[8.405317]	[124]	[]	[]	[139109394]	[]
877_3701	chr1	154320831	154321231	+	1000	28.0	[]	[]	[8.313011]	[59]	[]	[154320988]
877_3710	chr1	183915974	183916374	+	1000	28.0	[]	[]	[8.405317]	[97]	[]	[183916140]
877_3714	chr1	207579413	207579813	+	932	28.0	[8.067295]	[125]	[]	[]	[207579604]	[]
877_3715	chr1	209645817	209646217	+	1000	28.0	[]	[]	[8.313011]	[91]	[]	[209645997]
877_3717	chr1	212430984	212431384	+	1000	28.0	[]	[]	[8.067295]	[109]	[]	[212431171]
877_3724	chr1	244834818	244835218	+	1000	28.0	[8.405317]	[159]	[]	[]	[244835011]	[]
877_3728	chr10	6583388	6583788	+	1000	28.0	[]	[]	[8.313011]	[91]	[]	[6583558]
877_3729	chr10	11499364	11499764	+	1000	28.0	[7.9749885]	[169]	[]	[]	[11499598]	[]
877_3732	chr10	27154227	27154627	+	1000	28.0	[]	[]	[7.9749885]	[168]	[]	[27154466]
877_3733	chr10	47336537	47336937	+	1000	28.0	[8.405317]	[126]	[]	[]	[47336707]	[]
877_3734	chr10	49161456	49161856	+	1000	28.0	[7.9749885]	[157]	[]	[]	[49161671]	[]
877_374	chr6	31703227	31703627	+	1000	67.0	[8.405317]	[150]	[8.405317]	[111]	[31703470]	[31703431]
877_3748	chr11	45185255	45185655	+	940	28.0	[7.9749885]	[148]	[]	[]	[45185473]	[]
877_3764	chr12	6639108	6639508	+	1000	28.0	[8.067295]	[95]	[]	[]	[6639277]	[]
877_3765	chr12	6937889	6938289	+	1000	28.0	[]	[]	[7.9749885, 7.9749885]	[146, 154]	[]	[6938098, 6938106]
877_3767	chr12	43758631	43759031	+	1000	28.0	[]	[]	[8.313011, 8.405317]	[65, 139]	[]	[43758790, 43758864]
877_3774	chr12	116360790	116361190	+	1000	28.0	[7.9749885]	[145]	[]	[]	[116361029]	[]
877_3777	chr12	122064093	122064493	+	1000	28.0	[7.9749885]	[159]	[]	[]	[122064314]	[]
877_3780	chr13	108769444	108769844	+	1000	28.0	[7.9749885]	[155]	[]	[]	[108769681]	[]
877_3782	chr14	55383828	55384228	+	1000	28.0	[]	[]	[7.9749885]	[85]	[]	[55383996]
877_3795	chr15	82750339	82750739	+	1000	28.0	[7.9749885]	[181]	[]	[]	[82750556]	[]
877_3798	chr15	89893873	89894273	+	1000	28.0	[8.405317]	[102]	[]	[]	[89894054]	[]
877_3799	chr15	96356778	96357178	+	1000	28.0	[]	[]	[8.405317]	[171]	[]	[96357024]
877_38	chr14	94110448	94110848	+	1000	258.0	[7.9749885]	[68]	[8.405317]	[81]	[94110613]	[94110626]
877_380	chrX	154785866	154786266	+	1000	67.0	[8.313011]	[146]	[]	[]	[154786111]	[]
877_3801	chr16	3152816	3153216	+	1000	28.0	[]	[]	[8.405317]	[168]	[]	[3153046]
877_381	chr1	12529348	12529748	+	1000	66.0	[]	[]	[8.313011]	[130]	[]	[12529562]
877_3810	chr16	30775258	30775658	+	1000	28.0	[]	[]	[8.405317]	[159]	[]	[30775498]
877_3814	chr16	88799937	88800337	+	748	28.0	[]	[]	[8.313011]	[146]	[]	[88800182]
877_3819	chr17	47067370	47067770	+	1000	28.0	[8.405317]	[145]	[]	[]	[47067599]	[]
877_382	chr1	247360040	247360440	+	1000	66.0	[8.067295]	[130]	[]	[]	[247360270]	[]
877_3820	chr17	48631082	48631482	+	1000	28.0	[8.405317]	[160]	[]	[]	[48631320]	[]
877_3821	chr17	50661806	50662206	+	1000	28.0	[7.9749885]	[172]	[8.313011]	[94]	[50662049]	[50661971]
877_3822	chr17	56832416	56832816	+	1000	28.0	[]	[]	[8.405317, 8.067295]	[165, 171]	[]	[56832640, 56832646]
877_3823	chr17	58337500	58337900	+	1000	28.0	[8.405317]	[142]	[8.405317]	[159]	[58337718]	[58337735]
877_3824	chr17	58364280	58364680	+	1000	28.0	[7.9749885]	[77]	[]	[]	[58364439]	[]
877_3829	chr18	2325342	2325742	+	1000	28.0	[8.405317, 8.313011]	[102, 155]	[]	[]	[2325536, 2325589]	[]
877_383	chr10	78959223	78959623	+	1000	66.0	[8.067295]	[154]	[]	[]	[78959457]	[]
877_3832	chr18	23540823	23541223	+	1000	28.0	[7.9749885]	[148]	[8.313011]	[134]	[23541038]	[23541024]
877_3843	chr19	16197268	16197668	+	1000	28.0	[8.067295]	[144]	[7.9749885]	[160]	[16197502]	[16197518]
877_3846	chr19	38831718	38832118	+	1000	28.0	[]	[]	[7.9749885]	[99]	[]	[38831898]
877_3848	chr19	45607234	45607634	+	1000	28.0	[7.9749885]	[168]	[8.067295]	[117]	[45607443]	[45607392]
877_385	chr16	85047202	85047602	+	1000	66.0	[]	[]	[8.067295]	[75]	[]	[85047373]
877_3857	chr2	58731429	58731829	+	1000	28.0	[8.405317]	[59]	[]	[]	[58731580]	[]
877_386	chr17	78263161	78263561	+	1000	66.0	[]	[]	[7.9749885]	[121]	[]	[78263370]
877_3862	chr2	113078504	113078904	+	1000	28.0	[]	[]	[8.405317]	[101]	[]	[113078691]
877_3863	chr2	118784789	118785189	+	1000	28.0	[8.313011]	[137]	[]	[]	[118785020]	[]
877_3868	chr2	215619079	215619479	+	1000	28.0	[7.9749885]	[110]	[]	[]	[215619263]	[]
877_3874	chr21	29647219	29647619	+	1000	28.0	[]	[]	[7.9749885]	[163]	[]	[29647419]
877_3877	chr21	37455339	37455739	+	1000	28.0	[8.313011]	[156]	[]	[]	[37455570]	[]
877_388	chr3	36957942	36958342	+	1000	66.0	[]	[]	[8.067295]	[117]	[]	[36958137]
877_3880	chr22	19433104	19433504	+	1000	28.0	[]	[]	[7.9749885, 7.9749885]	[91, 157]	[]	[19433257, 19433323]
877_3883	chr22	22168404	22168804	+	1000	28.0	[7.9749885]	[239]	[]	[]	[22168647]	[]
877_3892	chr3	45640111	45640511	+	1000	28.0	[]	[]	[8.313011]	[183]	[]	[45640356]
877_3893	chr3	47522110	47522510	+	847	28.0	[8.313011]	[119]	[]	[]	[47522327]	[]
877_3894	chr3	58325432	58325832	+	1000	28.0	[]	[]	[8.067295, 8.405317]	[146, 152]	[]	[58325660, 58325666]
877_39	chr11	64996861	64997261	+	1000	254.0	[]	[]	[8.405317, 8.405317]	[80, 86]	[]	[64997034, 64997040]
877_390	chr4	143513348	143513748	+	1000	66.0	[]	[]	[7.9749885]	[152]	[]	[143513575]
877_3905	chr4	102342718	102343118	+	1000	28.0	[]	[]	[7.9749885]	[133]	[]	[102342930]
877_3906	chr4	122922738	122923138	+	1000	28.0	[]	[]	[7.9749885, 8.313011]	[129, 152]	[]	[122922930, 122922953]
877_3909	chr5	10702903	10703303	+	1000	28.0	[8.313011]	[85]	[8.313011]	[94]	[10703088]	[10703097]
877_3910	chr5	16465588	16465988	+	1000	28.0	[8.405317]	[174]	[]	[]	[16465804]	[]
877_3912	chr5	43515048	43515448	+	1000	28.0	[]	[]	[8.313011]	[136]	[]	[43515278]
877_3919	chr5	132788517	132788917	+	1000	28.0	[8.067295]	[100]	[]	[]	[132788670]	[]
877_392	chr6	70337490	70337890	+	1000	66.0	[8.405317]	[169]	[]	[]	[70337736]	[]
877_3931	chr6	17819988	17820388	+	1000	28.0	[8.405317]	[79]	[]	[]	[17820155]	[]
877_3936	chr6	27235323	27235723	+	1000	28.0	[]	[]	[8.405317]	[96]	[]	[27235508]
877_3939	chr6	28349732	28350132	+	1000	28.0	[]	[]	[8.405317]	[137]	[]	[28349950]
