#PeakID(python identify_motif.py ./ENCODE_processed_files/ATF3_idr.fa ATF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
886_29	chr9	97922037	97922437	+	1000	1557.0	[17.939297]	[93]	[17.939297]	[93]	[97922230]	[97922230]
886_2900	chr10	95266664	95267064	+	1000	461.0	[8.130846]	[129]	[8.439688]	[129]	[95266863]	[95266863]
886_29004	chr2	29591579	29591979	+	581	75.0	[4.670253, 8.439688, 6.6060014]	[85, 105, 150]	[4.673748, 8.130846, 6.8296685]	[85, 105, 150]	[29591764, 29591784, 29591829]	[29591764, 29591784, 29591829]
886_29007	chr2	46858291	46858691	+	692	75.0	[11.688987]	[159]	[11.260322]	[159]	[46858487]	[46858487]
886_29029	chr3	146641295	146641695	+	770	75.0	[12.536653]	[142]	[12.965319]	[142]	[146641494]	[146641494]
886_29069	chr9	35790491	35790891	+	747	75.0	[6.3307967]	[139]	[5.902131]	[139]	[35790696]	[35790696]
886_2908	chr6	73585497	73585897	+	1000	460.5	[6.8545146]	[100]	[7.163356]	[100]	[73585690]	[73585690]
886_2913	chr1	46527870	46528270	+	1000	459.5	[5.6226363]	[117]	[5.502812]	[117]	[46528083]	[46528083]
886_29132	chr17	38840076	38840476	+	719	74.5	[6.8296685, 10.028443]	[191, 233]	[6.6060014, 10.028443]	[191, 233]	[38840276, 38840318]	[38840276, 38840318]
886_29149	chr2	25250240	25250640	+	592	74.5	[4.670253]	[135]	[4.670253, 4.037037]	[135, 155]	[25250425]	[25250425, 25250445]
886_29153	chr2	80256786	80257186	+	602	74.5	[10.661659]	[132]	[10.671558]	[132]	[80256987]	[80256987]
886_29159	chr2	231521413	231521813	+	678	74.5	[13.4641905]	[114]	[13.240523]	[114]	[231521589]	[231521589]
886_29162	chr20	64065971	64066371	+	653	74.5	[10.671558]	[170]	[10.661659]	[170]	[64066198]	[64066198]
886_29172	chr3	32595298	32595698	+	762	74.5	[5.687681]	[140]	[5.268915]	[140]	[32595516]	[32595516]
886_29173	chr3	39406522	39406922	+	740	74.5	[11.30827]	[105]	[11.304774]	[105]	[39406696]	[39406696]
886_29184	chr4	188127415	188127815	+	570	74.5	[4.670253]	[75]	[4.670253]	[75]	[188127588]	[188127588]
886_29187	chr5	81549127	81549527	+	578	74.5	[10.661659]	[137]	[10.671558]	[137]	[81549339]	[81549339]
886_29196	chr6	20400724	20401124	+	761	74.5	[11.304774]	[142]	[11.304774]	[142]	[20400928]	[20400928]
886_29245	chrX	66728853	66729253	+	768	74.5	[5.259015]	[223]	[5.697581]	[223]	[66729090]	[66729090]
886_29257	chr1	210236547	210236947	+	683	74.0	[13.4641905]	[100]	[13.240523]	[100]	[210236727]	[210236727]
886_29280	chr12	67268930	67269330	+	598	74.0	[5.268915]	[172]	[5.687681]	[172]	[67269174]	[67269174]
886_29286	chr15	99155823	99156223	+	718	74.0	[11.903437]	[105]	[12.322203]	[105]	[99156019]	[99156019]
886_29299	chr17	70074974	70075374	+	756	74.0	[12.900274]	[96]	[12.77055]	[96]	[70075157]	[70075157]
886_29307	chr18	76131706	76132106	+	712	74.0	[5.268915, 12.965319]	[119, 122]	[5.687681, 12.536653]	[119, 122]	[76131886, 76131889]	[76131886, 76131889]
886_2931	chr1	51237688	51238088	+	1000	458.5	[5.268915, 12.965319]	[105, 108]	[5.687681, 12.536653]	[105, 108]	[51237887, 51237890]	[51237887, 51237890]
886_29379	chr7	39401960	39402360	+	679	74.0	[12.965319]	[163]	[12.536653]	[163]	[39402206]	[39402206]
886_29388	chr8	11897249	11897649	+	558	74.0	[6.6060014]	[119]	[6.8296685]	[119]	[11897444]	[11897444]
886_29393	chr8	99863506	99863906	+	713	74.0	[11.304774, 4.037037]	[104, 167]	[11.304774]	[104]	[99863676, 99863739]	[99863676]
886_29396	chr8	144331740	144332140	+	677	74.0	[16.662966]	[156]	[16.662966]	[156]	[144331934]	[144331934]
886_294	chr1	183604242	183604642	+	1000	1088.5	[17.939297]	[103]	[17.939297]	[103]	[183604443]	[183604443]
886_2941	chr14	95545755	95546155	+	1000	457.0	[5.697581]	[171]	[5.259015]	[171]	[95545991]	[95545991]
886_29452	chr16	1884123	1884523	+	651	73.5	[7.034206]	[155]	[6.6017027]	[155]	[1884367]	[1884367]
886_29457	chr17	44146400	44146800	+	689	73.5	[12.536653]	[106]	[12.965319]	[106]	[44146601]	[44146601]
886_29475	chr2	127540890	127541290	+	748	73.5	[12.965319]	[100]	[12.536653]	[100]	[127541049]	[127541049]
886_29489	chr3	134373621	134374021	+	666	73.5	[13.4641905]	[106]	[13.240523]	[106]	[134373819]	[134373819]
886_2950	chr9	93133461	93133861	+	1000	456.5	[12.257158]	[113]	[12.137334]	[113]	[93133670]	[93133670]
886_29531	chr7	84764114	84764514	+	627	73.5	[7.806472]	[167]	[4.037037, 7.4877305]	[123, 167]	[84764339]	[84764295, 84764339]
886_29560	chrX	154398344	154398744	+	750	73.5	[4.037037]	[122]	[]	[]	[154398512]	[]
886_29561	chrX	155997421	155997821	+	658	73.5	[6.8296685]	[147]	[6.6060014]	[147]	[155997645]	[155997645]
886_29613	chr15	88604400	88604800	+	746	73.0	[17.939297]	[99]	[17.939297]	[99]	[88604599]	[88604599]
886_29640	chr2	54629920	54630320	+	737	73.0	[10.028443, 4.670253, 8.704662]	[93, 134, 157]	[10.028443, 4.670253, 8.899761]	[93, 134, 157]	[54630082, 54630123, 54630146]	[54630082, 54630123, 54630146]
886_29653	chr20	37602598	37602998	+	640	73.0	[11.903437, 6.3307967]	[89, 92]	[12.322203, 5.902131]	[89, 92]	[37602784, 37602787]	[37602784, 37602787]
886_29680	chr5	40486356	40486756	+	599	73.0	[12.965319]	[193]	[12.536653]	[193]	[40486587]	[40486587]
886_297	chr12	64222394	64222794	+	1000	1082.5	[17.30608, 13.240523]	[91, 107]	[17.29618, 13.4641905]	[91, 107]	[64222585, 64222601]	[64222585, 64222601]
886_2973	chr1	183635830	183636230	+	1000	454.0	[6.136028, 4.037037]	[112, 117]	[6.265752]	[112]	[183636037, 183636042]	[183636037]
886_29748	chr10	62048996	62049396	+	690	72.5	[5.687681]	[162]	[5.268915]	[162]	[62049173]	[62049173]
886_2975	chr15	56003748	56004148	+	1000	454.0	[12.965319]	[104]	[12.536653]	[104]	[56003942]	[56003942]
886_29753	chr10	133213864	133214264	+	716	72.5	[13.873739]	[106]	[14.1073065]	[106]	[133214070]	[133214070]
886_29759	chr11	72969827	72970227	+	660	72.5	[5.697581, 4.3741302]	[105, 113]	[5.259015, 4.298856]	[105, 113]	[72970011, 72970019]	[72970011, 72970019]
886_2976	chr16	4616149	4616549	+	1000	454.0	[13.240523, 4.037037]	[88, 102]	[13.4641905]	[88]	[4616326, 4616340]	[4616326]
886_29770	chr12	57340084	57340484	+	742	72.5	[13.240523]	[103]	[13.4641905]	[103]	[57340275]	[57340275]
886_29777	chr14	55271935	55272335	+	578	72.5	[11.304774, 13.240523, 4.629295]	[69, 101, 123]	[11.304774, 13.4641905, 5.0544653]	[69, 101, 123]	[55272098, 55272130, 55272152]	[55272098, 55272130, 55272152]
886_2984	chr3	186596870	186597270	+	1000	453.5	[12.536653]	[111]	[12.965319]	[111]	[186597070]	[186597070]
886_29856	chr7	81031238	81031638	+	732	72.5	[7.837879]	[87]	[8.490212]	[87]	[81031416]	[81031416]
886_29859	chr7	127921047	127921447	+	552	72.5	[11.304774]	[88]	[11.304774]	[88]	[127921222]	[127921222]
886_29903	chr11	18526755	18527155	+	733	72.0	[6.136028]	[119]	[6.265752]	[119]	[18526958]	[18526958]
886_29923	chr12	123916714	123917114	+	738	72.0	[4.037037]	[106]	[]	[]	[123916905]	[]
886_29931	chr15	34841769	34842169	+	585	72.0	[6.8545146, 8.439688]	[84, 99]	[7.163356, 8.130846]	[84, 99]	[34841946, 34841961]	[34841946, 34841961]
886_29950	chr17	38584483	38584883	+	597	72.0	[5.687681, 5.697581]	[236, 283]	[5.268915, 5.259015]	[236, 283]	[38584662, 38584709]	[38584662, 38584709]
886_29962	chr19	36055297	36055697	+	718	72.0	[4.7305465]	[87]	[4.7366085]	[87]	[36055461]	[36055461]
886_29976	chr20	48406482	48406882	+	701	72.0	[7.837879]	[132]	[8.490212]	[132]	[48406705]	[48406705]
886_29977	chr21	14546161	14546561	+	730	72.0	[5.3698244]	[160]	[5.373662]	[160]	[14546402]	[14546402]
886_29989	chr3	16801719	16802119	+	618	72.0	[13.873739]	[106]	[14.1073065]	[106]	[16801909]	[16801909]
886_3	chrM	10127	10527	+	1000	2540.0	[7.3778057]	[103]	[7.916396]	[103]	[10320]	[10320]
886_30	chrM	7842	8242	+	1000	1556.0	[7.7965717, 4.670253]	[104, 114]	[7.49763, 4.670253]	[104, 114]	[8045, 8055]	[8045, 8055]
886_30006	chr6	1514085	1514485	+	740	72.0	[17.939297]	[91]	[17.939297]	[91]	[1514275]	[1514275]
886_30016	chr6	139904152	139904552	+	654	72.0	[5.268915, 8.559512]	[103, 106]	[5.687681, 8.011022]	[103, 106]	[139904333, 139904336]	[139904333, 139904336]
886_30017	chr7	543127	543527	+	736	72.0	[5.687681]	[101]	[5.268915]	[101]	[543283]	[543283]
886_30040	chr9	135759577	135759977	+	626	72.0	[16.662966]	[104]	[16.662966]	[104]	[135759777]	[135759777]
886_30046	chr1	40829641	40830041	+	735	71.5	[17.29618]	[97]	[17.30608]	[97]	[40829835]	[40829835]
886_30051	chr1	99645191	99645591	+	686	71.5	[4.7366085]	[119]	[4.7305465]	[119]	[99645406]	[99645406]
886_30062	chr10	12445677	12446077	+	612	71.5	[10.671558]	[109]	[10.661659]	[109]	[12445867]	[12445867]
886_3009	chr9	108049035	108049435	+	1000	450.5	[4.3741302]	[81]	[4.298856]	[81]	[108049210]	[108049210]
886_3012	chr18	8615372	8615772	+	1000	450.0	[7.4877305]	[108]	[7.806472]	[108]	[8615576]	[8615576]
886_30122	chr17	79848370	79848770	+	735	71.5	[8.061547]	[115]	[8.266545]	[115]	[79848561]	[79848561]
886_30143	chr2	190910283	190910683	+	640	71.5	[4.670253]	[152]	[4.670253]	[152]	[190910489]	[190910489]
886_30167	chr3	151827803	151828203	+	615	71.5	[5.687681]	[100]	[5.268915]	[100]	[151827979]	[151827979]
886_30184	chr5	126446735	126447135	+	716	71.5	[]	[]	[4.040532]	[240]	[]	[126446977]
886_302	chr19	47244089	47244489	+	1000	1077.5	[]	[]	[4.037037]	[97]	[]	[47244283]
886_30238	chr1	92168558	92168958	+	695	71.0	[5.902131, 12.965319]	[98, 101]	[6.3307967, 12.536653]	[98, 101]	[92168755, 92168758]	[92168755, 92168758]
886_30271	chr12	60194680	60195080	+	614	71.0	[12.332103, 6.3307967]	[90, 116]	[11.8935375, 5.902131]	[90, 116]	[60194864, 60194890]	[60194864, 60194890]
886_30272	chr12	93109745	93110145	+	578	71.0	[]	[]	[4.037037]	[144]	[]	[93109935]
886_30277	chr13	48234888	48235288	+	650	71.0	[11.8935375]	[121]	[12.332103]	[121]	[48235102]	[48235102]
886_3029	chr16	89719274	89719674	+	1000	448.0	[6.6060014]	[88]	[6.8296685]	[88]	[89719436]	[89719436]
886_30299	chr17	59155315	59155715	+	726	71.0	[5.6261315]	[171]	[5.502812]	[171]	[59155524]	[59155524]
886_30333	chr22	20707686	20708086	+	728	71.0	[]	[]	[4.037037]	[100]	[]	[20707871]
886_30335	chr22	26768946	26769346	+	683	71.0	[5.259015, 5.268915]	[124, 146]	[5.697581, 5.687681]	[124, 146]	[26769162, 26769184]	[26769162, 26769184]
886_30346	chr3	156579371	156579771	+	721	71.0	[6.3307967]	[156]	[5.902131]	[156]	[156579603]	[156579603]
886_30364	chr6	39213186	39213586	+	588	71.0	[6.8989677]	[104]	[6.779144]	[104]	[39213383]	[39213383]
886_30372	chr7	16472644	16473044	+	733	71.0	[5.687681]	[209]	[5.2724104]	[209]	[16472859]	[16472859]
886_30383	chr8	11493432	11493832	+	565	71.0	[14.1073065]	[103]	[13.873739]	[103]	[11493622]	[11493622]
886_3040	chr1	180611233	180611633	+	1000	447.0	[5.259015]	[116]	[5.697581]	[116]	[180611425]	[180611425]
886_30456	chr17	20320865	20321265	+	725	70.5	[10.028443, 16.662966]	[164, 181]	[10.028443, 16.662966]	[164, 181]	[20321080, 20321097]	[20321080, 20321097]
886_30471	chr19	18104333	18104733	+	665	70.5	[10.661659]	[130]	[10.671558]	[130]	[18104550]	[18104550]
886_30483	chr2	172079844	172080244	+	714	70.5	[6.3307967, 10.661659]	[150, 247]	[5.902131, 10.671558]	[150, 247]	[172079995, 172080092]	[172079995, 172080092]
886_3049	chrX	48573805	48574205	+	1000	446.5	[9.133328, 5.268915, 8.899761]	[77, 99, 102]	[8.471095, 5.687681, 8.704662]	[77, 99, 102]	[48573982, 48574004, 48574007]	[48573982, 48574004, 48574007]
886_30512	chr4	138734815	138735215	+	699	70.5	[12.322203]	[112]	[11.903437]	[112]	[138735004]	[138735004]
886_30521	chr6	42226555	42226955	+	725	70.5	[7.2392173]	[151]	[7.4727845]	[151]	[42226735]	[42226735]
886_30522	chr6	56807939	56808339	+	717	70.5	[17.939297]	[123]	[17.939297]	[123]	[56808147]	[56808147]
886_30557	chrX	20265174	20265574	+	715	70.5	[9.058384]	[103]	[8.714892]	[103]	[20265356]	[20265356]
886_3056	chr4	39366183	39366583	+	1000	446.0	[13.873739]	[98]	[14.1073065]	[98]	[39366377]	[39366377]
886_30571	chr1	162761204	162761604	+	648	70.0	[5.0544653]	[197]	[4.625799]	[197]	[162761434]	[162761434]
886_30580	chr10	46031681	46032081	+	702	70.0	[7.2392173]	[194]	[7.4727845]	[194]	[46031927]	[46031927]
886_30586	chr11	5947720	5948120	+	693	70.0	[11.8935375]	[128]	[12.332103]	[128]	[5947927]	[5947927]
886_30587	chr11	46106498	46106898	+	701	70.0	[12.137334]	[112]	[12.257158]	[112]	[46106694]	[46106694]
886_30598	chr12	110546401	110546801	+	598	70.0	[6.255852]	[131]	[6.145928]	[131]	[110546615]	[110546615]
886_30608	chr15	80173299	80173699	+	594	70.0	[]	[]	[4.037037]	[105]	[]	[80173500]
886_30615	chr17	77562701	77563101	+	705	70.0	[12.332103]	[90]	[11.8935375]	[90]	[77562891]	[77562891]
886_3062	chr22	39774105	39774505	+	1000	445.5	[12.536653]	[97]	[12.965319]	[97]	[39774301]	[39774301]
886_30627	chr2	88481995	88482395	+	720	70.0	[11.8935375]	[111]	[12.332103]	[111]	[88482187]	[88482187]
886_30653	chr3	141294934	141295334	+	565	70.0	[6.255852]	[106]	[6.145928]	[106]	[141295140]	[141295140]
886_30660	chr3	186057478	186057878	+	645	70.0	[4.298856]	[100]	[4.3741302]	[100]	[186057665]	[186057665]
886_30666	chr5	140547439	140547839	+	694	70.0	[4.037037]	[96]	[]	[]	[140547616]	[]
886_30677	chr6	50825662	50826062	+	599	70.0	[6.136028]	[112]	[6.265752]	[112]	[50825818]	[50825818]
886_30692	chr8	140764241	140764641	+	652	70.0	[12.332103]	[134]	[11.8935375]	[134]	[140764462]	[140764462]
886_307	chr19	57280232	57280632	+	1000	1072.0	[17.30608]	[149]	[17.29618]	[149]	[57280453]	[57280453]
886_30723	chr10	24790715	24791115	+	716	69.5	[6.8989677]	[113]	[6.779144]	[113]	[24790894]	[24790894]
886_30739	chr12	57055741	57056141	+	715	69.5	[5.902131]	[230]	[6.3307967]	[230]	[57055975]	[57055975]
886_30740	chr12	110284900	110285300	+	686	69.5	[4.670253]	[209]	[4.670253]	[209]	[110285089]	[110285089]
886_3077	chr5	112978783	112979183	+	1000	443.5	[8.439688, 7.837879]	[111, 129]	[8.130846, 8.490212]	[111, 129]	[112978987, 112979005]	[112978987, 112979005]
886_3078	chr8	9551178	9551578	+	1000	443.5	[8.439688]	[150]	[8.130846]	[150]	[9551422]	[9551422]
886_30799	chr3	47414094	47414494	+	549	69.5	[5.0544653]	[166]	[4.629295]	[166]	[47414283]	[47414283]
886_308	chr1	235011910	235012310	+	1000	1069.5	[7.806472]	[103]	[7.4877305]	[103]	[235012107]	[235012107]
886_3080	chr17	74463446	74463846	+	1000	443.0	[4.037037, 4.625799]	[96, 122]	[5.0544653]	[122]	[74463634, 74463660]	[74463660]
886_30801	chr3	152204163	152204563	+	637	69.5	[6.779144]	[107]	[6.8989677]	[107]	[152204357]	[152204357]
886_30805	chr4	105958598	105958998	+	619	69.5	[7.4877305]	[109]	[7.806472]	[109]	[105958796]	[105958796]
886_30809	chr4	173766238	173766638	+	717	69.5	[7.837879]	[181]	[8.490212]	[181]	[173766444]	[173766444]
886_30830	chr6	143229341	143229741	+	715	69.5	[12.536653]	[201]	[12.965319]	[201]	[143229582]	[143229582]
886_30834	chr7	38311415	38311815	+	609	69.5	[4.037037]	[131]	[]	[]	[38311570]	[]
886_30840	chr7	125675182	125675582	+	695	69.5	[12.965319]	[97]	[12.536653]	[97]	[125675372]	[125675372]
886_30845	chr7	152106971	152107371	+	593	69.5	[4.037037, 12.536653]	[117, 125]	[12.965319]	[125]	[152107175, 152107183]	[152107183]
886_30854	chr9	37242761	37243161	+	593	69.5	[4.493954]	[138]	[4.179032]	[138]	[37242996]	[37242996]
886_30877	chr1	156422789	156423189	+	707	69.0	[6.145928]	[168]	[6.255852]	[168]	[156423032]	[156423032]
886_309	chr18	3706452	3706852	+	1000	1069.0	[13.240523]	[134]	[13.4641905]	[134]	[3706665]	[3706665]
886_3092	chr1	11841233	11841633	+	1000	442.0	[17.30608]	[95]	[17.29618]	[95]	[11841426]	[11841426]
886_3093	chr19	48638901	48639301	+	1000	442.0	[16.662966]	[104]	[16.662966]	[104]	[48639104]	[48639104]
886_30930	chr16	75026234	75026634	+	682	69.0	[]	[]	[4.037037]	[104]	[]	[75026426]
886_30933	chr16	85086653	85087053	+	686	69.0	[7.837879]	[103]	[8.490212]	[103]	[85086810]	[85086810]
886_3094	chr2	38535593	38535993	+	1000	442.0	[17.939297]	[101]	[17.939297]	[101]	[38535790]	[38535790]
886_30957	chr2	27322790	27323190	+	696	69.0	[]	[]	[4.037037]	[161]	[]	[27322978]
886_30959	chr2	37201148	37201548	+	635	69.0	[4.670253]	[174]	[4.670253]	[174]	[37201318]	[37201318]
886_3096	chr3	140941558	140941958	+	1000	442.0	[16.662966]	[104]	[16.662966]	[104]	[140941718]	[140941718]
886_30987	chr4	183257844	183258244	+	678	69.0	[14.1073065]	[130]	[13.873739]	[130]	[183258059]	[183258059]
886_30988	chr5	1435333	1435733	+	702	69.0	[12.322203, 12.322203]	[112, 136]	[11.903437, 11.903437]	[112, 136]	[1435532, 1435556]	[1435532, 1435556]
886_30991	chr5	29944943	29945343	+	622	69.0	[8.439688]	[169]	[8.130846]	[169]	[29945179]	[29945179]
886_3100	chr2	69683091	69683491	+	1000	441.5	[12.536653]	[112]	[12.965319]	[112]	[69683293]	[69683293]
886_31003	chr5	157494446	157494846	+	572	69.0	[4.670253]	[161]	[4.670253]	[161]	[157494682]	[157494682]
886_31017	chr7	134316545	134316945	+	635	69.0	[]	[]	[4.037037]	[115]	[]	[134316696]
886_31026	chr8	123037720	123038120	+	672	69.0	[4.670253]	[164]	[4.670253]	[164]	[123037953]	[123037953]
886_31046	chr1	25906825	25907225	+	647	68.5	[12.332103]	[88]	[11.8935375]	[88]	[25907005]	[25907005]
886_31093	chr12	108689461	108689861	+	677	68.5	[]	[]	[4.037037]	[164]	[]	[108689687]
886_31096	chr14	50762453	50762853	+	591	68.5	[4.670253]	[112]	[4.670253]	[112]	[50762616]	[50762616]
886_3111	chr1	112404290	112404690	+	1000	440.5	[17.939297]	[103]	[17.939297]	[103]	[112404488]	[112404488]
886_31134	chr2	178574787	178575187	+	593	68.5	[5.268915, 12.322203]	[94, 97]	[5.687681, 11.903437]	[94, 97]	[178574973, 178574976]	[178574973, 178574976]
886_3116	chr16	3020753	3021153	+	1000	440.0	[6.6060014]	[83]	[6.8296685]	[83]	[3020917]	[3020917]
886_31169	chr6	703913	704313	+	665	68.5	[5.502812]	[155]	[5.6226363]	[155]	[704071]	[704071]
886_3117	chr18	2875507	2875907	+	1000	440.0	[12.536653]	[112]	[12.965319]	[112]	[2875709]	[2875709]
886_31173	chr6	11968114	11968514	+	704	68.5	[7.2392173]	[143]	[7.4727845]	[143]	[11968336]	[11968336]
886_31184	chr6	108866815	108867215	+	669	68.5	[12.322203]	[117]	[11.903437]	[117]	[108866997]	[108866997]
886_31187	chr7	26005726	26006126	+	703	68.5	[17.30608]	[117]	[17.29618]	[117]	[26005908]	[26005908]
886_31189	chr7	38274521	38274921	+	608	68.5	[12.004346]	[141]	[12.008184]	[141]	[38274732]	[38274732]
886_3122	chr14	90970063	90970463	+	1000	439.5	[6.145928]	[132]	[6.255852]	[132]	[90970282]	[90970282]
886_31226	chr1	109532352	109532752	+	668	68.0	[4.0306325]	[148]	[4.037037]	[148]	[109532541]	[109532541]
886_3123	chr2	23757675	23758075	+	1000	439.5	[11.8935375]	[103]	[12.332103]	[103]	[23757858]	[23757858]
886_31272	chr17	35943518	35943918	+	676	68.0	[17.30608]	[148]	[17.29618]	[148]	[35943741]	[35943741]
886_31284	chr18	22282485	22282885	+	594	68.0	[4.037037]	[77]	[]	[]	[22282657]	[]
886_313	chr7	140200214	140200614	+	1000	1067.5	[17.30608]	[102]	[17.29618]	[102]	[140200415]	[140200415]
886_3131	chr15	43469971	43470371	+	1000	439.0	[12.900274]	[108]	[12.77055]	[108]	[43470177]	[43470177]
886_31342	chr7	523706	524106	+	674	68.0	[6.779144]	[212]	[6.8989677]	[212]	[523919]	[523919]
886_31353	chr7	127717462	127717862	+	698	68.0	[17.30608]	[151]	[17.29618]	[151]	[127717679]	[127717679]
886_31399	chr10	110726085	110726485	+	645	67.5	[4.037037]	[218]	[]	[]	[110726275]	[]
886_31408	chr12	49189025	49189425	+	695	67.5	[6.8989677]	[103]	[6.779144]	[103]	[49189221]	[49189221]
886_31420	chr14	96705427	96705827	+	546	67.5	[11.260322]	[78]	[11.688987]	[78]	[96705592]	[96705592]
886_31427	chr15	89802474	89802874	+	655	67.5	[8.471095]	[128]	[9.133328]	[128]	[89802629]	[89802629]
886_31432	chr16	31117414	31117814	+	678	67.5	[6.8296685]	[166]	[6.6060014]	[166]	[31117659]	[31117659]
886_31442	chr17	50852000	50852400	+	620	67.5	[8.490212]	[261]	[7.837879]	[261]	[50852210]	[50852210]
886_3145	chr2	58721312	58721712	+	1000	438.0	[5.268915, 12.965319]	[113, 116]	[5.687681, 12.536653]	[113, 116]	[58721517, 58721520]	[58721517, 58721520]
886_31469	chr2	239736819	239737219	+	681	67.5	[14.1073065]	[101]	[13.873739]	[101]	[239737011]	[239737011]
886_3151	chr10	112183579	112183979	+	1000	437.5	[6.255852]	[96]	[6.145928]	[96]	[112183772]	[112183772]
886_31512	chr7	102404513	102404913	+	697	67.5	[4.625799]	[98]	[5.0544653]	[98]	[102404704]	[102404704]
886_31525	chr8	102864005	102864405	+	698	67.5	[11.688987]	[118]	[11.260322]	[118]	[102864214]	[102864214]
886_31553	chr1	112991687	112992087	+	569	67.0	[4.670253]	[245]	[4.670253]	[245]	[112991908]	[112991908]
886_3156	chr6	4322836	4323236	+	1000	437.5	[8.439688]	[99]	[8.130846]	[99]	[4323027]	[4323027]
886_31598	chr16	57126411	57126811	+	695	67.0	[12.322203]	[117]	[11.903437]	[117]	[57126574]	[57126574]
886_3160	chr21	33552374	33552774	+	1000	437.0	[12.536653, 12.536653]	[71, 104]	[12.965319, 12.965319]	[71, 104]	[33552538, 33552571]	[33552538, 33552571]
886_31604	chr17	12627244	12627644	+	688	67.0	[10.028443, 14.1073065]	[88, 124]	[10.028443, 13.873739]	[88, 124]	[12627426, 12627462]	[12627426, 12627462]
886_31617	chr19	43798640	43799040	+	692	67.0	[4.673748]	[168]	[4.670253]	[168]	[43798829]	[43798829]
886_3162	chr6	37638051	37638451	+	1000	437.0	[17.30608]	[109]	[17.29618]	[109]	[37638252]	[37638252]
886_31628	chr2	144427024	144427424	+	638	67.0	[12.536653]	[128]	[12.965319]	[128]	[144427229]	[144427229]
886_31632	chr2	191114407	191114807	+	672	67.0	[10.661659, 5.0544653, 16.662966]	[140, 155, 188]	[10.671558, 4.625799, 16.662966]	[140, 155, 188]	[191114604, 191114619, 191114652]	[191114604, 191114619, 191114652]
886_31648	chr3	47288957	47289357	+	677	67.0	[5.697581, 10.661659]	[76, 87]	[5.259015, 10.671558]	[76, 87]	[47289130, 47289141]	[47289130, 47289141]
886_31649	chr3	50170697	50171097	+	663	67.0	[5.373662]	[59]	[5.3698244]	[59]	[50170855]	[50170855]
886_3165	chr13	36297672	36298072	+	1000	436.5	[17.30608]	[97]	[17.29618]	[97]	[36297869]	[36297869]
886_31654	chr3	172750524	172750924	+	578	67.0	[6.3910904]	[90]	[5.968487]	[90]	[172750711]	[172750711]
886_3166	chr6	47477452	47477852	+	1000	436.5	[16.662966]	[102]	[16.662966]	[102]	[47477650]	[47477650]
886_31670	chr5	75512184	75512584	+	635	67.0	[7.2392173]	[91]	[7.4727845]	[91]	[75512374]	[75512374]
886_31689	chr6	125057832	125058232	+	590	67.0	[5.502812]	[118]	[5.6226363]	[118]	[125058040]	[125058040]
886_31769	chr11	34274730	34275130	+	649	66.5	[13.873739]	[98]	[14.1073065]	[98]	[34274923]	[34274923]
886_31774	chr11	125768619	125769019	+	680	66.5	[6.255852]	[99]	[6.145928]	[99]	[125768798]	[125768798]
886_31781	chr12	52542892	52543292	+	653	66.5	[17.939297]	[100]	[17.939297]	[100]	[52543091]	[52543091]
886_31798	chr15	59173814	59174214	+	624	66.5	[5.697581]	[119]	[5.259015]	[119]	[59174025]	[59174025]
886_318	chr5	146182610	146183010	+	1000	1065.5	[16.662966]	[93]	[16.662966]	[93]	[146182803]	[146182803]
886_3182	chr6	158917617	158918017	+	1000	435.0	[7.4877305]	[129]	[7.806472]	[129]	[158917845]	[158917845]
886_31833	chr20	22490346	22490746	+	673	66.5	[17.939297]	[109]	[17.939297]	[109]	[22490545]	[22490545]
886_31834	chr20	47909707	47910107	+	687	66.5	[5.0544653]	[136]	[4.625799]	[136]	[47909916]	[47909916]
886_31843	chr3	10005907	10006307	+	685	66.5	[4.037037]	[318]	[]	[]	[10006137]	[]
886_31850	chr3	196502912	196503312	+	676	66.5	[4.670253]	[159]	[4.670253]	[159]	[196503151]	[196503151]
886_3186	chr19	45584698	45585098	+	1000	434.5	[13.4641905]	[115]	[13.240523]	[115]	[45584906]	[45584906]
886_31864	chr5	39073035	39073435	+	657	66.5	[4.670253]	[142]	[4.670253]	[142]	[39073227]	[39073227]
886_3187	chr6	35024567	35024967	+	1000	434.5	[12.536653]	[93]	[12.965319]	[93]	[35024756]	[35024756]
886_31872	chr6	11938219	11938619	+	682	66.5	[5.259015]	[154]	[5.697581]	[154]	[11938406]	[11938406]
886_31873	chr6	15461276	15461676	+	683	66.5	[4.673748, 6.779144]	[115, 123]	[4.670253, 6.8989677]	[115, 123]	[15461484, 15461492]	[15461484, 15461492]
886_3188	chr1	223036058	223036458	+	1000	434.0	[4.037037, 4.037037, 5.687681]	[77, 94, 122]	[5.268915]	[122]	[223036218, 223036235, 223036263]	[223036263]
886_31922	chr1	65064967	65065367	+	631	66.0	[11.903437]	[139]	[12.322203]	[139]	[65065185]	[65065185]
886_31930	chr1	165257988	165258388	+	677	66.0	[7.4727845]	[76]	[7.2392173]	[76]	[165258163]	[165258163]
886_31938	chr10	38454308	38454708	+	672	66.0	[12.965319]	[105]	[12.536653]	[105]	[38454510]	[38454510]
