#PeakID(python identify_motif.py ./ENCODE_processed_files/NFATC3_idr.fa NFATC3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
28_22473	chr15	84955885	84956285	+	637	28.0	[]	[]	[7.408826]	[66]	[]	[84956042]
28_22474	chr15	85854317	85854717	+	663	28.0	[7.0441737]	[172]	[]	[]	[85854525]	[]
28_22477	chr15	90071127	90071527	+	695	28.0	[]	[]	[10.276439]	[148]	[]	[90071345]
28_22484	chr16	8183481	8183881	+	592	28.0	[7.0441737]	[199]	[]	[]	[8183683]	[]
28_22488	chr16	14487317	14487717	+	660	28.0	[7.657809]	[210]	[]	[]	[14487557]	[]
28_2249	chr10	70759053	70759453	+	1000	57.0	[7.0441737, 10.276439]	[85, 121]	[]	[]	[70759222, 70759258]	[]
28_22490	chr16	20805607	20806007	+	690	28.0	[7.0441737]	[212]	[7.408826]	[223]	[20805830]	[20805841]
28_22494	chr16	29926223	29926623	+	682	28.0	[]	[]	[10.276439]	[175]	[]	[29926418]
28_2250	chr12	32047887	32048287	+	1000	57.0	[]	[]	[7.657809]	[82]	[]	[32048057]
28_22506	chr16	79868037	79868437	+	625	28.0	[]	[]	[10.276439]	[69]	[]	[79868201]
28_22508	chr16	84702224	84702624	+	676	28.0	[]	[]	[7.657809]	[170]	[]	[84702408]
28_2251	chr12	47215487	47215887	+	1000	57.0	[7.408826, 10.276439]	[155, 181]	[]	[]	[47215692, 47215718]	[]
28_22512	chr16	85359162	85359562	+	668	28.0	[]	[]	[7.408826]	[103]	[]	[85359363]
28_22521	chr17	30701369	30701769	+	633	28.0	[7.657809]	[114]	[10.276439]	[106]	[30701536]	[30701528]
28_22525	chr17	38598600	38599000	+	665	28.0	[]	[]	[7.657809]	[199]	[]	[38598816]
28_22526	chr17	39360335	39360735	+	561	28.0	[]	[]	[7.0441737, 10.276439]	[156, 169]	[]	[39360571, 39360584]
28_2253	chr12	93060665	93061065	+	1000	57.0	[]	[]	[10.276439]	[135]	[]	[93060879]
28_22531	chr17	40803561	40803961	+	693	28.0	[]	[]	[10.276439]	[233]	[]	[40803802]
28_22538	chr17	47493162	47493562	+	679	28.0	[]	[]	[9.601446]	[193]	[]	[47493387]
28_22542	chr17	49333784	49334184	+	661	28.0	[7.657809, 7.0441737]	[141, 147]	[]	[]	[49334011, 49334017]	[]
28_22553	chr17	68057558	68057958	+	620	28.0	[]	[]	[7.657809]	[135]	[]	[68057729]
28_22567	chr18	2572279	2572679	+	631	28.0	[7.657809]	[199]	[7.408826, 7.408826]	[143, 185]	[2572520]	[2572464, 2572506]
28_22568	chr18	3384999	3385399	+	664	28.0	[10.276439]	[187]	[]	[]	[3385218]	[]
28_22570	chr18	3583114	3583514	+	548	28.0	[7.408826, 7.408826]	[116, 179]	[]	[]	[3583274, 3583337]	[]
28_22571	chr18	9005323	9005723	+	637	28.0	[10.276439]	[177]	[7.0441737]	[196]	[9005528]	[9005547]
28_22574	chr18	9908003	9908403	+	673	28.0	[10.276439]	[136]	[]	[]	[9908228]	[]
28_22577	chr18	26227445	26227845	+	624	28.0	[10.276439]	[110]	[]	[]	[26227599]	[]
28_22579	chr18	57833705	57834105	+	652	28.0	[7.0441737]	[121]	[]	[]	[57833866]	[]
28_22584	chr19	7674437	7674837	+	678	28.0	[]	[]	[7.408826]	[147]	[]	[7674678]
28_22591	chr19	15377172	15377572	+	664	28.0	[]	[]	[7.408826]	[155]	[]	[15377371]
28_22593	chr19	19394575	19394975	+	553	28.0	[7.408826]	[82]	[]	[]	[19394749]	[]
28_22602	chr19	40424521	40424921	+	583	28.0	[]	[]	[10.276439]	[156]	[]	[40424754]
28_22608	chr19	48951195	48951595	+	649	28.0	[]	[]	[7.408826]	[112]	[]	[48951360]
28_2261	chr19	15828837	15829237	+	1000	57.0	[10.276439]	[124]	[]	[]	[15829043]	[]
28_22613	chr19	55656303	55656703	+	678	28.0	[10.276439]	[188]	[]	[]	[55656500]	[]
28_22619	chr2	17126105	17126505	+	627	28.0	[7.408826]	[79]	[]	[]	[17126259]	[]
28_22621	chr2	24382280	24382680	+	623	28.0	[]	[]	[7.408826, 7.408826]	[76, 81]	[]	[24382431, 24382436]
28_22627	chr2	43612342	43612742	+	640	28.0	[]	[]	[7.657809]	[96]	[]	[43612537]
28_22638	chr2	73234601	73235001	+	603	28.0	[]	[]	[7.0441737]	[173]	[]	[73234802]
28_22642	chr2	85999019	85999419	+	695	28.0	[]	[]	[9.601446]	[184]	[]	[85999256]
28_22645	chr2	100303636	100304036	+	656	28.0	[]	[]	[10.276439]	[183]	[]	[100303862]
28_22649	chr2	121856358	121856758	+	672	28.0	[]	[]	[7.0441737]	[141]	[]	[121856594]
28_2265	chr2	99609848	99610248	+	1000	57.0	[7.0441737]	[115]	[]	[]	[99610038]	[]
28_22652	chr2	128063499	128063899	+	591	28.0	[]	[]	[10.276439]	[133]	[]	[128063688]
28_22665	chr2	237998512	237998912	+	618	28.0	[10.276439]	[118]	[7.657809, 7.408826]	[68, 85]	[237998730]	[237998680, 237998697]
28_22666	chr20	17996004	17996404	+	556	28.0	[]	[]	[7.0441737]	[109]	[]	[17996208]
28_22667	chr20	31610615	31611015	+	665	28.0	[10.276439]	[118]	[7.408826, 7.408826]	[123, 140]	[31610766]	[31610771, 31610788]
28_22669	chr20	35539671	35540071	+	682	28.0	[10.276439]	[124]	[]	[]	[35539866]	[]
28_2267	chr20	47331308	47331708	+	1000	57.0	[]	[]	[10.276439]	[118]	[]	[47331526]
28_22670	chr20	35541373	35541773	+	579	28.0	[]	[]	[10.276439]	[96]	[]	[35541560]
28_22677	chr20	38946666	38947066	+	665	28.0	[10.276439]	[125]	[]	[]	[38946828]	[]
28_22678	chr20	43558538	43558938	+	664	28.0	[7.0441737]	[109]	[]	[]	[43558721]	[]
28_22679	chr20	47350274	47350674	+	622	28.0	[7.408826]	[79]	[7.408826]	[161]	[47350426]	[47350508]
28_2268	chr21	31737939	31738339	+	1000	57.0	[10.276439, 7.408826]	[137, 172]	[]	[]	[31738138, 31738173]	[]
28_22682	chr20	50012543	50012943	+	685	28.0	[7.408826]	[97]	[]	[]	[50012734]	[]
28_22684	chr20	50478199	50478599	+	662	28.0	[]	[]	[7.408826]	[127]	[]	[50478351]
28_22698	chr22	16593892	16594292	+	571	28.0	[7.408826, 7.408826]	[81, 100]	[]	[]	[16594070, 16594089]	[]
28_2270	chr22	20955558	20955958	+	1000	57.0	[7.0441737]	[108]	[]	[]	[20955720]	[]
28_22701	chr22	19200183	19200583	+	663	28.0	[7.408826]	[148]	[7.657809]	[204]	[19200372]	[19200428]
28_22702	chr22	19460045	19460445	+	628	28.0	[10.276439]	[170]	[]	[]	[19460218]	[]
28_22703	chr22	19614469	19614869	+	715	28.0	[9.601446]	[150]	[]	[]	[19614663]	[]
28_22707	chr22	19936086	19936486	+	682	28.0	[7.408826]	[134]	[]	[]	[19936269]	[]
28_22712	chr22	20630323	20630723	+	571	28.0	[]	[]	[7.657809]	[62]	[]	[20630477]
28_22714	chr22	20835938	20836338	+	610	28.0	[]	[]	[7.0441737]	[200]	[]	[20836154]
28_22716	chr22	21741709	21742109	+	592	28.0	[7.657809]	[128]	[]	[]	[21741886]	[]
28_22718	chr22	22132284	22132684	+	585	28.0	[]	[]	[10.276439]	[83]	[]	[22132436]
28_22719	chr22	22189943	22190343	+	683	28.0	[]	[]	[10.276439]	[115]	[]	[22190144]
28_22727	chr22	39840065	39840465	+	631	28.0	[]	[]	[7.408826, 7.408826, 10.276439]	[129, 150, 214]	[]	[39840223, 39840244, 39840308]
28_22728	chr22	41666859	41667259	+	656	28.0	[]	[]	[7.657809]	[165]	[]	[41667074]
28_2273	chr5	76319674	76320074	+	1000	57.0	[7.408826]	[144]	[]	[]	[76319892]	[]
28_22730	chr22	50533379	50533779	+	693	28.0	[10.276439]	[131]	[7.657809]	[146]	[50533594]	[50533609]
28_22735	chr3	13895476	13895876	+	652	28.0	[9.601446]	[136]	[10.276439, 9.601446]	[98, 148]	[13895695]	[13895657, 13895707]
28_22736	chr3	14221918	14222318	+	609	28.0	[7.408826]	[162]	[]	[]	[14222146]	[]
28_22738	chr3	17412875	17413275	+	642	28.0	[7.408826]	[147]	[7.657809]	[116]	[17413099]	[17413068]
28_22740	chr3	32175616	32176016	+	652	28.0	[7.0441737]	[87]	[]	[]	[32175770]	[]
28_22743	chr3	38521258	38521658	+	623	28.0	[]	[]	[7.657809]	[142]	[]	[38521428]
28_22749	chr3	72595471	72595871	+	689	28.0	[9.601446]	[141]	[]	[]	[72595690]	[]
28_2275	chr6	13702711	13703111	+	1000	57.0	[10.276439]	[146]	[10.276439]	[159]	[13702923]	[13702936]
28_22751	chr3	100708862	100709262	+	698	28.0	[]	[]	[10.276439]	[85]	[]	[100709018]
28_22753	chr3	124619961	124620361	+	682	28.0	[]	[]	[7.657809]	[121]	[]	[124620161]
28_22757	chr3	146544718	146545118	+	689	28.0	[]	[]	[7.0441737, 10.276439]	[111, 117]	[]	[146544875, 146544881]
28_22761	chr3	161222544	161222944	+	695	28.0	[]	[]	[7.408826]	[206]	[]	[161222782]
28_22764	chr3	172987276	172987676	+	658	28.0	[]	[]	[7.0441737, 10.276439, 7.657809]	[157, 205, 213]	[]	[172987456, 172987504, 172987512]
28_22769	chr3	184712532	184712932	+	642	28.0	[7.657809]	[177]	[7.408826]	[193]	[184712748]	[184712764]
28_22771	chr3	186997180	186997580	+	594	28.0	[]	[]	[7.657809]	[157]	[]	[186997350]
28_22772	chr3	187139574	187139974	+	606	28.0	[]	[]	[7.408826]	[108]	[]	[187139751]
28_22780	chr3	197964009	197964409	+	670	28.0	[7.408826]	[104]	[9.601446]	[151]	[197964198]	[197964245]
28_22789	chr4	78810332	78810732	+	691	28.0	[10.276439]	[198]	[]	[]	[78810583]	[]
28_22790	chr4	78864407	78864807	+	621	28.0	[]	[]	[10.276439]	[77]	[]	[78864579]
28_22796	chr4	107999775	108000175	+	687	28.0	[]	[]	[7.408826]	[166]	[]	[107999943]
28_228	chr12	110418443	110418843	+	1000	123.0	[7.0441737]	[96]	[]	[]	[110418627]	[]
28_22801	chr4	126704317	126704717	+	706	28.0	[7.657809]	[166]	[]	[]	[126704502]	[]
28_22805	chr4	173013562	173013962	+	692	28.0	[]	[]	[10.276439]	[116]	[]	[173013771]
28_22808	chr4	186500981	186501381	+	628	28.0	[7.0441737]	[169]	[7.0441737]	[106]	[186501203]	[186501140]
28_22809	chr4	186829942	186830342	+	667	28.0	[10.276439]	[155]	[]	[]	[186830192]	[]
28_2281	chr7	76383232	76383632	+	1000	57.0	[]	[]	[7.657809]	[91]	[]	[76383386]
28_22810	chr5	10250866	10251266	+	618	28.0	[]	[]	[7.408826]	[167]	[]	[10251096]
28_2282	chr7	127383298	127383698	+	1000	57.0	[]	[]	[10.276439, 7.657809]	[81, 133]	[]	[127383477, 127383529]
28_22822	chr5	109406836	109407236	+	698	28.0	[7.408826]	[152]	[]	[]	[109407017]	[]
28_22823	chr5	126354000	126354400	+	625	28.0	[7.408826]	[124]	[7.408826]	[167]	[126354167]	[126354210]
28_22856	chr6	25788678	25789078	+	550	28.0	[]	[]	[10.276439, 10.276439, 7.657809]	[130, 151, 189]	[]	[25788864, 25788885, 25788923]
28_22864	chr6	33208785	33209185	+	673	28.0	[9.601446, 10.276439]	[93, 150]	[]	[]	[33208977, 33209034]	[]
28_22871	chr6	36605683	36606083	+	624	28.0	[10.276439]	[108]	[7.657809]	[84]	[36605879]	[36605855]
28_22874	chr6	44063365	44063765	+	646	28.0	[]	[]	[7.657809]	[88]	[]	[44063517]
28_22875	chr6	44133003	44133403	+	584	28.0	[]	[]	[10.276439]	[142]	[]	[44133154]
28_22884	chr6	106566540	106566940	+	568	28.0	[]	[]	[7.408826]	[194]	[]	[106566751]
28_22885	chr6	109238516	109238916	+	605	28.0	[7.0441737]	[129]	[]	[]	[109238739]	[]
28_22896	chr6	137849264	137849664	+	590	28.0	[]	[]	[7.657809, 7.408826]	[137, 147]	[]	[137849498, 137849508]
28_22902	chr6	157219976	157220376	+	675	28.0	[7.408826]	[117]	[]	[]	[157220187]	[]
28_22903	chr6	157977969	157978369	+	686	28.0	[7.408826]	[98]	[]	[]	[157978120]	[]
28_22904	chr6	158706684	158707084	+	607	28.0	[7.657809, 10.276439]	[91, 107]	[]	[]	[158706844, 158706860]	[]
28_22905	chr6	159729487	159729887	+	617	28.0	[]	[]	[10.276439, 7.657809, 7.408826]	[81, 110, 138]	[]	[159729659, 159729688, 159729716]
28_22907	chr6	161351739	161352139	+	594	28.0	[]	[]	[7.408826, 7.0441737, 7.657809]	[103, 121, 133]	[]	[161351896, 161351914, 161351926]
28_22909	chr7	2020808	2021208	+	671	28.0	[]	[]	[7.408826]	[215]	[]	[2021038]
28_22910	chr7	6104371	6104771	+	658	28.0	[]	[]	[10.276439]	[83]	[]	[6104549]
28_22914	chr7	16742532	16742932	+	656	28.0	[7.0441737]	[62]	[]	[]	[16742686]	[]
28_22915	chr7	22647488	22647888	+	673	28.0	[7.408826]	[161]	[]	[]	[22647720]	[]
28_22922	chr7	36301894	36302294	+	622	28.0	[7.408826]	[189]	[]	[]	[36302131]	[]
28_22928	chr7	76341312	76341712	+	650	28.0	[]	[]	[10.276439, 7.657809]	[70, 135]	[]	[76341480, 76341545]
28_22929	chr7	76380953	76381353	+	583	28.0	[]	[]	[10.276439]	[188]	[]	[76381188]
28_22930	chr7	77692089	77692489	+	584	28.0	[]	[]	[10.276439]	[127]	[]	[77692241]
28_22931	chr7	93593099	93593499	+	684	28.0	[]	[]	[7.657809]	[140]	[]	[93593299]
28_22939	chr7	105760194	105760594	+	685	28.0	[]	[]	[7.408826]	[88]	[]	[105760362]
28_22941	chr7	106244234	106244634	+	620	28.0	[]	[]	[10.276439]	[229]	[]	[106244482]
28_22944	chr7	107061744	107062144	+	694	28.0	[]	[]	[9.601446, 7.657809]	[143, 182]	[]	[107061896, 107061935]
28_22946	chr7	116438200	116438600	+	651	28.0	[7.657809, 10.276439]	[149, 158]	[]	[]	[116438436, 116438445]	[]
28_22949	chr7	121164491	121164891	+	695	28.0	[7.657809]	[179]	[]	[]	[121164742]	[]
28_2295	chr1	109719307	109719707	+	1000	56.5	[7.657809]	[163]	[]	[]	[109719557]	[]
28_22955	chr7	140402353	140402753	+	561	28.0	[]	[]	[7.408826]	[194]	[]	[140402590]
28_22956	chr7	141550922	141551322	+	641	28.0	[9.601446, 7.0441737]	[106, 117]	[]	[]	[141551108, 141551119]	[]
28_22957	chr7	142783240	142783640	+	688	28.0	[]	[]	[7.408826]	[215]	[]	[142783488]
28_22965	chr7	150918358	150918758	+	692	28.0	[7.408826]	[153]	[]	[]	[150918605]	[]
28_22969	chr8	688459	688859	+	590	28.0	[]	[]	[7.408826]	[76]	[]	[688622]
28_22970	chr8	9171656	9172056	+	574	28.0	[10.276439]	[141]	[]	[]	[9171844]	[]
28_22971	chr8	23221454	23221854	+	663	28.0	[7.408826]	[96]	[]	[]	[23221643]	[]
28_22979	chr8	47997267	47997667	+	686	28.0	[7.408826]	[205]	[]	[]	[47997493]	[]
28_22982	chr8	66917770	66918170	+	661	28.0	[10.276439, 10.276439]	[130, 151]	[]	[]	[66917985, 66918006]	[]
28_22991	chr8	105363391	105363791	+	650	28.0	[7.657809]	[137]	[]	[]	[105363587]	[]
28_22993	chr8	106011356	106011756	+	668	28.0	[10.276439]	[155]	[10.276439]	[100]	[106011597]	[106011542]
28_23	chrUn_KI270438v1	104694	105094	+	1000	454.0	[]	[]	[7.657809, 7.657809, 7.657809, 7.657809, 10.276439, 7.657809, 7.657809, 7.657809, 7.657809, 7.657809]	[53, 63, 73, 83, 88, 103, 118, 128, 133, 148]	[]	[104847, 104857, 104867, 104877, 104882, 104897, 104912, 104922, 104927, 104942]
28_230	chr16	34576280	34576680	+	1000	123.0	[]	[]	[7.657809, 7.657809, 7.657809, 7.657809]	[57, 80, 142, 152]	[]	[34576435, 34576458, 34576520, 34576530]
28_23007	chr9	87445691	87446091	+	681	28.0	[10.276439, 7.657809]	[149, 223]	[]	[]	[87445866, 87445940]	[]
28_23011	chr9	95409699	95410099	+	688	28.0	[7.408826]	[158]	[]	[]	[95409927]	[]
28_23013	chr9	100098732	100099132	+	683	28.0	[]	[]	[7.408826]	[151]	[]	[100098908]
28_23015	chr9	112097598	112097998	+	676	28.0	[7.408826]	[149]	[]	[]	[112097813]	[]
28_23018	chr9	120767472	120767872	+	690	28.0	[7.408826]	[220]	[]	[]	[120767700]	[]
28_23030	chr9	130531764	130532164	+	674	28.0	[7.408826]	[101]	[7.408826]	[64]	[130531959]	[130531922]
28_23035	chr9	137685454	137685854	+	576	28.0	[10.276439]	[172]	[]	[]	[137685677]	[]
28_23038	chrX	41010821	41011221	+	605	28.0	[]	[]	[7.408826]	[138]	[]	[41010981]
28_23046	chr1	8165670	8166070	+	648	27.5	[7.408826]	[128]	[]	[]	[8165898]	[]
28_23057	chr1	18808075	18808475	+	580	27.5	[7.0441737]	[177]	[10.276439]	[186]	[18808280]	[18808289]
28_23058	chr1	19407742	19408142	+	634	27.5	[]	[]	[10.276439]	[93]	[]	[19407917]
28_23059	chr1	21766168	21766568	+	669	27.5	[7.0441737]	[172]	[]	[]	[21766373]	[]
28_23072	chr1	31953188	31953588	+	683	27.5	[7.408826]	[109]	[]	[]	[31953354]	[]
28_23076	chr1	32648194	32648594	+	627	27.5	[]	[]	[10.276439]	[88]	[]	[32648350]
28_23078	chr1	40084557	40084957	+	637	27.5	[7.657809]	[143]	[7.408826]	[184]	[40084733]	[40084774]
28_23080	chr1	42959906	42960306	+	634	27.5	[10.276439]	[114]	[7.657809]	[71]	[42960114]	[42960071]
28_23083	chr1	46305953	46306353	+	658	27.5	[]	[]	[10.276439]	[145]	[]	[46306158]
28_2309	chr10	84525078	84525478	+	1000	56.5	[]	[]	[10.276439]	[115]	[]	[84525281]
28_23094	chr1	77779174	77779574	+	578	27.5	[10.276439]	[163]	[]	[]	[77779365]	[]
28_23096	chr1	86775498	86775898	+	594	27.5	[7.408826]	[182]	[]	[]	[86775701]	[]
28_23098	chr1	89537171	89537571	+	549	27.5	[7.0441737]	[130]	[]	[]	[89537343]	[]
28_23099	chr1	95087168	95087568	+	615	27.5	[]	[]	[7.657809]	[165]	[]	[95087381]
28_23101	chr1	109186058	109186458	+	643	27.5	[10.276439]	[126]	[]	[]	[109186209]	[]
28_23104	chr1	109826729	109827129	+	541	27.5	[7.408826]	[180]	[]	[]	[109826939]	[]
28_23105	chr1	111032221	111032621	+	563	27.5	[]	[]	[7.408826]	[184]	[]	[111032433]
28_23107	chr1	113058806	113059206	+	639	27.5	[10.276439]	[196]	[]	[]	[113059055]	[]
28_23108	chr1	113846637	113847037	+	655	27.5	[7.408826]	[164]	[]	[]	[113846835]	[]
28_23114	chr1	155049636	155050036	+	597	27.5	[7.657809]	[147]	[10.276439]	[127]	[155049882]	[155049862]
28_23117	chr1	160558690	160559090	+	613	27.5	[]	[]	[7.408826]	[84]	[]	[160558868]
28_23122	chr1	167758454	167758854	+	638	27.5	[7.657809, 7.408826]	[182, 243]	[]	[]	[167758637, 167758698]	[]
28_23126	chr1	182298442	182298842	+	670	27.5	[]	[]	[7.408826]	[129]	[]	[182298632]
28_23129	chr1	183684937	183685337	+	581	27.5	[7.408826]	[202]	[10.276439]	[151]	[183685164]	[183685113]
28_23131	chr1	201886940	201887340	+	614	27.5	[7.408826]	[127]	[]	[]	[201887166]	[]
28_23135	chr1	207605787	207606187	+	611	27.5	[10.276439]	[101]	[]	[]	[207605977]	[]
28_23141	chr1	225981160	225981560	+	677	27.5	[10.276439]	[127]	[]	[]	[225981322]	[]
28_23150	chr1	246107996	246108396	+	664	27.5	[]	[]	[7.0441737]	[165]	[]	[246108236]
28_2316	chr12	33588394	33588794	+	1000	56.5	[]	[]	[7.408826]	[160]	[]	[33588614]
28_23161	chr10	35005840	35006240	+	647	27.5	[7.408826]	[172]	[]	[]	[35006075]	[]
28_23164	chr10	50398873	50399273	+	644	27.5	[]	[]	[10.276439]	[98]	[]	[50399070]
28_23168	chr10	67853451	67853851	+	668	27.5	[7.657809]	[153]	[]	[]	[67853692]	[]
28_2317	chr12	45729755	45730155	+	1000	56.5	[7.0441737]	[67]	[]	[]	[45729911]	[]
28_23170	chr10	69328882	69329282	+	566	27.5	[10.276439]	[96]	[]	[]	[69329043]	[]
28_23176	chr10	79043009	79043409	+	595	27.5	[]	[]	[7.657809]	[117]	[]	[79043191]
28_23177	chr10	80477905	80478305	+	619	27.5	[]	[]	[7.408826]	[156]	[]	[80478089]
28_23179	chr10	80924335	80924735	+	668	27.5	[7.408826, 7.0441737]	[123, 135]	[]	[]	[80924545, 80924557]	[]
28_23180	chr10	99731803	99732203	+	618	27.5	[]	[]	[9.601446]	[182]	[]	[99732029]
28_23188	chr11	13208103	13208503	+	633	27.5	[10.276439, 7.408826]	[129, 164]	[]	[]	[13208285, 13208320]	[]
28_2319	chr16	19395567	19395967	+	1000	56.5	[]	[]	[7.408826, 10.276439]	[110, 127]	[]	[19395751, 19395768]
28_23194	chr11	46280735	46281135	+	555	27.5	[]	[]	[10.276439]	[166]	[]	[46280934]
28_23198	chr11	68945637	68946037	+	639	27.5	[7.408826]	[124]	[]	[]	[68945841]	[]
28_23199	chr11	71692368	71692768	+	641	27.5	[9.601446]	[101]	[7.657809]	[110]	[71692539]	[71692548]
28_23201	chr11	72430733	72431133	+	645	27.5	[7.657809, 7.408826]	[132, 191]	[]	[]	[72430890, 72430949]	[]
28_23204	chr11	76822369	76822769	+	603	27.5	[7.0441737]	[105]	[]	[]	[76822536]	[]
28_23213	chr11	118791210	118791610	+	663	27.5	[10.276439]	[204]	[]	[]	[118791447]	[]
28_23216	chr11	123054372	123054772	+	661	27.5	[7.408826]	[195]	[7.657809, 7.0441737]	[176, 217]	[123054590]	[123054571, 123054612]
28_23218	chr12	1246784	1247184	+	546	27.5	[]	[]	[7.408826]	[111]	[]	[1246962]
28_2322	chr17	40098662	40099062	+	1000	56.5	[]	[]	[10.276439]	[163]	[]	[40098904]
28_23223	chr12	27711521	27711921	+	638	27.5	[9.601446, 7.408826]	[114, 120]	[]	[]	[27711682, 27711688]	[]
28_23229	chr12	47083078	47083478	+	645	27.5	[]	[]	[7.657809]	[129]	[]	[47083303]
28_23230	chr12	48352477	48352877	+	662	27.5	[]	[]	[10.276439, 7.408826]	[155, 161]	[]	[48352676, 48352682]
28_23236	chr12	52865223	52865623	+	545	27.5	[10.276439, 7.408826]	[147, 175]	[]	[]	[52865432, 52865460]	[]
28_23240	chr12	62289421	62289821	+	658	27.5	[7.408826]	[86]	[]	[]	[62289607]	[]
28_23242	chr12	68747491	68747891	+	635	27.5	[]	[]	[7.657809]	[138]	[]	[68747710]
28_23253	chr12	110449495	110449895	+	569	27.5	[]	[]	[7.408826]	[148]	[]	[110449736]
28_23256	chr12	116365113	116365513	+	558	27.5	[]	[]	[7.408826, 7.657809]	[129, 206]	[]	[116365265, 116365342]
28_23258	chr12	120202051	120202451	+	653	27.5	[7.408826]	[158]	[]	[]	[120202287]	[]
28_23260	chr12	122498998	122499398	+	637	27.5	[]	[]	[7.657809]	[133]	[]	[122499229]
28_23273	chr14	102552146	102552546	+	577	27.5	[10.276439]	[137]	[]	[]	[102552366]	[]
28_23274	chr15	34248144	34248544	+	575	27.5	[]	[]	[10.276439]	[176]	[]	[34248371]
28_23276	chr15	39925218	39925618	+	544	27.5	[10.276439]	[189]	[7.657809]	[172]	[39925460]	[39925443]
28_23279	chr15	42549626	42550026	+	616	27.5	[]	[]	[7.0441737]	[97]	[]	[42549814]
28_23280	chr15	42650369	42650769	+	685	27.5	[10.276439]	[75]	[]	[]	[42650527]	[]
28_23286	chr15	57951921	57952321	+	661	27.5	[10.276439, 7.0441737]	[104, 135]	[]	[]	[57952074, 57952105]	[]
28_23293	chr15	80999900	81000300	+	553	27.5	[7.657809]	[132]	[]	[]	[81000060]	[]
28_23297	chr15	92880842	92881242	+	550	27.5	[]	[]	[7.408826, 7.408826]	[93, 141]	[]	[92881004, 92881052]
28_233	chr1	22025920	22026320	+	1000	122.5	[7.657809]	[128]	[]	[]	[22026108]	[]
28_23313	chr16	22188480	22188880	+	609	27.5	[7.408826]	[149]	[]	[]	[22188700]	[]
28_23314	chr16	27690699	27691099	+	644	27.5	[7.0441737, 7.408826]	[136, 200]	[]	[]	[27690876, 27690940]	[]
28_23318	chr16	31072516	31072916	+	623	27.5	[10.276439]	[189]	[]	[]	[31072741]	[]
28_2332	chr2	166376154	166376554	+	1000	56.5	[9.601446]	[96]	[]	[]	[166376339]	[]
28_23320	chr16	46383209	46383609	+	560	27.5	[]	[]	[7.657809, 7.657809, 7.657809, 7.657809, 7.657809]	[64, 106, 116, 132, 142]	[]	[46383367, 46383409, 46383419, 46383435, 46383445]
28_23330	chr16	82152626	82153026	+	619	27.5	[]	[]	[7.408826]	[113]	[]	[82152834]
28_23333	chr16	87295122	87295522	+	661	27.5	[]	[]	[7.408826]	[184]	[]	[87295309]
28_23341	chr17	30939223	30939623	+	614	27.5	[]	[]	[7.408826]	[157]	[]	[30939404]
28_23344	chr17	35920195	35920595	+	559	27.5	[7.408826, 7.408826]	[176, 187]	[]	[]	[35920394, 35920405]	[]
28_23348	chr17	40168413	40168813	+	667	27.5	[]	[]	[10.276439]	[111]	[]	[40168570]
28_2335	chr22	22584756	22585156	+	1000	56.5	[7.408826, 7.408826, 7.408826]	[76, 91, 135]	[]	[]	[22584907, 22584922, 22584966]	[]
28_23354	chr17	47203773	47204173	+	661	27.5	[]	[]	[10.276439]	[171]	[]	[47204003]
28_23359	chr17	62231265	62231665	+	668	27.5	[]	[]	[10.276439]	[95]	[]	[62231451]
28_23362	chr17	63774766	63775166	+	673	27.5	[]	[]	[7.657809]	[139]	[]	[63774918]
28_23363	chr17	66906740	66907140	+	675	27.5	[7.657809]	[184]	[]	[]	[66906927]	[]
28_23364	chr17	73191778	73192178	+	629	27.5	[]	[]	[7.657809]	[161]	[]	[73192003]
28_23368	chr17	75206283	75206683	+	656	27.5	[10.276439]	[142]	[]	[]	[75206484]	[]
28_23371	chr17	77071845	77072245	+	652	27.5	[7.408826, 7.408826]	[129, 152]	[]	[]	[77072072, 77072095]	[]
28_23373	chr17	80196013	80196413	+	611	27.5	[10.276439]	[134]	[7.657809]	[201]	[80196180]	[80196247]
28_23375	chr18	3251430	3251830	+	647	27.5	[]	[]	[7.408826]	[184]	[]	[3251638]
28_23377	chr18	3615206	3615606	+	629	27.5	[10.276439]	[217]	[7.408826]	[229]	[3615436]	[3615448]
28_23378	chr18	9032493	9032893	+	651	27.5	[]	[]	[7.408826]	[132]	[]	[9032682]
28_23381	chr18	36065584	36065984	+	634	27.5	[7.408826]	[127]	[]	[]	[36065796]	[]
28_23391	chr19	10428991	10429391	+	628	27.5	[]	[]	[7.408826, 7.408826, 7.408826, 7.408826, 7.408826, 7.408826]	[75, 80, 85, 118, 127, 144]	[]	[10429149, 10429154, 10429159, 10429192, 10429201, 10429218]
28_23399	chr19	28488513	28488913	+	619	27.5	[7.408826]	[126]	[]	[]	[28488725]	[]
28_234	chr15	83092360	83092760	+	1000	122.5	[10.276439]	[115]	[]	[]	[83092563]	[]
28_23400	chr19	28526052	28526452	+	654	27.5	[]	[]	[7.657809]	[165]	[]	[28526260]
28_23407	chr19	41785477	41785877	+	611	27.5	[]	[]	[7.408826]	[167]	[]	[41785646]
28_2341	chr5	37576173	37576573	+	1000	56.5	[7.657809]	[139]	[]	[]	[37576382]	[]
