#PeakID(python identify_motif.py ./ENCODE_processed_files/CREB1_idr.fa CREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
789_26162	chr7	140495634	140496034	+	796	32.0	[7.302018]	[105]	[7.6658115]	[105]	[140495820]	[140495820]
789_26163	chr7	142454897	142455297	+	735	32.0	[14.340561, 7.0666766]	[81, 115]	[7.304901, 6.9910398]	[81, 115]	[142455065, 142455099]	[142455065, 142455099]
789_26166	chr7	148911636	148912036	+	806	32.0	[7.2848296]	[156]	[7.5233374]	[156]	[148911859]	[148911859]
789_26167	chr7	148964671	148965071	+	805	32.0	[11.325602]	[127]	[7.587105]	[127]	[148964843]	[148964843]
789_2617	chr7	117019999	117020399	+	1000	162.0	[12.391855]	[90]	[12.391855]	[90]	[117020183]	[117020183]
789_26175	chr7	152383643	152384043	+	780	32.0	[7.778084]	[142]	[7.8243337]	[142]	[152383884]	[152383884]
789_2618	chr9	128771745	128772145	+	1000	162.0	[]	[]	[6.9124703]	[80]	[]	[128771915]
789_26180	chr7	155414603	155415003	+	814	32.0	[7.304901]	[107]	[14.340561]	[107]	[155414808]	[155414808]
789_26181	chr8	2713735	2714135	+	828	32.0	[9.55874]	[67]	[7.7968802]	[67]	[2713891]	[2713891]
789_26182	chr8	22036749	22037149	+	823	32.0	[11.325602]	[164]	[7.587105]	[164]	[22036991]	[22036991]
789_26183	chr8	23410275	23410675	+	704	32.0	[]	[]	[6.893674, 7.435873]	[55, 108]	[]	[23410426, 23410479]
789_262	chr7	94004185	94004585	+	1000	530.0	[7.6658115]	[103]	[9.093543, 7.302018]	[68, 103]	[94004381]	[94004346, 94004381]
789_26209	chr8	141005063	141005463	+	630	32.0	[9.253607]	[114]	[9.253607]	[114]	[141005271]	[141005271]
789_2621	chr1	151311571	151311971	+	1000	161.0	[7.304901]	[144]	[14.340561]	[144]	[151311806]	[151311806]
789_26210	chr8	141099312	141099712	+	754	32.0	[7.2208457]	[85]	[]	[]	[141099484]	[]
789_26212	chr8	141340379	141340779	+	837	32.0	[]	[]	[7.435873]	[116]	[]	[141340553]
789_26215	chr8	143888254	143888654	+	788	32.0	[11.325602]	[110]	[7.587105]	[110]	[143888445]	[143888445]
789_26216	chr8	144790588	144790988	+	742	32.0	[7.573706, 8.320283]	[78, 102]	[7.3216233, 8.105255]	[78, 102]	[144790741, 144790765]	[144790741, 144790765]
789_26218	chr9	4833141	4833541	+	799	32.0	[10.066811]	[94]	[7.5523715]	[94]	[4833328]	[4833328]
789_26225	chr9	98169116	98169516	+	775	32.0	[6.893674]	[148]	[]	[]	[98169311]	[]
789_26238	chr9	128870344	128870744	+	792	32.0	[11.325602, 6.939924]	[159, 164]	[7.587105]	[159]	[128870585, 128870590]	[128870585]
789_26240	chr9	130043575	130043975	+	795	32.0	[]	[]	[9.501078]	[235]	[]	[130043821]
789_26249	chr9	134324186	134324586	+	800	32.0	[]	[]	[7.435873]	[133]	[]	[134324390]
789_2625	chr14	24442642	24443042	+	1000	161.0	[]	[]	[7.2540293, 6.7118297]	[81, 86]	[]	[24442809, 24442814]
789_26257	chrX	11254393	11254793	+	799	32.0	[6.7580795]	[109]	[]	[]	[11254572]	[]
789_26266	chrX	118329132	118329532	+	807	32.0	[]	[]	[6.893674]	[152]	[]	[118329380]
789_26268	chrX	151099031	151099431	+	582	32.0	[]	[]	[6.7814016]	[96]	[]	[151099215]
789_26269	chrX	153900745	153901145	+	696	32.0	[7.2336946]	[101]	[]	[]	[153900928]	[]
789_26270	chrX	154486732	154487132	+	811	32.0	[7.6658115]	[127]	[7.302018]	[127]	[154486899]	[154486899]
789_26271	chrX	154717813	154718213	+	816	32.0	[]	[]	[9.472043]	[111]	[]	[154718023]
789_26273	chr1	2132153	2132553	+	776	31.0	[11.325602]	[76]	[7.587105]	[76]	[2132316]	[2132316]
789_26276	chr1	7931202	7931602	+	689	31.0	[14.340561]	[142]	[7.304901, 11.507445]	[142, 145]	[7931407]	[7931407, 7931410]
789_26277	chr1	9009961	9010361	+	717	31.0	[11.325602]	[71]	[7.587105]	[71]	[9010132]	[9010132]
789_26279	chr1	10427990	10428390	+	738	31.0	[]	[]	[9.522412]	[164]	[]	[10428240]
789_26287	chr1	16122830	16123230	+	751	31.0	[7.8243337]	[171]	[7.778084]	[171]	[16123074]	[16123074]
789_26289	chr1	21669158	21669558	+	588	31.0	[7.0666766]	[112]	[6.9910398]	[112]	[21669366]	[21669366]
789_26291	chr1	21764561	21764961	+	655	31.0	[6.6679616]	[77]	[]	[]	[21764735]	[]
789_26300	chr1	31154400	31154800	+	720	31.0	[6.9573374]	[111]	[7.144837]	[111]	[31154580]	[31154580]
789_26301	chr1	31488500	31488900	+	767	31.0	[12.391855, 6.7814016, 7.304901]	[148, 157, 160]	[12.391855, 14.340561]	[148, 160]	[31488730, 31488739, 31488742]	[31488730, 31488742]
789_2631	chr19	48726544	48726944	+	1000	161.0	[9.55974]	[87]	[]	[]	[48726701]	[]
789_26310	chr1	38010071	38010471	+	723	31.0	[7.304901]	[149]	[14.340561, 9.614517]	[149, 203]	[38010239]	[38010239, 38010293]
789_26316	chr1	45508359	45508759	+	674	31.0	[]	[]	[9.535811]	[107]	[]	[45508536]
789_26317	chr1	46370196	46370596	+	768	31.0	[10.066811]	[93]	[7.5523715]	[93]	[46370380]	[46370380]
789_26322	chr1	54200629	54201029	+	714	31.0	[]	[]	[6.6389275]	[87]	[]	[54200800]
789_26323	chr1	54212689	54213089	+	775	31.0	[6.702695]	[91]	[]	[]	[54212863]	[]
789_2633	chr2	2527147	2527547	+	1000	161.0	[7.304901, 7.2540293]	[89, 155]	[14.340561]	[89]	[2527328, 2527394]	[2527328]
789_26331	chr1	67404179	67404579	+	765	31.0	[11.325602]	[132]	[7.587105]	[132]	[67404401]	[67404401]
789_26339	chr1	90925878	90926278	+	643	31.0	[9.253607]	[103]	[9.253607]	[103]	[90926072]	[90926072]
789_26340	chr1	92792532	92792932	+	633	31.0	[7.611034]	[114]	[7.5305133]	[114]	[92792728]	[92792728]
789_26342	chr1	95087061	95087461	+	753	31.0	[9.745586]	[181]	[]	[]	[95087265]	[]
789_26345	chr1	109917450	109917850	+	571	31.0	[]	[]	[11.507445]	[165]	[]	[109917654]
789_26351	chr1	112672802	112673202	+	784	31.0	[7.2208457]	[192]	[]	[]	[112673035]	[]
789_26354	chr1	115646961	115647361	+	766	31.0	[7.3216233, 9.77304]	[72, 140]	[7.573706]	[72]	[115647124, 115647192]	[115647124]
789_26360	chr1	154886250	154886650	+	773	31.0	[]	[]	[9.55974]	[155]	[]	[154886466]
789_26361	chr1	156141126	156141526	+	754	31.0	[9.522412]	[150]	[]	[]	[156141299]	[]
789_26367	chr1	164774700	164775100	+	674	31.0	[6.6679616]	[120]	[]	[]	[164774896]	[]
789_26368	chr1	172452514	172452914	+	657	31.0	[9.472043]	[177]	[]	[]	[172452762]	[]
789_2637	chr3	44338188	44338588	+	1000	161.0	[12.391855]	[97]	[12.391855]	[97]	[44338383]	[44338383]
789_26370	chr1	174157500	174157900	+	788	31.0	[6.893674]	[168]	[]	[]	[174157687]	[]
789_26371	chr1	174164385	174164785	+	690	31.0	[7.304901]	[142]	[14.340561]	[142]	[174164577]	[174164577]
789_26377	chr1	180644808	180645208	+	657	31.0	[9.472043]	[99]	[]	[]	[180644984]	[]
789_26378	chr1	181035877	181036277	+	596	31.0	[9.522412, 9.270329]	[172, 239]	[]	[]	[181036057, 181036124]	[]
789_26379	chr1	183956740	183957140	+	748	31.0	[6.6389275]	[169]	[9.745586]	[172]	[183956913]	[183956916]
789_2638	chr3	156826662	156827062	+	1000	161.0	[7.778084]	[134]	[7.8243337]	[134]	[156826895]	[156826895]
789_26381	chr1	192066228	192066628	+	787	31.0	[11.325602]	[107]	[7.587105]	[107]	[192066409]	[192066409]
789_26384	chr1	200802899	200803299	+	780	31.0	[9.522412]	[70]	[]	[]	[200803054]	[]
789_26385	chr1	201184896	201185296	+	765	31.0	[]	[]	[7.2208457]	[86]	[]	[201185061]
789_26386	chr1	201456383	201456783	+	784	31.0	[11.325602]	[108]	[7.587105]	[108]	[201456576]	[201456576]
789_26393	chr1	205267257	205267657	+	765	31.0	[]	[]	[6.730626]	[100]	[]	[205267422]
789_264	chr10	102152124	102152524	+	1000	529.0	[8.320283]	[100]	[8.105255]	[100]	[102152324]	[102152324]
789_2641	chr6	6678200	6678600	+	1000	161.0	[8.105255]	[74]	[8.320283, 9.535811]	[74, 102]	[6678373]	[6678373, 6678401]
789_26416	chr1	235366317	235366717	+	634	31.0	[]	[]	[9.501078]	[185]	[]	[235366519]
789_26417	chr1	235417169	235417569	+	683	31.0	[14.340561]	[125]	[7.304901, 7.2208457]	[125, 128]	[235417361]	[235417361, 235417364]
789_26419	chr1	241810677	241811077	+	788	31.0	[7.0390015]	[142]	[]	[]	[241810865]	[]
789_26422	chr1	246104939	246105339	+	811	31.0	[11.507445]	[106]	[]	[]	[246105123]	[]
789_26424	chr10	1755524	1755924	+	606	31.0	[7.302018]	[79]	[7.6658115]	[79]	[1755699]	[1755699]
789_26427	chr10	5404617	5405017	+	781	31.0	[6.893674]	[102]	[]	[]	[5404795]	[]
789_26429	chr10	11164965	11165365	+	724	31.0	[9.233536]	[99]	[]	[]	[11165147]	[]
789_26430	chr10	12264196	12264596	+	632	31.0	[8.906043]	[185]	[]	[]	[12264445]	[]
789_26431	chr10	14838674	14839074	+	797	31.0	[12.391855]	[134]	[12.391855]	[134]	[14838885]	[14838885]
789_26437	chr10	35063777	35064177	+	574	31.0	[]	[]	[9.614517]	[160]	[]	[35063989]
789_26451	chr10	68348514	68348914	+	740	31.0	[6.6389275]	[98]	[]	[]	[68348668]	[]
789_26453	chr10	69424166	69424566	+	724	31.0	[6.730626]	[203]	[]	[]	[69424373]	[]
789_26461	chr10	73251510	73251910	+	787	31.0	[7.5523715]	[113]	[10.066811]	[113]	[73251713]	[73251713]
789_26464	chr10	79239263	79239663	+	756	31.0	[]	[]	[9.522412]	[129]	[]	[79239490]
789_26465	chr10	80596631	80597031	+	765	31.0	[]	[]	[6.6892962]	[161]	[]	[80596860]
789_26466	chr10	86624212	86624612	+	726	31.0	[12.391855]	[115]	[12.391855]	[115]	[86624427]	[86624427]
789_26467	chr10	91385726	91386126	+	760	31.0	[7.2540293]	[101]	[]	[]	[91385906]	[]
789_26471	chr10	98323214	98323614	+	784	31.0	[11.507445]	[89]	[]	[]	[98323401]	[]
789_26473	chr10	98919888	98920288	+	771	31.0	[11.325602]	[89]	[7.587105]	[89]	[98920077]	[98920077]
789_26479	chr10	119336536	119336936	+	799	31.0	[7.573706]	[81]	[7.3216233]	[81]	[119336717]	[119336717]
789_2648	chr1	234866290	234866690	+	1000	160.0	[]	[]	[6.7814016]	[115]	[]	[234866499]
789_26481	chr10	133335284	133335684	+	743	31.0	[8.105255]	[88]	[8.320283]	[88]	[133335459]	[133335459]
789_26482	chr11	1564463	1564863	+	667	31.0	[12.391855]	[145]	[12.391855]	[145]	[1564689]	[1564689]
789_26484	chr11	3345702	3346102	+	608	31.0	[6.6892962]	[189]	[]	[]	[3345947]	[]
789_26486	chr11	7536099	7536499	+	770	31.0	[6.9910398]	[115]	[7.0666766]	[115]	[7536303]	[7536303]
789_26488	chr11	10659703	10660103	+	757	31.0	[6.599558]	[161]	[9.77304]	[143]	[10659931]	[10659913]
789_26492	chr11	16346866	16347266	+	557	31.0	[]	[]	[10.268989]	[163]	[]	[16347104]
789_26493	chr11	20077990	20078390	+	761	31.0	[7.304901]	[84]	[14.340561]	[84]	[20078164]	[20078164]
789_26494	chr11	31811010	31811410	+	740	31.0	[]	[]	[11.507445]	[123]	[]	[31811216]
789_26499	chr11	36541071	36541471	+	725	31.0	[7.573706]	[167]	[7.3216233]	[167]	[36541317]	[36541317]
789_265	chr16	70346642	70347042	+	1000	529.0	[9.093543, 12.391855]	[94, 118]	[12.391855]	[118]	[70346836, 70346860]	[70346860]
789_26503	chr11	47161566	47161966	+	607	31.0	[6.6389275]	[106]	[]	[]	[47161743]	[]
789_26506	chr11	57424020	57424420	+	592	31.0	[7.587105]	[114]	[11.325602]	[114]	[57424226]	[57424226]
789_26508	chr11	60891053	60891453	+	682	31.0	[6.730626]	[103]	[]	[]	[60891244]	[]
789_26514	chr11	64843030	64843430	+	790	31.0	[]	[]	[6.9124703]	[145]	[]	[64843237]
789_26518	chr11	66119729	66120129	+	782	31.0	[7.587105]	[144]	[11.325602]	[144]	[66119942]	[66119942]
789_26524	chr11	74459501	74459901	+	719	31.0	[]	[]	[6.726624]	[104]	[]	[74459691]
789_26527	chr11	78339417	78339817	+	640	31.0	[6.9124703]	[75]	[]	[]	[78339574]	[]
789_26528	chr11	86117251	86117651	+	655	31.0	[7.304901]	[125]	[14.340561]	[125]	[86117449]	[86117449]
789_26531	chr11	88420261	88420661	+	605	31.0	[9.233536]	[125]	[]	[]	[88420463]	[]
789_26536	chr11	111777297	111777697	+	806	31.0	[7.2208457]	[96]	[9.472043]	[99]	[111777493]	[111777496]
789_26542	chr11	119368312	119368712	+	597	31.0	[7.587105]	[149]	[11.325602]	[149]	[119368524]	[119368524]
789_26551	chr12	42426771	42427171	+	712	31.0	[6.6389275]	[110]	[]	[]	[42426961]	[]
789_26553	chr12	48977907	48978307	+	685	31.0	[7.144837]	[66]	[6.9573374]	[66]	[48978063]	[48978063]
789_2656	chr2	69914517	69914917	+	1000	160.0	[7.304901]	[83]	[14.340561]	[83]	[69914699]	[69914699]
789_26561	chr12	56699055	56699455	+	732	31.0	[]	[]	[9.522412]	[106]	[]	[56699237]
789_26563	chr12	56721228	56721628	+	635	31.0	[7.2336946]	[115]	[]	[]	[56721440]	[]
789_26568	chr12	75699696	75700096	+	791	31.0	[]	[]	[9.535811]	[102]	[]	[75699861]
789_26569	chr12	76113644	76114044	+	731	31.0	[6.939924]	[155]	[]	[]	[76113879]	[]
789_2657	chr20	5610906	5611306	+	1000	160.0	[12.391855]	[81]	[12.391855]	[81]	[5611074]	[5611074]
789_26571	chr12	76871023	76871423	+	760	31.0	[7.2336946]	[145]	[]	[]	[76871264]	[]
789_26573	chr12	89756507	89756907	+	768	31.0	[7.304901]	[105]	[14.340561]	[105]	[89756702]	[89756702]
789_26577	chr12	102421852	102422252	+	767	31.0	[]	[]	[9.77304]	[148]	[]	[102422086]
789_2658	chr20	43457624	43458024	+	1000	160.0	[7.304901]	[105]	[14.340561]	[105]	[43457828]	[43457828]
789_26589	chr12	124399638	124400038	+	792	31.0	[]	[]	[9.726789]	[167]	[]	[124399855]
789_26591	chr12	130583804	130584204	+	778	31.0	[]	[]	[10.268989, 10.268989, 10.268989]	[137, 157, 183]	[]	[130583997, 130584017, 130584043]
789_26600	chr13	93309798	93310198	+	653	31.0	[7.778084]	[171]	[9.233536, 7.8243337]	[82, 171]	[93310046]	[93309957, 93310046]
789_26608	chr14	22951786	22952186	+	783	31.0	[]	[]	[9.726789, 6.7118297]	[64, 136]	[]	[22951947, 22952019]
789_26620	chr14	88879015	88879415	+	807	31.0	[11.507445]	[98]	[]	[]	[88879204]	[]
789_26625	chr14	103110054	103110454	+	675	31.0	[6.730626]	[177]	[]	[]	[103110265]	[]
789_26634	chr15	57335287	57335687	+	574	31.0	[7.587105]	[161]	[11.325602]	[161]	[57335479]	[57335479]
789_26637	chr15	63610132	63610532	+	743	31.0	[]	[]	[7.0390015]	[164]	[]	[63610342]
789_2664	chr6	43170903	43171303	+	1000	160.0	[6.6892962]	[129]	[9.472043]	[132]	[43171127]	[43171130]
789_26651	chr15	82571625	82572025	+	567	31.0	[7.304901]	[89]	[6.702695, 14.340561]	[56, 89]	[82571809]	[82571776, 82571809]
789_26653	chr15	89362263	89362663	+	805	31.0	[12.391855]	[94]	[12.391855]	[94]	[89362457]	[89362457]
789_26654	chr15	90675440	90675840	+	583	31.0	[7.0390015, 6.6461034]	[72, 165]	[]	[]	[90675597, 90675690]	[]
789_2666	chr8	38386237	38386637	+	1000	160.0	[7.7968802, 12.391855]	[98, 113]	[9.55874, 12.391855]	[98, 113]	[38386430, 38386445]	[38386430, 38386445]
789_26662	chr16	3610892	3611292	+	786	31.0	[]	[]	[10.053962]	[107]	[]	[3611056]
789_26663	chr16	4613911	4614311	+	781	31.0	[6.702695]	[157]	[]	[]	[4614098]	[]
789_26666	chr16	12793535	12793935	+	745	31.0	[6.893674]	[151]	[]	[]	[12793782]	[]
789_26670	chr16	22321246	22321646	+	576	31.0	[]	[]	[6.6389275, 7.435873]	[137, 174]	[]	[22321448, 22321485]
789_26674	chr16	30786998	30787398	+	720	31.0	[]	[]	[6.599558]	[111]	[]	[30787205]
789_26676	chr16	48394299	48394699	+	605	31.0	[10.053962, 12.391855]	[124, 150]	[12.391855]	[150]	[48394498, 48394524]	[48394524]
789_26678	chr16	50229153	50229553	+	804	31.0	[9.535811]	[122]	[]	[]	[50229364]	[]
789_26680	chr16	56332676	56333076	+	574	31.0	[6.6892962]	[75]	[9.472043]	[78]	[56332841]	[56332844]
789_26681	chr16	56336543	56336943	+	694	31.0	[7.144837, 7.0666766]	[112, 163]	[6.9573374, 6.9910398]	[112, 163]	[56336737, 56336788]	[56336737, 56336788]
789_26682	chr16	67190457	67190857	+	637	31.0	[]	[]	[6.7814016]	[63]	[]	[67190611]
789_26684	chr16	70065663	70066063	+	717	31.0	[6.9910398]	[136]	[7.0666766]	[136]	[70065862]	[70065862]
789_26685	chr16	70436001	70436401	+	799	31.0	[11.325602]	[200]	[7.587105]	[200]	[70436211]	[70436211]
789_2669	chr1	161083226	161083626	+	1000	159.0	[7.6658115, 14.340561, 11.325602]	[96, 110, 149]	[7.302018, 7.304901, 11.507445, 7.587105]	[96, 110, 113, 149]	[161083418, 161083432, 161083471]	[161083418, 161083432, 161083435, 161083471]
789_26690	chr16	81442889	81443289	+	613	31.0	[8.492485]	[113]	[]	[]	[81443079]	[]
789_26694	chr16	84732652	84733052	+	720	31.0	[]	[]	[9.501078]	[155]	[]	[84732863]
789_26702	chr17	17837274	17837674	+	704	31.0	[]	[]	[10.268989]	[70]	[]	[17837434]
789_26703	chr17	20320922	20321322	+	733	31.0	[10.066811, 12.391855]	[66, 83]	[7.5523715, 12.391855]	[66, 83]	[20321081, 20321098]	[20321081, 20321098]
789_2671	chr16	9091228	9091628	+	1000	159.0	[8.105255]	[105]	[8.320283]	[105]	[9091416]	[9091416]
789_26713	chr17	45951901	45952301	+	669	31.0	[11.507445]	[100]	[6.7118297]	[129]	[45952094]	[45952123]
789_26714	chr17	48439910	48440310	+	780	31.0	[6.7814016]	[171]	[]	[]	[48440155]	[]
789_26715	chr17	48623470	48623870	+	748	31.0	[6.702695]	[148]	[]	[]	[48623647]	[]
789_26721	chr17	63634079	63634479	+	618	31.0	[7.587105]	[115]	[11.325602]	[115]	[63634248]	[63634248]
789_26728	chr17	74163548	74163948	+	725	31.0	[6.730626]	[133]	[]	[]	[74163769]	[]
789_2673	chr17	8138874	8139274	+	1000	159.0	[7.573706]	[168]	[7.3216233]	[168]	[8139120]	[8139120]
789_26733	chr17	78985941	78986341	+	776	31.0	[6.893674]	[81]	[]	[]	[78986096]	[]
789_26734	chr17	80219442	80219842	+	784	31.0	[]	[]	[6.939924]	[156]	[]	[80219652]
789_26738	chr18	1513388	1513788	+	778	31.0	[9.472043]	[156]	[]	[]	[1513638]	[]
789_26743	chr18	46536418	46536818	+	665	31.0	[6.702695, 7.2848296]	[96, 115]	[6.702695, 7.5233374, 9.522412]	[94, 115, 148]	[46536602, 46536621]	[46536600, 46536621, 46536654]
789_26747	chr19	461863	462263	+	614	31.0	[]	[]	[9.535811]	[89]	[]	[462036]
789_26751	chr19	1590852	1591252	+	746	31.0	[11.507445]	[133]	[]	[]	[1591014]	[]
789_26757	chr19	5689187	5689587	+	625	31.0	[]	[]	[10.268989]	[109]	[]	[5689384]
789_2676	chr17	57478377	57478777	+	1000	159.0	[7.3216233, 14.340561]	[84, 116]	[7.573706, 7.304901]	[84, 116]	[57478559, 57478591]	[57478559, 57478591]
789_26762	chr19	6828206	6828606	+	677	31.0	[7.3216233, 7.3216233]	[95, 102]	[7.573706, 7.573706]	[95, 102]	[6828392, 6828399]	[6828392, 6828399]
789_26763	chr19	10430435	10430835	+	685	31.0	[8.492485]	[126]	[]	[]	[10430604]	[]
789_26767	chr19	17248337	17248737	+	713	31.0	[7.587105]	[99]	[11.325602]	[99]	[17248521]	[17248521]
789_2677	chr18	3038327	3038727	+	1000	159.0	[7.778084]	[111]	[7.8243337]	[111]	[3038533]	[3038533]
789_26777	chr19	40809608	40810008	+	762	31.0	[7.302018]	[161]	[7.6658115]	[161]	[40809795]	[40809795]
789_26778	chr19	42296073	42296473	+	779	31.0	[6.7118297]	[195]	[]	[]	[42296317]	[]
789_26779	chr19	43652243	43652643	+	617	31.0	[9.522412, 6.730626]	[163, 182]	[]	[]	[43652467, 43652486]	[]
789_26780	chr19	43670174	43670574	+	778	31.0	[6.702695]	[107]	[6.702695]	[105]	[43670364]	[43670362]
789_26785	chr19	46713757	46714157	+	712	31.0	[6.599558]	[139]	[]	[]	[46713941]	[]
789_26793	chr19	49426193	49426593	+	697	31.0	[]	[]	[9.501078]	[152]	[]	[49426432]
789_26796	chr19	49680715	49681115	+	735	31.0	[7.2336946]	[159]	[]	[]	[49680948]	[]
789_268	chr1	43974667	43975067	+	1000	528.0	[6.599558]	[131]	[]	[]	[43974897]	[]
789_2680	chr3	12999353	12999753	+	1000	159.0	[6.6892962]	[77]	[]	[]	[12999529]	[]
789_26804	chr2	3423898	3424298	+	794	31.0	[6.939924]	[140]	[]	[]	[3424115]	[]
789_26811	chr2	24021341	24021741	+	768	31.0	[]	[]	[6.7814016]	[161]	[]	[24021590]
789_26816	chr2	39150050	39150450	+	777	31.0	[7.2848296]	[174]	[7.5233374]	[174]	[39150279]	[39150279]
789_2682	chr3	138875812	138876212	+	1000	159.0	[11.325602]	[142]	[7.587105]	[142]	[138876044]	[138876044]
789_26823	chr2	68185490	68185890	+	752	31.0	[9.77304]	[68]	[]	[]	[68185653]	[]
789_26844	chr2	126659162	126659562	+	790	31.0	[]	[]	[8.492485]	[82]	[]	[126659337]
789_26846	chr2	134450865	134451265	+	778	31.0	[9.015383]	[86]	[]	[]	[134451042]	[]
789_26847	chr2	135245023	135245423	+	704	31.0	[7.2540293]	[133]	[11.507445]	[161]	[135245239]	[135245267]
789_26848	chr2	135563820	135564220	+	629	31.0	[9.535811]	[102]	[]	[]	[135564014]	[]
789_26851	chr2	152189902	152190302	+	676	31.0	[]	[]	[11.507445]	[51]	[]	[152190053]
789_26853	chr2	157839841	157840241	+	810	31.0	[7.778084]	[161]	[7.8243337, 6.7580795]	[161, 166]	[157840020]	[157840020, 157840025]
789_26856	chr2	170243794	170244194	+	645	31.0	[9.270329]	[185]	[]	[]	[170244040]	[]
789_26858	chr2	175158868	175159268	+	773	31.0	[11.325602]	[156]	[7.587105]	[156]	[175159101]	[175159101]
789_26865	chr2	186886942	186887342	+	771	31.0	[]	[]	[9.745586]	[96]	[]	[186887107]
789_26871	chr20	375342	375742	+	643	31.0	[9.77304]	[183]	[]	[]	[375547]	[]
789_26876	chr20	3930782	3931182	+	788	31.0	[9.522412]	[163]	[]	[]	[3931018]	[]
789_26887	chr20	50729360	50729760	+	751	31.0	[11.507445, 7.304901]	[111, 114]	[14.340561]	[114]	[50729525, 50729528]	[50729528]
789_26889	chr20	53253515	53253915	+	815	31.0	[7.302018]	[118]	[7.6658115, 8.939746]	[118, 139]	[53253716]	[53253716, 53253737]
789_26893	chr21	33901719	33902119	+	744	31.0	[7.302018]	[87]	[7.6658115]	[87]	[33901906]	[33901906]
789_26897	chr21	42532779	42533179	+	716	31.0	[7.2848296]	[54]	[7.5233374]	[54]	[42532931]	[42532931]
789_26903	chr22	19099074	19099474	+	621	31.0	[]	[]	[8.939746]	[103]	[]	[19099274]
789_26912	chr22	20098083	20098483	+	697	31.0	[6.6892962]	[82]	[]	[]	[20098260]	[]
789_26914	chr22	20441119	20441519	+	703	31.0	[]	[]	[6.7814016]	[111]	[]	[20441295]
789_26915	chr22	20479839	20480239	+	806	31.0	[6.7580795]	[146]	[]	[]	[20480035]	[]
789_26927	chr22	21598733	21599133	+	666	31.0	[9.535811]	[110]	[]	[]	[21598903]	[]
789_26933	chr22	21813606	21814006	+	782	31.0	[11.325602]	[92]	[7.587105, 9.614517]	[92, 106]	[21813763]	[21813763, 21813777]
789_26934	chr22	21879675	21880075	+	772	31.0	[11.325602]	[157]	[7.587105]	[157]	[21879856]	[21879856]
789_26935	chr22	21983789	21984189	+	713	31.0	[7.6658115]	[164]	[7.302018, 6.7118297]	[164, 182]	[21984013]	[21984013, 21984031]
789_26937	chr22	22502782	22503182	+	716	31.0	[9.726789, 7.2336946]	[100, 105]	[]	[]	[22502979, 22502984]	[]
789_26950	chr22	22945281	22945681	+	593	31.0	[]	[]	[9.535811]	[144]	[]	[22945452]
789_26952	chr22	22951144	22951544	+	738	31.0	[]	[]	[6.939924]	[168]	[]	[22951352]
789_26968	chr3	5109535	5109935	+	700	31.0	[]	[]	[9.015383]	[135]	[]	[5109706]
789_2697	chr15	100596835	100597235	+	1000	158.0	[]	[]	[7.435873, 6.730626]	[84, 136]	[]	[100597008, 100597060]
789_26970	chr3	11643695	11644095	+	731	31.0	[]	[]	[9.77304]	[142]	[]	[11643901]
789_26977	chr3	17442570	17442970	+	773	31.0	[6.6389275]	[107]	[]	[]	[17442766]	[]
789_2698	chr18	26226130	26226530	+	1000	158.0	[12.391855]	[114]	[12.391855]	[114]	[26226342]	[26226342]
789_26981	chr3	32484405	32484805	+	753	31.0	[7.302018]	[112]	[9.77304, 7.6658115]	[107, 112]	[32484611]	[32484606, 32484611]
789_26982	chr3	32510163	32510563	+	784	31.0	[]	[]	[6.6461034]	[139]	[]	[32510368]
789_26987	chr3	38999919	39000319	+	800	31.0	[]	[]	[9.55974]	[162]	[]	[39000162]
789_26994	chr3	47826623	47827023	+	735	31.0	[]	[]	[6.893674]	[151]	[]	[47826861]
789_26997	chr3	53197069	53197469	+	545	31.0	[6.939924]	[64]	[]	[]	[53197222]	[]
789_27	chr1	156728664	156729064	+	1000	722.0	[7.6658115, 7.3216233]	[72, 148]	[7.302018, 7.573706]	[72, 148]	[156728834, 156728910]	[156728834, 156728910]
789_27009	chr3	126269373	126269773	+	759	31.0	[14.340561, 12.391855]	[76, 113]	[7.304901, 12.391855, 9.472043]	[76, 113, 127]	[126269544, 126269581]	[126269544, 126269581, 126269595]
789_27011	chr3	131361523	131361923	+	561	31.0	[]	[]	[8.939746]	[152]	[]	[131361724]
789_27016	chr3	150303759	150304159	+	551	31.0	[9.250724]	[90]	[]	[]	[150303937]	[]
789_27025	chr3	171470091	171470491	+	765	31.0	[7.435873]	[85]	[7.2208457]	[130]	[171470252]	[171470297]
789_2703	chr1	211928257	211928657	+	1000	157.0	[]	[]	[7.435873]	[149]	[]	[211928480]
789_27032	chr3	195708221	195708621	+	793	31.0	[6.7580795]	[185]	[]	[]	[195708425]	[]
789_27033	chr3	195895840	195896240	+	739	31.0	[7.5523715]	[127]	[10.066811]	[127]	[195896058]	[195896058]
789_27038	chr4	3047368	3047768	+	797	31.0	[6.6461034]	[142]	[]	[]	[3047590]	[]
789_27039	chr4	6826734	6827134	+	764	31.0	[6.730626]	[107]	[]	[]	[6826941]	[]
789_27040	chr4	7073531	7073931	+	621	31.0	[6.730626]	[209]	[]	[]	[7073761]	[]
789_27045	chr4	26785270	26785670	+	727	31.0	[11.507445]	[141]	[]	[]	[26785506]	[]
