#PeakID(python identify_motif.py ./ENCODE_processed_files/CREB1_idr.fa CREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
789_26240	chr9	130043575	130043975	+	795	32.0	[]	[]	[9.501078]	[235]	[]	[130043821]
789_26266	chrX	118329132	118329532	+	807	32.0	[]	[]	[6.893674]	[152]	[]	[118329380]
789_26270	chrX	154486732	154487132	+	811	32.0	[7.6658115]	[127]	[7.302018]	[127]	[154486899]	[154486899]
789_26271	chrX	154717813	154718213	+	816	32.0	[]	[]	[9.472043]	[111]	[]	[154718023]
789_26301	chr1	31488500	31488900	+	767	31.0	[12.391855, 6.7814016, 7.304901]	[148, 157, 160]	[12.391855, 14.340561]	[148, 160]	[31488730, 31488739, 31488742]	[31488730, 31488742]
789_2631	chr19	48726544	48726944	+	1000	161.0	[9.55974]	[87]	[]	[]	[48726701]	[]
789_26316	chr1	45508359	45508759	+	674	31.0	[]	[]	[9.535811]	[107]	[]	[45508536]
789_26361	chr1	156141126	156141526	+	754	31.0	[9.522412]	[150]	[]	[]	[156141299]	[]
789_26367	chr1	164774700	164775100	+	674	31.0	[6.6679616]	[120]	[]	[]	[164774896]	[]
789_2637	chr3	44338188	44338588	+	1000	161.0	[12.391855]	[97]	[12.391855]	[97]	[44338383]	[44338383]
789_2638	chr3	156826662	156827062	+	1000	161.0	[7.778084]	[134]	[7.8243337]	[134]	[156826895]	[156826895]
789_26385	chr1	201184896	201185296	+	765	31.0	[]	[]	[7.2208457]	[86]	[]	[201185061]
789_26393	chr1	205267257	205267657	+	765	31.0	[]	[]	[6.730626]	[100]	[]	[205267422]
789_264	chr10	102152124	102152524	+	1000	529.0	[8.320283]	[100]	[8.105255]	[100]	[102152324]	[102152324]
789_26427	chr10	5404617	5405017	+	781	31.0	[6.893674]	[102]	[]	[]	[5404795]	[]
789_26429	chr10	11164965	11165365	+	724	31.0	[9.233536]	[99]	[]	[]	[11165147]	[]
789_26431	chr10	14838674	14839074	+	797	31.0	[12.391855]	[134]	[12.391855]	[134]	[14838885]	[14838885]
789_26464	chr10	79239263	79239663	+	756	31.0	[]	[]	[9.522412]	[129]	[]	[79239490]
789_26479	chr10	119336536	119336936	+	799	31.0	[7.573706]	[81]	[7.3216233]	[81]	[119336717]	[119336717]
789_26481	chr10	133335284	133335684	+	743	31.0	[8.105255]	[88]	[8.320283]	[88]	[133335459]	[133335459]
789_26482	chr11	1564463	1564863	+	667	31.0	[12.391855]	[145]	[12.391855]	[145]	[1564689]	[1564689]
789_26492	chr11	16346866	16347266	+	557	31.0	[]	[]	[10.268989]	[163]	[]	[16347104]
789_26493	chr11	20077990	20078390	+	761	31.0	[7.304901]	[84]	[14.340561]	[84]	[20078164]	[20078164]
789_26494	chr11	31811010	31811410	+	740	31.0	[]	[]	[11.507445]	[123]	[]	[31811216]
789_265	chr16	70346642	70347042	+	1000	529.0	[9.093543, 12.391855]	[94, 118]	[12.391855]	[118]	[70346836, 70346860]	[70346860]
789_26503	chr11	47161566	47161966	+	607	31.0	[6.6389275]	[106]	[]	[]	[47161743]	[]
789_26508	chr11	60891053	60891453	+	682	31.0	[6.730626]	[103]	[]	[]	[60891244]	[]
789_26514	chr11	64843030	64843430	+	790	31.0	[]	[]	[6.9124703]	[145]	[]	[64843237]
789_26527	chr11	78339417	78339817	+	640	31.0	[6.9124703]	[75]	[]	[]	[78339574]	[]
789_26531	chr11	88420261	88420661	+	605	31.0	[9.233536]	[125]	[]	[]	[88420463]	[]
789_26536	chr11	111777297	111777697	+	806	31.0	[7.2208457]	[96]	[9.472043]	[99]	[111777493]	[111777496]
789_26542	chr11	119368312	119368712	+	597	31.0	[7.587105]	[149]	[11.325602]	[149]	[119368524]	[119368524]
789_26551	chr12	42426771	42427171	+	712	31.0	[6.6389275]	[110]	[]	[]	[42426961]	[]
789_2656	chr2	69914517	69914917	+	1000	160.0	[7.304901]	[83]	[14.340561]	[83]	[69914699]	[69914699]
789_26563	chr12	56721228	56721628	+	635	31.0	[7.2336946]	[115]	[]	[]	[56721440]	[]
789_26569	chr12	76113644	76114044	+	731	31.0	[6.939924]	[155]	[]	[]	[76113879]	[]
789_26577	chr12	102421852	102422252	+	767	31.0	[]	[]	[9.77304]	[148]	[]	[102422086]
789_2658	chr20	43457624	43458024	+	1000	160.0	[7.304901]	[105]	[14.340561]	[105]	[43457828]	[43457828]
789_26591	chr12	130583804	130584204	+	778	31.0	[]	[]	[10.268989, 10.268989, 10.268989]	[137, 157, 183]	[]	[130583997, 130584017, 130584043]
789_26620	chr14	88879015	88879415	+	807	31.0	[11.507445]	[98]	[]	[]	[88879204]	[]
789_26625	chr14	103110054	103110454	+	675	31.0	[6.730626]	[177]	[]	[]	[103110265]	[]
789_26637	chr15	63610132	63610532	+	743	31.0	[]	[]	[7.0390015]	[164]	[]	[63610342]
789_2664	chr6	43170903	43171303	+	1000	160.0	[6.6892962]	[129]	[9.472043]	[132]	[43171127]	[43171130]
789_26651	chr15	82571625	82572025	+	567	31.0	[7.304901]	[89]	[6.702695, 14.340561]	[56, 89]	[82571809]	[82571776, 82571809]
789_26653	chr15	89362263	89362663	+	805	31.0	[12.391855]	[94]	[12.391855]	[94]	[89362457]	[89362457]
789_26654	chr15	90675440	90675840	+	583	31.0	[7.0390015, 6.6461034]	[72, 165]	[]	[]	[90675597, 90675690]	[]
789_2666	chr8	38386237	38386637	+	1000	160.0	[7.7968802, 12.391855]	[98, 113]	[9.55874, 12.391855]	[98, 113]	[38386430, 38386445]	[38386430, 38386445]
789_26662	chr16	3610892	3611292	+	786	31.0	[]	[]	[10.053962]	[107]	[]	[3611056]
789_26663	chr16	4613911	4614311	+	781	31.0	[6.702695]	[157]	[]	[]	[4614098]	[]
789_26674	chr16	30786998	30787398	+	720	31.0	[]	[]	[6.599558]	[111]	[]	[30787205]
789_26680	chr16	56332676	56333076	+	574	31.0	[6.6892962]	[75]	[9.472043]	[78]	[56332841]	[56332844]
789_26681	chr16	56336543	56336943	+	694	31.0	[7.144837, 7.0666766]	[112, 163]	[6.9573374, 6.9910398]	[112, 163]	[56336737, 56336788]	[56336737, 56336788]
789_26684	chr16	70065663	70066063	+	717	31.0	[6.9910398]	[136]	[7.0666766]	[136]	[70065862]	[70065862]
789_2669	chr1	161083226	161083626	+	1000	159.0	[7.6658115, 14.340561, 11.325602]	[96, 110, 149]	[7.302018, 7.304901, 11.507445, 7.587105]	[96, 110, 113, 149]	[161083418, 161083432, 161083471]	[161083418, 161083432, 161083435, 161083471]
789_26703	chr17	20320922	20321322	+	733	31.0	[10.066811, 12.391855]	[66, 83]	[7.5523715, 12.391855]	[66, 83]	[20321081, 20321098]	[20321081, 20321098]
789_26714	chr17	48439910	48440310	+	780	31.0	[6.7814016]	[171]	[]	[]	[48440155]	[]
789_26715	chr17	48623470	48623870	+	748	31.0	[6.702695]	[148]	[]	[]	[48623647]	[]
789_26721	chr17	63634079	63634479	+	618	31.0	[7.587105]	[115]	[11.325602]	[115]	[63634248]	[63634248]
789_26738	chr18	1513388	1513788	+	778	31.0	[9.472043]	[156]	[]	[]	[1513638]	[]
789_26743	chr18	46536418	46536818	+	665	31.0	[6.702695, 7.2848296]	[96, 115]	[6.702695, 7.5233374, 9.522412]	[94, 115, 148]	[46536602, 46536621]	[46536600, 46536621, 46536654]
789_2676	chr17	57478377	57478777	+	1000	159.0	[7.3216233, 14.340561]	[84, 116]	[7.573706, 7.304901]	[84, 116]	[57478559, 57478591]	[57478559, 57478591]
789_26762	chr19	6828206	6828606	+	677	31.0	[7.3216233, 7.3216233]	[95, 102]	[7.573706, 7.573706]	[95, 102]	[6828392, 6828399]	[6828392, 6828399]
789_26763	chr19	10430435	10430835	+	685	31.0	[8.492485]	[126]	[]	[]	[10430604]	[]
789_26767	chr19	17248337	17248737	+	713	31.0	[7.587105]	[99]	[11.325602]	[99]	[17248521]	[17248521]
789_26777	chr19	40809608	40810008	+	762	31.0	[7.302018]	[161]	[7.6658115]	[161]	[40809795]	[40809795]
789_26778	chr19	42296073	42296473	+	779	31.0	[6.7118297]	[195]	[]	[]	[42296317]	[]
789_26793	chr19	49426193	49426593	+	697	31.0	[]	[]	[9.501078]	[152]	[]	[49426432]
789_26846	chr2	134450865	134451265	+	778	31.0	[9.015383]	[86]	[]	[]	[134451042]	[]
789_26847	chr2	135245023	135245423	+	704	31.0	[7.2540293]	[133]	[11.507445]	[161]	[135245239]	[135245267]
789_26851	chr2	152189902	152190302	+	676	31.0	[]	[]	[11.507445]	[51]	[]	[152190053]
789_26856	chr2	170243794	170244194	+	645	31.0	[9.270329]	[185]	[]	[]	[170244040]	[]
789_26865	chr2	186886942	186887342	+	771	31.0	[]	[]	[9.745586]	[96]	[]	[186887107]
789_26876	chr20	3930782	3931182	+	788	31.0	[9.522412]	[163]	[]	[]	[3931018]	[]
789_26893	chr21	33901719	33902119	+	744	31.0	[7.302018]	[87]	[7.6658115]	[87]	[33901906]	[33901906]
789_26897	chr21	42532779	42533179	+	716	31.0	[7.2848296]	[54]	[7.5233374]	[54]	[42532931]	[42532931]
789_26970	chr3	11643695	11644095	+	731	31.0	[]	[]	[9.77304]	[142]	[]	[11643901]
789_2698	chr18	26226130	26226530	+	1000	158.0	[12.391855]	[114]	[12.391855]	[114]	[26226342]	[26226342]
789_26982	chr3	32510163	32510563	+	784	31.0	[]	[]	[6.6461034]	[139]	[]	[32510368]
789_26987	chr3	38999919	39000319	+	800	31.0	[]	[]	[9.55974]	[162]	[]	[39000162]
789_27	chr1	156728664	156729064	+	1000	722.0	[7.6658115, 7.3216233]	[72, 148]	[7.302018, 7.573706]	[72, 148]	[156728834, 156728910]	[156728834, 156728910]
789_27011	chr3	131361523	131361923	+	561	31.0	[]	[]	[8.939746]	[152]	[]	[131361724]
789_27016	chr3	150303759	150304159	+	551	31.0	[9.250724]	[90]	[]	[]	[150303937]	[]
789_2703	chr1	211928257	211928657	+	1000	157.0	[]	[]	[7.435873]	[149]	[]	[211928480]
789_27033	chr3	195895840	195896240	+	739	31.0	[7.5523715]	[127]	[10.066811]	[127]	[195896058]	[195896058]
789_27039	chr4	6826734	6827134	+	764	31.0	[6.730626]	[107]	[]	[]	[6826941]	[]
789_27051	chr4	72112544	72112944	+	554	31.0	[]	[]	[9.522412]	[99]	[]	[72112737]
789_2706	chr10	72097669	72098069	+	1000	157.0	[8.320283]	[114]	[8.105255]	[114]	[72097867]	[72097867]
789_27061	chr4	123095997	123096397	+	576	31.0	[8.939746]	[75]	[]	[]	[123096152]	[]
789_27070	chr4	184475167	184475567	+	785	31.0	[7.5523715]	[125]	[10.066811]	[125]	[184475366]	[184475366]
789_27072	chr4	185359802	185360202	+	738	31.0	[6.939924]	[101]	[]	[]	[185359982]	[]
789_27077	chr5	10987863	10988263	+	588	31.0	[8.939746]	[88]	[]	[]	[10988037]	[]
789_27082	chr5	43482502	43482902	+	775	31.0	[]	[]	[10.053962]	[76]	[]	[43482664]
789_27083	chr5	62316104	62316504	+	763	31.0	[12.391855]	[125]	[12.391855]	[125]	[62316314]	[62316314]
789_27085	chr5	69364442	69364842	+	611	31.0	[6.7814016]	[171]	[9.745586]	[174]	[69364687]	[69364690]
789_27101	chr5	132386589	132386989	+	723	31.0	[7.5233374]	[149]	[7.2848296]	[149]	[132386789]	[132386789]
789_27118	chr6	2634466	2634866	+	758	31.0	[]	[]	[9.745586]	[84]	[]	[2634629]
789_27143	chr6	32192669	32193069	+	774	31.0	[]	[]	[6.9124703]	[205]	[]	[32192907]
789_2715	chr2	30290687	30291087	+	1000	157.0	[11.325602]	[94]	[6.726624, 7.587105]	[66, 94]	[30290880]	[30290852, 30290880]
789_27150	chr6	34982906	34983306	+	719	31.0	[12.391855]	[113]	[12.391855]	[113]	[34983117]	[34983117]
789_27151	chr6	35139863	35140263	+	580	31.0	[]	[]	[6.599558]	[95]	[]	[35140043]
789_27152	chr6	36217213	36217613	+	675	31.0	[]	[]	[9.614517]	[117]	[]	[36217422]
789_27162	chr6	43838657	43839057	+	720	31.0	[9.614517]	[145]	[]	[]	[43838891]	[]
789_27164	chr6	44338483	44338883	+	786	31.0	[10.066811]	[68]	[7.5523715]	[68]	[44338642]	[44338642]
789_27191	chr6	156776333	156776733	+	721	31.0	[7.435873]	[73]	[]	[]	[156776497]	[]
789_27197	chr6	161133838	161134238	+	629	31.0	[]	[]	[6.6461034]	[103]	[]	[161134037]
789_2720	chr3	127598157	127598557	+	1000	157.0	[6.9573374, 7.144837]	[94, 102]	[7.144837, 6.9573374]	[94, 102]	[127598350, 127598358]	[127598350, 127598358]
789_27201	chr6	164098934	164099334	+	777	31.0	[9.726789]	[164]	[]	[]	[164099167]	[]
789_2722	chr6	84764590	84764990	+	1000	157.0	[6.9910398]	[117]	[7.0666766]	[117]	[84764805]	[84764805]
789_27221	chr7	30914170	30914570	+	736	31.0	[7.587105]	[102]	[11.325602]	[102]	[30914354]	[30914354]
789_27222	chr7	38311375	38311775	+	804	31.0	[]	[]	[6.7580795]	[175]	[]	[38311591]
789_27228	chr7	64463548	64463948	+	780	31.0	[]	[]	[7.2336946]	[94]	[]	[64463706]
789_27237	chr7	93262503	93262903	+	796	31.0	[6.726624]	[170]	[]	[]	[93262738]	[]
789_27251	chr7	107069401	107069801	+	757	31.0	[8.906043]	[77]	[11.507445]	[80]	[107069575]	[107069578]
789_27264	chr7	128657335	128657735	+	798	31.0	[7.304901]	[63]	[14.340561, 8.492485]	[63, 119]	[128657493]	[128657493, 128657549]
789_27271	chr7	132580726	132581126	+	767	31.0	[]	[]	[6.726624]	[112]	[]	[132580920]
789_27277	chr7	138834994	138835394	+	757	31.0	[7.778084]	[83]	[7.8243337]	[83]	[138835156]	[138835156]
789_27282	chr7	142357865	142358265	+	807	31.0	[7.435873]	[109]	[]	[]	[142358043]	[]
789_27297	chr8	38410646	38411046	+	785	31.0	[]	[]	[9.535811]	[215]	[]	[38410895]
789_2730	chr1	6259907	6260307	+	1000	156.0	[12.391855]	[102]	[12.391855]	[102]	[6260106]	[6260106]
789_27329	chr9	93452907	93453307	+	746	31.0	[7.5523715]	[116]	[10.066811]	[116]	[93453079]	[93453079]
789_27341	chr9	125374700	125375100	+	770	31.0	[]	[]	[9.522412]	[109]	[]	[125374896]
789_27362	chrX	21985302	21985702	+	740	31.0	[11.507445]	[98]	[]	[]	[21985494]	[]
789_27363	chrX	21993258	21993658	+	725	31.0	[7.2848296]	[151]	[7.5233374]	[151]	[21993495]	[21993495]
789_27379	chrX	153179057	153179457	+	752	31.0	[7.302018]	[101]	[7.6658115]	[101]	[153179255]	[153179255]
789_27392	chr1	11737089	11737489	+	698	30.0	[]	[]	[9.472043]	[140]	[]	[11737326]
789_27413	chr1	34866269	34866669	+	715	30.0	[]	[]	[6.7580795]	[114]	[]	[34866443]
789_27420	chr1	41021715	41022115	+	636	30.0	[9.270329]	[152]	[]	[]	[41021955]	[]
789_27433	chr1	59678880	59679280	+	757	30.0	[11.325602]	[175]	[7.587105]	[175]	[59679128]	[59679128]
789_27435	chr1	62539070	62539470	+	594	30.0	[]	[]	[9.522412]	[117]	[]	[62539229]
789_2744	chr16	2511423	2511823	+	1000	156.0	[12.391855]	[102]	[12.391855]	[102]	[2511619]	[2511619]
789_27449	chr1	151050291	151050691	+	713	30.0	[9.522412]	[186]	[]	[]	[151050481]	[]
789_2745	chr16	74368085	74368485	+	1000	156.0	[7.587105]	[94]	[11.325602]	[94]	[74368272]	[74368272]
789_27456	chr1	159954091	159954491	+	572	30.0	[6.9910398]	[133]	[7.0666766, 8.492485]	[133, 143]	[159954285]	[159954285, 159954295]
789_27475	chr1	205248961	205249361	+	750	30.0	[6.6892962]	[103]	[]	[]	[205249140]	[]
789_27481	chr1	208093728	208094128	+	713	30.0	[6.6679616]	[185]	[]	[]	[208093961]	[]
789_27488	chr1	225441416	225441816	+	741	30.0	[6.939924]	[132]	[]	[]	[225441596]	[]
789_27504	chr10	5896948	5897348	+	743	30.0	[6.9124703, 9.745586]	[128, 152]	[]	[]	[5897142, 5897166]	[]
789_27505	chr10	7407959	7408359	+	697	30.0	[6.9573374]	[90]	[7.144837]	[90]	[7408120]	[7408120]
789_27506	chr10	7687221	7687621	+	746	30.0	[]	[]	[7.435873]	[65]	[]	[7687376]
789_27508	chr10	11713013	11713413	+	746	30.0	[]	[]	[9.501078]	[151]	[]	[11713216]
789_27520	chr10	49139838	49140238	+	602	30.0	[9.270329, 12.391855]	[93, 152]	[12.391855]	[152]	[49139996, 49140055]	[49140055]
789_27527	chr10	70540454	70540854	+	706	30.0	[11.325602]	[168]	[7.587105]	[168]	[70540693]	[70540693]
789_2754	chr6	133701606	133702006	+	1000	156.0	[]	[]	[8.492485, 6.730626]	[63, 91]	[]	[133701758, 133701786]
789_27560	chr11	6927445	6927845	+	732	30.0	[7.8243337]	[164]	[7.778084]	[164]	[6927694]	[6927694]
789_27582	chr11	68313860	68314260	+	723	30.0	[7.2336946]	[128]	[]	[]	[68314083]	[]
789_27586	chr11	83711243	83711643	+	713	30.0	[6.9910398, 12.391855, 7.7968802]	[85, 103, 126]	[7.0666766, 12.391855, 9.55874]	[85, 103, 126]	[83711414, 83711432, 83711455]	[83711414, 83711432, 83711455]
789_276	chr12	57744417	57744817	+	1000	523.0	[7.6658115, 11.325602]	[103, 114]	[7.302018, 7.587105]	[103, 114]	[57744616, 57744627]	[57744616, 57744627]
789_27605	chr12	12442145	12442545	+	765	30.0	[9.472043]	[76]	[]	[]	[12442313]	[]
789_2761	chr8	96213547	96213947	+	1000	156.0	[8.320283]	[73]	[8.105255]	[73]	[96213719]	[96213719]
789_27611	chr12	46450412	46450812	+	728	30.0	[9.472043]	[107]	[]	[]	[46450580]	[]
789_27619	chr12	54353598	54353998	+	730	30.0	[8.492485, 14.340561]	[69, 91]	[7.304901]	[91]	[54353757, 54353779]	[54353779]
789_27643	chr13	20993607	20994007	+	615	30.0	[]	[]	[9.535811]	[83]	[]	[20993784]
789_27653	chr13	112587273	112587673	+	743	30.0	[]	[]	[9.614517]	[167]	[]	[112587515]
789_27656	chr13	114320014	114320414	+	763	30.0	[]	[]	[6.6389275]	[118]	[]	[114320229]
789_27675	chr15	64521812	64522212	+	663	30.0	[10.053962]	[165]	[]	[]	[64522039]	[]
789_2768	chr16	34595025	34595425	+	1000	155.0	[9.233536, 9.501078]	[80, 129]	[]	[]	[34595205, 34595254]	[]
789_27681	chr15	73686675	73687075	+	718	30.0	[7.611034]	[133]	[6.730626, 7.5305133]	[60, 133]	[73686906]	[73686833, 73686906]
789_2769	chr17	28357410	28357810	+	1000	155.0	[6.599558]	[130]	[]	[]	[28357640]	[]
789_277	chr14	55271920	55272320	+	1000	523.0	[10.066811, 12.391855, 9.015383]	[81, 113, 135]	[7.5523715, 12.391855]	[81, 113]	[55272099, 55272131, 55272153]	[55272099, 55272131]
789_2770	chr19	9621040	9621440	+	1000	155.0	[12.391855]	[112]	[12.391855]	[112]	[9621248]	[9621248]
789_27704	chr16	21657143	21657543	+	721	30.0	[]	[]	[6.7814016]	[134]	[]	[21657356]
789_27726	chr16	87956881	87957281	+	599	30.0	[10.066811]	[98]	[7.5523715]	[98]	[87957036]	[87957036]
789_27743	chr17	29620277	29620677	+	752	30.0	[9.270329]	[107]	[]	[]	[29620462]	[]
789_27770	chr17	78753820	78754220	+	646	30.0	[6.6461034, 7.304901, 9.233536]	[83, 86, 122]	[14.340561]	[86]	[78753971, 78753974, 78754010]	[78753974]
789_27776	chr18	9798109	9798509	+	632	30.0	[9.501078]	[119]	[]	[]	[9798270]	[]
789_27778	chr18	13610935	13611335	+	721	30.0	[9.270329, 7.304901, 9.472043]	[53, 86, 106]	[14.340561, 9.472043]	[86, 136]	[13611086, 13611119, 13611139]	[13611119, 13611169]
789_278	chr3	44761475	44761875	+	1000	523.0	[12.391855]	[102]	[12.391855]	[102]	[44761672]	[44761672]
789_2780	chr1	150363291	150363691	+	1000	154.0	[11.325602]	[112]	[7.587105]	[112]	[150363490]	[150363490]
789_27804	chr19	34319833	34320233	+	754	30.0	[11.325602]	[102]	[7.587105]	[102]	[34320005]	[34320005]
789_27817	chr19	49019579	49019979	+	770	30.0	[6.730626]	[128]	[]	[]	[49019773]	[]
789_27826	chr2	19955864	19956264	+	711	30.0	[]	[]	[9.472043]	[82]	[]	[19956041]
789_27842	chr2	47205469	47205869	+	740	30.0	[9.522412]	[141]	[]	[]	[47205689]	[]
789_2785	chr15	43791805	43792205	+	1000	154.0	[11.325602]	[114]	[7.587105]	[114]	[43792010]	[43792010]
789_27850	chr2	98445841	98446241	+	700	30.0	[8.492485]	[216]	[]	[]	[98446076]	[]
789_27864	chr2	157836430	157836830	+	694	30.0	[]	[]	[9.472043]	[153]	[]	[157836662]
789_27866	chr2	169693287	169693687	+	595	30.0	[]	[]	[9.77304]	[145]	[]	[169693531]
789_2788	chr18	3706471	3706871	+	1000	154.0	[12.391855, 6.6892962]	[97, 153]	[12.391855]	[97]	[3706666, 3706722]	[3706666]
789_27882	chr2	238426215	238426615	+	727	30.0	[]	[]	[11.507445]	[140]	[]	[238426447]
789_279	chr1	229508171	229508571	+	1000	522.0	[12.391855, 7.611034]	[85, 145]	[12.391855, 7.5305133]	[85, 145]	[229508356, 229508416]	[229508356, 229508416]
789_27912	chr20	62977952	62978352	+	779	30.0	[9.015383, 7.573706]	[110, 125]	[7.3216233]	[125]	[62978140, 62978155]	[62978155]
789_27927	chr22	19125008	19125408	+	598	30.0	[]	[]	[9.522412]	[59]	[]	[19125166]
789_27928	chr22	19233073	19233473	+	698	30.0	[6.599558]	[128]	[]	[]	[19233270]	[]
789_27932	chr22	19472262	19472662	+	583	30.0	[6.939924]	[169]	[]	[]	[19472463]	[]
789_27955	chr22	22614082	22614482	+	553	30.0	[6.7814016]	[220]	[]	[]	[22614308]	[]
789_27960	chr22	39253411	39253811	+	748	30.0	[7.778084]	[137]	[7.8243337, 9.501078]	[137, 142]	[39253639]	[39253639, 39253644]
789_27965	chr3	6508442	6508842	+	617	30.0	[]	[]	[9.77304]	[199]	[]	[6508691]
789_2797	chr6	49636688	49637088	+	1000	154.0	[7.304901]	[157]	[14.340561]	[157]	[49636925]	[49636925]
789_27996	chr3	48558122	48558522	+	615	30.0	[8.906043]	[125]	[]	[]	[48558344]	[]
789_2800	chr6	169725210	169725610	+	1000	154.0	[6.7580795]	[134]	[]	[]	[169725422]	[]
789_28009	chr3	152857104	152857504	+	646	30.0	[6.7814016]	[173]	[]	[]	[152857342]	[]
789_28036	chr3	196662928	196663328	+	637	30.0	[]	[]	[6.6389275]	[110]	[]	[196663130]
789_28043	chr4	55398999	55399399	+	705	30.0	[14.340561]	[92]	[7.304901]	[92]	[55399173]	[55399173]
789_28045	chr4	56158505	56158905	+	747	30.0	[14.340561]	[131]	[6.9124703, 9.472043, 7.304901]	[69, 103, 131]	[56158725]	[56158663, 56158697, 56158725]
789_28046	chr4	74037101	74037501	+	700	30.0	[6.893674]	[107]	[]	[]	[74037281]	[]
789_28058	chr4	139606547	139606947	+	616	30.0	[7.2848296]	[126]	[7.5233374]	[126]	[139606759]	[139606759]
789_28064	chr4	173275145	173275545	+	587	30.0	[9.745586]	[143]	[6.939924]	[146]	[173275382]	[173275385]
789_28067	chr4	184745805	184746205	+	700	30.0	[8.906043]	[117]	[]	[]	[184745977]	[]
789_28074	chr5	10310359	10310759	+	709	30.0	[]	[]	[6.6892962]	[146]	[]	[10310573]
789_28080	chr5	52800589	52800989	+	639	30.0	[6.730626]	[181]	[]	[]	[52800811]	[]
789_28106	chr5	143825059	143825459	+	718	30.0	[7.587105]	[123]	[11.325602]	[123]	[143825263]	[143825263]
789_28116	chr5	178212861	178213261	+	759	30.0	[8.492485]	[214]	[]	[]	[178213107]	[]
789_28117	chr5	179836776	179837176	+	679	30.0	[9.745586]	[208]	[6.6389275]	[211]	[179837022]	[179837025]
789_28118	chr5	181241566	181241966	+	725	30.0	[6.702695]	[146]	[]	[]	[181241760]	[]
789_28125	chr6	7130158	7130558	+	607	30.0	[7.0666766]	[130]	[6.9910398]	[130]	[7130379]	[7130379]
789_28131	chr6	16303094	16303494	+	763	30.0	[6.7814016]	[90]	[]	[]	[16303275]	[]
789_28138	chr6	26211926	26212326	+	699	30.0	[10.053962]	[144]	[6.6892962]	[99]	[26212164]	[26212119]
789_2814	chr2	168936079	168936479	+	1000	153.0	[]	[]	[6.9124703]	[102]	[]	[168936275]
789_28146	chr6	31528941	31529341	+	737	30.0	[6.9910398]	[223]	[7.0666766]	[223]	[31529169]	[31529169]
789_28158	chr6	36335026	36335426	+	727	30.0	[7.587105]	[83]	[11.325602]	[83]	[36335197]	[36335197]
789_28171	chr6	68689990	68690390	+	708	30.0	[7.0390015]	[76]	[]	[]	[68690150]	[]
789_28187	chr6	139626573	139626973	+	727	30.0	[]	[]	[9.745586]	[220]	[]	[139626819]
789_28189	chr6	144490836	144491236	+	723	30.0	[12.391855]	[139]	[12.391855]	[139]	[144491069]	[144491069]
789_28204	chr6	158917504	158917904	+	586	30.0	[9.522412]	[169]	[]	[]	[158917740]	[]
789_28210	chr6	163170277	163170677	+	742	30.0	[6.599558]	[142]	[]	[]	[163170509]	[]
789_2823	chr5	176448154	176448554	+	1000	153.0	[11.325602]	[98]	[7.587105]	[98]	[176448348]	[176448348]
789_28239	chr7	76328373	76328773	+	698	30.0	[7.2848296]	[160]	[7.5233374]	[160]	[76328616]	[76328616]
789_28241	chr7	98250750	98251150	+	735	30.0	[7.7968802]	[67]	[9.55874, 9.015383]	[67, 90]	[98250914]	[98250914, 98250937]
789_28254	chr7	104231458	104231858	+	728	30.0	[9.522412]	[92]	[9.726789]	[139]	[104231609]	[104231656]
789_28259	chr7	106813974	106814374	+	750	30.0	[7.587105]	[121]	[6.6892962, 11.325602]	[102, 121]	[106814185]	[106814166, 106814185]
789_28295	chr8	70172761	70173161	+	636	30.0	[10.268989, 6.6679616]	[105, 173]	[]	[]	[70172937, 70173005]	[]
789_2830	chr10	28778460	28778860	+	1000	152.0	[6.6461034, 7.304901, 7.587105]	[92, 95, 132]	[14.340561, 11.325602]	[95, 132]	[28778646, 28778649, 28778686]	[28778649, 28778686]
789_28306	chr8	124425303	124425703	+	693	30.0	[8.939746]	[120]	[]	[]	[124425498]	[]
789_28308	chr8	125335717	125336117	+	577	30.0	[]	[]	[6.6892962, 11.507445]	[61, 84]	[]	[125335872, 125335895]
789_2832	chr12	48198115	48198515	+	1000	152.0	[7.0390015]	[128]	[]	[]	[48198331]	[]
789_28336	chr9	127507418	127507818	+	668	30.0	[]	[]	[6.730626, 6.6892962]	[142, 150]	[]	[127507615, 127507623]
789_28339	chr9	128163391	128163791	+	743	30.0	[9.250724]	[184]	[]	[]	[128163600]	[]
789_28349	chr9	133120460	133120860	+	742	30.0	[6.7814016]	[159]	[9.472043]	[162]	[133120702]	[133120705]
789_28352	chr9	135506389	135506789	+	732	30.0	[11.325602]	[143]	[7.587105]	[143]	[135506612]	[135506612]
789_28360	chrX	11341379	11341779	+	565	30.0	[9.501078]	[108]	[]	[]	[11341557]	[]
789_2837	chr17	60526046	60526446	+	1000	152.0	[8.320283]	[112]	[8.105255]	[112]	[60526250]	[60526250]
789_28384	chr1	10211829	10212229	+	672	29.0	[]	[]	[6.6892962, 6.9124703]	[160, 199]	[]	[10212021, 10212060]
789_28393	chr1	20186393	20186793	+	572	29.0	[10.066811]	[86]	[7.5523715]	[86]	[20186549]	[20186549]
789_284	chr19	9538450	9538850	+	1000	520.0	[12.391855]	[112]	[12.391855]	[112]	[9538659]	[9538659]
