#PeakID(python identify_motif.py ./ENCODE_processed_files/IRF9_idr.fa IRF9 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
432_385	chr17	25074261	25074661	+	1000	112.5	[-1.6737951]	[109]	[]	[]	[25074469]	[]
432_3855	chr15	39877817	39878217	+	1000	43.5	[-1.0831181, -0.88037217]	[155, 161]	[]	[]	[39877978, 39877984]	[]
432_3858	chr15	66701998	66702398	+	1000	43.5	[0.31850478]	[110]	[]	[]	[66702170]	[]
432_3859	chr16	12612980	12613380	+	1000	43.5	[]	[]	[0.9784671]	[139]	[]	[12613187]
432_3881	chr22	21045407	21045807	+	1000	43.5	[]	[]	[-0.7003904]	[162]	[]	[21045629]
432_3889	chr22	22996007	22996407	+	1000	43.5	[2.2751007]	[113]	[]	[]	[22996212]	[]
432_389	chr14	24013978	24014378	+	1000	112.0	[0.52362263]	[139]	[]	[]	[24014210]	[]
432_3893	chr22	23171638	23172038	+	1000	43.5	[4.789967]	[94]	[]	[]	[23171821]	[]
432_3900	chr22	23259844	23260244	+	1000	43.5	[]	[]	[-1.9687035, 2.234996, -1.358415, 1.1371177]	[154, 160, 185, 191]	[]	[23260020, 23260026, 23260051, 23260057]
432_3905	chr3	101146931	101147331	+	1000	43.5	[8.437666]	[128]	[0.43854225]	[89]	[101147124]	[101147085]
432_3906	chr3	142470817	142471217	+	1000	43.5	[-1.8763002]	[166]	[]	[]	[142471063]	[]
432_3915	chr5	42583139	42583539	+	1000	43.5	[2.31062]	[60]	[]	[]	[42583298]	[]
432_3917	chr5	126884346	126884746	+	1000	43.5	[-0.9381089]	[95]	[]	[]	[126884514]	[]
432_3920	chr5	150763032	150763432	+	1000	43.5	[]	[]	[2.4581132]	[152]	[]	[150763278]
432_3921	chr6	26554744	26555144	+	1000	43.5	[9.743127]	[171]	[]	[]	[26554951]	[]
432_3929	chr7	30728003	30728403	+	1000	43.5	[6.53904]	[96]	[]	[]	[30728190]	[]
432_3931	chr7	130205717	130206117	+	1000	43.5	[]	[]	[3.1377628]	[107]	[]	[130205890]
432_3933	chr7	135160478	135160878	+	1000	43.5	[]	[]	[-1.2953032]	[210]	[]	[135160712]
432_3935	chr8	122918959	122919359	+	1000	43.5	[]	[]	[9.031763, 2.8557975]	[172, 178]	[]	[122919179, 122919185]
432_3939	chr9	37467548	37467948	+	1000	43.5	[-1.1118014]	[118]	[]	[]	[37467747]	[]
432_394	chr3	45054139	45054539	+	1000	112.0	[]	[]	[-1.8644774]	[124]	[]	[45054353]
432_3943	chr9	130894369	130894769	+	1000	43.5	[-2.0103996]	[125]	[]	[]	[130894522]	[]
432_3944	chr9	131106922	131107322	+	1000	43.5	[3.6762345, -0.6065362]	[82, 87]	[]	[]	[131107096, 131107101]	[]
432_3952	chr1	11533079	11533479	+	1000	43.0	[]	[]	[1.6758592, 0.7804892]	[91, 97]	[]	[11533242, 11533248]
432_3954	chr1	28059547	28059947	+	1000	43.0	[]	[]	[4.273949]	[109]	[]	[28059740]
432_396	chr7	139092122	139092522	+	1000	112.0	[0.84977645]	[178]	[]	[]	[139092372]	[]
432_3968	chr11	59547519	59547919	+	1000	43.0	[-0.19367513, -0.19367513, -0.19367513]	[151, 157, 163]	[]	[]	[59547753, 59547759, 59547765]	[]
432_3973	chr12	27703741	27704141	+	1000	43.0	[1.4030017]	[88]	[5.489829, -1.2275404]	[117, 160]	[27703905]	[27703934, 27703977]
432_3990	chr17	17849997	17850397	+	1000	43.0	[-1.0704018]	[154]	[]	[]	[17850227]	[]
432_3995	chr19	43700950	43701350	+	1000	43.0	[-0.3759289]	[144]	[]	[]	[43701189]	[]
432_3999	chr2	74476969	74477369	+	1000	43.0	[]	[]	[6.796465]	[81]	[]	[74477143]
432_4010	chr21	41954618	41955018	+	1000	43.0	[]	[]	[-1.7905941]	[134]	[]	[41954771]
432_4016	chr22	20950161	20950561	+	1000	43.0	[]	[]	[1.0109, 10.142731, 2.0012424, -1.3460748, -0.6779089]	[137, 142, 148, 192, 198]	[]	[20950338, 20950343, 20950349, 20950393, 20950399]
432_4025	chr3	118538191	118538591	+	1000	43.0	[1.2086344]	[107]	[]	[]	[118538393]	[]
432_4030	chr4	77785644	77786044	+	1000	43.0	[0.47383305]	[130]	[]	[]	[77785870]	[]
432_4035	chr5	139696053	139696453	+	1000	43.0	[2.6989298, -0.94052684]	[122, 156]	[]	[]	[139696253, 139696287]	[]
432_4042	chr6	31661000	31661400	+	1000	43.0	[]	[]	[0.47585097]	[235]	[]	[31661250]
432_4045	chr6	90218699	90219099	+	1000	43.0	[]	[]	[-1.0399384, 15.090819, 2.3248909]	[115, 121, 127]	[]	[90218897, 90218903, 90218909]
432_407	chr6	24756561	24756961	+	1000	111.0	[]	[]	[-1.1192458]	[117]	[]	[24756752]
432_4070	chrUn_GL000219v1	40068	40468	+	1000	43.0	[2.7126503]	[94]	[]	[]	[40257]	[]
432_4079	chr1	112902181	112902581	+	1000	42.5	[]	[]	[1.4110942]	[141]	[]	[112902394]
432_4080	chr1	143215595	143215995	+	1000	42.5	[-1.7151434]	[118]	[]	[]	[143215804]	[]
432_4082	chr1	151057251	151057651	+	739	42.5	[11.30016]	[157]	[]	[]	[151057492]	[]
432_4084	chr1	179129770	179130170	+	1000	42.5	[]	[]	[2.021192, -0.26685846]	[76, 81]	[]	[179129936, 179129941]
432_4089	chr1	224333265	224333665	+	1000	42.5	[1.9490436]	[120]	[]	[]	[224333419]	[]
432_4090	chr1	231065670	231066070	+	1000	42.5	[3.4031398, 2.3747783]	[87, 93]	[]	[]	[231065834, 231065840]	[]
432_4096	chr10	63102156	63102556	+	1000	42.5	[-0.68032295]	[126]	[]	[]	[63102362]	[]
432_41	chr4	183348641	183349041	+	1000	348.5	[-0.048248388]	[195]	[]	[]	[183348888]	[]
432_410	chr5	43074144	43074544	+	1000	110.5	[3.3201127]	[122]	[]	[]	[43074313]	[]
432_4101	chr11	63746282	63746682	+	1000	42.5	[-1.2846841]	[99]	[]	[]	[63746479]	[]
432_4112	chr12	116559729	116560129	+	549	42.5	[]	[]	[-0.86160934]	[144]	[]	[116559906]
432_4125	chr15	96357518	96357918	+	1000	42.5	[-1.6621659]	[157]	[]	[]	[96357767]	[]
432_4127	chr16	70439139	70439539	+	1000	42.5	[]	[]	[0.66594774]	[155]	[]	[70439386]
432_4128	chr16	85733256	85733656	+	1000	42.5	[]	[]	[1.1010549]	[81]	[]	[85733428]
432_4139	chr19	51688643	51689043	+	1000	42.5	[-1.2328235]	[124]	[]	[]	[51688832]	[]
432_4153	chr20	25237832	25238232	+	1000	42.5	[]	[]	[-1.0177828]	[183]	[]	[25238043]
432_4154	chr20	36460728	36461128	+	1000	42.5	[2.0193167]	[117]	[]	[]	[36460907]	[]
432_4157	chr21	36078934	36079334	+	1000	42.5	[6.9670525, 12.329165, 2.4097512]	[155, 161, 167]	[]	[]	[36079130, 36079136, 36079142]	[]
432_4161	chr22	20468943	20469343	+	1000	42.5	[]	[]	[3.6151526]	[166]	[]	[20469130]
432_4167	chr22	21859305	21859705	+	1000	42.5	[2.1029098, 6.578102]	[132, 138]	[]	[]	[21859504, 21859510]	[]
432_4180	chr4	42302407	42302807	+	1000	42.5	[-1.4683478]	[67]	[]	[]	[42302574]	[]
432_4181	chr4	56990076	56990476	+	912	42.5	[]	[]	[4.273949, 1.579345]	[97, 103]	[]	[56990247, 56990253]
432_4182	chr4	122906968	122907368	+	1000	42.5	[]	[]	[1.1206943]	[146]	[]	[122907201]
432_4183	chr4	128513915	128514315	+	1000	42.5	[]	[]	[6.4977813]	[98]	[]	[128514106]
432_4187	chr5	151099940	151100340	+	1000	42.5	[7.6311755, -1.5705734, -0.79205954]	[85, 91, 137]	[]	[]	[151100110, 151100116, 151100162]	[]
432_4201	chr6	109304423	109304823	+	1000	42.5	[7.7308416, -0.39468232]	[81, 87]	[]	[]	[109304579, 109304585]	[]
432_4213	chr7	128862256	128862656	+	1000	42.5	[]	[]	[0.96593386]	[145]	[]	[128862452]
432_4214	chr7	128900742	128901142	+	1000	42.5	[-0.048248388]	[116]	[]	[]	[128900937]	[]
432_4216	chr8	58660773	58661173	+	1000	42.5	[]	[]	[2.7282279]	[183]	[]	[58661023]
432_4218	chr9	125243993	125244393	+	1000	42.5	[-1.343374, 2.3583596, 2.3583596]	[166, 171, 177]	[]	[]	[125244227, 125244232, 125244238]	[]
432_422	chr14	24034439	24034839	+	1000	109.0	[-1.0199493]	[91]	[]	[]	[24034598]	[]
432_4220	chr9	130821389	130821789	+	1000	42.5	[]	[]	[3.5462284]	[59]	[]	[130821548]
432_4229	chr1	28882158	28882558	+	1000	42.0	[]	[]	[-0.10568669]	[122]	[]	[28882355]
432_4233	chr1	67535447	67535847	+	1000	42.0	[]	[]	[-0.83148724]	[118]	[]	[67535658]
432_4244	chr1	236870667	236871067	+	1000	42.0	[8.634351]	[112]	[]	[]	[236870854]	[]
432_4246	chr10	21263828	21264228	+	1000	42.0	[-1.2948835]	[134]	[]	[]	[21263985]	[]
432_4259	chr11	91823199	91823599	+	1000	42.0	[]	[]	[1.6471758]	[167]	[]	[91823438]
432_4261	chr12	89679605	89680005	+	1000	42.0	[-1.2508315]	[89]	[]	[]	[89679773]	[]
432_4262	chr12	93192777	93193177	+	1000	42.0	[0.32981953]	[102]	[0.4516487]	[124]	[93192934]	[93192956]
432_4263	chr12	121060110	121060510	+	1000	42.0	[3.3951757]	[129]	[5.718134, -1.3460748, -0.6779089, -0.6779089, 0.24756189, 4.067935]	[92, 100, 106, 111, 116, 165]	[121060302]	[121060265, 121060273, 121060279, 121060284, 121060289, 121060338]
432_4265	chr14	23966965	23967365	+	1000	42.0	[-0.19367513, -0.19367513]	[102, 108]	[]	[]	[23967157, 23967163]	[]
432_4279	chr18	54269099	54269499	+	1000	42.0	[9.74499, -0.91388]	[105, 111]	[-1.7371035]	[146]	[54269281, 54269287]	[54269322]
432_4280	chr18	74189232	74189632	+	1000	42.0	[]	[]	[6.53904]	[113]	[]	[74189390]
432_4282	chr19	45424108	45424508	+	1000	42.0	[]	[]	[-1.5554444]	[171]	[]	[45424331]
432_4287	chr2	25991484	25991884	+	1000	42.0	[7.823906, -1.8342203, 5.6372657, -1.4592974]	[177, 182, 183, 188]	[]	[]	[25991674, 25991679, 25991680, 25991685]	[]
432_43	chr17	26619848	26620248	+	1000	340.0	[0.73861456, -1.5931098]	[64, 134]	[2.6209764]	[120]	[26620011, 26620081]	[26620067]
432_4300	chr22	17639710	17640110	+	1000	42.0	[]	[]	[4.712872]	[168]	[]	[17639879]
432_4301	chr22	19615912	19616312	+	1000	42.0	[]	[]	[-0.7672757, -1.8508449]	[198, 208]	[]	[19616152, 19616162]
432_4311	chr22	22735405	22735805	+	1000	42.0	[-1.9047568]	[130]	[]	[]	[22735577]	[]
432_4316	chr4	6893601	6894001	+	1000	42.0	[1.5084927, -1.6234246]	[67, 100]	[]	[]	[6893766, 6893799]	[]
432_4319	chr4	150885469	150885869	+	1000	42.0	[-0.08933321]	[78]	[]	[]	[150885624]	[]
432_432	chr14	67636413	67636813	+	1000	107.5	[]	[]	[-0.4735831]	[73]	[]	[67636584]
432_4323	chr5	10607812	10608212	+	1000	42.0	[-1.404365]	[160]	[]	[]	[10608028]	[]
432_4327	chr5	140638922	140639322	+	1000	42.0	[-2.002204]	[83]	[]	[]	[140639100]	[]
432_4335	chr6	138394074	138394474	+	1000	42.0	[]	[]	[8.0300045]	[155]	[]	[138394320]
432_4340	chr7	71989762	71990162	+	1000	42.0	[-0.8303806, -0.048248388]	[93, 170]	[]	[]	[71989933, 71990010]	[]
432_4349	chr8	38938738	38939138	+	1000	42.0	[]	[]	[0.933687]	[120]	[]	[38938889]
432_4352	chr8	123037545	123037945	+	1000	42.0	[14.927071, 18.759928, 11.969104]	[84, 90, 96]	[]	[]	[123037722, 123037728, 123037734]	[]
432_4355	chr9	128295111	128295511	+	1000	42.0	[]	[]	[6.660635]	[129]	[]	[128295283]
432_4357	chr9	130878717	130879117	+	1000	42.0	[]	[]	[5.8373146]	[95]	[]	[130878902]
432_436	chr11	44333290	44333690	+	1000	107.0	[3.040686]	[73]	[]	[]	[44333444]	[]
432_4361	chr9	131132003	131132403	+	1000	42.0	[-1.4206526]	[121]	[]	[]	[131132194]	[]
432_4363	chr1	10400492	10400892	+	1000	41.5	[]	[]	[0.36785212]	[119]	[]	[10400708]
432_4369	chr1	35269712	35270112	+	1000	41.5	[]	[]	[2.0416963]	[167]	[]	[35269933]
432_437	chr12	31832714	31833114	+	1000	107.0	[-0.6675303]	[145]	[]	[]	[31832940]	[]
432_4380	chr1	204506214	204506614	+	1000	41.5	[2.7779543]	[205]	[]	[]	[204506447]	[]
432_4383	chr1	219147428	219147828	+	1000	41.5	[-1.0872148]	[141]	[]	[]	[219147604]	[]
432_4397	chr11	13208070	13208470	+	1000	41.5	[]	[]	[6.880244]	[145]	[]	[13208311]
432_441	chr2	47297741	47298141	+	1000	106.5	[1.7120289, 5.7952285]	[104, 110]	[-0.7114171]	[91]	[47297922, 47297928]	[47297909]
432_4418	chr17	62171251	62171651	+	1000	41.5	[]	[]	[4.018665]	[72]	[]	[62171406]
432_4427	chr19	3368803	3369203	+	1000	41.5	[]	[]	[-1.4145162]	[160]	[]	[3369006]
432_4428	chr19	6603399	6603799	+	1000	41.5	[]	[]	[4.789967]	[85]	[]	[6603578]
432_4429	chr19	40464972	40465372	+	1000	41.5	[]	[]	[1.047376]	[110]	[]	[40465181]
432_443	chr5	138702453	138702853	+	1000	106.5	[]	[]	[14.153044, 6.524782]	[86, 92]	[]	[138702626, 138702632]
432_4445	chr22	20417084	20417484	+	1000	41.5	[]	[]	[-1.3460748, -0.6779089, 5.690177]	[115, 121, 126]	[]	[20417247, 20417253, 20417258]
432_4447	chr22	21728905	21729305	+	1000	41.5	[4.789967]	[168]	[]	[]	[21729122]	[]
432_4448	chr22	21812881	21813281	+	1000	41.5	[1.3237615, 2.8547578]	[86, 120]	[]	[]	[21813055, 21813089]	[]
432_4458	chr22	23189361	23189761	+	1000	41.5	[]	[]	[6.796465]	[62]	[]	[23189523]
432_4459	chr22	23198951	23199351	+	1000	41.5	[-0.91388]	[74]	[]	[]	[23199107]	[]
432_446	chr19	18365022	18365422	+	1000	106.0	[]	[]	[-1.1808062, 1.8174397]	[139, 145]	[]	[18365239, 18365245]
432_4461	chr3	19945443	19945843	+	1000	41.5	[]	[]	[6.6484857]	[132]	[]	[19945594]
432_4462	chr3	24490138	24490538	+	1000	41.5	[1.1528045]	[90]	[]	[]	[24490316]	[]
432_4466	chr3	47479076	47479476	+	1000	41.5	[]	[]	[0.24503458]	[141]	[]	[47479283]
432_4476	chr6	13048169	13048569	+	1000	41.5	[-0.5232257]	[95]	[]	[]	[13048351]	[]
432_4477	chr6	27235366	27235766	+	1000	41.5	[]	[]	[5.666481]	[149]	[]	[27235588]
432_4497	chr9	5493541	5493941	+	1000	41.5	[-0.7644994]	[158]	[0.14581746]	[105]	[5493780]	[5493727]
432_4513	chr1	52913560	52913960	+	1000	41.0	[]	[]	[1.5022167]	[145]	[]	[52913795]
432_4516	chr1	109555869	109556269	+	1000	41.0	[-0.9303035]	[194]	[]	[]	[109556120]	[]
432_4518	chr1	143220656	143221056	+	1000	41.0	[-1.4737619]	[144]	[]	[]	[143220879]	[]
432_4519	chr1	146387359	146387759	+	1000	41.0	[1.5111126, -1.4815356]	[131, 148]	[]	[]	[146387575, 146387592]	[]
432_452	chr11	34809099	34809499	+	1000	105.5	[0.01687217]	[140]	[]	[]	[34809335]	[]
432_4530	chr11	36102856	36103256	+	1000	41.0	[5.316215]	[167]	[]	[]	[36103092]	[]
432_4532	chr11	62855582	62855982	+	1000	41.0	[0.112301834]	[137]	[]	[]	[62855798]	[]
432_4544	chr15	56786998	56787398	+	1000	41.0	[]	[]	[0.5654726, 8.809279]	[145, 151]	[]	[56787241, 56787247]
432_4546	chr15	66581973	66582373	+	1000	41.0	[]	[]	[0.5001286]	[104]	[]	[66582146]
432_4558	chr19	14510259	14510659	+	1000	41.0	[-0.23140872, 1.0926178]	[202, 221]	[]	[]	[14510482, 14510501]	[]
432_4560	chr19	48868252	48868652	+	1000	41.0	[]	[]	[3.5176103]	[98]	[]	[48868433]
432_4571	chr20	47607100	47607500	+	1000	41.0	[]	[]	[0.13243738]	[144]	[]	[47607275]
432_458	chr3	45061083	45061483	+	1000	105.5	[0.15030663]	[76]	[]	[]	[45061251]	[]
432_4581	chr22	21704421	21704821	+	1000	41.0	[8.259502]	[125]	[]	[]	[21704636]	[]
432_4582	chr22	21810585	21810985	+	1000	41.0	[]	[]	[0.19584931]	[97]	[]	[21810751]
432_4594	chr3	5149417	5149817	+	1000	41.0	[2.3671975]	[140]	[-1.9508737, -1.3005571, 7.4154606]	[72, 123, 129]	[5149648]	[5149580, 5149631, 5149637]
432_460	chr16	8112720	8113120	+	1000	105.0	[]	[]	[-1.8954473]	[151]	[]	[8112965]
432_4606	chr5	132298279	132298679	+	1000	41.0	[]	[]	[15.2007475]	[127]	[]	[132298498]
432_4615	chr6	43938067	43938467	+	1000	41.0	[]	[]	[-1.4963531, -0.89711154]	[179, 185]	[]	[43938253, 43938259]
432_462	chr2	188234713	188235113	+	1000	105.0	[-0.048248388]	[123]	[]	[]	[188234914]	[]
432_4626	chr7	106448931	106449331	+	1000	41.0	[]	[]	[-0.78819585]	[100]	[]	[106449084]
432_463	chr22	20916393	20916793	+	1000	105.0	[1.6644932, -1.6718131, 1.6644932, -1.6718131]	[71, 77, 88, 94]	[]	[]	[20916554, 20916560, 20916571, 20916577]	[]
432_4630	chr7	131231583	131231983	+	1000	41.0	[-1.7385054, 3.8183422]	[88, 166]	[]	[]	[131231734, 131231812]	[]
432_4633	chr7	157000723	157001123	+	1000	41.0	[5.275076]	[138]	[]	[]	[157000958]	[]
432_4647	chrUn_GL000219v1	94828	95228	+	1000	41.0	[7.6616197, 1.2515956, 0.2342164]	[124, 178, 184]	[]	[]	[94992, 95046, 95052]	[]
432_465	chr1	125182430	125182830	+	1000	104.5	[]	[]	[-1.4737619]	[126]	[]	[125182656]
432_4662	chr1	46062599	46062999	+	1000	40.5	[]	[]	[-0.9500228, 4.60279, 6.6114297, 5.486987, 2.8261428, 10.949833, 24.047314, 19.54362, 16.570526]	[96, 97, 102, 108, 109, 114, 120, 126, 132]	[]	[46062767, 46062768, 46062773, 46062779, 46062780, 46062785, 46062791, 46062797, 46062803]
432_4676	chr1	223847879	223848279	+	1000	40.5	[2.5384998]	[159]	[]	[]	[223848078]	[]
432_4688	chr11	95734619	95735019	+	1000	40.5	[0.793214]	[122]	[]	[]	[95734822]	[]
432_469	chr8	128002437	128002837	+	1000	104.0	[]	[]	[-0.86698943]	[148]	[]	[128002676]
432_4695	chr13	107996833	107997233	+	1000	40.5	[]	[]	[-0.7819464, -1.9761466, 1.2264726]	[139, 160, 161]	[]	[107997011, 107997032, 107997033]
432_4697	chr15	58114827	58115227	+	1000	40.5	[6.3619537]	[185]	[]	[]	[58115071]	[]
432_4698	chr15	77569371	77569771	+	1000	40.5	[0.3579289]	[68]	[]	[]	[77569536]	[]
432_4703	chr17	40827854	40828254	+	1000	40.5	[]	[]	[-1.2599019]	[116]	[]	[40828034]
432_4713	chr2	26410666	26411066	+	1000	40.5	[-0.6779089, 5.090935]	[106, 112]	[]	[]	[26410832, 26410838]	[]
432_4727	chr22	19835134	19835534	+	1000	40.5	[-1.8042566]	[141]	[]	[]	[19835355]	[]
432_4735	chr22	21899920	21900320	+	1000	40.5	[]	[]	[-1.5977956]	[104]	[]	[21900077]
432_4736	chr22	21927706	21928106	+	998	40.5	[]	[]	[1.7591181, 0.33238313]	[198, 204]	[]	[21927930, 21927936]
432_4740	chr22	22284822	22285222	+	1000	40.5	[]	[]	[2.9947214]	[157]	[]	[22285043]
432_4743	chr22	22793603	22794003	+	1000	40.5	[2.0029187]	[138]	[]	[]	[22793810]	[]
432_4745	chr22	22964126	22964526	+	1000	40.5	[]	[]	[3.9299533]	[108]	[]	[22964315]
432_4746	chr22	22969675	22970075	+	1000	40.5	[1.4340532, 1.3045588]	[93, 118]	[]	[]	[22969863, 22969888]	[]
432_4748	chr22	23020860	23021260	+	1000	40.5	[-1.9245]	[176]	[]	[]	[23021086]	[]
432_4767	chr5	21481175	21481575	+	1000	40.5	[-0.2987271, 0.1941392, 7.884407, -1.0639112]	[82, 100, 105, 131]	[]	[]	[21481355, 21481373, 21481378, 21481404]	[]
432_4768	chr5	65724040	65724440	+	1000	40.5	[10.9798]	[81]	[]	[]	[65724217]	[]
432_4782	chr6	43081066	43081466	+	1000	40.5	[]	[]	[3.3527548]	[173]	[]	[43081307]
432_4787	chr7	6373814	6374214	+	1000	40.5	[]	[]	[5.8373146]	[89]	[]	[6373978]
432_4790	chr7	86933584	86933984	+	1000	40.5	[]	[]	[-0.9562512, 5.1760554]	[143, 149]	[]	[86933809, 86933815]
432_4794	chr7	111510763	111511163	+	1000	40.5	[-0.75299716]	[94]	[]	[]	[111510950]	[]
432_4796	chr7	128789642	128790042	+	1000	40.5	[-0.048248388]	[196]	[]	[]	[128789892]	[]
432_4806	chr9	87674594	87674994	+	1000	40.5	[3.3661172]	[159]	[]	[]	[87674815]	[]
432_4807	chr9	98575562	98575962	+	1000	40.5	[]	[]	[-1.5140194]	[102]	[]	[98575755]
432_481	chr22	23157100	23157500	+	1000	103.0	[]	[]	[-1.5022345]	[80]	[]	[23157276]
432_4815	chr9	131077340	131077740	+	1000	40.5	[-0.19068392]	[72]	[]	[]	[131077495]	[]
432_4819	chr1	1185750	1186150	+	1000	40.0	[-0.29602632]	[131]	[]	[]	[1185939]	[]
432_4824	chr1	21791188	21791588	+	1000	40.0	[-0.3759289]	[54]	[]	[]	[21791340]	[]
432_4827	chr1	30918927	30919327	+	1000	40.0	[-1.0327588]	[129]	[]	[]	[30919142]	[]
432_4831	chr1	38310024	38310424	+	1000	40.0	[]	[]	[4.1559143]	[98]	[]	[38310214]
432_4833	chr1	109826910	109827310	+	1000	40.0	[]	[]	[1.0267438]	[189]	[]	[109827117]
432_4845	chr1	246305967	246306367	+	1000	40.0	[-1.5959556]	[148]	[]	[]	[246306168]	[]
432_4856	chr12	46256396	46256796	+	1000	40.0	[1.0427408]	[100]	[]	[]	[46256581]	[]
432_4864	chr15	96151730	96152130	+	1000	40.0	[1.6933268]	[94]	[]	[]	[96151921]	[]
432_4876	chr19	2087098	2087498	+	1000	40.0	[]	[]	[-0.24047762, -1.057626]	[74, 80]	[]	[2087257, 2087263]
432_4880	chr19	15828618	15829018	+	1000	40.0	[-0.009579414]	[191]	[]	[]	[15828841]	[]
432_4881	chr19	45006702	45007102	+	937	40.0	[-0.67287856]	[163]	[]	[]	[45006934]	[]
432_4883	chr19	55338665	55339065	+	1000	40.0	[]	[]	[11.699336]	[146]	[]	[55338882]
432_4887	chr2	88250458	88250858	+	616	40.0	[3.047465]	[81]	[]	[]	[88250631]	[]
432_49	chr15	90648263	90648663	+	1000	295.0	[-0.048248388]	[119]	[]	[]	[90648469]	[]
432_4902	chr20	62301845	62302245	+	1000	40.0	[]	[]	[2.8975155]	[100]	[]	[62302040]
432_4903	chr20	62381991	62382391	+	832	40.0	[-1.4128618]	[80]	[]	[]	[62382171]	[]
432_491	chr5	103057129	103057529	+	1000	102.0	[2.6398387, 0.10202993]	[120, 157]	[]	[]	[103057330, 103057367]	[]
432_4917	chr22	22414079	22414479	+	1000	40.0	[]	[]	[5.4862933, -0.74392766]	[151, 185]	[]	[22414277, 22414311]
432_4919	chr22	22499570	22499970	+	1000	40.0	[1.6849071]	[166]	[]	[]	[22499742]	[]
432_4922	chr22	22821618	22822018	+	1000	40.0	[]	[]	[-1.1010149]	[170]	[]	[22821813]
432_4923	chr22	22954502	22954902	+	1000	40.0	[]	[]	[-1.7743022]	[93]	[]	[22954681]
432_4924	chr22	22963328	22963728	+	1000	40.0	[]	[]	[-1.4979242]	[148]	[]	[22963547]
432_4929	chr3	171960673	171961073	+	1000	40.0	[-1.1002679]	[106]	[]	[]	[171960852]	[]
432_4935	chr4	109770023	109770423	+	1000	40.0	[14.338567]	[66]	[]	[]	[109770180]	[]
432_4941	chr5	81954840	81955240	+	1000	40.0	[]	[]	[7.3737507]	[99]	[]	[81955023]
432_4945	chr5	181184726	181185126	+	1000	40.0	[2.3583596, 5.690177, -0.6779089, -0.6779089, -1.3460748, -0.6417813]	[159, 165, 170, 175, 181, 189]	[]	[]	[181184920, 181184926, 181184931, 181184936, 181184942, 181184950]	[]
432_4952	chr6	52620131	52620531	+	1000	40.0	[-1.020364]	[177]	[]	[]	[52620341]	[]
432_496	chr9	133018453	133018853	+	1000	101.5	[0.21618058]	[64]	[]	[]	[133018611]	[]
432_4962	chr7	130065831	130066231	+	1000	40.0	[4.214579, -1.9183651, 3.632537, 5.7711353]	[148, 149, 154, 159]	[]	[]	[130066057, 130066058, 130066063, 130066068]	[]
432_4966	chr7	158554095	158554495	+	1000	40.0	[-0.5750668, 12.102232]	[88, 94]	[]	[]	[158554279, 158554285]	[]
432_4979	chrUn_KI270742v1	8964	9364	+	1000	40.0	[]	[]	[0.9341824]	[185]	[]	[9200]
432_4980	chrX	41333504	41333904	+	1000	40.0	[-0.26685846, -0.7468332, 0.40556645, 3.795682]	[187, 192, 201, 208]	[]	[]	[41333715, 41333720, 41333729, 41333736]	[]
432_4982	chr1	16636139	16636539	+	1000	39.5	[-0.3759289]	[90]	[]	[]	[16636317]	[]
432_4991	chr1	89128747	89129147	+	1000	39.5	[1.361495, 13.1636715]	[65, 144]	[]	[]	[89128912, 89128991]	[]
432_4994	chr1	167627327	167627727	+	1000	39.5	[]	[]	[-0.15265132]	[187]	[]	[167627553]
432_4996	chr1	167863975	167864375	+	1000	39.5	[]	[]	[6.6217165, 5.805464, -0.7429695, 1.501099]	[79, 85, 86, 91]	[]	[167864133, 167864139, 167864140, 167864145]
432_4998	chr1	185341359	185341759	+	1000	39.5	[]	[]	[2.6978233]	[91]	[]	[185341550]
432_5013	chr11	87266755	87267155	+	1000	39.5	[]	[]	[4.461728]	[96]	[]	[87266948]
432_5019	chr13	45414442	45414842	+	1000	39.5	[17.88745]	[64]	[]	[]	[45414596]	[]
432_502	chr17	26594665	26595065	+	1000	100.5	[3.5497198]	[125]	[]	[]	[26594888]	[]
432_5034	chr19	1030443	1030843	+	1000	39.5	[]	[]	[-1.9670591]	[157]	[]	[1030694]
432_505	chrX	3701407	3701807	+	1000	100.5	[6.53904]	[150]	[]	[]	[3701629]	[]
432_506	chr14	24161743	24162143	+	1000	100.0	[]	[]	[2.2080812]	[99]	[]	[24161929]
432_5060	chr22	20624865	20625265	+	800	39.5	[-1.6815591, 0.8772613, -0.89711154, -1.5343857]	[83, 93, 107, 113]	[]	[]	[20625025, 20625035, 20625049, 20625055]	[]
432_5063	chr22	21448977	21449377	+	1000	39.5	[]	[]	[-1.44448, 2.3131332, 2.612355]	[159, 165, 171]	[]	[21449204, 21449210, 21449216]
432_5065	chr22	21571663	21572063	+	1000	39.5	[]	[]	[7.250985]	[78]	[]	[21571838]
432_5069	chr22	21857674	21858074	+	1000	39.5	[-1.7917033]	[119]	[]	[]	[21857873]	[]
432_507	chr21	8230506	8230906	+	1000	100.0	[]	[]	[-1.8473364]	[125]	[]	[8230721]
432_508	chr22	19947632	19948032	+	1000	100.0	[1.182455]	[77]	[]	[]	[19947795]	[]
432_5089	chr3	197270645	197271045	+	1000	39.5	[1.0879128]	[145]	[]	[]	[197270836]	[]
