#PeakID(python identify_motif.py ./ENCODE_processed_files/SP1_idr.fa SP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
328_503	chr4	139453542	139453942	+	1000	240.5	[5.5911627, 9.4293585]	[56, 139]	[]	[]	[139453697, 139453780]	[]
328_5030	chr10	68555006	68555406	+	1000	60.5	[4.281078]	[164]	[4.589847]	[142]	[68555248]	[68555226]
328_5034	chr12	121513715	121514115	+	1000	60.5	[9.239522]	[176]	[2.588485, 15.683595, 12.225276]	[138, 169, 193]	[121513948]	[121513910, 121513941, 121513965]
328_5036	chr13	21297952	21298352	+	1000	60.5	[9.656737]	[94]	[10.809716]	[111]	[21298114]	[21298131]
328_5037	chr14	22929413	22929813	+	1000	60.5	[3.2264647]	[215]	[]	[]	[22929629]	[]
328_5039	chr16	14632633	14633033	+	1000	60.5	[]	[]	[7.284884]	[176]	[]	[14632809]
328_5041	chr17	7887556	7887956	+	1000	60.5	[6.0854173]	[94]	[]	[]	[7887725]	[]
328_5043	chr19	53467547	53467947	+	1000	60.5	[8.066453]	[55]	[]	[]	[53467700]	[]
328_5044	chr19	53898808	53899208	+	1000	60.5	[]	[]	[13.377831, 2.6788626, 10.138133, 13.865788, 13.872777]	[138, 152, 153, 186, 215]	[]	[53898974, 53898988, 53898989, 53899022, 53899051]
328_5045	chr19	55207064	55207464	+	1000	60.5	[6.558987, 4.48163]	[128, 175]	[]	[]	[55207235, 55207282]	[]
328_5046	chr2	11132836	11133236	+	1000	60.5	[6.662483]	[111]	[]	[]	[11133043]	[]
328_5047	chr2	27071631	27072031	+	1000	60.5	[]	[]	[14.580015, 7.102103, 11.543353]	[56, 101, 106]	[]	[27071782, 27071827, 27071832]
328_5048	chr20	8019581	8019981	+	865	60.5	[20.7584]	[190]	[]	[]	[8019807]	[]
328_5049	chr20	30376845	30377245	+	1000	60.5	[9.429107]	[94]	[]	[]	[30377003]	[]
328_505	chr19	1103760	1104160	+	1000	240.0	[]	[]	[13.450027, 3.8793845, 4.0132565]	[92, 98, 155]	[]	[1103947, 1103953, 1104010]
328_5051	chr21	44845746	44846146	+	1000	60.5	[]	[]	[15.4701605, 8.258217, 10.211096]	[284, 289, 327]	[]	[44845940, 44845945, 44845983]
328_5053	chr22	26483567	26483967	+	1000	60.5	[3.109907, 4.4082522, 7.5436544]	[203, 208, 213]	[]	[]	[26483789, 26483794, 26483799]	[]
328_5054	chr3	38453509	38453909	+	1000	60.5	[3.0643718]	[93]	[19.063852]	[153]	[38453686]	[38453746]
328_5056	chr5	892658	893058	+	706	60.5	[]	[]	[6.6126027]	[166]	[]	[892895]
328_5057	chr5	40755747	40756147	+	1000	60.5	[4.1983733]	[153]	[]	[]	[40755975]	[]
328_5058	chr5	60944975	60945375	+	1000	60.5	[]	[]	[7.539391]	[185]	[]	[60945178]
328_5059	chr5	132293916	132294316	+	1000	60.5	[3.2836814, 2.5883124]	[149, 202]	[5.320338]	[142]	[132294075, 132294128]	[132294068]
328_506	chr8	143597277	143597677	+	1000	240.0	[4.2301216]	[140]	[]	[]	[143597501]	[]
328_5068	chr8	8701718	8702118	+	1000	60.5	[5.3463326]	[164]	[3.9126644, 13.511243]	[97, 116]	[8701942]	[8701875, 8701894]
328_5069	chr8	97762808	97763208	+	1000	60.5	[]	[]	[3.0849464]	[101]	[]	[97762996]
328_507	chr1	6784973	6785373	+	1000	239.5	[]	[]	[3.526777]	[183]	[]	[6785223]
328_5070	chr9	131102551	131102951	+	1000	60.5	[3.641969]	[132]	[4.0139627]	[155]	[131102771]	[131102794]
328_5072	chr9	136712075	136712475	+	593	60.5	[4.9468346, 2.6211183, 4.185696, 6.2847805]	[225, 231, 237, 243]	[]	[]	[136712289, 136712295, 136712301, 136712307]	[]
328_5073	chr1	16048578	16048978	+	1000	60.0	[]	[]	[4.3152122]	[176]	[]	[16048762]
328_5075	chr1	155323762	155324162	+	1000	60.0	[7.36107, 3.603993]	[95, 152]	[]	[]	[155323916, 155323973]	[]
328_5077	chr10	95693783	95694183	+	1000	60.0	[]	[]	[4.470105]	[155]	[]	[95693967]
328_5078	chr10	102503628	102504028	+	1000	60.0	[]	[]	[14.403408]	[125]	[]	[102503838]
328_5079	chr11	615785	616185	+	1000	60.0	[]	[]	[4.6095595]	[110]	[]	[615963]
328_508	chr12	53727427	53727827	+	1000	239.5	[]	[]	[6.54321, 11.473325]	[141, 174]	[]	[53727633, 53727666]
328_5081	chr11	60841786	60842186	+	1000	60.0	[2.7601752]	[121]	[]	[]	[60841970]	[]
328_5083	chr13	19633351	19633751	+	1000	60.0	[11.935774, 5.515194]	[101, 140]	[]	[]	[19633533, 19633572]	[]
328_5084	chr14	103562767	103563167	+	1000	60.0	[]	[]	[6.9873977, 6.869552]	[123, 125]	[]	[103562988, 103562990]
328_5085	chr16	87721698	87722098	+	1000	60.0	[4.519844, 7.1883054]	[175, 192]	[]	[]	[87721858, 87721875]	[]
328_5086	chr16	88737353	88737753	+	1000	60.0	[12.176909]	[68]	[]	[]	[88737510]	[]
328_5087	chr17	7252073	7252473	+	1000	60.0	[]	[]	[2.9262]	[227]	[]	[7252319]
328_509	chr17	74873121	74873521	+	1000	239.5	[12.666037]	[119]	[]	[]	[74873325]	[]
328_5090	chr17	46193970	46194370	+	1000	60.0	[6.4102607]	[262]	[]	[]	[46194153]	[]
328_5093	chr19	4670203	4670603	+	1000	60.0	[2.747773, 7.3171024]	[155, 160]	[2.5967352, 5.840709]	[75, 88]	[4670437, 4670442]	[4670357, 4670370]
328_5094	chr19	10105984	10106384	+	1000	60.0	[14.386477]	[139]	[]	[]	[10106188]	[]
328_5095	chr19	17778099	17778499	+	1000	60.0	[]	[]	[10.353322, 9.03681]	[96, 117]	[]	[17778255, 17778276]
328_5098	chr2	24792897	24793297	+	1000	60.0	[14.376674, 4.383575]	[95, 125]	[]	[]	[24793065, 24793095]	[]
328_5099	chr2	74507492	74507892	+	1000	60.0	[]	[]	[4.881612]	[171]	[]	[74507710]
328_510	chr19	36114766	36115166	+	1000	239.5	[]	[]	[7.840146, 5.980747, 7.787572]	[63, 68, 97]	[]	[36114919, 36114924, 36114953]
328_5100	chr2	97645769	97646169	+	1000	60.0	[2.9645193, 7.6491723]	[75, 155]	[7.7783704]	[103]	[97645934, 97646014]	[97645962]
328_5101	chr2	173354549	173354949	+	1000	60.0	[]	[]	[8.288446]	[207]	[]	[173354725]
328_5104	chr22	39145360	39145760	+	644	60.0	[]	[]	[3.0802581]	[177]	[]	[39145551]
328_5105	chr22	39501898	39502298	+	907	60.0	[]	[]	[11.51787]	[241]	[]	[39502144]
328_5107	chr4	121870375	121870775	+	1000	60.0	[11.472243, 13.172653]	[72, 91]	[]	[]	[121870533, 121870552]	[]
328_5108	chr5	72308200	72308600	+	1000	60.0	[]	[]	[3.6747472]	[213]	[]	[72308379]
328_511	chr1	1293653	1294053	+	1000	239.0	[4.177957]	[99]	[]	[]	[1293810]	[]
328_5110	chr6	42217739	42218139	+	1000	60.0	[]	[]	[5.6228137]	[237]	[]	[42217987]
328_5112	chr8	54135042	54135442	+	1000	60.0	[9.908838]	[137]	[]	[]	[54135199]	[]
328_5113	chr8	100150366	100150766	+	1000	60.0	[5.3036327]	[120]	[8.161177]	[139]	[100150557]	[100150576]
328_5114	chr8	102653836	102654236	+	1000	60.0	[3.0006, 2.5907345, 2.7066345]	[119, 121, 127]	[4.5063224, 2.543091, 10.939688]	[190, 191, 196]	[102654009, 102654011, 102654017]	[102654080, 102654081, 102654086]
328_5116	chr9	37027597	37027997	+	668	60.0	[7.327517]	[176]	[]	[]	[37027812]	[]
328_5117	chr9	137053956	137054356	+	753	60.0	[7.348711, 17.191898]	[79, 95]	[]	[]	[137054126, 137054142]	[]
328_5120	chr1	151611816	151612216	+	1000	59.5	[2.8331597]	[186]	[]	[]	[151612048]	[]
328_5121	chr1	161159209	161159609	+	1000	59.5	[]	[]	[10.849285, 4.368096]	[141, 173]	[]	[161159409, 161159441]
328_5123	chr10	130136156	130136556	+	1000	59.5	[18.595453]	[121]	[17.857111]	[81]	[130136364]	[130136324]
328_5128	chr13	52652158	52652558	+	1000	59.5	[6.2248135]	[140]	[]	[]	[52652394]	[]
328_513	chr12	50167352	50167752	+	1000	238.0	[9.453276, 5.7723, 8.468714]	[119, 165, 186]	[]	[]	[50167529, 50167575, 50167596]	[]
328_5130	chr14	91138488	91138888	+	1000	59.5	[7.116314]	[159]	[]	[]	[91138734]	[]
328_5131	chr15	41332429	41332829	+	1000	59.5	[6.1024847, 14.580015]	[74, 79]	[]	[]	[41332594, 41332599]	[]
328_5132	chr16	22195662	22196062	+	1000	59.5	[7.8031883]	[219]	[]	[]	[22195841]	[]
328_5133	chr16	29613508	29613908	+	1000	59.5	[8.474121, 7.7010145]	[147, 170]	[]	[]	[29613729, 29613752]	[]
328_5134	chr16	69754806	69755206	+	1000	59.5	[5.2444267]	[180]	[]	[]	[69755010]	[]
328_5136	chr17	44503258	44503658	+	1000	59.5	[7.4053016]	[113]	[]	[]	[44503458]	[]
328_5137	chr2	3379501	3379901	+	1000	59.5	[]	[]	[12.525348]	[86]	[]	[3379685]
328_5138	chr2	113889649	113890049	+	1000	59.5	[8.397176]	[216]	[]	[]	[113889881]	[]
328_5139	chr20	36773826	36774226	+	1000	59.5	[4.137754]	[133]	[]	[]	[36773992]	[]
328_5141	chr3	129183772	129184172	+	1000	59.5	[7.508611, 3.0459788]	[135, 198]	[3.5881906]	[223]	[129183932, 129183995]	[129184020]
328_5142	chr4	70840060	70840460	+	1000	59.5	[]	[]	[11.570542, 10.354473]	[66, 87]	[]	[70840223, 70840244]
328_5144	chr5	54822297	54822697	+	1000	59.5	[]	[]	[7.8791537]	[92]	[]	[54822471]
328_5146	chr5	180071899	180072299	+	1000	59.5	[12.176909]	[159]	[3.7081807]	[143]	[180072139]	[180072123]
328_5149	chr6	36197121	36197521	+	1000	59.5	[3.816423]	[131]	[]	[]	[36197351]	[]
328_5150	chr6	36423194	36423594	+	1000	59.5	[7.4101353]	[145]	[]	[]	[36423369]	[]
328_5151	chr6	118934958	118935358	+	1000	59.5	[]	[]	[6.1039824, 9.559491]	[129, 158]	[]	[118935173, 118935202]
328_5155	chr7	151349983	151350383	+	1000	59.5	[]	[]	[5.668202, 3.8948169]	[111, 154]	[]	[151350165, 151350208]
328_5157	chr8	94823015	94823415	+	1000	59.5	[12.770301]	[80]	[4.314031]	[143]	[94823184]	[94823247]
328_5158	chr8	133379771	133380171	+	1000	59.5	[6.686506]	[139]	[]	[]	[133379999]	[]
328_5159	chr9	4679340	4679740	+	1000	59.5	[11.543353]	[110]	[3.5175512]	[168]	[4679526]	[4679584]
328_5160	chr9	35815189	35815589	+	1000	59.5	[]	[]	[3.0289943, 2.8326416]	[106, 159]	[]	[35815386, 35815439]
328_5161	chr9	97013404	97013804	+	1000	59.5	[9.250229]	[210]	[]	[]	[97013636]	[]
328_5163	chrX	119574292	119574692	+	1000	59.5	[4.8067627]	[91]	[3.5868213]	[182]	[119574449]	[119574540]
328_5164	chr1	13749086	13749486	+	780	59.0	[11.51787, 2.6742449]	[186, 192]	[]	[]	[13749295, 13749301]	[]
328_5165	chr1	16498976	16499376	+	960	59.0	[2.5605407, 6.242114]	[104, 110]	[]	[]	[16499162, 16499168]	[]
328_5166	chr1	86914169	86914569	+	1000	59.0	[12.940305, 10.750168]	[122, 143]	[]	[]	[86914385, 86914406]	[]
328_5167	chr1	161612401	161612801	+	1000	59.0	[]	[]	[10.986323]	[85]	[]	[161612561]
328_5168	chr1	203795302	203795702	+	1000	59.0	[4.2354608]	[169]	[]	[]	[203795495]	[]
328_5169	chr10	132453143	132453543	+	1000	59.0	[7.806275]	[132]	[10.072305]	[182]	[132453299]	[132453349]
328_517	chr6	3118377	3118777	+	1000	237.5	[]	[]	[12.861932, 7.4380927, 3.668967]	[117, 130, 146]	[]	[3118586, 3118599, 3118615]
328_5171	chr11	62706107	62706507	+	1000	59.0	[11.571341]	[155]	[14.960438]	[194]	[62706312]	[62706351]
328_5172	chr11	66268347	66268747	+	1000	59.0	[]	[]	[3.031465, 13.503932]	[158, 199]	[]	[66268544, 66268585]
328_5173	chr12	102035	102435	+	1000	59.0	[8.87513, 7.11136]	[68, 88]	[]	[]	[102195, 102215]	[]
328_5174	chr12	107760996	107761396	+	1000	59.0	[5.888203, 2.7419431]	[88, 131]	[]	[]	[107761175, 107761218]	[]
328_5175	chr12	110742957	110743357	+	827	59.0	[12.740425]	[125]	[]	[]	[110743114]	[]
328_5177	chr12	121128903	121129303	+	1000	59.0	[18.595453]	[132]	[]	[]	[121129078]	[]
328_5178	chr14	21476368	21476768	+	1000	59.0	[]	[]	[4.0784554]	[103]	[]	[21476535]
328_5179	chr14	72926415	72926815	+	1000	59.0	[]	[]	[4.567485, 4.567485]	[156, 166]	[]	[72926651, 72926661]
328_518	chr11	64917083	64917483	+	1000	237.0	[9.707921, 17.721739]	[69, 89]	[8.889914, 9.800099]	[128, 155]	[64917247, 64917267]	[64917306, 64917333]
328_5181	chr15	43123075	43123475	+	1000	59.0	[3.8694298]	[57]	[3.8077404, 9.091464]	[125, 150]	[43123230]	[43123298, 43123323]
328_5184	chr17	7239617	7240017	+	1000	59.0	[]	[]	[7.5708647]	[114]	[]	[7239774]
328_5185	chr17	16653558	16653958	+	1000	59.0	[7.510647]	[167]	[]	[]	[16653737]	[]
328_5189	chr17	75525431	75525831	+	1000	59.0	[10.579473, 6.461387]	[143, 230]	[5.792041, 11.51787]	[170, 181]	[75525589, 75525676]	[75525616, 75525627]
328_519	chr12	401278	401678	+	1000	237.0	[3.9394796]	[55]	[8.983283]	[142]	[401430]	[401517]
328_5190	chr18	1508823	1509223	+	1000	59.0	[15.095945]	[102]	[]	[]	[1509000]	[]
328_5192	chr19	15379615	15380015	+	1000	59.0	[6.203726]	[130]	[]	[]	[15379819]	[]
328_5194	chr19	40663150	40663550	+	1000	59.0	[]	[]	[3.92589, 14.26342, 11.381264]	[78, 109, 127]	[]	[40663318, 40663349, 40663367]
328_5195	chr19	43504017	43504417	+	1000	59.0	[3.6958091, 6.6424155]	[158, 159]	[14.403408]	[173]	[43504213, 43504214]	[43504228]
328_5196	chr2	89585510	89585910	+	1000	59.0	[]	[]	[7.787572]	[128]	[]	[89585706]
328_5197	chr2	112584338	112584738	+	1000	59.0	[]	[]	[2.5376177]	[181]	[]	[112584568]
328_5199	chr20	49812605	49813005	+	1000	59.0	[14.403408]	[176]	[]	[]	[49812814]	[]
328_52	chr1	45521730	45522130	+	1000	510.5	[]	[]	[3.154131, 4.854269]	[71, 150]	[]	[45521897, 45521976]
328_520	chr11	71786909	71787309	+	1000	236.5	[14.641457]	[128]	[]	[]	[71787064]	[]
328_5202	chr22	37802246	37802646	+	1000	59.0	[]	[]	[5.6835637]	[138]	[]	[37802474]
328_5203	chr22	50200715	50201115	+	995	59.0	[3.1169827, 8.967853]	[163, 169]	[]	[]	[50200918, 50200924]	[]
328_5204	chr3	72034994	72035394	+	998	59.0	[]	[]	[4.445587, 2.6469944, 10.731359]	[193, 206, 221]	[]	[72035208, 72035221, 72035236]
328_5207	chr4	75673189	75673589	+	1000	59.0	[9.484829, 3.4737277, 5.867825]	[136, 150, 151]	[]	[]	[75673409, 75673423, 75673424]	[]
328_5208	chr5	144170489	144170889	+	1000	59.0	[4.560882]	[109]	[2.791409]	[153]	[144170660]	[144170704]
328_521	chr19	48445567	48445967	+	1000	236.5	[3.6281753]	[67]	[]	[]	[48445729]	[]
328_5211	chr6	33580118	33580518	+	1000	59.0	[5.1701946, 9.243694]	[126, 143]	[3.5189755]	[124]	[33580327, 33580344]	[33580325]
328_5212	chr6	44206992	44207392	+	679	59.0	[10.435502]	[189]	[]	[]	[44207238]	[]
328_5213	chr7	142962072	142962472	+	1000	59.0	[4.139324, 5.0617423]	[204, 211]	[]	[]	[142962278, 142962285]	[]
328_5216	chr9	129175914	129176314	+	1000	59.0	[7.3655143]	[125]	[7.6655884]	[181]	[129176104]	[129176160]
328_5217	chr9	130579323	130579723	+	977	59.0	[12.495337]	[144]	[]	[]	[130579499]	[]
328_522	chr2	69914730	69915130	+	1000	236.5	[]	[]	[5.2113795]	[129]	[]	[69914886]
328_5220	chrX	3814741	3815141	+	1000	59.0	[9.504412]	[85]	[]	[]	[3814905]	[]
328_5221	chrX	69615745	69616145	+	1000	59.0	[14.325035]	[147]	[6.7790537]	[186]	[69615935]	[69615974]
328_5223	chr1	23562363	23562763	+	1000	58.5	[]	[]	[15.965972]	[200]	[]	[23562576]
328_5224	chr1	40476985	40477385	+	1000	58.5	[]	[]	[3.9598267, 3.0556943]	[93, 131]	[]	[40477139, 40477177]
328_5225	chr1	59514488	59514888	+	1000	58.5	[]	[]	[3.2677367]	[73]	[]	[59514651]
328_5227	chr1	149636161	149636561	+	1000	58.5	[]	[]	[10.958839]	[248]	[]	[149636383]
328_5228	chr1	150067606	150068006	+	1000	58.5	[4.5349994]	[94]	[]	[]	[150067777]	[]
328_523	chr11	72814133	72814533	+	1000	236.0	[3.0585387, 14.325035]	[106, 150]	[]	[]	[72814335, 72814379]	[]
328_5230	chr1	205678426	205678826	+	1000	58.5	[4.973939]	[185]	[]	[]	[205678649]	[]
328_5231	chr10	22003662	22004062	+	1000	58.5	[3.7070382]	[194]	[]	[]	[22003898]	[]
328_5232	chr11	108664796	108665196	+	1000	58.5	[]	[]	[7.6491723]	[177]	[]	[108665033]
328_5233	chr12	22625024	22625424	+	1000	58.5	[]	[]	[3.1843834]	[229]	[]	[22625217]
328_5235	chr14	30558932	30559332	+	1000	58.5	[]	[]	[11.755479]	[88]	[]	[30559111]
328_5236	chr14	31457250	31457650	+	1000	58.5	[9.685384]	[92]	[]	[]	[31457441]	[]
328_524	chr14	21103804	21104204	+	1000	236.0	[5.5047197]	[79]	[]	[]	[21103974]	[]
328_5240	chr15	92917856	92918256	+	1000	58.5	[]	[]	[10.911504]	[121]	[]	[92918064]
328_5242	chr16	67159742	67160142	+	1000	58.5	[]	[]	[3.8518672]	[79]	[]	[67159920]
328_5243	chr16	88773917	88774317	+	1000	58.5	[]	[]	[20.78559]	[102]	[]	[88774115]
328_5244	chr17	4710219	4710619	+	1000	58.5	[6.3844385]	[182]	[4.6905413]	[149]	[4710425]	[4710392]
328_5245	chr17	7650578	7650978	+	799	58.5	[]	[]	[3.341629, 12.183395]	[127, 174]	[]	[7650733, 7650780]
328_5246	chr17	18258565	18258965	+	933	58.5	[2.7796378, 13.70639, 3.0438054]	[106, 112, 125]	[6.3844957]	[95]	[18258769, 18258775, 18258788]	[18258758]
328_5248	chr18	47176169	47176569	+	1000	58.5	[14.960438, 6.3128414]	[158, 179]	[4.872054]	[88]	[47176399, 47176420]	[47176329]
328_5249	chr18	47931105	47931505	+	1000	58.5	[]	[]	[6.0358567]	[98]	[]	[47931278]
328_525	chr19	45406202	45406602	+	1000	236.0	[]	[]	[5.5653763]	[76]	[]	[45406372]
328_5250	chr19	4539897	4540297	+	1000	58.5	[8.143392]	[192]	[6.151298]	[219]	[4540107]	[4540134]
328_5251	chr19	47743408	47743808	+	1000	58.5	[6.0273514]	[127]	[3.8906581]	[117]	[47743580]	[47743570]
328_5252	chr19	55160572	55160972	+	941	58.5	[]	[]	[18.499043, 14.882065]	[172, 204]	[]	[55160787, 55160819]
328_5253	chr1_KI270714v1_random	9656	10056	+	1000	58.5	[]	[]	[3.5593646, 5.5413947]	[181, 183]	[]	[9831, 9833]
328_5254	chr2	64751334	64751734	+	1000	58.5	[]	[]	[7.6393995]	[110]	[]	[64751517]
328_5255	chr2	199911005	199911405	+	1000	58.5	[21.342619, 4.101112, 3.789841]	[143, 185, 190]	[]	[]	[199911199, 199911241, 199911246]	[]
328_5256	chr2	203238760	203239160	+	1000	58.5	[10.878938, 12.370432]	[86, 130]	[]	[]	[203238923, 203238967]	[]
328_5257	chr20	10673879	10674279	+	1000	58.5	[12.114174, 8.838634]	[122, 127]	[8.829152, 3.2482374]	[106, 149]	[10674092, 10674097]	[10674076, 10674119]
328_5259	chr20	32475312	32475712	+	1000	58.5	[4.951196, 4.35455]	[111, 198]	[10.072305]	[182]	[32475471, 32475558]	[32475542]
328_526	chr15	66581871	66582271	+	1000	235.5	[]	[]	[3.3843412]	[84]	[]	[66582040]
328_5260	chr20	36835641	36836041	+	1000	58.5	[3.877749, 5.3865004, 9.55274]	[113, 142, 195]	[]	[]	[36835792, 36835821, 36835874]	[]
328_5261	chr20	57718431	57718831	+	1000	58.5	[2.7921083]	[207]	[3.678057, 3.6621647]	[224, 230]	[57718654]	[57718671, 57718677]
328_5262	chr21	17612795	17613195	+	1000	58.5	[4.111155]	[155]	[8.343045, 7.2309732, 19.620882]	[64, 123, 135]	[17613038]	[17612947, 17613006, 17613018]
328_5263	chr21	45411232	45411632	+	1000	58.5	[4.139592]	[149]	[]	[]	[45411386]	[]
328_5267	chr4	40515844	40516244	+	1000	58.5	[6.3312545]	[176]	[11.96242]	[158]	[40516042]	[40516024]
328_5268	chr5	69369404	69369804	+	1000	58.5	[7.9093585]	[158]	[]	[]	[69369576]	[]
328_527	chr17	74776174	74776574	+	1000	235.5	[3.226585, 11.545059, 2.763773, 9.184389]	[111, 116, 149, 166]	[]	[]	[74776369, 74776374, 74776407, 74776424]	[]
328_5270	chr5	108382123	108382523	+	908	58.5	[6.887721]	[108]	[]	[]	[108382277]	[]
328_5272	chr5	177303549	177303949	+	1000	58.5	[]	[]	[15.4701605]	[106]	[]	[177303725]
328_5274	chr7	91264187	91264587	+	1000	58.5	[5.656036]	[197]	[]	[]	[91264385]	[]
328_5277	chr8	55847699	55848099	+	1000	58.5	[]	[]	[5.285962]	[82]	[]	[55847862]
328_5279	chr8	133297072	133297472	+	1000	58.5	[15.4701605, 5.058614, 5.3951874]	[131, 144, 149]	[]	[]	[133297290, 133297303, 133297308]	[]
328_528	chr19	32675059	32675459	+	1000	235.5	[]	[]	[15.368152]	[203]	[]	[32675296]
328_5280	chr8	143206458	143206858	+	1000	58.5	[9.807259]	[59]	[]	[]	[143206612]	[]
328_5284	chrX	130268678	130269078	+	1000	58.5	[5.9300094]	[127]	[]	[]	[130268866]	[]
328_5285	chr1	19882120	19882520	+	1000	58.0	[]	[]	[7.351013]	[189]	[]	[19882339]
328_5286	chr1	31788479	31788879	+	1000	58.0	[14.909254, 6.00406, 11.435967]	[82, 102, 131]	[]	[]	[31788651, 31788671, 31788700]	[]
328_5287	chr1	54406286	54406686	+	634	58.0	[]	[]	[9.085292]	[172]	[]	[54406491]
328_5288	chr1	148264668	148265068	+	1000	58.0	[]	[]	[5.3475842]	[253]	[]	[148264909]
328_529	chr19	46859999	46860399	+	1000	235.5	[9.602977, 11.845226]	[85, 141]	[]	[]	[46860156, 46860212]	[]
328_5291	chr10	15168449	15168849	+	1000	58.0	[]	[]	[4.2322903, 4.107496]	[84, 96]	[]	[15168631, 15168643]
328_5292	chr11	65418915	65419315	+	1000	58.0	[]	[]	[9.494468]	[102]	[]	[65419089]
328_5294	chr13	108006608	108007008	+	1000	58.0	[10.435502]	[254]	[4.7766657]	[230]	[108006796]	[108006772]
328_5295	chr14	21455995	21456395	+	1000	58.0	[14.538916, 6.57282]	[121, 164]	[]	[]	[21456159, 21456202]	[]
328_5296	chr14	24188637	24189037	+	1000	58.0	[]	[]	[5.76787]	[195]	[]	[24188873]
328_5298	chr15	56733509	56733909	+	629	58.0	[4.2137733]	[232]	[]	[]	[56733731]	[]
328_53	chr10	5889832	5890232	+	1000	510.0	[2.9131565, 13.872777]	[99, 152]	[12.021833]	[131]	[5890006, 5890059]	[5890038]
328_530	chr19	55166512	55166912	+	1000	235.5	[5.268601]	[101]	[3.518918]	[95]	[55166692]	[55166686]
328_5300	chr15	82849535	82849935	+	1000	58.0	[]	[]	[11.740162, 5.8159833]	[138, 144]	[]	[82849687, 82849693]
328_5303	chr17	32342013	32342413	+	890	58.0	[6.6593165]	[66]	[]	[]	[32342174]	[]
328_5307	chr18	74291854	74292254	+	1000	58.0	[4.8430715, 7.5708647]	[122, 162]	[]	[]	[74292062, 74292102]	[]
328_5308	chr18	74480043	74480443	+	1000	58.0	[3.3843412]	[136]	[]	[]	[74480206]	[]
328_531	chr11	65873450	65873850	+	1000	235.0	[]	[]	[15.689548, 5.1593933, 14.290609, 15.279949, 14.111616]	[73, 86, 97, 119, 148]	[]	[65873623, 65873636, 65873647, 65873669, 65873698]
328_5312	chr2	17753908	17754308	+	1000	58.0	[]	[]	[9.045947]	[133]	[]	[17754113]
328_5313	chr2	135741333	135741733	+	1000	58.0	[5.869426]	[199]	[]	[]	[135741573]	[]
328_5314	chr20	18507313	18507713	+	1000	58.0	[10.413139]	[76]	[]	[]	[18507465]	[]
328_5315	chr20	46635746	46636146	+	666	58.0	[11.105569]	[74]	[]	[]	[46635907]	[]
328_5316	chr22	19970563	19970963	+	1000	58.0	[]	[]	[6.01579]	[145]	[]	[19970726]
328_5317	chr22	20953523	20953923	+	835	58.0	[3.0310977]	[246]	[]	[]	[20953770]	[]
328_532	chr12	122526921	122527321	+	1000	235.0	[4.755695]	[97]	[14.853582, 2.8208628]	[84, 134]	[122527111]	[122527098, 122527148]
328_5321	chr3	13648301	13648701	+	1000	58.0	[]	[]	[4.205843]	[86]	[]	[13648482]
328_5323	chr3	143971536	143971936	+	1000	58.0	[2.762254, 8.986307, 18.568264]	[82, 146, 160]	[]	[]	[143971697, 143971761, 143971775]	[]
328_5324	chr3	149086450	149086850	+	721	58.0	[5.429327, 6.0629306]	[154, 222]	[2.7793214]	[187]	[149086628, 149086696]	[149086661]
328_5325	chr3	184561340	184561740	+	1000	58.0	[6.293429, 19.152483]	[116, 147]	[9.373597]	[85]	[184561542, 184561573]	[184561511]
328_5326	chr5	149551504	149551904	+	1000	58.0	[]	[]	[3.0843716]	[140]	[]	[149551719]
328_5327	chr5	181223080	181223480	+	1000	58.0	[5.3265014]	[99]	[]	[]	[181223266]	[]
328_533	chr17	49788992	49789392	+	1000	235.0	[11.944243]	[95]	[11.254324]	[83]	[49789180]	[49789168]
328_5330	chr6	83193129	83193529	+	1000	58.0	[16.96956, 16.02719]	[70, 111]	[]	[]	[83193295, 83193336]	[]
328_5333	chr7	101173928	101174328	+	1000	58.0	[13.871681, 8.87513, 12.217401, 9.432159]	[66, 83, 102, 123]	[]	[]	[101174082, 101174099, 101174118, 101174139]	[]
328_5334	chr7	102396097	102396497	+	1000	58.0	[10.032636]	[172]	[]	[]	[102396298]	[]
328_5337	chr9	112867314	112867714	+	1000	58.0	[4.368096]	[147]	[]	[]	[112867518]	[]
328_5338	chr9	135990789	135991189	+	1000	58.0	[4.1737533]	[168]	[]	[]	[135991019]	[]
328_5339	chr1	3575530	3575930	+	1000	57.5	[8.013524]	[142]	[]	[]	[3575743]	[]
328_5340	chr1	16162409	16162809	+	958	57.5	[4.027603]	[140]	[8.978996, 10.610353, 3.9515102]	[64, 82, 134]	[16162641]	[16162565, 16162583, 16162635]
328_5342	chr1	16514165	16514565	+	1000	57.5	[8.409972]	[163]	[]	[]	[16514348]	[]
328_5344	chr1	23825312	23825712	+	1000	57.5	[15.4701605, 7.481369, 8.968522]	[119, 125, 157]	[10.142823]	[112]	[23825483, 23825489, 23825521]	[23825476]
328_5348	chr1	193121828	193122228	+	1000	57.5	[3.9456582]	[195]	[12.465769, 2.9203186]	[149, 154]	[193122029]	[193121983, 193121988]
