#PeakID(python identify_motif.py ./ENCODE_processed_files/STAT1_idr.fa STAT1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
315_273	chr3	36907957	36908357	+	1000	59.0	[8.280003]	[146]	[9.525681]	[88]	[36908202]	[36908144]
315_2739	chr11	67356827	67357227	+	1000	24.0	[8.194635, 8.280003]	[91, 168]	[]	[]	[67356988, 67357065]	[]
315_2751	chr12	31715225	31715625	+	972	24.0	[]	[]	[8.280003]	[145]	[]	[31715449]
315_2756	chr12	56118000	56118400	+	1000	24.0	[8.280003]	[136]	[]	[]	[56118231]	[]
315_2762	chr12	93758026	93758426	+	994	24.0	[8.194635]	[138]	[]	[]	[93758207]	[]
315_2763	chr12	98516370	98516770	+	1000	24.0	[]	[]	[9.525681]	[87]	[]	[98516533]
315_2764	chr12	108629762	108630162	+	998	24.0	[]	[]	[8.259005]	[118]	[]	[108629950]
315_2767	chr12	111741378	111741778	+	916	24.0	[8.194635]	[155]	[8.259005, 9.525681]	[116, 142]	[111741623]	[111741584, 111741610]
315_2770	chr13	26983253	26983653	+	1000	24.0	[]	[]	[8.259005]	[130]	[]	[26983432]
315_2774	chr14	54773159	54773559	+	1000	24.0	[]	[]	[8.194635]	[98]	[]	[54773336]
315_2775	chr14	58427430	58427830	+	1000	24.0	[8.259005]	[99]	[]	[]	[58427587]	[]
315_2778	chr14	73886644	73887044	+	1000	24.0	[]	[]	[8.280003]	[84]	[]	[73886811]
315_2782	chr15	42584393	42584793	+	1000	24.0	[]	[]	[9.525681]	[143]	[]	[42584587]
315_2787	chr15	90869676	90870076	+	1000	24.0	[8.280003]	[122]	[9.525681, 8.280003]	[87, 140]	[90869898]	[90869863, 90869916]
315_2791	chr16	30355225	30355625	+	913	24.0	[]	[]	[8.259005]	[165]	[]	[30355475]
315_2794	chr16	89921666	89922066	+	613	24.0	[]	[]	[8.280003]	[120]	[]	[89921865]
315_2796	chr17	28335315	28335715	+	1000	24.0	[9.525681]	[138]	[8.280003]	[90]	[28335532]	[28335484]
315_2798	chr17	28952259	28952659	+	1000	24.0	[8.194635]	[137]	[]	[]	[28952491]	[]
315_2799	chr17	31901556	31901956	+	786	24.0	[8.194635]	[180]	[]	[]	[31901788]	[]
315_28	chr6	10838418	10838818	+	1000	229.0	[9.525681]	[102]	[8.194635]	[134]	[10838611]	[10838643]
315_281	chr9	98119021	98119421	+	1000	58.0	[9.525681]	[157]	[]	[]	[98119237]	[]
315_2815	chr19	5680418	5680818	+	1000	24.0	[9.525681]	[184]	[]	[]	[5680665]	[]
315_2819	chr19	28546084	28546484	+	976	24.0	[9.611048]	[157]	[]	[]	[28546277]	[]
315_2820	chr19	35931522	35931922	+	1000	24.0	[9.525681]	[74]	[]	[]	[35931692]	[]
315_2822	chr19	44113032	44113432	+	1000	24.0	[9.525681]	[159]	[]	[]	[44113249]	[]
315_2828	chr19	55117554	55117954	+	908	24.0	[9.525681]	[91]	[]	[]	[55117740]	[]
315_283	chr10	17029499	17029899	+	1000	57.0	[8.280003, 8.280003]	[101, 123]	[8.280003]	[80]	[17029695, 17029717]	[17029674]
315_2834	chr2	27015793	27016193	+	1000	24.0	[9.611048]	[146]	[9.525681]	[99]	[27016011]	[27015964]
315_2837	chr2	65527803	65528203	+	1000	24.0	[8.280003]	[131]	[]	[]	[65527982]	[]
315_284	chr11	12201041	12201441	+	1000	57.0	[]	[]	[9.525681]	[139]	[]	[12201232]
315_2842	chr2	159497233	159497633	+	1000	24.0	[9.611048]	[122]	[8.280003, 8.280003, 8.259005]	[72, 109, 161]	[159497442]	[159497392, 159497429, 159497481]
315_2855	chr22	21866479	21866879	+	1000	24.0	[]	[]	[8.280003]	[166]	[]	[21866658]
315_2859	chr22	22802355	22802755	+	1000	24.0	[]	[]	[8.259005]	[97]	[]	[22802518]
315_2861	chr3	4868126	4868526	+	906	24.0	[9.525681, 9.525681]	[83, 150]	[9.525681]	[123]	[4868292, 4868359]	[4868332]
315_2865	chr3	20186247	20186647	+	887	24.0	[]	[]	[8.280003]	[163]	[]	[20186486]
315_2867	chr3	38724068	38724468	+	1000	24.0	[]	[]	[8.280003]	[178]	[]	[38724309]
315_287	chr9	131178314	131178714	+	1000	57.0	[]	[]	[9.611048]	[106]	[]	[131178507]
315_2873	chr3	65039756	65040156	+	1000	24.0	[8.280003, 9.525681]	[75, 151]	[]	[]	[65039928, 65040004]	[]
315_2877	chr3	167723949	167724349	+	1000	24.0	[]	[]	[9.611048]	[81]	[]	[167724116]
315_2879	chr3	177338630	177339030	+	1000	24.0	[9.611048]	[128]	[]	[]	[177338835]	[]
315_2880	chr3	184135131	184135531	+	761	24.0	[]	[]	[8.280003]	[138]	[]	[184135351]
315_2884	chr4	40198134	40198534	+	1000	24.0	[9.611048]	[149]	[]	[]	[40198378]	[]
315_2885	chr4	82373911	82374311	+	928	24.0	[]	[]	[9.525681, 9.611048, 8.280003]	[120, 126, 164]	[]	[82374075, 82374081, 82374119]
315_2886	chr4	83455807	83456207	+	1000	24.0	[8.194635, 8.280003]	[108, 152]	[]	[]	[83456010, 83456054]	[]
315_2893	chr5	119330497	119330897	+	1000	24.0	[8.194635]	[174]	[]	[]	[119330726]	[]
315_2895	chr5	140303068	140303468	+	1000	24.0	[]	[]	[9.525681]	[156]	[]	[140303319]
315_2898	chr5	173144304	173144704	+	1000	24.0	[9.525681]	[85]	[]	[]	[173144476]	[]
315_29	chr5	132496850	132497250	+	1000	228.0	[9.525681]	[106]	[]	[]	[132497055]	[]
315_2901	chr6	7899579	7899979	+	1000	24.0	[9.611048]	[141]	[]	[]	[7899819]	[]
315_2906	chr6	26033470	26033870	+	975	24.0	[8.259005, 9.525681]	[145, 181]	[]	[]	[26033669, 26033705]	[]
315_2913	chr6	31366873	31367273	+	842	24.0	[]	[]	[8.280003]	[135]	[]	[31367088]
315_2918	chr6	37667462	37667862	+	1000	24.0	[8.280003]	[170]	[]	[]	[37667678]	[]
315_2923	chr6	79544950	79545350	+	1000	24.0	[]	[]	[8.194635, 9.525681]	[127, 170]	[]	[79545129, 79545172]
315_2924	chr6	85483017	85483417	+	1000	24.0	[9.611048]	[108]	[]	[]	[85483204]	[]
315_2926	chr6	118710045	118710445	+	768	24.0	[]	[]	[9.611048]	[83]	[]	[118710204]
315_2929	chr6	136250240	136250640	+	1000	24.0	[8.194635]	[117]	[9.611048]	[131]	[136250428]	[136250442]
315_293	chr6	70337511	70337911	+	1000	56.0	[8.259005]	[142]	[]	[]	[70337752]	[]
315_2930	chr6	143806279	143806679	+	993	24.0	[9.611048]	[71]	[9.611048]	[113]	[143806449]	[143806491]
315_2933	chr6	146892563	146892963	+	1000	24.0	[]	[]	[8.280003]	[131]	[]	[146892773]
315_2935	chr6	150253026	150253426	+	937	24.0	[]	[]	[8.280003]	[88]	[]	[150253208]
315_2937	chr6	160101468	160101868	+	961	24.0	[8.259005]	[78]	[]	[]	[160101645]	[]
315_2938	chr7	604415	604815	+	732	24.0	[]	[]	[9.611048]	[96]	[]	[604606]
315_2939	chr7	873396	873796	+	843	24.0	[8.194635, 8.280003]	[175, 221]	[9.611048]	[196]	[873595, 873641]	[873616]
315_294	chr7	129958616	129959016	+	1000	56.0	[]	[]	[8.280003]	[89]	[]	[129958789]
315_2941	chr7	32490267	32490667	+	907	24.0	[]	[]	[9.525681]	[152]	[]	[32490513]
315_2945	chr7	100119202	100119602	+	733	24.0	[]	[]	[8.194635]	[129]	[]	[100119406]
315_2946	chr7	100429253	100429653	+	902	24.0	[]	[]	[8.259005]	[109]	[]	[100429447]
315_295	chr1	143246862	143247262	+	1000	55.0	[]	[]	[8.259005]	[135]	[]	[143247088]
315_2954	chr7	134201534	134201934	+	1000	24.0	[]	[]	[8.259005]	[66]	[]	[134201688]
315_296	chr1	152034562	152034962	+	1000	55.0	[9.525681]	[96]	[8.280003]	[118]	[152034757]	[152034779]
315_2962	chr8	55851717	55852117	+	783	24.0	[8.259005]	[216]	[]	[]	[55851943]	[]
315_2963	chr8	56074342	56074742	+	840	24.0	[9.611048]	[142]	[8.280003]	[63]	[56074573]	[56074494]
315_2964	chr8	65634207	65634607	+	819	24.0	[9.525681]	[167]	[]	[]	[65634422]	[]
315_2967	chr8	109333893	109334293	+	823	24.0	[8.194635, 9.525681]	[143, 196]	[]	[]	[109334088, 109334141]	[]
315_2969	chr9	37913632	37914032	+	801	24.0	[9.611048]	[113]	[8.280003]	[83]	[37913835]	[37913805]
315_2977	chrX	77899129	77899529	+	587	24.0	[]	[]	[9.525681, 9.611048]	[141, 161]	[]	[77899351, 77899371]
315_2982	chr1	16248732	16249132	+	852	23.0	[9.525681]	[106]	[9.611048]	[68]	[16248926]	[16248888]
315_2997	chr1	46604254	46604654	+	779	23.0	[8.194635]	[137]	[]	[]	[46604485]	[]
315_3	chrM	-95	305	+	1000	687.0	[]	[]	[8.259005]	[134]	[]	[137]
315_300	chr6	20458314	20458714	+	1000	55.0	[]	[]	[8.280003]	[67]	[]	[20458476]
315_3002	chr1	95072844	95073244	+	614	23.0	[]	[]	[9.611048]	[138]	[]	[95073012]
315_3005	chr1	109075915	109076315	+	947	23.0	[8.259005]	[162]	[]	[]	[109076155]	[]
315_301	chr6	53313775	53314175	+	1000	55.0	[]	[]	[9.525681]	[99]	[]	[53313961]
315_3016	chr1	155173141	155173541	+	896	23.0	[]	[]	[8.280003]	[116]	[]	[155173350]
315_3017	chr1	156766965	156767365	+	814	23.0	[]	[]	[9.611048, 8.194635]	[81, 98]	[]	[156767121, 156767138]
315_3019	chr1	165630746	165631146	+	955	23.0	[8.280003]	[203]	[]	[]	[165630988]	[]
315_302	chr9	33081213	33081613	+	1000	55.0	[9.525681]	[58]	[]	[]	[33081369]	[]
315_3021	chr1	166910422	166910822	+	945	23.0	[9.611048]	[210]	[8.280003]	[143]	[166910668]	[166910601]
315_3026	chr1	191823651	191824051	+	817	23.0	[]	[]	[9.611048]	[57]	[]	[191823807]
315_3028	chr1	204706458	204706858	+	976	23.0	[9.525681, 8.280003]	[113, 168]	[]	[]	[204706623, 204706678]	[]
315_3032	chr1	208184265	208184665	+	943	23.0	[9.611048]	[105]	[]	[]	[208184439]	[]
315_3037	chr1	234671339	234671739	+	944	23.0	[]	[]	[9.611048]	[130]	[]	[234671554]
315_3040	chr1	244834637	244835037	+	788	23.0	[]	[]	[9.611048]	[177]	[]	[244834855]
315_3045	chr10	7252028	7252428	+	847	23.0	[8.194635]	[98]	[8.280003]	[174]	[7252188]	[7252264]
315_3047	chr10	11898310	11898710	+	898	23.0	[9.611048]	[95]	[]	[]	[11898465]	[]
315_3049	chr10	17228311	17228711	+	745	23.0	[]	[]	[9.525681]	[79]	[]	[17228476]
315_3058	chr10	97664442	97664842	+	819	23.0	[8.194635]	[129]	[9.611048]	[96]	[97664644]	[97664611]
315_3061	chr11	2400163	2400563	+	980	23.0	[]	[]	[8.280003]	[155]	[]	[2400372]
315_3063	chr11	34105349	34105749	+	643	23.0	[8.280003]	[146]	[]	[]	[34105565]	[]
315_3068	chr11	66002007	66002407	+	739	23.0	[]	[]	[8.194635]	[111]	[]	[66002210]
315_307	chr1	37989898	37990298	+	1000	54.0	[8.280003]	[148]	[]	[]	[37990124]	[]
315_3071	chr11	86069680	86070080	+	883	23.0	[9.611048, 8.194635]	[138, 170]	[]	[]	[86069871, 86069903]	[]
315_3077	chr12	4388608	4389008	+	610	23.0	[]	[]	[9.611048]	[103]	[]	[4388805]
315_3097	chr15	39704718	39705118	+	947	23.0	[9.611048]	[161]	[]	[]	[39704965]	[]
315_31	chr5	132490686	132491086	+	1000	217.0	[9.525681, 8.194635]	[107, 141]	[]	[]	[132490893, 132490927]	[]
315_3105	chr16	89505410	89505810	+	926	23.0	[8.280003]	[123]	[]	[]	[89505604]	[]
315_3106	chr17	16216955	16217355	+	749	23.0	[]	[]	[9.611048]	[140]	[]	[16217191]
315_3108	chr17	28173075	28173475	+	956	23.0	[]	[]	[9.611048, 9.611048]	[154, 219]	[]	[28173261, 28173326]
315_311	chr1	160540126	160540526	+	1000	54.0	[8.280003]	[119]	[]	[]	[160540339]	[]
315_3110	chr17	38871484	38871884	+	905	23.0	[]	[]	[8.280003]	[84]	[]	[38871639]
315_3120	chr17	64147893	64148293	+	1000	23.0	[8.280003, 9.525681, 9.611048]	[80, 85, 159]	[]	[]	[64148060, 64148065, 64148139]	[]
315_3122	chr17	78645897	78646297	+	761	23.0	[9.525681]	[135]	[]	[]	[78646112]	[]
315_3123	chr17	79400960	79401360	+	918	23.0	[9.611048]	[191]	[8.259005]	[171]	[79401187]	[79401167]
315_3125	chr18	814489	814889	+	736	23.0	[9.611048]	[71]	[]	[]	[814656]	[]
315_3128	chr18	55477923	55478323	+	803	23.0	[8.194635, 9.525681]	[89, 102]	[]	[]	[55478105, 55478118]	[]
315_313	chr3	177614951	177615351	+	1000	54.0	[]	[]	[9.525681]	[100]	[]	[177615129]
315_3135	chr19	48619121	48619521	+	802	23.0	[8.194635]	[207]	[]	[]	[48619356]	[]
315_3149	chr2	65021709	65022109	+	978	23.0	[]	[]	[8.280003]	[142]	[]	[65021942]
315_315	chr7	93147455	93147855	+	1000	54.0	[]	[]	[9.611048]	[112]	[]	[93147665]
315_3151	chr2	68829264	68829664	+	974	23.0	[]	[]	[8.280003]	[75]	[]	[68829422]
315_3158	chr2	128028215	128028615	+	993	23.0	[9.525681]	[123]	[9.525681]	[99]	[128028435]	[128028411]
315_3164	chr2	218287731	218288131	+	847	23.0	[8.194635]	[155]	[]	[]	[218287978]	[]
315_3166	chr20	36605325	36605725	+	983	23.0	[]	[]	[9.525681]	[102]	[]	[36605524]
315_3167	chr20	41028408	41028808	+	963	23.0	[8.280003]	[117]	[]	[]	[41028604]	[]
315_3169	chr21	14546162	14546562	+	792	23.0	[]	[]	[8.280003]	[149]	[]	[14546382]
315_317	chr8	102806258	102806658	+	1000	54.0	[]	[]	[9.611048]	[67]	[]	[102806415]
315_3177	chr22	21726665	21727065	+	963	23.0	[]	[]	[8.280003]	[165]	[]	[21726902]
315_3178	chr22	21832552	21832952	+	952	23.0	[]	[]	[8.259005]	[111]	[]	[21832704]
315_318	chr9	14522578	14522978	+	1000	54.0	[]	[]	[9.611048]	[86]	[]	[14522754]
315_3188	chr3	100289345	100289745	+	889	23.0	[]	[]	[8.280003]	[98]	[]	[100289503]
315_3189	chr3	106130744	106131144	+	982	23.0	[8.259005, 8.280003]	[163, 173]	[8.194635]	[128]	[106130982, 106130992]	[106130947]
315_3194	chr3	193794207	193794607	+	894	23.0	[8.280003]	[204]	[]	[]	[193794442]	[]
315_3197	chr3	196108190	196108590	+	1000	23.0	[8.194635]	[177]	[9.611048, 8.194635]	[125, 156]	[196108403]	[196108351, 196108382]
315_32	chr11	313815	314215	+	1000	216.0	[9.611048, 9.525681]	[86, 138]	[]	[]	[313998, 314050]	[]
315_3200	chr4	80006856	80007256	+	950	23.0	[9.611048]	[79]	[]	[]	[80007032]	[]
315_3203	chr4	110198469	110198869	+	990	23.0	[9.525681]	[121]	[]	[]	[110198655]	[]
315_321	chr1	169368300	169368700	+	1000	53.0	[]	[]	[8.194635, 8.194635]	[96, 129]	[]	[169368487, 169368520]
315_3214	chr5	118990560	118990960	+	1000	23.0	[9.611048, 8.194635, 8.194635]	[61, 131, 154]	[]	[]	[118990717, 118990787, 118990810]	[]
315_3216	chr5	139482198	139482598	+	832	23.0	[8.194635, 8.280003]	[117, 143]	[9.611048, 8.194635]	[130, 161]	[139482387, 139482413]	[139482400, 139482431]
315_3218	chr5	149703191	149703591	+	873	23.0	[]	[]	[8.194635]	[160]	[]	[149703419]
315_322	chr11	62591433	62591833	+	1000	53.0	[8.280003]	[90]	[]	[]	[62591588]	[]
315_3221	chr5	180555316	180555716	+	1000	23.0	[]	[]	[8.280003]	[173]	[]	[180555560]
315_3226	chr6	5261254	5261654	+	724	23.0	[]	[]	[8.259005]	[123]	[]	[5261407]
315_3227	chr6	6676797	6677197	+	729	23.0	[8.280003]	[68]	[]	[]	[6676963]	[]
315_3231	chr6	27145841	27146241	+	735	23.0	[8.280003]	[191]	[]	[]	[27146079]	[]
315_3237	chr6	31862707	31863107	+	571	23.0	[]	[]	[8.194635]	[150]	[]	[31862900]
315_3238	chr6	31927479	31927879	+	549	23.0	[8.194635]	[127]	[9.525681]	[144]	[31927688]	[31927705]
315_3239	chr6	34392668	34393068	+	552	23.0	[8.280003]	[80]	[]	[]	[34392840]	[]
315_3248	chr6	43516824	43517224	+	986	23.0	[9.525681]	[149]	[]	[]	[43516993]	[]
315_3250	chr6	72580293	72580693	+	958	23.0	[8.280003]	[151]	[]	[]	[72580493]	[]
315_3252	chr6	87702192	87702592	+	909	23.0	[8.259005, 8.194635]	[122, 141]	[]	[]	[87702369, 87702388]	[]
315_3256	chr6	106847069	106847469	+	986	23.0	[]	[]	[8.194635, 8.280003]	[64, 79]	[]	[106847232, 106847247]
315_3257	chr6	118537639	118538039	+	894	23.0	[]	[]	[8.280003, 9.611048]	[150, 159]	[]	[118537873, 118537882]
315_3259	chr6	119349722	119350122	+	691	23.0	[8.194635]	[89]	[]	[]	[119349911]	[]
315_3261	chr6	126112279	126112679	+	936	23.0	[]	[]	[8.280003]	[178]	[]	[126112486]
315_3262	chr6	134195577	134195977	+	995	23.0	[8.280003]	[124]	[]	[]	[134195778]	[]
315_3279	chr7	99551936	99552336	+	890	23.0	[9.525681]	[70]	[]	[]	[99552102]	[]
315_3280	chr7	100897838	100898238	+	959	23.0	[]	[]	[9.611048, 9.525681]	[81, 165]	[]	[100898001, 100898085]
315_3283	chr7	102080619	102081019	+	791	23.0	[]	[]	[8.280003]	[146]	[]	[102080806]
315_3287	chr7	106859010	106859410	+	980	23.0	[]	[]	[8.194635, 8.280003]	[118, 188]	[]	[106859189, 106859259]
315_329	chr3	28348453	28348853	+	1000	53.0	[]	[]	[8.259005]	[99]	[]	[28348648]
315_3291	chr7	120725317	120725717	+	955	23.0	[8.259005, 8.259005]	[57, 113]	[]	[]	[120725468, 120725524]	[]
315_3295	chr7	135977249	135977649	+	983	23.0	[8.194635]	[142]	[]	[]	[135977482]	[]
315_33	chrM	6981	7381	+	1000	213.0	[]	[]	[8.194635]	[133]	[]	[7178]
315_3302	chr8	28092916	28093316	+	999	23.0	[8.194635]	[71]	[9.525681]	[137]	[28093083]	[28093149]
315_3307	chr8	101198429	101198829	+	1000	23.0	[9.611048]	[135]	[]	[]	[101198663]	[]
315_3316	chr9	87518789	87519189	+	955	23.0	[8.280003]	[88]	[]	[]	[87518967]	[]
315_3318	chr9	91907439	91907839	+	980	23.0	[8.280003, 9.525681]	[86, 105]	[8.194635, 8.194635, 8.259005]	[118, 154, 162]	[91907608, 91907627]	[91907640, 91907676, 91907684]
315_3323	chr9	124551871	124552271	+	992	23.0	[]	[]	[8.194635]	[111]	[]	[124552076]
315_3326	chr9	131140586	131140986	+	918	23.0	[8.280003]	[189]	[]	[]	[131140831]	[]
315_3330	chrX	109537032	109537432	+	1000	23.0	[9.525681]	[121]	[]	[]	[109537242]	[]
315_3331	chrX	119943581	119943981	+	957	23.0	[8.280003]	[109]	[8.194635]	[79]	[119943788]	[119943758]
315_3332	chrX	130756186	130756586	+	969	23.0	[]	[]	[9.611048]	[121]	[]	[130756388]
315_3334	chr1	9929321	9929721	+	883	22.0	[]	[]	[9.611048]	[151]	[]	[9929571]
315_3340	chr1	38009264	38009664	+	878	22.0	[]	[]	[9.611048]	[151]	[]	[38009496]
315_3342	chr1	44674460	44674860	+	872	22.0	[8.280003]	[197]	[]	[]	[44674691]	[]
315_3345	chr1	58881479	58881879	+	749	22.0	[9.525681, 9.611048]	[117, 137]	[]	[]	[58881692, 58881712]	[]
315_3348	chr1	89938303	89938703	+	772	22.0	[8.259005]	[72]	[]	[]	[89938470]	[]
315_3356	chr1	112620093	112620493	+	935	22.0	[]	[]	[8.280003, 8.194635]	[144, 169]	[]	[112620310, 112620335]
315_336	chr1	205122116	205122516	+	1000	52.0	[9.611048, 8.194635]	[106, 146]	[]	[]	[205122304, 205122344]	[]
315_3362	chr1	150067543	150067943	+	746	22.0	[8.280003]	[147]	[]	[]	[150067765]	[]
315_3376	chr1	203300344	203300744	+	922	22.0	[8.280003, 8.280003]	[139, 147]	[8.194635]	[164]	[203300561, 203300569]	[203300586]
315_3378	chr1	206672028	206672428	+	806	22.0	[]	[]	[8.194635]	[134]	[]	[206672214]
315_3387	chr1	235367397	235367797	+	948	22.0	[]	[]	[8.280003, 9.611048, 8.194635]	[166, 171, 182]	[]	[235367584, 235367589, 235367600]
315_3397	chr10	16996222	16996622	+	875	22.0	[8.280003, 8.280003]	[99, 121]	[]	[]	[16996379, 16996401]	[]
315_34	chr3	33901025	33901425	+	1000	202.0	[]	[]	[9.525681, 8.194635]	[90, 118]	[]	[33901214, 33901242]
315_3404	chr10	60778036	60778436	+	902	22.0	[]	[]	[8.280003]	[138]	[]	[60778228]
315_3414	chr11	14656994	14657394	+	872	22.0	[8.194635]	[103]	[8.280003]	[135]	[14657188]	[14657220]
315_3419	chr11	61800604	61801004	+	929	22.0	[8.194635]	[137]	[8.259005]	[188]	[61800804]	[61800855]
315_342	chr3	131072844	131073244	+	1000	52.0	[8.280003, 9.525681]	[138, 151]	[]	[]	[131073050, 131073063]	[]
315_3424	chr11	66701662	66702062	+	848	22.0	[8.280003]	[171]	[]	[]	[66701890]	[]
315_3425	chr11	67317553	67317953	+	837	22.0	[]	[]	[9.525681]	[139]	[]	[67317791]
315_3427	chr11	76700477	76700877	+	902	22.0	[9.611048, 8.280003]	[157, 175]	[]	[]	[76700680, 76700698]	[]
315_3429	chr11	87000333	87000733	+	987	22.0	[]	[]	[9.611048, 8.259005]	[104, 122]	[]	[87000507, 87000525]
315_3430	chr11	96082427	96082827	+	860	22.0	[9.611048, 8.280003]	[69, 105]	[]	[]	[96082587, 96082623]	[]
315_3431	chr11	114215809	114216209	+	954	22.0	[8.194635, 8.280003]	[61, 112]	[]	[]	[114215967, 114216018]	[]
315_3435	chr12	12704549	12704949	+	928	22.0	[]	[]	[8.259005]	[139]	[]	[12704780]
315_3438	chr12	51172554	51172954	+	939	22.0	[8.280003]	[157]	[8.194635]	[130]	[51172789]	[51172762]
315_3446	chr12	106301701	106302101	+	948	22.0	[8.280003]	[159]	[]	[]	[106301903]	[]
315_3448	chr13	42259549	42259949	+	932	22.0	[8.280003]	[129]	[]	[]	[42259770]	[]
315_3458	chr15	55196956	55197356	+	836	22.0	[9.525681]	[98]	[]	[]	[55197133]	[]
315_3467	chr16	24539239	24539639	+	752	22.0	[]	[]	[8.194635]	[82]	[]	[24539391]
315_347	chrX	155334688	155335088	+	1000	52.0	[9.611048]	[131]	[]	[]	[155334918]	[]
315_3470	chr16	50840944	50841344	+	937	22.0	[9.525681]	[94]	[]	[]	[50841131]	[]
315_3472	chr16	81634637	81635037	+	560	22.0	[8.194635]	[107]	[]	[]	[81634802]	[]
315_3478	chr17	8383136	8383536	+	900	22.0	[9.525681]	[100]	[]	[]	[8383296]	[]
315_348	chr1	109389827	109390227	+	1000	51.0	[]	[]	[8.194635, 9.611048]	[102, 115]	[]	[109390010, 109390023]
315_3487	chr17	45165311	45165711	+	654	22.0	[]	[]	[9.525681, 8.194635]	[148, 179]	[]	[45165519, 45165550]
315_3490	chr17	58352011	58352411	+	968	22.0	[8.280003]	[96]	[8.280003]	[147]	[58352191]	[58352242]
315_3497	chr18	864782	865182	+	718	22.0	[9.525681]	[153]	[]	[]	[865028]	[]
315_3498	chr18	3247562	3247962	+	760	22.0	[]	[]	[8.194635, 8.280003]	[128, 192]	[]	[3247720, 3247784]
315_3502	chr18	55748361	55748761	+	873	22.0	[9.525681]	[180]	[]	[]	[55748596]	[]
315_3507	chr19	11089253	11089653	+	930	22.0	[8.194635]	[149]	[]	[]	[11089473]	[]
315_3508	chr19	11094951	11095351	+	869	22.0	[]	[]	[9.611048]	[149]	[]	[11095139]
315_3510	chr19	18364922	18365322	+	942	22.0	[]	[]	[8.280003, 8.280003]	[82, 129]	[]	[18365095, 18365142]
315_3514	chr19	42450382	42450782	+	936	22.0	[]	[]	[8.280003]	[159]	[]	[42450585]
315_352	chr1	172442348	172442748	+	1000	51.0	[8.259005, 9.611048]	[78, 104]	[]	[]	[172442522, 172442548]	[]
315_3520	chr19	58519693	58520093	+	962	22.0	[9.525681]	[128]	[]	[]	[58519861]	[]
315_3521	chr19	58581181	58581581	+	970	22.0	[8.280003]	[79]	[]	[]	[58581335]	[]
315_3527	chr2	54589532	54589932	+	613	22.0	[]	[]	[9.611048, 8.280003]	[95, 99]	[]	[54589713, 54589717]
315_3528	chr2	61017060	61017460	+	797	22.0	[8.194635, 9.611048]	[80, 130]	[]	[]	[61017215, 61017265]	[]
315_353	chr12	112906712	112907112	+	1000	51.0	[9.611048, 9.611048]	[111, 142]	[]	[]	[112906912, 112906943]	[]
315_3536	chr2	174634426	174634826	+	946	22.0	[]	[]	[9.611048, 8.280003]	[58, 88]	[]	[174634582, 174634612]
315_3540	chr20	23132967	23133367	+	578	22.0	[8.194635]	[113]	[]	[]	[23133141]	[]
315_3542	chr20	35092728	35093128	+	904	22.0	[9.525681]	[163]	[]	[]	[35092965]	[]
315_3546	chr20	38113488	38113888	+	912	22.0	[8.280003, 9.525681]	[122, 152]	[]	[]	[38113648, 38113678]	[]
315_3548	chr20	53578744	53579144	+	612	22.0	[9.525681]	[59]	[]	[]	[53578901]	[]
315_3549	chr21	25734832	25735232	+	764	22.0	[8.280003, 8.280003]	[62, 127]	[]	[]	[25734994, 25735059]	[]
315_3550	chr21	35547915	35548315	+	793	22.0	[]	[]	[8.280003]	[85]	[]	[35548066]
315_3559	chr22	20768948	20769348	+	920	22.0	[8.194635, 8.280003]	[154, 186]	[8.194635]	[118]	[20769147, 20769179]	[20769111]
315_3562	chr22	22710789	22711189	+	663	22.0	[9.525681]	[180]	[]	[]	[22711015]	[]
315_3563	chr22	23086696	23087096	+	913	22.0	[9.525681]	[203]	[]	[]	[23086916]	[]
315_3565	chr22	31901753	31902153	+	694	22.0	[]	[]	[9.611048]	[153]	[]	[31901988]
315_3566	chr22	37803193	37803593	+	549	22.0	[]	[]	[8.194635, 8.194635]	[138, 143]	[]	[37803393, 37803398]
315_3567	chr22	41446673	41447073	+	903	22.0	[]	[]	[8.194635, 8.194635]	[89, 156]	[]	[41446850, 41446917]
315_3568	chr22	47678139	47678539	+	930	22.0	[8.194635]	[97]	[9.611048]	[152]	[47678313]	[47678368]
315_3579	chr3	57007457	57007857	+	816	22.0	[]	[]	[8.280003]	[82]	[]	[57007623]
315_358	chr22	23128397	23128797	+	1000	51.0	[9.525681]	[135]	[]	[]	[23128623]	[]
315_3584	chr3	158743544	158743944	+	954	22.0	[8.194635]	[142]	[9.525681]	[152]	[158743784]	[158743794]
315_3586	chr3	168157267	168157667	+	928	22.0	[9.525681]	[132]	[]	[]	[168157471]	[]
315_3587	chr3	171192331	171192731	+	931	22.0	[9.611048]	[128]	[]	[]	[171192502]	[]
315_3589	chr3	184377743	184378143	+	949	22.0	[8.194635]	[122]	[]	[]	[184377939]	[]
315_359	chr5	10627591	10627991	+	1000	51.0	[]	[]	[9.525681, 9.611048]	[100, 121]	[]	[10627786, 10627807]
315_3598	chr4	73222935	73223335	+	930	22.0	[9.611048]	[88]	[]	[]	[73223111]	[]
315_3602	chr4	87017530	87017930	+	944	22.0	[8.194635]	[148]	[]	[]	[87017771]	[]
315_3603	chr4	87422460	87422860	+	824	22.0	[9.525681]	[184]	[9.525681]	[116]	[87422700]	[87422632]
