#PeakID(python identify_motif.py ./ENCODE_processed_files/MEIS2_idr.fa MEIS2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
596_25676	chr7	44473297	44473697	+	689	58.5	[7.4989777]	[173]	[7.705946]	[124]	[44473546]	[44473497]
596_25679	chr7	75842711	75843111	+	573	58.5	[]	[]	[7.705946]	[115]	[]	[75842864]
596_2568	chr6	11738808	11739208	+	1000	402.5	[7.239613]	[97]	[7.4989777]	[117]	[11739001]	[11739021]
596_25680	chr7	75943861	75944261	+	721	58.5	[7.239613]	[182]	[7.705946]	[254]	[75944020]	[75944092]
596_25682	chr7	77830971	77831371	+	727	58.5	[]	[]	[7.4989777]	[111]	[]	[77831172]
596_25683	chr7	78139400	78139800	+	756	58.5	[]	[]	[11.310461]	[129]	[]	[78139626]
596_25688	chr7	128699209	128699609	+	757	58.5	[]	[]	[11.310461]	[305]	[]	[128699437]
596_25689	chr7	133683009	133683409	+	640	58.5	[7.705946]	[84]	[]	[]	[133683184]	[]
596_25690	chr7	142385349	142385749	+	748	58.5	[7.705946]	[155]	[]	[]	[142385539]	[]
596_25693	chr8	26764157	26764557	+	733	58.5	[11.310461]	[133]	[11.310461]	[122]	[26764377]	[26764366]
596_25694	chr8	56034794	56035194	+	763	58.5	[7.239613]	[177]	[]	[]	[56034974]	[]
596_25695	chr8	105368659	105369059	+	718	58.5	[]	[]	[7.4989777, 11.310461]	[257, 266]	[]	[105368863, 105368872]
596_25696	chr8	123877845	123878245	+	746	58.5	[]	[]	[7.705946]	[282]	[]	[123878077]
596_25697	chr8	126398338	126398738	+	759	58.5	[11.310461]	[81]	[]	[]	[126398511]	[]
596_25699	chr8	144078337	144078737	+	719	58.5	[11.310461]	[131]	[]	[]	[144078541]	[]
596_257	chr8	98853482	98853882	+	1000	1211.0	[]	[]	[11.310461]	[110]	[]	[98853682]
596_25700	chr9	38228353	38228753	+	724	58.5	[]	[]	[7.4989777]	[168]	[]	[38228603]
596_25701	chr9	123316394	123316794	+	761	58.5	[7.239613]	[150]	[]	[]	[123316609]	[]
596_25704	chrX	40154983	40155383	+	724	58.5	[]	[]	[11.310461]	[71]	[]	[40155134]
596_25708	chr1	9719015	9719415	+	743	58.0	[]	[]	[7.705946]	[90]	[]	[9719203]
596_25709	chr1	12408231	12408631	+	725	58.0	[]	[]	[11.310461]	[76]	[]	[12408402]
596_25710	chr1	16951566	16951966	+	751	58.0	[11.310461]	[202]	[]	[]	[16951770]	[]
596_25711	chr1	23719378	23719778	+	766	58.0	[]	[]	[11.310461]	[232]	[]	[23719622]
596_25716	chr1	53107792	53108192	+	593	58.0	[7.4989777, 11.310461]	[258, 277]	[11.310461]	[249]	[53107985, 53108004]	[53107976]
596_2572	chr20	32752468	32752868	+	1000	402.0	[7.705946]	[184]	[]	[]	[32752708]	[]
596_25729	chr1	246618306	246618706	+	645	58.0	[11.310461]	[97]	[]	[]	[246618457]	[]
596_25731	chr10	7371530	7371930	+	750	58.0	[]	[]	[7.705946]	[192]	[]	[7371775]
596_25732	chr10	12946005	12946405	+	680	58.0	[11.310461]	[166]	[7.239613]	[110]	[12946242]	[12946186]
596_25733	chr10	13261406	13261806	+	760	58.0	[]	[]	[11.310461, 7.4989777]	[214, 235]	[]	[13261581, 13261602]
596_25734	chr10	24643560	24643960	+	745	58.0	[7.705946]	[171]	[]	[]	[24643796]	[]
596_25735	chr10	46098366	46098766	+	731	58.0	[11.310461, 7.239613]	[212, 224]	[]	[]	[46098596, 46098608]	[]
596_25739	chr10	70660463	70660863	+	623	58.0	[11.310461]	[137]	[11.310461]	[113]	[70660659]	[70660635]
596_2574	chr7	107833627	107834027	+	1000	402.0	[]	[]	[7.4989777, 7.239613]	[80, 107]	[]	[107833792, 107833819]
596_25744	chr11	13891929	13892329	+	716	58.0	[11.310461]	[161]	[7.239613]	[202]	[13892134]	[13892175]
596_25751	chr12	49739804	49740204	+	746	58.0	[]	[]	[11.310461]	[147]	[]	[49740044]
596_25752	chr12	50252980	50253380	+	612	58.0	[]	[]	[7.239613]	[125]	[]	[50253198]
596_2576	chr8	22900790	22901190	+	1000	401.5	[11.310461, 11.310461, 11.310461]	[87, 103, 110]	[]	[]	[22900971, 22900987, 22900994]	[]
596_25762	chr14	22469839	22470239	+	734	58.0	[7.705946]	[128]	[]	[]	[22470057]	[]
596_25763	chr14	24385537	24385937	+	659	58.0	[7.239613]	[100]	[]	[]	[24385734]	[]
596_25767	chr14	81164154	81164554	+	609	58.0	[7.239613]	[126]	[]	[]	[81164364]	[]
596_25769	chr15	41115092	41115492	+	551	58.0	[]	[]	[11.310461]	[140]	[]	[41115269]
596_25770	chr15	67081122	67081522	+	603	58.0	[]	[]	[7.705946]	[145]	[]	[67081285]
596_25771	chr15	92904998	92905398	+	768	58.0	[11.310461]	[103]	[]	[]	[92905195]	[]
596_25772	chr15	101502487	101502887	+	650	58.0	[]	[]	[7.4989777]	[186]	[]	[101502728]
596_25774	chr16	53224998	53225398	+	650	58.0	[]	[]	[7.4989777]	[65]	[]	[53225162]
596_25776	chr16	57816324	57816724	+	765	58.0	[11.310461]	[154]	[]	[]	[57816548]	[]
596_25779	chr16	70523284	70523684	+	762	58.0	[11.310461]	[136]	[]	[]	[70523499]	[]
596_25782	chr17	5465057	5465457	+	671	58.0	[]	[]	[11.310461, 11.310461]	[129, 137]	[]	[5465267, 5465275]
596_25783	chr17	18218500	18218900	+	753	58.0	[]	[]	[11.310461]	[137]	[]	[18218709]
596_25786	chr17	56203458	56203858	+	672	58.0	[]	[]	[11.310461]	[120]	[]	[56203631]
596_25787	chr17	57506681	57507081	+	687	58.0	[11.310461]	[132]	[]	[]	[57506867]	[]
596_25790	chr17	75734875	75735275	+	740	58.0	[7.239613]	[77]	[11.310461]	[156]	[75735043]	[75735122]
596_25791	chr18	813000	813400	+	752	58.0	[]	[]	[7.4989777]	[90]	[]	[813164]
596_25792	chr18	9135608	9136008	+	719	58.0	[]	[]	[11.310461, 7.239613]	[92, 105]	[]	[9135783, 9135796]
596_25794	chr18	77321935	77322335	+	736	58.0	[7.705946]	[122]	[]	[]	[77322149]	[]
596_258	chr9	96777998	96778398	+	1000	1210.5	[]	[]	[11.310461]	[97]	[]	[96778195]
596_2580	chr12	56375981	56376381	+	1000	401.0	[11.310461]	[114]	[7.705946]	[148]	[56376187]	[56376221]
596_25800	chr19	48859770	48860170	+	767	58.0	[7.239613]	[201]	[7.239613]	[178]	[48859987]	[48859964]
596_25804	chr2	9831037	9831437	+	764	58.0	[]	[]	[7.239613]	[133]	[]	[9831241]
596_25806	chr2	43634540	43634940	+	625	58.0	[11.310461]	[96]	[7.4989777]	[74]	[43634734]	[43634712]
596_25809	chr2	69978492	69978892	+	588	58.0	[7.705946]	[163]	[]	[]	[69978660]	[]
596_2581	chr18	3649715	3650115	+	1000	401.0	[7.4989777]	[85]	[]	[]	[3649896]	[]
596_25811	chr2	88429988	88430388	+	764	58.0	[7.239613]	[135]	[11.310461]	[162]	[88430210]	[88430237]
596_25813	chr2	100281562	100281962	+	758	58.0	[7.239613]	[108]	[]	[]	[100281742]	[]
596_25816	chr2	148066055	148066455	+	765	58.0	[7.4989777]	[155]	[]	[]	[148066290]	[]
596_25817	chr2	184598242	184598642	+	742	58.0	[11.310461, 11.310461]	[94, 111]	[]	[]	[184598409, 184598426]	[]
596_25818	chr2	186931164	186931564	+	749	58.0	[11.310461]	[173]	[]	[]	[186931397]	[]
596_25825	chr21	39105682	39106082	+	656	58.0	[]	[]	[11.310461]	[163]	[]	[39105876]
596_25828	chr22	16747789	16748189	+	745	58.0	[7.239613]	[161]	[]	[]	[16747975]	[]
596_2584	chr6	90137765	90138165	+	1000	401.0	[11.310461]	[128]	[]	[]	[90137984]	[]
596_25840	chr3	4322670	4323070	+	734	58.0	[7.705946]	[144]	[]	[]	[4322896]	[]
596_25844	chr3	45123337	45123737	+	695	58.0	[]	[]	[11.310461]	[101]	[]	[45123517]
596_25847	chr3	130342997	130343397	+	668	58.0	[7.239613]	[116]	[]	[]	[130343196]	[]
596_25848	chr3	177430676	177431076	+	754	58.0	[]	[]	[7.239613, 11.310461]	[101, 170]	[]	[177430844, 177430913]
596_2585	chr14	36848167	36848567	+	1000	400.5	[]	[]	[11.310461, 7.705946]	[77, 102]	[]	[36848330, 36848355]
596_25851	chr4	83634765	83635165	+	736	58.0	[7.705946]	[148]	[]	[]	[83634960]	[]
596_25853	chr4	151032137	151032537	+	561	58.0	[]	[]	[7.239613]	[88]	[]	[151032321]
596_25856	chr5	76480316	76480716	+	616	58.0	[]	[]	[7.705946]	[141]	[]	[76480544]
596_25857	chr5	82375852	82376252	+	742	58.0	[11.310461]	[214]	[]	[]	[82376095]	[]
596_25861	chr6	5214686	5215086	+	544	58.0	[11.310461]	[177]	[]	[]	[5214874]	[]
596_25864	chr6	15363768	15364168	+	661	58.0	[]	[]	[7.239613]	[79]	[]	[15363941]
596_25867	chr6	29968335	29968735	+	764	58.0	[]	[]	[7.4989777]	[99]	[]	[29968525]
596_25869	chr6	41991711	41992111	+	702	58.0	[7.239613, 11.310461]	[131, 140]	[]	[]	[41991907, 41991916]	[]
596_25872	chr6	116393381	116393781	+	758	58.0	[11.310461]	[140]	[7.239613]	[71]	[116393602]	[116393533]
596_25877	chr7	5177745	5178145	+	672	58.0	[]	[]	[7.705946]	[140]	[]	[5177973]
596_25878	chr7	87391159	87391559	+	566	58.0	[11.310461]	[145]	[]	[]	[87391375]	[]
596_25879	chr7	102445155	102445555	+	763	58.0	[]	[]	[7.4989777, 11.310461]	[65, 78]	[]	[102445308, 102445321]
596_2588	chr15	39778025	39778425	+	1000	400.0	[]	[]	[11.310461]	[125]	[]	[39778231]
596_25885	chr8	630708	631108	+	764	58.0	[7.705946]	[204]	[]	[]	[630939]	[]
596_25886	chr8	9003536	9003936	+	737	58.0	[7.239613]	[68]	[]	[]	[9003702]	[]
596_25887	chr8	22442764	22443164	+	767	58.0	[]	[]	[11.310461]	[122]	[]	[22442949]
596_25892	chr8	124200036	124200436	+	770	58.0	[]	[]	[7.705946, 7.4989777]	[88, 106]	[]	[124200224, 124200242]
596_25893	chr9	14358369	14358769	+	611	58.0	[7.705946]	[195]	[]	[]	[14358560]	[]
596_2590	chr6	37242400	37242800	+	1000	400.0	[7.4989777, 11.310461]	[53, 96]	[]	[]	[37242552, 37242595]	[]
596_25907	chrX	154078794	154079194	+	749	58.0	[11.310461]	[115]	[]	[]	[154079007]	[]
596_25908	chrX	154515221	154515621	+	733	58.0	[11.310461]	[100]	[11.310461, 7.4989777]	[111, 147]	[154515383]	[154515394, 154515430]
596_2591	chr9	105676369	105676769	+	1000	400.0	[]	[]	[11.310461]	[89]	[]	[105676553]
596_25910	chr1	8818041	8818441	+	721	57.5	[7.4989777]	[168]	[]	[]	[8818272]	[]
596_25911	chr1	16623019	16623419	+	759	57.5	[7.239613]	[121]	[11.310461]	[135]	[16623227]	[16623241]
596_25912	chr1	19251168	19251568	+	759	57.5	[7.4989777]	[74]	[]	[]	[19251337]	[]
596_25913	chr1	25302386	25302786	+	641	57.5	[]	[]	[7.705946]	[116]	[]	[25302573]
596_25916	chr1	39178901	39179301	+	732	57.5	[]	[]	[7.239613]	[92]	[]	[39179069]
596_25917	chr1	75503480	75503880	+	542	57.5	[]	[]	[11.310461]	[186]	[]	[75503720]
596_25919	chr1	113211468	113211868	+	747	57.5	[]	[]	[11.310461, 11.310461]	[79, 112]	[]	[113211642, 113211675]
596_25920	chr1	116799296	116799696	+	749	57.5	[7.239613]	[145]	[]	[]	[116799519]	[]
596_25922	chr1	156501284	156501684	+	694	57.5	[11.310461]	[67]	[]	[]	[156501440]	[]
596_25923	chr1	157369829	157370229	+	687	57.5	[]	[]	[7.4989777]	[182]	[]	[157370046]
596_25924	chr1	174428085	174428485	+	546	57.5	[7.4989777]	[124]	[]	[]	[174428309]	[]
596_25925	chr1	180581797	180582197	+	725	57.5	[7.4989777]	[365]	[]	[]	[180582021]	[]
596_25926	chr1	206555455	206555855	+	690	57.5	[11.310461]	[135]	[]	[]	[206555689]	[]
596_2593	chr20	17910780	17911180	+	1000	399.5	[11.310461]	[119]	[]	[]	[17910993]	[]
596_25933	chr1	231050367	231050767	+	650	57.5	[]	[]	[11.310461]	[157]	[]	[231050611]
596_25939	chr10	60282803	60283203	+	733	57.5	[]	[]	[7.705946]	[129]	[]	[60283032]
596_2594	chr3	45545522	45545922	+	1000	399.5	[]	[]	[11.310461]	[113]	[]	[45545727]
596_25940	chr10	77889356	77889756	+	759	57.5	[7.4989777]	[166]	[]	[]	[77889552]	[]
596_25942	chr10	97869465	97869865	+	716	57.5	[7.705946]	[210]	[]	[]	[97869695]	[]
596_25943	chr10	119687964	119688364	+	730	57.5	[7.4989777]	[129]	[11.310461, 7.4989777]	[98, 148]	[119688181]	[119688150, 119688200]
596_25944	chr11	3785245	3785645	+	754	57.5	[7.239613]	[103]	[]	[]	[3785421]	[]
596_25946	chr11	20501999	20502399	+	697	57.5	[7.705946]	[163]	[]	[]	[20502232]	[]
596_25947	chr11	46537839	46538239	+	700	57.5	[7.705946]	[84]	[]	[]	[46538013]	[]
596_25948	chr11	63874471	63874871	+	677	57.5	[11.310461]	[187]	[]	[]	[63874680]	[]
596_25949	chr11	72363046	72363446	+	743	57.5	[]	[]	[7.705946]	[245]	[]	[72363284]
596_25950	chr11	75107207	75107607	+	758	57.5	[11.310461]	[118]	[]	[]	[75107405]	[]
596_25954	chr11	125451374	125451774	+	723	57.5	[]	[]	[11.310461, 11.310461]	[88, 150]	[]	[125451548, 125451610]
596_25958	chr12	522948	523348	+	647	57.5	[]	[]	[7.239613, 11.310461]	[120, 136]	[]	[523165, 523181]
596_25959	chr12	53997814	53998214	+	691	57.5	[11.310461]	[112]	[]	[]	[53998025]	[]
596_2596	chr9	134276493	134276893	+	1000	399.5	[7.239613]	[64]	[]	[]	[134276647]	[]
596_25961	chr12	93347228	93347628	+	628	57.5	[7.4989777]	[201]	[]	[]	[93347418]	[]
596_25966	chr13	46604585	46604985	+	755	57.5	[7.705946, 7.239613]	[199, 205]	[]	[]	[46604828, 46604834]	[]
596_25967	chr13	100304260	100304660	+	665	57.5	[11.310461]	[142]	[11.310461]	[184]	[100304426]	[100304468]
596_25968	chr14	23123054	23123454	+	757	57.5	[]	[]	[7.705946]	[74]	[]	[23123220]
596_25969	chr14	61559687	61560087	+	746	57.5	[11.310461]	[139]	[]	[]	[61559843]	[]
596_2597	chr1	31827015	31827415	+	1000	399.0	[11.310461]	[63]	[11.310461]	[102]	[31827176]	[31827215]
596_25970	chr14	81221248	81221648	+	752	57.5	[]	[]	[7.4989777]	[158]	[]	[81221466]
596_25972	chr14	96938969	96939369	+	747	57.5	[11.310461]	[150]	[]	[]	[96939213]	[]
596_25976	chr15	67089570	67089970	+	598	57.5	[11.310461]	[188]	[]	[]	[67089771]	[]
596_25977	chr15	68934319	68934719	+	759	57.5	[7.705946]	[77]	[11.310461, 7.239613, 7.705946]	[71, 113, 131]	[68934495]	[68934489, 68934531, 68934549]
596_2598	chr12	14284240	14284640	+	1000	399.0	[]	[]	[11.310461]	[109]	[]	[14284442]
596_25981	chr16	23683231	23683631	+	720	57.5	[]	[]	[11.310461, 7.705946, 11.310461]	[90, 129, 140]	[]	[23683409, 23683448, 23683459]
596_25982	chr16	56513971	56514371	+	716	57.5	[11.310461]	[154]	[]	[]	[56514199]	[]
596_25985	chr17	1736630	1737030	+	570	57.5	[11.310461]	[151]	[]	[]	[1736862]	[]
596_25986	chr17	31847281	31847681	+	741	57.5	[]	[]	[7.4989777]	[89]	[]	[31847453]
596_25988	chr17	62633991	62634391	+	760	57.5	[7.239613]	[141]	[]	[]	[62634203]	[]
596_25993	chr18	3489404	3489804	+	758	57.5	[11.310461]	[170]	[]	[]	[3489628]	[]
596_25994	chr18	8602039	8602439	+	663	57.5	[]	[]	[11.310461]	[80]	[]	[8602211]
596_25995	chr19	267044	267444	+	743	57.5	[]	[]	[11.310461]	[172]	[]	[267250]
596_25996	chr19	1794418	1794818	+	723	57.5	[11.310461, 7.4989777]	[102, 194]	[]	[]	[1794576, 1794668]	[]
596_25998	chr19	33133376	33133776	+	632	57.5	[]	[]	[7.239613]	[154]	[]	[33133607]
596_26	chr17	45345486	45345886	+	1000	1593.5	[7.4989777]	[94]	[]	[]	[45345675]	[]
596_260	chr1	12005498	12005898	+	1000	1205.0	[11.310461]	[109]	[]	[]	[12005705]	[]
596_2600	chr3	5018156	5018556	+	1000	399.0	[]	[]	[11.310461]	[138]	[]	[5018377]
596_26004	chr2	31558488	31558888	+	731	57.5	[7.239613]	[103]	[]	[]	[31558674]	[]
596_26006	chr2	57776817	57777217	+	709	57.5	[]	[]	[11.310461]	[134]	[]	[57777039]
596_26007	chr2	64055235	64055635	+	700	57.5	[]	[]	[7.705946, 7.239613]	[153, 164]	[]	[64055431, 64055442]
596_26008	chr2	112705848	112706248	+	744	57.5	[]	[]	[7.239613]	[148]	[]	[112706096]
596_26009	chr2	118914005	118914405	+	633	57.5	[7.239613]	[162]	[]	[]	[118914225]	[]
596_26014	chr20	8372807	8373207	+	659	57.5	[7.4989777]	[177]	[]	[]	[8373058]	[]
596_26015	chr20	48814189	48814589	+	673	57.5	[11.310461]	[95]	[]	[]	[48814361]	[]
596_26016	chr20	64036765	64037165	+	758	57.5	[11.310461]	[63]	[]	[]	[64036924]	[]
596_26017	chr21	19433616	19434016	+	655	57.5	[7.239613]	[86]	[]	[]	[19433784]	[]
596_26018	chr21	35011478	35011878	+	592	57.5	[]	[]	[11.310461]	[97]	[]	[35011647]
596_2602	chr17	8532089	8532489	+	1000	398.5	[7.4989777]	[63]	[]	[]	[8532245]	[]
596_26020	chr21	42097816	42098216	+	754	57.5	[]	[]	[7.4989777]	[155]	[]	[42098040]
596_26021	chr22	19599836	19600236	+	653	57.5	[]	[]	[11.310461, 11.310461]	[126, 152]	[]	[19600023, 19600049]
596_26022	chr22	22015420	22015820	+	760	57.5	[]	[]	[7.239613]	[182]	[]	[22015643]
596_2603	chr22	40533623	40534023	+	1000	398.5	[7.705946]	[106]	[]	[]	[40533816]	[]
596_26032	chr22	22940384	22940784	+	672	57.5	[11.310461]	[109]	[11.310461]	[127]	[22940587]	[22940605]
596_26035	chr22	29083946	29084346	+	723	57.5	[]	[]	[11.310461]	[202]	[]	[29084111]
596_26037	chr22	39938499	39938899	+	696	57.5	[]	[]	[11.310461]	[144]	[]	[39938718]
596_26039	chr3	10134402	10134802	+	664	57.5	[11.310461]	[89]	[11.310461]	[105]	[10134554]	[10134570]
596_26040	chr3	17850268	17850668	+	570	57.5	[11.310461]	[143]	[7.239613]	[207]	[17850440]	[17850504]
596_26043	chr3	43696204	43696604	+	745	57.5	[7.4989777]	[121]	[]	[]	[43696400]	[]
596_26044	chr3	46236377	46236777	+	751	57.5	[]	[]	[7.239613]	[79]	[]	[46236536]
596_26049	chr4	83011072	83011472	+	649	57.5	[7.239613, 11.310461, 7.705946]	[70, 100, 138]	[7.4989777]	[146]	[83011223, 83011253, 83011291]	[83011299]
596_2605	chr9	98057148	98057548	+	1000	398.5	[7.239613, 11.310461]	[98, 134]	[]	[]	[98057339, 98057375]	[]
596_26050	chr4	138669799	138670199	+	680	57.5	[]	[]	[7.239613]	[150]	[]	[138669962]
596_26054	chr5	5349882	5350282	+	654	57.5	[7.239613]	[179]	[7.4989777]	[145]	[5350105]	[5350071]
596_26057	chr5	72504037	72504437	+	638	57.5	[]	[]	[7.705946]	[147]	[]	[72504234]
596_26058	chr5	81187897	81188297	+	746	57.5	[]	[]	[11.310461, 11.310461]	[69, 101]	[]	[81188058, 81188090]
596_2606	chr11	70111575	70111975	+	1000	398.0	[7.705946]	[99]	[]	[]	[70111774]	[]
596_26061	chr5	108801825	108802225	+	721	57.5	[]	[]	[7.705946]	[184]	[]	[108802032]
596_26063	chr5	142378777	142379177	+	740	57.5	[]	[]	[7.4989777]	[100]	[]	[142378977]
596_26069	chr6	11849605	11850005	+	739	57.5	[7.4989777]	[190]	[7.239613, 7.239613]	[133, 213]	[11849831]	[11849774, 11849854]
596_26077	chr6	53316081	53316481	+	560	57.5	[7.4989777]	[172]	[]	[]	[53316308]	[]
596_26081	chr6	125022502	125022902	+	616	57.5	[]	[]	[11.310461]	[151]	[]	[125022669]
596_26082	chr6	134416452	134416852	+	741	57.5	[7.239613]	[122]	[11.310461]	[158]	[134416645]	[134416681]
596_26083	chr6	143064781	143065181	+	726	57.5	[7.4989777]	[153]	[]	[]	[143065010]	[]
596_26084	chr6	143976982	143977382	+	609	57.5	[7.705946]	[138]	[]	[]	[143977168]	[]
596_26085	chr6	147167918	147168318	+	675	57.5	[]	[]	[11.310461]	[200]	[]	[147168091]
596_26087	chr6	159004659	159005059	+	725	57.5	[11.310461]	[133]	[]	[]	[159004875]	[]
596_26088	chr7	26275176	26275576	+	564	57.5	[7.4989777, 11.310461]	[114, 154]	[]	[]	[26275386, 26275426]	[]
596_26089	chr7	36131994	36132394	+	641	57.5	[11.310461]	[112]	[7.705946]	[154]	[36132157]	[36132199]
596_2609	chr1	202462428	202462828	+	1000	397.5	[7.239613]	[135]	[]	[]	[202462655]	[]
596_26095	chr8	9284724	9285124	+	753	57.5	[7.4989777]	[169]	[]	[]	[9284902]	[]
596_26096	chr8	22198071	22198471	+	724	57.5	[11.310461]	[123]	[]	[]	[22198280]	[]
596_26098	chr8	66494384	66494784	+	754	57.5	[11.310461]	[147]	[7.705946]	[136]	[66494582]	[66494571]
596_26099	chr8	101980652	101981052	+	671	57.5	[]	[]	[11.310461]	[134]	[]	[101980872]
596_261	chr10	29254524	29254924	+	1000	1205.0	[7.4989777]	[112]	[7.4989777]	[56]	[29254732]	[29254676]
596_2610	chr1	230268247	230268647	+	1000	397.5	[]	[]	[11.310461, 7.705946]	[86, 143]	[]	[230268423, 230268480]
596_26100	chr8	102430311	102430711	+	581	57.5	[]	[]	[7.239613, 7.4989777]	[114, 120]	[]	[102430518, 102430524]
596_26103	chr9	93552942	93553342	+	755	57.5	[11.310461]	[139]	[]	[]	[93553116]	[]
596_26105	chr9	97615395	97615795	+	705	57.5	[7.705946]	[182]	[11.310461]	[93]	[97615639]	[97615550]
596_26107	chr9	123299652	123300052	+	740	57.5	[]	[]	[7.705946]	[243]	[]	[123299892]
596_2611	chr6	118932413	118932813	+	1000	397.5	[11.310461, 7.239613]	[112, 125]	[]	[]	[118932619, 118932632]	[]
596_26112	chrX	48916106	48916506	+	546	57.5	[]	[]	[11.310461]	[95]	[]	[48916281]
596_26115	chr1	15524880	15525280	+	750	57.0	[]	[]	[11.310461]	[146]	[]	[15525124]
596_26119	chr1	46452741	46453141	+	582	57.0	[]	[]	[11.310461]	[95]	[]	[46452896]
596_26128	chr1	180545973	180546373	+	665	57.0	[]	[]	[11.310461]	[80]	[]	[180546152]
596_26129	chr1	182292413	182292813	+	734	57.0	[7.705946]	[174]	[]	[]	[182292595]	[]
596_26133	chr1	224518502	224518902	+	563	57.0	[7.4989777, 7.705946]	[128, 139]	[]	[]	[224518695, 224518706]	[]
596_26135	chr10	6001550	6001950	+	620	57.0	[7.4989777]	[174]	[11.310461]	[98]	[6001797]	[6001721]
596_26139	chr10	34178677	34179077	+	694	57.0	[11.310461]	[157]	[]	[]	[34178913]	[]
596_26141	chr10	73094837	73095237	+	626	57.0	[]	[]	[7.4989777]	[158]	[]	[73095060]
596_26142	chr10	74852451	74852851	+	600	57.0	[11.310461]	[153]	[]	[]	[74852632]	[]
596_26144	chr10	98361065	98361465	+	749	57.0	[7.4989777]	[145]	[]	[]	[98361303]	[]
596_26146	chr10	121834066	121834466	+	715	57.0	[7.239613]	[138]	[]	[]	[121834250]	[]
596_26147	chr11	10568477	10568877	+	597	57.0	[]	[]	[7.4989777]	[155]	[]	[10568706]
596_26148	chr11	12585873	12586273	+	592	57.0	[7.4989777, 7.4989777]	[130, 141]	[]	[]	[12586071, 12586082]	[]
596_2615	chr7	32879515	32879915	+	1000	397.0	[7.705946]	[124]	[]	[]	[32879733]	[]
596_26153	chr11	76410959	76411359	+	561	57.0	[7.239613]	[123]	[7.239613]	[115]	[76411169]	[76411161]
596_26157	chr11	95544299	95544699	+	682	57.0	[11.310461]	[197]	[]	[]	[95544523]	[]
596_2616	chr1	224160035	224160435	+	1000	396.5	[7.239613]	[100]	[]	[]	[224160229]	[]
596_26161	chr12	25051968	25052368	+	758	57.0	[11.310461]	[192]	[7.4989777, 7.239613]	[151, 185]	[25052185]	[25052144, 25052178]
596_26164	chr12	98551762	98552162	+	687	57.0	[]	[]	[11.310461]	[129]	[]	[98551984]
596_26165	chr12	105835486	105835886	+	742	57.0	[]	[]	[11.310461]	[169]	[]	[105835710]
596_26169	chr13	94665240	94665640	+	704	57.0	[]	[]	[7.239613]	[125]	[]	[94665442]
596_26173	chr14	27671966	27672366	+	757	57.0	[]	[]	[11.310461]	[115]	[]	[27672164]
596_26174	chr14	34875234	34875634	+	607	57.0	[]	[]	[11.310461]	[142]	[]	[34875436]
596_26177	chr15	41116333	41116733	+	729	57.0	[]	[]	[7.239613]	[178]	[]	[41116538]
596_2618	chr13	46211195	46211595	+	1000	396.5	[11.310461, 11.310461]	[85, 131]	[]	[]	[46211350, 46211396]	[]
596_26181	chr15	48928778	48929178	+	638	57.0	[7.4989777]	[130]	[7.705946]	[77]	[48929008]	[48928955]
596_26184	chr15	64101137	64101537	+	726	57.0	[]	[]	[11.310461]	[152]	[]	[64101316]
596_26185	chr15	83082964	83083364	+	632	57.0	[7.239613]	[145]	[]	[]	[83083145]	[]
596_26187	chr16	8127063	8127463	+	755	57.0	[7.705946]	[158]	[7.239613]	[152]	[8127269]	[8127263]
596_26188	chr16	23952021	23952421	+	724	57.0	[7.239613]	[148]	[]	[]	[23952228]	[]
596_2619	chr14	34677870	34678270	+	1000	396.5	[7.705946]	[146]	[]	[]	[34678112]	[]
596_26192	chr16	75099126	75099526	+	699	57.0	[7.4989777]	[120]	[11.310461]	[133]	[75099320]	[75099333]
596_26194	chr17	13416055	13416455	+	585	57.0	[]	[]	[7.239613]	[105]	[]	[13416243]
596_26196	chr17	47291739	47292139	+	747	57.0	[]	[]	[7.239613]	[118]	[]	[47291933]
596_2620	chr16	20704301	20704701	+	1000	396.5	[]	[]	[7.239613]	[127]	[]	[20704526]
596_26202	chr18	48300454	48300854	+	756	57.0	[7.4989777]	[72]	[]	[]	[48300623]	[]
596_26203	chr18	57982414	57982814	+	663	57.0	[7.239613]	[112]	[]	[]	[57982595]	[]
596_26204	chr19	2884139	2884539	+	753	57.0	[7.4989777]	[174]	[]	[]	[2884367]	[]
596_26210	chr19	55257452	55257852	+	752	57.0	[]	[]	[11.310461]	[138]	[]	[55257606]
596_26213	chr2	24754865	24755265	+	633	57.0	[]	[]	[11.310461]	[271]	[]	[24755077]
596_26215	chr2	65473035	65473435	+	599	57.0	[11.310461]	[149]	[]	[]	[65473262]	[]
596_26218	chr2	107721511	107721911	+	735	57.0	[7.705946]	[220]	[]	[]	[107721736]	[]
596_26219	chr2	108610780	108611180	+	711	57.0	[]	[]	[7.4989777]	[94]	[]	[108610948]
596_26224	chr2	172078120	172078520	+	736	57.0	[11.310461]	[146]	[]	[]	[172078318]	[]
596_26229	chr20	2509074	2509474	+	668	57.0	[]	[]	[11.310461]	[79]	[]	[2509238]
596_2623	chr11	5846709	5847109	+	1000	396.0	[11.310461]	[96]	[]	[]	[5846898]	[]
596_26230	chr20	50513336	50513736	+	625	57.0	[7.705946]	[96]	[]	[]	[50513515]	[]
