#PeakID(python identify_motif.py ./ENCODE_processed_files/SOX6_idr.fa SOX6 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
986_31486	chr9	131116471	131116871	+	996	50.0	[8.055507, 6.2237215]	[79, 143]	[]	[]	[131116631, 131116695]	[]
986_31487	chr9	131182883	131183283	+	1000	50.0	[8.658898]	[157]	[]	[]	[131183060]	[]
986_31492	chrUn_KI270742v1	12408	12808	+	1000	50.0	[9.925955]	[105]	[6.3118367]	[89]	[12588]	[12572]
986_31496	chrX	65986175	65986575	+	1000	50.0	[7.805526]	[166]	[]	[]	[65986400]	[]
986_3150	chr5	65835217	65835617	+	1000	167.0	[12.18935]	[64]	[12.799757]	[136]	[65835381]	[65835453]
986_31501	chrX	107197222	107197622	+	1000	50.0	[]	[]	[6.3845105]	[60]	[]	[107197382]
986_31511	chr1	21595556	21595956	+	1000	49.5	[]	[]	[6.2220955]	[163]	[]	[21595798]
986_31515	chr1	26029800	26030200	+	1000	49.5	[]	[]	[6.3923864]	[166]	[]	[26029967]
986_3152	chr1	93754184	93754584	+	1000	166.5	[12.799757]	[75]	[8.055507]	[88]	[93754338]	[93754351]
986_31528	chr1	52909964	52910364	+	959	49.5	[6.2220955]	[151]	[12.026935]	[98]	[52910186]	[52910133]
986_31530	chr1	59278778	59279178	+	1000	49.5	[]	[]	[6.3923864]	[157]	[]	[59279004]
986_31544	chr1	161523736	161524136	+	1000	49.5	[10.006505]	[138]	[]	[]	[161523941]	[]
986_31547	chr1	178864211	178864611	+	1000	49.5	[]	[]	[9.072583]	[132]	[]	[178864421]
986_31548	chr1	179318477	179318877	+	1000	49.5	[9.153132, 8.496483]	[119, 151]	[]	[]	[179318657, 179318689]	[]
986_31557	chr1	200275413	200275813	+	1000	49.5	[6.3845105]	[139]	[]	[]	[200275624]	[]
986_31567	chr1	223679667	223680067	+	1000	49.5	[13.042722]	[159]	[]	[]	[223679914]	[]
986_31572	chr1	241829304	241829704	+	998	49.5	[]	[]	[6.3845105, 6.4234533]	[194, 212]	[]	[241829521, 241829539]
986_31573	chr1	246565191	246565591	+	935	49.5	[]	[]	[12.18935]	[172]	[]	[246565414]
986_31576	chr10	5487624	5488024	+	953	49.5	[6.2220955]	[135]	[]	[]	[5487794]	[]
986_31578	chr10	15168349	15168749	+	1000	49.5	[12.637342]	[128]	[]	[]	[15168528]	[]
986_31580	chr10	25039541	25039941	+	850	49.5	[]	[]	[6.3845105]	[99]	[]	[25039717]
986_31583	chr10	68897449	68897849	+	1000	49.5	[]	[]	[8.496483]	[144]	[]	[68897664]
986_31593	chr10	102959345	102959745	+	1000	49.5	[9.315548]	[165]	[]	[]	[102959577]	[]
986_31598	chr11	5236282	5236682	+	955	49.5	[7.3200583]	[174]	[]	[]	[5236498]	[]
986_31603	chr11	43953546	43953946	+	1000	49.5	[7.0058093]	[190]	[]	[]	[43953794]	[]
986_3161	chr13	50613294	50613694	+	1000	166.5	[]	[]	[12.026935]	[93]	[]	[50613483]
986_31613	chr11	64787544	64787944	+	900	49.5	[6.2220955]	[151]	[]	[]	[64787761]	[]
986_31614	chr11	64998149	64998549	+	969	49.5	[6.2220955]	[149]	[]	[]	[64998335]	[]
986_31622	chr11	108394823	108395223	+	958	49.5	[6.5548015]	[149]	[]	[]	[108395042]	[]
986_31623	chr11	109940747	109941147	+	1000	49.5	[]	[]	[6.2220955]	[68]	[]	[109940902]
986_31627	chr11	118792605	118793005	+	1000	49.5	[]	[]	[6.4666862, 6.3845105]	[137, 141]	[]	[118792772, 118792776]
986_31629	chr12	6376624	6377024	+	701	49.5	[]	[]	[12.026935]	[172]	[]	[6376850]
986_31631	chr12	25691058	25691458	+	822	49.5	[6.2220955]	[194]	[]	[]	[25691307]	[]
986_31632	chr12	52672328	52672728	+	1000	49.5	[12.799757]	[79]	[]	[]	[52672507]	[]
986_31635	chr12	70507362	70507762	+	908	49.5	[8.665914]	[135]	[]	[]	[70507589]	[]
986_31637	chr12	96880326	96880726	+	1000	49.5	[9.925955]	[88]	[]	[]	[96880480]	[]
986_31641	chr12	116160159	116160559	+	1000	49.5	[]	[]	[9.315548]	[130]	[]	[116160362]
986_31645	chr13	18925974	18926374	+	962	49.5	[7.2768254]	[93]	[]	[]	[18926133]	[]
986_31647	chr13	30740264	30740664	+	753	49.5	[12.026935]	[117]	[]	[]	[30740466]	[]
986_31649	chr13	41058391	41058791	+	1000	49.5	[8.055507]	[97]	[]	[]	[41058566]	[]
986_3165	chr3	60307821	60308221	+	1000	166.5	[]	[]	[7.0058093]	[151]	[]	[60308056]
986_31655	chr13	107878908	107879308	+	1000	49.5	[]	[]	[12.880307]	[153]	[]	[107879146]
986_31658	chr14	20176319	20176719	+	897	49.5	[]	[]	[6.3845105]	[81]	[]	[20176485]
986_31660	chr14	22777428	22777828	+	1000	49.5	[]	[]	[7.8125415]	[66]	[]	[22777581]
986_31661	chr14	33866609	33867009	+	1000	49.5	[7.6431108]	[97]	[10.006505]	[154]	[33866780]	[33866837]
986_31665	chr14	72451436	72451836	+	1000	49.5	[12.637342]	[111]	[6.3845105]	[149]	[72451609]	[72451647]
986_31673	chr15	51444848	51445248	+	619	49.5	[11.946385, 6.3845105]	[111, 173]	[]	[]	[51445026, 51445088]	[]
986_31676	chr15	75054490	75054890	+	943	49.5	[12.880307, 10.16892]	[182, 189]	[6.3845105]	[179]	[75054696, 75054703]	[75054693]
986_31686	chr16	20771736	20772136	+	694	49.5	[9.153132, 6.3845105]	[98, 149]	[]	[]	[20771904, 20771955]	[]
986_31687	chr16	21217155	21217555	+	1000	49.5	[6.2220955]	[134]	[]	[]	[21217352]	[]
986_31703	chr17	31924239	31924639	+	1000	49.5	[9.315548]	[210]	[]	[]	[31924471]	[]
986_31711	chr17	55636420	55636820	+	1000	49.5	[6.2220955, 12.18935]	[115, 121]	[]	[]	[55636621, 55636627]	[]
986_31717	chr17	74864778	74865178	+	1000	49.5	[]	[]	[6.2220955]	[129]	[]	[74864962]
986_31719	chr17	77453601	77454001	+	987	49.5	[]	[]	[12.880307]	[141]	[]	[77453821]
986_31723	chr18	662165	662565	+	1000	49.5	[7.0058093]	[119]	[12.799757, 6.2220955]	[70, 147]	[662381]	[662332, 662409]
986_31725	chr18	3322817	3323217	+	1000	49.5	[8.908878, 9.315548]	[199, 219]	[]	[]	[3323045, 3323065]	[]
986_31736	chr19	3971082	3971482	+	1000	49.5	[6.2220955]	[154]	[]	[]	[3971289]	[]
986_31739	chr19	11860596	11860996	+	1000	49.5	[6.3845105]	[84]	[9.925955]	[92]	[11860775]	[11860783]
986_31740	chr19	11905936	11906336	+	843	49.5	[]	[]	[6.3845105, 6.3845105, 6.3845105]	[94, 163, 176]	[]	[11906090, 11906159, 11906172]
986_31758	chr19	42438441	42438841	+	1000	49.5	[6.2220955]	[122]	[]	[]	[42438657]	[]
986_31761	chr19	51021067	51021467	+	965	49.5	[]	[]	[10.16892]	[99]	[]	[51021255]
986_31762	chr19	52113492	52113892	+	1000	49.5	[12.799757]	[111]	[]	[]	[52113674]	[]
986_31770	chr2	48298381	48298781	+	820	49.5	[6.3845105]	[72]	[12.880307]	[135]	[48298535]	[48298598]
986_31776	chr2	99861475	99861875	+	890	49.5	[9.315548]	[83]	[6.3845105]	[120]	[99861632]	[99861669]
986_31777	chr2	112342799	112343199	+	655	49.5	[12.880307]	[68]	[12.637342, 9.072583]	[95, 154]	[112342958]	[112342985, 112343044]
986_3178	chr3	39317556	39317956	+	1000	166.0	[6.3845105]	[70]	[]	[]	[39317725]	[]
986_31783	chr2	158142554	158142954	+	1000	49.5	[13.042722]	[93]	[]	[]	[158142743]	[]
986_31788	chr2	183032169	183032569	+	1000	49.5	[6.3845105, 8.908878]	[116, 145]	[]	[]	[183032371, 183032400]	[]
986_31796	chr20	37706233	37706633	+	1000	49.5	[6.4234533]	[104]	[7.2768254]	[118]	[37706416]	[37706430]
986_3180	chr3	184911636	184912036	+	1000	166.0	[]	[]	[6.3845105]	[145]	[]	[184911875]
986_31804	chr20	53750831	53751231	+	1000	49.5	[6.7628446]	[116]	[]	[]	[53750987]	[]
986_31811	chr21	17688893	17689293	+	1000	49.5	[12.026935]	[184]	[]	[]	[17689109]	[]
986_31812	chr21	25573875	25574275	+	1000	49.5	[]	[]	[7.6431108]	[128]	[]	[25574099]
986_31817	chr21	43896885	43897285	+	1000	49.5	[6.3845105]	[154]	[]	[]	[43897112]	[]
986_31819	chr22	16664451	16664851	+	1000	49.5	[12.880307, 6.2220955]	[148, 193]	[6.3845105]	[211]	[16664602, 16664647]	[16664665]
986_31822	chr22	20644992	20645392	+	1000	49.5	[]	[]	[7.2768254, 9.76354]	[149, 229]	[]	[20645143, 20645223]
986_31827	chr22	22675949	22676349	+	1000	49.5	[8.055507]	[139]	[]	[]	[22676144]	[]
986_31828	chr22	22779836	22780236	+	584	49.5	[]	[]	[9.315548]	[134]	[]	[22780035]
986_31833	chr3	4879234	4879634	+	1000	49.5	[12.18935]	[140]	[]	[]	[4879455]	[]
986_31843	chr3	130654917	130655317	+	653	49.5	[12.799757]	[178]	[]	[]	[130655147]	[]
986_31844	chr3	135994693	135995093	+	629	49.5	[12.18935]	[133]	[]	[]	[135994919]	[]
986_31847	chr3	179079528	179079928	+	1000	49.5	[]	[]	[7.6431108]	[56]	[]	[179079683]
986_31849	chr3	186948183	186948583	+	806	49.5	[]	[]	[11.78397]	[122]	[]	[186948341]
986_31853	chr4	40897523	40897923	+	1000	49.5	[6.3845105]	[185]	[]	[]	[40897767]	[]
986_31857	chr4	127045283	127045683	+	686	49.5	[]	[]	[12.880307]	[119]	[]	[127045470]
986_31858	chr4	128343355	128343755	+	1000	49.5	[12.799757]	[114]	[]	[]	[128343560]	[]
986_31862	chr5	39543356	39543756	+	1000	49.5	[6.2220955]	[88]	[]	[]	[39543508]	[]
986_31869	chr5	90208449	90208849	+	794	49.5	[]	[]	[8.665914]	[166]	[]	[90208657]
986_31870	chr5	109388342	109388742	+	1000	49.5	[]	[]	[13.042722, 9.153132]	[133, 170]	[]	[109388519, 109388556]
986_31878	chr5	177546238	177546638	+	1000	49.5	[]	[]	[8.055507]	[189]	[]	[177546487]
986_31879	chr6	13664736	13665136	+	1000	49.5	[]	[]	[7.805526]	[154]	[]	[13664946]
986_3188	chr1	206066749	206067149	+	1000	165.5	[7.8125415, 7.6431108]	[67, 142]	[]	[]	[206066910, 206066985]	[]
986_31880	chr6	14763627	14764027	+	988	49.5	[6.3845105, 6.3845105]	[135, 197]	[]	[]	[14763782, 14763844]	[]
986_31895	chr6	43704780	43705180	+	1000	49.5	[6.4666862]	[126]	[]	[]	[43704989]	[]
986_31897	chr6	43956628	43957028	+	1000	49.5	[]	[]	[9.153132]	[151]	[]	[43956819]
986_319	chr19	35380450	35380850	+	1000	479.5	[]	[]	[6.3845105]	[78]	[]	[35380620]
986_31900	chr6	70673648	70674048	+	1000	49.5	[9.072583, 12.026935, 9.315548]	[145, 165, 174]	[]	[]	[70673867, 70673887, 70673896]	[]
986_31904	chr6	116562584	116562984	+	939	49.5	[]	[]	[6.3845105]	[144]	[]	[116562781]
986_31906	chr6	123550003	123550403	+	1000	49.5	[]	[]	[8.658898, 7.2768254]	[70, 156]	[]	[123550158, 123550244]
986_3192	chr18	2002589	2002989	+	1000	165.5	[]	[]	[8.665914]	[132]	[]	[2002792]
986_31920	chr7	65503408	65503808	+	1000	49.5	[6.3845105]	[134]	[]	[]	[65503619]	[]
986_31923	chr7	75805545	75805945	+	1000	49.5	[12.799757]	[100]	[]	[]	[75805744]	[]
986_31924	chr7	76389086	76389486	+	982	49.5	[]	[]	[6.2220955, 6.3845105]	[180, 199]	[]	[76389300, 76389319]
986_31927	chr7	97851278	97851678	+	1000	49.5	[]	[]	[7.6431108]	[84]	[]	[97851446]
986_31928	chr7	100132519	100132919	+	1000	49.5	[]	[]	[9.315548]	[114]	[]	[100132695]
986_31930	chr7	101733655	101734055	+	1000	49.5	[8.910168]	[175]	[]	[]	[101733883]	[]
986_31931	chr7	103662615	103663015	+	1000	49.5	[12.18935]	[176]	[]	[]	[103662839]	[]
986_31940	chr7	127382360	127382760	+	1000	49.5	[]	[]	[8.055507]	[91]	[]	[127382541]
986_31943	chr7	134005081	134005481	+	1000	49.5	[8.055507]	[81]	[]	[]	[134005237]	[]
986_31944	chr7	135827462	135827862	+	609	49.5	[6.4234533]	[104]	[]	[]	[135827652]	[]
986_31946	chr7	141039209	141039609	+	922	49.5	[12.18935]	[135]	[]	[]	[141039443]	[]
986_31947	chr7	149662588	149662988	+	1000	49.5	[6.3845105]	[80]	[]	[]	[149662752]	[]
986_3195	chr19	21625257	21625657	+	1000	165.5	[]	[]	[6.5548015]	[89]	[]	[21625442]
986_31950	chr7	156998925	156999325	+	736	49.5	[]	[]	[6.3845105]	[89]	[]	[156999078]
986_31953	chr8	8799616	8800016	+	1000	49.5	[]	[]	[9.315548]	[65]	[]	[8799769]
986_31961	chr8	30868447	30868847	+	1000	49.5	[]	[]	[6.2220955]	[107]	[]	[30868620]
986_31966	chr8	60130079	60130479	+	981	49.5	[9.072583]	[79]	[]	[]	[60130243]	[]
986_3197	chr2	27006727	27007127	+	1000	165.5	[]	[]	[6.3845105]	[120]	[]	[27006937]
986_31974	chr8	124538292	124538692	+	735	49.5	[7.0770936]	[165]	[]	[]	[124538460]	[]
986_31977	chr9	4973897	4974297	+	1000	49.5	[11.78397]	[122]	[]	[]	[4974099]	[]
986_3198	chr2	110679296	110679696	+	1000	165.5	[7.3200583]	[162]	[6.2220955]	[159]	[110679532]	[110679529]
986_31981	chr9	34995624	34996024	+	945	49.5	[6.6004295]	[127]	[]	[]	[34995849]	[]
986_31987	chr9	123300590	123300990	+	695	49.5	[12.637342, 11.78397]	[66, 73]	[]	[]	[123300750, 123300757]	[]
986_31992	chrUn_GL000195v1	137557	137957	+	1000	49.5	[]	[]	[6.3845105]	[110]	[]	[137737]
986_31997	chrX	2360768	2361168	+	819	49.5	[8.055507]	[112]	[]	[]	[2360975]	[]
986_320	chr11	62041964	62042364	+	1000	478.5	[]	[]	[6.3845105]	[96]	[]	[62042147]
986_32001	chrX	65910860	65911260	+	863	49.5	[6.5548015, 6.4234533]	[68, 81]	[]	[]	[65911020, 65911033]	[]
986_32003	chrX	72280111	72280511	+	639	49.5	[]	[]	[12.880307]	[122]	[]	[72280314]
986_3201	chr4	159195416	159195816	+	1000	165.5	[6.2220955]	[174]	[11.78397, 6.2220955]	[112, 130]	[159195665]	[159195603, 159195621]
986_32012	chr1	2548690	2549090	+	1000	49.0	[7.0058093]	[201]	[]	[]	[2548935]	[]
986_32019	chr1	26235115	26235515	+	754	49.0	[6.8433943]	[166]	[]	[]	[26235312]	[]
986_32023	chr1	32316444	32316844	+	960	49.0	[]	[]	[6.2220955]	[142]	[]	[32316676]
986_32026	chr1	43227238	43227638	+	1000	49.0	[6.3845105]	[155]	[]	[]	[43227487]	[]
986_32031	chr1	46500897	46501297	+	682	49.0	[]	[]	[13.042722]	[151]	[]	[46501117]
986_32035	chr1	67889934	67890334	+	1000	49.0	[]	[]	[12.880307]	[147]	[]	[67890178]
986_32037	chr1	91796231	91796631	+	609	49.0	[6.3845105]	[76]	[]	[]	[91796394]	[]
986_32040	chr1	109719340	109719740	+	1000	49.0	[]	[]	[10.006505]	[94]	[]	[109719525]
986_32041	chr1	111462837	111463237	+	565	49.0	[]	[]	[6.5548015]	[194]	[]	[111463040]
986_32042	chr1	112395871	112396271	+	1000	49.0	[]	[]	[9.315548]	[104]	[]	[112396054]
986_32048	chr1	156106827	156107227	+	990	49.0	[]	[]	[6.3923864]	[158]	[]	[156107064]
986_32051	chr1	160078659	160079059	+	1000	49.0	[]	[]	[8.496483, 12.880307]	[134, 158]	[]	[160078886, 160078910]
986_32056	chr1	182332238	182332638	+	860	49.0	[]	[]	[6.3845105]	[113]	[]	[182332434]
986_32057	chr1	201555026	201555426	+	775	49.0	[7.6431108]	[156]	[6.2220955]	[65]	[201555271]	[201555180]
986_32058	chr1	202091016	202091416	+	695	49.0	[12.026935, 7.6431108]	[65, 86]	[]	[]	[202091174, 202091195]	[]
986_32060	chr1	205543516	205543916	+	954	49.0	[12.799757, 8.908878]	[65, 82]	[]	[]	[205543678, 205543695]	[]
986_32063	chr1	212418629	212419029	+	868	49.0	[6.2220955]	[129]	[]	[]	[212418854]	[]
986_32071	chr10	17430713	17431113	+	1000	49.0	[]	[]	[6.2220955]	[188]	[]	[17430926]
986_32072	chr10	22076095	22076495	+	579	49.0	[6.3845105]	[184]	[6.3923864]	[149]	[22076312]	[22076277]
986_32077	chr10	48400179	48400579	+	1000	49.0	[6.3845105, 9.315548, 13.042722]	[121, 145, 183]	[]	[]	[48400357, 48400381, 48400419]	[]
986_3208	chr1	204647538	204647938	+	1000	165.0	[]	[]	[11.946385]	[109]	[]	[204647739]
986_32082	chr10	71945875	71946275	+	1000	49.0	[10.006505]	[141]	[]	[]	[71946064]	[]
986_32088	chr10	95308690	95309090	+	1000	49.0	[6.3845105]	[85]	[]	[]	[95308870]	[]
986_3209	chr12	49673575	49673975	+	1000	165.0	[6.2220955, 6.3845105]	[124, 159]	[]	[]	[49673790, 49673825]	[]
986_32094	chr11	356133	356533	+	1000	49.0	[]	[]	[8.055507]	[125]	[]	[356342]
986_32103	chr11	45805444	45805844	+	1000	49.0	[]	[]	[12.637342, 8.496483]	[127, 161]	[]	[45805659, 45805693]
986_32109	chr11	64271359	64271759	+	1000	49.0	[]	[]	[6.6004295]	[103]	[]	[64271539]
986_32116	chr11	72088023	72088423	+	653	49.0	[6.8433943]	[65]	[6.3923864]	[124]	[72088180]	[72088239]
986_32117	chr11	74009999	74010399	+	1000	49.0	[6.2220955]	[102]	[]	[]	[74010184]	[]
986_3212	chr18	8890862	8891262	+	1000	165.0	[7.805526, 6.3845105]	[115, 138]	[]	[]	[8891045, 8891068]	[]
986_32123	chr11	91791064	91791464	+	816	49.0	[]	[]	[6.2220955, 12.18935]	[70, 149]	[]	[91791227, 91791306]
986_32125	chr11	112388506	112388906	+	1000	49.0	[]	[]	[9.315548]	[67]	[]	[112388668]
986_32137	chr12	54394256	54394656	+	1000	49.0	[12.026935]	[174]	[]	[]	[54394466]	[]
986_32148	chr12	121215034	121215434	+	1000	49.0	[7.2768254]	[124]	[6.3845105]	[121]	[121215224]	[121215221]
986_32152	chr13	46281814	46282214	+	1000	49.0	[6.3923864]	[93]	[]	[]	[46282001]	[]
986_32161	chr14	74864238	74864638	+	884	49.0	[10.006505, 6.8433943]	[103, 194]	[]	[]	[74864390, 74864481]	[]
986_32165	chr15	35549531	35549931	+	1000	49.0	[]	[]	[6.2220955, 11.78397]	[130, 146]	[]	[35549741, 35549757]
986_32169	chr15	56805759	56806159	+	1000	49.0	[]	[]	[11.946385]	[126]	[]	[56805983]
986_32172	chr15	72235310	72235710	+	1000	49.0	[]	[]	[9.76354]	[153]	[]	[72235556]
986_32173	chr15	74039348	74039748	+	856	49.0	[6.3118367]	[141]	[]	[]	[74039586]	[]
986_32175	chr15	83516965	83517365	+	1000	49.0	[13.042722]	[118]	[]	[]	[83517159]	[]
986_32176	chr16	107040	107440	+	858	49.0	[9.153132]	[152]	[]	[]	[107282]	[]
986_32181	chr16	15672819	15673219	+	837	49.0	[]	[]	[8.665914]	[122]	[]	[15673009]
986_32182	chr16	22031718	22032118	+	1000	49.0	[7.3200583]	[134]	[]	[]	[22031899]	[]
986_32197	chr17	16274040	16274440	+	583	49.0	[]	[]	[6.6004295]	[90]	[]	[16274207]
986_322	chr17	40827825	40828225	+	1000	477.5	[7.6431108]	[115]	[]	[]	[40828019]	[]
986_3220	chr7	148983572	148983972	+	1000	165.0	[8.055507, 11.946385]	[118, 186]	[]	[]	[148983744, 148983812]	[]
986_32212	chr18	496909	497309	+	746	49.0	[6.2220955, 6.3845105]	[138, 168]	[]	[]	[497081, 497111]	[]
986_3223	chr1	31471535	31471935	+	1000	164.5	[]	[]	[11.78397]	[114]	[]	[31471742]
986_32230	chr19	18520271	18520671	+	1000	49.0	[]	[]	[6.3845105]	[122]	[]	[18520485]
986_32237	chr19	47277913	47278313	+	935	49.0	[10.16892]	[151]	[]	[]	[47278072]	[]
986_32241	chr19	49712259	49712659	+	884	49.0	[]	[]	[6.6004295, 9.153132]	[138, 151]	[]	[49712441, 49712454]
986_32256	chr2	29108207	29108607	+	910	49.0	[]	[]	[11.78397]	[117]	[]	[29108400]
986_32257	chr2	44155622	44156022	+	758	49.0	[6.2220955]	[136]	[]	[]	[44155794]	[]
986_32269	chr2	112787718	112788118	+	966	49.0	[6.2220955]	[93]	[]	[]	[112787909]	[]
986_32272	chr2	144510615	144511015	+	1000	49.0	[11.946385]	[175]	[]	[]	[144510824]	[]
986_32291	chr20	47199943	47200343	+	941	49.0	[]	[]	[6.2220955]	[110]	[]	[47200137]
986_32297	chr21	46599219	46599619	+	1000	49.0	[12.637342, 6.3845105]	[154, 161]	[6.4234533]	[109]	[46599452, 46599459]	[46599407]
986_323	chr5	133240492	133240892	+	1000	477.5	[7.8125415]	[112]	[]	[]	[133240701]	[]
986_3230	chr17	47511860	47512260	+	1000	164.5	[]	[]	[6.2220955]	[80]	[]	[47512020]
986_32304	chr22	20479747	20480147	+	1000	49.0	[]	[]	[9.315548]	[170]	[]	[20479976]
986_32307	chr22	20839723	20840123	+	917	49.0	[6.2220955]	[89]	[12.880307, 6.3845105]	[143, 157]	[20839898]	[20839952, 20839966]
986_32308	chr22	20864648	20865048	+	697	49.0	[]	[]	[6.3845105]	[132]	[]	[20864865]
986_3231	chr19	44587622	44588022	+	1000	164.5	[]	[]	[6.3845105, 12.18935]	[87, 169]	[]	[44587776, 44587858]
986_32310	chr22	20972397	20972797	+	913	49.0	[8.496483, 12.637342]	[131, 137]	[]	[]	[20972620, 20972626]	[]
986_32316	chr22	22737295	22737695	+	1000	49.0	[]	[]	[6.3845105]	[190]	[]	[22737534]
986_32319	chr22	23149268	23149668	+	1000	49.0	[]	[]	[9.315548]	[171]	[]	[23149516]
986_3232	chr2	8894339	8894739	+	1000	164.5	[]	[]	[6.2220955]	[91]	[]	[8894507]
986_32325	chr3	9982898	9983298	+	1000	49.0	[6.2220955]	[170]	[]	[]	[9983073]	[]
986_32326	chr3	12959712	12960112	+	888	49.0	[6.2220955]	[65]	[9.315548]	[105]	[12959875]	[12959915]
986_32327	chr3	24349382	24349782	+	1000	49.0	[12.637342]	[129]	[]	[]	[24349600]	[]
986_32330	chr3	44510374	44510774	+	1000	49.0	[]	[]	[6.3923864]	[96]	[]	[44510569]
986_32333	chr3	81549302	81549702	+	686	49.0	[6.8433943]	[126]	[]	[]	[81549514]	[]
986_32334	chr3	88195806	88196206	+	1000	49.0	[]	[]	[7.0058093]	[103]	[]	[88195998]
986_32345	chr3	178300466	178300866	+	983	49.0	[]	[]	[6.4234533]	[140]	[]	[178300669]
986_32354	chr4	7831315	7831715	+	784	49.0	[9.315548]	[164]	[]	[]	[7831552]	[]
986_32359	chr4	40722881	40723281	+	867	49.0	[6.3845105]	[107]	[]	[]	[40723081]	[]
986_3236	chr7	38127706	38128106	+	1000	164.5	[]	[]	[10.006505]	[72]	[]	[38127864]
986_32360	chr4	54525593	54525993	+	984	49.0	[7.2768254]	[87]	[6.2220955]	[124]	[54525753]	[54525790]
986_32366	chr4	158539014	158539414	+	870	49.0	[]	[]	[8.910168]	[140]	[]	[158539229]
986_32372	chr5	62308409	62308809	+	1000	49.0	[]	[]	[12.880307, 7.0770936]	[90, 97]	[]	[62308566, 62308573]
986_32374	chr5	72015327	72015727	+	1000	49.0	[6.3845105]	[116]	[]	[]	[72015534]	[]
986_32376	chr5	81958124	81958524	+	976	49.0	[6.3845105]	[146]	[]	[]	[81958350]	[]
986_32379	chr5	95931061	95931461	+	1000	49.0	[]	[]	[6.2220955]	[105]	[]	[95931251]
986_3238	chr7	134174728	134175128	+	1000	164.5	[]	[]	[12.799757]	[173]	[]	[134174972]
986_32382	chr5	119327999	119328399	+	931	49.0	[12.799757, 7.0058093]	[96, 183]	[]	[]	[119328156, 119328243]	[]
986_32383	chr5	131138378	131138778	+	1000	49.0	[12.18935]	[120]	[]	[]	[131138584]	[]
986_32384	chr5	131758493	131758893	+	1000	49.0	[]	[]	[6.3845105]	[126]	[]	[131758698]
986_32388	chr5	159240214	159240614	+	759	49.0	[6.2220955]	[114]	[]	[]	[159240402]	[]
986_32396	chr6	14506856	14507256	+	830	49.0	[10.16892]	[129]	[]	[]	[14507056]	[]
986_3240	chr1	57227264	57227664	+	1000	164.0	[]	[]	[6.2220955]	[121]	[]	[57227475]
986_32402	chr6	31131545	31131945	+	1000	49.0	[8.658898]	[155]	[]	[]	[31131776]	[]
986_32409	chr6	41775804	41776204	+	1000	49.0	[]	[]	[6.3845105]	[193]	[]	[41776022]
986_3241	chr1	109895789	109896189	+	1000	164.0	[7.2768254]	[123]	[]	[]	[109896005]	[]
986_32416	chr6	87408670	87409070	+	1000	49.0	[7.805526]	[177]	[8.910168]	[96]	[87408917]	[87408836]
986_32418	chr6	89890989	89891389	+	933	49.0	[9.76354]	[140]	[]	[]	[89891150]	[]
986_32419	chr6	89940449	89940849	+	996	49.0	[]	[]	[10.16892]	[146]	[]	[89940688]
986_32426	chr6	129775150	129775550	+	910	49.0	[]	[]	[8.496483, 6.3845105]	[92, 152]	[]	[129775328, 129775388]
986_32427	chr6	130975352	130975752	+	982	49.0	[]	[]	[12.880307]	[166]	[]	[130975569]
986_32430	chr6	146884677	146885077	+	1000	49.0	[]	[]	[6.3845105]	[176]	[]	[146884916]
986_32432	chr6	147300932	147301332	+	1000	49.0	[]	[]	[9.153132]	[123]	[]	[147301139]
986_32436	chr6	157521040	157521440	+	1000	49.0	[6.4234533]	[104]	[]	[]	[157521214]	[]
986_3245	chr14	24984878	24985278	+	1000	164.0	[6.3845105]	[128]	[]	[]	[24985101]	[]
986_32454	chr7	87238903	87239303	+	1000	49.0	[]	[]	[11.946385]	[143]	[]	[87239135]
986_32459	chr7	101922064	101922464	+	968	49.0	[6.3845105]	[96]	[]	[]	[101922223]	[]
986_3246	chr15	39517094	39517494	+	1000	164.0	[]	[]	[12.026935]	[117]	[]	[39517311]
986_32464	chr7	135994495	135994895	+	1000	49.0	[6.3923864]	[88]	[]	[]	[135994662]	[]
986_32465	chr7	139127629	139128029	+	1000	49.0	[]	[]	[12.18935]	[76]	[]	[139127798]
986_32467	chr7	140889767	140890167	+	564	49.0	[]	[]	[6.3845105]	[118]	[]	[140889945]
986_32476	chr8	38013086	38013486	+	1000	49.0	[]	[]	[6.3118367]	[160]	[]	[38013290]
986_32478	chr8	43139005	43139405	+	845	49.0	[11.78397]	[158]	[6.3845105]	[118]	[43139238]	[43139198]
986_32479	chr8	55706080	55706480	+	808	49.0	[7.3200583]	[93]	[6.2220955]	[90]	[55706264]	[55706261]
986_32485	chr8	99943464	99943864	+	1000	49.0	[9.072583, 6.2220955]	[102, 139]	[]	[]	[99943649, 99943686]	[]
986_32493	chr9	87041869	87042269	+	1000	49.0	[6.2220955]	[127]	[]	[]	[87042061]	[]
986_325	chr10	22017267	22017667	+	1000	475.0	[]	[]	[6.3923864]	[81]	[]	[22017429]
986_3250	chr19	35671796	35672196	+	1000	164.0	[13.042722]	[101]	[]	[]	[35671987]	[]
986_32500	chr9	121443039	121443439	+	894	49.0	[]	[]	[8.665914]	[152]	[]	[121443290]
986_32505	chr9	130690245	130690645	+	586	49.0	[7.0058093, 9.153132, 8.910168]	[109, 114, 127]	[]	[]	[130690398, 130690403, 130690416]	[]
