#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2C1_idr.fa NR2C1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
768_3018	chr15	34515063	34515463	+	1000	118.0	[]	[]	[7.9191227]	[95]	[]	[34515219]
768_302	chr11	576240	576640	+	1000	966.5	[7.9191227]	[146]	[]	[]	[576478]	[]
768_3022	chr19	16890554	16890954	+	1000	118.0	[10.371254]	[112]	[]	[]	[16890742]	[]
768_3027	chrUn_GL000224v1	2123	2523	+	1000	118.0	[]	[]	[10.371254]	[62]	[]	[2274]
768_3030	chr11	59545312	59545712	+	1000	117.5	[7.9191227]	[73]	[]	[]	[59545464]	[]
768_3031	chr14	75301786	75302186	+	1000	117.5	[]	[]	[10.371254]	[100]	[]	[75301952]
768_3032	chr19	8240319	8240719	+	1000	117.5	[]	[]	[10.338945]	[143]	[]	[8240530]
768_3034	chr19	8389721	8390121	+	1000	117.5	[]	[]	[10.371254]	[220]	[]	[8389967]
768_3037	chr2	144130538	144130938	+	1000	117.5	[10.371254]	[117]	[]	[]	[144130747]	[]
768_3043	chr4	128517919	128518319	+	1000	117.5	[10.371254]	[102]	[10.371254]	[127]	[128518112]	[128518137]
768_3045	chr8	8782483	8782883	+	1000	117.5	[10.371254, 10.371254]	[94, 101]	[]	[]	[8782636, 8782643]	[]
768_3046	chr1	67700750	67701150	+	1000	117.0	[10.371254]	[144]	[10.371254]	[77]	[67700991]	[67700924]
768_3047	chr1	75724319	75724719	+	1000	117.0	[7.9514318]	[152]	[7.9191227]	[140]	[75724547]	[75724535]
768_3048	chr1	160989953	160990353	+	1000	117.0	[10.371254]	[195]	[]	[]	[160990168]	[]
768_3051	chr12	48286022	48286422	+	1000	117.0	[10.371254]	[108]	[]	[]	[48286199]	[]
768_3054	chr13	30619707	30620107	+	1000	117.0	[10.371254]	[160]	[]	[]	[30619934]	[]
768_3064	chr6	31196829	31197229	+	1000	117.0	[]	[]	[10.338945]	[204]	[]	[31197065]
768_3066	chr6	143064989	143065389	+	1000	117.0	[10.371254]	[164]	[]	[]	[143065232]	[]
768_3071	chr10	70915809	70916209	+	1000	116.5	[10.338945]	[113]	[]	[]	[70916010]	[]
768_3074	chr17	4810923	4811323	+	1000	116.5	[]	[]	[10.371254, 7.9514318, 10.338945, 10.338945]	[164, 209, 218, 244]	[]	[4811090, 4811135, 4811144, 4811170]
768_3078	chr19	47515064	47515464	+	1000	116.5	[]	[]	[10.338945]	[224]	[]	[47515276]
768_3079	chr3	119293103	119293503	+	1000	116.5	[10.338945]	[100]	[10.371254]	[73]	[119293300]	[119293273]
768_308	chr20	43459052	43459452	+	1000	959.0	[]	[]	[10.338945, 10.338945, 10.371254]	[84, 98, 110]	[]	[43459235, 43459249, 43459261]
768_3088	chr17	39198212	39198612	+	1000	116.0	[]	[]	[10.371254, 10.371254]	[84, 91]	[]	[39198390, 39198397]
768_3091	chr2	74147674	74148074	+	1000	116.0	[10.371254]	[155]	[10.338945]	[141]	[74147901]	[74147887]
768_3095	chr4	53877067	53877467	+	1000	116.0	[10.371254]	[163]	[]	[]	[53877257]	[]
768_3096	chr4	128259886	128260286	+	1000	116.0	[]	[]	[10.371254]	[74]	[]	[128260040]
768_3098	chr6	26218840	26219240	+	1000	116.0	[10.371254]	[135]	[]	[]	[26219040]	[]
768_3101	chr6	158003996	158004396	+	1000	116.0	[10.338945]	[103]	[]	[]	[158004195]	[]
768_3107	chr10	17423834	17424234	+	1000	115.5	[]	[]	[10.371254]	[149]	[]	[17424078]
768_3112	chr16	85799435	85799835	+	1000	115.5	[]	[]	[10.371254]	[106]	[]	[85799625]
768_3120	chr7	45041743	45042143	+	1000	115.5	[]	[]	[10.371254, 10.338945]	[120, 127]	[]	[45041958, 45041965]
768_3121	chr7	107035428	107035828	+	1000	115.5	[10.371254]	[106]	[]	[]	[107035589]	[]
768_3123	chr9	137268470	137268870	+	1000	115.5	[10.371254]	[91]	[]	[]	[137268642]	[]
768_3124	chr1	14435470	14435870	+	1000	115.0	[]	[]	[10.371254]	[167]	[]	[14435687]
768_3127	chr2	127526320	127526720	+	1000	115.0	[]	[]	[7.9191227]	[86]	[]	[127526495]
768_3128	chr21	33215612	33216012	+	1000	115.0	[10.371254, 10.338945]	[222, 249]	[]	[]	[33215776, 33215803]	[]
768_3132	chr4	126546145	126546545	+	1000	115.0	[]	[]	[7.9191227, 10.371254]	[110, 117]	[]	[126546341, 126546348]
768_3140	chr1	179039822	179040222	+	1000	114.5	[10.371254]	[153]	[]	[]	[179040052]	[]
768_3142	chr11	75422489	75422889	+	1000	114.5	[10.338945]	[103]	[]	[]	[75422671]	[]
768_3144	chr16	23823402	23823802	+	1000	114.5	[7.9514318]	[146]	[10.338945]	[136]	[23823638]	[23823628]
768_3145	chr16	31105689	31106089	+	1000	114.5	[10.338945]	[91]	[]	[]	[31105853]	[]
768_3146	chr16	56355984	56356384	+	1000	114.5	[]	[]	[10.371254, 7.9191227]	[104, 163]	[]	[56356149, 56356208]
768_3159	chr15	67991679	67992079	+	1000	114.0	[10.338945, 10.371254, 10.338945]	[147, 169, 183]	[]	[]	[67991874, 67991896, 67991910]	[]
768_3161	chr17	38868290	38868690	+	1000	114.0	[]	[]	[10.338945]	[233]	[]	[38868540]
768_3163	chr19	50329875	50330275	+	1000	114.0	[10.371254]	[105]	[]	[]	[50330052]	[]
768_3165	chr3	124579698	124580098	+	1000	114.0	[10.371254]	[117]	[]	[]	[124579892]	[]
768_3169	chr6	31796034	31796434	+	1000	114.0	[10.371254]	[121]	[]	[]	[31796246]	[]
768_317	chr5	115625888	115626288	+	1000	950.5	[]	[]	[10.338945]	[105]	[]	[115626083]
768_3176	chr10	103918434	103918834	+	1000	113.5	[10.338945]	[153]	[]	[]	[103918677]	[]
768_3177	chr12	109998876	109999276	+	1000	113.5	[]	[]	[10.338945]	[84]	[]	[109999048]
768_3186	chr7	75971806	75972206	+	1000	113.5	[10.371254, 10.371254]	[138, 149]	[]	[]	[75972019, 75972030]	[]
768_319	chr16	85011349	85011749	+	1000	948.0	[10.371254]	[98]	[]	[]	[85011546]	[]
768_3192	chr11	36289237	36289637	+	1000	113.0	[10.371254]	[135]	[]	[]	[36289451]	[]
768_3194	chr17	31549601	31550001	+	1000	113.0	[]	[]	[7.9191227]	[146]	[]	[31549772]
768_3197	chr4	48269162	48269562	+	1000	113.0	[]	[]	[10.338945]	[183]	[]	[48269399]
768_3200	chr7	133082038	133082438	+	1000	113.0	[]	[]	[7.9191227]	[92]	[]	[133082197]
768_3203	chr1	182995876	182996276	+	1000	112.5	[]	[]	[10.371254]	[142]	[]	[182996079]
768_3205	chr12	49742864	49743264	+	1000	112.5	[]	[]	[10.371254]	[129]	[]	[49743069]
768_3214	chr7	99833269	99833669	+	1000	112.5	[]	[]	[10.371254]	[97]	[]	[99833460]
768_3216	chr7	157319834	157320234	+	1000	112.5	[10.371254, 10.371254, 10.371254]	[81, 125, 168]	[]	[]	[157319993, 157320037, 157320080]	[]
768_3218	chr9	88933934	88934334	+	835	112.5	[10.371254]	[185]	[]	[]	[88934184]	[]
768_3226	chr19	36528533	36528933	+	1000	112.0	[]	[]	[7.9191227]	[163]	[]	[36528769]
768_3227	chr19	49021502	49021902	+	1000	112.0	[10.338945]	[145]	[]	[]	[49021744]	[]
768_323	chr17	39612931	39613331	+	1000	944.5	[]	[]	[10.371254]	[82]	[]	[39613111]
768_3240	chr11	559782	560182	+	1000	111.5	[]	[]	[10.371254, 10.338945]	[81, 109]	[]	[559942, 559970]
768_3243	chr15	74598242	74598642	+	1000	111.5	[]	[]	[10.371254]	[205]	[]	[74598469]
768_3245	chr17	4420592	4420992	+	1000	111.5	[10.371254]	[67]	[]	[]	[4420754]	[]
768_3246	chr19	39258284	39258684	+	1000	111.5	[10.371254]	[96]	[]	[]	[39258479]	[]
768_3255	chr9	126862141	126862541	+	1000	111.5	[10.371254]	[98]	[]	[]	[126862310]	[]
768_3256	chr1	84103390	84103790	+	1000	111.0	[]	[]	[10.371254]	[163]	[]	[84103577]
768_3262	chr19	50369199	50369599	+	1000	111.0	[]	[]	[7.9191227]	[125]	[]	[50369400]
768_3263	chr2	70168752	70169152	+	1000	111.0	[]	[]	[10.371254]	[90]	[]	[70168942]
768_3266	chr3	72144840	72145240	+	1000	111.0	[10.371254]	[208]	[]	[]	[72145057]	[]
768_3267	chr3	187890320	187890720	+	1000	111.0	[10.338945]	[158]	[]	[]	[187890492]	[]
768_3269	chr5	172807165	172807565	+	1000	111.0	[]	[]	[10.371254, 7.9191227]	[107, 119]	[]	[172807354, 172807366]
768_3271	chr6	28980756	28981156	+	1000	111.0	[]	[]	[10.338945, 10.338945]	[96, 105]	[]	[28980940, 28980949]
768_3279	chr10	109998515	109998915	+	1000	110.5	[]	[]	[10.371254]	[132]	[]	[109998725]
768_3281	chr12	32005505	32005905	+	1000	110.5	[]	[]	[7.9191227]	[207]	[]	[32005752]
768_3282	chr14	54771693	54772093	+	1000	110.5	[]	[]	[10.371254]	[112]	[]	[54771903]
768_3283	chr14	73728715	73729115	+	1000	110.5	[10.371254]	[133]	[]	[]	[73728945]	[]
768_3286	chr19	45739436	45739836	+	1000	110.5	[10.371254]	[156]	[]	[]	[45739664]	[]
768_3287	chr19	48854115	48854515	+	1000	110.5	[10.338945]	[111]	[]	[]	[48854288]	[]
768_3288	chr21	44025587	44025987	+	1000	110.5	[]	[]	[10.338945]	[80]	[]	[44025754]
768_3294	chr1	47179029	47179429	+	1000	110.0	[]	[]	[10.371254]	[65]	[]	[47179186]
768_3296	chr1	154558648	154559048	+	1000	110.0	[]	[]	[10.338945]	[166]	[]	[154558886]
768_3308	chr5	2917468	2917868	+	1000	110.0	[]	[]	[10.371254]	[160]	[]	[2917702]
768_331	chr7	4641770	4642170	+	1000	940.0	[7.9191227, 10.371254, 10.371254, 7.9191227]	[116, 123, 130, 145]	[]	[]	[4641982, 4641989, 4641996, 4642011]	[]
768_3313	chr8	28390175	28390575	+	1000	110.0	[10.338945]	[127]	[10.371254]	[90]	[28390387]	[28390350]
768_3314	chr9	122376203	122376603	+	1000	110.0	[10.371254]	[199]	[]	[]	[122376444]	[]
768_3316	chr1	8122825	8123225	+	1000	109.5	[]	[]	[10.371254, 7.9514318]	[205, 222]	[]	[8123027, 8123044]
768_3318	chr1	22022730	22023130	+	1000	109.5	[]	[]	[10.371254]	[175]	[]	[22022894]
768_3321	chr1	113677225	113677625	+	1000	109.5	[]	[]	[10.338945, 10.338945]	[154, 165]	[]	[113677437, 113677448]
768_3327	chr12	121797011	121797411	+	918	109.5	[10.371254]	[142]	[]	[]	[121797205]	[]
768_3337	chr8	99012878	99013278	+	1000	109.5	[7.9191227]	[137]	[]	[]	[99013106]	[]
768_3340	chr10	3074196	3074596	+	1000	109.0	[]	[]	[10.371254, 10.371254]	[85, 90]	[]	[3074348, 3074353]
768_3341	chr11	64331675	64332075	+	1000	109.0	[10.371254, 10.371254]	[113, 152]	[]	[]	[64331858, 64331897]	[]
768_3346	chr6	34200612	34201012	+	1000	109.0	[10.371254]	[85]	[]	[]	[34200795]	[]
768_3347	chr6	157758420	157758820	+	1000	109.0	[10.371254, 10.338945]	[180, 215]	[]	[]	[157758633, 157758668]	[]
768_3349	chr9	131011943	131012343	+	1000	109.0	[10.338945]	[196]	[]	[]	[131012183]	[]
768_3351	chr1	32722075	32722475	+	1000	108.5	[10.371254]	[174]	[]	[]	[32722309]	[]
768_3352	chr1	155000734	155001134	+	1000	108.5	[10.338945]	[185]	[7.9191227]	[175]	[155000903]	[155000893]
768_3353	chr1	161721945	161722345	+	1000	108.5	[]	[]	[10.371254]	[141]	[]	[161722172]
768_3359	chr14	76259276	76259676	+	1000	108.5	[7.9191227, 10.371254]	[109, 117]	[]	[]	[76259475, 76259483]	[]
768_3360	chr16	81482660	81483060	+	1000	108.5	[10.338945, 10.338945, 10.371254]	[89, 101, 114]	[]	[]	[81482848, 81482860, 81482873]	[]
768_3365	chr2	26492632	26493032	+	1000	108.5	[]	[]	[10.371254, 10.338945]	[73, 80]	[]	[26492794, 26492801]
768_3367	chr21	34865215	34865615	+	1000	108.5	[]	[]	[7.9514318]	[103]	[]	[34865406]
768_337	chr2	131812611	131813011	+	1000	921.5	[]	[]	[10.338945, 10.338945]	[81, 101]	[]	[131812779, 131812799]
768_3376	chr12	51884582	51884982	+	1000	108.0	[]	[]	[10.371254, 10.371254]	[143, 171]	[]	[51884804, 51884832]
768_3379	chr14	30532237	30532637	+	1000	108.0	[10.371254, 10.338945]	[104, 111]	[]	[]	[30532441, 30532448]	[]
768_3380	chr14	67636383	67636783	+	1000	108.0	[10.371254]	[166]	[]	[]	[67636570]	[]
768_3381	chr16	252673	253073	+	1000	108.0	[]	[]	[10.371254]	[113]	[]	[252866]
768_3383	chr16	5207083	5207483	+	1000	108.0	[]	[]	[7.9191227]	[111]	[]	[5207285]
768_3386	chr17	67765542	67765942	+	1000	108.0	[10.371254]	[120]	[]	[]	[67765754]	[]
768_3388	chr19	4867976	4868376	+	1000	108.0	[]	[]	[7.9514318]	[234]	[]	[4868203]
768_339	chr1	150926152	150926552	+	1000	921.0	[]	[]	[10.338945]	[54]	[]	[150926304]
768_3397	chr7	32657990	32658390	+	1000	108.0	[10.371254]	[140]	[]	[]	[32658217]	[]
768_3399	chrX	40177115	40177515	+	1000	108.0	[10.338945]	[77]	[10.338945]	[63]	[40177291]	[40177277]
768_3402	chr11	5258581	5258981	+	1000	107.5	[]	[]	[10.371254, 10.371254]	[95, 150]	[]	[5258773, 5258828]
768_3406	chr17	64145571	64145971	+	1000	107.5	[]	[]	[10.338945]	[143]	[]	[64145808]
768_3408	chr19	48753543	48753943	+	1000	107.5	[10.371254]	[119]	[]	[]	[48753761]	[]
768_3409	chr2	10101	10501	+	1000	107.5	[]	[]	[10.338945, 10.338945]	[156, 162]	[]	[10344, 10350]
768_3410	chr22	40346392	40346792	+	1000	107.5	[7.9191227]	[123]	[]	[]	[40346543]	[]
768_3417	chr10	73167906	73168306	+	1000	107.0	[7.9514318]	[142]	[]	[]	[73168145]	[]
768_342	chr11	64259543	64259943	+	1000	917.5	[]	[]	[10.371254]	[77]	[]	[64259698]
768_3420	chr16	86939493	86939893	+	1000	107.0	[10.338945, 10.338945, 10.371254]	[137, 144, 151]	[]	[]	[86939695, 86939702, 86939709]	[]
768_3424	chr2	30437784	30438184	+	1000	107.0	[10.371254]	[67]	[]	[]	[30437949]	[]
768_3425	chr3	43686868	43687268	+	1000	107.0	[]	[]	[10.338945]	[163]	[]	[43687060]
768_3427	chr3	46949170	46949570	+	1000	107.0	[10.371254]	[128]	[]	[]	[46949390]	[]
768_3433	chr7	84824191	84824591	+	1000	107.0	[]	[]	[7.9514318]	[158]	[]	[84824360]
768_3437	chr1	167714461	167714861	+	1000	106.5	[7.9191227, 7.9514318]	[121, 128]	[]	[]	[167714639, 167714646]	[]
768_3438	chr1	213605781	213606181	+	1000	106.5	[10.371254]	[106]	[]	[]	[213605984]	[]
768_3439	chr10	68527580	68527980	+	1000	106.5	[10.371254]	[135]	[]	[]	[68527800]	[]
768_3440	chr10	74051960	74052360	+	1000	106.5	[]	[]	[10.371254]	[98]	[]	[74052141]
768_3447	chr17	43556258	43556658	+	1000	106.5	[]	[]	[10.371254]	[121]	[]	[43556431]
768_3449	chr17	75976181	75976581	+	1000	106.5	[10.371254]	[86]	[]	[]	[75976348]	[]
768_3450	chr2	99609800	99610200	+	1000	106.5	[]	[]	[7.9514318]	[167]	[]	[99610006]
768_3453	chr1	16895937	16896337	+	1000	106.0	[10.338945]	[259]	[]	[]	[16896180]	[]
768_3456	chr1	173355159	173355559	+	1000	106.0	[7.9191227]	[107]	[]	[]	[173355361]	[]
768_3466	chr19	7522248	7522648	+	1000	106.0	[]	[]	[7.9191227]	[278]	[]	[7522498]
768_348	chr2	70087199	70087599	+	1000	913.0	[10.338945]	[151]	[10.371254]	[90]	[70087431]	[70087370]
768_3484	chr17	41679197	41679597	+	1000	105.5	[]	[]	[10.371254]	[111]	[]	[41679378]
768_3489	chr5	170151368	170151768	+	1000	105.5	[10.371254]	[105]	[]	[]	[170151524]	[]
768_3490	chr7	101352487	101352887	+	1000	105.5	[10.338945]	[146]	[]	[]	[101352728]	[]
768_35	chr12	55829449	55829849	+	1000	1215.5	[10.338945]	[99]	[7.9514318]	[74]	[55829643]	[55829618]
768_350	chr22	16402928	16403328	+	1000	906.0	[]	[]	[10.338945, 10.338945]	[65, 71]	[]	[16403087, 16403093]
768_3506	chr18	57910799	57911199	+	1000	105.0	[10.338945]	[107]	[]	[]	[57910987]	[]
768_3508	chr2	232483337	232483737	+	1000	105.0	[10.338945, 10.338945, 10.338945]	[105, 112, 126]	[]	[]	[232483520, 232483527, 232483541]	[]
768_3521	chr1	93330305	93330705	+	1000	104.5	[10.338945]	[183]	[]	[]	[93330504]	[]
768_3524	chr11	60944720	60945120	+	1000	104.5	[]	[]	[10.371254]	[124]	[]	[60944877]
768_3528	chr16	2497279	2497679	+	1000	104.5	[10.338945]	[208]	[]	[]	[2497512]	[]
768_3535	chr2	131209331	131209731	+	1000	104.5	[10.371254]	[127]	[]	[]	[131209531]	[]
768_3552	chr12	56437579	56437979	+	1000	104.0	[]	[]	[10.338945]	[106]	[]	[56437783]
768_3553	chr16	30950009	30950409	+	1000	104.0	[]	[]	[10.338945]	[193]	[]	[30950237]
768_3555	chr17	42181841	42182241	+	1000	104.0	[]	[]	[10.371254]	[194]	[]	[42182041]
768_356	chr4	143184754	143185154	+	1000	901.0	[10.338945]	[81]	[]	[]	[143184929]	[]
768_3564	chr4	81442717	81443117	+	1000	104.0	[10.338945]	[95]	[10.338945, 10.371254, 10.371254]	[87, 109, 116]	[81442908]	[81442900, 81442922, 81442929]
768_3566	chr6	11144320	11144720	+	1000	104.0	[10.371254]	[110]	[]	[]	[11144492]	[]
768_3567	chr6	20811018	20811418	+	1000	104.0	[10.371254]	[139]	[]	[]	[20811210]	[]
768_3568	chr7	5452909	5453309	+	1000	104.0	[10.338945]	[140]	[]	[]	[5453137]	[]
768_3570	chr9	68643825	68644225	+	1000	104.0	[10.338945]	[149]	[10.371254]	[135]	[68644057]	[68644043]
768_3572	chrX	14029020	14029420	+	1000	104.0	[]	[]	[10.371254]	[126]	[]	[14029233]
768_3575	chr1	109881540	109881940	+	1000	103.5	[10.338945]	[121]	[]	[]	[109881744]	[]
768_3578	chr12	6555935	6556335	+	1000	103.5	[10.371254]	[131]	[]	[]	[6556153]	[]
768_3581	chr12	116759801	116760201	+	1000	103.5	[]	[]	[10.371254]	[212]	[]	[116759999]
768_3582	chr16	74985110	74985510	+	1000	103.5	[]	[]	[10.371254]	[153]	[]	[74985352]
768_3595	chr9	105558244	105558644	+	1000	103.5	[]	[]	[10.338945, 10.371254]	[184, 191]	[]	[105558486, 105558493]
768_3596	chr1	11727135	11727535	+	1000	103.0	[10.338945]	[141]	[10.338945, 10.338945]	[114, 133]	[11727373]	[11727346, 11727365]
768_3597	chr1	11796396	11796796	+	1000	103.0	[]	[]	[10.338945]	[139]	[]	[11796584]
768_3600	chr1	29251187	29251587	+	1000	103.0	[10.338945, 10.371254, 10.338945, 10.338945]	[108, 122, 129, 159]	[]	[]	[29251350, 29251364, 29251371, 29251401]	[]
768_3601	chr1	39167817	39168217	+	1000	103.0	[]	[]	[10.338945]	[66]	[]	[39167980]
768_3605	chr15	55256578	55256978	+	1000	103.0	[10.371254]	[188]	[]	[]	[55256763]	[]
768_3608	chr16	30805463	30805863	+	1000	103.0	[]	[]	[10.371254]	[193]	[]	[30805650]
768_361	chr1	3747182	3747582	+	1000	896.5	[7.9191227]	[117]	[]	[]	[3747391]	[]
768_3610	chr17	48548213	48548613	+	1000	103.0	[10.338945]	[89]	[]	[]	[48548396]	[]
768_3614	chr2	47078967	47079367	+	1000	103.0	[10.371254]	[73]	[]	[]	[47079140]	[]
768_3615	chr20	36085771	36086171	+	1000	103.0	[10.338945]	[137]	[]	[]	[36085949]	[]
768_3616	chr22	28560486	28560886	+	1000	103.0	[]	[]	[10.371254]	[188]	[]	[28560688]
768_3617	chr3	50601850	50602250	+	1000	103.0	[10.371254]	[101]	[]	[]	[50602020]	[]
768_362	chr11	65551515	65551915	+	1000	893.0	[10.371254, 10.338945, 10.371254]	[104, 111, 188]	[]	[]	[65551682, 65551689, 65551766]	[]
768_363	chr1	246566067	246566467	+	1000	891.0	[10.371254]	[84]	[]	[]	[246566240]	[]
768_3636	chr19	48553828	48554228	+	1000	102.5	[]	[]	[10.371254, 10.371254, 10.338945]	[110, 127, 145]	[]	[48554023, 48554040, 48554058]
768_3638	chr2	27007363	27007763	+	1000	102.5	[10.371254]	[177]	[]	[]	[27007598]	[]
768_3642	chr20	684687	685087	+	1000	102.5	[]	[]	[10.371254]	[144]	[]	[684894]
768_3647	chr5	94870850	94871250	+	1000	102.5	[]	[]	[10.371254, 10.338945]	[97, 104]	[]	[94871035, 94871042]
768_3649	chr6	14799894	14800294	+	1000	102.5	[10.371254]	[196]	[]	[]	[14800138]	[]
768_3655	chr11	64304587	64304987	+	1000	102.0	[]	[]	[10.371254]	[185]	[]	[64304832]
768_3656	chr11	64501569	64501969	+	1000	102.0	[]	[]	[7.9514318, 10.371254]	[193, 211]	[]	[64501767, 64501785]
768_366	chr11	8964283	8964683	+	1000	888.0	[10.338945]	[92]	[]	[]	[8964470]	[]
768_3661	chr19	15453782	15454182	+	1000	102.0	[]	[]	[10.338945, 7.9514318, 10.371254, 10.338945]	[80, 122, 139, 146]	[]	[15453935, 15453977, 15453994, 15454001]
768_3664	chr19	44886142	44886542	+	1000	102.0	[10.371254, 10.371254, 10.371254, 10.371254]	[72, 86, 99, 163]	[]	[]	[44886293, 44886307, 44886320, 44886384]	[]
768_3666	chr20	1187829	1188229	+	1000	102.0	[]	[]	[10.338945]	[182]	[]	[1188026]
768_3672	chr6	28491595	28491995	+	1000	102.0	[]	[]	[10.338945, 10.371254]	[126, 135]	[]	[28491803, 28491812]
768_3679	chr1	154371555	154371955	+	1000	101.5	[]	[]	[7.9191227]	[209]	[]	[154371771]
768_368	chr2	177392531	177392931	+	1000	886.0	[]	[]	[10.371254]	[107]	[]	[177392738]
768_3682	chr10	31862490	31862890	+	1000	101.5	[]	[]	[10.371254]	[87]	[]	[31862664]
768_3689	chr22	19483869	19484269	+	1000	101.5	[7.9514318, 10.371254]	[102, 109]	[]	[]	[19484054, 19484061]	[]
768_370	chr16	70635326	70635726	+	1000	882.5	[10.371254, 10.371254, 10.371254, 7.9514318]	[98, 112, 119, 126]	[]	[]	[70635512, 70635526, 70635533, 70635540]	[]
768_3700	chrX	72572897	72573297	+	1000	101.5	[10.338945]	[69]	[]	[]	[72573063]	[]
768_3702	chr16	10743655	10744055	+	1000	101.0	[7.9191227]	[156]	[]	[]	[10743904]	[]
768_3709	chr5	10504127	10504527	+	1000	101.0	[10.338945]	[99]	[]	[]	[10504306]	[]
768_3710	chr6	3392856	3393256	+	1000	101.0	[10.338945]	[155]	[]	[]	[3393080]	[]
768_3715	chr16	31532177	31532577	+	1000	100.5	[]	[]	[10.338945, 10.338945, 10.338945]	[178, 220, 233]	[]	[31532347, 31532389, 31532402]
768_372	chr2	161160223	161160623	+	1000	878.5	[]	[]	[7.9514318]	[131]	[]	[161160445]
768_3730	chr9	128341384	128341784	+	1000	100.5	[7.9191227]	[159]	[]	[]	[128341586]	[]
768_3735	chr11	62599194	62599594	+	1000	100.0	[10.371254]	[168]	[]	[]	[62599412]	[]
768_3740	chr15	40039142	40039542	+	1000	100.0	[7.9191227]	[155]	[10.338945]	[129]	[40039340]	[40039314]
768_3741	chr15	74425722	74426122	+	1000	100.0	[]	[]	[10.371254, 10.371254]	[131, 154]	[]	[74425909, 74425932]
768_3743	chr16	57145633	57146033	+	1000	100.0	[10.371254]	[187]	[]	[]	[57145882]	[]
768_3745	chr18	712653	713053	+	1000	100.0	[7.9191227]	[126]	[10.338945]	[104]	[712860]	[712838]
768_3748	chr3	49153353	49153753	+	1000	100.0	[10.338945, 10.371254, 10.371254, 10.371254]	[62, 87, 111, 118]	[]	[]	[49153515, 49153540, 49153564, 49153571]	[]
768_375	chr4	99894244	99894644	+	1000	876.5	[]	[]	[10.371254]	[83]	[]	[99894427]
768_3750	chr4	185192464	185192864	+	1000	100.0	[]	[]	[10.371254, 10.371254]	[137, 144]	[]	[185192698, 185192705]
768_3758	chr1	30452170	30452570	+	1000	99.5	[]	[]	[10.371254, 10.371254, 10.371254, 10.371254]	[86, 104, 122, 140]	[]	[30452356, 30452374, 30452392, 30452410]
768_3759	chr1	33009544	33009944	+	1000	99.5	[10.371254]	[156]	[]	[]	[33009759]	[]
768_3761	chr1	114780607	114781007	+	1000	99.5	[]	[]	[10.338945]	[161]	[]	[114780769]
768_3763	chr11	5591667	5592067	+	1000	99.5	[]	[]	[10.371254]	[131]	[]	[5591882]
768_3764	chr12	127157650	127158050	+	1000	99.5	[]	[]	[7.9514318, 10.338945]	[113, 174]	[]	[127157803, 127157864]
768_3782	chr6	16858128	16858528	+	1000	99.5	[10.371254]	[140]	[]	[]	[16858329]	[]
768_3788	chr1	22285518	22285918	+	1000	99.0	[]	[]	[10.371254, 10.338945]	[92, 127]	[]	[22285697, 22285732]
768_3792	chr11	64743567	64743967	+	1000	99.0	[10.338945]	[188]	[]	[]	[64743804]	[]
768_3793	chr11	70312841	70313241	+	1000	99.0	[10.371254]	[140]	[]	[]	[70313032]	[]
768_38	chr12	95858718	95859118	+	1000	1211.5	[10.371254]	[127]	[]	[]	[95858941]	[]
768_380	chr11	62771428	62771828	+	1000	872.5	[]	[]	[10.338945, 10.338945, 10.371254]	[82, 96, 103]	[]	[62771599, 62771613, 62771620]
768_3805	chr9	130768451	130768851	+	1000	99.0	[]	[]	[10.338945]	[163]	[]	[130768628]
768_3809	chr10	93582885	93583285	+	1000	98.5	[10.338945]	[141]	[]	[]	[93583096]	[]
768_3810	chr11	47993319	47993719	+	1000	98.5	[]	[]	[7.9514318]	[118]	[]	[47993520]
768_3813	chr12	92505959	92506359	+	1000	98.5	[10.338945, 10.338945]	[89, 96]	[]	[]	[92506135, 92506142]	[]
768_3815	chr12	122974460	122974860	+	1000	98.5	[]	[]	[10.338945]	[109]	[]	[122974638]
768_3817	chr15	90233250	90233650	+	1000	98.5	[10.338945]	[160]	[]	[]	[90233423]	[]
768_3818	chr16	2251394	2251794	+	1000	98.5	[7.9514318]	[190]	[]	[]	[2251590]	[]
768_382	chr12	93314545	93314945	+	1000	872.5	[]	[]	[10.371254]	[125]	[]	[93314769]
768_3821	chr17	64320964	64321364	+	1000	98.5	[10.338945]	[94]	[10.371254]	[84]	[64321149]	[64321139]
768_3822	chr19	11568209	11568609	+	1000	98.5	[]	[]	[10.371254, 10.371254]	[125, 187]	[]	[11568391, 11568453]
768_3829	chr4	2395542	2395942	+	1000	98.5	[10.371254]	[75]	[]	[]	[2395696]	[]
768_3831	chr1	156863100	156863500	+	1000	98.0	[]	[]	[10.371254]	[125]	[]	[156863308]
768_3834	chr12	69359701	69360101	+	1000	98.0	[]	[]	[7.9191227]	[202]	[]	[69359915]
768_3837	chr17	36722352	36722752	+	1000	98.0	[10.338945]	[145]	[]	[]	[36722507]	[]
768_384	chr12	133181198	133181598	+	1000	871.5	[10.338945]	[68]	[]	[]	[133181362]	[]
768_3840	chr19	18385643	18386043	+	1000	98.0	[]	[]	[10.338945]	[112]	[]	[18385804]
768_3846	chr20	50440905	50441305	+	1000	98.0	[]	[]	[10.371254]	[153]	[]	[50441108]
