#PeakID(python identify_motif.py ./ENCODE_processed_files/CEBPB_idr.fa CEBPB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
878_42436	chr15	37847773	37848173	+	1000	38.0	[6.740297]	[96]	[11.415177]	[95]	[37847961]	[37847960]
878_4245	chr1	59446195	59446595	+	1000	197.0	[]	[]	[8.007916]	[112]	[]	[59446403]
878_42450	chr15	64356464	64356864	+	942	38.0	[]	[]	[6.5052404, 9.637802]	[93, 163]	[]	[64356629, 64356699]
878_42465	chr15	87583909	87584309	+	1000	38.0	[8.646096]	[136]	[11.381051]	[135]	[87584122]	[87584121]
878_42466	chr15	89301288	89301688	+	1000	38.0	[]	[]	[8.194376]	[120]	[]	[89301496]
878_4247	chr1	87180160	87180560	+	1000	197.0	[]	[]	[9.637802]	[99]	[]	[87180358]
878_42472	chr15	96236965	96237365	+	1000	38.0	[9.211636]	[114]	[8.865818]	[113]	[96237161]	[96237160]
878_42473	chr15	98791050	98791450	+	566	38.0	[]	[]	[8.007916]	[97]	[]	[98791241]
878_42476	chr16	1929957	1930357	+	905	38.0	[]	[]	[9.555131]	[61]	[]	[1930115]
878_4248	chr1	154627049	154627449	+	1000	197.0	[11.228718]	[98]	[6.553837]	[97]	[154627247]	[154627246]
878_42489	chr16	18839519	18839919	+	1000	38.0	[8.109833]	[119]	[11.9157095]	[118]	[18839727]	[18839726]
878_4251	chr1	186059392	186059792	+	1000	197.0	[11.489543]	[98]	[11.9157095]	[97]	[186059588]	[186059587]
878_42517	chr16	74608062	74608462	+	589	38.0	[8.219931]	[66]	[11.807217]	[65]	[74608226]	[74608225]
878_42518	chr16	74902136	74902536	+	587	38.0	[9.637802]	[100]	[8.439652]	[99]	[74902334]	[74902333]
878_42524	chr16	87767217	87767617	+	1000	38.0	[7.9525285]	[105]	[11.332239]	[104]	[87767398]	[87767397]
878_42526	chr17	6569380	6569780	+	568	38.0	[6.48705]	[95]	[6.463977, 8.194376]	[94, 115]	[6569561]	[6569560, 6569581]
878_42543	chr17	35589443	35589843	+	1000	38.0	[]	[]	[6.6429634]	[177]	[]	[35589685]
878_42552	chr17	40343152	40343552	+	1000	38.0	[6.740297]	[99]	[8.035466]	[98]	[40343350]	[40343349]
878_42553	chr17	40416948	40417348	+	1000	38.0	[9.359631]	[95]	[6.3618803]	[94]	[40417140]	[40417139]
878_42563	chr17	55690116	55690516	+	1000	38.0	[11.1945915]	[117]	[8.646096]	[116]	[55690321]	[55690320]
878_42565	chr17	59427613	59428013	+	818	38.0	[8.219931, 8.832556]	[102, 144]	[11.993677, 6.4412866]	[101, 143]	[59427813, 59427855]	[59427812, 59427854]
878_42571	chr17	65679455	65679855	+	967	38.0	[6.637587, 12.102169]	[72, 83]	[11.489543]	[82]	[65679620, 65679631]	[65679630]
878_42574	chr17	73311967	73312367	+	1000	38.0	[7.4068704]	[143]	[]	[]	[73312189]	[]
878_42577	chr17	77076198	77076598	+	1000	38.0	[9.546091]	[90]	[9.555131]	[89]	[77076387]	[77076386]
878_42580	chr17	78613453	78613853	+	893	38.0	[6.553837, 9.824262]	[98, 152]	[8.035466, 8.439652]	[97, 151]	[78613648, 78613702]	[78613647, 78613701]
878_42581	chr17	78748655	78749055	+	910	38.0	[8.865818, 8.943787]	[125, 155]	[]	[]	[78748856, 78748886]	[]
878_42583	chr17	82876073	82876473	+	1000	38.0	[]	[]	[7.4068704]	[101]	[]	[82876262]
878_42602	chr18	22178369	22178769	+	1000	38.0	[]	[]	[8.194376]	[109]	[]	[22178572]
878_42609	chr18	31165674	31166074	+	1000	38.0	[8.832556]	[100]	[11.381051]	[99]	[31165862]	[31165861]
878_4261	chr18	49487129	49487529	+	1000	197.0	[6.491527]	[135]	[8.035466, 8.908765]	[98, 134]	[49487346]	[49487309, 49487345]
878_42617	chr18	55087864	55088264	+	654	38.0	[12.102169]	[102]	[11.489543]	[101]	[55088060]	[55088059]
878_42619	chr18	55338895	55339295	+	717	38.0	[6.773559]	[102]	[9.245763]	[101]	[55339094]	[55339093]
878_42634	chr19	6685469	6685869	+	1000	38.0	[11.440731]	[127]	[9.662087]	[126]	[6685680]	[6685679]
878_42639	chr19	10388949	10389349	+	1000	38.0	[6.5419445]	[58]	[]	[]	[10389101]	[]
878_42655	chr19	21521146	21521546	+	1000	38.0	[9.824262]	[149]	[8.439652]	[148]	[21521375]	[21521374]
878_42670	chr19	46719676	46720076	+	863	38.0	[9.095225]	[88]	[9.684778]	[87]	[46719864]	[46719863]
878_42685	chr2	637074	637474	+	1000	38.0	[]	[]	[8.194376]	[104]	[]	[637277]
878_42687	chr2	3545825	3546225	+	1000	38.0	[14.601852]	[135]	[6.500967]	[134]	[3546044]	[3546043]
878_42693	chr2	17961799	17962199	+	1000	38.0	[11.440731]	[96]	[11.222141]	[95]	[17961991]	[17961990]
878_4270	chr5	140117536	140117936	+	1000	197.0	[11.489543]	[111]	[12.102169]	[110]	[140117743]	[140117742]
878_42703	chr2	30428238	30428638	+	1000	38.0	[8.365287]	[122]	[]	[]	[30428454]	[]
878_42708	chr2	39515256	39515656	+	965	38.0	[8.302869]	[119]	[]	[]	[39515466]	[]
878_4272	chr7	75740902	75741302	+	1000	197.0	[9.662087]	[105]	[11.2542715]	[104]	[75741102]	[75741101]
878_42720	chr2	59069172	59069572	+	1000	38.0	[11.381051]	[148]	[8.646096]	[147]	[59069395]	[59069394]
878_42721	chr2	59132621	59133021	+	1000	38.0	[]	[]	[11.415177]	[111]	[]	[59132830]
878_42724	chr2	60936661	60937061	+	1000	38.0	[12.102169]	[103]	[11.303083]	[102]	[60936858]	[60936857]
878_42727	chr2	65128405	65128805	+	1000	38.0	[8.757326]	[95]	[9.0522785]	[112]	[65128599]	[65128616]
878_4273	chr7	103119721	103120121	+	1000	197.0	[6.712855]	[89]	[]	[]	[103119904]	[]
878_42732	chr2	73944614	73945014	+	981	38.0	[11.303083]	[113]	[12.102169]	[112]	[73944822]	[73944821]
878_42753	chr2	112662717	112663117	+	1000	38.0	[8.976364]	[114]	[8.172251]	[113]	[112662924]	[112662923]
878_4276	chr1	159880015	159880415	+	1000	196.0	[8.722458, 7.9249783, 11.222141]	[61, 74, 111]	[6.5497785, 11.440731]	[60, 110]	[159880169, 159880182, 159880219]	[159880168, 159880218]
878_42764	chr2	151726239	151726639	+	1000	38.0	[9.555131]	[94]	[9.546091]	[93]	[151726432]	[151726431]
878_42767	chr2	158158122	158158522	+	1000	38.0	[11.381051]	[127]	[8.832556]	[126]	[158158340]	[158158339]
878_42768	chr2	158460939	158461339	+	1000	38.0	[8.646096]	[113]	[11.1945915]	[112]	[158461152]	[158461151]
878_42774	chr2	168920592	168920992	+	1000	38.0	[]	[]	[6.417001]	[92]	[]	[168920780]
878_42783	chr2	175458023	175458423	+	984	38.0	[8.007916]	[97]	[]	[]	[175458217]	[]
878_42794	chr2	189612977	189613377	+	806	38.0	[]	[]	[6.554649]	[80]	[]	[189613148]
878_42795	chr2	196073541	196073941	+	1000	38.0	[]	[]	[6.250924]	[92]	[]	[196073732]
878_42799	chr2	205099926	205100326	+	996	38.0	[11.440731]	[143]	[11.222141]	[142]	[205100145]	[205100144]
878_4280	chr11	59802513	59802913	+	1000	196.0	[8.253193]	[90]	[9.824262]	[89]	[59802699]	[59802698]
878_42800	chr2	215269435	215269835	+	963	38.0	[]	[]	[7.5933304, 11.1945915]	[57, 108]	[]	[215269589, 215269640]
878_42802	chr2	215290979	215291379	+	1000	38.0	[]	[]	[6.368189]	[179]	[]	[215291188]
878_42807	chr2	235570155	235570555	+	1000	38.0	[6.471978]	[115]	[9.437598]	[114]	[235570355]	[235570354]
878_42809	chr20	31313344	31313744	+	930	38.0	[9.901418]	[92]	[8.254057]	[91]	[31313534]	[31313533]
878_42826	chr20	51631402	51631802	+	1000	38.0	[9.901418]	[109]	[8.254057]	[108]	[51631611]	[51631610]
878_42830	chr20	62557013	62557413	+	962	38.0	[8.722458]	[148]	[11.489543]	[147]	[62557237]	[62557236]
878_42833	chr20	63863603	63864003	+	1000	38.0	[]	[]	[9.555131]	[132]	[]	[63863822]
878_42835	chr21	14748433	14748833	+	592	38.0	[]	[]	[9.871238]	[115]	[]	[14748639]
878_42842	chr21	29259069	29259469	+	1000	38.0	[11.489543]	[91]	[12.102169]	[90]	[29259248]	[29259247]
878_42850	chr21	35352097	35352497	+	707	38.0	[]	[]	[6.250924]	[124]	[]	[35352314]
878_42851	chr21	36712451	36712851	+	983	38.0	[6.601625]	[96]	[8.9867325]	[95]	[36712630]	[36712629]
878_42852	chr21	36839711	36840111	+	1000	38.0	[8.145564]	[106]	[6.6318045]	[105]	[36839907]	[36839906]
878_42864	chr22	20604530	20604930	+	1000	38.0	[7.4068704]	[92]	[]	[]	[20604718]	[]
878_4287	chr18	8835662	8836062	+	1000	196.0	[6.463977, 9.095225]	[78, 97]	[9.871238]	[96]	[8835839, 8835858]	[8835857]
878_42880	chr22	28547509	28547909	+	1000	38.0	[8.194376]	[113]	[]	[]	[28547718]	[]
878_429	chr11	65498428	65498828	+	1000	521.0	[11.440731]	[100]	[14.415392]	[99]	[65498627]	[65498626]
878_4290	chr2	105455649	105456049	+	1000	196.0	[]	[]	[8.194376]	[102]	[]	[105455840]
878_42906	chr3	43256642	43257042	+	943	38.0	[8.116408, 8.007916]	[110, 128]	[7.401735]	[109]	[43256843, 43256861]	[43256842]
878_42909	chr3	45988395	45988795	+	1000	38.0	[11.9157095]	[100]	[11.303083]	[99]	[45988595]	[45988594]
878_4291	chr2	121596621	121597021	+	1000	196.0	[8.194376]	[103]	[]	[]	[121596820]	[]
878_42915	chr3	64865862	64866262	+	994	38.0	[]	[]	[6.250924]	[114]	[]	[64866060]
878_42926	chr3	102182067	102182467	+	1000	38.0	[8.111438]	[140]	[8.724064]	[139]	[102182295]	[102182294]
878_42928	chr3	116079863	116080263	+	985	38.0	[6.500967]	[102]	[14.601852]	[101]	[116080064]	[116080063]
878_42929	chr3	116085442	116085842	+	925	38.0	[9.359631]	[129]	[7.7320027, 9.741591]	[111, 128]	[116085640]	[116085622, 116085639]
878_42930	chr3	122730380	122730780	+	1000	38.0	[]	[]	[9.251139]	[99]	[]	[122730576]
878_42936	chr3	139251565	139251965	+	1000	38.0	[9.871238]	[112]	[9.095225]	[111]	[139251773]	[139251772]
878_42940	chr3	142894575	142894975	+	979	38.0	[]	[]	[8.800273]	[101]	[]	[142894773]
878_42947	chr3	153829820	153830220	+	1000	38.0	[11.303083]	[113]	[12.102169]	[112]	[153830028]	[153830027]
878_42950	chr3	165883100	165883500	+	986	38.0	[14.601852]	[109]	[11.440731]	[108]	[165883306]	[165883305]
878_42955	chr3	180631299	180631699	+	1000	38.0	[8.724064]	[83]	[8.111438]	[82]	[180631474]	[180631473]
878_4296	chr22	20266822	20267222	+	1000	196.0	[8.280743]	[98]	[12.432437]	[97]	[20267020]	[20267019]
878_42960	chr3	185484350	185484750	+	860	38.0	[]	[]	[8.194376]	[104]	[]	[185484530]
878_42964	chr3	186871383	186871783	+	752	38.0	[]	[]	[9.762746]	[97]	[]	[186871577]
878_42974	chr4	7803968	7804368	+	695	38.0	[6.1729565]	[137]	[]	[]	[7804181]	[]
878_42977	chr4	24820895	24821295	+	1000	38.0	[8.832556]	[157]	[11.381051]	[156]	[24821126]	[24821125]
878_4298	chr3	143035805	143036205	+	1000	196.0	[7.0817237, 9.095225]	[74, 114]	[9.871238]	[113]	[143035977, 143036017]	[143036016]
878_42983	chr4	48334190	48334590	+	1000	38.0	[11.303083]	[114]	[8.722458]	[113]	[48334392]	[48334391]
878_42991	chr4	71497065	71497465	+	1000	38.0	[]	[]	[6.52079, 8.908765, 8.194376]	[88, 115, 136]	[]	[71497236, 71497263, 71497284]
878_42992	chr4	72033166	72033566	+	904	38.0	[8.194376]	[107]	[]	[]	[72033364]	[]
878_42994	chr4	74385390	74385790	+	1000	38.0	[9.555131]	[117]	[9.546091]	[116]	[74385602]	[74385601]
878_42995	chr4	74608498	74608898	+	946	38.0	[6.250924]	[100]	[]	[]	[74608697]	[]
878_43003	chr4	86974521	86974921	+	928	38.0	[8.439652]	[100]	[9.637802]	[99]	[86974711]	[86974710]
878_43005	chr4	108544530	108544930	+	1000	38.0	[11.222141, 6.451127]	[97, 124]	[8.061021]	[96]	[108544725, 108544752]	[108544724]
878_43006	chr4	108690784	108691184	+	1000	38.0	[11.489543, 8.908765]	[57, 85]	[7.1624045, 9.871238]	[56, 84]	[108690940, 108690968]	[108690939, 108690967]
878_4301	chr5	79235273	79235673	+	1000	196.0	[6.250924]	[96]	[]	[]	[79235469]	[]
878_43014	chr4	128338665	128339065	+	1000	38.0	[6.601625]	[128]	[]	[]	[128338888]	[]
878_43019	chr4	140044287	140044687	+	1000	38.0	[9.052726]	[129]	[11.660454]	[128]	[140044496]	[140044495]
878_43023	chr4	150524549	150524949	+	1000	38.0	[8.439652]	[100]	[9.824262]	[99]	[150524742]	[150524741]
878_43025	chr4	152679891	152680291	+	1000	38.0	[]	[]	[9.211636]	[131]	[]	[152680109]
878_43029	chr4	166006199	166006599	+	1000	38.0	[11.440731]	[147]	[8.620543, 14.415392]	[89, 146]	[166006428]	[166006370, 166006427]
878_43031	chr4	173539970	173540370	+	1000	38.0	[11.489543]	[108]	[12.102169]	[107]	[173540172]	[173540171]
878_43038	chr5	1974497	1974897	+	1000	38.0	[8.109833]	[131]	[12.102169]	[130]	[1974705]	[1974704]
878_43040	chr5	5473179	5473579	+	778	38.0	[8.219931]	[123]	[11.993677]	[122]	[5473382]	[5473381]
878_43048	chr5	31935489	31935889	+	654	38.0	[8.439652]	[108]	[9.824262]	[107]	[31935688]	[31935687]
878_43060	chr5	55547773	55548173	+	802	38.0	[11.9157095]	[94]	[11.303083]	[93]	[55547956]	[55547955]
878_43067	chr5	67597524	67597924	+	603	38.0	[11.381051]	[115]	[8.832556]	[114]	[67597729]	[67597728]
878_43068	chr5	72480746	72481146	+	847	38.0	[]	[]	[6.471978, 8.9867325]	[74, 112]	[]	[72480904, 72480942]
878_43071	chr5	74251120	74251520	+	1000	38.0	[9.437598]	[150]	[6.471978]	[149]	[74251353]	[74251352]
878_43072	chr5	74360577	74360977	+	1000	38.0	[11.9157095]	[108]	[11.489543]	[107]	[74360779]	[74360778]
878_43082	chr5	81335957	81336357	+	1000	38.0	[11.9157095]	[97]	[11.489543]	[96]	[81336142]	[81336141]
878_43102	chr5	135226171	135226571	+	1000	38.0	[6.601625]	[107]	[8.800273]	[106]	[135226366]	[135226365]
878_43104	chr5	136080316	136080716	+	928	38.0	[]	[]	[11.381051]	[113]	[]	[136080490]
878_43105	chr5	136357307	136357707	+	1000	38.0	[11.489543]	[95]	[12.102169]	[94]	[136357499]	[136357498]
878_43114	chr5	150000449	150000849	+	1000	38.0	[6.630199]	[108]	[8.143959]	[107]	[150000657]	[150000656]
878_4312	chr1	8211981	8212381	+	1000	195.0	[]	[]	[8.007916]	[97]	[]	[8212178]
878_43128	chr6	1230992	1231392	+	1000	38.0	[6.817318]	[84]	[6.8213468, 8.007916]	[83, 103]	[1231171]	[1231170, 1231190]
878_43130	chr6	2810322	2810722	+	1000	38.0	[9.824262]	[136]	[8.253193]	[135]	[2810552]	[2810551]
878_43132	chr6	4164008	4164408	+	1000	38.0	[]	[]	[6.167986]	[81]	[]	[4164183]
878_43137	chr6	10525080	10525480	+	630	38.0	[9.359631]	[117]	[9.741591]	[116]	[10525284]	[10525283]
878_43141	chr6	11212684	11213084	+	1000	38.0	[]	[]	[8.007916]	[102]	[]	[11212886]
878_43148	chr6	14704568	14704968	+	1000	38.0	[]	[]	[11.1945915]	[113]	[]	[14704769]
878_43151	chr6	17849397	17849797	+	954	38.0	[9.546091]	[95]	[9.741591, 6.3877077]	[94, 126]	[17849571]	[17849570, 17849602]
878_43154	chr6	20191991	20192391	+	647	38.0	[9.637802]	[170]	[8.439652]	[169]	[20192229]	[20192228]
878_4317	chr1	109306908	109307308	+	1000	195.0	[11.14578]	[98]	[11.14578]	[97]	[109307101]	[109307100]
878_43193	chr6	53027165	53027565	+	1000	38.0	[9.741591]	[138]	[9.546091]	[137]	[53027389]	[53027388]
878_43194	chr6	56381698	56382098	+	870	38.0	[12.102169]	[111]	[8.109833]	[110]	[56381906]	[56381905]
878_43199	chr6	73671895	73672295	+	1000	38.0	[11.9157095]	[120]	[11.303083]	[119]	[73672103]	[73672102]
878_432	chr5	98929369	98929769	+	1000	520.0	[8.908765]	[102]	[9.684778]	[101]	[98929568]	[98929567]
878_43200	chr6	73768617	73769017	+	1000	38.0	[]	[]	[8.194376]	[122]	[]	[73768821]
878_43205	chr6	85613874	85614274	+	1000	38.0	[8.219931]	[140]	[11.807217]	[139]	[85614073]	[85614072]
878_43214	chr6	111853221	111853621	+	1000	38.0	[11.303083]	[99]	[12.102169]	[98]	[111853414]	[111853413]
878_43215	chr6	116276225	116276625	+	917	38.0	[]	[]	[9.633099]	[93]	[]	[116276413]
878_43221	chr6	131134952	131135352	+	901	38.0	[8.865818]	[106]	[9.211636]	[105]	[131135155]	[131135154]
878_43224	chr6	134216670	134217070	+	1000	38.0	[8.908765]	[191]	[]	[]	[134216916]	[]
878_43236	chr6	147610275	147610675	+	1000	38.0	[11.381051]	[101]	[8.646096]	[100]	[147610475]	[147610474]
878_43238	chr6	147982885	147983285	+	1000	38.0	[10.00991]	[103]	[11.33721]	[102]	[147983084]	[147983083]
878_4325	chr2	69781381	69781781	+	1000	195.0	[8.439652]	[99]	[9.637802]	[98]	[69781580]	[69781579]
878_43250	chr6	152509918	152510318	+	1000	38.0	[12.432437]	[97]	[11.660454]	[96]	[152510109]	[152510108]
878_43256	chr6	159853904	159854304	+	772	38.0	[8.219931]	[96]	[11.993677, 9.0522785]	[95, 155]	[159854092]	[159854091, 159854151]
878_43258	chr6	163354190	163354590	+	1000	38.0	[11.381051]	[123]	[]	[]	[163354402]	[]
878_43259	chr6	164130587	164130987	+	879	38.0	[12.102169]	[118]	[11.489543]	[117]	[164130794]	[164130793]
878_43262	chr6	169214685	169215085	+	800	38.0	[9.637802]	[66]	[8.439652, 6.250924]	[65, 133]	[169214838]	[169214837, 169214905]
878_43279	chr7	14040495	14040895	+	871	38.0	[9.095225]	[97]	[9.871238]	[96]	[14040683]	[14040682]
878_43280	chr7	15685238	15685638	+	1000	38.0	[11.489543]	[98]	[12.102169]	[97]	[15685420]	[15685419]
878_43285	chr7	27992031	27992431	+	1000	38.0	[12.102169]	[104]	[8.109833]	[103]	[27992228]	[27992227]
878_43287	chr7	29393632	29394032	+	991	38.0	[8.109833]	[86]	[12.102169]	[85]	[29393816]	[29393815]
878_43290	chr7	42834617	42835017	+	968	38.0	[8.439652]	[114]	[9.824262]	[113]	[42834828]	[42834827]
878_433	chrX	9463045	9463445	+	1000	520.0	[]	[]	[8.007916]	[103]	[]	[9463246]
878_43320	chr7	100540076	100540476	+	751	38.0	[11.551961]	[88]	[]	[]	[100540255]	[]
878_43343	chr7	120983950	120984350	+	962	38.0	[9.211636]	[140]	[8.865818]	[139]	[120984167]	[120984166]
878_43344	chr7	121109086	121109486	+	961	38.0	[6.553837]	[151]	[11.415177]	[150]	[121109310]	[121109309]
878_43347	chr7	123789225	123789625	+	564	38.0	[6.937916]	[106]	[]	[]	[123789426]	[]
878_43349	chr7	129514477	129514877	+	1000	38.0	[9.637802]	[106]	[8.439652]	[105]	[129514674]	[129514673]
878_43352	chr7	134916613	134917013	+	1000	38.0	[]	[]	[8.194376]	[111]	[]	[134916815]
878_43354	chr7	137880423	137880823	+	1000	38.0	[8.194376]	[120]	[]	[]	[137880624]	[]
878_43361	chr7	151491032	151491432	+	1000	38.0	[11.381051]	[96]	[8.832556]	[95]	[151491208]	[151491207]
878_43369	chr7	158759747	158760147	+	928	38.0	[11.993677]	[98]	[8.219931]	[97]	[158759931]	[158759930]
878_4337	chr7	54757692	54758092	+	1000	195.0	[14.601852]	[106]	[11.2542715]	[105]	[54757893]	[54757892]
878_43370	chr8	752095	752495	+	1000	38.0	[9.741591]	[129]	[9.359631]	[128]	[752321]	[752320]
878_43386	chr8	28893472	28893872	+	1000	38.0	[8.943787]	[92]	[]	[]	[28893660]	[]
878_4339	chr7	100942262	100942662	+	1000	195.0	[14.601852, 8.722458]	[107, 147]	[6.500967, 6.5497785]	[106, 146]	[100942464, 100942504]	[100942463, 100942503]
878_43395	chr8	53963550	53963950	+	935	38.0	[]	[]	[8.007916]	[102]	[]	[53963742]
878_43397	chr8	56230208	56230608	+	1000	38.0	[9.824262]	[112]	[8.439652]	[111]	[56230410]	[56230409]
878_43399	chr8	60534609	60535009	+	1000	38.0	[6.2855186]	[99]	[9.437598]	[98]	[60534792]	[60534791]
878_43404	chr8	73340877	73341277	+	1000	38.0	[8.9867325]	[110]	[]	[]	[73341082]	[]
878_4341	chr8	74853466	74853866	+	1000	195.0	[11.489543]	[112]	[11.9157095]	[111]	[74853670]	[74853669]
878_43410	chr8	94018913	94019313	+	986	38.0	[12.102169]	[127]	[11.303083]	[126]	[94019125]	[94019124]
878_43415	chr8	98358103	98358503	+	1000	38.0	[9.762746]	[132]	[]	[]	[98358328]	[]
878_43423	chr8	129590146	129590546	+	929	38.0	[11.993677]	[114]	[8.219931]	[113]	[129590352]	[129590351]
878_43424	chr8	129644095	129644495	+	569	38.0	[9.359631]	[101]	[9.741591]	[100]	[129644294]	[129644293]
878_43430	chr8	144901357	144901757	+	590	38.0	[6.6318045]	[120]	[]	[]	[144901560]	[]
878_43434	chr9	19378145	19378545	+	1000	38.0	[8.832556]	[108]	[6.471978, 11.381051]	[92, 107]	[19378350]	[19378334, 19378349]
878_43435	chr9	27203335	27203735	+	1000	38.0	[11.489543]	[100]	[12.102169]	[99]	[27203513]	[27203512]
878_43442	chr9	77796291	77796691	+	1000	38.0	[8.832556]	[99]	[11.381051]	[98]	[77796489]	[77796488]
878_43443	chr9	87755207	87755607	+	1000	38.0	[9.741591]	[118]	[9.546091]	[117]	[87755415]	[87755414]
878_43451	chr9	97121271	97121671	+	1000	38.0	[11.222141]	[92]	[8.061021]	[91]	[97121462]	[97121461]
878_4346	chr1	117339976	117340376	+	1000	194.0	[11.807217]	[104]	[8.219931]	[103]	[117340180]	[117340179]
878_43461	chr9	116318500	116318900	+	1000	38.0	[6.3924747]	[109]	[11.332239]	[108]	[116318686]	[116318685]
878_43468	chr9	126403422	126403822	+	1000	38.0	[]	[]	[8.194376]	[141]	[]	[126403637]
878_4347	chr1	224503455	224503855	+	1000	194.0	[]	[]	[6.5052404]	[116]	[]	[224503664]
878_43476	chr9	130137518	130137918	+	1000	38.0	[6.500967]	[82]	[11.222141]	[81]	[130137695]	[130137694]
878_43477	chr9	130498844	130499244	+	1000	38.0	[11.660454]	[172]	[9.052726]	[171]	[130499061]	[130499060]
878_43486	chrX	2371570	2371970	+	1000	38.0	[]	[]	[9.211636]	[120]	[]	[2371778]
878_4349	chr11	65186063	65186463	+	1000	194.0	[11.330633]	[97]	[14.523885]	[96]	[65186258]	[65186257]
878_43491	chrX	15384381	15384781	+	1000	38.0	[]	[]	[9.437598]	[121]	[]	[15384597]
878_43492	chrX	16778549	16778949	+	1000	38.0	[8.219931, 6.8294234]	[123, 136]	[11.993677]	[122]	[16778765, 16778778]	[16778764]
878_435	chr11	65507422	65507822	+	1000	517.0	[6.250924]	[98]	[]	[]	[65507619]	[]
878_43504	chrX	96551464	96551864	+	1000	38.0	[12.432437]	[114]	[11.660454]	[113]	[96551675]	[96551674]
878_43507	chrX	120769943	120770343	+	1000	38.0	[11.440731]	[83]	[9.662087]	[82]	[120770107]	[120770106]
878_43509	chrX	129687115	129687515	+	956	38.0	[8.061021]	[141]	[14.601852]	[140]	[129687325]	[129687324]
878_4352	chr15	39396997	39397397	+	1000	194.0	[6.553837]	[105]	[11.415177]	[104]	[39397198]	[39397197]
878_43522	chr1	7630442	7630842	+	1000	37.0	[11.440731]	[146]	[11.222141]	[145]	[7630666]	[7630665]
878_43523	chr1	8047122	8047522	+	1000	37.0	[11.807217]	[110]	[8.219931]	[109]	[8047324]	[8047323]
878_43539	chr1	21689525	21689925	+	1000	37.0	[8.067596]	[125]	[9.714958]	[124]	[21689737]	[21689736]
878_4355	chr16	24555465	24555865	+	1000	194.0	[9.245763]	[108]	[6.960019]	[107]	[24555670]	[24555669]
878_43550	chr1	27400237	27400637	+	1000	37.0	[6.368457, 6.740297]	[83, 118]	[8.035466]	[117]	[27400407, 27400442]	[27400441]
878_43576	chr1	39205236	39205636	+	1000	37.0	[7.463684]	[123]	[]	[]	[39205458]	[]
878_43577	chr1	39385537	39385937	+	1000	37.0	[6.30059]	[76]	[6.463977]	[75]	[39385690]	[39385689]
878_43583	chr1	43339583	43339983	+	1000	37.0	[12.245977]	[100]	[11.660454]	[99]	[43339783]	[43339782]
878_43602	chr1	64867253	64867653	+	1000	37.0	[9.871238]	[114]	[9.095225]	[113]	[64867456]	[64867455]
878_43605	chr1	77680145	77680545	+	997	37.0	[7.401735, 6.6504364]	[102, 159]	[]	[]	[77680331, 77680388]	[]
878_43608	chr1	87129454	87129854	+	955	37.0	[6.3618803]	[100]	[9.546091]	[99]	[87129653]	[87129652]
878_43614	chr1	94125556	94125956	+	1000	37.0	[14.601852]	[102]	[8.061021]	[101]	[94125756]	[94125755]
878_4362	chr2	144705652	144706052	+	1000	194.0	[8.007916]	[96]	[]	[]	[144705846]	[]
878_43629	chr1	117609216	117609616	+	1000	37.0	[9.251139]	[103]	[6.2855186]	[102]	[117609418]	[117609417]
878_43636	chr1	149176437	149176837	+	1000	37.0	[11.440731]	[86]	[9.662087]	[85]	[149176622]	[149176621]
878_43638	chr1	151722136	151722536	+	778	37.0	[11.473993]	[97]	[12.245977]	[96]	[151722329]	[151722328]
878_43646	chr1	158753078	158753478	+	797	37.0	[]	[]	[8.194376]	[101]	[]	[158753252]
878_43654	chr1	166141988	166142388	+	988	37.0	[11.381051]	[90]	[8.832556]	[89]	[166142176]	[166142175]
878_43656	chr1	167679697	167680097	+	1000	37.0	[14.415392]	[110]	[6.500967]	[109]	[167679899]	[167679898]
878_4366	chr3	158108616	158109016	+	1000	194.0	[8.219931]	[108]	[11.993677]	[107]	[158108820]	[158108819]
878_43670	chr1	185145251	185145651	+	674	37.0	[9.555131]	[101]	[9.546091]	[100]	[185145426]	[185145425]
878_43675	chr1	189654869	189655269	+	1000	37.0	[8.832556]	[110]	[11.381051]	[109]	[189655074]	[189655073]
878_4368	chr4	2663276	2663676	+	1000	194.0	[12.245977]	[103]	[11.660454]	[102]	[2663476]	[2663475]
878_43686	chr1	207648347	207648747	+	769	37.0	[6.8213468]	[110]	[8.757326, 6.630858]	[58, 109]	[207648556]	[207648504, 207648555]
878_4369	chr4	95129961	95130361	+	1000	194.0	[11.660454]	[94]	[12.245977]	[93]	[95130149]	[95130148]
878_43692	chr1	219124255	219124655	+	985	37.0	[]	[]	[8.194376]	[114]	[]	[219124442]
878_43695	chr1	224115413	224115813	+	826	37.0	[9.824262]	[133]	[8.439652]	[132]	[224115636]	[224115635]
878_4370	chr5	25066221	25066621	+	1000	194.0	[14.710344]	[104]	[14.710344]	[103]	[25066419]	[25066418]
878_43704	chr1	234429423	234429823	+	1000	37.0	[11.303083]	[116]	[12.102169]	[115]	[234429626]	[234429625]
878_43705	chr1	234564726	234565126	+	1000	37.0	[]	[]	[9.633099]	[138]	[]	[234564955]
878_4371	chr5	103119725	103120125	+	1000	194.0	[9.770579]	[101]	[11.330633]	[100]	[103119926]	[103119925]
