#PeakID(python identify_motif.py ./ENCODE_processed_files/MEIS2_idr.fa MEIS2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
596_26703	chr6	14890117	14890517	+	734	56.0	[7.239613]	[177]	[]	[]	[14890319]	[]
596_26704	chr6	26976838	26977238	+	725	56.0	[7.239613]	[151]	[11.310461]	[83]	[26977059]	[26976991]
596_26706	chr6	32113681	32114081	+	662	56.0	[]	[]	[11.310461]	[75]	[]	[32113847]
596_26707	chr6	34445209	34445609	+	659	56.0	[11.310461, 11.310461]	[90, 125]	[]	[]	[34445395, 34445430]	[]
596_26710	chr6	107972591	107972991	+	740	56.0	[]	[]	[11.310461]	[196]	[]	[107972837]
596_26713	chr6	143050539	143050939	+	737	56.0	[11.310461]	[143]	[]	[]	[143050714]	[]
596_26719	chr7	47211474	47211874	+	715	56.0	[7.705946]	[121]	[]	[]	[47211684]	[]
596_26728	chr8	23325972	23326372	+	739	56.0	[7.239613, 11.310461]	[98, 155]	[]	[]	[23326129, 23326186]	[]
596_26732	chr8	53353273	53353673	+	649	56.0	[11.310461]	[130]	[7.4989777]	[73]	[53353486]	[53353429]
596_26733	chr8	60291751	60292151	+	718	56.0	[7.239613]	[117]	[7.4989777]	[156]	[60291916]	[60291955]
596_26739	chr9	112453640	112454040	+	557	56.0	[]	[]	[11.310461]	[118]	[]	[112453850]
596_2674	chr9	87796120	87796520	+	1000	392.5	[11.310461]	[104]	[]	[]	[87796318]	[]
596_26742	chr9	128585156	128585556	+	619	56.0	[11.310461, 7.705946]	[131, 146]	[]	[]	[128585362, 128585377]	[]
596_26743	chr9	131210796	131211196	+	742	56.0	[7.4989777]	[96]	[]	[]	[131210958]	[]
596_26744	chrUn_GL000219v1	92200	92600	+	734	56.0	[7.4989777]	[105]	[]	[]	[92382]	[]
596_26745	chrUn_KI270754v1	39042	39442	+	708	56.0	[11.310461]	[94]	[]	[]	[39225]	[]
596_26746	chrX	1581036	1581436	+	721	56.0	[11.310461]	[114]	[]	[]	[1581236]	[]
596_26748	chrX	87409423	87409823	+	650	56.0	[11.310461]	[151]	[]	[]	[87409639]	[]
596_26749	chrX	87580807	87581207	+	729	56.0	[11.310461]	[178]	[]	[]	[87581049]	[]
596_2675	chr1	11737263	11737663	+	1000	392.0	[11.310461]	[72]	[]	[]	[11737433]	[]
596_26752	chr1	16604982	16605382	+	695	55.5	[11.310461]	[68]	[]	[]	[16605135]	[]
596_26753	chr1	16616831	16617231	+	712	55.5	[]	[]	[7.705946]	[148]	[]	[16617054]
596_26754	chr1	19068913	19069313	+	647	55.5	[7.705946]	[157]	[7.239613, 7.239613]	[77, 135]	[19069156]	[19069076, 19069134]
596_26755	chr1	28785059	28785459	+	708	55.5	[]	[]	[11.310461]	[157]	[]	[28785250]
596_26758	chr1	35692307	35692707	+	670	55.5	[]	[]	[7.705946]	[101]	[]	[35692490]
596_26770	chr1	165764213	165764613	+	540	55.5	[7.4989777]	[171]	[]	[]	[165764415]	[]
596_2678	chr2	9941658	9942058	+	1000	392.0	[11.310461]	[67]	[11.310461]	[122]	[9941814]	[9941869]
596_26787	chr11	11814698	11815098	+	708	55.5	[7.705946]	[106]	[]	[]	[11814862]	[]
596_2679	chr1	241611094	241611494	+	1000	391.5	[]	[]	[11.310461]	[108]	[]	[241611296]
596_26791	chr11	71448229	71448629	+	727	55.5	[]	[]	[7.239613]	[119]	[]	[71448420]
596_26793	chr11	130077637	130078037	+	698	55.5	[]	[]	[7.239613]	[163]	[]	[130077828]
596_26799	chr13	91264446	91264846	+	607	55.5	[]	[]	[11.310461]	[176]	[]	[91264640]
596_26800	chr13	107919125	107919525	+	728	55.5	[]	[]	[7.239613]	[138]	[]	[107919324]
596_2681	chr2	83795773	83796173	+	1000	391.5	[]	[]	[11.310461, 7.705946]	[109, 134]	[]	[83795970, 83795995]
596_26820	chr17	21101853	21102253	+	727	55.5	[]	[]	[11.310461, 11.310461]	[143, 177]	[]	[21102046, 21102080]
596_2683	chr5	153978975	153979375	+	1000	391.5	[7.4989777]	[125]	[]	[]	[153979194]	[]
596_26836	chr19	40524273	40524673	+	580	55.5	[7.705946]	[144]	[]	[]	[40524485]	[]
596_26839	chr2	9252042	9252442	+	732	55.5	[7.4989777]	[131]	[]	[]	[9252234]	[]
596_2684	chr1	225996452	225996852	+	1000	391.0	[]	[]	[11.310461]	[98]	[]	[225996648]
596_26841	chr2	65504717	65505117	+	660	55.5	[]	[]	[7.239613]	[99]	[]	[65504871]
596_26847	chr2	200711319	200711719	+	707	55.5	[]	[]	[11.310461]	[119]	[]	[200711518]
596_26850	chr20	23411865	23412265	+	578	55.5	[7.239613]	[120]	[11.310461]	[98]	[23412076]	[23412054]
596_26858	chr22	20803775	20804175	+	732	55.5	[7.4989777]	[65]	[7.705946]	[108]	[20803927]	[20803970]
596_2687	chr5	140381957	140382357	+	1000	391.0	[7.4989777, 7.705946]	[68, 112]	[11.310461]	[155]	[140382110, 140382154]	[140382197]
596_26870	chr3	40718759	40719159	+	727	55.5	[7.239613]	[100]	[11.310461]	[77]	[40718958]	[40718935]
596_26877	chr4	150885487	150885887	+	725	55.5	[7.239613]	[174]	[]	[]	[150885721]	[]
596_26878	chr5	34701455	34701855	+	722	55.5	[]	[]	[7.4989777]	[96]	[]	[34701620]
596_26881	chr5	60829341	60829741	+	728	55.5	[11.310461]	[153]	[]	[]	[60829585]	[]
596_26883	chr5	126845715	126846115	+	561	55.5	[11.310461]	[268]	[]	[]	[126845943]	[]
596_26884	chr5	130897483	130897883	+	721	55.5	[]	[]	[7.239613]	[86]	[]	[130897664]
596_26887	chr5	180704444	180704844	+	584	55.5	[]	[]	[11.310461]	[220]	[]	[180704694]
596_26897	chr6	117530467	117530867	+	671	55.5	[7.4989777]	[130]	[]	[]	[117530683]	[]
596_26901	chr7	5580509	5580909	+	700	55.5	[]	[]	[7.705946]	[152]	[]	[5580736]
596_26911	chr7	98260090	98260490	+	714	55.5	[]	[]	[11.310461]	[117]	[]	[98260288]
596_26912	chr7	105297120	105297520	+	602	55.5	[7.705946]	[136]	[]	[]	[105297313]	[]
596_26913	chr7	106116162	106116562	+	685	55.5	[]	[]	[11.310461]	[71]	[]	[106116321]
596_26915	chr7	107560215	107560615	+	627	55.5	[7.4989777, 7.4989777, 7.4989777]	[127, 136, 173]	[7.239613]	[118]	[107560375, 107560384, 107560421]	[107560366]
596_26923	chr8	28932089	28932489	+	625	55.5	[7.239613]	[189]	[]	[]	[28932335]	[]
596_26953	chr1	100810376	100810776	+	725	55.0	[11.310461]	[85]	[11.310461]	[120]	[100810555]	[100810590]
596_2696	chr1	44610187	44610587	+	1000	390.0	[11.310461]	[143]	[]	[]	[44610408]	[]
596_26962	chr1	197508800	197509200	+	720	55.0	[11.310461, 7.4989777]	[200, 234]	[]	[]	[197509011, 197509045]	[]
596_26968	chr10	22761620	22762020	+	723	55.0	[]	[]	[7.239613]	[115]	[]	[22761813]
596_26970	chr10	72326529	72326929	+	683	55.0	[]	[]	[11.310461]	[102]	[]	[72326695]
596_26975	chr11	46273345	46273745	+	717	55.0	[11.310461]	[99]	[]	[]	[46273529]	[]
596_26977	chr11	61164225	61164625	+	724	55.0	[11.310461, 7.705946]	[103, 143]	[]	[]	[61164388, 61164428]	[]
596_26981	chr11	67563098	67563498	+	559	55.0	[7.705946]	[98]	[]	[]	[67563276]	[]
596_26987	chr12	105107534	105107934	+	722	55.0	[11.310461]	[140]	[]	[]	[105107727]	[]
596_26988	chr12	107832423	107832823	+	728	55.0	[]	[]	[7.705946]	[141]	[]	[107832644]
596_26997	chr14	52547809	52548209	+	689	55.0	[7.239613]	[99]	[]	[]	[52547989]	[]
596_270	chr12	76402297	76402697	+	1000	1193.5	[11.310461]	[101]	[]	[]	[76402486]	[]
596_27007	chr16	56488091	56488491	+	577	55.0	[]	[]	[11.310461]	[149]	[]	[56488283]
596_2701	chr17	74332821	74333221	+	1000	390.0	[11.310461]	[145]	[7.239613]	[151]	[74333042]	[74333048]
596_27018	chr17	45980384	45980784	+	572	55.0	[]	[]	[7.239613]	[98]	[]	[45980570]
596_27027	chr18	22668134	22668534	+	655	55.0	[]	[]	[7.705946, 7.239613]	[53, 151]	[]	[22668287, 22668385]
596_27029	chr19	41045096	41045496	+	544	55.0	[]	[]	[11.310461]	[102]	[]	[41045286]
596_2703	chr4	110165882	110166282	+	1000	390.0	[]	[]	[11.310461]	[118]	[]	[110166086]
596_27032	chr19	44909630	44910030	+	601	55.0	[]	[]	[11.310461]	[153]	[]	[44909847]
596_27035	chr2	8603342	8603742	+	683	55.0	[11.310461]	[166]	[]	[]	[8603563]	[]
596_27040	chr2	108589262	108589662	+	604	55.0	[7.4989777]	[224]	[]	[]	[108589457]	[]
596_27041	chr2	135893261	135893661	+	637	55.0	[]	[]	[7.705946, 7.705946]	[260, 282]	[]	[135893433, 135893455]
596_27043	chr2	218301210	218301610	+	719	55.0	[7.239613]	[112]	[]	[]	[218301403]	[]
596_27045	chr20	31711922	31712322	+	662	55.0	[]	[]	[11.310461]	[222]	[]	[31712173]
596_27046	chr20	46735428	46735828	+	712	55.0	[7.239613]	[105]	[]	[]	[46735594]	[]
596_27048	chr20	62614062	62614462	+	664	55.0	[]	[]	[11.310461]	[101]	[]	[62614248]
596_2705	chr10	1050137	1050537	+	1000	389.5	[11.310461]	[56]	[11.310461]	[132]	[1050292]	[1050368]
596_27050	chr21	17733984	17734384	+	673	55.0	[11.310461]	[123]	[]	[]	[17734188]	[]
596_27053	chr21	29166915	29167315	+	657	55.0	[]	[]	[7.239613]	[127]	[]	[29167111]
596_2706	chr13	113988903	113989303	+	1000	389.5	[]	[]	[11.310461]	[85]	[]	[113989076]
596_27060	chr22	20830348	20830748	+	648	55.0	[]	[]	[7.705946]	[119]	[]	[20830533]
596_27064	chr22	21810278	21810678	+	723	55.0	[7.705946]	[200]	[]	[]	[21810487]	[]
596_27072	chr3	14352358	14352758	+	695	55.0	[7.4989777]	[123]	[]	[]	[14352516]	[]
596_27073	chr3	43102613	43103013	+	645	55.0	[]	[]	[11.310461]	[97]	[]	[43102798]
596_27074	chr3	129181057	129181457	+	722	55.0	[]	[]	[7.4989777]	[252]	[]	[129181278]
596_27077	chr3	171150347	171150747	+	728	55.0	[11.310461]	[215]	[]	[]	[171150591]	[]
596_27079	chr3	186123012	186123412	+	610	55.0	[11.310461]	[88]	[11.310461, 11.310461]	[94, 125]	[186123166]	[186123172, 186123203]
596_27088	chr4	139011386	139011786	+	581	55.0	[]	[]	[11.310461]	[209]	[]	[139011608]
596_27091	chr5	60883253	60883653	+	709	55.0	[11.310461]	[135]	[7.4989777, 7.705946]	[122, 144]	[60883481]	[60883468, 60883490]
596_27095	chr5	111549323	111549723	+	684	55.0	[11.310461]	[152]	[7.4989777]	[119]	[111549532]	[111549499]
596_27096	chr5	115626123	115626523	+	728	55.0	[]	[]	[11.310461]	[152]	[]	[115626334]
596_27099	chr5	173767168	173767568	+	629	55.0	[]	[]	[7.239613]	[111]	[]	[173767334]
596_27105	chr6	35952415	35952815	+	621	55.0	[7.4989777]	[177]	[]	[]	[35952647]	[]
596_2711	chr8	38335787	38336187	+	1000	389.0	[7.705946, 7.4989777]	[78, 119]	[]	[]	[38335951, 38335992]	[]
596_27110	chr6	111291887	111292287	+	666	55.0	[]	[]	[11.310461]	[192]	[]	[111292136]
596_27114	chr6	149129396	149129796	+	691	55.0	[11.310461]	[156]	[]	[]	[149129607]	[]
596_27115	chr7	12722527	12722927	+	725	55.0	[7.705946, 7.705946]	[96, 149]	[7.239613]	[85]	[12722697, 12722750]	[12722686]
596_27117	chr7	42946081	42946481	+	724	55.0	[11.310461]	[128]	[]	[]	[42946289]	[]
596_27122	chr7	105585798	105586198	+	727	55.0	[7.239613, 11.310461]	[127, 165]	[]	[]	[105585995, 105586033]	[]
596_27134	chrX	37821027	37821427	+	723	55.0	[7.4989777]	[211]	[7.239613, 7.705946]	[189, 254]	[37821214]	[37821192, 37821257]
596_27139	chrX	134706154	134706554	+	688	55.0	[11.310461]	[102]	[]	[]	[134706355]	[]
596_27142	chr1	8722858	8723258	+	611	54.5	[11.310461]	[172]	[]	[]	[8723026]	[]
596_27144	chr1	16651516	16651916	+	674	54.5	[7.239613]	[157]	[]	[]	[16651756]	[]
596_27145	chr1	19630745	19631145	+	650	54.5	[]	[]	[11.310461]	[95]	[]	[19630916]
596_27146	chr1	21866351	21866751	+	703	54.5	[7.705946]	[122]	[]	[]	[21866561]	[]
596_27148	chr1	26319438	26319838	+	718	54.5	[]	[]	[7.705946]	[249]	[]	[26319668]
596_27151	chr1	28942012	28942412	+	640	54.5	[7.705946]	[167]	[]	[]	[28942246]	[]
596_27152	chr1	37111039	37111439	+	546	54.5	[7.239613]	[197]	[]	[]	[37111250]	[]
596_27155	chr1	45523499	45523899	+	655	54.5	[]	[]	[7.239613]	[121]	[]	[45523694]
596_27156	chr1	45999563	45999963	+	562	54.5	[]	[]	[7.239613]	[120]	[]	[45999715]
596_27158	chr1	53047857	53048257	+	707	54.5	[11.310461]	[110]	[]	[]	[53048064]	[]
596_27159	chr1	67659997	67660397	+	674	54.5	[]	[]	[11.310461]	[266]	[]	[67660179]
596_27162	chr1	120851033	120851433	+	710	54.5	[11.310461]	[168]	[7.239613]	[161]	[120851225]	[120851218]
596_27163	chr1	121098706	121099106	+	723	54.5	[11.310461]	[150]	[]	[]	[121098953]	[]
596_27171	chr1	167524628	167525028	+	709	54.5	[11.310461]	[112]	[]	[]	[167524798]	[]
596_27177	chr1	224219034	224219434	+	677	54.5	[7.239613]	[196]	[7.239613]	[124]	[224219278]	[224219206]
596_27180	chr1	228384140	228384540	+	720	54.5	[7.239613]	[142]	[11.310461]	[154]	[228384353]	[228384365]
596_27196	chr11	34512829	34513229	+	668	54.5	[]	[]	[11.310461]	[153]	[]	[34513033]
596_27197	chr11	35908083	35908483	+	717	54.5	[]	[]	[11.310461]	[159]	[]	[35908319]
596_27198	chr11	44505713	44506113	+	713	54.5	[]	[]	[11.310461]	[160]	[]	[44505942]
596_27199	chr11	59429847	59430247	+	585	54.5	[]	[]	[11.310461]	[172]	[]	[59430063]
596_27202	chr11	112278911	112279311	+	577	54.5	[]	[]	[7.239613]	[115]	[]	[112279107]
596_27205	chr12	46455706	46456106	+	695	54.5	[]	[]	[11.310461]	[101]	[]	[46455887]
596_27209	chr12	96183760	96184160	+	567	54.5	[11.310461]	[159]	[]	[]	[96183995]	[]
596_27210	chr12	121861798	121862198	+	568	54.5	[11.310461]	[171]	[]	[]	[121861988]	[]
596_27220	chr14	91326398	91326798	+	654	54.5	[7.239613]	[124]	[]	[]	[91326613]	[]
596_27221	chr15	22832503	22832903	+	656	54.5	[7.705946]	[133]	[7.239613, 11.310461]	[83, 141]	[22832723]	[22832673, 22832731]
596_27224	chr15	57676606	57677006	+	714	54.5	[11.310461]	[157]	[]	[]	[57676830]	[]
596_27227	chr15	78789898	78790298	+	695	54.5	[11.310461]	[101]	[]	[]	[78790097]	[]
596_27232	chr16	46554425	46554825	+	661	54.5	[7.4989777]	[150]	[]	[]	[46554585]	[]
596_27235	chr16	89027280	89027680	+	715	54.5	[7.239613]	[100]	[7.239613]	[183]	[89027439]	[89027522]
596_27237	chr17	32006326	32006726	+	681	54.5	[]	[]	[11.310461, 7.4989777]	[132, 177]	[]	[32006519, 32006564]
596_27238	chr17	77892015	77892415	+	721	54.5	[]	[]	[11.310461]	[107]	[]	[77892190]
596_27239	chr17	83054170	83054570	+	650	54.5	[7.705946]	[150]	[]	[]	[83054342]	[]
596_27240	chr17_GL000205v2_random	51889	52289	+	719	54.5	[]	[]	[7.239613]	[191]	[]	[52139]
596_27241	chr17_GL000205v2_random	72807	73207	+	650	54.5	[7.4989777]	[121]	[]	[]	[73010]	[]
596_27248	chr19	18136230	18136630	+	594	54.5	[]	[]	[11.310461]	[155]	[]	[18136450]
596_27249	chr19	38142407	38142807	+	558	54.5	[]	[]	[11.310461]	[230]	[]	[38142575]
596_27253	chr19	48854040	48854440	+	613	54.5	[7.4989777]	[132]	[]	[]	[48854206]	[]
596_27255	chr19	58322171	58322571	+	622	54.5	[7.4989777]	[128]	[]	[]	[58322377]	[]
596_27256	chr2	11692940	11693340	+	542	54.5	[]	[]	[11.310461]	[208]	[]	[11693181]
596_27257	chr2	17133021	17133421	+	698	54.5	[7.239613]	[154]	[]	[]	[17133211]	[]
596_27260	chr2	62564442	62564842	+	716	54.5	[7.4989777]	[166]	[]	[]	[62564668]	[]
596_27267	chr2	169077767	169078167	+	547	54.5	[]	[]	[7.239613]	[135]	[]	[169077930]
596_27275	chr2	233179475	233179875	+	692	54.5	[11.310461]	[152]	[]	[]	[233179651]	[]
596_27279	chr20	40497734	40498134	+	687	54.5	[7.239613]	[146]	[]	[]	[40497970]	[]
596_27285	chr21	14670590	14670990	+	707	54.5	[]	[]	[7.239613, 7.705946]	[167, 175]	[]	[14670816, 14670824]
596_27287	chr21	35388686	35389086	+	660	54.5	[]	[]	[7.239613]	[100]	[]	[35388876]
596_27291	chr22	22148000	22148400	+	692	54.5	[7.239613]	[210]	[]	[]	[22148226]	[]
596_27292	chr22	22465861	22466261	+	711	54.5	[]	[]	[7.239613]	[75]	[]	[22466030]
596_27296	chr22	29589970	29590370	+	645	54.5	[]	[]	[11.310461]	[76]	[]	[29590125]
596_2730	chr3	33067387	33067787	+	1000	387.5	[]	[]	[7.4989777]	[94]	[]	[33067580]
596_27300	chr3	10156125	10156525	+	635	54.5	[7.239613]	[151]	[]	[]	[10156349]	[]
596_27302	chr3	12796271	12796671	+	676	54.5	[]	[]	[11.310461]	[141]	[]	[12796504]
596_27303	chr3	13753938	13754338	+	715	54.5	[11.310461]	[113]	[7.239613]	[175]	[13754112]	[13754174]
596_27304	chr3	20890742	20891142	+	650	54.5	[11.310461]	[148]	[]	[]	[20890987]	[]
596_27308	chr3	43542291	43542691	+	715	54.5	[7.4989777, 11.310461]	[74, 92]	[]	[]	[43542462, 43542480]	[]
596_27310	chr3	100269805	100270205	+	708	54.5	[]	[]	[11.310461]	[100]	[]	[100269992]
596_27313	chr3	120417492	120417892	+	721	54.5	[7.4989777]	[103]	[]	[]	[120417665]	[]
596_27315	chr3	169799505	169799905	+	721	54.5	[7.239613]	[109]	[]	[]	[169799690]	[]
596_27318	chr3	178257687	178258087	+	543	54.5	[7.4989777]	[146]	[]	[]	[178257844]	[]
596_27320	chr4	4031306	4031706	+	581	54.5	[11.310461]	[95]	[]	[]	[4031477]	[]
596_27321	chr4	37687230	37687630	+	557	54.5	[]	[]	[7.4989777]	[100]	[]	[37687417]
596_27322	chr4	40160858	40161258	+	612	54.5	[7.4989777]	[120]	[]	[]	[40161068]	[]
596_27327	chr4	76194388	76194788	+	574	54.5	[]	[]	[7.4989777]	[163]	[]	[76194637]
596_27328	chr4	87025629	87026029	+	604	54.5	[]	[]	[7.4989777, 7.705946]	[150, 183]	[]	[87025838, 87025871]
596_27329	chr4	116480554	116480954	+	709	54.5	[7.239613, 7.239613]	[136, 161]	[]	[]	[116480778, 116480803]	[]
596_2733	chr1	52366023	52366423	+	1000	387.0	[7.705946]	[147]	[]	[]	[52366263]	[]
596_27333	chr5	43225647	43226047	+	664	54.5	[11.310461, 7.4989777]	[99, 107]	[]	[]	[43225846, 43225854]	[]
596_27334	chr5	72079212	72079612	+	719	54.5	[]	[]	[11.310461]	[243]	[]	[72079441]
596_2734	chr19	58584770	58585170	+	1000	387.0	[]	[]	[7.4989777]	[96]	[]	[58584936]
596_27342	chr6	44041386	44041786	+	723	54.5	[11.310461]	[108]	[]	[]	[44041579]	[]
596_27344	chr6	84085273	84085673	+	712	54.5	[]	[]	[7.4989777, 7.239613]	[138, 149]	[]	[84085457, 84085468]
596_27345	chr6	95519317	95519717	+	651	54.5	[11.310461]	[186]	[]	[]	[95519529]	[]
596_27346	chr6	110805838	110806238	+	705	54.5	[]	[]	[11.310461]	[147]	[]	[110806053]
596_2735	chr4	20698840	20699240	+	1000	387.0	[]	[]	[7.4989777]	[92]	[]	[20699031]
596_27351	chr7	5472356	5472756	+	720	54.5	[7.4989777]	[142]	[]	[]	[5472573]	[]
596_27352	chr7	30671621	30672021	+	678	54.5	[11.310461]	[134]	[]	[]	[30671785]	[]
596_27353	chr7	35004675	35005075	+	708	54.5	[]	[]	[11.310461]	[90]	[]	[35004861]
596_2736	chr1	21916831	21917231	+	1000	386.5	[]	[]	[11.310461]	[136]	[]	[21917056]
596_27360	chr7	116417688	116418088	+	715	54.5	[]	[]	[7.4989777]	[155]	[]	[116417934]
596_27362	chr7	150988275	150988675	+	714	54.5	[7.705946]	[75]	[]	[]	[150988449]	[]
596_27364	chr8	65643742	65644142	+	626	54.5	[11.310461]	[132]	[]	[]	[65643937]	[]
596_27365	chr8	125725642	125726042	+	722	54.5	[]	[]	[7.4989777, 11.310461]	[146, 158]	[]	[125725842, 125725854]
596_27366	chr8	133540218	133540618	+	707	54.5	[7.705946]	[138]	[]	[]	[133540442]	[]
596_27367	chr9	27423011	27423411	+	717	54.5	[11.310461, 7.4989777]	[139, 148]	[]	[]	[27423241, 27423250]	[]
596_27368	chr9	35945766	35946166	+	715	54.5	[]	[]	[7.239613]	[214]	[]	[35945989]
596_27375	chr1	1897146	1897546	+	661	54.0	[11.310461]	[165]	[7.239613]	[143]	[1897370]	[1897348]
596_27378	chr1	15815714	15816114	+	701	54.0	[7.4989777]	[154]	[7.4989777]	[161]	[15815902]	[15815909]
596_27380	chr1	19300183	19300583	+	707	54.0	[11.310461]	[103]	[]	[]	[19300368]	[]
596_27382	chr1	26598073	26598473	+	585	54.0	[7.705946]	[180]	[]	[]	[26598258]	[]
596_27385	chr1	39103467	39103867	+	604	54.0	[7.705946]	[180]	[]	[]	[39103655]	[]
596_27389	chr1	67493149	67493549	+	703	54.0	[7.239613]	[119]	[]	[]	[67493341]	[]
596_27390	chr1	70459449	70459849	+	577	54.0	[]	[]	[11.310461]	[240]	[]	[70459668]
596_27396	chr1	206713816	206714216	+	694	54.0	[]	[]	[7.239613]	[141]	[]	[206714051]
596_274	chrX	130179617	130180017	+	1000	1192.0	[7.4989777]	[101]	[]	[]	[130179817]	[]
596_2740	chr3	11982279	11982679	+	1000	386.5	[7.239613]	[166]	[]	[]	[11982521]	[]
596_27400	chr1	230633453	230633853	+	667	54.0	[11.310461]	[104]	[7.705946]	[90]	[230633639]	[230633625]
596_27403	chr10	7233136	7233536	+	694	54.0	[7.705946]	[131]	[7.705946]	[79]	[7233342]	[7233290]
596_27407	chr10	67699223	67699623	+	660	54.0	[7.239613]	[203]	[11.310461]	[147]	[67699473]	[67699417]
596_2741	chr10	27523291	27523691	+	1000	386.0	[]	[]	[7.705946]	[139]	[]	[27523516]
596_27411	chr10	80200254	80200654	+	596	54.0	[11.310461]	[108]	[]	[]	[80200457]	[]
596_27413	chr10	114937940	114938340	+	683	54.0	[]	[]	[11.310461]	[194]	[]	[114938184]
596_2742	chr10	71860613	71861013	+	1000	386.0	[]	[]	[7.239613]	[112]	[]	[71860769]
596_27428	chr12	108132269	108132669	+	695	54.0	[]	[]	[7.705946]	[152]	[]	[108132452]
596_27429	chr12	110698584	110698984	+	713	54.0	[]	[]	[11.310461]	[161]	[]	[110698827]
596_2743	chr2	151782659	151783059	+	1000	386.0	[]	[]	[7.239613]	[163]	[]	[151782887]
596_27430	chr13	32383855	32384255	+	703	54.0	[11.310461, 11.310461]	[73, 81]	[]	[]	[32384019, 32384027]	[]
596_27432	chr15	22895376	22895776	+	706	54.0	[11.310461]	[119]	[]	[]	[22895585]	[]
596_27434	chr15	52227459	52227859	+	715	54.0	[11.310461, 7.239613]	[113, 136]	[]	[]	[52227641, 52227664]	[]
596_27436	chr15	66508454	66508854	+	643	54.0	[]	[]	[11.310461]	[69]	[]	[66508621]
596_27437	chr15	66817285	66817685	+	651	54.0	[]	[]	[7.239613]	[106]	[]	[66817484]
596_2744	chr3	43638660	43639060	+	1000	386.0	[11.310461]	[104]	[7.239613]	[89]	[43638863]	[43638848]
596_27447	chr16	46962562	46962962	+	705	54.0	[7.4989777]	[133]	[]	[]	[46962733]	[]
596_2745	chr1	193119360	193119760	+	1000	385.5	[7.4989777]	[117]	[]	[]	[193119540]	[]
596_27457	chr17	51017224	51017624	+	604	54.0	[]	[]	[11.310461]	[117]	[]	[51017438]
596_27458	chr17	78051580	78051980	+	718	54.0	[11.310461]	[120]	[]	[]	[78051749]	[]
596_2746	chr17	35560680	35561080	+	1000	385.5	[7.239613]	[143]	[11.310461]	[75]	[35560900]	[35560832]
596_27464	chr18	21613287	21613687	+	544	54.0	[11.310461]	[136]	[]	[]	[21613490]	[]
596_27467	chr18	75223749	75224149	+	569	54.0	[11.310461]	[72]	[]	[]	[75223920]	[]
596_27468	chr19	2619106	2619506	+	601	54.0	[7.239613]	[114]	[]	[]	[2619318]	[]
596_2747	chr17	81002264	81002664	+	1000	385.5	[]	[]	[11.310461]	[93]	[]	[81002448]
596_27472	chr19	21519356	21519756	+	710	54.0	[]	[]	[11.310461]	[88]	[]	[21519516]
596_2748	chr19	23817561	23817961	+	1000	385.5	[11.310461]	[122]	[]	[]	[23817781]	[]
596_27480	chr2	24490248	24490648	+	713	54.0	[7.4989777]	[122]	[]	[]	[24490433]	[]
596_27484	chr2	178072583	178072983	+	614	54.0	[11.310461]	[125]	[]	[]	[178072795]	[]
596_27489	chr20	37396459	37396859	+	679	54.0	[]	[]	[7.705946]	[89]	[]	[37396645]
596_27495	chr22	21813983	21814383	+	712	54.0	[]	[]	[7.4989777]	[150]	[]	[21814138]
596_275	chr3	5016560	5016960	+	1000	1191.0	[11.310461]	[105]	[]	[]	[5016765]	[]
596_27504	chr22	31293610	31294010	+	716	54.0	[11.310461]	[142]	[]	[]	[31293789]	[]
596_27507	chr3	14548355	14548755	+	712	54.0	[]	[]	[11.310461]	[219]	[]	[14548521]
596_2751	chr17	27602671	27603071	+	1000	385.0	[11.310461]	[137]	[]	[]	[27602888]	[]
596_27511	chr3	41268031	41268431	+	640	54.0	[]	[]	[7.239613]	[152]	[]	[41268185]
596_27513	chr3	72105280	72105680	+	666	54.0	[11.310461]	[78]	[7.4989777, 11.310461]	[91, 143]	[72105435]	[72105448, 72105500]
596_27521	chr4	56389825	56390225	+	613	54.0	[]	[]	[7.4989777]	[206]	[]	[56389998]
596_27522	chr4	77433347	77433747	+	715	54.0	[]	[]	[7.705946]	[129]	[]	[77433541]
596_2753	chr1	175019522	175019922	+	1000	384.5	[11.310461]	[134]	[]	[]	[175019745]	[]
596_27534	chr5	172881801	172882201	+	611	54.0	[]	[]	[7.239613, 11.310461]	[92, 125]	[]	[172881975, 172882008]
596_27548	chr6	107459621	107460021	+	707	54.0	[]	[]	[7.705946]	[200]	[]	[107459841]
596_27575	chr8	39074598	39074998	+	623	54.0	[7.239613]	[87]	[]	[]	[39074772]	[]
596_27580	chr8	127776649	127777049	+	659	54.0	[]	[]	[11.310461]	[135]	[]	[127776876]
596_27583	chr9	93191015	93191415	+	628	54.0	[]	[]	[11.310461]	[110]	[]	[93191194]
596_27588	chr9	131080669	131081069	+	682	54.0	[7.239613]	[236]	[]	[]	[131080918]	[]
596_27592	chrX	9447891	9448291	+	644	54.0	[]	[]	[7.239613]	[176]	[]	[9448138]
596_27593	chrX	44992736	44993136	+	676	54.0	[]	[]	[7.4989777, 11.310461]	[103, 144]	[]	[44992930, 44992971]
596_27599	chr1	43534241	43534641	+	702	53.5	[]	[]	[7.4989777]	[141]	[]	[43534467]
