#PeakID(python identify_motif.py ./ENCODE_processed_files/NFIX_idr.fa NFIX --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
642_4510	chr22	23263309	23263709	+	1000	37.5	[]	[]	[7.4974093]	[198]	[]	[23263535]
642_4515	chr3	37994164	37994564	+	1000	37.5	[7.4974093]	[137]	[]	[]	[37994391]	[]
642_4522	chr5	44083473	44083873	+	1000	37.5	[]	[]	[8.844542]	[179]	[]	[44083721]
642_4523	chr5	55438031	55438431	+	881	37.5	[8.844542]	[107]	[7.4974093, 7.4974093]	[97, 140]	[55438238]	[55438228, 55438271]
642_4526	chr6	26285406	26285806	+	1000	37.5	[]	[]	[8.844542]	[141]	[]	[26285627]
642_4527	chr6	26364985	26365385	+	1000	37.5	[8.844542]	[163]	[]	[]	[26365167]	[]
642_4530	chr6	90458558	90458958	+	1000	37.5	[]	[]	[8.844542]	[124]	[]	[90458751]
642_4531	chr6	101539846	101540246	+	1000	37.5	[8.844542]	[93]	[8.844542, 8.844542]	[112, 143]	[101540017]	[101540036, 101540067]
642_4535	chr7	124429921	124430321	+	1000	37.5	[7.4974093]	[150]	[]	[]	[124430150]	[]
642_4538	chr8	58753530	58753930	+	789	37.5	[8.844542]	[110]	[8.844542]	[100]	[58753714]	[58753704]
642_4540	chr9	92877864	92878264	+	1000	37.5	[7.4974093, 8.844542]	[122, 145]	[]	[]	[92878067, 92878090]	[]
642_4544	chr9	131092654	131093054	+	1000	37.5	[7.4974093]	[146]	[7.4974093, 8.844542]	[160, 194]	[131092834]	[131092848, 131092882]
642_4545	chr9	137240541	137240941	+	1000	37.5	[7.4974093]	[122]	[]	[]	[137240739]	[]
642_4550	chrX	80026111	80026511	+	818	37.5	[7.4974093]	[130]	[7.4974093]	[120]	[80026305]	[80026295]
642_4561	chr1	213720034	213720434	+	615	37.0	[8.844542]	[137]	[]	[]	[213720236]	[]
642_4565	chr10	68938145	68938545	+	1000	37.0	[7.4974093]	[102]	[7.4974093]	[92]	[68938325]	[68938315]
642_4566	chr10	122588372	122588772	+	1000	37.0	[8.844542, 7.4974093, 7.4974093]	[110, 138, 145]	[7.4974093, 8.844542]	[107, 128]	[122588545, 122588573, 122588580]	[122588542, 122588563]
642_4567	chr11	5575125	5575525	+	1000	37.0	[8.844542]	[130]	[7.4974093]	[120]	[5575352]	[5575342]
642_4582	chr14	73825560	73825960	+	656	37.0	[7.4974093]	[89]	[7.4974093]	[154]	[73825726]	[73825791]
642_4585	chr15	33126425	33126825	+	1000	37.0	[]	[]	[7.4974093]	[129]	[]	[33126651]
642_4586	chr17	28897007	28897407	+	1000	37.0	[8.844542]	[143]	[]	[]	[28897164]	[]
642_4590	chr18	30481146	30481546	+	1000	37.0	[8.844542]	[127]	[7.4974093]	[117]	[30481365]	[30481355]
642_4600	chr22	20495076	20495476	+	1000	37.0	[]	[]	[7.4974093]	[163]	[]	[20495288]
642_4607	chr22	22100616	22101016	+	1000	37.0	[]	[]	[7.4974093]	[209]	[]	[22100846]
642_461	chr1	206416499	206416899	+	1000	154.0	[]	[]	[8.844542]	[107]	[]	[206416680]
642_4613	chr22	22696916	22697316	+	1000	37.0	[]	[]	[7.4974093]	[205]	[]	[22697158]
642_4619	chr22	23103609	23104009	+	1000	37.0	[7.4974093]	[226]	[7.4974093]	[233]	[23103852]	[23103859]
642_462	chr2	35606396	35606796	+	1000	154.0	[8.844542]	[112]	[8.844542]	[102]	[35606598]	[35606588]
642_4620	chr22	23168530	23168930	+	1000	37.0	[7.4974093]	[184]	[7.4974093]	[134]	[23168744]	[23168694]
642_4621	chr22	23256714	23257114	+	1000	37.0	[]	[]	[8.844542]	[123]	[]	[23256878]
642_4622	chr22	29079200	29079600	+	787	37.0	[]	[]	[7.4974093]	[197]	[]	[29079448]
642_4623	chr3	37987382	37987782	+	1000	37.0	[7.4974093]	[121]	[]	[]	[37987534]	[]
642_4624	chr3	52231517	52231917	+	1000	37.0	[7.4974093]	[141]	[]	[]	[52231735]	[]
642_4626	chr4	56933504	56933904	+	1000	37.0	[7.4974093, 8.844542]	[112, 119]	[8.844542]	[109]	[56933705, 56933712]	[56933702]
642_463	chr1	11650181	11650581	+	1000	153.5	[7.4974093, 7.4974093]	[101, 132]	[7.4974093]	[91]	[11650366, 11650397]	[11650356]
642_4631	chr6	26056085	26056485	+	1000	37.0	[7.4974093]	[121]	[]	[]	[26056250]	[]
642_4636	chr7	65974410	65974810	+	660	37.0	[7.4974093]	[172]	[8.844542]	[162]	[65974644]	[65974634]
642_4639	chr7	85845625	85846025	+	1000	37.0	[8.844542]	[112]	[8.844542]	[102]	[85845830]	[85845820]
642_4643	chr8	31951182	31951582	+	632	37.0	[8.844542]	[176]	[7.4974093]	[166]	[31951422]	[31951412]
642_465	chr21	14742134	14742534	+	1000	153.5	[]	[]	[8.844542]	[66]	[]	[14742290]
642_4651	chr9	130885171	130885571	+	1000	37.0	[7.4974093, 7.4974093]	[145, 165]	[]	[]	[130885337, 130885357]	[]
642_4656	chr9	130986843	130987243	+	1000	37.0	[8.844542, 8.844542]	[71, 111]	[]	[]	[130987011, 130987051]	[]
642_4660	chrX	48597252	48597652	+	1000	37.0	[8.844542]	[125]	[]	[]	[48597413]	[]
642_4662	chr1	9914578	9914978	+	1000	36.5	[7.4974093]	[97]	[7.4974093]	[87]	[9914758]	[9914748]
642_4664	chr1	21956670	21957070	+	1000	36.5	[8.844542, 8.844542]	[79, 169]	[8.844542, 7.4974093]	[134, 159]	[21956825, 21956915]	[21956880, 21956905]
642_4666	chr1	39566688	39567088	+	1000	36.5	[8.844542]	[103]	[8.844542, 7.4974093]	[93, 100]	[39566884]	[39566874, 39566881]
642_4668	chr1	51617210	51617610	+	1000	36.5	[8.844542, 8.844542, 8.844542]	[140, 170, 215]	[]	[]	[51617381, 51617411, 51617456]	[]
642_467	chr1	235657726	235658126	+	1000	153.0	[8.844542]	[118]	[8.844542]	[108]	[235657935]	[235657925]
642_4670	chr1	104402152	104402552	+	1000	36.5	[8.844542]	[145]	[]	[]	[104402374]	[]
642_4673	chr1	183550849	183551249	+	1000	36.5	[]	[]	[8.844542, 8.844542]	[172, 215]	[]	[183551057, 183551100]
642_4674	chr10	63628697	63629097	+	1000	36.5	[]	[]	[8.844542]	[244]	[]	[63628948]
642_468	chr12	56636762	56637162	+	1000	153.0	[8.844542]	[134]	[7.4974093]	[124]	[56636952]	[56636942]
642_4681	chr12	56127715	56128115	+	1000	36.5	[]	[]	[8.844542]	[94]	[]	[56127886]
642_4683	chr12	74538068	74538468	+	1000	36.5	[7.4974093]	[165]	[8.844542]	[155]	[74538298]	[74538288]
642_4691	chr16	142441	142841	+	1000	36.5	[7.4974093]	[104]	[8.844542, 7.4974093]	[94, 114]	[142623]	[142613, 142633]
642_4692	chr16	3235147	3235547	+	1000	36.5	[7.4974093, 7.4974093]	[92, 121]	[8.844542]	[176]	[3235299, 3235328]	[3235383]
642_4697	chr18	3585878	3586278	+	784	36.5	[]	[]	[8.844542]	[138]	[]	[3586080]
642_47	chr16	50323477	50323877	+	1000	417.5	[8.844542]	[111]	[8.844542]	[101]	[50323681]	[50323671]
642_470	chr3	25144417	25144817	+	1000	152.5	[7.4974093]	[102]	[8.844542]	[92]	[25144617]	[25144607]
642_4705	chr2	86251946	86252346	+	1000	36.5	[]	[]	[8.844542]	[138]	[]	[86252154]
642_4706	chr20	37379085	37379485	+	1000	36.5	[]	[]	[8.844542]	[150]	[]	[37379335]
642_471	chr7	41825934	41826334	+	1000	152.5	[8.844542, 8.844542]	[69, 96]	[8.844542, 8.844542]	[66, 86]	[41826098, 41826125]	[41826095, 41826115]
642_472	chr7	83547477	83547877	+	1000	152.5	[8.844542]	[124]	[8.844542]	[114]	[83547687]	[83547677]
642_4726	chr22	22704729	22705129	+	1000	36.5	[8.844542]	[149]	[7.4974093]	[146]	[22704928]	[22704925]
642_4728	chr22	22983900	22984300	+	1000	36.5	[7.4974093]	[106]	[]	[]	[22984082]	[]
642_4729	chr22	23107766	23108166	+	1000	36.5	[7.4974093]	[133]	[]	[]	[23107917]	[]
642_473	chr1	230145467	230145867	+	1000	152.0	[8.844542]	[99]	[8.844542]	[89]	[230145666]	[230145656]
642_4732	chr3	9897882	9898282	+	1000	36.5	[8.844542]	[196]	[]	[]	[9898116]	[]
642_4735	chr3	139378540	139378940	+	734	36.5	[8.844542]	[109]	[]	[]	[139378744]	[]
642_4742	chr5	55227625	55228025	+	932	36.5	[8.844542]	[154]	[8.844542]	[144]	[55227850]	[55227840]
642_4746	chr5	125198511	125198911	+	1000	36.5	[8.844542]	[148]	[8.844542]	[138]	[125198735]	[125198725]
642_4751	chr7	26013428	26013828	+	1000	36.5	[]	[]	[8.844542]	[95]	[]	[26013614]
642_4755	chr7	144004695	144005095	+	1000	36.5	[7.4974093, 7.4974093]	[130, 135]	[7.4974093]	[120]	[144004910, 144004915]	[144004900]
642_4759	chr8	76780391	76780791	+	1000	36.5	[8.844542]	[162]	[8.844542, 8.844542]	[120, 152]	[76780617]	[76780575, 76780607]
642_4767	chr1	1021059	1021459	+	1000	36.0	[7.4974093, 7.4974093]	[96, 109]	[]	[]	[1021223, 1021236]	[]
642_4769	chr1	44327753	44328153	+	1000	36.0	[7.4974093, 7.4974093]	[142, 149]	[8.844542, 7.4974093]	[139, 159]	[44327980, 44327987]	[44327977, 44327997]
642_477	chr6	89680177	89680577	+	1000	152.0	[8.844542]	[90]	[]	[]	[89680366]	[]
642_4770	chr1	47181146	47181546	+	754	36.0	[7.4974093]	[123]	[]	[]	[47181355]	[]
642_4772	chr1	61446511	61446911	+	979	36.0	[7.4974093]	[100]	[7.4974093, 7.4974093]	[90, 110]	[61446678]	[61446668, 61446688]
642_4774	chr1	94795330	94795730	+	1000	36.0	[8.844542]	[96]	[8.844542]	[86]	[94795524]	[94795514]
642_478	chr11	33475953	33476353	+	1000	151.5	[8.844542]	[97]	[8.844542]	[87]	[33476148]	[33476138]
642_4783	chr1	240906485	240906885	+	1000	36.0	[8.844542]	[150]	[7.4974093, 7.4974093]	[140, 147]	[240906685]	[240906675, 240906682]
642_4787	chr10	74968343	74968743	+	1000	36.0	[8.844542]	[141]	[8.844542]	[102]	[74968567]	[74968528]
642_479	chr2	36184842	36185242	+	1000	151.5	[8.844542]	[107]	[8.844542]	[97]	[36185046]	[36185036]
642_4794	chr11	106424125	106424525	+	805	36.0	[7.4974093]	[140]	[8.844542]	[130]	[106424363]	[106424353]
642_4795	chr11	124123585	124123985	+	1000	36.0	[]	[]	[8.844542]	[65]	[]	[124123748]
642_4797	chr12	108951145	108951545	+	981	36.0	[8.844542]	[151]	[8.844542]	[97]	[108951355]	[108951301]
642_48	chr8	60751620	60752020	+	1000	416.5	[8.844542]	[109]	[8.844542]	[99]	[60751826]	[60751816]
642_4806	chr15	64884188	64884588	+	1000	36.0	[8.844542, 8.844542]	[103, 170]	[7.4974093]	[160]	[64884361, 64884428]	[64884418]
642_4811	chr16	75464517	75464917	+	909	36.0	[8.844542]	[138]	[]	[]	[75464731]	[]
642_4812	chr17	27332351	27332751	+	1000	36.0	[7.4974093, 7.4974093]	[73, 81]	[8.844542]	[139]	[27332513, 27332521]	[27332579]
642_4814	chr17	33198800	33199200	+	1000	36.0	[7.4974093]	[159]	[7.4974093]	[149]	[33199033]	[33199023]
642_4815	chr17	64331991	64332391	+	912	36.0	[7.4974093, 7.4974093, 8.844542]	[119, 159, 179]	[7.4974093]	[151]	[64332142, 64332182, 64332202]	[64332174]
642_4817	chr17	75511716	75512116	+	1000	36.0	[7.4974093, 8.844542]	[110, 148]	[]	[]	[75511891, 75511929]	[]
642_4820	chr18	10402918	10403318	+	712	36.0	[8.844542]	[93]	[7.4974093]	[83]	[10403081]	[10403071]
642_4826	chr2	72024634	72025034	+	1000	36.0	[8.844542]	[125]	[8.844542]	[115]	[72024855]	[72024845]
642_4827	chr2	102291128	102291528	+	631	36.0	[]	[]	[8.844542]	[151]	[]	[102291371]
642_484	chr1	153880994	153881394	+	1000	151.0	[8.844542]	[112]	[7.4974093]	[102]	[153881198]	[153881188]
642_4851	chr22	22367139	22367539	+	813	36.0	[8.844542]	[208]	[7.4974093]	[128]	[22367387]	[22367307]
642_4856	chr22	22855330	22855730	+	1000	36.0	[7.4974093]	[106]	[]	[]	[22855526]	[]
642_486	chr2	208274762	208275162	+	1000	151.0	[8.844542]	[96]	[8.844542]	[86]	[208274946]	[208274936]
642_4862	chr22	23096376	23096776	+	1000	36.0	[]	[]	[7.4974093]	[124]	[]	[23096534]
642_4863	chr22	23111892	23112292	+	1000	36.0	[7.4974093]	[166]	[7.4974093]	[140]	[23112095]	[23112069]
642_4872	chr5	34191238	34191638	+	1000	36.0	[7.4974093]	[86]	[7.4974093]	[91]	[34191405]	[34191410]
642_4873	chr5	39114114	39114514	+	1000	36.0	[7.4974093]	[127]	[]	[]	[39114305]	[]
642_4875	chr5	171689127	171689527	+	1000	36.0	[7.4974093, 7.4974093]	[110, 164]	[7.4974093]	[100]	[171689324, 171689378]	[171689314]
642_4879	chr6	28402147	28402547	+	1000	36.0	[]	[]	[8.844542]	[116]	[]	[28402360]
642_4885	chr6	133474527	133474927	+	1000	36.0	[8.844542]	[124]	[7.4974093]	[114]	[133474719]	[133474709]
642_489	chr2	3581427	3581827	+	1000	150.0	[7.4974093]	[109]	[8.844542]	[99]	[3581617]	[3581607]
642_4891	chr7	113968721	113969121	+	1000	36.0	[8.844542, 7.4974093]	[96, 114]	[8.844542]	[104]	[113968912, 113968930]	[113968920]
642_4893	chr8	22622895	22623295	+	1000	36.0	[7.4974093, 7.4974093]	[85, 117]	[7.4974093]	[143]	[22623054, 22623086]	[22623112]
642_4896	chr8	121545491	121545891	+	1000	36.0	[8.844542, 7.4974093]	[95, 114]	[7.4974093]	[104]	[121545680, 121545699]	[121545689]
642_4905	chr9	131198690	131199090	+	1000	36.0	[8.844542]	[199]	[8.844542, 7.4974093]	[196, 232]	[131198890]	[131198887, 131198923]
642_4908	chr1	24847964	24848364	+	1000	35.5	[7.4974093]	[123]	[]	[]	[24848178]	[]
642_491	chr1	61081119	61081519	+	1000	149.5	[8.844542, 8.844542]	[105, 137]	[7.4974093]	[95]	[61081296, 61081328]	[61081286]
642_4910	chr1	39701723	39702123	+	1000	35.5	[7.4974093, 8.844542]	[82, 154]	[]	[]	[39701894, 39701966]	[]
642_4915	chr1	185938400	185938800	+	1000	35.5	[7.4974093, 8.844542]	[95, 134]	[8.844542]	[168]	[185938577, 185938616]	[185938650]
642_4917	chr1	228513299	228513699	+	809	35.5	[]	[]	[7.4974093, 7.4974093]	[145, 170]	[]	[228513476, 228513501]
642_4918	chr1	237012949	237013349	+	869	35.5	[7.4974093]	[203]	[]	[]	[237013181]	[]
642_4920	chr10	70295353	70295753	+	1000	35.5	[8.844542]	[159]	[7.4974093, 8.844542]	[103, 149]	[70295567]	[70295511, 70295557]
642_4924	chr11	9529221	9529621	+	1000	35.5	[7.4974093, 7.4974093]	[140, 167]	[7.4974093, 7.4974093]	[130, 137]	[9529443, 9529470]	[9529433, 9529440]
642_4931	chr12	46450337	46450737	+	742	35.5	[7.4974093, 7.4974093]	[155, 183]	[]	[]	[46450527, 46450555]	[]
642_4934	chr12	88566176	88566576	+	984	35.5	[]	[]	[8.844542]	[103]	[]	[88566351]
642_4938	chr13	22967709	22968109	+	897	35.5	[7.4974093]	[127]	[8.844542]	[117]	[22967923]	[22967913]
642_494	chr4	80788795	80789195	+	1000	149.5	[8.844542]	[111]	[8.844542]	[101]	[80789002]	[80788992]
642_4942	chr15	39828327	39828727	+	1000	35.5	[7.4974093, 8.844542, 8.844542]	[113, 129, 142]	[8.844542, 7.4974093]	[103, 168]	[39828507, 39828523, 39828536]	[39828497, 39828562]
642_4943	chr15	72231339	72231739	+	1000	35.5	[8.844542, 7.4974093]	[104, 117]	[8.844542]	[137]	[72231526, 72231539]	[72231559]
642_4944	chr15	75208546	75208946	+	1000	35.5	[7.4974093, 7.4974093]	[79, 120]	[7.4974093]	[110]	[75208715, 75208756]	[75208746]
642_4947	chr16	27235249	27235649	+	1000	35.5	[8.844542]	[109]	[]	[]	[27235443]	[]
642_4949	chr16	72425637	72426037	+	1000	35.5	[]	[]	[8.844542]	[133]	[]	[72425857]
642_495	chr8	8530529	8530929	+	1000	149.5	[8.844542]	[107]	[7.4974093, 8.844542]	[80, 97]	[8530736]	[8530709, 8530726]
642_4953	chr17	75785038	75785438	+	997	35.5	[7.4974093]	[198]	[]	[]	[75785252]	[]
642_4956	chr18	3247603	3248003	+	781	35.5	[8.844542]	[161]	[]	[]	[3247765]	[]
642_4963	chr2	68320175	68320575	+	959	35.5	[8.844542]	[126]	[8.844542]	[155]	[68320346]	[68320375]
642_4964	chr2	240325648	240326048	+	795	35.5	[8.844542, 7.4974093]	[148, 156]	[8.844542, 8.844542, 7.4974093]	[122, 138, 145]	[240325834, 240325842]	[240325808, 240325824, 240325831]
642_4969	chr21	35796863	35797263	+	1000	35.5	[8.844542]	[100]	[]	[]	[35797061]	[]
642_497	chr10	96061222	96061622	+	1000	149.0	[7.4974093]	[118]	[7.4974093]	[108]	[96061437]	[96061427]
642_4971	chr22	19121603	19122003	+	1000	35.5	[]	[]	[7.4974093]	[166]	[]	[19121837]
642_4974	chr22	19674615	19675015	+	1000	35.5	[7.4974093]	[108]	[7.4974093]	[189]	[19674776]	[19674857]
642_498	chr10	126208934	126209334	+	1000	149.0	[8.844542]	[109]	[8.844542]	[99]	[126209134]	[126209124]
642_4981	chr22	21595184	21595584	+	1000	35.5	[7.4974093]	[155]	[]	[]	[21595402]	[]
642_4982	chr22	21611649	21612049	+	1000	35.5	[]	[]	[7.4974093]	[148]	[]	[21611864]
642_5	chrM	9767	10167	+	1000	837.0	[]	[]	[7.4974093]	[127]	[]	[9929]
642_5017	chr3	77793246	77793646	+	1000	35.5	[7.4974093]	[92]	[7.4974093]	[82]	[77793426]	[77793416]
642_5019	chr4	33941842	33942242	+	1000	35.5	[8.844542]	[120]	[7.4974093]	[110]	[33942058]	[33942048]
642_5024	chr5	140549256	140549656	+	1000	35.5	[8.844542]	[102]	[]	[]	[140549446]	[]
642_5027	chr6	71717065	71717465	+	1000	35.5	[]	[]	[8.844542]	[115]	[]	[71717236]
642_503	chr7	127798035	127798435	+	1000	148.0	[7.4974093]	[117]	[7.4974093]	[107]	[127798242]	[127798232]
642_5030	chr7	22147574	22147974	+	1000	35.5	[]	[]	[8.844542]	[78]	[]	[22147737]
642_5034	chr8	94875684	94876084	+	1000	35.5	[7.4974093]	[79]	[]	[]	[94875840]	[]
642_5056	chr1	203637517	203637917	+	740	35.0	[7.4974093]	[136]	[8.844542, 7.4974093, 7.4974093]	[76, 126, 133]	[203637745]	[203637685, 203637735, 203637742]
642_5057	chr1	204344678	204345078	+	834	35.0	[7.4974093]	[87]	[7.4974093]	[77]	[204344857]	[204344847]
642_5065	chr11	4578244	4578644	+	1000	35.0	[8.844542]	[144]	[7.4974093]	[134]	[4578445]	[4578435]
642_5067	chr11	61581337	61581737	+	986	35.0	[]	[]	[7.4974093]	[92]	[]	[61581510]
642_5068	chr11	95144627	95145027	+	900	35.0	[7.4974093, 7.4974093]	[110, 114]	[7.4974093]	[100]	[95144804, 95144808]	[95144794]
642_5078	chr15	63729320	63729720	+	1000	35.0	[7.4974093]	[136]	[]	[]	[63729525]	[]
642_508	chrX	8711408	8711808	+	1000	147.0	[8.844542]	[96]	[7.4974093]	[86]	[8711601]	[8711591]
642_5082	chr16	70428074	70428474	+	1000	35.0	[7.4974093, 7.4974093]	[104, 134]	[]	[]	[70428245, 70428275]	[]
642_5085	chr17	42314043	42314443	+	1000	35.0	[]	[]	[7.4974093]	[151]	[]	[42314283]
642_5087	chr17	66175871	66176271	+	1000	35.0	[]	[]	[8.844542]	[101]	[]	[66176047]
642_5088	chr17	68849642	68850042	+	802	35.0	[7.4974093, 7.4974093]	[69, 103]	[7.4974093, 8.844542]	[79, 93]	[68849804, 68849838]	[68849814, 68849828]
642_5089	chr17	75205441	75205841	+	1000	35.0	[7.4974093]	[165]	[]	[]	[75205687]	[]
642_5091	chr18	8771943	8772343	+	1000	35.0	[7.4974093]	[124]	[8.844542, 8.844542, 7.4974093]	[114, 121, 168]	[8772147]	[8772137, 8772144, 8772191]
642_5092	chr19	18486283	18486683	+	1000	35.0	[8.844542]	[78]	[]	[]	[18486449]	[]
642_5097	chr2	20993273	20993673	+	1000	35.0	[8.844542]	[143]	[8.844542]	[133]	[20993506]	[20993496]
642_5099	chr2	55119679	55120079	+	991	35.0	[8.844542]	[122]	[7.4974093]	[169]	[55119841]	[55119888]
642_510	chr22	22547940	22548340	+	1000	146.0	[7.4974093]	[128]	[8.844542]	[118]	[22548153]	[22548143]
642_5101	chr2	73257660	73258060	+	1000	35.0	[]	[]	[8.844542]	[145]	[]	[73257898]
642_5106	chr20	45373773	45374173	+	659	35.0	[7.4974093]	[156]	[7.4974093]	[128]	[45374014]	[45373986]
642_5107	chr21	42973616	42974016	+	1000	35.0	[8.844542]	[164]	[]	[]	[42973864]	[]
642_5120	chr22	21688898	21689298	+	911	35.0	[7.4974093]	[183]	[]	[]	[21689139]	[]
642_5139	chr22	22922120	22922520	+	1000	35.0	[7.4974093]	[135]	[]	[]	[22922329]	[]
642_5151	chr3	63900435	63900835	+	541	35.0	[7.4974093]	[137]	[8.844542]	[127]	[63900658]	[63900648]
642_5156	chr4	77454893	77455293	+	1000	35.0	[8.844542]	[73]	[7.4974093]	[63]	[77455063]	[77455053]
642_5159	chr5	111697252	111697652	+	766	35.0	[7.4974093]	[107]	[7.4974093]	[97]	[111697440]	[111697430]
642_516	chr9	5801362	5801762	+	1000	145.5	[8.844542]	[134]	[8.844542]	[124]	[5801577]	[5801567]
642_5160	chr5	148523593	148523993	+	1000	35.0	[]	[]	[7.4974093]	[119]	[]	[148523783]
642_5168	chr6	111888855	111889255	+	792	35.0	[8.844542]	[178]	[7.4974093]	[140]	[111889056]	[111889018]
642_5174	chr7	115035982	115036382	+	1000	35.0	[]	[]	[8.844542]	[147]	[]	[115036179]
642_5177	chr8	3503263	3503663	+	557	35.0	[8.844542]	[135]	[7.4974093]	[125]	[3503498]	[3503488]
642_5179	chr9	113112583	113112983	+	860	35.0	[]	[]	[8.844542]	[112]	[]	[113112769]
642_5196	chr1	61284454	61284854	+	905	34.5	[8.844542]	[140]	[8.844542]	[130]	[61284693]	[61284683]
642_5197	chr1	66405512	66405912	+	1000	34.5	[8.844542]	[120]	[7.4974093]	[110]	[66405722]	[66405712]
642_52	chr1	185721546	185721946	+	1000	404.5	[8.844542]	[115]	[8.844542]	[105]	[185721757]	[185721747]
642_521	chr14	99930427	99930827	+	1000	144.5	[7.4974093]	[90]	[8.844542]	[80]	[99930614]	[99930604]
642_5210	chr11	72040943	72041343	+	1000	34.5	[7.4974093, 7.4974093]	[116, 133]	[7.4974093, 7.4974093]	[88, 106]	[72041127, 72041144]	[72041099, 72041117]
642_5216	chr12	46431596	46431996	+	1000	34.5	[8.844542]	[114]	[]	[]	[46431801]	[]
642_5227	chr15	40765610	40766010	+	651	34.5	[7.4974093, 8.844542]	[100, 104]	[7.4974093]	[94]	[40765793, 40765797]	[40765787]
642_5229	chr16	48300305	48300705	+	822	34.5	[8.844542]	[157]	[]	[]	[48300531]	[]
642_523	chr7	25575697	25576097	+	1000	144.5	[8.844542, 7.4974093]	[109, 124]	[8.844542, 8.844542]	[99, 166]	[25575888, 25575903]	[25575878, 25575945]
642_5230	chr16	48383082	48383482	+	935	34.5	[]	[]	[8.844542]	[79]	[]	[48383240]
642_5232	chr17	16486547	16486947	+	1000	34.5	[7.4974093, 8.844542]	[110, 120]	[7.4974093]	[100]	[16486747, 16486757]	[16486737]
642_5239	chr19	48332559	48332959	+	1000	34.5	[7.4974093]	[160]	[]	[]	[48332760]	[]
642_5246	chr20	37332086	37332486	+	919	34.5	[7.4974093]	[125]	[7.4974093]	[115]	[37332280]	[37332270]
642_5260	chr22	20604713	20605113	+	831	34.5	[8.844542]	[138]	[7.4974093]	[196]	[20604883]	[20604941]
642_5273	chr22	21959335	21959735	+	1000	34.5	[7.4974093]	[225]	[7.4974093]	[183]	[21959569]	[21959527]
642_5276	chr22	22407186	22407586	+	1000	34.5	[]	[]	[7.4974093]	[67]	[]	[22407341]
642_5284	chr22	23054094	23054494	+	809	34.5	[]	[]	[7.4974093]	[206]	[]	[23054331]
642_5293	chr3	142046383	142046783	+	1000	34.5	[8.844542]	[140]	[]	[]	[142046606]	[]
642_530	chr16	34594867	34595267	+	1000	143.5	[]	[]	[8.844542]	[84]	[]	[34595048]
642_5301	chr6	2857757	2858157	+	1000	34.5	[7.4974093]	[120]	[]	[]	[2857976]	[]
642_5311	chr6	109242035	109242435	+	692	34.5	[7.4974093, 8.844542, 7.4974093]	[97, 101, 112]	[]	[]	[109242194, 109242198, 109242209]	[]
642_5313	chr6	157846207	157846607	+	576	34.5	[8.844542]	[221]	[7.4974093]	[211]	[157846440]	[157846430]
642_5317	chr7	50360587	50360987	+	1000	34.5	[7.4974093]	[206]	[]	[]	[50360804]	[]
642_5320	chr7	128832549	128832949	+	944	34.5	[8.844542]	[182]	[7.4974093]	[195]	[128832736]	[128832749]
642_5321	chr7	131386445	131386845	+	760	34.5	[]	[]	[8.844542]	[161]	[]	[131386662]
642_5322	chr8	43314848	43315248	+	1000	34.5	[8.844542]	[108]	[7.4974093, 7.4974093]	[98, 140]	[43315053]	[43315043, 43315085]
642_5323	chr8	110878540	110878940	+	1000	34.5	[]	[]	[8.844542]	[125]	[]	[110878751]
642_5329	chr9	130892141	130892541	+	1000	34.5	[7.4974093]	[150]	[]	[]	[130892338]	[]
642_5330	chr9	130892965	130893365	+	785	34.5	[7.4974093]	[156]	[]	[]	[130893149]	[]
642_5336	chr9	136365272	136365672	+	1000	34.5	[7.4974093, 7.4974093, 7.4974093]	[58, 81, 115]	[7.4974093]	[105]	[136365429, 136365452, 136365486]	[136365476]
642_5337	chrX	41412280	41412680	+	1000	34.5	[7.4974093, 8.844542]	[108, 115]	[7.4974093, 7.4974093]	[58, 105]	[41412484, 41412491]	[41412434, 41412481]
642_5339	chrX	66021896	66022296	+	729	34.5	[8.844542, 7.4974093]	[167, 221]	[7.4974093, 7.4974093]	[181, 201]	[66022066, 66022120]	[66022080, 66022100]
642_5343	chr1	85357771	85358171	+	1000	34.0	[8.844542]	[137]	[7.4974093]	[127]	[85357982]	[85357972]
642_5347	chr1	203026035	203026435	+	853	34.0	[8.844542]	[128]	[]	[]	[203026199]	[]
642_5361	chr11	67277306	67277706	+	1000	34.0	[7.4974093]	[65]	[7.4974093]	[123]	[67277468]	[67277526]
642_5367	chr12	70660652	70661052	+	1000	34.0	[8.844542]	[145]	[]	[]	[70660837]	[]
642_5370	chr12	105410026	105410426	+	1000	34.0	[7.4974093]	[154]	[8.844542]	[144]	[105410266]	[105410256]
642_5372	chr13	79772827	79773227	+	886	34.0	[8.844542]	[89]	[]	[]	[79773012]	[]
642_538	chr6	25578530	25578930	+	1000	141.5	[8.844542]	[129]	[8.844542]	[119]	[25578736]	[25578726]
642_5383	chr14	98133726	98134126	+	856	34.0	[7.4974093]	[163]	[7.4974093]	[153]	[98133957]	[98133947]
642_5385	chr16	69741938	69742338	+	1000	34.0	[7.4974093]	[97]	[8.844542]	[87]	[69742130]	[69742120]
642_5389	chr18	812903	813303	+	819	34.0	[]	[]	[8.844542, 8.844542, 7.4974093]	[103, 130, 166]	[]	[813054, 813081, 813117]
