#PeakID(python identify_motif.py ./ENCODE_processed_files/TFDP1_idr.fa TFDP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
964_24743	chr1	244211087	244211487	+	978	34.0	[8.501586]	[202]	[]	[]	[244211300]	[]
964_24771	chr10	74853996	74854396	+	788	34.0	[7.5797467]	[134]	[]	[]	[74854223]	[]
964_24781	chr10	124701918	124702318	+	689	34.0	[]	[]	[12.889068]	[143]	[]	[124702086]
964_24793	chr11	27472115	27472515	+	840	34.0	[]	[]	[9.4829645, 9.4829645]	[155, 170]	[]	[27472315, 27472330]
964_24794	chr11	31369819	31370219	+	738	34.0	[8.501586]	[149]	[]	[]	[31370048]	[]
964_24824	chr11	96260264	96260664	+	780	34.0	[]	[]	[8.169096]	[122]	[]	[96260473]
964_24839	chr12	46430344	46430744	+	808	34.0	[8.501586]	[156]	[]	[]	[46430533]	[]
964_2484	chr8	144826561	144826961	+	1000	138.0	[8.8998375]	[88]	[]	[]	[144826731]	[]
964_24888	chr14	44897639	44898039	+	934	34.0	[8.169096]	[69]	[9.758087]	[130]	[44897792]	[44897853]
964_2489	chr1	109249212	109249612	+	1000	137.0	[7.5797467]	[149]	[]	[]	[109249407]	[]
964_24890	chr14	61561977	61562377	+	700	34.0	[7.5797467]	[106]	[]	[]	[61562176]	[]
964_249	chr2	11465442	11465842	+	1000	374.0	[9.4829645]	[76]	[]	[]	[11465617]	[]
964_24906	chr15	68278724	68279124	+	884	34.0	[8.501586]	[85]	[7.5797467]	[77]	[68278889]	[68278881]
964_2492	chr1	202888463	202888863	+	1000	137.0	[8.169096]	[75]	[]	[]	[202888617]	[]
964_24951	chr17	7836947	7837347	+	960	34.0	[]	[]	[8.501586]	[222]	[]	[7837192]
964_24960	chr17	42632850	42633250	+	854	34.0	[7.5797467]	[139]	[]	[]	[42633085]	[]
964_24964	chr17	44829250	44829650	+	961	34.0	[]	[]	[12.889068]	[193]	[]	[44829486]
964_24972	chr17	64537381	64537781	+	922	34.0	[7.5797467, 8.417865]	[104, 145]	[]	[]	[64537535, 64537576]	[]
964_2498	chr16	1678044	1678444	+	1000	137.0	[12.889068]	[146]	[]	[]	[1678271]	[]
964_25	chr11	59144607	59145007	+	1000	777.0	[12.889068]	[137]	[12.889068]	[91]	[59144844]	[59144798]
964_25005	chr19	2933358	2933758	+	930	34.0	[]	[]	[8.501586]	[101]	[]	[2933547]
964_25016	chr19	11293870	11294270	+	966	34.0	[]	[]	[8.169096]	[155]	[]	[11294055]
964_25041	chr2	16625424	16625824	+	930	34.0	[]	[]	[8.501586]	[141]	[]	[16625616]
964_2507	chr2	99490178	99490578	+	1000	137.0	[]	[]	[8.8998375]	[169]	[]	[99490425]
964_25070	chr2	149586187	149586587	+	820	34.0	[]	[]	[12.889068]	[128]	[]	[149586402]
964_25074	chr2	170409142	170409542	+	947	34.0	[9.4829645]	[82]	[]	[]	[170409298]	[]
964_25076	chr2	177747149	177747549	+	887	34.0	[8.501586]	[102]	[]	[]	[177747330]	[]
964_2508	chr2	135985736	135986136	+	1000	137.0	[]	[]	[12.889068]	[148]	[]	[135985965]
964_2509	chr2	196639438	196639838	+	1000	137.0	[8.519867]	[110]	[9.758087, 7.5367184]	[80, 125]	[196639619]	[196639589, 196639634]
964_2510	chr20	25623827	25624227	+	1000	137.0	[]	[]	[12.889068]	[179]	[]	[25624073]
964_2513	chr21	39445808	39446208	+	1000	137.0	[]	[]	[12.889068]	[104]	[]	[39445999]
964_2516	chr4	186191424	186191824	+	1000	137.0	[12.889068]	[187]	[]	[]	[186191667]	[]
964_2517	chr5	140564574	140564974	+	1000	137.0	[8.8998375]	[135]	[]	[]	[140564807]	[]
964_25176	chr22	31901594	31901994	+	665	34.0	[8.501586]	[137]	[]	[]	[31901828]	[]
964_25198	chr3	50328102	50328502	+	838	34.0	[9.758087]	[101]	[]	[]	[50328295]	[]
964_25202	chr3	126261184	126261584	+	968	34.0	[]	[]	[9.4829645]	[135]	[]	[126261372]
964_25204	chr3	128489822	128490222	+	852	34.0	[7.5367184]	[179]	[12.889068]	[122]	[128490058]	[128490001]
964_25222	chr3	180989563	180989963	+	948	34.0	[8.169096]	[145]	[]	[]	[180989759]	[]
964_25240	chr3	197654056	197654456	+	942	34.0	[7.817822]	[93]	[]	[]	[197654247]	[]
964_25266	chr5	78328186	78328586	+	954	34.0	[]	[]	[7.5797467]	[133]	[]	[78328372]
964_25269	chr5	80247163	80247563	+	929	34.0	[8.501586]	[175]	[]	[]	[80247339]	[]
964_2527	chrX	48255015	48255415	+	1000	137.0	[]	[]	[9.758087]	[155]	[]	[48255249]
964_2528	chrX	136880554	136880954	+	1000	137.0	[8.519867]	[118]	[]	[]	[136880759]	[]
964_25282	chr5	140180129	140180529	+	623	34.0	[7.5797467]	[142]	[]	[]	[140180359]	[]
964_25288	chr5	175967988	175968388	+	643	34.0	[8.8998375]	[202]	[]	[]	[175968195]	[]
964_25327	chr6	39222256	39222656	+	886	34.0	[]	[]	[7.5797467]	[221]	[]	[39222482]
964_25335	chr6	67362900	67363300	+	922	34.0	[8.501586]	[149]	[]	[]	[67363124]	[]
964_2534	chr1	153633806	153634206	+	1000	136.0	[]	[]	[12.889068]	[94]	[]	[153633983]
964_2536	chr10	16817738	16818138	+	1000	136.0	[8.8998375]	[123]	[12.889068, 8.169096]	[96, 130]	[16817942]	[16817915, 16817949]
964_2538	chr10	125719384	125719784	+	1000	136.0	[7.817822, 9.4829645]	[66, 148]	[12.889068]	[116]	[125719538, 125719620]	[125719588]
964_254	chr1	91021970	91022370	+	1000	372.0	[8.519867]	[128]	[8.501586, 12.889068, 8.653531]	[54, 78, 137]	[91022195]	[91022121, 91022145, 91022204]
964_25414	chr8	22211564	22211964	+	890	34.0	[8.8998375]	[121]	[]	[]	[22211746]	[]
964_25418	chr8	23991419	23991819	+	918	34.0	[]	[]	[7.5797467]	[66]	[]	[23991575]
964_2544	chr17	39753988	39754388	+	1000	136.0	[9.4829645]	[147]	[]	[]	[39754169]	[]
964_25443	chr8	141228240	141228640	+	906	34.0	[12.889068]	[123]	[]	[]	[141228420]	[]
964_25449	chr9	35161969	35162369	+	662	34.0	[9.758087]	[155]	[]	[]	[35162139]	[]
964_25459	chr9	120684286	120684686	+	825	34.0	[]	[]	[8.501586]	[134]	[]	[120684516]
964_2547	chr18	23503088	23503488	+	1000	136.0	[8.8998375]	[141]	[]	[]	[23503301]	[]
964_25481	chrX	2692193	2692593	+	694	34.0	[12.889068]	[127]	[]	[]	[2692380]	[]
964_25483	chrX	40580806	40581206	+	980	34.0	[]	[]	[9.758087]	[170]	[]	[40581013]
964_25489	chr1	1440814	1441214	+	813	33.0	[]	[]	[8.501586]	[131]	[]	[1441016]
964_25490	chr1	2193895	2194295	+	693	33.0	[]	[]	[9.4829645]	[126]	[]	[2194085]
964_25499	chr1	16921437	16921837	+	679	33.0	[]	[]	[12.889068]	[105]	[]	[16921601]
964_25519	chr1	36481792	36482192	+	830	33.0	[]	[]	[7.5797467]	[118]	[]	[36481955]
964_25528	chr1	51072104	51072504	+	863	33.0	[]	[]	[8.501586]	[150]	[]	[51072324]
964_25556	chr1	150161237	150161637	+	906	33.0	[7.5797467]	[112]	[]	[]	[150161412]	[]
964_25557	chr1	150255938	150256338	+	823	33.0	[]	[]	[8.169096]	[121]	[]	[150256147]
964_25567	chr1	173866563	173866963	+	870	33.0	[7.5797467]	[169]	[]	[]	[173866742]	[]
964_256	chr20	2470550	2470950	+	1000	371.0	[]	[]	[7.6622133, 12.889068]	[77, 128]	[]	[2470714, 2470765]
964_2560	chr5	55176382	55176782	+	1000	136.0	[]	[]	[9.4829645]	[64]	[]	[55176542]
964_2563	chr7	100890159	100890559	+	1000	136.0	[9.4829645]	[122]	[]	[]	[100890359]	[]
964_25642	chr10	133257498	133257898	+	767	33.0	[9.758087]	[91]	[8.501586]	[117]	[133257654]	[133257680]
964_25646	chr11	7513114	7513514	+	869	33.0	[9.758087]	[166]	[]	[]	[7513337]	[]
964_25649	chr11	33894094	33894494	+	639	33.0	[7.5797467, 8.501586]	[90, 135]	[]	[]	[33894256, 33894301]	[]
964_25659	chr11	61446258	61446658	+	562	33.0	[]	[]	[9.4829645, 8.8998375]	[107, 126]	[]	[61446456, 61446475]
964_2569	chr1	27321978	27322378	+	1000	135.0	[8.519867]	[90]	[]	[]	[27322130]	[]
964_257	chr6	31541800	31542200	+	1000	371.0	[7.5797467]	[103]	[7.5797467, 9.4829645]	[136, 152]	[31541993]	[31542026, 31542042]
964_25711	chr12	116236136	116236536	+	891	33.0	[]	[]	[7.5846877]	[172]	[]	[116236339]
964_25712	chr12	116382923	116383323	+	891	33.0	[]	[]	[8.501586]	[165]	[]	[116383115]
964_25731	chr14	24215941	24216341	+	600	33.0	[8.8998375]	[140]	[]	[]	[24216134]	[]
964_25745	chr15	40436693	40437093	+	869	33.0	[12.889068]	[137]	[]	[]	[40436923]	[]
964_25746	chr15	41557701	41558101	+	882	33.0	[7.6702986]	[129]	[]	[]	[41557909]	[]
964_25758	chr15	70376904	70377304	+	677	33.0	[9.758087]	[113]	[7.5797467]	[193]	[70377066]	[70377146]
964_25774	chr16	4846435	4846835	+	875	33.0	[9.4829645]	[144]	[]	[]	[4846672]	[]
964_2578	chr11	31811060	31811460	+	1000	135.0	[12.889068]	[102]	[]	[]	[31811262]	[]
964_25786	chr16	66935304	66935704	+	906	33.0	[]	[]	[9.758087, 8.519867]	[70, 96]	[]	[66935455, 66935481]
964_25797	chr16	88871147	88871547	+	636	33.0	[7.5367184]	[142]	[]	[]	[88871388]	[]
964_258	chr7	74254191	74254591	+	1000	370.0	[]	[]	[7.817822, 12.889068]	[107, 122]	[]	[74254383, 74254398]
964_2581	chr12	49092207	49092607	+	1000	135.0	[9.4829645]	[149]	[]	[]	[49092434]	[]
964_25826	chr17	50094950	50095350	+	911	33.0	[8.501586]	[115]	[]	[]	[50095142]	[]
964_25829	chr17	58364278	58364678	+	897	33.0	[9.4829645]	[215]	[]	[]	[58364524]	[]
964_25851	chr18	11733034	11733434	+	927	33.0	[8.8998375]	[89]	[]	[]	[11733205]	[]
964_25856	chr18	62450941	62451341	+	867	33.0	[]	[]	[12.889068]	[112]	[]	[62451093]
964_2587	chr17	38749653	38750053	+	1000	135.0	[9.758087, 8.8998375, 9.4829645]	[115, 126, 185]	[]	[]	[38749822, 38749833, 38749892]	[]
964_25874	chr19	18594279	18594679	+	832	33.0	[9.758087]	[214]	[]	[]	[18594515]	[]
964_25880	chr19	40606133	40606533	+	690	33.0	[8.417865]	[134]	[]	[]	[40606347]	[]
964_25893	chr2	9234615	9235015	+	732	33.0	[]	[]	[8.169096]	[177]	[]	[9234800]
964_259	chr7	139359550	139359950	+	1000	370.0	[9.4829645]	[117]	[]	[]	[139359759]	[]
964_2590	chr18	12376704	12377104	+	1000	135.0	[8.169096]	[146]	[]	[]	[12376913]	[]
964_2591	chr19	1876046	1876446	+	1000	135.0	[]	[]	[7.817822]	[91]	[]	[1876233]
964_2596	chr2	88691615	88692015	+	1000	135.0	[7.5797467]	[106]	[8.501586]	[131]	[88691787]	[88691812]
964_25961	chr21	14569897	14570297	+	722	33.0	[7.817822]	[177]	[]	[]	[14570091]	[]
964_25988	chr22	20580705	20581105	+	865	33.0	[7.817822]	[144]	[]	[]	[20580883]	[]
964_26	chr17	59565250	59565650	+	1000	775.0	[12.889068]	[126]	[]	[]	[59565473]	[]
964_260	chr1	26865052	26865452	+	1000	369.0	[]	[]	[12.889068]	[96]	[]	[26865246]
964_2600	chr20	5950465	5950865	+	1000	135.0	[]	[]	[7.6702986]	[89]	[]	[5950643]
964_26018	chr22	22918842	22919242	+	718	33.0	[8.501586]	[136]	[]	[]	[22919051]	[]
964_2602	chr22	46250234	46250634	+	1000	135.0	[8.417865]	[108]	[]	[]	[46250423]	[]
964_26025	chr22	38656100	38656500	+	898	33.0	[]	[]	[8.09991]	[214]	[]	[38656346]
964_2603	chr3	160565593	160565993	+	1000	135.0	[8.8998375]	[77]	[]	[]	[160565761]	[]
964_2604	chr4	44726299	44726699	+	1000	135.0	[12.889068]	[110]	[]	[]	[44726507]	[]
964_2608	chr5	179678301	179678701	+	1000	135.0	[9.4829645]	[112]	[9.758087]	[122]	[179678506]	[179678516]
964_26091	chr4	143514392	143514792	+	854	33.0	[]	[]	[8.519867]	[138]	[]	[143514581]
964_26095	chr4	185384931	185385331	+	834	33.0	[]	[]	[12.889068]	[222]	[]	[185385179]
964_26097	chr5	1644796	1645196	+	864	33.0	[12.889068, 7.5367184]	[123, 150]	[]	[]	[1645011, 1645038]	[]
964_261	chr1	63523062	63523462	+	1000	369.0	[]	[]	[8.8998375]	[144]	[]	[63523281]
964_26101	chr5	16508814	16509214	+	811	33.0	[]	[]	[8.8998375]	[78]	[]	[16508969]
964_26116	chr5	82312398	82312798	+	714	33.0	[8.501586]	[89]	[]	[]	[82312563]	[]
964_26121	chr5	109690808	109691208	+	755	33.0	[]	[]	[8.8998375]	[123]	[]	[109691030]
964_26143	chr6	14655475	14655875	+	872	33.0	[]	[]	[12.889068]	[118]	[]	[14655691]
964_2617	chr7	112450289	112450689	+	1000	135.0	[]	[]	[9.4829645]	[83]	[]	[112450467]
964_26171	chr6	43143472	43143872	+	643	33.0	[9.4829645]	[159]	[9.4829645]	[175]	[43143656]	[43143672]
964_2618	chr7	149126850	149127250	+	1000	135.0	[9.4829645, 9.4829645]	[92, 110]	[]	[]	[149127042, 149127060]	[]
964_26218	chr7	47145164	47145564	+	921	33.0	[]	[]	[7.5797467]	[172]	[]	[47145411]
964_26221	chr7	65980599	65980999	+	860	33.0	[]	[]	[7.5797467]	[121]	[]	[65980816]
964_26236	chr7	100584885	100585285	+	736	33.0	[]	[]	[7.5797467]	[197]	[]	[100585123]
964_2627	chr11	93330435	93330835	+	1000	134.0	[8.8998375, 9.4829645, 9.4829645]	[128, 167, 184]	[]	[]	[93330599, 93330638, 93330655]	[]
964_2628	chr12	48197968	48198368	+	1000	134.0	[]	[]	[9.4829645, 12.889068]	[70, 140]	[]	[48198121, 48198191]
964_26291	chr8	73314321	73314721	+	875	33.0	[12.889068]	[123]	[]	[]	[73314531]	[]
964_2630	chr12	112938217	112938617	+	1000	134.0	[9.758087, 12.889068]	[121, 173]	[]	[]	[112938406, 112938458]	[]
964_26304	chr8	141291890	141292290	+	680	33.0	[]	[]	[8.8998375]	[140]	[]	[141292108]
964_26305	chr9	5437746	5438146	+	754	33.0	[]	[]	[8.653531]	[115]	[]	[5437932]
964_26311	chr9	63859718	63860118	+	827	33.0	[12.889068]	[93]	[9.758087]	[82]	[63859891]	[63859880]
964_2633	chr16	30378402	30378802	+	1000	134.0	[]	[]	[7.817822]	[171]	[]	[30378620]
964_26335	chr9	128072260	128072660	+	910	33.0	[8.09991]	[76]	[]	[]	[128072432]	[]
964_2634	chr16	57284290	57284690	+	1000	134.0	[8.09991]	[161]	[]	[]	[57284525]	[]
964_26340	chr9	131231938	131232338	+	890	33.0	[]	[]	[8.501586]	[189]	[]	[131232182]
964_26344	chr9	137064008	137064408	+	932	33.0	[12.889068]	[130]	[]	[]	[137064213]	[]
964_26348	chrX	13036739	13037139	+	556	33.0	[7.5797467]	[115]	[]	[]	[13036949]	[]
964_26358	chr1	1122165	1122565	+	708	32.0	[8.519867]	[174]	[]	[]	[1122355]	[]
964_26362	chr1	6423351	6423751	+	705	32.0	[9.4829645]	[233]	[]	[]	[6423598]	[]
964_2637	chr17	7484101	7484501	+	1000	134.0	[12.889068, 8.8998375]	[116, 131]	[]	[]	[7484301, 7484316]	[]
964_26385	chr1	31715671	31716071	+	788	32.0	[12.889068]	[80]	[]	[]	[31715823]	[]
964_26392	chr1	37810948	37811348	+	870	32.0	[7.5797467]	[148]	[]	[]	[37811149]	[]
964_26396	chr1	45804028	45804428	+	593	32.0	[8.8998375]	[76]	[]	[]	[45804185]	[]
964_2640	chr19	5828140	5828540	+	1000	134.0	[8.519867]	[148]	[]	[]	[5828384]	[]
964_26410	chr1	84691276	84691676	+	811	32.0	[9.4829645]	[185]	[]	[]	[84691499]	[]
964_26427	chr1	153292749	153293149	+	817	32.0	[]	[]	[12.889068]	[143]	[]	[153292913]
964_2643	chr19	53869324	53869724	+	1000	134.0	[]	[]	[9.4829645]	[74]	[]	[53869485]
964_26434	chr1	164772713	164773113	+	829	32.0	[9.4829645]	[59]	[]	[]	[164772864]	[]
964_2644	chr2	30446975	30447375	+	1000	134.0	[]	[]	[8.501586]	[103]	[]	[30447172]
964_26445	chr1	202987959	202988359	+	770	32.0	[]	[]	[12.889068]	[152]	[]	[202988122]
964_2646	chr21	34890097	34890497	+	1000	134.0	[8.519867]	[125]	[]	[]	[34890315]	[]
964_26462	chr1	223765029	223765429	+	780	32.0	[]	[]	[7.5797467]	[102]	[]	[223765189]
964_26468	chr1	234913300	234913700	+	815	32.0	[]	[]	[8.501586]	[102]	[]	[234913474]
964_26499	chr10	71708325	71708725	+	871	32.0	[]	[]	[8.501586]	[120]	[]	[71708499]
964_2650	chr5	134648345	134648745	+	1000	134.0	[12.889068]	[149]	[8.169096]	[181]	[134648551]	[134648583]
964_26510	chr10	83983660	83984060	+	747	32.0	[]	[]	[8.501586]	[164]	[]	[83983888]
964_26516	chr10	110498711	110499111	+	811	32.0	[8.417865]	[77]	[9.4829645]	[136]	[110498882]	[110498941]
964_26536	chr11	44529064	44529464	+	877	32.0	[]	[]	[9.758087]	[159]	[]	[44529284]
964_26544	chr11	60767348	60767748	+	795	32.0	[]	[]	[12.889068]	[119]	[]	[60767524]
964_26552	chr11	71765108	71765508	+	858	32.0	[12.889068]	[108]	[]	[]	[71765297]	[]
964_26556	chr11	78261772	78262172	+	803	32.0	[]	[]	[7.5797467]	[170]	[]	[78261983]
964_2657	chr7	76380104	76380504	+	1000	134.0	[8.169096, 8.8998375]	[152, 209]	[]	[]	[76380275, 76380332]	[]
964_26572	chr11	118690077	118690477	+	802	32.0	[9.758087]	[114]	[]	[]	[118690260]	[]
964_26579	chr12	6924289	6924689	+	808	32.0	[]	[]	[9.4829645]	[218]	[]	[6924516]
964_26591	chr12	50550434	50550834	+	773	32.0	[8.501586]	[200]	[]	[]	[50550640]	[]
964_26613	chr12	95548227	95548627	+	801	32.0	[8.653531]	[120]	[7.6702986]	[199]	[95548380]	[95548459]
964_26614	chr12	95548793	95549193	+	735	32.0	[8.653531]	[177]	[]	[]	[95549011]	[]
964_2664	chr1	110407654	110408054	+	1000	133.0	[]	[]	[8.8998375]	[104]	[]	[110407824]
964_26648	chr14	22822602	22823002	+	657	32.0	[8.09991, 9.4829645]	[76, 105]	[]	[]	[22822757, 22822786]	[]
964_2666	chr1	155308621	155309021	+	1000	133.0	[12.889068]	[160]	[9.4829645]	[98]	[155308864]	[155308802]
964_26664	chr15	67833891	67834291	+	760	32.0	[9.4829645]	[179]	[]	[]	[67834132]	[]
964_26669	chr15	78811633	78812033	+	825	32.0	[9.4829645]	[162]	[]	[]	[78811839]	[]
964_26673	chr15	91852961	91853361	+	819	32.0	[]	[]	[7.5367184]	[220]	[]	[91853187]
964_26677	chr16	785561	785961	+	842	32.0	[]	[]	[8.417865]	[123]	[]	[785718]
964_26679	chr16	10386703	10387103	+	766	32.0	[]	[]	[7.5846877]	[154]	[]	[10386884]
964_2668	chr1	182604364	182604764	+	1000	133.0	[7.6702986]	[133]	[]	[]	[182604595]	[]
964_2670	chr10	6145219	6145619	+	1000	133.0	[]	[]	[12.889068, 12.889068]	[132, 139]	[]	[6145444, 6145451]
964_26716	chr17	29572707	29573107	+	603	32.0	[]	[]	[9.4829645]	[124]	[]	[29572877]
964_2672	chr11	19712340	19712740	+	1000	133.0	[]	[]	[7.5797467]	[109]	[]	[19712519]
964_26722	chr17	37643049	37643449	+	727	32.0	[]	[]	[8.519867]	[157]	[]	[37643277]
964_2673	chr11	74170761	74171161	+	1000	133.0	[]	[]	[7.5797467]	[166]	[]	[74170985]
964_2675	chr12	31659086	31659486	+	1000	133.0	[9.758087, 12.889068]	[95, 122]	[]	[]	[31659262, 31659289]	[]
964_26757	chr18	10520068	10520468	+	819	32.0	[9.4829645]	[148]	[]	[]	[10520316]	[]
964_26765	chr19	1942111	1942511	+	840	32.0	[]	[]	[8.09991]	[169]	[]	[1942292]
964_26795	chr19	42401680	42402080	+	843	32.0	[9.4829645]	[135]	[8.8998375]	[114]	[42401879]	[42401858]
964_268	chr2	130181405	130181805	+	1000	365.0	[12.889068]	[159]	[]	[]	[130181635]	[]
964_2681	chr15	74695907	74696307	+	1000	133.0	[8.519867]	[103]	[]	[]	[74696103]	[]
964_2684	chr16	57802484	57802884	+	1000	133.0	[]	[]	[9.4829645, 9.4829645, 8.8998375, 9.758087]	[113, 171, 179, 186]	[]	[57802639, 57802697, 57802705, 57802712]
964_26840	chr2	96913273	96913673	+	871	32.0	[7.5797467]	[226]	[]	[]	[96913519]	[]
964_26848	chr2	157492147	157492547	+	834	32.0	[]	[]	[12.889068]	[120]	[]	[157492366]
964_2685	chr17	42998114	42998514	+	1000	133.0	[]	[]	[7.5797467]	[106]	[]	[42998304]
964_26888	chr20	38730889	38731289	+	810	32.0	[9.4829645]	[208]	[]	[]	[38731136]	[]
964_2689	chr19	43575432	43575832	+	1000	133.0	[12.889068]	[136]	[]	[]	[43575652]	[]
964_269	chr5	36242156	36242556	+	1000	365.0	[12.889068]	[104]	[]	[]	[36242355]	[]
964_2690	chr2	63588583	63588983	+	1000	133.0	[7.5367184]	[161]	[]	[]	[63588828]	[]
964_26907	chr21	38733948	38734348	+	742	32.0	[]	[]	[8.519867]	[166]	[]	[38734191]
964_2691	chr2	73177258	73177658	+	1000	133.0	[8.417865]	[130]	[8.519867, 8.519867, 12.889068, 9.4829645, 8.8998375]	[68, 84, 100, 112, 140]	[73177481]	[73177419, 73177435, 73177451, 73177463, 73177491]
964_26920	chr22	19124863	19125263	+	663	32.0	[8.417865]	[124]	[]	[]	[19125061]	[]
964_26935	chr22	19645248	19645648	+	745	32.0	[]	[]	[8.8998375]	[118]	[]	[19645423]
964_26943	chr22	20186513	20186913	+	793	32.0	[]	[]	[9.4829645]	[201]	[]	[20186755]
964_26959	chr22	20990413	20990813	+	809	32.0	[]	[]	[7.5797467]	[134]	[]	[20990566]
964_2697	chr3	12663813	12664213	+	1000	133.0	[]	[]	[12.889068]	[148]	[]	[12664051]
964_2698	chr3	24521649	24522049	+	1000	133.0	[8.8998375]	[181]	[9.4829645]	[173]	[24521856]	[24521848]
964_27024	chr3	141411982	141412382	+	837	32.0	[7.5367184]	[224]	[]	[]	[141412225]	[]
964_27025	chr3	141659988	141660388	+	846	32.0	[]	[]	[12.889068]	[150]	[]	[141660234]
964_27027	chr3	152856962	152857362	+	711	32.0	[7.5797467]	[120]	[]	[]	[152857177]	[]
964_2705	chr6	10747422	10747822	+	1000	133.0	[]	[]	[8.8998375, 8.8998375, 8.8998375]	[90, 102, 140]	[]	[10747591, 10747603, 10747641]
964_27052	chr4	1055623	1056023	+	688	32.0	[9.4829645]	[106]	[]	[]	[1055827]	[]
964_27053	chr4	2241018	2241418	+	708	32.0	[8.417865]	[155]	[]	[]	[2241185]	[]
964_2706	chr6	36027412	36027812	+	1000	133.0	[7.817822]	[153]	[8.653531, 7.817822]	[86, 148]	[36027653]	[36027586, 36027648]
964_27075	chr4	168318387	168318787	+	696	32.0	[]	[]	[9.4829645]	[84]	[]	[168318565]
964_27113	chr5	132086215	132086615	+	645	32.0	[7.5367184, 7.5797467]	[128, 160]	[8.501586]	[112]	[132086416, 132086448]	[132086400]
964_27138	chr6	6008573	6008973	+	780	32.0	[8.519867]	[209]	[]	[]	[6008815]	[]
964_27182	chr6	73695944	73696344	+	792	32.0	[7.5797467]	[77]	[]	[]	[73696119]	[]
964_27189	chr6	108782226	108782626	+	856	32.0	[8.519867]	[123]	[]	[]	[108782440]	[]
964_272	chr11	95789730	95790130	+	1000	363.0	[8.653531]	[107]	[]	[]	[95789934]	[]
964_2721	chr10	75210386	75210786	+	1000	132.0	[]	[]	[8.8998375]	[87]	[]	[75210570]
964_27210	chr6	155085585	155085985	+	665	32.0	[9.758087]	[118]	[]	[]	[155085763]	[]
964_27221	chr7	25094122	25094522	+	840	32.0	[12.889068]	[130]	[]	[]	[25094317]	[]
964_27236	chr7	99142788	99143188	+	841	32.0	[9.758087, 9.758087]	[124, 172]	[]	[]	[99142979, 99143027]	[]
964_2725	chr11	72112558	72112958	+	1000	132.0	[]	[]	[8.8998375, 9.4829645]	[167, 173]	[]	[72112766, 72112772]
964_27280	chr8	2770893	2771293	+	740	32.0	[8.519867]	[128]	[]	[]	[2771062]	[]
964_27299	chr8	93803165	93803565	+	733	32.0	[]	[]	[8.501586]	[99]	[]	[93803333]
964_27308	chr8	102746668	102747068	+	835	32.0	[8.501586]	[197]	[]	[]	[102746908]	[]
964_27319	chr9	35757416	35757816	+	844	32.0	[8.501586]	[158]	[]	[]	[35757590]	[]
964_27321	chr9	97598598	97598998	+	797	32.0	[]	[]	[7.5797467]	[127]	[]	[97598815]
964_27358	chrX	11385975	11386375	+	804	32.0	[8.501586]	[138]	[]	[]	[11386159]	[]
964_27369	chrX	102659792	102660192	+	743	32.0	[9.4829645]	[191]	[]	[]	[102660030]	[]
964_27375	chr1	831471	831871	+	555	31.0	[7.5846877]	[121]	[]	[]	[831675]	[]
964_2738	chr19	50329543	50329943	+	1000	132.0	[12.889068, 8.09991]	[76, 137]	[12.889068]	[99]	[50329709, 50329770]	[50329732]
964_27381	chr1	12230733	12231133	+	774	31.0	[9.4829645]	[142]	[8.8998375]	[211]	[12230911]	[12230980]
964_2740	chr2	20350169	20350569	+	1000	132.0	[7.5797467, 12.889068]	[91, 102]	[8.169096]	[152]	[20350352, 20350363]	[20350413]
964_2741	chr2	45611057	45611457	+	1000	132.0	[8.169096]	[185]	[12.889068, 12.889068]	[123, 180]	[45611282]	[45611220, 45611277]
964_27423	chr1	44238220	44238620	+	739	31.0	[]	[]	[8.417865]	[183]	[]	[44238412]
964_2745	chr21	44874048	44874448	+	1000	132.0	[]	[]	[9.4829645]	[132]	[]	[44874254]
964_27471	chr1	181424863	181425263	+	721	31.0	[]	[]	[7.5797467]	[127]	[]	[181425074]
964_27476	chr1	184032921	184033321	+	759	31.0	[]	[]	[8.501586]	[191]	[]	[184033126]
964_2751	chr5	127030553	127030953	+	1000	132.0	[9.758087, 8.8998375, 9.758087]	[91, 107, 154]	[]	[]	[127030737, 127030753, 127030800]	[]
964_27510	chr10	11725192	11725592	+	642	31.0	[7.5797467]	[125]	[]	[]	[11725405]	[]
964_27519	chr10	44864689	44865089	+	599	31.0	[7.6702986]	[169]	[]	[]	[44864864]	[]
964_27542	chr10	102419527	102419927	+	747	31.0	[8.653531]	[116]	[]	[]	[102419734]	[]
964_2755	chr7	128343616	128344016	+	1000	132.0	[8.519867]	[86]	[]	[]	[128343798]	[]
964_27556	chr11	6619069	6619469	+	657	31.0	[]	[]	[8.501586]	[166]	[]	[6619316]
964_27583	chr11	78318702	78319102	+	734	31.0	[]	[]	[12.889068]	[95]	[]	[78318882]
964_2759	chr8	144409156	144409556	+	1000	132.0	[12.889068]	[112]	[]	[]	[144409360]	[]
964_27590	chr11	96339001	96339401	+	775	31.0	[]	[]	[7.5797467]	[125]	[]	[96339223]
964_27596	chr11	113974898	113975298	+	720	31.0	[]	[]	[9.4829645]	[120]	[]	[113975099]
964_276	chr1	229270780	229271180	+	1000	362.0	[]	[]	[8.169096]	[142]	[]	[229271016]
