#PeakID(python identify_motif.py ./ENCODE_processed_files/IKZF1_idr.fa IKZF1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
758_36347	chrX	66144448	66144848	+	1000	44.5	[6.743228]	[126]	[]	[]	[66144630]	[]
758_36348	chrX	72245428	72245828	+	708	44.5	[11.127567, 8.458068]	[99, 109]	[]	[]	[72245607, 72245617]	[]
758_36351	chrX	109975352	109975752	+	923	44.5	[]	[]	[7.2884393]	[144]	[]	[109975592]
758_3636	chr5	38379331	38379731	+	1000	189.0	[]	[]	[10.7555]	[125]	[]	[38379549]
758_36364	chr1	7401819	7402219	+	932	44.0	[7.5565295]	[136]	[8.693299]	[90]	[7402049]	[7402003]
758_36365	chr1	8823360	8823760	+	963	44.0	[]	[]	[7.87297]	[152]	[]	[8823554]
758_36369	chr1	19882031	19882431	+	1000	44.0	[]	[]	[11.127567]	[87]	[]	[19882195]
758_3637	chr5	43043258	43043658	+	1000	189.0	[]	[]	[8.87635]	[115]	[]	[43043456]
758_36371	chr1	25482304	25482704	+	838	44.0	[]	[]	[8.245038]	[151]	[]	[25482505]
758_36375	chr1	27431074	27431474	+	1000	44.0	[]	[]	[6.773207, 6.8930507]	[70, 148]	[]	[27431235, 27431313]
758_36376	chr1	27523510	27523910	+	1000	44.0	[]	[]	[9.373037]	[181]	[]	[27523706]
758_36378	chr1	31144468	31144868	+	1000	44.0	[8.056022]	[98]	[]	[]	[31144653]	[]
758_36379	chr1	32071794	32072194	+	831	44.0	[]	[]	[14.245327]	[146]	[]	[32072010]
758_36380	chr1	32356474	32356874	+	979	44.0	[]	[]	[10.7555, 7.2884393, 10.7555]	[94, 104, 123]	[]	[32356667, 32356677, 32356696]
758_36385	chr1	39102522	39102922	+	989	44.0	[]	[]	[6.7661796]	[82]	[]	[39102674]
758_36389	chr1	51234198	51234598	+	876	44.0	[]	[]	[7.6377397, 8.245038, 10.7555]	[89, 105, 139]	[]	[51234359, 51234375, 51234409]
758_36390	chr1	51418045	51418445	+	977	44.0	[7.6377397]	[129]	[]	[]	[51418250]	[]
758_36399	chr1	101257775	101258175	+	1000	44.0	[]	[]	[11.575829]	[127]	[]	[101257931]
758_36404	chr1	114669769	114670169	+	860	44.0	[]	[]	[6.738754]	[191]	[]	[114670004]
758_36406	chr1	117399659	117400059	+	983	44.0	[7.280349]	[83]	[10.256007]	[93]	[117399833]	[117399843]
758_36407	chr1	117930498	117930898	+	758	44.0	[7.2884393]	[178]	[9.543426]	[141]	[117930746]	[117930709]
758_36408	chr1	153662132	153662532	+	1000	44.0	[]	[]	[11.127567]	[71]	[]	[153662284]
758_36411	chr1	173420228	173420628	+	1000	44.0	[]	[]	[7.87297]	[175]	[]	[173420477]
758_36414	chr1	182304571	182304971	+	1000	44.0	[6.773207]	[117]	[]	[]	[182304779]	[]
758_36415	chr1	182399101	182399501	+	1000	44.0	[7.0754085]	[152]	[]	[]	[182399333]	[]
758_3642	chr7	6516361	6516761	+	1000	189.0	[]	[]	[10.256007]	[133]	[]	[6516587]
758_36423	chr1	204708459	204708859	+	582	44.0	[8.245038]	[137]	[8.690641]	[164]	[204708638]	[204708665]
758_36425	chr1	209651028	209651428	+	984	44.0	[]	[]	[8.458068]	[112]	[]	[209651227]
758_36427	chr1	212595792	212596192	+	1000	44.0	[8.458068]	[107]	[]	[]	[212595955]	[]
758_3643	chr7	22680532	22680932	+	1000	189.0	[6.738754]	[113]	[6.780856]	[142]	[22680739]	[22680768]
758_36430	chr1	221760610	221761010	+	651	44.0	[8.1006775, 6.8401775]	[114, 175]	[]	[]	[221760799, 221760860]	[]
758_36433	chr1	226093077	226093477	+	1000	44.0	[]	[]	[10.7555]	[116]	[]	[226093228]
758_36434	chr1	227134912	227135312	+	646	44.0	[]	[]	[7.25846]	[127]	[]	[227135097]
758_36435	chr1	241944893	241945293	+	959	44.0	[]	[]	[9.957938]	[201]	[]	[241945120]
758_36438	chr10	22132839	22133239	+	1000	44.0	[]	[]	[6.780856]	[234]	[]	[22133086]
758_36440	chr10	45008571	45008971	+	864	44.0	[8.1006775]	[121]	[]	[]	[45008733]	[]
758_36442	chr10	60998423	60998823	+	881	44.0	[7.280349, 9.411099, 6.7416005]	[85, 105, 128]	[6.8439474]	[154]	[60998592, 60998612, 60998635]	[60998661]
758_36445	chr10	71663247	71663647	+	967	44.0	[6.780856]	[167]	[]	[]	[71663451]	[]
758_36451	chr10	100342334	100342734	+	922	44.0	[8.693299]	[63]	[]	[]	[100342491]	[]
758_36461	chr11	46919930	46920330	+	1000	44.0	[8.458068]	[147]	[]	[]	[46920142]	[]
758_36463	chr11	47979356	47979756	+	858	44.0	[]	[]	[8.458068]	[149]	[]	[47979587]
758_36467	chr11	67094300	67094700	+	709	44.0	[10.7555, 11.575829, 8.245038]	[54, 103, 139]	[]	[]	[67094453, 67094502, 67094538]	[]
758_36468	chr11	67270340	67270740	+	1000	44.0	[]	[]	[8.245038]	[146]	[]	[67270502]
758_36469	chr11	75041241	75041641	+	700	44.0	[8.693299, 8.693299, 6.7035384, 8.693299, 6.8930507]	[85, 100, 108, 122, 144]	[]	[]	[75041396, 75041411, 75041419, 75041433, 75041455]	[]
758_36471	chr11	93392833	93393233	+	1000	44.0	[]	[]	[8.458068]	[178]	[]	[93393078]
758_36477	chr12	7936304	7936704	+	843	44.0	[]	[]	[6.8930507]	[85]	[]	[7936455]
758_36480	chr12	30725828	30726228	+	913	44.0	[8.1006775]	[137]	[]	[]	[30726049]	[]
758_36490	chr12	62248893	62249293	+	894	44.0	[]	[]	[6.863072]	[107]	[]	[62249083]
758_36492	chr12	89333799	89334199	+	1000	44.0	[]	[]	[8.87635]	[94]	[]	[89333987]
758_36493	chr12	93773085	93773485	+	1000	44.0	[]	[]	[11.54585]	[159]	[]	[93773329]
758_36497	chr12	108714895	108715295	+	1000	44.0	[11.127567]	[149]	[]	[]	[108715137]	[]
758_36499	chr12	116577024	116577424	+	915	44.0	[]	[]	[8.458068]	[101]	[]	[116577217]
758_36500	chr12	116599292	116599692	+	1000	44.0	[6.8439474]	[144]	[]	[]	[116599469]	[]
758_36501	chr12	122152055	122152455	+	1000	44.0	[]	[]	[8.693299, 7.2884393]	[161, 180]	[]	[122152240, 122152259]
758_36506	chr13	20995433	20995833	+	661	44.0	[7.87297]	[61]	[]	[]	[20995586]	[]
758_36507	chr13	27053150	27053550	+	632	44.0	[]	[]	[11.575829]	[96]	[]	[27053345]
758_3651	chr10	31951999	31952399	+	1000	188.5	[]	[]	[11.575829]	[138]	[]	[31952223]
758_36512	chr13	97109994	97110394	+	1000	44.0	[]	[]	[7.652416, 8.245038]	[110, 144]	[]	[97110176, 97110210]
758_36513	chr13	107943273	107943673	+	1000	44.0	[7.280349]	[82]	[]	[]	[107943453]	[]
758_36514	chr13	107976628	107977028	+	668	44.0	[]	[]	[11.127567]	[164]	[]	[107976829]
758_36517	chr14	22951740	22952140	+	734	44.0	[]	[]	[7.2884393, 10.770176]	[73, 155]	[]	[22951901, 22951983]
758_36518	chr14	23167437	23167837	+	960	44.0	[]	[]	[7.037342, 8.87635]	[66, 91]	[]	[23167598, 23167623]
758_36519	chr14	24317292	24317692	+	898	44.0	[7.5565295]	[133]	[]	[]	[24317480]	[]
758_36525	chr14	75070408	75070808	+	1000	44.0	[]	[]	[6.673559]	[100]	[]	[75070605]
758_36528	chr14	103105106	103105506	+	999	44.0	[]	[]	[6.673559]	[124]	[]	[103105295]
758_36529	chr15	30903632	30904032	+	725	44.0	[7.87297]	[66]	[]	[]	[30903783]	[]
758_3653	chr11	13090363	13090763	+	1000	188.5	[]	[]	[6.780856, 6.7687325]	[85, 98]	[]	[13090548, 13090561]
758_36530	chr15	40116562	40116962	+	807	44.0	[]	[]	[7.2884393]	[160]	[]	[40116807]
758_36535	chr15	51874688	51875088	+	1000	44.0	[]	[]	[11.127567]	[126]	[]	[51874903]
758_36539	chr15	63243703	63244103	+	904	44.0	[6.7416005]	[140]	[]	[]	[63243912]	[]
758_3654	chr12	54420326	54420726	+	1000	188.5	[8.1006775]	[112]	[]	[]	[54420535]	[]
758_36540	chr15	63945144	63945544	+	1000	44.0	[]	[]	[10.256007]	[188]	[]	[63945335]
758_36544	chr15	67133059	67133459	+	1000	44.0	[6.7116218, 8.87635]	[105, 148]	[8.708212]	[171]	[67133240, 67133283]	[67133306]
758_36545	chr15	67904332	67904732	+	605	44.0	[]	[]	[7.3734775]	[67]	[]	[67904490]
758_36547	chr15	73871038	73871438	+	984	44.0	[14.245327]	[79]	[]	[]	[73871205]	[]
758_36554	chr15	88465911	88466311	+	1000	44.0	[]	[]	[14.245327, 7.6377397]	[103, 131]	[]	[88466112, 88466140]
758_36555	chr15	88939851	88940251	+	993	44.0	[]	[]	[7.280349]	[159]	[]	[88940044]
758_36566	chr16	29712177	29712577	+	1000	44.0	[9.373037]	[87]	[]	[]	[29712336]	[]
758_36567	chr16	30166131	30166531	+	769	44.0	[6.685237, 7.250373]	[105, 113]	[]	[]	[30166335, 30166343]	[]
758_36570	chr16	47779521	47779921	+	1000	44.0	[]	[]	[8.428089]	[145]	[]	[47779746]
758_36571	chr16	53220295	53220695	+	950	44.0	[]	[]	[6.7661796]	[152]	[]	[53220540]
758_36572	chr16	56734379	56734779	+	830	44.0	[9.56255, 11.362798]	[120, 128]	[]	[]	[56734594, 56734602]	[]
758_36574	chr16	66879738	66880138	+	1000	44.0	[9.442706, 8.693299]	[133, 154]	[]	[]	[66879967, 66879988]	[]
758_36578	chr16	87258776	87259176	+	590	44.0	[]	[]	[11.575829, 7.280349]	[110, 150]	[]	[87258944, 87258984]
758_36580	chr17	4659768	4660168	+	1000	44.0	[11.575829, 6.780856, 9.957938, 10.7555, 7.250373]	[119, 136, 143, 154, 172]	[]	[]	[4659948, 4659965, 4659972, 4659983, 4660001]	[]
758_36582	chr17	21677424	21677824	+	1000	44.0	[6.780856, 6.6800203]	[146, 202]	[]	[]	[21677613, 21677669]	[]
758_36584	chr17	32669071	32669471	+	1000	44.0	[8.693299]	[123]	[]	[]	[32669289]	[]
758_36585	chr17	35588486	35588886	+	1000	44.0	[]	[]	[6.743228]	[158]	[]	[35588705]
758_36586	chr17	36849761	36850161	+	993	44.0	[11.362798]	[105]	[]	[]	[36849947]	[]
758_36587	chr17	38348990	38349390	+	677	44.0	[]	[]	[8.87635]	[194]	[]	[38349213]
758_36593	chr17	49259868	49260268	+	1000	44.0	[6.873926]	[163]	[]	[]	[49260081]	[]
758_36596	chr17	57113231	57113631	+	557	44.0	[]	[]	[8.6123495, 6.7416005]	[76, 137]	[]	[57113386, 57113447]
758_36598	chr17	59846723	59847123	+	1000	44.0	[9.56255]	[164]	[]	[]	[59846949]	[]
758_36599	chr17	63573629	63574029	+	808	44.0	[]	[]	[6.8930507, 10.256007]	[88, 103]	[]	[63573809, 63573824]
758_36604	chr17_KI270729v1_random	22920	23320	+	1000	44.0	[7.87297, 7.87297]	[82, 137]	[]	[]	[23086, 23141]	[]
758_36605	chr18	332127	332527	+	1000	44.0	[10.770176, 6.743228]	[83, 147]	[]	[]	[332302, 332366]	[]
758_36606	chr18	2002621	2003021	+	563	44.0	[6.9204674]	[107]	[]	[]	[2002819]	[]
758_36611	chr18	50396102	50396502	+	867	44.0	[8.245038]	[147]	[]	[]	[50396328]	[]
758_36621	chr19	13429584	13429984	+	958	44.0	[7.6377397]	[116]	[]	[]	[13429790]	[]
758_36622	chr19	14439939	14440339	+	989	44.0	[6.6800203, 8.1006775, 9.438231]	[78, 111, 117]	[]	[]	[14440111, 14440144, 14440150]	[]
758_36625	chr19	18193535	18193935	+	982	44.0	[]	[]	[9.241764]	[132]	[]	[18193731]
758_36627	chr19	29857852	29858252	+	958	44.0	[11.127567]	[142]	[]	[]	[29858092]	[]
758_36628	chr19	34402200	34402600	+	973	44.0	[]	[]	[7.6377397]	[127]	[]	[34402407]
758_36630	chr19	38305282	38305682	+	999	44.0	[8.693299]	[154]	[]	[]	[38305524]	[]
758_36634	chr19	46635734	46636134	+	766	44.0	[7.280349, 8.87635, 6.8930507, 9.957938]	[93, 123, 145, 178]	[]	[]	[46635894, 46635924, 46635946, 46635979]	[]
758_3664	chr6	26536827	26537227	+	1000	188.5	[]	[]	[9.56255, 6.9204674, 6.873926]	[76, 147, 152]	[]	[26536995, 26537066, 26537071]
758_36640	chr19	54476941	54477341	+	761	44.0	[9.56255]	[119]	[]	[]	[54477151]	[]
758_36641	chr19	57830001	57830401	+	1000	44.0	[]	[]	[11.54585]	[166]	[]	[57830239]
758_36646	chr2	21228519	21228919	+	960	44.0	[8.245038]	[55]	[]	[]	[21228674]	[]
758_36647	chr2	26143932	26144332	+	607	44.0	[]	[]	[6.7661796]	[115]	[]	[26144142]
758_3665	chr6	27792379	27792779	+	1000	188.5	[8.734424]	[77]	[11.127567]	[136]	[27792540]	[27792599]
758_36651	chr2	36966813	36967213	+	1000	44.0	[]	[]	[7.3734775]	[106]	[]	[36966978]
758_36654	chr2	43137484	43137884	+	768	44.0	[]	[]	[8.693299]	[127]	[]	[43137705]
758_36661	chr2	75466683	75467083	+	765	44.0	[9.919872]	[84]	[]	[]	[75466863]	[]
758_36662	chr2	107728596	107728996	+	1000	44.0	[]	[]	[7.220394]	[101]	[]	[107728755]
758_36665	chr2	121756109	121756509	+	1000	44.0	[]	[]	[7.2884393, 8.245038, 9.373037, 6.780856]	[91, 167, 171, 184]	[]	[121756260, 121756336, 121756340, 121756353]
758_36666	chr2	128193536	128193936	+	996	44.0	[7.3734775]	[87]	[7.280349]	[79]	[128193715]	[128193707]
758_36667	chr2	138493401	138493801	+	932	44.0	[6.685237]	[76]	[]	[]	[138493569]	[]
758_36668	chr2	145906300	145906700	+	881	44.0	[7.652416]	[79]	[7.037342]	[151]	[145906463]	[145906535]
758_3667	chr6	108361525	108361925	+	1000	188.5	[11.575829]	[122]	[]	[]	[108361724]	[]
758_36675	chr2	190606055	190606455	+	1000	44.0	[9.919872]	[121]	[11.362798]	[102]	[190606263]	[190606244]
758_36676	chr2	190765643	190766043	+	1000	44.0	[]	[]	[6.6800203]	[90]	[]	[190765824]
758_36679	chr2	216353716	216354116	+	1000	44.0	[9.919872]	[66]	[]	[]	[216353869]	[]
758_36681	chr2	222864245	222864645	+	610	44.0	[7.3734775]	[128]	[7.652416]	[162]	[222864461]	[222864495]
758_36683	chr2	237085084	237085484	+	949	44.0	[7.87297]	[144]	[]	[]	[237085298]	[]
758_36685	chr20	1085511	1085911	+	1000	44.0	[9.919872]	[142]	[7.2884393]	[134]	[1085673]	[1085665]
758_36688	chr20	31593123	31593523	+	1000	44.0	[6.673559]	[99]	[10.7555]	[132]	[31593302]	[31593335]
758_36689	chr20	32168500	32168900	+	767	44.0	[]	[]	[7.250373]	[140]	[]	[32168726]
758_36690	chr20	32277389	32277789	+	1000	44.0	[]	[]	[6.6800203]	[67]	[]	[32277552]
758_36691	chr20	33295605	33296005	+	869	44.0	[7.87297, 7.6377397, 6.7416005, 7.6377397, 6.7416005, 6.7416005]	[121, 133, 147, 168, 182, 188]	[]	[]	[33295769, 33295781, 33295795, 33295816, 33295830, 33295836]	[]
758_36692	chr20	34797387	34797787	+	1000	44.0	[6.7687325]	[186]	[]	[]	[34797592]	[]
758_36696	chr20	46363856	46364256	+	585	44.0	[]	[]	[6.7661796]	[91]	[]	[46364024]
758_36697	chr20	47469134	47469534	+	764	44.0	[]	[]	[7.6377397]	[66]	[]	[47469289]
758_36699	chr20	50689674	50690074	+	969	44.0	[7.87297]	[87]	[]	[]	[50689826]	[]
758_3670	chr1	54408236	54408636	+	1000	188.0	[]	[]	[7.6377397]	[66]	[]	[54408399]
758_36704	chr21	33232717	33233117	+	837	44.0	[9.957938, 9.802997, 7.87297]	[118, 140, 145]	[]	[]	[33232914, 33232936, 33232941]	[]
758_36706	chr21	39427065	39427465	+	1000	44.0	[8.458068]	[143]	[]	[]	[39427289]	[]
758_3671	chr1	202076874	202077274	+	1000	188.0	[11.54585, 7.6377397]	[103, 119]	[]	[]	[202077059, 202077075]	[]
758_36710	chr21	45313601	45314001	+	773	44.0	[14.245327]	[79]	[6.8401775]	[134]	[45313778]	[45313833]
758_36712	chr22	19153639	19154039	+	1000	44.0	[8.1006775]	[133]	[]	[]	[19153854]	[]
758_36714	chr22	21468122	21468522	+	1000	44.0	[]	[]	[6.6800203]	[75]	[]	[21468284]
758_36718	chr22	21743444	21743844	+	1000	44.0	[6.863072]	[153]	[]	[]	[21743661]	[]
758_36719	chr22	21796381	21796781	+	1000	44.0	[]	[]	[6.7661796]	[115]	[]	[21796555]
758_36720	chr22	21911999	21912399	+	963	44.0	[10.7555]	[218]	[]	[]	[21912232]	[]
758_36721	chr22	22062300	22062700	+	1000	44.0	[9.081597]	[127]	[]	[]	[22062520]	[]
758_36728	chr22	38145725	38146125	+	755	44.0	[]	[]	[7.5565295]	[199]	[]	[38145962]
758_36729	chr22	39723097	39723497	+	882	44.0	[]	[]	[7.250373]	[162]	[]	[39723290]
758_36733	chr3	4340484	4340884	+	914	44.0	[6.7035384]	[142]	[]	[]	[4340683]	[]
758_36734	chr3	4743043	4743443	+	942	44.0	[7.5565295, 9.438231]	[105, 128]	[]	[]	[4743241, 4743264]	[]
758_36736	chr3	9924008	9924408	+	1000	44.0	[]	[]	[6.7687325, 8.458068, 7.280349]	[111, 117, 142]	[]	[9924181, 9924187, 9924212]
758_36738	chr3	24516613	24517013	+	861	44.0	[7.220394]	[151]	[8.458068]	[163]	[24516829]	[24516841]
758_3674	chr11	65652572	65652972	+	1000	188.0	[]	[]	[9.957938]	[133]	[]	[65652800]
758_36743	chr3	53268051	53268451	+	891	44.0	[10.256007]	[113]	[6.8930507, 7.250373]	[91, 97]	[53268247]	[53268225, 53268231]
758_36746	chr3	126945229	126945629	+	975	44.0	[9.56255]	[158]	[]	[]	[126945477]	[]
758_36750	chr3	156600392	156600792	+	770	44.0	[6.660896, 7.6377397, 7.6377397]	[54, 98, 105]	[]	[]	[156600545, 156600589, 156600596]	[]
758_36753	chr3	170766807	170767207	+	1000	44.0	[]	[]	[14.245327]	[200]	[]	[170767028]
758_3676	chr12	116346693	116347093	+	1000	188.0	[8.056022, 7.6377397]	[92, 110]	[7.5565295]	[76]	[116346882, 116346900]	[116346866]
758_36762	chr4	73190732	73191132	+	965	44.0	[]	[]	[6.780856]	[162]	[]	[73190943]
758_36763	chr4	74032873	74033273	+	1000	44.0	[]	[]	[6.8439474]	[97]	[]	[74033054]
758_36764	chr4	78608454	78608854	+	955	44.0	[7.87297, 6.873926]	[103, 172]	[]	[]	[78608630, 78608699]	[]
758_36766	chr4	152990740	152991140	+	878	44.0	[]	[]	[6.8401775]	[97]	[]	[152990910]
758_36768	chr4	190111290	190111690	+	985	44.0	[10.770176]	[176]	[]	[]	[190111535]	[]
758_36769	chr5	10285492	10285892	+	1000	44.0	[]	[]	[7.2884393]	[157]	[]	[10285685]
758_3677	chr12	123713435	123713835	+	1000	188.0	[]	[]	[6.863072, 6.780856, 6.743228]	[78, 86, 96]	[]	[123713611, 123713619, 123713629]
758_36771	chr5	68456594	68456994	+	1000	44.0	[]	[]	[10.256007]	[97]	[]	[68456780]
758_36777	chr5	151048571	151048971	+	1000	44.0	[6.873926]	[131]	[]	[]	[151048795]	[]
758_36780	chr6	3228804	3229204	+	935	44.0	[8.245038]	[80]	[]	[]	[3228967]	[]
758_36781	chr6	4274612	4275012	+	1000	44.0	[]	[]	[6.780856]	[151]	[]	[4274833]
758_36783	chr6	4977453	4977853	+	814	44.0	[9.919872]	[97]	[11.575829, 7.2884393]	[121, 154]	[4977633]	[4977657, 4977690]
758_36787	chr6	8064357	8064757	+	881	44.0	[9.802997]	[155]	[]	[]	[8064598]	[]
758_36789	chr6	17701809	17702209	+	1000	44.0	[]	[]	[8.693299]	[128]	[]	[17702008]
758_36794	chr6	33242426	33242826	+	599	44.0	[7.6377397, 7.6377397, 7.6377397]	[161, 169, 185]	[]	[]	[33242652, 33242660, 33242676]	[]
758_36797	chr6	42901402	42901802	+	1000	44.0	[]	[]	[9.56255]	[140]	[]	[42901586]
758_36798	chr6	43766342	43766742	+	992	44.0	[]	[]	[6.873926, 8.87635]	[63, 92]	[]	[43766495, 43766524]
758_36799	chr6	47425174	47425574	+	979	44.0	[]	[]	[6.6800203, 9.919872]	[75, 155]	[]	[47425331, 47425411]
758_368	chrUn_KI270438v1	111935	112335	+	1000	489.5	[7.87297]	[56]	[]	[]	[112090]	[]
758_36800	chr6	83511742	83512142	+	1000	44.0	[11.575829]	[128]	[]	[]	[83511949]	[]
758_36802	chr6	85670588	85670988	+	1000	44.0	[]	[]	[7.87297, 7.2884393]	[142, 146]	[]	[85670813, 85670817]
758_36809	chr6	134293979	134294379	+	853	44.0	[]	[]	[6.685237, 11.362798]	[143, 155]	[]	[134294149, 134294161]
758_36812	chr6	150220791	150221191	+	690	44.0	[6.8401775]	[74]	[6.863072]	[108]	[150220952]	[150220986]
758_36813	chr6	150312297	150312697	+	748	44.0	[]	[]	[6.780856]	[115]	[]	[150312507]
758_36815	chr6	157522758	157523158	+	1000	44.0	[]	[]	[7.87297, 7.6377397]	[97, 134]	[]	[157522918, 157522955]
758_36816	chr6	158524937	158525337	+	927	44.0	[]	[]	[8.245038]	[132]	[]	[158525163]
758_36818	chr7	5327240	5327640	+	995	44.0	[]	[]	[8.734424]	[147]	[]	[5327427]
758_36820	chr7	23071925	23072325	+	863	44.0	[]	[]	[7.037342]	[216]	[]	[23072151]
758_36824	chr7	50513195	50513595	+	996	44.0	[6.863072, 6.863072, 7.6377397]	[88, 136, 143]	[11.127567]	[75]	[50513367, 50513415, 50513422]	[50513354]
758_36825	chr7	67043020	67043420	+	843	44.0	[]	[]	[6.7687325]	[86]	[]	[67043206]
758_36829	chr7	76606128	76606528	+	1000	44.0	[6.7661796]	[60]	[]	[]	[76606282]	[]
758_36832	chr7	106153864	106154264	+	1000	44.0	[]	[]	[10.256007]	[167]	[]	[106154093]
758_36833	chr7	116970259	116970659	+	998	44.0	[]	[]	[6.8439474, 10.256007]	[96, 118]	[]	[116970455, 116970477]
758_36839	chr7	128731205	128731605	+	690	44.0	[6.773207]	[130]	[]	[]	[128731410]	[]
758_36844	chr7	145785136	145785536	+	1000	44.0	[6.7687325, 8.87635]	[109, 136]	[]	[]	[145785287, 145785314]	[]
758_36845	chr7	151754022	151754422	+	1000	44.0	[6.8439474]	[112]	[]	[]	[151754214]	[]
758_36847	chr7	157116853	157117253	+	1000	44.0	[]	[]	[11.362798]	[115]	[]	[157117056]
758_3685	chr4	55397477	55397877	+	1000	188.0	[]	[]	[7.87297, 7.87297, 8.693299, 7.87297, 8.693299, 7.87297, 7.87297, 7.87297, 10.7555, 7.87297, 7.87297]	[81, 86, 91, 110, 115, 134, 144, 161, 166, 173, 178]	[]	[55397628, 55397633, 55397638, 55397657, 55397662, 55397681, 55397691, 55397708, 55397713, 55397720, 55397725]
758_36853	chr8	28402559	28402959	+	978	44.0	[]	[]	[6.780856]	[157]	[]	[28402806]
758_36854	chr8	41458331	41458731	+	776	44.0	[9.919872, 6.780856]	[57, 104]	[7.5565295]	[124]	[41458485, 41458532]	[41458552]
758_36855	chr8	41489313	41489713	+	823	44.0	[6.738754]	[127]	[]	[]	[41489536]	[]
758_36856	chr8	41764909	41765309	+	1000	44.0	[]	[]	[7.6377397, 7.6377397, 7.6377397, 7.6377397, 7.87297]	[80, 96, 124, 158, 169]	[]	[41765067, 41765083, 41765111, 41765145, 41765156]
758_36857	chr8	42270480	42270880	+	938	44.0	[11.127567]	[154]	[]	[]	[42270717]	[]
758_36865	chr8	96281353	96281753	+	1000	44.0	[]	[]	[7.220394]	[127]	[]	[96281550]
758_36867	chr8	104691724	104692124	+	1000	44.0	[6.7661796, 8.734424]	[61, 95]	[]	[]	[104691880, 104691914]	[]
758_36871	chr8	124459773	124460173	+	931	44.0	[]	[]	[6.7416005, 7.2884393]	[170, 176]	[]	[124459996, 124460002]
758_36872	chr8	127967819	127968219	+	950	44.0	[]	[]	[9.802997, 6.8439474]	[153, 199]	[]	[127967997, 127968043]
758_36873	chr8	128689001	128689401	+	1000	44.0	[6.685237]	[66]	[]	[]	[128689159]	[]
758_36874	chr8	129677698	129678098	+	1000	44.0	[8.693299]	[120]	[]	[]	[129677916]	[]
758_36876	chr8	141134632	141135032	+	811	44.0	[]	[]	[7.0754085]	[72]	[]	[141134795]
758_36878	chr9	5608588	5608988	+	678	44.0	[11.127567, 9.442706]	[79, 96]	[]	[]	[5608766, 5608783]	[]
758_3688	chr7	20230125	20230525	+	1000	188.0	[9.411099]	[74]	[]	[]	[20230294]	[]
758_36880	chr9	37594414	37594814	+	1000	44.0	[8.690641, 14.245327]	[168, 174]	[]	[]	[37594619, 37594625]	[]
758_36884	chr9	93575189	93575589	+	958	44.0	[]	[]	[11.362798]	[102]	[]	[93575345]
758_36887	chr9	105460117	105460517	+	934	44.0	[11.575829]	[79]	[]	[]	[105460278]	[]
758_36888	chr9	105861984	105862384	+	908	44.0	[7.0754085, 9.442706, 11.575829]	[122, 143, 151]	[]	[]	[105862196, 105862217, 105862225]	[]
758_3689	chr8	94525259	94525659	+	1000	188.0	[14.245327]	[147]	[]	[]	[94525494]	[]
758_36892	chr9	114487551	114487951	+	1000	44.0	[]	[]	[10.770176]	[116]	[]	[114487755]
758_36895	chr9	123329294	123329694	+	1000	44.0	[]	[]	[6.863072]	[94]	[]	[123329477]
758_369	chr11	355862	356262	+	1000	489.0	[7.3734775]	[129]	[]	[]	[356090]	[]
758_36901	chr9	130766984	130767384	+	1000	44.0	[]	[]	[6.7416005]	[167]	[]	[130767187]
758_36904	chr9	130944612	130945012	+	1000	44.0	[6.780856]	[196]	[]	[]	[130944862]	[]
758_36908	chr9	134134318	134134718	+	926	44.0	[6.7687325]	[118]	[]	[]	[134134522]	[]
758_36909	chr9	135895292	135895692	+	1000	44.0	[11.575829]	[137]	[]	[]	[135895502]	[]
758_36915	chrX	48696243	48696643	+	986	44.0	[9.56255]	[94]	[]	[]	[48696431]	[]
758_36919	chrX	131577754	131578154	+	1000	44.0	[6.7661796]	[67]	[]	[]	[131577916]	[]
758_3692	chr1	110328737	110329137	+	1000	187.5	[8.056022]	[75]	[]	[]	[110328910]	[]
758_36926	chr1	3613385	3613785	+	914	43.5	[8.87635, 7.6377397]	[112, 119]	[6.8439474]	[140]	[3613596, 3613603]	[3613624]
758_36930	chr1	12074027	12074427	+	1000	43.5	[]	[]	[6.660896]	[68]	[]	[12074188]
758_36931	chr1	12436162	12436562	+	1000	43.5	[6.7035384, 6.863072]	[137, 145]	[]	[]	[12436364, 12436372]	[]
758_36932	chr1	15177658	15178058	+	858	43.5	[11.575829]	[91]	[]	[]	[15177834]	[]
758_36940	chr1	26109617	26110017	+	1000	43.5	[]	[]	[8.245038]	[98]	[]	[26109807]
758_36949	chr1	40055663	40056063	+	899	43.5	[6.7035384]	[159]	[]	[]	[40055842]	[]
758_3695	chr16	16191490	16191890	+	1000	187.5	[]	[]	[7.6377397, 7.6377397]	[131, 147]	[]	[16191674, 16191690]
758_36952	chr1	45263431	45263831	+	1000	43.5	[]	[]	[11.127567, 7.6377397, 8.458068]	[85, 94, 130]	[]	[45263612, 45263621, 45263657]
758_36956	chr1	54640224	54640624	+	1000	43.5	[8.693299, 6.8930507]	[101, 107]	[]	[]	[54640408, 54640414]	[]
758_36957	chr1	56494156	56494556	+	1000	43.5	[6.7661796]	[87]	[8.056022]	[126]	[56494328]	[56494367]
