#PeakID(python identify_motif.py ./ENCODE_processed_files/SOX6_idr.fa SOX6 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
986_39359	chr4	78612371	78612771	+	875	43.0	[6.3845105]	[145]	[]	[]	[78612566]	[]
986_39363	chr4	78795970	78796370	+	806	43.0	[]	[]	[7.2768254, 6.2220955, 6.3845105]	[82, 103, 146]	[]	[78796149, 78796170, 78796213]
986_39371	chr5	6093084	6093484	+	658	43.0	[]	[]	[13.042722]	[181]	[]	[6093328]
986_39372	chr5	37738056	37738456	+	729	43.0	[]	[]	[13.042722]	[115]	[]	[37738267]
986_39375	chr5	79832950	79833350	+	677	43.0	[12.18935]	[105]	[]	[]	[79833101]	[]
986_39376	chr5	90548068	90548468	+	711	43.0	[6.8433943]	[78]	[]	[]	[90548221]	[]
986_39379	chr5	96715571	96715971	+	636	43.0	[7.3200583]	[116]	[]	[]	[96715781]	[]
986_39385	chr5	126862753	126863153	+	865	43.0	[6.5548015]	[96]	[8.658898]	[141]	[126862947]	[126862992]
986_39386	chr5	132007811	132008211	+	763	43.0	[]	[]	[9.925955]	[128]	[]	[132007986]
986_39389	chr5	137753582	137753982	+	894	43.0	[]	[]	[6.261038]	[143]	[]	[137753760]
986_39394	chr5	148620617	148621017	+	629	43.0	[6.8433943]	[171]	[]	[]	[148620859]	[]
986_39395	chr5	149951162	149951562	+	894	43.0	[]	[]	[6.3845105]	[113]	[]	[149951326]
986_39398	chr5	154696746	154697146	+	704	43.0	[]	[]	[6.2220955, 10.16892]	[145, 154]	[]	[154696977, 154696986]
986_39399	chr5	157857688	157858088	+	743	43.0	[12.18935]	[86]	[]	[]	[157857850]	[]
986_394	chr12	1171688	1172088	+	1000	444.0	[]	[]	[9.315548]	[122]	[]	[1171900]
986_3940	chr7	16484720	16485120	+	1000	148.5	[]	[]	[12.799757]	[99]	[]	[16484908]
986_39400	chr5	157948760	157949160	+	837	43.0	[]	[]	[8.665914]	[65]	[]	[157948916]
986_3941	chr7	77727885	77728285	+	1000	148.5	[6.3845105]	[146]	[]	[]	[77728100]	[]
986_39414	chr6	10726598	10726998	+	748	43.0	[]	[]	[6.2220955]	[143]	[]	[10726834]
986_3942	chr7	149310172	149310572	+	1000	148.5	[]	[]	[13.042722]	[80]	[]	[149310330]
986_39421	chr6	20688247	20688647	+	827	43.0	[9.315548, 7.8125415]	[140, 160]	[]	[]	[20688433, 20688453]	[]
986_39423	chr6	27666860	27667260	+	609	43.0	[]	[]	[6.3845105]	[120]	[]	[27667012]
986_39424	chr6	28135426	28135826	+	857	43.0	[6.3845105]	[150]	[]	[]	[28135646]	[]
986_39430	chr6	34276696	34277096	+	821	43.0	[]	[]	[6.3845105, 6.3845105]	[105, 138]	[]	[34276857, 34276890]
986_39432	chr6	35720497	35720897	+	719	43.0	[7.2768254]	[104]	[]	[]	[35720700]	[]
986_39434	chr6	36886827	36887227	+	855	43.0	[]	[]	[13.042722]	[124]	[]	[36887041]
986_39438	chr6	37427990	37428390	+	816	43.0	[]	[]	[6.3923864]	[133]	[]	[37428210]
986_39439	chr6	43183207	43183607	+	894	43.0	[6.2220955]	[135]	[]	[]	[43183409]	[]
986_39441	chr6	45185444	45185844	+	620	43.0	[11.946385]	[210]	[6.2220955]	[130]	[45185688]	[45185608]
986_39444	chr6	51339746	51340146	+	713	43.0	[8.055507]	[77]	[]	[]	[51339920]	[]
986_39445	chr6	84052268	84052668	+	822	43.0	[7.8125415]	[225]	[]	[]	[84052510]	[]
986_39446	chr6	106519596	106519996	+	909	43.0	[6.2220955, 6.2220955]	[132, 183]	[]	[]	[106519781, 106519832]	[]
986_39451	chr6	123489533	123489933	+	655	43.0	[]	[]	[8.658898, 13.042722]	[77, 95]	[]	[123489709, 123489727]
986_39454	chr6	133963943	133964343	+	896	43.0	[6.3845105]	[77]	[]	[]	[133964108]	[]
986_39464	chr6	159863266	159863666	+	880	43.0	[]	[]	[7.0058093]	[106]	[]	[159863460]
986_39466	chr6	161393868	161394268	+	825	43.0	[]	[]	[6.2220955]	[225]	[]	[161394107]
986_39469	chr7	12707084	12707484	+	606	43.0	[6.2220955, 7.3200583]	[87, 110]	[6.3845105]	[107]	[12707266, 12707289]	[12707286]
986_39475	chr7	44477336	44477736	+	762	43.0	[6.2220955]	[111]	[]	[]	[44477509]	[]
986_39476	chr7	44552911	44553311	+	881	43.0	[12.799757, 6.4234533]	[132, 181]	[]	[]	[44553098, 44553147]	[]
986_39482	chr7	100053170	100053570	+	776	43.0	[7.0058093]	[157]	[13.042722]	[196]	[100053380]	[100053419]
986_39487	chr7	121036714	121037114	+	854	43.0	[6.3845105, 6.3923864]	[96, 141]	[]	[]	[121036901, 121036946]	[]
986_39488	chr7	128777779	128778179	+	662	43.0	[]	[]	[6.3845105]	[211]	[]	[128778012]
986_3949	chr1	234730684	234731084	+	1000	148.0	[7.8125415]	[115]	[]	[]	[234730867]	[]
986_39491	chr7	129227848	129228248	+	820	43.0	[6.4234533, 6.3923864]	[142, 157]	[]	[]	[129228055, 129228070]	[]
986_39492	chr7	135414860	135415260	+	886	43.0	[6.3845105, 6.6004295]	[111, 123]	[]	[]	[135415056, 135415068]	[]
986_39493	chr7	138146692	138147092	+	770	43.0	[8.055507]	[106]	[]	[]	[138146890]	[]
986_395	chr6	38796420	38796820	+	1000	444.0	[7.3200583]	[99]	[6.2220955]	[96]	[38796611]	[38796608]
986_39504	chr8	55973816	55974216	+	873	43.0	[6.2220955]	[164]	[]	[]	[55974030]	[]
986_39506	chr8	73325664	73326064	+	896	43.0	[10.16892]	[131]	[]	[]	[73325860]	[]
986_39510	chr8	123416064	123416464	+	833	43.0	[6.2220955]	[106]	[]	[]	[123416237]	[]
986_39511	chr8	144151672	144152072	+	902	43.0	[]	[]	[6.6004295]	[124]	[]	[144151857]
986_39514	chr9	2727972	2728372	+	700	43.0	[]	[]	[9.315548]	[134]	[]	[2728185]
986_39517	chr9	93525496	93525896	+	885	43.0	[12.880307]	[116]	[]	[]	[93525674]	[]
986_39523	chr9	112097694	112098094	+	807	43.0	[]	[]	[9.072583]	[120]	[]	[112097879]
986_39524	chr9	113274426	113274826	+	831	43.0	[]	[]	[6.3118367]	[172]	[]	[113274676]
986_39528	chr9	129682377	129682777	+	859	43.0	[12.026935]	[111]	[]	[]	[129682570]	[]
986_39537	chrX	2658824	2659224	+	790	43.0	[6.3923864, 8.665914]	[154, 179]	[]	[]	[2659043, 2659068]	[]
986_39540	chrX	40240805	40241205	+	899	43.0	[6.3845105]	[155]	[]	[]	[40241049]	[]
986_39542	chrX	47116515	47116915	+	685	43.0	[]	[]	[8.908878]	[153]	[]	[47116756]
986_39543	chrX	48492254	48492654	+	904	43.0	[]	[]	[12.880307]	[75]	[]	[48492424]
986_39544	chrX	124860840	124861240	+	855	43.0	[]	[]	[8.910168]	[110]	[]	[124861025]
986_39545	chrX	125493058	125493458	+	817	43.0	[11.946385]	[135]	[]	[]	[125493262]	[]
986_39550	chr1	6584691	6585091	+	872	42.5	[6.3845105]	[145]	[]	[]	[6584889]	[]
986_39552	chr1	12436257	12436657	+	827	42.5	[7.0770936]	[169]	[]	[]	[12436496]	[]
986_39553	chr1	14419666	14420066	+	877	42.5	[]	[]	[6.2220955, 7.2768254]	[164, 189]	[]	[14419875, 14419900]
986_39554	chr1	14970180	14970580	+	880	42.5	[6.5548015]	[170]	[]	[]	[14970416]	[]
986_39558	chr1	23100200	23100600	+	752	42.5	[6.2220955]	[123]	[8.665914]	[120]	[23100422]	[23100419]
986_3956	chr12	57539274	57539674	+	1000	148.0	[]	[]	[12.18935]	[85]	[]	[57539439]
986_3957	chr12	70598745	70599145	+	1000	148.0	[6.2237215]	[94]	[9.315548, 11.946385, 12.799757]	[77, 110, 118]	[70598932]	[70598915, 70598948, 70598956]
986_39573	chr1	39900140	39900540	+	695	42.5	[6.3923864]	[158]	[]	[]	[39900332]	[]
986_39579	chr1	46484709	46485109	+	686	42.5	[6.3845105]	[95]	[]	[]	[46484878]	[]
986_3958	chr12	100437306	100437706	+	1000	148.0	[]	[]	[7.6431108]	[121]	[]	[100437527]
986_39580	chr1	51189426	51189826	+	786	42.5	[]	[]	[6.5548015]	[143]	[]	[51189661]
986_39581	chr1	52191580	52191980	+	841	42.5	[12.880307]	[99]	[]	[]	[52191740]	[]
986_39584	chr1	58704706	58705106	+	886	42.5	[9.315548]	[87]	[6.3845105]	[74]	[58704887]	[58704874]
986_39585	chr1	59008314	59008714	+	601	42.5	[8.658898]	[128]	[]	[]	[59008521]	[]
986_39587	chr1	62424509	62424909	+	867	42.5	[]	[]	[6.5548015]	[80]	[]	[62424664]
986_39592	chr1	108889171	108889571	+	845	42.5	[]	[]	[11.946385]	[139]	[]	[108889357]
986_39595	chr1	117368630	117369030	+	882	42.5	[8.665914]	[163]	[]	[]	[117368860]	[]
986_39597	chr1	151502102	151502502	+	881	42.5	[6.2220955]	[151]	[]	[]	[151502309]	[]
986_3960	chr13	75326442	75326842	+	1000	148.0	[6.2220955]	[69]	[]	[]	[75326600]	[]
986_39606	chr1	169928859	169929259	+	885	42.5	[]	[]	[10.16892]	[94]	[]	[169929021]
986_39616	chr1	201886216	201886616	+	888	42.5	[]	[]	[7.0770936]	[98]	[]	[201886393]
986_39621	chr1	212669031	212669431	+	884	42.5	[]	[]	[6.3845105]	[193]	[]	[212669275]
986_39622	chr1	212967724	212968124	+	859	42.5	[]	[]	[6.2220955]	[159]	[]	[212967925]
986_39626	chr1	232905650	232906050	+	724	42.5	[]	[]	[12.637342]	[57]	[]	[232905804]
986_39628	chr1	243263738	243264138	+	841	42.5	[]	[]	[6.3845105]	[71]	[]	[243263899]
986_3963	chr2	30251876	30252276	+	1000	148.0	[6.8433943]	[160]	[]	[]	[30252119]	[]
986_39630	chr1	246176298	246176698	+	881	42.5	[6.2220955, 9.315548]	[80, 144]	[6.3845105, 6.8433943]	[116, 158]	[246176464, 246176528]	[246176500, 246176542]
986_39631	chr10	11579556	11579956	+	849	42.5	[6.2220955]	[226]	[6.2220955]	[178]	[11579791]	[11579743]
986_39633	chr10	22130814	22131214	+	877	42.5	[12.18935]	[106]	[]	[]	[22130992]	[]
986_39634	chr10	22372997	22373397	+	783	42.5	[7.3200583]	[150]	[6.3845105]	[138]	[22373239]	[22373227]
986_39639	chr10	60170248	60170648	+	877	42.5	[]	[]	[6.2220955]	[177]	[]	[60170483]
986_3964	chr2	70010303	70010703	+	1000	148.0	[]	[]	[8.496483, 6.8433943]	[104, 128]	[]	[70010502, 70010526]
986_39642	chr10	69086143	69086543	+	883	42.5	[]	[]	[7.0058093]	[127]	[]	[69086332]
986_39646	chr10	77926101	77926501	+	886	42.5	[]	[]	[6.2220955]	[114]	[]	[77926262]
986_3965	chr2	148501543	148501943	+	1000	148.0	[]	[]	[12.026935]	[129]	[]	[148501758]
986_39652	chr10	124418792	124419192	+	882	42.5	[6.2220955]	[126]	[]	[]	[124418992]	[]
986_39653	chr10	124719403	124719803	+	846	42.5	[10.16892]	[60]	[]	[]	[124719563]	[]
986_39654	chr10	131907824	131908224	+	669	42.5	[]	[]	[13.042722]	[128]	[]	[131908032]
986_3966	chr20	4192293	4192693	+	1000	148.0	[6.3845105, 6.2220955]	[129, 145]	[]	[]	[4192510, 4192526]	[]
986_39661	chr11	32432638	32433038	+	873	42.5	[]	[]	[6.6004295, 6.2220955]	[100, 163]	[]	[32432799, 32432862]
986_39664	chr11	46223567	46223967	+	845	42.5	[]	[]	[6.3845105]	[122]	[]	[46223742]
986_39674	chr11	66386116	66386516	+	881	42.5	[]	[]	[9.315548]	[116]	[]	[66386294]
986_39678	chr11	75328763	75329163	+	811	42.5	[]	[]	[6.3845105]	[122]	[]	[75328953]
986_39680	chr11	85951540	85951940	+	871	42.5	[]	[]	[6.3845105]	[162]	[]	[85951774]
986_39681	chr11	86043930	86044330	+	768	42.5	[]	[]	[11.78397]	[122]	[]	[86044093]
986_39682	chr11	86919632	86920032	+	871	42.5	[12.18935]	[150]	[]	[]	[86919800]	[]
986_39684	chr11	98308112	98308512	+	757	42.5	[6.5548015]	[151]	[]	[]	[98308363]	[]
986_39686	chr11	108609665	108610065	+	574	42.5	[]	[]	[11.78397]	[157]	[]	[108609895]
986_39693	chr12	29304239	29304639	+	743	42.5	[]	[]	[6.2220955]	[139]	[]	[29304447]
986_397	chr20	53181009	53181409	+	1000	443.5	[9.925955]	[126]	[]	[]	[53181228]	[]
986_39701	chr12	53365237	53365637	+	796	42.5	[6.2220955]	[75]	[6.2220955]	[160]	[53365394]	[53365479]
986_39702	chr12	62817701	62818101	+	771	42.5	[]	[]	[6.2220955]	[145]	[]	[62817940]
986_39706	chr12	92408046	92408446	+	828	42.5	[8.055507]	[107]	[]	[]	[92408250]	[]
986_39708	chr12	93979152	93979552	+	592	42.5	[]	[]	[9.315548]	[125]	[]	[93979351]
986_39709	chr12	108622456	108622856	+	748	42.5	[]	[]	[12.880307]	[105]	[]	[108622643]
986_39713	chr12	124608960	124609360	+	610	42.5	[]	[]	[9.315548]	[105]	[]	[124609140]
986_39714	chr12	131239579	131239979	+	780	42.5	[6.2220955]	[134]	[]	[]	[131239739]	[]
986_39716	chr13	110712060	110712460	+	879	42.5	[]	[]	[12.880307]	[218]	[]	[110712310]
986_39717	chr14	20530891	20531291	+	886	42.5	[6.8433943]	[118]	[]	[]	[20531099]	[]
986_39718	chr14	21298375	21298775	+	550	42.5	[6.3845105]	[165]	[]	[]	[21298593]	[]
986_39720	chr14	50308351	50308751	+	736	42.5	[12.799757]	[62]	[]	[]	[50308504]	[]
986_39722	chr14	61562825	61563225	+	884	42.5	[]	[]	[6.2220955]	[153]	[]	[61563067]
986_39724	chr14	68650325	68650725	+	779	42.5	[]	[]	[12.18935]	[131]	[]	[68650532]
986_39727	chr14	71143484	71143884	+	884	42.5	[11.78397]	[129]	[6.2220955]	[75]	[71143690]	[71143636]
986_39729	chr14	77761566	77761966	+	834	42.5	[9.315548]	[176]	[]	[]	[77761800]	[]
986_39736	chr15	45549201	45549601	+	844	42.5	[8.055507, 6.5548015, 6.3845105]	[161, 174, 189]	[6.3845105]	[185]	[45549391, 45549404, 45549419]	[45549415]
986_39739	chr15	51672930	51673330	+	631	42.5	[]	[]	[10.16892]	[103]	[]	[51673117]
986_39741	chr15	55993987	55994387	+	830	42.5	[]	[]	[6.3845105]	[191]	[]	[55994235]
986_39742	chr15	56781484	56781884	+	566	42.5	[]	[]	[6.2220955]	[103]	[]	[56781680]
986_39746	chr15	67900522	67900922	+	872	42.5	[13.042722]	[98]	[]	[]	[67900720]	[]
986_39749	chr15	84959670	84960070	+	592	42.5	[12.18935]	[112]	[8.658898, 6.3845105]	[132, 159]	[84959862]	[84959882, 84959909]
986_39751	chr15	88911745	88912145	+	628	42.5	[6.2220955]	[98]	[]	[]	[88911929]	[]
986_39769	chr16	57676680	57677080	+	882	42.5	[]	[]	[9.315548, 9.315548, 9.315548, 6.2220955]	[96, 101, 117, 146]	[]	[57676839, 57676844, 57676860, 57676889]
986_3977	chr8	17246147	17246547	+	1000	148.0	[]	[]	[10.16892]	[144]	[]	[17246388]
986_39773	chr16	68019225	68019625	+	653	42.5	[]	[]	[13.042722]	[113]	[]	[68019400]
986_39778	chr16	84175168	84175568	+	848	42.5	[]	[]	[8.665914]	[197]	[]	[84175403]
986_39779	chr16	84506281	84506681	+	895	42.5	[]	[]	[9.315548]	[211]	[]	[84506527]
986_39780	chr16	85437310	85437710	+	755	42.5	[]	[]	[6.3845105]	[63]	[]	[85437468]
986_39790	chr17	4945220	4945620	+	861	42.5	[6.2220955]	[184]	[]	[]	[4945426]	[]
986_39798	chr17	48014512	48014912	+	897	42.5	[6.7628446]	[156]	[]	[]	[48014751]	[]
986_39804	chr17	65198647	65199047	+	878	42.5	[]	[]	[9.072583]	[150]	[]	[65198892]
986_39810	chr17	76485587	76485987	+	785	42.5	[8.908878]	[164]	[8.908878, 7.805526]	[90, 131]	[76485835]	[76485761, 76485802]
986_39812	chr17	78631871	78632271	+	811	42.5	[]	[]	[6.2220955]	[76]	[]	[78632033]
986_39814	chr17_GL000205v2_random	727	1127	+	832	42.5	[]	[]	[6.3923864]	[132]	[]	[888]
986_39817	chr18	798080	798480	+	823	42.5	[10.16892]	[232]	[]	[]	[798320]	[]
986_39819	chr18	9007769	9008169	+	886	42.5	[]	[]	[12.799757]	[157]	[]	[9007953]
986_3982	chr1	179954411	179954811	+	1000	147.5	[7.0058093]	[214]	[]	[]	[179954630]	[]
986_39823	chr18	12595852	12596252	+	867	42.5	[]	[]	[8.908878]	[107]	[]	[12596039]
986_39827	chr18	35407757	35408157	+	854	42.5	[7.3200583]	[147]	[]	[]	[35407971]	[]
986_39828	chr18	35583096	35583496	+	770	42.5	[11.946385]	[199]	[]	[]	[35583334]	[]
986_39831	chr18	50432925	50433325	+	713	42.5	[]	[]	[12.880307]	[186]	[]	[50433159]
986_39832	chr18	54871271	54871671	+	825	42.5	[]	[]	[6.4234533]	[119]	[]	[54871457]
986_3984	chr1	212035146	212035546	+	1000	147.5	[11.78397]	[145]	[]	[]	[212035344]	[]
986_39842	chr19	12495233	12495633	+	892	42.5	[]	[]	[6.2237215]	[95]	[]	[12495399]
986_39845	chr19	13093724	13094124	+	840	42.5	[]	[]	[6.8433943]	[113]	[]	[13093930]
986_39849	chr19	18251759	18252159	+	796	42.5	[]	[]	[12.880307]	[115]	[]	[18251929]
986_39850	chr19	18636388	18636788	+	823	42.5	[6.6004295, 6.6004295]	[135, 200]	[]	[]	[18636540, 18636605]	[]
986_39853	chr19	39183067	39183467	+	624	42.5	[]	[]	[12.637342]	[82]	[]	[39183235]
986_39855	chr19	45809711	45810111	+	886	42.5	[6.3845105]	[129]	[]	[]	[45809932]	[]
986_39858	chr19	52115838	52116238	+	855	42.5	[10.16892]	[135]	[]	[]	[52116022]	[]
986_39860	chr2	17626953	17627353	+	893	42.5	[]	[]	[6.5548015]	[162]	[]	[17627186]
986_39861	chr2	23383125	23383525	+	803	42.5	[11.946385]	[154]	[]	[]	[23383366]	[]
986_39862	chr2	26075089	26075489	+	757	42.5	[7.0770936]	[114]	[]	[]	[26075268]	[]
986_39863	chr2	26756237	26756637	+	774	42.5	[6.3118367]	[198]	[6.3923864]	[194]	[26756475]	[26756471]
986_39864	chr2	33274496	33274896	+	861	42.5	[6.3845105, 6.3845105]	[79, 156]	[]	[]	[33274659, 33274736]	[]
986_39865	chr2	38394875	38395275	+	678	42.5	[]	[]	[6.3845105, 6.3845105]	[112, 129]	[]	[38395037, 38395054]
986_39866	chr2	38555189	38555589	+	875	42.5	[6.3845105]	[106]	[]	[]	[38555366]	[]
986_39868	chr2	39620069	39620469	+	890	42.5	[]	[]	[6.2220955]	[153]	[]	[39620279]
986_39869	chr2	42989772	42990172	+	789	42.5	[]	[]	[12.18935]	[102]	[]	[42989944]
986_3987	chr10	61815477	61815877	+	1000	147.5	[6.4234533]	[152]	[]	[]	[61815672]	[]
986_39880	chr2	128179125	128179525	+	829	42.5	[9.315548]	[131]	[]	[]	[128179301]	[]
986_39885	chr2	172048094	172048494	+	880	42.5	[]	[]	[6.3845105]	[144]	[]	[172048333]
986_39886	chr2	175036548	175036948	+	857	42.5	[9.072583]	[144]	[]	[]	[175036710]	[]
986_39891	chr2	177616246	177616646	+	743	42.5	[]	[]	[6.4666862]	[135]	[]	[177616436]
986_39892	chr2	185862996	185863396	+	867	42.5	[9.315548, 12.880307]	[60, 99]	[]	[]	[185863150, 185863189]	[]
986_39898	chr2	208501256	208501656	+	784	42.5	[7.0770936]	[154]	[]	[]	[208501505]	[]
986_3990	chr2	105731539	105731939	+	1000	147.5	[]	[]	[9.072583]	[109]	[]	[105731721]
986_39900	chr2	223989342	223989742	+	878	42.5	[]	[]	[6.5548015, 6.3923864]	[119, 177]	[]	[223989502, 223989560]
986_39901	chr2	226838197	226838597	+	848	42.5	[9.072583]	[95]	[]	[]	[226838366]	[]
986_39902	chr20	1190900	1191300	+	894	42.5	[]	[]	[6.2220955]	[183]	[]	[1191116]
986_39903	chr20	22402621	22403021	+	865	42.5	[8.055507, 6.3845105]	[110, 171]	[]	[]	[22402805, 22402866]	[]
986_39913	chr20	53899586	53899986	+	850	42.5	[6.5548015]	[97]	[]	[]	[53899778]	[]
986_39918	chr21	34605894	34606294	+	578	42.5	[]	[]	[7.2768254]	[165]	[]	[34606141]
986_39930	chr22	19868394	19868794	+	873	42.5	[]	[]	[8.910168]	[131]	[]	[19868610]
986_39934	chr22	20655515	20655915	+	697	42.5	[6.2220955]	[139]	[]	[]	[20655694]	[]
986_39935	chr22	20665261	20665661	+	864	42.5	[9.925955, 9.315548]	[154, 176]	[]	[]	[20665478, 20665500]	[]
986_39942	chr22	21577666	21578066	+	876	42.5	[6.2220955]	[80]	[]	[]	[21577834]	[]
986_39944	chr22	21941623	21942023	+	642	42.5	[]	[]	[6.3845105]	[152]	[]	[21941872]
986_39952	chr22	22853396	22853796	+	814	42.5	[]	[]	[6.3845105]	[236]	[]	[22853634]
986_39956	chr22	38697318	38697718	+	865	42.5	[]	[]	[11.946385]	[83]	[]	[38697495]
986_3996	chr6	15159799	15160199	+	1000	147.5	[6.3845105, 12.18935]	[131, 154]	[]	[]	[15160025, 15160048]	[]
986_39961	chr3	10419686	10420086	+	804	42.5	[]	[]	[6.2220955, 7.1144104]	[132, 171]	[]	[10419868, 10419907]
986_39965	chr3	25663816	25664216	+	792	42.5	[8.910168]	[100]	[]	[]	[25663980]	[]
986_39966	chr3	31536566	31536966	+	883	42.5	[10.006505]	[126]	[]	[]	[31536787]	[]
986_39968	chr3	46574367	46574767	+	766	42.5	[]	[]	[12.799757]	[113]	[]	[46574570]
986_39973	chr3	85377053	85377453	+	843	42.5	[]	[]	[9.315548]	[113]	[]	[85377235]
986_39974	chr3	101466853	101467253	+	805	42.5	[]	[]	[6.8433943]	[102]	[]	[101467015]
986_39976	chr3	112856524	112856924	+	752	42.5	[]	[]	[6.2220955]	[100]	[]	[112856707]
986_39984	chr3	171187698	171188098	+	764	42.5	[]	[]	[8.055507]	[77]	[]	[171187872]
986_39985	chr3	177293458	177293858	+	874	42.5	[6.2220955]	[75]	[]	[]	[177293626]	[]
986_39986	chr3	195709678	195710078	+	871	42.5	[]	[]	[6.3845105]	[128]	[]	[195709859]
986_39987	chr3	196140280	196140680	+	773	42.5	[6.3845105]	[124]	[]	[]	[196140502]	[]
986_39992	chr4	1012047	1012447	+	878	42.5	[12.026935]	[169]	[]	[]	[1012294]	[]
986_39996	chr4	38674509	38674909	+	840	42.5	[]	[]	[6.2220955]	[60]	[]	[38674665]
986_39998	chr4	56466427	56466827	+	756	42.5	[6.2220955]	[125]	[]	[]	[56466626]	[]
986_39999	chr4	67577934	67578334	+	825	42.5	[]	[]	[6.2220955]	[155]	[]	[67578177]
986_40	chr19	33124641	33125041	+	1000	998.0	[6.4234533]	[155]	[]	[]	[33124883]	[]
986_400	chr2	237940183	237940583	+	1000	439.5	[9.315548]	[144]	[]	[]	[237940418]	[]
986_4000	chr6	53048360	53048760	+	1000	147.5	[9.925955]	[107]	[9.072583]	[177]	[53048540]	[53048610]
986_40003	chr4	78711732	78712132	+	855	42.5	[6.3845105]	[142]	[]	[]	[78711889]	[]
986_40005	chr4	85818732	85819132	+	582	42.5	[6.3845105, 12.026935, 12.18935, 9.315548]	[68, 72, 138, 143]	[]	[]	[85818893, 85818897, 85818963, 85818968]	[]
986_40009	chr4	112113147	112113547	+	842	42.5	[10.16892]	[174]	[]	[]	[112113346]	[]
986_40010	chr4	122122071	122122471	+	542	42.5	[]	[]	[8.658898]	[165]	[]	[122122316]
986_40012	chr4	128322978	128323378	+	826	42.5	[]	[]	[13.042722]	[77]	[]	[128323154]
986_40016	chr4	172954187	172954587	+	870	42.5	[6.3845105]	[153]	[]	[]	[172954428]	[]
986_40019	chr4	184388174	184388574	+	753	42.5	[6.2220955]	[152]	[]	[]	[184388424]	[]
986_4002	chr6	119257027	119257427	+	1000	147.5	[]	[]	[6.2220955]	[121]	[]	[119257248]
986_40020	chr4	185039856	185040256	+	547	42.5	[]	[]	[6.3845105]	[64]	[]	[185040014]
986_40026	chr5	67149192	67149592	+	871	42.5	[6.2237215]	[133]	[]	[]	[67149379]	[]
986_40028	chr5	76868123	76868523	+	754	42.5	[]	[]	[12.18935]	[128]	[]	[76868338]
986_4003	chr7	22682119	22682519	+	1000	147.5	[]	[]	[6.4666862]	[125]	[]	[22682320]
986_40030	chr5	79546978	79547378	+	842	42.5	[]	[]	[7.3200583]	[156]	[]	[79547209]
986_40031	chr5	88883028	88883428	+	875	42.5	[]	[]	[6.2220955]	[150]	[]	[88883208]
986_40032	chr5	90073250	90073650	+	833	42.5	[6.2220955]	[121]	[]	[]	[90073415]	[]
986_40035	chr5	104179102	104179502	+	615	42.5	[6.3845105]	[147]	[]	[]	[104179329]	[]
986_40036	chr5	108830769	108831169	+	838	42.5	[]	[]	[9.76354]	[140]	[]	[108830986]
986_40038	chr5	109743236	109743636	+	745	42.5	[6.2220955]	[121]	[]	[]	[109743405]	[]
986_4004	chr7	23273095	23273495	+	1000	147.5	[6.2220955]	[149]	[]	[]	[23273334]	[]
986_40041	chr5	124662315	124662715	+	874	42.5	[9.925955]	[118]	[]	[]	[124662533]	[]
986_40043	chr5	132020937	132021337	+	857	42.5	[6.2237215]	[104]	[]	[]	[132021136]	[]
986_40044	chr5	132272651	132273051	+	850	42.5	[6.2220955]	[174]	[]	[]	[132272835]	[]
986_40051	chr5	154701083	154701483	+	743	42.5	[6.3845105]	[150]	[]	[]	[154701328]	[]
986_40053	chr5	172113852	172114252	+	831	42.5	[6.3845105]	[74]	[]	[]	[172114017]	[]
986_40058	chr6	4155784	4156184	+	639	42.5	[]	[]	[6.2220955]	[221]	[]	[4156034]
986_40066	chr6	17288048	17288448	+	844	42.5	[7.6431108]	[62]	[9.153132]	[85]	[17288208]	[17288231]
986_40067	chr6	17493320	17493720	+	745	42.5	[]	[]	[10.16892]	[125]	[]	[17493540]
986_40068	chr6	24583461	24583861	+	885	42.5	[7.1144104]	[166]	[6.4234533]	[142]	[24583646]	[24583622]
986_40069	chr6	26024532	26024932	+	866	42.5	[]	[]	[13.042722]	[222]	[]	[26024761]
986_40070	chr6	26258155	26258555	+	702	42.5	[]	[]	[6.2220955]	[109]	[]	[26258336]
986_40076	chr6	43965245	43965645	+	891	42.5	[12.637342]	[130]	[]	[]	[43965430]	[]
986_40078	chr6	45222340	45222740	+	829	42.5	[]	[]	[6.3845105, 6.4234533]	[96, 108]	[]	[45222527, 45222539]
986_40079	chr6	52976746	52977146	+	874	42.5	[]	[]	[12.880307]	[146]	[]	[52976982]
986_4008	chr1	161530948	161531348	+	1000	147.0	[9.153132]	[143]	[]	[]	[161531190]	[]
986_40080	chr6	79538662	79539062	+	858	42.5	[13.042722]	[167]	[]	[]	[79538855]	[]
986_40082	chr6	105716345	105716745	+	896	42.5	[]	[]	[12.18935]	[204]	[]	[105716595]
986_40088	chr6	119251363	119251763	+	872	42.5	[]	[]	[7.3200583]	[129]	[]	[119251576]
986_40089	chr6	134026471	134026871	+	866	42.5	[8.658898]	[104]	[]	[]	[134026628]	[]
986_4009	chr10	42768830	42769230	+	1000	147.0	[]	[]	[6.3845105]	[63]	[]	[42768991]
986_40098	chr6	145816376	145816776	+	889	42.5	[6.7628446]	[133]	[]	[]	[145816583]	[]
986_40099	chr6	157036357	157036757	+	585	42.5	[6.5548015]	[122]	[]	[]	[157036551]	[]
