#PeakID(python identify_motif.py ./ENCODE_processed_files/PKNOX1_idr.fa PKNOX1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
36_2063	chr14	77604717	77605117	+	1000	453.0	[]	[]	[8.661665]	[121]	[]	[77604930]
36_20630	chr1	62690647	62691047	+	712	64.0	[]	[]	[9.9317045]	[176]	[]	[62690889]
36_20632	chr1	75726446	75726846	+	723	64.0	[7.578486]	[161]	[]	[]	[75726610]	[]
36_20633	chr1	89991361	89991761	+	662	64.0	[10.516231]	[139]	[]	[]	[89991549]	[]
36_20638	chr1	166903204	166903604	+	734	64.0	[]	[]	[7.501099]	[181]	[]	[166903444]
36_2064	chr4	17535245	17535645	+	1000	453.0	[]	[]	[12.638885]	[101]	[]	[17535445]
36_20647	chr10	20981529	20981929	+	593	64.0	[11.903602]	[129]	[]	[]	[20981721]	[]
36_20650	chr10	97779475	97779875	+	729	64.0	[10.569666]	[167]	[14.959101]	[126]	[97779720]	[97779679]
36_20657	chr11	62607724	62608124	+	738	64.0	[9.294079]	[126]	[]	[]	[62607907]	[]
36_20658	chr11	63517036	63517436	+	719	64.0	[7.8184385]	[252]	[]	[]	[63517257]	[]
36_20664	chr12	31772904	31773304	+	718	64.0	[14.492824]	[107]	[]	[]	[31773109]	[]
36_20666	chr12	103601368	103601768	+	740	64.0	[14.492824]	[105]	[]	[]	[103601566]	[]
36_20667	chr12	111841297	111841697	+	588	64.0	[7.609413]	[202]	[]	[]	[111841505]	[]
36_20670	chr14	23589096	23589496	+	695	64.0	[7.2170777]	[183]	[8.8627205]	[196]	[23589326]	[23589339]
36_20672	chr15	35167202	35167602	+	610	64.0	[]	[]	[10.053806]	[261]	[]	[35167417]
36_20684	chr17	50445066	50445466	+	715	64.0	[]	[]	[14.959101]	[77]	[]	[50445224]
36_20686	chr17	61175202	61175602	+	729	64.0	[8.518409]	[91]	[8.40924]	[162]	[61175373]	[61175444]
36_2069	chr12	113103701	113104101	+	1000	452.5	[13.520257]	[95]	[]	[]	[113103896]	[]
36_20691	chr19	22633929	22634329	+	668	64.0	[]	[]	[12.799472]	[124]	[]	[22634151]
36_20692	chr19	46783788	46784188	+	729	64.0	[]	[]	[12.638885]	[110]	[]	[46783994]
36_20694	chr19	56213906	56214306	+	735	64.0	[]	[]	[14.959101]	[103]	[]	[56214101]
36_20699	chr2	112272627	112273027	+	717	64.0	[]	[]	[7.867675]	[95]	[]	[112272820]
36_2070	chr7	155198122	155198522	+	1000	452.5	[14.492824, 7.6738567]	[97, 101]	[]	[]	[155198316, 155198320]	[]
36_20700	chr2	135797487	135797887	+	661	64.0	[9.113638]	[123]	[10.956583, 9.176121]	[126, 136]	[135797699]	[135797702, 135797712]
36_20705	chr2	191687901	191688301	+	746	64.0	[]	[]	[8.702305, 11.391476]	[96, 146]	[]	[191688065, 191688115]
36_20706	chr2	235940340	235940740	+	630	64.0	[]	[]	[8.661647]	[142]	[]	[235940580]
36_20707	chr20	50499384	50499784	+	733	64.0	[]	[]	[7.159479]	[115]	[]	[50499539]
36_20708	chr21	32103332	32103732	+	743	64.0	[]	[]	[11.925329, 7.48357]	[105, 153]	[]	[32103529, 32103577]
36_20710	chr21	41679059	41679459	+	671	64.0	[12.830319]	[145]	[]	[]	[41679247]	[]
36_20711	chr22	39422703	39423103	+	740	64.0	[7.4391866]	[151]	[7.8090506, 7.0880456]	[123, 192]	[39422899]	[39422871, 39422940]
36_20712	chr22	39907163	39907563	+	739	64.0	[]	[]	[7.402949, 8.302331]	[100, 104]	[]	[39907362, 39907366]
36_20714	chr3	60217169	60217569	+	742	64.0	[]	[]	[10.831086]	[116]	[]	[60217368]
36_20716	chr3	142067744	142068144	+	738	64.0	[14.492824]	[225]	[]	[]	[142067978]	[]
36_2072	chr1	28112738	28113138	+	1000	452.0	[13.296596]	[93]	[8.003936]	[59]	[28112931]	[28112897]
36_20720	chr3	195739507	195739907	+	744	64.0	[7.082794]	[149]	[12.430346]	[94]	[195739753]	[195739698]
36_20723	chr4	40606232	40606632	+	684	64.0	[10.29932, 10.736993]	[110, 137]	[]	[]	[40606410, 40606437]	[]
36_20729	chr5	71674948	71675348	+	694	64.0	[]	[]	[12.082027, 10.838625]	[90, 94]	[]	[71675118, 71675122]
36_2073	chr10	73246670	73247070	+	1000	452.0	[]	[]	[9.911993]	[82]	[]	[73246846]
36_20732	chr5	160345342	160345742	+	743	64.0	[10.419522]	[105]	[]	[]	[160345541]	[]
36_20736	chr6	46974848	46975248	+	739	64.0	[14.492824]	[152]	[10.171764]	[168]	[46975081]	[46975097]
36_20744	chr8	6570585	6570985	+	721	64.0	[10.29932]	[97]	[]	[]	[6570774]	[]
36_20747	chr8	144954522	144954922	+	743	64.0	[11.136967]	[133]	[]	[]	[144954736]	[]
36_20748	chr9	34332289	34332689	+	702	64.0	[]	[]	[9.392856, 12.25192, 7.22998]	[86, 90, 106]	[]	[34332472, 34332476, 34332492]
36_20750	chr9	105782616	105783016	+	734	64.0	[]	[]	[8.3229685]	[229]	[]	[105782825]
36_20757	chr1	16913424	16913824	+	733	63.5	[]	[]	[10.426273]	[98]	[]	[16913613]
36_20758	chr1	18730813	18731213	+	702	63.5	[12.082027]	[72]	[12.082027, 9.263231]	[59, 63]	[18730983]	[18730970, 18730974]
36_2076	chr19	48103091	48103491	+	1000	451.5	[]	[]	[11.747158]	[102]	[]	[48103291]
36_20763	chr1	42764246	42764646	+	729	63.5	[7.871874, 8.004277, 10.472958]	[202, 206, 210]	[]	[]	[42764488, 42764492, 42764496]	[]
36_20764	chr1	84714986	84715386	+	675	63.5	[14.492824]	[104]	[]	[]	[84715183]	[]
36_20765	chr1	109388814	109389214	+	655	63.5	[]	[]	[11.603244, 9.390787]	[80, 125]	[]	[109388975, 109389020]
36_20774	chr10	45352488	45352888	+	719	63.5	[9.256888]	[169]	[]	[]	[45352640]	[]
36_20778	chr10	118256801	118257201	+	667	63.5	[7.302327]	[66]	[8.183076]	[85]	[118256955]	[118256974]
36_2078	chr4	782247	782647	+	1000	451.5	[]	[]	[8.614963]	[85]	[]	[782431]
36_20783	chr11	101049006	101049406	+	733	63.5	[]	[]	[9.390787]	[117]	[]	[101049184]
36_20784	chr12	27662869	27663269	+	685	63.5	[14.959101]	[102]	[12.172607]	[83]	[27663065]	[27663046]
36_20785	chr12	31052984	31053384	+	680	63.5	[]	[]	[14.610782]	[98]	[]	[31053182]
36_20786	chr12	46546936	46547336	+	736	63.5	[]	[]	[8.122609]	[166]	[]	[46547168]
36_20788	chr12	70849306	70849706	+	737	63.5	[7.5250506]	[164]	[]	[]	[70849547]	[]
36_2079	chr7	103934477	103934877	+	1000	451.5	[13.296596]	[94]	[]	[]	[103934668]	[]
36_20791	chr12	111329299	111329699	+	616	63.5	[]	[]	[13.296596]	[126]	[]	[111329513]
36_20792	chr12	131230555	131230955	+	691	63.5	[7.867675]	[156]	[]	[]	[131230789]	[]
36_20794	chr13	30499698	30500098	+	593	63.5	[]	[]	[12.082027, 14.959101]	[105, 109]	[]	[30499877, 30499881]
36_20795	chr13	48640756	48641156	+	608	63.5	[12.213435]	[203]	[]	[]	[48640936]	[]
36_20796	chr13	93292829	93293229	+	691	63.5	[]	[]	[14.492824]	[135]	[]	[93293022]
36_20797	chr14	28829998	28830398	+	732	63.5	[]	[]	[7.167125]	[143]	[]	[28830230]
36_20800	chr14	67421638	67422038	+	737	63.5	[]	[]	[10.736993]	[133]	[]	[67421864]
36_20801	chr14	76848937	76849337	+	618	63.5	[7.9133544]	[102]	[]	[]	[76849136]	[]
36_20807	chr17	20979715	20980115	+	689	63.5	[9.113638]	[115]	[8.675302]	[80]	[20979920]	[20979885]
36_20809	chr17	46887715	46888115	+	571	63.5	[7.2873273]	[85]	[]	[]	[46887877]	[]
36_2082	chr6	16277287	16277687	+	1000	450.5	[12.830319]	[137]	[]	[]	[16277513]	[]
36_20822	chr19	17585347	17585747	+	644	63.5	[7.871874]	[144]	[10.838625]	[110]	[17585590]	[17585556]
36_20823	chr19	47313173	47313573	+	594	63.5	[]	[]	[9.294079]	[171]	[]	[47313332]
36_20824	chr19	51586345	51586745	+	731	63.5	[]	[]	[12.638885]	[127]	[]	[51586552]
36_20829	chr2	117984228	117984628	+	698	63.5	[12.082027]	[108]	[8.51087]	[91]	[117984435]	[117984418]
36_20837	chr20	34300235	34300635	+	741	63.5	[9.389796]	[167]	[7.5943837]	[107]	[34300475]	[34300415]
36_20838	chr20	37880676	37881076	+	601	63.5	[]	[]	[7.8090506]	[168]	[]	[37880922]
36_20839	chr20	44224641	44225041	+	741	63.5	[14.492824]	[130]	[]	[]	[44224855]	[]
36_20848	chr3	113892409	113892809	+	722	63.5	[]	[]	[12.799472]	[87]	[]	[113892596]
36_2085	chr16	87057558	87057958	+	1000	450.0	[14.959101]	[100]	[10.164401]	[86]	[87057754]	[87057740]
36_20850	chr3	185900349	185900749	+	600	63.5	[]	[]	[9.657484]	[170]	[]	[185900577]
36_20852	chr3	196192483	196192883	+	720	63.5	[7.1636424]	[118]	[9.692398]	[117]	[196192654]	[196192653]
36_20855	chr4	55849667	55850067	+	698	63.5	[]	[]	[12.172607]	[158]	[]	[55849882]
36_2086	chr19	40897191	40897591	+	1000	450.0	[]	[]	[9.271838]	[198]	[]	[40897401]
36_20860	chr5	80497187	80497587	+	583	63.5	[14.492824]	[107]	[]	[]	[80497389]	[]
36_20863	chr5	149477474	149477874	+	739	63.5	[14.492824]	[123]	[]	[]	[149477696]	[]
36_20868	chr6	8432532	8432932	+	570	63.5	[]	[]	[7.6974354]	[134]	[]	[8432749]
36_20869	chr6	27837057	27837457	+	700	63.5	[7.220174]	[207]	[]	[]	[27837294]	[]
36_2087	chr21	41895047	41895447	+	1000	450.0	[]	[]	[13.265748]	[102]	[]	[41895244]
36_20872	chr6	105182103	105182503	+	585	63.5	[]	[]	[12.48378]	[114]	[]	[105182306]
36_20877	chr7	150400117	150400517	+	718	63.5	[10.324151, 7.871874]	[88, 105]	[]	[]	[150400305, 150400322]	[]
36_20878	chr8	126796517	126796917	+	694	63.5	[]	[]	[12.213435]	[132]	[]	[126796735]
36_20879	chr8	129970258	129970658	+	639	63.5	[]	[]	[14.492824]	[100]	[]	[129970454]
36_20880	chr9	69223591	69223991	+	726	63.5	[7.9228125]	[197]	[]	[]	[69223838]	[]
36_20882	chr9	93060794	93061194	+	697	63.5	[10.301564, 7.160374]	[182, 229]	[]	[]	[93060969, 93061016]	[]
36_20884	chr9	124654505	124654905	+	734	63.5	[]	[]	[8.820263, 12.135462, 8.876314]	[111, 115, 119]	[]	[124654685, 124654689, 124654693]
36_20888	chr1	9071277	9071677	+	604	63.0	[]	[]	[7.448997]	[267]	[]	[9071453]
36_20889	chr1	9300311	9300711	+	717	63.0	[7.118893, 11.964068]	[154, 225]	[]	[]	[9300484, 9300555]	[]
36_2089	chr7	104943395	104943795	+	1000	450.0	[10.576577, 8.661647]	[117, 149]	[]	[]	[104943602, 104943634]	[]
36_20893	chr1	24688582	24688982	+	640	63.0	[]	[]	[7.5943837]	[177]	[]	[24688781]
36_20897	chr1	89907265	89907665	+	727	63.0	[]	[]	[7.9097834]	[134]	[]	[89907485]
36_209	chr16	22374402	22374802	+	1000	864.0	[]	[]	[9.816082]	[167]	[]	[22374573]
36_20904	chr1	224930286	224930686	+	695	63.0	[]	[]	[12.948277]	[144]	[]	[224930504]
36_20905	chr1	227906643	227907043	+	711	63.0	[]	[]	[7.5943837]	[237]	[]	[227906802]
36_20907	chr10	17473240	17473640	+	692	63.0	[]	[]	[8.509574]	[142]	[]	[17473447]
36_20908	chr10	22368916	22369316	+	724	63.0	[7.619144]	[214]	[]	[]	[22369148]	[]
36_20909	chr10	70755093	70755493	+	730	63.0	[14.492824]	[113]	[]	[]	[70755286]	[]
36_2091	chr4	6709793	6710193	+	1000	449.5	[]	[]	[8.245836]	[105]	[]	[6709992]
36_20910	chr11	1729461	1729861	+	710	63.0	[]	[]	[10.171764]	[92]	[]	[1729651]
36_20919	chr12	27906167	27906567	+	723	63.0	[10.589416]	[159]	[]	[]	[27906399]	[]
36_2092	chrX	47581995	47582395	+	1000	449.5	[10.426273]	[107]	[]	[]	[47582199]	[]
36_20920	chr12	46442117	46442517	+	733	63.0	[]	[]	[9.271838]	[94]	[]	[46442292]
36_20921	chr12	110694480	110694880	+	568	63.0	[10.053806]	[114]	[]	[]	[110694669]	[]
36_20922	chr12	132518133	132518533	+	592	63.0	[]	[]	[9.723165, 9.723165]	[168, 192]	[]	[132518305, 132518329]
36_20930	chr15	79853462	79853862	+	699	63.0	[]	[]	[7.175591]	[179]	[]	[79853695]
36_20936	chr16	84555530	84555930	+	657	63.0	[]	[]	[8.518409]	[115]	[]	[84555737]
36_20940	chr19	2546706	2547106	+	652	63.0	[]	[]	[11.785644, 9.145273]	[102, 140]	[]	[2546887, 2546925]
36_20946	chr2	171700225	171700625	+	736	63.0	[]	[]	[7.2228217]	[99]	[]	[171700417]
36_20950	chr20	48841923	48842323	+	700	63.0	[]	[]	[8.022175]	[216]	[]	[48842151]
36_20951	chr21	44269051	44269451	+	714	63.0	[]	[]	[12.638885, 8.6082115]	[117, 128]	[]	[44269265, 44269276]
36_20952	chr22	19576066	19576466	+	573	63.0	[10.838625]	[118]	[]	[]	[19576248]	[]
36_20957	chr3	114237418	114237818	+	713	63.0	[10.607425]	[123]	[]	[]	[114237621]	[]
36_20962	chr3	197332999	197333399	+	713	63.0	[]	[]	[12.213435, 8.101256]	[168, 172]	[]	[197333235, 197333239]
36_20963	chr4	86818845	86819245	+	732	63.0	[]	[]	[10.29932]	[175]	[]	[86819074]
36_20965	chr4	126722389	126722789	+	729	63.0	[11.304902]	[140]	[12.91743]	[128]	[126722610]	[126722598]
36_20966	chr4	126907379	126907779	+	735	63.0	[]	[]	[7.797315]	[112]	[]	[126907579]
36_20968	chr4	150952400	150952800	+	701	63.0	[]	[]	[9.761811, 9.134563]	[109, 113]	[]	[150952575, 150952579]
36_2097	chr4	185280620	185281020	+	1000	449.0	[11.351634]	[73]	[]	[]	[185280789]	[]
36_20970	chr5	10351559	10351959	+	731	63.0	[7.126075]	[153]	[]	[]	[10351799]	[]
36_20974	chr5	69045040	69045440	+	735	63.0	[7.7832117]	[275]	[]	[]	[69045281]	[]
36_20975	chr5	76670528	76670928	+	714	63.0	[]	[]	[7.2228217]	[122]	[]	[76670707]
36_20976	chr5	79240536	79240936	+	634	63.0	[9.794609]	[98]	[]	[]	[79240731]	[]
36_20978	chr5	119079716	119080116	+	643	63.0	[]	[]	[8.183076]	[132]	[]	[119079889]
36_20979	chr5	132735379	132735779	+	725	63.0	[7.445826]	[163]	[7.327868, 8.047822, 9.274898]	[160, 202, 206]	[132735543]	[132735540, 132735582, 132735586]
36_20980	chr5	137075142	137075542	+	729	63.0	[]	[]	[8.103196, 9.256888]	[98, 123]	[]	[137075324, 137075349]
36_20981	chr5	154656433	154656833	+	732	63.0	[]	[]	[14.492824]	[150]	[]	[154656648]
36_20983	chr6	2741966	2742366	+	563	63.0	[11.925329]	[88]	[]	[]	[2742149]	[]
36_20984	chr6	7537838	7538238	+	602	63.0	[12.830319]	[148]	[]	[]	[7537996]	[]
36_20988	chr6	68354089	68354489	+	572	63.0	[]	[]	[12.638885]	[104]	[]	[68354284]
36_20992	chr6	116170735	116171135	+	587	63.0	[]	[]	[7.3335357]	[131]	[]	[116170934]
36_20993	chr6	122265651	122266051	+	716	63.0	[]	[]	[7.0456843]	[164]	[]	[122265820]
36_20994	chr6	132491559	132491959	+	730	63.0	[]	[]	[12.799472]	[138]	[]	[132491739]
36_20995	chr7	371104	371504	+	713	63.0	[12.799472]	[126]	[]	[]	[371302]	[]
36_21000	chr7	134201628	134202028	+	692	63.0	[]	[]	[8.853726]	[145]	[]	[134201795]
36_21002	chr7	151783140	151783540	+	697	63.0	[]	[]	[7.8507886, 9.640319]	[190, 266]	[]	[151783298, 151783374]
36_21004	chr8	26661709	26662109	+	733	63.0	[]	[]	[9.256888, 10.736993]	[115, 129]	[]	[26661892, 26661906]
36_21005	chr8	43054953	43055353	+	611	63.0	[]	[]	[8.085421]	[122]	[]	[43055173]
36_21007	chr8	60136175	60136575	+	703	63.0	[8.01759]	[196]	[]	[]	[60136376]	[]
36_21008	chr8	86063453	86063853	+	642	63.0	[9.461956]	[105]	[]	[]	[86063653]	[]
36_2101	chr8	124583303	124583703	+	1000	449.0	[14.492824]	[118]	[]	[]	[124583509]	[]
36_21010	chr8	123858467	123858867	+	700	63.0	[]	[]	[8.004651]	[66]	[]	[123858625]
36_21011	chr8	124853587	124853987	+	728	63.0	[7.5706415, 10.516231]	[118, 186]	[8.822879]	[148]	[124853758, 124853826]	[124853788]
36_21012	chr8	125541060	125541460	+	712	63.0	[8.026585]	[163]	[]	[]	[125541252]	[]
36_21014	chr9	38038179	38038579	+	734	63.0	[]	[]	[9.761811, 8.004651]	[95, 99]	[]	[38038374, 38038378]
36_21015	chr9	42534828	42535228	+	728	63.0	[]	[]	[12.948277]	[161]	[]	[42535065]
36_21016	chr9	72539198	72539598	+	683	63.0	[14.492824]	[89]	[]	[]	[72539380]	[]
36_21019	chr9	125774107	125774507	+	732	63.0	[]	[]	[8.302331]	[103]	[]	[125774281]
36_2102	chr1	206680291	206680691	+	1000	448.5	[]	[]	[14.492824]	[101]	[]	[206680483]
36_21024	chr1	35451043	35451443	+	729	62.5	[7.899369]	[100]	[9.912791]	[88]	[35451233]	[35451221]
36_21025	chr1	40659102	40659502	+	626	62.5	[8.726171]	[103]	[10.479597]	[169]	[40659286]	[40659352]
36_21027	chr1	45545622	45546022	+	724	62.5	[]	[]	[14.492824]	[115]	[]	[45545827]
36_21028	chr1	59139279	59139679	+	679	62.5	[10.736993]	[104]	[7.7539153]	[153]	[59139446]	[59139495]
36_2103	chr19	9779717	9780117	+	1000	448.5	[]	[]	[11.785644, 14.492824]	[87, 96]	[]	[9779902, 9779911]
36_21036	chr10	80378173	80378573	+	714	62.5	[11.964068]	[141]	[]	[]	[80378389]	[]
36_21037	chr10	102927706	102928106	+	608	62.5	[7.21051]	[185]	[8.192939]	[231]	[102927895]	[102927941]
36_21044	chr11	71714925	71715325	+	559	62.5	[7.5250506]	[88]	[8.085421]	[101]	[71715103]	[71715116]
36_21045	chr11	72642834	72643234	+	725	62.5	[]	[]	[7.260291]	[181]	[]	[72643011]
36_21053	chr12	89679663	89680063	+	727	62.5	[7.594908]	[158]	[]	[]	[89679846]	[]
36_21055	chr12	96407767	96408167	+	596	62.5	[8.004277, 9.328332, 7.7875047]	[74, 103, 107]	[8.668286]	[81]	[96407939, 96407968, 96407972]	[96407946]
36_21057	chr14	96368469	96368869	+	708	62.5	[]	[]	[7.128729]	[272]	[]	[96368698]
36_21058	chr15	51568679	51569079	+	721	62.5	[8.416778, 7.765777]	[207, 270]	[]	[]	[51568860, 51568923]	[]
36_21059	chr16	11955848	11956248	+	667	62.5	[]	[]	[11.509435]	[112]	[]	[11956052]
36_2106	chr2	8678659	8679059	+	1000	448.0	[13.053981]	[94]	[]	[]	[8678851]	[]
36_21060	chr16	19010304	19010704	+	540	62.5	[]	[]	[8.907162]	[125]	[]	[19010509]
36_21061	chr16	66716953	66717353	+	696	62.5	[]	[]	[7.640013, 7.1685324]	[182, 186]	[]	[66717145, 66717149]
36_21062	chr17	28424148	28424548	+	717	62.5	[]	[]	[8.099306]	[131]	[]	[28424347]
36_2107	chr7	116876592	116876992	+	1000	448.0	[13.265748]	[109]	[]	[]	[116876778]	[]
36_21073	chr18	59957830	59958230	+	728	62.5	[7.7339315]	[232]	[]	[]	[59958076]	[]
36_21077	chr19	17183765	17184165	+	627	62.5	[]	[]	[8.726171]	[103]	[]	[17183920]
36_21078	chr19	38095633	38096033	+	673	62.5	[]	[]	[11.002518, 7.1120214]	[178, 228]	[]	[38095822, 38095872]
36_2108	chr6	147448270	147448670	+	1000	447.5	[10.29932]	[95]	[]	[]	[147448464]	[]
36_21081	chr2	38370510	38370910	+	583	62.5	[14.492824]	[174]	[]	[]	[38370740]	[]
36_21083	chr2	64876335	64876735	+	689	62.5	[7.7953963]	[148]	[10.123138]	[72]	[64876567]	[64876491]
36_21088	chr2	170299026	170299426	+	677	62.5	[10.270717]	[151]	[]	[]	[170299261]	[]
36_21095	chr21	37623498	37623898	+	686	62.5	[14.959101, 9.761811]	[107, 111]	[]	[]	[37623699, 37623703]	[]
36_21098	chr22	27690018	27690418	+	711	62.5	[14.959101]	[120]	[]	[]	[27690232]	[]
36_21100	chr3	5767424	5767824	+	696	62.5	[10.510103]	[260]	[9.697288]	[211]	[5767644]	[5767595]
36_21102	chr3	32082715	32083115	+	715	62.5	[7.38059, 7.5796356, 12.082027]	[97, 114, 118]	[]	[]	[32082898, 32082915, 32082919]	[]
36_21103	chr3	56132164	56132564	+	616	62.5	[9.136437, 7.8328834]	[111, 169]	[10.229236]	[162]	[56132355, 56132413]	[56132406]
36_21106	chr3	194407728	194408128	+	601	62.5	[]	[]	[10.231977]	[156]	[]	[194407962]
36_21109	chr4	106264253	106264653	+	601	62.5	[9.018479, 7.581545]	[111, 132]	[7.6580224]	[142]	[106264459, 106264480]	[106264490]
36_2111	chr8	42245255	42245655	+	1000	447.0	[14.959101]	[93]	[]	[]	[42245444]	[]
36_21111	chr5	29886049	29886449	+	608	62.5	[]	[]	[7.995231]	[103]	[]	[29886240]
36_21118	chr6	20286912	20287312	+	694	62.5	[12.213435]	[72]	[8.60517]	[99]	[20287073]	[20287100]
36_21119	chr6	24702725	24703125	+	603	62.5	[]	[]	[14.492824]	[127]	[]	[24702926]
36_21120	chr6	26571922	26572322	+	714	62.5	[]	[]	[8.8627205]	[130]	[]	[26572088]
36_21127	chr6	159102433	159102833	+	696	62.5	[14.959101, 7.9498467]	[85, 175]	[]	[]	[159102592, 159102682]	[]
36_21129	chr7	7474395	7474795	+	674	62.5	[14.959101]	[128]	[]	[]	[7474612]	[]
36_2113	chr20	23147809	23148209	+	1000	446.5	[7.6580224]	[136]	[]	[]	[23148040]	[]
36_21134	chr8	23221374	23221774	+	628	62.5	[]	[]	[7.4202857]	[94]	[]	[23221565]
36_21135	chr8	58610759	58611159	+	664	62.5	[10.361639, 14.959101, 7.899369]	[129, 142, 169]	[]	[]	[58610964, 58610977, 58611004]	[]
36_21140	chr8	123158301	123158701	+	696	62.5	[12.430346, 7.8090506]	[104, 120]	[]	[]	[123158488, 123158504]	[]
36_21147	chrX	110396696	110397096	+	696	62.5	[10.831086]	[108]	[]	[]	[110396879]	[]
36_21148	chrX	125094899	125095299	+	645	62.5	[]	[]	[12.638885]	[151]	[]	[125095117]
36_21151	chrX	151994551	151994951	+	650	62.5	[14.492824]	[124]	[]	[]	[151994754]	[]
36_21153	chrX	154308295	154308695	+	730	62.5	[7.2138095]	[150]	[]	[]	[154308533]	[]
36_21156	chr1	20595401	20595801	+	686	62.0	[]	[]	[14.492824]	[116]	[]	[20595613]
36_21158	chr1	29792875	29793275	+	722	62.0	[7.254467]	[188]	[7.267793]	[226]	[29793059]	[29793097]
36_21159	chr1	31032216	31032616	+	605	62.0	[]	[]	[11.178108]	[100]	[]	[31032395]
36_2116	chr19	35596351	35596751	+	1000	445.5	[]	[]	[8.131445]	[84]	[]	[35596523]
36_21161	chr1	38255342	38255742	+	693	62.0	[]	[]	[11.002518]	[204]	[]	[38255575]
36_21166	chr1	224377654	224378054	+	699	62.0	[]	[]	[7.7539153, 9.136437]	[140, 172]	[]	[224377842, 224377874]
36_2117	chr7	39811240	39811640	+	1000	445.5	[8.483703]	[117]	[8.317065]	[87]	[39811456]	[39811426]
36_21174	chr12	50018913	50019313	+	680	62.0	[]	[]	[7.1649985]	[188]	[]	[50019079]
36_21178	chr14	51095058	51095458	+	620	62.0	[]	[]	[8.949832]	[128]	[]	[51095243]
36_2118	chr1	207691874	207692274	+	1000	445.0	[10.55093]	[125]	[]	[]	[207692092]	[]
36_21184	chr15	27086280	27086680	+	687	62.0	[8.126602]	[220]	[]	[]	[27086502]	[]
36_21186	chr15	65285815	65286215	+	680	62.0	[10.827915]	[154]	[]	[]	[65286017]	[]
36_21187	chr15	88563477	88563877	+	651	62.0	[]	[]	[9.136437, 7.6348095]	[105, 134]	[]	[88563678, 88563707]
36_21188	chr16	57837406	57837806	+	607	62.0	[8.432443]	[143]	[]	[]	[57837622]	[]
36_21191	chr18	8941918	8942318	+	713	62.0	[7.219651]	[94]	[10.945533]	[144]	[8942098]	[8942148]
36_21194	chr19	42438429	42438829	+	693	62.0	[]	[]	[11.921611]	[127]	[]	[42438642]
36_21195	chr19	47079379	47079779	+	616	62.0	[]	[]	[10.040716]	[143]	[]	[47079564]
36_21196	chr19	48325057	48325457	+	706	62.0	[]	[]	[7.643009]	[87]	[]	[48325223]
36_21198	chr2	2057233	2057633	+	699	62.0	[]	[]	[7.48246]	[214]	[]	[2057461]
36_21201	chr2	145854302	145854702	+	686	62.0	[8.391615]	[106]	[]	[]	[145854494]	[]
36_21204	chr20	9200603	9201003	+	658	62.0	[12.172607]	[120]	[]	[]	[9200806]	[]
36_21205	chr20	10508883	10509283	+	726	62.0	[]	[]	[9.465427, 7.0880456]	[223, 240]	[]	[10509092, 10509109]
36_2121	chr11	65215483	65215883	+	1000	444.5	[]	[]	[10.711831]	[100]	[]	[65215682]
36_21213	chr22	38171973	38172373	+	725	62.0	[]	[]	[7.1636424]	[110]	[]	[38172169]
36_21214	chr3	5212980	5213380	+	724	62.0	[]	[]	[11.577011, 7.327868]	[113, 139]	[]	[5213170, 5213196]
36_21217	chr3	46848408	46848808	+	670	62.0	[10.76784]	[115]	[9.428282]	[136]	[46848611]	[46848632]
36_21221	chr3	184738514	184738914	+	719	62.0	[9.794609, 11.925329]	[111, 115]	[]	[]	[184738721, 184738725]	[]
36_21227	chr5	76177606	76178006	+	636	62.0	[11.865117]	[147]	[]	[]	[76177828]	[]
36_21229	chr5	119362032	119362432	+	712	62.0	[14.492824]	[101]	[]	[]	[119362228]	[]
36_21232	chr5	139271645	139272045	+	663	62.0	[12.48378, 12.017504, 9.101691]	[118, 126, 130]	[]	[]	[139271858, 139271866, 139271870]	[]
36_21234	chr5	159612917	159613317	+	697	62.0	[]	[]	[14.959101]	[151]	[]	[159613151]
36_21236	chr6	16914176	16914576	+	724	62.0	[12.430346]	[112]	[]	[]	[16914360]	[]
36_21238	chr6	27902246	27902646	+	676	62.0	[]	[]	[9.018479]	[58]	[]	[27902401]
36_21242	chr6	137087935	137088335	+	624	62.0	[]	[]	[8.875516]	[70]	[]	[137088104]
36_21246	chr7	2313307	2313707	+	715	62.0	[14.492824]	[235]	[]	[]	[2313500]	[]
36_21252	chr7	101780241	101780641	+	623	62.0	[14.492824]	[131]	[]	[]	[101780443]	[]
36_21254	chr7	106640375	106640775	+	561	62.0	[]	[]	[8.489747]	[125]	[]	[106640557]
36_21257	chr7	133980791	133981191	+	707	62.0	[7.372182]	[117]	[7.797315, 7.1636424]	[93, 116]	[133980966]	[133980942, 133980965]
36_2126	chr11	86202809	86203209	+	1000	444.0	[]	[]	[11.747158]	[128]	[]	[86203026]
36_21271	chr9	116413982	116414382	+	700	62.0	[12.082027, 8.726171]	[106, 110]	[7.117401]	[117]	[116414184, 116414188]	[116414195]
36_21279	chr1	15414581	15414981	+	585	61.5	[14.959101]	[94]	[8.661647]	[85]	[15414770]	[15414761]
36_2128	chr5	10434380	10434780	+	1000	444.0	[10.053806]	[106]	[]	[]	[10434586]	[]
36_21280	chr1	34774990	34775390	+	717	61.5	[]	[]	[14.610782]	[84]	[]	[34775174]
