#PeakID(python identify_motif.py ./ENCODE_processed_files/NR2F2_idr.fa NR2F2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
507_3075	chr12	70757825	70758225	+	1000	157.0	[12.953519]	[132]	[]	[]	[70758052]	[]
507_30770	chr4	7067154	7067554	+	1000	42.0	[]	[]	[7.58023, 9.739339]	[53, 109]	[]	[7067306, 7067362]
507_30772	chr4	25859102	25859502	+	1000	42.0	[]	[]	[9.739339]	[135]	[]	[25859305]
507_30777	chr4	52926624	52927024	+	1000	42.0	[]	[]	[9.739339]	[128]	[]	[52926840]
507_30779	chr4	76087136	76087536	+	1000	42.0	[7.7804747]	[163]	[]	[]	[76087383]	[]
507_3078	chr18	50840001	50840401	+	1000	157.0	[7.7804747]	[101]	[]	[]	[50840197]	[]
507_30783	chr4	109434256	109434656	+	986	42.0	[]	[]	[7.58023]	[218]	[]	[109434479]
507_30794	chr4	173120936	173121336	+	1000	42.0	[]	[]	[7.9201093]	[180]	[]	[173121154]
507_30802	chr5	1182699	1183099	+	1000	42.0	[]	[]	[7.5738697]	[114]	[]	[1182905]
507_30808	chr5	56085122	56085522	+	1000	42.0	[9.739339]	[134]	[]	[]	[56085324]	[]
507_3081	chr2	38945326	38945726	+	1000	157.0	[]	[]	[8.614196]	[132]	[]	[38945548]
507_30814	chr5	78530315	78530715	+	1000	42.0	[9.739339]	[152]	[]	[]	[78530537]	[]
507_30819	chr5	89444995	89445395	+	1000	42.0	[9.739339]	[145]	[]	[]	[89445224]	[]
507_30831	chr5	137994962	137995362	+	1000	42.0	[9.739339]	[165]	[]	[]	[137995213]	[]
507_30861	chr6	13194916	13195316	+	1000	42.0	[]	[]	[9.739339]	[179]	[]	[13195154]
507_30866	chr6	27130941	27131341	+	1000	42.0	[]	[]	[7.7032084]	[59]	[]	[27131098]
507_30870	chr6	28809933	28810333	+	1000	42.0	[7.4965763]	[144]	[]	[]	[28810142]	[]
507_30887	chr6	36679358	36679758	+	1000	42.0	[]	[]	[9.964856]	[181]	[]	[36679569]
507_3090	chr5	173020189	173020589	+	1000	157.0	[7.4063363]	[121]	[12.953519, 7.7804747]	[104, 146]	[173020398]	[173020381, 173020423]
507_30906	chr6	52578032	52578432	+	1000	42.0	[]	[]	[12.953519]	[167]	[]	[52578271]
507_30910	chr6	87336464	87336864	+	842	42.0	[7.5738697]	[65]	[]	[]	[87336628]	[]
507_30914	chr6	104959313	104959713	+	1000	42.0	[]	[]	[12.953519]	[180]	[]	[104959528]
507_30916	chr6	109316900	109317300	+	731	42.0	[7.58023]	[180]	[12.953519, 8.614196]	[150, 164]	[109317142]	[109317112, 109317126]
507_3092	chr6	43852365	43852765	+	1000	157.0	[9.964856, 8.614196, 8.614196]	[64, 81, 151]	[]	[]	[43852521, 43852538, 43852608]	[]
507_30923	chr6	127341499	127341899	+	1000	42.0	[7.9180784, 7.5738697]	[95, 129]	[]	[]	[127341672, 127341706]	[]
507_30929	chr6	139219355	139219755	+	1000	42.0	[]	[]	[7.4063363]	[175]	[]	[139219576]
507_30940	chr6	154732314	154732714	+	1000	42.0	[]	[]	[7.7804747]	[156]	[]	[154732487]
507_30947	chr6	167896613	167897013	+	1000	42.0	[]	[]	[9.5729685]	[111]	[]	[167896799]
507_30961	chr7	47074873	47075273	+	1000	42.0	[7.9201093]	[147]	[7.4063363]	[119]	[47075078]	[47075050]
507_30976	chr7	100692669	100693069	+	1000	42.0	[7.58023]	[220]	[]	[]	[100692896]	[]
507_30989	chr7	123711807	123712207	+	1000	42.0	[7.58023]	[87]	[]	[]	[123711993]	[]
507_30990	chr7	128356411	128356811	+	1000	42.0	[]	[]	[9.739339]	[120]	[]	[128356628]
507_30995	chr7	135361799	135362199	+	1000	42.0	[9.739339]	[90]	[]	[]	[135361978]	[]
507_310	chr3	133753770	133754170	+	1000	386.0	[]	[]	[8.015333]	[108]	[]	[133753971]
507_3100	chrX	41442288	41442688	+	1000	157.0	[]	[]	[12.953519]	[102]	[]	[41442481]
507_31001	chr7	140404267	140404667	+	1000	42.0	[7.7804747]	[147]	[]	[]	[140404450]	[]
507_31013	chr8	11467576	11467976	+	1000	42.0	[]	[]	[9.964856, 12.953519]	[160, 180]	[]	[11467798, 11467818]
507_31014	chr8	11897269	11897669	+	1000	42.0	[]	[]	[9.739339]	[78]	[]	[11897445]
507_31017	chr8	23789644	23790044	+	1000	42.0	[]	[]	[8.015333]	[174]	[]	[23789893]
507_31018	chr8	27323646	27324046	+	1000	42.0	[]	[]	[7.5738697]	[159]	[]	[27323858]
507_31029	chr8	54021347	54021747	+	1000	42.0	[]	[]	[7.6892543]	[168]	[]	[54021522]
507_31032	chr8	73877848	73878248	+	1000	42.0	[7.58023]	[71]	[]	[]	[73878000]	[]
507_31036	chr8	94896852	94897252	+	1000	42.0	[7.7032084, 8.614196]	[139, 188]	[]	[]	[94897050, 94897099]	[]
507_31037	chr8	97798005	97798405	+	1000	42.0	[]	[]	[12.953519]	[113]	[]	[97798216]
507_31043	chr8	105375358	105375758	+	1000	42.0	[]	[]	[12.953519]	[116]	[]	[105375520]
507_31045	chr8	123220590	123220990	+	1000	42.0	[8.614196]	[155]	[]	[]	[123220823]	[]
507_31047	chr8	124261681	124262081	+	1000	42.0	[7.7804747]	[83]	[12.953519]	[68]	[124261847]	[124261832]
507_31051	chr8	141346816	141347216	+	1000	42.0	[7.9180784]	[186]	[]	[]	[141347052]	[]
507_31055	chr9	4828716	4829116	+	1000	42.0	[]	[]	[12.953519]	[133]	[]	[4828885]
507_31065	chr9	99071771	99072171	+	1000	42.0	[]	[]	[7.9201093]	[217]	[]	[99071998]
507_31071	chr9	113963037	113963437	+	972	42.0	[9.739339, 9.5729685]	[144, 164]	[]	[]	[113963254, 113963274]	[]
507_31074	chr9	120886303	120886703	+	1000	42.0	[8.015333]	[89]	[]	[]	[120886491]	[]
507_31075	chr9	122931346	122931746	+	838	42.0	[7.58023]	[130]	[]	[]	[122931554]	[]
507_31079	chr9	128253458	128253858	+	1000	42.0	[]	[]	[9.964856]	[133]	[]	[128253685]
507_31099	chrX	10119467	10119867	+	1000	42.0	[]	[]	[7.9201093]	[115]	[]	[10119625]
507_3110	chr16	79951371	79951771	+	1000	156.0	[]	[]	[12.953519, 12.953519]	[104, 132]	[]	[79951571, 79951599]
507_31109	chrX	44484244	44484644	+	1000	42.0	[]	[]	[7.58023]	[71]	[]	[44484412]
507_31110	chrX	44542195	44542595	+	1000	42.0	[8.614196, 12.953519]	[159, 165]	[]	[]	[44542406, 44542412]	[]
507_31112	chrX	47218090	47218490	+	1000	42.0	[7.7804747]	[196]	[]	[]	[47218313]	[]
507_31129	chr1	966034	966434	+	1000	41.0	[7.9180784]	[134]	[]	[]	[966239]	[]
507_31159	chr1	25520451	25520851	+	1000	41.0	[7.7804747]	[125]	[]	[]	[25520661]	[]
507_31170	chr1	30966798	30967198	+	1000	41.0	[12.953519]	[188]	[]	[]	[30967010]	[]
507_31180	chr1	37919239	37919639	+	1000	41.0	[7.663098]	[149]	[]	[]	[37919456]	[]
507_31185	chr1	40630386	40630786	+	931	41.0	[7.7032084]	[214]	[9.739339]	[186]	[40630624]	[40630596]
507_31191	chr1	43364016	43364416	+	779	41.0	[7.5738697]	[163]	[]	[]	[43364240]	[]
507_31194	chr1	46481113	46481513	+	1000	41.0	[8.614196]	[140]	[]	[]	[46481307]	[]
507_31197	chr1	46635194	46635594	+	977	41.0	[12.953519]	[165]	[]	[]	[46635443]	[]
507_31199	chr1	51569070	51569470	+	1000	41.0	[]	[]	[9.739339]	[143]	[]	[51569266]
507_31203	chr1	54487675	54488075	+	978	41.0	[]	[]	[7.4965763]	[184]	[]	[54487902]
507_3121	chr5	132410902	132411302	+	1000	156.0	[8.614196]	[143]	[]	[]	[132411124]	[]
507_31210	chr1	65195983	65196383	+	638	41.0	[7.5738697, 7.9180784]	[157, 175]	[]	[]	[65196198, 65196216]	[]
507_31220	chr1	89632381	89632781	+	1000	41.0	[]	[]	[8.614196]	[153]	[]	[89632589]
507_31223	chr1	93080421	93080821	+	1000	41.0	[9.739339]	[101]	[]	[]	[93080590]	[]
507_31224	chr1	100349234	100349634	+	1000	41.0	[]	[]	[9.739339]	[150]	[]	[100349469]
507_31227	chr1	113976574	113976974	+	1000	41.0	[]	[]	[8.015333, 9.739339]	[137, 142]	[]	[113976790, 113976795]
507_31233	chr1	145990390	145990790	+	1000	41.0	[]	[]	[9.964856]	[116]	[]	[145990575]
507_31239	chr1	155977209	155977609	+	1000	41.0	[9.739339]	[117]	[]	[]	[155977413]	[]
507_31255	chr1	172441653	172442053	+	1000	41.0	[7.58023]	[122]	[]	[]	[172441855]	[]
507_31261	chr1	202016078	202016478	+	795	41.0	[9.739339]	[133]	[12.953519, 12.953519]	[171, 177]	[202016267]	[202016305, 202016311]
507_31262	chr1	202145189	202145589	+	1000	41.0	[]	[]	[7.4965763]	[74]	[]	[202145348]
507_31268	chr1	206021244	206021644	+	1000	41.0	[]	[]	[9.739339]	[92]	[]	[206021405]
507_31269	chr1	206808639	206809039	+	1000	41.0	[7.5738697]	[138]	[]	[]	[206808842]	[]
507_31292	chr1	229625069	229625469	+	1000	41.0	[]	[]	[7.6892543]	[210]	[]	[229625293]
507_31294	chr1	233005771	233006171	+	1000	41.0	[8.015333]	[114]	[]	[]	[233005955]	[]
507_31295	chr1	234734868	234735268	+	1000	41.0	[]	[]	[12.953519]	[147]	[]	[234735082]
507_313	chr6	31959074	31959474	+	1000	385.0	[]	[]	[7.4965763, 7.7804747, 12.953519]	[120, 134, 141]	[]	[31959260, 31959274, 31959281]
507_3130	chr8	144078340	144078740	+	1000	156.0	[9.739339]	[144]	[]	[]	[144078574]	[]
507_31305	chr10	11986585	11986985	+	1000	41.0	[]	[]	[7.7804747]	[92]	[]	[11986747]
507_31319	chr10	58299556	58299956	+	1000	41.0	[7.6892543]	[142]	[]	[]	[58299727]	[]
507_31325	chr10	70888030	70888430	+	771	41.0	[7.9180784]	[130]	[]	[]	[70888240]	[]
507_31339	chr10	100987330	100987730	+	1000	41.0	[9.739339]	[141]	[]	[]	[100987549]	[]
507_31341	chr10	102461041	102461441	+	920	41.0	[7.58023]	[179]	[8.614196]	[139]	[102461247]	[102461207]
507_31344	chr10	110645050	110645450	+	1000	41.0	[]	[]	[8.015333]	[91]	[]	[110645220]
507_31345	chr10	118046772	118047172	+	1000	41.0	[9.739339]	[125]	[]	[]	[118046958]	[]
507_3136	chr1	223772047	223772447	+	1000	155.0	[]	[]	[7.9180784]	[90]	[]	[223772227]
507_31366	chr11	46119082	46119482	+	1000	41.0	[7.4965763]	[133]	[]	[]	[46119307]	[]
507_31370	chr11	47403520	47403920	+	1000	41.0	[]	[]	[8.614196]	[74]	[]	[47403693]
507_31372	chr11	57379614	57380014	+	950	41.0	[8.015333]	[163]	[]	[]	[57379833]	[]
507_31378	chr11	63916364	63916764	+	1000	41.0	[9.739339]	[137]	[]	[]	[63916581]	[]
507_31388	chr11	73964256	73964656	+	1000	41.0	[]	[]	[7.5738697]	[95]	[]	[73964447]
507_31399	chr11	109747719	109748119	+	559	41.0	[]	[]	[9.739339]	[105]	[]	[109747900]
507_31407	chr11	124224797	124225197	+	1000	41.0	[]	[]	[7.4965763]	[100]	[]	[124224979]
507_31408	chr11	126354712	126355112	+	1000	41.0	[]	[]	[8.015333]	[194]	[]	[126354912]
507_31424	chr12	53051466	53051866	+	1000	41.0	[7.5738697]	[85]	[]	[]	[53051643]	[]
507_31426	chr12	53482976	53483376	+	679	41.0	[9.5729685]	[180]	[]	[]	[53483211]	[]
507_31430	chr12	54428700	54429100	+	1000	41.0	[]	[]	[12.953519]	[108]	[]	[54428874]
507_3144	chr16	58859966	58860366	+	1000	155.0	[]	[]	[7.6892543]	[158]	[]	[58860215]
507_31440	chr12	89856449	89856849	+	1000	41.0	[7.7804747]	[81]	[]	[]	[89856620]	[]
507_31443	chr12	93922467	93922867	+	837	41.0	[7.9201093]	[90]	[]	[]	[93922651]	[]
507_31473	chr14	21044262	21044662	+	938	41.0	[]	[]	[12.953519]	[83]	[]	[21044429]
507_31485	chr14	75832895	75833295	+	1000	41.0	[]	[]	[7.58023]	[110]	[]	[75833102]
507_31486	chr14	75860905	75861305	+	1000	41.0	[7.663098]	[115]	[]	[]	[75861084]	[]
507_31496	chr15	35673119	35673519	+	906	41.0	[]	[]	[7.9201093]	[79]	[]	[35673297]
507_3150	chr18	55663867	55664267	+	1000	155.0	[9.739339, 12.953519, 7.5738697]	[87, 95, 102]	[]	[]	[55664037, 55664045, 55664052]	[]
507_31558	chr16	57065001	57065401	+	817	41.0	[]	[]	[7.5738697]	[90]	[]	[57065171]
507_31564	chr16	57859286	57859686	+	1000	41.0	[]	[]	[7.7804747]	[143]	[]	[57859451]
507_3157	chr4	687129	687529	+	1000	155.0	[12.953519]	[103]	[]	[]	[687322]	[]
507_31571	chr16	68289613	68290013	+	1000	41.0	[7.7032084]	[81]	[]	[]	[68289785]	[]
507_31576	chr16	74743532	74743932	+	1000	41.0	[7.9201093]	[171]	[]	[]	[74743715]	[]
507_31577	chr16	75026185	75026585	+	1000	41.0	[12.953519]	[141]	[]	[]	[75026381]	[]
507_31586	chr16	85541897	85542297	+	1000	41.0	[]	[]	[12.953519]	[131]	[]	[85542101]
507_31588	chr16	85652786	85653186	+	1000	41.0	[8.015333]	[199]	[]	[]	[85653036]	[]
507_31596	chr17	4215336	4215736	+	1000	41.0	[]	[]	[8.614196]	[131]	[]	[4215541]
507_316	chr7	70569448	70569848	+	1000	383.0	[7.7032084]	[70]	[]	[]	[70569617]	[]
507_3160	chr5	72955226	72955626	+	1000	155.0	[9.739339]	[105]	[]	[]	[72955428]	[]
507_31602	chr17	18315070	18315470	+	1000	41.0	[]	[]	[7.7804747]	[71]	[]	[18315222]
507_31609	chr17	31437179	31437579	+	1000	41.0	[12.953519]	[115]	[]	[]	[31437345]	[]
507_31617	chr17	38789197	38789597	+	947	41.0	[]	[]	[7.9201093, 8.614196]	[96, 103]	[]	[38789385, 38789392]
507_31625	chr17	42803201	42803601	+	1000	41.0	[8.614196]	[158]	[]	[]	[42803376]	[]
507_31643	chr17	63623716	63624116	+	1000	41.0	[12.953519]	[79]	[]	[]	[63623894]	[]
507_3165	chr6	146914437	146914837	+	1000	155.0	[12.953519]	[84]	[]	[]	[146914606]	[]
507_31652	chr17	75089027	75089427	+	1000	41.0	[]	[]	[7.58023]	[208]	[]	[75089264]
507_31669	chr18	5298438	5298838	+	1000	41.0	[]	[]	[12.953519]	[116]	[]	[5298625]
507_31675	chr19	200133	200533	+	1000	41.0	[]	[]	[9.739339, 9.739339]	[56, 105]	[]	[200289, 200338]
507_31682	chr19	2164622	2165022	+	1000	41.0	[]	[]	[12.953519, 8.015333]	[71, 153]	[]	[2164786, 2164868]
507_31688	chr19	6056968	6057368	+	1000	41.0	[]	[]	[12.953519, 12.953519]	[74, 113]	[]	[6057124, 6057163]
507_3169	chr8	124636634	124637034	+	1000	155.0	[]	[]	[12.953519]	[104]	[]	[124636827]
507_31702	chr19	14061385	14061785	+	1000	41.0	[]	[]	[7.7804747, 8.614196, 12.953519]	[181, 210, 216]	[]	[14061595, 14061624, 14061630]
507_31707	chr19	16899627	16900027	+	1000	41.0	[8.015333]	[99]	[]	[]	[16899801]	[]
507_31708	chr19	17282586	17282986	+	1000	41.0	[7.6892543]	[160]	[]	[]	[17282818]	[]
507_31736	chr19	45670708	45671108	+	1000	41.0	[]	[]	[8.015333]	[57]	[]	[45670861]
507_31739	chr19	46976890	46977290	+	759	41.0	[12.953519]	[137]	[]	[]	[46977070]	[]
507_31741	chr19	48740606	48741006	+	1000	41.0	[]	[]	[7.58023]	[94]	[]	[48740791]
507_31743	chr19	49019286	49019686	+	1000	41.0	[7.5738697]	[89]	[]	[]	[49019460]	[]
507_31746	chr19	49930386	49930786	+	1000	41.0	[7.58023]	[130]	[]	[]	[49930561]	[]
507_31747	chr19	50332107	50332507	+	1000	41.0	[9.739339]	[177]	[]	[]	[50332346]	[]
507_31754	chr19	55484862	55485262	+	1000	41.0	[8.614196]	[134]	[]	[]	[55485082]	[]
507_31755	chr19	58182421	58182821	+	1000	41.0	[]	[]	[12.953519, 12.953519]	[93, 191]	[]	[58182573, 58182671]
507_31783	chr2	58959964	58960364	+	578	41.0	[12.953519, 7.58023]	[73, 86]	[]	[]	[58960135, 58960148]	[]
507_31786	chr2	65062848	65063248	+	1000	41.0	[8.614196]	[134]	[]	[]	[65063058]	[]
507_31788	chr2	69714625	69715025	+	1000	41.0	[]	[]	[9.5729685]	[141]	[]	[69714859]
507_31789	chr2	70696134	70696534	+	1000	41.0	[9.739339]	[146]	[7.663098]	[88]	[70696365]	[70696307]
507_31796	chr2	88659466	88659866	+	1000	41.0	[]	[]	[8.614196]	[156]	[]	[88659693]
507_31805	chr2	113249161	113249561	+	1000	41.0	[]	[]	[7.7032084]	[145]	[]	[113249386]
507_31817	chr2	169734509	169734909	+	1000	41.0	[]	[]	[8.614196]	[75]	[]	[169734682]
507_31836	chr2	207784963	207785363	+	588	41.0	[8.614196, 7.663098]	[132, 139]	[]	[]	[207785190, 207785197]	[]
507_31840	chr2	219125302	219125702	+	1000	41.0	[]	[]	[9.739339]	[138]	[]	[219125467]
507_31848	chr2	241302865	241303265	+	1000	41.0	[7.58023]	[123]	[]	[]	[241303063]	[]
507_31861	chr20	41048796	41049196	+	1000	41.0	[7.6892543]	[178]	[]	[]	[41048997]	[]
507_31866	chr20	53595729	53596129	+	798	41.0	[]	[]	[9.5729685, 7.7032084]	[136, 152]	[]	[53595936, 53595952]
507_31868	chr20	54680722	54681122	+	701	41.0	[12.953519]	[107]	[9.739339]	[131]	[54680883]	[54680907]
507_31873	chr21	9767517	9767917	+	685	41.0	[]	[]	[12.953519]	[74]	[]	[9767678]
507_31874	chr21	25736197	25736597	+	1000	41.0	[]	[]	[7.4965763]	[142]	[]	[25736408]
507_31897	chr22	19375166	19375566	+	1000	41.0	[]	[]	[12.953519]	[134]	[]	[19375386]
507_31899	chr22	19760191	19760591	+	1000	41.0	[7.6892543]	[183]	[]	[]	[19760440]	[]
507_31904	chr22	20109068	20109468	+	1000	41.0	[12.953519, 9.964856]	[114, 171]	[]	[]	[20109242, 20109299]	[]
507_31906	chr22	20457327	20457727	+	1000	41.0	[7.7032084]	[189]	[]	[]	[20457540]	[]
507_31907	chr22	20463894	20464294	+	1000	41.0	[7.6892543]	[63]	[]	[]	[20464054]	[]
507_31930	chr22	23036664	23037064	+	819	41.0	[]	[]	[9.739339]	[131]	[]	[23036833]
507_31941	chr22	38569685	38570085	+	1000	41.0	[7.663098, 7.9180784, 7.7804747]	[136, 159, 179]	[]	[]	[38569891, 38569914, 38569934]	[]
507_31946	chr22	46013369	46013769	+	1000	41.0	[7.9180784]	[81]	[]	[]	[46013547]	[]
507_31963	chr3	33030721	33031121	+	1000	41.0	[9.739339]	[143]	[]	[]	[33030951]	[]
507_31964	chr3	39030796	39031196	+	1000	41.0	[9.739339]	[137]	[]	[]	[39031021]	[]
507_31969	chr3	45185519	45185919	+	1000	41.0	[7.9201093]	[89]	[]	[]	[45185674]	[]
507_31973	chr3	52536881	52537281	+	1000	41.0	[]	[]	[12.953519]	[152]	[]	[52537101]
507_31988	chr3	130345406	130345806	+	724	41.0	[7.4965763]	[127]	[7.58023]	[95]	[130345608]	[130345576]
507_31989	chr3	133821841	133822241	+	1000	41.0	[9.739339]	[113]	[7.58023]	[144]	[133822034]	[133822065]
507_31993	chr3	138946157	138946557	+	1000	41.0	[]	[]	[7.58023]	[109]	[]	[138946347]
507_32	chr4	95289240	95289640	+	1000	570.0	[]	[]	[9.964856, 8.614196]	[97, 108]	[]	[95289431, 95289442]
507_32015	chr3	197335530	197335930	+	1000	41.0	[12.953519, 9.739339]	[74, 85]	[]	[]	[197335695, 197335706]	[]
507_32024	chr4	10141126	10141526	+	990	41.0	[]	[]	[9.739339]	[97]	[]	[10141291]
507_3203	chr6	160973394	160973794	+	1000	154.0	[7.9201093]	[66]	[12.953519]	[121]	[160973553]	[160973608]
507_32040	chr4	102141822	102142222	+	1000	41.0	[]	[]	[7.7804747]	[79]	[]	[102141979]
507_32042	chr4	113582674	113583074	+	1000	41.0	[12.953519]	[174]	[]	[]	[113582909]	[]
507_32045	chr4	128635222	128635622	+	1000	41.0	[7.4063363]	[201]	[]	[]	[128635446]	[]
507_32058	chr5	1799083	1799483	+	1000	41.0	[8.015333]	[115]	[]	[]	[1799281]	[]
507_32076	chr5	124658895	124659295	+	1000	41.0	[9.739339]	[93]	[]	[]	[124659067]	[]
507_32080	chr5	132883257	132883657	+	991	41.0	[7.4063363]	[154]	[]	[]	[132883450]	[]
507_3212	chr1	203303335	203303735	+	1000	153.0	[7.4063363]	[71]	[]	[]	[203303500]	[]
507_32120	chr6	32182412	32182812	+	1000	41.0	[8.015333]	[118]	[]	[]	[32182614]	[]
507_32128	chr6	35298139	35298539	+	1000	41.0	[]	[]	[7.7804747]	[157]	[]	[35298339]
507_32164	chr6	125550533	125550933	+	651	41.0	[12.953519]	[106]	[]	[]	[125550727]	[]
507_32167	chr6	134640835	134641235	+	846	41.0	[9.964856]	[172]	[9.739339]	[129]	[134641050]	[134641007]
507_32172	chr6	137707850	137708250	+	905	41.0	[]	[]	[7.9201093]	[103]	[]	[137708026]
507_32194	chr7	20310935	20311335	+	1000	41.0	[]	[]	[12.953519]	[151]	[]	[20311169]
507_32199	chr7	25124423	25124823	+	1000	41.0	[8.015333]	[136]	[]	[]	[25124599]	[]
507_32201	chr7	26074865	26075265	+	920	41.0	[]	[]	[7.4063363, 9.739339]	[137, 143]	[]	[26075077, 26075083]
507_32209	chr7	43873359	43873759	+	1000	41.0	[12.953519]	[124]	[]	[]	[43873549]	[]
507_3221	chr12	123998267	123998667	+	1000	153.0	[]	[]	[9.739339]	[155]	[]	[123998514]
507_32219	chr7	74094573	74094973	+	1000	41.0	[]	[]	[8.614196]	[131]	[]	[74094794]
507_32224	chr7	76356707	76357107	+	1000	41.0	[]	[]	[7.6892543]	[163]	[]	[76356901]
507_32235	chr7	100569248	100569648	+	1000	41.0	[7.58023]	[133]	[]	[]	[100569454]	[]
507_32264	chr7	139294967	139295367	+	1000	41.0	[]	[]	[12.953519]	[59]	[]	[139295122]
507_32277	chr8	10928331	10928731	+	1000	41.0	[]	[]	[9.739339]	[150]	[]	[10928527]
507_32281	chr8	23129267	23129667	+	1000	41.0	[7.7032084]	[82]	[9.739339]	[109]	[23129445]	[23129472]
507_32289	chr8	42392341	42392741	+	1000	41.0	[7.7804747]	[228]	[]	[]	[42392581]	[]
507_32302	chr8	99787037	99787437	+	1000	41.0	[9.739339]	[115]	[]	[]	[99787217]	[]
507_32307	chr8	109392698	109393098	+	1000	41.0	[7.4965763]	[81]	[]	[]	[109392879]	[]
507_32313	chr8	132774913	132775313	+	1000	41.0	[12.953519]	[162]	[7.58023]	[140]	[132775155]	[132775133]
507_32321	chr9	5839239	5839639	+	1000	41.0	[8.614196]	[71]	[7.7804747]	[96]	[5839400]	[5839425]
507_32331	chr9	94783027	94783427	+	713	41.0	[12.953519]	[161]	[7.663098]	[153]	[94783265]	[94783257]
507_32344	chr9	120768904	120769304	+	1000	41.0	[]	[]	[9.5729685]	[93]	[]	[120769093]
507_32348	chr9	127507407	127507807	+	1000	41.0	[]	[]	[8.614196]	[146]	[]	[127507642]
507_32371	chr9	136686224	136686624	+	1000	41.0	[]	[]	[9.739339]	[127]	[]	[136686439]
507_32375	chrX	1592349	1592749	+	1000	41.0	[]	[]	[12.953519]	[107]	[]	[1592543]
507_32378	chrX	15335436	15335836	+	1000	41.0	[9.739339]	[133]	[]	[]	[15335639]	[]
507_32384	chrX	47659049	47659449	+	1000	41.0	[7.58023]	[218]	[]	[]	[47659268]	[]
507_32393	chrX	152831407	152831807	+	1000	41.0	[9.739339]	[95]	[]	[]	[152831591]	[]
507_32397	chr1	2237683	2238083	+	1000	40.0	[]	[]	[8.614196]	[136]	[]	[2237907]
507_32403	chr1	6911197	6911597	+	1000	40.0	[]	[]	[12.953519]	[66]	[]	[6911352]
507_32404	chr1	7770052	7770452	+	1000	40.0	[]	[]	[7.9201093]	[162]	[]	[7770229]
507_3241	chr6	33677740	33678140	+	1000	153.0	[]	[]	[8.614196, 7.6892543, 8.614196]	[120, 135, 151]	[]	[33677944, 33677959, 33677975]
507_32411	chr1	11938930	11939330	+	1000	40.0	[8.015333]	[131]	[]	[]	[11939148]	[]
507_3242	chr6	79687789	79688189	+	1000	153.0	[7.58023]	[101]	[]	[]	[79687987]	[]
507_3243	chr7	39589696	39590096	+	1000	153.0	[12.953519]	[96]	[]	[]	[39589891]	[]
507_32432	chr1	25361166	25361566	+	1000	40.0	[7.58023]	[81]	[]	[]	[25361339]	[]
507_32433	chr1	25435367	25435767	+	1000	40.0	[7.7804747]	[118]	[8.614196]	[138]	[25435583]	[25435603]
507_32444	chr1	33346883	33347283	+	1000	40.0	[7.663098]	[77]	[]	[]	[33347042]	[]
507_32448	chr1	37434310	37434710	+	995	40.0	[]	[]	[8.015333]	[144]	[]	[37434509]
507_32449	chr1	37561810	37562210	+	1000	40.0	[7.9201093]	[104]	[]	[]	[37561992]	[]
507_32456	chr1	41004421	41004821	+	1000	40.0	[7.4965763]	[168]	[]	[]	[41004667]	[]
507_3246	chr7	103660574	103660974	+	1000	153.0	[9.739339, 7.4965763]	[131, 140]	[]	[]	[103660793, 103660802]	[]
507_32467	chr1	53754714	53755114	+	1000	40.0	[]	[]	[9.739339]	[71]	[]	[53754883]
507_32473	chr1	77949065	77949465	+	1000	40.0	[]	[]	[12.953519]	[137]	[]	[77949297]
507_32478	chr1	108898157	108898557	+	1000	40.0	[7.9201093]	[154]	[]	[]	[108898325]	[]
507_32495	chr1	150144562	150144962	+	878	40.0	[12.953519, 7.58023]	[131, 168]	[]	[]	[150144775, 150144812]	[]
507_32501	chr1	155219513	155219913	+	1000	40.0	[7.58023]	[134]	[]	[]	[155219733]	[]
507_32514	chr1	168093029	168093429	+	1000	40.0	[]	[]	[12.953519, 7.7032084]	[121, 149]	[]	[168093238, 168093266]
507_32533	chr1	203282499	203282899	+	1000	40.0	[12.953519]	[138]	[]	[]	[203282712]	[]
507_3254	chrX	38634731	38635131	+	1000	153.0	[7.4063363]	[93]	[]	[]	[38634908]	[]
507_32542	chr1	212630034	212630434	+	1000	40.0	[8.015333]	[134]	[]	[]	[212630246]	[]
507_32545	chr1	214261560	214261960	+	1000	40.0	[9.739339]	[163]	[]	[]	[214261779]	[]
507_32546	chr1	219909461	219909861	+	1000	40.0	[9.5729685, 7.4965763]	[92, 163]	[7.58023]	[126]	[219909618, 219909689]	[219909652]
507_32555	chr1	231022500	231022900	+	960	40.0	[9.739339]	[115]	[]	[]	[231022683]	[]
507_32559	chr1	236503208	236503608	+	1000	40.0	[9.739339, 8.015333]	[101, 135]	[]	[]	[236503370, 236503404]	[]
507_32563	chr1	246794665	246795065	+	1000	40.0	[]	[]	[12.953519, 8.614196]	[157, 167]	[]	[246794888, 246794898]
507_32568	chr10	13302208	13302608	+	1000	40.0	[]	[]	[7.58023]	[247]	[]	[13302456]
507_32580	chr10	50328149	50328549	+	1000	40.0	[]	[]	[9.5729685]	[97]	[]	[50328314]
507_32585	chr10	61621547	61621947	+	774	40.0	[7.58023]	[155]	[]	[]	[61621779]	[]
507_32586	chr10	61751901	61752301	+	1000	40.0	[9.964856]	[233]	[]	[]	[61752143]	[]
