#PeakID(python identify_motif.py ./ENCODE_processed_files/TCF3_idr.fa TCF3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
203_341	chr7	6451261	6451661	+	1000	658.0	[12.754859]	[120]	[8.235647]	[75]	[6451480]	[6451435]
203_34104	chr11	1763602	1764002	+	1000	47.0	[]	[]	[9.166563]	[172]	[]	[1763807]
203_34112	chr11	12826429	12826829	+	1000	47.0	[8.235647]	[137]	[]	[]	[12826661]	[]
203_34121	chr11	44377957	44378357	+	1000	47.0	[8.235647]	[141]	[]	[]	[44378186]	[]
203_3413	chr10	3074265	3074665	+	1000	302.0	[]	[]	[12.754859]	[68]	[]	[3074433]
203_34134	chr11	66886054	66886454	+	1000	47.0	[]	[]	[8.272243]	[104]	[]	[66886234]
203_34137	chr11	70191478	70191878	+	1000	47.0	[7.5855]	[96]	[]	[]	[70191659]	[]
203_34145	chr11	111623696	111624096	+	843	47.0	[8.272243]	[123]	[]	[]	[111623899]	[]
203_34147	chr11	112042079	112042479	+	1000	47.0	[]	[]	[12.754859]	[130]	[]	[112042308]
203_34152	chr12	1796033	1796433	+	1000	47.0	[]	[]	[8.272243]	[97]	[]	[1796189]
203_34155	chr12	9751671	9752071	+	1000	47.0	[]	[]	[7.5855]	[75]	[]	[9751844]
203_34169	chr12	56840992	56841392	+	1000	47.0	[8.52607]	[141]	[]	[]	[56841207]	[]
203_3417	chr19	3194251	3194651	+	1000	302.0	[8.52607]	[111]	[]	[]	[3194461]	[]
203_3418	chr19	4130906	4131306	+	1000	302.0	[8.52607]	[96]	[]	[]	[4131096]	[]
203_34185	chr12	93663033	93663433	+	1000	47.0	[]	[]	[8.498569]	[154]	[]	[93663284]
203_34187	chr12	106294148	106294548	+	1000	47.0	[8.235647]	[132]	[]	[]	[106294349]	[]
203_34190	chr12	113307524	113307924	+	1000	47.0	[8.332749]	[77]	[]	[]	[113307688]	[]
203_34194	chr12	120226078	120226478	+	1000	47.0	[8.643063]	[155]	[8.643063]	[154]	[120226311]	[120226310]
203_34203	chr13	28568315	28568715	+	1000	47.0	[]	[]	[8.643063]	[128]	[]	[28568527]
203_34205	chr13	48976013	48976413	+	1000	47.0	[]	[]	[8.332749]	[79]	[]	[48976174]
203_34219	chr14	23437955	23438355	+	1000	47.0	[8.498569]	[96]	[]	[]	[23438128]	[]
203_3422	chr4	121790957	121791357	+	1000	302.0	[]	[]	[8.498569]	[101]	[]	[121791155]
203_34226	chr14	90399472	90399872	+	1000	47.0	[]	[]	[8.386223]	[160]	[]	[90399689]
203_34231	chr14	102370268	102370668	+	1000	47.0	[]	[]	[7.5855]	[154]	[]	[102370505]
203_34238	chr15	50181992	50182392	+	1000	47.0	[12.754859]	[185]	[12.754859]	[106]	[50182234]	[50182155]
203_34248	chr15	80151504	80151904	+	1000	47.0	[]	[]	[8.643063]	[112]	[]	[80151702]
203_34253	chr16	116051	116451	+	1000	47.0	[]	[]	[8.52607]	[144]	[]	[116270]
203_34255	chr16	3106311	3106711	+	1000	47.0	[8.801346]	[83]	[8.52607]	[124]	[3106466]	[3106507]
203_34257	chr16	4272807	4273207	+	1000	47.0	[]	[]	[8.643063]	[107]	[]	[4273006]
203_34258	chr16	4956122	4956522	+	1000	47.0	[8.386223]	[81]	[]	[]	[4956285]	[]
203_3426	chr7	36474302	36474702	+	1000	302.0	[7.5855]	[126]	[8.498569]	[101]	[36474524]	[36474499]
203_34261	chr16	12758182	12758582	+	982	47.0	[]	[]	[7.8880606]	[213]	[]	[12758414]
203_34267	chr16	23803519	23803919	+	1000	47.0	[8.332749]	[118]	[]	[]	[23803733]	[]
203_34273	chr16	56861188	56861588	+	1000	47.0	[8.643063]	[79]	[8.643063]	[127]	[56861359]	[56861407]
203_34275	chr16	75233893	75234293	+	1000	47.0	[9.540733]	[168]	[9.540733]	[167]	[75234142]	[75234141]
203_34277	chr16	81035492	81035892	+	1000	47.0	[7.8880606]	[116]	[12.754859]	[125]	[81035666]	[81035675]
203_34288	chr17	8192441	8192841	+	1000	47.0	[8.332749]	[127]	[]	[]	[8192658]	[]
203_34290	chr17	16280420	16280820	+	1000	47.0	[8.272243]	[146]	[]	[]	[16280651]	[]
203_34292	chr17	36948566	36948966	+	1000	47.0	[9.540733]	[165]	[]	[]	[36948797]	[]
203_34298	chr17	45247548	45247948	+	1000	47.0	[8.801346, 8.801346]	[95, 138]	[]	[]	[45247727, 45247770]	[]
203_34301	chr17	51341453	51341853	+	1000	47.0	[12.754859]	[115]	[]	[]	[51341666]	[]
203_34302	chr17	53746206	53746606	+	1000	47.0	[8.386223]	[110]	[]	[]	[53746401]	[]
203_34306	chr17	75110521	75110921	+	1000	47.0	[8.52607]	[82]	[]	[]	[75110700]	[]
203_34319	chr18	8938809	8939209	+	1000	47.0	[8.643063]	[155]	[]	[]	[8939045]	[]
203_34329	chr19	1044376	1044776	+	1000	47.0	[12.754859]	[117]	[8.235647]	[141]	[1044561]	[1044585]
203_34332	chr19	3821869	3822269	+	1000	47.0	[9.540733]	[166]	[8.679044, 7.8923073]	[147, 171]	[3822111]	[3822092, 3822116]
203_34335	chr19	4867805	4868205	+	1000	47.0	[]	[]	[8.52607]	[132]	[]	[4867972]
203_34336	chr19	5048201	5048601	+	986	47.0	[7.5073967]	[159]	[]	[]	[5048399]	[]
203_34339	chr19	10425265	10425665	+	839	47.0	[]	[]	[8.386223]	[88]	[]	[10425430]
203_34340	chr19	10808964	10809364	+	1000	47.0	[]	[]	[8.235647]	[105]	[]	[10809168]
203_34342	chr19	11273297	11273697	+	1000	47.0	[]	[]	[8.52607, 12.754859]	[104, 160]	[]	[11273483, 11273539]
203_34343	chr19	11536042	11536442	+	1000	47.0	[8.498569]	[129]	[7.8923073]	[120]	[11536259]	[11536250]
203_34349	chr19	17394854	17395254	+	1000	47.0	[8.801346]	[151]	[]	[]	[17395105]	[]
203_34363	chr19	45578074	45578474	+	1000	47.0	[]	[]	[8.643063]	[103]	[]	[45578262]
203_34365	chr19	47334806	47335206	+	1000	47.0	[8.332749]	[79]	[]	[]	[47334970]	[]
203_34366	chr19	48398553	48398953	+	1000	47.0	[7.8923073]	[61]	[]	[]	[48398705]	[]
203_3438	chr2	207417288	207417688	+	1000	301.0	[7.5855]	[95]	[]	[]	[207417475]	[]
203_34380	chr19	58558487	58558887	+	1000	47.0	[8.643063]	[187]	[8.643063]	[186]	[58558724]	[58558723]
203_34384	chr2	23449296	23449696	+	1000	47.0	[8.643063, 8.498569]	[104, 152]	[7.8923073]	[109]	[23449462, 23449510]	[23449467]
203_34389	chr2	43184277	43184677	+	1000	47.0	[8.386223]	[167]	[]	[]	[43184482]	[]
203_34390	chr2	43726988	43727388	+	1000	47.0	[]	[]	[9.166563]	[120]	[]	[43727183]
203_34394	chr2	64643207	64643607	+	1000	47.0	[8.272243, 8.679044]	[117, 160]	[]	[]	[64643404, 64643447]	[]
203_34399	chr2	73779942	73780342	+	1000	47.0	[]	[]	[8.498569]	[108]	[]	[73780112]
203_34400	chr2	81481172	81481572	+	1000	47.0	[]	[]	[8.272243]	[102]	[]	[81481329]
203_34415	chr2	151289182	151289582	+	1000	47.0	[]	[]	[12.754859]	[143]	[]	[151289397]
203_34419	chr2	170244239	170244639	+	1000	47.0	[8.272243]	[119]	[8.272243]	[169]	[170244433]	[170244483]
203_34420	chr2	171954742	171955142	+	870	47.0	[]	[]	[8.235647]	[108]	[]	[171954942]
203_34421	chr2	173922027	173922427	+	1000	47.0	[8.235647]	[111]	[]	[]	[173922217]	[]
203_34425	chr2	208827535	208827935	+	1000	47.0	[]	[]	[12.754859, 8.679044]	[113, 136]	[]	[208827748, 208827771]
203_34431	chr20	407584	407984	+	1000	47.0	[]	[]	[8.801346]	[155]	[]	[407824]
203_34432	chr20	1263742	1264142	+	1000	47.0	[8.235647]	[88]	[]	[]	[1263926]	[]
203_34433	chr20	4025927	4026327	+	1000	47.0	[]	[]	[8.235647, 8.332749]	[67, 109]	[]	[4026090, 4026132]
203_34436	chr20	31472427	31472827	+	1000	47.0	[8.643063]	[128]	[]	[]	[31472653]	[]
203_34441	chr20	34322285	34322685	+	1000	47.0	[8.643063]	[143]	[]	[]	[34322526]	[]
203_34445	chr20	37987414	37987814	+	1000	47.0	[8.498569]	[84]	[]	[]	[37987596]	[]
203_34452	chr20	45933552	45933952	+	1000	47.0	[]	[]	[12.754859]	[144]	[]	[45933793]
203_34456	chr20	50635889	50636289	+	1000	47.0	[8.643063]	[116]	[]	[]	[50636067]	[]
203_34458	chr20	53621292	53621692	+	1000	47.0	[]	[]	[8.386223]	[108]	[]	[53621484]
203_34461	chr20	62795198	62795598	+	1000	47.0	[]	[]	[9.166563, 7.5073967]	[126, 154]	[]	[62795414, 62795442]
203_34462	chr20	63658042	63658442	+	1000	47.0	[]	[]	[8.801346]	[140]	[]	[63658241]
203_34467	chr21	34030115	34030515	+	1000	47.0	[]	[]	[8.498569]	[149]	[]	[34030339]
203_34474	chr22	16604637	16605037	+	1000	47.0	[]	[]	[8.52607]	[140]	[]	[16604802]
203_34479	chr22	19412539	19412939	+	1000	47.0	[8.643063]	[158]	[]	[]	[19412737]	[]
203_3448	chr9	100101612	100102012	+	1000	301.0	[8.643063]	[94]	[]	[]	[100101805]	[]
203_3449	chr1	6561868	6562268	+	1000	300.0	[]	[]	[8.643063]	[93]	[]	[6562060]
203_34490	chr22	19918292	19918692	+	1000	47.0	[8.643063]	[90]	[8.643063]	[89]	[19918453]	[19918452]
203_34492	chr22	20034115	20034515	+	1000	47.0	[]	[]	[8.235647]	[81]	[]	[20034274]
203_34503	chr22	22776051	22776451	+	1000	47.0	[]	[]	[12.754859]	[130]	[]	[22776280]
203_34509	chr22	23155310	23155710	+	1000	47.0	[7.8923073]	[177]	[7.5855]	[190]	[23155498]	[23155511]
203_34511	chr22	23272881	23273281	+	1000	47.0	[8.332749]	[108]	[]	[]	[23273059]	[]
203_3452	chr1	172719081	172719481	+	1000	300.0	[8.235647]	[104]	[]	[]	[172719281]	[]
203_34522	chr3	4994256	4994656	+	1000	47.0	[]	[]	[8.235647]	[139]	[]	[4994493]
203_34526	chr3	10272894	10273294	+	1000	47.0	[7.8923073]	[85]	[]	[]	[10273079]	[]
203_34528	chr3	13429964	13430364	+	1000	47.0	[7.8923073]	[134]	[]	[]	[13430165]	[]
203_3453	chr1	194535366	194535766	+	1000	300.0	[]	[]	[7.5073967]	[88]	[]	[194535554]
203_34540	chr3	45448628	45449028	+	1000	47.0	[]	[]	[8.272243]	[87]	[]	[45448802]
203_34542	chr3	46393565	46393965	+	1000	47.0	[9.540733]	[97]	[12.754859]	[162]	[46393735]	[46393800]
203_34555	chr3	140593757	140594157	+	1000	47.0	[8.272243]	[141]	[8.332749]	[146]	[140593975]	[140593980]
203_34561	chr3	168002679	168003079	+	1000	47.0	[8.643063]	[127]	[8.643063, 8.643063]	[97, 126]	[168002862]	[168002832, 168002861]
203_34574	chr3	186637706	186638106	+	1000	47.0	[8.498569]	[157]	[]	[]	[186637940]	[]
203_34579	chr4	1580121	1580521	+	1000	47.0	[8.679044]	[142]	[]	[]	[1580313]	[]
203_3458	chr14	44405232	44405632	+	1000	300.0	[8.235647]	[103]	[]	[]	[44405435]	[]
203_34583	chr4	48247483	48247883	+	1000	47.0	[]	[]	[8.332749]	[159]	[]	[48247726]
203_34587	chr4	70713959	70714359	+	1000	47.0	[8.498569, 8.332749]	[134, 159]	[]	[]	[70714174, 70714199]	[]
203_3459	chr14	100678035	100678435	+	1000	300.0	[8.235647]	[86]	[]	[]	[100678220]	[]
203_34600	chr4	108013375	108013775	+	1000	47.0	[]	[]	[8.332749]	[86]	[]	[108013547]
203_3461	chr18	45722917	45723317	+	1000	300.0	[]	[]	[9.166563, 9.166563]	[60, 71]	[]	[45723075, 45723086]
203_34615	chr5	43153804	43154204	+	1000	47.0	[]	[]	[8.235647]	[124]	[]	[43154010]
203_34616	chr5	54251919	54252319	+	1000	47.0	[]	[]	[12.754859]	[165]	[]	[54252168]
203_34635	chr5	150656420	150656820	+	1000	47.0	[8.643063]	[129]	[8.801346]	[134]	[150656629]	[150656634]
203_34638	chr5	169767903	169768303	+	1000	47.0	[12.754859]	[140]	[]	[]	[169768135]	[]
203_3464	chr2	68391789	68392189	+	1000	300.0	[8.643063]	[84]	[8.643063]	[83]	[68391973]	[68391972]
203_34641	chr5	177005731	177006131	+	1000	47.0	[8.272243]	[109]	[]	[]	[177005936]	[]
203_34647	chr6	6851021	6851421	+	1000	47.0	[]	[]	[8.386223, 8.498569]	[100, 142]	[]	[6851215, 6851257]
203_3465	chr22	23187238	23187638	+	1000	300.0	[]	[]	[8.643063]	[102]	[]	[23187438]
203_34655	chr6	15909306	15909706	+	1000	47.0	[8.272243]	[148]	[]	[]	[15909513]	[]
203_34661	chr6	27091749	27092149	+	1000	47.0	[8.643063]	[205]	[8.801346, 8.643063]	[144, 204]	[27091979]	[27091918, 27091978]
203_34664	chr6	31137437	31137837	+	1000	47.0	[]	[]	[8.272243, 8.386223]	[81, 154]	[]	[31137609, 31137682]
203_34666	chr6	32216203	32216603	+	1000	47.0	[9.166563]	[86]	[]	[]	[32216370]	[]
203_34667	chr6	34888938	34889338	+	1000	47.0	[12.754859, 12.754859]	[98, 169]	[]	[]	[34889094, 34889165]	[]
203_34668	chr6	35011669	35012069	+	892	47.0	[8.643063]	[130]	[]	[]	[35011860]	[]
203_34671	chr6	37381581	37381981	+	1000	47.0	[8.52607]	[125]	[]	[]	[37381788]	[]
203_34672	chr6	40999477	40999877	+	1000	47.0	[8.643063]	[140]	[]	[]	[40999691]	[]
203_34679	chr6	51105332	51105732	+	677	47.0	[8.498569]	[149]	[]	[]	[51105574]	[]
203_34680	chr6	52392955	52393355	+	1000	47.0	[8.332749]	[65]	[]	[]	[52393113]	[]
203_34687	chr6	90492791	90493191	+	1000	47.0	[8.272243]	[63]	[]	[]	[90492953]	[]
203_347	chr17	28527297	28527697	+	1000	655.0	[]	[]	[12.754859]	[113]	[]	[28527509]
203_34702	chr6	143649721	143650121	+	1000	47.0	[]	[]	[8.235647]	[93]	[]	[143649910]
203_34708	chr6	166330646	166331046	+	1000	47.0	[8.386223]	[174]	[]	[]	[166330859]	[]
203_34709	chr7	1160153	1160553	+	1000	47.0	[]	[]	[8.801346]	[163]	[]	[1160385]
203_34711	chr7	16646068	16646468	+	1000	47.0	[]	[]	[8.52607, 8.272243]	[117, 133]	[]	[16646285, 16646301]
203_34713	chr7	23299074	23299474	+	1000	47.0	[9.166563]	[171]	[]	[]	[23299323]	[]
203_34717	chr7	30938737	30939137	+	1000	47.0	[]	[]	[8.52607]	[116]	[]	[30938949]
203_34718	chr7	36291446	36291846	+	1000	47.0	[8.235647, 8.498569]	[100, 111]	[]	[]	[36291634, 36291645]	[]
203_3472	chr10	35379160	35379560	+	1000	299.0	[]	[]	[7.5855]	[130]	[]	[35379385]
203_34725	chr7	75725921	75726321	+	1000	47.0	[]	[]	[8.801346]	[101]	[]	[75726118]
203_3473	chr10	101824693	101825093	+	1000	299.0	[]	[]	[8.235647]	[96]	[]	[101824871]
203_34730	chr7	98420993	98421393	+	1000	47.0	[7.5855]	[143]	[12.754859]	[66]	[98421226]	[98421149]
203_34732	chr7	100132583	100132983	+	1000	47.0	[12.754859]	[127]	[]	[]	[100132780]	[]
203_34745	chr7	112725969	112726369	+	1000	47.0	[]	[]	[8.52607]	[104]	[]	[112726166]
203_34752	chr7	121438431	121438831	+	1000	47.0	[8.643063]	[111]	[8.801346]	[147]	[121438621]	[121438657]
203_34754	chr7	124941698	124942098	+	1000	47.0	[8.332749]	[68]	[]	[]	[124941858]	[]
203_34755	chr7	128382525	128382925	+	1000	47.0	[]	[]	[8.52607]	[102]	[]	[128382690]
203_3476	chr11	82832940	82833340	+	1000	299.0	[]	[]	[8.235647]	[119]	[]	[82833155]
203_34766	chr7	148182255	148182655	+	1000	47.0	[7.8923073]	[88]	[]	[]	[148182427]	[]
203_34769	chr7	152711148	152711548	+	1000	47.0	[7.5073967]	[156]	[]	[]	[152711380]	[]
203_3477	chr14	20799386	20799786	+	1000	299.0	[8.643063]	[102]	[]	[]	[20799584]	[]
203_34771	chr7	154913641	154914041	+	1000	47.0	[]	[]	[8.235647]	[158]	[]	[154913892]
203_34773	chr8	1764300	1764700	+	1000	47.0	[]	[]	[12.754859]	[145]	[]	[1764507]
203_34776	chr8	10592272	10592672	+	1000	47.0	[]	[]	[8.272243]	[129]	[]	[10592474]
203_34780	chr8	38139727	38140127	+	1000	47.0	[]	[]	[9.166563]	[143]	[]	[38139969]
203_34782	chr8	47999072	47999472	+	1000	47.0	[8.272243]	[130]	[]	[]	[47999286]	[]
203_34789	chr8	98780859	98781259	+	1000	47.0	[8.643063]	[106]	[]	[]	[98781043]	[]
203_34791	chr8	102807335	102807735	+	1000	47.0	[9.540733]	[154]	[9.540733]	[153]	[102807584]	[102807583]
203_348	chr2	28355529	28355929	+	1000	655.0	[8.643063]	[114]	[]	[]	[28355742]	[]
203_34805	chr9	33377142	33377542	+	1000	47.0	[8.643063]	[95]	[]	[]	[33377326]	[]
203_34810	chr9	100090150	100090550	+	1000	47.0	[]	[]	[7.5073967, 8.643063]	[70, 123]	[]	[100090309, 100090362]
203_34812	chr9	120855027	120855427	+	1000	47.0	[]	[]	[8.235647]	[99]	[]	[120855204]
203_34817	chr9	129495772	129496172	+	1000	47.0	[]	[]	[12.754859]	[122]	[]	[129495977]
203_34823	chr9	130924691	130925091	+	1000	47.0	[]	[]	[8.332749]	[113]	[]	[130924891]
203_34827	chr9	131007154	131007554	+	1000	47.0	[]	[]	[8.52607]	[65]	[]	[131007305]
203_3483	chr20	50165996	50166396	+	1000	299.0	[8.643063]	[88]	[]	[]	[50166163]	[]
203_34830	chr9	131031145	131031545	+	1000	47.0	[]	[]	[7.8880606]	[145]	[]	[131031359]
203_34836	chr9	131217661	131218061	+	1000	47.0	[]	[]	[8.643063]	[150]	[]	[131217860]
203_34837	chr9	131240540	131240940	+	1000	47.0	[8.52607]	[135]	[]	[]	[131240699]	[]
203_34838	chr9	132114095	132114495	+	1000	47.0	[8.272243]	[152]	[8.801346, 9.166563]	[117, 121]	[132114343]	[132114308, 132114312]
203_34845	chrX	24150277	24150677	+	1000	47.0	[7.5855]	[128]	[]	[]	[24150481]	[]
203_34846	chrX	30680549	30680949	+	1000	47.0	[]	[]	[7.8923073]	[121]	[]	[30680759]
203_3485	chr5	160262706	160263106	+	1000	299.0	[8.643063]	[91]	[]	[]	[160262895]	[]
203_34853	chrX	107304112	107304512	+	1000	47.0	[]	[]	[8.643063, 8.498569]	[107, 116]	[]	[107304311, 107304320]
203_34868	chr1	11955213	11955613	+	1000	46.0	[8.332749]	[124]	[]	[]	[11955400]	[]
203_34879	chr1	25796796	25797196	+	1000	46.0	[]	[]	[8.679044]	[53]	[]	[25796949]
203_34881	chr1	27659360	27659760	+	1000	46.0	[]	[]	[12.754859]	[122]	[]	[27659564]
203_34886	chr1	38265486	38265886	+	1000	46.0	[8.235647]	[193]	[]	[]	[38265688]	[]
203_34895	chr1	52122349	52122749	+	1000	46.0	[8.332749]	[87]	[]	[]	[52122535]	[]
203_34896	chr1	58782194	58782594	+	1000	46.0	[8.235647]	[169]	[9.166563, 12.754859]	[153, 180]	[58782426]	[58782410, 58782437]
203_34902	chr1	93033761	93034161	+	1000	46.0	[9.540733]	[167]	[]	[]	[93034011]	[]
203_34909	chr1	111586904	111587304	+	1000	46.0	[8.643063]	[129]	[8.643063]	[128]	[111587068]	[111587067]
203_3491	chr9	77987024	77987424	+	1000	299.0	[8.235647]	[88]	[]	[]	[77987201]	[]
203_34914	chr1	150364366	150364766	+	1000	46.0	[8.386223]	[208]	[8.643063]	[134]	[150364612]	[150364538]
203_34916	chr1	151836420	151836820	+	1000	46.0	[8.272243, 8.272243]	[110, 121]	[]	[]	[151836619, 151836630]	[]
203_34922	chr1	161943678	161944078	+	1000	46.0	[8.235647]	[125]	[]	[]	[161943898]	[]
203_34925	chr1	167534808	167535208	+	1000	46.0	[8.52607]	[111]	[]	[]	[167535014]	[]
203_34926	chr1	167721554	167721954	+	1000	46.0	[]	[]	[8.801346, 8.801346]	[117, 137]	[]	[167721760, 167721780]
203_34935	chr1	201512926	201513326	+	1000	46.0	[12.754859]	[106]	[]	[]	[201513119]	[]
203_34945	chr1	210582540	210582940	+	1000	46.0	[]	[]	[12.754859]	[129]	[]	[210582761]
203_34946	chr1	212157217	212157617	+	1000	46.0	[12.754859]	[150]	[8.272243]	[121]	[212157455]	[212157426]
203_34948	chr1	212243651	212244051	+	1000	46.0	[8.272243]	[107]	[]	[]	[212243835]	[]
203_34954	chr1	226870263	226870663	+	1000	46.0	[]	[]	[8.272243]	[156]	[]	[226870502]
203_34956	chr1	227725025	227725425	+	875	46.0	[8.235647]	[167]	[]	[]	[227725266]	[]
203_34959	chr1	234696072	234696472	+	1000	46.0	[8.332749]	[89]	[]	[]	[234696250]	[]
203_34965	chr10	3785241	3785641	+	1000	46.0	[]	[]	[8.801346]	[69]	[]	[3785395]
203_34984	chr10	69409866	69410266	+	1000	46.0	[8.498569, 8.235647]	[85, 100]	[]	[]	[69410045, 69410060]	[]
203_34988	chr10	71855328	71855728	+	1000	46.0	[12.754859]	[184]	[]	[]	[71855568]	[]
203_34992	chr10	79038862	79039262	+	1000	46.0	[]	[]	[8.643063]	[107]	[]	[79039019]
203_34999	chr10	117382392	117382792	+	1000	46.0	[]	[]	[8.498569]	[145]	[]	[117382630]
203_35003	chr11	406788	407188	+	1000	46.0	[]	[]	[7.5855, 9.166563]	[128, 149]	[]	[406939, 406960]
203_35012	chr11	10307977	10308377	+	1000	46.0	[7.8923073, 8.643063]	[60, 122]	[8.643063]	[121]	[10308129, 10308191]	[10308190]
203_35015	chr11	18365741	18366141	+	1000	46.0	[7.8923073, 8.235647]	[95, 162]	[8.235647]	[133]	[18365914, 18365981]	[18365952]
203_3502	chr6	49782296	49782696	+	1000	298.0	[]	[]	[7.5855]	[83]	[]	[49782472]
203_35025	chr11	57567706	57568106	+	1000	46.0	[8.679044]	[176]	[]	[]	[57567926]	[]
203_35028	chr11	61094980	61095380	+	1000	46.0	[8.386223]	[116]	[]	[]	[61095186]	[]
203_35032	chr11	62791494	62791894	+	1000	46.0	[]	[]	[7.8923073]	[142]	[]	[62791727]
203_35033	chr11	63681250	63681650	+	1000	46.0	[9.166563]	[93]	[]	[]	[63681427]	[]
203_35037	chr11	66371638	66372038	+	1000	46.0	[9.166563]	[166]	[]	[]	[66371836]	[]
203_35047	chr11	87266712	87267112	+	1000	46.0	[]	[]	[7.5855]	[131]	[]	[87266938]
203_35048	chr11	87271993	87272393	+	1000	46.0	[9.166563]	[114]	[]	[]	[87272198]	[]
203_3505	chr1	173671032	173671432	+	1000	297.0	[8.235647]	[130]	[]	[]	[173671258]	[]
203_35052	chr11	118053326	118053726	+	1000	46.0	[12.754859]	[84]	[]	[]	[118053480]	[]
203_35059	chr12	4388023	4388423	+	1000	46.0	[12.754859]	[126]	[]	[]	[4388235]	[]
203_35072	chr12	47206013	47206413	+	1000	46.0	[8.643063]	[111]	[]	[]	[47206210]	[]
203_35085	chr12	62860748	62861148	+	1000	46.0	[8.332749]	[170]	[]	[]	[62860998]	[]
203_35093	chr12	106985357	106985757	+	923	46.0	[8.643063]	[192]	[8.643063]	[197]	[106985573]	[106985578]
203_351	chr1	42963633	42964033	+	1000	654.0	[]	[]	[9.166563, 12.754859]	[127, 151]	[]	[42963860, 42963884]
203_35106	chr13	28718671	28719071	+	1000	46.0	[8.643063]	[88]	[8.643063]	[87]	[28718856]	[28718855]
203_35110	chr13	52036075	52036475	+	1000	46.0	[]	[]	[8.272243]	[125]	[]	[52036284]
203_35113	chr13	82962457	82962857	+	1000	46.0	[8.332749, 9.540733]	[65, 72]	[]	[]	[82962622, 82962629]	[]
203_35116	chr13	95181466	95181866	+	1000	46.0	[7.5073967]	[120]	[]	[]	[95181664]	[]
203_35118	chr13	99311068	99311468	+	1000	46.0	[]	[]	[8.332749]	[159]	[]	[99311296]
203_35121	chr13	110955203	110955603	+	1000	46.0	[]	[]	[8.498569, 9.540733]	[129, 161]	[]	[110955405, 110955437]
203_35123	chr13	114226750	114227150	+	1000	46.0	[12.754859]	[149]	[]	[]	[114226985]	[]
203_35125	chr14	23187017	23187417	+	1000	46.0	[8.386223]	[169]	[]	[]	[23187249]	[]
203_35129	chr14	53148795	53149195	+	792	46.0	[8.498569]	[160]	[]	[]	[53149021]	[]
203_35140	chr14	96484338	96484738	+	1000	46.0	[8.235647]	[164]	[]	[]	[96484583]	[]
203_35146	chr14	103607064	103607464	+	1000	46.0	[9.540733]	[119]	[]	[]	[103607276]	[]
203_35148	chr15	31303119	31303519	+	1000	46.0	[]	[]	[7.5073967]	[111]	[]	[31303318]
203_35162	chr15	59138181	59138581	+	1000	46.0	[]	[]	[8.235647]	[111]	[]	[59138384]
203_35164	chr15	61668509	61668909	+	1000	46.0	[8.235647]	[127]	[]	[]	[61668704]	[]
203_35167	chr15	65365213	65365613	+	1000	46.0	[8.235647]	[141]	[]	[]	[65365430]	[]
203_35174	chr15	80152886	80153286	+	1000	46.0	[7.5073967]	[150]	[]	[]	[80153100]	[]
203_35176	chr15	82567705	82568105	+	1000	46.0	[]	[]	[9.166563]	[99]	[]	[82567900]
203_35188	chr16	12870031	12870431	+	1000	46.0	[8.498569]	[71]	[8.643063]	[129]	[12870192]	[12870250]
203_3519	chr20	48853902	48854302	+	1000	297.0	[8.643063]	[108]	[]	[]	[48854107]	[]
203_35192	chr16	21952777	21953177	+	1000	46.0	[]	[]	[12.754859]	[152]	[]	[21953006]
203_35194	chr16	28211076	28211476	+	1000	46.0	[8.679044]	[110]	[8.498569]	[102]	[28211237]	[28211229]
203_35196	chr16	29700528	29700928	+	1000	46.0	[8.235647]	[134]	[]	[]	[29700761]	[]
203_35197	chr16	30075693	30076093	+	1000	46.0	[8.332749]	[118]	[]	[]	[30075874]	[]
203_35203	chr16	56871207	56871607	+	1000	46.0	[]	[]	[8.332749]	[118]	[]	[56871412]
203_35208	chr16	69529577	69529977	+	1000	46.0	[8.272243]	[89]	[8.235647]	[129]	[69529751]	[69529791]
203_35216	chr16	87384379	87384779	+	1000	46.0	[]	[]	[9.166563]	[110]	[]	[87384579]
203_3522	chr4	83489923	83490323	+	1000	297.0	[]	[]	[8.272243]	[92]	[]	[83490097]
203_35223	chr17	7685822	7686222	+	1000	46.0	[]	[]	[12.754859]	[167]	[]	[7686004]
203_35231	chr17	30219291	30219691	+	1000	46.0	[8.52607, 8.643063]	[94, 116]	[]	[]	[30219456, 30219478]	[]
203_35234	chr17	32444182	32444582	+	1000	46.0	[12.754859]	[71]	[]	[]	[32444340]	[]
203_35236	chr17	38674994	38675394	+	1000	46.0	[]	[]	[9.166563, 9.540733]	[56, 90]	[]	[38675145, 38675179]
203_35237	chr17	38676912	38677312	+	1000	46.0	[]	[]	[7.8923073]	[80]	[]	[38677071]
203_35248	chr17	75517117	75517517	+	1000	46.0	[]	[]	[8.332749]	[155]	[]	[75517367]
203_35249	chr17	75633845	75634245	+	1000	46.0	[]	[]	[8.643063]	[149]	[]	[75634067]
203_35250	chr17	76673212	76673612	+	1000	46.0	[]	[]	[12.754859]	[118]	[]	[76673402]
203_35252	chr17	77320808	77321208	+	1000	46.0	[8.498569]	[189]	[]	[]	[77321057]	[]
203_35272	chr18	47184673	47185073	+	1000	46.0	[]	[]	[8.801346]	[68]	[]	[47184827]
