#PeakID(python identify_motif.py ./ENCODE_processed_files/FOXA3_idr.fa FOXA3 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
876_4568	chr3	67017163	67017563	+	1000	62.0	[8.361351]	[168]	[]	[]	[67017414]	[]
876_4569	chr3	170486381	170486781	+	1000	62.0	[10.2047415, 7.5891633]	[97, 143]	[]	[]	[170486570, 170486616]	[]
876_457	chr1	160540209	160540609	+	1000	211.5	[]	[]	[12.570299]	[125]	[]	[160540415]
876_4571	chr5	95583975	95584375	+	1000	62.0	[]	[]	[8.361351]	[90]	[]	[95584138]
876_4572	chr5	176217776	176218176	+	1000	62.0	[12.570299]	[161]	[]	[]	[176218014]	[]
876_4574	chr6	52352413	52352813	+	1000	62.0	[]	[]	[12.570299]	[93]	[]	[52352603]
876_4575	chr6	82257387	82257787	+	1000	62.0	[]	[]	[10.2047415]	[87]	[]	[82257570]
876_4576	chr6	119510293	119510693	+	1000	62.0	[8.361351]	[136]	[]	[]	[119510521]	[]
876_4577	chr6	149148339	149148739	+	1000	62.0	[10.2047415, 9.252844]	[118, 145]	[]	[]	[149148524, 149148551]	[]
876_4579	chr7	7099555	7099955	+	1000	62.0	[8.84223]	[145]	[]	[]	[7099783]	[]
876_458	chr11	62841346	62841746	+	1000	211.5	[8.84223]	[149]	[]	[]	[62841591]	[]
876_4581	chr7	150739007	150739407	+	1000	62.0	[9.252844]	[107]	[8.361351]	[128]	[150739214]	[150739235]
876_4582	chr7	157007402	157007802	+	1000	62.0	[]	[]	[10.2047415]	[161]	[]	[157007625]
876_4583	chr8	27440417	27440817	+	1000	62.0	[8.361351]	[139]	[]	[]	[27440643]	[]
876_4585	chr8	98944078	98944478	+	1000	62.0	[12.570299]	[139]	[]	[]	[98944306]	[]
876_4586	chr8	144292309	144292709	+	1000	62.0	[]	[]	[12.570299]	[104]	[]	[144292500]
876_4589	chrX	11375556	11375956	+	1000	62.0	[8.84223]	[103]	[]	[]	[11375742]	[]
876_4590	chr1	15601487	15601887	+	1000	61.5	[8.361351]	[119]	[]	[]	[15601700]	[]
876_4591	chr1	52328581	52328981	+	1000	61.5	[]	[]	[10.2047415]	[115]	[]	[52328791]
876_4592	chr1	117358059	117358459	+	1000	61.5	[]	[]	[12.570299]	[96]	[]	[117358251]
876_4594	chr1	160630820	160631220	+	1000	61.5	[]	[]	[12.570299]	[129]	[]	[160631036]
876_4595	chr1	182396655	182397055	+	1000	61.5	[]	[]	[12.570299]	[104]	[]	[182396851]
876_4596	chr10	75022166	75022566	+	1000	61.5	[]	[]	[9.252844, 12.570299]	[105, 162]	[]	[75022345, 75022402]
876_4597	chr10	125816385	125816785	+	1000	61.5	[9.252844]	[125]	[]	[]	[125816598]	[]
876_4599	chr11	17716832	17717232	+	1000	61.5	[10.2047415]	[103]	[]	[]	[17717026]	[]
876_460	chr19	42480764	42481164	+	1000	211.5	[]	[]	[8.361351, 8.361351]	[72, 123]	[]	[42480924, 42480975]
876_4600	chr12	60144322	60144722	+	1000	61.5	[]	[]	[10.2047415, 7.764176]	[106, 123]	[]	[60144528, 60144545]
876_4601	chr12	76621545	76621945	+	1000	61.5	[7.7748694]	[120]	[12.570299]	[183]	[76621714]	[76621777]
876_4602	chr12	85057321	85057721	+	1000	61.5	[12.570299]	[104]	[]	[]	[85057517]	[]
876_4603	chr12	122471403	122471803	+	1000	61.5	[12.570299]	[101]	[]	[]	[122471594]	[]
876_4604	chr15	36177944	36178344	+	1000	61.5	[10.2047415]	[99]	[12.570299]	[144]	[36178101]	[36178146]
876_4606	chr15	44912924	44913324	+	1000	61.5	[12.570299]	[137]	[]	[]	[44913149]	[]
876_4607	chr16	74988871	74989271	+	1000	61.5	[]	[]	[9.252844]	[95]	[]	[74989058]
876_4608	chr17	77140223	77140623	+	1000	61.5	[8.361351]	[162]	[]	[]	[77140466]	[]
876_4610	chr19	35427082	35427482	+	1000	61.5	[10.2047415]	[111]	[]	[]	[35427279]	[]
876_4612	chr2	9327811	9328211	+	1000	61.5	[9.53014, 12.570299]	[96, 158]	[]	[]	[9327994, 9328056]	[]
876_4613	chr2	112728087	112728487	+	1000	61.5	[12.570299]	[145]	[]	[]	[112728306]	[]
876_4614	chr2	150063238	150063638	+	1000	61.5	[]	[]	[12.570299]	[115]	[]	[150063447]
876_4617	chr2	190459975	190460375	+	1000	61.5	[9.53014, 7.5891633]	[136, 147]	[]	[]	[190460178, 190460189]	[]
876_4618	chr2	219729016	219729416	+	1000	61.5	[]	[]	[10.2047415]	[103]	[]	[219729205]
876_462	chr5	127752503	127752903	+	1000	211.0	[]	[]	[12.570299]	[72]	[]	[127752665]
876_4620	chr22	21726728	21727128	+	1000	61.5	[12.570299]	[116]	[]	[]	[21726935]	[]
876_4623	chr3	52339596	52339996	+	1000	61.5	[9.252844]	[141]	[9.252844]	[138]	[52339830]	[52339827]
876_4626	chr3	171352330	171352730	+	932	61.5	[10.2047415]	[151]	[8.84223]	[86]	[171352569]	[171352504]
876_4627	chr4	40551065	40551465	+	1000	61.5	[]	[]	[12.570299]	[116]	[]	[40551280]
876_4628	chr4	55742603	55743003	+	1000	61.5	[12.570299]	[109]	[]	[]	[55742811]	[]
876_4629	chr4	89226701	89227101	+	1000	61.5	[]	[]	[12.570299]	[109]	[]	[89226878]
876_463	chr6	45445827	45446227	+	1000	211.0	[]	[]	[12.570299]	[117]	[]	[45446039]
876_4631	chr5	181473386	181473786	+	1000	61.5	[7.676677]	[148]	[]	[]	[181473628]	[]
876_4633	chr6	27553047	27553447	+	1000	61.5	[]	[]	[7.578352, 10.2047415]	[68, 80]	[]	[27553202, 27553214]
876_4634	chr6	43910267	43910667	+	1000	61.5	[10.2047415]	[130]	[7.677661]	[67]	[43910489]	[43910426]
876_4637	chr7	43674539	43674939	+	1000	61.5	[10.2047415]	[141]	[]	[]	[43674748]	[]
876_4639	chr7	72326414	72326814	+	1000	61.5	[9.252844]	[164]	[12.570299]	[135]	[72326655]	[72326626]
876_4640	chr7	102989136	102989536	+	1000	61.5	[8.361351, 9.53014]	[110, 154]	[]	[]	[102989343, 102989387]	[]
876_4641	chr7	131057162	131057562	+	1000	61.5	[8.84223]	[90]	[12.570299]	[158]	[131057333]	[131057401]
876_4644	chr9	87604123	87604523	+	1000	61.5	[]	[]	[10.2047415]	[95]	[]	[87604310]
876_4645	chr9	130820397	130820797	+	1000	61.5	[10.2047415]	[210]	[]	[]	[130820643]	[]
876_4646	chr9	130827344	130827744	+	1000	61.5	[8.361351]	[175]	[]	[]	[130827580]	[]
876_4647	chr9	131270556	131270956	+	1000	61.5	[8.361351]	[114]	[]	[]	[131270751]	[]
876_465	chr15	90836270	90836670	+	1000	210.5	[12.570299]	[117]	[]	[]	[90836486]	[]
876_4650	chr1	169044363	169044763	+	1000	61.0	[9.252844]	[121]	[]	[]	[169044578]	[]
876_4651	chr1	181087342	181087742	+	1000	61.0	[]	[]	[10.2047415]	[135]	[]	[181087574]
876_4653	chr1	237012760	237013160	+	1000	61.0	[12.570299]	[203]	[]	[]	[237013004]	[]
876_4654	chr1	246566035	246566435	+	1000	61.0	[12.570299]	[136]	[]	[]	[246566253]	[]
876_4656	chr11	72985605	72986005	+	1000	61.0	[7.578352, 8.361351]	[66, 142]	[]	[]	[72985767, 72985843]	[]
876_4659	chr11	106173893	106174293	+	1000	61.0	[7.7748694]	[147]	[]	[]	[106174133]	[]
876_466	chr20	1061530	1061930	+	1000	210.5	[10.2047415]	[72]	[]	[]	[1061702]	[]
876_4661	chr12	12779559	12779959	+	1000	61.0	[8.361351]	[104]	[]	[]	[12779761]	[]
876_4663	chr13	44354933	44355333	+	1000	61.0	[9.252844, 12.570299]	[116, 131]	[]	[]	[44355132, 44355147]	[]
876_4664	chr14	68483995	68484395	+	1000	61.0	[9.252844]	[155]	[]	[]	[68484190]	[]
876_4666	chr15	63818182	63818582	+	1000	61.0	[]	[]	[9.252844]	[75]	[]	[63818351]
876_4667	chr16	29118649	29119049	+	1000	61.0	[8.361351]	[113]	[]	[]	[29118861]	[]
876_4668	chr17	15872602	15873002	+	1000	61.0	[]	[]	[9.53014]	[119]	[]	[15872777]
876_4669	chr17	77876002	77876402	+	1000	61.0	[]	[]	[9.53014]	[149]	[]	[77876212]
876_467	chr20	32511046	32511446	+	1000	210.5	[]	[]	[12.570299]	[104]	[]	[32511248]
876_4670	chr18	55589667	55590067	+	1000	61.0	[12.570299]	[126]	[]	[]	[55589888]	[]
876_4672	chr2	15439751	15440151	+	1000	61.0	[12.570299]	[161]	[]	[]	[15439986]	[]
876_4673	chr2	21103541	21103941	+	1000	61.0	[12.570299]	[96]	[]	[]	[21103726]	[]
876_4675	chr2	95143819	95144219	+	1000	61.0	[]	[]	[8.361351, 8.009179]	[100, 126]	[]	[95144017, 95144043]
876_4676	chr2	118706321	118706721	+	1000	61.0	[12.570299]	[107]	[]	[]	[118706518]	[]
876_4677	chr2	135893413	135893813	+	1000	61.0	[8.361351]	[101]	[7.764176]	[138]	[135893610]	[135893647]
876_468	chr3	139306081	139306481	+	1000	210.5	[12.570299]	[123]	[]	[]	[139306292]	[]
876_4683	chr22	22610405	22610805	+	1000	61.0	[7.7748694]	[83]	[]	[]	[22610576]	[]
876_4684	chr22	23039878	23040278	+	1000	61.0	[12.570299]	[167]	[]	[]	[23040106]	[]
876_4685	chr22	23536028	23536428	+	1000	61.0	[8.84223]	[158]	[8.361351]	[110]	[23536273]	[23536225]
876_4686	chr3	37768358	37768758	+	1000	61.0	[]	[]	[12.570299]	[161]	[]	[37768589]
876_4687	chr3	157300985	157301385	+	1000	61.0	[12.570299]	[95]	[]	[]	[157301157]	[]
876_4688	chr4	5443961	5444361	+	1000	61.0	[]	[]	[12.570299]	[98]	[]	[5444153]
876_4690	chr4	154088783	154089183	+	1000	61.0	[]	[]	[12.570299, 7.578352]	[79, 117]	[]	[154088944, 154088982]
876_4691	chr4	168442298	168442698	+	1000	61.0	[12.570299]	[97]	[]	[]	[168442482]	[]
876_4693	chr5	90866906	90867306	+	1000	61.0	[12.570299]	[88]	[]	[]	[90867094]	[]
876_4696	chr5	149761398	149761798	+	1000	61.0	[]	[]	[8.361351]	[87]	[]	[149761582]
876_4698	chr5	169803048	169803448	+	1000	61.0	[]	[]	[7.5891633]	[127]	[]	[169803257]
876_470	chr1	109918002	109918402	+	1000	210.0	[12.570299]	[120]	[]	[]	[109918216]	[]
876_4702	chr7	7861220	7861620	+	1000	61.0	[]	[]	[12.570299]	[86]	[]	[7861398]
876_4703	chr7	12402335	12402735	+	1000	61.0	[12.570299, 9.53014]	[153, 177]	[]	[]	[12402543, 12402567]	[]
876_4704	chr7	16743174	16743574	+	1000	61.0	[8.84223, 8.182752, 12.570299]	[87, 125, 158]	[]	[]	[16743326, 16743364, 16743397]	[]
876_4705	chr7	50552072	50552472	+	1000	61.0	[10.2047415]	[80]	[8.361351]	[155]	[50552246]	[50552321]
876_4706	chr7	107018338	107018738	+	1000	61.0	[8.361351]	[146]	[]	[]	[107018576]	[]
876_4707	chr7	130996918	130997318	+	1000	61.0	[10.2047415]	[96]	[]	[]	[130997107]	[]
876_4708	chr7	131040415	131040815	+	1000	61.0	[7.764176]	[142]	[12.570299]	[191]	[131040594]	[131040643]
876_4709	chr8	38091634	38092034	+	1000	61.0	[]	[]	[7.677661]	[90]	[]	[38091787]
876_4710	chr9	113406912	113407312	+	1000	61.0	[]	[]	[12.570299]	[120]	[]	[113407124]
876_4711	chrX	109943097	109943497	+	1000	61.0	[]	[]	[9.53014]	[106]	[]	[109943293]
876_4715	chr1	203350167	203350567	+	1000	60.5	[]	[]	[8.264141]	[130]	[]	[203350389]
876_4719	chr10	49158914	49159314	+	1000	60.5	[]	[]	[12.570299]	[108]	[]	[49159110]
876_472	chr5	10494475	10494875	+	1000	210.0	[]	[]	[8.361351]	[100]	[]	[10494674]
876_4720	chr10	79083239	79083639	+	1000	60.5	[8.361351]	[106]	[]	[]	[79083439]	[]
876_4728	chr12	96906773	96907173	+	1000	60.5	[12.570299]	[116]	[]	[]	[96906988]	[]
876_4729	chr12	110135027	110135427	+	1000	60.5	[]	[]	[12.570299]	[101]	[]	[110135223]
876_473	chr10	67793294	67793694	+	1000	209.0	[12.570299]	[93]	[]	[]	[67793473]	[]
876_4730	chr14	103394342	103394742	+	1000	60.5	[]	[]	[9.252844]	[94]	[]	[103394528]
876_4732	chr17	37134142	37134542	+	1000	60.5	[9.53014]	[85]	[]	[]	[37134301]	[]
876_4733	chr17	57421095	57421495	+	1000	60.5	[]	[]	[8.361351, 7.5891633]	[91, 112]	[]	[57421283, 57421304]
876_4734	chr17	80254690	80255090	+	1000	60.5	[12.570299]	[118]	[]	[]	[80254888]	[]
876_4735	chr18	9803398	9803798	+	1000	60.5	[9.53014]	[124]	[]	[]	[9803622]	[]
876_4736	chr18	35430983	35431383	+	1000	60.5	[12.570299]	[174]	[]	[]	[35431221]	[]
876_4737	chr19	11923567	11923967	+	1000	60.5	[]	[]	[10.2047415]	[79]	[]	[11923742]
876_4738	chr2	32063301	32063701	+	1000	60.5	[8.361351]	[101]	[]	[]	[32063494]	[]
876_4739	chr2	68849561	68849961	+	1000	60.5	[]	[]	[9.53014]	[90]	[]	[68849740]
876_474	chr17	49106702	49107102	+	1000	208.5	[]	[]	[12.570299]	[101]	[]	[49106900]
876_4740	chr20	50423073	50423473	+	1000	60.5	[]	[]	[12.570299]	[140]	[]	[50423309]
876_4742	chr22	20254344	20254744	+	1000	60.5	[10.2047415]	[146]	[]	[]	[20254587]	[]
876_4743	chr22	20702822	20703222	+	1000	60.5	[7.553737]	[95]	[]	[]	[20703013]	[]
876_4744	chr22	20953925	20954325	+	1000	60.5	[10.2047415]	[80]	[]	[]	[20954091]	[]
876_4745	chr22	21574433	21574833	+	1000	60.5	[]	[]	[8.84223]	[139]	[]	[21574664]
876_4746	chr22	21785972	21786372	+	1000	60.5	[8.182752]	[219]	[]	[]	[21786201]	[]
876_4750	chr22	22612027	22612427	+	1000	60.5	[]	[]	[9.53014]	[193]	[]	[22612222]
876_4752	chr22	23128367	23128767	+	1000	60.5	[]	[]	[7.578352]	[221]	[]	[23128613]
876_4755	chr3	38151018	38151418	+	1000	60.5	[]	[]	[8.84223]	[106]	[]	[38151210]
876_4756	chr3	47324262	47324662	+	1000	60.5	[8.361351]	[125]	[8.361351]	[57]	[47324483]	[47324415]
876_4757	chr3	125125880	125126280	+	1000	60.5	[12.570299]	[133]	[]	[]	[125126103]	[]
876_4758	chr4	29717680	29718080	+	1000	60.5	[]	[]	[12.570299]	[129]	[]	[29717901]
876_4759	chr4	38242621	38243021	+	1000	60.5	[9.53014]	[142]	[]	[]	[38242838]	[]
876_4761	chr4	72169250	72169650	+	1000	60.5	[]	[]	[12.570299]	[104]	[]	[72169450]
876_4765	chr5	173822398	173822798	+	1000	60.5	[7.676677]	[73]	[8.84223]	[155]	[173822563]	[173822645]
876_4766	chr5	173969442	173969842	+	1000	60.5	[]	[]	[12.570299]	[74]	[]	[173969614]
876_4769	chr6	79544890	79545290	+	1000	60.5	[12.570299]	[114]	[]	[]	[79545069]	[]
876_477	chr1	178740938	178741338	+	1000	208.0	[12.570299]	[107]	[]	[]	[178741137]	[]
876_4770	chr6	109229543	109229943	+	1000	60.5	[]	[]	[10.2047415]	[136]	[]	[109229755]
876_4772	chr7	2717427	2717827	+	1000	60.5	[9.53014, 8.009179]	[99, 142]	[]	[]	[2717618, 2717661]	[]
876_4775	chr7	65603358	65603758	+	1000	60.5	[]	[]	[9.53014]	[124]	[]	[65603574]
876_4776	chr7	70568721	70569121	+	1000	60.5	[]	[]	[8.361351]	[104]	[]	[70568893]
876_4777	chr7	102973270	102973670	+	1000	60.5	[]	[]	[12.570299]	[103]	[]	[102973446]
876_4778	chr7	106199803	106200203	+	1000	60.5	[12.570299]	[127]	[]	[]	[106200006]	[]
876_4779	chr7	106565588	106565988	+	1000	60.5	[9.53014]	[158]	[]	[]	[106565812]	[]
876_478	chr1	40122852	40123252	+	1000	207.5	[9.53014]	[105]	[]	[]	[40123053]	[]
876_4780	chr7	108211492	108211892	+	1000	60.5	[9.252844]	[112]	[]	[]	[108211695]	[]
876_4781	chr7	128694758	128695158	+	1000	60.5	[]	[]	[9.252844]	[108]	[]	[128694961]
876_4782	chr7	135960730	135961130	+	1000	60.5	[12.570299]	[132]	[]	[]	[135960944]	[]
876_4783	chr8	100472135	100472535	+	1000	60.5	[]	[]	[7.578352]	[109]	[]	[100472338]
876_4784	chr8	138835150	138835550	+	1000	60.5	[]	[]	[12.570299]	[138]	[]	[138835370]
876_4786	chr9	130817505	130817905	+	1000	60.5	[7.7748694]	[150]	[]	[]	[130817659]	[]
876_4788	chrX	24494653	24495053	+	1000	60.5	[12.570299]	[150]	[]	[]	[24494888]	[]
876_479	chr12	45695021	45695421	+	1000	207.5	[9.53014]	[108]	[]	[]	[45695226]	[]
876_4790	chr1	21687187	21687587	+	1000	60.0	[8.361351]	[147]	[]	[]	[21687429]	[]
876_4791	chr1	29032872	29033272	+	1000	60.0	[8.361351]	[87]	[]	[]	[29033034]	[]
876_4792	chr1	40058544	40058944	+	1000	60.0	[12.570299]	[140]	[]	[]	[40058748]	[]
876_4794	chr1	60940638	60941038	+	1000	60.0	[10.2047415]	[152]	[7.578352]	[73]	[60940873]	[60940794]
876_4797	chr1	157226785	157227185	+	1000	60.0	[12.570299]	[131]	[]	[]	[157226985]	[]
876_48	chr15	40826151	40826551	+	1000	585.5	[8.361351]	[109]	[]	[]	[40826354]	[]
876_480	chr6	28547033	28547433	+	1000	207.5	[7.5891633, 7.5891633, 7.553737]	[63, 112, 124]	[]	[]	[28547187, 28547236, 28547248]	[]
876_4801	chr1	204506820	204507220	+	1000	60.0	[]	[]	[9.252844]	[116]	[]	[204506987]
876_4803	chr1	235161417	235161817	+	1000	60.0	[]	[]	[12.570299]	[141]	[]	[235161595]
876_4804	chr10	21130103	21130503	+	1000	60.0	[]	[]	[8.264141]	[97]	[]	[21130288]
876_4806	chr12	13156232	13156632	+	1000	60.0	[]	[]	[7.7748694]	[79]	[]	[13156397]
876_481	chr7	91394832	91395232	+	1000	207.5	[]	[]	[12.570299]	[107]	[]	[91395033]
876_4810	chr12	112130724	112131124	+	1000	60.0	[]	[]	[9.53014, 12.570299]	[62, 112]	[]	[112130878, 112130928]
876_4812	chr13	91354837	91355237	+	1000	60.0	[]	[]	[9.53014]	[219]	[]	[91355075]
876_4813	chr14	34648666	34649066	+	1000	60.0	[12.570299]	[168]	[]	[]	[34648901]	[]
876_4818	chr17	55576408	55576808	+	1000	60.0	[]	[]	[12.570299]	[157]	[]	[55576637]
876_4820	chr18	3605640	3606040	+	1000	60.0	[12.570299]	[189]	[8.264141]	[206]	[3605863]	[3605880]
876_4822	chr18	70025525	70025925	+	1000	60.0	[]	[]	[12.570299]	[74]	[]	[70025688]
876_4823	chr19	909219	909619	+	1000	60.0	[12.570299]	[112]	[10.2047415]	[155]	[909421]	[909464]
876_4825	chr19	39960842	39961242	+	1000	60.0	[8.182752]	[192]	[]	[]	[39961038]	[]
876_4827	chr2	73647671	73648071	+	1000	60.0	[]	[]	[12.570299]	[107]	[]	[73647875]
876_4828	chr2	82055841	82056241	+	1000	60.0	[7.7748694, 12.570299]	[92, 101]	[]	[]	[82056017, 82056026]	[]
876_4829	chr2	126507472	126507872	+	1000	60.0	[12.570299]	[117]	[]	[]	[126507671]	[]
876_483	chr16	24838646	24839046	+	1000	207.0	[]	[]	[8.264141]	[78]	[]	[24838824]
876_4830	chr2	134667591	134667991	+	1000	60.0	[]	[]	[8.84223]	[102]	[]	[134667788]
876_4831	chr2	168793645	168794045	+	1000	60.0	[12.570299]	[138]	[]	[]	[168793862]	[]
876_4833	chr2	173766885	173767285	+	1000	60.0	[]	[]	[10.2047415]	[117]	[]	[173767084]
876_4834	chr2	189661092	189661492	+	1000	60.0	[]	[]	[12.570299]	[137]	[]	[189661306]
876_4835	chr20	45781611	45782011	+	1000	60.0	[]	[]	[12.570299]	[114]	[]	[45781782]
876_4836	chr21	35106429	35106829	+	1000	60.0	[8.361351]	[110]	[]	[]	[35106633]	[]
876_4838	chr22	20857796	20858196	+	1000	60.0	[]	[]	[7.553737]	[155]	[]	[20858041]
876_484	chr12	48409909	48410309	+	1000	206.5	[]	[]	[12.570299]	[105]	[]	[48410108]
876_4840	chr22	22658362	22658762	+	1000	60.0	[]	[]	[9.53014]	[97]	[]	[22658532]
876_4842	chr22	22808419	22808819	+	1000	60.0	[7.7748694]	[146]	[]	[]	[22808621]	[]
876_4843	chr3	4239475	4239875	+	1000	60.0	[10.2047415]	[122]	[]	[]	[4239689]	[]
876_4846	chr3	39275093	39275493	+	1000	60.0	[12.570299]	[109]	[]	[]	[39275291]	[]
876_4847	chr3	69212432	69212832	+	1000	60.0	[8.009179]	[98]	[10.2047415]	[148]	[69212603]	[69212653]
876_4849	chr3	172918210	172918610	+	1000	60.0	[9.53014]	[65]	[]	[]	[172918361]	[]
876_4850	chr3	184912060	184912460	+	1000	60.0	[12.570299]	[142]	[]	[]	[184912268]	[]
876_4851	chr4	88191422	88191822	+	1000	60.0	[]	[]	[8.84223, 12.570299]	[60, 121]	[]	[88191573, 88191634]
876_4852	chr4	138235530	138235930	+	1000	60.0	[12.570299]	[131]	[]	[]	[138235743]	[]
876_4853	chr5	14790233	14790633	+	1000	60.0	[]	[]	[8.361351]	[147]	[]	[14790465]
876_4854	chr5	72647774	72648174	+	1000	60.0	[12.570299]	[125]	[]	[]	[72647991]	[]
876_4855	chr5	177588625	177589025	+	995	60.0	[12.570299]	[129]	[]	[]	[177588848]	[]
876_4856	chr6	7313306	7313706	+	1000	60.0	[]	[]	[7.578352]	[59]	[]	[7313460]
876_4857	chr6	7692166	7692566	+	1000	60.0	[]	[]	[8.361351]	[94]	[]	[7692346]
876_4858	chr6	43803182	43803582	+	1000	60.0	[8.009179]	[111]	[9.53014]	[93]	[43803389]	[43803371]
876_486	chr1	143212991	143213391	+	1000	206.0	[7.5891633]	[98]	[]	[]	[143213148]	[]
876_4861	chr7	14000287	14000687	+	1000	60.0	[]	[]	[8.361351]	[101]	[]	[14000470]
876_4862	chr7	118218386	118218786	+	1000	60.0	[]	[]	[9.53014]	[134]	[]	[118218602]
876_4863	chr7	135745882	135746282	+	1000	60.0	[]	[]	[8.361351]	[103]	[]	[135746078]
876_4864	chr7	139340945	139341345	+	1000	60.0	[7.764176]	[129]	[]	[]	[139341170]	[]
876_4866	chr8	15473613	15474013	+	1000	60.0	[9.53014, 8.84223]	[168, 177]	[]	[]	[15473850, 15473859]	[]
876_487	chr10	22513821	22514221	+	1000	206.0	[]	[]	[12.570299]	[98]	[]	[22514004]
876_4871	chr9	98361645	98362045	+	1000	60.0	[12.570299]	[94]	[]	[]	[98361835]	[]
876_4872	chr9	130801598	130801998	+	1000	60.0	[]	[]	[8.84223]	[161]	[]	[130801788]
876_4877	chrX	110036407	110036807	+	1000	60.0	[]	[]	[12.570299, 7.578352]	[103, 146]	[]	[110036610, 110036653]
876_4878	chrX	149491910	149492310	+	1000	60.0	[8.361351, 12.570299]	[88, 98]	[8.84223]	[109]	[149492098, 149492108]	[149492119]
876_488	chr19	13051576	13051976	+	1000	206.0	[8.361351]	[116]	[]	[]	[13051789]	[]
876_4884	chr1	145996507	145996907	+	1000	59.5	[]	[]	[12.570299]	[97]	[]	[145996697]
876_4885	chr1	162349952	162350352	+	1000	59.5	[]	[]	[7.7748694, 9.53014]	[97, 147]	[]	[162350115, 162350165]
876_4890	chr1	218344902	218345302	+	1000	59.5	[7.7748694, 10.2047415]	[79, 138]	[]	[]	[218345059, 218345118]	[]
876_4892	chr1	221316456	221316856	+	1000	59.5	[]	[]	[8.84223]	[88]	[]	[221316607]
876_4893	chr1	247859115	247859515	+	1000	59.5	[12.570299]	[142]	[]	[]	[247859334]	[]
876_4894	chr10	6515433	6515833	+	1000	59.5	[]	[]	[10.2047415]	[138]	[]	[6515649]
876_4895	chr10	50291463	50291863	+	1000	59.5	[]	[]	[10.2047415]	[105]	[]	[50291658]
876_4896	chr10	64120551	64120951	+	1000	59.5	[12.570299]	[104]	[]	[]	[64120752]	[]
876_4898	chr10	91196622	91197022	+	1000	59.5	[]	[]	[12.570299]	[108]	[]	[91196814]
876_4899	chr10	102280625	102281025	+	1000	59.5	[10.2047415]	[146]	[]	[]	[102280847]	[]
876_49	chr17	26885236	26885636	+	1000	575.5	[]	[]	[8.182752]	[166]	[]	[26885435]
876_4900	chr11	75059294	75059694	+	1000	59.5	[12.570299]	[140]	[]	[]	[75059516]	[]
876_4902	chr12	91767751	91768151	+	1000	59.5	[12.570299]	[125]	[]	[]	[91767973]	[]
876_4903	chr12	111578377	111578777	+	1000	59.5	[8.264141]	[113]	[]	[]	[111578576]	[]
876_4904	chr12	127559677	127560077	+	1000	59.5	[]	[]	[8.361351]	[98]	[]	[127559871]
876_4905	chr13	44335492	44335892	+	1000	59.5	[9.252844]	[98]	[9.252844]	[95]	[44335689]	[44335686]
876_4906	chr13	107973402	107973802	+	1000	59.5	[7.7748694]	[196]	[]	[]	[107973647]	[]
876_4907	chr14	35050663	35051063	+	1000	59.5	[12.570299]	[127]	[]	[]	[35050869]	[]
876_4908	chr15	74461002	74461402	+	1000	59.5	[9.53014]	[185]	[]	[]	[74461238]	[]
876_4909	chr17	46758610	46759010	+	741	59.5	[9.53014]	[116]	[9.252844]	[62]	[46758822]	[46758768]
876_4911	chr18	9960229	9960629	+	1000	59.5	[7.764176]	[153]	[]	[]	[9960465]	[]
876_4913	chr2	85951642	85952042	+	1000	59.5	[8.361351]	[81]	[]	[]	[85951818]	[]
876_4916	chr2	195513156	195513556	+	1000	59.5	[7.5891633]	[153]	[]	[]	[195513392]	[]
876_4917	chr2	233179985	233180385	+	1000	59.5	[]	[]	[12.570299, 7.578352]	[92, 171]	[]	[233180155, 233180234]
876_492	chr21	34865253	34865653	+	1000	205.0	[12.570299]	[94]	[]	[]	[34865447]	[]
876_4925	chr3	4825414	4825814	+	1000	59.5	[7.764176]	[159]	[7.764176]	[158]	[4825659]	[4825658]
876_4927	chr3	16474263	16474663	+	1000	59.5	[9.53014]	[103]	[]	[]	[16474462]	[]
876_4929	chr3	32073584	32073984	+	1000	59.5	[]	[]	[12.570299, 7.553737]	[85, 98]	[]	[32073759, 32073772]
876_493	chr22	21707682	21708082	+	1000	205.0	[12.570299, 9.53014]	[94, 134]	[]	[]	[21707870, 21707910]	[]
876_4930	chr3	39189785	39190185	+	1000	59.5	[]	[]	[8.361351]	[119]	[]	[39189997]
876_4933	chr3	106013966	106014366	+	1000	59.5	[]	[]	[7.676677]	[95]	[]	[106014159]
876_4934	chr3	157897037	157897437	+	1000	59.5	[12.570299]	[156]	[]	[]	[157897285]	[]
876_4935	chr3	178823557	178823957	+	1000	59.5	[9.53014]	[97]	[]	[]	[178823747]	[]
876_4936	chr3	193885935	193886335	+	1000	59.5	[8.264141]	[167]	[]	[]	[193886177]	[]
876_4937	chr3	196599707	196600107	+	1000	59.5	[9.53014, 9.53014]	[112, 148]	[7.578352]	[72]	[196599915, 196599951]	[196599875]
876_4938	chr4	80423014	80423414	+	1000	59.5	[10.2047415]	[126]	[]	[]	[80423238]	[]
876_4939	chr4	83957532	83957932	+	1000	59.5	[]	[]	[12.570299]	[106]	[]	[83957736]
876_4940	chr4	173124546	173124946	+	1000	59.5	[10.2047415]	[98]	[]	[]	[173124742]	[]
876_4941	chr5	61966547	61966947	+	1000	59.5	[12.570299]	[120]	[12.570299]	[149]	[61966744]	[61966773]
