#PeakID(python identify_motif.py ./ENCODE_processed_files/TFDP1_idr.fa TFDP1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
964_23829	chr1	16078946	16079346	+	944	35.0	[]	[]	[9.4829645]	[88]	[]	[16079101]
964_23835	chr1	19659616	19660016	+	645	35.0	[8.8998375, 9.4829645]	[140, 161]	[]	[]	[19659842, 19659863]	[]
964_23836	chr1	21217784	21218184	+	955	35.0	[12.889068]	[133]	[]	[]	[21217984]	[]
964_23838	chr1	23362369	23362769	+	956	35.0	[]	[]	[8.501586]	[225]	[]	[23362612]
964_23841	chr1	25554019	25554419	+	958	35.0	[]	[]	[7.5797467]	[174]	[]	[25554257]
964_23845	chr1	28104964	28105364	+	659	35.0	[8.501586, 8.417865]	[102, 111]	[]	[]	[28105127, 28105136]	[]
964_23851	chr1	31760743	31761143	+	910	35.0	[]	[]	[9.4829645]	[100]	[]	[31760907]
964_2386	chr11	66568446	66568846	+	1000	140.0	[9.4829645]	[169]	[]	[]	[66568678]	[]
964_23863	chr1	46545654	46546054	+	866	35.0	[]	[]	[8.501586]	[132]	[]	[46545813]
964_2387	chr12	2959386	2959786	+	1000	140.0	[]	[]	[12.889068]	[136]	[]	[2959601]
964_23875	chr1	89902823	89903223	+	739	35.0	[]	[]	[8.501586]	[142]	[]	[89903057]
964_23876	chr1	92943166	92943566	+	1000	35.0	[7.5797467]	[144]	[]	[]	[92943360]	[]
964_2388	chr12	55817549	55817949	+	1000	140.0	[]	[]	[9.4829645]	[107]	[]	[55817755]
964_2389	chr12	57520625	57521025	+	1000	140.0	[8.8998375]	[161]	[]	[]	[57520806]	[]
964_23897	chr1	155044849	155045249	+	754	35.0	[9.4829645]	[141]	[]	[]	[155045034]	[]
964_2390	chr15	41493537	41493937	+	1000	140.0	[]	[]	[8.8998375]	[64]	[]	[41493694]
964_23900	chr1	158043238	158043638	+	1000	35.0	[8.417865]	[122]	[]	[]	[158043448]	[]
964_23901	chr1	161623765	161624165	+	1000	35.0	[]	[]	[8.501586]	[168]	[]	[161624012]
964_23903	chr1	168136159	168136559	+	980	35.0	[9.758087]	[83]	[]	[]	[168136318]	[]
964_23904	chr1	172599906	172600306	+	688	35.0	[7.6702986]	[78]	[]	[]	[172600069]	[]
964_23907	chr1	177181691	177182091	+	865	35.0	[8.417865]	[165]	[]	[]	[177181904]	[]
964_2391	chr16	11231415	11231815	+	1000	140.0	[]	[]	[7.5797467]	[79]	[]	[11231575]
964_23911	chr1	185892838	185893238	+	617	35.0	[8.417865]	[92]	[]	[]	[185892994]	[]
964_2392	chr17	48605522	48605922	+	1000	140.0	[]	[]	[9.4829645]	[99]	[]	[48605698]
964_23920	chr1	202154837	202155237	+	864	35.0	[7.817822]	[116]	[]	[]	[202155049]	[]
964_23925	chr1	205748514	205748914	+	1000	35.0	[]	[]	[8.501586]	[234]	[]	[205748758]
964_23927	chr1	206380992	206381392	+	868	35.0	[]	[]	[7.5797467]	[127]	[]	[206381202]
964_23933	chr1	212485680	212486080	+	870	35.0	[]	[]	[7.5797467]	[150]	[]	[212485924]
964_23936	chr1	223715427	223715827	+	942	35.0	[8.8998375]	[119]	[]	[]	[223715594]	[]
964_2394	chr2	23940177	23940577	+	1000	140.0	[8.501586, 7.6702986]	[93, 150]	[12.889068]	[122]	[23940329, 23940386]	[23940358]
964_23943	chr1	246699101	246699501	+	818	35.0	[8.519867]	[124]	[]	[]	[246699285]	[]
964_23944	chr1	247845109	247845509	+	1000	35.0	[]	[]	[7.5367184]	[167]	[]	[247845280]
964_23945	chr10	3318397	3318797	+	771	35.0	[8.417865]	[160]	[8.519867]	[201]	[3318596]	[3318637]
964_23955	chr10	24929641	24930041	+	1000	35.0	[]	[]	[7.5797467]	[122]	[]	[24929820]
964_23959	chr10	46031797	46032197	+	893	35.0	[]	[]	[7.5797467]	[141]	[]	[46031969]
964_2396	chr2	218270189	218270589	+	1000	140.0	[7.5797467]	[74]	[]	[]	[218270348]	[]
964_23966	chr10	68556068	68556468	+	1000	35.0	[7.5797467]	[189]	[]	[]	[68556306]	[]
964_23974	chr10	97718143	97718543	+	937	35.0	[7.5797467, 7.5797467]	[162, 199]	[]	[]	[97718356, 97718393]	[]
964_2398	chr22	50525550	50525950	+	1000	140.0	[7.6702986]	[113]	[9.4829645]	[86]	[50525756]	[50525729]
964_23980	chr11	690876	691276	+	620	35.0	[7.5797467]	[211]	[]	[]	[691122]	[]
964_23984	chr11	7079706	7080106	+	665	35.0	[12.889068]	[110]	[]	[]	[7079903]	[]
964_23987	chr11	10933803	10934203	+	647	35.0	[8.09991]	[117]	[]	[]	[10934005]	[]
964_23998	chr11	46352296	46352696	+	577	35.0	[]	[]	[7.817822]	[191]	[]	[46352539]
964_23999	chr11	47399944	47400344	+	1000	35.0	[]	[]	[9.758087]	[191]	[]	[47400177]
964_240	chr17	8210405	8210805	+	1000	379.0	[]	[]	[9.4829645]	[129]	[]	[8210616]
964_24001	chr11	60924311	60924711	+	996	35.0	[]	[]	[9.4829645]	[91]	[]	[60924464]
964_24008	chr11	69700657	69701057	+	998	35.0	[7.5797467]	[124]	[]	[]	[69700820]	[]
964_24021	chr11	108009721	108010121	+	778	35.0	[]	[]	[7.5797467]	[144]	[]	[108009900]
964_24029	chr11	129696001	129696401	+	988	35.0	[12.889068]	[139]	[]	[]	[129696203]	[]
964_24030	chr12	6430339	6430739	+	849	35.0	[8.519867]	[136]	[]	[]	[6430536]	[]
964_24038	chr12	42483075	42483475	+	978	35.0	[]	[]	[9.4829645, 8.8998375]	[174, 187]	[]	[42483312, 42483325]
964_24040	chr12	50923703	50924103	+	873	35.0	[7.5367184]	[150]	[]	[]	[50923917]	[]
964_24042	chr12	52904676	52905076	+	861	35.0	[12.889068]	[203]	[]	[]	[52904886]	[]
964_24044	chr12	53949662	53950062	+	1000	35.0	[]	[]	[12.889068]	[128]	[]	[53949852]
964_24049	chr12	64402147	64402547	+	671	35.0	[8.519867]	[109]	[]	[]	[64402314]	[]
964_2405	chr7	100444498	100444898	+	1000	140.0	[]	[]	[8.09991]	[115]	[]	[100444701]
964_24055	chr12	94145614	94146014	+	784	35.0	[]	[]	[8.501586]	[116]	[]	[94145807]
964_24058	chr12	117150986	117151386	+	976	35.0	[9.758087]	[178]	[]	[]	[117151232]	[]
964_2406	chr7	128455672	128456072	+	1000	140.0	[12.889068]	[167]	[]	[]	[128455922]	[]
964_24063	chr13	29850489	29850889	+	1000	35.0	[8.09991]	[165]	[7.5797467]	[151]	[29850730]	[29850716]
964_24069	chr14	21526105	21526505	+	746	35.0	[8.8998375, 8.8998375]	[250, 274]	[]	[]	[21526304, 21526328]	[]
964_24073	chr14	50062696	50063096	+	923	35.0	[8.501586]	[178]	[]	[]	[50062942]	[]
964_24074	chr14	54509583	54509983	+	628	35.0	[]	[]	[9.4829645]	[173]	[]	[54509776]
964_24075	chr14	55580591	55580991	+	565	35.0	[7.5797467]	[145]	[7.5846877]	[158]	[55580756]	[55580769]
964_24077	chr14	73725683	73726083	+	975	35.0	[]	[]	[7.5797467, 9.4829645]	[111, 148]	[]	[73725892, 73725929]
964_24078	chr14	94173961	94174361	+	805	35.0	[8.519867]	[161]	[]	[]	[94174193]	[]
964_24079	chr14	100318206	100318606	+	1000	35.0	[]	[]	[12.889068]	[100]	[]	[100318398]
964_24081	chr14	102516603	102517003	+	708	35.0	[8.8998375]	[58]	[]	[]	[102516761]	[]
964_24097	chr15	88563601	88564001	+	924	35.0	[]	[]	[7.5797467]	[106]	[]	[88563766]
964_24113	chr16	14975524	14975924	+	872	35.0	[8.501586, 9.758087, 8.519867]	[152, 217, 223]	[]	[]	[14975703, 14975768, 14975774]	[]
964_24119	chr16	24504620	24505020	+	881	35.0	[]	[]	[12.889068]	[136]	[]	[24504812]
964_24120	chr16	27314015	27314415	+	765	35.0	[]	[]	[7.6702986]	[92]	[]	[27314196]
964_24125	chr16	68539044	68539444	+	883	35.0	[]	[]	[8.653531]	[107]	[]	[68539233]
964_2413	chr1	27489963	27490363	+	1000	139.0	[]	[]	[8.8998375]	[99]	[]	[27490154]
964_24133	chr17	1713837	1714237	+	866	35.0	[7.5797467]	[97]	[]	[]	[1714027]	[]
964_24136	chr17	7990002	7990402	+	1000	35.0	[]	[]	[7.6622133]	[93]	[]	[7990195]
964_24144	chr17	38256186	38256586	+	1000	35.0	[]	[]	[9.4829645]	[79]	[]	[38256347]
964_24145	chr17	38460606	38461006	+	996	35.0	[12.889068]	[113]	[9.4829645]	[66]	[38460809]	[38460762]
964_2416	chr1	248837878	248838278	+	1000	139.0	[9.758087]	[161]	[]	[]	[248838095]	[]
964_24164	chr17	77770917	77771317	+	730	35.0	[12.889068]	[177]	[]	[]	[77771160]	[]
964_24165	chr17	80258788	80259188	+	1000	35.0	[]	[]	[9.758087]	[68]	[]	[80258941]
964_24168	chr17	81740432	81740832	+	968	35.0	[]	[]	[7.817822]	[215]	[]	[81740681]
964_24169	chr17_GL000205v2_random	60603	61003	+	880	35.0	[7.5797467]	[205]	[]	[]	[60835]	[]
964_2417	chr10	14838098	14838498	+	1000	139.0	[9.4829645, 12.889068]	[70, 108]	[]	[]	[14838260, 14838298]	[]
964_24170	chr18	580155	580555	+	705	35.0	[]	[]	[9.758087]	[107]	[]	[580328]
964_24175	chr18	46416685	46417085	+	1000	35.0	[8.501586]	[220]	[]	[]	[46416929]	[]
964_24176	chr18	48923508	48923908	+	1000	35.0	[]	[]	[7.5797467]	[161]	[]	[48923682]
964_2418	chr10	17228286	17228686	+	1000	139.0	[9.758087]	[173]	[]	[]	[17228507]	[]
964_24187	chr19	16383234	16383634	+	983	35.0	[]	[]	[12.889068]	[234]	[]	[16383483]
964_2419	chr10	43408098	43408498	+	1000	139.0	[]	[]	[8.8998375]	[101]	[]	[43408276]
964_24190	chr19	21458033	21458433	+	933	35.0	[7.5797467]	[130]	[]	[]	[21458201]	[]
964_24192	chr19	36013285	36013685	+	877	35.0	[]	[]	[9.4829645]	[95]	[]	[36013459]
964_242	chr3	179451346	179451746	+	1000	379.0	[8.8998375, 8.8998375]	[85, 137]	[]	[]	[179451522, 179451574]	[]
964_24201	chr19	48397410	48397810	+	974	35.0	[]	[]	[9.4829645, 12.889068]	[147, 167]	[]	[48397614, 48397634]
964_24203	chr19	51566645	51567045	+	973	35.0	[7.817822]	[109]	[]	[]	[51566846]	[]
964_24204	chr19	51702405	51702805	+	1000	35.0	[7.5846877]	[168]	[]	[]	[51702650]	[]
964_24206	chr19	53980059	53980459	+	741	35.0	[]	[]	[7.817822]	[83]	[]	[53980221]
964_24207	chr19	54561780	54562180	+	989	35.0	[9.4829645]	[107]	[]	[]	[54561961]	[]
964_24217	chr2	12718332	12718732	+	1000	35.0	[7.5367184]	[90]	[]	[]	[12718489]	[]
964_2422	chr11	66371171	66371571	+	1000	139.0	[8.501586]	[240]	[9.4829645]	[281]	[66371338]	[66371379]
964_2423	chr17	41966495	41966895	+	1000	139.0	[]	[]	[12.889068]	[127]	[]	[41966662]
964_24233	chr2	65064891	65065291	+	995	35.0	[8.501586]	[235]	[]	[]	[65065132]	[]
964_24239	chr2	96325099	96325499	+	972	35.0	[8.8998375, 8.8998375, 9.4829645]	[136, 161, 180]	[]	[]	[96325278, 96325303, 96325322]	[]
964_2424	chr17	48492467	48492867	+	1000	139.0	[12.889068, 9.4829645]	[78, 86]	[]	[]	[48492644, 48492652]	[]
964_24246	chr2	112726580	112726980	+	981	35.0	[7.5797467]	[120]	[]	[]	[112726755]	[]
964_24258	chr2	189441250	189441650	+	878	35.0	[9.758087]	[149]	[]	[]	[189441455]	[]
964_2426	chr17	81684497	81684897	+	1000	139.0	[7.5797467]	[107]	[]	[]	[81684694]	[]
964_24261	chr2	201413215	201413615	+	888	35.0	[7.5797467]	[144]	[]	[]	[201413438]	[]
964_24268	chr20	3781342	3781742	+	997	35.0	[]	[]	[8.8998375]	[108]	[]	[3781516]
964_24270	chr20	16729588	16729988	+	721	35.0	[]	[]	[7.5797467]	[136]	[]	[16729810]
964_2428	chr2	215619028	215619428	+	1000	139.0	[7.5797467, 7.5797467]	[97, 142]	[]	[]	[215619214, 215619259]	[]
964_24282	chr20	53654898	53655298	+	946	35.0	[7.5797467]	[72]	[]	[]	[53655064]	[]
964_24287	chr20	63272421	63272821	+	804	35.0	[]	[]	[9.4829645]	[160]	[]	[63272614]
964_24289	chr21	17454548	17454948	+	1000	35.0	[8.519867]	[171]	[7.5846877, 9.4829645]	[120, 130]	[17454797]	[17454746, 17454756]
964_243	chr15	64381287	64381687	+	1000	377.0	[]	[]	[8.417865, 12.889068]	[79, 106]	[]	[64381453, 64381480]
964_24301	chr21	44043698	44044098	+	971	35.0	[8.501586]	[110]	[]	[]	[44043858]	[]
964_24303	chr21	46393299	46393699	+	1000	35.0	[]	[]	[8.653531]	[128]	[]	[46393509]
964_24305	chr22	19678609	19679009	+	763	35.0	[7.5797467]	[220]	[]	[]	[19678837]	[]
964_24312	chr22	19972400	19972800	+	542	35.0	[8.501586]	[104]	[]	[]	[19972579]	[]
964_24315	chr22	20549546	20549946	+	886	35.0	[]	[]	[8.8998375]	[77]	[]	[20549718]
964_2434	chr5	154682849	154683249	+	1000	139.0	[]	[]	[8.519867]	[153]	[]	[154683095]
964_24340	chr22	22495069	22495469	+	1000	35.0	[]	[]	[8.501586, 7.5797467]	[123, 150]	[]	[22495227, 22495254]
964_24356	chr22	23132147	23132547	+	831	35.0	[]	[]	[7.5797467]	[105]	[]	[23132316]
964_24358	chr22	23857726	23858126	+	854	35.0	[]	[]	[7.5797467]	[147]	[]	[23857906]
964_24359	chr22	29154295	29154695	+	671	35.0	[]	[]	[9.4829645]	[224]	[]	[29154533]
964_24362	chr22	47631352	47631752	+	1000	35.0	[7.5797467]	[188]	[]	[]	[47631575]	[]
964_24367	chr3	5774435	5774835	+	976	35.0	[]	[]	[9.4829645]	[146]	[]	[5774645]
964_24372	chr3	12881774	12882174	+	614	35.0	[]	[]	[9.4829645]	[172]	[]	[12881980]
964_24378	chr3	32496759	32497159	+	991	35.0	[7.5797467]	[83]	[]	[]	[32496942]	[]
964_2438	chr7	99472594	99472994	+	1000	139.0	[8.8998375]	[64]	[]	[]	[99472749]	[]
964_24390	chr3	67018445	67018845	+	1000	35.0	[7.5797467]	[147]	[]	[]	[67018614]	[]
964_24391	chr3	69084818	69085218	+	874	35.0	[]	[]	[7.6702986]	[77]	[]	[69084994]
964_244	chr15	43824669	43825069	+	1000	376.0	[12.889068]	[100]	[]	[]	[43824861]	[]
964_24401	chr3	168047085	168047485	+	991	35.0	[7.5797467]	[194]	[]	[]	[168047295]	[]
964_24403	chr3	172038809	172039209	+	1000	35.0	[9.4829645]	[129]	[]	[]	[172038971]	[]
964_24406	chr3	173286477	173286877	+	612	35.0	[8.653531]	[147]	[]	[]	[173286705]	[]
964_2441	chr9	96854462	96854862	+	1000	139.0	[8.8998375]	[119]	[9.4829645]	[143]	[96854656]	[96854680]
964_24413	chr3	195862983	195863383	+	1000	35.0	[8.8998375]	[122]	[]	[]	[195863169]	[]
964_24414	chr3	196055767	196056167	+	1000	35.0	[]	[]	[8.8998375]	[111]	[]	[196055975]
964_24415	chr3	196849363	196849763	+	1000	35.0	[]	[]	[8.8998375]	[197]	[]	[196849596]
964_24417	chr4	2364560	2364960	+	913	35.0	[]	[]	[12.889068]	[130]	[]	[2364754]
964_2442	chr9	124868935	124869335	+	1000	139.0	[8.169096]	[107]	[]	[]	[124869126]	[]
964_24422	chr4	42657018	42657418	+	837	35.0	[8.8998375]	[116]	[9.4829645]	[80]	[42657227]	[42657191]
964_24428	chr4	83553025	83553425	+	998	35.0	[7.5797467]	[156]	[]	[]	[83553265]	[]
964_24435	chr4	143912057	143912457	+	1000	35.0	[]	[]	[8.519867]	[139]	[]	[143912286]
964_24438	chr4	169070750	169071150	+	965	35.0	[]	[]	[8.169096]	[218]	[]	[169070990]
964_24442	chr4	184854717	184855117	+	951	35.0	[7.5797467, 8.09991]	[127, 171]	[]	[]	[184854896, 184854940]	[]
964_24446	chr5	35617499	35617899	+	876	35.0	[]	[]	[12.889068]	[115]	[]	[35617696]
964_24448	chr5	42981987	42982387	+	998	35.0	[]	[]	[7.5797467]	[159]	[]	[42982236]
964_24453	chr5	68432559	68432959	+	970	35.0	[]	[]	[8.501586]	[117]	[]	[68432715]
964_24454	chr5	73451145	73451545	+	1000	35.0	[]	[]	[8.8998375]	[99]	[]	[73451310]
964_24460	chr5	132075215	132075615	+	1000	35.0	[12.889068]	[82]	[]	[]	[132075379]	[]
964_24462	chr5	150477330	150477730	+	991	35.0	[7.5797467]	[94]	[]	[]	[150477507]	[]
964_2447	chr11	27363011	27363411	+	1000	138.0	[8.8998375]	[130]	[]	[]	[27363228]	[]
964_24470	chr6	3384704	3385104	+	990	35.0	[]	[]	[8.417865]	[93]	[]	[3384894]
964_24487	chr6	33439199	33439599	+	719	35.0	[9.4829645]	[223]	[]	[]	[33439439]	[]
964_2449	chr11	65911735	65912135	+	1000	138.0	[12.889068]	[100]	[]	[]	[65911932]	[]
964_24493	chr6	37697377	37697777	+	975	35.0	[]	[]	[8.653531]	[145]	[]	[37697596]
964_2450	chr11	110092877	110093277	+	1000	138.0	[9.4829645]	[103]	[]	[]	[110093071]	[]
964_24501	chr6	68038998	68039398	+	972	35.0	[]	[]	[7.5797467]	[151]	[]	[68039201]
964_24507	chr6	106126154	106126554	+	1000	35.0	[]	[]	[8.8998375]	[166]	[]	[106126379]
964_24509	chr6	112029006	112029406	+	574	35.0	[8.501586]	[179]	[]	[]	[112029230]	[]
964_2451	chr12	9647834	9648234	+	1000	138.0	[]	[]	[9.4829645, 9.4829645]	[99, 154]	[]	[9648019, 9648074]
964_24514	chr6	136968209	136968609	+	1000	35.0	[]	[]	[8.8998375]	[146]	[]	[136968405]
964_24526	chr7	2300960	2301360	+	772	35.0	[7.5797467]	[164]	[]	[]	[2301180]	[]
964_24542	chr7	100071449	100071849	+	1000	35.0	[]	[]	[8.501586, 8.501586]	[109, 193]	[]	[100071612, 100071696]
964_24544	chr7	100465493	100465893	+	1000	35.0	[9.4829645]	[171]	[]	[]	[100465694]	[]
964_2455	chr14	20343378	20343778	+	1000	138.0	[]	[]	[12.889068]	[98]	[]	[20343575]
964_24558	chr7	112869093	112869493	+	613	35.0	[8.417865]	[215]	[9.4829645]	[190]	[112869313]	[112869288]
964_2456	chr15	60478986	60479386	+	1000	138.0	[]	[]	[9.4829645]	[153]	[]	[60479199]
964_24562	chr7	129881692	129882092	+	850	35.0	[]	[]	[8.501586]	[135]	[]	[129881856]
964_24565	chr7	135238104	135238504	+	938	35.0	[]	[]	[8.8998375]	[127]	[]	[135238308]
964_24578	chr8	1922695	1923095	+	1000	35.0	[]	[]	[7.5797467]	[102]	[]	[1922893]
964_24580	chr8	22048778	22049178	+	1000	35.0	[9.4829645]	[117]	[]	[]	[22048953]	[]
964_24585	chr8	42214996	42215396	+	686	35.0	[]	[]	[8.8998375]	[127]	[]	[42215216]
964_2459	chr17	82751871	82752271	+	1000	138.0	[]	[]	[7.6702986]	[117]	[]	[82752076]
964_246	chr2	151409704	151410104	+	1000	376.0	[]	[]	[9.4829645, 9.4829645]	[64, 84]	[]	[151409857, 151409877]
964_2460	chr18	2826551	2826951	+	1000	138.0	[12.889068]	[103]	[]	[]	[2826744]	[]
964_24601	chr8	143933985	143934385	+	1000	35.0	[]	[]	[9.4829645]	[89]	[]	[143934165]
964_24607	chr9	96383525	96383925	+	554	35.0	[]	[]	[9.758087]	[71]	[]	[96383685]
964_24609	chr9	116460484	116460884	+	989	35.0	[8.8998375]	[146]	[]	[]	[116460711]	[]
964_2461	chr18	11980363	11980763	+	1000	138.0	[]	[]	[7.6702986]	[121]	[]	[11980540]
964_2462	chr18	74148204	74148604	+	1000	138.0	[12.889068]	[105]	[]	[]	[74148389]	[]
964_24627	chr9	137053745	137054145	+	981	35.0	[]	[]	[8.519867]	[152]	[]	[137053987]
964_2463	chr19	58513778	58514178	+	1000	138.0	[12.889068, 9.4829645]	[123, 162]	[9.758087]	[136]	[58513968, 58514007]	[58513981]
964_24634	chrX	48306048	48306448	+	879	35.0	[12.889068]	[101]	[]	[]	[48306243]	[]
964_24636	chrX	49163612	49164012	+	647	35.0	[]	[]	[8.8998375]	[113]	[]	[49163794]
964_2464	chr2	112683843	112684243	+	1000	138.0	[]	[]	[12.889068]	[87]	[]	[112684012]
964_24645	chr1	6404638	6405038	+	947	34.0	[]	[]	[8.09991, 9.758087]	[118, 202]	[]	[6404791, 6404875]
964_24647	chr1	9657244	9657644	+	877	34.0	[8.501586]	[125]	[]	[]	[9657395]	[]
964_2466	chr20	35454908	35455308	+	1000	138.0	[9.4829645]	[104]	[]	[]	[35455102]	[]
964_2467	chr20	35541705	35542105	+	1000	138.0	[]	[]	[8.417865]	[102]	[]	[35541864]
964_24672	chr1	34845492	34845892	+	761	34.0	[]	[]	[8.169096]	[192]	[]	[34845697]
964_24677	chr1	43453498	43453898	+	917	34.0	[8.8998375]	[175]	[]	[]	[43453729]	[]
964_2469	chr3	57555883	57556283	+	1000	138.0	[]	[]	[8.169096]	[73]	[]	[57556046]
964_247	chr6	27139013	27139413	+	1000	376.0	[]	[]	[12.889068]	[96]	[]	[27139205]
964_2470	chr3	99817450	99817850	+	1000	138.0	[7.5367184]	[120]	[]	[]	[99817633]	[]
964_24700	chr1	113818660	113819060	+	830	34.0	[7.6702986]	[141]	[]	[]	[113818863]	[]
964_24704	chr1	117646099	117646499	+	955	34.0	[]	[]	[8.501586]	[191]	[]	[117646343]
964_2471	chr3	155854398	155854798	+	1000	138.0	[8.169096]	[123]	[]	[]	[155854568]	[]
964_2472	chr4	932297	932697	+	1000	138.0	[]	[]	[8.169096, 12.889068]	[72, 138]	[]	[932464, 932530]
964_24727	chr1	205440700	205441100	+	750	34.0	[]	[]	[9.4829645]	[203]	[]	[205440937]
964_24729	chr1	206503684	206504084	+	964	34.0	[7.817822]	[152]	[]	[]	[206503867]	[]
964_2473	chr5	34929257	34929657	+	1000	138.0	[]	[]	[8.8998375, 9.4829645]	[98, 109]	[]	[34929409, 34929420]
964_24735	chr1	227335638	227336038	+	579	34.0	[7.5797467]	[76]	[]	[]	[227335813]	[]
964_24739	chr1	234323178	234323578	+	827	34.0	[7.5846877]	[77]	[]	[]	[234323347]	[]
964_24743	chr1	244211087	244211487	+	978	34.0	[8.501586]	[202]	[]	[]	[244211300]	[]
964_24747	chr1	246689430	246689830	+	936	34.0	[]	[]	[8.519867]	[147]	[]	[246689639]
964_2476	chr6	36985908	36986308	+	1000	138.0	[]	[]	[9.4829645, 8.8998375]	[108, 117]	[]	[36986110, 36986119]
964_24767	chr10	72311800	72312200	+	995	34.0	[]	[]	[8.501586]	[213]	[]	[72312048]
964_2477	chr6	73263056	73263456	+	1000	138.0	[8.169096, 12.889068]	[82, 104]	[9.4829645]	[127]	[73263209, 73263231]	[73263254]
964_24771	chr10	74853996	74854396	+	788	34.0	[7.5797467]	[134]	[]	[]	[74854223]	[]
964_24772	chr10	76547319	76547719	+	954	34.0	[]	[]	[7.6702986]	[151]	[]	[76547487]
964_24781	chr10	124701918	124702318	+	689	34.0	[]	[]	[12.889068]	[143]	[]	[124702086]
964_2479	chr7	74289352	74289752	+	1000	138.0	[8.8998375]	[138]	[9.4829645]	[87]	[74289577]	[74289526]
964_24793	chr11	27472115	27472515	+	840	34.0	[]	[]	[9.4829645, 9.4829645]	[155, 170]	[]	[27472315, 27472330]
964_24794	chr11	31369819	31370219	+	738	34.0	[8.501586]	[149]	[]	[]	[31370048]	[]
964_24805	chr11	65491140	65491540	+	720	34.0	[8.501586]	[164]	[]	[]	[65491381]	[]
964_24824	chr11	96260264	96260664	+	780	34.0	[]	[]	[8.169096]	[122]	[]	[96260473]
964_24829	chr12	1576285	1576685	+	755	34.0	[]	[]	[12.889068]	[154]	[]	[1576511]
964_24839	chr12	46430344	46430744	+	808	34.0	[8.501586]	[156]	[]	[]	[46430533]	[]
964_2484	chr8	144826561	144826961	+	1000	138.0	[8.8998375]	[88]	[]	[]	[144826731]	[]
964_24847	chr12	58172382	58172782	+	820	34.0	[8.501586]	[188]	[]	[]	[58172612]	[]
964_24851	chr12	76762483	76762883	+	951	34.0	[12.889068]	[154]	[]	[]	[76762725]	[]
964_24854	chr12	92340438	92340838	+	939	34.0	[]	[]	[7.5797467]	[125]	[]	[92340589]
964_24858	chr12	108337401	108337801	+	958	34.0	[7.6622133]	[130]	[]	[]	[108337616]	[]
964_24860	chr12	116282375	116282775	+	975	34.0	[]	[]	[7.5797467]	[148]	[]	[116282618]
964_24862	chr12	116542545	116542945	+	599	34.0	[7.6702986]	[185]	[]	[]	[116542764]	[]
964_24868	chr12	130993695	130994095	+	691	34.0	[7.5797467]	[147]	[7.817822]	[94]	[130993922]	[130993869]
964_24875	chr13	95273513	95273913	+	878	34.0	[]	[]	[8.501586]	[82]	[]	[95273693]
964_24877	chr13	100088582	100088982	+	776	34.0	[8.169096]	[147]	[]	[]	[100088825]	[]
964_24878	chr13	101425459	101425859	+	683	34.0	[]	[]	[12.889068]	[158]	[]	[101425689]
964_24888	chr14	44897639	44898039	+	934	34.0	[8.169096]	[69]	[9.758087]	[130]	[44897792]	[44897853]
964_2489	chr1	109249212	109249612	+	1000	137.0	[7.5797467]	[149]	[]	[]	[109249407]	[]
964_24890	chr14	61561977	61562377	+	700	34.0	[7.5797467]	[106]	[]	[]	[61562176]	[]
964_24899	chr15	56971313	56971713	+	758	34.0	[]	[]	[8.501586]	[140]	[]	[56971502]
964_249	chr2	11465442	11465842	+	1000	374.0	[9.4829645]	[76]	[]	[]	[11465617]	[]
964_24900	chr15	58141932	58142332	+	861	34.0	[8.519867]	[90]	[]	[]	[58142085]	[]
964_24906	chr15	68278724	68279124	+	884	34.0	[8.501586]	[85]	[7.5797467]	[77]	[68278889]	[68278881]
964_2491	chr1	153967269	153967669	+	1000	137.0	[]	[]	[8.519867, 8.8998375, 9.758087]	[73, 129, 147]	[]	[153967422, 153967478, 153967496]
964_24912	chr15	94856378	94856778	+	889	34.0	[8.417865]	[189]	[]	[]	[94856593]	[]
964_24917	chr16	369271	369671	+	725	34.0	[]	[]	[12.889068]	[93]	[]	[369448]
964_2492	chr1	202888463	202888863	+	1000	137.0	[8.169096]	[75]	[]	[]	[202888617]	[]
964_24924	chr16	11149033	11149433	+	959	34.0	[9.758087]	[156]	[]	[]	[11149199]	[]
964_2495	chr11	13668098	13668498	+	1000	137.0	[]	[]	[9.4829645]	[117]	[]	[13668263]
964_24951	chr17	7836947	7837347	+	960	34.0	[]	[]	[8.501586]	[222]	[]	[7837192]
964_24960	chr17	42632850	42633250	+	854	34.0	[7.5797467]	[139]	[]	[]	[42633085]	[]
964_24964	chr17	44829250	44829650	+	961	34.0	[]	[]	[12.889068]	[193]	[]	[44829486]
964_2497	chr12	53452325	53452725	+	1000	137.0	[]	[]	[9.758087]	[65]	[]	[53452482]
964_24972	chr17	64537381	64537781	+	922	34.0	[7.5797467, 8.417865]	[104, 145]	[]	[]	[64537535, 64537576]	[]
964_2498	chr16	1678044	1678444	+	1000	137.0	[12.889068]	[146]	[]	[]	[1678271]	[]
964_24987	chr17	81868731	81869131	+	878	34.0	[9.758087]	[172]	[]	[]	[81868951]	[]
964_25	chr11	59144607	59145007	+	1000	777.0	[12.889068]	[137]	[12.889068]	[91]	[59144844]	[59144798]
964_2500	chr17	76736346	76736746	+	1000	137.0	[]	[]	[9.4829645]	[102]	[]	[76736531]
