#PeakID(python identify_motif.py ./ENCODE_processed_files/ELK1_idr.fa ELK1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
120_2626	chr1	22052474	22052874	+	1000	37.0	[]	[]	[8.070155]	[71]	[]	[22052627]
120_2630	chr1	61057704	61058104	+	1000	37.0	[14.663861]	[120]	[]	[]	[61057912]	[]
120_2632	chr1	153671066	153671466	+	971	37.0	[9.135932]	[104]	[]	[]	[153671263]	[]
120_2634	chr1	166839155	166839555	+	1000	37.0	[11.899101]	[133]	[]	[]	[166839331]	[]
120_2635	chr1	219088910	219089310	+	1000	37.0	[]	[]	[7.070727]	[109]	[]	[219089080]
120_2638	chr10	43397194	43397594	+	1000	37.0	[8.920127]	[101]	[]	[]	[43397387]	[]
120_2642	chr11	60906284	60906684	+	1000	37.0	[]	[]	[16.446117]	[99]	[]	[60906452]
120_2649	chr11	123741494	123741894	+	1000	37.0	[5.8366838, 13.681358]	[84, 90]	[]	[]	[123741675, 123741681]	[]
120_265	chr1	1375083	1375483	+	1000	108.0	[]	[]	[9.96414]	[181]	[]	[1375330]
120_2650	chr12	30754878	30755278	+	1000	37.0	[]	[]	[11.616154, 8.601443]	[82, 135]	[]	[30755035, 30755088]
120_2652	chr12	49842882	49843282	+	1000	37.0	[13.681358]	[147]	[]	[]	[49843120]	[]
120_266	chr1	22025323	22025723	+	1000	108.0	[]	[]	[12.6155815, 16.446117]	[77, 95]	[]	[22025487, 22025505]
120_2660	chr14	34539472	34539872	+	1000	37.0	[]	[]	[10.118435]	[172]	[]	[34539719]
120_2663	chr15	90400841	90401241	+	1000	37.0	[13.550472]	[99]	[9.434147]	[96]	[90401025]	[90401022]
120_2670	chr17	7484195	7484595	+	1000	37.0	[7.785617]	[154]	[]	[]	[7484416]	[]
120_2676	chr17	40218984	40219384	+	1000	37.0	[6.0441613]	[102]	[7.353675]	[145]	[40219159]	[40219202]
120_2677	chr17	47895854	47896254	+	1000	37.0	[]	[]	[7.1745977]	[144]	[]	[47896037]
120_2680	chr17	81018057	81018457	+	1000	37.0	[8.720509]	[97]	[13.550472]	[94]	[81018245]	[81018242]
120_2688	chr19	58408307	58408707	+	1000	37.0	[11.899101]	[99]	[]	[]	[58408501]	[]
120_2689	chr2	74465217	74465617	+	1000	37.0	[14.663861, 6.771575]	[95, 136]	[]	[]	[74465402, 74465443]	[]
120_2690	chr2	96265819	96266219	+	1000	37.0	[]	[]	[14.663861]	[89]	[]	[96265992]
120_2694	chr21	33480034	33480434	+	1000	37.0	[]	[]	[5.8366838, 5.645092]	[114, 149]	[]	[33480227, 33480262]
120_2696	chr22	20058569	20058969	+	1000	37.0	[7.5894604]	[78]	[]	[]	[20058725]	[]
120_27	chr7	106774733	106775133	+	1000	387.0	[]	[]	[7.806739]	[109]	[]	[106774937]
120_2705	chr22	22808512	22808912	+	1000	37.0	[6.1569576]	[113]	[]	[]	[22808672]	[]
120_2708	chr22	36978042	36978442	+	853	37.0	[]	[]	[11.616154]	[55]	[]	[36978197]
120_2711	chr3	155870418	155870818	+	1000	37.0	[7.353675]	[124]	[]	[]	[155870628]	[]
120_2712	chr3	183884720	183885120	+	1000	37.0	[]	[]	[12.6155815]	[104]	[]	[183884902]
120_2727	chr6	34889009	34889409	+	1000	37.0	[12.6155815]	[177]	[]	[]	[34889249]	[]
120_2730	chr6	52483429	52483829	+	1000	37.0	[9.434147]	[93]	[13.550472]	[90]	[52483620]	[52483617]
120_2732	chr6	151390441	151390841	+	1000	37.0	[11.899101]	[82]	[]	[]	[151390620]	[]
120_2733	chr7	1460852	1461252	+	1000	37.0	[11.419997]	[137]	[]	[]	[1461031]	[]
120_2735	chr7	129091540	129091940	+	1000	37.0	[13.681358]	[109]	[]	[]	[129091747]	[]
120_2737	chr7	140241916	140242316	+	1000	37.0	[]	[]	[7.9376245]	[195]	[]	[140242157]
120_274	chr19	50316066	50316466	+	1000	107.0	[]	[]	[9.8508215]	[112]	[]	[50316275]
120_2740	chr8	8942180	8942580	+	1000	37.0	[9.434147]	[152]	[9.833254]	[149]	[8942404]	[8942401]
120_2741	chr8	23069047	23069447	+	1000	37.0	[12.43198, 5.9252195]	[65, 143]	[]	[]	[23069207, 23069285]	[]
120_2743	chr8	99012998	99013398	+	1000	37.0	[]	[]	[6.473262]	[95]	[]	[99013187]
120_2744	chr8	143684201	143684601	+	1000	37.0	[11.899101]	[152]	[]	[]	[143684439]	[]
120_2745	chr9	124141195	124141595	+	1000	37.0	[7.806739]	[101]	[]	[]	[124141380]	[]
120_2746	chr9	129595840	129596240	+	1000	37.0	[12.6155815]	[101]	[]	[]	[129596035]	[]
120_2754	chr9	131096475	131096875	+	1000	37.0	[5.54029]	[189]	[]	[]	[131096725]	[]
120_2760	chrX	21839349	21839749	+	1000	37.0	[]	[]	[12.7289]	[93]	[]	[21839536]
120_2762	chrX	119943609	119944009	+	1000	37.0	[7.9376245]	[87]	[]	[]	[119943786]	[]
120_2768	chr1	113812231	113812631	+	1000	36.0	[11.899101]	[97]	[]	[]	[113812413]	[]
120_277	chr7	73308661	73309061	+	1000	107.0	[16.446117]	[125]	[12.6155815, 7.785617, 6.4609184]	[93, 116, 131]	[73308881]	[73308849, 73308872, 73308887]
120_2770	chr1	156225378	156225778	+	1000	36.0	[9.914867]	[107]	[]	[]	[156225576]	[]
120_2778	chr10	43396578	43396978	+	1000	36.0	[]	[]	[9.8508215]	[132]	[]	[43396802]
120_278	chr8	37736413	37736813	+	1000	107.0	[7.785617]	[80]	[]	[]	[37736592]	[]
120_2785	chr10	75111233	75111633	+	1000	36.0	[]	[]	[5.645092]	[174]	[]	[75111444]
120_2787	chr11	59566183	59566583	+	1000	36.0	[8.932364]	[95]	[]	[]	[59566369]	[]
120_279	chr1	36088651	36089051	+	1000	106.0	[9.914867, 16.446117]	[109, 138]	[]	[]	[36088847, 36088876]	[]
120_2790	chr12	6688779	6689179	+	828	36.0	[]	[]	[16.446117, 5.8366838]	[92, 98]	[]	[6688967, 6688973]
120_2798	chr15	60479053	60479453	+	787	36.0	[10.118435]	[114]	[]	[]	[60479257]	[]
120_2800	chr15	78299607	78300007	+	1000	36.0	[10.785713]	[112]	[10.785713, 11.899101]	[109, 132]	[78299798]	[78299795, 78299818]
120_2801	chr15	84570939	84571339	+	959	36.0	[]	[]	[11.899101]	[106]	[]	[84571124]
120_2802	chr16	680220	680620	+	1000	36.0	[14.663861]	[97]	[10.649723]	[103]	[680392]	[680398]
120_2803	chr16	2009705	2010105	+	658	36.0	[]	[]	[10.118435]	[76]	[]	[2009880]
120_2805	chr16	4768612	4769012	+	1000	36.0	[8.181883]	[140]	[]	[]	[4768829]	[]
120_2806	chr16	10325656	10326056	+	958	36.0	[]	[]	[7.806739]	[60]	[]	[10325816]
120_281	chr12	9764650	9765050	+	1000	106.0	[5.95339]	[128]	[5.87242]	[83]	[9764876]	[9764831]
120_2813	chr16	90022372	90022772	+	1000	36.0	[]	[]	[8.720509]	[99]	[]	[90022541]
120_2816	chr17	50707690	50708090	+	751	36.0	[]	[]	[5.54794]	[80]	[]	[50707843]
120_2818	chr17	59209775	59210175	+	1000	36.0	[6.1042967, 11.616154]	[66, 155]	[]	[]	[59209932, 59210021]	[]
120_2822	chr18	23503114	23503514	+	1000	36.0	[]	[]	[9.8508215]	[132]	[]	[23503317]
120_2823	chr19	1885336	1885736	+	1000	36.0	[12.6155815]	[109]	[]	[]	[1885511]	[]
120_2826	chr19	38281695	38282095	+	1000	36.0	[]	[]	[10.702384]	[128]	[]	[38281893]
120_2828	chr19	45994888	45995288	+	1000	36.0	[]	[]	[7.0684943]	[154]	[]	[45995052]
120_2830	chr19	49640504	49640904	+	821	36.0	[6.8745704]	[125]	[13.681358]	[99]	[49640715]	[49640689]
120_2833	chr2	10689773	10690173	+	1000	36.0	[5.623602, 7.5894604]	[155, 176]	[6.8718476]	[145]	[10689994, 10690015]	[10689984]
120_2834	chr2	17518273	17518673	+	1000	36.0	[]	[]	[5.8366838]	[107]	[]	[17518474]
120_2839	chr2	135876284	135876684	+	932	36.0	[7.8849635]	[130]	[7.353675]	[97]	[135876490]	[135876457]
120_284	chr3	9986645	9987045	+	1000	106.0	[]	[]	[14.663861]	[98]	[]	[9986838]
120_2846	chr20	34516461	34516861	+	1000	36.0	[13.681358]	[126]	[]	[]	[34516680]	[]
120_2847	chr20	43459069	43459469	+	996	36.0	[13.681358]	[140]	[]	[]	[43459268]	[]
120_2854	chr22	20522809	20523209	+	1000	36.0	[5.87242]	[213]	[]	[]	[20523034]	[]
120_2861	chr22	21870172	21870572	+	1000	36.0	[5.676263]	[140]	[]	[]	[21870363]	[]
120_2874	chr22_KI270733v1_random	134918	135318	+	1000	36.0	[6.116678]	[96]	[]	[]	[135114]	[]
120_2876	chr3	45388406	45388806	+	1000	36.0	[6.64452]	[150]	[]	[]	[45388613]	[]
120_2880	chr3	194583777	194584177	+	1000	36.0	[12.6155815]	[125]	[5.840594]	[113]	[194583997]	[194583985]
120_2882	chr4	674103	674503	+	1000	36.0	[13.681358]	[78]	[]	[]	[674266]	[]
120_2887	chr5	79612319	79612719	+	1000	36.0	[]	[]	[6.8745704]	[152]	[]	[79612513]
120_2890	chr5	181206638	181207038	+	990	36.0	[]	[]	[10.094956]	[116]	[]	[181206805]
120_2892	chr6	10662763	10663163	+	897	36.0	[7.806739]	[75]	[]	[]	[10662936]	[]
120_2898	chr6	27592698	27593098	+	1000	36.0	[]	[]	[9.135932]	[77]	[]	[27592871]
120_29	chr5	126514060	126514460	+	1000	374.0	[]	[]	[10.702384]	[104]	[]	[126514263]
120_290	chr17	77088428	77088828	+	1000	105.0	[14.663861]	[112]	[14.663861, 10.118435]	[105, 134]	[77088638]	[77088631, 77088660]
120_2906	chr7	5513613	5514013	+	1000	36.0	[]	[]	[14.663861, 11.697124]	[112, 135]	[]	[5513804, 5513827]
120_2909	chr7	105401586	105401986	+	1000	36.0	[7.221968]	[127]	[10.702384]	[168]	[105401777]	[105401818]
120_291	chr9	127424177	127424577	+	1000	105.0	[16.446117]	[93]	[]	[]	[127424367]	[]
120_2912	chr8	123241193	123241593	+	1000	36.0	[5.9205213]	[142]	[]	[]	[123241385]	[]
120_2914	chr9	99302068	99302468	+	1000	36.0	[7.806739]	[93]	[8.601443]	[136]	[99302238]	[99302281]
120_293	chr1	173714683	173715083	+	1000	104.0	[9.66722]	[108]	[13.550472, 8.920127]	[94, 166]	[173714866]	[173714852, 173714924]
120_2933	chr9	131188915	131189315	+	1000	36.0	[]	[]	[9.565032, 7.23561]	[148, 178]	[]	[131189095, 131189125]
120_2936	chrUn_KI270744v1	110425	110825	+	1000	36.0	[]	[]	[5.5495296]	[183]	[]	[110614]
120_2949	chr1	54715617	54716017	+	915	35.0	[9.833897]	[131]	[]	[]	[54715848]	[]
120_2951	chr1	108200229	108200629	+	1000	35.0	[14.663861]	[136]	[]	[]	[108200418]	[]
120_2954	chr1	155140328	155140728	+	1000	35.0	[8.499255, 13.550472]	[95, 109]	[]	[]	[155140522, 155140536]	[]
120_2966	chr10	93702433	93702833	+	1000	35.0	[]	[]	[16.446117]	[57]	[]	[93702587]
120_2972	chr11	66694708	66695108	+	1000	35.0	[]	[]	[8.315654]	[135]	[]	[66694940]
120_2973	chr12	27243857	27244257	+	1000	35.0	[]	[]	[14.663861]	[191]	[]	[27244096]
120_2975	chr12	123742989	123743389	+	1000	35.0	[]	[]	[14.663861]	[104]	[]	[123743179]
120_2976	chr12	131949698	131950098	+	909	35.0	[]	[]	[9.833897]	[114]	[]	[131949906]
120_298	chr7	102363588	102363988	+	1000	104.0	[]	[]	[16.446117]	[112]	[]	[102363799]
120_2982	chr14	73852528	73852928	+	1000	35.0	[11.616154]	[175]	[7.0910826]	[145]	[73852777]	[73852747]
120_2993	chr16	58001193	58001593	+	1000	35.0	[7.8865533]	[147]	[11.899101]	[136]	[58001418]	[58001407]
120_2994	chr16	74985103	74985503	+	1000	35.0	[8.312699]	[129]	[]	[]	[74985316]	[]
120_2996	chr16	81746182	81746582	+	1000	35.0	[8.932364]	[112]	[]	[]	[81746368]	[]
120_30	chr19	13151700	13152100	+	1000	366.0	[13.681358]	[77]	[]	[]	[13151867]	[]
120_3002	chr17	64129965	64130365	+	1000	35.0	[]	[]	[11.419997]	[128]	[]	[64130191]
120_3008	chr19	7069456	7069856	+	1000	35.0	[11.899101, 5.544434, 13.681358, 9.135932]	[123, 129, 157, 163]	[]	[]	[7069646, 7069652, 7069680, 7069686]	[]
120_3012	chr19	38335550	38335950	+	1000	35.0	[10.118435]	[159]	[]	[]	[38335771]	[]
120_3015	chr19	47113587	47113987	+	1000	35.0	[6.259324]	[136]	[7.0684943]	[106]	[47113783]	[47113753]
120_3021	chr2	27380614	27381014	+	612	35.0	[6.2567697]	[161]	[9.135932, 7.353675]	[80, 86]	[27380852]	[27380771, 27380777]
120_303	chr19	633447	633847	+	1000	103.0	[14.663861]	[88]	[]	[]	[633623]	[]
120_3031	chr21	45287726	45288126	+	1000	35.0	[5.8366838]	[87]	[14.663861]	[65]	[45287912]	[45287890]
120_3033	chr22	19632021	19632421	+	1000	35.0	[9.8508215]	[182]	[]	[]	[19632220]	[]
120_305	chr19	38831713	38832113	+	1000	103.0	[]	[]	[12.7289]	[126]	[]	[38831928]
120_3055	chr3	179071617	179072017	+	1000	35.0	[8.920127]	[92]	[]	[]	[179071797]	[]
120_3062	chr5	157731235	157731635	+	1000	35.0	[]	[]	[12.6155815]	[63]	[]	[157731396]
120_3068	chr7	23181769	23182169	+	1000	35.0	[]	[]	[6.64452]	[103]	[]	[23181929]
120_3072	chr8	144103624	144104024	+	972	35.0	[]	[]	[5.8366838]	[142]	[]	[144103851]
120_3085	chr9	130935123	130935523	+	1000	35.0	[]	[]	[8.920127]	[134]	[]	[130935314]
120_309	chr4	183348964	183349364	+	1000	103.0	[]	[]	[6.7590513]	[135]	[]	[183349196]
120_3094	chrUn_KI270744v1	109390	109790	+	1000	35.0	[]	[]	[5.4397116]	[139]	[]	[109602]
120_3095	chrX	16719358	16719758	+	1000	35.0	[9.914867]	[96]	[]	[]	[16719546]	[]
120_3097	chr1	1273648	1274048	+	1000	34.0	[]	[]	[13.681358]	[140]	[]	[1273867]
120_31	chr9	33165736	33166136	+	1000	360.0	[16.446117, 6.210763]	[97, 106]	[]	[]	[33165930, 33165939]	[]
120_310	chr5	177455311	177455711	+	1000	103.0	[14.663861]	[124]	[]	[]	[177455531]	[]
120_3104	chr1	39026108	39026508	+	596	34.0	[]	[]	[11.899101]	[125]	[]	[39026281]
120_3106	chr1	100895880	100896280	+	1000	34.0	[14.663861]	[122]	[]	[]	[100896087]	[]
120_3121	chr11	8964224	8964624	+	823	34.0	[]	[]	[9.914867]	[153]	[]	[8964433]
120_3123	chr11	43880546	43880946	+	1000	34.0	[16.446117, 6.1569576]	[114, 146]	[]	[]	[43880743, 43880775]	[]
120_3124	chr11	57531153	57531553	+	1000	34.0	[]	[]	[7.9376245]	[136]	[]	[57531384]
120_3131	chr12	6368135	6368535	+	992	34.0	[11.697124]	[91]	[]	[]	[6368305]	[]
120_3134	chr12	109996256	109996656	+	1000	34.0	[7.898935]	[103]	[]	[]	[109996417]	[]
120_3139	chr14	22870873	22871273	+	1000	34.0	[]	[]	[10.702384]	[108]	[]	[22871081]
120_314	chr12	6943827	6944227	+	1000	102.0	[7.7827754]	[83]	[11.899101]	[71]	[6944008]	[6943996]
120_3146	chr15	66829082	66829482	+	1000	34.0	[7.806739]	[135]	[]	[]	[66829303]	[]
120_3152	chr16	30747901	30748301	+	1000	34.0	[]	[]	[12.6155815]	[140]	[]	[30748138]
120_3153	chr16	31180547	31180947	+	1000	34.0	[]	[]	[7.8935585]	[117]	[]	[31180718]
120_3155	chr16	58265446	58265846	+	1000	34.0	[]	[]	[14.663861]	[124]	[]	[58265661]
120_3158	chr17	1456078	1456478	+	1000	34.0	[9.833254]	[103]	[]	[]	[1456259]	[]
120_3162	chr17	39927467	39927867	+	1000	34.0	[]	[]	[6.8745704]	[139]	[]	[39927674]
120_3163	chr17	66255058	66255458	+	1000	34.0	[]	[]	[13.550472]	[138]	[]	[66255271]
120_3171	chr19	8005611	8006011	+	571	34.0	[]	[]	[16.446117, 7.8849635]	[98, 182]	[]	[8005772, 8005856]
120_3174	chr19	34254315	34254715	+	1000	34.0	[]	[]	[16.446117]	[187]	[]	[34254557]
120_3175	chr19	35994956	35995356	+	1000	34.0	[5.717571, 10.118435]	[100, 144]	[]	[]	[35995131, 35995175]	[]
120_3177	chr19	39409302	39409702	+	1000	34.0	[8.920127]	[123]	[]	[]	[39409522]	[]
120_3178	chr19	55279912	55280312	+	1000	34.0	[12.7289, 12.6155815]	[120, 142]	[]	[]	[55280113, 55280135]	[]
120_3179	chr19	57279748	57280148	+	994	34.0	[12.6155815]	[76]	[]	[]	[57279917]	[]
120_318	chr18	12903901	12904301	+	1000	102.0	[7.806739]	[102]	[8.601443]	[145]	[12904095]	[12904138]
120_3184	chr2	234364770	234365170	+	1000	34.0	[7.806739]	[88]	[7.104724, 8.601443]	[85, 131]	[234364941]	[234364938, 234364984]
120_3187	chr20	31968370	31968770	+	1000	34.0	[]	[]	[8.720509]	[147]	[]	[31968615]
120_319	chr19	12681702	12682102	+	1000	102.0	[10.702384, 16.446117]	[81, 113]	[]	[]	[12681865, 12681897]	[]
120_320	chr20	36050765	36051165	+	1000	102.0	[12.43198, 16.446117]	[90, 137]	[]	[]	[36050952, 36050999]	[]
120_3202	chr22	21951894	21952294	+	1000	34.0	[]	[]	[5.676263]	[201]	[]	[21952144]
120_3204	chr22	22142595	22142995	+	825	34.0	[]	[]	[5.97098]	[114]	[]	[22142774]
120_321	chr3	40352046	40352446	+	1000	102.0	[7.806739]	[90]	[]	[]	[40352231]	[]
120_3211	chr22	23191025	23191425	+	1000	34.0	[7.0910826]	[118]	[]	[]	[23191188]	[]
120_3223	chr3	47421110	47421510	+	803	34.0	[5.5418797, 6.133603]	[57, 118]	[11.419997]	[78]	[47421264, 47421325]	[47421285]
120_3235	chr6	26330155	26330555	+	721	34.0	[]	[]	[9.135932]	[114]	[]	[26330351]
120_3238	chr6	27605470	27605870	+	1000	34.0	[7.9376245]	[152]	[]	[]	[27605693]	[]
120_3239	chr6	27777664	27778064	+	1000	34.0	[9.135932]	[154]	[]	[]	[27777898]	[]
120_324	chr16	87765792	87766192	+	1000	101.0	[]	[]	[14.663861, 9.8508215]	[109, 132]	[]	[87765999, 87766022]
120_3240	chr6	28776231	28776631	+	1000	34.0	[]	[]	[14.663861]	[119]	[]	[28776449]
120_3247	chr6	70394677	70395077	+	1000	34.0	[]	[]	[10.702384]	[98]	[]	[70394837]
120_3252	chr7	32891524	32891924	+	1000	34.0	[]	[]	[11.616154]	[73]	[]	[32891697]
120_3256	chr7	101252115	101252515	+	1000	34.0	[]	[]	[6.259324, 9.8508215]	[99, 115]	[]	[101252279, 101252295]
120_3259	chr7	131007470	131007870	+	1000	34.0	[]	[]	[12.6155815]	[129]	[]	[131007687]
120_326	chr6	3068775	3069175	+	1000	101.0	[16.446117, 12.6155815]	[89, 125]	[]	[]	[3068957, 3068993]	[]
120_3262	chr8	30095151	30095551	+	831	34.0	[10.118435]	[186]	[]	[]	[30095389]	[]
120_3265	chr8	144358344	144358744	+	948	34.0	[5.8366838]	[170]	[9.8508215, 16.446117]	[125, 139]	[144358595]	[144358550, 144358564]
120_327	chr7	128343735	128344135	+	1000	101.0	[13.550472]	[71]	[6.771575]	[132]	[128343900]	[128343961]
120_3282	chrUn_GL000214v1	125193	125593	+	1000	34.0	[5.798541]	[133]	[]	[]	[125424]	[]
120_3285	chrX	24054463	24054863	+	1000	34.0	[7.979905]	[82]	[]	[]	[24054623]	[]
120_3288	chr1	12529307	12529707	+	1000	33.0	[10.702384]	[106]	[]	[]	[12529503]	[]
120_3290	chr1	23019067	23019467	+	824	33.0	[6.108821]	[127]	[]	[]	[23019230]	[]
120_3293	chr1	54464569	54464969	+	1000	33.0	[7.9376245]	[88]	[6.6882463]	[132]	[54464736]	[54464780]
120_3300	chr1	197928917	197929317	+	904	33.0	[]	[]	[11.899101]	[89]	[]	[197929088]
120_3301	chr1	200409884	200410284	+	1000	33.0	[]	[]	[7.353675]	[143]	[]	[200410120]
120_3302	chr1	201513029	201513429	+	787	33.0	[10.702384]	[188]	[]	[]	[201513242]	[]
120_3304	chr1	247104265	247104665	+	647	33.0	[]	[]	[5.453353]	[159]	[]	[247104453]
120_3305	chr10	1049140	1049540	+	1000	33.0	[11.899101]	[126]	[]	[]	[1049364]	[]
120_3308	chr10	27154240	27154640	+	1000	33.0	[7.785617, 8.070155]	[119, 200]	[12.6155815]	[148]	[27154392, 27154473]	[27154421]
120_331	chr19	38374307	38374707	+	1000	100.0	[]	[]	[16.446117]	[150]	[]	[38374553]
120_3317	chr11	47426399	47426799	+	1000	33.0	[7.898935]	[107]	[]	[]	[47426590]	[]
120_3318	chr11	53375202	53375602	+	1000	33.0	[8.932364]	[146]	[]	[]	[53375448]	[]
120_3319	chr11	57335711	57336111	+	1000	33.0	[13.681358]	[66]	[]	[]	[57335864]	[]
120_332	chr22	19431579	19431979	+	1000	100.0	[14.663861]	[56]	[7.221968]	[148]	[19431734]	[19431826]
120_3327	chr12	71839444	71839844	+	1000	33.0	[8.499255]	[164]	[]	[]	[71839690]	[]
120_333	chr4	184339391	184339791	+	1000	100.0	[]	[]	[7.806739]	[126]	[]	[184339606]
120_3337	chr14	55051451	55051851	+	1000	33.0	[]	[]	[7.9376245, 5.623602]	[98, 104]	[]	[55051647, 55051653]
120_3343	chr16	89720752	89721152	+	1000	33.0	[7.3251014]	[84]	[14.663861]	[160]	[89720911]	[89720987]
120_3344	chr17	21126582	21126982	+	1000	33.0	[14.663861, 8.524351]	[61, 105]	[]	[]	[21126742, 21126786]	[]
120_3347	chr17	49076531	49076931	+	1000	33.0	[]	[]	[7.806739]	[155]	[]	[49076763]
120_3357	chr19	1026329	1026729	+	1000	33.0	[7.806739]	[72]	[]	[]	[1026480]	[]
120_3364	chr19	38402895	38403295	+	983	33.0	[6.111302]	[83]	[]	[]	[38403065]	[]
120_338	chr5	132556671	132557071	+	1000	99.0	[12.6155815]	[133]	[]	[]	[132556885]	[]
120_3382	chr20	41693361	41693761	+	888	33.0	[]	[]	[10.118435]	[153]	[]	[41693589]
120_340	chr1	28882026	28882426	+	1000	98.0	[]	[]	[10.118435]	[74]	[]	[28882192]
120_3409	chr22	22865161	22865561	+	1000	33.0	[]	[]	[10.702384]	[150]	[]	[22865347]
120_3411	chr22	22948436	22948836	+	1000	33.0	[]	[]	[6.2831507]	[94]	[]	[22948591]
120_342	chr1	85576854	85577254	+	1000	98.0	[8.181883]	[126]	[]	[]	[85577067]	[]
120_3421	chr22	23196567	23196967	+	1000	33.0	[]	[]	[5.92804]	[129]	[]	[23196769]
120_3424	chr22	23252833	23253233	+	1000	33.0	[5.6981783]	[138]	[]	[]	[23253009]	[]
120_3426	chr22	37686117	37686517	+	1000	33.0	[5.900729, 12.6155815]	[102, 157]	[]	[]	[37686294, 37686349]	[]
120_3427	chr22	50507971	50508371	+	906	33.0	[]	[]	[11.419997]	[71]	[]	[50508130]
120_343	chr16	30805391	30805791	+	1000	98.0	[]	[]	[14.663861]	[136]	[]	[30805609]
120_344	chr22	40864034	40864434	+	1000	98.0	[]	[]	[7.806739]	[105]	[]	[40864217]
120_3440	chr4	55948583	55948983	+	932	33.0	[]	[]	[8.898363]	[144]	[]	[55948813]
120_3445	chr5	81301357	81301757	+	1000	33.0	[14.663861]	[128]	[13.681358]	[159]	[81301563]	[81301594]
120_3448	chr5	132180047	132180447	+	1000	33.0	[10.946643]	[116]	[]	[]	[132180242]	[]
120_3449	chr5	142356933	142357333	+	1000	33.0	[]	[]	[7.353675]	[145]	[]	[142357166]
120_3452	chr6	30877723	30878123	+	1000	33.0	[]	[]	[5.87242, 6.2402864]	[84, 148]	[]	[30877902, 30877966]
120_3454	chr6	31822074	31822474	+	1000	33.0	[]	[]	[7.762673]	[216]	[]	[31822324]
120_3456	chr6	34560528	34560928	+	1000	33.0	[11.900691]	[148]	[]	[]	[34560755]	[]
120_346	chr22	22156715	22157115	+	1000	97.0	[10.946643]	[121]	[6.2644196]	[132]	[22156935]	[22156946]
120_3464	chr7	6126432	6126832	+	1000	33.0	[]	[]	[8.612574]	[103]	[]	[6126625]
120_3468	chr7	97972157	97972557	+	1000	33.0	[9.8508215]	[107]	[10.118435]	[84]	[97972350]	[97972327]
120_3474	chr8	55853206	55853606	+	1000	33.0	[]	[]	[9.833254]	[119]	[]	[55853415]
120_3477	chr9	98255620	98256020	+	1000	33.0	[]	[]	[11.899101]	[133]	[]	[98255812]
120_3479	chr9	99819721	99820121	+	935	33.0	[]	[]	[8.312699]	[124]	[]	[99819916]
120_3499	chrX	40571228	40571628	+	1000	33.0	[]	[]	[7.806739]	[118]	[]	[40571429]
120_3500	chrX	120560888	120561288	+	1000	33.0	[]	[]	[12.7289]	[105]	[]	[120561093]
120_3503	chr1	7771031	7771431	+	809	32.0	[]	[]	[14.663861]	[140]	[]	[7771220]
120_3508	chr1	27137185	27137585	+	1000	32.0	[]	[]	[10.118435]	[94]	[]	[27137361]
120_3511	chr1	34859584	34859984	+	1000	32.0	[7.866587]	[147]	[]	[]	[34859735]	[]
120_3513	chr1	40979294	40979694	+	890	32.0	[7.1501074]	[186]	[]	[]	[40979532]	[]
120_3515	chr1	93180988	93181388	+	995	32.0	[5.798541]	[143]	[9.914867]	[108]	[93181224]	[93181189]
120_3522	chr1	153967149	153967549	+	1000	32.0	[6.0757227]	[191]	[]	[]	[153967348]	[]
120_3526	chr1	186082287	186082687	+	770	32.0	[]	[]	[9.914867]	[157]	[]	[186082498]
120_3538	chr11	7986922	7987322	+	1000	32.0	[8.601443]	[122]	[]	[]	[7987124]	[]
120_354	chr11	69382321	69382721	+	1000	96.0	[16.446117]	[105]	[]	[]	[69382514]	[]
120_3540	chr11	18105884	18106284	+	597	32.0	[11.899101]	[105]	[]	[]	[18106073]	[]
120_3541	chr11	62706057	62706457	+	1000	32.0	[]	[]	[14.663861]	[140]	[]	[62706295]
120_3543	chr11	65961512	65961912	+	1000	32.0	[12.6155815]	[130]	[8.181883]	[97]	[65961713]	[65961680]
120_3544	chr11	130069649	130070049	+	811	32.0	[]	[]	[12.43198]	[106]	[]	[130069848]
120_355	chr12	123383536	123383936	+	1000	96.0	[16.446117]	[145]	[9.66722, 8.315654]	[122, 157]	[123383761]	[123383738, 123383773]
120_3558	chr14	102316786	102317186	+	1000	32.0	[8.69865]	[101]	[]	[]	[102316967]	[]
120_3562	chr15	99251027	99251427	+	1000	32.0	[11.899101, 6.1569576]	[100, 138]	[]	[]	[99251209, 99251247]	[]
120_3564	chr16	3134795	3135195	+	787	32.0	[5.54794]	[157]	[14.663861]	[148]	[3135042]	[3135033]
120_3569	chr16	88811854	88812254	+	873	32.0	[11.899101]	[76]	[]	[]	[88812019]	[]
120_357	chr19	1174075	1174475	+	1000	96.0	[]	[]	[12.6155815, 16.446117]	[75, 113]	[]	[1174244, 1174282]
120_3574	chr17	42561888	42562288	+	987	32.0	[6.2695093]	[89]	[6.0263987]	[163]	[42562059]	[42562133]
120_3575	chr17	42824114	42824514	+	1000	32.0	[5.9205213, 10.6583185]	[75, 96]	[6.2567697, 10.118435]	[61, 83]	[42824279, 42824300]	[42824265, 42824287]
120_3577	chr17	73011099	73011499	+	1000	32.0	[5.87242, 11.616154]	[88, 99]	[]	[]	[73011281, 73011292]	[]
