#PeakID(python identify_motif.py ./ENCODE_processed_files/PBX2_idr.fa PBX2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
919_3555	chr2	112646889	112647289	+	1000	46.0	[11.019517]	[112]	[]	[]	[112647094]	[]
919_3559	chr2	223059312	223059712	+	1000	46.0	[]	[]	[9.370035]	[76]	[]	[223059485]
919_356	chr12	53079268	53079668	+	1000	190.0	[]	[]	[7.597396]	[75]	[]	[53079441]
919_357	chr16	85027535	85027935	+	1000	190.0	[13.096307]	[108]	[]	[]	[85027740]	[]
919_358	chr16	89490534	89490934	+	1000	190.0	[12.843303]	[99]	[]	[]	[89490730]	[]
919_3590	chr22	22762412	22762812	+	1000	46.0	[8.655526]	[90]	[]	[]	[22762576]	[]
919_360	chr5	140547389	140547789	+	1000	190.0	[9.45908]	[101]	[]	[]	[140547587]	[]
919_3605	chr22	24175133	24175533	+	1000	46.0	[]	[]	[11.2828665]	[97]	[]	[24175327]
919_3608	chr3	64954900	64955300	+	1000	46.0	[8.787421]	[113]	[]	[]	[64955110]	[]
919_3609	chr3	71050587	71050987	+	1000	46.0	[8.7029915]	[87]	[8.661762]	[81]	[71050758]	[71050752]
919_361	chr6	30717146	30717546	+	1000	190.0	[7.597396]	[84]	[7.2086043]	[101]	[30717329]	[30717346]
919_3618	chr6	31777121	31777521	+	1000	46.0	[8.155379]	[105]	[]	[]	[31777324]	[]
919_362	chr16	90077254	90077654	+	1000	189.0	[]	[]	[13.096307]	[104]	[]	[90077456]
919_3623	chr6	46848995	46849395	+	1000	46.0	[]	[]	[11.2828665]	[93]	[]	[46849185]
919_3627	chr6	163710571	163710971	+	1000	46.0	[10.1405115]	[76]	[13.767965]	[94]	[163710739]	[163710757]
919_3628	chr6	167831278	167831678	+	1000	46.0	[9.734841]	[93]	[6.655311]	[85]	[167831467]	[167831459]
919_363	chr8	25458299	25458699	+	1000	189.0	[11.315171]	[93]	[6.671917, 7.597396]	[97, 142]	[25458492]	[25458496, 25458541]
919_3632	chr7	73822383	73822783	+	1000	46.0	[8.580075]	[116]	[]	[]	[73822587]	[]
919_3639	chr7	131327542	131327942	+	1000	46.0	[]	[]	[7.4669967]	[65]	[]	[131327699]
919_3640	chr7	138461204	138461604	+	1000	46.0	[]	[]	[8.880494]	[117]	[]	[138461418]
919_3646	chr8	142912238	142912638	+	1000	46.0	[]	[]	[15.3284025]	[107]	[]	[142912442]
919_3648	chr9	120878351	120878751	+	1000	46.0	[]	[]	[6.9234715]	[142]	[]	[120878544]
919_3652	chr9	130898055	130898455	+	1000	46.0	[]	[]	[11.2828665]	[77]	[]	[130898221]
919_3654	chr9	130980729	130981129	+	1000	46.0	[]	[]	[7.3489094]	[157]	[]	[130980904]
919_3659	chr9	131091854	131092254	+	1000	46.0	[]	[]	[12.475059]	[176]	[]	[131092047]
919_366	chr14	49620463	49620863	+	1000	188.0	[8.138656]	[101]	[]	[]	[49620662]	[]
919_3667	chr1	12005522	12005922	+	1000	45.0	[8.721576]	[143]	[]	[]	[12005750]	[]
919_367	chr6	154593009	154593409	+	1000	188.0	[]	[]	[8.123892]	[99]	[]	[154593203]
919_3671	chr1	30769053	30769453	+	1000	45.0	[]	[]	[6.9739804]	[96]	[]	[30769230]
919_3672	chr1	45687021	45687421	+	1000	45.0	[]	[]	[6.9739804]	[232]	[]	[45687187]
919_3676	chr1	181088453	181088853	+	1000	45.0	[7.6864405]	[97]	[]	[]	[181088649]	[]
919_3678	chr1	212485891	212486291	+	1000	45.0	[6.8849363, 8.013846]	[91, 139]	[]	[]	[212486073, 212486121]	[]
919_3685	chr11	61979055	61979455	+	1000	45.0	[13.767965]	[101]	[]	[]	[61979255]	[]
919_3689	chr12	68498747	68499147	+	1000	45.0	[13.767965]	[98]	[7.249742]	[72]	[68498944]	[68498918]
919_3690	chr12	74537260	74537660	+	1000	45.0	[8.880494]	[60]	[10.930472, 8.436447]	[97, 106]	[74537411]	[74537448, 74537457]
919_3698	chr15	92904004	92904404	+	1000	45.0	[8.270616]	[140]	[]	[]	[92904223]	[]
919_37	chr19	19385374	19385774	+	1000	384.0	[]	[]	[13.096307]	[102]	[]	[19385576]
919_370	chr5	132098200	132098600	+	1000	187.0	[]	[]	[11.295278]	[105]	[]	[132098389]
919_3705	chr17	44095848	44096248	+	1000	45.0	[]	[]	[11.2828665]	[126]	[]	[44096050]
919_3706	chr17	60390145	60390545	+	1000	45.0	[]	[]	[10.668542]	[89]	[]	[60390327]
919_3707	chr17	61443574	61443974	+	1000	45.0	[8.001171]	[106]	[]	[]	[61443776]	[]
919_3709	chr17	64145749	64146149	+	1000	45.0	[]	[]	[7.2086043]	[160]	[]	[64145967]
919_371	chr1	228166410	228166810	+	1000	186.0	[13.767965]	[100]	[]	[]	[228166606]	[]
919_3715	chr19	49128039	49128439	+	1000	45.0	[10.434889]	[104]	[]	[]	[49128243]	[]
919_372	chr14	23007064	23007464	+	1000	186.0	[7.249742]	[141]	[9.370035]	[102]	[23007302]	[23007263]
919_3723	chr2	169828446	169828846	+	1000	45.0	[9.549196]	[162]	[6.7459693]	[138]	[169828684]	[169828660]
919_3726	chr2	222709420	222709820	+	1000	45.0	[11.995326]	[130]	[]	[]	[222709640]	[]
919_3727	chr20	23152314	23152714	+	1000	45.0	[]	[]	[13.767965, 10.25316]	[100, 113]	[]	[23152511, 23152524]
919_3730	chr20	49046571	49046971	+	1000	45.0	[7.597396]	[95]	[]	[]	[49046743]	[]
919_3737	chr22	20111024	20111424	+	1000	45.0	[7.2781315]	[163]	[]	[]	[20111250]	[]
919_374	chr19	11738815	11739215	+	1000	186.0	[15.3284025]	[100]	[]	[]	[11739005]	[]
919_3742	chr22	21635446	21635846	+	1000	45.0	[]	[]	[10.914621]	[125]	[]	[21635652]
919_3743	chr22	21636076	21636476	+	1000	45.0	[7.9622016]	[210]	[6.798939]	[180]	[21636316]	[21636286]
919_3753	chr22	22342890	22343290	+	1000	45.0	[]	[]	[9.946344]	[165]	[]	[22343083]
919_3767	chr22	23158593	23158993	+	1000	45.0	[]	[]	[7.249742]	[168]	[]	[23158786]
919_377	chr5	146447065	146447465	+	1000	186.0	[8.534417]	[123]	[]	[]	[146447283]	[]
919_3777	chr5	132495719	132496119	+	1000	45.0	[]	[]	[10.611208]	[96]	[]	[132495901]
919_3779	chr6	28838875	28839275	+	1000	45.0	[8.976292]	[145]	[]	[]	[28839079]	[]
919_3781	chr6	46437887	46438287	+	1000	45.0	[8.580075]	[144]	[]	[]	[46438123]	[]
919_3782	chr6	169921255	169921655	+	1000	45.0	[10.434889, 10.434889]	[87, 111]	[]	[]	[169921441, 169921465]	[]
919_3784	chr7	66867229	66867629	+	1000	45.0	[]	[]	[11.295278]	[133]	[]	[66867448]
919_3785	chr7	75866514	75866914	+	1000	45.0	[]	[]	[9.514142]	[109]	[]	[75866711]
919_3788	chr7	112414893	112415293	+	1000	45.0	[]	[]	[11.995326]	[136]	[]	[112415109]
919_379	chr17	43170935	43171335	+	1000	185.0	[9.734841]	[100]	[7.597396]	[118]	[43171131]	[43171149]
919_3794	chr8	66922071	66922471	+	1000	45.0	[9.850762]	[139]	[]	[]	[66922305]	[]
919_3796	chr8	100310327	100310727	+	1000	45.0	[10.2141905]	[145]	[]	[]	[100310551]	[]
919_3800	chr9	114551915	114552315	+	1000	45.0	[8.34459]	[114]	[]	[]	[114552110]	[]
919_3809	chr9	130900650	130901050	+	1000	45.0	[8.685505]	[81]	[]	[]	[130900806]	[]
919_3815	chrX	107655116	107655516	+	1000	45.0	[]	[]	[7.9515624, 9.514142]	[94, 103]	[]	[107655295, 107655304]
919_382	chr3	15601372	15601772	+	1000	185.0	[9.063183]	[104]	[]	[]	[15601569]	[]
919_3828	chr1	77347612	77348012	+	1000	44.0	[7.990104]	[148]	[7.922723]	[117]	[77347844]	[77347813]
919_3829	chr1	108814797	108815197	+	1000	44.0	[]	[]	[10.914621]	[112]	[]	[108814998]
919_383	chr1	5992411	5992811	+	1000	184.0	[7.335466]	[59]	[7.597396]	[115]	[5992566]	[5992622]
919_3833	chr1	164787340	164787740	+	1000	44.0	[]	[]	[9.45908]	[98]	[]	[164787531]
919_3838	chr10	72340387	72340787	+	1000	44.0	[6.920084]	[179]	[13.767965]	[168]	[72340628]	[72340617]
919_3840	chr11	875644	876044	+	1000	44.0	[8.270616]	[109]	[]	[]	[875851]	[]
919_3842	chr11	10899545	10899945	+	1000	44.0	[8.661762]	[89]	[]	[]	[10899703]	[]
919_3843	chr11	67826240	67826640	+	1000	44.0	[11.295278]	[94]	[]	[]	[67826433]	[]
919_3844	chr11	78377796	78378196	+	1000	44.0	[8.4530525]	[127]	[13.767965]	[97]	[78378012]	[78377982]
919_3845	chr12	56360035	56360435	+	1000	44.0	[]	[]	[8.70122]	[121]	[]	[56360249]
919_3846	chr12	120709926	120710326	+	1000	44.0	[]	[]	[7.9622016]	[100]	[]	[120710124]
919_3848	chr13	45362962	45363362	+	1000	44.0	[]	[]	[11.995326]	[100]	[]	[45363154]
919_3850	chr14	45134399	45134799	+	1000	44.0	[9.45908]	[99]	[]	[]	[45134594]	[]
919_3857	chr15	40330473	40330873	+	1000	44.0	[]	[]	[7.760843]	[116]	[]	[40330662]
919_3860	chr15	64566725	64567125	+	1000	44.0	[]	[]	[13.767965]	[101]	[]	[64566898]
919_3861	chr15	90845364	90845764	+	1000	44.0	[13.767965]	[123]	[]	[]	[90845584]	[]
919_3865	chr16	70428100	70428500	+	1000	44.0	[]	[]	[8.461827]	[144]	[]	[70428332]
919_3868	chr17	40317978	40318378	+	1000	44.0	[9.734841]	[119]	[]	[]	[40318196]	[]
919_3877	chr19	6692917	6693317	+	1000	44.0	[]	[]	[10.245942]	[128]	[]	[6693137]
919_388	chr12	2812354	2812754	+	1000	183.0	[]	[]	[13.767965]	[98]	[]	[2812552]
919_3883	chr2	11582685	11583085	+	1000	44.0	[]	[]	[13.767965]	[76]	[]	[11582859]
919_389	chr19	7629433	7629833	+	1000	183.0	[9.063183, 8.077128]	[110, 127]	[]	[]	[7629633, 7629650]	[]
919_3895	chr22	21602013	21602413	+	1000	44.0	[8.129065]	[92]	[]	[]	[21602200]	[]
919_39	chr1	167721692	167722092	+	1000	370.0	[11.295278]	[97]	[]	[]	[167721887]	[]
919_3912	chr22	23106303	23106703	+	1000	44.0	[]	[]	[9.514142]	[187]	[]	[23106513]
919_3918	chr22	29907749	29908149	+	1000	44.0	[10.502711]	[88]	[]	[]	[29907933]	[]
919_3923	chr3	139340734	139341134	+	1000	44.0	[]	[]	[13.096307]	[87]	[]	[139340912]
919_3925	chr3	171811425	171811825	+	1000	44.0	[6.880627, 7.392598, 8.461827]	[68, 94, 132]	[]	[]	[171811585, 171811611, 171811649]	[]
919_3926	chr3	186105472	186105872	+	1000	44.0	[]	[]	[15.3284025]	[103]	[]	[186105670]
919_3927	chr4	1010708	1011108	+	1000	44.0	[]	[]	[9.549196]	[105]	[]	[1010906]
919_393	chr11	117144071	117144471	+	1000	182.0	[10.434889]	[93]	[]	[]	[117144264]	[]
919_3935	chr5	54736453	54736853	+	1000	44.0	[]	[]	[7.776671, 13.096307]	[104, 117]	[]	[54736649, 54736662]
919_3938	chr5	141814021	141814421	+	1000	44.0	[]	[]	[9.734841]	[96]	[]	[141814209]
919_3939	chr5	149930781	149931181	+	1000	44.0	[]	[]	[8.787421]	[97]	[]	[149930969]
919_3946	chr7	100801929	100802329	+	1000	44.0	[]	[]	[8.810179]	[161]	[]	[100802173]
919_395	chr19	55080566	55080966	+	1000	182.0	[11.995326]	[98]	[]	[]	[55080762]	[]
919_3952	chr7	149776364	149776764	+	1000	44.0	[11.2828665]	[113]	[]	[]	[149776571]	[]
919_3954	chr8	77000479	77000879	+	1000	44.0	[]	[]	[8.787421]	[111]	[]	[77000686]
919_3975	chr9	131131219	131131619	+	1000	44.0	[7.7371]	[164]	[]	[]	[131131439]	[]
919_398	chr15	74584862	74585262	+	1000	181.0	[13.096307]	[140]	[]	[]	[74585096]	[]
919_3984	chr1	37690641	37691041	+	1000	43.0	[9.180952]	[77]	[]	[]	[37690806]	[]
919_3991	chr1	171762190	171762590	+	1000	43.0	[7.94979, 6.6607985]	[104, 147]	[]	[]	[171762392, 171762435]	[]
919_3996	chr1	222711935	222712335	+	1000	43.0	[8.942274]	[96]	[]	[]	[222712131]	[]
919_3997	chr1	231041673	231042073	+	1000	43.0	[15.3284025]	[117]	[]	[]	[231041879]	[]
919_400	chr17	48048030	48048430	+	1000	181.0	[7.953706]	[118]	[11.995326]	[110]	[48048246]	[48048238]
919_4006	chr11	95363739	95364139	+	1000	43.0	[11.019517]	[104]	[]	[]	[95363941]	[]
919_4007	chr12	25195062	25195462	+	1000	43.0	[10.242963, 7.2820473]	[88, 135]	[]	[]	[25195235, 25195282]	[]
919_4009	chr13	90867328	90867728	+	1000	43.0	[7.392598]	[88]	[]	[]	[90867507]	[]
919_401	chr19	12484702	12485102	+	1000	181.0	[13.767965]	[96]	[]	[]	[12484891]	[]
919_4017	chr17	77886318	77886718	+	1000	43.0	[9.765003]	[97]	[]	[]	[77886497]	[]
919_4024	chr19	35643645	35644045	+	1000	43.0	[11.315171]	[94]	[]	[]	[35643837]	[]
919_4025	chr19	41364060	41364460	+	1000	43.0	[11.295278]	[105]	[]	[]	[41364240]	[]
919_4027	chr19	48170369	48170769	+	1000	43.0	[6.8849363, 9.76323]	[90, 94]	[]	[]	[48170554, 48170558]	[]
919_403	chr21	46184504	46184904	+	1000	181.0	[7.9622016]	[100]	[]	[]	[46184704]	[]
919_4032	chr2	37564371	37564771	+	1000	43.0	[7.2086043, 7.287168]	[159, 176]	[]	[]	[37564604, 37564621]	[]
919_4033	chr2	111100770	111101170	+	1000	43.0	[]	[]	[10.930472, 7.636366]	[103, 161]	[]	[111100955, 111101013]
919_4034	chr2	118088151	118088551	+	1000	43.0	[12.475059]	[179]	[]	[]	[118088382]	[]
919_404	chr1	28886841	28887241	+	1000	180.0	[]	[]	[7.6864405]	[108]	[]	[28887047]
919_4040	chr20	33709803	33710203	+	1000	43.0	[]	[]	[10.434889]	[118]	[]	[33709987]
919_4041	chr20	60750171	60750571	+	1000	43.0	[]	[]	[8.698377]	[107]	[]	[60750370]
919_4043	chr20	63949213	63949613	+	1000	43.0	[]	[]	[13.096307]	[111]	[]	[63949419]
919_4046	chr21	44801013	44801413	+	1000	43.0	[11.2828665]	[111]	[]	[]	[44801220]	[]
919_405	chr13	19633417	19633817	+	1000	180.0	[]	[]	[11.98683]	[96]	[]	[19633609]
919_406	chr19	32675059	32675459	+	1000	180.0	[7.677944]	[97]	[]	[]	[32675253]	[]
919_4062	chr22	22038347	22038747	+	1000	43.0	[]	[]	[7.59513]	[154]	[]	[22038527]
919_407	chr19	35702240	35702640	+	1000	180.0	[]	[]	[8.011045]	[90]	[]	[35702429]
919_4081	chr22	23113626	23114026	+	1000	43.0	[]	[]	[8.580075]	[160]	[]	[23113827]
919_4082	chr22	23260372	23260772	+	1000	43.0	[]	[]	[7.6186666]	[147]	[]	[23260618]
919_4088	chr3	196287566	196287966	+	1000	43.0	[]	[]	[12.843303]	[110]	[]	[196287767]
919_409	chr12	57455001	57455401	+	1000	179.0	[7.9622016]	[100]	[]	[]	[57455201]	[]
919_4094	chr5	89129171	89129571	+	1000	43.0	[7.1601453]	[117]	[11.98683, 7.9515624]	[94, 121]	[89129384]	[89129361, 89129388]
919_4095	chr5	90657732	90658132	+	1000	43.0	[8.887406]	[127]	[]	[]	[90657949]	[]
919_410	chr14	22871513	22871913	+	1000	179.0	[11.995326]	[99]	[]	[]	[22871711]	[]
919_4102	chr6	26204678	26205078	+	1000	43.0	[8.436447, 8.655526]	[98, 127]	[]	[]	[26204856, 26204885]	[]
919_4106	chr6	43481017	43481417	+	1000	43.0	[]	[]	[13.096307]	[122]	[]	[43481233]
919_4108	chr6	83464841	83465241	+	1000	43.0	[]	[]	[13.767965]	[98]	[]	[83465038]
919_4109	chr6	90479190	90479590	+	1000	43.0	[7.983867, 8.655526]	[124, 130]	[]	[]	[90479383, 90479389]	[]
919_4114	chr6	166627401	166627801	+	1000	43.0	[]	[]	[7.6864405]	[106]	[]	[166627606]
919_4121	chr7	101138150	101138550	+	1000	43.0	[9.76323]	[116]	[]	[]	[101138357]	[]
919_4123	chr7	117792146	117792546	+	1000	43.0	[]	[]	[8.129065]	[151]	[]	[117792373]
919_4128	chr8	38138773	38139173	+	1000	43.0	[13.767965]	[97]	[]	[]	[38138965]	[]
919_4135	chr9	120477414	120477814	+	1000	43.0	[]	[]	[7.9622016]	[138]	[]	[120477636]
919_4159	chrX	7927154	7927554	+	1000	43.0	[]	[]	[9.45908]	[97]	[]	[7927349]
919_4161	chrX	72381683	72382083	+	1000	43.0	[]	[]	[7.2781315]	[65]	[]	[72381842]
919_4163	chr1	11273398	11273798	+	1000	42.0	[8.165209]	[235]	[]	[]	[11273560]	[]
919_4164	chr1	16607393	16607793	+	1000	42.0	[]	[]	[6.951835]	[185]	[]	[16607629]
919_4167	chr1	23800651	23801051	+	1000	42.0	[]	[]	[10.748932]	[90]	[]	[23800839]
919_4172	chr1	179047651	179048051	+	1000	42.0	[9.141982]	[99]	[8.001171, 9.765003]	[71, 132]	[179047846]	[179047818, 179047879]
919_4173	chr1	183471771	183472171	+	1000	42.0	[]	[]	[7.5889]	[79]	[]	[183471943]
919_418	chr5	179732399	179732799	+	1000	178.0	[]	[]	[13.096307]	[97]	[]	[179732596]
919_4183	chr10	72273756	72274156	+	1000	42.0	[6.9128656]	[129]	[]	[]	[72273983]	[]
919_4184	chr10	79239228	79239628	+	1000	42.0	[]	[]	[11.98683]	[91]	[]	[79239412]
919_4185	chr11	58900693	58901093	+	1000	42.0	[]	[]	[7.760843]	[71]	[]	[58900849]
919_4187	chr11	63480024	63480424	+	1000	42.0	[8.161369]	[137]	[]	[]	[63480256]	[]
919_419	chr9	83980112	83980512	+	1000	178.0	[]	[]	[11.019517]	[116]	[]	[83980325]
919_4190	chr12	9447691	9448091	+	1000	42.0	[]	[]	[15.3284025]	[143]	[]	[9447917]
919_4197	chr13	94389531	94389931	+	1000	42.0	[]	[]	[8.698377]	[144]	[]	[94389771]
919_4200	chr14	77826097	77826497	+	1000	42.0	[]	[]	[7.365663]	[148]	[]	[77826324]
919_4201	chr15	41513533	41513933	+	1000	42.0	[]	[]	[8.464807]	[162]	[]	[41513762]
919_4202	chr15	80902277	80902677	+	1000	42.0	[]	[]	[9.734841]	[104]	[]	[80902473]
919_4207	chr16	59356177	59356577	+	1000	42.0	[11.995326]	[90]	[]	[]	[59356366]	[]
919_4208	chr16	89004165	89004565	+	1000	42.0	[6.744197]	[117]	[]	[]	[89004379]	[]
919_4212	chr17	66468275	66468675	+	1000	42.0	[9.942505]	[141]	[]	[]	[66468503]	[]
919_4217	chr19	14496267	14496667	+	1000	42.0	[8.4530525]	[108]	[11.315171]	[112]	[14496470]	[14496474]
919_4221	chr19	28555303	28555703	+	1000	42.0	[]	[]	[9.734841]	[87]	[]	[28555490]
919_4228	chr20	46989915	46990315	+	1000	42.0	[13.767965, 8.270616]	[96, 100]	[]	[]	[46990105, 46990109]	[]
919_425	chr1	46285974	46286374	+	1000	176.0	[13.096307]	[100]	[]	[]	[46286171]	[]
919_426	chr17	38752474	38752874	+	1000	176.0	[7.4669967]	[94]	[]	[]	[38752666]	[]
919_4271	chr22	39908685	39909085	+	1000	42.0	[11.98683]	[127]	[]	[]	[39908912]	[]
919_4274	chr3	45631425	45631825	+	1000	42.0	[9.734841]	[99]	[]	[]	[45631611]	[]
919_4279	chr4	127965806	127966206	+	1000	42.0	[]	[]	[13.767965]	[114]	[]	[127966012]
919_428	chr2	65227510	65227910	+	1000	176.0	[]	[]	[6.744197]	[97]	[]	[65227706]
919_4288	chr6	31702734	31703134	+	1000	42.0	[8.653753]	[181]	[]	[]	[31702924]	[]
919_4291	chr6	99425215	99425615	+	1000	42.0	[12.843303]	[97]	[]	[]	[99425410]	[]
919_4295	chr7	32879530	32879930	+	1000	42.0	[11.315171]	[106]	[]	[]	[32879729]	[]
919_430	chr10	48470090	48470490	+	1000	175.0	[8.4295225]	[101]	[10.668542]	[116]	[48470288]	[48470303]
919_4302	chr7	107564189	107564589	+	1000	42.0	[11.995326]	[104]	[]	[]	[107564387]	[]
919_4304	chr7	132243562	132243962	+	1000	42.0	[]	[]	[10.614163]	[151]	[]	[132243806]
919_4305	chr7	135208374	135208774	+	1000	42.0	[10.242963]	[176]	[7.9515624]	[106]	[135208623]	[135208553]
919_4310	chr8	9321232	9321632	+	1000	42.0	[7.392598]	[135]	[]	[]	[9321449]	[]
919_4317	chr9	128150369	128150769	+	1000	42.0	[8.810179]	[109]	[]	[]	[128150561]	[]
919_4318	chr9	130732042	130732442	+	1000	42.0	[]	[]	[11.315171]	[173]	[]	[130732220]
919_432	chr1	42682147	42682547	+	1000	174.0	[13.547267]	[100]	[]	[]	[42682343]	[]
919_4324	chr9	130833297	130833697	+	1000	42.0	[10.25316]	[86]	[]	[]	[130833473]	[]
919_4339	chr1	23790833	23791233	+	1000	41.0	[12.034296]	[101]	[]	[]	[23791020]	[]
919_4340	chr1	25818056	25818456	+	1000	41.0	[10.434889]	[106]	[]	[]	[25818249]	[]
919_4341	chr1	26698048	26698448	+	1000	41.0	[8.464807, 7.597396]	[121, 144]	[]	[]	[26698258, 26698281]	[]
919_4343	chr1	40450560	40450960	+	1000	41.0	[10.502711]	[105]	[]	[]	[40450754]	[]
919_4344	chr1	44290600	44291000	+	1000	41.0	[]	[]	[8.013846]	[128]	[]	[44290819]
919_4346	chr1	47180951	47181351	+	1000	41.0	[]	[]	[11.995326]	[112]	[]	[47181154]
919_436	chr12	28190210	28190610	+	1000	174.0	[9.45908]	[96]	[]	[]	[28190402]	[]
919_4364	chr1	222543867	222544267	+	1000	41.0	[13.767965]	[108]	[]	[]	[222544073]	[]
919_4368	chr10	4941465	4941865	+	1000	41.0	[9.76323]	[91]	[7.990104]	[132]	[4941651]	[4941692]
919_4369	chr10	21044617	21045017	+	1000	41.0	[]	[]	[6.8814974]	[135]	[]	[21044844]
919_4370	chr10	22134179	22134579	+	1000	41.0	[]	[]	[10.242963]	[98]	[]	[22134349]
919_4373	chr10	124010774	124011174	+	1000	41.0	[]	[]	[13.096307, 13.096307]	[79, 144]	[]	[124010948, 124011013]
919_4377	chr11	59142499	59142899	+	1000	41.0	[10.668542]	[109]	[]	[]	[59142702]	[]
919_4381	chr11	70420036	70420436	+	1000	41.0	[]	[]	[8.653753]	[94]	[]	[70420224]
919_4388	chr12	56159157	56159557	+	1000	41.0	[10.2141905]	[74]	[]	[]	[56159330]	[]
919_439	chr7	64794103	64794503	+	1000	174.0	[]	[]	[13.767965]	[98]	[]	[64794301]
919_4391	chr12	123126641	123127041	+	1000	41.0	[9.531195, 12.034296]	[67, 141]	[]	[]	[123126799, 123126873]	[]
919_4396	chr15	40136953	40137353	+	1000	41.0	[]	[]	[13.767965]	[93]	[]	[40137143]
919_4399	chr15	64246816	64247216	+	1000	41.0	[]	[]	[11.98683]	[133]	[]	[64247023]
919_44	chr19	45370464	45370864	+	1000	357.0	[]	[]	[8.534417]	[103]	[]	[45370666]
919_4400	chr15	65832879	65833279	+	1000	41.0	[11.98683]	[99]	[]	[]	[65833077]	[]
919_4408	chr16	68538751	68539151	+	1000	41.0	[7.392598]	[145]	[11.98683]	[107]	[68538974]	[68538936]
919_441	chr1	247210769	247211169	+	1000	173.0	[9.45908, 8.833028]	[100, 142]	[]	[]	[247210963, 247211005]	[]
919_4410	chr17	7586680	7587080	+	1000	41.0	[13.547267]	[95]	[]	[]	[7586865]	[]
919_4416	chr17	69013453	69013853	+	1000	41.0	[7.2086043]	[144]	[8.661762]	[112]	[69013685]	[69013653]
919_4419	chr17	81871156	81871556	+	1000	41.0	[]	[]	[8.129065]	[127]	[]	[81871376]
919_4422	chr19	1592737	1593137	+	1000	41.0	[]	[]	[7.6864405]	[98]	[]	[1592926]
919_4426	chr19	15283116	15283516	+	1000	41.0	[7.2086043]	[52]	[15.3284025]	[107]	[15283267]	[15283322]
919_4428	chr19	45423516	45423916	+	1000	41.0	[7.597396]	[116]	[9.514142]	[93]	[45423730]	[45423707]
919_4433	chr2	127453379	127453779	+	1000	41.0	[11.98683, 7.2810874]	[98, 122]	[9.703858]	[126]	[127453572, 127453596]	[127453600]
919_4436	chr2	172103764	172104164	+	1000	41.0	[6.897348]	[97]	[]	[]	[172103959]	[]
919_4437	chr2	176002631	176003031	+	1000	41.0	[]	[]	[11.98683]	[89]	[]	[176002817]
919_4441	chr20	53912345	53912745	+	1000	41.0	[]	[]	[6.9739804]	[105]	[]	[53912543]
919_4447	chr22	19963987	19964387	+	1000	41.0	[7.279904]	[147]	[]	[]	[19964146]	[]
919_445	chr4	169620118	169620518	+	1000	173.0	[9.370035, 8.787421]	[89, 93]	[]	[]	[169620306, 169620310]	[]
919_4450	chr22	20354132	20354532	+	1000	41.0	[10.222199]	[150]	[]	[]	[20354287]	[]
919_4460	chr22	21444006	21444406	+	1000	41.0	[]	[]	[6.920084]	[87]	[]	[21444160]
919_4483	chr22	22673403	22673803	+	1000	41.0	[6.9218564]	[147]	[]	[]	[22673639]	[]
919_4496	chr22	22910695	22911095	+	1000	41.0	[9.370035]	[75]	[]	[]	[22910852]	[]
919_4501	chr22	23105278	23105678	+	1000	41.0	[]	[]	[7.249742]	[80]	[]	[23105431]
919_4508	chr3	185937658	185938058	+	1000	41.0	[]	[]	[8.138656]	[117]	[]	[185937851]
919_4509	chr4	26701862	26702262	+	1000	41.0	[7.365663]	[103]	[]	[]	[26702061]	[]
919_4517	chr5	139743445	139743845	+	1000	41.0	[15.3284025]	[118]	[]	[]	[139743663]	[]
919_452	chr8	27311150	27311550	+	1000	172.0	[8.942274]	[106]	[]	[]	[27311353]	[]
919_4521	chr6	16007140	16007540	+	1000	41.0	[]	[]	[11.995326]	[65]	[]	[16007305]
919_4522	chr6	17600142	17600542	+	1000	41.0	[7.9515624]	[147]	[]	[]	[17600371]	[]
919_4523	chr6	25991761	25992161	+	1000	41.0	[]	[]	[8.787421]	[106]	[]	[25991965]
919_4525	chr6	30131023	30131423	+	1000	41.0	[7.2086043]	[82]	[11.295278]	[102]	[30131201]	[30131221]
919_453	chr11	32176231	32176631	+	1000	171.0	[13.767965]	[96]	[]	[]	[32176424]	[]
919_4533	chr7	103660501	103660901	+	1000	41.0	[9.549196]	[135]	[9.370035]	[92]	[103660731]	[103660688]
919_4538	chr7	154817530	154817930	+	1000	41.0	[9.180952]	[59]	[]	[]	[154817687]	[]
919_454	chr16	3264433	3264833	+	1000	171.0	[11.995326]	[97]	[]	[]	[3264628]	[]
919_4541	chr8	141338561	141338961	+	1000	41.0	[15.3284025]	[136]	[]	[]	[141338776]	[]
919_4543	chr9	109118038	109118438	+	1000	41.0	[]	[]	[9.141982]	[137]	[]	[109118266]
919_4544	chr9	128255255	128255655	+	1000	41.0	[7.249742]	[158]	[]	[]	[128255475]	[]
919_4552	chr9	130886889	130887289	+	1000	41.0	[]	[]	[6.880627]	[84]	[]	[130887052]
919_4568	chr9	133149273	133149673	+	1000	41.0	[]	[]	[6.9739804]	[104]	[]	[133149458]
919_457	chr1	27351133	27351533	+	1000	170.0	[13.767965]	[105]	[9.734841]	[71]	[27351338]	[27351304]
919_4571	chr1	9539038	9539438	+	1000	40.0	[]	[]	[8.698377]	[104]	[]	[9539225]
919_4572	chr1	9593302	9593702	+	1000	40.0	[11.98683]	[94]	[]	[]	[9593493]	[]
