#PeakID(python identify_motif.py ./ENCODE_processed_files/CEBPB_idr.fa CEBPB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
878_37777	chr6	715699	716099	+	921	42.0	[11.993677, 6.6917005]	[100, 134]	[8.219931]	[99]	[715899, 715933]	[715898]
878_37779	chr6	2229023	2229423	+	1000	42.0	[11.222141]	[101]	[11.440731]	[100]	[2229219]	[2229218]
878_3778	chr16	68959005	68959405	+	1000	212.0	[9.824262, 6.601625]	[97, 155]	[8.439652]	[96]	[68959197, 68959255]	[68959196]
878_37781	chr6	6729015	6729415	+	1000	42.0	[11.222141]	[116]	[8.061021]	[115]	[6729219]	[6729218]
878_37782	chr6	7921808	7922208	+	1000	42.0	[8.646096]	[106]	[11.381051]	[105]	[7922002]	[7922001]
878_37784	chr6	9432986	9433386	+	1000	42.0	[11.489543, 6.3785577]	[107, 165]	[11.9157095]	[106]	[9433179, 9433237]	[9433178]
878_37785	chr6	12068897	12069297	+	801	42.0	[6.5497785, 7.053912]	[122, 146]	[12.102169]	[121]	[12069105, 12069129]	[12069104]
878_37786	chr6	13006575	13006975	+	1000	42.0	[8.620543]	[100]	[]	[]	[13006755]	[]
878_37787	chr6	14391623	14392023	+	1000	42.0	[11.330633]	[115]	[11.330633]	[114]	[14391834]	[14391833]
878_37788	chr6	15007052	15007452	+	1000	42.0	[11.9157095]	[121]	[8.109833]	[120]	[15007273]	[15007272]
878_3779	chr17	7774034	7774434	+	1000	212.0	[9.059302]	[99]	[6.960019]	[98]	[7774228]	[7774227]
878_37790	chr6	24950221	24950621	+	1000	42.0	[12.102169]	[96]	[8.109833]	[95]	[24950416]	[24950415]
878_37795	chr6	27575889	27576289	+	1000	42.0	[7.4926724]	[126]	[6.720689]	[125]	[27576055]	[27576054]
878_378	chr19	52269415	52269815	+	1000	535.0	[11.33721]	[100]	[10.00991]	[99]	[52269615]	[52269614]
878_37801	chr6	31191912	31192312	+	1000	42.0	[8.194376]	[96]	[]	[]	[31192092]	[]
878_37803	chr6	32700362	32700762	+	1000	42.0	[]	[]	[8.194376]	[88]	[]	[32700529]
878_37806	chr6	33494378	33494778	+	1000	42.0	[8.143959]	[92]	[10.00991]	[91]	[33494562]	[33494561]
878_37807	chr6	34352335	34352735	+	1000	42.0	[8.646096]	[99]	[11.381051]	[98]	[34352524]	[34352523]
878_37808	chr6	35956229	35956629	+	1000	42.0	[9.359631]	[95]	[9.741591]	[94]	[35956401]	[35956400]
878_37809	chr6	36285298	36285698	+	1000	42.0	[9.052726]	[114]	[11.660454]	[113]	[36285503]	[36285502]
878_3781	chr19	48899669	48900069	+	1000	212.0	[9.82345]	[99]	[11.523669]	[98]	[48899866]	[48899865]
878_37810	chr6	37151309	37151709	+	775	42.0	[11.523669]	[99]	[9.82345]	[98]	[37151501]	[37151500]
878_37812	chr6	38910190	38910590	+	1000	42.0	[11.2542715]	[142]	[9.662087]	[141]	[38910405]	[38910404]
878_37813	chr6	40172290	40172690	+	1000	42.0	[]	[]	[8.194376]	[98]	[]	[40172466]
878_37814	chr6	40471492	40471892	+	1000	42.0	[11.9157095]	[120]	[11.489543]	[119]	[40471700]	[40471699]
878_37815	chr6	41768765	41769165	+	1000	42.0	[]	[]	[6.463977]	[104]	[]	[41768958]
878_37816	chr6	42027571	42027971	+	1000	42.0	[6.5549164]	[135]	[]	[]	[42027805]	[]
878_37817	chr6	42134755	42135155	+	1000	42.0	[9.82345]	[101]	[11.523669]	[100]	[42134954]	[42134953]
878_37821	chr6	51398949	51399349	+	1000	42.0	[11.381051]	[102]	[8.646096]	[101]	[51399150]	[51399149]
878_37822	chr6	53357628	53358028	+	1000	42.0	[9.871238]	[97]	[8.908765]	[96]	[53357821]	[53357820]
878_37823	chr6	67629234	67629634	+	1000	42.0	[9.741591]	[132]	[9.546091]	[131]	[67629435]	[67629434]
878_37825	chr6	75315361	75315761	+	1000	42.0	[11.489543, 8.724064]	[120, 141]	[6.3634863, 11.9157095]	[103, 119]	[75315569, 75315590]	[75315552, 75315568]
878_37827	chr6	97325345	97325745	+	1000	42.0	[11.381051]	[106]	[8.646096]	[105]	[97325547]	[97325546]
878_37828	chr6	99481956	99482356	+	1000	42.0	[11.415177]	[106]	[6.553837]	[105]	[99482162]	[99482161]
878_37829	chr6	106450222	106450622	+	1000	42.0	[11.660454]	[85]	[12.245977]	[84]	[106450396]	[106450395]
878_3783	chr2	96854980	96855380	+	1000	212.0	[12.102169]	[100]	[11.489543]	[99]	[96855179]	[96855178]
878_37830	chr6	107276824	107277224	+	896	42.0	[11.993677]	[142]	[8.03347]	[141]	[107277049]	[107277048]
878_37831	chr6	109270626	109271026	+	1000	42.0	[11.303083]	[114]	[12.102169]	[113]	[109270829]	[109270828]
878_37832	chr6	111019775	111020175	+	1000	42.0	[11.415177]	[99]	[6.553837]	[98]	[111019972]	[111019971]
878_37834	chr6	111909250	111909650	+	1000	42.0	[]	[]	[11.381051]	[136]	[]	[111909476]
878_37836	chr6	122775960	122776360	+	1000	42.0	[8.194376]	[91]	[]	[]	[122776150]	[]
878_37839	chr6	129660079	129660479	+	1000	42.0	[]	[]	[9.714958]	[103]	[]	[129660272]
878_3784	chr3	44439754	44440154	+	1000	212.0	[6.475413]	[96]	[]	[]	[44439946]	[]
878_37843	chr6	137264251	137264651	+	1000	42.0	[8.007916]	[130]	[]	[]	[137264468]	[]
878_37844	chr6	137911205	137911605	+	884	42.0	[9.437598]	[88]	[]	[]	[137911389]	[]
878_37846	chr6	140130962	140131362	+	1000	42.0	[12.102169]	[91]	[11.489543]	[90]	[140131152]	[140131151]
878_37848	chr6	143577419	143577819	+	1000	42.0	[8.109833]	[124]	[12.102169]	[123]	[143577630]	[143577629]
878_37849	chr6	144621342	144621742	+	1000	42.0	[8.194376]	[92]	[]	[]	[144621533]	[]
878_3785	chr4	77078428	77078828	+	1000	212.0	[14.523885]	[98]	[14.523885]	[97]	[77078623]	[77078622]
878_37850	chr6	149072755	149073155	+	1000	42.0	[11.9157095]	[97]	[11.303083]	[96]	[149072948]	[149072947]
878_37851	chr6	151122206	151122606	+	1000	42.0	[8.194376]	[121]	[]	[]	[151122410]	[]
878_37852	chr6	155004590	155004990	+	1000	42.0	[]	[]	[8.194376]	[120]	[]	[155004791]
878_37854	chr6	156695014	156695414	+	1000	42.0	[11.9157095]	[107]	[11.303083]	[106]	[156695216]	[156695215]
878_37856	chr6	157193564	157193964	+	1000	42.0	[8.9867325]	[123]	[]	[]	[157193785]	[]
878_37857	chr6	157860170	157860570	+	605	42.0	[7.215275]	[94]	[8.302869]	[93]	[157860359]	[157860358]
878_37858	chr6	157964752	157965152	+	1000	42.0	[10.00991]	[114]	[11.523669]	[113]	[157964934]	[157964933]
878_37859	chr6	158230503	158230903	+	1000	42.0	[11.523669]	[78]	[9.82345]	[77]	[158230678]	[158230677]
878_37860	chr6	158613521	158613921	+	1000	42.0	[11.222141]	[98]	[11.2542715]	[97]	[158613718]	[158613717]
878_37861	chr6	158858154	158858554	+	1000	42.0	[9.82345]	[99]	[11.523669]	[98]	[158858345]	[158858344]
878_37862	chr6	159008944	159009344	+	1000	42.0	[10.00991]	[79]	[11.523669]	[78]	[159009116]	[159009115]
878_37863	chr6	163897673	163898073	+	1000	42.0	[11.303083]	[109]	[8.722458]	[108]	[163897879]	[163897878]
878_37865	chr7	1516024	1516424	+	1000	42.0	[11.523669]	[139]	[9.82345]	[138]	[1516255]	[1516254]
878_3787	chr7	73793554	73793954	+	1000	212.0	[9.446639]	[91]	[]	[]	[73793745]	[]
878_37872	chr7	17099410	17099810	+	1000	42.0	[11.9157095]	[171]	[11.489543]	[170]	[17099646]	[17099645]
878_37873	chr7	17920911	17921311	+	1000	42.0	[12.102169]	[104]	[8.109833]	[103]	[17921107]	[17921106]
878_37874	chr7	20471648	20472048	+	1000	42.0	[11.303083]	[145]	[12.102169]	[144]	[20471874]	[20471873]
878_37875	chr7	23173136	23173536	+	963	42.0	[9.546091]	[98]	[9.741591]	[97]	[23173333]	[23173332]
878_37876	chr7	23529129	23529529	+	1000	42.0	[11.523669]	[114]	[9.82345]	[113]	[23529335]	[23529334]
878_37877	chr7	26144529	26144929	+	1000	42.0	[8.280743]	[99]	[9.052726]	[98]	[26144726]	[26144725]
878_37878	chr7	29827411	29827811	+	1000	42.0	[6.740297]	[109]	[11.415177]	[108]	[29827606]	[29827605]
878_37880	chr7	34874326	34874726	+	864	42.0	[11.330633]	[103]	[14.710344]	[102]	[34874521]	[34874520]
878_37881	chr7	35736797	35737197	+	1000	42.0	[11.222141, 7.053912, 6.5052404]	[84, 110, 139]	[11.2542715, 7.2681837]	[83, 138]	[35736977, 35737003, 35737032]	[35736976, 35737031]
878_37882	chr7	39751763	39752163	+	1000	42.0	[10.00991]	[94]	[11.523669]	[93]	[39751953]	[39751952]
878_37883	chr7	43573817	43574217	+	1000	42.0	[8.832556]	[108]	[11.381051]	[107]	[43574018]	[43574017]
878_37884	chr7	43584326	43584726	+	1000	42.0	[9.0522785]	[102]	[9.025176]	[101]	[43584515]	[43584514]
878_37885	chr7	44744328	44744728	+	1000	42.0	[11.303083]	[112]	[12.102169]	[111]	[44744539]	[44744538]
878_37886	chr7	52529253	52529653	+	1000	42.0	[6.554649, 11.489543]	[110, 122]	[8.1447, 12.102169]	[109, 121]	[52529450, 52529462]	[52529449, 52529461]
878_37887	chr7	55352846	55353246	+	1000	42.0	[9.82345]	[101]	[11.523669]	[100]	[55353043]	[55353042]
878_37888	chr7	67020825	67021225	+	1000	42.0	[6.553837]	[100]	[11.415177]	[99]	[67020981]	[67020980]
878_37889	chr7	72810418	72810818	+	1000	42.0	[9.059302]	[114]	[6.960019]	[113]	[72810627]	[72810626]
878_37890	chr7	73568708	73569108	+	1000	42.0	[10.00991]	[98]	[11.523669]	[97]	[73568880]	[73568879]
878_37891	chr7	74135688	74136088	+	1000	42.0	[11.523669]	[95]	[9.82345]	[94]	[74135883]	[74135882]
878_37892	chr7	74654694	74655094	+	1000	42.0	[9.871238]	[100]	[8.908765]	[99]	[74654891]	[74654890]
878_37893	chr7	76293961	76294361	+	1000	42.0	[10.00991]	[97]	[11.523669]	[96]	[76294136]	[76294135]
878_37895	chr7	88964426	88964826	+	1000	42.0	[11.303083]	[88]	[12.102169]	[87]	[88964610]	[88964609]
878_37896	chr7	92149838	92150238	+	1000	42.0	[11.332239]	[113]	[11.332239]	[112]	[92150048]	[92150047]
878_37897	chr7	93164770	93165170	+	1000	42.0	[11.332239]	[101]	[11.14578]	[100]	[93164963]	[93164962]
878_37898	chr7	98460119	98460519	+	1000	42.0	[11.303083]	[96]	[11.9157095]	[95]	[98460315]	[98460314]
878_37899	chr7	98534471	98534871	+	1000	42.0	[11.222141]	[118]	[11.440731]	[117]	[98534656]	[98534655]
878_379	chr5	113071350	113071750	+	1000	535.0	[11.303083]	[95]	[11.9157095]	[94]	[113071543]	[113071542]
878_37900	chr7	100273559	100273959	+	868	42.0	[11.523669]	[65]	[9.82345]	[64]	[100273723]	[100273722]
878_37901	chr7	101806139	101806539	+	1000	42.0	[9.555131, 6.48705]	[104, 129]	[6.6504364]	[128]	[101806342, 101806367]	[101806366]
878_37903	chr7	102902053	102902453	+	917	42.0	[6.4962]	[84]	[8.194376]	[97]	[102902235]	[102902248]
878_37904	chr7	106067728	106068128	+	1000	42.0	[8.219931]	[116]	[11.993677]	[115]	[106067919]	[106067918]
878_37906	chr7	106988431	106988831	+	1000	42.0	[]	[]	[9.437598]	[103]	[]	[106988631]
878_37908	chr7	107436328	107436728	+	707	42.0	[11.9157095]	[118]	[11.303083]	[117]	[107436536]	[107436535]
878_37909	chr7	107496679	107497079	+	1000	42.0	[8.280743]	[105]	[12.245977]	[104]	[107496882]	[107496881]
878_3791	chr1	35194652	35195052	+	1000	211.0	[9.824262, 8.192905]	[97, 135]	[8.439652]	[96]	[35194844, 35194882]	[35194843]
878_37910	chr7	107878028	107878428	+	1000	42.0	[12.102169]	[94]	[11.489543]	[93]	[107878214]	[107878213]
878_37915	chr7	116727015	116727415	+	1000	42.0	[11.489543]	[110]	[12.102169]	[109]	[116727219]	[116727218]
878_37916	chr7	117053481	117053881	+	1000	42.0	[9.546091]	[90]	[9.741591]	[89]	[117053653]	[117053652]
878_37918	chr7	120796519	120796919	+	1000	42.0	[]	[]	[8.194376]	[98]	[]	[120796712]
878_3792	chr1	180123449	180123849	+	1000	211.0	[]	[]	[8.007916]	[100]	[]	[180123648]
878_37922	chr7	126091852	126092252	+	1000	42.0	[11.489543]	[120]	[12.102169]	[119]	[126092060]	[126092059]
878_37926	chr7	134156376	134156776	+	1000	42.0	[8.439652]	[97]	[9.824262]	[96]	[134156573]	[134156572]
878_37927	chr7	134688508	134688908	+	1000	42.0	[]	[]	[8.007916]	[88]	[]	[134688693]
878_3793	chr11	69691481	69691881	+	1000	211.0	[9.762746, 8.007916]	[73, 88]	[]	[]	[69691653, 69691668]	[]
878_37932	chr7	139657637	139658037	+	1000	42.0	[11.993677]	[94]	[8.03347]	[93]	[139657830]	[139657829]
878_37934	chr7	140888113	140888513	+	1000	42.0	[]	[]	[6.637587]	[103]	[]	[140888313]
878_37935	chr7	140998720	140999120	+	995	42.0	[6.2855186]	[90]	[6.201248, 9.437598]	[68, 89]	[140998909]	[140998887, 140998908]
878_37936	chr7	145876392	145876792	+	1000	42.0	[8.219931]	[124]	[11.993677]	[123]	[145876590]	[145876589]
878_37937	chr7	149049052	149049452	+	1000	42.0	[14.415392]	[109]	[6.500967]	[108]	[149049255]	[149049254]
878_37938	chr7	150356307	150356707	+	1000	42.0	[7.215275]	[112]	[8.302869]	[111]	[150356511]	[150356510]
878_3794	chr12	10652188	10652588	+	1000	211.0	[14.710344]	[98]	[14.710344]	[97]	[10652386]	[10652385]
878_37944	chr7	157250605	157251005	+	1000	42.0	[7.215275]	[97]	[6.6806164]	[125]	[157250794]	[157250822]
878_37946	chr8	9608066	9608466	+	1000	42.0	[]	[]	[8.007916]	[102]	[]	[9608266]
878_37948	chr8	11887803	11888203	+	824	42.0	[11.303083]	[103]	[11.9157095]	[102]	[11888005]	[11888004]
878_37949	chr8	13059640	13060040	+	1000	42.0	[]	[]	[6.3877077]	[103]	[]	[13059836]
878_3795	chr12	123385012	123385412	+	1000	211.0	[]	[]	[8.007916]	[98]	[]	[123385209]
878_37950	chr8	18053344	18053744	+	846	42.0	[6.6026487, 9.555131]	[70, 116]	[8.729034, 9.546091]	[69, 115]	[18053507, 18053553]	[18053506, 18053552]
878_37951	chr8	18526225	18526625	+	1000	42.0	[8.219931]	[129]	[11.993677]	[128]	[18526435]	[18526434]
878_37952	chr8	21296911	21297311	+	1000	42.0	[11.489543]	[104]	[8.722458]	[103]	[21297115]	[21297114]
878_37953	chr8	23180863	23181263	+	1000	42.0	[8.9867325]	[100]	[6.415165]	[99]	[23181034]	[23181033]
878_37955	chr8	28377157	28377557	+	1000	42.0	[9.82345]	[100]	[11.523669]	[99]	[28377357]	[28377356]
878_37956	chr8	28421839	28422239	+	982	42.0	[12.102169]	[103]	[11.303083]	[102]	[28422042]	[28422041]
878_37957	chr8	29031873	29032273	+	1000	42.0	[6.960019, 7.4926724]	[121, 144]	[9.245763, 8.280743]	[120, 143]	[29032091, 29032114]	[29032090, 29032113]
878_37958	chr8	37933260	37933660	+	1000	42.0	[11.9157095]	[93]	[11.489543]	[92]	[37933430]	[37933429]
878_37961	chr8	39533878	39534278	+	1000	42.0	[]	[]	[8.194376]	[111]	[]	[39534076]
878_37963	chr8	41461559	41461959	+	1000	42.0	[]	[]	[8.194376]	[101]	[]	[41461757]
878_37964	chr8	42558791	42559191	+	687	42.0	[11.523669]	[128]	[9.82345]	[127]	[42558996]	[42558995]
878_37965	chr8	61336896	61337296	+	1000	42.0	[]	[]	[8.194376]	[97]	[]	[61337088]
878_37966	chr8	89788101	89788501	+	676	42.0	[9.82345]	[97]	[11.523669]	[96]	[89788296]	[89788295]
878_37967	chr8	89797356	89797756	+	1000	42.0	[8.439652]	[118]	[9.824262]	[117]	[89797533]	[89797532]
878_37969	chr8	92297189	92297589	+	1000	42.0	[12.102169]	[122]	[11.489543]	[121]	[92297383]	[92297382]
878_3797	chr16	74563681	74564081	+	1000	211.0	[6.3618803]	[100]	[9.546091]	[99]	[74563870]	[74563869]
878_37971	chr8	97423131	97423531	+	1000	42.0	[11.489543]	[109]	[12.102169]	[108]	[97423335]	[97423334]
878_37972	chr8	97998701	97999101	+	1000	42.0	[11.303083]	[131]	[11.9157095]	[130]	[97998918]	[97998917]
878_37973	chr8	100167951	100168351	+	916	42.0	[11.489543]	[135]	[12.102169]	[134]	[100168160]	[100168159]
878_37974	chr8	101031106	101031506	+	945	42.0	[8.007916]	[105]	[]	[]	[101031307]	[]
878_37976	chr8	105153580	105153980	+	545	42.0	[11.523669]	[98]	[9.82345]	[97]	[105153773]	[105153772]
878_37979	chr8	110088920	110089320	+	1000	42.0	[12.102169]	[114]	[11.303083]	[113]	[110089129]	[110089128]
878_37981	chr8	122728552	122728952	+	886	42.0	[11.9157095]	[93]	[11.489543]	[92]	[122728739]	[122728738]
878_37982	chr8	124232648	124233048	+	1000	42.0	[7.215275]	[85]	[8.302869]	[84]	[124232830]	[124232829]
878_37983	chr8	125663422	125663822	+	1000	42.0	[]	[]	[11.381051]	[92]	[]	[125663610]
878_37984	chr8	129142387	129142787	+	1000	42.0	[6.491527]	[94]	[9.095225]	[93]	[129142561]	[129142560]
878_37986	chr8	130382060	130382460	+	1000	42.0	[9.82345]	[88]	[11.523669]	[87]	[130382239]	[130382238]
878_37987	chr8	134515985	134516385	+	1000	42.0	[]	[]	[8.194376]	[100]	[]	[134516180]
878_37989	chr8	143038912	143039312	+	1000	42.0	[7.1624045]	[165]	[8.109833]	[164]	[143039156]	[143039155]
878_37993	chr9	2753096	2753496	+	1000	42.0	[9.546091]	[121]	[9.741591]	[120]	[2753293]	[2753292]
878_37994	chr9	6793783	6794183	+	1000	42.0	[11.489543]	[71]	[12.102169]	[70]	[6793950]	[6793949]
878_37995	chr9	14357908	14358308	+	1000	42.0	[11.303083, 12.102169]	[72, 130]	[11.9157095, 11.489543]	[71, 129]	[14358077, 14358135]	[14358076, 14358134]
878_37997	chr9	33244124	33244524	+	1000	42.0	[6.553837]	[98]	[11.415177]	[97]	[33244321]	[33244320]
878_37999	chr9	35844036	35844436	+	1000	42.0	[6.601625, 8.219931]	[96, 134]	[8.9867325, 7.053912]	[95, 133]	[35844230, 35844268]	[35844229, 35844267]
878_380	chr6	150323139	150323539	+	1000	535.0	[14.710344]	[97]	[14.710344]	[96]	[150323336]	[150323335]
878_3800	chr2	186439713	186440113	+	1000	211.0	[]	[]	[9.741591]	[80]	[]	[186439871]
878_38004	chr9	73148603	73149003	+	1000	42.0	[11.489543]	[93]	[8.722458]	[92]	[73148793]	[73148792]
878_38007	chr9	91865959	91866359	+	1000	42.0	[11.523669]	[140]	[9.82345]	[139]	[91866177]	[91866176]
878_38008	chr9	94449936	94450336	+	1000	42.0	[11.9157095]	[100]	[11.303083]	[99]	[94450135]	[94450134]
878_38009	chr9	95537299	95537699	+	997	42.0	[11.222141]	[111]	[8.061021]	[110]	[95537505]	[95537504]
878_3801	chr3	186035255	186035655	+	1000	211.0	[11.523669]	[102]	[9.82345]	[101]	[186035449]	[186035448]
878_38010	chr9	96378170	96378570	+	1000	42.0	[]	[]	[8.194376]	[113]	[]	[96378380]
878_38011	chr9	99137303	99137703	+	1000	42.0	[6.491527]	[105]	[9.095225]	[104]	[99137508]	[99137507]
878_38014	chr9	108999796	109000196	+	1000	42.0	[9.741591]	[110]	[9.546091]	[109]	[108999998]	[108999997]
878_38016	chr9	112379966	112380366	+	1000	42.0	[9.576285]	[106]	[]	[]	[112380167]	[]
878_38017	chr9	120821390	120821790	+	1000	42.0	[8.908765]	[91]	[9.684778]	[90]	[120821581]	[120821580]
878_38018	chr9	120891186	120891586	+	1000	42.0	[9.741591]	[97]	[]	[]	[120891367]	[]
878_38019	chr9	127166857	127167257	+	1000	42.0	[6.444551]	[138]	[]	[]	[127167076]	[]
878_3802	chr4	76002192	76002592	+	1000	211.0	[]	[]	[8.007916]	[95]	[]	[76002387]
878_38020	chr9	127596825	127597225	+	1000	42.0	[11.523669]	[89]	[9.82345]	[88]	[127597006]	[127597005]
878_38021	chr9	127792457	127792857	+	1000	42.0	[11.993677]	[89]	[8.219931]	[88]	[127792645]	[127792644]
878_38022	chr9	127807865	127808265	+	929	42.0	[9.82345]	[100]	[11.523669]	[99]	[127808059]	[127808058]
878_38023	chr9	129523625	129524025	+	1000	42.0	[9.82345]	[106]	[11.523669]	[105]	[129523822]	[129523821]
878_38024	chr9	129594658	129595058	+	1000	42.0	[]	[]	[9.211636]	[111]	[]	[129594856]
878_38025	chr9	129958723	129959123	+	1000	42.0	[7.215275]	[129]	[8.302869]	[128]	[129958939]	[129958938]
878_38028	chr9	131338391	131338791	+	1000	42.0	[11.9157095]	[99]	[11.489543]	[98]	[131338590]	[131338589]
878_38029	chr9	131420906	131421306	+	1000	42.0	[9.546091]	[91]	[9.555131]	[90]	[131421096]	[131421095]
878_38030	chr9	136832496	136832896	+	1000	42.0	[11.523669]	[110]	[9.82345]	[109]	[136832689]	[136832688]
878_38035	chrX	1555629	1556029	+	1000	42.0	[11.489543]	[102]	[11.9157095]	[101]	[1555830]	[1555829]
878_38036	chrX	3266307	3266707	+	867	42.0	[11.303083]	[102]	[12.102169]	[101]	[3266505]	[3266504]
878_38038	chrX	13939082	13939482	+	1000	42.0	[11.473993]	[94]	[12.245977]	[93]	[13939270]	[13939269]
878_38039	chrX	18311644	18312044	+	1000	42.0	[9.245763]	[109]	[6.773559]	[108]	[18311848]	[18311847]
878_38040	chrX	31559520	31559920	+	1000	42.0	[]	[]	[8.194376]	[89]	[]	[31559701]
878_38041	chrX	37378794	37379194	+	1000	42.0	[6.960019]	[135]	[9.245763]	[134]	[37379015]	[37379014]
878_38043	chrX	39563212	39563612	+	1000	42.0	[8.194376]	[108]	[]	[]	[39563412]	[]
878_38045	chrX	47430925	47431325	+	1000	42.0	[11.489543]	[110]	[11.9157095]	[109]	[47431131]	[47431130]
878_38048	chrX	98448525	98448925	+	978	42.0	[11.303083]	[94]	[12.102169]	[93]	[98448711]	[98448710]
878_38049	chrX	109880552	109880952	+	1000	42.0	[9.555131]	[123]	[]	[]	[109880759]	[]
878_3805	chr5	73674303	73674703	+	1000	211.0	[8.253193]	[103]	[9.824262]	[102]	[73674505]	[73674504]
878_38051	chrX	119722109	119722509	+	1000	42.0	[11.415177]	[130]	[6.553837]	[129]	[119722325]	[119722324]
878_38055	chrX	142860934	142861334	+	1000	42.0	[12.432437]	[100]	[8.807002, 11.660454]	[73, 99]	[142861131]	[142861104, 142861130]
878_38056	chrX	153381888	153382288	+	928	42.0	[7.053912]	[100]	[8.219931]	[99]	[153382080]	[153382079]
878_38057	chrX	155242292	155242692	+	1000	42.0	[8.832556]	[124]	[8.00134]	[123]	[155242495]	[155242494]
878_38059	chr1	3802130	3802530	+	906	41.0	[11.381051]	[105]	[8.832556, 11.381051]	[104, 141]	[3802322]	[3802321, 3802358]
878_3806	chr5	131169952	131170352	+	1000	211.0	[11.381051]	[97]	[8.832556]	[96]	[131170143]	[131170142]
878_38060	chr1	6650013	6650413	+	1000	41.0	[]	[]	[8.194376]	[103]	[]	[6650215]
878_38061	chr1	7854102	7854502	+	987	41.0	[9.82345]	[100]	[11.523669]	[99]	[7854297]	[7854296]
878_38063	chr1	8662677	8663077	+	1000	41.0	[9.824262, 8.613966]	[130, 153]	[6.491527, 8.439652, 8.219931]	[62, 129, 152]	[8662896, 8662919]	[8662828, 8662895, 8662918]
878_38064	chr1	9469161	9469561	+	1000	41.0	[9.82345]	[106]	[11.523669]	[105]	[9469360]	[9469359]
878_38066	chr1	10327287	10327687	+	1000	41.0	[11.9157095]	[103]	[11.489543]	[102]	[10327454]	[10327453]
878_38068	chr1	11987681	11988081	+	1000	41.0	[9.82345]	[137]	[11.523669]	[136]	[11987904]	[11987903]
878_38069	chr1	12019993	12020393	+	1000	41.0	[6.2855186]	[121]	[9.251139]	[120]	[12020213]	[12020212]
878_3807	chr6	27755734	27756134	+	1000	211.0	[11.993677]	[97]	[8.219931]	[96]	[27755930]	[27755929]
878_38073	chr1	15304606	15305006	+	834	41.0	[8.253193]	[150]	[9.824262]	[149]	[15304822]	[15304821]
878_38074	chr1	15491523	15491923	+	1000	41.0	[6.740297]	[102]	[11.415177]	[101]	[15491711]	[15491710]
878_38077	chr1	16891301	16891701	+	1000	41.0	[8.194376]	[109]	[]	[]	[16891510]	[]
878_38079	chr1	18486825	18487225	+	1000	41.0	[12.102169]	[101]	[11.303083]	[100]	[18487022]	[18487021]
878_38080	chr1	19294408	19294808	+	1000	41.0	[11.489543]	[140]	[12.102169]	[139]	[19294627]	[19294626]
878_38081	chr1	19828529	19828929	+	933	41.0	[12.102169]	[90]	[11.303083]	[89]	[19828707]	[19828706]
878_38083	chr1	20323127	20323527	+	1000	41.0	[9.871238]	[97]	[9.095225]	[96]	[20323324]	[20323323]
878_38084	chr1	21396548	21396948	+	1000	41.0	[9.052726]	[118]	[8.280743]	[117]	[21396753]	[21396752]
878_38085	chr1	21780546	21780946	+	1000	41.0	[6.491527]	[153]	[8.908765]	[152]	[21780780]	[21780779]
878_38086	chr1	22672616	22673016	+	1000	41.0	[9.741591]	[105]	[9.546091]	[104]	[22672815]	[22672814]
878_38087	chr1	23972317	23972717	+	1000	41.0	[11.523669]	[93]	[9.82345]	[92]	[23972498]	[23972497]
878_3809	chr9	5590006	5590406	+	1000	211.0	[11.807217, 12.102169]	[87, 119]	[8.03347, 11.303083]	[86, 118]	[5590191, 5590223]	[5590190, 5590222]
878_38091	chr1	26433605	26434005	+	1000	41.0	[11.523669]	[96]	[10.00991]	[95]	[26433793]	[26433792]
878_38092	chr1	26868858	26869258	+	1000	41.0	[9.82345]	[99]	[11.523669]	[98]	[26869052]	[26869051]
878_38093	chr1	27043736	27044136	+	1000	41.0	[11.523669]	[99]	[10.00991]	[98]	[27043935]	[27043934]
878_38094	chr1	28136159	28136559	+	1000	41.0	[8.253193]	[103]	[9.824262]	[102]	[28136359]	[28136358]
878_38095	chr1	28250018	28250418	+	1000	41.0	[9.637802]	[119]	[8.253193]	[118]	[28250224]	[28250223]
878_38096	chr1	28575497	28575897	+	1000	41.0	[11.523669]	[95]	[9.82345]	[94]	[28575689]	[28575688]
878_38097	chr1	28709075	28709475	+	1000	41.0	[10.00991]	[90]	[11.523669]	[89]	[28709260]	[28709259]
878_38098	chr1	30229466	30229866	+	1000	41.0	[8.908765]	[123]	[9.871238]	[122]	[30229669]	[30229668]
878_38099	chr1	30776918	30777318	+	948	41.0	[9.437598, 6.491527]	[124, 133]	[6.2855186]	[123]	[30777128, 30777137]	[30777127]
878_3810	chr9	120868205	120868605	+	1000	211.0	[6.712855, 11.332239]	[60, 98]	[11.332239]	[97]	[120868359, 120868397]	[120868396]
878_38100	chr1	32576238	32576638	+	1000	41.0	[11.523669]	[162]	[10.00991]	[161]	[32576486]	[32576485]
878_38101	chr1	32700453	32700853	+	1000	41.0	[10.00991]	[100]	[11.523669]	[99]	[32700650]	[32700649]
878_38103	chr1	37085634	37086034	+	1000	41.0	[11.9157095]	[120]	[11.303083]	[119]	[37085825]	[37085824]
878_38105	chr1	38056640	38057040	+	1000	41.0	[11.523669]	[124]	[9.82345]	[123]	[38056859]	[38056858]
