#PeakID(python identify_motif.py ./ENCODE_processed_files/GATA2_idr.fa GATA2 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
946_26539	chr9	99820997	99821397	+	1000	48.0	[8.567237]	[96]	[7.083552]	[57]	[99821191]	[99821152]
946_26556	chr9	129412861	129413261	+	1000	48.0	[9.93833]	[144]	[]	[]	[129413098]	[]
946_26563	chrX	14028972	14029372	+	1000	48.0	[]	[]	[10.555019, 9.722767]	[116, 169]	[]	[14029160, 14029213]
946_26567	chrX	48794887	48795287	+	1000	48.0	[12.699877]	[138]	[]	[]	[48795106]	[]
946_26571	chrX	81202981	81203381	+	1000	48.0	[]	[]	[7.7934723]	[78]	[]	[81203141]
946_26572	chrX	100994234	100994634	+	1000	48.0	[12.699877]	[115]	[]	[]	[100994439]	[]
946_26576	chrX	131985472	131985872	+	1000	48.0	[]	[]	[10.555019]	[108]	[]	[131985673]
946_2658	chr1	101283497	101283897	+	1000	153.0	[8.567237]	[75]	[10.555019]	[137]	[101283671]	[101283733]
946_26584	chr1	2560732	2561132	+	1000	47.0	[]	[]	[9.722767]	[107]	[]	[2560888]
946_266	chr12	54304327	54304727	+	1000	409.0	[7.7934723]	[88]	[]	[]	[54304499]	[]
946_2661	chr1	225769028	225769428	+	1000	153.0	[12.699877]	[104]	[]	[]	[225769204]	[]
946_26645	chr1	42682145	42682545	+	1000	47.0	[]	[]	[7.7934723]	[78]	[]	[42682296]
946_2666	chr11	72493817	72494217	+	1000	153.0	[]	[]	[7.083552]	[108]	[]	[72494019]
946_26661	chr1	60886996	60887396	+	1000	47.0	[]	[]	[10.555019, 9.93833]	[101, 127]	[]	[60887171, 60887197]
946_26665	chr1	75423527	75423927	+	1000	47.0	[12.699877]	[98]	[]	[]	[75423702]	[]
946_26667	chr1	89538311	89538711	+	1000	47.0	[9.722767]	[185]	[9.93833]	[144]	[89538557]	[89538516]
946_26676	chr1	110057935	110058335	+	1000	47.0	[9.722767]	[120]	[]	[]	[110058147]	[]
946_2668	chr12	53309799	53310199	+	1000	153.0	[]	[]	[7.6269035]	[91]	[]	[53309983]
946_26682	chr1	115655324	115655724	+	1000	47.0	[12.699877]	[78]	[9.93833, 7.169444]	[124, 130]	[115655501]	[115655547, 115655553]
946_26687	chr1	150146817	150147217	+	780	47.0	[12.699877]	[90]	[]	[]	[150146994]	[]
946_26689	chr1	150578803	150579203	+	1000	47.0	[]	[]	[9.387603]	[99]	[]	[150578984]
946_267	chr11	76700453	76700853	+	1000	407.0	[]	[]	[8.065871, 7.000952]	[152, 171]	[]	[76700685, 76700704]
946_26700	chr1	160679900	160680300	+	706	47.0	[]	[]	[9.93833, 7.083552]	[71, 89]	[]	[160680057, 160680075]
946_26701	chr1	160911458	160911858	+	1000	47.0	[]	[]	[10.555019, 10.555019]	[81, 111]	[]	[160911638, 160911668]
946_26705	chr1	169060926	169061326	+	1000	47.0	[]	[]	[12.699877]	[145]	[]	[169061166]
946_2673	chr19	45692158	45692558	+	1000	153.0	[7.169444]	[68]	[]	[]	[45692324]	[]
946_26737	chr1	212596084	212596484	+	1000	47.0	[7.7934723]	[105]	[7.000952]	[86]	[212596288]	[212596269]
946_26750	chr1	234699632	234700032	+	1000	47.0	[]	[]	[12.699877]	[166]	[]	[234699879]
946_26759	chr10	5496346	5496746	+	1000	47.0	[12.699877]	[115]	[]	[]	[5496554]	[]
946_26761	chr10	7933279	7933679	+	1000	47.0	[]	[]	[7.5779095]	[166]	[]	[7933504]
946_26763	chr10	11684794	11685194	+	1000	47.0	[8.065871]	[85]	[]	[]	[11684963]	[]
946_2677	chr2	219525814	219526214	+	1000	153.0	[12.699877]	[131]	[8.065871]	[85]	[219526025]	[219525979]
946_26774	chr10	34437920	34438320	+	1000	47.0	[12.699877]	[127]	[]	[]	[34438147]	[]
946_26780	chr10	48983630	48984030	+	730	47.0	[]	[]	[9.93833]	[142]	[]	[48983864]
946_26783	chr10	50397077	50397477	+	1000	47.0	[]	[]	[7.169444]	[190]	[]	[50397271]
946_26785	chr10	59625942	59626342	+	1000	47.0	[]	[]	[9.722767]	[68]	[]	[59626096]
946_26791	chr10	71548175	71548575	+	1000	47.0	[9.93833]	[234]	[]	[]	[71548417]	[]
946_2680	chr21	31735680	31736080	+	1000	153.0	[9.93833]	[144]	[]	[]	[31735912]	[]
946_26818	chr11	10297698	10298098	+	1000	47.0	[]	[]	[10.555019]	[98]	[]	[10297887]
946_26828	chr11	61357208	61357608	+	1000	47.0	[]	[]	[7.7934723]	[215]	[]	[61357458]
946_2683	chr22	23106896	23107296	+	1000	153.0	[9.722767]	[118]	[]	[]	[23107100]	[]
946_26845	chr11	72626304	72626704	+	1000	47.0	[]	[]	[12.699877]	[141]	[]	[72626531]
946_26857	chr11	94794189	94794589	+	1000	47.0	[]	[]	[9.93833]	[144]	[]	[94794420]
946_2686	chr5	60820693	60821093	+	1000	153.0	[7.7934723]	[87]	[10.555019]	[140]	[60820868]	[60820921]
946_26861	chr11	117096407	117096807	+	1000	47.0	[]	[]	[7.7934723]	[143]	[]	[117096623]
946_26863	chr11	118359778	118360178	+	1000	47.0	[9.387603, 7.083552]	[137, 149]	[]	[]	[118359946, 118359958]	[]
946_26866	chr12	1171660	1172060	+	1000	47.0	[]	[]	[7.7934723]	[142]	[]	[1171888]
946_26867	chr12	6222795	6223195	+	1000	47.0	[]	[]	[9.387603, 10.555019]	[114, 125]	[]	[6222976, 6222987]
946_26876	chr12	33437499	33437899	+	962	47.0	[12.699877]	[184]	[]	[]	[33437749]	[]
946_2688	chr6	29490647	29491047	+	1000	153.0	[10.555019]	[105]	[]	[]	[29490843]	[]
946_26883	chr12	50047807	50048207	+	1000	47.0	[]	[]	[12.699877]	[159]	[]	[50048052]
946_26887	chr12	52946824	52947224	+	1000	47.0	[]	[]	[8.250492]	[134]	[]	[52947045]
946_26888	chr12	53099151	53099551	+	1000	47.0	[7.6269035]	[167]	[]	[]	[53099369]	[]
946_269	chr1	162372744	162373144	+	1000	405.0	[]	[]	[10.555019, 12.699877]	[97, 126]	[]	[162372935, 162372964]
946_26921	chr13	80596935	80597335	+	1000	47.0	[]	[]	[7.7934723]	[186]	[]	[80597142]
946_26953	chr13	93286390	93286790	+	1000	47.0	[10.555019]	[235]	[7.242745]	[188]	[93286638]	[93286591]
946_26955	chr13	113853359	113853759	+	1000	47.0	[9.93833]	[165]	[]	[]	[113853577]	[]
946_26956	chr14	23006090	23006490	+	780	47.0	[7.7934723, 10.555019]	[102, 120]	[]	[]	[23006261, 23006279]	[]
946_26967	chr15	42202667	42203067	+	1000	47.0	[9.722767]	[94]	[]	[]	[42202854]	[]
946_2697	chr1	143263221	143263621	+	1000	152.0	[7.242745]	[92]	[]	[]	[143263401]	[]
946_26972	chr15	57031107	57031507	+	1000	47.0	[7.7934723]	[119]	[]	[]	[57031311]	[]
946_26973	chr15	58077357	58077757	+	1000	47.0	[]	[]	[7.000952, 9.722767]	[201, 215]	[]	[58077590, 58077604]
946_26976	chr15	63506470	63506870	+	1000	47.0	[]	[]	[7.5779095]	[179]	[]	[63506709]
946_26993	chr16	2251939	2252339	+	1000	47.0	[]	[]	[12.699877]	[144]	[]	[2252175]
946_26996	chr16	2912656	2913056	+	1000	47.0	[7.373495]	[210]	[9.387603]	[173]	[2912897]	[2912860]
946_270	chr1	182299999	182300399	+	1000	405.0	[12.699877]	[84]	[]	[]	[182300172]	[]
946_27021	chr16	81632635	81633035	+	1000	47.0	[]	[]	[7.000952]	[101]	[]	[81632832]
946_27027	chr16	85402027	85402427	+	1000	47.0	[]	[]	[12.699877]	[126]	[]	[85402216]
946_27033	chr17	1797313	1797713	+	1000	47.0	[9.722767]	[80]	[]	[]	[1797485]	[]
946_27046	chr17	48547817	48548217	+	1000	47.0	[8.250492]	[102]	[]	[]	[48548009]	[]
946_27050	chr17	50660388	50660788	+	1000	47.0	[12.699877]	[142]	[]	[]	[50660613]	[]
946_27056	chr17	59892715	59893115	+	1000	47.0	[]	[]	[8.174054]	[147]	[]	[59892894]
946_2706	chr17	59829167	59829567	+	1000	152.0	[]	[]	[7.7934723]	[90]	[]	[59829355]
946_27067	chr17	78854051	78854451	+	1000	47.0	[9.93833, 10.555019]	[82, 123]	[]	[]	[78854233, 78854274]	[]
946_27083	chr18	3794670	3795070	+	1000	47.0	[8.065871, 12.699877]	[83, 171]	[7.5779095]	[89]	[3794828, 3794916]	[3794834]
946_27087	chr18	9516493	9516893	+	1000	47.0	[]	[]	[8.065871]	[219]	[]	[9516734]
946_27088	chr18	12306161	12306561	+	1000	47.0	[]	[]	[12.699877]	[134]	[]	[12306385]
946_27092	chr18	46917858	46918258	+	1000	47.0	[]	[]	[7.373495]	[190]	[]	[46918096]
946_27095	chr18	57667974	57668374	+	1000	47.0	[]	[]	[12.699877]	[140]	[]	[57668170]
946_271	chr15	74610457	74610857	+	1000	405.0	[9.722767]	[96]	[]	[]	[74610624]	[]
946_27116	chr19	13731194	13731594	+	1000	47.0	[]	[]	[9.93833]	[135]	[]	[13731364]
946_27118	chr19	14515867	14516267	+	1000	47.0	[]	[]	[7.5779095]	[156]	[]	[14516095]
946_27120	chr19	16887527	16887927	+	1000	47.0	[]	[]	[8.065871]	[169]	[]	[16887703]
946_27136	chr19	39154811	39155211	+	1000	47.0	[]	[]	[9.722767]	[116]	[]	[39155006]
946_27143	chr19	44745770	44746170	+	1000	47.0	[12.699877]	[142]	[]	[]	[44745967]	[]
946_27145	chr19	44847566	44847966	+	1000	47.0	[12.699877]	[155]	[]	[]	[44847774]	[]
946_27147	chr19	45469454	45469854	+	1000	47.0	[]	[]	[7.169444]	[194]	[]	[45469660]
946_27151	chr19	46788387	46788787	+	1000	47.0	[]	[]	[8.567237]	[153]	[]	[46788620]
946_2716	chr6	4728025	4728425	+	1000	152.0	[9.93833]	[64]	[]	[]	[4728182]	[]
946_27174	chr2	24853999	24854399	+	1000	47.0	[9.93833]	[119]	[]	[]	[24854203]	[]
946_27179	chr2	27086970	27087370	+	1000	47.0	[]	[]	[8.567237]	[171]	[]	[27087193]
946_27189	chr2	65377461	65377861	+	1000	47.0	[]	[]	[12.699877]	[107]	[]	[65377662]
946_2719	chr7	108080150	108080550	+	1000	152.0	[]	[]	[9.93833]	[111]	[]	[108080358]
946_27194	chr2	70861629	70862029	+	1000	47.0	[]	[]	[8.174054]	[153]	[]	[70861864]
946_27208	chr2	170237574	170237974	+	1000	47.0	[8.567237]	[144]	[]	[]	[170237771]	[]
946_2721	chr8	124651116	124651516	+	1000	152.0	[]	[]	[7.5779095]	[56]	[]	[124651269]
946_27216	chr2	177265841	177266241	+	1000	47.0	[]	[]	[9.387603]	[71]	[]	[177265998]
946_27226	chr2	237695332	237695732	+	702	47.0	[8.567237]	[135]	[]	[]	[237695498]	[]
946_27257	chr21	15731233	15731633	+	1000	47.0	[9.93833]	[83]	[]	[]	[15731415]	[]
946_27259	chr21	33683159	33683559	+	1000	47.0	[7.7934723]	[137]	[12.699877]	[71]	[33683396]	[33683330]
946_27264	chr21	37208371	37208771	+	1000	47.0	[9.93833]	[75]	[]	[]	[37208533]	[]
946_2729	chr1	156797235	156797635	+	1000	151.0	[12.699877]	[105]	[7.169444]	[81]	[156797430]	[156797406]
946_27306	chr22	40263157	40263557	+	901	47.0	[]	[]	[12.699877]	[106]	[]	[40263356]
946_2732	chr11	12193121	12193521	+	1000	151.0	[]	[]	[12.699877]	[127]	[]	[12193341]
946_27340	chr3	69740553	69740953	+	1000	47.0	[]	[]	[8.567237]	[83]	[]	[69740735]
946_27341	chr3	69762506	69762906	+	1000	47.0	[9.93833]	[105]	[]	[]	[69762709]	[]
946_27343	chr3	100401470	100401870	+	1000	47.0	[10.555019]	[134]	[]	[]	[100401698]	[]
946_27350	chr3	152656724	152657124	+	657	47.0	[7.5779095]	[159]	[]	[]	[152656924]	[]
946_27351	chr3	158771894	158772294	+	1000	47.0	[]	[]	[9.387603]	[233]	[]	[158772135]
946_2737	chr16	579107	579507	+	1000	151.0	[]	[]	[12.699877]	[117]	[]	[579317]
946_27374	chr4	3062545	3062945	+	718	47.0	[7.7934723]	[148]	[]	[]	[3062719]	[]
946_27380	chr4	24517636	24518036	+	598	47.0	[]	[]	[10.555019]	[110]	[]	[24517826]
946_27383	chr4	38230422	38230822	+	1000	47.0	[9.93833]	[122]	[]	[]	[38230615]	[]
946_27384	chr4	38466373	38466773	+	1000	47.0	[]	[]	[12.699877]	[118]	[]	[38466555]
946_27391	chr4	87079971	87080371	+	839	47.0	[]	[]	[7.6269035]	[97]	[]	[87080156]
946_27393	chr4	109131670	109132070	+	1000	47.0	[]	[]	[8.567237]	[111]	[]	[109131838]
946_274	chr6	15621771	15622171	+	1000	404.0	[8.174054]	[126]	[]	[]	[15621985]	[]
946_2740	chr17	22521228	22521628	+	1000	151.0	[]	[]	[7.373495]	[55]	[]	[22521383]
946_27403	chr5	10262375	10262775	+	1000	47.0	[]	[]	[8.567237]	[140]	[]	[10262612]
946_2741	chr17	28172992	28173392	+	1000	151.0	[9.93833, 12.699877]	[77, 122]	[]	[]	[28173159, 28173204]	[]
946_27411	chr5	39423405	39423805	+	772	47.0	[10.555019]	[126]	[]	[]	[39423622]	[]
946_27414	chr5	68279957	68280357	+	1000	47.0	[]	[]	[12.699877, 7.083552]	[113, 124]	[]	[68280138, 68280149]
946_27417	chr5	74316209	74316609	+	1000	47.0	[12.699877, 8.174054]	[122, 140]	[]	[]	[74316402, 74316420]	[]
946_27420	chr5	89055078	89055478	+	1000	47.0	[7.7934723]	[158]	[7.7934723]	[150]	[89055275]	[89055267]
946_27421	chr5	89313885	89314285	+	1000	47.0	[9.387603, 8.065871]	[138, 155]	[]	[]	[89314095, 89314112]	[]
946_27422	chr5	89445132	89445532	+	1000	47.0	[7.083552]	[134]	[]	[]	[89445318]	[]
946_27436	chr5	140566603	140567003	+	780	47.0	[9.93833]	[158]	[]	[]	[140566818]	[]
946_27439	chr5	142508633	142509033	+	903	47.0	[]	[]	[7.7934723]	[149]	[]	[142508865]
946_27444	chr5	153893788	153894188	+	1000	47.0	[9.387603, 9.722767]	[120, 164]	[]	[]	[153893968, 153894012]	[]
946_27450	chr5	176155879	176156279	+	978	47.0	[8.250492]	[177]	[]	[]	[176156127]	[]
946_27451	chr5	176910147	176910547	+	1000	47.0	[8.065871]	[73]	[]	[]	[176910307]	[]
946_27453	chr5	179623346	179623746	+	1000	47.0	[]	[]	[8.174054]	[118]	[]	[179623555]
946_27456	chr6	4612560	4612960	+	1000	47.0	[10.555019]	[94]	[]	[]	[4612746]	[]
946_27457	chr6	6008974	6009374	+	1000	47.0	[8.567237]	[89]	[]	[]	[6009131]	[]
946_2747	chr2	230659181	230659581	+	1000	151.0	[]	[]	[10.555019, 12.699877]	[93, 103]	[]	[230659365, 230659375]
946_27483	chr6	30103024	30103424	+	1000	47.0	[]	[]	[10.555019]	[198]	[]	[30103268]
946_27484	chr6	30131102	30131502	+	1000	47.0	[]	[]	[9.387603]	[115]	[]	[30131291]
946_2749	chr22	41523566	41523966	+	1000	151.0	[12.699877]	[104]	[]	[]	[41523759]	[]
946_27490	chr6	31896360	31896760	+	1000	47.0	[]	[]	[12.699877]	[159]	[]	[31896542]
946_27501	chr6	37691967	37692367	+	1000	47.0	[]	[]	[7.6269035]	[92]	[]	[37692126]
946_27516	chr6	45495813	45496213	+	1000	47.0	[10.555019]	[128]	[]	[]	[45496039]	[]
946_2752	chr3	136135039	136135439	+	1000	151.0	[]	[]	[12.699877, 12.699877]	[127, 132]	[]	[136135247, 136135252]
946_2753	chr4	38094315	38094715	+	1000	151.0	[]	[]	[10.555019]	[119]	[]	[38094530]
946_27534	chr6	135161520	135161920	+	1000	47.0	[]	[]	[7.000952, 8.174054]	[108, 174]	[]	[135161679, 135161745]
946_27551	chr6	163572535	163572935	+	1000	47.0	[10.555019]	[83]	[]	[]	[163572688]	[]
946_27557	chr7	17939555	17939955	+	1000	47.0	[]	[]	[9.93833]	[126]	[]	[17939769]
946_27571	chr7	73358500	73358900	+	1000	47.0	[]	[]	[7.5779095]	[155]	[]	[73358748]
946_27583	chr7	102063709	102064109	+	1000	47.0	[12.699877]	[125]	[]	[]	[102063900]	[]
946_27591	chr7	107208507	107208907	+	1000	47.0	[8.065871]	[137]	[12.699877]	[106]	[107208741]	[107208710]
946_27598	chr7	117009935	117010335	+	1000	47.0	[9.722767]	[88]	[]	[]	[117010090]	[]
946_27599	chr7	120858056	120858456	+	1000	47.0	[]	[]	[9.387603]	[146]	[]	[120858255]
946_2760	chr8	37591367	37591767	+	1000	151.0	[]	[]	[9.722767]	[147]	[]	[37591606]
946_2761	chr9	89606701	89607101	+	1000	151.0	[12.699877]	[119]	[]	[]	[89606908]	[]
946_27618	chr7	143979970	143980370	+	932	47.0	[12.699877]	[162]	[8.567237]	[129]	[143980204]	[143980171]
946_27639	chr8	19322026	19322426	+	1000	47.0	[12.699877]	[122]	[9.93833]	[65]	[19322245]	[19322188]
946_27640	chr8	19767445	19767845	+	998	47.0	[9.93833]	[106]	[7.7934723]	[147]	[19767638]	[19767679]
946_27642	chr8	22549127	22549527	+	1000	47.0	[12.699877]	[137]	[]	[]	[22549323]	[]
946_27651	chr8	102808424	102808824	+	1000	47.0	[]	[]	[7.5779095]	[122]	[]	[102808602]
946_27653	chr8	105533154	105533554	+	1000	47.0	[]	[]	[7.6269035, 12.699877]	[83, 143]	[]	[105533320, 105533380]
946_27654	chr8	123014835	123015235	+	1000	47.0	[]	[]	[12.699877]	[148]	[]	[123015082]
946_27659	chr8	141174968	141175368	+	1000	47.0	[10.555019]	[176]	[]	[]	[141175186]	[]
946_2766	chrX	66018514	66018914	+	1000	151.0	[12.699877]	[88]	[]	[]	[66018678]	[]
946_27661	chr9	6931889	6932289	+	1000	47.0	[9.722767]	[106]	[]	[]	[6932063]	[]
946_27669	chr9	69044639	69045039	+	1000	47.0	[]	[]	[7.242745]	[146]	[]	[69044874]
946_27683	chr9	124131027	124131427	+	1000	47.0	[]	[]	[9.93833]	[158]	[]	[124131256]
946_27684	chr9	124860086	124860486	+	1000	47.0	[]	[]	[7.6269035]	[124]	[]	[124860288]
946_2770	chr11	5234436	5234836	+	1000	150.0	[7.083552, 8.174054]	[95, 162]	[]	[]	[5234616, 5234683]	[]
946_2771	chr11	46541554	46541954	+	1000	150.0	[7.6269035]	[139]	[]	[]	[46541776]	[]
946_27712	chrX	24153083	24153483	+	1000	47.0	[]	[]	[7.7934723]	[131]	[]	[24153286]
946_27714	chrX	48701901	48702301	+	1000	47.0	[]	[]	[9.722767]	[142]	[]	[48702113]
946_27716	chrX	119690788	119691188	+	1000	47.0	[7.7934723]	[151]	[]	[]	[119690999]	[]
946_27717	chrX	130028184	130028584	+	1000	47.0	[12.699877]	[72]	[]	[]	[130028355]	[]
946_27719	chrX	150621604	150622004	+	1000	47.0	[12.699877]	[93]	[]	[]	[150621793]	[]
946_27730	chr1	8706900	8707300	+	626	46.0	[7.7934723]	[133]	[]	[]	[8707133]	[]
946_27744	chr1	15352515	15352915	+	1000	46.0	[]	[]	[8.174054]	[132]	[]	[15352680]
946_2775	chr17	42312796	42313196	+	1000	150.0	[12.699877]	[138]	[7.7934723]	[64]	[42313025]	[42312951]
946_27762	chr1	25436078	25436478	+	1000	46.0	[9.93833]	[165]	[]	[]	[25436326]	[]
946_27786	chr1	38292118	38292518	+	882	46.0	[]	[]	[9.93833]	[127]	[]	[38292317]
946_27790	chr1	40073659	40074059	+	1000	46.0	[]	[]	[8.567237]	[152]	[]	[40073896]
946_27795	chr1	45929266	45929666	+	1000	46.0	[9.387603]	[218]	[]	[]	[45929496]	[]
946_2780	chr20	53912321	53912721	+	1000	150.0	[7.000952, 12.699877]	[68, 103]	[]	[]	[53912477, 53912512]	[]
946_27804	chr1	54421154	54421554	+	1000	46.0	[]	[]	[7.5779095]	[129]	[]	[54421327]
946_27814	chr1	89692641	89693041	+	1000	46.0	[]	[]	[7.373495]	[208]	[]	[89692872]
946_27827	chr1	114670200	114670600	+	1000	46.0	[]	[]	[9.93833]	[154]	[]	[114670410]
946_27830	chr1	116739118	116739518	+	1000	46.0	[]	[]	[9.93833]	[191]	[]	[116739317]
946_27832	chr1	116930653	116931053	+	1000	46.0	[12.699877]	[114]	[]	[]	[116930860]	[]
946_27833	chr1	117029652	117030052	+	829	46.0	[7.373495, 10.555019]	[187, 195]	[7.083552]	[138]	[117029890, 117029898]	[117029841]
946_27839	chr1	151832765	151833165	+	1000	46.0	[]	[]	[9.93833]	[145]	[]	[151833010]
946_27852	chr1	156747924	156748324	+	1000	46.0	[]	[]	[7.6269035]	[75]	[]	[156748095]
946_27869	chr1	180267990	180268390	+	1000	46.0	[]	[]	[8.065871]	[64]	[]	[180268151]
946_2787	chr5	135173633	135174033	+	1000	150.0	[]	[]	[10.555019]	[112]	[]	[135173839]
946_27873	chr1	181107562	181107962	+	1000	46.0	[7.5779095]	[141]	[]	[]	[181107746]	[]
946_27877	chr1	182603336	182603736	+	1000	46.0	[10.555019]	[80]	[]	[]	[182603497]	[]
946_27878	chr1	184001955	184002355	+	1000	46.0	[7.6269035]	[152]	[]	[]	[184002161]	[]
946_2789	chr6	5592891	5593291	+	1000	150.0	[12.699877]	[85]	[]	[]	[5593056]	[]
946_2790	chr6	125004279	125004679	+	1000	150.0	[]	[]	[12.699877, 9.722767]	[111, 169]	[]	[125004461, 125004519]
946_27906	chr1	224067704	224068104	+	1000	46.0	[]	[]	[9.93833]	[139]	[]	[224067919]
946_27907	chr1	224298959	224299359	+	1000	46.0	[8.250492]	[95]	[]	[]	[224299144]	[]
946_2791	chr7	1648198	1648598	+	1000	150.0	[9.93833]	[94]	[]	[]	[1648391]	[]
946_27919	chr1	231037951	231038351	+	889	46.0	[8.174054, 12.699877, 9.93833]	[150, 155, 161]	[]	[]	[231038167, 231038172, 231038178]	[]
946_27928	chr10	11673935	11674335	+	1000	46.0	[9.722767]	[129]	[]	[]	[11674162]	[]
946_2794	chr7	103919316	103919716	+	1000	150.0	[12.699877]	[71]	[]	[]	[103919484]	[]
946_27944	chr10	60170254	60170654	+	1000	46.0	[]	[]	[9.387603]	[168]	[]	[60170483]
946_27958	chr10	74419890	74420290	+	1000	46.0	[7.083552]	[164]	[9.387603]	[234]	[74420070]	[74420140]
946_27961	chr10	92592951	92593351	+	1000	46.0	[]	[]	[8.065871]	[123]	[]	[92593156]
946_27962	chr10	95314178	95314578	+	1000	46.0	[7.6269035]	[104]	[]	[]	[95314357]	[]
946_27972	chr11	2780112	2780512	+	1000	46.0	[7.5779095]	[129]	[]	[]	[2780321]	[]
946_2798	chr1	87180146	87180546	+	1000	149.0	[9.387603]	[100]	[]	[]	[87180334]	[]
946_27986	chr11	46505742	46506142	+	1000	46.0	[]	[]	[9.722767]	[67]	[]	[46505907]
946_2799	chr1	144001062	144001462	+	1000	149.0	[12.699877]	[126]	[]	[]	[144001286]	[]
946_280	chr3	128415909	128416309	+	1000	402.0	[]	[]	[8.250492, 10.555019]	[99, 137]	[]	[128416094, 128416132]
946_28011	chr11	82791094	82791494	+	1000	46.0	[7.7934723]	[150]	[]	[]	[82791308]	[]
946_28014	chr11	95792679	95793079	+	1000	46.0	[10.555019]	[132]	[7.373495]	[90]	[95792886]	[95792844]
946_28015	chr11	96260226	96260626	+	1000	46.0	[8.567237]	[70]	[]	[]	[96260383]	[]
946_2802	chr10	46247860	46248260	+	1000	149.0	[10.555019]	[68]	[]	[]	[46248027]	[]
946_28020	chr11	113634911	113635311	+	1000	46.0	[]	[]	[12.699877]	[109]	[]	[113635110]
946_28026	chr12	4415109	4415509	+	1000	46.0	[12.699877]	[135]	[]	[]	[4415318]	[]
946_28029	chr12	12505848	12506248	+	1000	46.0	[9.93833]	[115]	[]	[]	[12506021]	[]
946_2803	chr10	60073405	60073805	+	1000	149.0	[]	[]	[8.174054]	[84]	[]	[60073588]
946_28049	chr12	52645037	52645437	+	1000	46.0	[7.169444]	[110]	[]	[]	[52645219]	[]
946_2805	chr11	8988589	8988989	+	1000	149.0	[12.699877]	[101]	[]	[]	[8988786]	[]
946_28050	chr12	52794282	52794682	+	1000	46.0	[]	[]	[7.6269035]	[108]	[]	[52794457]
946_28051	chr12	53180046	53180446	+	1000	46.0	[8.065871]	[98]	[]	[]	[53180227]	[]
946_28078	chr12	116130402	116130802	+	1000	46.0	[]	[]	[10.555019, 7.5779095]	[61, 148]	[]	[116130555, 116130642]
946_2808	chr15	66481181	66481581	+	1000	149.0	[]	[]	[7.6269035]	[67]	[]	[66481340]
946_28086	chr12	131637339	131637739	+	1000	46.0	[9.93833]	[113]	[]	[]	[131637528]	[]
946_28087	chr12	131711822	131712222	+	1000	46.0	[]	[]	[7.242745]	[112]	[]	[131712029]
946_28092	chr13	80548998	80549398	+	1000	46.0	[]	[]	[8.065871]	[125]	[]	[80549220]
946_281	chr6	84270036	84270436	+	1000	402.0	[]	[]	[8.567237, 9.722767]	[96, 101]	[]	[84270220, 84270225]
946_2810	chr15	82802500	82802900	+	1000	149.0	[10.555019]	[84]	[]	[]	[82802675]	[]
946_2811	chr16	324413	324813	+	1000	149.0	[7.5779095]	[91]	[]	[]	[324597]	[]
946_28143	chr14	33566107	33566507	+	1000	46.0	[8.250492]	[145]	[9.387603]	[117]	[33566316]	[33566288]
946_28144	chr14	55332610	55333010	+	1000	46.0	[9.93833]	[118]	[]	[]	[55332799]	[]
946_28152	chr14	73785517	73785917	+	988	46.0	[]	[]	[7.373495]	[129]	[]	[73785745]
946_28153	chr14	74710469	74710869	+	1000	46.0	[]	[]	[8.065871]	[101]	[]	[74710660]
946_28155	chr14	81434235	81434635	+	1000	46.0	[10.555019, 8.065871]	[76, 104]	[12.699877]	[158]	[81434402, 81434430]	[81434484]
946_28163	chr15	41096132	41096532	+	1000	46.0	[]	[]	[12.699877]	[144]	[]	[41096365]
946_28169	chr15	58933795	58934195	+	1000	46.0	[7.7934723]	[210]	[]	[]	[58934037]	[]
946_28177	chr15	67927723	67928123	+	1000	46.0	[]	[]	[12.699877]	[170]	[]	[67927956]
946_28181	chr15	74312452	74312852	+	1000	46.0	[10.555019]	[99]	[]	[]	[74312644]	[]
946_28182	chr15	74843846	74844246	+	1000	46.0	[10.555019]	[152]	[]	[]	[74844061]	[]
946_2819	chr2	151789427	151789827	+	1000	149.0	[7.6269035]	[126]	[7.5779095]	[138]	[151789638]	[151789650]
946_28212	chr16	48378643	48379043	+	1000	46.0	[9.93833, 8.567237]	[100, 159]	[]	[]	[48378826, 48378885]	[]
946_28213	chr16	49755168	49755568	+	1000	46.0	[8.065871]	[107]	[]	[]	[49755353]	[]
946_28216	chr16	57417912	57418312	+	1000	46.0	[]	[]	[7.6269035]	[134]	[]	[57418127]
946_28219	chr16	68724844	68725244	+	1000	46.0	[12.699877]	[157]	[]	[]	[68725082]	[]
946_28231	chr16	88761822	88762222	+	1000	46.0	[12.699877]	[96]	[]	[]	[88762017]	[]
946_28241	chr17	29389840	29390240	+	1000	46.0	[]	[]	[9.93833]	[131]	[]	[29390069]
946_28242	chr17	39926744	39927144	+	1000	46.0	[]	[]	[7.5779095]	[119]	[]	[39926943]
946_2827	chr9	133123103	133123503	+	1000	149.0	[9.93833, 9.93833]	[69, 87]	[]	[]	[133123271, 133123289]	[]
946_28276	chr17	82323545	82323945	+	1000	46.0	[]	[]	[12.699877]	[79]	[]	[82323707]
946_28281	chr18	2848915	2849315	+	1000	46.0	[]	[]	[12.699877]	[160]	[]	[2849129]
