#PeakID(python identify_motif.py ./ENCODE_processed_files/CREB1_idr.fa CREB1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
789_26553	chr12	48977907	48978307	+	685	31.0	[7.144837]	[66]	[6.9573374]	[66]	[48978063]	[48978063]
789_26561	chr12	56699055	56699455	+	732	31.0	[]	[]	[9.522412]	[106]	[]	[56699237]
789_26568	chr12	75699696	75700096	+	791	31.0	[]	[]	[9.535811]	[102]	[]	[75699861]
789_2657	chr20	5610906	5611306	+	1000	160.0	[12.391855]	[81]	[12.391855]	[81]	[5611074]	[5611074]
789_26571	chr12	76871023	76871423	+	760	31.0	[7.2336946]	[145]	[]	[]	[76871264]	[]
789_26573	chr12	89756507	89756907	+	768	31.0	[7.304901]	[105]	[14.340561]	[105]	[89756702]	[89756702]
789_26589	chr12	124399638	124400038	+	792	31.0	[]	[]	[9.726789]	[167]	[]	[124399855]
789_26600	chr13	93309798	93310198	+	653	31.0	[7.778084]	[171]	[9.233536, 7.8243337]	[82, 171]	[93310046]	[93309957, 93310046]
789_26608	chr14	22951786	22952186	+	783	31.0	[]	[]	[9.726789, 6.7118297]	[64, 136]	[]	[22951947, 22952019]
789_26634	chr15	57335287	57335687	+	574	31.0	[7.587105]	[161]	[11.325602]	[161]	[57335479]	[57335479]
789_26666	chr16	12793535	12793935	+	745	31.0	[6.893674]	[151]	[]	[]	[12793782]	[]
789_26670	chr16	22321246	22321646	+	576	31.0	[]	[]	[6.6389275, 7.435873]	[137, 174]	[]	[22321448, 22321485]
789_26676	chr16	48394299	48394699	+	605	31.0	[10.053962, 12.391855]	[124, 150]	[12.391855]	[150]	[48394498, 48394524]	[48394524]
789_26678	chr16	50229153	50229553	+	804	31.0	[9.535811]	[122]	[]	[]	[50229364]	[]
789_26682	chr16	67190457	67190857	+	637	31.0	[]	[]	[6.7814016]	[63]	[]	[67190611]
789_26685	chr16	70436001	70436401	+	799	31.0	[11.325602]	[200]	[7.587105]	[200]	[70436211]	[70436211]
789_26690	chr16	81442889	81443289	+	613	31.0	[8.492485]	[113]	[]	[]	[81443079]	[]
789_26694	chr16	84732652	84733052	+	720	31.0	[]	[]	[9.501078]	[155]	[]	[84732863]
789_26702	chr17	17837274	17837674	+	704	31.0	[]	[]	[10.268989]	[70]	[]	[17837434]
789_2671	chr16	9091228	9091628	+	1000	159.0	[8.105255]	[105]	[8.320283]	[105]	[9091416]	[9091416]
789_26713	chr17	45951901	45952301	+	669	31.0	[11.507445]	[100]	[6.7118297]	[129]	[45952094]	[45952123]
789_26728	chr17	74163548	74163948	+	725	31.0	[6.730626]	[133]	[]	[]	[74163769]	[]
789_2673	chr17	8138874	8139274	+	1000	159.0	[7.573706]	[168]	[7.3216233]	[168]	[8139120]	[8139120]
789_26733	chr17	78985941	78986341	+	776	31.0	[6.893674]	[81]	[]	[]	[78986096]	[]
789_26734	chr17	80219442	80219842	+	784	31.0	[]	[]	[6.939924]	[156]	[]	[80219652]
789_26747	chr19	461863	462263	+	614	31.0	[]	[]	[9.535811]	[89]	[]	[462036]
789_26751	chr19	1590852	1591252	+	746	31.0	[11.507445]	[133]	[]	[]	[1591014]	[]
789_26757	chr19	5689187	5689587	+	625	31.0	[]	[]	[10.268989]	[109]	[]	[5689384]
789_2677	chr18	3038327	3038727	+	1000	159.0	[7.778084]	[111]	[7.8243337]	[111]	[3038533]	[3038533]
789_26779	chr19	43652243	43652643	+	617	31.0	[9.522412, 6.730626]	[163, 182]	[]	[]	[43652467, 43652486]	[]
789_26780	chr19	43670174	43670574	+	778	31.0	[6.702695]	[107]	[6.702695]	[105]	[43670364]	[43670362]
789_26785	chr19	46713757	46714157	+	712	31.0	[6.599558]	[139]	[]	[]	[46713941]	[]
789_26796	chr19	49680715	49681115	+	735	31.0	[7.2336946]	[159]	[]	[]	[49680948]	[]
789_268	chr1	43974667	43975067	+	1000	528.0	[6.599558]	[131]	[]	[]	[43974897]	[]
789_2680	chr3	12999353	12999753	+	1000	159.0	[6.6892962]	[77]	[]	[]	[12999529]	[]
789_26804	chr2	3423898	3424298	+	794	31.0	[6.939924]	[140]	[]	[]	[3424115]	[]
789_26811	chr2	24021341	24021741	+	768	31.0	[]	[]	[6.7814016]	[161]	[]	[24021590]
789_26816	chr2	39150050	39150450	+	777	31.0	[7.2848296]	[174]	[7.5233374]	[174]	[39150279]	[39150279]
789_2682	chr3	138875812	138876212	+	1000	159.0	[11.325602]	[142]	[7.587105]	[142]	[138876044]	[138876044]
789_26823	chr2	68185490	68185890	+	752	31.0	[9.77304]	[68]	[]	[]	[68185653]	[]
789_26844	chr2	126659162	126659562	+	790	31.0	[]	[]	[8.492485]	[82]	[]	[126659337]
789_26848	chr2	135563820	135564220	+	629	31.0	[9.535811]	[102]	[]	[]	[135564014]	[]
789_26853	chr2	157839841	157840241	+	810	31.0	[7.778084]	[161]	[7.8243337, 6.7580795]	[161, 166]	[157840020]	[157840020, 157840025]
789_26858	chr2	175158868	175159268	+	773	31.0	[11.325602]	[156]	[7.587105]	[156]	[175159101]	[175159101]
789_26871	chr20	375342	375742	+	643	31.0	[9.77304]	[183]	[]	[]	[375547]	[]
789_26887	chr20	50729360	50729760	+	751	31.0	[11.507445, 7.304901]	[111, 114]	[14.340561]	[114]	[50729525, 50729528]	[50729528]
789_26889	chr20	53253515	53253915	+	815	31.0	[7.302018]	[118]	[7.6658115, 8.939746]	[118, 139]	[53253716]	[53253716, 53253737]
789_26903	chr22	19099074	19099474	+	621	31.0	[]	[]	[8.939746]	[103]	[]	[19099274]
789_26912	chr22	20098083	20098483	+	697	31.0	[6.6892962]	[82]	[]	[]	[20098260]	[]
789_26914	chr22	20441119	20441519	+	703	31.0	[]	[]	[6.7814016]	[111]	[]	[20441295]
789_26915	chr22	20479839	20480239	+	806	31.0	[6.7580795]	[146]	[]	[]	[20480035]	[]
789_26927	chr22	21598733	21599133	+	666	31.0	[9.535811]	[110]	[]	[]	[21598903]	[]
789_26933	chr22	21813606	21814006	+	782	31.0	[11.325602]	[92]	[7.587105, 9.614517]	[92, 106]	[21813763]	[21813763, 21813777]
789_26934	chr22	21879675	21880075	+	772	31.0	[11.325602]	[157]	[7.587105]	[157]	[21879856]	[21879856]
789_26935	chr22	21983789	21984189	+	713	31.0	[7.6658115]	[164]	[7.302018, 6.7118297]	[164, 182]	[21984013]	[21984013, 21984031]
789_26937	chr22	22502782	22503182	+	716	31.0	[9.726789, 7.2336946]	[100, 105]	[]	[]	[22502979, 22502984]	[]
789_26950	chr22	22945281	22945681	+	593	31.0	[]	[]	[9.535811]	[144]	[]	[22945452]
789_26952	chr22	22951144	22951544	+	738	31.0	[]	[]	[6.939924]	[168]	[]	[22951352]
789_26968	chr3	5109535	5109935	+	700	31.0	[]	[]	[9.015383]	[135]	[]	[5109706]
789_2697	chr15	100596835	100597235	+	1000	158.0	[]	[]	[7.435873, 6.730626]	[84, 136]	[]	[100597008, 100597060]
789_26977	chr3	17442570	17442970	+	773	31.0	[6.6389275]	[107]	[]	[]	[17442766]	[]
789_26981	chr3	32484405	32484805	+	753	31.0	[7.302018]	[112]	[9.77304, 7.6658115]	[107, 112]	[32484611]	[32484606, 32484611]
789_26994	chr3	47826623	47827023	+	735	31.0	[]	[]	[6.893674]	[151]	[]	[47826861]
789_26997	chr3	53197069	53197469	+	545	31.0	[6.939924]	[64]	[]	[]	[53197222]	[]
789_27009	chr3	126269373	126269773	+	759	31.0	[14.340561, 12.391855]	[76, 113]	[7.304901, 12.391855, 9.472043]	[76, 113, 127]	[126269544, 126269581]	[126269544, 126269581, 126269595]
789_27025	chr3	171470091	171470491	+	765	31.0	[7.435873]	[85]	[7.2208457]	[130]	[171470252]	[171470297]
789_27032	chr3	195708221	195708621	+	793	31.0	[6.7580795]	[185]	[]	[]	[195708425]	[]
789_27038	chr4	3047368	3047768	+	797	31.0	[6.6461034]	[142]	[]	[]	[3047590]	[]
789_27040	chr4	7073531	7073931	+	621	31.0	[6.730626]	[209]	[]	[]	[7073761]	[]
789_27045	chr4	26785270	26785670	+	727	31.0	[11.507445]	[141]	[]	[]	[26785506]	[]
789_2705	chr10	22631715	22632115	+	1000	157.0	[7.304901, 6.893674]	[92, 133]	[14.340561, 9.535811, 8.939746]	[92, 136, 146]	[22631895, 22631936]	[22631895, 22631939, 22631949]
789_27056	chr4	98873222	98873622	+	658	31.0	[8.906043, 10.066811]	[133, 183]	[7.5523715]	[183]	[98873422, 98873472]	[98873472]
789_27058	chr4	109185506	109185906	+	630	31.0	[11.325602]	[174]	[7.587105]	[174]	[109185688]	[109185688]
789_27060	chr4	109810935	109811335	+	734	31.0	[]	[]	[6.6389275]	[105]	[]	[109811128]
789_27064	chr4	128825181	128825581	+	557	31.0	[]	[]	[9.726789]	[128]	[]	[128825405]
789_27067	chr4	169604546	169604946	+	622	31.0	[6.893674]	[114]	[]	[]	[169604757]	[]
789_27078	chr5	27217485	27217885	+	802	31.0	[9.015383]	[225]	[]	[]	[27217733]	[]
789_27080	chr5	40830730	40831130	+	790	31.0	[11.507445]	[204]	[]	[]	[40830958]	[]
789_27089	chr5	81761758	81762158	+	659	31.0	[9.55974, 9.745586]	[107, 126]	[6.939924]	[129]	[81761953, 81761972]	[81761975]
789_27090	chr5	81838510	81838910	+	767	31.0	[]	[]	[7.2208457]	[161]	[]	[81838756]
789_27096	chr5	126552619	126553019	+	705	31.0	[7.304901]	[96]	[14.340561]	[96]	[126552807]	[126552807]
789_27099	chr5	131748095	131748495	+	767	31.0	[]	[]	[11.507445]	[86]	[]	[131748268]
789_27102	chr5	132425565	132425965	+	763	31.0	[]	[]	[6.726624]	[111]	[]	[132425729]
789_27106	chr5	138503723	138504123	+	779	31.0	[6.730626]	[160]	[]	[]	[138503938]	[]
789_27117	chr6	291120	291520	+	767	31.0	[10.066811]	[160]	[7.5523715]	[160]	[291362]	[291362]
789_27119	chr6	2846143	2846543	+	816	31.0	[7.587105]	[100]	[11.325602]	[100]	[2846331]	[2846331]
789_2712	chr17	58232771	58233171	+	1000	157.0	[7.144837]	[86]	[6.9573374]	[86]	[58232952]	[58232952]
789_27122	chr6	6957606	6958006	+	754	31.0	[7.8243337, 6.939924]	[125, 203]	[7.778084]	[125]	[6957775, 6957853]	[6957775]
789_27126	chr6	11977131	11977531	+	778	31.0	[]	[]	[6.7118297]	[71]	[]	[11977286]
789_27128	chr6	14474685	14475085	+	792	31.0	[7.435873]	[168]	[]	[]	[14474863]	[]
789_27129	chr6	14781689	14782089	+	612	31.0	[7.2208457, 7.2848296]	[109, 125]	[7.5233374]	[125]	[14781882, 14781898]	[14781898]
789_27130	chr6	15297183	15297583	+	789	31.0	[7.587105]	[123]	[11.325602]	[123]	[15297377]	[15297377]
789_27134	chr6	24756278	24756678	+	762	31.0	[7.2540293]	[131]	[]	[]	[24756477]	[]
789_27135	chr6	26028566	26028966	+	787	31.0	[]	[]	[9.55974]	[156]	[]	[26028766]
789_27136	chr6	26064671	26065071	+	758	31.0	[7.587105]	[183]	[11.325602]	[183]	[26064916]	[26064916]
789_27141	chr6	28396663	28397063	+	744	31.0	[7.587105]	[93]	[11.325602]	[93]	[28396832]	[28396832]
789_27147	chr6	34201716	34202116	+	656	31.0	[7.304901]	[114]	[14.340561]	[114]	[34201924]	[34201924]
789_27157	chr6	42565214	42565614	+	738	31.0	[8.492485]	[141]	[]	[]	[42565452]	[]
789_27160	chr6	43670017	43670417	+	781	31.0	[6.6389275]	[127]	[]	[]	[43670219]	[]
789_27161	chr6	43817182	43817582	+	792	31.0	[6.6892962]	[145]	[]	[]	[43817420]	[]
789_27170	chr6	73803734	73804134	+	604	31.0	[6.730626]	[127]	[]	[]	[73803957]	[]
789_27172	chr6	82894146	82894546	+	802	31.0	[]	[]	[9.015383]	[158]	[]	[82894368]
789_27178	chr6	108661397	108661797	+	658	31.0	[7.5523715]	[98]	[10.066811, 10.268989]	[98, 144]	[108661584]	[108661584, 108661630]
789_27195	chr6	158825955	158826355	+	769	31.0	[]	[]	[6.702695]	[154]	[]	[158826191]
789_272	chr17	45247496	45247896	+	1000	525.0	[7.302018]	[79]	[7.6658115]	[79]	[45247675]	[45247675]
789_27204	chr6	170399980	170400380	+	738	31.0	[]	[]	[7.2208457, 7.2208457]	[79, 118]	[]	[170400157, 170400196]
789_27213	chr7	6080330	6080730	+	703	31.0	[11.325602]	[92]	[7.587105]	[92]	[6080520]	[6080520]
789_27217	chr7	20114426	20114826	+	793	31.0	[8.320283, 6.7814016]	[126, 164]	[8.105255]	[126]	[20114634, 20114672]	[20114634]
789_27226	chr7	44982444	44982844	+	662	31.0	[6.893674]	[179]	[]	[]	[44982690]	[]
789_27229	chr7	73357939	73358339	+	541	31.0	[7.144837]	[115]	[6.9573374]	[115]	[73358122]	[73358122]
789_27233	chr7	77734637	77735037	+	575	31.0	[]	[]	[9.55974]	[164]	[]	[77734842]
789_2724	chr7	106598718	106599118	+	1000	157.0	[]	[]	[6.6892962]	[60]	[]	[106598872]
789_27240	chr7	97130394	97130794	+	582	31.0	[9.233536]	[140]	[]	[]	[97130634]	[]
789_2725	chr8	105244020	105244420	+	1000	157.0	[7.304901]	[116]	[14.340561]	[116]	[105244229]	[105244229]
789_27255	chr7	110676767	110677167	+	725	31.0	[12.391855]	[106]	[12.391855]	[106]	[110676969]	[110676969]
789_27262	chr7	128342692	128343092	+	707	31.0	[]	[]	[6.7118297]	[106]	[]	[128342884]
789_27266	chr7	129098390	129098790	+	680	31.0	[9.55874]	[89]	[7.7968802]	[89]	[129098575]	[129098575]
789_27269	chr7	130344268	130344668	+	786	31.0	[12.391855]	[136]	[12.391855]	[136]	[130344492]	[130344492]
789_27278	chr7	139342455	139342855	+	749	31.0	[7.587105]	[176]	[11.325602]	[176]	[139342689]	[139342689]
789_27290	chr7	158551094	158551494	+	722	31.0	[7.587105]	[111]	[11.325602]	[111]	[158551299]	[158551299]
789_27300	chr8	85742841	85743241	+	754	31.0	[6.9124703]	[124]	[]	[]	[85743062]	[]
789_27303	chr8	95251750	95252150	+	638	31.0	[14.340561]	[126]	[7.304901]	[126]	[95251956]	[95251956]
789_27305	chr8	98853445	98853845	+	616	31.0	[]	[]	[6.9124703]	[161]	[]	[98853683]
789_27306	chr8	99637324	99637724	+	780	31.0	[]	[]	[6.7580795]	[150]	[]	[99637550]
789_27309	chr8	101037038	101037438	+	751	31.0	[9.472043]	[96]	[]	[]	[101037219]	[]
789_27321	chr9	2017405	2017805	+	776	31.0	[]	[]	[9.77304]	[150]	[]	[2017637]
789_27326	chr9	37387015	37387415	+	577	31.0	[6.9910398]	[118]	[7.435873, 7.0666766]	[97, 118]	[37387230]	[37387209, 37387230]
789_2733	chr1	27659974	27660374	+	1000	156.0	[8.105255]	[110]	[8.320283]	[110]	[27660179]	[27660179]
789_27332	chr9	98316579	98316979	+	731	31.0	[10.066811]	[135]	[7.5523715]	[135]	[98316786]	[98316786]
789_27353	chr9	131249155	131249555	+	625	31.0	[]	[]	[9.270329]	[175]	[]	[131249352]
789_27354	chr9	133329320	133329720	+	677	31.0	[7.6658115]	[133]	[7.302018]	[133]	[133329505]	[133329505]
789_27358	chr9	137968352	137968752	+	609	31.0	[7.8243337]	[104]	[7.778084]	[104]	[137968541]	[137968541]
789_27364	chrX	38156847	38157247	+	803	31.0	[11.507445]	[152]	[6.6679616]	[90]	[38157093]	[38157031]
789_2737	chr10	31031639	31032039	+	1000	156.0	[12.391855]	[140]	[12.391855]	[140]	[31031865]	[31031865]
789_27371	chrX	75210619	75211019	+	762	31.0	[7.8243337]	[117]	[7.778084]	[117]	[75210832]	[75210832]
789_27376	chrX	136768350	136768750	+	657	31.0	[7.5523715]	[165]	[10.066811]	[165]	[136768599]	[136768599]
789_27380	chrX	154430461	154430861	+	562	31.0	[14.340561]	[106]	[7.304901]	[106]	[154430643]	[154430643]
789_27386	chr1	7541680	7542080	+	588	30.0	[10.066811]	[161]	[6.730626, 7.5523715]	[103, 161]	[7541911]	[7541853, 7541911]
789_27397	chr1	16604925	16605325	+	703	30.0	[6.939924, 10.066811]	[128, 164]	[7.5523715]	[164]	[16605132, 16605168]	[16605168]
789_27404	chr1	24414860	24415260	+	641	30.0	[9.270329]	[132]	[]	[]	[24415027]	[]
789_2741	chr14	26843262	26843662	+	1000	156.0	[7.302018]	[83]	[7.6658115]	[83]	[26843445]	[26843445]
789_27416	chr1	36371341	36371741	+	662	30.0	[6.6461034]	[158]	[]	[]	[36371571]	[]
789_2742	chr14	35045941	35046341	+	1000	156.0	[12.391855]	[117]	[12.391855]	[117]	[35046147]	[35046147]
789_27436	chr1	65535972	65536372	+	618	30.0	[7.0390015, 6.7814016, 7.304901]	[115, 148, 151]	[14.340561]	[151]	[65536132, 65536165, 65536168]	[65536168]
789_27442	chr1	108828112	108828512	+	668	30.0	[7.6658115]	[98]	[7.302018]	[98]	[108828299]	[108828299]
789_27458	chr1	161558027	161558427	+	708	30.0	[6.726624]	[93]	[]	[]	[161558180]	[]
789_27461	chr1	168226459	168226859	+	740	30.0	[8.492485]	[194]	[]	[]	[168226709]	[]
789_27464	chr1	179017828	179018228	+	553	30.0	[]	[]	[9.522412]	[168]	[]	[179018048]
789_27469	chr1	184029188	184029588	+	700	30.0	[]	[]	[6.9124703]	[227]	[]	[184029437]
789_27472	chr1	185325432	185325832	+	690	30.0	[7.587105]	[86]	[11.325602]	[86]	[185325609]	[185325609]
789_27482	chr1	208162019	208162419	+	749	30.0	[]	[]	[9.015383]	[130]	[]	[208162195]
789_27486	chr1	221723071	221723471	+	712	30.0	[]	[]	[6.7814016]	[136]	[]	[221723302]
789_27491	chr1	228138327	228138727	+	735	30.0	[]	[]	[10.053962]	[73]	[]	[228138498]
789_27493	chr1	231065692	231066092	+	666	30.0	[7.435873]	[175]	[]	[]	[231065912]	[]
789_27495	chr1	233704117	233704517	+	591	30.0	[9.472043]	[193]	[]	[]	[233704352]	[]
789_27497	chr1	234597944	234598344	+	702	30.0	[11.507445]	[111]	[9.472043]	[114]	[234598100]	[234598103]
789_27507	chr10	11595286	11595686	+	630	30.0	[]	[]	[7.0390015]	[107]	[]	[11595484]
789_27528	chr10	70589550	70589950	+	735	30.0	[]	[]	[7.2208457]	[197]	[]	[70589756]
789_27530	chr10	71768880	71769280	+	746	30.0	[]	[]	[6.939924]	[71]	[]	[71769051]
789_27542	chr10	92590730	92591130	+	691	30.0	[]	[]	[8.939746]	[141]	[]	[92590968]
789_27546	chr10	99431232	99431632	+	687	30.0	[7.7968802]	[132]	[9.55874]	[132]	[99431420]	[99431420]
789_27558	chr11	5476196	5476596	+	610	30.0	[]	[]	[9.745586]	[89]	[]	[5476353]
789_27559	chr11	6825273	6825673	+	659	30.0	[14.340561]	[102]	[7.304901]	[102]	[6825431]	[6825431]
789_27565	chr11	16596178	16596578	+	695	30.0	[6.939924]	[122]	[]	[]	[16596395]	[]
789_27568	chr11	34512786	34513186	+	735	30.0	[9.270329]	[137]	[6.6389275]	[225]	[34512946]	[34513034]
789_27575	chr11	57547137	57547537	+	585	30.0	[6.6892962]	[130]	[]	[]	[57547338]	[]
789_27578	chr11	60843169	60843569	+	676	30.0	[]	[]	[11.507445]	[140]	[]	[60843383]
789_27580	chr11	67572743	67573143	+	738	30.0	[]	[]	[9.233536]	[224]	[]	[67572986]
789_27583	chr11	73980619	73981019	+	751	30.0	[11.507445]	[168]	[9.77304]	[171]	[73980850]	[73980853]
789_27598	chr11	133969040	133969440	+	611	30.0	[12.391855]	[140]	[12.391855]	[140]	[133969253]	[133969253]
789_27607	chr12	14256534	14256934	+	709	30.0	[6.7814016]	[63]	[]	[]	[14256691]	[]
789_27609	chr12	30498460	30498860	+	566	30.0	[11.325602]	[135]	[7.587105]	[135]	[30498671]	[30498671]
789_27616	chr12	52835944	52836344	+	593	30.0	[9.745586]	[122]	[]	[]	[52836162]	[]
789_27622	chr12	56438522	56438922	+	732	30.0	[6.6892962]	[177]	[]	[]	[56438753]	[]
789_27625	chr12	57454484	57454884	+	691	30.0	[]	[]	[9.270329]	[57]	[]	[57454638]
789_27626	chr12	58172646	58173046	+	723	30.0	[12.391855]	[110]	[12.391855]	[110]	[58172838]	[58172838]
789_27636	chr12	121400865	121401265	+	723	30.0	[6.726624]	[136]	[]	[]	[121401028]	[]
789_27637	chr12	122356151	122356551	+	678	30.0	[]	[]	[9.55974]	[176]	[]	[122356401]
789_27640	chr12	131068956	131069356	+	610	30.0	[12.391855]	[114]	[12.391855]	[114]	[131069159]	[131069159]
789_27649	chr13	93275413	93275813	+	709	30.0	[]	[]	[8.492485]	[161]	[]	[93275639]
789_2765	chr1	211675819	211676219	+	1000	155.0	[6.599558]	[99]	[]	[]	[211676015]	[]
789_27650	chr13	107888043	107888443	+	745	30.0	[]	[]	[6.7580795]	[183]	[]	[107888290]
789_27654	chr13	113450855	113451255	+	718	30.0	[7.6658115]	[129]	[7.302018]	[129]	[113451057]	[113451057]
789_27658	chr14	22314112	22314512	+	762	30.0	[8.492485, 8.492485, 7.3216233]	[122, 134, 166]	[7.573706]	[166]	[22314304, 22314316, 22314348]	[22314348]
789_2766	chr12	56158120	56158520	+	1000	155.0	[12.391855]	[92]	[12.391855]	[92]	[56158312]	[56158312]
789_27663	chr14	64891777	64892177	+	730	30.0	[7.2208457, 7.2208457]	[158, 169]	[]	[]	[64891994, 64892005]	[]
789_27669	chr15	36883668	36884068	+	676	30.0	[9.55974]	[97]	[]	[]	[36883839]	[]
789_27673	chr15	57312002	57312402	+	703	30.0	[]	[]	[10.268989]	[107]	[]	[57312191]
789_27676	chr15	67081121	67081521	+	698	30.0	[9.614517]	[70]	[]	[]	[67081283]	[]
789_27683	chr15	74768797	74769197	+	726	30.0	[9.77304]	[75]	[8.492485]	[70]	[74768959]	[74768954]
789_27688	chr15	90588450	90588850	+	694	30.0	[12.391855]	[134]	[12.391855]	[134]	[90588641]	[90588641]
789_27701	chr16	11128711	11129111	+	735	30.0	[8.105255]	[152]	[8.320283]	[152]	[11128933]	[11128933]
789_27702	chr16	12612580	12612980	+	711	30.0	[7.5523715]	[148]	[10.066811]	[148]	[12612814]	[12612814]
789_27706	chr16	23847987	23848387	+	734	30.0	[9.745586]	[145]	[]	[]	[23848206]	[]
789_27717	chr16	69338495	69338895	+	746	30.0	[7.0666766]	[93]	[6.9910398]	[93]	[69338655]	[69338655]
789_27725	chr16	87945412	87945812	+	712	30.0	[12.391855]	[93]	[12.391855]	[93]	[87945593]	[87945593]
789_27740	chr17	27535148	27535548	+	577	30.0	[9.77304]	[144]	[]	[]	[27535386]	[]
789_27742	chr17	29146613	29147013	+	627	30.0	[6.7814016]	[206]	[9.745586]	[209]	[29146828]	[29146831]
789_27764	chr17	67783502	67783902	+	696	30.0	[9.535811]	[127]	[]	[]	[67783678]	[]
789_27768	chr17	78145465	78145865	+	542	30.0	[6.6679616]	[129]	[]	[]	[78145663]	[]
789_2777	chr7	155206478	155206878	+	1000	155.0	[12.391855]	[83]	[12.391855]	[83]	[155206648]	[155206648]
789_27771	chr17	79728516	79728916	+	755	30.0	[6.730626]	[187]	[]	[]	[79728752]	[]
789_27772	chr17	81322736	81323136	+	581	30.0	[6.6389275]	[122]	[]	[]	[81322955]	[]
789_27774	chr18	841778	842178	+	547	30.0	[9.522412]	[155]	[]	[]	[842029]	[]
789_27791	chr19	4064979	4065379	+	708	30.0	[7.6658115]	[83]	[7.302018]	[83]	[4065147]	[4065147]
789_27796	chr19	11821460	11821860	+	728	30.0	[6.6389275]	[137]	[9.270329]	[153]	[11821681]	[11821697]
789_27801	chr19	16463934	16464334	+	716	30.0	[10.053962]	[81]	[]	[]	[16464104]	[]
789_27806	chr19	35712790	35713190	+	654	30.0	[7.8243337, 7.2540293]	[109, 142]	[7.778084]	[109]	[35712997, 35713030]	[35712997]
789_27815	chr19	48563391	48563791	+	724	30.0	[6.6892962]	[161]	[]	[]	[48563567]	[]
789_27818	chr19	49207830	49208230	+	743	30.0	[]	[]	[10.268989]	[159]	[]	[49208075]
789_27822	chr2	3584182	3584582	+	738	30.0	[]	[]	[6.730626]	[168]	[]	[3584424]
789_27836	chr2	38827627	38828027	+	752	30.0	[]	[]	[9.522412]	[88]	[]	[38827813]
789_27845	chr2	85564098	85564498	+	708	30.0	[10.268989]	[228]	[]	[]	[85564345]	[]
789_27851	chr2	99773625	99774025	+	609	30.0	[6.6892962]	[115]	[9.77304]	[118]	[99773801]	[99773804]
789_2786	chr16	28553683	28554083	+	1000	154.0	[7.8243337]	[108]	[7.778084]	[108]	[28553882]	[28553882]
789_27872	chr2	191599617	191600017	+	583	30.0	[7.3216233]	[154]	[7.573706]	[154]	[191599862]	[191599862]
789_27877	chr2	205902364	205902764	+	735	30.0	[14.340561]	[131]	[6.6892962, 7.304901, 11.507445]	[90, 131, 134]	[205902593]	[205902552, 205902593, 205902596]
789_27891	chr20	25990496	25990896	+	665	30.0	[7.0666766]	[104]	[6.9910398]	[104]	[25990694]	[25990694]
789_27892	chr20	31590777	31591177	+	685	30.0	[6.6389275]	[121]	[9.015383]	[124]	[31590965]	[31590968]
789_27899	chr20	38649248	38649648	+	734	30.0	[]	[]	[9.726789]	[124]	[]	[38649470]
789_27902	chr20	49677951	49678351	+	585	30.0	[9.535811]	[182]	[]	[]	[49678186]	[]
789_27905	chr20	52192247	52192647	+	711	30.0	[8.492485]	[188]	[]	[]	[52192472]	[]
789_27908	chr20	57420818	57421218	+	743	30.0	[9.77304]	[177]	[]	[]	[57421033]	[]
789_27919	chr21	37356597	37356997	+	718	30.0	[9.55974]	[133]	[]	[]	[37356787]	[]
789_2792	chr2	189762590	189762990	+	1000	154.0	[14.340561]	[106]	[7.304901]	[106]	[189762789]	[189762789]
789_27926	chr22	19107645	19108045	+	709	30.0	[10.268989]	[172]	[]	[]	[19107821]	[]
789_27930	chr22	19296835	19297235	+	716	30.0	[]	[]	[8.492485]	[197]	[]	[19297044]
789_27945	chr22	21618668	21619068	+	748	30.0	[6.726624]	[182]	[]	[]	[21618905]	[]
789_27948	chr22	21923993	21924393	+	703	30.0	[6.730626]	[151]	[]	[]	[21924194]	[]
789_27957	chr22	22859895	22860295	+	750	30.0	[]	[]	[6.702695]	[154]	[]	[22860142]
789_27963	chr22	43067418	43067818	+	745	30.0	[7.302018]	[98]	[7.6658115]	[98]	[43067611]	[43067611]
789_27967	chr3	9638161	9638561	+	696	30.0	[]	[]	[6.6679616]	[72]	[]	[9638314]
789_27974	chr3	14235155	14235555	+	702	30.0	[7.3216233]	[142]	[7.573706]	[142]	[14235394]	[14235394]
789_27975	chr3	15203989	15204389	+	723	30.0	[9.55874]	[115]	[7.7968802]	[115]	[15204186]	[15204186]
789_27980	chr3	32975898	32976298	+	712	30.0	[14.340561]	[145]	[7.304901]	[145]	[32976109]	[32976109]
789_27987	chr3	39459081	39459481	+	590	30.0	[8.105255]	[154]	[8.320283]	[154]	[39459317]	[39459317]
789_2799	chr6	161379787	161380187	+	1000	154.0	[12.391855]	[67]	[12.391855]	[67]	[161379950]	[161379950]
789_27991	chr3	44237115	44237515	+	773	30.0	[]	[]	[7.2336946]	[167]	[]	[44237340]
789_27995	chr3	47324288	47324688	+	642	30.0	[]	[]	[6.9124703]	[106]	[]	[47324482]
789_28003	chr3	72082399	72082799	+	740	30.0	[7.587105]	[123]	[11.325602]	[123]	[72082606]	[72082606]
789_28010	chr3	155862562	155862962	+	711	30.0	[9.501078]	[139]	[]	[]	[155862762]	[]
789_28012	chr3	156461857	156462257	+	742	30.0	[6.6389275]	[139]	[]	[]	[156462068]	[]
