#PeakID(python identify_motif.py ./ENCODE_processed_files/JUNB_idr.fa JUNB --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
771_2430	chr19	39430623	39431023	+	1000	57.0	[13.506975]	[98]	[15.927315]	[98]	[39430818]	[39430818]
771_2431	chr19	51799304	51799704	+	1000	57.0	[13.28149]	[138]	[11.291996]	[138]	[51799519]	[51799519]
771_2432	chr2	68423871	68424271	+	1000	57.0	[10.846566]	[98]	[8.124977]	[98]	[68424065]	[68424065]
771_2434	chr2	97911364	97911764	+	1000	57.0	[10.119268, 11.882428, 7.3936696]	[122, 186, 198]	[7.7989426, 9.89249]	[122, 186]	[97911536, 97911600, 97911612]	[97911536, 97911600]
771_2435	chr2	126657890	126658290	+	1000	57.0	[11.291996]	[109]	[13.28149]	[109]	[126658069]	[126658069]
771_2437	chr2	173044681	173045081	+	1000	57.0	[7.771173]	[108]	[11.136225]	[108]	[173044840]	[173044840]
771_2438	chr2	177245017	177245417	+	1000	57.0	[15.927315]	[82]	[13.506975]	[82]	[177245187]	[177245187]
771_2439	chr2	235444237	235444637	+	1000	57.0	[10.846566, 10.641206]	[109, 136]	[8.124977, 13.191141]	[109, 136]	[235444430, 235444457]	[235444430, 235444457]
771_2440	chr20	46368318	46368718	+	1000	57.0	[15.927315]	[101]	[13.506975]	[101]	[46368509]	[46368509]
771_2441	chr20	62740190	62740590	+	1000	57.0	[6.725914, 6.725914]	[89, 164]	[9.447061, 9.447061]	[89, 164]	[62740343, 62740418]	[62740343, 62740418]
771_2442	chr21	34186119	34186519	+	1000	57.0	[15.927315]	[103]	[13.506975]	[103]	[34186318]	[34186318]
771_2446	chr22	22037760	22038160	+	1000	57.0	[8.124977]	[142]	[10.846566]	[142]	[22038000]	[22038000]
771_2449	chr22	41311505	41311905	+	1000	57.0	[15.927315]	[112]	[13.506975]	[112]	[41311699]	[41311699]
771_245	chr6	143806348	143806748	+	1000	141.0	[13.712336]	[99]	[10.861151]	[99]	[143806527]	[143806527]
771_2451	chr3	15339833	15340233	+	1000	57.0	[15.927315, 6.9073806]	[106, 119]	[13.506975]	[106]	[15340035, 15340048]	[15340035]
771_2452	chr3	33775409	33775809	+	1000	57.0	[12.4798975]	[84]	[12.491025]	[84]	[33775573]	[33775573]
771_2453	chr3	33905087	33905487	+	1000	57.0	[11.066511]	[80]	[8.646172]	[80]	[33905266]	[33905266]
771_2454	chr3	46400192	46400592	+	1000	57.0	[9.447061]	[110]	[6.725914]	[110]	[46400394]	[46400394]
771_2455	chr3	150469583	150469983	+	1000	57.0	[]	[]	[7.3936696]	[126]	[]	[150469755]
771_2457	chr4	112170414	112170814	+	1000	57.0	[13.506975]	[93]	[15.927315]	[93]	[112170603]	[112170603]
771_2460	chr5	56310710	56311110	+	1000	57.0	[11.291996]	[124]	[13.28149]	[124]	[56310917]	[56310917]
771_2461	chr5	68460073	68460473	+	1000	57.0	[6.889081]	[173]	[6.8779535]	[173]	[68460316]	[68460316]
771_2462	chr5	82357188	82357588	+	1000	57.0	[]	[]	[6.500429]	[119]	[]	[82357397]
771_2463	chr5	109427635	109428035	+	1000	57.0	[15.927315]	[94]	[13.506975]	[94]	[109427823]	[109427823]
771_2464	chr5	139661071	139661471	+	1000	57.0	[8.646172]	[101]	[11.066511]	[101]	[139661265]	[139661265]
771_2465	chr5	149134510	149134910	+	1000	57.0	[15.927315, 9.614127]	[81, 106]	[13.506975, 6.7108865, 7.5734572, 9.75485]	[81, 95, 99, 106]	[149134691, 149134716]	[149134691, 149134705, 149134709, 149134716]
771_2466	chr6	13354325	13354725	+	1000	57.0	[10.846566]	[114]	[8.124977]	[114]	[13354487]	[13354487]
771_2467	chr6	15062590	15062990	+	1000	57.0	[10.33729, 6.570135]	[98, 159]	[7.9716325]	[98]	[15062744, 15062805]	[15062744]
771_2468	chr6	26204228	26204628	+	1000	57.0	[6.3611712]	[123]	[]	[]	[26204431]	[]
771_2471	chr6	90411278	90411678	+	1000	57.0	[10.641206]	[121]	[13.191141]	[121]	[90411486]	[90411486]
771_2473	chr7	28037276	28037676	+	1000	57.0	[15.927315, 13.061545, 11.291996]	[66, 91, 138]	[13.506975, 10.770802, 13.28149]	[66, 91, 138]	[28037428, 28037453, 28037500]	[28037428, 28037453, 28037500]
771_2474	chr7	92809713	92810113	+	1000	57.0	[10.770802]	[100]	[13.061545]	[100]	[92809879]	[92809879]
771_2475	chr7	99224414	99224814	+	1000	57.0	[13.191141, 11.882428]	[61, 136]	[10.641206, 9.89249]	[61, 136]	[99224575, 99224650]	[99224575, 99224650]
771_2476	chr7	99274195	99274595	+	1000	57.0	[10.770802]	[116]	[13.061545, 6.91942]	[116, 136]	[99274390]	[99274390, 99274410]
771_2478	chr7	127983766	127984166	+	1000	57.0	[]	[]	[7.232081]	[188]	[]	[127984016]
771_2479	chr7	131244289	131244689	+	1000	57.0	[7.9050317, 11.066511, 7.383095]	[73, 85, 94]	[10.325372, 8.646172]	[73, 85]	[131244461, 131244473, 131244482]	[131244461, 131244473]
771_248	chr13	100392723	100393123	+	1000	140.0	[11.066511, 11.066511, 11.066511]	[76, 93, 116]	[8.646172, 8.646172, 8.646172]	[76, 93, 116]	[100392895, 100392912, 100392935]	[100392895, 100392912, 100392935]
771_2482	chr7	159006832	159007232	+	1000	57.0	[10.641206]	[79]	[13.191141, 7.4738283]	[79, 119]	[159007008]	[159007008, 159007048]
771_2483	chr8	128176827	128177227	+	1000	57.0	[9.885598]	[104]	[12.183796]	[104]	[128177029]	[128177029]
771_2484	chr8	129708001	129708401	+	1000	57.0	[13.506975]	[104]	[15.927315]	[104]	[129708190]	[129708190]
771_2485	chr8	141026653	141027053	+	634	57.0	[7.026721]	[157]	[9.146254]	[157]	[141026882]	[141026882]
771_2487	chr9	128192973	128193373	+	1000	57.0	[10.846566]	[110]	[8.124977]	[110]	[128193164]	[128193164]
771_2488	chr9	131122829	131123229	+	1000	57.0	[13.061545]	[114]	[10.770802]	[114]	[131123022]	[131123022]
771_2489	chr1	15692288	15692688	+	1000	56.0	[7.246666]	[174]	[9.667448]	[174]	[15692517]	[15692517]
771_249	chr15	35557445	35557845	+	1000	140.0	[7.8418097, 10.861151, 13.061545]	[79, 122, 164]	[13.712336, 10.770802]	[122, 164]	[35557605, 35557648, 35557690]	[35557648, 35557690]
771_2491	chr1	212485899	212486299	+	1000	56.0	[10.846566]	[112]	[8.124977]	[112]	[212486108]	[212486108]
771_2493	chr10	34758372	34758772	+	1000	56.0	[13.506975]	[126]	[15.927315]	[126]	[34758591]	[34758591]
771_2494	chr10	41848312	41848712	+	1000	56.0	[10.104691]	[102]	[7.36485]	[102]	[41848508]	[41848508]
771_2497	chr10	96840878	96841278	+	1000	56.0	[11.291996]	[123]	[13.28149]	[123]	[96841086]	[96841086]
771_2498	chr10	102455846	102456246	+	1000	56.0	[7.9050317, 6.475763]	[131, 155]	[10.325372]	[131]	[102456049, 102456073]	[102456049]
771_250	chr16	69530631	69531031	+	1000	140.0	[10.545317, 13.28149]	[118, 130]	[8.426227, 11.291996]	[118, 130]	[69530837, 69530849]	[69530837, 69530849]
771_2500	chr10	103504338	103504738	+	1000	56.0	[15.927315]	[118]	[13.506975]	[118]	[103504527]	[103504527]
771_2501	chr11	64181498	64181898	+	1000	56.0	[7.619093]	[113]	[7.6302204]	[113]	[64181700]	[64181700]
771_2502	chr11	100969669	100970069	+	1000	56.0	[10.861151]	[89]	[13.712336]	[89]	[100969848]	[100969848]
771_2503	chr11	114219970	114220370	+	825	56.0	[12.31283]	[90]	[9.462089]	[90]	[114220137]	[114220137]
771_2504	chr12	93624972	93625372	+	1000	56.0	[9.743723, 13.712336]	[57, 120]	[9.625255, 10.861151]	[57, 120]	[93625129, 93625192]	[93625129, 93625192]
771_2505	chr12	121765543	121765943	+	1000	56.0	[13.712336, 13.712336]	[96, 109]	[10.861151, 10.861151]	[96, 109]	[121765725, 121765738]	[121765725, 121765738]
771_2506	chr12	121888365	121888765	+	1000	56.0	[10.641206]	[103]	[13.191141]	[103]	[121888562]	[121888562]
771_2507	chr14	73741492	73741892	+	1000	56.0	[11.066511]	[134]	[8.646172]	[134]	[73741714]	[73741714]
771_2508	chr15	39139931	39140331	+	1000	56.0	[8.646172]	[149]	[11.066511]	[149]	[39140156]	[39140156]
771_251	chr19	4145707	4146107	+	1000	140.0	[13.191141, 8.646172]	[88, 108]	[10.641206, 11.066511]	[88, 108]	[4145888, 4145908]	[4145888, 4145908]
771_2510	chr16	23679345	23679745	+	1000	56.0	[10.770802]	[117]	[13.061545]	[117]	[23679558]	[23679558]
771_2511	chr16	30994497	30994897	+	960	56.0	[11.066511, 9.236603]	[97, 113]	[8.646172, 7.677511]	[97, 113]	[30994678, 30994694]	[30994678, 30994694]
771_2513	chr16	81482631	81483031	+	1000	56.0	[10.545317]	[126]	[8.426227]	[126]	[81482838]	[81482838]
771_2515	chr16	86664500	86664900	+	1000	56.0	[7.9050317, 15.927315]	[121, 148]	[10.325372, 13.506975]	[121, 148]	[86664702, 86664729]	[86664702, 86664729]
771_2516	chr17	4945167	4945567	+	1000	56.0	[13.061545, 12.183796]	[119, 151]	[10.770802, 9.885598]	[119, 151]	[4945355, 4945387]	[4945355, 4945387]
771_2518	chr17	81349856	81350256	+	1000	56.0	[12.4798975]	[97]	[12.491025]	[97]	[81350051]	[81350051]
771_2520	chr18	3339952	3340352	+	1000	56.0	[9.78519, 8.646172]	[69, 90]	[7.6843505, 11.066511]	[69, 90]	[3340110, 3340131]	[3340110, 3340131]
771_2521	chr18	9017035	9017435	+	1000	56.0	[7.473444, 7.161842, 8.124977, 10.846566]	[132, 143, 166, 194]	[10.846566, 8.124977]	[166, 194]	[9017223, 9017234, 9017257, 9017285]	[9017257, 9017285]
771_2523	chr19	9790314	9790714	+	1000	56.0	[11.291996]	[120]	[13.28149]	[120]	[9790533]	[9790533]
771_2524	chr19	11821498	11821898	+	1000	56.0	[10.191513, 8.40005, 10.641206]	[66, 92, 99]	[8.715885, 13.191141]	[66, 99]	[11821657, 11821683, 11821690]	[11821657, 11821690]
771_2527	chr2	90385062	90385462	+	1000	56.0	[6.337772]	[136]	[6.6684]	[136]	[90385298]	[90385298]
771_2528	chr2	135741374	135741774	+	1000	56.0	[7.381787, 7.2471085]	[91, 127]	[9.667006]	[127]	[135741561, 135741597]	[135741597]
771_253	chr1	153566546	153566946	+	1000	139.0	[10.846566]	[111]	[8.124977]	[111]	[153566731]	[153566731]
771_2532	chr22	20495956	20496356	+	1000	56.0	[6.5886245]	[78]	[]	[]	[20496128]	[]
771_2533	chr22	20784293	20784693	+	1000	56.0	[7.5262027]	[116]	[]	[]	[20784484]	[]
771_2537	chr22	22728387	22728787	+	1000	56.0	[10.861151]	[117]	[13.712336]	[117]	[22728602]	[22728602]
771_2538	chr3	24260065	24260465	+	1000	56.0	[8.646172]	[81]	[11.066511]	[81]	[24260239]	[24260239]
771_2539	chr3	32140935	32141335	+	1000	56.0	[12.4798975]	[123]	[12.491025]	[123]	[32141127]	[32141127]
771_2540	chr3	43522879	43523279	+	1000	56.0	[15.927315]	[131]	[13.506975]	[131]	[43523101]	[43523101]
771_2542	chr3	58471321	58471721	+	1000	56.0	[8.426227]	[114]	[10.545317]	[114]	[58471519]	[58471519]
771_2543	chr3	72269958	72270358	+	1000	56.0	[13.061545]	[121]	[10.770802]	[121]	[72270157]	[72270157]
771_2544	chr3	72339147	72339547	+	1000	56.0	[11.066511, 12.31283]	[68, 126]	[8.646172, 9.462089]	[68, 126]	[72339298, 72339356]	[72339298, 72339356]
771_2545	chr3	172550528	172550928	+	1000	56.0	[13.061545]	[109]	[6.9073806, 10.770802, 7.381787]	[102, 109, 142]	[172550725]	[172550718, 172550725, 172550758]
771_2548	chr4	108987639	108988039	+	1000	56.0	[15.927315]	[112]	[13.506975]	[112]	[108987847]	[108987847]
771_2549	chr5	37668496	37668896	+	1000	56.0	[11.066511]	[92]	[8.646172]	[92]	[37668674]	[37668674]
771_255	chr6	47134686	47135086	+	1000	139.0	[13.28149]	[88]	[11.291996]	[88]	[47134859]	[47134859]
771_2551	chr5	62277008	62277408	+	1000	56.0	[]	[]	[6.7108865, 6.7830076]	[90, 110]	[]	[62277190, 62277210]
771_2552	chr5	69213781	69214181	+	1000	56.0	[13.506975]	[103]	[15.927315]	[103]	[69213959]	[69213959]
771_2553	chr5	77893514	77893914	+	1000	56.0	[10.770802, 10.846566]	[91, 102]	[13.061545, 8.124977]	[91, 102]	[77893701, 77893712]	[77893701, 77893712]
771_2556	chr5	140310915	140311315	+	1000	56.0	[15.927315]	[104]	[13.506975]	[104]	[140311105]	[140311105]
771_2559	chr5	174532541	174532941	+	1000	56.0	[10.770802]	[105]	[13.061545]	[105]	[174532692]	[174532692]
771_2562	chr6	73224220	73224620	+	1000	56.0	[13.712336]	[144]	[10.861151]	[144]	[73224431]	[73224431]
771_2563	chr7	5786407	5786807	+	1000	56.0	[13.506975]	[140]	[15.927315]	[140]	[5786626]	[5786626]
771_2564	chr7	30525446	30525846	+	677	56.0	[8.124977]	[99]	[10.846566]	[99]	[30525639]	[30525639]
771_2566	chr7	93262498	93262898	+	1000	56.0	[10.846566]	[101]	[8.124977]	[101]	[93262696]	[93262696]
771_2568	chr7	121278363	121278763	+	1000	56.0	[10.861151]	[118]	[13.712336]	[118]	[121278527]	[121278527]
771_257	chr2	134118322	134118722	+	1000	138.0	[6.725914]	[147]	[9.447061]	[147]	[134118563]	[134118563]
771_2570	chr7	135160102	135160502	+	1000	56.0	[10.846566]	[122]	[8.124977]	[122]	[135160303]	[135160303]
771_2571	chr7	144830775	144831175	+	1000	56.0	[10.545317, 6.955682]	[141, 153]	[8.426227, 6.889872]	[141, 153]	[144830998, 144831010]	[144830998, 144831010]
771_2572	chr8	1746124	1746524	+	1000	56.0	[8.646172]	[102]	[11.066511]	[102]	[1746316]	[1746316]
771_2573	chr8	9006571	9006971	+	1000	56.0	[8.646172]	[116]	[11.066511]	[116]	[9006783]	[9006783]
771_2574	chr9	135468839	135469239	+	1000	56.0	[7.3206153, 10.325372, 7.4588656]	[72, 107, 131]	[7.9050317]	[107]	[135469009, 135469044, 135469068]	[135469044]
771_2575	chrX	153766310	153766710	+	1000	56.0	[11.066511]	[100]	[8.646172]	[100]	[153766507]	[153766507]
771_2576	chr1	10459102	10459502	+	1000	55.0	[15.927315]	[85]	[13.506975]	[85]	[10459253]	[10459253]
771_2577	chr1	15345886	15346286	+	1000	55.0	[13.061545]	[103]	[10.770802]	[103]	[15346084]	[15346084]
771_2579	chr1	21022236	21022636	+	1000	55.0	[9.743723, 8.124977]	[105, 136]	[9.625255, 7.4553385, 10.846566]	[105, 114, 136]	[21022438, 21022469]	[21022438, 21022447, 21022469]
771_258	chr6	30769546	30769946	+	1000	138.0	[11.291996]	[104]	[13.28149]	[104]	[30769735]	[30769735]
771_2580	chr1	31483364	31483764	+	1000	55.0	[]	[]	[8.569311]	[127]	[]	[31483574]
771_2582	chr1	44072197	44072597	+	1000	55.0	[11.291996, 7.8418097]	[121, 175]	[13.28149]	[121]	[44072366, 44072420]	[44072366]
771_2584	chr1	53047659	53048059	+	1000	55.0	[10.325372]	[150]	[7.9050317]	[150]	[53047888]	[53047888]
771_2586	chr1	151945734	151946134	+	1000	55.0	[13.506975]	[114]	[15.927315]	[114]	[151945943]	[151945943]
771_2588	chr1	156660112	156660512	+	1000	55.0	[8.426227]	[110]	[10.545317]	[110]	[156660318]	[156660318]
771_2589	chr1	201714574	201714974	+	752	55.0	[13.28149]	[166]	[11.291996]	[166]	[201714796]	[201714796]
771_259	chr6	157515025	157515425	+	1000	138.0	[13.506975]	[98]	[15.927315]	[98]	[157515188]	[157515188]
771_2594	chr10	11552132	11552532	+	1000	55.0	[8.426227, 11.291996]	[105, 118]	[10.545317, 13.28149]	[105, 118]	[11552306, 11552319]	[11552306, 11552319]
771_2595	chr10	13040181	13040581	+	1000	55.0	[11.291996]	[121]	[13.28149]	[121]	[13040394]	[13040394]
771_2596	chr10	22672549	22672949	+	1000	55.0	[7.691465, 10.861151]	[120, 129]	[13.712336]	[129]	[22672750, 22672759]	[22672759]
771_2598	chr11	20367537	20367937	+	1000	55.0	[13.061545, 8.747505]	[164, 182]	[10.770802, 8.85852]	[164, 182]	[20367762, 20367780]	[20367762, 20367780]
771_2599	chr11	22795896	22796296	+	1000	55.0	[10.770802]	[103]	[13.061545]	[103]	[22796087]	[22796087]
771_26	chrM	9043	9443	+	1000	557.0	[7.1273255]	[139]	[]	[]	[9207]	[]
771_260	chr3	15269519	15269919	+	1000	137.0	[15.927315, 7.4102755]	[89, 112]	[13.506975, 7.0978985]	[89, 112]	[15269702, 15269725]	[15269702, 15269725]
771_2600	chr11	34609797	34610197	+	1000	55.0	[8.124977, 10.264917]	[120, 159]	[10.846566, 9.8452]	[120, 159]	[34609984, 34610023]	[34609984, 34610023]
771_2601	chr11	59566118	59566518	+	1000	55.0	[9.667006]	[152]	[7.2471085]	[152]	[59566354]	[59566354]
771_2604	chr11	124207297	124207697	+	1000	55.0	[13.061545]	[89]	[10.770802]	[89]	[124207474]	[124207474]
771_2605	chr12	55842807	55843207	+	1000	55.0	[10.846566]	[107]	[8.124977]	[107]	[55843004]	[55843004]
771_2606	chr13	80599740	80600140	+	1000	55.0	[7.771173, 13.061545]	[100, 119]	[11.136225, 10.770802]	[100, 119]	[80599928, 80599947]	[80599928, 80599947]
771_2608	chr14	61562821	61563221	+	1000	55.0	[7.1273255, 13.061545, 7.027282]	[67, 117, 151]	[10.770802, 9.440167]	[117, 151]	[61562980, 61563030, 61563064]	[61563030, 61563064]
771_2609	chr15	34217586	34217986	+	1000	55.0	[6.744095, 15.927315]	[109, 119]	[7.699934, 13.506975]	[109, 119]	[34217783, 34217793]	[34217783, 34217793]
771_261	chr7	107035392	107035792	+	1000	137.0	[13.506975]	[143]	[15.927315]	[143]	[107035600]	[107035600]
771_2611	chr16	29943960	29944360	+	1000	55.0	[10.325372]	[122]	[7.9050317]	[122]	[29944170]	[29944170]
771_2613	chr16	75624821	75625221	+	1000	55.0	[11.291996]	[90]	[13.28149]	[90]	[75625001]	[75625001]
771_2614	chr16	79970950	79971350	+	1000	55.0	[10.770802, 13.191141]	[93, 113]	[13.061545, 10.641206, 7.3206153]	[93, 113, 149]	[79971129, 79971149]	[79971129, 79971149, 79971185]
771_2615	chr17	40844514	40844914	+	1000	55.0	[6.725914]	[133]	[9.447061]	[133]	[40844733]	[40844733]
771_2617	chr17	42518472	42518872	+	1000	55.0	[6.7718644, 8.124977]	[61, 94]	[6.682978, 10.846566]	[61, 94]	[42518627, 42518660]	[42518627, 42518660]
771_2618	chr17	76562714	76563114	+	1000	55.0	[13.506975]	[105]	[15.927315]	[105]	[76562915]	[76562915]
771_2619	chr18	62420613	62421013	+	1000	55.0	[15.927315]	[88]	[13.506975]	[88]	[62420792]	[62420792]
771_2620	chr19	3828412	3828812	+	1000	55.0	[8.646172]	[80]	[11.066511]	[80]	[3828591]	[3828591]
771_2621	chr19	11496372	11496772	+	1000	55.0	[13.28149]	[125]	[11.291996]	[125]	[11496597]	[11496597]
771_2622	chr19	18392548	18392948	+	1000	55.0	[13.712336]	[116]	[10.861151]	[116]	[18392719]	[18392719]
771_2623	chr19	46786364	46786764	+	1000	55.0	[13.712336]	[112]	[10.861151]	[112]	[46786564]	[46786564]
771_2625	chr19	47743069	47743469	+	1000	55.0	[9.968816, 10.846566]	[109, 132]	[7.2397733, 8.124977]	[109, 132]	[47743257, 47743280]	[47743257, 47743280]
771_2628	chr19	48963735	48964135	+	1000	55.0	[13.061545]	[110]	[10.770802]	[110]	[48963941]	[48963941]
771_2629	chr2	8304825	8305225	+	1000	55.0	[13.061545]	[122]	[10.770802]	[122]	[8305038]	[8305038]
771_263	chr19	6087862	6088262	+	1000	136.0	[8.426227]	[107]	[10.545317]	[107]	[6088063]	[6088063]
771_2630	chr2	43221891	43222291	+	1000	55.0	[11.066511]	[95]	[8.646172]	[95]	[43222075]	[43222075]
771_2631	chr2	64137549	64137949	+	1000	55.0	[11.291996]	[98]	[13.28149]	[98]	[64137739]	[64137739]
771_2632	chr2	121429576	121429976	+	1000	55.0	[10.861151]	[105]	[13.712336]	[105]	[121429770]	[121429770]
771_2634	chr20	32682392	32682792	+	1000	55.0	[10.861151]	[97]	[13.712336]	[97]	[32682581]	[32682581]
771_264	chr21	36429989	36430389	+	1000	136.0	[6.5963187]	[114]	[9.576656]	[114]	[36430164]	[36430164]
771_2640	chr22	40177019	40177419	+	1000	55.0	[13.061545]	[112]	[10.770802]	[112]	[40177221]	[40177221]
771_2641	chr22	43007678	43008078	+	703	55.0	[10.545317]	[91]	[8.426227, 7.8418097]	[91, 138]	[43007854]	[43007854, 43007901]
771_2643	chr3	141368281	141368681	+	1000	55.0	[13.061545]	[60]	[10.770802]	[60]	[141368437]	[141368437]
771_2645	chr3	157512487	157512887	+	1000	55.0	[13.061545]	[105]	[10.770802]	[105]	[157512673]	[157512673]
771_2646	chr3	158168128	158168528	+	1000	55.0	[9.462089]	[85]	[12.31283]	[85]	[158168305]	[158168305]
771_2647	chr3	169760511	169760911	+	1000	55.0	[13.506975]	[135]	[15.927315]	[135]	[169760732]	[169760732]
771_2648	chr3	187098956	187099356	+	1000	55.0	[15.927315]	[98]	[13.506975]	[98]	[187099119]	[187099119]
771_265	chr6	31734656	31735056	+	1000	136.0	[10.276045]	[99]	[9.834072]	[99]	[31734835]	[31734835]
771_2650	chr3	196022483	196022883	+	1000	55.0	[13.28149]	[156]	[11.291996]	[156]	[196022719]	[196022719]
771_2651	chr4	6942257	6942657	+	1000	55.0	[11.291996]	[136]	[13.28149]	[136]	[6942437]	[6942437]
771_2652	chr4	15153545	15153945	+	1000	55.0	[8.124977]	[135]	[10.846566]	[135]	[15153762]	[15153762]
771_2653	chr4	55729714	55730114	+	1000	55.0	[7.3936696]	[124]	[]	[]	[55729933]	[]
771_2654	chr4	83536032	83536432	+	1000	55.0	[11.291996]	[90]	[13.28149]	[90]	[83536207]	[83536207]
771_2655	chr4	83757036	83757436	+	1000	55.0	[10.846566]	[133]	[8.124977]	[133]	[83757256]	[83757256]
771_2656	chr5	38807552	38807952	+	1000	55.0	[13.28149]	[167]	[6.4423046, 11.291996]	[119, 167]	[38807798]	[38807750, 38807798]
771_2658	chr5	108711775	108712175	+	1000	55.0	[6.744095]	[118]	[7.699934]	[118]	[108711981]	[108711981]
771_2659	chr5	124655946	124656346	+	1000	55.0	[6.8162637]	[98]	[10.097851]	[98]	[124656131]	[124656131]
771_266	chr7	99562872	99563272	+	1000	136.0	[13.28149, 8.646172]	[71, 95]	[11.291996, 11.066511]	[71, 95]	[99563041, 99563065]	[99563041, 99563065]
771_2660	chr5	149798507	149798907	+	1000	55.0	[7.1910195]	[78]	[7.253499]	[131]	[149798680]	[149798733]
771_2662	chr5	173764424	173764824	+	1000	55.0	[7.0198283, 10.861151]	[103, 126]	[9.447621, 13.712336]	[103, 126]	[173764610, 173764633]	[173764610, 173764633]
771_2669	chr6	109384423	109384823	+	1000	55.0	[13.191141]	[117]	[10.641206]	[117]	[109384635]	[109384635]
771_267	chr1	11798469	11798869	+	1000	135.0	[7.0216236]	[125]	[]	[]	[11798692]	[]
771_2670	chr6	135291754	135292154	+	1000	55.0	[15.927315]	[128]	[13.506975]	[128]	[135291958]	[135291958]
771_2671	chr6	158854420	158854820	+	1000	55.0	[13.061545]	[143]	[10.770802]	[143]	[158854645]	[158854645]
771_2672	chr7	4971556	4971956	+	1000	55.0	[15.927315]	[150]	[13.506975]	[150]	[4971776]	[4971776]
771_2673	chr7	23273121	23273521	+	1000	55.0	[13.191141]	[112]	[10.641206]	[112]	[23273328]	[23273328]
771_2675	chr7	99665256	99665656	+	1000	55.0	[9.743723]	[89]	[9.625255]	[89]	[99665441]	[99665441]
771_2678	chr7	117124698	117125098	+	1000	55.0	[6.500429, 7.995023]	[142, 158]	[]	[]	[117124920, 117124936]	[]
771_2682	chr8	23275976	23276376	+	1000	55.0	[15.927315]	[109]	[13.506975]	[109]	[23276171]	[23276171]
771_2683	chr8	29289507	29289907	+	1000	55.0	[10.861151]	[133]	[13.712336]	[133]	[29289715]	[29289715]
771_2684	chr8	58842028	58842428	+	1000	55.0	[8.426227, 8.426227, 8.426227]	[86, 104, 122]	[10.545317, 10.545317, 10.545317]	[86, 104, 122]	[58842196, 58842214, 58842232]	[58842196, 58842214, 58842232]
771_2685	chr8	124866548	124866948	+	1000	55.0	[10.861151]	[90]	[13.712336]	[90]	[124866726]	[124866726]
771_2686	chr9	99433535	99433935	+	1000	55.0	[13.28149, 8.646172]	[124, 157]	[11.291996, 11.066511]	[124, 157]	[99433736, 99433769]	[99433736, 99433769]
771_2688	chr9	127955400	127955800	+	1000	55.0	[15.927315, 9.614127]	[114, 150]	[7.8418097, 13.506975, 9.75485]	[83, 114, 150]	[127955585, 127955621]	[127955554, 127955585, 127955621]
771_2690	chrX	13101672	13102072	+	1000	55.0	[13.28149]	[157]	[11.291996]	[157]	[13101907]	[13101907]
771_2692	chrX	109840525	109840925	+	1000	55.0	[8.646172]	[115]	[11.066511]	[115]	[109840728]	[109840728]
771_2694	chr1	8899912	8900312	+	1000	54.0	[10.276045]	[91]	[9.834072]	[91]	[8900083]	[8900083]
771_2696	chr1	16266551	16266951	+	1000	54.0	[6.7108865]	[94]	[]	[]	[16266716]	[]
771_2697	chr1	23907733	23908133	+	1000	54.0	[8.87654, 11.291996]	[93, 111]	[8.43501, 13.28149]	[93, 111]	[23907922, 23907940]	[23907922, 23907940]
771_270	chr7	151039281	151039681	+	1000	135.0	[11.066511]	[123]	[8.646172]	[123]	[151039503]	[151039503]
771_2703	chr1	153985275	153985675	+	1000	54.0	[10.861151, 10.325372]	[101, 114]	[13.712336, 7.9050317]	[101, 114]	[153985475, 153985488]	[153985475, 153985488]
771_2705	chr1	223715255	223715655	+	1000	54.0	[]	[]	[6.532526]	[92]	[]	[223715407]
771_2707	chr10	23047653	23048053	+	1000	54.0	[10.641206]	[136]	[13.191141]	[136]	[23047880]	[23047880]
771_2709	chr10	70477717	70478117	+	1000	54.0	[11.066511]	[107]	[8.646172]	[107]	[70477873]	[70477873]
771_271	chr18	9743495	9743895	+	1000	134.0	[8.124977]	[105]	[10.846566]	[105]	[9743686]	[9743686]
771_2710	chr10	77582759	77583159	+	1000	54.0	[10.325372]	[151]	[7.9050317]	[151]	[77582966]	[77582966]
771_2711	chr10	95493326	95493726	+	1000	54.0	[8.646172]	[153]	[11.066511]	[153]	[95493545]	[95493545]
771_2712	chr11	3058612	3059012	+	1000	54.0	[7.5641775, 7.383095, 10.861151]	[101, 123, 144]	[13.712336]	[144]	[3058790, 3058812, 3058833]	[3058833]
771_2713	chr11	64304325	64304725	+	1000	54.0	[6.7108865]	[176]	[]	[]	[64304575]	[]
771_2714	chr11	94732066	94732466	+	1000	54.0	[9.885598]	[115]	[12.183796]	[115]	[94732273]	[94732273]
771_2715	chr11	100808933	100809333	+	1000	54.0	[11.291996]	[142]	[13.28149]	[142]	[100809164]	[100809164]
771_2716	chr12	129659966	129660366	+	1000	54.0	[15.927315]	[85]	[13.506975]	[85]	[129660139]	[129660139]
771_2718	chr14	61103739	61104139	+	1000	54.0	[7.5641775, 9.146254, 13.506975]	[71, 89, 108]	[7.026721, 15.927315]	[89, 108]	[61103895, 61103913, 61103932]	[61103913, 61103932]
771_272	chr2	216775054	216775454	+	1000	134.0	[7.452026, 15.927315]	[84, 145]	[13.506975]	[145]	[216775221, 216775282]	[216775282]
