#PeakID(python identify_motif.py ./ENCODE_processed_files/ELK1_idr.fa ELK1 --motif_path ./motifs/ --distance 50  --cutoff --size 400 --repeat ../hg38_repeats/hg38_repeats_merged.nodup.all.txt)	chr	start	end	strand	idrScore	count	motif score +	motif position +	motif score -	motif position -	adjusted motif position +	adjusted motif position -
120_3081	chr9	130820141	130820541	+	1000	35.0	[]	[]	[7.9376245]	[221]	[]	[130820370]
120_3085	chr9	130935123	130935523	+	1000	35.0	[]	[]	[8.920127]	[134]	[]	[130935314]
120_309	chr4	183348964	183349364	+	1000	103.0	[]	[]	[6.7590513]	[135]	[]	[183349196]
120_3092	chr9	136482805	136483205	+	1000	35.0	[]	[]	[10.547535]	[153]	[]	[136483035]
120_3094	chrUn_KI270744v1	109390	109790	+	1000	35.0	[]	[]	[5.4397116]	[139]	[]	[109602]
120_3095	chrX	16719358	16719758	+	1000	35.0	[9.914867]	[96]	[]	[]	[16719546]	[]
120_3096	chrX	70133696	70134096	+	1000	35.0	[]	[]	[11.419997, 7.5894604]	[73, 141]	[]	[70133855, 70133923]
120_3097	chr1	1273648	1274048	+	1000	34.0	[]	[]	[13.681358]	[140]	[]	[1273867]
120_31	chr9	33165736	33166136	+	1000	360.0	[16.446117, 6.210763]	[97, 106]	[]	[]	[33165930, 33165939]	[]
120_310	chr5	177455311	177455711	+	1000	103.0	[14.663861]	[124]	[]	[]	[177455531]	[]
120_3101	chr1	26950518	26950918	+	980	34.0	[]	[]	[9.8508215]	[107]	[]	[26950703]
120_3103	chr1	33472440	33472840	+	1000	34.0	[]	[]	[10.118435]	[126]	[]	[33472657]
120_3104	chr1	39026108	39026508	+	596	34.0	[]	[]	[11.899101]	[125]	[]	[39026281]
120_3106	chr1	100895880	100896280	+	1000	34.0	[14.663861]	[122]	[]	[]	[100896087]	[]
120_311	chr6	27139026	27139426	+	1000	103.0	[]	[]	[8.30505, 11.419997]	[96, 111]	[]	[27139203, 27139218]
120_3111	chr1	154183042	154183442	+	1000	34.0	[12.43198, 8.499255]	[85, 104]	[10.118435]	[60]	[154183219, 154183238]	[154183194]
120_3115	chr1	207049921	207050321	+	1000	34.0	[7.0684943]	[87]	[]	[]	[207050080]	[]
120_3116	chr1	228140102	228140502	+	626	34.0	[5.7344956]	[113]	[]	[]	[228140298]	[]
120_3118	chr10	11898330	11898730	+	913	34.0	[6.3777375]	[118]	[9.135932]	[200]	[11898486]	[11898568]
120_312	chr8	144755424	144755824	+	1000	103.0	[13.681358]	[90]	[7.5894604]	[120]	[144755611]	[144755641]
120_3121	chr11	8964224	8964624	+	823	34.0	[]	[]	[9.914867]	[153]	[]	[8964433]
120_3123	chr11	43880546	43880946	+	1000	34.0	[16.446117, 6.1569576]	[114, 146]	[]	[]	[43880743, 43880775]	[]
120_3124	chr11	57531153	57531553	+	1000	34.0	[]	[]	[7.9376245]	[136]	[]	[57531384]
120_3125	chr11	65652827	65653227	+	1000	34.0	[11.900691]	[127]	[]	[]	[65653045]	[]
120_3128	chr11	107457662	107458062	+	1000	34.0	[6.080818]	[139]	[13.550472]	[145]	[107457877]	[107457883]
120_313	chrX	154397946	154398346	+	1000	103.0	[11.899101]	[97]	[]	[]	[154398129]	[]
120_3130	chr11	113773725	113774125	+	1000	34.0	[]	[]	[5.54029]	[188]	[]	[113773924]
120_3131	chr12	6368135	6368535	+	992	34.0	[11.697124]	[91]	[]	[]	[6368305]	[]
120_3132	chr12	39625964	39626364	+	1000	34.0	[11.616154]	[84]	[]	[]	[39626145]	[]
120_3133	chr12	64451902	64452302	+	689	34.0	[14.663861]	[129]	[5.5428443]	[107]	[64452117]	[64452095]
120_3134	chr12	109996256	109996656	+	1000	34.0	[7.898935]	[103]	[]	[]	[109996417]	[]
120_3135	chr12	120581205	120581605	+	1000	34.0	[12.329792]	[101]	[6.2402864]	[139]	[120581396]	[120581434]
120_3136	chr12	122266298	122266698	+	1000	34.0	[6.133603, 7.824828]	[136, 143]	[]	[]	[122266527, 122266534]	[]
120_3138	chr13	107909741	107910141	+	979	34.0	[8.215395]	[145]	[]	[]	[107909977]	[]
120_3139	chr14	22870873	22871273	+	1000	34.0	[]	[]	[10.702384]	[108]	[]	[22871081]
120_314	chr12	6943827	6944227	+	1000	102.0	[7.7827754]	[83]	[11.899101]	[71]	[6944008]	[6943996]
120_3140	chr14	34060333	34060733	+	1000	34.0	[12.6155815]	[93]	[]	[]	[34060526]	[]
120_3142	chr15	40382677	40383077	+	1000	34.0	[16.446117]	[167]	[10.118435]	[153]	[40382927]	[40382913]
120_3143	chr15	43106016	43106416	+	1000	34.0	[9.8508215]	[86]	[]	[]	[43106172]	[]
120_3144	chr15	65185446	65185846	+	1000	34.0	[]	[]	[11.419997]	[182]	[]	[65185694]
120_3145	chr15	65610953	65611353	+	1000	34.0	[10.649723]	[132]	[]	[]	[65611172]	[]
120_3146	chr15	66829082	66829482	+	1000	34.0	[7.806739]	[135]	[]	[]	[66829303]	[]
120_3148	chr16	589066	589466	+	1000	34.0	[10.118435, 6.1569576]	[186, 211]	[6.1042967]	[217]	[589277, 589302]	[589308]
120_3149	chr16	21554803	21555203	+	1000	34.0	[5.8366838]	[143]	[]	[]	[21555033]	[]
120_315	chr17	39199824	39200224	+	1000	102.0	[]	[]	[16.446117]	[123]	[]	[39200033]
120_3151	chr16	30698973	30699373	+	1000	34.0	[10.000369]	[216]	[]	[]	[30699208]	[]
120_3152	chr16	30747901	30748301	+	1000	34.0	[]	[]	[12.6155815]	[140]	[]	[30748138]
120_3153	chr16	31180547	31180947	+	1000	34.0	[]	[]	[7.8935585]	[117]	[]	[31180718]
120_3155	chr16	58265446	58265846	+	1000	34.0	[]	[]	[14.663861]	[124]	[]	[58265661]
120_3156	chr16	72664931	72665331	+	1000	34.0	[]	[]	[9.8508215, 11.899101]	[93, 118]	[]	[72665114, 72665139]
120_3158	chr17	1456078	1456478	+	1000	34.0	[9.833254]	[103]	[]	[]	[1456259]	[]
120_3159	chr17	4940270	4940670	+	1000	34.0	[16.446117]	[131]	[]	[]	[4940488]	[]
120_316	chr17	58518022	58518422	+	1000	102.0	[16.446117]	[110]	[]	[]	[58518210]	[]
120_3161	chr17	28645157	28645557	+	1000	34.0	[5.8366838]	[126]	[]	[]	[28645372]	[]
120_3162	chr17	39927467	39927867	+	1000	34.0	[]	[]	[6.8745704]	[139]	[]	[39927674]
120_3163	chr17	66255058	66255458	+	1000	34.0	[]	[]	[13.550472]	[138]	[]	[66255271]
120_317	chr17	67366409	67366809	+	1000	102.0	[16.446117]	[81]	[]	[]	[67366578]	[]
120_3171	chr19	8005611	8006011	+	571	34.0	[]	[]	[16.446117, 7.8849635]	[98, 182]	[]	[8005772, 8005856]
120_3172	chr19	13847621	13848021	+	1000	34.0	[]	[]	[10.702384]	[96]	[]	[13847799]
120_3174	chr19	34254315	34254715	+	1000	34.0	[]	[]	[16.446117]	[187]	[]	[34254557]
120_3175	chr19	35994956	35995356	+	1000	34.0	[5.717571, 10.118435]	[100, 144]	[]	[]	[35995131, 35995175]	[]
120_3177	chr19	39409302	39409702	+	1000	34.0	[8.920127]	[123]	[]	[]	[39409522]	[]
120_3178	chr19	55279912	55280312	+	1000	34.0	[12.7289, 12.6155815]	[120, 142]	[]	[]	[55280113, 55280135]	[]
120_3179	chr19	57279748	57280148	+	994	34.0	[12.6155815]	[76]	[]	[]	[57279917]	[]
120_318	chr18	12903901	12904301	+	1000	102.0	[7.806739]	[102]	[8.601443]	[145]	[12904095]	[12904138]
120_3180	chr1_KI270709v1_random	2726	3126	+	1000	34.0	[]	[]	[5.840594]	[62]	[]	[2885]
120_3181	chr2	37084301	37084701	+	1000	34.0	[13.550472]	[93]	[]	[]	[37084488]	[]
120_3183	chr2	191014111	191014511	+	1000	34.0	[]	[]	[6.401216, 11.899101]	[121, 131]	[]	[191014324, 191014334]
120_3184	chr2	234364770	234365170	+	1000	34.0	[7.806739]	[88]	[7.104724, 8.601443]	[85, 131]	[234364941]	[234364938, 234364984]
120_3185	chr20	13638744	13639144	+	1000	34.0	[16.446117]	[85]	[]	[]	[13638920]	[]
120_3187	chr20	31968370	31968770	+	1000	34.0	[]	[]	[8.720509]	[147]	[]	[31968615]
120_3188	chr20	35541891	35542291	+	1000	34.0	[]	[]	[6.116678]	[176]	[]	[35542081]
120_3189	chr20	62386738	62387138	+	1000	34.0	[11.899101, 11.900691]	[205, 211]	[]	[]	[62386968, 62386974]	[]
120_319	chr19	12681702	12682102	+	1000	102.0	[10.702384, 16.446117]	[81, 113]	[]	[]	[12681865, 12681897]	[]
120_3193	chr22	19891485	19891885	+	1000	34.0	[6.9851656]	[141]	[]	[]	[19891714]	[]
120_32	chr5	140261324	140261724	+	1000	358.0	[9.96414]	[80]	[]	[]	[140261503]	[]
120_320	chr20	36050765	36051165	+	1000	102.0	[12.43198, 16.446117]	[90, 137]	[]	[]	[36050952, 36050999]	[]
120_3202	chr22	21951894	21952294	+	1000	34.0	[]	[]	[5.676263]	[201]	[]	[21952144]
120_3204	chr22	22142595	22142995	+	825	34.0	[]	[]	[5.97098]	[114]	[]	[22142774]
120_321	chr3	40352046	40352446	+	1000	102.0	[7.806739]	[90]	[]	[]	[40352231]	[]
120_3211	chr22	23191025	23191425	+	1000	34.0	[7.0910826]	[118]	[]	[]	[23191188]	[]
120_322	chr5	159263056	159263456	+	1000	102.0	[]	[]	[7.979905, 16.446117, 9.66722, 16.446117, 7.1745977]	[83, 103, 121, 140, 150]	[]	[159263233, 159263253, 159263271, 159263290, 159263300]
120_3221	chr3	44729341	44729741	+	977	34.0	[9.135932]	[120]	[]	[]	[44729536]	[]
120_3223	chr3	47421110	47421510	+	803	34.0	[5.5418797, 6.133603]	[57, 118]	[11.419997]	[78]	[47421264, 47421325]	[47421285]
120_3226	chr3	154324316	154324716	+	1000	34.0	[9.8508215]	[73]	[11.697124, 6.036719]	[94, 105]	[154324473]	[154324494, 154324505]
120_3228	chr4	4541867	4542267	+	605	34.0	[]	[]	[7.8849635]	[132]	[]	[4542097]
120_3229	chr4	75990797	75991197	+	997	34.0	[6.036719]	[122]	[]	[]	[75991011]	[]
120_323	chr9	35102986	35103386	+	1000	102.0	[8.499255]	[115]	[7.8865533, 14.663861]	[104, 124]	[35103190]	[35103179, 35103199]
120_3230	chr4	139082730	139083130	+	1000	34.0	[]	[]	[7.070727, 7.866587]	[92, 138]	[]	[139082920, 139082966]
120_3231	chr5	95646641	95647041	+	937	34.0	[5.45392]	[74]	[11.899101]	[124]	[95646815]	[95646865]
120_3232	chr5	138575357	138575757	+	1000	34.0	[]	[]	[5.92963]	[62]	[]	[138575509]
120_3234	chr6	15299550	15299950	+	1000	34.0	[11.899101]	[98]	[]	[]	[15299736]	[]
120_3235	chr6	26330155	26330555	+	721	34.0	[]	[]	[9.135932]	[114]	[]	[26330351]
120_3238	chr6	27605470	27605870	+	1000	34.0	[7.9376245]	[152]	[]	[]	[27605693]	[]
120_3239	chr6	27777664	27778064	+	1000	34.0	[9.135932]	[154]	[]	[]	[27777898]	[]
120_324	chr16	87765792	87766192	+	1000	101.0	[]	[]	[14.663861, 9.8508215]	[109, 132]	[]	[87765999, 87766022]
120_3240	chr6	28776231	28776631	+	1000	34.0	[]	[]	[14.663861]	[119]	[]	[28776449]
120_3242	chr6	31737981	31738381	+	1000	34.0	[]	[]	[6.586058]	[197]	[]	[31738228]
120_3243	chr6	34237979	34238379	+	1000	34.0	[8.920127]	[89]	[]	[]	[34238165]	[]
120_3244	chr6	34273255	34273655	+	770	34.0	[8.920127, 5.645092]	[121, 199]	[]	[]	[34273424, 34273502]	[]
120_3245	chr6	43628688	43629088	+	788	34.0	[11.616154, 6.116678]	[104, 153]	[]	[]	[43628880, 43628929]	[]
120_3246	chr6	44257479	44257879	+	831	34.0	[]	[]	[5.8366838]	[130]	[]	[44257648]
120_3247	chr6	70394677	70395077	+	1000	34.0	[]	[]	[10.702384]	[98]	[]	[70394837]
120_325	chr5	139341632	139342032	+	1000	101.0	[9.914867]	[92]	[12.6155815]	[107]	[139341823]	[139341838]
120_3252	chr7	32891524	32891924	+	1000	34.0	[]	[]	[11.616154]	[73]	[]	[32891697]
120_3253	chr7	77798245	77798645	+	1000	34.0	[]	[]	[8.499255]	[113]	[]	[77798452]
120_3254	chr7	100148741	100149141	+	1000	34.0	[5.453353, 11.899101]	[154, 161]	[]	[]	[100148916, 100148923]	[]
120_3256	chr7	101252115	101252515	+	1000	34.0	[]	[]	[6.259324, 9.8508215]	[99, 115]	[]	[101252279, 101252295]
120_3259	chr7	131007470	131007870	+	1000	34.0	[]	[]	[12.6155815]	[129]	[]	[131007687]
120_326	chr6	3068775	3069175	+	1000	101.0	[16.446117, 12.6155815]	[89, 125]	[]	[]	[3068957, 3068993]	[]
120_3260	chr7	157336722	157337122	+	970	34.0	[10.118435]	[144]	[]	[]	[157336960]	[]
120_3262	chr8	30095151	30095551	+	831	34.0	[10.118435]	[186]	[]	[]	[30095389]	[]
120_3264	chr8	140511913	140512313	+	819	34.0	[]	[]	[8.181883]	[104]	[]	[140512104]
120_3265	chr8	144358344	144358744	+	948	34.0	[5.8366838]	[170]	[9.8508215, 16.446117]	[125, 139]	[144358595]	[144358550, 144358564]
120_327	chr7	128343735	128344135	+	1000	101.0	[13.550472]	[71]	[6.771575]	[132]	[128343900]	[128343961]
120_328	chr9	130866356	130866756	+	1000	101.0	[6.0263987]	[189]	[]	[]	[130866584]	[]
120_3282	chrUn_GL000214v1	125193	125593	+	1000	34.0	[5.798541]	[133]	[]	[]	[125424]	[]
120_3285	chrX	24054463	24054863	+	1000	34.0	[7.979905]	[82]	[]	[]	[24054623]	[]
120_3286	chrX	53225312	53225712	+	1000	34.0	[11.419997, 6.4609184]	[113, 152]	[]	[]	[53225508, 53225547]	[]
120_3288	chr1	12529307	12529707	+	1000	33.0	[10.702384]	[106]	[]	[]	[12529503]	[]
120_3290	chr1	23019067	23019467	+	824	33.0	[6.108821]	[127]	[]	[]	[23019230]	[]
120_3293	chr1	54464569	54464969	+	1000	33.0	[7.9376245]	[88]	[6.6882463]	[132]	[54464736]	[54464780]
120_3294	chr1	99849854	99850254	+	1000	33.0	[12.6155815]	[210]	[]	[]	[99850084]	[]
120_3295	chr1	109277399	109277799	+	1000	33.0	[6.586058]	[124]	[]	[]	[109277591]	[]
120_3296	chr1	109776815	109777215	+	1000	33.0	[]	[]	[5.87242]	[148]	[]	[109777052]
120_3298	chr1	156020773	156021173	+	1000	33.0	[5.676263, 12.7289, 8.181883]	[54, 82, 99]	[]	[]	[156020924, 156020952, 156020969]	[]
120_330	chr16	2155481	2155881	+	1000	100.0	[14.663861, 7.585262]	[106, 121]	[]	[]	[2155663, 2155678]	[]
120_3300	chr1	197928917	197929317	+	904	33.0	[]	[]	[11.899101]	[89]	[]	[197929088]
120_3301	chr1	200409884	200410284	+	1000	33.0	[]	[]	[7.353675]	[143]	[]	[200410120]
120_3302	chr1	201513029	201513429	+	787	33.0	[10.702384]	[188]	[]	[]	[201513242]	[]
120_3304	chr1	247104265	247104665	+	647	33.0	[]	[]	[5.453353]	[159]	[]	[247104453]
120_3305	chr10	1049140	1049540	+	1000	33.0	[11.899101]	[126]	[]	[]	[1049364]	[]
120_3306	chr10	5684613	5685013	+	1000	33.0	[]	[]	[13.681358]	[126]	[]	[5684838]
120_3308	chr10	27154240	27154640	+	1000	33.0	[7.785617, 8.070155]	[119, 200]	[12.6155815]	[148]	[27154392, 27154473]	[27154421]
120_331	chr19	38374307	38374707	+	1000	100.0	[]	[]	[16.446117]	[150]	[]	[38374553]
120_3315	chr11	6683108	6683508	+	1000	33.0	[10.649723]	[150]	[]	[]	[6683325]	[]
120_3317	chr11	47426399	47426799	+	1000	33.0	[7.898935]	[107]	[]	[]	[47426590]	[]
120_3318	chr11	53375202	53375602	+	1000	33.0	[8.932364]	[146]	[]	[]	[53375448]	[]
120_3319	chr11	57335711	57336111	+	1000	33.0	[13.681358]	[66]	[]	[]	[57335864]	[]
120_332	chr22	19431579	19431979	+	1000	100.0	[14.663861]	[56]	[7.221968]	[148]	[19431734]	[19431826]
120_3321	chr11	62791791	62792191	+	1000	33.0	[]	[]	[12.6155815, 6.155368]	[135, 149]	[]	[62792004, 62792018]
120_3322	chr12	6852269	6852669	+	1000	33.0	[9.8508215]	[129]	[]	[]	[6852470]	[]
120_3324	chr12	55715847	55716247	+	1000	33.0	[]	[]	[10.785713]	[164]	[]	[55716083]
120_3325	chr12	56725178	56725578	+	1000	33.0	[5.92804]	[175]	[5.92804, 5.95339]	[172, 185]	[56725388]	[56725385, 56725398]
120_3327	chr12	71839444	71839844	+	1000	33.0	[8.499255]	[164]	[]	[]	[71839690]	[]
120_3328	chr12	96907026	96907426	+	1000	33.0	[11.899101]	[142]	[14.663861]	[106]	[96907246]	[96907210]
120_3329	chr12	109880349	109880749	+	725	33.0	[]	[]	[10.118435, 6.64452]	[66, 130]	[]	[109880505, 109880569]
120_333	chr4	184339391	184339791	+	1000	100.0	[]	[]	[7.806739]	[126]	[]	[184339606]
120_3331	chr12	120194550	120194950	+	974	33.0	[6.771575, 5.54794]	[90, 148]	[10.785713, 9.8508215]	[99, 110]	[120194713, 120194771]	[120194722, 120194733]
120_3332	chr13	27251274	27251674	+	932	33.0	[]	[]	[8.432895]	[114]	[]	[27251475]
120_3337	chr14	55051451	55051851	+	1000	33.0	[]	[]	[7.9376245, 5.623602]	[98, 104]	[]	[55051647, 55051653]
120_3338	chr15	48877652	48878052	+	1000	33.0	[]	[]	[7.7027783]	[123]	[]	[48877864]
120_3339	chr16	636604	637004	+	1000	33.0	[8.30505]	[155]	[]	[]	[636849]	[]
120_334	chr7	112206312	112206712	+	1000	100.0	[12.6155815]	[133]	[]	[]	[112206522]	[]
120_3343	chr16	89720752	89721152	+	1000	33.0	[7.3251014]	[84]	[14.663861]	[160]	[89720911]	[89720987]
120_3344	chr17	21126582	21126982	+	1000	33.0	[14.663861, 8.524351]	[61, 105]	[]	[]	[21126742, 21126786]	[]
120_3345	chr17	28335298	28335698	+	1000	33.0	[10.785713]	[128]	[]	[]	[28335493]	[]
120_3347	chr17	49076531	49076931	+	1000	33.0	[]	[]	[7.806739]	[155]	[]	[49076763]
120_3348	chr17	49998220	49998620	+	786	33.0	[12.6155815]	[138]	[]	[]	[49998458]	[]
120_3350	chr17	64496865	64497265	+	1000	33.0	[9.8508215]	[158]	[]	[]	[64497106]	[]
120_3351	chr17	65123202	65123602	+	1000	33.0	[8.157101, 11.899101, 7.1942153]	[85, 102, 144]	[]	[]	[65123381, 65123398, 65123440]	[]
120_3352	chr17	75012468	75012868	+	1000	33.0	[11.899101]	[93]	[]	[]	[75012661]	[]
120_3353	chr17	75271098	75271498	+	623	33.0	[9.8508215]	[156]	[]	[]	[75271323]	[]
120_3357	chr19	1026329	1026729	+	1000	33.0	[7.806739]	[72]	[]	[]	[1026480]	[]
120_336	chr11	108222850	108223250	+	1000	99.0	[7.032336, 13.681358, 5.5495296]	[67, 104, 110]	[]	[]	[108223015, 108223052, 108223058]	[]
120_3360	chr19	12669285	12669685	+	1000	33.0	[]	[]	[11.899101, 7.979905]	[82, 136]	[]	[12669450, 12669504]
120_3361	chr19	14571932	14572332	+	1000	33.0	[]	[]	[9.8508215]	[89]	[]	[14572083]
120_3363	chr19	34733932	34734332	+	860	33.0	[]	[]	[11.419997]	[111]	[]	[34734142]
120_3364	chr19	38402895	38403295	+	983	33.0	[6.111302]	[83]	[]	[]	[38403065]	[]
120_3366	chr19	57599631	57600031	+	1000	33.0	[7.8865533]	[169]	[8.183473]	[144]	[57599882]	[57599857]
120_3367	chr19	58387023	58387423	+	994	33.0	[12.6155815]	[166]	[5.676263]	[215]	[58387221]	[58387270]
120_3369	chr2	19989933	19990333	+	1000	33.0	[]	[]	[5.7344956, 16.446117]	[120, 141]	[]	[19990144, 19990165]
120_3371	chr2	48111174	48111574	+	1000	33.0	[8.720509]	[117]	[]	[]	[48111389]	[]
120_3373	chr2	85266446	85266846	+	1000	33.0	[]	[]	[13.681358]	[82]	[]	[85266627]
120_3376	chr2	241686833	241687233	+	1000	33.0	[]	[]	[9.8508215]	[76]	[]	[241686994]
120_3377	chr20	973736	974136	+	1000	33.0	[]	[]	[16.446117]	[115]	[]	[973941]
120_3378	chr20	2840473	2840873	+	1000	33.0	[7.353675, 11.900691]	[126, 132]	[]	[]	[2840694, 2840700]	[]
120_3379	chr20	18567153	18567553	+	1000	33.0	[11.899101]	[140]	[7.8849635]	[177]	[18567350]	[18567387]
120_338	chr5	132556671	132557071	+	1000	99.0	[12.6155815]	[133]	[]	[]	[132556885]	[]
120_3382	chr20	41693361	41693761	+	888	33.0	[]	[]	[10.118435]	[153]	[]	[41693589]
120_3383	chr20	49278501	49278901	+	1000	33.0	[7.3671174]	[151]	[6.0731683]	[157]	[49278714]	[49278720]
120_339	chr1	26169705	26170105	+	1000	98.0	[12.6155815]	[121]	[]	[]	[26169914]	[]
120_34	chr3	9792588	9792988	+	1000	352.0	[11.419997]	[56]	[]	[]	[9792740]	[]
120_340	chr1	28882026	28882426	+	1000	98.0	[]	[]	[10.118435]	[74]	[]	[28882192]
120_3409	chr22	22865161	22865561	+	1000	33.0	[]	[]	[10.702384]	[150]	[]	[22865347]
120_341	chr1	43172119	43172519	+	1000	98.0	[]	[]	[11.900691, 11.899101, 16.446117]	[86, 92, 111]	[]	[43172305, 43172311, 43172330]
120_3411	chr22	22948436	22948836	+	1000	33.0	[]	[]	[6.2831507]	[94]	[]	[22948591]
120_342	chr1	85576854	85577254	+	1000	98.0	[8.181883]	[126]	[]	[]	[85577067]	[]
120_3421	chr22	23196567	23196967	+	1000	33.0	[]	[]	[5.92804]	[129]	[]	[23196769]
120_3424	chr22	23252833	23253233	+	1000	33.0	[5.6981783]	[138]	[]	[]	[23253009]	[]
120_3426	chr22	37686117	37686517	+	1000	33.0	[5.900729, 12.6155815]	[102, 157]	[]	[]	[37686294, 37686349]	[]
120_3427	chr22	50507971	50508371	+	906	33.0	[]	[]	[11.419997]	[71]	[]	[50508130]
120_3429	chr3	14124670	14125070	+	1000	33.0	[8.181883]	[129]	[]	[]	[14124861]	[]
120_343	chr16	30805391	30805791	+	1000	98.0	[]	[]	[14.663861]	[136]	[]	[30805609]
120_3430	chr3	36992828	36993228	+	1000	33.0	[5.9205213]	[112]	[]	[]	[36993020]	[]
120_3433	chr3	50227395	50227795	+	962	33.0	[7.5894604]	[90]	[11.899101]	[123]	[50227576]	[50227609]
120_344	chr22	40864034	40864434	+	1000	98.0	[]	[]	[7.806739]	[105]	[]	[40864217]
120_3440	chr4	55948583	55948983	+	932	33.0	[]	[]	[8.898363]	[144]	[]	[55948813]
120_3441	chr4	147683934	147684334	+	1000	33.0	[7.353675]	[152]	[]	[]	[147684142]	[]
120_3444	chr5	69369398	69369798	+	1000	33.0	[9.833897]	[90]	[]	[]	[69369551]	[]
120_3445	chr5	81301357	81301757	+	1000	33.0	[14.663861]	[128]	[13.681358]	[159]	[81301563]	[81301594]
120_3447	chr5	108382320	108382720	+	1000	33.0	[9.833897]	[109]	[5.4397116]	[139]	[108382526]	[108382556]
120_3448	chr5	132180047	132180447	+	1000	33.0	[10.946643]	[116]	[]	[]	[132180242]	[]
120_3449	chr5	142356933	142357333	+	1000	33.0	[]	[]	[7.353675]	[145]	[]	[142357166]
120_345	chr1	38990994	38991394	+	1000	97.0	[]	[]	[9.63774]	[105]	[]	[38991195]
120_3452	chr6	30877723	30878123	+	1000	33.0	[]	[]	[5.87242, 6.2402864]	[84, 148]	[]	[30877902, 30877966]
120_3454	chr6	31822074	31822474	+	1000	33.0	[]	[]	[7.762673]	[216]	[]	[31822324]
120_3455	chr6	31827166	31827566	+	1000	33.0	[]	[]	[6.108821]	[97]	[]	[31827362]
120_3456	chr6	34560528	34560928	+	1000	33.0	[11.900691]	[148]	[]	[]	[34560755]	[]
120_3458	chr6	84764618	84765018	+	1000	33.0	[10.118435]	[153]	[]	[]	[84764865]	[]
120_3459	chr6	108074521	108074921	+	541	33.0	[]	[]	[13.681358]	[109]	[]	[108074723]
120_346	chr22	22156715	22157115	+	1000	97.0	[10.946643]	[121]	[6.2644196]	[132]	[22156935]	[22156946]
120_3460	chr6	110874532	110874932	+	679	33.0	[]	[]	[6.8718476]	[152]	[]	[110874725]
120_3462	chr6	158231587	158231987	+	989	33.0	[]	[]	[5.54794, 14.663861]	[64, 110]	[]	[158231738, 158231784]
120_3464	chr7	6126432	6126832	+	1000	33.0	[]	[]	[8.612574]	[103]	[]	[6126625]
120_3467	chr7	95794917	95795317	+	1000	33.0	[16.446117]	[133]	[]	[]	[95795149]	[]
120_3468	chr7	97972157	97972557	+	1000	33.0	[9.8508215]	[107]	[10.118435]	[84]	[97972350]	[97972327]
120_3469	chr7	103149077	103149477	+	1000	33.0	[5.54794]	[132]	[11.899101]	[162]	[103149294]	[103149324]
120_3474	chr8	55853206	55853606	+	1000	33.0	[]	[]	[9.833254]	[119]	[]	[55853415]
120_3476	chr9	73143898	73144298	+	1000	33.0	[]	[]	[12.6155815]	[134]	[]	[73144105]
120_3477	chr9	98255620	98256020	+	1000	33.0	[]	[]	[11.899101]	[133]	[]	[98255812]
120_3479	chr9	99819721	99820121	+	935	33.0	[]	[]	[8.312699]	[124]	[]	[99819916]
120_348	chr7	141738085	141738485	+	1000	97.0	[8.6928]	[143]	[]	[]	[141738285]	[]
120_3480	chr9	124861799	124862199	+	1000	33.0	[6.1569576]	[81]	[6.64452]	[113]	[124861954]	[124861986]
120_3481	chr9	129888375	129888775	+	1000	33.0	[16.446117]	[123]	[]	[]	[129888564]	[]
120_3497	chr9	137223492	137223892	+	1000	33.0	[]	[]	[14.663861, 9.914867]	[116, 138]	[]	[137223683, 137223705]
120_3498	chrX	1591413	1591813	+	1000	33.0	[14.663861]	[95]	[]	[]	[1591587]	[]
120_3499	chrX	40571228	40571628	+	1000	33.0	[]	[]	[7.806739]	[118]	[]	[40571429]
120_350	chr1	40040512	40040912	+	1000	96.0	[12.6155815, 11.899101]	[118, 157]	[12.7289]	[86]	[40040710, 40040749]	[40040678]
120_3500	chrX	120560888	120561288	+	1000	33.0	[]	[]	[12.7289]	[105]	[]	[120561093]
120_3503	chr1	7771031	7771431	+	809	32.0	[]	[]	[14.663861]	[140]	[]	[7771220]
120_3507	chr1	26921555	26921955	+	867	32.0	[]	[]	[8.181883]	[80]	[]	[26921728]
120_3508	chr1	27137185	27137585	+	1000	32.0	[]	[]	[10.118435]	[94]	[]	[27137361]
120_351	chr11	8682526	8682926	+	1000	96.0	[5.4397116, 16.446117]	[80, 101]	[]	[]	[8682705, 8682726]	[]
120_3511	chr1	34859584	34859984	+	1000	32.0	[7.866587]	[147]	[]	[]	[34859735]	[]
120_3513	chr1	40979294	40979694	+	890	32.0	[7.1501074]	[186]	[]	[]	[40979532]	[]
120_3515	chr1	93180988	93181388	+	995	32.0	[5.798541]	[143]	[9.914867]	[108]	[93181224]	[93181189]
120_3516	chr1	109392796	109393196	+	942	32.0	[]	[]	[8.601443, 12.6155815]	[156, 187]	[]	[109393002, 109393033]
120_3517	chr1	144546228	144546628	+	1000	32.0	[]	[]	[11.900691]	[70]	[]	[144546397]
120_3518	chr1	145979268	145979668	+	1000	32.0	[10.702384]	[167]	[]	[]	[145979509]	[]
120_3520	chr1	153141347	153141747	+	1000	32.0	[7.682986]	[83]	[]	[]	[153141524]	[]
120_3522	chr1	153967149	153967549	+	1000	32.0	[6.0757227]	[191]	[]	[]	[153967348]	[]
120_3523	chr1	160031834	160032234	+	1000	32.0	[]	[]	[9.135932, 12.7289, 6.1128917]	[52, 82, 105]	[]	[160031985, 160032015, 160032038]
